Hybridization REF	TCGA-BH-A0WA-01A-11R-A109-07
PTDSS2	0.0465
NFU1	-0.089
DEPDC4	-0.7195
WNT7B	0.5554
GLP2R	-0.235
SETD4	-0.2552
DYNLT3	-0.8611
FKBP11	-0.964166666666667
SESTD1	0.803666666666667
FLII	-0.10575
RPS16	-0.4841
CHPF	0.513333333333333
CSNK2A1	0.841333333333333
SUMO1P1	-0.235
FKBP6	0.262
ZNF214	-0.946833333333334
TWIST1	0.888
DDX56	-0.387833333333333
TRAM1L1	1.3192
EPO	-2.95316666666667
MRPS18B	0.53225
ZNF682	-0.524166666666667
RPL14	-0.890666666666667
MAFF	0.06925
LOC51136	-0.266875
LY96	-0.14225
DDX20	-0.1845
ABTB1	1.03433333333333
ARL5A	0.5704
CCT6A	-0.31975
HEPACAM	-1.37516666666667
EHHADH	1.11116666666667
RBAK	0.4025
CGB1	0.73625
ITGB5	0.2529
YIPF3	0.865
FKBP2	-0.09375
NR1D1	-0.7583
TMEM110	0.259
NEK2	-0.8465
PRAMEF8	-3.16375
C20orf52	-0.425666666666667
PCDHGA3	-0.2225
VWA3B	0.3595
NDUFA5	-0.00825000000000001
THAP9	0.65975
FLVCR2	0.147333333333333
AP1S1	-0.874
SMAD6	0.2905
SAV1	0.766375
SAT1	0.918375
ZNF251	0.47375
ADAMTS7	0.2303
RPP38	0.34525
C1orf211	-1.2185
YPEL2	0.39705
RBMS1	1.303
ZNF445	0.224833333333333
NRXN2	0.264666666666667
PGBD4	-0.738375
UGT2B28	-0.649
WBSCR16	-0.8397
NLRC3	0.39775
ASTL	0.2745
ST6GALNAC1	-3.519
ZADH2	-1.1035
MLLT4	0.5575
ARL6	0.289666666666667
MEF2C	0.94825
CBFA2T3	-3.3945
AFF3	-0.237642857142857
COG7	0.1675
MYB	-4.1305
PLXNA3	0.5905
XRCC2	-1.10683333333333
MMS19	-0.2785
ST8SIA5	-0.93975
CHPT1	1.1955
KIAA1712	-0.3365
OR6X1	0.4505
ACTR3	0.4995
UGCG	-0.6775
OR4P4	0.4675
ZAP70	-2.93775
LPP	2.090375
ZNF485	-0.27625
PTPRCAP	-0.14
IL12RB1	0.39125
ATRX	0.4748
CHST8	-2.7305
C14orf109	-0.1505
ARV1	-0.11225
NMB	1.292
COX5A	-0.106166666666667
EIF6	-0.3385
MPPED2	-0.3135
SEMG1	-1.8365
CHRDL1	0.5125
TRAF3IP2	1.14425
WNK2	0.960125
LILRA4	2.0475
LAMA2	3.6695
PXT1	0.2825
RLBP1	2.1895
CD300C	0.30525
SLTM	-0.223875
FLJ10404	-0.4429375
APOBEC3D	1.06933333333333
RENBP	0.5355
ATXN7L1	0.519
NID1	-0.08175
TUBGCP3	-0.788625
ITIH5	-0.155111111111111
CCDC110	2.67425
C8A	-2.55475
MGC87042	-1.62525
HOXC13	1.08925
TFDP2	0.727
HCP5	1.74
POLI	-0.647
UCN	-1.70483333333333
ZNF764	0.542333333333333
C8orf45	2.26625
FHL3	0.1055
SPATA5L1	-1.582
MMRN2	2.38166666666667
NDST1	0.546333333333333
COL20A1	-0.261166666666667
ZNF248	0.336
PELP1	-0.268166666666667
MBL2	-2.80333333333333
RNF41	0.21175
C5orf24	0.256625
THOC5	0.54275
SERINC3	0.24625
RP11-151A6.2	-0.821
CDCP2	-0.12625
HIST1H2AA	0.77175
C11orf75	0.644333333333333
FKBP7	1.4185
DDOST	0.478
GPNMB	1.6085
TTF2	-1.1945
KCNT1	0.457666666666667
SLC39A14	-0.246875
NGRN	1.2404
GPR137B	1.2075
MECP2	-0.66825
PSMA1	-0.23625
C16orf73	-4.775
TMEM60	0.4915
CSN3	4.1195
NOS1	0.427666666666667
RAB7L1	0.5095
YBX2	1.72
KIAA1166	-0.07725
FUBP3	-0.465166666666667
ABCG1	0.3895
ACACA	-0.102833333333333
ARL11	1.3572
ATOH1	-0.4675
ODF1	0.1125
CREB3L3	-1.93366666666667
TMEM127	1.07064285714286
DSCAML1	-0.65075
PLN	3.13033333333333
LYPLA1	0.233833333333333
PRDM9	-2.17225
SASP	1.29775
PLUNC	0.0541666666666667
INTU	0.11425
HISPPD1	-0.838
LNPEP	-0.640666666666667
YARS2	1.21866666666667
APCDD1L	-1.5275
ZCCHC4	-0.8925
FBXO22	-0.294
TTLL13	-0.171
ZNF669	-0.603833333333333
PTGDR	2.509
DDX27	0.172
KIAA0409	-0.349166666666667
GJB6	2.9425
ASB8	0.2115
PLP2	-0.3695
MEPE	0.151
OR10J5	-0.141
KRT222P	0.244
COQ7	0.765
C1orf101	0.78225
RERG	0.4017
CHMP5	0.57575
THAP11	-0.028
ZNF43	-0.676166666666667
ZRANB3	-0.410166666666667
KRT13	3.375
MRPL19	-0.06375
RBBP9	0.28425
SPATA17	0.725375
BXDC5	-0.606666666666667
PAFAH1B1	0.108833333333333
MAGEE1	0.55425
OSTF1	0.82725
KIAA0323	-0.661166666666667
TXNDC13	1.3205
CNTN4	-0.4325
LCE1B	0.233
UNQ501	-0.97225
ZNF154	0.01725
C3orf64	0.8645
SYT5	-0.0663
PON1	0.619333333333333
FLJ10357	-0.373625
ATP4A	-0.0985
GNPDA1	-0.645333333333333
MGAT1	1.07733333333333
C14orf121	0.05275
SLC35B2	1.402
MIER3	-0.265666666666667
CHEK1	-1.17375
ZNF8	0.6555
TXNDC1	-0.643833333333333
CKB	0.2514
RTN3	0.325857142857143
FZD2	-1.41933333333333
PART1	2.33575
PSMB6	-0.38725
PCDHB8	-0.5075
PHC3	-0.3074
PPP1R8	0.3545
NOVA2	1.857
TNFRSF11B	-2.551375
GOLPH3	1.28666666666667
UBLCP1	-0.495
SUHW3	-0.30075
TTLL1	0.93475
OPN4	0.1155
OR13G1	0.242
ZPBP2	0.311166666666667
HSD17B11	-2.742625
C9orf50	0.9425
DHDDS	0.472571428571429
CTSW	1.3942
NEFM	-2.92816666666667
MRPL28	-0.7125
SYN1	0.679333333333333
PIGV	0.519333333333333
ZIM2	-0.8615
APBB1	0.473
SND1	-0.1835
C1orf123	-0.337333333333333
CHD3	-1.1435
BHLHB8	0.517
RNASE2	0.142833333333333
BCAP31	-0.058
SLC25A44	0.522
CHD6	0.3907
PIB5PA	0.284307692307692
SELS	1.009
LOC541471	-0.726125
FAT2	2.011
ZNF81	0.2095
OR4C16	0.587
FLJ10081	-0.0363
LRRC4	1.0055
CS	-0.735666666666667
N4BP2	-0.970375
IGFBP7	2.419
ZNF318	0.536833333333333
NDNL2	-0.475875
ZNF609	0.022875
SIRT4	0.66325
EXOSC10	-0.09
ECE2	0.699916666666667
OVGP1	-0.241
GTPBP3	-1.337
PACS2	0.2739
C19orf36	-1.39333333333333
ARL4C	0.510375
ATG4B	-0.6175
UBQLNL	-0.2445
RHOXF2B	-3.569
PLEKHG2	0.3605
GALR1	-0.936
AQP4	0.331166666666667
HDAC7A	-0.9985
DCUN1D3	0.5475
OR8A1	-0.038
CCRN4L	0.4275
CBR4	-0.663166666666667
KIFC1	-0.0505
SLC7A14	-0.977666666666667
LHX5	-0.718
TRPC7	-0.416
LPXN	-0.6195
SERPINA1	-2.347875
RPS13	-0.5695
BPIL3	-0.2415
PRKAA1	-0.771
FADS2	1.3643
ENAH	0.3658125
PRO1768	-0.105
APBA2BP	-1.4425
LIPH	2.7125
C3orf33	0.23625
RCC2	0.844571428571429
ALDH1A2	-3.5457
RNF103	0.42225
AHCY	-1.099
ALG12	0.454
CCL17	1.64925
ZNF543	0.607
ESRRG	2.8283
CNGA1	1.0825
RDH5	-0.338
OTX1	1.4285
PTGFR	-0.101666666666667
CDR2	1.326375
SELE	5.51
NLGN2	-0.473833333333333
EXOSC9	-1.42675
ZNF566	-0.265166666666667
KLRC2	-4.97
GPR12	1.202
KIAA0196	1.04125
PDRG1	-0.4245
SSR3	1.433
MSI1	0.1615
CST9	-0.617
CC2D1A	-0.45325
PLAGL1	-0.870666666666667
ZNF778	-0.06
RNF2	0.614375
KLF6	0.812166666666667
THBD	1.55066666666667
tcag7.1314	0.94125
NR5A1	0.293166666666667
ABCD2	0.3425
DNAJC7	-2.76225
CLEC4C	1.2565
TM2D3	0.691375
CCDC4	-0.818
PLAC2	-1.65275
DCD	5.342
FAAH	0.033875
POLA1	-0.753333333333333
TM7SF2	-0.526375
FLJ39822	-2.30883333333333
FLOT2	0.3155
MAP4K1	-0.177166666666667
SRP68	0.470125
C21orf74	-0.209
ARPC5	1.157125
LOC126075	0.61625
HECW2	0.901875
ZDHHC4	-0.18075
ANKRD42	-0.4649
PDE9A	1.43783333333333
ABCA8	-0.8395
NDUFS2	0.05575
UBR5	0.0125
BTBD16	-2.40925
LOC554174	0.247
ZNF20	0.3495
KIAA1843	0.211
WDR17	-1.0385
C15orf33	0.018
RNF113A	-0.63625
CAMKK1	-0.3792
CLCN2	0.3365
ANXA6	-1.424
LOC340069	0.3545
EMID1	0.865875
DPM3	0.264833333333333
ELA1	0.2585
SLC25A13	0.1169
KRT24	-0.02675
SMPD1	0.344666666666667
TH	0.563375
COL6A2	0.729857142857143
ANKS1B	1.0195
GPR126	-1.2006
ZC3H12A	0.742666666666667
TMEM47	1.305
C2orf51	0.0176666666666667
C1orf88	2.164
HSF2BP	1.202
AKAP10	-0.537
RPAP3	-0.875
KLHDC8B	0.849
STOM	0.528
MUPCDH	0.124125
C10orf72	-0.370375
PLEKHA3	0.49475
TCP11L1	1.034
CWF19L1	-0.068875
SPEF1	0.831769230769231
YSK4	0.48725
ELN	2.98
SAMD8	0.4355
MPI	-0.9145
MEPCE	0.3297
ABCC3	-1.386625
NANOGP1	-2.308
KCNK17	2.6745
HLA-DMB	4.46866666666667
RRAGA	0.997
ANGEL1	-0.4205
RBM32B	0.6605
CPN1	-2.72225
MGC52282	-0.2319
HLA-A	2.00466666666667
OR9G4	0.383
EDNRB	-1.900375
SCD	-0.831642857142857
C14orf80	-0.726833333333333
BAGE2	-0.036
RABL4	1.14983333333333
RCVRN	0.216
SHANK1	0.063
NLRP7	-0.62325
CD226	0.9285
STAT3	1.031
SYNJ2	-1.4571
TPCN2	-0.438833333333333
WDR36	-1.03616666666667
MBD4	1.8225
ROBO1	-0.7977
ST3GAL6	-0.888
SLAMF8	4.09866666666667
ATN1	0.4065
GPR141	0.1115
KRT36	0.378
TPH1	0.55
DDX52	-0.00725
ZSCAN29	-0.572
TRPT1	-0.343666666666667
DPEP3	0.52
DENND4A	-1.66975
TSPAN16	-0.4415
PTCHD2	-0.115
LOC145814	-0.03
CAP1	0.524666666666667
EIF5A2	-0.3364
NT5DC3	0.274125
SEPT9	-0.068875
SEZ6L2	1.3805
EGFLAM	2.59475
VPS11	0.2435
NDUFB5	0.449333333333333
CIDEA	1.29616666666667
IER5L	0.04925
N6AMT1	-0.20625
FAM83C	-0.2425
OXR1	1.25391666666667
IRX1	1.962
DGKB	0.147333333333333
GCN5L2	-1.46825
MIR16	0.944625
FBXW9	0.08575
WDR4	-0.742833333333333
PDC	0.458
VPS33B	-0.25775
HEXB	-0.68875
FLJ32214	0.58625
TCEB3	-0.1725
CRLF1	0.25425
ABI3BP	-0.7695
C8orf22	-2.88675
PYCR1	0.508625
KIAA1706	-0.21675
CDK5R2	0.4395
WAS	0.095
C12orf60	-0.47125
CCBL2	-0.54675
MADD	-0.32225
C5orf34	-0.9945
WDR42A	0.4215
KLF12	-0.12775
HSPA1A	2.11775
ITM2C	0.846166666666667
DAPK2	3.04766666666667
LOC442590	-0.4955
SUMF2	0.79825
CENPA	-0.322923076923077
TMED5	-0.73375
CDH6	-1.3582
BRP44	0.37525
THG1L	-1.3755
GABRA2	-3.18925
C14orf166	-0.38125
MYL1	-1.016
TNFSF18	-0.1635
PAP2D	-1.874
PPIB	0.176
KLHL4	-1.1055
SFN	0.544666666666667
CCDC127	0.833
FRAP1	0.01025
GOLGA5	0.5695
SDCCAG1	-0.5285
MGC21675	-0.116
C10orf95	-0.8965
KIAA1345	-0.0323333333333333
C1orf163	-0.0565
LACE1	0.0541666666666666
OR10K2	-0.191
CENPN	-0.93468
TMED2	0.71125
UGT1A6	0
ANG	-1.7515
U2AF1	-0.602
CASC2	0.367333333333333
NMT2	0.305333333333333
OSGEPL1	-0.462625
DFNB31	-0.948
SLC6A20	0.1135
DKC1	-0.72425
FXYD4	-0.4015
WDR64	0.1425
MGC5590	0.5625
CREBZF	-1.33483333333333
DAZ1	0.4145
PRPSAP1	0.36225
GCHFR	-1.4875
TTC7A	0.899625
LOC196993	0.3405
UBD	2.07966666666667
S100A1	1.719875
RPL6	0.182333333333333
DNAJB6	0.40695
NAGS	0.6908
C2orf58	0.4255
KERA	0.177666666666667
MT1X	0.0392
UBE2B	0.4167
KEAP1	-0.278
MST1	-2.486375
OMA1	0.4395
ABLIM2	1.845
BCL2L13	0.527
JAZF1	0.717166666666667
TMEM63B	0.9685
S100A8	1.1849
ARFIP2	0.432
UROS	-0.08325
KHDRBS2	-1.8485
POLQ	-2.13375
SOAT1	-0.35975
SPAG4	-1.35625
MRPS30	-1.34416666666667
LOC494141	0.5605
OR2T11	0.265
ORAOV1	-0.3856
ZNF184	1.06266666666667
TCEB3B	-0.052
ADAM21	1.2165
GDPD1	-0.09
SPINLW1	0.32875
PRR14	0.301666666666667
KCTD9	0.2187
NUDT3	1.12475
KIAA1822	1.0619
HIST1H4K	0.691
DFNA5	-1.68575
GABPA	0.82075
C14orf44	-0.22275
POLB	0.614375
PTAR1	0.59525
SEC31A	0.8346
TRIM58	-2.262
TAS2R14	-0.36
VPS8	1.09675
H1F0	0.789833333333333
PRKCB1	-2.81366666666667
UGT2A1	0.4215
TOR1B	-0.21975
LSS	-0.411833333333333
C2orf19	0.259
HNRNPC	0.107928571428571
TMEM100	2.446
LOC116349	0.4925
OR51M1	0.3645
CCDC142	-1.10275
ISG15	2.130125
ZCCHC14	0.252
CREBL2	-0.465125
TGDS	-1.82875
DC2	0.23475
CACNA2D3	-1.09657142857143
ZNF429	-1.4585
LYPD6	-0.196166666666667
SUCLG1	-0.0245
OR51I1	-0.7255
MAGEH1	0.916
PRPF40A	0.03
SMR3A	0.27
SPINK2	-0.58325
THAP2	1.059375
NPY5R	1.79925
IRF4	-2.374875
SPESP1	-1.78966666666667
OR10S1	0.49
DTD1	0.403
TUBE1	-1.056
DDX19A	-0.9755
PDPN	-0.533375
TMEM34	0.296833333333333
MGAM	0.00850000000000001
COL3A1	5.68322222222222
GFM2	-1.1728
OR5A2	0.657
PSG9	-1.14675
ARHGEF11	0.00916666666666668
IVNS1ABP	0.0921875
SIGIRR	0.23275
DUSP19	1.012875
DNAJC14	-0.078
ACSS1	0.026
IL1RAPL2	0.5905
C4orf30	-0.73825
SEPT4	3.627
LANCL3	-0.97925
SPAG17	0.2045
PRDX3	-0.572125
HNF1A	-1.59
P4HA2	0.561375
RFWD3	-0.541333333333333
MOV10	-0.311
DNAJA5	0.461785714285714
LOC729440	0.01475
LOC200383	0.772625
SMC2	-1.187
MIXL1	-1.1195
TMEM9	0.49525
FAM86A	0.899
ZNF174	-0.0284
MYH14	-1.0215
CCR8	0.20175
VPS37C	0.519
GPATCH1	-0.133833333333333
B3GNT8	1.7065
TBX4	1.3415
CNR2	0.427166666666667
PCDH1	0.998
C5orf29	2.004875
OCIAD2	1.31275
PLCG2	1.98725
KIAA0247	1.599625
HRH3	0.1495
CAPN13	0.482125
CCR1	-0.081
MGC15523	0.247888888888889
UVRAG	0.0113333333333333
DNAJA2	-0.247833333333333
ITGA2B	-0.441
CLDN5	2.90875
PTPRN2	-2.65435714285714
ZNF512	0.916166666666667
PSAP	0.879571428571429
CCDC140	-0.8775
LRRC55	0.38325
CYP26C1	0.3255
C8orf47	3.86025
LYN	1.02825
DUSP6	-1.03483333333333
TGFB3	1.75453333333333
ELK1	-0.4889
PCDH11Y	0.578833333333333
HGD	-2.8375
C17orf58	-0.534
MYO3A	0.4885
SERPINE2	-2.597
AARSD1	-0.55175
C14orf73	-1.74525
ADAM33	-0.30275
ZNF491	-0.1975
MAPK6	-1.448
TCN1	-1.13266666666667
SLC24A6	0.77
UBE2R2	0.44075
H1FNT	0.3625
TATDN2	0.187333333333333
LILRB1	1.976
P2RY5	-0.318
NUCB2	0.1965
C2orf37	0.608
SNX27	-0.148166666666667
MTA3	-0.173875
FOXO4	0.376625
ID4	4.70466666666667
SOX5	-0.8665
PXMP3	1.523375
OR52M1	-0.221
SFT2D3	0.79375
INA	-0.957666666666667
MCOLN1	0.42575
NFIX	1.8922
CLEC14A	5.09933333333333
HIBCH	-0.4565
PLA2G5	1.2025
TIMM10	-0.622833333333333
MED17	0.1937
COL4A4	0.8395
TPP1	0.700833333333333
GJA3	-0.738333333333333
TMPRSS5	0.16925
AADACL3	0.683
DNMBP	-2.1125
ENPP5	3.68966666666667
NQO1	-2.2722
ZSCAN2	0.362125
SEC24C	-0.4925
GTF2A1L	2.048
AXIN2	-0.836
FAM33A	-0.7425
C16orf13	-0.367375
SPNS2	1.70225
TAF1	0.06975
AP1G2	-1.20283333333333
RBM42	-0.107
HCN2	0.696166666666667
EFHB	1.01266666666667
RUSC1	0.469333333333333
GRIK5	0.045
USP21	0.066
ATAD3C	0.7265
ORMDL2	0.33975
PRSS7	-3.36175
PSAT1	-0.22575
FLJ13195	-1.08816666666667
TBC1D1	1.43733333333333
IFNG	4.0575
OTOS	0.2355
ZNF773	0.349333333333333
EMD	-1.38025
RETN	-0.509
CCL8	5.58
APH1A	-0.531625
COX18	-0.71625
GTF2IRD2	1.98325
CCDC82	-0.105083333333333
PAFAH2	0.7064
NPEPL1	-0.9631
RP11-114G1.1	0.528
TP53INP1	0.56425
ZNF300	0.960833333333333
FOXL2	-2.519
LARP2	-0.406833333333333
LATS1	-0.183
HTR6	0.022
SPOCK2	0.417833333333333
RNF144B	3.7315
HTATIP2	0.1025
MGC10334	0.28275
CENTA2	1.69233333333333
FGF2	0.427
FXYD7	0.19275
PHYHIPL	-1.64675
GPR34	3.7215
DDX6	-0.00466666666666669
OR10W1	-0.129
LHFPL1	-0.775
ZNF313	-0.233285714285714
VPS28	-0.00575
AP3M1	-0.5027
AKR1CL2	1.2575
TRAF4	0.019
OR2B11	0.406
C19orf12	0.0586666666666667
AKAP9	0.105166666666667
C1orf62	0.30325
SLC20A1	-1.3344
FAM112A	-0.059
LDB2	0.49975
MRPS23	-0.4875
KLK5	3.76875
SPTB	-0.4454
EFEMP2	1.12725
EFNB2	0.67375
PCM1	-1.17928571428571
NMNAT3	1.27075
TSG101	0.492
C8orf40	0.409
NOB1	-1.391
ABHD3	-0.05475
GTF3C4	0.24225
PIGN	0.174
GALNTL1	-1.66575
AEBP1	1.995125
OR9Q1	0.756
ANKRD2	-0.16375
CCL28	0.30725
TRIM38	1.44516666666667
TMCC1	2.00766666666667
SMG5	0.7755
LRRC7	-1.1655
NCAPD2	-1.07983333333333
C6orf153	0.546
C1orf74	1.31425
OTUD6A	0.3755
DCP2	-0.993
TMEM24	-0.90775
RPL18	-0.757666666666667
TMEM177	-0.22025
LRRC37A3	0.1215
C1D	-0.477166666666667
LDHC	2.30525
UBE4B	0.250833333333333
NIT1	0.335875
BTN3A3	1.2655
RASD1	1.00325
COMMD3	0.13875
SHFM1	0.7
BIRC8	0.1875
DUT	-1.5165
C12orf51	-0.152
LRRC59	0.121
LY6H	-0.314
WDR22	0.283166666666667
EDEM1	-0.759357142857143
ADH1A	0.1595
PANX2	0.4009
CYP11B1	0.52775
CDC73	0.26475
GPR172A	-0.12325
GSTM3	-1.13123076923077
KCNA5	-0.0295
SERAC1	1.09233333333333
NFATC2	0.3265
ANAPC5	-0.2578
C15orf24	-0.5015
NFATC2IP	0.285333333333333
TNRC6C	0.0245
MGC102966	2.873625
FGD5	1.40583333333333
MED9	0.064
RAB13	0.3815
C15orf49	0.2025
CRYGS	-0.233
C12orf53	-0.923
LOC283693	-0.186
COX6B2	-0.542375
PHF14	-0.23125
FAM3A	-0.862375
RPL13	-0.5029
PRDX2	-0.442
FLJ34047	-1.981
PRMT3	-0.56825
KCTD19	-1.454
TRIM10	-0.234333333333333
MGC26597	0.014
GCNT4	-0.17425
GPRASP1	-0.2295
CDKN1C	0.366083333333333
RHBDL2	2.4968
HSPH1	0.17025
AQP1	3.692
COL17A1	-0.3914
GFAP	-0.014875
CDC16	-0.54875
KIAA1614	0.427
C6orf118	-0.668
ZSWIM5	-2.11525
FAM83F	3.291
LYNX1	1.0024375
SYNPR	-0.62225
XG	2.91466666666667
PRSS16	2.741125
KIF13B	-0.665357142857143
PCDH9	-1.7665
HIST1H2AH	0.202666666666667
RBM18	-0.42775
ZNF626	0.292125
HEXIM2	-0.177333333333333
ITFG1	-0.2135
TUBG2	-1.041
SFRS7	0.0349166666666666
C9orf14	-0.335
EXTL1	3.53125
GBP3	1.54966666666667
WDR5	-0.2675
RARG	0.475333333333333
MYO7A	0.0725
CECR6	0.1865
C13orf3	-0.74525
SFRS18	-0.57425
ACVR1B	0.327
PSMD1	-0.1569
C7orf31	0.0866666666666667
ILVBL	-1.3865
IFNGR1	1.10425
RNF186	0.59875
NOL9	-0.28775
MAGEL2	-0.229
SLC29A2	0.003
NHSL1	-0.288
RBMX	-0.6535
PSORS1C2	0.44375
RAD51L3	-0.179916666666667
LCN6	1.115
ORAI2	-0.202625
BRUNOL6	-0.0543
OR4K5	-0.1415
CDC123	-0.002375
MSLN	2.32616666666667
WWTR1	3.6285
ZNF700	-1.49083333333333
COBL	1.44925
PPP1R16B	-0.150625
GAS7	-0.8425
MDN1	-0.55275
HAAO	0.317
C9orf68	-0.19225
TNFAIP2	0.847625
FOXN1	0.0595
hCG_2033311	-0.308333333333333
ATP6V0D2	0.9468
RPL41	-0.145375
SLC38A1	1.0585
ARHGAP6	-1.61033333333333
ADAD2	-0.3185
PHF20L1	1.5341875
MCM3AP	0.0625
ST3GAL3	-0.618166666666667
SNX1	0.0898333333333333
ELF5	5.864
PARP3	0.123375
RBM8A	-0.076875
LINGO4	0.321
ITGA9	2.15866666666667
ZFR	0.613
ACSL6	1.081875
FLJ20699	-0.6446
DAOA	-0.027
FABP4	3.18925
KCNB1	-0.045
CANX	0.3514
SLC25A28	0.175666666666667
ADIPOR2	-0.034
ECHDC2	1.26625
SMA4	-0.979
FRZB	4.08075
PABPC1	0.771666666666667
DMRTB1	-0.066625
APOBEC3G	0.34425
CATSPER2	-1.55266666666667
CUEDC1	1.16116666666667
STARD9	-1.420625
CLDN8	3.5925
LOC23117	-0.648363636363636
E2F6	-0.327666666666667
TMEM126B	-1.18633333333333
DPY19L4	1.1955
GIMAP5	3.20566666666667
NDUFA9	-0.243
FAM77C	-0.237
CTPS2	-0.27075
LOC51035	-0.252625
WDSOF1	0.432
EGLN3	0.31825
PITX3	0.582166666666667
OR52E8	0.367
GRM4	-0.038
KLK1	-2.5305
GPM6B	0.41
RRAGD	0.657166666666667
PAGE5	-3.30625
UCHL5	-0.259833333333333
ULK3	-0.241
AIM2	2.2135
PNO1	-0.0406666666666667
OR2F2	0.699
GNAT2	0.46
SIX1	1.50675
ST13	0.451083333333333
ZBTB44	-0.314875
TIMP2	0.70875
ZMAT4	-2.655
GTF2IRD1	-0.151333333333333
ZNF19	-0.5385
ZNF714	-1.64275
RSC1A1	0.1225
C9orf80	0.072
PSMA8	0.4686
TMEM141	-0.0875
COX4I1	0.110785714285714
CTAGE1	-0.326
DTWD1	-0.66925
HSD11B1	2.02125
KRT6B	5.474
ARID4B	0.469
LHFPL3	0.773
WWP2	1.30166666666667
ZNF326	0.301833333333333
RGPD1	-1.0535
CTSH	0.015
FASTKD1	-0.46725
PAF1	0.339
TTC9C	0.143
IFT57	0.0237
PRSS36	-0.815
IL20RB	-0.67
ZNF592	0.3905
DCTD	-0.4934
CFP	0.9445
MFNG	-0.99375
JMJD2B	-0.29725
ALDH3B1	-0.52725
THSD4	-0.828666666666667
KCNJ5	3.45266666666667
LMNA	1.01333333333333
TBCD	0.402
ZNF250	0.462166666666667
CASQ2	1.13466666666667
PEG10	-0.356166666666667
PRAME	-1.6566
NP	0.076
TRIM59	0.0738333333333333
ZNF12	0.412375
XTP3TPA	0.492
SIGLEC7	-0.0227
PANK4	-0.6065
FAM70A	-2.31333333333333
SNED1	-0.8775
HIP1	0.5589
RAET1E	-0.438
AMAC1L2	-1.5355
AHNAK2	1.22283333333333
TOE1	-0.984333333333333
RECQL4	-1.38975
SPRYD3	0.2455
DPAGT1	-0.50125
MAGED2	0.6076
ANKRD55	0.17575
TRPS1	4.45491666666667
DOK7	-1.2635
TFPI2	-6.20725
GTF2H3	-0.819
CYP4F11	-3.014375
LHX2	-1.39633333333333
ATG16L1	0.243166666666667
ASB12	0.7685
C1orf116	4.04875
NF2	0.24915
POM121	0.1246
PHYHD1	1.8339
TXNDC17	-0.611333333333333
DKFZp779O175	0.28
NUP62	0.121857142857143
MYO18B	-1.95483333333333
PRAMEF1	0.049
TCBA1	0.651875
TMEM168	0.49075
FJX1	0.569833333333333
CLCF1	-0.01725
SEPN1	0.586
IGSF2	0.35725
NUDCD1	0.7305
TFF3	-1.71583333333333
NDFIP1	-0.0290714285714286
CHCHD4	-1.07775
TNR	0.283
CUTA	1.1605
USP44	-3.51375
DPP10	-0.3945
IWS1	0.482666666666667
PCGF1	0.4895
SULT1C4	1.1065
NTF5	3.2895
PTPN13	-0.4985
SSTR5	-0.00950000000000001
SFRP1	3.97525
IDH3B	0.371625
SUOX	-0.102666666666667
TMCO5	0.586
GOLT1B	2.01925
MIB1	0.793714285714286
PCDHGB1	-0.0545
SUSD1	-0.19725
ICAM5	-2.20166666666667
PAPOLB	-0.2285
URM1	-0.5552
TMEM106B	-0.3205
LRIG2	-0.452
SLC27A5	-1.635
CLIC6	1.2495
ZNF420	0.919333333333333
SCN9A	-1.6295
KIAA1909	2.48
ELMOD1	-2.19525
PRKAG1	-0.2335
FAM64A	-0.195444444444444
EEF1G	-0.35525
SMAD5	-0.08575
INCENP	-1.24225
WASF2	-0.7555
GARS	0.0788
CDK10	-0.822
HLX	0.1355
MDM4	-1.15825
ZNRF1	-0.497571428571429
HHATL	-1.6255
FAM21C	0.2573
HIST2H3C	0.41125
PFDN2	0.337125
ZNF200	-0.38575
NDN	-1.25
HBA2	-2.785
FBLN5	2.228875
PUM1	0.404214285714286
TNNT1	0.491666666666667
C19orf59	0.298
HNRPH2	0.161
RAB7A	1.8905
PMS2	-0.2725
BIRC3	-0.472
NRSN2	0.89625
OR52K2	0.3275
SPOCK1	-0.0310714285714286
H2AFY	0.4385
RXRB	1.00775
ZNF638	-0.152333333333333
ANKRD45	0.976
ACTN4	0.921666666666667
FXC1	0.781
EIF2B5	0.399
VPS33A	-0.58125
PINK1	0.451
FAM106A	-0.237
SKIP	0.898
GAPDHS	0.02325
MUM1L1	-1.024
PSTPIP1	1.405
CNTNAP1	-0.8904
CYP26A1	-2.0525
APOL2	0.1013
TACC2	0.73025
COX7A2L	0.412714285714286
HSD17B1	1.0845625
ARRB2	-0.24225
SLC7A6	-0.5221
HSD17B10	-0.886
RBJ	0.328
NUP155	-0.75675
MRPL10	-0.964833333333333
CYCS	-1.24125
CCDC46	-0.38
TECTA	0.2955
GNAL	1.30275
LPO	1.063
PEBP4	0.3085
DDX11	-0.50725
C18orf12	0.2785
TAF9B	-0.489916666666667
IMP4	0.264
RPA4	-0.718833333333333
NDUFS1	-0.8565
UPK1A	-0.885833333333333
ARRDC2	-0.554666666666667
C18orf20	0.151
AES	-0.355142857142857
CD2BP2	0.0816666666666667
C16orf54	-0.0225
UGT2B17	-2.437875
FGFR1	-0.669454545454545
CEACAM6	-0.0914
CHRM5	0.41225
CERK	0.046
AP3S2	0.442214285714286
ANKS4B	-1.177
CLCNKA	0.2755
ZNF208	-0.668666666666667
HLA-DRB5	3.759
CARKL	-0.94025
