Hybridization REF	TCGA-B6-A0RT-01A-21R-A084-07
CMTM4	-0.37825
TSPYL1	0.4616
GUF1	-0.445666666666667
TMEM157	-0.3875
WDR44	0.5205
HIST1H3C	0.46525
DKFZp666G057	-0.16025
RNPEP	0.291
GAS2L2	0.489166666666667
ADH4	-4.0355
GRPR	-0.844333333333333
FBXL17	0.78375
ZBTB10	-0.122666666666667
Gcom1	0.655111111111111
HTRA1	0.8581
ZNF585A	0.101166666666667
SLC26A2	0.623785714285714
OTOP3	0.104666666666667
WISP1	2.1
ATP2B4	-0.110333333333333
FLJ10769	0.795
CRAMP1L	0.4205
CHST12	0.65625
RAB22A	0.185666666666667
TARDBP	0.257857142857143
STAU1	0.408
CRB3	1.36733333333333
MIG7	-0.821
CHMP1A	-0.246833333333333
ZNF160	0.051625
B3GALT6	1.149
BARX1	-1.57133333333333
C6orf167	0.0795625
NXNL1	0.2635
DHX29	0.295
HADHB	-0.33
PLXNB2	0.774875
ILDR1	-0.84325
SLC15A3	3.3615
GAS2	-3.56766666666667
C20orf69	-0.29575
NUMB	-0.04725
TNIP1	0.807625
MESP1	0.754333333333333
PSKH1	-0.269
NSFL1C	0.00287499999999999
RHOG	0.8905
HEY1	-2.71533333333333
KNG1	-1.577125
ITGAX	2.9291
LIN9	0.0118333333333333
CANT1	0.24875
XRN1	0.759857142857143
CCDC96	0.946555555555555
HEATR6	-1.073
GNG7	0.619666666666667
RUNX2	1.111
SOX1	0.0666666666666667
FCRL5	3.8841
ZNF99	0.160125
FAM9A	-1.459
SNX22	0.568166666666667
MBNL3	-0.0915
ODC1	-1.3559
ADORA2B	-2.67116666666667
NR2F6	-0.099
ZFYVE16	-0.910666666666667
SYNJ2BP	-0.7012
POLE	-0.827875
E2F2	0.926
THRA	0.295833333333333
PTGES2	-1.0125
HIP1R	0.0665
TMUB1	-0.573666666666667
ENO3	-1.95075
RSPH10B	0.571
CXorf39	0.17325
IRGC	-0.1795
GPR109B	0.50475
FLJ13305	-1.3545
LCE3A	-0.2865
TNFRSF18	0.781166666666667
DET1	-0.41625
TRPM3	0.139909090909091
C16orf79	-1.217
FECH	0.056
RAP2A	1.2265
CRIP1	0.715666666666667
AZIN1	0.32825
SLC7A7	4.42125
IL10RA	3.1812
TMEM64	-1.9115
CDC42EP4	1.4603
C16orf58	-0.6028
ARG2	-2.06875
POU5F1P4	-4.77875
FAM62B	0.287625
DNAH8	-0.4139
ASH2L	-0.15375
TSLP	-2.21116666666667
CNTNAP5	-0.3806
TMEM16C	-0.2005
IFNA14	0.126
SLC1A3	1.652125
CABYR	1.069
BCL7B	0.1253
NUDT13	-1.97683333333333
C13orf28	0.74425
C1orf53	-0.86575
ARL6IP4	-0.0336
RPL35A	-0.076
EMR3	0.7685
RAB40C	0.186416666666667
SLC41A1	-0.294833333333333
LRCH1	0.68525
LY6G5B	-0.439
FAM124A	0.0190714285714286
MGC10981	-2.031
CLIP3	0.3277
MAP4K2	0.0075
CHIC1	0.5995
SULF1	3.13333333333333
C20orf30	-0.558785714285714
PRDM5	-0.405
ELOVL1	0.349
C11orf48	-0.448625
SLC39A10	-0.353
KCNV1	-0.3855
ACP1	-1.2955
ZMYM2	-0.16875
B3GNT6	-0.0708333333333333
C9orf69	0.0545
C2orf15	-0.889
C20orf166	0.2735
HSP90AA6P	-0.81
EDG7	-1.0485
NEURL	-0.718
LPL	2.551
CLEC2D	1.61228571428571
GRRP1	2.42666666666667
CD8B	0.4586
HIST1H3D	-0.6225
SLC6A12	1.152625
FAM27L	0.0185
CD84	3.1878
RASA1	-0.412
PHKG1	0.2285
MAGEA11	-2.153
IMPA1	-0.5893
NPM3	-1.15475
RARRES1	5.34975
SH3BP1	0.896375
B3GNTL1	0.3435
ARPC5L	1.13783333333333
KLHL26	0.46275
SIM2	-1.641875
GJC1	0.134
C20orf194	0.09625
EXO1	-0.51225
SLC2A2	-2.44666666666667
LOC285074	-0.32775
LRG1	-1.56125
KIRREL	-0.519
PIK3R1	1.48542857142857
C4orf34	-0.33925
MAF	-0.522833333333333
ADCY4	3.99033333333333
ZMIZ2	0.7826
SLC46A3	1.84083333333333
STAMBP	0.472833333333333
CCDC16	0.84575
MS4A12	-0.1315
TCF20	1.398
LRRC46	-0.37475
C20orf152	0.1525
MRPS6	0.156875
ABCB11	0.499
KCNC2	0.258166666666667
CDH19	-0.729333333333333
C9orf123	0.327
SSH3	-0.319875
LDLRAD1	-3.02725
CCBE1	0.20475
ZNF135	0.709125
TAAR1	-0.015
WFDC12	-0.012
CCDC42	1.25116666666667
FLJ12529	-0.18225
PER1	-0.529833333333333
TIMM50	-0.0726666666666667
SMARCAD1	-0.340166666666667
FAM26C	0.1765
TP53TG3	-2.26716666666667
SH3RF1	0.0413
LMCD1	2.22575
GPR63	0.4185
FLJ21986	-2.023375
AIFM3	-0.27325
MICAL1	0.969666666666667
BLZF1	-0.3135
IQCA	1.18433333333333
PCDHGC3	-1.0795
SAC	1.38125
BCL6B	2.01983333333333
DDO	-0.181
MARCO	4.778
DCHS1	0.517166666666667
C1orf170	-0.938333333333333
CD200R1	2.66683333333333
C22orf15	-0.435
SEPT11	1.15716666666667
ADNP	0.43975
UST	0.0518
C13orf34	-0.372833333333333
RFFL	0.295285714285714
APBA3	0.623
C2orf60	-0.63825
CUTL1	-0.3014
PMS1	-0.88325
ZNF689	-0.0865
EIF3E	0.102
IL9	0.073
RPL31	-0.683375
LY9	2.99666666666667
ATP2B3	-0.23
KDELR2	0.763791666666667
TFCP2	0.766125
NLRP12	-0.66875
FLJ45422	-0.06725
TLE4	0.7507
ZNF570	-0.2775
FLJ43806	0.131
TLK2	-0.4195
CIR	0.6085
MARS2	0.3365
COL24A1	0.8855
SDF2L1	-0.295
HIBADH	-0.701333333333333
IGFBP3	-0.932071428571428
C12orf23	-0.16225
PSPC1	-0.0305
C20orf43	0.58725
TRAV20	1.19
ARHGAP24	0.997625
KIAA1975	-1.068375
C1QA	4.0645
DNTT	-3.90033333333333
C10orf6	0.190416666666667
C11orf41	-0.405375
HNRPF	0.334625
COL11A1	3.30766666666667
UBAP2	-0.305833333333333
CDKN2AIPNL	-1.2905
C20orf174	5.7055
SPRED2	-0.77725
PLA2G12A	-0.4835
ICEBERG	-2.1162
SCN10A	0.6275
C11orf65	-0.478
GBP5	6.08525
PITPNC1	-0.173833333333333
POU3F3	0.5565
NCOA7	0.98725
LIN7C	0.1096
LOC348840	-1.1235
NKX2-2	0.59425
ANKRD13D	0.2505
LOC123688	-0.911
FUT2	1.59116666666667
TAAR8	0.345
FZD4	-0.329916666666667
PNMA3	1.349
OR4L1	0.281
WIT1	-2.108
EXOC3L	1.571
ATPBD4	-0.1273
KRBA1	-0.563
UBXD6	-0.8035
HOXB7	-1.10228571428571
C7orf23	0.6915
UNQ338	1.631
STAB2	0.0725
CDC20B	-0.894
IRF9	2.6395
CENTG1	1.22291666666667
TNPO2	-1.11025
MCPH1	0.30575
BMS1P5	-1.23175
SLC26A7	0.616
HIST1H3J	0.1335
C9orf3	-0.6942
LBH	1.96775
MYO1D	0.208125
PTDSS2	-0.46
NFU1	-0.2365
DEPDC4	-1.77475
WNT7B	1.0547
GLP2R	-0.2305
SETD4	0.0493
DYNLT3	-0.9805
FKBP11	0.129666666666667
SESTD1	-0.149
FLII	0.35425
RPS16	-0.2024
CHPF	-0.888166666666667
CSNK2A1	0.088
SUMO1P1	-0.4225
FKBP6	-0.9165
ZNF214	0.530666666666667
TWIST1	-0.345833333333333
DDX56	-0.118166666666667
TRAM1L1	0.6456
EPO	-3.02333333333333
MRPS18B	-0.2295
ZNF682	0.147833333333333
RPL14	-0.636166666666667
MAFF	-0.14025
LOC51136	-0.684875
LY96	1.1015
DDX20	-0.12725
ABTB1	0.783833333333333
ARL5A	0.354
CCT6A	-0.49125
HEPACAM	-1.1645
EHHADH	-0.161833333333333
RBAK	0.0531666666666667
CGB1	-0.098
ITGB5	-1.0913
YIPF3	-0.2285
FKBP2	-0.2885
NR1D1	-0.9867
TMEM110	0.1675
NEK2	-1.10033333333333
PRAMEF8	-3.35375
C20orf52	-1.58166666666667
PCDHGA3	-0.4
VWA3B	-0.091
NDUFA5	-0.178875
THAP9	0.209
FLVCR2	1.55083333333333
AP1S1	-1.02225
SMAD6	-1.107
SAV1	1.317
SAT1	1.566875
ZNF251	0.73675
ADAMTS7	0.6366
RPP38	0.591
C1orf211	0.5345
YPEL2	0.94435
RBMS1	0.61675
ZNF445	-0.192166666666667
NRXN2	0.6865
PGBD4	-0.3025
UGT2B28	-2.48175
WBSCR16	-0.3499
NLRC3	2.293
ASTL	0.2265
ST6GALNAC1	-2.63625
ZADH2	0.509
MLLT4	-0.0171666666666667
ARL6	-0.197
MEF2C	1.31625
CBFA2T3	-0.245
AFF3	-0.0368571428571428
COG7	-0.687833333333333
MYB	-2.54033333333333
PLXNA3	0.1915
XRCC2	-1.525
MMS19	-0.44425
ST8SIA5	-1.05225
CHPT1	-0.00216666666666667
KIAA1712	-0.591875
OR6X1	3.8165
ACTR3	1.115625
UGCG	0.483666666666667
OR4P4	-0.0315
ZAP70	0.40575
LPP	1.279125
ZNF485	0.52525
PTPRCAP	2.3645
IL12RB1	1.628
ATRX	0.3754
CHST8	0.047875
C14orf109	-0.000750000000000001
ARV1	-0.2905
NMB	0.146285714285714
COX5A	-1.08133333333333
EIF6	-0.9275
MPPED2	-0.845666666666667
SEMG1	-0.976
CHRDL1	2.5775
TRAF3IP2	1.29775
WNK2	-0.58675
LILRA4	4.44966666666667
LAMA2	5.00975
PXT1	1.457
RLBP1	-3.18725
CD300C	1.22125
SLTM	0.384375
FLJ10404	0.0239375
APOBEC3D	0.565
RENBP	1.08583333333333
ATXN7L1	0.824
NID1	-0.091
TUBGCP3	0.299625
ITIH5	1.37735294117647
CCDC110	0.54775
C8A	-3.29275
MGC87042	-1.54275
HOXC13	-1.1785
TFDP2	-1.27625
HCP5	2.631875
POLI	0.062
UCN	-1.907
ZNF764	0.2635
C8orf45	1.49875
FHL3	-0.684
SPATA5L1	-0.53425
MMRN2	3.26616666666667
NDST1	0.166333333333333
COL20A1	-0.116
ZNF248	-0.072
PELP1	-0.463166666666667
MBL2	-2.6825
RNF41	-0.1865
C5orf24	-0.633
THOC5	0.593375
SERINC3	0.324833333333333
RP11-151A6.2	0.6705
CDCP2	-0.0425
HIST1H2AA	-0.1115
C11orf75	1.4105
FKBP7	-1.07
DDOST	-0.08275
GPNMB	1.68983333333333
TTF2	-0.0166666666666667
KCNT1	0.1075
SLC39A14	-0.808428571428571
NGRN	0.1902
GPR137B	1.6585
MECP2	0.58075
PSMA1	-0.62225
C16orf73	-5.7885
TMEM60	-0.0951666666666667
CSN3	1.3085
NOS1	0.219166666666667
RAB7L1	0.931
YBX2	-0.9215
KIAA1166	-0.072375
FUBP3	-0.0723333333333333
ABCG1	1.553
ACACA	-0.768
ARL11	0.9205
ATOH1	0.1645
ODF1	0.120166666666667
CREB3L3	-0.783666666666667
TMEM127	0.871
DSCAML1	0.645
PLN	2.81966666666667
LYPLA1	-0.964333333333333
PRDM9	-1.92625
SASP	0.437
PLUNC	-0.0246666666666667
INTU	-0.36675
HISPPD1	-0.37775
LNPEP	1.00583333333333
YARS2	-0.3415
APCDD1L	-0.6875
ZCCHC4	-0.8887
FBXO22	-1.052
TTLL13	-0.491
ZNF669	-0.397166666666667
PTGDR	4.02825
DDX27	0.85225
KIAA0409	-0.0333333333333333
GJB6	1.0545
ASB8	0.54575
PLP2	-0.319
MEPE	0.949
OR10J5	0.09
KRT222P	0.9385
COQ7	-0.443833333333333
C1orf101	0.77825
RERG	-0.98
CHMP5	0.316375
THAP11	0.377875
ZNF43	0.1965
ZRANB3	-1.27666666666667
KRT13	1.024375
MRPL19	-0.433875
RBBP9	-0.677625
SPATA17	-0.19825
BXDC5	-0.228
PAFAH1B1	0.730666666666667
MAGEE1	0.27225
OSTF1	0.95475
KIAA0323	0.282
TXNDC13	0.111666666666667
CNTN4	2.83775
LCE1B	2.845
UNQ501	-0.84575
ZNF154	0.2375
C3orf64	0.141
SYT5	0.168
PON1	0.195333333333333
FLJ10357	-0.57925
ATP4A	-0.2985
GNPDA1	-0.401666666666667
MGAT1	1.52833333333333
C14orf121	0.57375
SLC35B2	-0.72475
MIER3	-0.529666666666667
CHEK1	-2.137625
ZNF8	-0.199
TXNDC1	0.0536666666666667
CKB	-1.7839
RTN3	-0.0217142857142857
FZD2	-1.03133333333333
PART1	0.330625
PSMB6	-0.6965
PCDHB8	-1.5075
PHC3	0.0130999999999999
PPP1R8	0.6265
NOVA2	0.913666666666667
TNFRSF11B	-4.354375
GOLPH3	0.753833333333333
UBLCP1	-0.30175
SUHW3	0.0295
TTLL1	0.86325
OPN4	0.026
OR13G1	0.00649999999999999
ZPBP2	0.9315
HSD17B11	-0.63575
C9orf50	-0.1735
DHDDS	0.637428571428571
CTSW	3.3431
NEFM	-2.28183333333333
MRPL28	-0.71
SYN1	0.414
PIGV	-0.374833333333333
ZIM2	-1.15
APBB1	0.4465
SND1	-0.05375
C1orf123	-0.11
CHD3	-0.62125
BHLHB8	0.184
RNASE2	-0.362833333333333
BCAP31	0.649625
SLC25A44	0.781
CHD6	-0.7696
PIB5PA	-0.954
SELS	0.69525
LOC541471	-0.406125
FAT2	2.4735
ZNF81	0.0205
OR4C16	0.2595
FLJ10081	0.2309
LRRC4	-0.1435
CS	-0.415833333333333
N4BP2	-0.992375
IGFBP7	2.3845
ZNF318	0.0940833333333333
NDNL2	0.866625
ZNF609	-0.605625
SIRT4	-0.521
EXOSC10	-0.3775
ECE2	0.197583333333333
OVGP1	0.016
GTPBP3	0.36025
PACS2	-0.0698
C19orf36	-0.7255
ARL4C	1.28125
ATG4B	-0.155
UBQLNL	0.80525
RHOXF2B	-3.8165
PLEKHG2	-0.4635
GALR1	-1.2015
AQP4	0.167333333333333
HDAC7A	0.296
DCUN1D3	-0.2585
OR8A1	0.3325
CCRN4L	0.59875
CBR4	-0.0703333333333333
KIFC1	-0.402666666666667
SLC7A14	-1.4505
LHX5	0.8855
TRPC7	-0.1255
LPXN	1.78475
SERPINA1	-2.078625
RPS13	-0.7475
BPIL3	-1.7055
PRKAA1	-0.55275
FADS2	-0.8173
ENAH	-0.38725
PRO1768	-1.002
APBA2BP	-2.26825
LIPH	1.009
C3orf33	-1.22775
RCC2	0.413571428571429
ALDH1A2	-2.3745
RNF103	1.02425
AHCY	-0.913375
ALG12	0.115
CCL17	3.38725
ZNF543	0.622
ESRRG	0.2453
CNGA1	1.2725
RDH5	-0.0261666666666667
OTX1	-0.1877
PTGFR	-0.694666666666667
CDR2	0.461125
SELE	4.229
NLGN2	-0.946333333333333
EXOSC9	-0.89125
ZNF566	0.176166666666667
KLRC2	-2.1
GPR12	0.7335
KIAA0196	-0.195
PDRG1	-0.5575
SSR3	-0.65
MSI1	-0.627
CST9	-1.2885
CC2D1A	-0.404125
PLAGL1	1.26416666666667
ZNF778	-0.0195
RNF2	-0.277375
KLF6	1.522
THBD	1.15466666666667
tcag7.1314	1.49
NR5A1	-0.183833333333333
ABCD2	2.2285
DNAJC7	-1.6495
CLEC4C	3.0055
TM2D3	0.762625
CCDC4	-0.848
PLAC2	3.06075
DCD	0.0785
FAAH	-0.197
POLA1	-0.941833333333333
TM7SF2	-2.025
FLJ39822	-0.781833333333333
FLOT2	0.134
MAP4K1	1.95
SRP68	0.57875
C21orf74	0.101
ARPC5	0.63975
LOC126075	1.172
HECW2	0.373125
ZDHHC4	-0.37525
ANKRD42	0.1891
PDE9A	2.55466666666667
ABCA8	1.82225
NDUFS2	0.297
UBR5	0.185875
BTBD16	-3.00575
LOC554174	0.63
ZNF20	-0.06
KIAA1843	0.622
WDR17	-0.691
C15orf33	-0.0765
RNF113A	1.271
CAMKK1	-0.4941
CLCN2	-0.3735
ANXA6	-0.7945
LOC340069	0.273
EMID1	1.2715
DPM3	0.529083333333333
ELA1	0.051
SLC25A13	-1.0851
KRT24	0.048
SMPD1	0.0548333333333333
TH	-0.237625
COL6A2	0.238357142857143
ANKS1B	0.024
GPR126	-1.1052
ZC3H12A	0.765333333333333
TMEM47	0.642166666666667
C2orf51	-0.103833333333333
C1orf88	0.180333333333333
HSF2BP	1.43275
AKAP10	0.45475
RPAP3	-0.3085
KLHDC8B	0.79225
STOM	1.1181
MUPCDH	0.200625
C10orf72	0.07625
PLEKHA3	0.216333333333333
TCP11L1	-0.004
CWF19L1	0.39
SPEF1	-0.0606153846153847
YSK4	-0.33975
ELN	1.6462
SAMD8	0.909333333333333
MPI	-1.60966666666667
MEPCE	0.1083
ABCC3	-1.042625
NANOGP1	-3.816
KCNK17	2.377125
HLA-DMB	5.18133333333333
RRAGA	0.98475
ANGEL1	0.294
RBM32B	0.0295
CPN1	-3.21375
MGC52282	0.4196
HLA-A	2.6465
OR9G4	0.1325
EDNRB	-0.248
SCD	-3.09007142857143
C14orf80	-0.395666666666667
BAGE2	-0.387
RABL4	0.6655
RCVRN	0.2725
SHANK1	-0.385
NLRP7	1.05575
CD226	3.1265
STAT3	1.2200625
SYNJ2	-1.25966666666667
TPCN2	0.1535
WDR36	-0.552416666666667
MBD4	0.00975
ROBO1	-0.4354
ST3GAL6	-2.432
SLAMF8	4.27533333333333
ATN1	-0.0551666666666666
GPR141	0.98725
KRT36	-0.12
TPH1	0.541
DDX52	-0.386
ZSCAN29	0.1475
TRPT1	-0.984333333333333
DPEP3	0.893
DENND4A	-0.045375
TSPAN16	-0.3415
PTCHD2	0.0295
LOC145814	-1.10425
CAP1	0.840166666666667
EIF5A2	-0.5881
NT5DC3	-0.706625
SEPT9	-0.2345
SEZ6L2	-0.778
EGFLAM	3.5775
VPS11	0.85875
NDUFB5	-0.939333333333333
CIDEA	3.8515
IER5L	-0.51625
N6AMT1	-0.189
FAM83C	0.68275
OXR1	0.733
IRX1	0.7445
DGKB	-0.296833333333333
GCN5L2	-1.22275
MIR16	-0.12125
FBXW9	-0.3565
WDR4	-0.3795
PDC	-0.325
VPS33B	-0.2525
HEXB	-0.38325
FLJ32214	0.2905
TCEB3	0.10775
CRLF1	-1.4735
ABI3BP	3.00975
C8orf22	-4.506
PYCR1	-0.17225
KIAA1706	0.68825
CDK5R2	0.456375
WAS	1.621
C12orf60	-1.886
CCBL2	0.09675
MADD	0.10625
C5orf34	-0.69225
WDR42A	0.6774
KLF12	1.192625
HSPA1A	0.529
ITM2C	0.536083333333333
DAPK2	1.73483333333333
LOC442590	1.0655
SUMF2	0.044375
CENPA	-0.379769230769231
TMED5	0.067
CDH6	-1.8161
BRP44	0.803125
THG1L	-0.184
GABRA2	-1.7425
C14orf166	-0.2995
MYL1	-1.62166666666667
TNFSF18	-0.5905
PAP2D	-1.88066666666667
PPIB	-0.63275
KLHL4	-0.466125
SFN	0.502166666666667
CCDC127	0.044
FRAP1	0.216
GOLGA5	0.80175
SDCCAG1	0.061625
MGC21675	0.191666666666667
C10orf95	-1.00175
KIAA1345	-1.32233333333333
C1orf163	-1.0215
LACE1	-0.424666666666667
OR10K2	-0.2125
CENPN	-1.43664
TMED2	0.48075
UGT1A6	-0.752
ANG	-2.081
U2AF1	-0.0105
CASC2	0.1855
NMT2	0.698666666666667
OSGEPL1	-0.661
DFNB31	0.1325
SLC6A20	0.47725
DKC1	0.5805
FXYD4	-1.2195
WDR64	1.117
MGC5590	0.2295
CREBZF	0.349
DAZ1	-0.13225
PRPSAP1	0.063
GCHFR	-0.61625
TTC7A	0.6465
LOC196993	0.425
UBD	4.44716666666667
S100A1	-0.174875
RPL6	-0.235166666666667
DNAJB6	0.66155
NAGS	0.3316
C2orf58	0.9925
KERA	0.633666666666667
MT1X	-0.7434
UBE2B	0.2156
KEAP1	0.67025
MST1	-2.887625
OMA1	0.818
ABLIM2	1.61675
BCL2L13	0.193833333333333
JAZF1	0.513333333333333
TMEM63B	0.325
S100A8	4.871
ARFIP2	-0.0085
UROS	0.22125
KHDRBS2	0.842
POLQ	-1.471625
SOAT1	-0.17875
SPAG4	-1.295
MRPS30	-0.955333333333333
LOC494141	0.37475
OR2T11	0.2545
ORAOV1	-0.2825
ZNF184	0.2865
TCEB3B	-0.0611666666666666
ADAM21	-0.21
GDPD1	-0.965
SPINLW1	-0.2
PRR14	0.299333333333333
KCTD9	-0.4859
NUDT3	1.1635
KIAA1822	1.2724
HIST1H4K	-0.1825
DFNA5	-1.41775
GABPA	0.3075
C14orf44	-0.298
POLB	0.034375
PTAR1	-0.18925
SEC31A	0.3663
TRIM58	-0.2855
TAS2R14	0.121
VPS8	0.559375
H1F0	-0.9015
PRKCB1	0.805833333333333
UGT2A1	0.2415
TOR1B	-0.3365
LSS	-1.2565
C2orf19	-0.182
HNRNPC	0.107214285714286
TMEM100	-0.436666666666667
LOC116349	-0.92925
OR51M1	0.1345
CCDC142	-1.1505
ISG15	2.873625
ZCCHC14	-0.36725
CREBL2	1.10875
TGDS	-0.75175
DC2	-0.679
CACNA2D3	-0.939714285714286
ZNF429	-0.407625
LYPD6	-0.833833333333333
SUCLG1	0.1595
OR51I1	-0.9695
MAGEH1	1.39775
PRPF40A	-0.329
SMR3A	3.3425
SPINK2	1.84025
THAP2	0.95575
NPY5R	0.050875
IRF4	1.124625
SPESP1	-0.844
OR10S1	0.0225
DTD1	-0.844
TUBE1	0.27825
DDX19A	-0.542
PDPN	-0.67425
TMEM34	-0.0451666666666667
MGAM	0.60525
COL3A1	5.37616666666667
GFM2	-0.8164
OR5A2	-0.1955
PSG9	-0.576
ARHGEF11	1.26583333333333
IVNS1ABP	-0.3189375
SIGIRR	0.52175
DUSP19	-0.369875
DNAJC14	0.1777
ACSS1	0.828375
IL1RAPL2	0.082
C4orf30	-0.826
SEPT4	2.66475
LANCL3	0.4095
SPAG17	0.267166666666667
PRDX3	-1.298875
HNF1A	-1.78125
P4HA2	-1.264875
RFWD3	-0.694
MOV10	-0.1915
DNAJA5	-0.258071428571429
LOC729440	0.16125
LOC200383	0.40375
SMC2	-0.495
MIXL1	-0.890166666666667
TMEM9	-0.9055
FAM86A	0.515
ZNF174	0.5247
MYH14	-0.894
CCR8	1.3065
VPS37C	0.264
GPATCH1	0.465833333333333
B3GNT8	2.096
TBX4	-0.029
CNR2	2.0425
PCDH1	0.67725
C5orf29	5.2295
OCIAD2	0.71425
PLCG2	2.84325
KIAA0247	1.800625
HRH3	0.1453
CAPN13	-0.1485
CCR1	1.0894
MGC15523	0.2695
UVRAG	1.10566666666667
DNAJA2	0.0196666666666667
ITGA2B	-0.686833333333333
CLDN5	3.48575
PTPRN2	-1.24164285714286
ZNF512	0.1645
PSAP	1.44542857142857
CCDC140	3.438
LRRC55	-0.215
CYP26C1	0.324
C8orf47	2.492
LYN	0.968875
DUSP6	-1.08016666666667
TGFB3	2.80113333333333
ELK1	0.2094
PCDH11Y	-0.443833333333333
HGD	-4.12925
C17orf58	-1.068
MYO3A	0.7195
SERPINE2	-2.99933333333333
AARSD1	-1.085375
C14orf73	-0.913
ADAM33	-0.029
ZNF491	-0.2725
MAPK6	-1.09483333333333
TCN1	-0.984
SLC24A6	0.941
UBE2R2	0.53425
H1FNT	0.1145
TATDN2	1.29933333333333
LILRB1	3.06525
P2RY5	1.5345
NUCB2	-0.471
C2orf37	0.36725
SNX27	0.290833333333333
MTA3	-0.354375
FOXO4	0.546625
ID4	1.728
SOX5	-2.38933333333333
PXMP3	0.071375
OR52M1	-0.096
SFT2D3	-0.205875
INA	-2.46766666666667
MCOLN1	0.85375
NFIX	0.8601
CLEC14A	5.3075
HIBCH	-0.617666666666667
PLA2G5	1.19475
TIMM10	-0.603333333333333
MED17	0.4879
COL4A4	1.7845
TPP1	0.705333333333333
GJA3	-1.45666666666667
TMPRSS5	-0.7805
AADACL3	0.9645
DNMBP	-1.89275
ENPP5	1.1205
NQO1	-3.2967
ZSCAN2	-0.675875
SEC24C	-0.188
GTF2A1L	0.3075
AXIN2	-0.8696
FAM33A	-0.87775
C16orf13	-0.301625
SPNS2	1.43425
TAF1	-0.0415
AP1G2	-0.425833333333333
RBM42	-0.295
HCN2	0.545833333333333
EFHB	1.096
RUSC1	0.981666666666667
GRIK5	1.3865
USP21	0.5555
ATAD3C	0.433
ORMDL2	-0.41275
PRSS7	-2.9505
PSAT1	-1.8855
FLJ13195	-0.857333333333333
TBC1D1	1.076
IFNG	5.8675
OTOS	0.158166666666667
ZNF773	-0.400333333333333
EMD	-0.48725
RETN	-0.51075
CCL8	5.11
APH1A	0.1675
COX18	-0.622375
GTF2IRD2	-0.377
CCDC82	-0.0784166666666667
PAFAH2	-0.0355
NPEPL1	-0.4094
RP11-114G1.1	0.9375
TP53INP1	0.810625
ZNF300	-0.496333333333333
FOXL2	-3.29475
LARP2	-0.385833333333333
LATS1	-0.253
HTR6	-0.4225
SPOCK2	3.747
RNF144B	2.61416666666667
HTATIP2	0.186625
MGC10334	0.930666666666667
CENTA2	3.03433333333333
FGF2	-0.93325
FXYD7	0.59375
PHYHIPL	-2.217375
GPR34	5.02875
DDX6	0.292666666666667
OR10W1	0.039
LHFPL1	-0.1325
ZNF313	0.347285714285714
VPS28	0.7905
AP3M1	-0.0709
AKR1CL2	-0.636
TRAF4	-0.6405
OR2B11	0.2485
C19orf12	1.0325
AKAP9	0.185333333333333
C1orf62	0.0215
SLC20A1	-0.8077
FAM112A	1.3285
LDB2	1.099625
MRPS23	-0.76225
KLK5	4.3005
SPTB	-0.3084
EFEMP2	0.32975
EFNB2	0.737375
PCM1	0.113928571428571
NMNAT3	0.62625
TSG101	-0.111
C8orf40	0.436
NOB1	-0.8255
ABHD3	-0.44375
GTF3C4	-0.457625
PIGN	0.962166666666667
GALNTL1	0.31825
AEBP1	1.347625
OR9Q1	0.318
ANKRD2	0.12775
CCL28	-1.50725
TRIM38	1.83933333333333
TMCC1	-0.312166666666667
SMG5	1.0985
LRRC7	-0.964
NCAPD2	-1.025
C6orf153	-0.082
C1orf74	-0.62775
OTUD6A	-0.0865
DCP2	-0.169833333333333
TMEM24	-0.04275
RPL18	-0.0331666666666667
TMEM177	-0.71475
LRRC37A3	0.78175
C1D	0.305166666666667
LDHC	-1.26875
UBE4B	0.151333333333333
NIT1	0.304125
BTN3A3	2.342375
RASD1	2.1345
COMMD3	0.17575
SHFM1	0.16875
BIRC8	0.26625
DUT	-0.962
C12orf51	-0.395
LRRC59	-0.657833333333333
LY6H	0.45025
WDR22	0.555416666666667
EDEM1	0.630714285714286
ADH1A	3.516
PANX2	0.3177
CYP11B1	0.5425
CDC73	-0.178
GPR172A	0.31975
GSTM3	-1.08423076923077
KCNA5	1.28675
SERAC1	0.21
NFATC2	0.98
ANAPC5	-0.3696
C15orf24	-0.22025
NFATC2IP	-0.0939166666666666
TNRC6C	0.592166666666667
MGC102966	1.115
FGD5	1.0055
MED9	0.31275
RAB13	-0.0631666666666667
C15orf49	-0.1095
CRYGS	0.6881
C12orf53	-0.861
LOC283693	-0.6315
COX6B2	-0.319625
PHF14	0.21025
FAM3A	-0.064625
RPL13	-0.2463
PRDX2	-1.0242
FLJ34047	-1.49175
PRMT3	-0.604
KCTD19	0.509
TRIM10	0.0341666666666667
MGC26597	0.0951666666666667
GCNT4	-0.09775
GPRASP1	1.83975
CDKN1C	-0.599416666666667
RHBDL2	2.7868
HSPH1	0.16325
AQP1	3.47325
COL17A1	1.5141
GFAP	0.056375
CDC16	0.132
KIAA1614	-0.1345
C6orf118	-0.0722
ZSWIM5	-1.375
FAM83F	2.81125
LYNX1	1.769125
SYNPR	-0.31275
XG	3.29716666666667
PRSS16	1.473875
KIF13B	0.371571428571429
PCDH9	-0.4965
HIST1H2AH	-0.9575
RBM18	-0.468
ZNF626	1.023
HEXIM2	-0.6115
ITFG1	-0.488
TUBG2	-1.53
