Hybridization REF	TCGA-A8-A09G-01A-21R-A00Z-07
DFNB31	-1.0385
SLC6A20	-0.4245
DKC1	-0.8545
FXYD4	-0.95425
WDR64	0.636
MGC5590	0.4875
CREBZF	-0.0175
DAZ1	-0.73375
PRPSAP1	-0.55375
GCHFR	-0.43075
TTC7A	-0.297625
LOC196993	2.30525
UBD	2.14233333333333
S100A1	-0.423125
RPL6	0.330833333333333
DNAJB6	-0.0184
NAGS	-0.6429
C2orf58	-0.759
KERA	0.9475
MT1X	-0.9277
UBE2B	0.3534
KEAP1	-0.1625
MST1	-3.29775
OMA1	1.8895
ABLIM2	1.73725
BCL2L13	0.405916666666667
JAZF1	-0.1385
TMEM63B	1.0685
S100A8	0.8308
ARFIP2	1.75675
UROS	0.98325
KHDRBS2	-2.0835
POLQ	-2.040875
SOAT1	-0.54475
SPAG4	-1.87525
MRPS30	-0.9755
LOC494141	0.0555
OR2T11	0.577
ORAOV1	-0.2751
ZNF184	0.270666666666667
TCEB3B	0.458
ADAM21	2.051
GDPD1	3.41975
SPINLW1	0.572333333333333
PRR14	-0.116
KCTD9	-0.3642
NUDT3	0.246
KIAA1822	0.716
HIST1H4K	1.4725
DFNA5	-2.573
GABPA	0.03025
C14orf44	1.97675
POLB	0.69225
PTAR1	-0.28475
SEC31A	0.681
TRIM58	-1.976
TAS2R14	-0.5715
VPS8	0.55
H1F0	0.121333333333333
PRKCB1	-1.7805
UGT2A1	0.269
TOR1B	0.12175
LSS	-0.416166666666667
C2orf19	0.2095
HNRNPC	0.376
TMEM100	-1.696
LOC116349	-0.147
OR51M1	1.2025
CCDC142	-0.774
ISG15	1.400875
ZCCHC14	-0.552375
CREBL2	-0.0435
TGDS	-1.94925
DC2	0.08025
CACNA2D3	-1.99485714285714
ZNF429	-0.151375
LYPD6	-0.914
SUCLG1	0.162166666666667
OR51I1	-1.3495
MAGEH1	1.042
PRPF40A	-0.504
SMR3A	2.542
SPINK2	-0.7235
THAP2	0.63275
NPY5R	-1.6515
IRF4	-0.91875
SPESP1	1.8485
OR10S1	0.509
DTD1	-0.558
TUBE1	-1.187
DDX19A	-1.072
PDPN	-2.27575
TMEM34	0.0473333333333334
MGAM	0.079
COL3A1	5.644
GFM2	0.3152
OR5A2	0.952
PSG9	-1.54733333333333
ARHGEF11	0.5165
IVNS1ABP	0.03675
SIGIRR	0.8795
DUSP19	-0.843125
DNAJC14	-0.1328
ACSS1	2.104625
IL1RAPL2	0.3615
C4orf30	-1.1785
SEPT4	2.319
LANCL3	-2.29
SPAG17	1.7785
PRDX3	0.299125
HNF1A	-1.726375
P4HA2	1.0555
RFWD3	-0.997
MOV10	0.8595
DNAJA5	0.311285714285714
LOC729440	0.33925
LOC200383	-0.063
SMC2	-1.405
MIXL1	-0.935333333333333
TMEM9	0.444
FAM86A	0.928
ZNF174	0.4075
MYH14	-0.53575
CCR8	0.324
VPS37C	1.43916666666667
GPATCH1	0.335166666666667
B3GNT8	0.8765
TBX4	-0.75875
CNR2	0.998
PCDH1	2.17775
C5orf29	4.614125
OCIAD2	0.20375
PLCG2	0.806
KIAA0247	2.381125
HRH3	0.330555555555556
CAPN13	3.448625
CCR1	-0.4824
MGC15523	-0.316888888888889
UVRAG	0.0823333333333333
DNAJA2	-0.6135
ITGA2B	-0.343166666666667
CLDN5	3.25525
PTPRN2	2.72335714285714
ZNF512	-0.799833333333333
PSAP	1.479
CCDC140	-1.713
LRRC55	0.13125
CYP26C1	0.493
C8orf47	-0.711
LYN	0.026125
DUSP6	-0.976166666666667
TGFB3	2.233
ELK1	0.2574
PCDH11Y	-0.3
HGD	1.0225
C17orf58	0.60825
MYO3A	-0.136
SERPINE2	-4.80433333333333
AARSD1	0.64475
C14orf73	-1.526
ADAM33	0.15375
ZNF491	0.2795
MAPK6	0.640166666666667
TCN1	5.5585
SLC24A6	1.3545
UBE2R2	0.46575
H1FNT	0.3355
TATDN2	0.162666666666667
LILRB1	2.74375
P2RY5	1.014
NUCB2	1.478
C2orf37	0.2495
SNX27	0.7745
MTA3	-0.947875
FOXO4	0.261375
ID4	0.1335
SOX5	-3.373
PXMP3	0.50625
OR52M1	0.2345
SFT2D3	0.291375
INA	-3.3
MCOLN1	1.206
NFIX	1.1889
CLEC14A	5.61833333333333
HIBCH	-1.11266666666667
PLA2G5	0.95225
TIMM10	0.6435
MED17	0.0743
COL4A4	0.4195
TPP1	0.835666666666667
GJA3	-1.75616666666667
TMPRSS5	-1.4945
AADACL3	0.734
DNMBP	0.473
ENPP5	6.18833333333333
NQO1	0.4284
ZSCAN2	-0.326375
SEC24C	0.727166666666667
GTF2A1L	-0.218
AXIN2	-1.6213
FAM33A	-2.32933333333333
C16orf13	-0.4635
SPNS2	1.1475
TAF1	0.23225
AP1G2	-0.0731666666666667
RBM42	0.377166666666667
HCN2	0.514666666666667
EFHB	1.24066666666667
RUSC1	1.70483333333333
GRIK5	0.1605
USP21	0.467
ATAD3C	0.21875
ORMDL2	1.358
PRSS7	-3.9125
PSAT1	-5.10875
FLJ13195	-1.28433333333333
TBC1D1	-0.419
IFNG	5.102
OTOS	-0.173166666666667
ZNF773	1.007
EMD	-1.6665
RETN	0.70725
CCL8	5.214
APH1A	0.635625
COX18	-0.2405
GTF2IRD2	0.35975
CCDC82	-1.90375
PAFAH2	1.8136
NPEPL1	-1.2429
RP11-114G1.1	-0.886
TP53INP1	1.828
ZNF300	-1.48783333333333
FOXL2	-2.431
LARP2	0.106083333333333
LATS1	0.1275
HTR6	-0.1265
SPOCK2	1.28216666666667
RNF144B	3.56216666666667
HTATIP2	-0.267125
MGC10334	0.462416666666667
CENTA2	2.49883333333333
FGF2	-2.73375
FXYD7	0.00475
PHYHIPL	-2.228
GPR34	6.006
DDX6	0.1555
OR10W1	0.4095
LHFPL1	1.0025
ZNF313	0.169071428571429
VPS28	0.44
AP3M1	0.6143
AKR1CL2	2.408
TRAF4	0.54275
OR2B11	0.3795
C19orf12	-0.542166666666667
AKAP9	0.478
C1orf62	-0.529666666666667
SLC20A1	-1.4668
FAM112A	0.631
LDB2	0.80575
MRPS23	0.077
KLK5	0.318125
SPTB	-0.4307
EFEMP2	0.42175
EFNB2	1.138375
PCM1	-0.0055
NMNAT3	0.874625
TSG101	0.237166666666667
C8orf40	0.2815
NOB1	-1.99875
ABHD3	-0.4625
GTF3C4	0.196375
PIGN	0.223666666666667
GALNTL1	0.046
AEBP1	1.31275
OR9Q1	0.0725
ANKRD2	-0.19725
CCL28	-0.257
TRIM38	0.592
TMCC1	-0.0626666666666667
SMG5	0.70175
LRRC7	0.2815
NCAPD2	-1.0995
C6orf153	0.22775
C1orf74	0.125
OTUD6A	0.925
DCP2	-0.0701666666666667
TMEM24	0.4985
RPL18	-0.147666666666667
TMEM177	-0.53425
LRRC37A3	1.18925
C1D	-1.48716666666667
LDHC	1.15075
UBE4B	-0.245
NIT1	0.342125
BTN3A3	1.551
RASD1	1.323625
COMMD3	1.5575
SHFM1	0.30825
BIRC8	-0.00575000000000003
DUT	-0.73975
C12orf51	1.2335
LRRC59	-0.444666666666667
LY6H	0.0235
WDR22	0.62075
EDEM1	0.183714285714286
ADH1A	3.5665
PANX2	0.7098
CYP11B1	0.5335
CDC73	-0.30925
GPR172A	1.15625
GSTM3	0.548538461538462
KCNA5	0.403
SERAC1	0.509666666666667
NFATC2	0.4805
ANAPC5	-0.0612
C15orf24	0.9305
NFATC2IP	0.0391666666666667
TNRC6C	0.464833333333333
MGC102966	-2.238375
FGD5	1.8605
MED9	-0.4555
RAB13	-0.413
C15orf49	-0.044
CRYGS	-0.6896
C12orf53	-1.1846
LOC283693	-0.6885
COX6B2	-0.37825
PHF14	-0.05925
FAM3A	-0.10275
RPL13	-1.5036
PRDX2	0.1041
FLJ34047	-2.13133333333333
PRMT3	-1.5795
KCTD19	-1.719
TRIM10	-0.472666666666667
MGC26597	1.02816666666667
GCNT4	-0.261
GPRASP1	0.22275
CDKN1C	-1.65608333333333
RHBDL2	2.5294
HSPH1	-0.5515
AQP1	2.839125
COL17A1	-1.4811
GFAP	0.07625
CDC16	-0.87875
KIAA1614	-0.0315
C6orf118	-0.4808
ZSWIM5	0.43475
FAM83F	3.8995
LYNX1	0.699625
SYNPR	-1.05633333333333
XG	2.3655
PRSS16	0.82025
KIF13B	2.22485714285714
PCDH9	-1.462125
HIST1H2AH	1.00816666666667
RBM18	0.5955
ZNF626	1.009625
HEXIM2	-0.87
ITFG1	-0.0565
TUBG2	0.7465
SFRS7	-0.177833333333333
C9orf14	-0.5695
EXTL1	-1.38475
GBP3	2.39416666666667
WDR5	-0.58875
RARG	0.239166666666667
MYO7A	0.409125
CECR6	2.77875
C13orf3	-0.456625
SFRS18	-0.911125
ACVR1B	0.8835
PSMD1	-0.4671
C7orf31	-0.2505
ILVBL	0.171
IFNGR1	1.53125
RNF186	0.3755
NOL9	-0.4305
MAGEL2	-0.0195
SLC29A2	0.08325
NHSL1	-1.82675
RBMX	-0.82
PSORS1C2	0.445125
RAD51L3	0.4215
LCN6	1.57075
ORAI2	0.20675
BRUNOL6	-0.0713
OR4K5	0.0885
CDC123	-0.824375
MSLN	-2.90033333333333
WWTR1	-2.6735
ZNF700	-0.528833333333333
COBL	1.72625
PPP1R16B	0.882
GAS7	-0.1184
MDN1	-1.040625
HAAO	0.207
C9orf68	0.99875
TNFAIP2	0.431625
FOXN1	0.6765
hCG_2033311	0.911
ATP6V0D2	-1.177
RPL41	0.89225
SLC38A1	0.715375
ARHGAP6	-1.53508333333333
ADAD2	-0.32425
PHF20L1	0.0618125
MCM3AP	0.120666666666667
ST3GAL3	-0.830666666666667
SNX1	0.711666666666667
ELF5	4.50425
PARP3	-0.735375
RBM8A	-0.1316875
LINGO4	0.8365
ITGA9	0.587333333333333
ZFR	-0.24675
ACSL6	0.305285714285714
FLJ20699	-0.7473
DAOA	-0.09825
FABP4	5.6395
KCNB1	-1.26
CANX	0.9404
SLC25A28	0.638166666666667
ADIPOR2	0.2935
ECHDC2	2.0445
SMA4	1.63125
FRZB	3.374125
PABPC1	0.0363333333333333
DMRTB1	-0.213142857142857
APOBEC3G	0.67
CATSPER2	-0.0113333333333333
CUEDC1	0.854333333333333
STARD9	-1.58375
CLDN8	5.142125
LOC23117	-0.902090909090909
E2F6	-0.9405
TMEM126B	-0.985666666666667
DPY19L4	0.56
GIMAP5	3.5625
NDUFA9	0.371833333333333
FAM77C	-2.708
CTPS2	1.39475
LOC51035	-0.129875
WDSOF1	-1.164
EGLN3	0.415375
PITX3	0.729333333333333
OR52E8	0.083
GRM4	0.828
KLK1	-2.84666666666667
GPM6B	-1.31625
RRAGD	0.849333333333333
PAGE5	-3.0545
UCHL5	-0.529833333333333
ULK3	0.4885
AIM2	2.298
PNO1	-0.7185
OR2F2	0.374
GNAT2	-0.122
SIX1	1.7625
ST13	0.0536666666666667
ZBTB44	0.442875
TIMP2	-1.143
ZMAT4	-5.274
GTF2IRD1	0.349333333333333
ZNF19	0.174666666666667
ZNF714	-1.5195
RSC1A1	0.42875
C9orf80	0.812
PSMA8	0.6032
TMEM141	0.685
COX4I1	-0.2725
CTAGE1	1.34233333333333
DTWD1	-0.1855
HSD11B1	1.7395
KRT6B	0.5065
ARID4B	0.89325
LHFPL3	-0.24475
WWP2	0.721
ZNF326	0.484833333333333
RGPD1	-0.341
CTSH	1.97016666666667
FASTKD1	-1.487
PAF1	0.9903
TTC9C	-0.2965
IFT57	-1.0585
PRSS36	-0.1585
IL20RB	-1.7115
ZNF592	0.240333333333333
DCTD	-0.695
CFP	1.63725
MFNG	-0.011875
JMJD2B	-0.1015
ALDH3B1	-0.686125
THSD4	0.958
KCNJ5	3.85033333333333
LMNA	0.1315
TBCD	0.837
ZNF250	-0.102
CASQ2	1.54066666666667
PEG10	-3.59191666666667
PRAME	-2.99493333333333
NP	-0.6125
TRIM59	-0.0308333333333333
ZNF12	-0.024625
XTP3TPA	0.66425
SIGLEC7	0.5271
PANK4	-0.1445
FAM70A	-2.13316666666667
SNED1	0.46325
HIP1	-0.5896
RAET1E	1.6835
AMAC1L2	-0.559
AHNAK2	-2.29533333333333
TOE1	-0.361666666666667
RECQL4	-0.68325
SPRYD3	1.233
DPAGT1	0.64075
MAGED2	2.9342
ANKRD55	-0.054
TRPS1	3.55075
DOK7	-2.4275
TFPI2	-6.905
GTF2H3	-0.67
CYP4F11	-1.398375
LHX2	-2.82833333333333
ATG16L1	1.608
ASB12	1.3655
C1orf116	4.19725
NF2	0.23935
POM121	-0.6304
PHYHD1	0.9226
TXNDC17	0.4865
DKFZp779O175	1.26225
NUP62	0.0872142857142857
MYO18B	2.95633333333333
PRAMEF1	-0.04
TCBA1	-0.139571428571429
TMEM168	0.84125
FJX1	-1.11766666666667
CLCF1	-1.67125
SEPN1	0.742125
IGSF2	0.41375
NUDCD1	-0.877166666666667
TFF3	2.66416666666667
NDFIP1	0.798
CHCHD4	-0.41375
TNR	0.678
CUTA	0.0238333333333333
USP44	-4.57325
DPP10	-0.537
IWS1	-0.387833333333333
PCGF1	0.03525
SULT1C4	0.326
NTF5	-1.33225
PTPN13	-2.6085
SSTR5	0.8115
SFRP1	-3.152125
IDH3B	-0.6485
SUOX	1.68683333333333
TMCO5	0.00866666666666667
GOLT1B	-0.17375
MIB1	-0.745071428571429
PCDHGB1	1.574
SUSD1	0.61175
ICAM5	-3.27716666666667
PAPOLB	0.405
URM1	-0.1011
TMEM106B	0.0171666666666667
LRIG2	-0.7185
SLC27A5	-1.34825
CLIC6	1.8215
ZNF420	1.5225
SCN9A	-1.4573
KIAA1909	0.87425
ELMOD1	-2.2195
PRKAG1	0.78975
FAM64A	-1.83455555555556
EEF1G	0.19935
SMAD5	0.133
INCENP	-2.0925
WASF2	0.105
GARS	-0.7741
CDK10	-0.5545
HLX	0.624333333333333
MDM4	0.40975
ZNRF1	-0.473214285714286
HHATL	-2.143
FAM21C	0.4913
HIST2H3C	-0.4195
PFDN2	0.133125
ZNF200	0.0845
NDN	-1.48775
HBA2	-2.71683333333333
FBLN5	1.759875
PUM1	0.3135
TNNT1	-3.01833333333333
C19orf59	-1.12316666666667
HNRPH2	0.206333333333333
RAB7A	0.278833333333333
PMS2	-0.338625
BIRC3	-0.135666666666667
NRSN2	0.277125
OR52K2	0.402
SPOCK1	-1.49285714285714
H2AFY	1.257
RXRB	0.0755
ZNF638	-0.0863333333333333
ANKRD45	-0.873
ACTN4	-0.12
FXC1	1.12775
EIF2B5	0.4285
VPS33A	0.1535
PINK1	0.419125
FAM106A	-1.0255
SKIP	0.803466666666667
GAPDHS	-0.114
MUM1L1	-2.4325
PSTPIP1	1.376
CNTNAP1	-1.8411
CYP26A1	-4.523
APOL2	1.3751
TACC2	0.996625
COX7A2L	-0.212214285714286
HSD17B1	1.05425
ARRB2	0.05175
SLC7A6	-0.9309
HSD17B10	-0.38725
RBJ	-0.0925
NUP155	-1.514
MRPL10	-1.186
CYCS	-0.0344166666666667
CCDC46	-0.562833333333333
TECTA	0.8675
GNAL	-1.404
LPO	-0.3105
PEBP4	0.2465
DDX11	-1.9365
C18orf12	0.366
TAF9B	-0.701833333333333
IMP4	0.45125
RPA4	-0.817833333333333
NDUFS1	-0.0215
UPK1A	-0.583166666666667
ARRDC2	-0.00666666666666667
C18orf20	1.313
AES	0.0526428571428572
CD2BP2	0.217666666666667
C16orf54	0.9825
UGT2B17	-2.121625
FGFR1	-1.41559090909091
CEACAM6	4.5517
CHRM5	-0.34025
CERK	-0.35575
AP3S2	1.11542857142857
ANKS4B	-1.52475
CLCNKA	0.344
ZNF208	-0.00166666666666666
HLA-DRB5	4.8705
CARKL	0.0145
GOT1	0.729333333333333
CASP6	1.10375
HOXA1	-1.3875
RCL1	-0.14925
ZNF181	0.852166666666667
RAB40B	1.407
MRPL38	0.15425
LRRN2	0.32475
C3orf25	0.3345
OR5D14	0.00900000000000001
OR10AG1	0.394
BET1L	1.4614
FRY	2.79825
AK3L1	0.18975
CSF3R	1.1445
POLR3K	-0.0715
ATG2B	0.294
EPS8	-0.514833333333333
DARS	-1.123
C10orf56	0.157833333333333
DAD1	0.731833333333333
RIOK1	-1.34466666666667
HERC2	0.0105
HSD11B2	0.435333333333333
FAM96B	-0.9735
MGC13057	-1.98725
BSN	-0.76525
CAND1	-0.0395
HCST	2.1375
ACTR10	-0.133
OR8D4	0.0265
NASP	-0.9914
COL9A2	-0.0921666666666667
LYZL1	0.121
GPC5	-3.01675
TBL3	-0.497
CENTD2	0.3729
OR5AP2	0.3495
TLR1	2.82325
LMO6	-0.38025
ZIC2	-2.230375
CPNE5	1.78925
ZMYND15	0.9895
FLJ22374	0.82475
CCDC106	0.21875
PARP16	-0.134
PDIA3	1.45
C14orf126	-0.97775
CECR2	0.8915
SFRS1	-0.576357142857143
FIGLA	-0.854
DCP1A	-0.395333333333333
MGC45800	-2.5632
TEKT1	-0.324
C10orf67	-0.464
CLN5	0.049875
NTN2L	0.1865
GLE1L	-0.032
CES2	-0.7529
GNAS	-0.240111111111111
DDX53	-0.93
TSPAN13	2.85675
MRPL52	-0.8889
SPIRE2	-0.188875
TAS2R39	0.4805
SCUBE3	-0.20125
UCRC	1.1127
CDKL3	-0.97725
KIAA1715	-0.3799
ZNF345	1.254
RTF1	0.06275
DHRS7	0.05875
RIPK4	-1.59066666666667
EXOSC2	-1.347
MS4A2	2.0815
FGF17	-0.38525
WDR59	-0.772625
EVI2A	-0.982
IL17RC	2.31216666666667
HS3ST1	2.53925
ITGB1BP2	-1.43
RBPJ	-1.47083333333333
GIMAP1	3.852
INE1	-0.6855
ALDH18A1	1.812125
TPI1	-1.708
GATA6	2.0775
CABP1	-0.301666666666667
ZNF484	0.24175
DAPK3	0.403
GJB1	2.70033333333333
PIN1	-0.473375
SLC6A15	-4.30436363636364
CNO	-0.501
RIN2	1.590625
FRRS1	1.2175
CYorf15B	-4.16275
DMRT3	1.461
ATAD1	-0.04075
OTUD4	-0.456277777777778
ATOH8	-2.003
ZSCAN16	1.179875
ASCC1	-0.495
OTUD3	0.820625
MGC33212	0.434666666666667
YME1L1	0.25175
RP11-218C14.6	-0.346333333333333
PCBP4	0.06125
TNFRSF10A	1.24925
CDH10	-3.947
KL	1.69057142857143
SCP2	0.816583333333333
C9orf119	0.3335
SON	-0.0398333333333333
MAFK	0.2385
SBNO2	-0.038
SLC6A6	-0.833083333333333
SC4MOL	-0.466375
FAM35B	0.4115
PPP1R9A	1.13575
PDZRN3	0.7225
CXorf20	2.302
C6orf126	0.02875
AVEN	0.43675
FLJ21075	-2.165
C14orf132	-2.380125
PCK2	2.0745
GUCY2C	0.548
BARX2	0.99575
PEX11G	1.5735
DAO	-0.786333333333333
C10orf49	0.0923333333333333
EDNRA	0.743166666666667
PPP2R5A	1.9187
DDX39	-0.874666666666667
SERF1A	-0.9195
ASCIZ	-0.4874
FNDC8	0.75775
PTMS	0.095625
PHF7	1.932
PIP4K2B	0.358375
HHLA2	2.162
BDH2	-1.0375
APOBEC2	-1.29625
PENK	2.0315
SMAD9	-0.612
MT3	-0.85025
RGL1	-0.290125
ATG10	-0.605
DLGAP4	0.343666666666667
APPBP2	1.72392857142857
BACE2	-0.201857142857143
LOC339344	0.620166666666667
ZNF395	0.314
HIST1H2BL	0.74275
ZNF467	1.238125
SLC25A21	-1.2795
PALM2	0.741
NSUN5C	-0.83375
IL5	-0.0423333333333333
CLSTN2	0.24775
ANXA8L2	-2.32025
PTGES	-1.590125
GDAP1L1	-2.2945
OPRK1	-1.59416666666667
WDR20	0.42425
C12orf4	0.171375
NUP88	-1.1895
XRCC6BP1	-0.582333333333333
FCGBP	-0.197214285714286
LEMD2	0.36875
NOMO1	0.907
C10orf79	1.178375
ZNF79	1.0275
OCRL	0.308
HSPA8	0.628166666666667
DIDO1	0.04675
PLA2R1	1.9355
COG3	0.2877
NGDN	-0.4185
CBFA2T2	0.32475
PNOC	0.82525
PRRG1	-1.11825
AGGF1	-0.129071428571429
DPF2	0.29425
YIPF7	-0.1205
TRPV5	1.44366666666667
ZNF322B	0.76975
MED12	0.339166666666667
CARS	-0.232166666666667
ABCC11	5.10183333333333
C9orf25	0.132
MYH1	0.464
FRYL	-0.448
AGTRAP	0.342
MMP27	1.021
ZNF432	0.6345
OR8D1	0.0945
OR13D1	1.78766666666667
VWA1	1.00075
STON1	-1.84425
IL5RA	-0.0464999999999999
PERP	1.2369
C10orf107	-1.58766666666667
TNFSF12	1.32775
FN1	-0.343125
MTR	-0.828166666666667
PHLPPL	-0.588166666666667
ZNF425	0.68875
DHFR	-0.710777777777778
PPP1R12A	0.00524999999999999
RSPO2	-2.275
ZNF7	-0.26125
ZNF583	1.42925
TPMT	0.0178333333333333
GPR132	1.40575
OR2T12	-0.61925
SERTAD2	-0.0799
ATP1A1	1.155
FRMPD3	1.446
ZNF672	0.22775
PLXNB3	1.389
EML5	-0.859
FAIM3	0.084
UBQLN2	0.65875
SORCS2	0.591
PRIM2	-1.157
ACVR2A	1.71033333333333
YWHAZ	0.257833333333333
PGM2L1	0.228
GNAO1	0.0403571428571428
RPL10	0.1311
RPS6KA6	1.0365
PFKL	0.369666666666667
SH3D19	-1.364875
AURKB	-2.06166666666667
ZC3H6	0.376625
DISC1	-0.3785
FLJ39660	-2.5265
TMEM25	3.4885
OSBPL10	1.08925
CLTCL1	-1.454
ALG6	1.95425
CATSPER4	0.4895
LRTM1	-0.408
RRAD	0.05
TIPIN	-1.548
CARD14	2.263375
RBM9	-0.308166666666667
RASSF4	1.158
SLC25A18	2.97166666666667
C6orf58	-0.6455
IGHD	0.2635
PLA2G6	0.0215
TPT1	0.58325
SEC63	1.1603
CCDC113	-0.0852
TDRD10	0.844875
KIAA1666	-0.372125
TOR1AIP1	0.620666666666667
SYTL4	0.807
SPRR2F	-1.4965
CEBPD	1.59825
SNTG2	-2.1075
C20orf77	-0.359916666666667
TAS2R49	-0.1635
C6orf173	-0.337833333333333
SVEP1	0.5163
PXN	-0.349214285714286
VIL2	0.960083333333333
C5orf21	1.33858333333333
DIXDC1	0.12425
GANAB	0.114333333333333
PDSS1	-0.49825
NGFR	-0.35725
ATP8B4	1.376
BMP8A	-0.0595
CCDC132	-0.30875
GNRH1	-1.08825
OR10T2	-0.49825
PDGFD	2.38733333333333
OR6W1P	0.596
HARS	-0.37
KRT77	-0.7055
AQP8	-0.52475
ITGB1	0.0086
ZNF254	0.1491
PAX1	0.202166666666667
PSMC4	0.3738
ANKRD22	3.82375
PSMD8	0.7775
HTR1E	-1.24783333333333
SOX10	-2.4207
OR5B2	0.429
RABGEF1	-0.519285714285714
MAP1LC3B	-0.67225
CYB5R4	1.0985
AGXT2L1	-4.01475
FLJ41603	3.2305
TRAPPC2	0.447833333333333
FNTB	0.8935
FLJ14107	-0.359
AURKAIP1	0.53575
DSE	0.92425
NFKBIZ	1.74533333333333
OSBPL3	-1.7725
LOC130576	-0.871
SLC39A9	0.859
LOC137886	0.614666666666667
RHCE	-0.594
ATG7	0.662666666666667
FAM82A	-0.49
FBN3	0.103
MCFD2	-0.540666666666667
CASP14	0
EPS15	0.461416666666667
SFRS2B	1.32191666666667
C19orf47	-0.2675
PLAC9	0.4405
GPR23	-0.202
BTNL3	-0.0789999999999999
RGS8	-0.3115
GNS	0.678375
ENO2	-3.2415
CBX1	-0.495
PEX26	1.1245
LRP5	-0.813
ADAMTSL4	-2.47533333333333
ARR3	-0.044
MAP1A	-0.40325
CD2	5.227
NAV2	-1.3859375
TMEM69	-0.371
ATXN7	0.017
CHN2	0.665833333333333
ZNF781	-0.215
HAS2	-3.87583333333333
KIAA0241	-0.587166666666667
BIC	1.3905
MOBKL2A	-0.0535
CYP2C9	1.6325
CNOT7	0.250428571428571
SFRS10	0.00525
CST11	0.38575
FLJ37543	0.0415
NKAP	-0.77825
RUNX1T1	2.13825
EAF1	-0.0347
IL4I1	3.1125
LRRC61	-0.244
PSIP1	-2.60583333333333
SPRR4	0.768
ZFP90	-0.398333333333333
AP2B1	0.886923076923077
SLC30A7	1.04858333333333
C7orf28A	-0.119333333333333
S100B	-2.11633333333333
BMP2	-3.261625
ESR1	-0.0699166666666667
ZFPL1	0.72975
ARHGAP12	1.02275
LRRC19	0.276333333333333
ZNF767	-0.649666666666667
NACA	-0.0353
OLIG1	-2.634
PRF1	2.41925
LST1	2.90583333333333
SPATA9	-0.965333333333333
CNFN	1.256
CDK4	-0.5497
TCF15	1.213
PARC	-0.0075
PPM2C	2.2255
LOC283345	-1.1385
FAM107B	0.16275
DMXL1	-0.4395
RBM3	0.29
HTR5A	-1.90333333333333
SCFD1	-0.0265
EPHB3	3.50875
ROPN1L	0.220166666666667
RAMP3	1.066
TSPYL5	1.76427272727273
GAP43	-2.8435
PAPD4	-0.23675
PDE3A	-3.139
TNFRSF10C	0.33125
JMJD5	0.643833333333333
RASGEF1A	0.3139
C16orf65	-0.211333333333333
HIPK3	-0.029
XYLT2	0.0795
XPOT	-1.09116666666667
GAL3ST1	-2.121
DHCR7	0.34025
AMIGO3	1.98916666666667
FGFR4	2.65966666666667
CRAT	1.891375
PPP1R14D	1.01
TRIM14	1.9312
TMPRSS11D	0.91
SLC7A11	-2.91307142857143
OR10H2	0.6665
PPM1E	-2.33666666666667
DOCK4	0.56775
FAM127A	0.0145
ENOPH1	-0.76375
SLC5A3	-0.9082
ZNF530	0.7088
NTS	-6.42125
FRMD4A	0.464375
BCL11B	-2.01116666666667
PRM1	-0.14025
UQCC	-0.2676
S100A16	-1.01433333333333
PLS3	-2.0645
WWOX	0.929642857142857
CCDC23	0.42675
GTSE1	-0.676833333333333
GP2	4.697
FLJ32549	-0.27375
CHIT1	1.3725
KLF9	1.003875
RPS24	0.3507
MIA	-3.644
FIGN	-1.1955
PYROXD1	0.542125
PCSK2	-0.396375
MRPL9	0.0095
RPL24	0.253375
C12orf32	-0.314375
HIST1H2BE	0.57275
RGS18	3.50575
LFNG	2.903875
RAB4B	0.1452
FBXO25	1.44616666666667
TSPAN31	0.5595
ARL8A	0.508
C10orf83	-0.2464
OR51B6	0.4235
CNKSR2	0.3225
C1orf156	0.44975
IBSP	0.475
GFRA2	1.0389
ALKBH7	0.8882
NEK10	0.8525
VN1R3	0.1998
LOC91948	0.7005
CPZ	-0.38825
IHPK3	-1.2835
COL8A1	0.2295
RBPJL	-0.591
OR10A4	0.38475
CASP8AP2	-0.731625
MMP12	-1.07733333333333
OR8B12	0.033
CDCA5	-1.04666666666667
LIX1L	-1.1485
PEX11B	1.169875
GABRA1	0.0683333333333333
HABP2	0.4455
REEP1	4.22266666666667
FBXO15	0.43525
CD68	1.322
WFDC9	0.29
GHDC	2.028
SMARCA1	-2.95175
SPAST	0.177333333333333
PLXND1	-0.601666666666667
MLCK	-0.831
INTS5	0.5005
BSG	-0.841428571428572
PARP8	1.299
TEAD4	-0.5165
ZNF498	-0.6885
TMEM89	-0.411833333333333
DTX4	-0.180625
TNRC6B	0.237625
ARMC2	-0.495
FGFBP1	-4.04433333333333
TIMM8A	-0.4485
AJAP1	-2.1316
ZNF608	1.0575
SLC25A42	0.060375
SYP	-0.0978333333333333
MMP11	2.264
USP40	0.9232
C3orf62	-0.112833333333333
MYO1E	-0.7836
LRFN4	-0.283
XCL1	2.07816666666667
GPR155	0.461875
VPS29	0.260125
CARHSP1	-0.9625
ARHGAP20	-0.455666666666667
GREM2	-1.30678571428571
CCDC102B	2.817
ZNF577	0.828333333333333
HDDC2	-1.79225
SHC2	0.8566
NCOA5	0.748666666666666
INPPL1	-0.2105
CHGB	-3.1774
IHH	0.722
DDEF2	-0.756833333333333
DIAPH3	-2.71509523809524
BUB3	-0.515333333333333
GGH	-3.99155555555556
VPS35	-0.1216
CNN2	-0.181333333333333
ASNA1	-0.2
WDTC1	0.55275
AMAC1	-0.0235
