Hybridization REF	TCGA-A2-A0YM-01A-11R-A109-07
MARS2	0.639
COL24A1	-0.1735
SDF2L1	-0.444
HIBADH	-1.35333333333333
IGFBP3	-0.624142857142857
C12orf23	0.00575000000000001
PSPC1	0.5845
C20orf43	-0.27925
TRAV20	0.6355
ARHGAP24	-0.138125
KIAA1975	-1.06075
C1QA	3.6346
DNTT	-4.201
C10orf6	-0.245583333333333
C11orf41	1.2625
HNRPF	0.88375
COL11A1	5.2265
UBAP2	0.539
CDKN2AIPNL	-1.453
C20orf174	2.451
SPRED2	-1.12375
PLA2G12A	-0.250166666666667
ICEBERG	-1.59933333333333
SCN10A	-0.00950000000000001
C11orf65	-1.258
GBP5	5.77925
PITPNC1	-2.03166666666667
POU3F3	1.388
NCOA7	1.421625
LIN7C	-0.3768
LOC348840	-1.5035
NKX2-2	2.71375
ANKRD13D	0.201125
LOC123688	-1.58675
FUT2	2.0275
TAAR8	0.4725
FZD4	-1.52933333333333
PNMA3	1.9805
OR4L1	0.3365
WIT1	-0.43075
EXOC3L	1.674
ATPBD4	-1.0123
KRBA1	-0.968
UBXD6	-0.94525
HOXB7	-0.581571428571429
C7orf23	-1.2185
UNQ338	3.5435
STAB2	0.677
CDC20B	0.13325
IRF9	1.5675
CENTG1	1.27658333333333
TNPO2	-1.073
MCPH1	-0.39725
BMS1P5	-1.8135
SLC26A7	0.215
HIST1H3J	0.665
C9orf3	-1.1243
LBH	1.125
MYO1D	1.038375
PTDSS2	-1.04625
NFU1	-0.01325
DEPDC4	-1.57275
WNT7B	-0.1957
GLP2R	0.197333333333333
SETD4	0.4954
DYNLT3	-1.2164
FKBP11	-0.857833333333333
SESTD1	0.525333333333333
FLII	0.57025
RPS16	0.0984000000000001
CHPF	-0.123833333333333
CSNK2A1	-0.0785
SUMO1P1	0.48775
FKBP6	-0.4765
ZNF214	-0.342666666666667
TWIST1	0.0453333333333333
DDX56	-0.439166666666667
TRAM1L1	2.5094
EPO	-2.57216666666667
MRPS18B	0.17025
ZNF682	-0.131166666666667
RPL14	-0.358333333333333
MAFF	0.758
LOC51136	-0.05325
LY96	0.1625
DDX20	-0.3795
ABTB1	0.588833333333333
ARL5A	0.8054
CCT6A	-0.854
HEPACAM	-0.739
EHHADH	1.08416666666667
RBAK	-0.276333333333333
CGB1	0.038
ITGB5	-1.1023
YIPF3	0.64675
FKBP2	-0.81475
NR1D1	-0.7599
TMEM110	0.204
NEK2	-0.0413333333333333
PRAMEF8	-2.75475
C20orf52	-0.824666666666667
PCDHGA3	-1.709
VWA3B	0.6865
NDUFA5	-0.267875
THAP9	0.1495
FLVCR2	1.18466666666667
AP1S1	-0.400875
SMAD6	-1.6565
SAV1	1.2415
SAT1	0.963125
ZNF251	1.619875
ADAMTS7	0.4449
RPP38	0.78675
C1orf211	0.941
YPEL2	-0.03385
RBMS1	0.98725
ZNF445	-0.351666666666667
NRXN2	0.281666666666667
PGBD4	-1.14714285714286
UGT2B28	-2.7555
WBSCR16	-1.4277
NLRC3	0.400875
ASTL	0.253
ST6GALNAC1	-3.49875
ZADH2	0.208375
MLLT4	1.1915
ARL6	1.04083333333333
MEF2C	-1.4235
CBFA2T3	-1.9135
AFF3	-0.439071428571429
COG7	-0.372
MYB	-1.48266666666667
PLXNA3	0.3795
XRCC2	-1.33333333333333
MMS19	0.25225
ST8SIA5	-1.198625
CHPT1	0.014
KIAA1712	-0.212375
OR6X1	-0.2
ACTR3	0.17025
UGCG	-0.739666666666667
OR4P4	-0.0625
ZAP70	-2.749
LPP	1.06025
ZNF485	0.983
PTPRCAP	0.15675
IL12RB1	0.6405
ATRX	-0.0376
CHST8	3.558125
C14orf109	0.10725
ARV1	-0.87525
NMB	1.11328571428571
COX5A	-1.07616666666667
EIF6	-0.16325
MPPED2	-2.15766666666667
SEMG1	-0.4555
CHRDL1	0.36
TRAF3IP2	0.90025
WNK2	0.0145
LILRA4	2.19116666666667
LAMA2	4.019
PXT1	0.502
RLBP1	-0.93525
CD300C	1.53025
SLTM	-0.598625
FLJ10404	-0.557375
APOBEC3D	2.31183333333333
RENBP	0.493
ATXN7L1	0.39175
NID1	-0.984
TUBGCP3	-0.038375
ITIH5	0.489833333333333
CCDC110	2.51925
C8A	-2.651
MGC87042	-1.5645
HOXC13	0.82375
TFDP2	0.1995
HCP5	2.271375
POLI	-0.813
UCN	-0.545166666666667
ZNF764	-0.408666666666667
C8orf45	1.98825
FHL3	-0.066
SPATA5L1	-0.45775
MMRN2	1.88716666666667
NDST1	-0.103333333333333
COL20A1	-0.122333333333333
ZNF248	-0.216166666666667
PELP1	0.2615
MBL2	-2.111
RNF41	-0.062125
C5orf24	0.04825
THOC5	0.021625
SERINC3	-0.636
RP11-151A6.2	1.60075
CDCP2	-0.05675
HIST1H2AA	0.2855
C11orf75	0.737833333333333
FKBP7	-0.235
DDOST	-0.249
GPNMB	0.928833333333333
TTF2	-0.0948333333333333
KCNT1	0.284333333333333
SLC39A14	0.110125
NGRN	-0.25
GPR137B	1.08675
MECP2	0.02225
PSMA1	-0.496
C16orf73	-4.77125
TMEM60	-0.425166666666667
CSN3	0.217
NOS1	0.119
RAB7L1	0.319166666666667
YBX2	1.0975
KIAA1166	0.485875
FUBP3	0.239
ABCG1	-0.6645
ACACA	0.322916666666667
ARL11	1.2091
ATOH1	0.219
ODF1	0.260833333333333
CREB3L3	-1.20383333333333
TMEM127	0.977142857142857
DSCAML1	0.37425
PLN	0.653833333333333
LYPLA1	0.63275
PRDM9	-2.1305
SASP	-0.4765
PLUNC	-0.327166666666667
INTU	0.6525
HISPPD1	-0.85275
LNPEP	-0.0455
YARS2	0.223833333333333
APCDD1L	-0.6575
ZCCHC4	-0.7999
FBXO22	-0.637833333333333
TTLL13	-0.304
ZNF669	-0.290166666666667
PTGDR	1.053
DDX27	-0.32775
KIAA0409	-0.294
GJB6	0.748
ASB8	0.29425
PLP2	0.0161666666666667
MEPE	0.4365
OR10J5	0.557
KRT222P	-0.096
COQ7	-0.376666666666667
C1orf101	0.7455
RERG	-1.4078
CHMP5	0.37225
THAP11	-0.000624999999999999
ZNF43	-0.953666666666667
ZRANB3	-0.843
KRT13	1.584375
MRPL19	-0.271875
RBBP9	-0.32725
SPATA17	0.45525
BXDC5	0.547833333333333
PAFAH1B1	0.246416666666667
MAGEE1	0.87025
OSTF1	0.2245
KIAA0323	-0.342916666666667
TXNDC13	-1.283
CNTN4	0.951125
LCE1B	0.657
UNQ501	-0.642
ZNF154	-1.5045
C3orf64	0.34175
SYT5	0.0164
PON1	0.31
FLJ10357	-0.557375
ATP4A	-0.588
GNPDA1	-0.796666666666667
MGAT1	0.684833333333333
C14orf121	0.35925
SLC35B2	0.16375
MIER3	0.0601666666666667
CHEK1	-0.929875
ZNF8	0.448333333333333
TXNDC1	-0.670833333333333
CKB	0.4096
RTN3	0.259642857142857
FZD2	0.533166666666667
PART1	2.67175
PSMB6	-0.26125
PCDHB8	-1.627
PHC3	-0.2419
PPP1R8	0.0976666666666667
NOVA2	1.30183333333333
TNFRSF11B	-4.198125
GOLPH3	0.281666666666667
UBLCP1	-0.9005
SUHW3	0.59275
TTLL1	1.7165
OPN4	0.121
OR13G1	0.175
ZPBP2	0.2445
HSD17B11	-2.284625
C9orf50	0.3075
DHDDS	-0.0519285714285714
CTSW	0.7496
NEFM	0.418166666666667
MRPL28	-0.51475
SYN1	0.8775
PIGV	0.0416666666666667
ZIM2	-1.13775
APBB1	0.3955
SND1	-1.27675
C1orf123	-0.0976666666666667
CHD3	-0.385
BHLHB8	0.315
RNASE2	1.095
BCAP31	-0.20225
SLC25A44	0.344833333333333
CHD6	-0.7287
PIB5PA	-0.529923076923077
SELS	-0.24725
LOC541471	-0.665
FAT2	2.216
ZNF81	-0.132
OR4C16	0.412
FLJ10081	-0.0647
LRRC4	0.019
CS	-0.333166666666667
N4BP2	-0.271375
IGFBP7	0.60225
ZNF318	-0.111166666666667
NDNL2	-0.42575
ZNF609	-0.475
SIRT4	-0.52825
EXOSC10	0.211
ECE2	0.656083333333333
OVGP1	-0.73725
GTPBP3	-0.39625
PACS2	0.7551
C19orf36	-1.46366666666667
ARL4C	0.5185
ATG4B	-0.40675
UBQLNL	0.28175
RHOXF2B	-3.3115
PLEKHG2	0.28
GALR1	-0.4485
AQP4	1.21483333333333
HDAC7A	-0.710166666666667
DCUN1D3	0.2855
OR8A1	-1.3305
CCRN4L	1.743
CBR4	-0.209666666666667
KIFC1	0.073
SLC7A14	-1.4155
LHX5	0.904
TRPC7	0.2205
LPXN	-0.205
SERPINA1	-0.878625
RPS13	-0.6295
BPIL3	-0.4295
PRKAA1	-0.9825
FADS2	0.0865
ENAH	0.70025
PRO1768	0.054
APBA2BP	-0.943
LIPH	4.535
C3orf33	-1.472
RCC2	0.944571428571429
ALDH1A2	-3.1117
RNF103	0.58725
AHCY	-0.3395
ALG12	0.144
CCL17	2.8365
ZNF543	0.218333333333333
ESRRG	-0.1388
CNGA1	1.4985
RDH5	-0.642
OTX1	-0.11
PTGFR	1.383
CDR2	-0.10075
SELE	5.25575
NLGN2	0.426
EXOSC9	-0.32425
ZNF566	-0.281666666666667
KLRC2	-4.723
GPR12	0.6475
KIAA0196	0.1515
PDRG1	-0.237
SSR3	-0.625928571428571
MSI1	0.56
CST9	-0.8365
CC2D1A	-0.260375
PLAGL1	0.619888888888889
ZNF778	-0.095
RNF2	0.318125
KLF6	1.8235
THBD	1.81033333333333
tcag7.1314	0.487
NR5A1	0.0123333333333333
ABCD2	-0.1395
DNAJC7	-2.3405
CLEC4C	0.1625
TM2D3	-0.243125
CCDC4	-0.7535
PLAC2	2.5325
DCD	0.0835
FAAH	0.03675
POLA1	-0.523166666666667
TM7SF2	-2.338
FLJ39822	-2.203
FLOT2	0.334625
MAP4K1	0.258666666666667
SRP68	0.40075
C21orf74	0.124
ARPC5	0.722
LOC126075	-0.15025
HECW2	0.188
ZDHHC4	-1.622
ANKRD42	-0.2723
PDE9A	2.67483333333333
ABCA8	-0.68025
NDUFS2	0.26175
UBR5	-0.10525
BTBD16	-1.821
LOC554174	0.3525
ZNF20	-0.0475
KIAA1843	0.34
WDR17	-0.217
C15orf33	-0.354
RNF113A	-0.65775
CAMKK1	-0.178
CLCN2	-0.0725
ANXA6	0.252
LOC340069	-0.116
EMID1	0.4635
DPM3	-0.102083333333333
ELA1	-0.1555
SLC25A13	-1.2443
KRT24	-0.06325
SMPD1	-0.487166666666667
TH	0.84125
COL6A2	1.42435714285714
ANKS1B	0.33875
GPR126	-1.6009
ZC3H12A	0.149666666666667
TMEM47	0.201333333333333
C2orf51	0.028
C1orf88	2.0155
HSF2BP	2.5185
AKAP10	0.34875
RPAP3	-0.231
KLHDC8B	0.332625
STOM	-0.8133
MUPCDH	0.013
C10orf72	-0.498375
PLEKHA3	0.606
TCP11L1	0.9925
CWF19L1	-0.26075
SPEF1	0.356307692307692
YSK4	0.28775
ELN	-0.0932222222222223
SAMD8	0.580166666666667
MPI	-1.79533333333333
MEPCE	-0.5032
ABCC3	-1.606625
NANOGP1	-2.9315
KCNK17	2.822125
HLA-DMB	4.59333333333333
RRAGA	0.7565
ANGEL1	-0.52375
RBM32B	0.3975
CPN1	-2.93825
MGC52282	-0.7232
HLA-A	2.09091666666667
OR9G4	-0.127
EDNRB	-2.263625
SCD	-1.77628571428571
C14orf80	0.0435
BAGE2	-2.234
RABL4	-1.40766666666667
RCVRN	-0.463
SHANK1	0.378
NLRP7	3.44175
CD226	1.20475
STAT3	0.737125
SYNJ2	-0.9763
TPCN2	0.524833333333333
WDR36	-1.063
MBD4	0.18625
ROBO1	-1.447
ST3GAL6	0.06975
SLAMF8	4.08633333333333
ATN1	0.907833333333333
GPR141	0.79175
KRT36	0.351
TPH1	0.229
DDX52	0.84575
ZSCAN29	0.00350000000000001
TRPT1	-0.624333333333333
DPEP3	0.597
DENND4A	-1.681875
TSPAN16	-0.282
PTCHD2	-0.0245
LOC145814	1.099
CAP1	0.177166666666667
EIF5A2	-1.3824
NT5DC3	0.585
SEPT9	-0.124125
SEZ6L2	0.6115
EGFLAM	2.21975
VPS11	-0.158125
NDUFB5	-0.3635
CIDEA	2.87266666666667
IER5L	0.22175
N6AMT1	0.3275
FAM83C	0.0445
OXR1	0.765666666666667
IRX1	-0.305
DGKB	-0.247666666666667
GCN5L2	-1.41375
MIR16	-0.1635
FBXW9	0.49825
WDR4	-0.032
PDC	-0.00949999999999999
VPS33B	-0.7875
HEXB	-0.5155
FLJ32214	0.4615
TCEB3	-0.401
CRLF1	-0.56125
ABI3BP	-0.49
C8orf22	-3.34125
PYCR1	0.512625
KIAA1706	-0.2785
CDK5R2	0.626375
WAS	0.518
C12orf60	-0.0095
CCBL2	0.619625
MADD	-0.51125
C5orf34	-1.35625
WDR42A	0.237
KLF12	-0.456625
HSPA1A	0.58175
ITM2C	0.442083333333333
DAPK2	1.93933333333333
LOC442590	-2.272
SUMF2	0.5935
CENPA	-0.210615384615385
TMED5	-0.485375
CDH6	-1.4094
BRP44	0.27475
THG1L	-0.66425
GABRA2	-1.86925
C14orf166	-0.319
MYL1	-1.33666666666667
TNFSF18	0.088
PAP2D	-1.89583333333333
PPIB	-1.13525
KLHL4	-0.695375
SFN	1.5875
CCDC127	0.09975
FRAP1	-0.33375
GOLGA5	0.188
SDCCAG1	-0.055375
MGC21675	0.208333333333333
C10orf95	0.089
KIAA1345	0.0556666666666667
C1orf163	-0.0905
LACE1	-0.119666666666667
OR10K2	0.06
CENPN	-1.52396
TMED2	0.1355
UGT1A6	-0.8985
ANG	-1.661
U2AF1	0.317166666666667
CASC2	0.0891666666666667
NMT2	0.332833333333333
OSGEPL1	-0.199375
DFNB31	-1.017
SLC6A20	-0.760375
DKC1	-0.4165
FXYD4	-0.69575
WDR64	-0.00825000000000001
MGC5590	0.419
CREBZF	-0.174166666666667
DAZ1	-0.497
PRPSAP1	-0.23775
GCHFR	-1.1735
TTC7A	0.498375
LOC196993	0.37325
UBD	4.47883333333333
S100A1	1.433
RPL6	0.407833333333333
DNAJB6	-0.2763
NAGS	-0.0548
C2orf58	-0.245
KERA	0.323666666666667
MT1X	0.4864
UBE2B	0.1412
KEAP1	0.192
MST1	-2.770875
OMA1	-0.0885
ABLIM2	0.9735
BCL2L13	0.03475
JAZF1	0.467833333333333
TMEM63B	0.863
S100A8	2.6643
ARFIP2	0.06125
UROS	-0.38675
KHDRBS2	-0.9455
POLQ	-1.167
SOAT1	0.017
SPAG4	-1.8985
MRPS30	-1.5955
LOC494141	0.893
OR2T11	0.1755
ORAOV1	-0.7368
ZNF184	0.634666666666667
TCEB3B	0.4032
ADAM21	1.2255
GDPD1	0.10975
SPINLW1	-0.082
PRR14	0.37
KCTD9	0.6175
NUDT3	0.61625
KIAA1822	1.2912
HIST1H4K	0.273
DFNA5	-0.25925
GABPA	0.751
C14orf44	-0.70375
POLB	0.491375
PTAR1	-1.0645
SEC31A	0.4057
TRIM58	1.00075
TAS2R14	-0.794
VPS8	0.35
H1F0	0.650166666666667
PRKCB1	-2.07916666666667
UGT2A1	0.2695
TOR1B	0.24775
LSS	-0.49825
C2orf19	0.2525
HNRNPC	0.222571428571429
TMEM100	1.19516666666667
LOC116349	-0.8425
OR51M1	-0.083
CCDC142	-0.919
ISG15	2.7431875
ZCCHC14	-0.306
CREBL2	0.367125
TGDS	-0.175
DC2	0.0215
CACNA2D3	-2.14735714285714
ZNF429	-1.646875
LYPD6	0.775166666666667
SUCLG1	-0.537166666666667
OR51I1	-1.1625
MAGEH1	0.02275
PRPF40A	-0.1115
SMR3A	0.732
SPINK2	-0.74025
THAP2	0.74925
NPY5R	0.905875
IRF4	-1.880375
SPESP1	-2.25016666666667
OR10S1	0.5545
DTD1	-0.48025
TUBE1	-0.424
DDX19A	-0.6835
PDPN	-0.102875
TMEM34	0.06225
MGAM	2.3355
COL3A1	5.34566666666667
GFM2	-1.0671
OR5A2	0.593
PSG9	-2.07125
ARHGEF11	0.899666666666667
IVNS1ABP	0.015
SIGIRR	-0.03425
DUSP19	-0.708
DNAJC14	-0.3438
ACSS1	-0.672625
IL1RAPL2	0.462
C4orf30	-0.7565
SEPT4	2.1015
LANCL3	-1.071
SPAG17	0.8164
PRDX3	-0.326
HNF1A	-1.391375
P4HA2	-0.639875
RFWD3	-0.598833333333333
MOV10	0.22375
DNAJA5	-0.902142857142857
LOC729440	0.0895
LOC200383	-0.180428571428571
SMC2	-1.09625
MIXL1	-1.45583333333333
TMEM9	-0.16575
FAM86A	0.3345
ZNF174	-0.0106
MYH14	-0.836
CCR8	0.55175
VPS37C	0.689
GPATCH1	0.893666666666667
B3GNT8	2.135
TBX4	-0.179
CNR2	0.451
PCDH1	0.31075
C5orf29	2.737
OCIAD2	1.67575
PLCG2	1.9135
KIAA0247	1.3115
HRH3	0.2462
CAPN13	-1.966875
CCR1	-0.0264
MGC15523	-0.0165555555555555
UVRAG	0.168
DNAJA2	-0.4355
ITGA2B	-1.01166666666667
CLDN5	2.559625
PTPRN2	-2.273
ZNF512	0.054
PSAP	1.00314285714286
CCDC140	-0.8785
LRRC55	0.29325
CYP26C1	0.122
C8orf47	5.186
LYN	1.29225
DUSP6	-1.86583333333333
TGFB3	0.325066666666667
ELK1	-1.0023
PCDH11Y	0.286666666666667
HGD	-3.82075
C17orf58	-0.5375
MYO3A	1.1125
SERPINE2	-3.59316666666667
AARSD1	-1.01825
C14orf73	-1.9255
ADAM33	-0.32575
ZNF491	-0.679
MAPK6	-0.539166666666667
TCN1	-1.04283333333333
SLC24A6	1.0065
UBE2R2	0.36375
H1FNT	0.63525
TATDN2	0.601
LILRB1	2.438
P2RY5	-0.6195
NUCB2	-1.714
C2orf37	0.306
SNX27	0.0485
MTA3	-0.262125
FOXO4	-0.395625
ID4	-0.919
SOX5	-2.19016666666667
PXMP3	1.114
OR52M1	-0.058
SFT2D3	0.998
INA	2.21916666666667
MCOLN1	1.019
NFIX	1.0826
CLEC14A	3.974
HIBCH	-0.689666666666667
PLA2G5	0.7925
TIMM10	-0.260833333333333
MED17	-0.1865
COL4A4	1.1425
TPP1	0.762166666666667
GJA3	-1.2035
TMPRSS5	-0.1355
AADACL3	0.9325
DNMBP	-1.86275
ENPP5	3.6065
NQO1	-2.7273
ZSCAN2	-0.422125
SEC24C	-0.583833333333333
GTF2A1L	0.303
AXIN2	-1.9916
FAM33A	-0.33325
C16orf13	0.2635
SPNS2	0.679
TAF1	-0.261
AP1G2	-0.766833333333333
RBM42	0.780833333333333
HCN2	0.576
EFHB	0.803833333333333
RUSC1	1.00366666666667
GRIK5	0.287
USP21	0.1795
ATAD3C	0.81975
ORMDL2	0.45375
PRSS7	-2.41225
PSAT1	-0.949
FLJ13195	-1.943
TBC1D1	1.22
IFNG	2.591
OTOS	0.0715
ZNF773	-2.07133333333333
EMD	-0.9345
RETN	1.55375
CCL8	5.5015
APH1A	-0.346
COX18	-0.714875
GTF2IRD2	0.16575
CCDC82	-0.51925
PAFAH2	0.4786
NPEPL1	-1.1716
RP11-114G1.1	1.1515
TP53INP1	-0.037875
ZNF300	-2.9
FOXL2	-2.6475
LARP2	0.296666666666667
LATS1	-0.3135
HTR6	0.447
SPOCK2	0.527333333333333
RNF144B	3.71066666666667
HTATIP2	-0.502
MGC10334	0.7675
CENTA2	2.31366666666667
FGF2	-2.645
FXYD7	0.1785
PHYHIPL	-1.59325
GPR34	3.51875
DDX6	-0.6455
OR10W1	0.0585
LHFPL1	-0.6085
ZNF313	-0.703214285714286
VPS28	0.75375
AP3M1	0.0067
AKR1CL2	0.76625
TRAF4	0.393625
OR2B11	0.415
C19orf12	1.143
AKAP9	-0.5585
C1orf62	0.1805
SLC20A1	-0.6414
FAM112A	0.22575
LDB2	-0.51175
MRPS23	0.1275
KLK5	4.63025
SPTB	-0.2043
EFEMP2	0.0585
EFNB2	0.343875
PCM1	-0.800071428571428
NMNAT3	1.198375
TSG101	-0.194833333333333
C8orf40	0.508833333333333
NOB1	-1.2045
ABHD3	-0.64925
GTF3C4	1.2645
PIGN	0.0623333333333333
GALNTL1	-1.18675
AEBP1	1.16575
OR9Q1	0.253
ANKRD2	0.806375
CCL28	2.72775
TRIM38	1.03016666666667
TMCC1	0.572
SMG5	1.285
LRRC7	0.2915
NCAPD2	-0.251166666666667
C6orf153	0.51675
C1orf74	1.275
OTUD6A	0.3375
DCP2	-0.713333333333333
TMEM24	-0.78625
RPL18	-0.4975
TMEM177	0.47725
LRRC37A3	0.487
C1D	-1.46983333333333
LDHC	0.01975
UBE4B	0.190666666666667
NIT1	0.170875
BTN3A3	0.518875
RASD1	2.84825
COMMD3	-0.7705
SHFM1	-0.8115
BIRC8	0.205
DUT	-0.89375
C12orf51	-0.357
LRRC59	0.174833333333333
LY6H	0.2385
WDR22	-0.578833333333333
EDEM1	-0.0470714285714286
ADH1A	3.1085
PANX2	0.6738
CYP11B1	0.399
CDC73	0.71125
GPR172A	0.939
GSTM3	-1.03330769230769
KCNA5	-0.71725
SERAC1	1.80616666666667
NFATC2	0.371
ANAPC5	-0.3006
C15orf24	-0.683
NFATC2IP	-0.24125
TNRC6C	-0.495166666666667
MGC102966	2.948125
FGD5	0.8455
MED9	0.49175
RAB13	0.363
C15orf49	-0.5845
CRYGS	-1.2021
C12orf53	-0.5979
LOC283693	-0.616
COX6B2	-0.629125
PHF14	-0.067375
FAM3A	-0.3905
RPL13	-0.7383
PRDX2	-0.3341
FLJ34047	-1.64825
PRMT3	-1.13225
KCTD19	-1.8505
TRIM10	-0.7675
MGC26597	0.458833333333333
GCNT4	-0.22925
GPRASP1	-0.5775
CDKN1C	0.834833333333333
RHBDL2	2.8193
HSPH1	-0.343
AQP1	1.6665
COL17A1	-2.3781
GFAP	0.16025
CDC16	0.0385
KIAA1614	0.286
C6orf118	1.65016666666667
ZSWIM5	-3.1135
FAM83F	3.6045
LYNX1	1.1886875
SYNPR	-1.19225
XG	3.34666666666667
PRSS16	2.9605
KIF13B	-0.0795
PCDH9	-0.471125
HIST1H2AH	0.724666666666667
RBM18	0.45125
ZNF626	0.169875
HEXIM2	-0.218
ITFG1	-0.89
TUBG2	-0.5075
SFRS7	0.0679166666666667
C9orf14	0.113
EXTL1	-0.016
GBP3	1.73933333333333
WDR5	0.42375
RARG	0.980333333333333
MYO7A	0.46425
CECR6	2.48375
C13orf3	0.971625
SFRS18	-1.361625
ACVR1B	0.446333333333333
PSMD1	-0.1876
C7orf31	-0.761333333333333
ILVBL	-0.618
IFNGR1	1.41825
RNF186	0.155
NOL9	-0.2785
MAGEL2	-0.04575
SLC29A2	-0.00849999999999999
NHSL1	-0.53475
RBMX	-0.519
PSORS1C2	0.330125
RAD51L3	1.34866666666667
LCN6	0.56425
ORAI2	-1.113625
BRUNOL6	-0.044
OR4K5	-0.246
CDC123	0.026125
MSLN	3.2435
WWTR1	1.93766666666667
ZNF700	-1.228
COBL	0.80425
PPP1R16B	-0.158
GAS7	-0.0611
MDN1	-0.5915
HAAO	-0.057
C9orf68	0.40575
TNFAIP2	1.7735
FOXN1	0.131
hCG_2033311	0.318333333333333
ATP6V0D2	0.9824
RPL41	1.0255
SLC38A1	1.107875
ARHGAP6	-1.341
ADAD2	-0.35075
PHF20L1	0.6914375
MCM3AP	0.586666666666667
ST3GAL3	0.0255
SNX1	-1.39833333333333
ELF5	5.244
PARP3	-0.00175
RBM8A	-0.242125
LINGO4	0.5185
ITGA9	0.904666666666667
ZFR	0.04225
ACSL6	1.853125
FLJ20699	-0.188
DAOA	-0.1945
FABP4	4.5705
KCNB1	0.37875
CANX	-0.5663
SLC25A28	0.7795
ADIPOR2	0.37875
ECHDC2	0.703625
SMA4	-1.2
FRZB	0.116625
PABPC1	0.421166666666667
DMRTB1	0.01225
APOBEC3G	1.0925
CATSPER2	-0.866333333333333
CUEDC1	0.987
STARD9	-0.897875
CLDN8	2.181875
LOC23117	-1.08581818181818
E2F6	0.00877777777777778
TMEM126B	-0.639333333333333
DPY19L4	1.4195
GIMAP5	3.08783333333333
NDUFA9	0.710666666666667
FAM77C	-0.6435
CTPS2	-0.17075
LOC51035	-0.12475
WDSOF1	-0.0475
EGLN3	-1.269375
PITX3	0.8895
OR52E8	0.4515
GRM4	0.2015
KLK1	1.23966666666667
GPM6B	1.039875
RRAGD	1.31666666666667
PAGE5	-3.2805
UCHL5	-0.802166666666667
ULK3	-0.764166666666667
AIM2	2.46716666666667
PNO1	-0.347166666666667
OR2F2	0.4525
GNAT2	-0.366
SIX1	-1.16075
ST13	-0.5975
ZBTB44	0.097625
TIMP2	0.76925
ZMAT4	-2.561
GTF2IRD1	-0.6425
ZNF19	-0.668
ZNF714	-1.334
RSC1A1	-0.0325
C9orf80	-0.27625
PSMA8	0.6325
TMEM141	0.27975
COX4I1	-0.649785714285714
CTAGE1	-0.9535
DTWD1	-1.203
HSD11B1	1.219
KRT6B	5.462125
ARID4B	0.510125
LHFPL3	0.1475
WWP2	0.082
ZNF326	0.382666666666667
RGPD1	-0.6565
CTSH	0.260333333333333
FASTKD1	-0.772375
PAF1	0.0524
TTC9C	0.258
IFT57	0.1751
PRSS36	0.814
IL20RB	-1.859
ZNF592	0.056
DCTD	-0.19
CFP	1.524
MFNG	-0.518
JMJD2B	-0.822
ALDH3B1	-0.54275
THSD4	-1.64033333333333
KCNJ5	1.7705
LMNA	0.146666666666667
TBCD	0.52175
ZNF250	1.61516666666667
CASQ2	1.18716666666667
PEG10	-0.1675
PRAME	-2.58266666666667
NP	0.67825
TRIM59	-1.73016666666667
ZNF12	-0.389
XTP3TPA	0.603
SIGLEC7	0.7868
PANK4	-0.32525
FAM70A	-0.739
SNED1	-1.4365
HIP1	-0.058
RAET1E	0.383166666666667
AMAC1L2	-1.0405
AHNAK2	0.933
TOE1	-0.674666666666667
RECQL4	-0.32975
SPRYD3	0.17525
DPAGT1	-0.58275
MAGED2	0.1591
ANKRD55	-0.14175
TRPS1	4.17991666666667
DOK7	-2.1205
TFPI2	-6.597
GTF2H3	-0.657166666666667
CYP4F11	-2.11175
LHX2	-1.62233333333333
ATG16L1	-0.0608333333333333
ASB12	0.3795
C1orf116	3.2855
NF2	-0.3773
POM121	-1.0839
PHYHD1	2.9503
TXNDC17	-0.598833333333333
DKFZp779O175	-0.327
NUP62	0.487857142857143
MYO18B	-1.32516666666667
PRAMEF1	0.217
TCBA1	-0.025875
TMEM168	1.0925
FJX1	1.084
CLCF1	0.63125
SEPN1	0.770625
IGSF2	0.66175
NUDCD1	0.873666666666666
TFF3	-0.6765
NDFIP1	-0.292071428571429
CHCHD4	-0.80225
TNR	0.17
CUTA	0.519166666666667
USP44	-3.928
DPP10	1.992
IWS1	0.252666666666667
PCGF1	0.41925
SULT1C4	-0.0195
NTF5	2.0345
PTPN13	0.13825
SSTR5	-0.0105
SFRP1	1.172
IDH3B	-0.6375
SUOX	-0.280166666666667
TMCO5	0.33675
GOLT1B	0.69375
MIB1	-0.264785714285714
PCDHGB1	-0.463
SUSD1	0.6395
ICAM5	-1.86383333333333
PAPOLB	0.07475
URM1	-0.3331
TMEM106B	-0.884666666666667
LRIG2	-0.81425
SLC27A5	-3.08025
CLIC6	0.6975
ZNF420	-0.350833333333333
SCN9A	-1.1389
KIAA1909	2.33475
ELMOD1	-1.58825
PRKAG1	-0.5655
FAM64A	0.986777777777778
EEF1G	0.44165
SMAD5	-1.27625
INCENP	-0.5155
WASF2	-0.1575
GARS	-0.7951
CDK10	-1.0727
HLX	0.3885
MDM4	-0.820375
ZNRF1	-0.786785714285714
HHATL	-1.79283333333333
FAM21C	0.5122
HIST2H3C	0.3445
PFDN2	0.5495
ZNF200	-0.1855
NDN	-1.89025
HBA2	-2.63416666666667
FBLN5	0.62275
PUM1	0.237214285714286
TNNT1	1.19966666666667
