Hybridization REF	TCGA-A2-A0CM-01A-31R-A034-07
ATPBD4	-0.1342
KRBA1	-1.302
UBXD6	-0.57375
HOXB7	-1.23221428571429
C7orf23	-0.676
UNQ338	4.0285
STAB2	0.1915
CDC20B	0.15275
IRF9	2.22075
CENTG1	0.166083333333333
TNPO2	-0.55525
MCPH1	0.355125
BMS1P5	-1.3055
SLC26A7	0.6935
HIST1H3J	0.8975
C9orf3	-0.0068
LBH	1.116375
MYO1D	0.354375
PTDSS2	0.1635
NFU1	-0.494
DEPDC4	-0.688
WNT7B	-0.5114
GLP2R	-0.316666666666667
SETD4	-0.2051
DYNLT3	-0.4602
FKBP11	-0.517833333333333
SESTD1	0.762833333333333
FLII	0.16525
RPS16	0.4572
CHPF	-0.1525
CSNK2A1	-0.364833333333333
SUMO1P1	0.2085
FKBP6	-0.9835
ZNF214	0.7545
TWIST1	-0.49
DDX56	-0.289666666666667
TRAM1L1	1.7664
EPO	-2.56633333333333
MRPS18B	-0.22775
ZNF682	-0.9155
RPL14	0.385833333333333
MAFF	0.38175
LOC51136	-0.784125
LY96	0.26925
DDX20	0.27775
ABTB1	0.493
ARL5A	0.4437
CCT6A	-0.58725
HEPACAM	-1.64766666666667
EHHADH	0.600333333333333
RBAK	-0.186666666666667
CGB1	0.47525
ITGB5	-0.6665
YIPF3	0.10725
FKBP2	-0.378
NR1D1	-0.6242
TMEM110	0.7425
NEK2	0.641666666666667
PRAMEF8	-3.47175
C20orf52	-0.045
PCDHGA3	-0.216
VWA3B	0.1905
NDUFA5	-0.39775
THAP9	0.00525
FLVCR2	1.18983333333333
AP1S1	-0.074625
SMAD6	-1.55425
SAV1	1.016625
SAT1	1.955125
ZNF251	0.59825
ADAMTS7	0.1387
RPP38	0.85575
C1orf211	-0.514
YPEL2	0.33415
RBMS1	0.79725
ZNF445	-0.657833333333333
NRXN2	0.0265
PGBD4	-0.078125
UGT2B28	-3.2135
WBSCR16	-0.8427
NLRC3	1.1095
ASTL	0.328
ST6GALNAC1	-3.6455
ZADH2	0.00300000000000001
MLLT4	1.917
ARL6	0.8665
MEF2C	0.248
CBFA2T3	-2.7345
AFF3	-0.649071428571429
COG7	-0.433
MYB	-2.04733333333333
PLXNA3	0.8285
XRCC2	-0.7525
MMS19	0.232375
ST8SIA5	-0.76325
CHPT1	1.41233333333333
KIAA1712	-0.701375
OR6X1	1.0975
ACTR3	0.8095
UGCG	0.0871666666666667
OR4P4	0.579
ZAP70	-1.9405
LPP	1.461375
ZNF485	0.9415
PTPRCAP	1.05525
IL12RB1	1.0855
ATRX	0.5273
CHST8	-2.6335
C14orf109	-0.08125
ARV1	-0.50725
NMB	0.938428571428572
COX5A	-0.182666666666667
EIF6	0.3275
MPPED2	-1.44166666666667
SEMG1	-1.7595
CHRDL1	-0.39
TRAF3IP2	1.61725
WNK2	-0.719875
LILRA4	3.305
LAMA2	2.848
PXT1	0.358
RLBP1	-3.554
CD300C	1.34625
SLTM	-0.3315
FLJ10404	-0.1985625
APOBEC3D	2.12166666666667
RENBP	0.806166666666667
ATXN7L1	0.45775
NID1	-0.0295
TUBGCP3	-0.30925
ITIH5	-0.164611111111111
CCDC110	0.763
C8A	-3.39075
MGC87042	-1.53
HOXC13	0.76275
TFDP2	-0.459
HCP5	2.50175
POLI	-0.6625
UCN	-1.0625
ZNF764	-0.2445
C8orf45	2.1485
FHL3	0.86825
SPATA5L1	0.3715
MMRN2	2.656
NDST1	0.366
COL20A1	-0.0323333333333333
ZNF248	-0.710666666666667
PELP1	-0.139833333333333
MBL2	-2.9765
RNF41	-0.81125
C5orf24	0.24775
THOC5	-0.1745
SERINC3	-0.00883333333333334
RP11-151A6.2	-0.45675
CDCP2	0.0945
HIST1H2AA	0.449
C11orf75	0.740166666666667
FKBP7	0.279
DDOST	-0.03075
GPNMB	0.898333333333333
TTF2	-0.788166666666667
KCNT1	0.122
SLC39A14	0.064125
NGRN	0.138
GPR137B	1.549
MECP2	0.151
PSMA1	0.03875
C16orf73	-5.474
TMEM60	-0.0755
CSN3	-1.338
NOS1	0.267166666666667
RAB7L1	0.0243333333333333
YBX2	-0.684
KIAA1166	-0.969875
FUBP3	-0.0508333333333333
ABCG1	0.0195
ACACA	-0.15625
ARL11	0.8651
ATOH1	-0.5285
ODF1	0.038
CREB3L3	-1.89033333333333
TMEM127	1.22285714285714
DSCAML1	-0.7035
PLN	3.07266666666667
LYPLA1	-0.199583333333333
PRDM9	-1.34875
SASP	1.7435
PLUNC	0.177166666666667
INTU	0.313
HISPPD1	-0.33
LNPEP	0.465833333333333
YARS2	-0.5055
APCDD1L	-0.539
ZCCHC4	-0.6937
FBXO22	-0.544666666666667
TTLL13	-0.153
ZNF669	0.149666666666667
PTGDR	2.938
DDX27	0.802
KIAA0409	0.970666666666667
GJB6	4.0075
ASB8	0.5095
PLP2	-0.363333333333333
MEPE	0.05525
OR10J5	-0.278
KRT222P	0.61625
COQ7	-0.921166666666667
C1orf101	0.82575
RERG	-0.5857
CHMP5	0.609375
THAP11	0.488125
ZNF43	-1.03466666666667
ZRANB3	-0.286
KRT13	0.70975
MRPL19	-0.045875
RBBP9	0.0595
SPATA17	0.77075
BXDC5	-0.270833333333333
PAFAH1B1	0.251083333333333
MAGEE1	0.61525
OSTF1	0.73475
KIAA0323	-0.0420833333333333
TXNDC13	-0.309
CNTN4	1.854125
LCE1B	-0.2465
UNQ501	-1.3455
ZNF154	-0.555
C3orf64	0.687
SYT5	-0.0465
PON1	-0.078
FLJ10357	-0.5195
ATP4A	-1.1905
GNPDA1	-0.746
MGAT1	0.7755
C14orf121	0.3665
SLC35B2	-0.117
MIER3	-0.0075
CHEK1	-1.09525
ZNF8	0.537333333333333
TXNDC1	-0.444
CKB	-0.8587
RTN3	-0.313142857142857
FZD2	-1.39866666666667
PART1	1.303
PSMB6	-0.15075
PCDHB8	1.6425
PHC3	-0.154
PPP1R8	0.9745
NOVA2	1.72433333333333
TNFRSF11B	-4.132125
GOLPH3	0.3475
UBLCP1	-0.53725
SUHW3	0.70025
TTLL1	1.0645
OPN4	0.198
OR13G1	0.4355
ZPBP2	-0.00500000000000001
HSD17B11	-1.861625
C9orf50	-0.3015
DHDDS	0.0902142857142857
CTSW	2.0556
NEFM	-1.67583333333333
MRPL28	-0.464
SYN1	0.3375
PIGV	-0.351833333333333
ZIM2	3.347
APBB1	-0.831333333333333
SND1	-0.6075
C1orf123	-0.099
CHD3	-0.784
BHLHB8	0.4365
RNASE2	-0.0131666666666667
BCAP31	0.333625
SLC25A44	1.359
CHD6	-0.3283
PIB5PA	-1.22476923076923
SELS	0.731375
LOC541471	0.3365
FAT2	1.0295
ZNF81	0.1735
OR4C16	0.569
FLJ10081	0.0476
LRRC4	0.249
CS	-0.150666666666667
N4BP2	-0.3185
IGFBP7	1.19625
ZNF318	0.0155833333333333
NDNL2	0.481125
ZNF609	-0.372625
SIRT4	0.857
EXOSC10	0.3305
ECE2	0.669333333333333
OVGP1	-0.74625
GTPBP3	0.50975
PACS2	0.3122
C19orf36	-1.4085
ARL4C	0.923
ATG4B	-0.227625
UBQLNL	0.29275
RHOXF2B	-3.577
PLEKHG2	0.1485
GALR1	-1.003
AQP4	0.937833333333333
HDAC7A	-0.238666666666667
DCUN1D3	0.2375
OR8A1	0.227
CCRN4L	1.919
CBR4	-0.728
KIFC1	0.084
SLC7A14	-1.61083333333333
LHX5	-0.1195
TRPC7	-0.2735
LPXN	0.42375
SERPINA1	-2.386375
RPS13	-0.0988
BPIL3	-0.555
PRKAA1	-0.44925
FADS2	-1.1254
ENAH	0.456625
PRO1768	-0.287
APBA2BP	-1.07725
LIPH	1.26566666666667
C3orf33	-1.4115
RCC2	0.640142857142857
ALDH1A2	-3.332
RNF103	0.916
AHCY	-0.2755
ALG12	0.3365
CCL17	1.76175
ZNF543	0.898166666666667
ESRRG	-0.8093
CNGA1	1.709
RDH5	-1.07566666666667
OTX1	0.1458
PTGFR	-0.1615
CDR2	0.2735
SELE	4.99425
NLGN2	-1.53916666666667
EXOSC9	-0.466
ZNF566	-0.0463333333333333
KLRC2	-4.1505
GPR12	1.62
KIAA0196	0.133
PDRG1	0.45325
SSR3	0.0496428571428571
MSI1	-0.5735
CST9	-0.2855
CC2D1A	-0.290875
PLAGL1	-0.389277777777778
ZNF778	0.692
RNF2	0.080375
KLF6	2.52933333333333
THBD	2.25466666666667
tcag7.1314	0.70025
NR5A1	0.0458333333333334
ABCD2	0.199
DNAJC7	-0.96175
CLEC4C	1.007
TM2D3	0.209625
CCDC4	-1.4655
PLAC2	3.21925
DCD	3.9615
FAAH	0.43425
POLA1	-0.645333333333333
TM7SF2	-2.647625
FLJ39822	-2.25666666666667
FLOT2	-0.14025
MAP4K1	0.0923333333333333
SRP68	0.201
C21orf74	0.08
ARPC5	0.508375
LOC126075	0.224
HECW2	0.83775
ZDHHC4	-1.173
ANKRD42	0.0309
PDE9A	-1.38416666666667
ABCA8	-0.44
NDUFS2	0.8985
UBR5	0.1915
BTBD16	-2.95925
LOC554174	-0.417
ZNF20	0.0905
KIAA1843	0.0805
WDR17	0.214875
C15orf33	0.4965
RNF113A	0.57725
CAMKK1	-0.944
CLCN2	0.70925
ANXA6	0.219
LOC340069	1.222
EMID1	-0.636
DPM3	1.00575
ELA1	-0.0455
SLC25A13	-0.2992
KRT24	0.27475
SMPD1	-0.169666666666667
TH	-0.014125
COL6A2	1.54378571428571
ANKS1B	0.695
GPR126	-1.4822
ZC3H12A	1.297
TMEM47	0.115166666666667
C2orf51	-0.166166666666667
C1orf88	0.322166666666667
HSF2BP	0.501
AKAP10	-0.28425
RPAP3	-0.6395
KLHDC8B	0.122125
STOM	-0.0146
MUPCDH	0.128875
C10orf72	-0.33325
PLEKHA3	0.506166666666667
TCP11L1	1.035
CWF19L1	0.4325
SPEF1	0.245538461538462
YSK4	0.08475
ELN	1.1391
SAMD8	1.23516666666667
MPI	-1.40983333333333
MEPCE	-0.0556
ABCC3	-1.301375
NANOGP1	-3.3425
KCNK17	1.728875
HLA-DMB	4.69233333333333
RRAGA	1.27775
ANGEL1	-0.082
RBM32B	-0.0105
CPN1	-3.54075
MGC52282	-0.3858
HLA-A	2.33616666666667
OR9G4	0.2495
EDNRB	-2.08075
SCD	-1.92757142857143
C14orf80	0.0613333333333333
BAGE2	-1.571
RABL4	0.566833333333333
RCVRN	-0.1435
SHANK1	0.5635
NLRP7	-0.99175
CD226	2.2945
STAT3	1.1794375
SYNJ2	-0.4164
TPCN2	0.292333333333333
WDR36	-0.804
MBD4	0.46875
ROBO1	0.3318
ST3GAL6	-1.79725
SLAMF8	4.12383333333333
ATN1	0.4585
GPR141	0.567
KRT36	0.1385
TPH1	0.05
DDX52	-0.32225
ZSCAN29	0.3975
TRPT1	-1.1265
DPEP3	0.4645
DENND4A	-0.00975
TSPAN16	-0.58
PTCHD2	-0.046
LOC145814	1.9175
CAP1	0.715166666666667
EIF5A2	-1.462
NT5DC3	-0.23575
SEPT9	-0.436125
SEZ6L2	-1.04675
EGFLAM	2.849
VPS11	-0.09875
NDUFB5	-0.293166666666667
CIDEA	1.10633333333333
IER5L	0.56025
N6AMT1	-0.13325
FAM83C	-0.47425
OXR1	0.64875
IRX1	-0.065
DGKB	-0.954166666666667
GCN5L2	-1.148
MIR16	-0.373
FBXW9	-0.2955
WDR4	-0.5105
PDC	-0.131
VPS33B	-0.29275
HEXB	-0.7585
FLJ32214	0.54525
TCEB3	0.6265
CRLF1	-3.067
ABI3BP	1.1705
C8orf22	-4.20475
PYCR1	-0.149625
KIAA1706	0.15075
CDK5R2	0.599375
WAS	0.6045
C12orf60	-1.0355
CCBL2	-0.075875
MADD	-0.54025
C5orf34	-1.441
WDR42A	0.9866
KLF12	-0.549125
HSPA1A	3.421
ITM2C	-0.924833333333333
DAPK2	1.2565
LOC442590	-0.31
SUMF2	0.762625
CENPA	-0.225
TMED5	-0.025625
CDH6	-1.0285
BRP44	0.296625
THG1L	-0.537
GABRA2	-3.02475
C14orf166	-0.24325
MYL1	-1.95183333333333
TNFSF18	0.1935
PAP2D	-1.587
PPIB	-0.432
KLHL4	-0.821875
SFN	-0.45
CCDC127	-0.0895
FRAP1	0.1025
GOLGA5	0.69875
SDCCAG1	-0.000624999999999999
MGC21675	-0.230666666666667
C10orf95	0.27975
KIAA1345	0.0706666666666667
C1orf163	0.06
LACE1	0.402833333333333
OR10K2	-0.4075
CENPN	-0.23084
TMED2	0.5665
UGT1A6	-1.3895
ANG	-1.688
U2AF1	0.1725
CASC2	1.16766666666667
NMT2	-0.253333333333333
OSGEPL1	-0.3455
DFNB31	-1.049
SLC6A20	-0.207
DKC1	0.56
FXYD4	-1.0705
WDR64	0.40425
MGC5590	0.7705
CREBZF	-0.768666666666667
DAZ1	0.92775
PRPSAP1	-0.84125
GCHFR	-1.0685
TTC7A	0.184125
LOC196993	0.19725
UBD	4.998
S100A1	0.85225
RPL6	-0.225833333333333
DNAJB6	0.17025
NAGS	0.1976
C2orf58	0.236
KERA	0.367833333333333
MT1X	-0.038
UBE2B	0.3619
KEAP1	-0.0405
MST1	-3.659375
OMA1	0.009
ABLIM2	0.613
BCL2L13	0.187416666666667
JAZF1	0.036
TMEM63B	0.8185
S100A8	1.953
ARFIP2	0.6645
UROS	-0.15075
KHDRBS2	-1.0675
POLQ	-0.888375
SOAT1	0.08525
SPAG4	-1.99375
MRPS30	-0.989
LOC494141	0.532
OR2T11	0.2565
ORAOV1	-0.3564
ZNF184	0.081
TCEB3B	-0.0965
ADAM21	0.0485
GDPD1	-0.52225
SPINLW1	0.6265
PRR14	0.0666666666666667
KCTD9	1.909
NUDT3	1.10375
KIAA1822	0.8191
HIST1H4K	0.358
DFNA5	-1.687
GABPA	0.402
C14orf44	0.11
POLB	0.259625
PTAR1	-0.802
SEC31A	1.0705
TRIM58	0.99325
TAS2R14	-0.6495
VPS8	0.04325
H1F0	0.709833333333333
PRKCB1	-1.70016666666667
UGT2A1	0.514
TOR1B	0.11225
LSS	-0.878666666666667
C2orf19	0.207
HNRNPC	0.329928571428571
TMEM100	-1.9365
LOC116349	-0.445
OR51M1	0.402
CCDC142	-0.8105
ISG15	3.1075
ZCCHC14	0.687875
CREBL2	-0.111125
TGDS	-1.832
DC2	-0.10725
CACNA2D3	-2.42742857142857
ZNF429	-2.058
LYPD6	-1.18133333333333
SUCLG1	-0.106833333333333
OR51I1	-1.296
MAGEH1	0.74875
PRPF40A	0.275
SMR3A	1.1045
SPINK2	-0.88425
THAP2	1.02325
NPY5R	-1.2835
IRF4	-0.936875
SPESP1	-2.02833333333333
OR10S1	0.5155
DTD1	-0.16975
TUBE1	-0.06075
DDX19A	-0.2075
PDPN	-0.38275
TMEM34	0.105916666666667
MGAM	0.53475
COL3A1	5.69255555555555
GFM2	-0.6005
OR5A2	0.239
PSG9	-1.2145
ARHGEF11	1.2595
IVNS1ABP	-0.1621875
SIGIRR	0.3375
DUSP19	-0.16025
DNAJC14	-0.1759
ACSS1	-0.395625
IL1RAPL2	0.4305
C4orf30	-1.03125
SEPT4	2.122
LANCL3	0.387
SPAG17	-0.1545
PRDX3	-0.57125
HNF1A	-1.65925
P4HA2	-0.33775
RFWD3	0.256166666666667
MOV10	-0.215
DNAJA5	-0.2745
LOC729440	0.66475
LOC200383	0.3635
SMC2	-0.71875
MIXL1	-1.41866666666667
TMEM9	0.177
FAM86A	0.8205
ZNF174	0.2286
MYH14	-0.56375
CCR8	1.3585
VPS37C	0.143
GPATCH1	0.567666666666667
B3GNT8	1.8225
TBX4	-1.072
CNR2	0.662333333333333
PCDH1	0.541
C5orf29	3.668875
OCIAD2	1.528
PLCG2	1.6665
KIAA0247	1.7945
HRH3	0.3412
CAPN13	-1.874625
CCR1	1.3444
MGC15523	-0.630388888888889
UVRAG	0.215833333333333
DNAJA2	0.264
ITGA2B	-1.00583333333333
CLDN5	3.435125
PTPRN2	-2.33278571428571
ZNF512	-1.993
PSAP	0.866142857142857
CCDC140	-0.782
LRRC55	0.3565
CYP26C1	0.325
C8orf47	0.23975
LYN	0.965
DUSP6	-0.913166666666667
TGFB3	1.87553333333333
ELK1	-0.5593
PCDH11Y	-0.390166666666667
HGD	-4.61475
C17orf58	-0.44775
MYO3A	0.329
SERPINE2	-3.0045
AARSD1	-0.331
C14orf73	-1.64325
ADAM33	-0.33575
ZNF491	-0.763
MAPK6	-0.108833333333333
TCN1	-0.9725
SLC24A6	0.7285
UBE2R2	0.5135
H1FNT	0.4725
TATDN2	0.7895
LILRB1	3.1175
P2RY5	0.49
NUCB2	-0.63225
C2orf37	0.99375
SNX27	0.6405
MTA3	-0.81025
FOXO4	0.00424999999999999
ID4	-0.269666666666667
SOX5	-2.811
PXMP3	0.576125
OR52M1	0.138
SFT2D3	0.309875
INA	-3.76033333333333
MCOLN1	0.6645
NFIX	1.7563
CLEC14A	5.1275
HIBCH	-0.544
PLA2G5	1.45825
TIMM10	-0.012
MED17	0.5518
COL4A4	-0.8325
TPP1	0.877333333333333
GJA3	-1.83216666666667
TMPRSS5	-1.2395
AADACL3	0.8875
DNMBP	-2.28725
ENPP5	2.112
NQO1	-1.0889
ZSCAN2	-0.508125
SEC24C	-0.397666666666667
GTF2A1L	0.382
AXIN2	-1.6538
FAM33A	-0.973833333333333
C16orf13	-0.14
SPNS2	0.8855
TAF1	0.28375
AP1G2	-0.2945
RBM42	0.346166666666667
HCN2	0.276333333333333
EFHB	0.224
RUSC1	1.612
GRIK5	0.1505
USP21	0.8325
ATAD3C	0.34125
ORMDL2	0.1655
PRSS7	-3.6155
PSAT1	-2.22825
FLJ13195	-1.6955
TBC1D1	0.804
IFNG	6.33775
OTOS	0.113
ZNF773	-0.630833333333333
EMD	-0.11425
RETN	2.93775
CCL8	5.4915
APH1A	-0.751125
COX18	-0.619
GTF2IRD2	0.87425
CCDC82	-0.629166666666667
PAFAH2	0.193
NPEPL1	-0.6523
RP11-114G1.1	0.961
TP53INP1	-0.006625
ZNF300	0.305666666666667
FOXL2	-1.72975
LARP2	0.4435
LATS1	0.21675
HTR6	0.5215
SPOCK2	2.282
RNF144B	2.32266666666667
HTATIP2	0.808625
MGC10334	0.702583333333333
CENTA2	2.9815
FGF2	-3.0465
FXYD7	-0.0205
PHYHIPL	-2.444375
GPR34	4.658
DDX6	0.0113333333333334
OR10W1	0.1785
LHFPL1	-0.6075
ZNF313	0.612857142857143
VPS28	0.8105
AP3M1	-0.3034
AKR1CL2	1.4475
TRAF4	0.37125
OR2B11	0.425
C19orf12	3.43116666666667
AKAP9	-0.0181666666666667
C1orf62	-0.1535
SLC20A1	-1.3964
FAM112A	0.55775
LDB2	0.3505
MRPS23	-0.567
KLK5	4.59575
SPTB	-0.5231
EFEMP2	-0.07125
EFNB2	0.6895
PCM1	-0.045
NMNAT3	-1.43175
TSG101	0.517833333333333
C8orf40	-0.132333333333333
NOB1	-0.17775
ABHD3	-0.6545
GTF3C4	0.12875
PIGN	0.661333333333333
GALNTL1	-2.4015
AEBP1	1.502625
OR9Q1	0.6135
ANKRD2	-0.311375
CCL28	1.24725
TRIM38	1.40933333333333
TMCC1	0.486083333333333
SMG5	1.93225
LRRC7	0.374
NCAPD2	-0.551
C6orf153	0.12075
C1orf74	0.38475
OTUD6A	0.3605
DCP2	-1.264
TMEM24	-0.68925
RPL18	-0.340166666666667
TMEM177	-0.07625
LRRC37A3	-0.0645
C1D	-0.577333333333333
LDHC	1.438
UBE4B	0.362666666666667
NIT1	0.91225
BTN3A3	1.345625
RASD1	1.8265
COMMD3	0.345
SHFM1	0.193
BIRC8	0.21775
DUT	-0.556
C12orf51	0.5085
LRRC59	-0.113833333333333
LY6H	0.281
WDR22	-0.194083333333333
EDEM1	0.123285714285714
ADH1A	1.368
PANX2	-0.0462
CYP11B1	0.79175
CDC73	0.19675
GPR172A	0.88975
GSTM3	-1.97238461538462
KCNA5	0.264
SERAC1	0.0618333333333333
NFATC2	0.3725
ANAPC5	0.2987
C15orf24	-0.0565
NFATC2IP	-0.500083333333333
TNRC6C	0.3265
MGC102966	3.327125
FGD5	0.764333333333333
MED9	0.06225
RAB13	0.474833333333333
C15orf49	0.3095
CRYGS	0.1165
C12orf53	-1.3353
LOC283693	-0.7235
COX6B2	-0.70325
PHF14	-0.05775
FAM3A	0.4405
RPL13	-0.8728
PRDX2	-0.9287
FLJ34047	-2.45075
PRMT3	-0.53975
KCTD19	-1.37
TRIM10	-0.8825
MGC26597	0.269333333333333
GCNT4	0.0555
GPRASP1	0.39325
CDKN1C	0.306416666666667
RHBDL2	2.7218
HSPH1	1.58575
AQP1	2.197125
COL17A1	-2.1602
GFAP	0.945125
CDC16	-0.45175
KIAA1614	-0.33
C6orf118	0.770166666666667
ZSWIM5	-3.31975
FAM83F	3.847
LYNX1	1.1623125
SYNPR	-0.76325
XG	3.20016666666667
PRSS16	1.983125
KIF13B	0.440428571428571
PCDH9	-1.869
HIST1H2AH	0.777833333333333
RBM18	0.91575
ZNF626	0.045375
HEXIM2	-1.15816666666667
ITFG1	-0.855
TUBG2	-1.2265
SFRS7	0.0351666666666667
C9orf14	-0.079
EXTL1	-1.014
GBP3	2.60583333333333
WDR5	-0.0085
RARG	0.190333333333333
MYO7A	0.08675
CECR6	-0.44375
C13orf3	0.499125
SFRS18	-1.04275
ACVR1B	0.413666666666667
PSMD1	0.0948
C7orf31	-0.280833333333333
ILVBL	-1.67025
IFNGR1	1.894
RNF186	-0.49525
NOL9	0.20925
MAGEL2	0.072
SLC29A2	-0.4325
NHSL1	0.3465
RBMX	-0.3395
PSORS1C2	0.630125
RAD51L3	0.21725
LCN6	0.95975
ORAI2	-1.392375
BRUNOL6	-0.00160000000000001
OR4K5	0.065
CDC123	1.01
MSLN	1.237
WWTR1	2.181
ZNF700	-1.01166666666667
COBL	1.29575
PPP1R16B	0.5115
GAS7	-0.1571
MDN1	-0.34025
HAAO	0.14
C9orf68	-0.68975
TNFAIP2	2.052375
FOXN1	0.2155
hCG_2033311	-0.0631666666666667
ATP6V0D2	1.6891
RPL41	-0.397125
SLC38A1	0.19
ARHGAP6	-1.69075
ADAD2	-0.57575
PHF20L1	0.7648125
MCM3AP	0.0456666666666667
ST3GAL3	-0.6645
SNX1	-0.6565
ELF5	4.7165
PARP3	0.182875
RBM8A	0.572375
LINGO4	0.751
ITGA9	0.4825
ZFR	0.02125
ACSL6	3.513375
FLJ20699	-1.1722
DAOA	-0.0276666666666667
FABP4	4.229
KCNB1	-0.253
CANX	-0.2517
SLC25A28	1.45616666666667
ADIPOR2	-0.092
ECHDC2	0.7395
SMA4	-1.44675
FRZB	2.156375
PABPC1	0.595666666666667
DMRTB1	0.546375
APOBEC3G	1.38525
CATSPER2	-0.581833333333333
CUEDC1	-0.0353333333333333
STARD9	-0.38675
CLDN8	3.891375
LOC23117	-0.507136363636364
E2F6	-0.433444444444444
TMEM126B	-1.1325
DPY19L4	0.1675
GIMAP5	3.356
NDUFA9	0.0888333333333333
FAM77C	-4.1265
CTPS2	0.0935
LOC51035	-0.25475
WDSOF1	0.38525
EGLN3	-3.172625
PITX3	0.5435
OR52E8	0.351
GRM4	0.045
KLK1	-2.60583333333333
GPM6B	-0.361375
RRAGD	-0.114166666666667
PAGE5	-3.68625
UCHL5	-0.335666666666667
ULK3	-0.602
AIM2	3.496
PNO1	-0.213
OR2F2	0.3165
GNAT2	-0.0625
SIX1	-0.99475
ST13	-0.499666666666667
ZBTB44	0.459625
TIMP2	0.3225
ZMAT4	-4.616
GTF2IRD1	-0.63
ZNF19	0.524666666666667
ZNF714	-1.639
RSC1A1	0.53275
C9orf80	0.1915
PSMA8	0.537166666666667
TMEM141	-0.54725
COX4I1	0.639642857142857
CTAGE1	-0.258333333333333
DTWD1	-0.54225
HSD11B1	1.43725
KRT6B	5.489625
ARID4B	0.446375
LHFPL3	0.29375
WWP2	0.5435
ZNF326	0.2595
RGPD1	-0.757
CTSH	0.4645
FASTKD1	-0.409375
PAF1	0.3158
TTC9C	0.08625
IFT57	0.2103
PRSS36	2.8915
IL20RB	0.289
ZNF592	0.432666666666667
DCTD	-0.5529
CFP	2.3075
MFNG	-0.246875
JMJD2B	-1.14475
ALDH3B1	-0.88675
THSD4	-1.92283333333333
KCNJ5	2.36083333333333
LMNA	2.1275
TBCD	0.357
ZNF250	0.964
CASQ2	0.442833333333333
PEG10	-4.52608333333333
PRAME	-5.42646666666667
NP	0.628625
TRIM59	0.129833333333333
ZNF12	-0.3945
XTP3TPA	-0.181
SIGLEC7	0.789
PANK4	-0.468
FAM70A	-1.859
SNED1	-0.94875
HIP1	-0.3097
RAET1E	0.3465
AMAC1L2	0.035
AHNAK2	0.843333333333333
TOE1	-0.373166666666667
RECQL4	-1.3605
SPRYD3	0.454
DPAGT1	-0.38025
MAGED2	-0.0434
ANKRD55	0.0355
TRPS1	3.81508333333333
DOK7	-2.587
TFPI2	-5.86525
GTF2H3	-0.0898333333333333
CYP4F11	-2.095125
LHX2	-2.4015
ATG16L1	0.547
ASB12	0.509
C1orf116	3.926875
NF2	-0.47645
POM121	-0.8557
PHYHD1	-0.9061
TXNDC17	-0.393833333333333
DKFZp779O175	-0.83725
NUP62	0.634642857142857
MYO18B	-1.9515
PRAMEF1	0.466
TCBA1	0.781
TMEM168	0.127
FJX1	1.36
CLCF1	-1.086
SEPN1	0.252375
IGSF2	1.07475
NUDCD1	0.311166666666667
TFF3	-1.76966666666667
NDFIP1	0.0272857142857143
CHCHD4	0.19775
TNR	0.3385
CUTA	0.3975
USP44	-4.37375
DPP10	-0.352833333333333
IWS1	0.2485
PCGF1	0.286
SULT1C4	-0.484
NTF5	-1.637
PTPN13	0.00925
SSTR5	0.5415
SFRP1	0.81
IDH3B	0.176875
SUOX	-0.163666666666667
TMCO5	0.73875
GOLT1B	-0.13575
MIB1	0.0167142857142857
PCDHGB1	0.337
SUSD1	-0.69325
ICAM5	-3.193
PAPOLB	0.0335
URM1	-0.175
TMEM106B	-0.687
LRIG2	-0.02325
SLC27A5	-0.9995
CLIC6	0.4933
ZNF420	-0.602833333333333
SCN9A	-1.3735
KIAA1909	1.43075
ELMOD1	-2.3905
PRKAG1	-0.59375
FAM64A	-0.0482222222222222
EEF1G	-1.1291
SMAD5	-0.28125
INCENP	-1.49125
WASF2	-0.204
GARS	-0.3244
CDK10	-0.7868
HLX	0.00583333333333333
MDM4	-0.976
ZNRF1	-0.446928571428571
HHATL	-2.028
FAM21C	1.1076
HIST2H3C	0.284
PFDN2	2.226625
ZNF200	-0.056
NDN	-1.38575
HBA2	-2.68883333333333
FBLN5	1.189375
PUM1	0.112214285714286
TNNT1	-3.46683333333333
C19orf59	1.34466666666667
HNRPH2	0.730166666666667
RAB7A	0.735
PMS2	-0.51375
BIRC3	1.0495
NRSN2	0.11125
OR52K2	0.440333333333333
SPOCK1	0.206785714285714
H2AFY	0.2435
RXRB	-0.43125
ZNF638	-0.337333333333333
ANKRD45	0.13775
ACTN4	0.6815
FXC1	1.4015
EIF2B5	0.3645
VPS33A	0.30425
PINK1	-0.141875
FAM106A	0.5265
SKIP	0.753625
GAPDHS	0.0995
MUM1L1	-1.86975
PSTPIP1	1.88925
CNTNAP1	-1.9697
CYP26A1	-0.84775
APOL2	1.1444
TACC2	1.085125
COX7A2L	-0.208714285714286
HSD17B1	0.5260625
ARRB2	0.48075
SLC7A6	0.2352
HSD17B10	-0.18675
RBJ	0.121
NUP155	-1.50125
MRPL10	-0.987833333333333
CYCS	-1.19925
CCDC46	-0.838333333333333
TECTA	-0.0485
GNAL	0.38675
LPO	0.3205
PEBP4	-0.06175
DDX11	-1.4905
C18orf12	0.56
TAF9B	-0.57325
IMP4	0.81775
RPA4	0.280666666666667
NDUFS1	-0.11
UPK1A	-1.14116666666667
