Hybridization REF	TCGA-AO-A12F-01A-11R-A115-07
DDX6	0.8515
OR10W1	0.041
LHFPL1	-0.1545
ZNF313	-0.426
VPS28	0.75025
AP3M1	-1.0309
AKR1CL2	1.43825
TRAF4	1.3915
OR2B11	0.6245
C19orf12	0.3455
AKAP9	0.0526666666666666
C1orf62	0.749
SLC20A1	-0.5658
FAM112A	-0.08775
LDB2	1.488125
MRPS23	-0.75175
KLK5	5.383875
SPTB	-0.5539
EFEMP2	0.09925
EFNB2	1.54175
PCM1	0.0882857142857143
NMNAT3	0.582625
TSG101	-0.440166666666667
C8orf40	-0.0813333333333333
NOB1	-0.65125
ABHD3	-2.13725
GTF3C4	0.5175
PIGN	-0.467166666666667
GALNTL1	-0.7325
AEBP1	1.49475
OR9Q1	0.538
ANKRD2	0.151875
CCL28	-3.2235
TRIM38	0.1185
TMCC1	0.590666666666667
SMG5	0.42075
LRRC7	0.0105
NCAPD2	0.0505
C6orf153	-0.1485
C1orf74	0.38475
OTUD6A	0.2445
DCP2	-1.3235
TMEM24	-0.2725
RPL18	-0.271333333333333
TMEM177	-0.35875
LRRC37A3	-0.88275
C1D	0.382
LDHC	-1.12875
UBE4B	-0.771166666666667
NIT1	0.105
BTN3A3	-0.906125
RASD1	4.433875
COMMD3	-0.5
SHFM1	0.966
BIRC8	0.4325
DUT	0.36225
C12orf51	0.7705
LRRC59	0.189833333333333
LY6H	1.1435
WDR22	0.505916666666667
EDEM1	-0.123214285714286
ADH1A	4.688
PANX2	0.5197
CYP11B1	0.97125
CDC73	0.60875
GPR172A	0.734
GSTM3	-1.61346153846154
KCNA5	-0.40775
SERAC1	1.00033333333333
NFATC2	0.1275
ANAPC5	-0.5724
C15orf24	-0.053
NFATC2IP	-0.688
TNRC6C	-0.496333333333333
MGC102966	0.976625
FGD5	0.591
MED9	1.56275
RAB13	1.02
C15orf49	0.127
CRYGS	-0.482
C12orf53	-0.555
LOC283693	-1.0175
COX6B2	-0.518
PHF14	0.614625
FAM3A	-0.120375
RPL13	0.2532
PRDX2	-0.4574
FLJ34047	-1.7135
PRMT3	-0.94725
KCTD19	-1.7945
TRIM10	-0.342
MGC26597	0.3935
GCNT4	0.04375
GPRASP1	0.3365
CDKN1C	-0.979833333333333
RHBDL2	0.9335
HSPH1	0.2815
AQP1	3.726
COL17A1	0.4406
GFAP	0.68125
CDC16	-1.748
KIAA1614	0.098
C6orf118	1.0085
ZSWIM5	-2.2025
FAM83F	3.1515
LYNX1	1.1150625
SYNPR	-0.6975
XG	0.941333333333333
PRSS16	0.19075
KIF13B	0.284714285714286
PCDH9	-2.046875
HIST1H2AH	1.05816666666667
RBM18	-0.91575
ZNF626	0.628125
HEXIM2	-0.2955
ITFG1	-0.514
TUBG2	-0.733
SFRS7	0.41225
C9orf14	-0.7655
EXTL1	2.5685
GBP3	-0.869833333333333
WDR5	-0.94925
RARG	-0.317166666666667
MYO7A	-0.44225
CECR6	1.37075
C13orf3	0.28275
SFRS18	0.65575
ACVR1B	0.924666666666667
PSMD1	0.1554
C7orf31	-0.621833333333333
ILVBL	-0.72175
IFNGR1	1.329
RNF186	-0.096
NOL9	-1.51075
MAGEL2	0.03575
SLC29A2	-0.063
NHSL1	1.25825
RBMX	-0.5735
PSORS1C2	0.591
RAD51L3	0.062
LCN6	1.17175
ORAI2	-0.513625
BRUNOL6	-0.3124
OR4K5	-0.116
CDC123	-0.094125
MSLN	-1.21516666666667
WWTR1	0.143833333333333
ZNF700	-1.49216666666667
COBL	1.8585
PPP1R16B	-0.226
GAS7	-0.966
MDN1	0.471625
HAAO	0.2205
C9orf68	0.4415
TNFAIP2	-0.378375
FOXN1	-0.227
hCG_2033311	0.0583333333333333
ATP6V0D2	-0.8023
RPL41	-0.255625
SLC38A1	0.18325
ARHGAP6	-1.33683333333333
ADAD2	-0.2245
PHF20L1	0.865625
MCM3AP	-0.1735
ST3GAL3	0.569666666666667
SNX1	0.493166666666667
ELF5	5.841
PARP3	-1.435875
RBM8A	1.0741875
LINGO4	0.5225
ITGA9	2.55333333333333
ZFR	0.8065
ACSL6	-1.2935
FLJ20699	-0.4105
DAOA	0.466333333333333
FABP4	6.87775
KCNB1	-0.02525
CANX	-1.0846
SLC25A28	-0.214166666666667
ADIPOR2	0.59625
ECHDC2	0.906625
SMA4	-3.44975
FRZB	1.8395
PABPC1	1.63466666666667
DMRTB1	-0.537375
APOBEC3G	-1.61625
CATSPER2	-0.7535
CUEDC1	-0.473
STARD9	-0.525
CLDN8	3.704
LOC23117	-0.408227272727273
E2F6	-0.470666666666667
TMEM126B	-1.665
DPY19L4	0.33125
GIMAP5	3.1
NDUFA9	0.0618333333333333
FAM77C	-0.0015
CTPS2	-0.874
LOC51035	0.16275
WDSOF1	-0.1445
EGLN3	-2.561375
PITX3	1.20883333333333
OR52E8	0.336
GRM4	0.126
KLK1	-2.43433333333333
GPM6B	1.453125
RRAGD	-0.551333333333333
PAGE5	-1.5505
UCHL5	-0.570333333333333
ULK3	-0.921333333333333
AIM2	-1.51566666666667
PNO1	-0.1535
OR2F2	0.6615
GNAT2	-1.203
SIX1	-2.608
ST13	-0.0045
ZBTB44	-0.45575
TIMP2	0.18725
ZMAT4	-3.619
GTF2IRD1	-0.272333333333333
ZNF19	0.0793333333333333
ZNF714	-0.287
RSC1A1	0.29225
C9orf80	-0.26725
PSMA8	0.5338
TMEM141	-0.02925
COX4I1	0.251642857142857
CTAGE1	-0.673166666666667
DTWD1	-1.49475
HSD11B1	2.63075
KRT6B	6.450375
ARID4B	1.5295
LHFPL3	0.26325
WWP2	-0.0670833333333333
ZNF326	0.573
RGPD1	0.3145
CTSH	1.67433333333333
FASTKD1	-0.58575
PAF1	0.4115
TTC9C	-0.594
IFT57	0.1259
PRSS36	2.167
IL20RB	-1.2785
ZNF592	0.3465
DCTD	-1.1741
CFP	1.89975
MFNG	-0.65575
JMJD2B	0.3645
ALDH3B1	-1.0685
THSD4	-1.90516666666667
KCNJ5	1.32033333333333
LMNA	0.722
TBCD	0.039625
ZNF250	0.761666666666667
CASQ2	0.729833333333333
PEG10	1.13891666666667
PRAME	-3.8976
NP	1.102375
TRIM59	-0.324333333333333
ZNF12	-0.26575
XTP3TPA	-1.168
SIGLEC7	-0.4052
PANK4	-1.704
FAM70A	-4.02233333333333
SNED1	-1.0005
HIP1	0.5036
RAET1E	-1.70116666666667
AMAC1L2	0.081
AHNAK2	-1.903
TOE1	-0.531166666666667
RECQL4	0.36025
SPRYD3	0.38975
DPAGT1	-0.88125
MAGED2	0.2906
ANKRD55	-0.094
TRPS1	2.834
DOK7	1.00625
TFPI2	-3.67175
GTF2H3	-1.09266666666667
CYP4F11	-2.062625
LHX2	-3.74866666666667
ATG16L1	0.364666666666667
ASB12	-0.1635
C1orf116	4.347625
NF2	0.0222
POM121	0.3748
PHYHD1	-0.192
TXNDC17	0.478833333333333
DKFZp779O175	0.169
NUP62	0.269428571428571
MYO18B	-1.32766666666667
PRAMEF1	0.09
TCBA1	-0.219625
TMEM168	0.7475
FJX1	0.7385
CLCF1	-0.22225
SEPN1	0.014875
IGSF2	0.403
NUDCD1	-0.168
TFF3	-2.3515
NDFIP1	-0.700857142857143
CHCHD4	-0.5805
TNR	0.504
CUTA	-0.479666666666667
USP44	-4.078
DPP10	-0.158333333333333
IWS1	-0.0491666666666667
PCGF1	0.37925
SULT1C4	-0.5035
NTF5	-0.30475
PTPN13	-0.1395
SSTR5	0.2915
SFRP1	3.32075
IDH3B	-1.3155
SUOX	0.06
TMCO5	0.23225
GOLT1B	-0.9575
MIB1	0.589
PCDHGB1	-0.191
SUSD1	-0.78825
ICAM5	-2.56066666666667
PAPOLB	-0.291
URM1	-0.6467
TMEM106B	-0.867833333333333
LRIG2	-0.71575
SLC27A5	-1.304
CLIC6	0.1087
ZNF420	0.887666666666667
SCN9A	-2.047
KIAA1909	2.97625
ELMOD1	-2.77625
PRKAG1	-1.5215
FAM64A	0.341444444444444
EEF1G	0.14665
SMAD5	-0.05725
INCENP	-0.836
WASF2	-1.803
GARS	-1.1991
CDK10	-0.5411
HLX	0.176
MDM4	1.708375
ZNRF1	-0.293428571428571
HHATL	-1.70366666666667
FAM21C	1.3816
HIST2H3C	-0.11725
PFDN2	1.87
ZNF200	-0.84075
NDN	-0.98225
HBA2	-0.395
FBLN5	2.321375
PUM1	0.110428571428571
TNNT1	-2.79916666666667
C19orf59	1.95183333333333
HNRPH2	0.647
RAB7A	-0.0115
PMS2	-0.383125
BIRC3	-2.48866666666667
NRSN2	0.7735
OR52K2	0.249666666666667
SPOCK1	-0.0510714285714286
H2AFY	-0.28
RXRB	-0.44875
ZNF638	0.394166666666667
ANKRD45	3.30975
ACTN4	0.965833333333333
FXC1	-0.3905
EIF2B5	-0.4145
VPS33A	-0.6215
PINK1	0.06625
FAM106A	0.6675
SKIP	2.9891875
GAPDHS	-0.28725
MUM1L1	-0.82975
PSTPIP1	0.11375
CNTNAP1	-1.9502
CYP26A1	-3.27225
APOL2	-0.4375
TACC2	-0.3015
COX7A2L	0.715428571428571
HSD17B1	0.5811875
ARRB2	0.2035
SLC7A6	0.3852
HSD17B10	0.623
RBJ	0.77825
NUP155	-1.392
MRPL10	-0.956166666666667
CYCS	-1.33591666666667
CCDC46	-0.473
TECTA	0.194
GNAL	-1.52225
LPO	-0.2325
PEBP4	0.13925
DDX11	-1.01275
C18orf12	0.89
TAF9B	-0.454416666666667
IMP4	0.16525
RPA4	2.58233333333333
NDUFS1	-0.223
UPK1A	-0.907333333333333
ARRDC2	-0.21
C18orf20	0.666
AES	0.728857142857143
CD2BP2	-1.247
C16orf54	-0.1545
UGT2B17	-3.084375
FGFR1	1.58259090909091
CEACAM6	-4.0143
CHRM5	0.36475
CERK	-0.451
AP3S2	-0.3285
ANKS4B	-1.89575
CLCNKA	-0.411833333333333
ZNF208	0.578666666666667
HLA-DRB5	4.3165
CARKL	-1.20625
GOT1	-0.730333333333333
CASP6	0.303875
HOXA1	-0.809
RCL1	0.388
ZNF181	-0.6825
RAB40B	1.78
MRPL38	0.499625
LRRN2	-1.05275
C3orf25	0.7785
OR5D14	0.1615
OR10AG1	0.084
BET1L	-0.149
FRY	2.959
AK3L1	0.391
CSF3R	1.35416666666667
POLR3K	-0.414
ATG2B	-0.339166666666667
EPS8	1.935
DARS	-0.06925
C10orf56	-0.384
DAD1	-0.399583333333333
RIOK1	0.38
HERC2	0.0835
HSD11B2	-0.387333333333333
FAM96B	0.5045
MGC13057	2.836375
BSN	2.11875
CAND1	-0.552166666666667
HCST	1.46275
ACTR10	-0.528166666666667
OR8D4	-0.163
NASP	0.356
COL9A2	2.42583333333333
LYZL1	-0.745
GPC5	-2.934
TBL3	-0.323333333333333
CENTD2	-0.6638
OR5AP2	0.56325
TLR1	0.43775
LMO6	-0.697
ZIC2	-3.375875
CPNE5	2.0405
ZMYND15	1.71775
FLJ22374	-0.28875
CCDC106	0.17875
PARP16	-1.33625
PDIA3	1.22025
C14orf126	-0.31
CECR2	1.7805
SFRS1	0.316357142857143
FIGLA	-0.1525
DCP1A	0.257833333333333
MGC45800	-2.0967
TEKT1	0.00966666666666667
C10orf67	-0.505
CLN5	-0.64875
NTN2L	0.7205
GLE1L	-1.198
CES2	-0.0757
GNAS	1.55188888888889
DDX53	-0.1475
TSPAN13	0.6325
MRPL52	-0.2179
SPIRE2	0.317375
TAS2R39	0.779
SCUBE3	3.7085
UCRC	0.6703
CDKL3	-0.844
KIAA1715	-1.4074
ZNF345	1.91325
RTF1	0.362375
DHRS7	-0.517
RIPK4	-1.80866666666667
EXOSC2	-0.157
MS4A2	1.314
FGF17	-0.273
WDR59	0.060625
EVI2A	-2.17225
IL17RC	1.233
HS3ST1	3.215
ITGB1BP2	0.1085
RBPJ	-1.1485
GIMAP1	3.07
INE1	-0.259833333333333
ALDH18A1	0.6125
TPI1	-0.572375
GATA6	2.62125
CABP1	-0.566166666666667
ZNF484	-0.6005
DAPK3	0.6225
GJB1	-2.309
PIN1	-0.64
SLC6A15	-3.45408333333333
CNO	-0.37125
RIN2	1.28475
FRRS1	-1.353
CYorf15B	-3.93475
DMRT3	0.915125
ATAD1	-0.622
OTUD4	0.0773333333333333
ATOH8	-0.86825
ZSCAN16	0.895375
ASCC1	-0.93775
OTUD3	1.329
MGC33212	0.0253333333333333
YME1L1	-0.1055
RP11-218C14.6	0.0125
PCBP4	1.6165
TNFRSF10A	0.5815
CDH10	-4.4485
KL	2.09975
SCP2	-0.251916666666667
C9orf119	0.017125
SON	-0.142166666666667
MAFK	-0.32
SBNO2	-0.0205
SLC6A6	-1.05166666666667
SC4MOL	-1.331375
FAM35B	0.583875
PPP1R9A	2.351
PDZRN3	0.99025
CXorf20	0.119
C6orf126	0.9245
AVEN	-0.1095
FLJ21075	-1.8905
C14orf132	-2.229375
PCK2	-2.10725
GUCY2C	-0.4195
BARX2	0.9505
PEX11G	0.3295
DAO	-1.19966666666667
C10orf49	0.199
EDNRA	1.74583333333333
PPP2R5A	1.4335
DDX39	-0.103
SERF1A	-0.1515
ASCIZ	0.4307
FNDC8	0.19125
PTMS	-0.2335
PHF7	-1.3295
PIP4K2B	0.203125
HHLA2	-0.541
BDH2	0.3387
APOBEC2	-0.6555
PENK	-0.458666666666667
SMAD9	-0.496
MT3	1.125
RGL1	2.276
ATG10	-1.636875
DLGAP4	2.1725
APPBP2	-0.989357142857143
BACE2	-1.46471428571429
LOC339344	1.45683333333333
ZNF395	0.0895625
HIST1H2BL	0.3345
ZNF467	0.908
SLC25A21	-1.36325
PALM2	-0.989166666666667
NSUN5C	-0.434
IL5	0.1638
CLSTN2	2.341
ANXA8L2	1.87225
PTGES	-0.200375
GDAP1L1	-1.4525
OPRK1	-1.37183333333333
WDR20	-0.0205833333333334
C12orf4	1.4415
NUP88	0.45
XRCC6BP1	-0.140333333333333
FCGBP	-1.15657142857143
LEMD2	0.28075
NOMO1	-0.0445
C10orf79	-0.165625
ZNF79	-0.1315
OCRL	-0.0793000000000001
HSPA8	-0.808916666666667
DIDO1	0.097
PLA2R1	0.51025
COG3	0.6486
NGDN	-0.1625
CBFA2T2	0.94575
PNOC	-2.42475
PRRG1	0.543333333333333
AGGF1	-0.441142857142857
DPF2	1.0535
YIPF7	0.175
TRPV5	0.251
ZNF322B	0.01775
MED12	0.317833333333333
CARS	-1.2195
ABCC11	-1.11266666666667
C9orf25	0.4655
MYH1	-0.54
FRYL	0.255416666666667
AGTRAP	-0.58725
MMP27	-0.061
ZNF432	0.012
OR8D1	0.345
OR13D1	0.2265
VWA1	1.47625
STON1	1.732
IL5RA	-0.086
PERP	2.0149
C10orf107	-1.08466666666667
TNFSF12	1.70525
FN1	0.321041666666667
MTR	0.3845
PHLPPL	-0.379166666666667
ZNF425	-0.103
DHFR	-1.46211111111111
PPP1R12A	0.986625
RSPO2	-1.991875
ZNF7	-0.21075
ZNF583	0.01825
TPMT	-1.57516666666667
GPR132	0.443375
OR2T12	-0.01425
SERTAD2	0.6185
ATP1A1	0.2293
FRMPD3	0.26025
ZNF672	-0.11375
PLXNB3	0.664875
EML5	-0.9135
FAIM3	-0.7495
UBQLN2	0.5405
SORCS2	-1.463
PRIM2	-1.6465
ACVR2A	1.52916666666667
YWHAZ	1.031
PGM2L1	0.1605
GNAO1	0.00842857142857139
RPL10	-0.6202
RPS6KA6	0.019
PFKL	-0.257166666666667
SH3D19	0.009875
AURKB	-0.8095
ZC3H6	1.059
DISC1	1.236
FLJ39660	0.0715
TMEM25	1.0445
OSBPL10	0.66175
CLTCL1	-1.47033333333333
ALG6	-0.823
CATSPER4	-0.123
LRTM1	-0.62
RRAD	0.287666666666667
TIPIN	-1.42725
CARD14	0.629125
RBM9	0.321333333333333
RASSF4	-0.09825
SLC25A18	-0.852666666666667
C6orf58	-0.166
IGHD	0.552
PLA2G6	0.134
TPT1	0.148375
SEC63	1.1135
CCDC113	0.4714
TDRD10	0.588625
KIAA1666	-2.217625
TOR1AIP1	0.221916666666667
SYTL4	-0.024
SPRR2F	-1.3305
CEBPD	2.33825
SNTG2	-1.613
C20orf77	0.62575
TAS2R49	-0.4775
C6orf173	1.5115
SVEP1	-0.0885555555555556
PXN	-1.02792857142857
VIL2	2.12591666666667
C5orf21	1.13133333333333
DIXDC1	-0.415125
GANAB	-0.1815
PDSS1	-0.422
NGFR	-0.005375
ATP8B4	1.5395
BMP8A	0.478
CCDC132	-0.33075
GNRH1	-0.10125
OR10T2	-0.32275
PDGFD	2.12
OR6W1P	0.224
HARS	-0.679333333333333
KRT77	0.567
AQP8	-0.4295
ITGB1	1.349
ZNF254	0.8146
PAX1	0.304333333333333
PSMC4	-0.4809
ANKRD22	1.58625
PSMD8	-0.0946666666666667
HTR1E	-1.53183333333333
SOX10	2.0082
OR5B2	0.5925
RABGEF1	-0.441785714285714
MAP1LC3B	-0.86725
CYB5R4	-0.473
AGXT2L1	-3.2675
FLJ41603	1.0215
TRAPPC2	0.159166666666667
FNTB	-0.3963
FLJ14107	-1.00466666666667
AURKAIP1	-0.94875
DSE	0.98775
NFKBIZ	-0.278333333333333
OSBPL3	-2.04533333333333
LOC130576	-2.37825
SLC39A9	0.0771666666666666
LOC137886	0.21225
RHCE	-3.223
ATG7	-0.226
FAM82A	-0.666833333333333
FBN3	0.455
MCFD2	0.133
CASP14	0.0615
EPS15	0.993833333333333
SFRS2B	-0.361833333333333
C19orf47	0.6225
PLAC9	-0.068
GPR23	-1.455
BTNL3	0.204666666666667
RGS8	-0.455
GNS	0.0865
ENO2	-2.33483333333333
CBX1	2.0122
PEX26	0.7525
LRP5	1.819
ADAMTSL4	-2.4345
ARR3	0.155
MAP1A	-0.607
CD2	0.68825
NAV2	-0.9143125
TMEM69	0.12325
ATXN7	-0.0326666666666666
CHN2	-1.69716666666667
ZNF781	-0.619666666666667
HAS2	-2.66066666666667
KIAA0241	-0.700833333333333
BIC	0.026
MOBKL2A	0.29975
CYP2C9	-0.397
CNOT7	0.767642857142857
SFRS10	-0.93975
CST11	2.63975
FLJ37543	0.0895
NKAP	-1.07475
RUNX1T1	1.98675
EAF1	0.6218
IL4I1	0.8605
LRRC61	0.739666666666667
PSIP1	0.2115
SPRR4	-0.0345
ZFP90	0.7335
AP2B1	-0.906692307692308
SLC30A7	0.657416666666667
C7orf28A	-0.1705
S100B	4.05416666666667
BMP2	0.776625
ESR1	-4.02666666666667
ZFPL1	0.12925
ARHGAP12	0.30475
LRRC19	0.0148333333333333
ZNF767	-0.406
NACA	-0.491
OLIG1	-2.478875
PRF1	0.93825
LST1	2.19016666666667
SPATA9	-0.9265
CNFN	1.5095
CDK4	-0.661
TCF15	-0.3475
PARC	-0.16275
PPM2C	2.0475
LOC283345	0.391
FAM107B	0.6765
DMXL1	-1.504625
RBM3	1.180625
HTR5A	-1.33133333333333
SCFD1	-0.427333333333333
EPHB3	3.91325
ROPN1L	-1.626
RAMP3	1.2115
TSPYL5	3.50763636363636
GAP43	-2.9835
PAPD4	-1.491875
PDE3A	-1.4215
TNFRSF10C	-0.11275
JMJD5	-0.628833333333333
RASGEF1A	0.4966
C16orf65	-0.366833333333333
HIPK3	1.15516666666667
XYLT2	-0.856
XPOT	-0.818
GAL3ST1	0.09925
DHCR7	1.64875
AMIGO3	0.994
FGFR4	-1.02166666666667
CRAT	-1.077
PPP1R14D	-0.6255
TRIM14	-0.4936
TMPRSS11D	-0.0534999999999999
SLC7A11	-2.87828571428571
OR10H2	0.70225
PPM1E	-1.4234
DOCK4	-0.27525
FAM127A	0.189875
ENOPH1	-0.1325
SLC5A3	-0.6036
ZNF530	-0.0483
NTS	-5.92375
FRMD4A	1.329125
BCL11B	-3.51433333333333
PRM1	-0.3345
UQCC	-0.8844
S100A16	-0.367166666666667
PLS3	-0.58875
WWOX	-0.44
CCDC23	1.6395
GTSE1	-0.851666666666667
GP2	-0.544
FLJ32549	-1.19475
CHIT1	0.5635
KLF9	0.571125
RPS24	0.5885
MIA	4.9385
FIGN	-0.962
PYROXD1	0.982875
PCSK2	-0.75225
MRPL9	0.52525
RPL24	0.534125
C12orf32	0.23025
HIST1H2BE	0.56375
RGS18	2.0065
LFNG	-0.4235
RAB4B	0.5022
FBXO25	0.491833333333333
TSPAN31	-0.418666666666667
ARL8A	1.52964285714286
C10orf83	-0.0049
OR51B6	-0.0005
CNKSR2	0.22475
C1orf156	0.73725
IBSP	1.569
GFRA2	0.3024
ALKBH7	0.5908
NEK10	-0.203
VN1R3	0.141
LOC91948	1.076
CPZ	-1.80575
IHPK3	-0.301166666666667
COL8A1	0.60675
RBPJL	0.7825
OR10A4	0.1315
CASP8AP2	0.834625
MMP12	1.26216666666667
OR8B12	0.645
CDCA5	-0.693
LIX1L	-0.83825
PEX11B	1.237125
GABRA1	0.308
HABP2	0.211
REEP1	-2.12833333333333
FBXO15	-1.52875
CD68	0.25
WFDC9	0.1195
GHDC	-0.3925
SMARCA1	-0.58625
SPAST	0.738833333333333
PLXND1	0.25275
MLCK	-0.8505
INTS5	-0.226166666666667
BSG	-0.473214285714286
PARP8	0.0475
TEAD4	0.2055
ZNF498	0.08375
TMEM89	-0.645666666666667
DTX4	1.387375
TNRC6B	1.6201875
ARMC2	-1.379125
FGFBP1	-2.62266666666667
TIMM8A	-0.274666666666667
AJAP1	-1.3204
ZNF608	-1.24375
SLC25A42	-0.789875
SYP	-0.142
MMP11	1.1935
USP40	-0.2206
C3orf62	0.0641666666666667
MYO1E	-0.232
LRFN4	1.6005
XCL1	-0.548833333333333
GPR155	-0.872375
VPS29	-0.8725
CARHSP1	-0.608
ARHGAP20	0.562333333333333
GREM2	-0.728714285714286
CCDC102B	3.314
ZNF577	1.13983333333333
HDDC2	0.22425
SHC2	-0.8369
NCOA5	0.362333333333333
INPPL1	-1.487
CHGB	-2.7959
IHH	0.1405
DDEF2	1.2095
DIAPH3	-0.489571428571428
BUB3	-1.49308333333333
GGH	0.177888888888889
VPS35	0.4348
CNN2	1.529
ASNA1	-0.44125
WDTC1	0.3495
AMAC1	0.127
HAS3	-1.04666666666667
SLC1A6	-1.3895
ZNF563	-1.634
C1S	2.169
TCF7L1	4.42275
OR10Z1	0.202
ME2	-0.0332
C6orf151	-0.261625
KPNA4	0.2332
GLO1	-0.911875
WDR61	-1.05816666666667
CD302	1.939
SIRT7	0.184
C11orf59	0.07925
PKIG	0.1135
PPIL3	-0.9505
CCDC74B	-0.918625
ZNF528	0.43275
EFNA5	0.901
FCGRT	0.48175
NOL4	6.4023
CCS	0.0165
LOC374491	-0.9955
MFSD7	3.185
ZNF555	0.3935
LIMS3	-0.21975
TSSC4	0.5385
COL11A2	-1.5325
C1orf119	0.343833333333333
BPNT1	-0.169
CHRNA6	-0.0335
C1orf173	0.4616
PLD2	-0.101
ORC1L	-1.813
SASH1	1.68675
CDC14B	-0.773375
RLBP1L1	0.381
LDLRAP1	-1.1759
NAT8B	-0.516166666666667
HHEX	-3.333
LGALS7	2.231
PLCH1	1.598375
OR1M1	-0.2325
PRAMEF16	-0.07125
HECTD1	-0.7815
C14orf39	1.401
TLN2	0.5077
HDAC4	-0.806928571428571
SYCP2L	-2.24125
GLRA1	0.212
RPS6	0.67
hCG_1757335	-0.5145
KLHL1	-0.767
CTNNBIP1	-0.121
SCAND2	-0.5797
HMGN2	-0.7383
YAF2	-0.06775
BRPF1	0.3495
LIAS	-1.043
CTA-246H3.1	-1.74825
SAG	-0.36775
C20orf10	0.19625
HNRNPA2B1	-1.07683333333333
GADD45A	-2.063
MSH4	0.2575
TMEM70	-0.69025
HIST1H2AM	0.8595
C19orf26	0.2905
C1orf50	0.3965
GNG3	-0.261
FTO	0.3235
CALCB	-1.118
PPP3R1	0.04425
C15orf42	-0.497
CCNJ	1.94475
GNAZ	1.63786666666667
PSD	-0.265666666666667
FAM57A	-0.6865
STIM2	-0.0316666666666667
DHX8	0.0965
MOGAT3	-0.39
UBE3B	0.405166666666667
PLAT	-0.332333333333333
C6orf206	0.3825
COPE	-0.6634
EIF3A	0.056
C1QL2	0.58675
IQCE	0.53675
KIAA0182	-0.0553333333333333
SLC22A7	-0.0885
PPFIA2	-0.3065
ADAMTS15	-0.024
ODZ1	-1.3315
THBS4	0.9815
ARHGAP1	0.4005
B4GALNT3	0.494666666666667
FCHO1	-2.6535
LOC440456	0.398
HOXD10	0.574166666666667
CXCR3	-0.101
CHI3L2	1.375625
SRPX2	2.193
ZNF132	0.954
UBAC2	-1.18983333333333
RPL32P3	-0.3745
CBWD6	-0.3795
ST6GALNAC4	-1.211
KIAA0391	-0.599333333333333
LOC388969	0.47225
KRTAP5-8	1.4955
ZNF786	0.728
LYVE1	4.12116666666667
GPR144	-0.124
APOH	-4.978625
TSC22D2	0.464
PLCD1	-0.696
FLG2	0.2415
M-RIP	1.0541
NDUFV1	0.84875
POLDIP2	0.579666666666667
RAB3GAP2	1.25883333333333
RPSAP15	-0.37625
CLEC7A	0.824625
HSPA14	0.012
TAAR5	0.5775
FAM132A	-0.9755
C2orf43	-0.78275
OR10V1	-0.0895
SELPLG	-0.82325
C1QTNF6	-0.5515
OPCML	-0.0112
DTYMK	-0.367
ALDH16A1	-0.4965
F13B	-1.1695
MGC16169	-0.3595
KIRREL2	-0.4185
C14orf32	0.07525
SLAIN2	0.5302
HSD3B2	0
AMMECR1L	-0.1696
LRRC37B	0.0235
HMG20A	-1.66233333333333
C22orf27	0.1038
FBXL22	0.5885
AP1B1	0.068
TNKS1BP1	1.28975
CD74	2.3995
HSPA12B	2.23133333333333
PLSCR1	0.0571666666666667
SLC35E1	-0.8465
FEZ1	-1.98675
APOD	5.70975
C16orf44	0.628
C1orf166	-0.643
KCTD11	-0.45125
NELF	-0.1025
SRP54	-0.925833333333333
MGC35361	0.5445
GPR35	-1.3145
NRGN	-0.48025
SIGLEC12	0.7365
SCN1B	-0.79425
IFNW1	-0.0995
STAR	-4.363
HLA-DQA2	2.11816666666667
RNASEH2B	-1.5115
TAAR2	0.236
VAMP5	0.1315
TUBA1C	-1.15664285714286
PIK3R2	-0.0645
ARD1A	0.193166666666667
EBF2	0.520833333333333
CAMSAP1L1	1.12825
CYP3A43	0.2455
AKR1B1	-0.58875
KIAA1729	0.193625
KAL1	-0.6198
CYBB	-0.50075
UXS1	-0.16275
LOC338579	0.423
C11orf45	-1.3985
SHB	0.72275
IKZF4	0.434625
NDUFA1	0.401
HSPE1	-0.31675
C1orf215	-0.2705
GPR113	-0.245333333333333
ZNF573	0.97875
TBX18	-0.447
GGTA1	4.58075
PCDHGA8	-1.516
RPS6KL1	0.05775
DPP9	-0.599625
SLC43A2	1.86675
COPS3	-0.47
PMPCB	-0.194
HYLS1	-0.3615
LSM8	0.1805
PDE6B	0.642
C10orf118	0.7913
OR1C1	0.245333333333333
ZNF415	0.5455
OR2F1	0.45775
ZDHHC13	0.573625
FZD8	-1.4434
TCEA1	0.3992
SUSD4	2.937
C22orf24	0.0505
TNFRSF14	-2.19925
TRIM28	-0.390166666666667
FGF5	-2.12075
CSPG5	0.877666666666667
RNF133	0.33075
FKBP15	-0.5465
BZW2	-0.38275
NSMCE1	-1.05725
PTPRN	0.331
TST	-0.243625
POP1	0.234
RNF24	-0.375666666666667
SFRS4	-0.554
REPS1	-0.0585
CD70	-2.13433333333333
PDXDC1	0.161375
SRC	1.7835
NTNG1	-2.05783333333333
SETD1B	-0.082
TINP1	-1.3086
ZNF606	1.22733333333333
SSR1	0.9298125
RGNEF	-0.306666666666667
NFS1	-0.790666666666667
CENTB5	-1.09725
CRMP1	-1.69433333333333
ADAM18	-0.1885
CCDC87	-0.095
LRRC8B	0.31425
CSNK1G1	-0.19875
MAFB	1.95466666666667
C12orf45	0.000749999999999997
C1orf54	2.3545
DPEP1	-1.21633333333333
FLJ13137	0.58
