Hybridization REF	TCGA-E2-A14T-01A-11R-A115-07
HDAC7A	0.407
DCUN1D3	0.1285
OR8A1	-0.1265
CCRN4L	0.462875
CBR4	-0.0925
KIFC1	-2.44216666666667
SLC7A14	-1.14
LHX5	-1.478
TRPC7	0.0605
LPXN	-0.45625
SERPINA1	-2.405375
RPS13	-0.8835
BPIL3	0.1175
PRKAA1	-1.46275
FADS2	1.6144
ENAH	1.1011875
PRO1768	-0.1745
APBA2BP	0.7585
LIPH	2.86783333333333
C3orf33	-1.53475
RCC2	-0.348142857142857
ALDH1A2	-2.6979
RNF103	1.81975
AHCY	-0.50925
ALG12	0.1175
CCL17	2.167
ZNF543	1.03016666666667
ESRRG	2.1689
CNGA1	-0.02575
RDH5	0.498333333333333
OTX1	-0.652
PTGFR	-1.44466666666667
CDR2	0.8215
SELE	3.31275
NLGN2	-0.288
EXOSC9	-0.8095
ZNF566	0.648333333333333
KLRC2	-4.715
GPR12	0.494
KIAA0196	0.45275
PDRG1	-0.2535
SSR3	-1.119
MSI1	-0.0975
CST9	2.565
CC2D1A	-0.236625
PLAGL1	-1.13172222222222
ZNF778	0.15
RNF2	0.056
KLF6	0.993666666666667
THBD	1.18766666666667
tcag7.1314	1.901
NR5A1	-0.1735
ABCD2	0.60275
DNAJC7	-1.43
CLEC4C	-0.4625
TM2D3	0.207
CCDC4	-1.5655
PLAC2	-0.4815
DCD	3.9985
FAAH	2.505875
POLA1	0.957833333333333
TM7SF2	-0.2955
FLJ39822	-0.856166666666667
FLOT2	0.882625
MAP4K1	-0.520666666666667
SRP68	-0.32275
C21orf74	-0.5425
ARPC5	0.493125
LOC126075	1.60225
HECW2	0.112875
ZDHHC4	0.34925
ANKRD42	1.3144
PDE9A	-1.12683333333333
ABCA8	1.22
NDUFS2	0.595
UBR5	0.284625
BTBD16	-3.259
LOC554174	1.3645
ZNF20	0.6445
KIAA1843	1.449
WDR17	2.15925
C15orf33	-0.758
RNF113A	-0.17275
CAMKK1	-0.4869
CLCN2	-0.4255
ANXA6	-0.5705
LOC340069	0.4355
EMID1	-0.0925
DPM3	-0.376666666666667
ELA1	-0.1835
SLC25A13	-0.4013
KRT24	5.2045
SMPD1	-0.348833333333333
TH	-0.18575
COL6A2	0.487285714285714
ANKS1B	2.98225
GPR126	-2.6106
ZC3H12A	-0.175833333333333
TMEM47	-0.319666666666667
C2orf51	-0.387166666666667
C1orf88	2.9705
HSF2BP	0.6715
AKAP10	0.184
RPAP3	-0.5015
KLHDC8B	1.396375
STOM	-0.0927
MUPCDH	-0.254875
C10orf72	-0.384375
PLEKHA3	0.376916666666667
TCP11L1	-0.65425
CWF19L1	-0.90375
SPEF1	1.57007692307692
YSK4	1.8325
ELN	1.2737
SAMD8	0.347333333333333
MPI	-0.731666666666667
MEPCE	0.5837
ABCC3	-1.31225
NANOGP1	-3.882
KCNK17	1.2055
HLA-DMB	3.6595
RRAGA	0.003
ANGEL1	-0.18475
RBM32B	0.001
CPN1	-2.7875
MGC52282	1.001
HLA-A	0.71225
OR9G4	0.574
EDNRB	-1.836875
SCD	-0.331928571428572
C14orf80	-0.784833333333333
BAGE2	0.754
RABL4	1.301
RCVRN	0.1185
SHANK1	0.1095
NLRP7	-3.7075
CD226	0.82725
STAT3	0.8289375
SYNJ2	-0.2754
TPCN2	-0.0538333333333333
WDR36	-0.674416666666667
MBD4	-0.897
ROBO1	-1.2541
ST3GAL6	-3.7365
SLAMF8	2.77783333333333
ATN1	0.6065
GPR141	0.042
KRT36	0.268
TPH1	-0.0895
DDX52	0.58925
ZSCAN29	-0.142833333333333
TRPT1	0.272333333333333
DPEP3	0.334
DENND4A	-0.138875
TSPAN16	-0.0315
PTCHD2	0.4655
LOC145814	-0.05775
CAP1	0.501
EIF5A2	-1.5398
NT5DC3	-1.37325
SEPT9	-0.293
SEZ6L2	2.52375
EGFLAM	2.87825
VPS11	0.759375
NDUFB5	-0.618666666666667
CIDEA	3.48333333333333
IER5L	0.24975
N6AMT1	-0.01725
FAM83C	-0.078
OXR1	1.08908333333333
IRX1	0.006
DGKB	-1.287
GCN5L2	-0.345
MIR16	0.770875
FBXW9	-0.25275
WDR4	-1.88133333333333
PDC	-1.0855
VPS33B	-0.17675
HEXB	-0.0825
FLJ32214	0.14075
TCEB3	-0.842
CRLF1	-2.93
ABI3BP	1.79025
C8orf22	-3.932
PYCR1	-0.36825
KIAA1706	0.481
CDK5R2	0.587
WAS	-0.1755
C12orf60	0.5775
CCBL2	0.354375
MADD	1.0765
C5orf34	-1.2005
WDR42A	1.2132
KLF12	-0.372
HSPA1A	2.6305
ITM2C	-1.15583333333333
DAPK2	0.926166666666667
LOC442590	0.9395
SUMF2	0.318
CENPA	-1.69738461538462
TMED5	-0.416625
CDH6	-0.7761
BRP44	0.8665
THG1L	-0.53775
GABRA2	-0.8555
C14orf166	-1.014
MYL1	-1.93
TNFSF18	0.77
PAP2D	0.138166666666667
PPIB	-0.5215
KLHL4	-0.761375
SFN	0.4865
CCDC127	0.428
FRAP1	0.5915
GOLGA5	0.747
SDCCAG1	-0.43375
MGC21675	0.431166666666667
C10orf95	-1.06525
KIAA1345	0.793166666666667
C1orf163	-1.532
LACE1	-1.0425
OR10K2	1.2415
CENPN	-1.6152
TMED2	0.499
UGT1A6	-1.8125
ANG	-2.34275
U2AF1	-1.103
CASC2	0.329
NMT2	-1.72283333333333
OSGEPL1	-0.209125
DFNB31	0.1555
SLC6A20	0.86275
DKC1	-0.25775
FXYD4	-1.305
WDR64	-0.063
MGC5590	0.2575
CREBZF	-0.0343333333333333
DAZ1	0.32225
PRPSAP1	0.59075
GCHFR	-0.9285
TTC7A	-1.306125
LOC196993	1.2515
UBD	-0.9845
S100A1	-0.987375
RPL6	-1.05116666666667
DNAJB6	0.58285
NAGS	2.5011
C2orf58	0.584
KERA	0.333666666666667
MT1X	-1.0381
UBE2B	0.8669
KEAP1	0.20375
MST1	-2.1445
OMA1	0.2865
ABLIM2	0.0545
BCL2L13	-0.40325
JAZF1	-0.328666666666667
TMEM63B	1.3965
S100A8	-0.0609
ARFIP2	0.68325
UROS	-0.206
KHDRBS2	-1.7365
POLQ	-2.365875
SOAT1	-1.29275
SPAG4	-0.6995
MRPS30	-0.405833333333333
LOC494141	-1.49925
OR2T11	0.6215
ORAOV1	-1.0758
ZNF184	-0.555833333333333
TCEB3B	-0.244333333333333
ADAM21	-0.48
GDPD1	2.7275
SPINLW1	-0.1735
PRR14	0.678333333333333
KCTD9	-0.8291
NUDT3	-0.29175
KIAA1822	0.2062
HIST1H4K	1.167
DFNA5	-1.19275
GABPA	-0.24425
C14orf44	0.02825
POLB	-0.566625
PTAR1	-0.99575
SEC31A	0.4925
TRIM58	3.10475
TAS2R14	-0.543
VPS8	0.569
H1F0	0.874166666666667
PRKCB1	-2.66133333333333
UGT2A1	0.3855
TOR1B	0.215
LSS	-0.689916666666667
C2orf19	-0.19
HNRNPC	-0.103357142857143
TMEM100	-0.700833333333333
LOC116349	0.457
OR51M1	0.027
CCDC142	-1.0595
ISG15	1.0734375
ZCCHC14	0.56475
CREBL2	0.866875
TGDS	-1.201
DC2	-0.74875
CACNA2D3	-2.452
ZNF429	0.0235
LYPD6	1.295
SUCLG1	-0.402833333333333
OR51I1	-0.7685
MAGEH1	1.86475
PRPF40A	-0.013
SMR3A	0.5005
SPINK2	0.45525
THAP2	0.52075
NPY5R	-0.45025
IRF4	-2.6475
SPESP1	-2.01033333333333
OR10S1	0.226
DTD1	-0.67475
TUBE1	-1.40775
DDX19A	-1.114
PDPN	-1.69575
TMEM34	0.359583333333333
MGAM	4.1005
COL3A1	4.83561111111111
GFM2	0.00489999999999998
OR5A2	0.4985
PSG9	-1.17525
ARHGEF11	0.567166666666667
IVNS1ABP	-0.5694375
SIGIRR	1.17625
DUSP19	-0.297125
DNAJC14	0.2988
ACSS1	2.270375
IL1RAPL2	0.2875
C4orf30	0.83225
SEPT4	1.70225
LANCL3	-2.72375
SPAG17	4.83116666666667
PRDX3	-0.536375
HNF1A	-1.608375
P4HA2	0.1065
RFWD3	-0.786166666666667
MOV10	0.2975
DNAJA5	0.902714285714286
LOC729440	0.108
LOC200383	2.299125
SMC2	-2.06775
MIXL1	-0.960666666666667
TMEM9	0.4045
FAM86A	0.701
ZNF174	0.3955
MYH14	-0.22325
CCR8	0.3765
VPS37C	1.50016666666667
GPATCH1	0.0321666666666666
B3GNT8	2.6575
TBX4	-0.52575
CNR2	0.678166666666667
PCDH1	2.12475
C5orf29	2.843625
OCIAD2	0.68925
PLCG2	0.1835
KIAA0247	1.482
HRH3	1.3681
CAPN13	3.751125
CCR1	0.7857
MGC15523	-0.446222222222222
UVRAG	0.063
DNAJA2	-0.442
ITGA2B	-0.826666666666667
CLDN5	3.119125
PTPRN2	2.64935714285714
ZNF512	-0.2695
PSAP	1.09621428571429
CCDC140	-1.967
LRRC55	-0.179
CYP26C1	0.028
C8orf47	-0.91775
LYN	-0.009875
DUSP6	0.322833333333333
TGFB3	2.24886666666667
ELK1	0.5017
PCDH11Y	1.106
HGD	-3.232
C17orf58	1.78725
MYO3A	0.008
SERPINE2	-3.75566666666667
AARSD1	-0.438125
C14orf73	-1.0695
ADAM33	-0.0625
ZNF491	-0.3155
MAPK6	-1.31916666666667
TCN1	2.26266666666667
SLC24A6	0.5865
UBE2R2	0.4885
H1FNT	0.17125
TATDN2	0.723833333333333
LILRB1	2.34075
P2RY5	-0.06
NUCB2	0.5935
C2orf37	-0.41175
SNX27	1.16183333333333
MTA3	0.67425
FOXO4	0.25925
ID4	-0.339166666666667
SOX5	-2.0585
PXMP3	-0.138375
OR52M1	-0.0465
SFT2D3	0.540625
INA	-3.61533333333333
MCOLN1	1.55675
NFIX	-0.45
CLEC14A	4.7475
HIBCH	-0.936833333333333
PLA2G5	0.92675
TIMM10	-0.385
MED17	-0.1293
COL4A4	1.168
TPP1	0.647
GJA3	-2.3782
TMPRSS5	-1.3955
AADACL3	0.277
DNMBP	-0.88775
ENPP5	2.67233333333333
NQO1	0.278
ZSCAN2	-0.279375
SEC24C	-0.037
GTF2A1L	-0.6375
AXIN2	-0.3935
FAM33A	-0.672666666666667
C16orf13	-0.435875
SPNS2	0.58675
TAF1	1.0185
AP1G2	0.0686666666666667
RBM42	0.5175
HCN2	0.5025
EFHB	3.20966666666667
RUSC1	0.366833333333333
GRIK5	0.188
USP21	0.075
ATAD3C	0.453
ORMDL2	0.3375
PRSS7	-3.6435
PSAT1	-4.76325
FLJ13195	0.304833333333333
TBC1D1	-0.319666666666667
IFNG	0.706
OTOS	0.789333333333333
ZNF773	0.865833333333333
EMD	-0.8665
RETN	-0.03075
CCL8	3.075
APH1A	0.371625
COX18	0.210875
GTF2IRD2	0.36275
CCDC82	-1.77983333333333
PAFAH2	2.2297
NPEPL1	-0.012
RP11-114G1.1	0.469
TP53INP1	1.384
ZNF300	-0.356333333333333
FOXL2	-3.77925
LARP2	0.0475833333333333
LATS1	1.015
HTR6	0.1375
SPOCK2	-0.195
RNF144B	1.97333333333333
HTATIP2	0.148625
MGC10334	0.2315
CENTA2	2.1195
FGF2	-2.12475
FXYD7	-0.0045
PHYHIPL	-2.507625
GPR34	5.15275
DDX6	0.647833333333333
OR10W1	1.106
LHFPL1	-0.665
ZNF313	-0.322642857142857
VPS28	1.359
AP3M1	-0.4716
AKR1CL2	-0.917
TRAF4	-0.0065
OR2B11	0.243
C19orf12	0.221833333333333
AKAP9	0.543
C1orf62	-0.28675
SLC20A1	-0.7587
FAM112A	-0.18875
LDB2	0.435375
MRPS23	0.10375
KLK5	2.4995
SPTB	-0.4012
EFEMP2	0.30575
EFNB2	2.4575
PCM1	-0.416285714285714
NMNAT3	1.71375
TSG101	0.731166666666667
C8orf40	0.0521666666666667
NOB1	-0.85425
ABHD3	-0.35775
GTF3C4	-0.188875
PIGN	1.83066666666667
GALNTL1	-1.436
AEBP1	1.669875
OR9Q1	0.595
ANKRD2	-0.5715
CCL28	-0.95275
TRIM38	0.940833333333333
TMCC1	0.341666666666667
SMG5	0.2515
LRRC7	-0.261
NCAPD2	-0.396
C6orf153	-0.69875
C1orf74	0.442
OTUD6A	0.107
DCP2	-0.441333333333333
TMEM24	1.459
RPL18	-0.0715
TMEM177	-0.28525
LRRC37A3	1.562
C1D	-0.2135
LDHC	-1.41075
UBE4B	0.122333333333333
NIT1	0.5065
BTN3A3	-0.186
RASD1	0.715
COMMD3	-0.55225
SHFM1	0.685
BIRC8	0.56175
DUT	-0.0845
C12orf51	1.1025
LRRC59	-0.541333333333333
LY6H	0.5685
WDR22	0.319166666666667
EDEM1	0.0122142857142857
ADH1A	3.333
PANX2	0.1803
CYP11B1	0.64075
CDC73	-1.27625
GPR172A	0.85375
GSTM3	1.76230769230769
KCNA5	-0.366625
SERAC1	0.2265
NFATC2	-0.475
ANAPC5	-0.698
C15orf24	0.29825
NFATC2IP	0.380666666666667
TNRC6C	0.321333333333333
MGC102966	-0.50625
FGD5	0.821666666666667
MED9	-0.76775
RAB13	0.5605
C15orf49	-0.4955
CRYGS	-0.5984
C12orf53	-1.3668
LOC283693	0.293
COX6B2	-0.67
PHF14	0.72225
FAM3A	0.114
RPL13	0.0672
PRDX2	0.0602
FLJ34047	-2.1865
PRMT3	-0.027
KCTD19	-2.1675
TRIM10	-0.872166666666667
MGC26597	-0.618166666666667
GCNT4	-0.367
GPRASP1	0.9405
CDKN1C	-1.31816666666667
RHBDL2	0.707
HSPH1	1.313
AQP1	2.685125
COL17A1	0.3346
GFAP	0.108125
CDC16	-0.07075
KIAA1614	0.5935
C6orf118	-0.157833333333333
ZSWIM5	1.14725
FAM83F	2.8785
LYNX1	0.584875
SYNPR	-0.7685
XG	2.8795
PRSS16	-1.309625
KIF13B	0.0715714285714286
PCDH9	-0.77225
HIST1H2AH	2.03716666666667
RBM18	-1.15375
ZNF626	0.551625
HEXIM2	1.15783333333333
ITFG1	0.0195
TUBG2	-0.083
SFRS7	-0.629833333333333
C9orf14	0.7285
EXTL1	0.75975
GBP3	3.043
WDR5	-1.59275
RARG	0.663666666666667
MYO7A	-0.27025
CECR6	2.3
C13orf3	-0.63225
SFRS18	-0.668625
ACVR1B	0.464166666666667
PSMD1	-0.061
C7orf31	-0.5335
ILVBL	0.18925
IFNGR1	0.59025
RNF186	0.81275
NOL9	-0.6175
MAGEL2	-0.152
SLC29A2	0.01475
NHSL1	-2.8095
RBMX	-0.8175
PSORS1C2	0.25675
RAD51L3	0.282666666666667
LCN6	0.9535
ORAI2	0.256625
BRUNOL6	0.7997
OR4K5	-0.136
CDC123	-1.10825
MSLN	-1.48516666666667
WWTR1	-2.08666666666667
ZNF700	-0.153
COBL	0.2365
PPP1R16B	-0.2785
GAS7	0.185
MDN1	-0.587875
HAAO	0.203
C9orf68	2.2415
TNFAIP2	-0.079375
FOXN1	-0.175
hCG_2033311	-1.10233333333333
ATP6V0D2	2.4764
RPL41	-0.637875
SLC38A1	1.260375
ARHGAP6	-1.81016666666667
ADAD2	-0.53975
PHF20L1	0.806375
MCM3AP	0.539
ST3GAL3	-0.433166666666667
SNX1	0.338666666666667
ELF5	2.0955
PARP3	-0.127375
RBM8A	-0.58725
LINGO4	-0.03
ITGA9	0.104666666666667
ZFR	0.32725
ACSL6	0.91975
FLJ20699	-0.8323
DAOA	-0.26
FABP4	5.693
KCNB1	1.487
CANX	1.0411
SLC25A28	-0.167
ADIPOR2	0.461125
ECHDC2	1.800875
SMA4	2.474
FRZB	2.800375
PABPC1	0.824666666666667
DMRTB1	-0.3995
APOBEC3G	-0.692
CATSPER2	-0.169333333333333
CUEDC1	2.072
STARD9	-1.56975
CLDN8	4.39925
LOC23117	-0.732681818181818
E2F6	-0.438611111111111
TMEM126B	-1.52
DPY19L4	1.49675
GIMAP5	2.58633333333333
NDUFA9	-0.760666666666667
FAM77C	4.974
CTPS2	0.89175
LOC51035	0.093375
WDSOF1	-0.47575
EGLN3	-1.94625
PITX3	0.329166666666667
OR52E8	0.303
GRM4	0.5615
KLK1	-1.85633333333333
GPM6B	-2.114375
RRAGD	-1.07533333333333
PAGE5	-1.494
UCHL5	-1.464
ULK3	0.5975
AIM2	-0.077
PNO1	-1.07
OR2F2	0.328
GNAT2	-0.194
SIX1	1.592
ST13	0.51275
ZBTB44	0.057625
TIMP2	-0.447
ZMAT4	-3.92475
GTF2IRD1	0.799833333333333
ZNF19	1.1645
ZNF714	-0.4235
RSC1A1	0.43975
C9orf80	-0.4015
PSMA8	0.271833333333333
TMEM141	0.16025
COX4I1	0.1295
CTAGE1	0.669833333333333
DTWD1	-1.45675
HSD11B1	2.3435
KRT6B	3.9035
ARID4B	1.372
LHFPL3	0.4655
WWP2	0.665333333333333
ZNF326	-0.2795
RGPD1	-1.02
CTSH	0.754166666666667
FASTKD1	-0.4785
PAF1	0.6272
TTC9C	-0.43675
IFT57	0.7278
PRSS36	-0.361
IL20RB	-2.7095
ZNF592	-0.082
DCTD	-0.1147
CFP	1.8285
MFNG	-0.6865
JMJD2B	2.19675
ALDH3B1	-0.175625
THSD4	2.8385
KCNJ5	2.85183333333333
LMNA	-0.282
TBCD	0.600875
ZNF250	0.604666666666667
CASQ2	2.21783333333333
PEG10	-3.57041666666667
PRAME	-4.1864
NP	-0.468125
TRIM59	-1.40883333333333
ZNF12	0.754875
XTP3TPA	0.281
SIGLEC7	0.5346
PANK4	0.60625
FAM70A	-1.98733333333333
SNED1	-0.478
HIP1	0.8568
RAET1E	-1.55483333333333
AMAC1L2	-0.592
AHNAK2	1.08583333333333
TOE1	-0.942
RECQL4	-0.35575
SPRYD3	1.92375
DPAGT1	0.04375
MAGED2	2.5527
ANKRD55	-1.06175
TRPS1	3.261
DOK7	-2.49825
TFPI2	-2.2925
GTF2H3	-1.22366666666667
CYP4F11	0.997375
LHX2	-1.15916666666667
ATG16L1	0.539166666666667
ASB12	0.5785
C1orf116	2.6595
NF2	-0.1772
POM121	-0.0618
PHYHD1	-0.2838
TXNDC17	-0.176333333333333
DKFZp779O175	-0.45675
NUP62	-0.472428571428571
MYO18B	0.0603333333333333
PRAMEF1	-0.1945
TCBA1	1.11825
TMEM168	0.87575
FJX1	-1.01266666666667
CLCF1	-0.83975
SEPN1	1.484125
IGSF2	1.34
NUDCD1	-0.272166666666667
TFF3	1.66783333333333
NDFIP1	1.43114285714286
CHCHD4	-0.29325
TNR	0.925
CUTA	-0.191
USP44	-4.07525
DPP10	-1.045
IWS1	-0.0875
PCGF1	0.09075
SULT1C4	-0.928
NTF5	-0.2055
PTPN13	-0.75
SSTR5	-0.27
SFRP1	-2.183125
IDH3B	-0.772
SUOX	1.16516666666667
TMCO5	0.13475
GOLT1B	-0.13825
MIB1	0.695428571428572
PCDHGB1	1.2425
SUSD1	0.5495
ICAM5	-2.87166666666667
PAPOLB	-0.16
URM1	-0.1519
TMEM106B	0.385
LRIG2	-1.12575
SLC27A5	-1.23875
CLIC6	2.0649
ZNF420	0.758333333333333
SCN9A	-1.6363
KIAA1909	1.519
ELMOD1	-2.0825
PRKAG1	0.87825
FAM64A	-1.20544444444444
EEF1G	-0.44035
SMAD5	1.7365
INCENP	-1.564
WASF2	-0.772
GARS	-0.8323
CDK10	-0.008
HLX	0.281166666666667
MDM4	-0.5155
ZNRF1	0.0508571428571429
HHATL	-1.82266666666667
FAM21C	0.1688
HIST2H3C	0.08075
PFDN2	-0.166125
ZNF200	-0.5225
NDN	-0.89675
HBA2	-1.25683333333333
FBLN5	0.7385
PUM1	0.997357142857143
TNNT1	0.399666666666667
C19orf59	0.134833333333333
HNRPH2	0.5075
RAB7A	0.215
PMS2	-0.112125
BIRC3	-1.5485
NRSN2	0.679
OR52K2	0.359
SPOCK1	-0.216571428571429
H2AFY	1.3535
RXRB	0.20075
ZNF638	0.458
ANKRD45	-0.03625
ACTN4	0.416833333333333
FXC1	-0.2515
EIF2B5	0.1505
VPS33A	-0.54675
PINK1	0.85575
FAM106A	-0.228
SKIP	0.5942
GAPDHS	-0.595
MUM1L1	1.759
PSTPIP1	0.5595
CNTNAP1	-1.9518
CYP26A1	-3.3395
APOL2	0.1613
TACC2	-0.346125
COX7A2L	-0.4405
HSD17B1	0.6595625
ARRB2	0.2775
SLC7A6	-0.3902
HSD17B10	-0.88725
RBJ	-0.03725
NUP155	-1.63725
MRPL10	0.145666666666667
CYCS	-0.802583333333334
CCDC46	0.258333333333333
TECTA	0.154
GNAL	-1.3275
LPO	0.1935
PEBP4	0.076
DDX11	-1.85875
C18orf12	0.1165
TAF9B	0.549
IMP4	-0.29275
RPA4	0.308333333333333
NDUFS1	-0.44
UPK1A	1.14533333333333
ARRDC2	1.47733333333333
C18orf20	0.3715
AES	1.15571428571429
CD2BP2	0.703
C16orf54	0.038
UGT2B17	-2.03975
FGFR1	0.756181818181818
CEACAM6	5.6486
CHRM5	0.43725
CERK	-1.3735
AP3S2	0.0617142857142857
ANKS4B	-1.11625
CLCNKA	-0.151333333333333
ZNF208	0.548333333333333
HLA-DRB5	3.403
CARKL	-0.801
GOT1	-1.11383333333333
CASP6	0.37775
HOXA1	-0.746
RCL1	0.15325
ZNF181	0.673833333333333
RAB40B	0.3005
MRPL38	-0.39125
LRRN2	0.256
C3orf25	0.8845
OR5D14	0.0855
OR10AG1	0.521
BET1L	0.0948
FRY	4.3765
AK3L1	-2.8335
CSF3R	2.16266666666667
POLR3K	-0.257833333333333
ATG2B	0.2825
EPS8	1.16516666666667
DARS	-1.138
C10orf56	-0.0991666666666667
DAD1	-0.2965
RIOK1	-0.594833333333333
HERC2	0.451
HSD11B2	1.19883333333333
FAM96B	0.04975
MGC13057	-2.376125
BSN	3.3215
CAND1	0.362333333333333
HCST	2.052
ACTR10	-0.5245
OR8D4	0.4445
NASP	-1.309
COL9A2	-0.265666666666667
LYZL1	-0.9405
GPC5	-0.877
TBL3	-0.408333333333333
CENTD2	0.7804
OR5AP2	0.26125
TLR1	1.91225
LMO6	0.394
ZIC2	-0.9465
CPNE5	0.36825
ZMYND15	1.28775
FLJ22374	0.2395
CCDC106	0.8105
PARP16	-0.32275
PDIA3	0.8115
C14orf126	-0.08225
CECR2	-0.5185
SFRS1	-0.825285714285714
FIGLA	-0.695
DCP1A	0.399666666666667
MGC45800	-1.7834
TEKT1	2.36833333333333
C10orf67	0.798
CLN5	1.38575
NTN2L	-0.063
GLE1L	-0.0465
CES2	0.2392
GNAS	0.309
DDX53	-0.31
TSPAN13	4.39525
MRPL52	-0.8746
SPIRE2	0.45225
TAS2R39	0.39525
SCUBE3	-0.47075
UCRC	0.1152
CDKL3	0.16225
KIAA1715	0.1435
ZNF345	1.34625
RTF1	0.035
DHRS7	0.3875
RIPK4	-1.49683333333333
EXOSC2	-1.19816666666667
MS4A2	1.67275
FGF17	-0.038
WDR59	-0.3
EVI2A	-1.06275
IL17RC	0.825666666666667
HS3ST1	2.29725
ITGB1BP2	-2.3455
RBPJ	-0.658166666666667
GIMAP1	2.7975
INE1	-0.268666666666667
ALDH18A1	0.090375
TPI1	-0.60525
GATA6	-0.915
CABP1	-0.351166666666667
ZNF484	-0.04375
DAPK3	0.478
GJB1	0.895583333333334
PIN1	0.206125
SLC6A15	-3.81833333333333
CNO	0.3245
RIN2	1.660875
FRRS1	0.662
CYorf15B	-4.0065
DMRT3	0.857375
ATAD1	-0.441625
OTUD4	-0.560333333333333
ATOH8	-1.371
ZSCAN16	0.64725
ASCC1	-0.72125
OTUD3	1.05475
MGC33212	0.143666666666667
YME1L1	-0.797625
RP11-218C14.6	-0.34225
PCBP4	0.30825
TNFRSF10A	-0.674
CDH10	-4.45266666666667
KL	1.898125
SCP2	0.0973333333333333
C9orf119	0.145125
SON	0.317583333333333
MAFK	-0.291
SBNO2	0.5935
SLC6A6	0.909916666666667
SC4MOL	-0.1895
FAM35B	-0.0425
PPP1R9A	-0.62225
PDZRN3	-0.041625
CXorf20	0.659
C6orf126	1.8225
AVEN	-0.60975
FLJ21075	-1.396
C14orf132	-2.305875
PCK2	0.283125
GUCY2C	-0.599
BARX2	0.3255
PEX11G	1.5635
DAO	-0.988833333333333
C10orf49	-0.14425
EDNRA	2.6215
PPP2R5A	1.1565
DDX39	-1.25333333333333
SERF1A	0.16775
ASCIZ	0.2407
FNDC8	0.6765
PTMS	0.724375
PHF7	1.9425
PIP4K2B	0.0735625
HHLA2	-0.00575000000000001
BDH2	-1.26066666666667
APOBEC2	-1.16175
PENK	-2.17916666666667
SMAD9	-1.305
MT3	-0.90475
RGL1	-0.2405
ATG10	-0.270625
DLGAP4	1.4375
APPBP2	0.668357142857143
BACE2	-1.58992857142857
LOC339344	0.602166666666667
ZNF395	-1.00275
HIST1H2BL	0.44625
ZNF467	1.156875
SLC25A21	-3.50125
PALM2	-0.632333333333333
NSUN5C	-0.1385
IL5	0.6799
CLSTN2	2.371
ANXA8L2	-0.3545
PTGES	0.611375
GDAP1L1	-1.83833333333333
OPRK1	-1.66766666666667
WDR20	0.256166666666667
C12orf4	-0.24325
NUP88	-0.572875
XRCC6BP1	-1.66066666666667
FCGBP	0.164714285714286
LEMD2	0.614
NOMO1	0.017
C10orf79	1.933375
ZNF79	0.494
OCRL	0.4588
HSPA8	-0.277166666666667
DIDO1	0.375333333333333
PLA2R1	1.86375
COG3	0.6373
NGDN	-0.62425
CBFA2T2	0.6165
PNOC	-0.68075
PRRG1	0.672166666666667
AGGF1	-0.0863571428571428
DPF2	0.3055
YIPF7	0.282
TRPV5	-0.02975
ZNF322B	-0.03575
MED12	0.338666666666667
CARS	0.283666666666667
ABCC11	-0.657166666666667
C9orf25	0.55
MYH1	1.24
FRYL	0.446333333333333
AGTRAP	1.02275
MMP27	0.629
ZNF432	-0.06625
OR8D1	0.022
OR13D1	0.497
VWA1	1.52
STON1	-0.873
IL5RA	0.0575
PERP	0.3525
C10orf107	0.38
TNFSF12	1.336
FN1	-0.178208333333333
MTR	-0.513166666666667
PHLPPL	-0.348666666666667
ZNF425	0.48575
DHFR	-1.58105555555556
PPP1R12A	0.258875
RSPO2	-3.32614285714286
ZNF7	0.4545
ZNF583	0.3405
TPMT	-1.5475
GPR132	0.078
OR2T12	-0.6265
SERTAD2	0.0922
ATP1A1	0.0409
FRMPD3	0.389
ZNF672	-0.062
PLXNB3	1.464875
EML5	-0.7865
FAIM3	1.4025
UBQLN2	0.6215
SORCS2	0.55075
PRIM2	-1.2365
ACVR2A	0.626833333333333
YWHAZ	0.523
PGM2L1	0.270857142857143
GNAO1	1.53078571428571
RPL10	-0.6375
RPS6KA6	0.5435
PFKL	0.0613333333333333
SH3D19	-0.516
AURKB	-1.80933333333333
ZC3H6	1.933125
DISC1	-0.426666666666667
FLJ39660	-2.27
TMEM25	2.397625
OSBPL10	-0.042
CLTCL1	-0.474666666666667
ALG6	-0.85175
CATSPER4	0.887
LRTM1	-0.317
RRAD	0.7125
TIPIN	-2.414
CARD14	1.549
RBM9	0.371666666666667
RASSF4	0.8845
SLC25A18	-0.2015
C6orf58	-0.505
IGHD	-0.0635
PLA2G6	-0.1645
TPT1	0.22275
SEC63	0.4514
CCDC113	1.3671
TDRD10	0.348875
KIAA1666	-0.676
TOR1AIP1	0.206166666666667
SYTL4	0.22
SPRR2F	-1.3455
CEBPD	1.2005
SNTG2	-1.04575
C20orf77	-0.314166666666667
TAS2R49	-1.6765
C6orf173	-2.246
SVEP1	0.4542
PXN	-0.773357142857143
VIL2	1.00091666666667
C5orf21	1.2405
DIXDC1	0.1945
GANAB	0.2445
PDSS1	-1.7045
NGFR	0.799125
ATP8B4	1.88825
BMP8A	0.2895
CCDC132	-0.148583333333333
GNRH1	-2.19175
OR10T2	-0.678
PDGFD	1.78233333333333
OR6W1P	0.3535
HARS	-0.0553333333333333
KRT77	-0.1765
AQP8	-0.41225
ITGB1	0.5449
