Hybridization REF	TCGA-B6-A0RU-01A-11R-A084-07
C9orf123	0.906
SSH3	-0.554375
LDLRAD1	-2.8715
CCBE1	-0.45325
ZNF135	1.697875
TAAR1	-0.2795
WFDC12	-0.0665
CCDC42	-0.212833333333333
FLJ12529	-0.2485
PER1	-0.2935
TIMM50	-0.191
SMARCAD1	-0.5685
FAM26C	0.1025
TP53TG3	-1.51366666666667
SH3RF1	1.9928
LMCD1	1.73475
GPR63	0.3475
FLJ21986	-1.718
AIFM3	-1.384
MICAL1	-0.891333333333333
BLZF1	0.102333333333333
IQCA	2.501
PCDHGC3	0.1885
SAC	0.3315
BCL6B	2.13383333333333
DDO	-0.42875
MARCO	4.1175
DCHS1	1.618
C1orf170	-0.641833333333333
CD200R1	0.548166666666667
C22orf15	-0.3575
SEPT11	0.444166666666667
ADNP	-0.08125
UST	-0.3512
C13orf34	-1.29116666666667
RFFL	-0.153785714285714
APBA3	-0.0395
C2orf60	-1.00775
CUTL1	-0.6057
PMS1	-0.962125
ZNF689	0.057
EIF3E	0.378166666666667
IL9	-0.138833333333333
RPL31	-0.53675
LY9	0.146833333333333
ATP2B3	0.23325
KDELR2	0.636541666666667
TFCP2	-0.056625
NLRP12	-0.566375
FLJ45422	-0.20075
TLE4	0.2549
ZNF570	0.0725
FLJ43806	-0.257
TLK2	-1.08525
CIR	0.17125
MARS2	-0.037
COL24A1	-0.8185
SDF2L1	-0.2775
HIBADH	-0.7745
IGFBP3	-2.06571428571429
C12orf23	-0.1895
PSPC1	-0.09525
C20orf43	0.44225
TRAV20	-0.1805
ARHGAP24	0.93475
KIAA1975	-1.411375
C1QA	3.2345
DNTT	-4.06833333333333
C10orf6	-0.389166666666667
C11orf41	0.958125
HNRPF	-0.093375
COL11A1	0.841166666666667
UBAP2	0.2615
CDKN2AIPNL	-0.22
C20orf174	1.927
SPRED2	-0.0505
PLA2G12A	-0.109
ICEBERG	-1.15816666666667
SCN10A	0.449
C11orf65	-0.72325
GBP5	3.11825
PITPNC1	-0.906333333333333
POU3F3	1.3045
NCOA7	0.803
LIN7C	0.5679
LOC348840	-0.571
NKX2-2	-2.5685
ANKRD13D	-0.47725
LOC123688	-0.4645
FUT2	0.421833333333333
TAAR8	0.008
FZD4	-0.000749999999999964
PNMA3	1.12666666666667
OR4L1	0.473
WIT1	-2.20275
EXOC3L	1.70575
ATPBD4	-0.4273
KRBA1	-0.5855
UBXD6	-0.6685
HOXB7	0.00707142857142858
C7orf23	-0.461
UNQ338	4.20725
STAB2	1.6415
CDC20B	0.0715
IRF9	1.2695
CENTG1	0.0229166666666667
TNPO2	-1.00125
MCPH1	0.088
BMS1P5	-1.906
SLC26A7	2.58825
HIST1H3J	0.8255
C9orf3	0.3038
LBH	1.98
MYO1D	0.140375
PTDSS2	-0.42675
NFU1	0.501
DEPDC4	-1.233
WNT7B	0.0813
GLP2R	0.0318333333333333
SETD4	-0.8366
DYNLT3	-0.9712
FKBP11	-1.24966666666667
SESTD1	0.573666666666667
FLII	-0.1035
RPS16	0.1371
CHPF	-0.976666666666667
CSNK2A1	-0.0406666666666667
SUMO1P1	-0.1925
FKBP6	0.141
ZNF214	-0.094
TWIST1	0.602166666666667
DDX56	-0.680666666666667
TRAM1L1	1.1547
EPO	-3.2775
MRPS18B	-0.1815
ZNF682	-0.303
RPL14	0.0765
MAFF	0.315
LOC51136	-1.238625
LY96	0.0395
DDX20	0.1625
ABTB1	0.208333333333333
ARL5A	-0.1025
CCT6A	-0.527
HEPACAM	-0.4885
EHHADH	-0.162833333333333
RBAK	0.1855
CGB1	2.39575
ITGB5	0.0799
YIPF3	0.002
FKBP2	-0.875
NR1D1	-0.6867
TMEM110	0.078
NEK2	-0.533333333333333
PRAMEF8	-2.443
C20orf52	-0.397333333333333
PCDHGA3	-0.425
VWA3B	0.145
NDUFA5	-0.13375
THAP9	-0.315
FLVCR2	-0.855333333333333
AP1S1	-1.027625
SMAD6	-0.33225
SAV1	1.457625
SAT1	0.82375
ZNF251	0.873375
ADAMTS7	0.2353
RPP38	-0.27825
C1orf211	-1.566
YPEL2	0.43005
RBMS1	-0.1675
ZNF445	-0.0853333333333333
NRXN2	2.0575
PGBD4	-0.4125
UGT2B28	-2.68075
WBSCR16	-0.7739
NLRC3	-0.214125
ASTL	0.22575
ST6GALNAC1	-2.68075
ZADH2	0.057625
MLLT4	0.102833333333333
ARL6	0.00399999999999999
MEF2C	2.01675
CBFA2T3	-2.0565
AFF3	-0.147642857142857
COG7	-0.538666666666667
MYB	-2.984
PLXNA3	0.004
XRCC2	-0.847166666666667
MMS19	-0.756625
ST8SIA5	-0.4645
CHPT1	0.273666666666667
KIAA1712	-0.411625
OR6X1	0.15
ACTR3	-0.12675
UGCG	-0.240666666666667
OR4P4	0.1585
ZAP70	-3.1455
LPP	1.53825
ZNF485	-0.13025
PTPRCAP	-0.56575
IL12RB1	0.00925
ATRX	0.3391
CHST8	-1.367
C14orf109	0.70975
ARV1	1.3405
NMB	0.191
COX5A	-0.728666666666667
EIF6	-0.21375
MPPED2	0.955833333333333
SEMG1	-1.379
CHRDL1	2.5065
TRAF3IP2	0.9455
WNK2	0.659
LILRA4	0.7775
LAMA2	3.804
PXT1	0.4555
RLBP1	-1.4265
CD300C	-0.36525
SLTM	-0.352875
FLJ10404	0.251125
APOBEC3D	-0.786333333333333
RENBP	-0.577833333333333
ATXN7L1	0.15775
NID1	0.812
TUBGCP3	-0.389375
ITIH5	1.62794444444444
CCDC110	1.78075
C8A	-2.1965
MGC87042	-0.80175
HOXC13	1.2825
TFDP2	-0.67325
HCP5	1.43575
POLI	-0.44475
UCN	-1.61166666666667
ZNF764	-0.0905
C8orf45	0.44075
FHL3	0.292
SPATA5L1	-0.78475
MMRN2	2.72283333333333
NDST1	0.374333333333333
COL20A1	-0.064
ZNF248	-0.356333333333333
PELP1	-0.437333333333333
MBL2	-2.10366666666667
RNF41	-0.06575
C5orf24	0.29
THOC5	0.2615
SERINC3	0.581
RP11-151A6.2	-0.11125
CDCP2	-0.09525
HIST1H2AA	0.2995
C11orf75	0.3785
FKBP7	0.342
DDOST	-0.0455
GPNMB	0.855666666666667
TTF2	-0.911666666666667
KCNT1	0.0768333333333334
SLC39A14	-0.527375
NGRN	0.1385
GPR137B	0.61825
MECP2	0.0735
PSMA1	-0.476
C16orf73	-1.20725
TMEM60	-0.0808333333333333
CSN3	-0.1495
NOS1	0.504666666666667
RAB7L1	0.920833333333333
YBX2	0.8165
KIAA1166	0.7595
FUBP3	-0.190833333333333
ABCG1	1.153
ACACA	-0.480083333333333
ARL11	-0.185
ATOH1	0.658
ODF1	0.244
CREB3L3	-1.45733333333333
TMEM127	0.383214285714286
DSCAML1	-0.32725
PLN	1.97083333333333
LYPLA1	0.03325
PRDM9	-1.79175
SASP	0.695
PLUNC	-0.002
INTU	-0.5525
HISPPD1	-2.13075
LNPEP	-0.380666666666667
YARS2	-0.827166666666667
APCDD1L	0.608
ZCCHC4	-0.7061
FBXO22	-0.608
TTLL13	-0.3
ZNF669	0.2885
PTGDR	1.34175
DDX27	-0.10975
KIAA0409	-0.0856666666666667
GJB6	0.43775
ASB8	0.612
PLP2	0.736666666666667
MEPE	0.3665
OR10J5	0.2335
KRT222P	0.15325
COQ7	-0.134666666666667
C1orf101	0.8735
RERG	0.645
CHMP5	0.32675
THAP11	0.816875
ZNF43	-0.6555
ZRANB3	-0.503
KRT13	3.641875
MRPL19	0.291625
RBBP9	0.949625
SPATA17	0.336375
BXDC5	0.162
PAFAH1B1	-0.454
MAGEE1	1.005
OSTF1	0.31575
KIAA0323	-0.356166666666667
TXNDC13	2.36516666666667
CNTN4	1.08775
LCE1B	0.0105
UNQ501	1.21125
ZNF154	0.27
C3orf64	1.002
SYT5	0.2476
PON1	-0.156333333333333
FLJ10357	0.056625
ATP4A	-0.0855
GNPDA1	-0.815666666666667
MGAT1	1.169
C14orf121	-0.14075
SLC35B2	0.4315
MIER3	-0.357666666666667
CHEK1	-0.956625
ZNF8	0.505833333333333
TXNDC1	0.530333333333333
CKB	0.3152
RTN3	0.550642857142857
FZD2	-0.542666666666667
PART1	1.6155
PSMB6	-0.73975
PCDHB8	-0.3435
PHC3	-0.2705
PPP1R8	-0.164666666666667
NOVA2	1.01333333333333
TNFRSF11B	-3.516125
GOLPH3	0.3005
UBLCP1	0.40675
SUHW3	-0.71775
TTLL1	1.032
OPN4	-0.0185
OR13G1	0.6385
ZPBP2	0.245166666666667
HSD17B11	-1.641125
C9orf50	-0.0795
DHDDS	-0.254071428571429
CTSW	0.3657
NEFM	-1.74583333333333
MRPL28	-0.24275
SYN1	0.655
PIGV	-0.886666666666667
ZIM2	1.8355
APBB1	0.689
SND1	-0.53825
C1orf123	0.0306666666666667
CHD3	-0.77625
BHLHB8	0.35575
RNASE2	-0.627833333333333
BCAP31	0.077
SLC25A44	0.317166666666667
CHD6	-0.1385
PIB5PA	0.422846153846154
SELS	0.0745
LOC541471	-0.736375
FAT2	1.7925
ZNF81	0.455
OR4C16	0.206
FLJ10081	-0.8773
LRRC4	1.685
CS	-0.97
N4BP2	-0.194625
IGFBP7	1.84725
ZNF318	-0.347583333333333
NDNL2	0.730375
ZNF609	-0.3525
SIRT4	0.775
EXOSC10	-0.64875
ECE2	0.393333333333333
OVGP1	-0.193
GTPBP3	-0.498
PACS2	0.3607
C19orf36	-1.28033333333333
ARL4C	0.5925
ATG4B	-0.684125
UBQLNL	-0.64525
RHOXF2B	-3.4475
PLEKHG2	-0.0735
GALR1	0.7915
AQP4	0.937666666666667
HDAC7A	-0.415166666666667
DCUN1D3	0.0265
OR8A1	0.176
CCRN4L	-0.09425
CBR4	-0.703333333333333
KIFC1	-0.766833333333333
SLC7A14	-0.938333333333333
LHX5	-0.5145
TRPC7	-0.3295
LPXN	-0.3775
SERPINA1	-2.398875
RPS13	-0.1354
BPIL3	-0.142
PRKAA1	-1.34275
FADS2	1.848
ENAH	0.07025
PRO1768	0.194
APBA2BP	-1.3945
LIPH	1.41683333333333
C3orf33	-0.16925
RCC2	0.164142857142857
ALDH1A2	-2.0536
RNF103	1.289
AHCY	-0.006
ALG12	0.3785
CCL17	0.8605
ZNF543	1.086
ESRRG	3.5653
CNGA1	2.16975
RDH5	0.770833333333333
OTX1	0.2497
PTGFR	0.7745
CDR2	-0.113375
SELE	3.2315
NLGN2	-0.7625
EXOSC9	-0.6625
ZNF566	0.365833333333333
KLRC2	-4.2605
GPR12	1.027
KIAA0196	0.341
PDRG1	0.107
SSR3	-0.179214285714286
MSI1	-0.3
CST9	-0.059
CC2D1A	0.1705
PLAGL1	-0.365888888888889
ZNF778	0.0865
RNF2	0.025125
KLF6	0.629833333333333
THBD	1.45516666666667
tcag7.1314	-0.43225
NR5A1	0.133
ABCD2	0.4245
DNAJC7	-2.1145
CLEC4C	-0.1445
TM2D3	0.40075
CCDC4	-0.0825
PLAC2	-0.02325
DCD	1.823
FAAH	0.1625
POLA1	0.141833333333333
TM7SF2	-1.5535
FLJ39822	-0.913333333333333
FLOT2	-0.04675
MAP4K1	-0.869
SRP68	-0.09925
C21orf74	0.3635
ARPC5	0.698375
LOC126075	0.46575
HECW2	0.55275
ZDHHC4	0.06975
ANKRD42	0.1647
PDE9A	0.634333333333333
ABCA8	2.089
NDUFS2	-0.2025
UBR5	0.312375
BTBD16	-2.831
LOC554174	-0.119
ZNF20	0.895
KIAA1843	0.8585
WDR17	-0.06675
C15orf33	0.3015
RNF113A	-0.07475
CAMKK1	-0.849
CLCN2	0.26775
ANXA6	-2.3855
LOC340069	0.1625
EMID1	0.720375
DPM3	-0.00316666666666674
ELA1	-0.2025
SLC25A13	-1.0571
KRT24	0.0675
SMPD1	0.0595
TH	-0.050625
COL6A2	1.12792857142857
ANKS1B	0.74075
GPR126	-0.9511
ZC3H12A	-0.363333333333333
TMEM47	2.50683333333333
C2orf51	-0.0666666666666667
C1orf88	1.60766666666667
HSF2BP	0.312
AKAP10	-0.15475
RPAP3	-0.688
KLHDC8B	1.16775
STOM	0.7902
MUPCDH	0.08775
C10orf72	-0.315
PLEKHA3	0.136083333333333
TCP11L1	0.09125
CWF19L1	0.086
SPEF1	0.509307692307692
YSK4	0.1085
ELN	2.388
SAMD8	-0.275666666666667
MPI	-1.34616666666667
MEPCE	0.1366
ABCC3	-1.006125
NANOGP1	-2.1945
KCNK17	0.30775
HLA-DMB	3.728
RRAGA	1.296
ANGEL1	-0.3955
RBM32B	0.156
CPN1	-2.5225
MGC52282	-0.1374
HLA-A	1.191
OR9G4	0.3295
EDNRB	0.189625
SCD	-0.484214285714286
C14orf80	-0.0131666666666667
BAGE2	-0.6785
RABL4	1.47866666666667
RCVRN	-0.1645
SHANK1	0.1155
NLRP7	-3.467
CD226	0.27575
STAT3	0.672875
SYNJ2	-0.8402
TPCN2	-1.10633333333333
WDR36	-1.05625
MBD4	-0.2425
ROBO1	-0.893
ST3GAL6	-0.76575
SLAMF8	2.033
ATN1	0.585166666666667
GPR141	0.08625
KRT36	0.00899999999999999
TPH1	0.481
DDX52	-0.06825
ZSCAN29	-0.653666666666667
TRPT1	-0.842
DPEP3	0.63175
DENND4A	-1.116125
TSPAN16	0.015
PTCHD2	-0.5275
LOC145814	0.09125
CAP1	0.2045
EIF5A2	0.315
NT5DC3	-1.452375
SEPT9	-0.644625
SEZ6L2	0.251125
EGFLAM	3.30825
VPS11	0.281375
NDUFB5	0.142166666666667
CIDEA	3.971
IER5L	0.107
N6AMT1	-0.071
FAM83C	-0.03425
OXR1	0.9115
IRX1	2.0555
DGKB	-0.487
GCN5L2	-2.10875
MIR16	-0.071375
FBXW9	0.40925
WDR4	-0.481833333333333
PDC	-0.1505
VPS33B	-0.51825
HEXB	0.3805
FLJ32214	1.08225
TCEB3	-0.807
CRLF1	-1.89025
ABI3BP	1.71275
C8orf22	-3.1495
PYCR1	-0.573625
KIAA1706	0.34775
CDK5R2	0.65275
WAS	0.191
C12orf60	-0.619
CCBL2	0.06525
MADD	-0.4065
C5orf34	-1.631
WDR42A	0.2815
KLF12	-0.47375
HSPA1A	1.17925
ITM2C	0.315583333333333
DAPK2	2.88883333333333
LOC442590	-0.1855
SUMF2	1.489
CENPA	-0.285538461538462
TMED5	-0.039375
CDH6	-0.489
BRP44	0.830625
THG1L	-0.42725
GABRA2	-1.77275
C14orf166	0.0295
MYL1	-0.591666666666667
TNFSF18	0.132
PAP2D	-1.39283333333333
PPIB	-0.0645
KLHL4	0.1685
SFN	1.08283333333333
CCDC127	0.2715
FRAP1	-0.49525
GOLGA5	0.2635
SDCCAG1	-0.441625
MGC21675	-0.366833333333333
C10orf95	-0.79775
KIAA1345	-0.329833333333333
C1orf163	0.081
LACE1	-0.6965
OR10K2	-0.2455
CENPN	-0.70028
TMED2	0.23625
UGT1A6	-1.3985
ANG	-0.3175
U2AF1	-0.741333333333333
CASC2	-0.129666666666667
NMT2	-0.275666666666667
OSGEPL1	-0.40925
DFNB31	-1.23
SLC6A20	1.43825
DKC1	-0.083
FXYD4	-0.93975
WDR64	0.0445
MGC5590	0.4885
CREBZF	-1.11633333333333
DAZ1	-0.20625
PRPSAP1	0.206
GCHFR	-0.72125
TTC7A	-0.12675
LOC196993	0.126
UBD	0.780333333333333
S100A1	1.176875
RPL6	0.059
DNAJB6	0.4972
NAGS	0.4385
C2orf58	0.0835
KERA	0.1865
MT1X	-0.1997
UBE2B	0.2591
KEAP1	0.58975
MST1	-3.225625
OMA1	0.4145
ABLIM2	0.69675
BCL2L13	-0.00341666666666667
JAZF1	0.245
TMEM63B	0.4035
S100A8	-1.2906
ARFIP2	0.14625
UROS	-0.10375
KHDRBS2	-0.9695
POLQ	-1.389625
SOAT1	-1.23525
SPAG4	-2.305
MRPS30	-1.18616666666667
LOC494141	-0.334
OR2T11	0.521
ORAOV1	-1.2093
ZNF184	0.686333333333333
TCEB3B	-0.013
ADAM21	-0.125
GDPD1	-0.16575
SPINLW1	0.35225
PRR14	-0.211666666666667
KCTD9	-0.4055
NUDT3	0.84525
KIAA1822	0.7987
HIST1H4K	0.829
DFNA5	-2.0095
GABPA	-0.05625
C14orf44	0.012
POLB	0.124375
PTAR1	-0.28275
SEC31A	-0.0343
TRIM58	-0.4205
TAS2R14	-0.5155
VPS8	0.315625
H1F0	0.221333333333333
PRKCB1	-2.68766666666667
UGT2A1	0.342
TOR1B	-0.2695
LSS	-0.103916666666667
C2orf19	0.294
HNRNPC	0.303071428571428
TMEM100	0.350166666666667
LOC116349	0.354
OR51M1	0.726
CCDC142	-1.6725
ISG15	0.214
ZCCHC14	-0.1025
CREBL2	0.344
TGDS	-0.89675
DC2	-0.388
CACNA2D3	0.808928571428572
ZNF429	-1.2415
LYPD6	-0.127
SUCLG1	-0.0211666666666667
OR51I1	-0.452
MAGEH1	2.402
PRPF40A	-0.714
SMR3A	0.334
SPINK2	0.925
THAP2	0.374125
NPY5R	0.55525
IRF4	-2.11275
SPESP1	-0.583333333333333
OR10S1	-0.1725
DTD1	-0.1965
TUBE1	-0.9865
DDX19A	-0.5825
PDPN	-1.615375
TMEM34	-0.0604166666666667
MGAM	0.511
COL3A1	5.17761111111111
GFM2	-0.4417
OR5A2	0.319
PSG9	-0.786
ARHGEF11	-0.432333333333333
IVNS1ABP	-0.5475625
SIGIRR	-0.19675
DUSP19	0.030625
DNAJC14	-0.4475
ACSS1	0.4465
IL1RAPL2	0.323
C4orf30	-0.7225
SEPT4	3.768
LANCL3	-0.50175
SPAG17	0.374333333333333
PRDX3	-0.579
HNF1A	-1.05025
P4HA2	-0.934
RFWD3	-0.540833333333333
MOV10	-0.74125
DNAJA5	-0.4755
LOC729440	0.14
LOC200383	0.44575
SMC2	0.32075
MIXL1	-1.31866666666667
TMEM9	0.7505
FAM86A	0.8505
ZNF174	0.2567
MYH14	-1.218
CCR8	0.143
VPS37C	-0.229333333333333
GPATCH1	0.447
B3GNT8	1.5005
TBX4	-0.118
CNR2	0.331
PCDH1	0.774
C5orf29	2.0095
OCIAD2	0.485
PLCG2	1.25325
KIAA0247	1.498
HRH3	0.0821
CAPN13	1.2325
CCR1	-0.8456
MGC15523	-0.537
UVRAG	-0.193666666666667
DNAJA2	0.503
ITGA2B	-0.6235
CLDN5	3.524875
PTPRN2	-1.73221428571429
ZNF512	0.251333333333333
PSAP	0.0854285714285714
CCDC140	-0.462
LRRC55	0.24875
CYP26C1	0.573
C8orf47	2.6495
LYN	0.43525
DUSP6	0.308166666666667
TGFB3	2.01446666666667
ELK1	0.1956
PCDH11Y	1.34516666666667
HGD	-2.29875
C17orf58	-0.8925
MYO3A	0.6775
SERPINE2	-2.98666666666667
AARSD1	-0.622
C14orf73	-1.45675
ADAM33	0.0175
ZNF491	-0.2815
MAPK6	-1.10733333333333
TCN1	1.838
SLC24A6	-0.185
UBE2R2	0.21
H1FNT	0.447
TATDN2	0.446166666666667
LILRB1	0.16375
P2RY5	0.725
NUCB2	-0.57725
C2orf37	-0.12275
SNX27	-0.128
MTA3	-0.2645
FOXO4	0.11575
ID4	4.793
SOX5	-1.47916666666667
PXMP3	0.987625
OR52M1	-0.047
SFT2D3	-0.066625
INA	-1.5985
MCOLN1	0.09175
NFIX	2.4593
CLEC14A	4.98933333333333
HIBCH	-0.172333333333333
PLA2G5	2.098
TIMM10	-0.0518333333333333
MED17	0.216
COL4A4	-0.0845
TPP1	0.214833333333333
GJA3	-1.0575
TMPRSS5	0.52
AADACL3	0.332
DNMBP	-1.15175
ENPP5	2.20066666666667
NQO1	-2.1543
ZSCAN2	-0.2395
SEC24C	-0.929833333333333
GTF2A1L	-1.189
AXIN2	-0.8062
FAM33A	-1.04775
C16orf13	-0.30475
SPNS2	0.94925
TAF1	-0.18725
AP1G2	-0.957166666666667
RBM42	0.3725
HCN2	0.705833333333333
EFHB	-0.293333333333333
RUSC1	-0.1925
GRIK5	0.3175
USP21	-0.433666666666667
ATAD3C	0.77275
ORMDL2	0.031375
PRSS7	-2.23225
PSAT1	-1.80825
FLJ13195	-1.88466666666667
TBC1D1	0.958166666666666
IFNG	0.65825
OTOS	0.2895
ZNF773	1.18683333333333
EMD	-0.64925
RETN	-0.34975
CCL8	3.177
APH1A	-0.9545
COX18	-1.047125
GTF2IRD2	1.081
CCDC82	-0.73625
PAFAH2	-0.16
NPEPL1	-0.7654
RP11-114G1.1	-0.3055
TP53INP1	0.24
ZNF300	-0.191
FOXL2	-2.1585
LARP2	-0.449916666666667
LATS1	-0.10925
HTR6	0.381
SPOCK2	-0.113333333333333
RNF144B	1.78566666666667
HTATIP2	-0.64925
MGC10334	0.00358333333333331
CENTA2	1.62766666666667
FGF2	1.3595
FXYD7	0.37225
PHYHIPL	0.38325
GPR34	3.37425
DDX6	0.046
OR10W1	-0.2085
LHFPL1	1.31
ZNF313	-0.311
VPS28	0.6575
AP3M1	-0.4755
AKR1CL2	-0.07225
TRAF4	-0.08325
OR2B11	0.2295
C19orf12	0.795833333333333
AKAP9	-0.366166666666667
C1orf62	0.67375
SLC20A1	-1.8356
FAM112A	0.19175
LDB2	1.207875
MRPS23	-0.97325
KLK5	4.128125
SPTB	-0.2004
EFEMP2	0.29
EFNB2	2.0475
PCM1	-0.248142857142857
NMNAT3	0.851875
TSG101	0.1605
C8orf40	0.359666666666667
NOB1	-0.6515
ABHD3	-0.78275
GTF3C4	0.196875
PIGN	0.928666666666667
GALNTL1	1.239
AEBP1	0.590125
OR9Q1	0.064
ANKRD2	0.036875
CCL28	1.5865
TRIM38	-0.0918333333333333
TMCC1	-0.186083333333333
SMG5	-0.13425
LRRC7	-0.368
NCAPD2	-1.23483333333333
C6orf153	-0.2985
C1orf74	0.74825
OTUD6A	0.0335
DCP2	-0.306333333333333
TMEM24	-1.00925
RPL18	0.735333333333333
TMEM177	-0.553
LRRC37A3	-0.967
C1D	0.557833333333333
LDHC	2.42375
UBE4B	-0.145166666666667
NIT1	-0.061125
BTN3A3	0.5845
RASD1	2.904125
COMMD3	-0.20425
SHFM1	-0.0615
BIRC8	0.35825
DUT	-0.9315
C12orf51	-0.0815
LRRC59	-0.557333333333333
LY6H	0.785
WDR22	0.454583333333333
EDEM1	-0.483928571428571
ADH1A	3.7485
PANX2	0.0282
CYP11B1	0.413
CDC73	-0.21625
GPR172A	0.59825
GSTM3	1.00161538461538
KCNA5	-0.0225
SERAC1	-0.0235
NFATC2	-0.0435
ANAPC5	-0.4237
C15orf24	0.274
NFATC2IP	-0.346083333333333
TNRC6C	0.00133333333333334
MGC102966	1.75075
FGD5	0.859666666666667
MED9	0.40925
RAB13	0.0973333333333333
C15orf49	-0.234
CRYGS	2.1455
C12orf53	-0.0415
LOC283693	-0.7645
COX6B2	-0.0665
PHF14	-0.3285
FAM3A	-0.314875
RPL13	0.02
PRDX2	0.5194
FLJ34047	-1.411
PRMT3	-0.147
KCTD19	-1.622
TRIM10	-0.617166666666667
MGC26597	-0.963666666666667
GCNT4	-0.18725
GPRASP1	0.84
CDKN1C	0.184
RHBDL2	1.3275
HSPH1	0.001
AQP1	4.07425
COL17A1	2.5232
GFAP	0.352375
CDC16	-0.03925
KIAA1614	0.0585
C6orf118	0.054
ZSWIM5	-0.97825
FAM83F	3.619
LYNX1	1.4055625
SYNPR	-0.47025
XG	3.70683333333333
PRSS16	1.46125
KIF13B	0.245214285714286
PCDH9	0.862875
HIST1H2AH	0.455166666666667
RBM18	0.02075
ZNF626	-0.34175
HEXIM2	-0.0503333333333333
ITFG1	0.2685
TUBG2	-1.1545
SFRS7	0.0568333333333333
C9orf14	0.41
EXTL1	3.7435
GBP3	0.0561666666666666
WDR5	-0.00625
RARG	0.1925
MYO7A	-0.35825
CECR6	1.413
C13orf3	-0.681625
SFRS18	-1.58325
ACVR1B	0.235166666666667
PSMD1	-0.4328
C7orf31	-0.196833333333333
ILVBL	-0.20475
IFNGR1	1.6065
RNF186	3.45775
NOL9	-0.851
MAGEL2	-0.031
SLC29A2	-0.62725
NHSL1	0.219
RBMX	-0.07
PSORS1C2	0.505125
RAD51L3	-0.0170833333333333
LCN6	1.19025
ORAI2	-1.426125
BRUNOL6	-0.4619
OR4K5	-0.268
CDC123	-0.03975
MSLN	-2.27816666666667
WWTR1	0.979666666666667
ZNF700	-0.638333333333333
COBL	0.85075
PPP1R16B	2.13
GAS7	-0.8702
MDN1	-0.8335
HAAO	-0.0745
C9orf68	0.16425
TNFAIP2	0.881375
FOXN1	-0.0225
hCG_2033311	0.147166666666667
ATP6V0D2	-0.3135
RPL41	0.4775
SLC38A1	-1.173375
ARHGAP6	-0.465
ADAD2	0.15175
PHF20L1	0.485125
MCM3AP	-0.0261666666666667
ST3GAL3	-0.263166666666667
SNX1	0.471
ELF5	4.85375
PARP3	-0.545375
RBM8A	-0.3748125
LINGO4	0.5675
ITGA9	1.77166666666667
ZFR	0.06525
ACSL6	0.139875
FLJ20699	0.1651
DAOA	0.11225
FABP4	5.61725
KCNB1	2.00375
CANX	0.4124
SLC25A28	0.0846666666666667
ADIPOR2	-0.447625
ECHDC2	1.07175
SMA4	-1.00525
FRZB	5.293
PABPC1	0.491833333333333
DMRTB1	0.037375
APOBEC3G	-0.605
CATSPER2	-1.9765
CUEDC1	0.571666666666667
STARD9	-0.802625
CLDN8	4.657875
LOC23117	-1.70918181818182
E2F6	-0.326277777777778
TMEM126B	-1.46733333333333
DPY19L4	0.10025
GIMAP5	3.25483333333333
NDUFA9	-0.1645
FAM77C	-2.0715
CTPS2	0.032
LOC51035	-0.01625
WDSOF1	0.3375
EGLN3	0.45875
PITX3	0.831
OR52E8	-0.02
GRM4	-0.0125
KLK1	-2.09483333333333
GPM6B	1.88325
RRAGD	0.325666666666667
PAGE5	-3.43475
UCHL5	-0.671333333333333
ULK3	-0.933333333333333
AIM2	-0.0565
PNO1	-0.304833333333333
OR2F2	0.1385
GNAT2	-0.252
SIX1	0.83475
ST13	0.822833333333333
ZBTB44	0.093625
TIMP2	-0.0585
ZMAT4	-2.1255
GTF2IRD1	-0.798166666666667
ZNF19	0.0733333333333333
ZNF714	-0.9175
RSC1A1	-0.3715
C9orf80	0.01525
PSMA8	0.329166666666667
TMEM141	0.04925
COX4I1	0.123857142857143
CTAGE1	0.235666666666667
DTWD1	-0.471
HSD11B1	1.661
KRT6B	5.130625
ARID4B	0.590625
LHFPL3	0.429
WWP2	0.726
ZNF326	0.366
RGPD1	-1.152
CTSH	1.1685
FASTKD1	-1.07425
PAF1	0.588
TTC9C	-0.07425
IFT57	0.6436
PRSS36	0.5365
IL20RB	-1.6625
ZNF592	-0.2455
DCTD	-0.4611
CFP	1.3195
MFNG	-0.4925
JMJD2B	-0.81875
ALDH3B1	-1.627625
THSD4	0.254666666666667
KCNJ5	1.97033333333333
LMNA	0.2645
TBCD	0.158875
ZNF250	1.43416666666667
CASQ2	1.10216666666667
PEG10	-1.10108333333333
PRAME	-4.09593333333333
NP	0.368625
TRIM59	0.488166666666667
ZNF12	0.20025
XTP3TPA	0.5855
SIGLEC7	-0.7619
PANK4	-0.9355
FAM70A	-1.39016666666667
SNED1	-0.47925
HIP1	-0.1651
RAET1E	-1.187
AMAC1L2	-1.096
AHNAK2	-0.0775833333333333
TOE1	-0.342
RECQL4	0.1975
SPRYD3	0.23075
DPAGT1	-0.39225
MAGED2	1.0124
ANKRD55	-0.0225
TRPS1	4.32758333333333
DOK7	-1.1405
TFPI2	-6.7305
GTF2H3	-0.845833333333333
CYP4F11	-1.533375
LHX2	0.152166666666667
ATG16L1	-0.216
ASB12	0.256
C1orf116	3.721875
NF2	0.4791
POM121	-0.493
PHYHD1	0.9268
TXNDC17	-0.878833333333333
DKFZp779O175	-0.17925
NUP62	0.640142857142857
MYO18B	-1.25566666666667
PRAMEF1	-0.146
TCBA1	0.627625
TMEM168	0.86725
FJX1	0.970666666666667
