Hybridization REF	TCGA-A8-A097-01A-11R-A034-07
ZNF300	-0.404666666666667
FOXL2	-2.526
LARP2	-0.0613333333333333
LATS1	0.3945
HTR6	-0.1735
SPOCK2	-0.067
RNF144B	2.23183333333333
HTATIP2	-1.4645
MGC10334	-0.10725
CENTA2	2.22116666666667
FGF2	-1.71025
FXYD7	0.10325
PHYHIPL	-2.478625
GPR34	5.34
DDX6	-0.100166666666667
OR10W1	0.00950000000000001
LHFPL1	0.1595
ZNF313	-0.622642857142857
VPS28	0.0175
AP3M1	-0.4931
AKR1CL2	-0.88975
TRAF4	0.6
OR2B11	0.211
C19orf12	0.683333333333333
AKAP9	0.0365
C1orf62	0.24025
SLC20A1	0.1436
FAM112A	0.22275
LDB2	0.877
MRPS23	0.0245
KLK5	2.634625
SPTB	-0.2859
EFEMP2	1.005
EFNB2	1.040375
PCM1	-0.685142857142857
NMNAT3	1.413125
TSG101	0.277166666666667
C8orf40	-0.927666666666667
NOB1	-1.189
ABHD3	-1.13125
GTF3C4	-0.645125
PIGN	0.618833333333333
GALNTL1	0.95275
AEBP1	2.963125
OR9Q1	0.313
ANKRD2	-0.356
CCL28	-1.05875
TRIM38	1.01733333333333
TMCC1	0.155583333333333
SMG5	0.3895
LRRC7	0.2845
NCAPD2	-1.50566666666667
C6orf153	0.0535
C1orf74	0.61575
OTUD6A	0.338
DCP2	-0.431833333333333
TMEM24	-0.2465
RPL18	-0.127166666666667
TMEM177	-0.0835
LRRC37A3	-0.3
C1D	-0.00483333333333333
LDHC	-2.617
UBE4B	0.1845
NIT1	0.651375
BTN3A3	0.79825
RASD1	0.445375
COMMD3	1.811
SHFM1	0.0045
BIRC8	-0.11425
DUT	-0.379
C12orf51	1.1945
LRRC59	-0.2465
LY6H	1.3835
WDR22	1.24883333333333
EDEM1	0.325428571428571
ADH1A	3.009
PANX2	-0.0851999999999999
CYP11B1	0.54775
CDC73	-0.048
GPR172A	-0.5345
GSTM3	1.75284615384615
KCNA5	-0.09025
SERAC1	0.0348333333333333
NFATC2	-0.038
ANAPC5	-0.3887
C15orf24	0.653
NFATC2IP	-0.527
TNRC6C	0.782833333333333
MGC102966	0.2515
FGD5	1.19866666666667
MED9	-0.5045
RAB13	0.608333333333333
C15orf49	0.6025
CRYGS	-0.065
C12orf53	-0.0959999999999999
LOC283693	-0.2805
COX6B2	-0.14125
PHF14	-0.16025
FAM3A	-0.12925
RPL13	-0.9418
PRDX2	0.0085
FLJ34047	-1.592
PRMT3	-1.1
KCTD19	-0.7235
TRIM10	-0.0671666666666667
MGC26597	0.3355
GCNT4	0.47175
GPRASP1	0.43775
CDKN1C	-1.33833333333333
RHBDL2	0.9065
HSPH1	0.24825
AQP1	3.168375
COL17A1	1.2496
GFAP	-0.60675
CDC16	0.254
KIAA1614	0.3905
C6orf118	-0.5455
ZSWIM5	-0.5135
FAM83F	0.139
LYNX1	-0.2938125
SYNPR	-0.95325
XG	3.47966666666667
PRSS16	-2.021625
KIF13B	0.231571428571429
PCDH9	-0.35175
HIST1H2AH	1.602
RBM18	-0.8345
ZNF626	-0.59925
HEXIM2	0.805666666666667
ITFG1	0.5285
TUBG2	-0.137
SFRS7	-0.123916666666667
C9orf14	-0.804
EXTL1	1.3565
GBP3	1.4435
WDR5	-0.9085
RARG	0.386166666666667
MYO7A	-0.44075
CECR6	-0.983
C13orf3	-1.080875
SFRS18	-0.32175
ACVR1B	0.2915
PSMD1	-0.1856
C7orf31	-0.746333333333333
ILVBL	0.7685
IFNGR1	0.85175
RNF186	2.0735
NOL9	-0.93825
MAGEL2	0.559
SLC29A2	-0.8195
NHSL1	-1.8485
RBMX	-0.6255
PSORS1C2	0.35725
RAD51L3	0.202916666666667
LCN6	0.557
ORAI2	-0.047
BRUNOL6	0.3028
OR4K5	-0.122
CDC123	-0.003
MSLN	-2.48583333333333
WWTR1	-0.395166666666667
ZNF700	-0.881666666666667
COBL	-0.86775
PPP1R16B	0.13975
GAS7	0.497
MDN1	-0.85075
HAAO	0.37
C9orf68	1.49825
TNFAIP2	0.88775
FOXN1	0.0325
hCG_2033311	-1.0075
ATP6V0D2	2.2817
RPL41	-0.139
SLC38A1	2.177125
ARHGAP6	-1.25375
ADAD2	-0.55675
PHF20L1	1.4700625
MCM3AP	0.345166666666667
ST3GAL3	-0.852333333333333
SNX1	0.653
ELF5	3.174
PARP3	0.23
RBM8A	-0.045375
LINGO4	0.208
ITGA9	0.406
ZFR	0.07225
ACSL6	-0.6565
FLJ20699	-0.0224
DAOA	-0.4385
FABP4	5.39775
KCNB1	-0.244
CANX	0.2183
SLC25A28	-0.0403333333333333
ADIPOR2	1.97975
ECHDC2	1.1755
SMA4	1.9305
FRZB	2.834875
PABPC1	0.487166666666667
DMRTB1	-0.127
APOBEC3G	0.16825
CATSPER2	-0.365666666666667
CUEDC1	1.74633333333333
STARD9	-0.353
CLDN8	3.405375
LOC23117	-0.870227272727273
E2F6	-0.580055555555555
TMEM126B	-1.11066666666667
DPY19L4	0.06775
GIMAP5	2.78216666666667
NDUFA9	-1.0195
FAM77C	1.332
CTPS2	0.72425
LOC51035	-0.2995
WDSOF1	0.16225
EGLN3	0.0205
PITX3	0.436333333333333
OR52E8	0.5885
GRM4	-0.1245
KLK1	-1.87016666666667
GPM6B	-1.544375
RRAGD	-0.5075
PAGE5	0.96175
UCHL5	-0.606666666666667
ULK3	-0.529166666666667
AIM2	0.789666666666667
PNO1	-0.170833333333333
OR2F2	-0.235
GNAT2	-0.4195
SIX1	3.64875
ST13	0.257333333333333
ZBTB44	-0.42375
TIMP2	0.01875
ZMAT4	-0.168
GTF2IRD1	-0.236333333333333
ZNF19	-0.0616666666666667
ZNF714	-0.923
RSC1A1	0.3475
C9orf80	0.09275
PSMA8	0.2855
TMEM141	-0.082
COX4I1	-0.890857142857143
CTAGE1	0.656333333333333
DTWD1	-0.6535
HSD11B1	1.31625
KRT6B	4.8685
ARID4B	0.92
LHFPL3	0.017
WWP2	0.399666666666667
ZNF326	0.312666666666667
RGPD1	-1.0435
CTSH	1.58916666666667
FASTKD1	-1.1855
PAF1	0.8198
TTC9C	-0.59275
IFT57	0.2316
PRSS36	-0.468
IL20RB	-2.198
ZNF592	0.0385
DCTD	-1.0521
CFP	0.30975
MFNG	-0.347125
JMJD2B	0.08625
ALDH3B1	-0.151
THSD4	1.837
KCNJ5	2.7495
LMNA	0.402833333333333
TBCD	0.61475
ZNF250	-0.694833333333333
CASQ2	1.14316666666667
PEG10	-0.318833333333333
PRAME	-3.30593333333333
NP	0.57225
TRIM59	0.0268333333333333
ZNF12	0.688375
XTP3TPA	0.439
SIGLEC7	0.3677
PANK4	-0.33325
FAM70A	-1.16283333333333
SNED1	0.866
HIP1	0.7271
RAET1E	1.6885
AMAC1L2	-0.943
AHNAK2	0.894583333333334
TOE1	-1.23766666666667
RECQL4	-1.86725
SPRYD3	0.8435
DPAGT1	-0.46225
MAGED2	2.083
ANKRD55	-0.74525
TRPS1	3.83633333333333
DOK7	-2.55175
TFPI2	-6.89775
GTF2H3	-0.556833333333333
CYP4F11	-1.796375
LHX2	-4.62166666666667
ATG16L1	0.936
ASB12	0.4725
C1orf116	3.34025
NF2	-0.49165
POM121	-0.5529
PHYHD1	1.7967
TXNDC17	-0.434166666666667
DKFZp779O175	-0.236
NUP62	0.621071428571429
MYO18B	-1.25566666666667
PRAMEF1	-0.495
TCBA1	0.36025
TMEM168	0.554
FJX1	-0.807166666666667
CLCF1	-1.356
SEPN1	0.02475
IGSF2	0.5235
NUDCD1	1.25666666666667
TFF3	0.401166666666667
NDFIP1	0.476142857142857
CHCHD4	-0.79725
TNR	0.059
CUTA	0.604166666666667
USP44	-3.604
DPP10	-0.107666666666667
IWS1	-0.213333333333333
PCGF1	-0.011
SULT1C4	-0.0375
NTF5	0.0915
PTPN13	1.39175
SSTR5	-0.012
SFRP1	-0.495625
IDH3B	-0.6615
SUOX	1.24033333333333
TMCO5	0.23825
GOLT1B	-0.5035
MIB1	0.730857142857143
PCDHGB1	0.763
SUSD1	-0.50575
ICAM5	-2.8465
PAPOLB	0.28425
URM1	-0.4584
TMEM106B	0.215666666666667
LRIG2	-0.69775
SLC27A5	-0.149
CLIC6	1.1543
ZNF420	1.18083333333333
SCN9A	-1.6578
KIAA1909	-0.57725
ELMOD1	-1.04925
PRKAG1	0.109
FAM64A	-2.303
EEF1G	-0.9179
SMAD5	1.10325
INCENP	-2.912
WASF2	-0.7305
GARS	-0.2542
CDK10	-1.1412
HLX	0.0626666666666667
MDM4	-0.212125
ZNRF1	-0.563571428571429
HHATL	-1.69833333333333
FAM21C	0.6433
HIST2H3C	0.66475
PFDN2	0.361375
ZNF200	-0.181
NDN	0.48775
HBA2	-2.38433333333333
FBLN5	1.254
PUM1	0.160285714285714
TNNT1	0.847
C19orf59	0.217166666666667
HNRPH2	0.460666666666667
RAB7A	0.501
PMS2	-0.089625
BIRC3	-1.2365
NRSN2	0.443625
OR52K2	0.144833333333333
SPOCK1	1.65428571428571
H2AFY	1.6235
RXRB	0.16475
ZNF638	0.5655
ANKRD45	1.6835
ACTN4	0.246333333333333
FXC1	0.62175
EIF2B5	0.13725
VPS33A	-0.50975
PINK1	0.077125
FAM106A	0.088
SKIP	0.8060625
GAPDHS	0.2335
MUM1L1	2.483
PSTPIP1	0.8985
CNTNAP1	-0.4942
CYP26A1	-2.52825
APOL2	0.503
TACC2	0.231375
COX7A2L	0.280785714285714
HSD17B1	0.4151875
ARRB2	-0.06975
SLC7A6	-0.34
HSD17B10	0.28625
RBJ	-0.2655
NUP155	-1.729
MRPL10	0.087
CYCS	-1.43266666666667
CCDC46	0.0618333333333333
TECTA	-0.3045
GNAL	-0.71775
LPO	-0.015
PEBP4	1.3035
DDX11	-2.1395
C18orf12	0.3265
TAF9B	-0.246166666666667
IMP4	-0.2305
RPA4	-0.290833333333333
NDUFS1	-0.7815
UPK1A	-1.053
ARRDC2	-0.304
C18orf20	-0.2655
AES	-0.161928571428571
CD2BP2	0.5075
C16orf54	-0.296
UGT2B17	-3.16225
FGFR1	0.658863636363636
CEACAM6	4.5929
CHRM5	0.19125
CERK	-0.781625
AP3S2	0.336571428571429
ANKS4B	-0.98425
CLCNKA	-0.0406666666666667
ZNF208	-0.972166666666667
HLA-DRB5	5.022
CARKL	-1.10425
GOT1	-0.796833333333333
CASP6	0.638
HOXA1	-0.4345
RCL1	-0.81575
ZNF181	0.705333333333333
RAB40B	0.82
MRPL38	0.194375
LRRN2	2.0895
C3orf25	0.1475
OR5D14	0.2675
OR10AG1	0.727
BET1L	0.3708
FRY	3.44925
AK3L1	-1.7405
CSF3R	1.60533333333333
POLR3K	-0.677333333333333
ATG2B	-0.757166666666667
EPS8	0.250333333333333
DARS	-0.54375
C10orf56	0.900666666666667
DAD1	0.946333333333333
RIOK1	-0.863833333333333
HERC2	0.23675
HSD11B2	-0.484833333333333
FAM96B	-0.154
MGC13057	-1.548875
BSN	0.13425
CAND1	-0.1275
HCST	1.40775
ACTR10	0.964833333333333
OR8D4	0.0965
NASP	-1.8455
COL9A2	1.3285
LYZL1	-0.121
GPC5	-2.41775
TBL3	-0.630333333333333
CENTD2	0.172
OR5AP2	0.38375
TLR1	2.28875
LMO6	-0.137
ZIC2	-3.97075
CPNE5	0.46875
ZMYND15	0.675
FLJ22374	-0.3245
CCDC106	1.20075
PARP16	0.2525
PDIA3	0.7565
C14orf126	-0.09375
CECR2	0.1165
SFRS1	-0.305214285714286
FIGLA	0.8545
DCP1A	0.243833333333333
MGC45800	-1.2644
TEKT1	0.299666666666667
C10orf67	0.0645
CLN5	1.955625
NTN2L	-0.205
GLE1L	-0.66
CES2	-0.0241
GNAS	-0.00466666666666661
DDX53	0.65
TSPAN13	3.28625
MRPL52	-0.5717
SPIRE2	-0.71975
TAS2R39	0.12975
SCUBE3	1.37825
UCRC	0.3179
CDKL3	0.19275
KIAA1715	-0.8265
ZNF345	1.02875
RTF1	0.158
DHRS7	0.79175
RIPK4	-0.673666666666667
EXOSC2	-1.39516666666667
MS4A2	2.92475
FGF17	-0.05875
WDR59	-0.560125
EVI2A	-0.269
IL17RC	0.920333333333333
HS3ST1	2.99575
ITGB1BP2	-1.615
RBPJ	-0.781833333333333
GIMAP1	2.7565
INE1	-0.440333333333333
ALDH18A1	1.625
TPI1	-1.716625
GATA6	-1.214
CABP1	-0.6245
ZNF484	0.34625
DAPK3	0.888
GJB1	0.2485
PIN1	-0.59975
SLC6A15	-3.09975
CNO	-0.114
RIN2	2.284875
FRRS1	0.6025
CYorf15B	-3.871
DMRT3	1.043875
ATAD1	-0.578375
OTUD4	-0.112055555555556
ATOH8	-1.797
ZSCAN16	1.02025
ASCC1	-0.36875
OTUD3	0.458125
MGC33212	-0.379
YME1L1	-0.28625
RP11-218C14.6	0.34425
PCBP4	0.234
TNFRSF10A	-0.50925
CDH10	-4.312
KL	1.32975
SCP2	-0.043
C9orf119	0.435125
SON	0.018
MAFK	-0.221
SBNO2	-0.024
SLC6A6	-0.0260833333333333
SC4MOL	0.279
FAM35B	0.0555
PPP1R9A	0.139
PDZRN3	0.190375
CXorf20	0.367
C6orf126	2.34175
AVEN	-0.1475
FLJ21075	-1.096
C14orf132	-0.192875
PCK2	-0.02425
GUCY2C	-0.2185
BARX2	0.197
PEX11G	0.8015
DAO	-0.876833333333333
C10orf49	-0.05325
EDNRA	2.90883333333333
PPP2R5A	1.2435
DDX39	-0.694666666666667
SERF1A	-0.69275
ASCIZ	-0.3499
FNDC8	-0.00875000000000001
PTMS	0.106375
PHF7	0.0825
PIP4K2B	1.51575
HHLA2	0.20275
BDH2	0.8771
APOBEC2	-0.607
PENK	-0.141
SMAD9	-0.95625
MT3	-0.75575
RGL1	0.143
ATG10	-0.447
DLGAP4	0.904833333333333
APPBP2	-0.246071428571429
BACE2	-0.328714285714286
LOC339344	0.696
ZNF395	-1.1044375
HIST1H2BL	0.7325
ZNF467	0.881625
SLC25A21	-2.836
PALM2	-0.274
NSUN5C	-0.95
IL5	-0.0101
CLSTN2	3
ANXA8L2	1.1375
PTGES	0.45375
GDAP1L1	-2.22683333333333
OPRK1	-0.9576
WDR20	0.0185833333333333
C12orf4	-0.229125
NUP88	-0.928875
XRCC6BP1	-0.0355
FCGBP	2.24221428571429
LEMD2	0.4305
NOMO1	0.00650000000000001
C10orf79	1.125125
ZNF79	0.6137
OCRL	0.8741
HSPA8	0.04775
DIDO1	0.200833333333333
PLA2R1	2.168
COG3	0.567
NGDN	0.0345
CBFA2T2	-0.39425
PNOC	-1.38825
PRRG1	1.02291666666667
AGGF1	0.201785714285714
DPF2	0.01425
YIPF7	-0.042
TRPV5	0.1605
ZNF322B	0.301
MED12	0.123833333333333
CARS	0.0685
ABCC11	1.00016666666667
C9orf25	0.1535
MYH1	1.5235
FRYL	0.664
AGTRAP	0.16475
MMP27	0.603
ZNF432	-0.104125
OR8D1	0.05
OR13D1	0.50725
VWA1	1.76025
STON1	0.66075
IL5RA	0.0275
PERP	-0.2704
C10orf107	-0.925833333333333
TNFSF12	2.15325
FN1	2.04370833333333
MTR	0.0603333333333333
PHLPPL	-0.0798333333333333
ZNF425	-0.19
DHFR	-0.622833333333333
PPP1R12A	0.6115
RSPO2	-1.21871428571429
ZNF7	-0.6225
ZNF583	-0.16975
TPMT	-1.71
GPR132	0.786125
OR2T12	-0.17675
SERTAD2	-0.4645
ATP1A1	1.0462
FRMPD3	0.7505
ZNF672	0.177
PLXNB3	0.394875
EML5	-0.8085
FAIM3	0.843
UBQLN2	0.66175
SORCS2	2.13725
PRIM2	-0.7965
ACVR2A	0.4195
YWHAZ	1.05875
PGM2L1	0.9905
GNAO1	0.734357142857143
RPL10	-0.6955
RPS6KA6	0.103
PFKL	-0.599
SH3D19	0.226625
AURKB	-1.87983333333333
ZC3H6	0.88675
DISC1	-0.298
FLJ39660	-2.38983333333333
TMEM25	2.368125
OSBPL10	0.220875
CLTCL1	-0.8075
ALG6	-0.1735
CATSPER4	-0.01
LRTM1	-0.6985
RRAD	0.6575
TIPIN	-1.39
CARD14	2.410375
RBM9	0.6955
RASSF4	0.74575
SLC25A18	-1.745
C6orf58	-0.305166666666667
IGHD	0.047
PLA2G6	-0.1405
TPT1	0.17125
SEC63	0.5416
CCDC113	1.1343
TDRD10	0.278
KIAA1666	1.228875
TOR1AIP1	1.31483333333333
SYTL4	1.77483333333333
SPRR2F	-1.087
CEBPD	0.87675
SNTG2	-1.1985
C20orf77	0.389
TAS2R49	-0.606
C6orf173	-1.85416666666667
SVEP1	1.0959
PXN	-0.391142857142857
VIL2	0.794
C5orf21	1.26583333333333
DIXDC1	0.532125
GANAB	-0.837833333333333
PDSS1	-0.83425
NGFR	0.315875
ATP8B4	2.068
BMP8A	-0.634
CCDC132	-0.237
GNRH1	-1.7815
OR10T2	0.46475
PDGFD	2.52
OR6W1P	-0.054
HARS	-0.284
KRT77	0.3645
AQP8	-0.18275
ITGB1	1.1942
ZNF254	-1.1895
PAX1	-0.134166666666667
PSMC4	0.0071
ANKRD22	5.5515
PSMD8	0.203
HTR1E	0.291666666666667
SOX10	-1.5851
OR5B2	0.203
RABGEF1	-0.749142857142857
MAP1LC3B	-0.54525
CYB5R4	0.44375
AGXT2L1	-3.39875
FLJ41603	1.8155
TRAPPC2	0.835666666666667
FNTB	0.8196
FLJ14107	-1.07233333333333
AURKAIP1	0.237
DSE	2.24625
NFKBIZ	-0.367166666666667
OSBPL3	-1.60166666666667
LOC130576	0.6545
SLC39A9	1.57016666666667
LOC137886	-0.988333333333333
RHCE	-3.5305
ATG7	0.792166666666667
FAM82A	0.836333333333333
FBN3	0.407
MCFD2	-1.2805
CASP14	-0.3295
EPS15	0.112166666666667
SFRS2B	0.35075
C19orf47	0.2445
PLAC9	-0.0955
GPR23	-0.814
BTNL3	0.227
RGS8	0.434
GNS	0.499625
ENO2	-1.55483333333333
CBX1	1.2961
PEX26	-0.0465
LRP5	-0.723666666666667
ADAMTSL4	-2.18066666666667
ARR3	-0.293
MAP1A	0.3775
CD2	3.103
NAV2	-1.231375
TMEM69	-1.09
ATXN7	-0.677166666666667
CHN2	-0.607
ZNF781	-0.513833333333333
HAS2	-0.7635
KIAA0241	-0.587666666666667
BIC	1.18175
MOBKL2A	-0.346
CYP2C9	-0.1775
CNOT7	-0.788714285714286
SFRS10	-0.21225
CST11	0.79425
FLJ37543	0.7175
NKAP	-0.374
RUNX1T1	3.2885
EAF1	0.6207
IL4I1	2.7935
LRRC61	-0.152833333333333
PSIP1	-1.44666666666667
SPRR4	0.327
ZFP90	0.962166666666667
AP2B1	0.786461538461538
SLC30A7	1.2125
C7orf28A	0.735333333333333
S100B	-2.504
BMP2	-1.228125
ESR1	3.6665
ZFPL1	-0.28575
ARHGAP12	-0.36925
LRRC19	0.260166666666667
ZNF767	-0.823833333333333
NACA	-0.3792
OLIG1	-2.60325
PRF1	0.938
LST1	2.79783333333333
SPATA9	0.249166666666667
CNFN	0.736
CDK4	-0.7412
TCF15	-1.51833333333333
PARC	0.58375
PPM2C	1.27575
LOC283345	-0.104
FAM107B	0.58125
DMXL1	0.17075
RBM3	0.123875
HTR5A	-1.56383333333333
SCFD1	0.0251666666666667
EPHB3	1.902625
ROPN1L	-0.282833333333333
RAMP3	-0.29275
TSPYL5	0.844181818181818
GAP43	-3.3145
PAPD4	-0.142625
PDE3A	-1.25175
TNFRSF10C	0.42
JMJD5	-0.2525
RASGEF1A	-0.2254
C16orf65	-0.246833333333333
HIPK3	-0.0636666666666666
XYLT2	1.1395
XPOT	-0.936833333333333
GAL3ST1	-1.92525
DHCR7	-0.70475
AMIGO3	0.485333333333333
FGFR4	-2.59416666666667
CRAT	0.599
PPP1R14D	0.229
TRIM14	0.0776
TMPRSS11D	-0.136
SLC7A11	-2.102
OR10H2	0.26675
PPM1E	-1.9205
DOCK4	0.554375
FAM127A	0.536
ENOPH1	0.26775
SLC5A3	-0.5463
ZNF530	-0.0103
NTS	-6.55125
FRMD4A	0.553375
BCL11B	-2.992
PRM1	-0.28875
UQCC	-0.555
S100A16	-0.308333333333333
PLS3	-0.10375
WWOX	-0.566428571428571
CCDC23	-0.04175
GTSE1	-1.2695
GP2	1.003
FLJ32549	0.452
CHIT1	2.28925
KLF9	0.2235
RPS24	-0.5632
MIA	-0.6415
FIGN	-0.81125
PYROXD1	-0.774625
PCSK2	-0.57925
MRPL9	0.02475
RPL24	-0.57825
C12orf32	-1.63275
HIST1H2BE	0.527
RGS18	1.55775
LFNG	0.898375
RAB4B	0.6461
FBXO25	-0.550833333333333
TSPAN31	0.892
ARL8A	0.531785714285714
C10orf83	-0.4456
OR51B6	0.198
CNKSR2	0.1445
C1orf156	0.61325
IBSP	2.912
GFRA2	0.7113
ALKBH7	0.6712
NEK10	0.766
VN1R3	-0.0556666666666666
LOC91948	-0.235
CPZ	-0.334
IHPK3	0.1415
COL8A1	1.58775
RBPJL	0.154
OR10A4	0.05175
CASP8AP2	-0.825875
MMP12	1.76233333333333
OR8B12	0.4235
CDCA5	-1.8985
LIX1L	-0.4155
PEX11B	1.3175
GABRA1	0.2924
HABP2	-0.067
REEP1	0.873
FBXO15	2.79475
CD68	1.62575
WFDC9	0.0055
GHDC	1.37383333333333
SMARCA1	-0.048
SPAST	0.284833333333333
PLXND1	0.793
MLCK	-0.6935
INTS5	-0.114166666666667
BSG	-1.25385714285714
PARP8	0.391833333333333
TEAD4	-1.13116666666667
ZNF498	-0.486125
TMEM89	-0.258
DTX4	0.910625
TNRC6B	0.6263125
ARMC2	-0.42075
FGFBP1	-2.45166666666667
TIMM8A	-1.59066666666667
AJAP1	-2.2814
ZNF608	-0.3795
SLC25A42	-0.127375
SYP	0.156166666666667
MMP11	4.253
USP40	0.9652
C3orf62	1.0715
MYO1E	-0.0413
LRFN4	-1.327
XCL1	0.714833333333333
GPR155	0.70975
VPS29	-0.303375
CARHSP1	-1.09
ARHGAP20	0.361
GREM2	-0.144
CCDC102B	2.67525
ZNF577	-0.309166666666667
HDDC2	-0.307
SHC2	-0.3336
NCOA5	0.6985
INPPL1	-0.57
CHGB	-2.7069
IHH	0.059
DDEF2	-0.40225
DIAPH3	-0.730857142857143
BUB3	-0.01225
GGH	-0.808666666666667
VPS35	0.5693
CNN2	0.222583333333333
ASNA1	0.007
WDTC1	0.696
AMAC1	0.2925
HAS3	-1.35683333333333
SLC1A6	-1.45933333333333
ZNF563	-0.2475
C1S	3.97425
TCF7L1	0.723875
OR10Z1	0.4365
ME2	-0.4651
C6orf151	-0.754125
KPNA4	-0.3061
GLO1	-1.16525
WDR61	0.499333333333333
CD302	0.497
SIRT7	0.36
C11orf59	0.135
PKIG	0.10775
PPIL3	-0.13175
CCDC74B	0.331625
ZNF528	0.78
EFNA5	-0.149
FCGRT	1.8195
NOL4	1.9645
CCS	-0.28175
LOC374491	-0.71775
MFSD7	2.8675
ZNF555	-0.1035
LIMS3	-0.55925
TSSC4	0.571
COL11A2	-1.3135
C1orf119	1.75666666666667
BPNT1	-0.291375
CHRNA6	1.9635
C1orf173	0.2486
PLD2	0.033
ORC1L	-3.05175
SASH1	1.048875
CDC14B	-0.9875
RLBP1L1	0.41825
LDLRAP1	-0.6003
NAT8B	-0.347166666666667
HHEX	-0.7765
LGALS7	1.876
PLCH1	-1.65025
OR1M1	0.338
PRAMEF16	-0.2725
HECTD1	-0.4115
C14orf39	-0.268
TLN2	1.1528
HDAC4	-1.15371428571429
SYCP2L	-3.318
GLRA1	-0.1835
RPS6	-0.787625
hCG_1757335	-0.296
KLHL1	6.3715
CTNNBIP1	0.458666666666667
SCAND2	-0.4031
HMGN2	-0.5931
YAF2	-0.39525
BRPF1	-0.001
LIAS	-0.8875
CTA-246H3.1	-2.90175
SAG	2.394
C20orf10	0.32
HNRNPA2B1	-0.631333333333333
GADD45A	-1.195
MSH4	0.133
TMEM70	0.4585
HIST1H2AM	1.217
C19orf26	0.0425
C1orf50	-0.6265
GNG3	-0.8135
FTO	0.97175
CALCB	-0.918
PPP3R1	-0.19
C15orf42	-1.702
CCNJ	-1.4055
GNAZ	0.310533333333333
PSD	-0.305166666666667
FAM57A	-1.41675
STIM2	0.713666666666667
DHX8	0.55975
MOGAT3	-0.4735
UBE3B	0.762333333333333
PLAT	0.989833333333333
C6orf206	1.4575
COPE	-0.0235
EIF3A	0.564125
C1QL2	-0.16975
IQCE	0.2265
KIAA0182	-0.753166666666667
SLC22A7	-0.6271
PPFIA2	1.2125
ADAMTS15	0.3995
ODZ1	-0.504
THBS4	3.1805
ARHGAP1	0.639375
B4GALNT3	-0.257166666666667
FCHO1	-0.984
LOC440456	0.0165
HOXD10	0.875666666666667
CXCR3	1.38666666666667
CHI3L2	-0.06025
SRPX2	2.8725
ZNF132	0.538333333333333
UBAC2	0.971166666666667
RPL32P3	-0.4515
CBWD6	-0.485
ST6GALNAC4	-0.791
KIAA0391	0.395
LOC388969	1.2475
KRTAP5-8	-0.192833333333333
ZNF786	-0.0585
LYVE1	3.0935
GPR144	-0.0165
APOH	-5.462625
TSC22D2	0.458333333333333
PLCD1	-0.35075
FLG2	0.348
M-RIP	0.0708
NDUFV1	-0.72225
POLDIP2	0.917333333333333
RAB3GAP2	0.630666666666667
RPSAP15	-0.9125
CLEC7A	1.579125
HSPA14	0.10025
TAAR5	0.154
FAM132A	-0.55425
C2orf43	-0.59575
OR10V1	0.36
SELPLG	0.95875
C1QTNF6	0.614333333333333
OPCML	2.6459
DTYMK	-0.481
ALDH16A1	0.205
F13B	-0.9205
MGC16169	0.66775
KIRREL2	-1.6745
C14orf32	0.284333333333333
SLAIN2	0.8894
HSD3B2	-0.0345
AMMECR1L	0.1348
LRRC37B	0.229
HMG20A	-0.318166666666667
C22orf27	0.4137
FBXL22	0.511
AP1B1	0.329666666666667
TNKS1BP1	0.56025
CD74	3.80525
HSPA12B	2.2955
PLSCR1	0.390833333333333
SLC35E1	0.00216666666666666
FEZ1	-0.99975
APOD	4.93375
C16orf44	-0.466
C1orf166	0.309
KCTD11	0.36925
NELF	-1.81675
SRP54	0.296833333333333
MGC35361	-0.45325
GPR35	-1.5635
NRGN	-1.354125
SIGLEC12	0.064
SCN1B	0.71475
IFNW1	-0.3125
STAR	-5.20325
HLA-DQA2	4.113
RNASEH2B	-0.90525
TAAR2	-0.1655
VAMP5	0.518333333333333
TUBA1C	-0.598142857142857
PIK3R2	-0.522875
ARD1A	-0.596666666666667
EBF2	0.188333333333333
CAMSAP1L1	0.965
CYP3A43	0.08775
AKR1B1	-1.55225
KIAA1729	-0.71075
KAL1	1.3825
CYBB	1.16775
UXS1	-0.7925
LOC338579	0.2405
C11orf45	0.0465
SHB	0.512375
IKZF4	-0.10025
NDUFA1	0.0515
HSPE1	-0.839
C1orf215	-0.25975
GPR113	-0.067
ZNF573	0.105
TBX18	0.635
GGTA1	5.06025
PCDHGA8	-1.0885
RPS6KL1	0.09475
DPP9	-0.513125
SLC43A2	0.401625
COPS3	-1.27425
PMPCB	-0.414
HYLS1	-0.4705
LSM8	-1.29183333333333
PDE6B	-0.971125
C10orf118	1.1901
OR1C1	0.188333333333333
ZNF415	-1.00175
OR2F1	-0.04225
ZDHHC13	0.672
FZD8	-0.7604
TCEA1	-1.1316
SUSD4	3.274375
C22orf24	0.2855
TNFRSF14	-0.17225
TRIM28	-0.499833333333333
FGF5	-1.774375
CSPG5	-0.168166666666667
RNF133	-0.3795
FKBP15	0.38275
BZW2	-0.56775
NSMCE1	-0.0105
PTPRN	-0.5575
TST	-0.686375
POP1	-0.803
RNF24	-1.14116666666667
SFRS4	-0.12475
REPS1	-1.27175
CD70	-0.775166666666667
PDXDC1	0.2695
SRC	0.5878
NTNG1	3.75283333333333
SETD1B	0.4645
TINP1	-0.179
ZNF606	0.899166666666667
