Hybridization REF	TCGA-A8-A06Y-01A-21R-A00Z-07
YSK4	0.869666666666667
ELN	0.4654
SAMD8	0.435666666666667
MPI	-1.40216666666667
MEPCE	0.1239
ABCC3	-3.454
NANOGP1	-3.439
KCNK17	-0.347
HLA-DMB	2.86433333333333
RRAGA	1.82925
ANGEL1	0.722
RBM32B	-0.021
CPN1	-2.816
MGC52282	-0.8955
HLA-A	1.25616666666667
OR9G4	0.5945
EDNRB	-1.031625
SCD	-0.298071428571428
C14orf80	-1.349
BAGE2	0.4405
RABL4	0.755333333333333
RCVRN	0.8235
SHANK1	0.182
NLRP7	-3.7545
CD226	0.4025
STAT3	1.0389375
SYNJ2	-0.1745
TPCN2	-0.160666666666667
WDR36	-0.816166666666667
MBD4	0.52325
ROBO1	-1.5952
ST3GAL6	-3.45175
SLAMF8	1.75
ATN1	0.061
GPR141	0.343
KRT36	-0.0665
TPH1	-0.298
DDX52	0.7905
ZSCAN29	-0.402333333333333
TRPT1	0.0801666666666667
DPEP3	0.61275
DENND4A	-0.749625
TSPAN16	-0.613
PTCHD2	0.1905
LOC145814	-0.33025
CAP1	-0.417333333333333
EIF5A2	0.4456
NT5DC3	-0.49
SEPT9	-1.29725
SEZ6L2	1.342125
EGFLAM	3.19325
VPS11	0.707375
NDUFB5	0.130833333333333
CIDEA	0.479166666666667
IER5L	-0.25825
N6AMT1	1.11875
FAM83C	-0.1215
OXR1	0.818583333333333
IRX1	-0.2125
DGKB	-0.00599999999999998
GCN5L2	-1.096
MIR16	0.82025
FBXW9	0.18075
WDR4	-1.23416666666667
PDC	-0.253
VPS33B	-1.04775
HEXB	-0.078
FLJ32214	0.053
TCEB3	-0.69975
CRLF1	-4.299
ABI3BP	-1.4865
C8orf22	-4.062
PYCR1	-0.348375
KIAA1706	1.184
CDK5R2	0.917
WAS	-0.172
C12orf60	2.013
CCBL2	-0.3325
MADD	-0.27625
C5orf34	-2.63
WDR42A	1.7212
KLF12	-1.521375
HSPA1A	2.28275
ITM2C	-1.19616666666667
DAPK2	1.49816666666667
LOC442590	0.55
SUMF2	-0.214875
CENPA	-3.36576923076923
TMED5	-0.4445
CDH6	-0.2271
BRP44	1.567
THG1L	-0.47925
GABRA2	-3.214
C14orf166	0.3365
MYL1	-1.78883333333333
TNFSF18	0.337
PAP2D	-1.66783333333333
PPIB	-0.55025
KLHL4	-0.523125
SFN	-1.5065
CCDC127	1.318
FRAP1	-0.634
GOLGA5	1.57975
SDCCAG1	0.26325
MGC21675	0.558666666666667
C10orf95	-0.9645
KIAA1345	1.4565
C1orf163	-1.242
LACE1	0.2635
OR10K2	0.5885
CENPN	-2.05768
TMED2	0.9995
UGT1A6	-0.7905
ANG	0.03825
U2AF1	-0.9155
CASC2	0.669166666666667
NMT2	-0.0285
OSGEPL1	-0.19725
DFNB31	-0.594
SLC6A20	1.869125
DKC1	-0.72275
FXYD4	-0.925
WDR64	-0.0555
MGC5590	0.6465
CREBZF	0.2285
DAZ1	-0.52075
PRPSAP1	0.06725
GCHFR	-2.49425
TTC7A	-0.88225
LOC196993	0.42375
UBD	3.17183333333333
S100A1	0.55075
RPL6	0.746666666666667
DNAJB6	1.188
NAGS	0.5937
C2orf58	0.0195000000000001
KERA	0.196833333333333
MT1X	-1.6162
UBE2B	1.5704
KEAP1	0.486
MST1	-3.117875
OMA1	0.84
ABLIM2	1.0585
BCL2L13	-0.21075
JAZF1	-0.0751666666666667
TMEM63B	0.844
S100A8	-1.5141
ARFIP2	-0.24525
UROS	-0.616
KHDRBS2	-1.042
POLQ	-2.969
SOAT1	-1.4125
SPAG4	0.12575
MRPS30	-0.883166666666667
LOC494141	-0.18825
OR2T11	0.4395
ORAOV1	-0.5788
ZNF184	-0.368
TCEB3B	0.2244
ADAM21	0.067
GDPD1	1.017
SPINLW1	0.00125
PRR14	0.285666666666667
KCTD9	0.5809
NUDT3	-0.0465
KIAA1822	1.3943
HIST1H4K	0.193
DFNA5	-2.01725
GABPA	0.3845
C14orf44	1.15325
POLB	1.092125
PTAR1	-1.123
SEC31A	1.345
TRIM58	1.17225
TAS2R14	-0.761
VPS8	0.32
H1F0	0.793666666666667
PRKCB1	-4.50433333333333
UGT2A1	0.507
TOR1B	0.076
LSS	-1.098
C2orf19	0.509
HNRNPC	0.311785714285714
TMEM100	-2.81283333333333
LOC116349	-0.514
OR51M1	0.553
CCDC142	-0.37725
ISG15	2.77775
ZCCHC14	0.443875
CREBL2	1.070625
TGDS	-1.30675
DC2	-0.045
CACNA2D3	-1.77428571428571
ZNF429	0.081375
LYPD6	-0.944666666666667
SUCLG1	0.149166666666667
OR51I1	-0.8605
MAGEH1	2.27325
PRPF40A	-0.168
SMR3A	0.2345
SPINK2	-1.24225
THAP2	0.335125
NPY5R	-1.208125
IRF4	-3.165625
SPESP1	-2.425
OR10S1	0.815
DTD1	-0.25375
TUBE1	-0.936
DDX19A	-0.2295
PDPN	-2.885125
TMEM34	0.822416666666667
MGAM	-0.49825
COL3A1	4.72683333333333
GFM2	-0.4808
OR5A2	-0.204
PSG9	-0.8645
ARHGEF11	0.493
IVNS1ABP	-0.5316875
SIGIRR	0.97775
DUSP19	-0.34025
DNAJC14	0.251
ACSS1	0.984125
IL1RAPL2	0.039
C4orf30	-0.9015
SEPT4	1.32
LANCL3	-3.0115
SPAG17	2.63933333333333
PRDX3	0.0885
HNF1A	-0.32775
P4HA2	-0.968
RFWD3	-0.127666666666667
MOV10	-0.99375
DNAJA5	0.984
LOC729440	-0.124
LOC200383	0.227125
SMC2	-3.03275
MIXL1	-1.132
TMEM9	1.445
FAM86A	1.632
ZNF174	0.564
MYH14	-0.319
CCR8	0.331
VPS37C	1.59366666666667
GPATCH1	0.3935
B3GNT8	2.159
TBX4	-0.3715
CNR2	0.422833333333333
PCDH1	1.041
C5orf29	2.109125
OCIAD2	1.52925
PLCG2	-0.39875
KIAA0247	1.797375
HRH3	0.1103
CAPN13	3.021
CCR1	-1.0088
MGC15523	0.361833333333333
UVRAG	3.31033333333333
DNAJA2	0.6855
ITGA2B	-0.766833333333333
CLDN5	3.27825
PTPRN2	-2.28821428571429
ZNF512	-0.390666666666667
PSAP	-0.117928571428571
CCDC140	-0.997
LRRC55	-0.03675
CYP26C1	-0.1575
C8orf47	3.7745
LYN	-0.536
DUSP6	-0.890833333333333
TGFB3	1.43533333333333
ELK1	-0.3882
PCDH11Y	-0.4062
HGD	-2.79075
C17orf58	0.803
MYO3A	0.4705
SERPINE2	-4.82033333333333
AARSD1	-0.888125
C14orf73	-0.81775
ADAM33	-0.15275
ZNF491	0.6925
MAPK6	-1.78116666666667
TCN1	4.35266666666667
SLC24A6	-0.048
UBE2R2	0.43025
H1FNT	1.15025
TATDN2	0.138666666666667
LILRB1	0.0795
P2RY5	0.958
NUCB2	3.4715
C2orf37	0.84075
SNX27	1.36183333333333
MTA3	0.810875
FOXO4	0.721875
ID4	-1.83366666666667
SOX5	-2.78166666666667
PXMP3	0.853375
OR52M1	-0.0405
SFT2D3	-0.03325
INA	-3.34883333333333
MCOLN1	0.88875
NFIX	2.3119
CLEC14A	5.36233333333333
HIBCH	1.416
PLA2G5	0.187
TIMM10	-0.1845
MED17	-0.052
COL4A4	0.492
TPP1	0.345666666666667
GJA3	-1.444
TMPRSS5	-1.76975
AADACL3	1.194
DNMBP	-0.5175
ENPP5	5.76716666666667
NQO1	0.000900000000000004
ZSCAN2	-0.88
SEC24C	0.000666666666666686
GTF2A1L	-1.736
AXIN2	-0.5347
FAM33A	-1.878
C16orf13	-0.317375
SPNS2	0.68225
TAF1	-0.164
AP1G2	0.447833333333333
RBM42	0.267166666666667
HCN2	-0.618166666666667
EFHB	0.4165
RUSC1	0.0748333333333333
GRIK5	0.3165
USP21	0.689166666666667
ATAD3C	0.546
ORMDL2	1.247125
PRSS7	-3.2305
PSAT1	-6.18775
FLJ13195	0.260666666666667
TBC1D1	1.24983333333333
IFNG	0.5865
OTOS	0.180833333333333
ZNF773	1.21633333333333
EMD	-2.29225
RETN	-0.50075
CCL8	3.396
APH1A	0.623
COX18	0.427375
GTF2IRD2	0.01025
CCDC82	-1.961
PAFAH2	0.6775
NPEPL1	-0.0795
RP11-114G1.1	0.592
TP53INP1	2.3125
ZNF300	-3.50066666666667
FOXL2	-4.0675
LARP2	1.12408333333333
LATS1	0.12625
HTR6	-0.6565
SPOCK2	-0.594833333333333
RNF144B	2.49033333333333
HTATIP2	-0.2755
MGC10334	-0.277083333333333
CENTA2	1.20233333333333
FGF2	3.50475
FXYD7	0.2285
PHYHIPL	-2.66657142857143
GPR34	2.969
DDX6	0.7365
OR10W1	0.431
LHFPL1	-0.964
ZNF313	-0.3555
VPS28	1.08225
AP3M1	0.1563
AKR1CL2	-1.63175
TRAF4	0.173375
OR2B11	0.6245
C19orf12	0.232166666666667
AKAP9	-0.0275
C1orf62	0.236
SLC20A1	-1.8658
FAM112A	0.13625
LDB2	0.587625
MRPS23	-0.445
KLK5	0.058
SPTB	-0.277
EFEMP2	0.0125
EFNB2	0.377125
PCM1	0.629071428571429
NMNAT3	1.47425
TSG101	1.109
C8orf40	0.5505
NOB1	-0.72625
ABHD3	0.1315
GTF3C4	0.6085
PIGN	0.786166666666667
GALNTL1	-1.962
AEBP1	0.144375
OR9Q1	1.3005
ANKRD2	0.072125
CCL28	-0.34725
TRIM38	0.174833333333333
TMCC1	0.205
SMG5	0.49775
LRRC7	-0.0885
NCAPD2	-2.2405
C6orf153	-0.50175
C1orf74	0.869
OTUD6A	0.244
DCP2	-0.396666666666667
TMEM24	0.9605
RPL18	0.183
TMEM177	-0.40775
LRRC37A3	-0.126
C1D	-0.359166666666667
LDHC	0.5385
UBE4B	-0.00183333333333334
NIT1	1.121875
BTN3A3	0.624
RASD1	2.234625
COMMD3	0.3615
SHFM1	0.1475
BIRC8	-0.0326666666666666
DUT	-1.5265
C12orf51	1.1445
LRRC59	-0.757333333333333
LY6H	-0.4205
WDR22	0.88275
EDEM1	0.0932142857142857
ADH1A	0.146
PANX2	-0.2637
CYP11B1	0.39025
CDC73	0.271
GPR172A	0.00825000000000002
GSTM3	-2.77361538461538
KCNA5	0.040875
SERAC1	0.38
NFATC2	-0.9765
ANAPC5	-0.2607
C15orf24	-0.16825
NFATC2IP	-0.3035
TNRC6C	0.138833333333333
MGC102966	-2.305125
FGD5	-0.184
MED9	0.369
RAB13	1.30483333333333
C15orf49	0.158
CRYGS	-0.3325
C12orf53	-0.8315
LOC283693	-0.9295
COX6B2	-0.593375
PHF14	-0.2745
FAM3A	-0.514875
RPL13	-0.2063
PRDX2	0.0486
FLJ34047	-2.041
PRMT3	-0.28675
KCTD19	-1.488
TRIM10	-0.338333333333333
MGC26597	0.870166666666667
GCNT4	0.428
GPRASP1	0.0245
CDKN1C	-1.42225
RHBDL2	0.7641
HSPH1	0.0835
AQP1	2.741625
COL17A1	-1.4998
GFAP	0.326166666666667
CDC16	-0.11475
KIAA1614	0.125
C6orf118	-0.353
ZSWIM5	-0.772
FAM83F	2.377
LYNX1	0.0984375
SYNPR	1.7505
XG	2.32183333333333
PRSS16	2.36625
KIF13B	1.14128571428571
PCDH9	-2.611875
HIST1H2AH	1.91766666666667
RBM18	-0.11175
ZNF626	0.624625
HEXIM2	0.1805
ITFG1	0.7065
TUBG2	-1.154
SFRS7	-0.0868333333333333
C9orf14	1.046
EXTL1	-1.323
GBP3	1.9225
WDR5	-0.5775
RARG	-0.352833333333333
MYO7A	-0.17775
CECR6	-1.2645
C13orf3	-2.6645
SFRS18	-0.531375
ACVR1B	0.1345
PSMD1	-0.713
C7orf31	0.0425
ILVBL	-0.68175
IFNGR1	0.5595
RNF186	0.353
NOL9	-0.5445
MAGEL2	-0.88575
SLC29A2	-0.65975
NHSL1	0.403
RBMX	-0.7745
PSORS1C2	0.09225
RAD51L3	-0.308083333333333
LCN6	0.89725
ORAI2	-0.156
BRUNOL6	-0.0884444444444445
OR4K5	0.3725
CDC123	-0.605
MSLN	-1.60733333333333
WWTR1	0.392666666666667
ZNF700	-0.138
COBL	0.21575
PPP1R16B	-0.55475
GAS7	-1.4224
MDN1	-1.13125
HAAO	-0.3435
C9orf68	1.39425
TNFAIP2	0.416375
FOXN1	0.787
hCG_2033311	-0.155833333333333
ATP6V0D2	-0.6977
RPL41	0.506375
SLC38A1	2.703375
ARHGAP6	-1.27358333333333
ADAD2	-0.1835
PHF20L1	0.336
MCM3AP	1.00366666666667
ST3GAL3	-1.13283333333333
SNX1	0.109833333333333
ELF5	3.3055
PARP3	0.124875
RBM8A	0.0675
LINGO4	0.6095
ITGA9	-0.094
ZFR	0.03425
ACSL6	0.68875
FLJ20699	0.2958
DAOA	0.949
FABP4	3.0385
KCNB1	-0.58925
CANX	1.1111
SLC25A28	0.7665
ADIPOR2	3.473
ECHDC2	1.7365
SMA4	1.87325
FRZB	2.218
PABPC1	-0.0213333333333333
DMRTB1	-0.394
APOBEC3G	-1.249
CATSPER2	-1.167
CUEDC1	0.2075
STARD9	-1.968
CLDN8	3.287125
LOC23117	-0.966772727272727
E2F6	-1.40444444444444
TMEM126B	-0.512
DPY19L4	0.9575
GIMAP5	2.301
NDUFA9	-0.106166666666667
FAM77C	0.5345
CTPS2	2.22975
LOC51035	-0.30125
WDSOF1	-0.13
EGLN3	-0.325625
PITX3	0.122
OR52E8	1.787
GRM4	0.1245
KLK1	-2.8685
GPM6B	-1.102125
RRAGD	0.869833333333333
PAGE5	-3.7295
UCHL5	-0.845333333333333
ULK3	-1.35716666666667
AIM2	-1.18316666666667
PNO1	-0.508833333333333
OR2F2	0.7625
GNAT2	-0.2625
SIX1	4.187
ST13	-0.580916666666667
ZBTB44	0.422
TIMP2	-0.12625
ZMAT4	1.10675
GTF2IRD1	-0.0155
ZNF19	1.178
ZNF714	-0.98775
RSC1A1	-0.06225
C9orf80	0.2495
PSMA8	0.521166666666667
TMEM141	0.93325
COX4I1	0.514714285714286
CTAGE1	0.634
DTWD1	-1.33425
HSD11B1	-0.512
KRT6B	2.137875
ARID4B	1.40075
LHFPL3	0.25575
WWP2	0.7835
ZNF326	-1.0825
RGPD1	-1.103
CTSH	0.735
FASTKD1	-1.069875
PAF1	0.3286
TTC9C	-0.5055
IFT57	0.7773
PRSS36	0.196
IL20RB	-2.668
ZNF592	-0.780166666666667
DCTD	0.0315
CFP	1.4685
MFNG	-1.679375
JMJD2B	0.12525
ALDH3B1	-0.682
THSD4	2.40466666666667
KCNJ5	0.951833333333333
LMNA	-0.3675
TBCD	0.225875
ZNF250	-0.1525
CASQ2	0.799833333333333
PEG10	-4.45058333333333
PRAME	-5.5624
NP	-0.174375
TRIM59	-0.543
ZNF12	0.379875
XTP3TPA	0.21925
SIGLEC7	-1.0173
PANK4	-1.21625
FAM70A	-3.76683333333333
SNED1	-0.707
HIP1	0.865
RAET1E	2.008
AMAC1L2	-0.07
AHNAK2	-1.65241666666667
TOE1	-1.95066666666667
RECQL4	-2.0585
SPRYD3	1.32675
DPAGT1	0.3205
MAGED2	1.4722
ANKRD55	4.22925
TRPS1	4.27883333333333
DOK7	0.15175
TFPI2	-3.562
GTF2H3	0.095
CYP4F11	-0.491875
LHX2	-3.82733333333333
ATG16L1	1.91766666666667
ASB12	0.9405
C1orf116	3.33475
NF2	-0.9664
POM121	-0.6211
PHYHD1	3.4753
TXNDC17	0.665833333333333
DKFZp779O175	-0.713
NUP62	-0.187214285714286
MYO18B	-1.393
PRAMEF1	-0.1375
TCBA1	0.6385
TMEM168	1.23475
FJX1	0.958333333333333
CLCF1	-0.88075
SEPN1	-0.44175
IGSF2	0.328
NUDCD1	-0.315833333333333
TFF3	0.7335
NDFIP1	0.964142857142857
CHCHD4	-0.13125
TNR	0.3445
CUTA	0.235166666666667
USP44	-4.2715
DPP10	-0.864
IWS1	-0.373833333333333
PCGF1	-0.32125
SULT1C4	0.456
NTF5	-0.32375
PTPN13	1.3875
SSTR5	0.079
SFRP1	-4.24875
IDH3B	-0.887875
SUOX	1.33566666666667
TMCO5	0.26775
GOLT1B	0.07675
MIB1	-0.105714285714286
PCDHGB1	1.828
SUSD1	0.426
ICAM5	-3.57483333333333
PAPOLB	-0.25625
URM1	-0.4687
TMEM106B	0.174333333333333
LRIG2	-1.26275
SLC27A5	-0.1685
CLIC6	5.3963
ZNF420	1.115
SCN9A	-2.16555555555556
KIAA1909	1.93375
ELMOD1	-2.08425
PRKAG1	0.13225
FAM64A	-2.23144444444444
EEF1G	-0.2579
SMAD5	1.04625
INCENP	-2.59875
WASF2	-1.64
GARS	-0.3709
CDK10	-0.4622
HLX	-0.142666666666667
MDM4	0.405375
ZNRF1	-0.940214285714286
HHATL	-1.31033333333333
FAM21C	0.119
HIST2H3C	-0.65025
PFDN2	0.779375
ZNF200	-0.9835
NDN	-1.89375
HBA2	-2.88383333333333
FBLN5	0.228375
PUM1	0.0189285714285714
TNNT1	0.0641666666666667
C19orf59	-0.829333333333333
HNRPH2	1.25283333333333
RAB7A	-0.125
PMS2	-0.59825
BIRC3	-2.408
NRSN2	0.381375
OR52K2	0.323166666666667
SPOCK1	-1.43078571428571
H2AFY	0.23775
RXRB	-0.17875
ZNF638	-0.138
ANKRD45	-0.322
ACTN4	-0.326166666666667
FXC1	1.121
EIF2B5	0.35175
VPS33A	-0.29875
PINK1	0.0525
FAM106A	-0.7215
SKIP	0.8474
GAPDHS	0.326
MUM1L1	-0.10325
PSTPIP1	-1.0705
CNTNAP1	-1.642
CYP26A1	-3.81275
APOL2	-0.4954
TACC2	1.493875
COX7A2L	0.00399999999999997
HSD17B1	0.616625
ARRB2	-1.34575
SLC7A6	0.3726
HSD17B10	-0.177
RBJ	-0.2025
NUP155	-0.97275
MRPL10	-0.501
CYCS	-0.790083333333333
CCDC46	0.456
TECTA	0.419
GNAL	-1.23025
LPO	-0.1985
PEBP4	1.7795
DDX11	-1.93
C18orf12	0.593
TAF9B	0.0436666666666667
IMP4	0.516
RPA4	-0.9155
NDUFS1	-0.3695
UPK1A	-0.0185
ARRDC2	0.6115
C18orf20	0.912
AES	-0.186571428571429
CD2BP2	0.106833333333333
C16orf54	0.4205
UGT2B17	-0.87425
FGFR1	-0.586095238095238
CEACAM6	4.7463
CHRM5	-0.1755
CERK	-1.355
AP3S2	0.307357142857143
ANKS4B	-0.69825
CLCNKA	0.291833333333333
ZNF208	-0.655
HLA-DRB5	2.747
CARKL	0.29525
GOT1	-0.1835
CASP6	1.135875
HOXA1	-2.1135
RCL1	0.00299999999999999
ZNF181	0.868
RAB40B	1.3395
MRPL38	-0.05
LRRN2	2.16025
C3orf25	1.092
OR5D14	-0.263
OR10AG1	1.2875
BET1L	0.9075
FRY	4.764
AK3L1	-0.89025
CSF3R	0.592833333333333
POLR3K	-0.388166666666667
ATG2B	0.860833333333333
EPS8	-1.194
DARS	-0.0245
C10orf56	-0.490833333333333
DAD1	0.950833333333333
RIOK1	-0.837166666666667
HERC2	-0.63275
HSD11B2	0.504333333333333
FAM96B	-0.609
MGC13057	-2.79914285714286
BSN	0.387
CAND1	0.0281666666666667
HCST	0.712
ACTR10	0.688333333333333
OR8D4	0.207
NASP	-1.9465
COL9A2	0.594166666666667
LYZL1	0.0825
GPC5	-2.1825
TBL3	-0.735666666666667
CENTD2	-0.181
OR5AP2	0.6435
TLR1	3.8135
LMO6	-0.50825
ZIC2	-0.255
CPNE5	0.54825
ZMYND15	1.59375
FLJ22374	-0.544
CCDC106	0.0425
PARP16	-1.06925
PDIA3	0.394
C14orf126	0.0615
CECR2	0.399
SFRS1	-0.731928571428571
FIGLA	0.775
DCP1A	0.165833333333333
MGC45800	-2.3063
TEKT1	0.0726666666666667
C10orf67	1.3825
CLN5	0.831875
NTN2L	0.521
GLE1L	-0.05325
CES2	0.3822
GNAS	0.541833333333333
DDX53	1.0185
TSPAN13	2.13
MRPL52	-0.1205
SPIRE2	-0.28025
TAS2R39	0.63975
SCUBE3	3.47825
UCRC	-0.5411
CDKL3	0.19675
KIAA1715	-1.1977
ZNF345	1.04525
RTF1	-0.366375
DHRS7	1.24675
RIPK4	-0.7935
EXOSC2	-1.123
MS4A2	0.6965
FGF17	-0.132
WDR59	0.121375
EVI2A	-3.18525
IL17RC	0.404666666666667
HS3ST1	2.40725
ITGB1BP2	-1.962
RBPJ	-0.824
GIMAP1	2.288
INE1	-0.308833333333333
ALDH18A1	1.494875
TPI1	-1.306375
GATA6	0.18225
CABP1	-0.649333333333333
ZNF484	-0.008
DAPK3	0.264
GJB1	0.5595
PIN1	-0.437125
SLC6A15	-3.24916666666667
CNO	-0.40075
RIN2	3.39225
FRRS1	-1.3555
CYorf15B	-3.43625
DMRT3	2.76771428571429
ATAD1	0.311875
OTUD4	-0.0355
ATOH8	-2.079
ZSCAN16	1.477375
ASCC1	0.0525
OTUD3	0.107625
MGC33212	-1.22516666666667
YME1L1	0.1
RP11-218C14.6	0.32
PCBP4	0.2445
TNFRSF10A	0.9395
CDH10	-4.895
KL	1.41028571428571
SCP2	0.402333333333333
C9orf119	0.29425
SON	0.05175
MAFK	0.199
SBNO2	-0.5935
SLC6A6	-1.45075
SC4MOL	-0.889875
FAM35B	-0.117375
PPP1R9A	2.0065
PDZRN3	0.231875
CXorf20	null
C6orf126	-0.296
AVEN	-0.76025
FLJ21075	-2.26
C14orf132	-1.000875
PCK2	-0.304625
GUCY2C	-0.459
BARX2	0.955
PEX11G	1.0135
DAO	-0.232
C10orf49	-0.28275
EDNRA	0.973833333333333
PPP2R5A	2.5474
DDX39	-1.0165
SERF1A	0.29975
ASCIZ	0.3781
FNDC8	-0.302666666666667
PTMS	-0.8365
PHF7	-0.7065
PIP4K2B	0.1355
HHLA2	0.256
BDH2	1.7595
APOBEC2	-0.60675
PENK	-0.548
SMAD9	0.0975
MT3	0.37725
RGL1	-0.083125
ATG10	-0.49275
DLGAP4	0.918666666666667
APPBP2	-0.513357142857143
BACE2	-0.823428571428572
LOC339344	-0.3375
ZNF395	1.0866875
HIST1H2BL	0.331
ZNF467	-0.0293750000000001
SLC25A21	-0.34425
PALM2	-0.57
NSUN5C	-1.011
IL5	0.321555555555556
CLSTN2	0.15075
ANXA8L2	-1.23275
PTGES	0.850875
GDAP1L1	-1.95366666666667
OPRK1	-0.9468
WDR20	0.544666666666667
C12orf4	0.52125
NUP88	-1.048
XRCC6BP1	-0.370333333333333
FCGBP	0.535285714285714
LEMD2	-0.2015
NOMO1	0.3305
C10orf79	2.642
ZNF79	1.1599
OCRL	0.699
HSPA8	-0.167916666666667
DIDO1	0.290791666666667
PLA2R1	2.026
COG3	0.0693
NGDN	0.00750000000000001
CBFA2T2	0.347
PNOC	-3.04375
PRRG1	0.289833333333333
AGGF1	0.305
DPF2	0.8115
YIPF7	0.409
TRPV5	0.5595
ZNF322B	1.21825
MED12	-0.535166666666667
CARS	-0.338666666666667
ABCC11	0.721333333333333
C9orf25	0.192
MYH1	-0.045
FRYL	0.396583333333333
AGTRAP	-0.64025
MMP27	-0.1985
ZNF432	-0.205875
OR8D1	-0.3615
OR13D1	0.55475
VWA1	1.6375
STON1	-0.2915
IL5RA	-0.03625
PERP	0.5484
C10orf107	-1.35733333333333
TNFSF12	2.401
FN1	-0.716333333333333
MTR	-0.116166666666667
PHLPPL	0.41
ZNF425	0.52325
DHFR	-1.97955555555556
PPP1R12A	0.676125
RSPO2	-2.13385714285714
ZNF7	0.03275
ZNF583	-0.7985
TPMT	-1.02516666666667
GPR132	0.4065
OR2T12	-0.08825
SERTAD2	-0.7368
ATP1A1	-0.5437
FRMPD3	0.91775
ZNF672	0.42725
PLXNB3	0.545625
EML5	0.45
FAIM3	-0.6135
UBQLN2	0.466
SORCS2	-0.8055
PRIM2	-1.66
ACVR2A	-0.314333333333333
YWHAZ	1.23741666666667
PGM2L1	1.82871428571429
GNAO1	0.372538461538462
RPL10	-0.2591
RPS6KA6	1.561
PFKL	-1.46116666666667
SH3D19	0.7135
AURKB	-2.83583333333333
ZC3H6	1.33225
DISC1	-0.284333333333333
FLJ39660	-4.0888
TMEM25	2.818125
OSBPL10	-1.656375
CLTCL1	-1.95
ALG6	-0.95275
CATSPER4	0.1395
LRTM1	0.779
RRAD	2.12333333333333
TIPIN	-2.48925
CARD14	1.583
RBM9	-1.71
RASSF4	0.51425
SLC25A18	-0.468
C6orf58	-0.476166666666667
IGHD	-0.00799999999999999
PLA2G6	-0.123
TPT1	1.11375
SEC63	0.9488
CCDC113	1.3191
TDRD10	0.498375
KIAA1666	-1.4
TOR1AIP1	1.36408333333333
SYTL4	2.52283333333333
SPRR2F	-1.4085
CEBPD	2.06675
SNTG2	-1.79325
C20orf77	-0.309583333333333
TAS2R49	-0.902
C6orf173	-2.452
SVEP1	-0.2718
PXN	-0.0647857142857143
VIL2	1.07775
C5orf21	1.72558333333333
DIXDC1	0.289
GANAB	-0.294833333333333
PDSS1	-1.58275
NGFR	-0.72175
ATP8B4	0.355
BMP8A	0.6145
CCDC132	0.16825
GNRH1	-0.73275
OR10T2	-0.16325
PDGFD	4.20816666666667
OR6W1P	0.261
HARS	-0.176
KRT77	-0.1475
AQP8	-0.5205
ITGB1	0.3834
ZNF254	-0.3322
PAX1	0.203333333333333
PSMC4	-0.3839
ANKRD22	4.44
PSMD8	0.0453333333333333
HTR1E	0.566666666666667
SOX10	-2.4437
OR5B2	1.6475
RABGEF1	-0.687357142857143
MAP1LC3B	0.409
CYB5R4	0.455
AGXT2L1	1.1835
FLJ41603	3.34483333333333
TRAPPC2	1.3995
FNTB	0.4777
FLJ14107	-0.290166666666667
AURKAIP1	-0.40925
DSE	-0.12225
NFKBIZ	-2.3488
OSBPL3	-1.63683333333333
LOC130576	0.33
SLC39A9	1.58666666666667
LOC137886	0.66125
RHCE	-3.393
ATG7	0.902
FAM82A	0.776666666666667
FBN3	-0.0755
MCFD2	-0.818166666666667
CASP14	-0.372
EPS15	0.223333333333333
SFRS2B	1.64475
C19orf47	-0.234
PLAC9	-1.0255
GPR23	-0.95
BTNL3	0.163666666666667
RGS8	0.2165
GNS	0.3995
ENO2	-3.08133333333333
CBX1	0.7866
PEX26	0.4875
LRP5	-0.6
ADAMTSL4	-2.69733333333333
ARR3	0.337333333333333
MAP1A	-0.95675
CD2	0.8295
NAV2	-1.5171875
TMEM69	-1.1845
ATXN7	-0.1745
CHN2	-1.9445
ZNF781	-1.488
HAS2	-3.85716666666667
KIAA0241	-0.699166666666667
BIC	0.343
MOBKL2A	-0.29725
CYP2C9	0.7715
CNOT7	0.515285714285714
SFRS10	-0.4705
CST11	1.261
FLJ37543	-0.3745
NKAP	-0.4645
RUNX1T1	0.858
EAF1	0.6652
IL4I1	1.26325
LRRC61	-0.621666666666667
PSIP1	-1.77941666666667
SPRR4	1.011
ZFP90	0.762166666666667
AP2B1	1.107
SLC30A7	0.940833333333333
C7orf28A	0.126166666666667
S100B	-4.531
BMP2	-2.64325
ESR1	5.25875
ZFPL1	0.18325
ARHGAP12	1.486
LRRC19	0.0378333333333333
ZNF767	-0.7685
NACA	0.4824
OLIG1	-1.2245
PRF1	0.047
LST1	1.43133333333333
SPATA9	-0.9195
CNFN	1.3165
CDK4	-1.2808
TCF15	-1.45333333333333
PARC	0.66625
PPM2C	1.8125
LOC283345	0.1125
FAM107B	0.7025
DMXL1	1.1965
RBM3	0.896375
HTR5A	-1.18166666666667
SCFD1	0.699666666666667
EPHB3	2.6025
ROPN1L	0.4515
RAMP3	0.001
TSPYL5	1.19581818181818
GAP43	-3.009
PAPD4	0.315625
PDE3A	-1.6925
TNFRSF10C	2.93
JMJD5	-0.308833333333333
RASGEF1A	1.1209
C16orf65	0.513
HIPK3	-0.1615
XYLT2	0.55875
XPOT	0.0316666666666667
GAL3ST1	-1.94825
DHCR7	-1.02925
AMIGO3	1.045
FGFR4	-2.45316666666667
