Hybridization REF	TCGA-E2-A10C-01A-21R-A10J-07
OR4K5	-0.0325
CDC123	-0.914
MSLN	2.30516666666667
WWTR1	-1.174
ZNF700	-1.20733333333333
COBL	-0.09725
PPP1R16B	0.458
GAS7	-0.3222
MDN1	-0.91975
HAAO	0.072
C9orf68	0.4325
TNFAIP2	1.323125
FOXN1	0.119
hCG_2033311	0.121
ATP6V0D2	0.3283
RPL41	0.560125
SLC38A1	2.917125
ARHGAP6	-1.37441666666667
ADAD2	-0.598
PHF20L1	1.085625
MCM3AP	0.559666666666667
ST3GAL3	-0.982333333333333
SNX1	-0.0733333333333333
ELF5	3.5355
PARP3	-0.13925
RBM8A	0.1299375
LINGO4	0.2745
ITGA9	0.206666666666667
ZFR	0.04675
ACSL6	-0.304625
FLJ20699	-0.6815
DAOA	-0.02275
FABP4	4.092
KCNB1	-0.55375
CANX	-0.4835
SLC25A28	-0.0515
ADIPOR2	1.01525
ECHDC2	-0.191625
SMA4	0.86825
FRZB	1.127625
PABPC1	0.61
DMRTB1	-0.2295
APOBEC3G	0.21425
CATSPER2	-0.841666666666667
CUEDC1	1.3925
STARD9	-1.378
CLDN8	0.292
LOC23117	0.649590909090909
E2F6	-1.0805
TMEM126B	-1.56383333333333
DPY19L4	-0.0785
GIMAP5	3.507
NDUFA9	-0.128666666666667
FAM77C	1.5835
CTPS2	0.2875
LOC51035	0.068
WDSOF1	-0.6595
EGLN3	-0.910625
PITX3	1.122
OR52E8	0.523
GRM4	-0.238
KLK1	-1.71166666666667
GPM6B	-1.781125
RRAGD	-1.5645
PAGE5	-1.9525
UCHL5	-1.77083333333333
ULK3	-0.792166666666667
AIM2	1.62616666666667
PNO1	-0.967833333333333
OR2F2	0.172
GNAT2	-0.572
SIX1	4.2095
ST13	-1.10866666666667
ZBTB44	-0.404625
TIMP2	-0.23475
ZMAT4	-1.18925
GTF2IRD1	0.3475
ZNF19	0.5855
ZNF714	-0.89275
RSC1A1	0.3295
C9orf80	0.91575
PSMA8	0.0818333333333333
TMEM141	1.356
COX4I1	-0.0864285714285714
CTAGE1	-0.328
DTWD1	-1.78975
HSD11B1	1.54325
KRT6B	-1.167375
ARID4B	0.68275
LHFPL3	0.103
WWP2	-0.01125
ZNF326	-0.248166666666667
RGPD1	-0.973
CTSH	1.34416666666667
FASTKD1	-0.624
PAF1	0.4827
TTC9C	-0.73275
IFT57	0.3516
PRSS36	0.3185
IL20RB	-2.479
ZNF592	-0.0498333333333333
DCTD	-1.7243
CFP	1.481
MFNG	-0.234125
JMJD2B	1.5035
ALDH3B1	-0.4945
THSD4	1.57183333333333
KCNJ5	2.5505
LMNA	-0.409
TBCD	0.266375
ZNF250	1.17433333333333
CASQ2	1.00966666666667
PEG10	2.15966666666667
PRAME	-5.35733333333333
NP	0.283625
TRIM59	-0.536666666666667
ZNF12	0.244625
XTP3TPA	-0.088
SIGLEC7	-0.2033
PANK4	-0.85875
FAM70A	-2.25183333333333
SNED1	0.50675
HIP1	1.2722
RAET1E	-1.059
AMAC1L2	-0.8075
AHNAK2	-0.9605
TOE1	-1.228
RECQL4	0.123
SPRYD3	1.30025
DPAGT1	-0.32975
MAGED2	1.9728
ANKRD55	-0.03875
TRPS1	3.21591666666667
DOK7	-1.588
TFPI2	-4.81
GTF2H3	-1.385
CYP4F11	1.36825
LHX2	-2.88216666666667
ATG16L1	1.803
ASB12	0.0445
C1orf116	4.107625
NF2	-0.8132
POM121	-0.3947
PHYHD1	-0.1988
TXNDC17	1.5145
DKFZp779O175	-0.15225
NUP62	0.153857142857143
MYO18B	-1.22416666666667
PRAMEF1	-0.0815
TCBA1	0.40275
TMEM168	0.67375
FJX1	-0.220333333333333
CLCF1	-0.318
SEPN1	0.209
IGSF2	0.68725
NUDCD1	-0.6265
TFF3	4.24916666666667
NDFIP1	0.166071428571429
CHCHD4	-1.34175
TNR	0.094
CUTA	0.743
USP44	-3.99825
DPP10	-0.1602
IWS1	0.0631666666666667
PCGF1	-0.12975
SULT1C4	-0.103
NTF5	0.37525
PTPN13	1.23475
SSTR5	0.4015
SFRP1	-4.994625
IDH3B	-1.219875
SUOX	2.26266666666667
TMCO5	0.0585
GOLT1B	-1.116
MIB1	-0.0893571428571428
PCDHGB1	0.495
SUSD1	-1.07
ICAM5	-3.06566666666667
PAPOLB	0.1
URM1	-0.1254
TMEM106B	0.901166666666667
LRIG2	-0.749
SLC27A5	-0.9795
CLIC6	5.1504
ZNF420	0.739333333333333
SCN9A	-1.2628
KIAA1909	0.20825
ELMOD1	-1.89725
PRKAG1	-0.032
FAM64A	-0.490555555555556
EEF1G	-0.93345
SMAD5	0.899
INCENP	-2.0055
WASF2	-1.2755
GARS	-1.3488
CDK10	-1.0404
HLX	0.0363333333333333
MDM4	0.101
ZNRF1	-0.0840714285714286
HHATL	-1.8795
FAM21C	1.8333
HIST2H3C	-0.186
PFDN2	0.777625
ZNF200	0.28475
NDN	-1.2925
HBA2	-2.68316666666667
FBLN5	1.845875
PUM1	-0.0295
TNNT1	-0.323166666666667
C19orf59	-0.440166666666667
HNRPH2	0.197166666666667
RAB7A	-0.24
PMS2	-0.317375
BIRC3	-0.443833333333333
NRSN2	0.98425
OR52K2	0.132
SPOCK1	0.349142857142857
H2AFY	0.68475
RXRB	-0.79425
ZNF638	-0.0553333333333333
ANKRD45	-0.251
ACTN4	0.0453333333333333
FXC1	-0.17325
EIF2B5	-0.4675
VPS33A	-1.23075
PINK1	-0.085125
FAM106A	-0.167
SKIP	0.5399375
GAPDHS	0.241
MUM1L1	-1.322
PSTPIP1	1.74075
CNTNAP1	-1.1732
CYP26A1	0.39875
APOL2	0.3435
TACC2	0.573
COX7A2L	-0.628285714285714
HSD17B1	0.6899375
ARRB2	0.239
SLC7A6	-0.3915
HSD17B10	0.066
RBJ	-0.08425
NUP155	-2.39025
MRPL10	-0.502333333333333
CYCS	-1.07958333333333
CCDC46	-0.821
TECTA	-0.0655
GNAL	-0.76725
LPO	0.343
PEBP4	2.4195
DDX11	-1.48625
C18orf12	0.668
TAF9B	-0.124583333333333
IMP4	-0.187
RPA4	-1.34733333333333
NDUFS1	-0.66725
UPK1A	0.206166666666667
ARRDC2	0.745333333333333
C18orf20	-0.21
AES	0.7465
CD2BP2	0.270666666666667
C16orf54	0.1195
UGT2B17	1.09175
FGFR1	0.592954545454546
CEACAM6	5.0166
CHRM5	-0.085
CERK	-1.07325
AP3S2	1.06842857142857
ANKS4B	-1.41375
CLCNKA	0.338
ZNF208	0.595333333333333
HLA-DRB5	4.512
CARKL	-0.89325
GOT1	-1.1685
CASP6	0.796625
HOXA1	-0.491
RCL1	-0.60275
ZNF181	-0.179
RAB40B	0.402
MRPL38	-0.0345
LRRN2	2.05325
C3orf25	0.7735
OR5D14	0.169
OR10AG1	0.01
BET1L	0.4344
FRY	2.43675
AK3L1	-0.654
CSF3R	2.061
POLR3K	0.727833333333333
ATG2B	0.635333333333333
EPS8	0.272833333333333
DARS	-1.0155
C10orf56	1.54833333333333
DAD1	-0.0085
RIOK1	-1.3755
HERC2	-0.1745
HSD11B2	0.656666666666667
FAM96B	0.0305
MGC13057	-1.6995
BSN	-0.5475
CAND1	1.07066666666667
HCST	2.15075
ACTR10	-0.25
OR8D4	0.406
NASP	-1.6395
COL9A2	0.904166666666667
LYZL1	2.2075
GPC5	-2.50775
TBL3	-0.3085
CENTD2	-0.178
OR5AP2	0.10425
TLR1	1.77275
LMO6	-0.26775
ZIC2	-0.60925
CPNE5	0.99325
ZMYND15	1.47175
FLJ22374	-0.51625
CCDC106	0.05
PARP16	-0.24175
PDIA3	0.911
C14orf126	-0.03075
CECR2	0.03
SFRS1	-0.315071428571429
FIGLA	-0.1535
DCP1A	-0.320166666666667
MGC45800	-1.3584
TEKT1	0.172666666666667
C10orf67	-0.214
CLN5	-1.143
NTN2L	0.1895
GLE1L	-0.82975
CES2	-0.032
GNAS	1.03238888888889
DDX53	-0.1595
TSPAN13	2.5025
MRPL52	0.4216
SPIRE2	0.260875
TAS2R39	0.5605
SCUBE3	0.90975
UCRC	0.468
CDKL3	-0.726
KIAA1715	-2.1749
ZNF345	1.17775
RTF1	0.09025
DHRS7	1.851
RIPK4	-2.39483333333333
EXOSC2	-1.41416666666667
MS4A2	2.84225
FGF17	-0.18375
WDR59	-0.43175
EVI2A	-0.9535
IL17RC	0.716833333333333
HS3ST1	1.8755
ITGB1BP2	-1.236
RBPJ	-0.997666666666667
GIMAP1	3.801
INE1	-0.298333333333333
ALDH18A1	1.87325
TPI1	-1.517
GATA6	-0.674
CABP1	-0.676166666666667
ZNF484	0.532
DAPK3	0.4845
GJB1	0.525916666666667
PIN1	-0.47875
SLC6A15	-3.41416666666667
CNO	-0.1475
RIN2	0.974375
FRRS1	-0.5575
CYorf15B	-3.894
DMRT3	0.23925
ATAD1	-0.89075
OTUD4	-0.438
ATOH8	-1.90525
ZSCAN16	1.5075
ASCC1	-1.21625
OTUD3	0.052
MGC33212	0.3605
YME1L1	-0.289
RP11-218C14.6	0.31075
PCBP4	-0.17225
TNFRSF10A	-0.0225
CDH10	-3.2895
KL	1.314625
SCP2	-1.22133333333333
C9orf119	0.624
SON	-0.578916666666667
MAFK	-0.1795
SBNO2	1.231
SLC6A6	0.00416666666666665
SC4MOL	-1.744875
FAM35B	0.14475
PPP1R9A	1.466875
PDZRN3	-0.0405
CXorf20	-0.2565
C6orf126	2.187
AVEN	-1.31075
FLJ21075	-0.993
C14orf132	-0.498
PCK2	-0.252375
GUCY2C	0.1425
BARX2	0.442
PEX11G	1.5105
DAO	-0.364166666666667
C10orf49	-0.18875
EDNRA	0.985166666666667
PPP2R5A	1.0455
DDX39	-0.0126666666666667
SERF1A	0.1055
ASCIZ	0.5129
FNDC8	0.0925
PTMS	1.21225
PHF7	-0.6395
PIP4K2B	0.0477500000000001
HHLA2	-0.4185
BDH2	1.1254
APOBEC2	-0.4125
PENK	-0.6765
SMAD9	-1.31925
MT3	-0.62725
RGL1	-0.202
ATG10	-1.39475
DLGAP4	1.336
APPBP2	-1.04442857142857
BACE2	-0.108857142857143
LOC339344	1.21233333333333
ZNF395	-0.364375
HIST1H2BL	1.093
ZNF467	1.78325
SLC25A21	-0.4135
PALM2	-0.637166666666667
NSUN5C	-0.241
IL5	0.0472
CLSTN2	-1.166
ANXA8L2	-2.1155
PTGES	0.321875
GDAP1L1	-2.16883333333333
OPRK1	-0.173833333333333
WDR20	0.6945
C12orf4	0.373125
NUP88	-0.638
XRCC6BP1	-0.3605
FCGBP	-0.365285714285714
LEMD2	0.97775
NOMO1	0.22225
C10orf79	0.6805
ZNF79	0.3582
OCRL	0.6669
HSPA8	-1.78975
DIDO1	0.0555833333333333
PLA2R1	0.6075
COG3	0.8492
NGDN	0.26975
CBFA2T2	0.60625
PNOC	-0.363
PRRG1	-0.789083333333333
AGGF1	-0.455642857142857
DPF2	0.203
YIPF7	0.4915
TRPV5	0.213
ZNF322B	0.4395
MED12	0.417666666666667
CARS	-1.30866666666667
ABCC11	4.81683333333333
C9orf25	0.4795
MYH1	0.3175
FRYL	0.941416666666667
AGTRAP	0.1565
MMP27	0.2025
ZNF432	-0.369375
OR8D1	0.1435
OR13D1	0.00774999999999999
VWA1	1.85975
STON1	-0.378
IL5RA	-0.234
PERP	0.6563
C10orf107	2.20033333333333
TNFSF12	1.4835
FN1	0.0972083333333333
MTR	-0.425166666666667
PHLPPL	-0.602166666666667
ZNF425	0.2285
DHFR	-2.00122222222222
PPP1R12A	-0.000374999999999973
RSPO2	-0.59625
ZNF7	-0.0115
ZNF583	-0.187
TPMT	0.0355
GPR132	1.161
OR2T12	-0.0465
SERTAD2	0.3073
ATP1A1	-0.3455
FRMPD3	0.84925
ZNF672	0.3475
PLXNB3	0.931875
EML5	0.2165
FAIM3	0.8185
UBQLN2	0.347
SORCS2	0.31625
PRIM2	-2.741
ACVR2A	0.528
YWHAZ	0.774416666666667
PGM2L1	1.175375
GNAO1	0.199571428571429
RPL10	-0.105
RPS6KA6	0.0935
PFKL	-0.666666666666667
SH3D19	-0.30925
AURKB	-1.93066666666667
ZC3H6	1.372
DISC1	-0.174666666666667
FLJ39660	-1.8355
TMEM25	3.423625
OSBPL10	-1.07725
CLTCL1	-1.49733333333333
ALG6	-0.30075
CATSPER4	0.5895
LRTM1	-0.2265
RRAD	-0.266833333333333
TIPIN	-2.1185
CARD14	1.695125
RBM9	0.173166666666667
RASSF4	1.51575
SLC25A18	0.115833333333333
C6orf58	-0.477333333333333
IGHD	0.4015
PLA2G6	-0.011
TPT1	0.236125
SEC63	0.7154
CCDC113	0.6362
TDRD10	0.946
KIAA1666	-0.9195
TOR1AIP1	0.0670833333333333
SYTL4	1.07083333333333
SPRR2F	-0.836
CEBPD	3.014
SNTG2	-1.5915
C20orf77	-0.0366666666666667
TAS2R49	-0.004
C6orf173	-0.729833333333333
SVEP1	0.2202
PXN	-0.474714285714286
VIL2	1.10333333333333
C5orf21	1.32475
DIXDC1	0.17025
GANAB	-0.564833333333333
PDSS1	-1.50575
NGFR	1.030375
ATP8B4	0.14575
BMP8A	-0.547
CCDC132	-0.0574166666666667
GNRH1	-1.235
OR10T2	0.10925
PDGFD	0.983166666666667
OR6W1P	0.3325
HARS	-0.371666666666667
KRT77	-0.0865
AQP8	0.279
ITGB1	0.8904
ZNF254	0.2586
PAX1	0.294166666666667
PSMC4	-0.2793
ANKRD22	4.756
PSMD8	-0.165166666666667
HTR1E	-0.412833333333333
SOX10	-2.2496
OR5B2	0.247
RABGEF1	-0.581285714285714
MAP1LC3B	-0.661
CYB5R4	-0.472
AGXT2L1	-2.87025
FLJ41603	2.27833333333333
TRAPPC2	1.1225
FNTB	0.2526
FLJ14107	-0.820666666666667
AURKAIP1	0.479
DSE	1.575
NFKBIZ	1.992
OSBPL3	-1.574
LOC130576	-3.26725
SLC39A9	1.7055
LOC137886	-0.08175
RHCE	-2.582
ATG7	0.108
FAM82A	-0.214666666666667
FBN3	0.0355
MCFD2	-1.0365
CASP14	0.0125
EPS15	0.352666666666667
SFRS2B	0.328166666666667
C19orf47	0.424
PLAC9	0.8425
GPR23	1.927
BTNL3	0.1075
RGS8	0.1875
GNS	1.350875
ENO2	-1.93216666666667
CBX1	1.7765
PEX26	0.2645
LRP5	-1.01883333333333
ADAMTSL4	-1.99466666666667
ARR3	-0.170833333333333
MAP1A	-0.09375
CD2	5.21425
NAV2	-2.016125
TMEM69	-0.9585
ATXN7	-0.5435
CHN2	-0.157833333333333
ZNF781	-1.13783333333333
HAS2	-3.57366666666667
KIAA0241	-0.8135
BIC	1.035
MOBKL2A	0.11975
CYP2C9	0.2495
CNOT7	-0.324357142857143
SFRS10	-1.67175
CST11	0.472
FLJ37543	0.28
NKAP	-0.89775
RUNX1T1	2.36875
EAF1	-0.0607
IL4I1	3.15725
LRRC61	0.307666666666667
PSIP1	-2.3825
SPRR4	0.3055
ZFP90	0.956333333333333
AP2B1	0.507846153846154
SLC30A7	0.214666666666667
C7orf28A	-0.383666666666667
S100B	-2.7575
BMP2	-3.165
ESR1	4.2255
ZFPL1	0.36875
ARHGAP12	1.72125
LRRC19	-0.133666666666667
ZNF767	0.182333333333333
NACA	0.0996
OLIG1	-2.769375
PRF1	0.65475
LST1	3.17166666666667
SPATA9	-0.422666666666667
CNFN	0.82
CDK4	-0.5414
TCF15	-0.810833333333333
PARC	-0.006
PPM2C	2.42475
LOC283345	0.8435
FAM107B	1.05375
DMXL1	-0.00649999999999998
RBM3	-0.00937500000000001
HTR5A	-1.02866666666667
SCFD1	-0.345166666666667
EPHB3	1.5975
ROPN1L	1.3265
RAMP3	0.0903333333333333
TSPYL5	3.74845454545455
GAP43	-2.8585
PAPD4	-0.710625
PDE3A	-1.4875
TNFRSF10C	0.25125
JMJD5	0.5745
RASGEF1A	-1.1868
C16orf65	0.044
HIPK3	0.186166666666667
XYLT2	0.216
XPOT	0.7655
GAL3ST1	-0.7145
DHCR7	-0.915
AMIGO3	0.327666666666667
FGFR4	0.161
CRAT	2.615875
PPP1R14D	0.4335
TRIM14	0.8021
TMPRSS11D	-0.064
SLC7A11	-3.39392857142857
OR10H2	0.94925
PPM1E	-1.5385
DOCK4	-0.054375
FAM127A	0.432125
ENOPH1	0.17125
SLC5A3	-0.883
ZNF530	-0.0832
NTS	-6.9725
FRMD4A	0.682375
BCL11B	-1.86366666666667
PRM1	-0.0615
UQCC	-0.3354
S100A16	1.33933333333333
PLS3	-2.34825
WWOX	0.902071428571429
CCDC23	0.13125
GTSE1	-1.09716666666667
GP2	5.1475
FLJ32549	2.74275
CHIT1	3.66375
KLF9	-0.452125
RPS24	2.2822
MIA	-3.30875
FIGN	-0.524
PYROXD1	-0.870375
PCSK2	-0.090125
MRPL9	-0.34675
RPL24	-0.58225
C12orf32	-0.6015
HIST1H2BE	1.0735
RGS18	2.294
LFNG	2.607875
RAB4B	0.707
FBXO25	-0.895333333333333
TSPAN31	0.514833333333333
ARL8A	1.04728571428571
C10orf83	-0.5328
OR51B6	0.2325
CNKSR2	-0.29475
C1orf156	0.1725
IBSP	1.225
GFRA2	0.4112
ALKBH7	0.8144
NEK10	2.4965
VN1R3	-0.0388333333333333
LOC91948	0.365
CPZ	-1.60675
IHPK3	0.0276666666666667
COL8A1	1.26725
RBPJL	0.379
OR10A4	0.16175
CASP8AP2	-0.53025
MMP12	0.6785
OR8B12	0.255
CDCA5	-1.56433333333333
LIX1L	-2.25175
PEX11B	1.103875
GABRA1	0.188666666666667
HABP2	0.029
REEP1	2.76316666666667
FBXO15	2.53525
CD68	1.153
WFDC9	0.3515
GHDC	0.6355
SMARCA1	1.41675
SPAST	-0.514666666666667
PLXND1	-0.386416666666667
MLCK	-0.3755
INTS5	-0.0891666666666667
BSG	-0.288428571428571
PARP8	-0.327833333333333
TEAD4	-0.783
ZNF498	0.01025
TMEM89	-0.2145
DTX4	1.409125
TNRC6B	0.4713125
ARMC2	-0.199375
FGFBP1	-2.9215
TIMM8A	-1.20933333333333
AJAP1	-2.0347
ZNF608	-1.2965
SLC25A42	0.16825
SYP	0.111666666666667
MMP11	1.45766666666667
USP40	1.1875
C3orf62	-0.0976666666666667
MYO1E	-1.1021
LRFN4	-0.7875
XCL1	0.803
GPR155	0.4185
VPS29	-0.9715
CARHSP1	0.23125
ARHGAP20	-0.779666666666667
GREM2	-0.554857142857143
CCDC102B	1.4685
ZNF577	0.0616666666666667
HDDC2	-0.147875
SHC2	1.0598
NCOA5	0.773833333333333
INPPL1	-0.783
CHGB	-1.2089
IHH	0.231
DDEF2	0.552583333333333
DIAPH3	-1.31638095238095
BUB3	-0.396083333333333
GGH	-2.25077777777778
VPS35	0.3139
CNN2	0.278083333333333
ASNA1	-0.5175
WDTC1	0.528
AMAC1	0.6365
HAS3	-1.9415
SLC1A6	-1.65033333333333
ZNF563	0.082
C1S	2.71175
TCF7L1	0.454
OR10Z1	0.1245
ME2	-1.4083
C6orf151	-0.807375
KPNA4	-0.4762
GLO1	-0.738875
WDR61	-0.6995
CD302	1.019
SIRT7	0.5325
C11orf59	0.33675
PKIG	-1.345
PPIL3	-0.99
CCDC74B	2.61025
ZNF528	0.9165
EFNA5	0.679
FCGRT	2.2335
NOL4	0.3293
CCS	-0.12625
LOC374491	-0.12225
MFSD7	2.777
ZNF555	0.139
LIMS3	-1.4975
TSSC4	0.626666666666667
COL11A2	-0.676
C1orf119	1.05566666666667
BPNT1	0.563
CHRNA6	2.0445
C1orf173	0.1613
PLD2	0.521
ORC1L	-3.4595
SASH1	2.306375
CDC14B	-1.848
RLBP1L1	0.29825
LDLRAP1	-0.4269
NAT8B	-0.00816666666666667
HHEX	-2.9205
LGALS7	-1.49025
PLCH1	1.218875
OR1M1	0.1535
PRAMEF16	-0.55875
HECTD1	0.306
C14orf39	0.32
TLN2	0.8333
HDAC4	-0.719714285714286
SYCP2L	-2.72175
GLRA1	-0.283
RPS6	-0.574375
hCG_1757335	-0.1185
KLHL1	-0.3115
CTNNBIP1	1.05083333333333
SCAND2	-0.4733
HMGN2	-0.3625
YAF2	-0.471
BRPF1	-0.13575
LIAS	-0.256
CTA-246H3.1	-1.767
SAG	2.46925
C20orf10	0.37175
HNRNPA2B1	-1.2755
GADD45A	-2.9025
MSH4	0.2065
TMEM70	-0.2965
HIST1H2AM	1.793375
C19orf26	0.166833333333333
C1orf50	-0.40375
GNG3	0.04475
FTO	-0.40375
CALCB	-1.8355
PPP3R1	0.08725
C15orf42	-1.7805
CCNJ	0.047
GNAZ	-0.0812
PSD	-0.215166666666667
FAM57A	-0.826
STIM2	0.463833333333333
DHX8	0.204
MOGAT3	-0.2395
UBE3B	1.05966666666667
PLAT	0.00683333333333333
C6orf206	0.5555
COPE	0.271
EIF3A	0.473875
C1QL2	0.44425
IQCE	1.16983333333333
KIAA0182	0.250583333333333
SLC22A7	-0.0281
PPFIA2	3.6275
ADAMTS15	0.3955
ODZ1	-0.4035
THBS4	4.3795
ARHGAP1	0.349875
B4GALNT3	0.0453333333333333
FCHO1	-2.183
LOC440456	0.39825
HOXD10	-0.897333333333333
CXCR3	2.80783333333333
CHI3L2	-2.144
SRPX2	1.7825
ZNF132	0.045
UBAC2	-0.621666666666667
RPL32P3	-0.57
CBWD6	0.3285
ST6GALNAC4	0.421
KIAA0391	0.390166666666667
LOC388969	-0.61125
KRTAP5-8	0.205833333333333
ZNF786	0.727
LYVE1	0.919333333333333
GPR144	0.07325
APOH	-5.461625
TSC22D2	-0.0595
PLCD1	-0.34675
FLG2	0.00549999999999999
M-RIP	-0.2579
NDUFV1	-1.24475
POLDIP2	-0.163833333333333
RAB3GAP2	0.409166666666667
RPSAP15	-2.02525
CLEC7A	0.747375
HSPA14	-0.6275
TAAR5	0.46575
FAM132A	-0.92875
C2orf43	-0.4955
OR10V1	0.042
SELPLG	1.19075
C1QTNF6	0.092
OPCML	0.6225
DTYMK	-0.3845
ALDH16A1	0.505625
F13B	-0.7865
MGC16169	0.33975
KIRREL2	-1.41983333333333
C14orf32	0.760833333333333
SLAIN2	0.7441
HSD3B2	-0.033
AMMECR1L	0.0738
LRRC37B	0.2895
HMG20A	-0.996666666666667
C22orf27	0.711
FBXL22	0.3215
AP1B1	0.0446666666666667
TNKS1BP1	1.2355
CD74	4.21475
HSPA12B	1.6775
PLSCR1	-0.247166666666667
SLC35E1	-0.0491666666666667
FEZ1	-2.4575
APOD	5.593125
C16orf44	0.40425
C1orf166	-0.928
KCTD11	-0.67475
NELF	-0.99425
SRP54	-0.181166666666667
MGC35361	0.01625
GPR35	-1.152
NRGN	-0.057625
SIGLEC12	0.207
SCN1B	-0.4605
IFNW1	-0.035
STAR	-4.11675
HLA-DQA2	3.71433333333333
RNASEH2B	-1.333
TAAR2	0.173
VAMP5	0.5835
TUBA1C	-1.07214285714286
PIK3R2	0.15225
ARD1A	-0.141333333333333
EBF2	0.632833333333333
CAMSAP1L1	0.40475
CYP3A43	0.627
AKR1B1	-2.28125
KIAA1729	-0.553625
KAL1	1.6956
CYBB	1.182
UXS1	-0.6785
LOC338579	0.457
C11orf45	1.16225
SHB	-0.06325
IKZF4	0.634125
NDUFA1	1.196375
HSPE1	0.908
C1orf215	0.01
GPR113	-0.123833333333333
ZNF573	0.67675
TBX18	-0.79
GGTA1	4.81425
PCDHGA8	-0.5675
RPS6KL1	0.81825
DPP9	-0.199
SLC43A2	1.26775
COPS3	-1.45375
PMPCB	-0.237666666666667
HYLS1	-0.1555
LSM8	1.4105
PDE6B	-0.143125
C10orf118	1.4209
OR1C1	0.341833333333333
ZNF415	-0.31875
OR2F1	0.169
ZDHHC13	-0.507625
FZD8	-0.9218
TCEA1	0.1707
SUSD4	1.319875
C22orf24	0.2405
TNFRSF14	-0.224
TRIM28	-0.331
FGF5	-1.196
CSPG5	-0.547333333333333
RNF133	-0.19125
FKBP15	0.503
BZW2	0.546
NSMCE1	0.29025
PTPRN	-0.827
TST	0.234
POP1	-0.125
RNF24	0.865
SFRS4	-0.591375
REPS1	-0.16725
CD70	-1.1715
PDXDC1	0.848625
SRC	-0.1144
NTNG1	-1.50066666666667
SETD1B	0.0645
TINP1	-0.8408
ZNF606	2.2515
SSR1	-0.9385
RGNEF	-0.0843333333333333
NFS1	-0.7535
CENTB5	-0.727583333333333
CRMP1	-1.64566666666667
ADAM18	-0.40175
CCDC87	0.986166666666667
LRRC8B	-0.25975
CSNK1G1	0.41675
MAFB	1.77083333333333
C12orf45	-0.669
C1orf54	2.6305
DPEP1	0.168666666666667
FLJ13137	0.826
C14orf118	-0.48
ANKRD19	0.0373333333333334
ABCA9	0.4945
TMEM87A	1.0405
BBS5	1.0081
CYP17A1	0.22325
SCG3	-3.09016666666667
ESCO2	-1.87725
GFER	2.20083333333333
NRIP2	-0.0395
DDX59	-0.055
RIC8B	-1.181
TNNI1	-0.122
KTELC1	-0.91025
GPR85	-0.0141666666666667
SP3	0.44875
GOSR2	0.669833333333333
DDX1	-0.186
DSCR9	-0.829
KIAA1984	-0.961875
FLRT3	-3.18075
RNPS1	0.691857142857143
ZNF772	0.57
SLC25A10	1.15816666666667
ADAMTS3	-0.9829
TBC1D7	-0.391
PCYOX1L	-0.682
LOC339745	1.1625
VPS54	-0.670375
PCDHB12	0.09125
C4orf6	-0.5555
CCL5	3.792625
PEX5	-0.58275
LENG1	1.08616666666667
LOC51336	-1.7905
FLJ25371	0.129
WDR45L	0.597
SPAG8	1.1265
GUCA1C	-0.2425
LOX	-2.17183333333333
FIZ1	0.771
BAG5	0.27625
BUD13	-0.4945
MGC2752	0.796
IQSEC3	0.498125
TGFBR3	-1.131
CASP9	-0.67275
PPA2	-0.40675
MED24	0.208
MAP3K7	0.439
SRPR	0.20975
C17orf81	0.73125
RIPPLY1	-0.1425
EID2	0.26425
AKR1C1	-3.4515
IMMP2L	-1.621875
SPSB4	1.262
BAG4	0.25325
ZNF32	2.056
KLHL34	0.5685
BRD2	0.449125
IL32	0.504166666666667
FAM53B	0.968
SLC7A1	-1.469
KAAG1	-0.0285
CCDC54	-0.0205
PRKCQ	-1.35525
TIRAP	0.29225
SPSB1	0.595666666666667
USP36	-0.27975
FLJ32569	-0.6405
LYZ	-0.27875
TMEM186	0.4095
TPM2	-0.473
C9orf100	-0.49
PPP1R11	0.7752
OLFML3	0.5392
ELAVL1	0.25975
DNAJC17	0.389166666666667
ABCA2	-0.0375
BNIP3L	-0.60825
ATP10D	1.709
GALNT8	-0.1305
PRKCH	1.8675
USP12	-1.15325
STXBP1	-1.6098
LSM2	-0.164666666666667
ANKRD30A	-0.2835
LAP3	0.39575
C9orf40	-2.21533333333333
KATNAL2	0.232666666666667
RG9MTD2	-0.318
PNPLA7	0.91225
IDH1	-0.7085
C1orf57	0.252
XRCC5	-0.1235
TBRG4	-0.709125
DCDC5	0.188
POU5F1	-4.235
RAB1A	0.0308571428571429
KRTAP15-1	0.2015
INHA	-0.709833333333333
WDR90	0.588
MLL2	0.7435
FAM104B	-0.42075
SF3B14	-0.30775
STX1B	-0.0255
SNX12	0.241
KMO	2.49566666666667
FAM100B	-0.7295
CDRT15	0.6755
RAB9A	-0.064
RUFY3	0.420625
UBE2U	0.108
NFKB1	0.6916
FBXO38	0.654875
VRK3	-0.011
TUBB8	-0.3355
IFNA6	-0.2265
AYTL1	-1.34866666666667
RBP3	-0.299428571428571
MUC13	-1.42125
C8orf30A	0.2765
MFAP1	-1.3935
NHLH1	1.0785
CXorf34	-0.08725
SP8	-3.974
RNF151	0.281833333333333
TDRD7	-0.0665
KCND2	1.4825
FKBP9L	0.0109999999999999
C17orf44	0.913
TIMM17B	0.0155
WIPF1	0.5156
SNX15	-0.3791
IGF2R	0.7548
SBSN	-0.248
RBM15B	0.158
AGBL5	-0.728833333333333
APEX2	0.70425
C17orf39	-2.236
