Hybridization REF	TCGA-A8-A07F-01A-11R-A00Z-07
CCDC16	0.76
MS4A12	0.1745
TCF20	0.01275
LRRC46	2.20675
C20orf152	0.27025
MRPS6	0.379125
ABCB11	-0.0225
KCNC2	5.5405
CDH19	-2.681
C9orf123	0.894666666666667
SSH3	1.62925
LDLRAD1	-3.2845
CCBE1	-0.94925
ZNF135	0.9795
TAAR1	-0.001
WFDC12	0.517
CCDC42	-0.127
FLJ12529	-0.35925
PER1	-0.206833333333333
TIMM50	-0.367
SMARCAD1	0.3235
FAM26C	-0.192
TP53TG3	-2.75383333333333
SH3RF1	1.725
LMCD1	1.41225
GPR63	0.011
FLJ21986	-2.805125
AIFM3	0.335
MICAL1	-0.0205
BLZF1	1.16333333333333
IQCA	0.885166666666667
PCDHGC3	-0.4835
SAC	0.335
BCL6B	2.34916666666667
DDO	0.78275
MARCO	1.9165
DCHS1	1.1395
C1orf170	1.753
CD200R1	1.38116666666667
C22orf15	-0.3845
SEPT11	0.769166666666667
ADNP	-0.07625
UST	1.0748
C13orf34	-1.46733333333333
RFFL	0.858357142857143
APBA3	0.475
C2orf60	-0.631125
CUTL1	0.1956
PMS1	-0.66
ZNF689	0.791
EIF3E	-0.421333333333333
IL9	0.389666666666667
RPL31	-0.224625
LY9	0.4505
ATP2B3	0.127
KDELR2	0.601541666666667
TFCP2	0.25425
NLRP12	1.127625
FLJ45422	-0.5715
TLE4	-0.6221
ZNF570	0.4125
FLJ43806	-0.186
TLK2	-0.504
CIR	0.307
MARS2	-0.3035
COL24A1	0.416
SDF2L1	-0.326
HIBADH	0.357166666666667
IGFBP3	-2.28192857142857
C12orf23	0.809125
PSPC1	-0.436
C20orf43	-0.052
TRAV20	0.996
ARHGAP24	0.87075
KIAA1975	-0.76775
C1QA	3.4484
DNTT	-4.43416666666667
C10orf6	0.000499999999999998
C11orf41	0.32325
HNRPF	1.04225
COL11A1	4.95233333333333
UBAP2	0.214833333333333
CDKN2AIPNL	-1.3735
C20orf174	3.79475
SPRED2	-0.28625
PLA2G12A	0.568
ICEBERG	-1.007
SCN10A	-0.55
C11orf65	0.91
GBP5	4.548
PITPNC1	-1.60083333333333
POU3F3	0.7825
NCOA7	-1.29575
LIN7C	0.7081
LOC348840	-0.787
NKX2-2	-1.97825
ANKRD13D	0.177375
LOC123688	-0.46175
FUT2	2.8425
TAAR8	0.6325
FZD4	0.51225
PNMA3	-1.253
OR4L1	0.056
WIT1	-1.19175
EXOC3L	1.315
ATPBD4	-0.9258
KRBA1	-0.093
UBXD6	0.75325
HOXB7	-1.55335714285714
C7orf23	-0.6745
UNQ338	1.42375
STAB2	0.9595
CDC20B	0.365
IRF9	1.3875
CENTG1	-0.0825833333333333
TNPO2	-0.76125
MCPH1	1.000125
BMS1P5	-1.4805
SLC26A7	0.94375
HIST1H3J	1.0495
C9orf3	-0.0501
LBH	0.925375
MYO1D	1.1245
PTDSS2	0.2225
NFU1	-0.29325
DEPDC4	-0.1995
WNT7B	1.3943
GLP2R	-0.424666666666667
SETD4	-0.1217
DYNLT3	-0.2839
FKBP11	-1.1345
SESTD1	-0.598833333333333
FLII	0.58775
RPS16	-0.1921
CHPF	-0.534
CSNK2A1	-0.231
SUMO1P1	-0.2085
FKBP6	-1.268
ZNF214	2.30183333333333
TWIST1	2.74966666666667
DDX56	-0.172
TRAM1L1	1.7966
EPO	-2.57866666666667
MRPS18B	0.199
ZNF682	-0.0163333333333333
RPL14	-0.972666666666667
MAFF	-0.30525
LOC51136	-0.319
LY96	0.48
DDX20	-0.49925
ABTB1	0.200833333333333
ARL5A	-0.1471
CCT6A	-0.831
HEPACAM	-1.4
EHHADH	0.331
RBAK	0.2745
CGB1	-0.12625
ITGB5	0.7301
YIPF3	0.67575
FKBP2	0.241
NR1D1	-1.3699
TMEM110	0.655
NEK2	-1.00066666666667
PRAMEF8	-3.20375
C20orf52	-0.672166666666667
PCDHGA3	-1.1265
VWA3B	-0.283
NDUFA5	0.541625
THAP9	0.383
FLVCR2	0.0405
AP1S1	-0.63
SMAD6	-1.18525
SAV1	-0.00850000000000001
SAT1	1.8135
ZNF251	0.585375
ADAMTS7	0.0507
RPP38	0.4475
C1orf211	0.0075
YPEL2	0.9656
RBMS1	0.0985
ZNF445	-0.657833333333333
NRXN2	0.273666666666667
PGBD4	-0.44725
UGT2B28	-3.59875
WBSCR16	-0.1087
NLRC3	0.441375
ASTL	0.25925
ST6GALNAC1	-3.23025
ZADH2	-0.776125
MLLT4	0.220166666666667
ARL6	-0.0383333333333333
MEF2C	0.27625
CBFA2T3	-3.197
AFF3	1.453
COG7	0.534
MYB	0.918
PLXNA3	0.3985
XRCC2	-1.31
MMS19	-0.06975
ST8SIA5	-0.839125
CHPT1	0.972
KIAA1712	-0.255
OR6X1	-0.1315
ACTR3	-0.495625
UGCG	1.27866666666667
OR4P4	0.508
ZAP70	-2.89725
LPP	0.320625
ZNF485	0.8145
PTPRCAP	-0.1595
IL12RB1	0.72425
ATRX	0.6175
CHST8	2.365
C14orf109	0.48225
ARV1	1.12775
NMB	-1.08657142857143
COX5A	-1.18533333333333
EIF6	-0.556
MPPED2	3.18333333333333
SEMG1	-1.4595
CHRDL1	-0.2975
TRAF3IP2	2.02075
WNK2	-0.31075
LILRA4	3.104
LAMA2	4.68525
PXT1	0.181
RLBP1	-4.2515
CD300C	0.93425
SLTM	-0.526375
FLJ10404	-0.19725
APOBEC3D	-1.907
RENBP	0.384333333333333
ATXN7L1	0.675375
NID1	0.285
TUBGCP3	-1.28375
ITIH5	1.11333333333333
CCDC110	4.5385
C8A	-2.8655
MGC87042	1.22775
HOXC13	2.29575
TFDP2	-1.41975
HCP5	2.313125
POLI	0.7575
UCN	-0.843
ZNF764	0.837666666666667
C8orf45	-0.7785
FHL3	-0.80425
SPATA5L1	-0.5555
MMRN2	2.57016666666667
NDST1	1.25683333333333
COL20A1	-0.5705
ZNF248	-0.934333333333333
PELP1	-0.126333333333333
MBL2	-2.98316666666667
RNF41	0.00525000000000003
C5orf24	0.42275
THOC5	-0.710875
SERINC3	-0.18075
RP11-151A6.2	2.4415
CDCP2	-0.15675
HIST1H2AA	-0.202
C11orf75	-0.161166666666667
FKBP7	0.114
DDOST	-0.21075
GPNMB	1.59533333333333
TTF2	-1.66116666666667
KCNT1	0.209
SLC39A14	-0.8355
NGRN	0.178
GPR137B	2.15675
MECP2	0.286125
PSMA1	0.0115
C16orf73	-5.49625
TMEM60	-0.3925
CSN3	0.8795
NOS1	0.0208333333333333
RAB7L1	0.989833333333333
YBX2	0.369
KIAA1166	-0.739375
FUBP3	0.115166666666667
ABCG1	0.882
ACACA	0.156083333333333
ARL11	0.0584
ATOH1	-0.8065
ODF1	-0.1794
CREB3L3	-1.8405
TMEM127	1.00057142857143
DSCAML1	-1.61225
PLN	1.93483333333333
LYPLA1	0.638583333333333
PRDM9	-2.18
SASP	-1.04975
PLUNC	-0.103833333333333
INTU	1.0545
HISPPD1	0.396
LNPEP	0.8155
YARS2	-0.180333333333333
APCDD1L	-1.88
ZCCHC4	-0.4146
FBXO22	-0.316
TTLL13	-0.5005
ZNF669	0.93
PTGDR	2.21775
DDX27	-0.4285
KIAA0409	0.455333333333333
GJB6	-0.1105
ASB8	1.25975
PLP2	-0.2855
MEPE	0.32625
OR10J5	-0.5605
KRT222P	1.06875
COQ7	0.372
C1orf101	2.18075
RERG	2.5665
CHMP5	1.017125
THAP11	0.19175
ZNF43	-0.150333333333333
ZRANB3	-0.412333333333333
KRT13	0.687
MRPL19	-0.26825
RBBP9	1.177625
SPATA17	1.91975
BXDC5	-0.194166666666667
PAFAH1B1	-0.209666666666667
MAGEE1	0.9985
OSTF1	-0.00325
KIAA0323	-0.433916666666667
TXNDC13	-0.9355
CNTN4	1.04675
LCE1B	1.222
UNQ501	0.2095
ZNF154	0.176
C3orf64	-0.06175
SYT5	-0.3626
PON1	0.368
FLJ10357	-0.267125
ATP4A	-1.976
GNPDA1	0.0496666666666667
MGAT1	1.07083333333333
C14orf121	-0.00699999999999999
SLC35B2	1.0475
MIER3	0.741333333333333
CHEK1	-1.84175
ZNF8	0.123666666666667
TXNDC1	-0.913333333333333
CKB	-1.9614
RTN3	0.391285714285714
FZD2	0.176333333333333
PART1	-0.12875
PSMB6	-0.338
PCDHB8	-0.993
PHC3	-0.2654
PPP1R8	-0.109166666666667
NOVA2	1.81766666666667
TNFRSF11B	-2.676125
GOLPH3	1.32733333333333
UBLCP1	-0.32425
SUHW3	-0.66925
TTLL1	0.829
OPN4	0.2535
OR13G1	0.0425
ZPBP2	0.533666666666667
HSD17B11	-1.606
C9orf50	0.13
DHDDS	-0.2155
CTSW	0.7784
NEFM	-2.01983333333333
MRPL28	0.08375
SYN1	0.358
PIGV	0.305166666666667
ZIM2	-0.9115
APBB1	-0.448333333333333
SND1	-0.3955
C1orf123	-0.488
CHD3	0.0425
BHLHB8	-0.09125
RNASE2	1.20916666666667
BCAP31	0.11375
SLC25A44	1.08633333333333
CHD6	0.0229
PIB5PA	2.40407692307692
SELS	-0.1405
LOC541471	-0.573875
FAT2	0.5385
ZNF81	0.1095
OR4C16	0.145
FLJ10081	-0.000700000000000001
LRRC4	1.128
CS	-0.358
N4BP2	-0.760125
IGFBP7	2.086
ZNF318	0.81825
NDNL2	0.1695
ZNF609	-0.154125
SIRT4	1.01325
EXOSC10	-0.307
ECE2	0.00400000000000001
OVGP1	0.49475
GTPBP3	-0.65775
PACS2	0.4655
C19orf36	-0.125833333333333
ARL4C	-0.68675
ATG4B	-0.925125
UBQLNL	1.7695
RHOXF2B	-3.5525
PLEKHG2	-1.0535
GALR1	-0.5065
AQP4	0.603333333333333
HDAC7A	-0.160666666666667
DCUN1D3	0.48725
OR8A1	-0.1585
CCRN4L	0.310375
CBR4	0.682833333333333
KIFC1	-1.86833333333333
SLC7A14	-1.60766666666667
LHX5	0.161
TRPC7	-0.839
LPXN	-0.277
SERPINA1	-2.249
RPS13	-0.4699
BPIL3	0.07
PRKAA1	-0.9545
FADS2	0.9348
ENAH	0.758125
PRO1768	0.2465
APBA2BP	-0.8915
LIPH	2.0955
C3orf33	-0.804
RCC2	0.0357857142857143
ALDH1A2	-3.2951
RNF103	1.62
AHCY	-0.6145
ALG12	0.2325
CCL17	1.05325
ZNF543	1.42416666666667
ESRRG	1.6297
CNGA1	1.125
RDH5	-1.414
OTX1	-0.4333
PTGFR	-2.21633333333333
CDR2	0.26875
SELE	2.46125
NLGN2	-0.272166666666667
EXOSC9	-1.25225
ZNF566	0.491166666666667
KLRC2	-3.7005
GPR12	0.594
KIAA0196	1.01525
PDRG1	-0.92475
SSR3	-0.968214285714286
MSI1	-1.0955
CST9	-0.8405
CC2D1A	-0.1235
PLAGL1	-0.716611111111111
ZNF778	0.7095
RNF2	1.28375
KLF6	0.831
THBD	0.1175
tcag7.1314	0.90925
NR5A1	-0.340333333333333
ABCD2	-0.575
DNAJC7	-1.42575
CLEC4C	0.3635
TM2D3	0.1735
CCDC4	-1.7795
PLAC2	-1.52
DCD	0.3375
FAAH	1.742125
POLA1	-0.380833333333333
TM7SF2	0.98325
FLJ39822	-0.478
FLOT2	0.048125
MAP4K1	-0.448333333333333
SRP68	0.06025
C21orf74	-0.3035
ARPC5	0.5615
LOC126075	1.84725
HECW2	-0.10375
ZDHHC4	0.4805
ANKRD42	1.3973
PDE9A	-1.01583333333333
ABCA8	0.896
NDUFS2	1.0285
UBR5	-0.330125
BTBD16	-2.95
LOC554174	-0.00199999999999999
ZNF20	1.1
KIAA1843	-0.111
WDR17	-0.829125
C15orf33	1.682
RNF113A	-0.05675
CAMKK1	-0.0826
CLCN2	-0.8545
ANXA6	0.0695
LOC340069	0.2585
EMID1	-0.058625
DPM3	0.367166666666667
ELA1	0.1315
SLC25A13	-0.8141
KRT24	1.434
SMPD1	1.32583333333333
TH	-0.13025
COL6A2	0.737285714285714
ANKS1B	2.03
GPR126	-0.4726
ZC3H12A	-0.177666666666667
TMEM47	0.144333333333333
C2orf51	0.0333333333333333
C1orf88	2.27266666666667
HSF2BP	0.572
AKAP10	0.012
RPAP3	0.22
KLHDC8B	0.823375
STOM	1.0798
MUPCDH	-0.0855
C10orf72	0.064125
PLEKHA3	0.3475
TCP11L1	0.43225
CWF19L1	-0.06825
SPEF1	1.54207692307692
YSK4	0.60475
ELN	1.6937
SAMD8	0.490833333333333
MPI	-0.761
MEPCE	0.7732
ABCC3	-1.171875
NANOGP1	-3.8935
KCNK17	0.487375
HLA-DMB	4.8575
RRAGA	1.70825
ANGEL1	-0.56575
RBM32B	-0.09
CPN1	-3.45125
MGC52282	-0.641
HLA-A	1.77366666666667
OR9G4	0.1225
EDNRB	-1.8065
SCD	-2.75521428571429
C14orf80	-0.774333333333333
BAGE2	-0.2885
RABL4	0.919
RCVRN	0.3535
SHANK1	-0.66
NLRP7	-3.01725
CD226	1.2755
STAT3	1.0834375
SYNJ2	-1.089
TPCN2	1.00533333333333
WDR36	-0.653333333333333
MBD4	-0.6205
ROBO1	-0.3955
ST3GAL6	-2.32725
SLAMF8	3.7715
ATN1	0.162666666666667
GPR141	1.1945
KRT36	0.4025
TPH1	null
DDX52	0.1175
ZSCAN29	-0.042
TRPT1	0.1645
DPEP3	0.56225
DENND4A	-1.232125
TSPAN16	-1.417
PTCHD2	0.193
LOC145814	-0.773
CAP1	-0.073
EIF5A2	-0.8272
NT5DC3	-0.807375
SEPT9	-0.8065
SEZ6L2	-2.754625
EGFLAM	3.311
VPS11	1.2975
NDUFB5	-0.387833333333333
CIDEA	0.276666666666667
IER5L	0.04675
N6AMT1	1.4895
FAM83C	-0.00950000000000001
OXR1	0.486333333333333
IRX1	-0.0435
DGKB	-0.542166666666667
GCN5L2	-1.2405
MIR16	0.479375
FBXW9	0.75525
WDR4	-1.014
PDC	0.3205
VPS33B	-0.38025
HEXB	0.29025
FLJ32214	0.4705
TCEB3	-0.64125
CRLF1	-4.167
ABI3BP	0.25075
C8orf22	-3.86725
PYCR1	-0.10525
KIAA1706	0.4185
CDK5R2	0.42975
WAS	-0.052
C12orf60	0.9465
CCBL2	-0.400625
MADD	0.68225
C5orf34	-1.641
WDR42A	1.4606
KLF12	-1.500875
HSPA1A	2.089
ITM2C	-1.43866666666667
DAPK2	1.62866666666667
LOC442590	0.9865
SUMF2	0.378375
CENPA	-1.83261538461538
TMED5	-0.554
CDH6	-0.6097
BRP44	1.503
THG1L	-0.28175
GABRA2	1.49825
C14orf166	-0.188
MYL1	-1.768
TNFSF18	0.3095
PAP2D	-2.10666666666667
PPIB	-0.902
KLHL4	-1.340375
SFN	-0.524666666666667
CCDC127	0.82525
FRAP1	-0.3925
GOLGA5	0.90675
SDCCAG1	-0.271375
MGC21675	0.0483333333333333
C10orf95	-0.84
KIAA1345	-0.397166666666667
C1orf163	-1.2275
LACE1	0.968
OR10K2	-0.1785
CENPN	-1.976
TMED2	0.66675
UGT1A6	-0.6115
ANG	-1.7195
U2AF1	-1.07633333333333
CASC2	0.179
NMT2	0.415333333333333
OSGEPL1	-0.314375
DFNB31	-0.705
SLC6A20	-0.162142857142857
DKC1	-0.79275
FXYD4	-1.156
WDR64	0.91125
MGC5590	0.2485
CREBZF	0.134666666666667
DAZ1	-0.2085
PRPSAP1	-0.6645
GCHFR	-0.28025
TTC7A	-0.79175
LOC196993	2.0435
UBD	3.66716666666667
S100A1	-0.387875
RPL6	-0.105833333333333
DNAJB6	0.71045
NAGS	0.6526
C2orf58	-0.407
KERA	1.71166666666667
MT1X	-1.3996
UBE2B	0.7626
KEAP1	0.423
MST1	-2.76875
OMA1	0.599
ABLIM2	1.2405
BCL2L13	-0.323333333333333
JAZF1	-0.440833333333333
TMEM63B	1.2535
S100A8	-0.0177
ARFIP2	1.3645
UROS	0.317
KHDRBS2	-2.2695
POLQ	-2.89025
SOAT1	0.05525
SPAG4	-2.4175
MRPS30	-0.793666666666667
LOC494141	0.958
OR2T11	0.5135
ORAOV1	-0.18
ZNF184	0.755333333333333
TCEB3B	0.468666666666667
ADAM21	0.0465
GDPD1	-0.0265
SPINLW1	0.51525
PRR14	0.256333333333333
KCTD9	-0.1653
NUDT3	0.43475
KIAA1822	0.4732
HIST1H4K	0.1425
DFNA5	-1.1365
GABPA	0.22775
C14orf44	0.7665
POLB	0.375125
PTAR1	-0.456
SEC31A	0.597
TRIM58	1.93775
TAS2R14	-0.341
VPS8	0.129375
H1F0	0.589166666666667
PRKCB1	-2.73183333333333
UGT2A1	0.441
TOR1B	0.59275
LSS	-1.28358333333333
C2orf19	0.267
HNRNPC	0.427357142857143
TMEM100	-2.61983333333333
LOC116349	0.31675
OR51M1	0.7355
CCDC142	-1.1305
ISG15	1.296875
ZCCHC14	-0.0465
CREBL2	0.944875
TGDS	-2.0325
DC2	0.348
CACNA2D3	-1.06892857142857
ZNF429	-0.256125
LYPD6	-2.02866666666667
SUCLG1	-0.613666666666667
OR51I1	-0.763
MAGEH1	1.5005
PRPF40A	-1.049
SMR3A	0.65
SPINK2	0.04725
THAP2	1.819
NPY5R	-1.285375
IRF4	-2.494875
SPESP1	1.763
OR10S1	0.5625
DTD1	-0.68225
TUBE1	-0.2585
DDX19A	-0.669
PDPN	-0.41675
TMEM34	-0.0650833333333333
MGAM	2.1635
COL3A1	5.84772222222222
GFM2	-0.2003
OR5A2	0.6905
PSG9	-1.09575
ARHGEF11	0.7495
IVNS1ABP	-0.0131875
SIGIRR	1.42375
DUSP19	-0.51975
DNAJC14	0.5056
ACSS1	-0.78025
IL1RAPL2	1.1775
C4orf30	-0.68325
SEPT4	2.4995
LANCL3	-2.82425
SPAG17	1.12383333333333
PRDX3	0.861
HNF1A	-1.7465
P4HA2	-0.643
RFWD3	-1.0665
MOV10	-0.2875
DNAJA5	0.465285714285714
LOC729440	0.36525
LOC200383	0.17975
SMC2	-0.84175
MIXL1	-1.6175
TMEM9	1.0195
FAM86A	1.1635
ZNF174	0.8692
MYH14	-0.9805
CCR8	0.367
VPS37C	1.68283333333333
GPATCH1	0.0371666666666667
B3GNT8	2.9685
TBX4	-0.48425
CNR2	0.291
PCDH1	1.593
C5orf29	4.83875
OCIAD2	1.1685
PLCG2	0.16675
KIAA0247	2.085
HRH3	-0.0864
CAPN13	1.436
CCR1	-0.5993
MGC15523	0.0352777777777778
UVRAG	0.716166666666667
DNAJA2	-0.484166666666667
ITGA2B	-0.718666666666667
CLDN5	3.39875
PTPRN2	-2.00042857142857
ZNF512	0.0913333333333333
PSAP	1.19542857142857
CCDC140	-0.0535
LRRC55	0.20925
CYP26C1	0.196
C8orf47	-1.14
LYN	0.00600000000000002
DUSP6	-1.39683333333333
TGFB3	3.56093333333333
ELK1	0.0354
PCDH11Y	-0.7772
HGD	0.3275
C17orf58	1.7245
MYO3A	0.2855
SERPINE2	-4.821
AARSD1	-0.710625
C14orf73	-1.58425
ADAM33	0.2305
ZNF491	0.748
MAPK6	-1.073
TCN1	-0.992833333333333
SLC24A6	1.36
UBE2R2	0.889
H1FNT	0.363
TATDN2	-0.357666666666667
LILRB1	2.43
P2RY5	0.6555
NUCB2	0.372
C2orf37	0.28125
SNX27	0.944333333333333
MTA3	-0.432875
FOXO4	0.69725
ID4	-0.464666666666667
SOX5	-3.02
PXMP3	1.0075
OR52M1	0.066
SFT2D3	0.18825
INA	-2.79466666666667
MCOLN1	1.15925
NFIX	0.5327
CLEC14A	5.32283333333333
HIBCH	-0.1585
PLA2G5	1.0295
TIMM10	0.542833333333333
MED17	0.7812
COL4A4	-1.713
TPP1	1.316
GJA3	-1.38816666666667
TMPRSS5	-0.80325
AADACL3	0.439
DNMBP	-0.24125
ENPP5	4.17916666666667
NQO1	-1.1998
ZSCAN2	-0.802125
SEC24C	-0.221166666666667
GTF2A1L	2.0625
AXIN2	-0.7373
FAM33A	-1.2395
C16orf13	-0.1335
SPNS2	0.78825
TAF1	0.0385
AP1G2	-0.289666666666667
RBM42	-0.337
HCN2	0.407833333333333
EFHB	2.30566666666667
RUSC1	1.1145
GRIK5	0.005
USP21	0.927833333333333
ATAD3C	0.23075
ORMDL2	1.069
PRSS7	-3.5425
PSAT1	-5.64875
FLJ13195	0.477666666666667
TBC1D1	0.134166666666667
IFNG	2.7495
OTOS	0.2095
ZNF773	0.379833333333333
EMD	-1.05075
RETN	0.8635
CCL8	4.738
APH1A	0.962
COX18	0.266625
GTF2IRD2	0.16725
CCDC82	-1.16925
PAFAH2	0.6477
NPEPL1	-0.6787
RP11-114G1.1	0.787
TP53INP1	1.16275
ZNF300	0.720333333333333
FOXL2	-3.34875
LARP2	0.0335833333333333
LATS1	0.81975
HTR6	0.282
SPOCK2	0.118833333333333
RNF144B	3.332
HTATIP2	-1.51375
MGC10334	-0.0696666666666666
CENTA2	2.50766666666667
FGF2	-2.7035
FXYD7	0.2845
PHYHIPL	-2.240375
GPR34	5.552
DDX6	0.4335
OR10W1	0.237
LHFPL1	-1.377
ZNF313	-0.790857142857143
VPS28	1.04375
AP3M1	0.241
AKR1CL2	0.58625
TRAF4	0.5345
OR2B11	0.4255
C19orf12	0.727333333333333
AKAP9	0.9485
C1orf62	0.4505
SLC20A1	-1.099
FAM112A	0.11025
LDB2	0.991
MRPS23	-0.472
KLK5	0.73925
SPTB	-0.4646
EFEMP2	0.767
EFNB2	0.665625
PCM1	0.471571428571429
NMNAT3	1.467625
TSG101	1.1585
C8orf40	1.20366666666667
NOB1	-1.4425
ABHD3	-0.9835
GTF3C4	0.4475
PIGN	0.9565
GALNTL1	-0.56125
AEBP1	2.329625
OR9Q1	0.308
ANKRD2	-0.034125
CCL28	0.6665
TRIM38	1.19033333333333
TMCC1	0.12725
SMG5	-0.0765
LRRC7	0.225
NCAPD2	-1.57216666666667
C6orf153	0.09525
C1orf74	1.496
OTUD6A	-0.4975
DCP2	-0.671333333333333
TMEM24	1.533
RPL18	-0.194833333333333
TMEM177	-0.588
LRRC37A3	0.966
C1D	-0.357166666666667
LDHC	-3.40275
UBE4B	-0.521
NIT1	1.0915
BTN3A3	1.5395
RASD1	1.85025
COMMD3	0.267
SHFM1	0.41525
BIRC8	0.28425
DUT	-1.308
C12orf51	0.3105
LRRC59	-0.5655
LY6H	2.2995
WDR22	0.271083333333333
EDEM1	-0.525285714285714
ADH1A	2.471
PANX2	-0.3697
CYP11B1	0.39875
CDC73	0.28325
GPR172A	0.91075
GSTM3	2.90338461538462
KCNA5	0.07425
SERAC1	1.7735
NFATC2	0.3275
ANAPC5	-0.2591
C15orf24	0.0095
NFATC2IP	0.124916666666667
TNRC6C	0.5965
MGC102966	-1.140625
FGD5	0.402333333333333
MED9	-0.09925
RAB13	0.635333333333333
C15orf49	-0.3455
CRYGS	-0.3734
C12orf53	-0.5303
LOC283693	-0.0515
COX6B2	0.19225
PHF14	0.2935
FAM3A	-0.072125
RPL13	-1.0365
PRDX2	0.1616
FLJ34047	-1.792
PRMT3	-0.44575
KCTD19	-1.849
TRIM10	-0.781166666666667
MGC26597	0.222666666666667
GCNT4	0.2685
GPRASP1	0.1865
CDKN1C	-1.47616666666667
RHBDL2	1.6356
HSPH1	0.138
AQP1	2.56025
COL17A1	0.4265
GFAP	0.149714285714286
CDC16	-0.363
KIAA1614	0.285
C6orf118	-0.3218
ZSWIM5	-2.04475
FAM83F	3.5125
LYNX1	0.6536875
SYNPR	-0.58425
XG	2.854
PRSS16	-0.167625
KIF13B	1.53635714285714
PCDH9	-2.870875
HIST1H2AH	1.28366666666667
RBM18	-0.104
ZNF626	0.846375
HEXIM2	-0.1885
ITFG1	-0.187
TUBG2	-0.465
SFRS7	-0.165666666666667
C9orf14	0.049
EXTL1	-1.0965
GBP3	0.921
WDR5	-0.12925
RARG	-0.4935
MYO7A	-0.140375
CECR6	-0.6215
C13orf3	-1.44825
SFRS18	-0.668375
ACVR1B	0.2165
PSMD1	-0.5421
C7orf31	-0.927666666666667
ILVBL	-0.5805
IFNGR1	1.94725
RNF186	-0.21725
NOL9	-0.82775
MAGEL2	0.629
SLC29A2	-0.159
NHSL1	-1.105
RBMX	-0.688
PSORS1C2	0.462
RAD51L3	0.0915833333333333
LCN6	0.821
ORAI2	-0.3905
BRUNOL6	0.2979
OR4K5	-0.024
CDC123	-0.27
MSLN	-0.981
WWTR1	-0.742166666666667
ZNF700	-0.461
COBL	0.55025
PPP1R16B	-0.0525
GAS7	0.5883
MDN1	-0.473
HAAO	0.4085
C9orf68	1.53775
TNFAIP2	0.1485
FOXN1	0.417
hCG_2033311	0.351166666666667
ATP6V0D2	-0.28
RPL41	0.8045
SLC38A1	1.5415
ARHGAP6	-0.2455
ADAD2	-0.10925
PHF20L1	-0.0160625
MCM3AP	0.124833333333333
ST3GAL3	-0.4215
SNX1	0.421666666666667
ELF5	1.3715
PARP3	0.027125
RBM8A	0.1115
LINGO4	0.593
ITGA9	0.404833333333333
ZFR	-0.05725
ACSL6	-0.169625
FLJ20699	-0.2146
DAOA	0.46625
FABP4	5.0105
KCNB1	-1.21
CANX	0.2415
SLC25A28	0.759666666666667
ADIPOR2	0.16125
ECHDC2	1.3325
SMA4	0.25575
FRZB	3.456875
PABPC1	-0.4235
DMRTB1	-0.0855
APOBEC3G	0.1825
CATSPER2	-1.38466666666667
CUEDC1	2.4025
STARD9	-1.3595
CLDN8	4.847625
LOC23117	-0.696181818181818
E2F6	-0.943
TMEM126B	-0.106
DPY19L4	0.93075
GIMAP5	3.11383333333333
NDUFA9	0.2
FAM77C	1.1395
CTPS2	1.839
LOC51035	0.219375
WDSOF1	-0.403
EGLN3	0.99
PITX3	0.541166666666667
OR52E8	0.3145
GRM4	0.2555
KLK1	-2.7415
GPM6B	-1.32425
RRAGD	-0.845333333333333
PAGE5	-3.52125
UCHL5	-0.295666666666667
ULK3	-0.412
AIM2	0.339666666666667
PNO1	-0.9795
OR2F2	0.297
GNAT2	-1.8635
SIX1	1.76025
ST13	-0.425083333333333
ZBTB44	0.607125
TIMP2	-0.37075
ZMAT4	0.54525
GTF2IRD1	0.469333333333333
ZNF19	0.473
ZNF714	-1.0745
RSC1A1	-0.7315
C9orf80	0.52375
PSMA8	0.6172
TMEM141	1.3485
COX4I1	-0.492214285714286
CTAGE1	0.621666666666667
DTWD1	-0.27625
HSD11B1	0.7265
KRT6B	3.818625
ARID4B	1.506
LHFPL3	0.498333333333333
WWP2	0.287083333333333
ZNF326	0.844666666666667
RGPD1	-1.0495
CTSH	0.555
FASTKD1	-0.828375
PAF1	0.6677
TTC9C	-0.14225
IFT57	-0.3022
PRSS36	-0.69
IL20RB	-2.989
ZNF592	-0.4115
DCTD	-0.1273
CFP	0.32675
MFNG	-0.722625
JMJD2B	1.26525
ALDH3B1	-0.33175
THSD4	1.7715
KCNJ5	3.317
LMNA	0.1695
TBCD	0.21875
ZNF250	0.455333333333333
CASQ2	1.14533333333333
PEG10	1.59083333333333
PRAME	-5.26133333333333
NP	-0.78975
TRIM59	-0.994
ZNF12	0.250125
XTP3TPA	0.79075
SIGLEC7	0.4865
PANK4	-0.70875
FAM70A	-1.37083333333333
SNED1	0.0485
HIP1	1.0344
RAET1E	-0.612666666666667
AMAC1L2	-0.127
AHNAK2	-1.04133333333333
TOE1	-1.3375
RECQL4	-1.26775
SPRYD3	0.829
DPAGT1	0.8475
MAGED2	2.9118
ANKRD55	-0.9
TRPS1	3.89825
DOK7	-1.6455
TFPI2	-0.3235
GTF2H3	-0.4335
CYP4F11	-1.580625
LHX2	-3.87033333333333
ATG16L1	0.253333333333333
ASB12	0.9955
C1orf116	4.94175
NF2	-0.8424
POM121	-0.859
PHYHD1	2.7312
TXNDC17	0.409
DKFZp779O175	0.3025
NUP62	0.300642857142857
MYO18B	-1.306
PRAMEF1	-0.0245
TCBA1	0.388125
TMEM168	0.92375
FJX1	0.280666666666667
CLCF1	-0.39275
