Hybridization REF	TCGA-BH-A0B2-11A-11R-A10J-07
ZDHHC4	-0.3615
ANKRD42	0.9605
PDE9A	1.26233333333333
ABCA8	2.96325
NDUFS2	-0.3895
UBR5	-0.66525
BTBD16	-2.7955
LOC554174	0.1975
ZNF20	0.074
KIAA1843	0.265
WDR17	0.041
C15orf33	0.072
RNF113A	-0.249
CAMKK1	0.0398
CLCN2	-1.0725
ANXA6	0.031
LOC340069	0.552
EMID1	1.04525
DPM3	-0.794416666666667
ELA1	-0.034
SLC25A13	-0.9469
KRT24	0.33725
SMPD1	0.267166666666667
TH	-0.191125
COL6A2	1.6455
ANKS1B	0.969
GPR126	-2.1809
ZC3H12A	0.209
TMEM47	1.575
C2orf51	-0.1865
C1orf88	1.988
HSF2BP	-0.135
AKAP10	-0.194
RPAP3	-0.702
KLHDC8B	0.58225
STOM	1.1784
MUPCDH	-0.1985
C10orf72	0.33225
PLEKHA3	0.484166666666667
TCP11L1	-0.482
CWF19L1	-0.311875
SPEF1	0.483076923076923
YSK4	0.15125
ELN	2.2292
SAMD8	0.405666666666667
MPI	-0.9355
MEPCE	0.0116
ABCC3	-1.080625
NANOGP1	-3.815
KCNK17	2.112625
HLA-DMB	4.0065
RRAGA	1.326
ANGEL1	-0.61475
RBM32B	-0.226
CPN1	-3.22075
MGC52282	0.1157
HLA-A	1.36891666666667
OR9G4	-0.0275
EDNRB	1.69925
SCD	-0.6445
C14orf80	-1.71333333333333
BAGE2	-0.109
RABL4	0.8985
RCVRN	0.7395
SHANK1	0.423
NLRP7	-2.84475
CD226	0.9335
STAT3	1.237125
SYNJ2	-0.7227
TPCN2	-0.503333333333333
WDR36	-0.637
MBD4	-0.5595
ROBO1	-0.1834
ST3GAL6	-2.27375
SLAMF8	2.08366666666667
ATN1	0.798666666666667
GPR141	0.01725
KRT36	-0.332
TPH1	-0.172
DDX52	-0.10875
ZSCAN29	-0.425333333333333
TRPT1	-0.5695
DPEP3	0.5445
DENND4A	-0.188875
TSPAN16	0.113
PTCHD2	-0.2575
LOC145814	-0.99175
CAP1	-0.0848333333333333
EIF5A2	-0.6752
NT5DC3	-0.66975
SEPT9	-0.941125
SEZ6L2	0.229
EGFLAM	4.05375
VPS11	0.62825
NDUFB5	-0.127666666666667
CIDEA	4.6515
IER5L	0.007
N6AMT1	-0.22025
FAM83C	-0.345
OXR1	0.478666666666667
IRX1	2.516
DGKB	-0.106833333333333
GCN5L2	-1.8895
MIR16	0.126
FBXW9	0.19525
WDR4	-1.69016666666667
PDC	-0.017
VPS33B	-0.561
HEXB	-0.1955
FLJ32214	0.6575
TCEB3	-0.876
CRLF1	-3.07
ABI3BP	2.70575
C8orf22	-4.16025
PYCR1	-1.182125
KIAA1706	1.9635
CDK5R2	0.47075
WAS	0.3975
C12orf60	-0.931
CCBL2	0.084
MADD	-0.169
C5orf34	-2.6085
WDR42A	0.2151
KLF12	0.489625
HSPA1A	1.4525
ITM2C	-0.057
DAPK2	2.16216666666667
LOC442590	0.465
SUMF2	0.750625
CENPA	-3.09553846153846
TMED5	-0.388125
CDH6	-1.0591
BRP44	0.360375
THG1L	-0.272
GABRA2	-1.01575
C14orf166	-0.25425
MYL1	-1.31983333333333
TNFSF18	-0.305
PAP2D	-1.16016666666667
PPIB	-0.39225
KLHL4	1.339375
SFN	0.102333333333333
CCDC127	0.1045
FRAP1	-0.56825
GOLGA5	0.36925
SDCCAG1	-0.017
MGC21675	-0.294166666666667
C10orf95	-0.4925
KIAA1345	0.405166666666667
C1orf163	-0.947
LACE1	-0.654833333333333
OR10K2	-0.135
CENPN	-2.3512
TMED2	0.51675
UGT1A6	-1.797
ANG	0.1545
U2AF1	-0.625166666666667
CASC2	0.0568333333333333
NMT2	0.352166666666667
OSGEPL1	-1.419625
DFNB31	-1.0375
SLC6A20	-0.0235
DKC1	-0.79925
FXYD4	-0.9035
WDR64	0.3375
MGC5590	0.5225
CREBZF	-0.7145
DAZ1	-0.06325
PRPSAP1	-0.4625
GCHFR	-0.845
TTC7A	-0.453
LOC196993	0.46575
UBD	1.96866666666667
S100A1	0.428625
RPL6	0.645333333333333
DNAJB6	0.3545
NAGS	0.4665
C2orf58	0.6435
KERA	1.26933333333333
MT1X	0.1215
UBE2B	0.9871
KEAP1	0.2685
MST1	-2.762625
OMA1	0.195
ABLIM2	0.916
BCL2L13	-0.332916666666667
JAZF1	0.765833333333333
TMEM63B	0.0595
S100A8	0.4444
ARFIP2	0.2725
UROS	0.284
KHDRBS2	-0.251
POLQ	-3.567375
SOAT1	-0.864
SPAG4	-2.46675
MRPS30	-1.32216666666667
LOC494141	-0.6805
OR2T11	-0.0605
ORAOV1	-0.8851
ZNF184	-0.247166666666667
TCEB3B	-0.218333333333333
ADAM21	-0.141
GDPD1	-0.1825
SPINLW1	0.071
PRR14	-0.174666666666667
KCTD9	0.011
NUDT3	0.1395
KIAA1822	0.8756
HIST1H4K	0.1315
DFNA5	-0.09425
GABPA	-0.15975
C14orf44	0.61775
POLB	-0.186375
PTAR1	-0.0865
SEC31A	0.3344
TRIM58	-1.46325
TAS2R14	-0.2445
VPS8	-0.048
H1F0	0.0893333333333333
PRKCB1	-2.28616666666667
UGT2A1	0.0485
TOR1B	-0.4895
LSS	-1.11975
C2orf19	0.1205
HNRNPC	-0.12
TMEM100	1.4265
LOC116349	-0.17975
OR51M1	0.31
CCDC142	-1.493
ISG15	0.6509375
ZCCHC14	-0.166375
CREBL2	1.12275
TGDS	-1.173
DC2	-0.17825
CACNA2D3	-0.839142857142857
ZNF429	-1.1335
LYPD6	1.04283333333333
SUCLG1	0.751666666666667
OR51I1	-0.592
MAGEH1	2.33975
PRPF40A	-0.267
SMR3A	0.4685
SPINK2	-0.511
THAP2	0.159375
NPY5R	0.81225
IRF4	-1.590875
SPESP1	-0.773833333333333
OR10S1	0.229
DTD1	-0.54275
TUBE1	-0.58525
DDX19A	-0.4105
PDPN	0.058875
TMEM34	0.329583333333333
MGAM	0.47275
COL3A1	5.90827777777778
GFM2	-0.6169
OR5A2	0.407
PSG9	-0.68125
ARHGEF11	0.110666666666667
IVNS1ABP	-0.1828125
SIGIRR	0.3575
DUSP19	-0.299375
DNAJC14	-0.0753
ACSS1	0.327625
IL1RAPL2	0.1415
C4orf30	-0.406
SEPT4	2.63925
LANCL3	-1.8445
SPAG17	2.338
PRDX3	-0.15025
HNF1A	-0.062125
P4HA2	-0.208
RFWD3	-1.39466666666667
MOV10	-0.72575
DNAJA5	0.233142857142857
LOC729440	-0.022
LOC200383	0.968125
SMC2	-2.43325
MIXL1	-1.3635
TMEM9	-0.061
FAM86A	0.3995
ZNF174	0.0361
MYH14	-0.95875
CCR8	0.137
VPS37C	0.0335
GPATCH1	-0.083
B3GNT8	2.319
TBX4	-0.2695
CNR2	0.3275
PCDH1	0.7645
C5orf29	2.23825
OCIAD2	0.48175
PLCG2	1.09625
KIAA0247	1.76275
HRH3	0.0238
CAPN13	2.835875
CCR1	0.3282
MGC15523	-0.0205555555555555
UVRAG	-0.0333333333333333
DNAJA2	-0.0361666666666667
ITGA2B	-0.956333333333333
CLDN5	3.640625
PTPRN2	-0.785428571428571
ZNF512	0.0635
PSAP	0.887428571428571
CCDC140	0.078
LRRC55	0.185
CYP26C1	0.6015
C8orf47	2.50575
LYN	0.322375
DUSP6	1.66683333333333
TGFB3	3.58046666666667
ELK1	-0.2545
PCDH11Y	-0.0755
HGD	-0.69025
C17orf58	0.8465
MYO3A	0.3265
SERPINE2	-3.42283333333333
AARSD1	-0.42775
C14orf73	-1.442
ADAM33	1.42175
ZNF491	-0.0635
MAPK6	-1.18383333333333
TCN1	2.0125
SLC24A6	0.589
UBE2R2	0.44225
H1FNT	0.2435
TATDN2	0.0203333333333333
LILRB1	1.2155
P2RY5	1.6895
NUCB2	0.0455
C2orf37	-0.5345
SNX27	0.29
MTA3	-0.1385
FOXO4	0.544125
ID4	3.3265
SOX5	-0.579333333333333
PXMP3	0.27
OR52M1	-0.0345
SFT2D3	-0.079625
INA	-3.09266666666667
MCOLN1	0.614
NFIX	1.5197
CLEC14A	5.07483333333333
HIBCH	0.224833333333333
PLA2G5	2.40625
TIMM10	-0.945
MED17	0.0779
COL4A4	1.7215
TPP1	0.2305
GJA3	-1.6095
TMPRSS5	-1.1835
AADACL3	0.321
DNMBP	0.3115
ENPP5	2.8515
NQO1	-1.6858
ZSCAN2	-0.17
SEC24C	-0.216666666666667
GTF2A1L	0.393
AXIN2	0.0937
FAM33A	-1.91566666666667
C16orf13	-0.56725
SPNS2	1.1265
TAF1	-0.0805
AP1G2	-0.802166666666667
RBM42	0.221833333333333
HCN2	0.786166666666667
EFHB	1.645
RUSC1	-0.594333333333333
GRIK5	0.2135
USP21	-0.478166666666667
ATAD3C	1.00925
ORMDL2	0.014625
PRSS7	-2.9545
PSAT1	-4.08875
FLJ13195	-0.8655
TBC1D1	0.753833333333333
IFNG	1.35275
OTOS	0.3315
ZNF773	0.0658333333333333
EMD	-1.23275
RETN	-0.37025
CCL8	4.864
APH1A	-1.3885
COX18	-0.762625
GTF2IRD2	-0.77575
CCDC82	-0.0366666666666667
PAFAH2	0.3441
NPEPL1	-0.7954
RP11-114G1.1	0.431
TP53INP1	0.984125
ZNF300	-0.214
FOXL2	-0.29775
LARP2	0.147333333333333
LATS1	0.37075
HTR6	-0.0815
SPOCK2	0.582
RNF144B	2.953
HTATIP2	-1.435
MGC10334	0.0514166666666667
CENTA2	2.15283333333333
FGF2	0.76
FXYD7	0.26425
PHYHIPL	-1.87375
GPR34	4.69975
DDX6	-0.0253333333333333
OR10W1	0.071
LHFPL1	-0.101
ZNF313	-0.592785714285714
VPS28	0.50575
AP3M1	-0.2307
AKR1CL2	-0.2315
TRAF4	0.064625
OR2B11	0.326
C19orf12	0.886333333333333
AKAP9	-0.0195
C1orf62	0.09275
SLC20A1	-1.1561
FAM112A	0.18575
LDB2	3.091875
MRPS23	-1.12575
KLK5	3.514125
SPTB	-0.0429
EFEMP2	1.689
EFNB2	1.582
PCM1	0.4905
NMNAT3	1.559
TSG101	0.194166666666667
C8orf40	0.0688333333333333
NOB1	-0.18425
ABHD3	-1.60925
GTF3C4	-0.273375
PIGN	0.448333333333333
GALNTL1	2.93725
AEBP1	1.74675
OR9Q1	0.093
ANKRD2	0.14575
CCL28	1.93675
TRIM38	0.589166666666667
TMCC1	-0.146583333333333
SMG5	-0.509
LRRC7	-0.2915
NCAPD2	-1.81983333333333
C6orf153	-0.78925
C1orf74	-0.57875
OTUD6A	0.23
DCP2	-0.7065
TMEM24	-0.6265
RPL18	0.258166666666667
TMEM177	-0.61925
LRRC37A3	0.05325
C1D	-0.793833333333333
LDHC	-1.466
UBE4B	0.0521666666666667
NIT1	-0.0115
BTN3A3	1.097375
RASD1	3.89175
COMMD3	0.00475
SHFM1	-0.42125
BIRC8	0.10075
DUT	-1.1415
C12orf51	0.47
LRRC59	-0.879
LY6H	0.16525
WDR22	0.813166666666667
EDEM1	0.0182142857142857
ADH1A	3.646
PANX2	-0.3045
CYP11B1	0.358
CDC73	-0.57125
GPR172A	-0.576
GSTM3	1.83076923076923
KCNA5	0.142875
SERAC1	0.465666666666667
NFATC2	0.3665
ANAPC5	-0.3868
C15orf24	0.2615
NFATC2IP	-0.75
TNRC6C	0.460166666666667
MGC102966	1.50275
FGD5	1.84583333333333
MED9	0.25775
RAB13	0.359166666666667
C15orf49	-0.0555
CRYGS	-0.2968
C12orf53	-0.1701
LOC283693	-0.5665
COX6B2	-0.139375
PHF14	-0.041875
FAM3A	-0.524125
RPL13	0.7005
PRDX2	-0.6631
FLJ34047	-1.24925
PRMT3	-0.9345
KCTD19	-1.693
TRIM10	-0.534666666666667
MGC26597	-0.413166666666667
GCNT4	0.07325
GPRASP1	2.212
CDKN1C	1.34208333333333
RHBDL2	0.3335
HSPH1	0.148
AQP1	4.108
COL17A1	3.3402
GFAP	0.484125
CDC16	-0.10875
KIAA1614	0.608
C6orf118	0.0823333333333333
ZSWIM5	-0.9315
FAM83F	3.204
LYNX1	0.7229375
SYNPR	-0.23975
XG	3.2445
PRSS16	1.346625
KIF13B	1.27614285714286
PCDH9	0.4585
HIST1H2AH	-0.161833333333333
RBM18	-0.96375
ZNF626	0.369875
HEXIM2	-0.142
ITFG1	0.058
TUBG2	-0.633
SFRS7	-0.34625
C9orf14	0.3045
EXTL1	1.21025
GBP3	1.16483333333333
WDR5	-1.5835
RARG	0.444333333333333
MYO7A	-0.069625
CECR6	0.1205
C13orf3	-2.976875
SFRS18	-0.274875
ACVR1B	0.105333333333333
PSMD1	-1.0165
C7orf31	0.00433333333333334
ILVBL	-0.722
IFNGR1	1.902
RNF186	4.00625
NOL9	-0.895
MAGEL2	2.178
SLC29A2	-0.81575
NHSL1	-0.22675
RBMX	-0.505
PSORS1C2	0.302375
RAD51L3	-0.131916666666667
LCN6	1.7065
ORAI2	-0.472125
BRUNOL6	0.0672
OR4K5	-0.1335
CDC123	-0.58875
MSLN	-2.133
WWTR1	-0.3575
ZNF700	-1.3405
COBL	0.9545
PPP1R16B	0.5695
GAS7	1.9014
MDN1	-0.584125
HAAO	0.8795
C9orf68	0.772
TNFAIP2	1.30275
FOXN1	0.074
hCG_2033311	0.648833333333333
ATP6V0D2	0.5872
RPL41	0.98
SLC38A1	0.284875
ARHGAP6	-0.0889166666666666
ADAD2	-0.45625
PHF20L1	-0.0425625
MCM3AP	0.0258333333333333
ST3GAL3	-0.724
SNX1	0.776
ELF5	4.89725
PARP3	0.1425
RBM8A	-0.571375
LINGO4	0.183
ITGA9	1.30983333333333
ZFR	0.40075
ACSL6	-0.245375
FLJ20699	0.6094
DAOA	0.1675
FABP4	6.73925
KCNB1	1.44325
CANX	-0.0291
SLC25A28	0.535166666666667
ADIPOR2	-0.0935
ECHDC2	2.217625
SMA4	-0.6245
FRZB	3.866625
PABPC1	0.179833333333333
DMRTB1	-0.15375
APOBEC3G	0.3185
CATSPER2	-1.28983333333333
CUEDC1	0.616833333333333
STARD9	-0.170375
CLDN8	5.1055
LOC23117	-1.18868181818182
E2F6	-0.862166666666667
TMEM126B	-0.7475
DPY19L4	0.294
GIMAP5	3.65616666666667
NDUFA9	-0.501833333333333
FAM77C	-2.5775
CTPS2	-0.51575
LOC51035	0.340125
WDSOF1	-1.269
EGLN3	-0.76675
PITX3	0.908166666666667
OR52E8	0.4435
GRM4	-0.344
KLK1	-0.380333333333333
GPM6B	2.166375
RRAGD	0.167
PAGE5	-3.29575
UCHL5	-1.78966666666667
ULK3	-0.944
AIM2	0.292666666666667
PNO1	-0.785666666666667
OR2F2	0.42
GNAT2	-0.508
SIX1	-1.39125
ST13	0.6655
ZBTB44	0.295
TIMP2	-0.0745
ZMAT4	-1.10325
GTF2IRD1	-0.901
ZNF19	0.391333333333333
ZNF714	-0.99675
RSC1A1	-0.2695
C9orf80	-0.14925
PSMA8	0.1725
TMEM141	-0.4495
COX4I1	0.237071428571429
CTAGE1	0.0711666666666667
DTWD1	-0.286
HSD11B1	2.1255
KRT6B	5.13075
ARID4B	0.480125
LHFPL3	0.036
WWP2	0.171666666666667
ZNF326	0.1615
RGPD1	-0.1885
CTSH	0.329666666666667
FASTKD1	-0.977875
PAF1	0.6083
TTC9C	-0.485
IFT57	0.8605
PRSS36	0.6065
IL20RB	-2.7125
ZNF592	-0.0755
DCTD	0.0601
CFP	2.62475
MFNG	0.53725
JMJD2B	0.36525
ALDH3B1	-1.231875
THSD4	1.723
KCNJ5	2.42083333333333
LMNA	0.5865
TBCD	-0.153375
ZNF250	-0.125833333333333
CASQ2	2.149
PEG10	-1.698
PRAME	-5.4696
NP	-0.734375
TRIM59	-1.105
ZNF12	0.512375
XTP3TPA	-0.43775
SIGLEC7	-0.4442
PANK4	-0.78475
FAM70A	-1.02783333333333
SNED1	0.5085
HIP1	0.0653
RAET1E	-0.895833333333333
AMAC1L2	-0.5415
AHNAK2	0.2205
TOE1	-0.9195
RECQL4	-2.65575
SPRYD3	0.9695
DPAGT1	-0.53425
MAGED2	1.3248
ANKRD55	0.13175
TRPS1	3.49675
DOK7	-0.62175
TFPI2	-3.50025
GTF2H3	-1.18516666666667
CYP4F11	-0.310375
LHX2	-4.99183333333333
ATG16L1	-0.0285
ASB12	0.256
C1orf116	2.989625
NF2	-0.0186
POM121	-0.2492
PHYHD1	2.4359
TXNDC17	-0.9005
DKFZp779O175	-0.268
NUP62	-0.345071428571429
MYO18B	-1.239
PRAMEF1	0.1805
TCBA1	1.179
TMEM168	0.69025
FJX1	0.406333333333333
CLCF1	0.4735
SEPN1	0.205
IGSF2	0.61625
NUDCD1	-0.701333333333333
TFF3	3.15966666666667
NDFIP1	0.632071428571429
CHCHD4	-0.5975
TNR	0.3035
CUTA	-0.302
USP44	-2.727
DPP10	-0.4165
IWS1	-0.303666666666667
PCGF1	-0.534
SULT1C4	0.1645
NTF5	3.25675
PTPN13	1.08125
SSTR5	0.16
SFRP1	3.537875
IDH3B	-0.665375
SUOX	1.11766666666667
TMCO5	0.204
GOLT1B	-1.08875
MIB1	0.182285714285714
PCDHGB1	0.0575
SUSD1	0.2935
ICAM5	-2.4985
PAPOLB	0.18275
URM1	-0.6654
TMEM106B	-0.113666666666667
LRIG2	-0.8595
SLC27A5	-0.3635
CLIC6	3.0281
ZNF420	0.604
SCN9A	-0.27
KIAA1909	0.3875
ELMOD1	-1.51725
PRKAG1	0.0775
FAM64A	-2.59311111111111
EEF1G	0.7733
SMAD5	0.887
INCENP	-3.56175
WASF2	-0.001
GARS	-1.1981
CDK10	-0.6472
HLX	1.11766666666667
MDM4	-0.912375
ZNRF1	-0.484642857142857
HHATL	-0.387166666666667
FAM21C	1.0152
HIST2H3C	-0.07825
PFDN2	-0.19775
ZNF200	-0.8115
NDN	1.47725
HBA2	-1.7195
FBLN5	3.08775
PUM1	0.541142857142857
TNNT1	-3.37266666666667
C19orf59	-0.296833333333333
HNRPH2	0.602666666666667
RAB7A	-0.000500000000000019
PMS2	-0.718375
BIRC3	-0.353166666666667
NRSN2	0.3485
OR52K2	0.151666666666667
SPOCK1	0.507071428571429
H2AFY	0.06775
RXRB	-0.13825
ZNF638	-0.0663333333333333
ANKRD45	0.1525
ACTN4	-0.164666666666667
FXC1	0.25875
EIF2B5	-0.24675
VPS33A	-1.005
PINK1	0.828625
FAM106A	-0.1945
SKIP	2.4269375
GAPDHS	0.02925
MUM1L1	1.828
PSTPIP1	0.67575
CNTNAP1	-1.2787
CYP26A1	0.923
APOL2	0.4712
TACC2	0.62875
COX7A2L	-0.215857142857143
HSD17B1	1.007875
ARRB2	-0.074
SLC7A6	-0.9904
HSD17B10	-0.87825
RBJ	0.289
NUP155	-2.25175
MRPL10	-0.3055
CYCS	-1.50258333333333
CCDC46	0.788
TECTA	0.313
GNAL	-0.424
LPO	-0.0215
PEBP4	1.87125
DDX11	-2.324
C18orf12	0.3465
TAF9B	-0.401
IMP4	0.01125
RPA4	-0.0495
NDUFS1	-0.87925
UPK1A	-0.635333333333333
ARRDC2	-0.133666666666667
C18orf20	-0.357
AES	0.59
CD2BP2	0.199333333333333
C16orf54	-0.0025
UGT2B17	2.483375
FGFR1	1.06313636363636
CEACAM6	0.1411
CHRM5	0.15375
CERK	-0.703
AP3S2	0.0387857142857143
ANKS4B	-1.1565
CLCNKA	-0.0336666666666667
ZNF208	-0.1855
HLA-DRB5	4.213
CARKL	0.03875
GOT1	-0.479833333333333
CASP6	0.519
HOXA1	-0.42
RCL1	-0.0085
ZNF181	0.601166666666667
RAB40B	1.8305
MRPL38	-0.150875
LRRN2	1.3055
C3orf25	0.005
OR5D14	0.177
OR10AG1	0.115
BET1L	0.4306
FRY	3.2355
AK3L1	0.1545
CSF3R	0.685166666666667
POLR3K	-1.3555
ATG2B	0.247666666666667
EPS8	0.3345
DARS	-0.209625
C10orf56	1.61416666666667
DAD1	-0.0826666666666667
RIOK1	-0.249833333333333
HERC2	0
HSD11B2	1.57183333333333
FAM96B	-0.2845
MGC13057	1.18325
BSN	0.301
CAND1	-0.354333333333333
HCST	1.66575
ACTR10	0.213166666666667
OR8D4	0.199
NASP	-1.584
COL9A2	0.5095
LYZL1	-0.6265
GPC5	-2.00775
TBL3	-0.9965
CENTD2	0.7366
OR5AP2	0.42875
TLR1	1.782
LMO6	-0.63775
ZIC2	-2.809
CPNE5	0.3835
ZMYND15	1.42025
FLJ22374	-0.43825
CCDC106	0.0455
PARP16	-0.629
PDIA3	-0.06675
C14orf126	0.02525
CECR2	-0.724
SFRS1	-0.675357142857143
FIGLA	0.3015
DCP1A	0.2095
MGC45800	-0.7836
TEKT1	-0.0318333333333333
C10orf67	0.076
CLN5	0.579125
NTN2L	0.031
GLE1L	-0.7675
CES2	-0.0541
GNAS	0.377888888888889
DDX53	-0.061
TSPAN13	0.835
MRPL52	-0.8087
SPIRE2	-0.502
TAS2R39	0.14425
SCUBE3	-0.06325
UCRC	0.0190000000000001
CDKL3	-0.202
KIAA1715	-0.7771
ZNF345	0.98675
RTF1	-0.032
DHRS7	0.43675
RIPK4	-0.470833333333333
EXOSC2	-1.5455
MS4A2	1.90825
FGF17	-0.2295
WDR59	-0.429125
EVI2A	-1.624
IL17RC	0.797666666666667
HS3ST1	2.97225
ITGB1BP2	-2.741
RBPJ	-0.408833333333333
GIMAP1	4.2845
INE1	-0.7335
ALDH18A1	0.532375
TPI1	-1.756875
GATA6	1.684
CABP1	0.272
ZNF484	0.11075
DAPK3	0.1595
GJB1	-0.708583333333333
PIN1	-0.54075
SLC6A15	-2.79325
CNO	-0.38575
RIN2	1.957
FRRS1	-0.463
CYorf15B	-3.457
DMRT3	1.91075
ATAD1	-0.250625
OTUD4	-0.0803333333333333
ATOH8	-0.41325
ZSCAN16	0.246375
ASCC1	-0.506
OTUD3	0.263125
MGC33212	-0.610333333333333
YME1L1	-0.132875
RP11-218C14.6	-0.13025
PCBP4	0.22
TNFRSF10A	0.05275
CDH10	-2.8955
KL	2.523
SCP2	0.755916666666667
C9orf119	0.0235
SON	-0.092
MAFK	-0.3755
SBNO2	0.463
SLC6A6	-0.898833333333333
SC4MOL	-1.146125
FAM35B	0.311625
PPP1R9A	1.2905
PDZRN3	1.145125
CXorf20	0.416
C6orf126	0.24875
AVEN	0.0345
FLJ21075	-0.725
C14orf132	2.1365
PCK2	-0.8695
GUCY2C	-0.422
BARX2	0.64075
PEX11G	1.0425
DAO	-0.542833333333333
C10orf49	0.6095
EDNRA	1.318
PPP2R5A	1.1745
DDX39	-1.808
SERF1A	0.04325
ASCIZ	0.4184
FNDC8	0.229
PTMS	0.21575
PHF7	0.3795
PIP4K2B	-0.093125
HHLA2	-0.38075
BDH2	1.1395
APOBEC2	0.00825
PENK	5.54933333333333
SMAD9	0.66
MT3	-0.502
RGL1	1.378875
ATG10	-0.83875
DLGAP4	0.952333333333333
APPBP2	-0.469857142857143
BACE2	0.236
LOC339344	0.808666666666667
ZNF395	0.3523125
HIST1H2BL	-1.28075
ZNF467	1.007125
SLC25A21	-1.41775
PALM2	0.386
NSUN5C	-1.36975
IL5	1.5013
CLSTN2	1.0315
ANXA8L2	-0.5335
PTGES	1.64625
GDAP1L1	-1.88533333333333
OPRK1	-0.1925
WDR20	0.32725
C12orf4	0.057875
NUP88	-0.524375
XRCC6BP1	-0.906333333333333
FCGBP	2.5245
LEMD2	-0.2105
NOMO1	-0.582
C10orf79	0.8005
ZNF79	0.5349
OCRL	0.0842
HSPA8	-0.179041666666667
DIDO1	-0.255291666666667
PLA2R1	1.995
COG3	0.5853
NGDN	-0.3845
CBFA2T2	0.10975
PNOC	-0.98425
PRRG1	0.627416666666667
AGGF1	-0.438571428571429
DPF2	0.0205
YIPF7	0.384
TRPV5	0.3195
ZNF322B	0.4495
MED12	0.101166666666667
CARS	-0.4935
ABCC11	1.991
C9orf25	-0.0675
MYH1	2.2915
FRYL	0.0940833333333333
AGTRAP	-0.525
MMP27	2.8865
ZNF432	-0.40475
OR8D1	0.061
OR13D1	0.13375
VWA1	1.7425
STON1	0.813
IL5RA	-0.072
PERP	0.3457
C10orf107	-0.387333333333333
TNFSF12	2.42625
FN1	-0.149416666666667
MTR	-0.776833333333333
PHLPPL	0.0826666666666667
ZNF425	0.97925
DHFR	-2.22733333333333
PPP1R12A	0.707625
RSPO2	-1.22275
ZNF7	-0.2385
ZNF583	0.514
TPMT	-0.742833333333333
GPR132	0.6075
OR2T12	-0.629
SERTAD2	-0.0992
ATP1A1	0.1785
FRMPD3	0.18975
ZNF672	-0.451
PLXNB3	0.0133749999999999
EML5	0.1355
FAIM3	0.1635
UBQLN2	0.51825
SORCS2	0.35825
PRIM2	-2.0535
ACVR2A	1.185
YWHAZ	-0.0929166666666667
PGM2L1	0.647
GNAO1	0.0322142857142857
RPL10	0.538
RPS6KA6	0.3035
PFKL	-0.445666666666667
SH3D19	1.767375
AURKB	-3.09516666666667
ZC3H6	1.0005
DISC1	0.282333333333333
FLJ39660	-2.68866666666667
TMEM25	2.092125
OSBPL10	0.11075
CLTCL1	-1.05683333333333
ALG6	-0.906
CATSPER4	-0.111
LRTM1	0.226
RRAD	1.20083333333333
TIPIN	-2.4035
CARD14	0.04775
RBM9	1.156
RASSF4	0.84725
SLC25A18	1.3995
C6orf58	-0.128166666666667
IGHD	0.393
PLA2G6	-0.5005
TPT1	1.5065
SEC63	0.6575
CCDC113	-0.0301
TDRD10	0.91175
KIAA1666	-1.109
TOR1AIP1	0.756666666666667
SYTL4	0.983833333333333
SPRR2F	-0.9595
CEBPD	2.98875
SNTG2	0.89925
C20orf77	-0.4085
TAS2R49	-0.1705
C6orf173	-1.93116666666667
SVEP1	1.579
PXN	-0.240857142857143
VIL2	0.247416666666667
C5orf21	1.31266666666667
DIXDC1	0.638125
GANAB	-0.653166666666667
PDSS1	-1.4835
NGFR	2.26725
ATP8B4	1.9955
BMP8A	0.9535
CCDC132	-0.389583333333333
GNRH1	-0.74925
OR10T2	-0.0205
PDGFD	4.40533333333333
OR6W1P	-0.103
HARS	-0.234916666666667
KRT77	0.144
AQP8	-0.2395
ITGB1	0.976
ZNF254	-0.3045
PAX1	-0.192666666666667
PSMC4	-0.8442
ANKRD22	2.26325
PSMD8	-0.235333333333333
HTR1E	-0.536666666666667
SOX10	0.9503
OR5B2	0.0325
RABGEF1	-0.588642857142857
MAP1LC3B	-0.29225
CYB5R4	-0.0885
AGXT2L1	-1.64175
FLJ41603	2.18083333333333
TRAPPC2	0.7525
FNTB	-0.07
FLJ14107	-1.01583333333333
AURKAIP1	-0.31725
DSE	2.13875
NFKBIZ	0.635833333333333
OSBPL3	-1.7795
LOC130576	0.69375
SLC39A9	0.567
LOC137886	-0.3065
RHCE	-2.727
ATG7	0.174833333333333
FAM82A	1.04283333333333
FBN3	-0.182
MCFD2	-1.157
CASP14	-0.449
EPS15	0.831916666666667
SFRS2B	1.11608333333333
C19orf47	0.008
PLAC9	2.9005
GPR23	0.273
BTNL3	0.316166666666667
RGS8	-0.014
GNS	0.57725
ENO2	-2.87816666666667
CBX1	0.3078
PEX26	0.186
LRP5	-0.068
ADAMTSL4	-0.3315
ARR3	-0.157
MAP1A	1.216
CD2	3.4615
NAV2	0.0655625
TMEM69	-0.9815
ATXN7	-0.848333333333333
CHN2	-0.175666666666667
ZNF781	0.224333333333333
HAS2	-1.94716666666667
KIAA0241	-1.75
BIC	1.05575
MOBKL2A	-0.185
CYP2C9	0.182
CNOT7	0.2495
SFRS10	-0.718
CST11	0.3475
FLJ37543	0.088
NKAP	-1.044
RUNX1T1	5.38275
EAF1	-0.0945
IL4I1	1.886
LRRC61	-0.116
PSIP1	-0.928
SPRR4	-0.243
ZFP90	0.702
AP2B1	-0.532769230769231
SLC30A7	0.319833333333333
C7orf28A	-0.1795
S100B	2.02533333333333
