Hybridization REF	TCGA-E2-A159-01A-11R-A115-07
PAPOLB	-0.659
URM1	-0.1037
TMEM106B	0.171166666666667
LRIG2	-0.9045
SLC27A5	-0.49475
CLIC6	0.0662
ZNF420	0.692166666666667
SCN9A	-1.5539
KIAA1909	-0.39975
ELMOD1	-1.6065
PRKAG1	-0.47375
FAM64A	-0.528111111111111
EEF1G	-0.58175
SMAD5	1.151
INCENP	-1.00775
WASF2	0.1385
GARS	-0.04
CDK10	-0.6062
HLX	0.654833333333333
MDM4	-1.136375
ZNRF1	-0.365214285714286
HHATL	-1.77983333333333
FAM21C	0.4868
HIST2H3C	-0.445
PFDN2	0.3575
ZNF200	-0.61675
NDN	-1.18825
HBA2	-1.589
FBLN5	1.17975
PUM1	0.5605
TNNT1	-2.09683333333333
C19orf59	2.02483333333333
HNRPH2	0.284333333333333
RAB7A	1.11433333333333
PMS2	0.32925
BIRC3	0.800333333333333
NRSN2	0.444625
OR52K2	0.493666666666667
SPOCK1	-0.938071428571429
H2AFY	1.45225
RXRB	-0.01725
ZNF638	0.181
ANKRD45	-0.2135
ACTN4	-0.158333333333333
FXC1	-0.15175
EIF2B5	-0.043
VPS33A	-0.33725
PINK1	0.43225
FAM106A	-0.9755
SKIP	0.69
GAPDHS	1.1195
MUM1L1	-2.4165
PSTPIP1	1.87425
CNTNAP1	-1.8777
CYP26A1	-4.44575
APOL2	0.1676
TACC2	0.761375
COX7A2L	0.0441428571428571
HSD17B1	0.272625
ARRB2	0.93675
SLC7A6	-0.6712
HSD17B10	0.80775
RBJ	0.54875
NUP155	-1.1435
MRPL10	-1.05066666666667
CYCS	-1.35758333333333
CCDC46	0.9565
TECTA	2.217
GNAL	1.003
LPO	0.1625
PEBP4	0.96
DDX11	-1.71075
C18orf12	0.0935
TAF9B	-0.467166666666667
IMP4	0.34625
RPA4	-0.935666666666667
NDUFS1	-0.452
UPK1A	-0.739666666666667
ARRDC2	0.468666666666667
C18orf20	null
AES	0.812142857142857
CD2BP2	-0.592166666666667
C16orf54	0.887
UGT2B17	-0.60325
FGFR1	-0.192136363636364
CEACAM6	4.4159
CHRM5	-0.03875
CERK	0.116125
AP3S2	0.0357857142857143
ANKS4B	-1.3895
CLCNKA	-0.0293333333333334
ZNF208	0.392
HLA-DRB5	4.328
CARKL	-0.86475
GOT1	-0.123666666666667
CASP6	0.7565
HOXA1	0.3365
RCL1	-0.99975
ZNF181	-0.216166666666667
RAB40B	0.8695
MRPL38	-0.466875
LRRN2	1.133
C3orf25	0.2045
OR5D14	0.676
OR10AG1	-1.895
BET1L	0.1645
FRY	2.7535
AK3L1	0.5085
CSF3R	1.84633333333333
POLR3K	-1.1315
ATG2B	0.195
EPS8	-0.525333333333333
DARS	-1.193375
C10orf56	-0.569
DAD1	-0.225416666666667
RIOK1	-0.310666666666667
HERC2	-0.6745
HSD11B2	0.338166666666667
FAM96B	-0.19175
MGC13057	-0.95375
BSN	-1.767
CAND1	0.398166666666667
HCST	2.5975
ACTR10	0.0905
OR8D4	0.1465
NASP	-0.5355
COL9A2	-0.140333333333333
LYZL1	2.046
GPC5	-3.34025
TBL3	0.123333333333333
CENTD2	0.1276
OR5AP2	-0.07525
TLR1	2.48675
LMO6	0.2395
ZIC2	-1.064625
CPNE5	1.4335
ZMYND15	1.75325
FLJ22374	1.046
CCDC106	0.606
PARP16	-0.06375
PDIA3	-0.11275
C14orf126	-0.5445
CECR2	-0.97
SFRS1	-1.40407142857143
FIGLA	0.392
DCP1A	-0.769666666666667
MGC45800	-1.2024
TEKT1	0.885333333333333
C10orf67	-2.077
CLN5	0.1085
NTN2L	0.1165
GLE1L	-0.19475
CES2	-0.7499
GNAS	0.880166666666667
DDX53	-0.258
TSPAN13	2.26525
MRPL52	-0.8563
SPIRE2	-0.162
TAS2R39	1.03075
SCUBE3	-0.1805
UCRC	0.3078
CDKL3	0.45825
KIAA1715	-0.7242
ZNF345	0.253
RTF1	-0.22525
DHRS7	0.17425
RIPK4	-0.243666666666667
EXOSC2	-0.423833333333333
MS4A2	0.84875
FGF17	0.00325000000000002
WDR59	-0.97125
EVI2A	0.2755
IL17RC	0.735833333333333
HS3ST1	3.2185
ITGB1BP2	-1.742
RBPJ	-0.545833333333333
GIMAP1	3.9515
INE1	-1.5755
ALDH18A1	0.443875
TPI1	-1.396625
GATA6	1.347
CABP1	-0.853333333333333
ZNF484	0.0585
DAPK3	-0.2965
GJB1	-1.49141666666667
PIN1	-0.20725
SLC6A15	-4.71372727272727
CNO	-0.68125
RIN2	2.545125
FRRS1	1.0445
CYorf15B	-3.0876
DMRT3	2.714
ATAD1	-2.047875
OTUD4	0.11
ATOH8	-1.897
ZSCAN16	1.4575
ASCC1	-0.03675
OTUD3	0.2955
MGC33212	1.62883333333333
YME1L1	0.979625
RP11-218C14.6	0.49275
PCBP4	0.62625
TNFRSF10A	1.2535
CDH10	-5.2428
KL	1.510125
SCP2	0.782083333333333
C9orf119	-0.087125
SON	0.2915
MAFK	-0.092
SBNO2	0.64
SLC6A6	-0.14725
SC4MOL	-1.356375
FAM35B	0.607625
PPP1R9A	0.979625
PDZRN3	0.327125
CXorf20	0.475
C6orf126	1.1835
AVEN	0.4785
FLJ21075	-0.9045
C14orf132	0.235875
PCK2	-0.852625
GUCY2C	0.2555
BARX2	1.54325
PEX11G	-0.182
DAO	-0.845333333333333
C10orf49	0.551
EDNRA	1.70683333333333
PPP2R5A	1.0997
DDX39	-0.871
SERF1A	-0.139
ASCIZ	0.1031
FNDC8	0.151
PTMS	0.282125
PHF7	1.14675
PIP4K2B	-0.04575
HHLA2	-1.13675
BDH2	-0.1596
APOBEC2	0.2625
PENK	-1.43033333333333
SMAD9	-1.611
MT3	0.146
RGL1	1.0815
ATG10	-0.949875
DLGAP4	1.15266666666667
APPBP2	-1.69464285714286
BACE2	1.24557142857143
LOC339344	0.501166666666667
ZNF395	0.650125
HIST1H2BL	-0.58475
ZNF467	0.740875
SLC25A21	-0.90725
PALM2	0.771166666666667
NSUN5C	-0.168
IL5	0.207111111111111
CLSTN2	-0.41525
ANXA8L2	1.757
PTGES	-0.182125
GDAP1L1	-2.36483333333333
OPRK1	-0.934666666666667
WDR20	0.0605
C12orf4	0.158
NUP88	-0.334375
XRCC6BP1	-0.826166666666667
FCGBP	-0.548071428571429
LEMD2	0.397
NOMO1	-0.2765
C10orf79	1.78275
ZNF79	1.1402
OCRL	0.6585
HSPA8	-0.482208333333333
DIDO1	-0.140416666666667
PLA2R1	2.1105
COG3	0.2863
NGDN	-1.212
CBFA2T2	0.491125
PNOC	1.1965
PRRG1	0.248166666666667
AGGF1	-0.363571428571429
DPF2	0.14425
YIPF7	1.407
TRPV5	-0.0585
ZNF322B	0.939
MED12	0.703333333333333
CARS	-0.220666666666667
ABCC11	2.656
C9orf25	0.992
MYH1	-0.3685
FRYL	-0.122166666666667
AGTRAP	0.797
MMP27	1.1745
ZNF432	0.58275
OR8D1	-1.365
OR13D1	-0.67175
VWA1	1.7905
STON1	0.39625
IL5RA	-0.06475
PERP	2.2901
C10orf107	-1.20683333333333
TNFSF12	1.735
FN1	-0.139291666666667
MTR	-0.774333333333333
PHLPPL	0.0541666666666667
ZNF425	0.762
DHFR	-1.19411111111111
PPP1R12A	-0.335375
RSPO2	-2.222875
ZNF7	0.21475
ZNF583	1.05775
TPMT	-0.4785
GPR132	1.299625
OR2T12	-0.602
SERTAD2	1.0557
ATP1A1	0.4644
FRMPD3	0.964
ZNF672	0.34275
PLXNB3	1.94525
EML5	-0.255
FAIM3	0.989
UBQLN2	1.1485
SORCS2	-0.26325
PRIM2	-0.644
ACVR2A	0.562666666666667
YWHAZ	0.852333333333333
PGM2L1	2.30175
GNAO1	-0.183785714285714
RPL10	-0.3048
RPS6KA6	0.083
PFKL	-0.0701666666666666
SH3D19	-0.036875
AURKB	-1.33216666666667
ZC3H6	0.2435
DISC1	0.495333333333333
FLJ39660	-1.59133333333333
TMEM25	1.547375
OSBPL10	-0.081375
CLTCL1	-1.77983333333333
ALG6	0.896
CATSPER4	0.738
LRTM1	-0.6255
RRAD	0.621833333333333
TIPIN	-1.01225
CARD14	0.952375
RBM9	-0.223333333333333
RASSF4	1.12075
SLC25A18	0.0796666666666667
C6orf58	-0.410166666666667
IGHD	0.559
PLA2G6	-0.5165
TPT1	0.2215
SEC63	0.6538
CCDC113	-0.5751
TDRD10	0.606375
KIAA1666	-0.45825
TOR1AIP1	0.0574166666666667
SYTL4	-0.0538333333333333
SPRR2F	5.1175
CEBPD	2.295
SNTG2	2.0595
C20orf77	-0.584083333333333
TAS2R49	-1.5525
C6orf173	0.517666666666667
SVEP1	0.5245
PXN	-1.21907142857143
VIL2	1.04316666666667
C5orf21	0.0125
DIXDC1	0.336
GANAB	-0.2055
PDSS1	0.9745
NGFR	-0.92925
ATP8B4	2.04525
BMP8A	-0.5725
CCDC132	0.741833333333333
GNRH1	-0.83125
OR10T2	0.22
PDGFD	1.732
OR6W1P	0.102
HARS	0.178083333333333
KRT77	0.297
AQP8	-0.871
ITGB1	0.9791
ZNF254	0.8868
PAX1	0.231666666666667
PSMC4	-0.0029
ANKRD22	5.72025
PSMD8	0.0445
HTR1E	-1.1775
SOX10	-2.6407
OR5B2	-0.4235
RABGEF1	-0.0467142857142857
MAP1LC3B	0.9755
CYB5R4	1.45675
AGXT2L1	-3.5065
FLJ41603	2.766
TRAPPC2	0.6675
FNTB	-0.1449
FLJ14107	-0.892166666666667
AURKAIP1	1.04675
DSE	1.80975
NFKBIZ	-0.103333333333333
OSBPL3	0.624
LOC130576	-1.70225
SLC39A9	-0.467833333333333
LOC137886	0.38475
RHCE	-0.38
ATG7	0.303833333333333
FAM82A	0.558
FBN3	0.4155
MCFD2	-0.241
CASP14	1.281
EPS15	0.6525
SFRS2B	0.54
C19orf47	0.193
PLAC9	-0.847
GPR23	-0.4105
BTNL3	1.88983333333333
RGS8	-0.5495
GNS	0.755375
ENO2	-2.81133333333333
CBX1	0.3321
PEX26	0.2775
LRP5	-0.00916666666666667
ADAMTSL4	-0.644166666666667
ARR3	0.165333333333333
MAP1A	-0.44025
CD2	5.48625
NAV2	-0.670625
TMEM69	0.07975
ATXN7	-1.24066666666667
CHN2	-0.570833333333333
ZNF781	-0.784
HAS2	-4.12033333333333
KIAA0241	0.488666666666667
BIC	3.3905
MOBKL2A	0.43225
CYP2C9	0.874
CNOT7	0.669357142857143
SFRS10	-0.254
CST11	1.0255
FLJ37543	-0.702
NKAP	-0.2
RUNX1T1	2.04575
EAF1	-0.3147
IL4I1	3.3825
LRRC61	-0.0173333333333333
PSIP1	-0.807916666666667
SPRR4	1.8025
ZFP90	0.552333333333333
AP2B1	0.311692307692308
SLC30A7	0.861333333333333
C7orf28A	0.485166666666667
S100B	-2.50083333333333
BMP2	-2.69325
ESR1	-1.39083333333333
ZFPL1	0.4065
ARHGAP12	1.1135
LRRC19	-0.188
ZNF767	0.0933333333333333
NACA	-0.6378
OLIG1	0.4395
PRF1	2.5105
LST1	3.1185
SPATA9	-0.9378
CNFN	1.4535
CDK4	-0.1243
TCF15	0.859333333333333
PARC	-0.44225
PPM2C	1.96475
LOC283345	-0.746
FAM107B	1.856
DMXL1	0.019
RBM3	-0.32375
HTR5A	-2.06966666666667
SCFD1	-0.381666666666667
EPHB3	2.701875
ROPN1L	-0.644166666666667
RAMP3	-0.29375
TSPYL5	2.50518181818182
GAP43	-3.15
PAPD4	-0.335875
PDE3A	-2.29975
TNFRSF10C	0.7995
JMJD5	-0.956
RASGEF1A	0.4443
C16orf65	-0.0748333333333333
HIPK3	0.100333333333333
XYLT2	-0.05975
XPOT	-0.708166666666667
GAL3ST1	-1.901
DHCR7	-0.50525
AMIGO3	-0.1205
FGFR4	-0.4055
CRAT	1.713375
PPP1R14D	-0.5425
TRIM14	0.7897
TMPRSS11D	3.003
SLC7A11	-2.75828571428571
OR10H2	0.664
PPM1E	-2.0223
DOCK4	0.298625
FAM127A	1.01825
ENOPH1	0.26475
SLC5A3	-0.1386
ZNF530	-0.105
NTS	-6.93125
FRMD4A	0.176
BCL11B	-1.71283333333333
PRM1	-0.50325
UQCC	-0.8971
S100A16	2.656
PLS3	0.50525
WWOX	-0.485857142857143
CCDC23	1.789
GTSE1	-0.9845
GP2	-0.332
FLJ32549	-0.828625
CHIT1	3.9665
KLF9	0.536625
RPS24	-0.7626
MIA	-3.8565
FIGN	-0.52475
PYROXD1	0.57275
PCSK2	-0.69075
MRPL9	0.5025
RPL24	-0.09075
C12orf32	-1.390875
HIST1H2BE	-0.71775
RGS18	4.26675
LFNG	0.57575
RAB4B	1.1653
FBXO25	1.35183333333333
TSPAN31	-1.38866666666667
ARL8A	0.910428571428571
C10orf83	-0.6518
OR51B6	0.5625
CNKSR2	0.61575
C1orf156	0.13675
IBSP	2.3625
GFRA2	0.0943
ALKBH7	0.1704
NEK10	-0.5825
VN1R3	0.1466
LOC91948	-0.131
CPZ	-0.71375
IHPK3	0.624166666666667
COL8A1	0.63775
RBPJL	-0.1315
OR10A4	0.09625
CASP8AP2	0.792875
MMP12	5.82016666666667
OR8B12	0.409
CDCA5	-1.30266666666667
LIX1L	-0.43
PEX11B	0.65125
GABRA1	-0.2015
HABP2	1.2705
REEP1	1.3485
FBXO15	1.01425
CD68	1.859
WFDC9	0.181
GHDC	0.315666666666667
SMARCA1	-1.395
SPAST	1.05216666666667
PLXND1	0.45275
MLCK	0.0205
INTS5	-0.0385
BSG	-0.540642857142857
PARP8	0.709333333333333
TEAD4	-1.0495
ZNF498	-0.2945
TMEM89	-0.398333333333333
DTX4	1.526125
TNRC6B	-0.3154375
ARMC2	-0.40875
FGFBP1	2.79333333333333
TIMM8A	-0.7065
AJAP1	-2.0218
ZNF608	1.329
SLC25A42	-0.75775
SYP	-0.276833333333333
MMP11	3.39116666666667
USP40	-0.0618
C3orf62	-0.0675
MYO1E	0.3977
LRFN4	-0.4245
XCL1	1.89766666666667
GPR155	1.146375
VPS29	0.3945
CARHSP1	-0.06675
ARHGAP20	0.0203333333333334
GREM2	-1.63907692307692
CCDC102B	2.961
ZNF577	0.0915
HDDC2	-0.412625
SHC2	0.2942
NCOA5	0.160166666666667
INPPL1	-0.9545
CHGB	-2.8144
IHH	0.229
DDEF2	0.7495
DIAPH3	-1.83166666666667
BUB3	-0.819416666666667
GGH	-0.265555555555556
VPS35	0.5976
CNN2	0.41275
ASNA1	0.16575
WDTC1	0.882
AMAC1	2.602
HAS3	0.484166666666667
SLC1A6	-0.757333333333333
ZNF563	-0.4795
C1S	3.74825
TCF7L1	0.645875
OR10Z1	0.406
ME2	0.8905
C6orf151	-1.72875
KPNA4	0.9613
GLO1	0.4475
WDR61	-0.722166666666667
CD302	0.883
SIRT7	-0.0838333333333333
C11orf59	0.30225
PKIG	0.11625
PPIL3	-0.92775
CCDC74B	-0.75675
ZNF528	-0.60925
EFNA5	0.8945
FCGRT	0.9675
NOL4	1.5535
CCS	-0.32875
LOC374491	-1.15975
MFSD7	3.1855
ZNF555	0.08975
LIMS3	-1.928
TSSC4	-0.459333333333333
COL11A2	-1.01
C1orf119	1.1055
BPNT1	-0.091
CHRNA6	0.181
C1orf173	0.502666666666667
PLD2	1.44075
ORC1L	-2.0965
SASH1	1.39975
CDC14B	-0.156875
RLBP1L1	0.00699999999999998
LDLRAP1	0.59
NAT8B	1.07066666666667
HHEX	-2.2335
LGALS7	3.951
PLCH1	2.37175
OR1M1	-0.362
PRAMEF16	-0.558333333333333
HECTD1	-0.6545
C14orf39	0.191
TLN2	-0.3855
HDAC4	-1.26735714285714
SYCP2L	-2.99275
GLRA1	-0.6655
RPS6	-0.358
hCG_1757335	-0.1915
KLHL1	-0.6335
CTNNBIP1	2.30183333333333
SCAND2	-1.2719
HMGN2	-0.0328
YAF2	-0.18125
BRPF1	0.18875
LIAS	-1.334
CTA-246H3.1	2.68925
SAG	-0.24375
C20orf10	1.4545
HNRNPA2B1	-0.459833333333333
GADD45A	-0.6745
MSH4	0.4225
TMEM70	0.3195
HIST1H2AM	-0.402
C19orf26	0.064
C1orf50	0.435
GNG3	-0.122
FTO	-0.4355
CALCB	0.945
PPP3R1	0.7085
C15orf42	-1.62925
CCNJ	-0.39425
GNAZ	0.189733333333333
PSD	-0.0795
FAM57A	-0.06825
STIM2	0.7705
DHX8	0.46325
MOGAT3	-0.17
UBE3B	0.1865
PLAT	0.523666666666667
C6orf206	1.633
COPE	0.4806
EIF3A	-0.38925
C1QL2	1.033
IQCE	0.60725
KIAA0182	-0.5205
SLC22A7	0.184777777777778
PPFIA2	0.2725
ADAMTS15	0.5035
ODZ1	-1.2005
THBS4	1.04466666666667
ARHGAP1	0.3795
B4GALNT3	0.902666666666667
FCHO1	-0.067
LOC440456	0.25825
HOXD10	2.05166666666667
CXCR3	2.982
CHI3L2	0.431375
SRPX2	2.442
ZNF132	0.371666666666667
UBAC2	-0.266833333333333
RPL32P3	-1.188
CBWD6	0.48
ST6GALNAC4	-0.4275
KIAA0391	-0.0601666666666667
LOC388969	0.427
KRTAP5-8	0.264166666666667
ZNF786	0.83675
LYVE1	3.40466666666667
GPR144	-0.1835
APOH	-6.916
TSC22D2	0.847666666666667
PLCD1	-0.1195
FLG2	0.4065
M-RIP	0.3479
NDUFV1	-0.36825
POLDIP2	-0.339666666666667
RAB3GAP2	0.199666666666667
RPSAP15	-1.40275
CLEC7A	3.802625
HSPA14	0.86725
TAAR5	0.278
FAM132A	-1.378
C2orf43	-0.65475
OR10V1	0.4955
SELPLG	1.168
C1QTNF6	0.0306666666666667
OPCML	-0.0911
DTYMK	-0.7295
ALDH16A1	-0.24425
F13B	-2.937
MGC16169	-0.252
KIRREL2	-2.02166666666667
C14orf32	-0.72475
SLAIN2	1.0059
HSD3B2	0.377
AMMECR1L	-0.3402
LRRC37B	0.2705
HMG20A	-0.333
C22orf27	0.2853
FBXL22	0.3035
AP1B1	0.311833333333333
TNKS1BP1	1.3165
CD74	5.0345
HSPA12B	1.069
PLSCR1	0.898333333333333
SLC35E1	-0.594833333333333
FEZ1	-1.599
APOD	3.214125
C16orf44	-0.30925
C1orf166	0.035
KCTD11	0.198
NELF	-1.45525
SRP54	-0.133666666666667
MGC35361	0.18375
GPR35	-1.675
NRGN	-0.083375
SIGLEC12	1.86675
SCN1B	0.31975
IFNW1	1.179
STAR	-4.487
HLA-DQA2	4.50566666666667
RNASEH2B	-0.4255
TAAR2	-0.0255
VAMP5	1.60416666666667
TUBA1C	-0.00814285714285713
PIK3R2	-0.52525
ARD1A	0.752166666666667
EBF2	0.111666666666667
CAMSAP1L1	0.624
CYP3A43	0.48725
AKR1B1	-0.712
KIAA1729	1.67525
KAL1	0.0654
CYBB	2.20475
UXS1	-0.07975
LOC338579	-0.227
C11orf45	1.9735
SHB	1.843875
IKZF4	0.07225
NDUFA1	0.669875
HSPE1	-0.28125
C1orf215	0.4695
GPR113	0.3185
ZNF573	-0.785
TBX18	1.1285
GGTA1	7.95625
PCDHGA8	0.0570000000000001
RPS6KL1	0.282375
DPP9	-0.166375
SLC43A2	0.849125
COPS3	-0.122
PMPCB	0.217666666666667
HYLS1	0.362
LSM8	0.00833333333333333
PDE6B	-0.8105
C10orf118	1.0961
OR1C1	0.352
ZNF415	1.9705
OR2F1	-0.29025
ZDHHC13	1.904375
FZD8	0.2546
TCEA1	-0.1166
SUSD4	1.58
C22orf24	-0.966
TNFRSF14	0.17125
TRIM28	0.221333333333333
FGF5	-2.746875
CSPG5	-0.342
RNF133	-0.818
FKBP15	0.70675
BZW2	-0.57025
NSMCE1	-0.88725
PTPRN	-0.67775
TST	-0.85275
POP1	0.0215
RNF24	0.935833333333333
SFRS4	0.053625
REPS1	0.659
CD70	-1.58316666666667
PDXDC1	0.120375
SRC	0.2042
NTNG1	-2.11083333333333
SETD1B	-0.02325
TINP1	-1.1107
ZNF606	2.13266666666667
SSR1	0.484875
RGNEF	-0.557666666666667
NFS1	-0.4475
CENTB5	0.196666666666667
CRMP1	1.35366666666667
ADAM18	0.578
CCDC87	2.38716666666667
LRRC8B	1.12775
CSNK1G1	-0.441833333333333
MAFB	3.69516666666667
C12orf45	-0.5745
C1orf54	2.238
DPEP1	0.511666666666667
FLJ13137	0.243
C14orf118	-0.281833333333333
ANKRD19	-0.903833333333333
ABCA9	1.0925
TMEM87A	-0.557888888888889
BBS5	-0.2205
CYP17A1	0.071
SCG3	-3.3845
ESCO2	-1.0195
GFER	-0.293333333333333
NRIP2	-0.900166666666667
DDX59	1.03066666666667
RIC8B	-0.212
TNNI1	0.1755
KTELC1	-0.949416666666667
GPR85	0.604166666666667
SP3	0.197625
GOSR2	-0.131166666666667
DDX1	0.17
DSCR9	-1.331
KIAA1984	-2.153125
FLRT3	-0.57675
RNPS1	-0.912357142857143
ZNF772	0.211
SLC25A10	0.246833333333333
ADAMTS3	-0.599
TBC1D7	0.644
PCYOX1L	0.22675
LOC339745	0.263625
VPS54	0.547625
PCDHB12	0.43025
C4orf6	2.999
CCL5	4.055375
PEX5	-1.083375
LENG1	0.139
LOC51336	-2.167
FLJ25371	-1.383
WDR45L	0.380666666666667
SPAG8	-0.299333333333333
GUCA1C	-0.423
LOX	-0.982666666666667
FIZ1	0.656
BAG5	-0.0144166666666667
BUD13	0.0466666666666667
MGC2752	0.21425
IQSEC3	0.074
TGFBR3	-1.251
CASP9	-0.3305
PPA2	-0.182875
MED24	-0.42125
MAP3K7	0.7255
SRPR	1.0775
C17orf81	-1.4435
RIPPLY1	0.723
EID2	-0.4995
AKR1C1	-2.02533333333333
IMMP2L	-0.313
SPSB4	0.392
BAG4	0.968
ZNF32	1.192
KLHL34	1.7975
BRD2	0.02325
IL32	1.30916666666667
FAM53B	0.4025
SLC7A1	-0.837375
KAAG1	2.407
CCDC54	0.3208
PRKCQ	-0.23675
TIRAP	0.96775
SPSB1	1.21366666666667
USP36	-0.19575
FLJ32569	-0.67
LYZ	1.217875
TMEM186	-0.831166666666667
TPM2	0.187
C9orf100	-0.0433333333333334
PPP1R11	1.1239
OLFML3	1.0083
ELAVL1	-0.370666666666667
DNAJC17	0.355333333333333
ABCA2	-0.26075
BNIP3L	0.344375
ATP10D	0.885
GALNT8	-1.11166666666667
PRKCH	2.17825
USP12	0.80825
STXBP1	-1.2427
LSM2	0.737833333333333
ANKRD30A	5.5205
LAP3	1.3395
C9orf40	-1.05183333333333
KATNAL2	0.375666666666667
RG9MTD2	-0.376
PNPLA7	-0.361
IDH1	0.108
C1orf57	0.38225
XRCC5	-0.1708
TBRG4	-0.775875
DCDC5	1.09866666666667
POU5F1	-4.50975
RAB1A	0.832857142857143
KRTAP15-1	-0.967
INHA	-0.768833333333333
WDR90	-1.285375
MLL2	0.0775
FAM104B	0.55525
SF3B14	0.6405
STX1B	-0.75
SNX12	0.729
KMO	2.913
FAM100B	0.27825
CDRT15	0.9595
RAB9A	0.4755
RUFY3	0.417125
UBE2U	1.2064
NFKB1	0.9573
FBXO38	0.4235
VRK3	0.1935
TUBB8	0.232
IFNA6	1.7265
AYTL1	-1.068
RBP3	0.5765
MUC13	-1.797
C8orf30A	0.877
MFAP1	-0.4355
NHLH1	-0.09975
CXorf34	0.05525
SP8	1.6715
RNF151	-0.0443333333333333
TDRD7	0.707
KCND2	4.26175
FKBP9L	0.113166666666667
C17orf44	2.15225
TIMM17B	0.389
WIPF1	1.3927
SNX15	-0.0183
IGF2R	1.3745
SBSN	5.144
RBM15B	-0.2665
AGBL5	0.7505
APEX2	0.65
C17orf39	-0.55125
UBE3A	-0.1298
SPANXC	-3.113
TGFB1I1	-0.1125
RBM13	0.0545
TOP2B	-0.161333333333333
NPVF	-0.348
RIMS4	-1.066125
RAD54L2	-0.033
RSPO3	5.0785
C2orf47	-0.208
TSPAN4	-0.844
DNAL1	-0.252
DKFZp761E198	-0.4005
NLE1	-1.0875
TPST1	-0.75975
SREBF1	-0.152125
CLEC12B	0.4885
FUK	0.03325
IL21	0.618
LTK	-0.62575
DKKL1	0.66875
EPAS1	0.63
UBTF	-0.1758
HIST2H2AB	-0.682833333333333
TMPRSS12	0.131571428571429
KIAA0427	0.4675
CYP8B1	-1.4935
FPRL2	4.86225
LOC402573	0.0145
HSDL2	0.0871666666666667
SEMA6B	-0.299166666666667
AKR1A1	1.50121428571429
CLTB	0.794166666666667
NXT2	0.826
HSPB7	-1.3775
MLLT11	-0.981833333333333
OLFM3	-0.0334
SEC61B	1.07716666666667
GPR139	-0.973
RRP15	-0.7495
OR3A2	-0.2465
RSL1D1	-1.50475
P2RX7	0.197166666666667
PSME2	-0.198
ADNP2	-0.24125
RBM25	-0.407666666666667
IFITM1	1.03175
POLR2E	-0.57475
ZNF643	0.1305
ZBTB25	-0.483333333333333
SPTBN4	-0.411875
FBXO28	0.57225
CLEC10A	2.7115
EPHA8	-1.1845
BEST4	-0.2175
GAS6	-0.416333333333333
TSHR	-0.15325
TMTC1	-1.45081818181818
GSTM2	-1.0075
ETV1	-1.378125
ADAM11	-0.700166666666667
ERGIC2	-0.4155
ATP6V0E2	1.74416666666667
HGFAC	-2.26933333333333
CTTNBP2NL	1.574
FLJ20628	0.00625000000000001
MTCH2	-0.19725
BACH2	0.795833333333333
AUTS2	1.81383333333333
FSD1L	1.79625
RPRM	-3.58633333333333
PPP2R3A	1.983
BAT2	0.408625
LPHN2	0.970666666666667
MGC71993	1.205
PPARGC1B	-0.4955
CENPT	-0.157
RNF123	-0.479666666666667
COL27A1	-1.28
ZP2	4.9555
C2orf21	0.109
CCDC78	-2.7555
MCM8	-0.865833333333333
PHLDB2	0.97775
PLAUR	0.559125
HDPY-30	0.65875
BMP5	1.282
MUM1	-0.826125
FAM62C	0.6425
MID2	2.062
SYT16	1.9515
ISG20L1	-1.4972
C2orf40	3.12775
SRRM2	-0.438785714285714
FCRL1	0.58125
C1orf90	1.82733333333333
MEP1B	0.422
PCSK7	0.7604
PBX2	-0.13
CENTB1	1.13783333333333
GLT6D1	1.162
HGS	-0.00575000000000001
WDR51B	-0.04425
KCNJ8	1.993
NOL10	0.286625
EDEM3	-0.276625
TCOF1	-0.476666666666667
SLC16A1	-2.09533333333333
SF3B3	-0.892875
NUDT21	-0.791625
ZNF235	0.6605
KIAA0644	3.535
ERC1	-0.186125
NKIRAS2	0.359666666666667
TRMT5	0.074
PPP1R7	0.002
C14orf177	1.167
HTRA4	4.24
FAM139A	0.178
C16orf30	3.525
C10orf32	0.32925
VCX2	-5.092
MGC27016	-0.341666666666667
LARP5	0.92
THNSL2	1.86283333333333
TRADD	0.2605
C1QTNF1	0.885
C1orf43	0.7231
AS3MT	0.32775
SCARF1	1.60375
PHF23	0.223
B3GNT2	1.08183333333333
FNBP1	0.4515
ZNF780A	-0.293
MAGEB2	-3.72
FANCG	-0.148
EYA2	3.71533333333333
ZNF471	2.686625
C14orf153	-0.204
BCL2L14	1.836
EFS	1.67666666666667
CKAP4	0.338666666666667
ZNF224	-0.3911
ZNF652	-2.13725
TMEM4	-1.077125
SCN3B	1.09525
OAT	1.09075
DRD1	0.358875
IQGAP2	-0.389166666666667
CDYL	0.502
PFN3	1.44525
ANKS1A	0.803
COBLL1	0.685333333333333
C2orf55	2.3565
PRCP	-0.28875
TMEM130	0.80975
SPINK1	1.30025
NDUFB1	0.1025
DIO3	-0.42575
PRTG	-2.31616666666667
PVRL1	1.836125
CNTD2	0.5965
MYL4	-3.03033333333333
SLC17A1	0.278
RGMB	-0.351
TAF5L	0.033125
FAM27E1	-2.67375
CCDC59	-0.63
MED20	-0.101
CHMP4A	-1.212375
FBXL12	-0.5075
TOMM20	-0.247875
ZNF364	-0.02475
COL22A1	0.4655
C13orf8	0.79775
TBC1D14	0.409714285714286
MRPS35	-1.198375
LOC51057	0.773
MSC	0.867333333333333
CILP	4.67566666666667
