Hybridization REF	TCGA-AO-A12G-01A-11R-A10J-07
BPIL3	0.3205
PRKAA1	-0.149
FADS2	0.1342
ENAH	0.883375
PRO1768	0.4875
APBA2BP	-0.10725
LIPH	0.1795
C3orf33	-0.6835
RCC2	-0.346785714285714
ALDH1A2	-2.8141
RNF103	1.78725
AHCY	0.344125
ALG12	0.294
CCL17	2.05025
ZNF543	2.17783333333333
ESRRG	2.1509
CNGA1	0.25175
RDH5	-0.955333333333333
OTX1	-0.4547
PTGFR	-1.27933333333333
CDR2	-0.550375
SELE	3.5745
NLGN2	-0.951333333333333
EXOSC9	-1.642
ZNF566	-0.154
KLRC2	-4.5095
GPR12	0.7195
KIAA0196	0.458
PDRG1	0.95025
SSR3	-0.396428571428571
MSI1	-0.623
CST9	4.8315
CC2D1A	-0.101625
PLAGL1	-0.884055555555555
ZNF778	-0.0225
RNF2	1.0015
KLF6	1.022
THBD	2.77316666666667
tcag7.1314	-0.20575
NR5A1	-0.0353333333333333
ABCD2	-0.29225
DNAJC7	-1.83925
CLEC4C	0.223
TM2D3	1.1335
CCDC4	-0.652
PLAC2	-2.37475
DCD	10.0135
FAAH	0.541375
POLA1	-0.946
TM7SF2	0.54425
FLJ39822	0.568333333333333
FLOT2	-0.852375
MAP4K1	-0.621333333333333
SRP68	-0.087375
C21orf74	-0.313
ARPC5	0.5905
LOC126075	1.10475
HECW2	0.738125
ZDHHC4	-1.1295
ANKRD42	1.3174
PDE9A	-0.311833333333333
ABCA8	1.09675
NDUFS2	0.348
UBR5	0.469375
BTBD16	-2.56075
LOC554174	-0.0215
ZNF20	0.2045
KIAA1843	-0.1095
WDR17	-0.148875
C15orf33	-0.2605
RNF113A	-0.27425
CAMKK1	-0.8655
CLCN2	0.4085
ANXA6	-0.519
LOC340069	0.461
EMID1	2.189
DPM3	0.117333333333333
ELA1	-0.273
SLC25A13	-0.5353
KRT24	0.122
SMPD1	-0.480333333333333
TH	0.20175
COL6A2	0.602071428571428
ANKS1B	0.49875
GPR126	-2.9893
ZC3H12A	0.335
TMEM47	0.7235
C2orf51	0.140833333333333
C1orf88	2.58683333333333
HSF2BP	-0.41125
AKAP10	0.02325
RPAP3	-0.213
KLHDC8B	-0.20275
STOM	2.3465
MUPCDH	0.19675
C10orf72	-0.05475
PLEKHA3	1.26225
TCP11L1	-0.7955
CWF19L1	-0.0075
SPEF1	1.175
YSK4	0.136
ELN	2.3763
SAMD8	-0.149333333333333
MPI	-0.787
MEPCE	0.0554
ABCC3	-2.33675
NANOGP1	-3.0845
KCNK17	1.008875
HLA-DMB	4.17166666666667
RRAGA	1.04475
ANGEL1	0.487
RBM32B	0.3055
CPN1	-2.65025
MGC52282	-0.3158
HLA-A	0.843
OR9G4	0.232
EDNRB	-0.16175
SCD	0.266785714285714
C14orf80	-0.4185
BAGE2	-0.689
RABL4	1.928
RCVRN	0.1065
SHANK1	0.0555
NLRP7	-3.09
CD226	0.706
STAT3	1.262375
SYNJ2	-1.5011
TPCN2	1.03166666666667
WDR36	-0.463083333333333
MBD4	0.214
ROBO1	-0.5636
ST3GAL6	-2.73125
SLAMF8	1.9365
ATN1	0.280333333333333
GPR141	0.226
KRT36	0.3995
TPH1	0.5515
DDX52	-0.20575
ZSCAN29	-0.3285
TRPT1	-0.553666666666667
DPEP3	1.24625
DENND4A	-0.492
TSPAN16	0.055
PTCHD2	0.1675
LOC145814	-0.72
CAP1	-0.385666666666667
EIF5A2	-0.7436
NT5DC3	-1.247875
SEPT9	-0.162
SEZ6L2	0.9725
EGFLAM	3.731
VPS11	-0.358875
NDUFB5	-0.123666666666667
CIDEA	0.403
IER5L	-0.65075
N6AMT1	0.601
FAM83C	-0.06775
OXR1	0.411833333333333
IRX1	0.748
DGKB	-0.583833333333333
GCN5L2	-2.1565
MIR16	0.4615
FBXW9	0.8035
WDR4	-1.352
PDC	0.127
VPS33B	-0.45025
HEXB	-0.26725
FLJ32214	0.209
TCEB3	-0.4875
CRLF1	-3.74675
ABI3BP	0.5345
C8orf22	-3.46225
PYCR1	-0.249875
KIAA1706	1.294
CDK5R2	0.418875
WAS	0.08
C12orf60	-1.5895
CCBL2	-0.39675
MADD	-0.5145
C5orf34	-1.5825
WDR42A	0.8998
KLF12	-0.798875
HSPA1A	3.217
ITM2C	-1.73183333333333
DAPK2	1.53416666666667
LOC442590	0.544
SUMF2	0.3495
CENPA	-2.59053846153846
TMED5	-0.26225
CDH6	0.1582
BRP44	1.421125
THG1L	-0.693
GABRA2	-1.32
C14orf166	-0.2165
MYL1	-1.02033333333333
TNFSF18	-0.0165
PAP2D	-1.18616666666667
PPIB	-0.5845
KLHL4	-0.09
SFN	-0.613166666666667
CCDC127	0.871
FRAP1	-0.4715
GOLGA5	0.669
SDCCAG1	-0.7975
MGC21675	-0.0301666666666667
C10orf95	-0.3515
KIAA1345	-1.01666666666667
C1orf163	-0.8245
LACE1	0.426166666666667
OR10K2	0.1695
CENPN	-2.13492
TMED2	1.814
UGT1A6	-1.2685
ANG	0.9055
U2AF1	-1.1385
CASC2	0.392166666666667
NMT2	-1.14016666666667
OSGEPL1	0.2585
DFNB31	-1.259
SLC6A20	0.6365
DKC1	-0.47125
FXYD4	-0.75475
WDR64	0.26675
MGC5590	0.545
CREBZF	1.45116666666667
DAZ1	-0.16225
PRPSAP1	-0.5795
GCHFR	-0.8885
TTC7A	-1.11025
LOC196993	0.8825
UBD	0.769666666666667
S100A1	1.03025
RPL6	0.922666666666667
DNAJB6	0.2943
NAGS	0.9609
C2orf58	-0.017
KERA	1.3065
MT1X	-0.6696
UBE2B	0.7199
KEAP1	0.2255
MST1	-3.54875
OMA1	0.545
ABLIM2	1.4275
BCL2L13	0.866166666666666
JAZF1	-0.405166666666667
TMEM63B	1.697
S100A8	-1.1668
ARFIP2	0.106
UROS	-0.45525
KHDRBS2	-0.7095
POLQ	-3.050125
SOAT1	-0.32425
SPAG4	-1.87
MRPS30	-0.619833333333333
LOC494141	-0.05575
OR2T11	0.2735
ORAOV1	0.3227
ZNF184	-0.195333333333333
TCEB3B	-0.0705
ADAM21	1.146
GDPD1	-0.331
SPINLW1	0.20075
PRR14	0.261833333333333
KCTD9	-1.1376
NUDT3	0.904
KIAA1822	0.7067
HIST1H4K	0.914
DFNA5	-1.747
GABPA	-0.28325
C14orf44	0.733
POLB	0.384875
PTAR1	-1.022
SEC31A	0.6169
TRIM58	-0.42
TAS2R14	-1.1485
VPS8	-0.719875
H1F0	0.398166666666667
PRKCB1	-2.77133333333333
UGT2A1	0.479
TOR1B	-0.55925
LSS	-1.875
C2orf19	0.424
HNRNPC	0.0294999999999999
TMEM100	-0.267333333333333
LOC116349	1.267
OR51M1	0.536
CCDC142	-1.24425
ISG15	0.125625
ZCCHC14	-0.13825
CREBL2	1.492625
TGDS	-1.74075
DC2	-1.132
CACNA2D3	-1.56785714285714
ZNF429	-1.261625
LYPD6	0.401666666666667
SUCLG1	0.172666666666667
OR51I1	-0.753
MAGEH1	2.36775
PRPF40A	-0.1175
SMR3A	0.556
SPINK2	-0.72925
THAP2	-0.026625
NPY5R	-0.105625
IRF4	-2.6125
SPESP1	-1.28566666666667
OR10S1	0.6175
DTD1	-0.67625
TUBE1	0.4475
DDX19A	-0.826
PDPN	-0.589125
TMEM34	0.730083333333333
MGAM	0.01425
COL3A1	6.10311111111111
GFM2	-0.4571
OR5A2	0.1715
PSG9	-0.52525
ARHGEF11	0.238166666666667
IVNS1ABP	-1.8966875
SIGIRR	0.57275
DUSP19	-0.23375
DNAJC14	0.1685
ACSS1	0.466625
IL1RAPL2	-0.0085
C4orf30	-0.97625
SEPT4	3.40525
LANCL3	-1.84775
SPAG17	1.131
PRDX3	0.580875
HNF1A	-1.47325
P4HA2	-0.42325
RFWD3	-1.501
MOV10	-0.93325
DNAJA5	-0.112785714285714
LOC729440	1.10225
LOC200383	0.106875
SMC2	-1.021
MIXL1	-1.11433333333333
TMEM9	0.48325
FAM86A	0.537
ZNF174	0.4704
MYH14	-1.18825
CCR8	0.01725
VPS37C	0.844
GPATCH1	0.119166666666667
B3GNT8	2.083
TBX4	-0.43975
CNR2	0.5165
PCDH1	2.5995
C5orf29	3.104375
OCIAD2	1.03925
PLCG2	0.67075
KIAA0247	2.485375
HRH3	-0.0701
CAPN13	4.865625
CCR1	-0.5229
MGC15523	-0.256722222222222
UVRAG	0.419833333333333
DNAJA2	-0.188
ITGA2B	-0.523333333333333
CLDN5	4.497125
PTPRN2	-0.880214285714286
ZNF512	-0.2795
PSAP	0.286214285714286
CCDC140	-0.00600000000000001
LRRC55	0.038
CYP26C1	0.4795
C8orf47	-0.64
LYN	-0.271375
DUSP6	-0.1135
TGFB3	4.2782
ELK1	-0.4438
PCDH11Y	-0.323
HGD	1.522
C17orf58	1.40025
MYO3A	0.212
SERPINE2	-3.755
AARSD1	0.27125
C14orf73	-1.13925
ADAM33	0.1465
ZNF491	0.149
MAPK6	-0.773666666666667
TCN1	2.91933333333333
SLC24A6	0.123
UBE2R2	0.61675
H1FNT	0.4685
TATDN2	-0.158333333333333
LILRB1	1.2025
P2RY5	0.866
NUCB2	-0.0755
C2orf37	1.22625
SNX27	0.423166666666667
MTA3	0.44525
FOXO4	0.738625
ID4	1.4655
SOX5	-2.17083333333333
PXMP3	1.48525
OR52M1	0.4055
SFT2D3	0.082
INA	-2.52916666666667
MCOLN1	0.15775
NFIX	0.0977
CLEC14A	6.14766666666667
HIBCH	0.546333333333333
PLA2G5	1.494
TIMM10	-0.298166666666667
MED17	-0.4698
COL4A4	-0.314
TPP1	-0.534166666666667
GJA3	-1.442
TMPRSS5	-1.793
AADACL3	0.54
DNMBP	-0.6525
ENPP5	4.2415
NQO1	0.029
ZSCAN2	0.159375
SEC24C	-0.077
GTF2A1L	-0.7965
AXIN2	-0.7514
FAM33A	-1.88041666666667
C16orf13	0.187125
SPNS2	1.33675
TAF1	-0.41225
AP1G2	-0.910333333333333
RBM42	-0.0261666666666667
HCN2	-0.379166666666667
EFHB	0.807833333333333
RUSC1	-0.311666666666667
GRIK5	0.355
USP21	-0.822666666666667
ATAD3C	-0.00675
ORMDL2	0.83075
PRSS7	-2.851
PSAT1	-5.808
FLJ13195	-0.554166666666667
TBC1D1	-0.560333333333333
IFNG	0.87075
OTOS	0.523833333333333
ZNF773	1.09516666666667
EMD	-1.676
RETN	-0.0315
CCL8	2.912
APH1A	1.748875
COX18	-0.072875
GTF2IRD2	-0.22475
CCDC82	-1.46116666666667
PAFAH2	0.8699
NPEPL1	-1.2831
RP11-114G1.1	0.828
TP53INP1	2.566875
ZNF300	-2.5
FOXL2	-2.61375
LARP2	-0.596416666666667
LATS1	0.2905
HTR6	0.403
SPOCK2	0.467666666666667
RNF144B	3.30983333333333
HTATIP2	-1.11075
MGC10334	0.17275
CENTA2	2.41
FGF2	-0.9845
FXYD7	0.59175
PHYHIPL	-1.97975
GPR34	4.11675
DDX6	-0.480166666666667
OR10W1	0.244
LHFPL1	1.989
ZNF313	-0.645
VPS28	1.513
AP3M1	-0.7642
AKR1CL2	-0.732
TRAF4	-0.240625
OR2B11	0.5305
C19orf12	0.640333333333333
AKAP9	-0.168166666666667
C1orf62	0.24575
SLC20A1	-0.3008
FAM112A	-0.356
LDB2	2.00425
MRPS23	-0.07275
KLK5	0.675875
SPTB	-0.1255
EFEMP2	0.362
EFNB2	1.5955
PCM1	-1.23528571428571
NMNAT3	2.77775
TSG101	0.0193333333333333
C8orf40	0.520666666666667
NOB1	-1.496
ABHD3	0.32475
GTF3C4	-1.18125
PIGN	1.3065
GALNTL1	3.21325
AEBP1	1.974875
OR9Q1	0.9665
ANKRD2	0.823875
CCL28	-1.9285
TRIM38	-0.0168333333333333
TMCC1	0.0525
SMG5	0.25025
LRRC7	-0.6785
NCAPD2	-2.04183333333333
C6orf153	-0.40275
C1orf74	0.581
OTUD6A	0.5355
DCP2	-0.576333333333333
TMEM24	-0.811
RPL18	1.02716666666667
TMEM177	-0.1425
LRRC37A3	0.47425
C1D	-1.29966666666667
LDHC	1.598
UBE4B	0.190833333333333
NIT1	-0.277875
BTN3A3	0.132
RASD1	0.858625
COMMD3	0.57925
SHFM1	-0.099
BIRC8	0.449
DUT	-0.70375
C12orf51	-0.55
LRRC59	-0.308666666666667
LY6H	1.05525
WDR22	0.359166666666667
EDEM1	0.782214285714286
ADH1A	2.986
PANX2	0.2118
CYP11B1	0.673
CDC73	0.79475
GPR172A	1.01075
GSTM3	3.27346153846154
KCNA5	0.9225
SERAC1	0.2405
NFATC2	-0.031
ANAPC5	-1.0853
C15orf24	0.802
NFATC2IP	-1.14208333333333
TNRC6C	0.2915
MGC102966	-1.238
FGD5	1.04833333333333
MED9	-0.4095
RAB13	0.759166666666667
C15orf49	0.183
CRYGS	-1.6114
C12orf53	-0.4527
LOC283693	-0.8035
COX6B2	-0.077125
PHF14	0.71475
FAM3A	-0.81925
RPL13	-0.4879
PRDX2	0.2322
FLJ34047	-1.48775
PRMT3	-0.88325
KCTD19	-1.316
TRIM10	-0.5315
MGC26597	-0.7712
GCNT4	0.15625
GPRASP1	0.54975
CDKN1C	-0.965916666666667
RHBDL2	1.6341
HSPH1	0.25675
AQP1	4.216875
COL17A1	0.5087
GFAP	0.597875
CDC16	-0.20675
KIAA1614	-0.22
C6orf118	0.0838333333333333
ZSWIM5	-2.316
FAM83F	4.6185
LYNX1	0.651
SYNPR	0.062
XG	1.92533333333333
PRSS16	0.327
KIF13B	1.27135714285714
PCDH9	-0.87275
HIST1H2AH	0.00516666666666669
RBM18	-0.08025
ZNF626	-0.21375
HEXIM2	0.728
ITFG1	-0.1795
TUBG2	-1.2155
SFRS7	-0.406416666666667
C9orf14	0.408
EXTL1	-1.174
GBP3	1.54466666666667
WDR5	-2.201
RARG	-0.186166666666667
MYO7A	-0.2385
CECR6	-0.38475
C13orf3	-2.2865
SFRS18	-1.754375
ACVR1B	0.105666666666667
PSMD1	-0.2206
C7orf31	-0.7045
ILVBL	-0.051
IFNGR1	1.13125
RNF186	1.08075
NOL9	-0.3285
MAGEL2	0.55475
SLC29A2	-0.07675
NHSL1	-0.2745
RBMX	-1.2575
PSORS1C2	0.35675
RAD51L3	0.301166666666667
LCN6	1.1415
ORAI2	-0.656625
BRUNOL6	-0.2122
OR4K5	0.1385
CDC123	-0.257875
MSLN	-2.16583333333333
WWTR1	-0.982333333333333
ZNF700	-1.6995
COBL	1.1285
PPP1R16B	0.465
GAS7	0.2505
MDN1	-0.741125
HAAO	0.425
C9orf68	0.8245
TNFAIP2	0.564875
FOXN1	0.1185
hCG_2033311	-0.0576666666666667
ATP6V0D2	0.2635
RPL41	1.236625
SLC38A1	1.731875
ARHGAP6	-0.6645
ADAD2	0.07175
PHF20L1	0.409375
MCM3AP	-0.779166666666667
ST3GAL3	-0.157
SNX1	0.610166666666667
ELF5	0.60925
PARP3	0.252125
RBM8A	-0.2849375
LINGO4	0.509
ITGA9	0.707833333333333
ZFR	0.2765
ACSL6	0.0518571428571429
FLJ20699	0.4313
DAOA	-0.212
FABP4	3.18575
KCNB1	-0.21875
CANX	0.2613
SLC25A28	-0.0433333333333333
ADIPOR2	0.16
ECHDC2	1.770125
SMA4	-0.18575
FRZB	4.195375
PABPC1	0.113666666666667
DMRTB1	0.112375
APOBEC3G	-0.2595
CATSPER2	-1.89016666666667
CUEDC1	0.859666666666667
STARD9	-1.128375
CLDN8	5.1125
LOC23117	-2.33218181818182
E2F6	-1.0595
TMEM126B	1.1795
DPY19L4	0.65125
GIMAP5	3.92983333333333
NDUFA9	-0.376
FAM77C	1.507
CTPS2	0.11225
LOC51035	0.01925
WDSOF1	0.6015
EGLN3	-0.741875
PITX3	0.223333333333333
OR52E8	0.0175
GRM4	0.177
KLK1	-2.51033333333333
GPM6B	-1.53525
RRAGD	-0.632666666666667
PAGE5	-2.99825
UCHL5	-0.1015
ULK3	-0.7585
AIM2	0.0626666666666667
PNO1	0.262833333333333
OR2F2	0.7275
GNAT2	-0.284
SIX1	3.5655
ST13	1.33416666666667
ZBTB44	-0.282125
TIMP2	-0.68725
ZMAT4	-3.29875
GTF2IRD1	-0.471833333333333
ZNF19	0.244833333333333
ZNF714	-1.3765
RSC1A1	0.5715
C9orf80	0.1385
PSMA8	0.125
TMEM141	0.05575
COX4I1	-0.5385
CTAGE1	-0.0603333333333333
DTWD1	-1.0145
HSD11B1	1.369
KRT6B	3.124
ARID4B	1.04425
LHFPL3	-0.1395
WWP2	-0.276333333333333
ZNF326	-0.259666666666667
RGPD1	-0.849
CTSH	1.45433333333333
FASTKD1	-1.559375
PAF1	0.4184
TTC9C	-1.17
IFT57	0.7204
PRSS36	0.831
IL20RB	-1.3505
ZNF592	0.287
DCTD	-1.0359
CFP	1.50025
MFNG	0.12975
JMJD2B	1.416
ALDH3B1	-0.778375
THSD4	1.58833333333333
KCNJ5	1.875
LMNA	0.025
TBCD	-0.342125
ZNF250	0.465
CASQ2	2.22816666666667
PEG10	-0.29925
PRAME	-5.03546666666667
NP	-0.30725
TRIM59	-0.3815
ZNF12	-0.48225
XTP3TPA	0.1735
SIGLEC7	-0.2582
PANK4	-0.8015
FAM70A	-1.53183333333333
SNED1	-0.0265
HIP1	0.1665
RAET1E	0.612333333333333
AMAC1L2	-0.9675
AHNAK2	-0.686666666666667
TOE1	-0.418166666666667
RECQL4	-1.182
SPRYD3	0.76125
DPAGT1	-0.20425
MAGED2	2.2703
ANKRD55	-0.051
TRPS1	5.32266666666667
DOK7	-1.4945
TFPI2	-6.473
GTF2H3	-0.415333333333333
CYP4F11	-0.22725
LHX2	-4.06733333333333
ATG16L1	0.363333333333333
ASB12	0.57
C1orf116	3.466625
NF2	0.52
POM121	-0.4762
PHYHD1	-0.1027
TXNDC17	-0.466
DKFZp779O175	0.03325
NUP62	0.6255
MYO18B	-0.181166666666667
PRAMEF1	0.243
TCBA1	0.7565
TMEM168	1.00425
FJX1	0.547833333333333
CLCF1	-0.775
SEPN1	0.0315
IGSF2	-0.03825
NUDCD1	-0.104666666666667
TFF3	3.3975
NDFIP1	1.2025
CHCHD4	0.08175
TNR	0.8125
CUTA	0.3405
USP44	-3.161
DPP10	0.0755
IWS1	-0.384166666666667
PCGF1	-0.7815
SULT1C4	0.1585
NTF5	0.9765
PTPN13	0.75425
SSTR5	1.182
SFRP1	-1.38925
IDH3B	-0.56625
SUOX	1.55133333333333
TMCO5	0.4155
GOLT1B	-1.19175
MIB1	0.204428571428571
PCDHGB1	-0.1245
SUSD1	0.085
ICAM5	-3.0405
PAPOLB	0.02475
URM1	-0.5814
TMEM106B	1.41916666666667
LRIG2	-0.399
SLC27A5	2.405
CLIC6	0.8694
ZNF420	0.103166666666667
SCN9A	-0.9892
KIAA1909	-0.0025
ELMOD1	-1.60975
PRKAG1	0.08225
FAM64A	-2.19866666666667
EEF1G	0.52325
SMAD5	-0.46725
INCENP	-2.01025
WASF2	-1.456
GARS	-0.9841
CDK10	-1.229
HLX	1.6485
MDM4	-0.5985
ZNRF1	-1.09985714285714
HHATL	-1.6
FAM21C	-0.137
HIST2H3C	-0.6635
PFDN2	0.564375
ZNF200	-0.561
NDN	-0.147
HBA2	-2.82033333333333
FBLN5	2.27325
PUM1	0.144071428571429
TNNT1	2.3585
C19orf59	-0.938166666666667
HNRPH2	1.117
RAB7A	0.502166666666667
PMS2	-0.887125
BIRC3	-1.84516666666667
NRSN2	0.19475
OR52K2	0.4445
SPOCK1	-0.0122142857142857
H2AFY	0.98225
RXRB	-0.876
ZNF638	-0.2795
ANKRD45	0.00725000000000001
ACTN4	-0.447333333333333
FXC1	-0.24675
EIF2B5	-0.08175
VPS33A	-0.60225
PINK1	0.591125
FAM106A	-1.028
SKIP	1.181625
GAPDHS	0.15925
MUM1L1	2.5405
PSTPIP1	0.57
CNTNAP1	-1.1989
CYP26A1	-2.82825
APOL2	0.8251
TACC2	0.96125
COX7A2L	0.5855
HSD17B1	0.60375
ARRB2	-0.26925
SLC7A6	-1.3043
HSD17B10	-0.30275
RBJ	-0.2865
NUP155	-1.588
MRPL10	-0.6865
CYCS	-0.0430833333333333
CCDC46	-0.441166666666667
TECTA	-0.235
GNAL	-0.73275
LPO	0.2425
PEBP4	4.71375
DDX11	-2.2745
C18orf12	0.61
TAF9B	-0.485083333333333
IMP4	0.09275
RPA4	-0.603666666666667
NDUFS1	0.027
UPK1A	-0.246333333333333
ARRDC2	0.00483333333333333
C18orf20	0.098
AES	0.416142857142857
CD2BP2	-0.3125
C16orf54	0.43
UGT2B17	-1.09775
FGFR1	-1.19459090909091
CEACAM6	-1.319
CHRM5	0.2365
CERK	-1.000625
AP3S2	-0.444785714285714
ANKS4B	-1.6375
CLCNKA	0.290166666666667
ZNF208	-0.1725
HLA-DRB5	5.538
CARKL	-0.824
GOT1	-0.0626666666666667
CASP6	0.132375
HOXA1	-0.362
RCL1	0.32425
ZNF181	0.672333333333333
RAB40B	1.2245
MRPL38	-0.1355
LRRN2	0.60575
C3orf25	0.568
OR5D14	0.2905
OR10AG1	0.0535
BET1L	0.2039
FRY	3.85475
AK3L1	0.3035
CSF3R	0.575666666666667
POLR3K	-0.484833333333333
ATG2B	0.0351666666666667
EPS8	0.03
DARS	-0.208875
C10orf56	0.4
DAD1	0.457
RIOK1	-0.372833333333333
HERC2	0.28375
HSD11B2	1.12566666666667
FAM96B	-0.661
MGC13057	-1.442375
BSN	-0.1155
CAND1	-0.218
HCST	1.896
ACTR10	0.265666666666667
OR8D4	0.398
NASP	-1.9852
COL9A2	-0.386333333333333
LYZL1	0.024
GPC5	-2.39533333333333
TBL3	-1.28766666666667
CENTD2	0.5323
OR5AP2	0.1625
TLR1	1.62525
LMO6	-0.67075
ZIC2	-1.5055
CPNE5	1.089
ZMYND15	1.0175
FLJ22374	0.9525
CCDC106	0.8585
PARP16	-0.50075
PDIA3	0.8885
C14orf126	0.1415
CECR2	0.9725
SFRS1	-0.620285714285714
FIGLA	-0.1925
DCP1A	-0.6465
MGC45800	-1.2333
TEKT1	0.00549999999999999
C10orf67	-0.745
CLN5	1.60825
NTN2L	0.2585
GLE1L	-0.226
CES2	-0.6395
GNAS	-0.0166666666666666
DDX53	0.006
TSPAN13	3.749
MRPL52	-1.0427
SPIRE2	-0.7155
TAS2R39	0.50575
SCUBE3	0.0515
UCRC	1.2073
CDKL3	0.0905
KIAA1715	0.0842
ZNF345	0.14475
RTF1	0.45725
DHRS7	1.30025
RIPK4	-1.349
EXOSC2	-2.00333333333333
MS4A2	3.56525
FGF17	-0.2345
WDR59	-0.615625
EVI2A	-1.67925
IL17RC	0.974333333333333
HS3ST1	1.855
ITGB1BP2	-1.1015
RBPJ	-1.42233333333333
GIMAP1	3.8905
INE1	-1.5545
ALDH18A1	0.149
TPI1	-1.3155
GATA6	1.62525
CABP1	-0.394666666666667
ZNF484	0.24925
DAPK3	-0.1935
GJB1	-1.27283333333333
PIN1	-0.392625
SLC6A15	-2.6125
CNO	-0.08425
RIN2	2.56325
FRRS1	-0.3025
CYorf15B	-3.176375
DMRT3	1.049875
ATAD1	-0.57725
OTUD4	-0.564277777777778
ATOH8	-1.24425
ZSCAN16	0.94625
ASCC1	-0.66275
OTUD3	0.00575
MGC33212	0.7485
YME1L1	0.303
RP11-218C14.6	0.26275
PCBP4	-0.17525
TNFRSF10A	0.122
CDH10	-0.602666666666667
KL	1.001625
SCP2	1.06541666666667
C9orf119	0.676625
SON	-0.294416666666667
MAFK	0.001
SBNO2	-0.208
SLC6A6	-0.12
SC4MOL	-0.66125
FAM35B	0.078625
PPP1R9A	0.285625
PDZRN3	0.719375
CXorf20	0.065
C6orf126	3.1345
AVEN	-0.562
FLJ21075	-1.1045
C14orf132	-0.241625
PCK2	-0.764875
GUCY2C	-0.0485
BARX2	1.616
PEX11G	1.295
DAO	-0.2325
C10orf49	0.3275
EDNRA	2.6645
PPP2R5A	0.762
DDX39	-0.388333333333333
SERF1A	1.298
ASCIZ	0.2307
FNDC8	-0.263
PTMS	0.025625
PHF7	0.90025
PIP4K2B	0.140375
HHLA2	0.2235
BDH2	0.2057
APOBEC2	-0.437
PENK	-0.5405
SMAD9	-1.00075
MT3	-0.51725
RGL1	0.148125
ATG10	-0.779375
DLGAP4	0.313333333333333
APPBP2	-0.1745
BACE2	-0.149357142857143
LOC339344	-0.0983333333333333
ZNF395	-0.3036875
HIST1H2BL	-1.553
ZNF467	0.52675
SLC25A21	-1.047
PALM2	-0.466333333333333
NSUN5C	-1.31725
IL5	0.1054
CLSTN2	3.6595
ANXA8L2	-0.856
PTGES	0.88975
GDAP1L1	-1.76133333333333
OPRK1	-0.617
WDR20	1.365
C12orf4	-0.184375
NUP88	-1.5955
XRCC6BP1	-0.242166666666667
FCGBP	1.03814285714286
LEMD2	0.226
NOMO1	-0.60775
C10orf79	0.287875
ZNF79	3.6084
OCRL	0.0129
HSPA8	-0.444041666666667
DIDO1	-0.773791666666667
PLA2R1	1.0945
COG3	0.0296
NGDN	-0.07175
CBFA2T2	-0.045875
PNOC	-1.36225
PRRG1	-0.293416666666667
AGGF1	-0.0756428571428571
DPF2	0.057
YIPF7	-0.3685
TRPV5	0.27875
ZNF322B	0.6135
MED12	-0.171333333333333
CARS	-1.50216666666667
ABCC11	5.0485
C9orf25	0.149
MYH1	0.0685
FRYL	-0.429583333333333
AGTRAP	-0.12875
MMP27	0.8355
ZNF432	0.265625
OR8D1	-0.246
OR13D1	0.07925
VWA1	2.8485
STON1	0.56225
IL5RA	-0.085
PERP	0.5965
C10orf107	-0.218666666666667
TNFSF12	2.6115
FN1	-0.046625
MTR	-0.793833333333333
PHLPPL	-1.00083333333333
ZNF425	0.82175
DHFR	-1.99922222222222
PPP1R12A	-0.3865
RSPO2	-1.19925
ZNF7	0.4395
ZNF583	1.153
TPMT	-0.564
GPR132	0.47825
OR2T12	-0.3365
SERTAD2	-1.3757
ATP1A1	0.5422
FRMPD3	0.61325
ZNF672	0.173
PLXNB3	0.189125
EML5	-0.0975
FAIM3	-0.3475
UBQLN2	-0.27975
SORCS2	1.748
PRIM2	-1.3895
ACVR2A	0.418833333333333
YWHAZ	1.08208333333333
PGM2L1	1.0515
GNAO1	0.012
RPL10	0.1686
RPS6KA6	-0.9865
PFKL	-1.6885
SH3D19	0.267875
AURKB	-2.90166666666667
ZC3H6	0.7105
DISC1	-0.139666666666667
FLJ39660	-3.21916666666667
TMEM25	2.560875
OSBPL10	-0.257875
CLTCL1	-1.93033333333333
ALG6	-0.206
CATSPER4	0.5765
LRTM1	-0.004
RRAD	1.66483333333333
TIPIN	-2.18675
CARD14	1.701
RBM9	0.333166666666667
RASSF4	-0.9065
SLC25A18	-0.350666666666667
C6orf58	-0.204333333333333
IGHD	0.423
PLA2G6	-0.033
TPT1	1.537625
SEC63	2.4116
CCDC113	-0.0149
TDRD10	0.10725
KIAA1666	0.093
TOR1AIP1	0.890666666666667
SYTL4	-1.09666666666667
SPRR2F	-0.9845
CEBPD	2.7
SNTG2	-0.3065
C20orf77	0.0805833333333334
TAS2R49	-0.157
C6orf173	-1.674
SVEP1	0.4303
PXN	-0.794214285714286
VIL2	0.701416666666667
C5orf21	1.57033333333333
DIXDC1	0.1615
GANAB	-0.554166666666667
PDSS1	-0.6615
NGFR	0.34925
ATP8B4	1.13375
BMP8A	0.4605
CCDC132	0.00191666666666666
GNRH1	-2.86425
OR10T2	-0.08475
PDGFD	2.62016666666667
OR6W1P	0.275
HARS	-0.240666666666667
KRT77	-0.0755
AQP8	-0.1525
ITGB1	0.8557
ZNF254	-0.2712
PAX1	0.245166666666667
PSMC4	-0.3246
ANKRD22	1.90125
PSMD8	0.242166666666667
HTR1E	-0.5378
SOX10	-1.8343
OR5B2	0.5055
RABGEF1	-0.751714285714286
MAP1LC3B	-0.9745
