Hybridization REF	TCGA-BH-A0HQ-01A-11R-A034-07
NRXN2	0.607833333333333
PGBD4	-0.59875
UGT2B28	-0.31975
WBSCR16	-0.7851
NLRC3	-0.22575
ASTL	0.24175
ST6GALNAC1	-2.7055
ZADH2	-0.463125
MLLT4	0.941416666666667
ARL6	0.643333333333333
MEF2C	0.518
CBFA2T3	-0.8455
AFF3	1.79571428571429
COG7	0.8995
MYB	0.725666666666667
PLXNA3	-0.0905
XRCC2	-1.40566666666667
MMS19	-0.44025
ST8SIA5	-1.06571428571429
CHPT1	-0.026
KIAA1712	-0.55075
OR6X1	0.5205
ACTR3	-0.2865
UGCG	1.11816666666667
OR4P4	0.2265
ZAP70	-3.67675
LPP	1.563125
ZNF485	0.646
PTPRCAP	-0.82375
IL12RB1	0.252
ATRX	0.4879
CHST8	2.628625
C14orf109	0.35675
ARV1	1.42075
NMB	-0.365285714285714
COX5A	-0.747
EIF6	-0.49375
MPPED2	-0.00466666666666666
SEMG1	-1.81
CHRDL1	-0.9655
TRAF3IP2	0.519
WNK2	-0.61825
LILRA4	2.78133333333333
LAMA2	5.1785
PXT1	0.574
RLBP1	-2.58666666666667
CD300C	0.44875
SLTM	-0.158625
FLJ10404	-1.038375
APOBEC3D	-2.28833333333333
RENBP	-0.1825
ATXN7L1	0.33275
NID1	-0.31775
TUBGCP3	-0.802375
ITIH5	0.619705882352941
CCDC110	3.72725
C8A	-2.9775
MGC87042	-0.3125
HOXC13	1.66025
TFDP2	-1.40875
HCP5	1.357875
POLI	0.5265
UCN	-0.518166666666667
ZNF764	0.5045
C8orf45	2.5255
FHL3	-0.63275
SPATA5L1	-0.32475
MMRN2	3.0935
NDST1	0.882666666666667
COL20A1	-0.0845
ZNF248	-0.6665
PELP1	-0.316666666666667
MBL2	-3.813
RNF41	-0.414375
C5orf24	0.7205
THOC5	-1.184
SERINC3	0.14425
RP11-151A6.2	2.41775
CDCP2	1.698
HIST1H2AA	-0.00975000000000004
C11orf75	0.309
FKBP7	0.32775
DDOST	-0.9965
GPNMB	1.25033333333333
TTF2	-2.256
KCNT1	0.3788
SLC39A14	-0.96675
NGRN	-0.2307
GPR137B	2.939
MECP2	0.166125
PSMA1	-1.06675
C16orf73	-5.92075
TMEM60	-0.244166666666667
CSN3	1.2415
NOS1	0.185833333333333
RAB7L1	-0.2045
YBX2	-1.002
KIAA1166	-0.060875
FUBP3	-0.329
ABCG1	1.217
ACACA	0.192416666666667
ARL11	-0.0354
ATOH1	0.25
ODF1	1.23283333333333
CREB3L3	-2.674
TMEM127	1.2385
DSCAML1	-0.6665
PLN	4.0005
LYPLA1	0.517333333333333
PRDM9	-2.04825
SASP	0.352
PLUNC	0.3245
INTU	1.17375
HISPPD1	0.31125
LNPEP	0.381666666666667
YARS2	-0.792666666666667
APCDD1L	-1.31
ZCCHC4	-0.9783
FBXO22	-0.681333333333333
TTLL13	-1.4625
ZNF669	-0.1855
PTGDR	2.0835
DDX27	-0.092
KIAA0409	-0.266166666666667
GJB6	2.5555
ASB8	0.47975
PLP2	0.1605
MEPE	0.058
OR10J5	0.235
KRT222P	2.97875
COQ7	1.178
C1orf101	3.54975
RERG	2.7285
CHMP5	1.046
THAP11	-0.6495
ZNF43	0.185166666666667
ZRANB3	-1.08483333333333
KRT13	1.995625
MRPL19	-0.537125
RBBP9	0.342625
SPATA17	2.60814285714286
BXDC5	0.309666666666667
PAFAH1B1	0.0556666666666666
MAGEE1	1.71825
OSTF1	0.3155
KIAA0323	-0.6865
TXNDC13	0.117833333333333
CNTN4	2.384625
LCE1B	0.544
UNQ501	1.0385
ZNF154	0.02925
C3orf64	0.2835
SYT5	-0.3031
PON1	0.6422
FLJ10357	-0.231625
ATP4A	-3.799
GNPDA1	-1.06966666666667
MGAT1	0.476833333333333
C14orf121	-0.1095
SLC35B2	-0.151
MIER3	1.0015
CHEK1	-3.28075
ZNF8	0.3625
TXNDC1	-0.330166666666667
CKB	-2.0869
RTN3	-0.0296428571428571
FZD2	-0.948833333333333
PART1	-0.337875
PSMB6	-0.27125
PCDHB8	0.7395
PHC3	0.1203
PPP1R8	-0.503333333333333
NOVA2	1.5302
TNFRSF11B	-1.9555
GOLPH3	1.36616666666667
UBLCP1	-0.1775
SUHW3	-0.48075
TTLL1	1.08375
OPN4	0.4815
OR13G1	3.145
ZPBP2	0.232333333333333
HSD17B11	-1.44425
C9orf50	0.77
DHDDS	-0.2855
CTSW	0.8071
NEFM	0.2355
MRPL28	-0.447
SYN1	0.394666666666667
PIGV	0.54
ZIM2	-1.38625
APBB1	-0.4635
SND1	-0.71875
C1orf123	-0.0153333333333333
CHD3	-0.407
BHLHB8	0.31325
RNASE2	0.2355
BCAP31	-0.09225
SLC25A44	0.728333333333333
CHD6	-0.2941
PIB5PA	1.83246153846154
SELS	0.123375
LOC541471	-0.24075
FAT2	1.5965
ZNF81	-1.1425
OR4C16	-0.081
FLJ10081	-0.1643
LRRC4	0.53275
CS	-0.967
N4BP2	-0.64375
IGFBP7	1.6855
ZNF318	0.556727272727273
NDNL2	0.193375
ZNF609	0.264875
SIRT4	0.468
EXOSC10	-0.1315
ECE2	0.243083333333333
OVGP1	1.038
GTPBP3	-0.40125
PACS2	0.0897
C19orf36	-0.403333333333333
ARL4C	-1.7165
ATG4B	-0.824125
UBQLNL	3.11875
RHOXF2B	-4.108
PLEKHG2	-0.943
GALR1	-1.0175
AQP4	-0.31225
HDAC7A	-0.281833333333333
DCUN1D3	0.7995
OR8A1	-2.073
CCRN4L	-0.19275
CBR4	-0.152
KIFC1	-2.0885
SLC7A14	-1.34516666666667
LHX5	-0.364
TRPC7	0.1235
LPXN	-1.03475
SERPINA1	-2.207875
RPS13	-0.0607
BPIL3	-0.9965
PRKAA1	-0.82425
FADS2	-1.4333
ENAH	1.2731875
PRO1768	0.775
APBA2BP	-0.20325
LIPH	2.6845
C3orf33	0.1035
RCC2	-0.581642857142857
ALDH1A2	-2.9825
RNF103	2.199
AHCY	-1.05825
ALG12	0.1095
CCL17	1.3775
ZNF543	1.38733333333333
ESRRG	3.0724
CNGA1	2.58575
RDH5	-1.32166666666667
OTX1	-1.1571
PTGFR	-1.424
CDR2	0.572
SELE	4.986
NLGN2	-0.943
EXOSC9	-1.5815
ZNF566	0.3945
KLRC2	-4.0695
GPR12	0.636
KIAA0196	1.06775
PDRG1	-0.3815
SSR3	-0.322642857142857
MSI1	-0.7905
CST9	0.274
CC2D1A	-0.063125
PLAGL1	-0.579388888888889
ZNF778	0.385
RNF2	1.213875
KLF6	0.1385
THBD	1.59633333333333
tcag7.1314	1.25425
NR5A1	-0.351
ABCD2	-0.95275
DNAJC7	-1.4245
CLEC4C	0.624
TM2D3	0.797125
CCDC4	-1.918
PLAC2	1.72675
DCD	2.505
FAAH	2.08025
POLA1	-0.340333333333333
TM7SF2	-0.0765
FLJ39822	0.119166666666667
FLOT2	-0.07525
MAP4K1	-1.19616666666667
SRP68	-0.093
C21orf74	-0.919
ARPC5	0.198375
LOC126075	1.967
HECW2	0.00837500000000001
ZDHHC4	-0.36925
ANKRD42	2.3271
PDE9A	-1.36816666666667
ABCA8	1.0375
NDUFS2	0.4015
UBR5	-0.397
BTBD16	-2.86475
LOC554174	-1.409
ZNF20	1.481
KIAA1843	0.413
WDR17	-1.228
C15orf33	1.626
RNF113A	-0.4385
CAMKK1	-0.0417
CLCN2	-0.158
ANXA6	-0.128
LOC340069	0.2565
EMID1	0.542875
DPM3	0.00116666666666667
ELA1	-0.581
SLC25A13	-1.1095
KRT24	1.963
SMPD1	0.276833333333333
TH	-0.447375
COL6A2	1.04678571428571
ANKS1B	1.5205
GPR126	-3.0003
ZC3H12A	0.185
TMEM47	0.0758333333333334
C2orf51	-0.182666666666667
C1orf88	3.62783333333333
HSF2BP	0.29925
AKAP10	-0.42825
RPAP3	-0.0505
KLHDC8B	-0.084625
STOM	0.2247
MUPCDH	-0.186714285714286
C10orf72	-0.42075
PLEKHA3	0.864333333333333
TCP11L1	-0.169
CWF19L1	-0.5655
SPEF1	2.46553846153846
YSK4	1.35033333333333
ELN	2.864
SAMD8	0.841
MPI	-1.375
MEPCE	-0.112
ABCC3	-0.728375
NANOGP1	-3.1235
KCNK17	2.775875
HLA-DMB	4.65616666666667
RRAGA	0.82775
ANGEL1	0.16975
RBM32B	0.0515
CPN1	-4.3855
MGC52282	-0.493
HLA-A	0.935833333333333
OR9G4	0.384
EDNRB	-1.419
SCD	-0.514285714285714
C14orf80	-0.8875
BAGE2	-0.9775
RABL4	0.5665
RCVRN	1.061
SHANK1	0.214
NLRP7	-3.38875
CD226	0.825666666666667
STAT3	0.577125
SYNJ2	-0.4083
TPCN2	-0.385166666666667
WDR36	-0.811416666666667
MBD4	0.1315
ROBO1	-0.9091
ST3GAL6	-2.41375
SLAMF8	3.037
ATN1	0.404
GPR141	1.87766666666667
KRT36	0.334
TPH1	0.595
DDX52	0.37175
ZSCAN29	0.149833333333333
TRPT1	-0.0958333333333333
DPEP3	-0.75525
DENND4A	-0.463
TSPAN16	-0.811
PTCHD2	-1.7415
LOC145814	-0.99125
CAP1	-0.140166666666667
EIF5A2	-0.2208
NT5DC3	-1.37575
SEPT9	-0.9465
SEZ6L2	0.999
EGFLAM	3.60225
VPS11	0.05375
NDUFB5	-0.0541666666666667
CIDEA	1.9475
IER5L	0.1205
N6AMT1	1.82
FAM83C	0.838666666666667
OXR1	0.783083333333333
IRX1	1.2115
DGKB	-0.25825
GCN5L2	-2.013
MIR16	1.52225
FBXW9	0.67175
WDR4	-1.46066666666667
PDC	1.7585
VPS33B	-0.76775
HEXB	-0.02225
FLJ32214	0.349
TCEB3	-1.078
CRLF1	-3.1465
ABI3BP	1.541
C8orf22	-4.7865
PYCR1	-0.88725
KIAA1706	1.497
CDK5R2	0.544125
WAS	-0.0215
C12orf60	-0.313
CCBL2	0.274875
MADD	-0.396
C5orf34	-2.28975
WDR42A	1.0914
KLF12	0.14825
HSPA1A	2.139
ITM2C	-2.00833333333333
DAPK2	2.17783333333333
LOC442590	1.2355
SUMF2	-0.10375
CENPA	-3.05169230769231
TMED5	-0.18925
CDH6	-1.2991
BRP44	1.533125
THG1L	-0.62375
GABRA2	-4.41933333333333
C14orf166	-0.02325
MYL1	-2.5038
TNFSF18	-0.283
PAP2D	-1.149
PPIB	-1.16975
KLHL4	-0.353857142857143
SFN	-0.246666666666667
CCDC127	1.0795
FRAP1	-0.40475
GOLGA5	0.946
SDCCAG1	0.2725
MGC21675	0.181
C10orf95	-0.855
KIAA1345	-0.551166666666667
C1orf163	-1.3145
LACE1	0.7445
OR10K2	0.214
CENPN	-2.64504
TMED2	0.0405
UGT1A6	-1.669
ANG	-0.46725
U2AF1	-1.20766666666667
CASC2	1.484
NMT2	-0.830666666666667
OSGEPL1	0.215625
DFNB31	-1.587
SLC6A20	-0.164375
DKC1	-1.283
FXYD4	-0.95475
WDR64	0.90125
MGC5590	0.0705
CREBZF	0.0696666666666667
DAZ1	-1.60525
PRPSAP1	-0.6
GCHFR	-0.7355
TTC7A	-1.16775
LOC196993	1.18125
UBD	1.84566666666667
S100A1	1.334375
RPL6	0.622666666666667
DNAJB6	0.41515
NAGS	0.7212
C2orf58	0.404
KERA	2.32566666666667
MT1X	-0.8653
UBE2B	0.8468
KEAP1	0.18
MST1	-3.52125
OMA1	1.432
ABLIM2	1.63775
BCL2L13	-0.717583333333333
JAZF1	0.411333333333333
TMEM63B	0.786
S100A8	0.2369
ARFIP2	0.158
UROS	-0.12725
KHDRBS2	-1.015
POLQ	-3.05425
SOAT1	-1.1445
SPAG4	-1.831
MRPS30	-1.2005
LOC494141	-0.189
OR2T11	-0.128
ORAOV1	-0.6015
ZNF184	0.215166666666667
TCEB3B	0.8795
ADAM21	-0.2915
GDPD1	-0.23125
SPINLW1	-0.8475
PRR14	-0.048
KCTD9	0.192
NUDT3	0.627
KIAA1822	0.6201
HIST1H4K	1.42
DFNA5	-1.9875
GABPA	0.09075
C14orf44	0.963
POLB	1.403125
PTAR1	-0.8095
SEC31A	1.1379
TRIM58	1.18675
TAS2R14	-1.0365
VPS8	-0.1625
H1F0	1.10916666666667
PRKCB1	-3.132
UGT2A1	0.2
TOR1B	-0.6085
LSS	-1.76041666666667
C2orf19	1.177
HNRNPC	0.334
TMEM100	-0.499833333333333
LOC116349	0.1155
OR51M1	-0.018
CCDC142	-1.1275
ISG15	-0.6779375
ZCCHC14	-0.27675
CREBL2	0.916625
TGDS	-1.0425
DC2	-0.44375
CACNA2D3	-1.85835714285714
ZNF429	-0.161125
LYPD6	-0.919666666666667
SUCLG1	-0.192666666666667
OR51I1	-1.2095
MAGEH1	2.35625
PRPF40A	-0.2945
SMR3A	0.6945
SPINK2	-1.35575
THAP2	0.8425
NPY5R	-1.075875
IRF4	-2.67825
SPESP1	-0.8265
OR10S1	0.069
DTD1	-0.9135
TUBE1	-0.694
DDX19A	-0.659
PDPN	0.534875
TMEM34	0.50325
MGAM	1.4795
COL3A1	6.95294444444445
GFM2	-0.8952
OR5A2	0.688
PSG9	-0.9875
ARHGEF11	0.235166666666667
IVNS1ABP	-0.002
SIGIRR	1.037
DUSP19	-0.389625
DNAJC14	-0.5749
ACSS1	-0.2565
IL1RAPL2	0.0395
C4orf30	-0.9255
SEPT4	2.27875
LANCL3	-2.06825
SPAG17	2.36025
PRDX3	0.45725
HNF1A	-1.729875
P4HA2	-0.94325
RFWD3	-1.32266666666667
MOV10	-0.6865
DNAJA5	0.460357142857143
LOC729440	0.67225
LOC200383	1.528
SMC2	-1.81075
MIXL1	-1.46183333333333
TMEM9	0.027
FAM86A	1.488
ZNF174	0.3693
MYH14	-0.5335
CCR8	-0.4135
VPS37C	1.296
GPATCH1	0.569
B3GNT8	3.2665
TBX4	-1.075
CNR2	-0.0813333333333334
PCDH1	1.81875
C5orf29	5.27825
OCIAD2	1.02525
PLCG2	0.56925
KIAA0247	2.131875
HRH3	-1.09511111111111
CAPN13	3.571625
CCR1	-1.5711
MGC15523	0.13
UVRAG	-0.406333333333333
DNAJA2	-0.221666666666667
ITGA2B	-1.2295
CLDN5	3.7535
PTPRN2	-1.3895
ZNF512	0.0368333333333333
PSAP	0.0777142857142857
CCDC140	null
LRRC55	0.141666666666667
CYP26C1	-0.46
C8orf47	0.6695
LYN	-0.135375
DUSP6	-0.382333333333333
TGFB3	4.12453333333333
ELK1	-1.0877
PCDH11Y	0.1972
HGD	-1.87875
C17orf58	1.716
MYO3A	0.139
SERPINE2	-4.397
AARSD1	-0.80925
C14orf73	-3.1925
ADAM33	-0.2435
ZNF491	0.494
MAPK6	-1.35716666666667
TCN1	4.86733333333333
SLC24A6	0.8275
UBE2R2	-0.362
H1FNT	0.479
TATDN2	-0.271
LILRB1	1.48166666666667
P2RY5	0.8665
NUCB2	1.03025
C2orf37	0.98
SNX27	1.37466666666667
MTA3	0.41775
FOXO4	0.389375
ID4	1.06866666666667
SOX5	-3.2452
PXMP3	1.015375
OR52M1	0.3565
SFT2D3	0.009375
INA	-3.05516666666667
MCOLN1	0.69625
NFIX	-0.0435
CLEC14A	5.97466666666667
HIBCH	-0.309166666666667
PLA2G5	1.80125
TIMM10	-0.371166666666667
MED17	0.0906000000000001
COL4A4	-0.7585
TPP1	0.777166666666667
GJA3	-1.16883333333333
TMPRSS5	-1.35375
AADACL3	1.7945
DNMBP	-0.56425
ENPP5	5.39883333333333
NQO1	-0.2648
ZSCAN2	-0.51025
SEC24C	-0.772166666666667
GTF2A1L	-1.9905
AXIN2	-1.0728
FAM33A	-0.721833333333333
C16orf13	0.33275
SPNS2	1.18975
TAF1	-0.50925
AP1G2	-0.0141666666666667
RBM42	-0.311333333333333
HCN2	-0.128
EFHB	2.4485
RUSC1	0.149166666666667
GRIK5	0.863
USP21	0.031
ATAD3C	0.35175
ORMDL2	0.96075
PRSS7	-4.31975
PSAT1	-5.23025
FLJ13195	0.230333333333333
TBC1D1	-0.496
IFNG	2.3675
OTOS	0.330833333333333
ZNF773	-0.206166666666667
EMD	-1.7875
RETN	0.1505
CCL8	3.824
APH1A	-0.487
COX18	-0.015625
GTF2IRD2	0.856
CCDC82	-1.32175
PAFAH2	0.501
NPEPL1	-1.26011111111111
RP11-114G1.1	0.05
TP53INP1	1.698
ZNF300	-1.8475
FOXL2	-5.23325
LARP2	0.51825
LATS1	0.82625
HTR6	-1.7885
SPOCK2	-1.005
RNF144B	4.4025
HTATIP2	-1.42425
MGC10334	0.0941666666666667
CENTA2	2.11833333333333
FGF2	-0.94925
FXYD7	0.72225
PHYHIPL	-2.02657142857143
GPR34	5.67433333333333
DDX6	-0.555
OR10W1	0.157
LHFPL1	-1.035
ZNF313	-0.653571428571429
VPS28	0.994
AP3M1	-0.3051
AKR1CL2	0.44425
TRAF4	-0.671625
OR2B11	0.8455
C19orf12	0.200833333333333
AKAP9	0.522333333333333
C1orf62	0.616
SLC20A1	-1.5051
FAM112A	1.08
LDB2	0.46775
MRPS23	-0.72
KLK5	4.199625
SPTB	-0.398
EFEMP2	0.41725
EFNB2	-0.026875
PCM1	0.930071428571429
NMNAT3	1.89625
TSG101	0.566666666666667
C8orf40	0.850666666666667
NOB1	-1.80525
ABHD3	0.33525
GTF3C4	-0.719
PIGN	1.1945
GALNTL1	0.617
AEBP1	1.90325
OR9Q1	0.53
ANKRD2	0.306875
CCL28	0.01775
TRIM38	0.157166666666667
TMCC1	0.2365
SMG5	-0.056
LRRC7	-0.0835
NCAPD2	-2.595
C6orf153	-0.52425
C1orf74	0.48925
OTUD6A	-0.6595
DCP2	-0.468166666666667
TMEM24	0.5515
RPL18	-0.00616666666666666
TMEM177	-0.776
LRRC37A3	0.83025
C1D	-0.600333333333333
LDHC	-1.569
UBE4B	0.369666666666667
NIT1	0.841125
BTN3A3	0.524
RASD1	0.942625
COMMD3	0.838
SHFM1	0.42225
BIRC8	0.577
DUT	-0.98225
C12orf51	0.2845
LRRC59	-0.521833333333333
LY6H	1.41825
WDR22	0.39575
EDEM1	-0.111142857142857
ADH1A	2.4685
PANX2	-0.5656
CYP11B1	1.01325
CDC73	0.0475
GPR172A	0.0295
GSTM3	2.60946153846154
KCNA5	0.0495
SERAC1	0.4265
NFATC2	-0.282
ANAPC5	-0.6401
C15orf24	0.2515
NFATC2IP	-0.470833333333333
TNRC6C	0.0231666666666667
MGC102966	0.1125
FGD5	0.2015
MED9	0.15925
RAB13	0.566
C15orf49	1.3345
CRYGS	-0.5544
C12orf53	-0.6344
LOC283693	-1.072
COX6B2	0.353875
PHF14	0.25575
FAM3A	-0.849625
RPL13	-0.6024
PRDX2	0.2028
FLJ34047	-1.364
PRMT3	-1.23875
KCTD19	-1.6845
TRIM10	-0.756166666666667
MGC26597	0.222
GCNT4	0.58475
GPRASP1	1.04725
CDKN1C	-0.56725
RHBDL2	1.7661
HSPH1	0.67425
AQP1	2.99125
COL17A1	2.1582
GFAP	0.3665
CDC16	0.0965
KIAA1614	-0.7525
C6orf118	3.9716
ZSWIM5	-0.23675
FAM83F	3.13575
LYNX1	1.00075
SYNPR	-0.991666666666667
XG	3.21716666666667
PRSS16	1.052875
KIF13B	2.53321428571429
PCDH9	-1.60425
HIST1H2AH	0.710166666666667
RBM18	-0.21675
ZNF626	1.377125
HEXIM2	0.3715
ITFG1	-0.287
TUBG2	-1.296
SFRS7	-0.29325
C9orf14	-0.349
EXTL1	-0.471
GBP3	2.95016666666667
WDR5	-1.714
RARG	-0.141
MYO7A	-0.867125
CECR6	0.6205
C13orf3	-1.378875
SFRS18	-0.763125
ACVR1B	0.371833333333333
PSMD1	-0.5044
C7orf31	-0.192166666666667
ILVBL	-0.44025
IFNGR1	1.12125
RNF186	3.8995
NOL9	-0.54125
MAGEL2	1.6285
SLC29A2	-0.9215
NHSL1	-1.22575
RBMX	-0.6265
PSORS1C2	0.425
RAD51L3	-0.431
LCN6	1.7985
ORAI2	-0.9955
BRUNOL6	-0.0991
OR4K5	0.0925
CDC123	-0.88225
MSLN	-2.48333333333333
WWTR1	-0.748833333333333
ZNF700	-0.563333333333333
COBL	-0.5815
PPP1R16B	0.087375
GAS7	0.3801
MDN1	-1.68075
HAAO	0.62
C9orf68	0.78575
TNFAIP2	0.418875
FOXN1	0.00800000000000001
hCG_2033311	0.559166666666667
ATP6V0D2	1.7218
RPL41	1.58375
SLC38A1	1.61025
ARHGAP6	-1.03291666666667
ADAD2	-0.442
PHF20L1	0.0115625
MCM3AP	0.423
ST3GAL3	-0.675666666666667
SNX1	0.128
ELF5	3.64125
PARP3	0.069
RBM8A	0.1378125
LINGO4	0.584
ITGA9	0.903666666666667
ZFR	-0.36475
ACSL6	0.401714285714286
FLJ20699	-0.2276
DAOA	-0.0595
FABP4	5.9835
KCNB1	-1.34775
CANX	0.171
SLC25A28	-0.118166666666667
ADIPOR2	-0.423875
ECHDC2	2.167875
SMA4	0.3405
FRZB	3.8165
PABPC1	-0.2955
DMRTB1	1.151
APOBEC3G	-1.1645
CATSPER2	-0.233
CUEDC1	0.271666666666667
STARD9	-1.241875
CLDN8	6.39233333333333
LOC23117	-0.941136363636364
E2F6	-0.865277777777778
TMEM126B	-0.3865
DPY19L4	1.3435
GIMAP5	2.73166666666667
NDUFA9	-0.760833333333333
FAM77C	-0.0625
CTPS2	0.59
LOC51035	-0.532
WDSOF1	-0.2905
EGLN3	0.58025
PITX3	0.7075
OR52E8	1.253
GRM4	0.531
KLK1	-1.54566666666667
GPM6B	-0.861375
RRAGD	-0.758833333333333
PAGE5	-3.465
UCHL5	-0.577166666666667
ULK3	-1.15666666666667
AIM2	0.133
PNO1	-0.903
OR2F2	2.2605
GNAT2	-2.379
SIX1	2.96325
ST13	-0.476
ZBTB44	0.0505
TIMP2	-0.195
ZMAT4	-0.87725
GTF2IRD1	-0.234
ZNF19	0.392833333333333
ZNF714	-0.96675
RSC1A1	0.319
C9orf80	0.33675
PSMA8	-0.304666666666667
TMEM141	0.44975
COX4I1	-0.703285714285714
CTAGE1	-0.4162
DTWD1	-0.4625
HSD11B1	1.51425
KRT6B	5.731
ARID4B	1.673625
LHFPL3	0.350333333333333
WWP2	-0.543333333333333
ZNF326	0.6785
RGPD1	-2.7715
CTSH	1.19766666666667
FASTKD1	-1.069375
PAF1	0.3017
TTC9C	-0.37875
IFT57	0.6122
PRSS36	0.2815
IL20RB	-2.778
ZNF592	-0.209166666666667
DCTD	-0.8195
CFP	1.10375
MFNG	-0.8265
JMJD2B	1.7855
ALDH3B1	-1.3735
THSD4	2.4275
KCNJ5	2.381
LMNA	-0.1485
TBCD	-0.231875
ZNF250	0.0693333333333333
CASQ2	1.62516666666667
PEG10	-2.58833333333333
PRAME	-5.73366666666667
NP	-0.7535
TRIM59	0.0226666666666667
ZNF12	0.207125
XTP3TPA	0.16875
SIGLEC7	-0.4779
PANK4	-1.26475
FAM70A	-0.994
SNED1	0.48275
HIP1	0.4315
RAET1E	-0.839
AMAC1L2	-0.0335
AHNAK2	-0.526
TOE1	-1.34416666666667
RECQL4	-1.8
SPRYD3	0.714
DPAGT1	-0.0975
MAGED2	1.6753
ANKRD55	-0.54275
TRPS1	5.531
DOK7	-0.42175
TFPI2	-6.30825
GTF2H3	-0.674666666666667
CYP4F11	1.085
LHX2	-3.45283333333333
ATG16L1	0.2575
ASB12	0.588
C1orf116	5.192375
NF2	-0.9747
POM121	-0.8297
PHYHD1	2.7532
TXNDC17	0.943666666666667
DKFZp779O175	0.103333333333333
NUP62	0.0536428571428572
MYO18B	-1.19516666666667
PRAMEF1	0.0565
TCBA1	0.0755
TMEM168	1.192
FJX1	-1.25766666666667
CLCF1	-1.08975
SEPN1	0.106375
IGSF2	-3.11633333333333
NUDCD1	-0.22
TFF3	4.04683333333333
NDFIP1	1.20192857142857
CHCHD4	-0.633
TNR	0.554
CUTA	0.466
USP44	-4.24275
DPP10	-0.100166666666667
IWS1	-0.614666666666667
PCGF1	-0.44775
SULT1C4	-0.0625
NTF5	2.54925
PTPN13	1.42025
SSTR5	0.527
SFRP1	0.011125
IDH3B	-1.31425
SUOX	1.02316666666667
TMCO5	-0.11375
GOLT1B	-0.701
MIB1	-0.0638571428571429
PCDHGB1	0.1455
SUSD1	0
ICAM5	-3.55233333333333
PAPOLB	-0.04325
URM1	-0.7539
TMEM106B	0.7155
LRIG2	-0.93625
SLC27A5	-0.12875
CLIC6	6.0754
ZNF420	0.5605
SCN9A	-1.4846
KIAA1909	0.815
ELMOD1	-0.96175
PRKAG1	-0.66475
FAM64A	-2.31744444444444
EEF1G	-0.6005
SMAD5	-0.63875
INCENP	-1.316
WASF2	-1.3845
GARS	-1.5724
CDK10	-1.6285
HLX	-0.348166666666667
MDM4	0.485125
ZNRF1	-1.18771428571429
HHATL	-1.88683333333333
FAM21C	0.5901
HIST2H3C	-0.84925
PFDN2	0.7285
ZNF200	-0.404
NDN	-0.00675
HBA2	-2.9945
FBLN5	1.532375
PUM1	-0.0985714285714286
TNNT1	-4.18583333333333
C19orf59	-0.457166666666667
HNRPH2	1.54483333333333
RAB7A	-0.438
PMS2	-0.466
BIRC3	-1.29933333333333
NRSN2	0.35725
OR52K2	0.906166666666667
SPOCK1	0.929428571428571
H2AFY	-0.16825
RXRB	-1.0385
ZNF638	-0.3655
ANKRD45	0.343
ACTN4	-0.1685
FXC1	0.90675
EIF2B5	-0.7155
VPS33A	-0.50525
PINK1	0.1225
FAM106A	-0.4575
SKIP	1.42166666666667
GAPDHS	-0.0525
MUM1L1	4.59775
PSTPIP1	0.66725
CNTNAP1	-1.7209
CYP26A1	0.4215
APOL2	-0.2882
TACC2	0.51025
COX7A2L	-0.165071428571429
HSD17B1	1.706125
ARRB2	-0.6495
SLC7A6	-0.6409
HSD17B10	-0.01475
RBJ	-0.15425
NUP155	-1.17775
MRPL10	-0.675666666666667
CYCS	-1.44825
CCDC46	-0.6065
TECTA	1.301
GNAL	-0.689
LPO	0.4995
PEBP4	4.018
DDX11	-2.26425
C18orf12	0.717
TAF9B	-0.10475
IMP4	0.16475
RPA4	-1.693
NDUFS1	-0.5225
UPK1A	1.8775
ARRDC2	-0.177833333333333
C18orf20	-1.289
AES	-0.2645
CD2BP2	0.0115
C16orf54	0.034
UGT2B17	-2.595875
FGFR1	-1.26118181818182
CEACAM6	2.3178
CHRM5	-0.40925
CERK	-2.076
AP3S2	0.467571428571429
ANKS4B	-2.01
CLCNKA	-0.195
ZNF208	-0.587833333333333
HLA-DRB5	4.4445
CARKL	0.52575
GOT1	-0.7595
CASP6	0.816625
HOXA1	-1.025
RCL1	0.29175
ZNF181	1.27266666666667
RAB40B	1.441
MRPL38	-0.2475
LRRN2	2.3675
C3orf25	1.65
OR5D14	-0.0455
OR10AG1	1.05
BET1L	0.9237
FRY	3.91825
AK3L1	-1.119
CSF3R	0.978166666666667
POLR3K	-0.0961666666666666
ATG2B	0.3375
EPS8	-0.788333333333333
DARS	-0.385875
C10orf56	0.663666666666667
DAD1	0.377083333333333
RIOK1	-0.818166666666667
HERC2	-0.71
HSD11B2	0.921166666666667
FAM96B	-1.52425
MGC13057	-1.996875
BSN	-0.28525
CAND1	-0.624166666666667
HCST	2.22325
ACTR10	0.167
OR8D4	0.6285
NASP	-2.5108
COL9A2	0.867
LYZL1	-2.495
GPC5	-2.38125
TBL3	-0.991833333333333
CENTD2	-0.3742
OR5AP2	0.15925
TLR1	1.931
LMO6	-0.45575
ZIC2	-3.275875
CPNE5	0.0665
ZMYND15	1.83775
FLJ22374	-0.16775
CCDC106	0.166
PARP16	-0.32075
PDIA3	-0.08625
C14orf126	0.258
CECR2	-0.8215
SFRS1	-0.858214285714286
FIGLA	-0.398
DCP1A	-0.0646666666666667
MGC45800	-1.0463
TEKT1	3.0416
C10orf67	0.495
CLN5	1.50275
NTN2L	0.1005
GLE1L	-1.088
