Hybridization REF	TCGA-BH-A0DH-11A-31R-A089-07
C11orf48	-0.838125
SLC39A10	-0.74175
KCNV1	-0.1
ACP1	-0.763666666666667
ZMYM2	-0.339875
B3GNT6	0.156166666666667
C9orf69	-0.81675
C2orf15	0.0805
C20orf166	0.4915
HSP90AA6P	-1.7255
EDG7	-0.9625
NEURL	-0.67525
LPL	6.696
CLEC2D	-0.116714285714286
GRRP1	3.307
CD8B	-2.635
HIST1H3D	-1.662
SLC6A12	0.386375
FAM27L	-0.167
CD84	0.3296
RASA1	-0.5025
PHKG1	-0.5135
MAGEA11	-1.3895
IMPA1	-0.9753
NPM3	-1.17525
RARRES1	4.45175
SH3BP1	-0.426375
B3GNTL1	-1.2125
ARPC5L	-0.636833333333333
KLHL26	-0.90925
SIM2	-2.647375
GJC1	0.059
C20orf194	0.558
EXO1	-3.92425
SLC2A2	-2.33
LOC285074	-0.69175
LRG1	-0.10075
KIRREL	0.4325
PIK3R1	1.68614285714286
C4orf34	0.66875
MAF	0.448333333333333
ADCY4	4.952
ZMIZ2	0.1642
SLC46A3	1.87166666666667
STAMBP	-0.562
CCDC16	0.83725
MS4A12	-0.277
TCF20	-0.58275
LRRC46	0.4495
C20orf152	-0.15225
MRPS6	0.129
ABCB11	-0.308
KCNC2	3.38133333333333
CDH19	-1.07183333333333
C9orf123	0.8855
SSH3	-0.0685
LDLRAD1	-1.17375
CCBE1	-0.21025
ZNF135	1.4525
TAAR1	0.7215
WFDC12	0.405
CCDC42	-0.0243333333333333
FLJ12529	-1.484
PER1	0.856666666666667
TIMM50	-0.691166666666667
SMARCAD1	-0.418
FAM26C	-0.5475
TP53TG3	1.37
SH3RF1	1.0637
LMCD1	2.38925
GPR63	-1.108
FLJ21986	-0.391625
AIFM3	-1.01725
MICAL1	-0.8635
BLZF1	0.630833333333333
IQCA	3.788
PCDHGC3	-0.896
SAC	0.4325
BCL6B	2.49
DDO	1.09175
MARCO	4.83475
DCHS1	1.911
C1orf170	0.7945
CD200R1	0.846
C22orf15	-0.181
SEPT11	0.136
ADNP	-0.6735
UST	0.9677
C13orf34	-1.03466666666667
RFFL	0.330071428571429
APBA3	-0.921
C2orf60	-0.44625
CUTL1	-0.8674
PMS1	-0.533875
ZNF689	0.0915
EIF3E	-0.115
IL9	0.2126
RPL31	1.56375
LY9	-0.5315
ATP2B3	0.11975
KDELR2	-0.0972916666666667
TFCP2	0.255875
NLRP12	-0.77925
FLJ45422	-0.148
TLE4	0.2571
ZNF570	-0.172
FLJ43806	-1.4395
TLK2	-1.185375
CIR	1.10725
MARS2	-1.4685
COL24A1	-0.12725
SDF2L1	-0.674
HIBADH	0.271333333333333
IGFBP3	-2.47428571428571
C12orf23	0.169375
PSPC1	-0.80075
C20orf43	-0.284
TRAV20	0.374
ARHGAP24	1.49025
KIAA1975	-0.51875
C1QA	3.9061
DNTT	-5.07616666666667
C10orf6	-0.363666666666667
C11orf41	-0.19625
HNRPF	0.121
COL11A1	0.911333333333333
UBAP2	-1.19616666666667
CDKN2AIPNL	-0.903
C20orf174	3.45425
SPRED2	-0.9225
PLA2G12A	-0.0225
ICEBERG	-1.13666666666667
SCN10A	-0.1215
C11orf65	0.12975
GBP5	3.583
PITPNC1	-1.22083333333333
POU3F3	-0.243
NCOA7	0.460625
LIN7C	0.0621
LOC348840	-1.086
NKX2-2	-3.66725
ANKRD13D	-0.87875
LOC123688	1.665
FUT2	0.583833333333333
TAAR8	-0.189
FZD4	1.85258333333333
PNMA3	-0.134666666666667
OR4L1	0.4385
WIT1	-2.8525
EXOC3L	1.535
ATPBD4	0.1969
KRBA1	-0.9385
UBXD6	0.05725
HOXB7	-0.0420000000000001
C7orf23	-0.361
UNQ338	3.91125
STAB2	2.63325
CDC20B	0.18375
IRF9	1.208
CENTG1	0.39625
TNPO2	-2.00525
MCPH1	0.035625
BMS1P5	0.132
SLC26A7	1.027
HIST1H3J	0.6575
C9orf3	1.1559
LBH	1.821375
MYO1D	-0.833
PTDSS2	-0.20725
NFU1	1.824
DEPDC4	-1.59525
WNT7B	-1.0019
GLP2R	-0.2135
SETD4	-0.584
DYNLT3	-0.4294
FKBP11	-0.361833333333333
SESTD1	0.848166666666667
FLII	-0.4395
RPS16	0.8576
CHPF	-2.38466666666667
CSNK2A1	-1.16616666666667
SUMO1P1	-0.17875
FKBP6	-1.076
ZNF214	1.73483333333333
TWIST1	1.50666666666667
DDX56	-2.2595
TRAM1L1	2.1296
EPO	-2.60666666666667
MRPS18B	-0.00549999999999999
ZNF682	0.109666666666667
RPL14	0.134
MAFF	-0.58025
LOC51136	-0.635125
LY96	2.0555
DDX20	0.0225
ABTB1	0.636
ARL5A	0.3534
CCT6A	-1.976
HEPACAM	0.309833333333333
EHHADH	0.179
RBAK	-0.066
CGB1	3.19825
ITGB5	-0.0594
YIPF3	-0.48475
FKBP2	-0.07025
NR1D1	1.6274
TMEM110	-0.9065
NEK2	-4.68083333333333
PRAMEF8	-3.0515
C20orf52	0.1845
PCDHGA3	0.316
VWA3B	-0.0023333333333333
NDUFA5	0.545125
THAP9	-0.4745
FLVCR2	-1.0935
AP1S1	-1.8895
SMAD6	-1.80675
SAV1	1.305625
SAT1	0.8155
ZNF251	0.683625
ADAMTS7	-0.2401
RPP38	-0.15775
C1orf211	-1.9925
YPEL2	1.4664
RBMS1	0.544
ZNF445	-0.4452
NRXN2	1.103
PGBD4	0.51675
UGT2B28	-1.44025
WBSCR16	-0.7457
NLRC3	0.1655
ASTL	0.342
ST6GALNAC1	-0.38075
ZADH2	-0.742
MLLT4	0.513333333333333
ARL6	0.433166666666667
MEF2C	1.6205
CBFA2T3	-0.01
AFF3	0.585285714285714
COG7	-0.738
MYB	-0.547666666666667
PLXNA3	-0.873
XRCC2	-1.4585
MMS19	-0.92875
ST8SIA5	-0.620125
CHPT1	1.01216666666667
KIAA1712	-0.877625
OR6X1	0.3205
ACTR3	-0.683
UGCG	0.7635
OR4P4	0.841
ZAP70	-3.05625
LPP	2.11275
ZNF485	-0.68625
PTPRCAP	-0.12975
IL12RB1	-0.35375
ATRX	0.1806
CHST8	0.688625
C14orf109	0.77625
ARV1	0.10275
NMB	2.03942857142857
COX5A	-0.504166666666667
EIF6	-0.7905
MPPED2	2.73616666666667
SEMG1	-2.1565
CHRDL1	3.4395
TRAF3IP2	0.30575
WNK2	-1.036125
LILRA4	1.47933333333333
LAMA2	5.36225
PXT1	0.9225
RLBP1	-2.44175
CD300C	-0.197
SLTM	-0.5455
FLJ10404	-0.58925
APOBEC3D	-2.95
RENBP	-0.514166666666667
ATXN7L1	0.30725
NID1	-0.5015
TUBGCP3	-1.054375
ITIH5	3.34705555555556
CCDC110	3.20925
C8A	-2.63025
MGC87042	0.26
HOXC13	-0.84425
TFDP2	-1.15675
HCP5	1.104
POLI	1.0825
UCN	-1.63016666666667
ZNF764	-0.342166666666667
C8orf45	0.05975
FHL3	-0.93775
SPATA5L1	-0.64175
MMRN2	4.02016666666667
NDST1	-0.524333333333333
COL20A1	-0.544166666666667
ZNF248	0.251
PELP1	-1.1055
MBL2	-2.71183333333333
RNF41	0.2785
C5orf24	0.546625
THOC5	-1.240125
SERINC3	0.714916666666667
RP11-151A6.2	0.1365
CDCP2	0.295
HIST1H2AA	0.1995
C11orf75	0.748333333333333
FKBP7	0.698
DDOST	-1.343
GPNMB	1.53783333333333
TTF2	-2.3705
KCNT1	0.2335
SLC39A14	-1.29725
NGRN	-0.1688
GPR137B	1.9545
MECP2	0.199875
PSMA1	0.03375
C16orf73	-4.4185
TMEM60	0.794
CSN3	0.463
NOS1	0.287333333333333
RAB7L1	-0.0668333333333333
YBX2	-0.162
KIAA1166	0.292375
FUBP3	-1.09866666666667
ABCG1	0.655
ACACA	-0.42275
ARL11	-0.3435
ATOH1	0.653
ODF1	0.08
CREB3L3	-1.42166666666667
TMEM127	0.902642857142857
DSCAML1	0.76125
PLN	3.56283333333333
LYPLA1	-1.039
PRDM9	-2.1795
SASP	1.48375
PLUNC	0.0256666666666667
INTU	1.56725
HISPPD1	-0.4025
LNPEP	-0.0336666666666666
YARS2	-0.728
APCDD1L	-0.811
ZCCHC4	-0.5998
FBXO22	-0.7965
TTLL13	-0.6515
ZNF669	-0.158666666666667
PTGDR	3.2735
DDX27	-0.7815
KIAA0409	-0.6385
GJB6	-0.839333333333333
ASB8	0.34225
PLP2	0.441166666666667
MEPE	-0.0775
OR10J5	0.795
KRT222P	2.94175
COQ7	0.845666666666667
C1orf101	1.29225
RERG	2.8946
CHMP5	0.6005
THAP11	-0.343125
ZNF43	-0.431333333333333
ZRANB3	-1.257
KRT13	3.061375
MRPL19	-0.37875
RBBP9	-0.74825
SPATA17	0.657666666666667
BXDC5	0.421166666666667
PAFAH1B1	-0.562333333333333
MAGEE1	1.53975
OSTF1	0.339
KIAA0323	-0.576
TXNDC13	0.7255
CNTN4	2.217
LCE1B	1.2655
UNQ501	0.4085
ZNF154	-0.347
C3orf64	1.94125
SYT5	-0.00519999999999999
PON1	0.265166666666667
FLJ10357	0.43625
ATP4A	0.5575
GNPDA1	-1.462
MGAT1	0.366
C14orf121	-0.134
SLC35B2	-0.95575
MIER3	0.46
CHEK1	-4.47525
ZNF8	-0.438833333333333
TXNDC1	-0.645166666666667
CKB	-1.3383
RTN3	0.211928571428571
FZD2	-1.535
PART1	0.5645
PSMB6	-0.25125
PCDHB8	-0.3185
PHC3	-0.4471
PPP1R8	-1.15566666666667
NOVA2	1.60583333333333
TNFRSF11B	-3.4325
GOLPH3	0.240833333333333
UBLCP1	-0.328
SUHW3	-0.405
TTLL1	0.77725
OPN4	-0.011
OR13G1	-0.2035
ZPBP2	0.721333333333333
HSD17B11	0.13975
C9orf50	-0.072
DHDDS	0.419071428571429
CTSW	-0.0855
NEFM	-0.301666666666667
MRPL28	-1.2735
SYN1	0.0453333333333333
PIGV	0.867166666666667
ZIM2	1.17975
APBB1	0.367166666666667
SND1	-1.44975
C1orf123	0.585666666666667
CHD3	-2.1225
BHLHB8	-0.778
RNASE2	-0.676666666666667
BCAP31	0.349375
SLC25A44	-0.316833333333333
CHD6	-0.433
PIB5PA	0.999461538461538
SELS	0.08775
LOC541471	0.058875
FAT2	2.829
ZNF81	-0.9685
OR4C16	-1.028
FLJ10081	-0.3061
LRRC4	1.03225
CS	-1.0025
N4BP2	0.421875
IGFBP7	1.49325
ZNF318	0.05625
NDNL2	0.09175
ZNF609	0.606625
SIRT4	1.1945
EXOSC10	-0.098
ECE2	-0.0660833333333333
OVGP1	-0.34975
GTPBP3	-1.44525
PACS2	-0.5472
C19orf36	0.2255
ARL4C	-0.854
ATG4B	-0.739125
UBQLNL	1.44775
RHOXF2B	-3.4585
PLEKHG2	-0.8635
GALR1	1.3865
AQP4	1.196
HDAC7A	-0.249
DCUN1D3	1.57
OR8A1	-0.622
CCRN4L	-0.610625
CBR4	-0.066
KIFC1	-3.69633333333333
SLC7A14	-0.777166666666667
LHX5	0.743
TRPC7	-0.5985
LPXN	-1.0905
SERPINA1	-0.35725
RPS13	0.5985
BPIL3	-0.128
PRKAA1	-0.46925
FADS2	-1.1741
ENAH	0.098375
PRO1768	-0.0905
APBA2BP	-1.26925
LIPH	1.37
C3orf33	0.00174999999999999
RCC2	-1.31271428571429
ALDH1A2	-2.4999
RNF103	1.9355
AHCY	-1.800125
ALG12	-0.5865
CCL17	1.1215
ZNF543	0.809333333333333
ESRRG	2.1583
CNGA1	3.632
RDH5	3.29116666666667
OTX1	-1.2205
PTGFR	-0.422166666666667
CDR2	-0.94925
SELE	2.6995
NLGN2	-1.29866666666667
EXOSC9	-0.94975
ZNF566	-0.4552
KLRC2	-2.9825
GPR12	0.2585
KIAA0196	0.38225
PDRG1	-0.69625
SSR3	0.111
MSI1	-1.0655
CST9	4.276
CC2D1A	-0.388375
PLAGL1	0.570333333333333
ZNF778	0.2485
RNF2	0.591875
KLF6	1.16983333333333
THBD	1.82933333333333
tcag7.1314	1.31925
NR5A1	-0.4015
ABCD2	3.35875
DNAJC7	-2.5765
CLEC4C	0.2095
TM2D3	0.77625
CCDC4	-0.629
PLAC2	-1.841
DCD	8.814
FAAH	0.3885
POLA1	-0.317333333333333
TM7SF2	-0.123625
FLJ39822	0.106333333333333
FLOT2	-0.7615
MAP4K1	-1.336
SRP68	-0.628875
C21orf74	0.2985
ARPC5	0.178625
LOC126075	1.1585
HECW2	0.548125
ZDHHC4	0.086
ANKRD42	1.8803
PDE9A	0.122833333333333
ABCA8	4.043
NDUFS2	-0.706
UBR5	-0.9765
BTBD16	-1.87675
LOC554174	0.5965
ZNF20	0.337
KIAA1843	0.018
WDR17	0.127125
C15orf33	0.5765
RNF113A	-0.33875
CAMKK1	-0.9669
CLCN2	-1.7975
ANXA6	-0.609
LOC340069	-0.07
EMID1	-0.131875
DPM3	-0.138833333333333
ELA1	-0.0555
SLC25A13	-0.6686
KRT24	-0.123333333333333
SMPD1	-0.269166666666667
TH	0.13075
COL6A2	0.372
ANKS1B	0.8375
GPR126	-1.6345
ZC3H12A	-0.312833333333333
TMEM47	1.67083333333333
C2orf51	-0.4295
C1orf88	3.50266666666667
HSF2BP	-1.0145
AKAP10	0.356
RPAP3	-0.9145
KLHDC8B	0.34675
STOM	0.7161
MUPCDH	-0.13125
C10orf72	-0.078125
PLEKHA3	0.38425
TCP11L1	-0.05125
CWF19L1	-0.200625
SPEF1	0.758769230769231
YSK4	0.115666666666667
ELN	2.3215
SAMD8	0.746666666666667
MPI	-1.27716666666667
MEPCE	-0.7791
ABCC3	-1.031375
NANOGP1	-3.847
KCNK17	2.65025
HLA-DMB	4.8005
RRAGA	0.93025
ANGEL1	-0.2315
RBM32B	-0.2615
CPN1	-2.37
MGC52282	-0.0781
HLA-A	0.8275
OR9G4	-0.1855
EDNRB	1.0555
SCD	0.874214285714286
C14orf80	-1.65083333333333
BAGE2	-1.1045
RABL4	0.776
RCVRN	0.4145
SHANK1	0.407
NLRP7	-2.7585
CD226	0.70825
STAT3	-0.2279375
SYNJ2	-0.7373
TPCN2	-0.581833333333333
WDR36	-0.911083333333333
MBD4	0.063
ROBO1	-0.75
ST3GAL6	-1.56
SLAMF8	2.18616666666667
ATN1	0.208
GPR141	0.72125
KRT36	0.4115
TPH1	0.8015
DDX52	0.02425
ZSCAN29	-0.254
TRPT1	-0.384333333333333
DPEP3	0.683
DENND4A	-0.6145
TSPAN16	0.591
PTCHD2	0.163
LOC145814	-0.80025
CAP1	-0.278833333333333
EIF5A2	0.5515
NT5DC3	-0.411
SEPT9	-1.56525
SEZ6L2	-1.262375
EGFLAM	5.05375
VPS11	-0.30925
NDUFB5	0.6395
CIDEA	5.57783333333333
IER5L	-1.36575
N6AMT1	0.51625
FAM83C	-0.62725
OXR1	0.869916666666667
IRX1	0.8365
DGKB	-0.752833333333333
GCN5L2	-2.73
MIR16	0.120125
FBXW9	-0.87725
WDR4	-2.03816666666667
PDC	-0.613
VPS33B	-0.95925
HEXB	-0.0675
FLJ32214	0.0105
TCEB3	-1.56275
CRLF1	-3.06375
ABI3BP	2.61575
C8orf22	-3.13275
PYCR1	-2.72325
KIAA1706	2.26075
CDK5R2	0.469375
WAS	0.1865
C12orf60	-0.57375
CCBL2	0.4555
MADD	-1.03725
C5orf34	-2.2755
WDR42A	0.0896
KLF12	1.011
HSPA1A	0.90125
ITM2C	-1.83133333333333
DAPK2	2.637
LOC442590	1.3435
SUMF2	0.38675
CENPA	-4.51507692307692
TMED5	-0.13425
CDH6	-0.2283
BRP44	0.89175
THG1L	-0.622
GABRA2	0.56325
C14orf166	-0.05825
MYL1	-1.0685
TNFSF18	-0.1705
PAP2D	-1.308
PPIB	-0.519
KLHL4	-0.984875
SFN	-0.351666666666667
CCDC127	0.7015
FRAP1	-0.562
GOLGA5	0.309
SDCCAG1	0.611875
MGC21675	-0.00416666666666667
C10orf95	-1.01375
KIAA1345	0.7565
C1orf163	-0.9675
LACE1	0.0778333333333333
OR10K2	0.2695
CENPN	-2.55616
TMED2	-0.9225
UGT1A6	-1.2825
ANG	1.28925
U2AF1	-1.47383333333333
CASC2	0.207166666666667
NMT2	1.46633333333333
OSGEPL1	0.142625
DFNB31	-1.939
SLC6A20	-0.67825
DKC1	-1.5035
FXYD4	-0.62375
WDR64	-0.43825
MGC5590	-0.136
CREBZF	-0.7815
DAZ1	0.216
PRPSAP1	0.00574999999999999
GCHFR	-0.51525
TTC7A	-0.84825
LOC196993	0.4095
UBD	1.9845
S100A1	1.167875
RPL6	1.00233333333333
DNAJB6	0.46235
NAGS	0.7538
C2orf58	0.5825
KERA	1.54833333333333
MT1X	0.8829
UBE2B	1.233
KEAP1	-0.245
MST1	-2.635
OMA1	0.789
ABLIM2	1.3255
BCL2L13	-0.59975
JAZF1	0.837333333333333
TMEM63B	-1.181
S100A8	-0.2085
ARFIP2	-0.4935
UROS	-0.4855
KHDRBS2	-0.209
POLQ	-3.81725
SOAT1	-1.26175
SPAG4	-2.3295
MRPS30	-1.063
LOC494141	-0.0255
OR2T11	-0.124
ORAOV1	-0.2039
ZNF184	-0.000333333333333331
TCEB3B	0.734
ADAM21	-0.7365
GDPD1	-0.44825
SPINLW1	0.05625
PRR14	-1.04866666666667
KCTD9	1.5976
NUDT3	-0.146
KIAA1822	0.1759
HIST1H4K	1.394
DFNA5	-1.456
GABPA	-0.359
C14orf44	-0.13875
POLB	0.6505
PTAR1	0.3075
SEC31A	0.5587
TRIM58	-1.4055
TAS2R14	-0.605
VPS8	-0.394375
H1F0	0.0258333333333333
PRKCB1	-2.51566666666667
UGT2A1	0.282
TOR1B	-0.54125
LSS	-1.59858333333333
C2orf19	0.4605
HNRNPC	-0.337142857142857
TMEM100	3.695
LOC116349	0.4465
OR51M1	0.136
CCDC142	-0.9195
ISG15	0.13375
ZCCHC14	0.175875
CREBL2	1.819
TGDS	-0.46625
DC2	-0.2405
CACNA2D3	-0.700428571428571
ZNF429	-0.624
LYPD6	2.25183333333333
SUCLG1	0.634
OR51I1	-0.8765
MAGEH1	2.19
PRPF40A	-0.5435
SMR3A	0.4215
SPINK2	0.7305
THAP2	0.9775
NPY5R	3.0525
IRF4	-2.10975
SPESP1	0.556
OR10S1	-0.595
DTD1	-0.44075
TUBE1	-0.49
DDX19A	-0.916
PDPN	0.618875
TMEM34	0.91575
MGAM	-0.30475
COL3A1	5.32055555555555
GFM2	-1.0516
OR5A2	-0.061
PSG9	0.3855
ARHGEF11	-0.935666666666667
IVNS1ABP	-0.422125
SIGIRR	0.52325
DUSP19	0.5295
DNAJC14	-1.119
ACSS1	-0.94425
IL1RAPL2	0.548
C4orf30	-0.9145
SEPT4	3.34125
LANCL3	-1.4395
SPAG17	1.2185
PRDX3	0.1795
HNF1A	-1.810875
P4HA2	-1.128625
RFWD3	-1.4895
MOV10	-1.88225
DNAJA5	0.637285714285714
LOC729440	-0.639
LOC200383	1.5905
SMC2	-3.15075
MIXL1	-1.11366666666667
TMEM9	-0.5425
FAM86A	0.157
ZNF174	-0.3509
MYH14	-0.36925
CCR8	0.1405
VPS37C	0.4385
GPATCH1	0.185833333333333
B3GNT8	3.018
TBX4	-0.72575
CNR2	0.136166666666667
PCDH1	0.4275
C5orf29	1.6245
OCIAD2	0.9895
PLCG2	1.8885
KIAA0247	1.4275
HRH3	-0.0305
CAPN13	2.58875
CCR1	-0.7113
MGC15523	-1.01227777777778
UVRAG	-0.0963333333333334
DNAJA2	-0.111666666666667
ITGA2B	-1.16216666666667
CLDN5	4.778125
PTPRN2	-1.02778571428571
ZNF512	-0.0438333333333333
PSAP	-0.0777142857142857
CCDC140	-0.8295
LRRC55	0.248333333333333
CYP26C1	0.114
C8orf47	1.5555
LYN	0.132125
DUSP6	1.91016666666667
TGFB3	2.57246666666667
ELK1	-2.3469
PCDH11Y	0.930333333333333
HGD	-1.372
C17orf58	0.317
MYO3A	0.3545
SERPINE2	-3.86633333333333
AARSD1	-0.6905
C14orf73	-2.6185
ADAM33	0.34425
ZNF491	-0.7155
MAPK6	-1.67816666666667
TCN1	4.02666666666667
SLC24A6	0.1955
UBE2R2	-0.2595
H1FNT	0.2265
TATDN2	-0.329
LILRB1	0.31775
P2RY5	2.5935
NUCB2	0.63575
C2orf37	-0.63025
SNX27	-0.420333333333333
MTA3	0.1585
FOXO4	0.569875
ID4	3.643
SOX5	-0.582
PXMP3	1.39925
OR52M1	-0.2805
SFT2D3	-0.151875
INA	-3.17933333333333
MCOLN1	-0.15075
NFIX	1.2652
CLEC14A	6.54283333333333
HIBCH	0.428833333333333
PLA2G5	2.19725
TIMM10	-0.106333333333333
MED17	0.5843
COL4A4	1.1275
TPP1	0.0326666666666667
GJA3	-2.15066666666667
TMPRSS5	-0.11075
AADACL3	0.742
DNMBP	-0.58875
ENPP5	4.00283333333333
NQO1	-0.9509
ZSCAN2	-0.374375
SEC24C	-0.910833333333333
GTF2A1L	-0.531
AXIN2	-0.0617
FAM33A	-1.4255
C16orf13	-0.8695
SPNS2	1.3705
TAF1	-0.3805
AP1G2	-1.68166666666667
RBM42	0.1935
HCN2	-0.375166666666667
EFHB	2.25716666666667
RUSC1	-1.54816666666667
GRIK5	0.6665
USP21	-1.13016666666667
ATAD3C	0.49675
ORMDL2	1.03925
PRSS7	-2.934
PSAT1	-2.9055
FLJ13195	-0.444833333333333
TBC1D1	-0.177
IFNG	1.7625
OTOS	-0.051
ZNF773	0.0841666666666667
EMD	-1.935
RETN	-0.28925
CCL8	4.173
APH1A	-1.366375
COX18	-0.882875
GTF2IRD2	0.0945
CCDC82	-0.173916666666667
PAFAH2	-0.3728
NPEPL1	-1.5991
RP11-114G1.1	0.3975
TP53INP1	0.685
ZNF300	-0.560833333333333
FOXL2	-2.3885
LARP2	-0.145166666666667
LATS1	0.11025
HTR6	-0.052
SPOCK2	0.437333333333333
RNF144B	2.78933333333333
HTATIP2	-0.453375
MGC10334	-0.774166666666667
CENTA2	2.30483333333333
FGF2	2.20625
FXYD7	-0.42625
PHYHIPL	-1.233875
GPR34	6.90175
DDX6	-0.178166666666667
OR10W1	0.182
LHFPL1	-0.609
ZNF313	-0.525785714285714
VPS28	0.3685
AP3M1	-0.5912
AKR1CL2	-0.23375
TRAF4	-1.692625
OR2B11	0.37
C19orf12	1.4955
AKAP9	0.109833333333333
C1orf62	0.808
SLC20A1	-2.2755
FAM112A	0.33825
LDB2	2.739125
MRPS23	-1.0755
KLK5	4.8235
SPTB	-0.2581
EFEMP2	0.286
EFNB2	0.46825
PCM1	0.620357142857143
NMNAT3	1.94325
TSG101	0.494833333333333
C8orf40	0.955666666666667
NOB1	-1.241
ABHD3	-0.53875
GTF3C4	-1.480625
PIGN	0.1805
GALNTL1	1.61275
AEBP1	-0.116375
OR9Q1	0.3955
ANKRD2	0.282
CCL28	1.615
TRIM38	0.3385
TMCC1	0.27075
SMG5	-0.569
LRRC7	-0.7325
NCAPD2	-2.62416666666667
C6orf153	-0.87975
C1orf74	-0.686
OTUD6A	-0.5495
DCP2	-0.384166666666667
TMEM24	-0.849
RPL18	0.437666666666667
TMEM177	-0.976
LRRC37A3	0.02725
C1D	-0.438
LDHC	-0.667
UBE4B	-0.1005
NIT1	0.196375
BTN3A3	0.487
RASD1	2.82275
COMMD3	0.867
SHFM1	0.091
BIRC8	0.23975
DUT	-0.54575
C12orf51	0.846
LRRC59	-0.921833333333333
LY6H	-0.62625
WDR22	0.629333333333333
EDEM1	-0.639214285714286
ADH1A	4.454
PANX2	-0.2764
CYP11B1	0.58975
CDC73	-0.82175
GPR172A	-1.23875
GSTM3	2.21846153846154
KCNA5	0.353375
SERAC1	-0.356666666666667
NFATC2	0.3645
ANAPC5	-0.7504
C15orf24	0.21
NFATC2IP	-1.42058333333333
TNRC6C	-0.684833333333333
MGC102966	2.450375
FGD5	1.075
MED9	0.36075
RAB13	0.665166666666667
C15orf49	0.305
CRYGS	0.3635
C12orf53	-0.2741
LOC283693	-0.146
COX6B2	0.728125
PHF14	-0.186375
FAM3A	-1.17025
RPL13	0.3946
PRDX2	-0.1988
FLJ34047	-2.67775
PRMT3	-1.606
KCTD19	-1.4885
TRIM10	-0.622166666666667
MGC26597	-1.67916666666667
GCNT4	0.15725
GPRASP1	3.362
CDKN1C	1.659
RHBDL2	0.4756
HSPH1	-0.93
AQP1	4.873
COL17A1	4.4065
GFAP	0.702375
CDC16	-0.061
KIAA1614	-0.097
C6orf118	0.2345
ZSWIM5	-0.77525
FAM83F	2.9385
LYNX1	1.2608125
SYNPR	0.548
XG	4.49483333333333
PRSS16	1.605125
KIF13B	0.7685
PCDH9	3.13075
HIST1H2AH	0.499
RBM18	-0.14825
ZNF626	0.85675
HEXIM2	0.1005
ITFG1	0.0925
TUBG2	-1.746
SFRS7	-0.192833333333333
C9orf14	0.661
EXTL1	-0.09925
GBP3	1.0355
WDR5	-2.16975
RARG	-0.617333333333333
MYO7A	0.22275
CECR6	-0.93575
C13orf3	-3.74175
SFRS18	0.28875
ACVR1B	-0.0723333333333333
PSMD1	-0.8186
C7orf31	0.9795
ILVBL	-0.648
IFNGR1	2.2305
RNF186	3.42675
NOL9	-0.63075
MAGEL2	0.36
SLC29A2	-0.9455
NHSL1	-0.22225
RBMX	-1.0075
PSORS1C2	0.100875
RAD51L3	-0.60025
LCN6	2.47
ORAI2	-1.81425
BRUNOL6	0.5006
OR4K5	0.152
CDC123	-1.127125
MSLN	-1.79666666666667
WWTR1	-1.39833333333333
ZNF700	-0.9865
COBL	-0.89175
PPP1R16B	0.894875
GAS7	-0.6934
MDN1	-2.071625
HAAO	0.5285
C9orf68	0.93
TNFAIP2	-0.0985
FOXN1	-0.3055
hCG_2033311	0.837
ATP6V0D2	-0.5438
RPL41	1.916625
SLC38A1	0.289125
ARHGAP6	-0.0619166666666667
ADAD2	1.676
PHF20L1	-0.114125
MCM3AP	-0.690833333333333
ST3GAL3	0.069
SNX1	-0.895
ELF5	3.3435
PARP3	-0.23575
RBM8A	-0.26275
LINGO4	-0.011
ITGA9	0.966
ZFR	-0.497
ACSL6	-0.465125
FLJ20699	0.7077
DAOA	0.439666666666667
FABP4	8.6325
KCNB1	3.15425
CANX	-0.0148
SLC25A28	0.4395
ADIPOR2	0.33725
ECHDC2	1.994125
SMA4	-0.5715
FRZB	4.465125
PABPC1	-1.24833333333333
DMRTB1	0.1654
APOBEC3G	-0.09325
CATSPER2	0.068
CUEDC1	0.077
STARD9	0.609
CLDN8	6.79025
LOC23117	-1.27309090909091
E2F6	-0.711722222222222
TMEM126B	0.0811666666666667
DPY19L4	0.05525
GIMAP5	4.20383333333333
NDUFA9	-0.606666666666667
FAM77C	-3.2845
CTPS2	-1.252
LOC51035	0.132375
WDSOF1	-1.2325
EGLN3	-0.895875
PITX3	0.152
OR52E8	0.734
GRM4	-0.0155
KLK1	-1.28283333333333
GPM6B	2.10475
RRAGD	0.117666666666667
PAGE5	-2.6805
UCHL5	-1.569
ULK3	-1.99466666666667
AIM2	0.233833333333333
PNO1	-1.35866666666667
OR2F2	0.536
GNAT2	0.106
SIX1	1.54975
ST13	0.292416666666667
ZBTB44	0.822625
TIMP2	0.114
ZMAT4	-1.12275
GTF2IRD1	-1.91883333333333
ZNF19	0.584666666666667
ZNF714	-1.36875
RSC1A1	0.23225
C9orf80	0.2855
PSMA8	0.988
TMEM141	0.00125
COX4I1	0.209
CTAGE1	-0.581
DTWD1	0.07675
HSD11B1	3.7725
KRT6B	5.876375
ARID4B	0.6605
LHFPL3	-0.46275
WWP2	-0.687583333333333
ZNF326	-0.131
RGPD1	-1.534
CTSH	0.714666666666667
FASTKD1	-0.836875
PAF1	0.3938
TTC9C	0.20675
IFT57	1.0876
PRSS36	2.129
IL20RB	-1.1475
ZNF592	-0.592666666666667
DCTD	-0.3755
CFP	2.81725
MFNG	0.83575
