Hybridization REF	TCGA-AR-A0TY-01A-12R-A115-07
RGPD1	-0.5145
CTSH	2.1115
FASTKD1	-1.324125
PAF1	0.6452
TTC9C	-0.0375
IFT57	0.6692
PRSS36	0.4105
IL20RB	-2.711
ZNF592	-0.0711666666666667
DCTD	-0.9497
CFP	1.41475
MFNG	-0.827125
JMJD2B	1.07975
ALDH3B1	0.782
THSD4	2.267
KCNJ5	3.0905
LMNA	0.295666666666667
TBCD	-0.232
ZNF250	-0.724333333333333
CASQ2	1.58283333333333
PEG10	-4.01291666666667
PRAME	-0.8332
NP	0.37225
TRIM59	0.5515
ZNF12	0.59975
XTP3TPA	0.78125
SIGLEC7	-0.2867
PANK4	-0.65625
FAM70A	-2.3755
SNED1	-0.88925
HIP1	1.1209
RAET1E	-1.21666666666667
AMAC1L2	-1.3385
AHNAK2	0.554166666666667
TOE1	-1.276
RECQL4	-1.35725
SPRYD3	1.36875
DPAGT1	0.7455
MAGED2	1.6332
ANKRD55	-0.084
TRPS1	2.439
DOK7	1.968
TFPI2	-6.251
GTF2H3	0.2275
CYP4F11	-2.19725
LHX2	-0.9545
ATG16L1	0.158833333333333
ASB12	0.715
C1orf116	-0.4045
NF2	-0.9446
POM121	-0.3669
PHYHD1	-0.264
TXNDC17	-0.0528333333333333
DKFZp779O175	0.27675
NUP62	0.207642857142857
MYO18B	-1.27583333333333
PRAMEF1	0.2485
TCBA1	0.04425
TMEM168	0.33775
FJX1	-0.726166666666667
CLCF1	0.41475
SEPN1	0.080625
IGSF2	0.7465
NUDCD1	-1.01083333333333
TFF3	3.339
NDFIP1	-0.812071428571429
CHCHD4	0.22
TNR	0.5985
CUTA	-0.7285
USP44	-3.6735
DPP10	-0.688666666666667
IWS1	-0.292833333333333
PCGF1	0.18075
SULT1C4	-0.9195
NTF5	1.03725
PTPN13	-2.255
SSTR5	0.235
SFRP1	-2.2105
IDH3B	-1.644125
SUOX	1.88116666666667
TMCO5	-0.0975
GOLT1B	-0.182
MIB1	1.19057142857143
PCDHGB1	1.2315
SUSD1	-0.358
ICAM5	-2.293
PAPOLB	0.73425
URM1	-0.7574
TMEM106B	0.367666666666667
LRIG2	-0.58025
SLC27A5	-0.72975
CLIC6	-0.881
ZNF420	1.86116666666667
SCN9A	-1.84533333333333
KIAA1909	-1.5395
ELMOD1	-2.84875
PRKAG1	-0.49975
FAM64A	-0.231222222222222
EEF1G	0.72075
SMAD5	1.07
INCENP	-1.225
WASF2	-2.4145
GARS	-1.2393
CDK10	-0.8365
HLX	0.2155
MDM4	-0.235125
ZNRF1	0.313214285714286
HHATL	-1.59616666666667
FAM21C	0.7459
HIST2H3C	-0.30925
PFDN2	0.117875
ZNF200	0.22925
NDN	0.41525
HBA2	-1.57483333333333
FBLN5	0.270125
PUM1	-0.432571428571429
TNNT1	0.269666666666667
C19orf59	-0.897
HNRPH2	0.545
RAB7A	0.292333333333333
PMS2	-0.3505
BIRC3	-1.4985
NRSN2	0.3595
OR52K2	0.655666666666667
SPOCK1	-0.971142857142857
H2AFY	0.938
RXRB	-0.96675
ZNF638	0.154833333333333
ANKRD45	1.5
ACTN4	0.564166666666667
FXC1	0.077
EIF2B5	-0.102
VPS33A	0.28875
PINK1	0.20625
FAM106A	-0.6265
SKIP	1.115625
GAPDHS	0.70225
MUM1L1	-0.16025
PSTPIP1	0.09825
CNTNAP1	-2.0402
CYP26A1	-2.63225
APOL2	-0.6983
TACC2	0.49125
COX7A2L	0.992
HSD17B1	1.250125
ARRB2	-0.297
SLC7A6	-0.3465
HSD17B10	-0.019
RBJ	-0.3895
NUP155	-2.088
MRPL10	-0.881333333333333
CYCS	-0.64
CCDC46	-0.367833333333333
TECTA	0.199
GNAL	-1.368
LPO	-0.108
PEBP4	0.19475
DDX11	-2.15075
C18orf12	0.539
TAF9B	-0.264333333333333
IMP4	0.546
RPA4	-1.3145
NDUFS1	-1.2795
UPK1A	-0.867333333333333
ARRDC2	0.372666666666667
C18orf20	0.348
AES	-0.215
CD2BP2	0.651
C16orf54	-0.286
UGT2B17	-1.844125
FGFR1	-0.797545454545455
CEACAM6	3.8411
CHRM5	0.085
CERK	-0.28025
AP3S2	0.964714285714286
ANKS4B	-1.45775
CLCNKA	-0.262
ZNF208	1.81366666666667
HLA-DRB5	3.889
CARKL	0.69525
GOT1	-0.000666666666666666
CASP6	0.0505
HOXA1	-1.4645
RCL1	-0.74875
ZNF181	0.700333333333333
RAB40B	-0.248
MRPL38	0.622875
LRRN2	-1.28075
C3orf25	-0.5405
OR5D14	0.7215
OR10AG1	0.4515
BET1L	0.3623
FRY	1.947
AK3L1	-2.11925
CSF3R	0.126
POLR3K	0.576333333333333
ATG2B	0.395166666666667
EPS8	-0.305166666666667
DARS	-0.10925
C10orf56	-0.43
DAD1	0.507833333333333
RIOK1	-0.905333333333333
HERC2	-0.4315
HSD11B2	0.792166666666667
FAM96B	0.5955
MGC13057	-1.690375
BSN	0.33175
CAND1	0.130833333333333
HCST	1.23125
ACTR10	0.124833333333333
OR8D4	0.3815
NASP	-2.0402
COL9A2	-0.827
LYZL1	0.607
GPC5	1.11475
TBL3	-0.17
CENTD2	-0.2135
OR5AP2	-0.292
TLR1	0.822
LMO6	0.4665
ZIC2	-0.39425
CPNE5	1.1425
ZMYND15	0.32825
FLJ22374	0.759
CCDC106	-0.14125
PARP16	0.123
PDIA3	1.588
C14orf126	0.53
CECR2	1.9305
SFRS1	0.138
FIGLA	-0.4215
DCP1A	-0.703
MGC45800	-2.1013
TEKT1	-0.131
C10orf67	null
CLN5	0.999125
NTN2L	0.1795
GLE1L	-0.3635
CES2	-0.5204
GNAS	0.138333333333333
DDX53	-0.066
TSPAN13	3.301
MRPL52	0.0942
SPIRE2	0.632375
TAS2R39	0.44975
SCUBE3	-0.46475
UCRC	0.0289
CDKL3	-1.206
KIAA1715	-0.6832
ZNF345	1.48725
RTF1	0.290125
DHRS7	0.6595
RIPK4	-1.41333333333333
EXOSC2	-1.3715
MS4A2	4.15225
FGF17	-0.1575
WDR59	-0.395
EVI2A	-1.832
IL17RC	1.07016666666667
HS3ST1	1.89275
ITGB1BP2	-2.292
RBPJ	-1.495
GIMAP1	3.0025
INE1	-0.816
ALDH18A1	2.13625
TPI1	-0.60525
GATA6	1.08375
CABP1	-0.964666666666667
ZNF484	-0.22825
DAPK3	1.2905
GJB1	-2.35816666666667
PIN1	-0.19475
SLC6A15	-4.50283333333333
CNO	0.28225
RIN2	0.6705
FRRS1	0.7475
CYorf15B	-4.83825
DMRT3	1.10575
ATAD1	0.35925
OTUD4	-0.665166666666667
ATOH8	-1.16725
ZSCAN16	0.55375
ASCC1	-0.08025
OTUD3	0.700625
MGC33212	-0.916
YME1L1	0.3765
RP11-218C14.6	-0.54375
PCBP4	-0.731
TNFRSF10A	-1.767
CDH10	-1.021
KL	2.268
SCP2	0.514666666666667
C9orf119	0.167
SON	0.293416666666667
MAFK	0.1815
SBNO2	0.3395
SLC6A6	0.157
SC4MOL	-0.57275
FAM35B	1.714375
PPP1R9A	-3.41425
PDZRN3	-0.410875
CXorf20	0.673
C6orf126	1.32325
AVEN	-0.1385
FLJ21075	-3.2385
C14orf132	-2.304125
PCK2	0.212375
GUCY2C	0.585
BARX2	0.978
PEX11G	1.0215
DAO	-1.45033333333333
C10orf49	-0.10925
EDNRA	2.1445
PPP2R5A	0.8395
DDX39	-0.170333333333333
SERF1A	-0.10975
ASCIZ	0.7987
FNDC8	0.03675
PTMS	0.516375
PHF7	0.199
PIP4K2B	-0.5446875
HHLA2	-0.085
BDH2	-0.6602
APOBEC2	-0.805
PENK	-1.0145
SMAD9	-1.326
MT3	-1.16325
RGL1	0.078125
ATG10	-1.99275
DLGAP4	0.948333333333333
APPBP2	1.35678571428571
BACE2	-1.78635714285714
LOC339344	0.960833333333333
ZNF395	-0.6785
HIST1H2BL	0.219
ZNF467	1.397125
SLC25A21	-1.918
PALM2	-1.4864
NSUN5C	-0.051
IL5	0.0285
CLSTN2	4.3235
ANXA8L2	-0.65525
PTGES	1.300375
GDAP1L1	-1.734
OPRK1	-1.64683333333333
WDR20	0.790416666666667
C12orf4	0.829875
NUP88	-0.863
XRCC6BP1	0.379833333333333
FCGBP	0.687357142857143
LEMD2	-0.2405
NOMO1	-0.257
C10orf79	0.080375
ZNF79	0.2375
OCRL	0.0194
HSPA8	-0.287
DIDO1	0.433458333333333
PLA2R1	1.96725
COG3	0.7596
NGDN	-0.33375
CBFA2T2	-0.324875
PNOC	-0.51025
PRRG1	1.76816666666667
AGGF1	0.00685714285714282
DPF2	0.78575
YIPF7	-0.829
TRPV5	-0.82125
ZNF322B	1.3725
MED12	-0.107166666666667
CARS	-0.252833333333333
ABCC11	4.59133333333333
C9orf25	0.1845
MYH1	0.2015
FRYL	-0.0525
AGTRAP	-0.261
MMP27	0.9895
ZNF432	0.99425
OR8D1	0.8035
OR13D1	0.33075
VWA1	1.337
STON1	-1.07725
IL5RA	-0.279
PERP	0.4416
C10orf107	-1.442
TNFSF12	1.91325
FN1	-0.916791666666667
MTR	-0.460833333333333
PHLPPL	-0.00466666666666666
ZNF425	0.76375
DHFR	-1.48233333333333
PPP1R12A	0.888375
RSPO2	-2.547
ZNF7	-0.6935
ZNF583	0.1745
TPMT	-0.528666666666667
GPR132	0.110375
OR2T12	-0.57625
SERTAD2	0.1817
ATP1A1	-0.2873
FRMPD3	0.45425
ZNF672	-0.21
PLXNB3	0.23375
EML5	0.708
FAIM3	-0.3385
UBQLN2	0.2695
SORCS2	1.02325
PRIM2	-0.565
ACVR2A	0.910333333333333
YWHAZ	1.17691666666667
PGM2L1	-0.242625
GNAO1	-0.541714285714286
RPL10	0.4025
RPS6KA6	-0.3715
PFKL	0.207
SH3D19	0.24825
AURKB	-1.55766666666667
ZC3H6	1.2295
DISC1	1.8715
FLJ39660	-2.42683333333333
TMEM25	1.806
OSBPL10	1.114375
CLTCL1	-1.7825
ALG6	-0.68975
CATSPER4	0.9335
LRTM1	-0.221
RRAD	1.73033333333333
TIPIN	-1.39125
CARD14	0.98775
RBM9	-0.222166666666667
RASSF4	-0.64025
SLC25A18	-0.974666666666666
C6orf58	-0.986833333333333
IGHD	0.6
PLA2G6	-0.2315
TPT1	0.989375
SEC63	1.4151
CCDC113	0.2678
TDRD10	0.676375
KIAA1666	0.539375
TOR1AIP1	0.7575
SYTL4	0.514333333333333
SPRR2F	-1.205
CEBPD	1.931
SNTG2	-1.16925
C20orf77	0.749916666666667
TAS2R49	0.2285
C6orf173	-0.233
SVEP1	-0.1071
PXN	-0.380714285714286
VIL2	2.03225
C5orf21	1.267
DIXDC1	0.507375
GANAB	-0.556
PDSS1	-0.45325
NGFR	0.215125
ATP8B4	1.09825
BMP8A	-1.019
CCDC132	0.0126666666666667
GNRH1	-2.0725
OR10T2	-0.48
PDGFD	1.5345
OR6W1P	0.286
HARS	-0.0961666666666667
KRT77	-0.1865
AQP8	-0.2945
ITGB1	0.3072
ZNF254	1.4284
PAX1	0.2455
PSMC4	0.82
ANKRD22	3.524
PSMD8	0.423333333333333
HTR1E	-1.585
SOX10	-2.0386
OR5B2	0.224
RABGEF1	-0.145428571428571
MAP1LC3B	-0.827
CYB5R4	1.198
AGXT2L1	-4.449
FLJ41603	0.420666666666667
TRAPPC2	0.863333333333333
FNTB	0.6103
FLJ14107	-1.3445
AURKAIP1	0.15025
DSE	0.30725
NFKBIZ	-1.2875
OSBPL3	-2.03316666666667
LOC130576	1.11625
SLC39A9	1.52166666666667
LOC137886	0.445833333333333
RHCE	-1.7195
ATG7	0.1785
FAM82A	-1.45183333333333
FBN3	0.385
MCFD2	-0.564833333333333
CASP14	0.0415
EPS15	0.571333333333333
SFRS2B	1.15975
C19orf47	0.7085
PLAC9	0.694
GPR23	-0.5965
BTNL3	-0.369333333333333
RGS8	0.3
GNS	1.62775
ENO2	-3.09483333333333
CBX1	0.1206
PEX26	0.123
LRP5	-0.626833333333333
ADAMTSL4	-2.653
ARR3	-0.218833333333333
MAP1A	-0.684
CD2	2.02125
NAV2	-1.7541875
TMEM69	-1.0375
ATXN7	-1.669
CHN2	0.905
ZNF781	1.03366666666667
HAS2	-2.726
KIAA0241	0.430333333333333
BIC	0.21775
MOBKL2A	0.01175
CYP2C9	0.768
CNOT7	-0.1935
SFRS10	-0.12475
CST11	0.77875
FLJ37543	0.4895
NKAP	-0.463
RUNX1T1	2.75325
EAF1	0.9867
IL4I1	1.416
LRRC61	0.351333333333333
PSIP1	-1.374
SPRR4	-0.2605
ZFP90	0.708166666666667
AP2B1	-0.972384615384615
SLC30A7	1.59383333333333
C7orf28A	0.3575
S100B	-2.91
BMP2	-1.393
ESR1	4.39525
ZFPL1	0.798
ARHGAP12	1.251
LRRC19	0.228333333333333
ZNF767	-1.216
NACA	0.3227
OLIG1	-0.3405
PRF1	0.58375
LST1	2.35083333333333
SPATA9	1.2625
CNFN	1.129
CDK4	-0.0773
TCF15	-1.366
PARC	0.15175
PPM2C	2.1255
LOC283345	0.2365
FAM107B	-0.172
DMXL1	-0.072375
RBM3	1.2645
HTR5A	-2.125
SCFD1	-0.313666666666667
EPHB3	2.259625
ROPN1L	-1.35033333333333
RAMP3	0.76425
TSPYL5	2.08563636363636
GAP43	-2.79
PAPD4	-0.234375
PDE3A	-2.45375
TNFRSF10C	-0.095
JMJD5	0.0648333333333334
RASGEF1A	2.934
C16orf65	-0.482333333333333
HIPK3	1.14066666666667
XYLT2	-1.062
XPOT	-1.032
GAL3ST1	-2.1445
DHCR7	-0.6305
AMIGO3	0.0806666666666667
FGFR4	-1.321
CRAT	-0.531375
PPP1R14D	1.0905
TRIM14	-0.7567
TMPRSS11D	-2.3065
SLC7A11	-3.40892857142857
OR10H2	0.7335
PPM1E	-1.965
DOCK4	-0.232625
FAM127A	-0.021875
ENOPH1	-0.01175
SLC5A3	-0.3785
ZNF530	0.6431
NTS	-5.80575
FRMD4A	1.277375
BCL11B	-3.2625
PRM1	-0.22575
UQCC	-0.2481
S100A16	-0.1955
PLS3	-0.164
WWOX	0.508785714285714
CCDC23	-0.4225
GTSE1	-0.911666666666667
GP2	4.3675
FLJ32549	1.170625
CHIT1	1.19175
KLF9	0.036375
RPS24	1.3635
MIA	-2.50025
FIGN	-2.07325
PYROXD1	-0.535375
PCSK2	-1.01375
MRPL9	-0.0735
RPL24	0.426375
C12orf32	-0.4485
HIST1H2BE	0.19725
RGS18	2.72825
LFNG	2.106
RAB4B	0.8788
FBXO25	-0.238666666666667
TSPAN31	0.898166666666667
ARL8A	-0.513214285714286
C10orf83	0.0647
OR51B6	0.772
CNKSR2	-0.1105
C1orf156	0.10775
IBSP	4.2595
GFRA2	1.1775
ALKBH7	1.4905
NEK10	-0.11975
VN1R3	0.599166666666667
LOC91948	-0.439
CPZ	-1.3905
IHPK3	-0.0806666666666667
COL8A1	0.837
RBPJL	0.367
OR10A4	0.41025
CASP8AP2	0.09975
MMP12	-1.48016666666667
OR8B12	0.3675
CDCA5	-0.855
LIX1L	-1.08775
PEX11B	0.99525
GABRA1	0.848166666666667
HABP2	0.3055
REEP1	-0.632
FBXO15	-1.0305
CD68	0.09875
WFDC9	0.325
GHDC	0.174833333333333
SMARCA1	-2.31675
SPAST	0.818833333333333
PLXND1	0.452333333333333
MLCK	-2.464
INTS5	0.249833333333333
BSG	0.221
PARP8	-1.43983333333333
TEAD4	-0.6045
ZNF498	0.015125
TMEM89	-0.212833333333333
DTX4	-0.689625
TNRC6B	-0.1571875
ARMC2	-1.589
FGFBP1	-3.145
TIMM8A	-0.9175
AJAP1	-1.6435
ZNF608	-1.3075
SLC25A42	-0.473875
SYP	0.384
MMP11	2.47233333333333
USP40	-0.7743
C3orf62	0.0803333333333333
MYO1E	-1.2855
LRFN4	0.598
XCL1	-0.152333333333333
GPR155	-1.042625
VPS29	0.6
CARHSP1	-1.435
ARHGAP20	-0.0586666666666667
GREM2	0.289357142857143
CCDC102B	4.4735
ZNF577	0.660333333333333
HDDC2	0.31875
SHC2	-0.5566
NCOA5	0.861
INPPL1	-0.982
CHGB	-2.886
IHH	0.2685
DDEF2	0.640083333333333
DIAPH3	-0.215714285714286
BUB3	0.0755833333333333
GGH	0.182111111111111
VPS35	0.3275
CNN2	0.434333333333333
ASNA1	0.32525
WDTC1	0.07975
AMAC1	1.2145
HAS3	-0.209833333333333
SLC1A6	-2.30783333333333
ZNF563	1.099
C1S	1.64325
TCF7L1	-0.09625
OR10Z1	0.339
ME2	-0.8065
C6orf151	-1.038875
KPNA4	0.6346
GLO1	0.165375
WDR61	0.611
CD302	-0.64675
SIRT7	-0.159
C11orf59	0.4495
PKIG	-0.848
PPIL3	-0.87225
CCDC74B	0.033375
ZNF528	1.3595
EFNA5	-0.325
FCGRT	2.20275
NOL4	3.3188
CCS	0.124
LOC374491	1.50725
MFSD7	3.2235
ZNF555	0.27875
LIMS3	-1.4595
TSSC4	0.9115
COL11A2	-1.676
C1orf119	1.152
BPNT1	-1.28175
CHRNA6	-0.303
C1orf173	0.1438
PLD2	0.3575
ORC1L	-1.53225
SASH1	0.068
CDC14B	-1.690625
RLBP1L1	-0.37475
LDLRAP1	-0.4018
NAT8B	0.117666666666667
HHEX	-3.8945
LGALS7	0.19925
PLCH1	1.778875
OR1M1	0.1605
PRAMEF16	-0.99925
HECTD1	-0.404
C14orf39	-0.381
TLN2	0.8859
HDAC4	-1.7765
SYCP2L	-2.873
GLRA1	-0.5255
RPS6	0.12325
hCG_1757335	-0.08
KLHL1	-2.5425
CTNNBIP1	0.267666666666667
SCAND2	-0.1852
HMGN2	-0.00569999999999999
YAF2	0.74675
BRPF1	0.113
LIAS	-1.40325
CTA-246H3.1	-1.50875
SAG	0.18025
C20orf10	-0.0105
HNRNPA2B1	-0.509
GADD45A	-1.73633333333333
MSH4	0.8555
TMEM70	0.38675
HIST1H2AM	0.42725
C19orf26	0.278
C1orf50	-0.772
GNG3	-0.48225
FTO	0.039
CALCB	-0.323
PPP3R1	0.229875
C15orf42	-0.413125
CCNJ	0.2435
GNAZ	-0.117333333333333
PSD	-0.027
FAM57A	-1.11725
STIM2	0.898333333333333
DHX8	-0.56325
MOGAT3	-0.669
UBE3B	0.325166666666667
PLAT	-1.57966666666667
C6orf206	1.207
COPE	0.7566
EIF3A	0.622875
C1QL2	-0.3115
IQCE	0.19425
KIAA0182	0.77525
SLC22A7	-0.3165
PPFIA2	0.625
ADAMTS15	0.184
ODZ1	-1.485
THBS4	0.1885
ARHGAP1	1.208
B4GALNT3	-0.123833333333333
FCHO1	1.261
LOC440456	0.42725
HOXD10	1.535
CXCR3	0.936833333333333
CHI3L2	-1.67475
SRPX2	0.6615
ZNF132	0.103833333333333
UBAC2	0.100833333333333
RPL32P3	-0.9565
CBWD6	-0.0355
ST6GALNAC4	-0.352
KIAA0391	0.152833333333333
LOC388969	0.556
KRTAP5-8	0.182833333333333
ZNF786	0.43775
LYVE1	2.59483333333333
GPR144	-0.15525
APOH	-5.059375
TSC22D2	0.6245
PLCD1	0.103
FLG2	0.544
M-RIP	-0.7895
NDUFV1	-0.588
POLDIP2	-0.6615
RAB3GAP2	-0.912666666666667
RPSAP15	-0.481
CLEC7A	0.6705
HSPA14	-0.012
TAAR5	0.61725
FAM132A	-0.208
C2orf43	0.6145
OR10V1	-0.241
SELPLG	-0.3605
C1QTNF6	0.874666666666667
OPCML	1.1495
DTYMK	-0.832
ALDH16A1	1.25475
F13B	-1.993
MGC16169	0.1315
KIRREL2	-0.833166666666667
C14orf32	0.561166666666667
SLAIN2	0.2121
HSD3B2	0.296
AMMECR1L	0.6706
LRRC37B	-1.0225
HMG20A	-0.555
C22orf27	0.5066
FBXL22	0.3765
AP1B1	0.138666666666667
TNKS1BP1	0.8545
CD74	2.93275
HSPA12B	2.02933333333333
PLSCR1	-1.269
SLC35E1	0.485333333333333
FEZ1	-2.17675
APOD	2.03375
C16orf44	0.29125
C1orf166	-0.2215
KCTD11	0.44475
NELF	-1.50975
SRP54	0.369333333333333
MGC35361	0.263
GPR35	-1.915
NRGN	-0.2775
SIGLEC12	1.56375
SCN1B	0.76775
IFNW1	-0.271
STAR	-3.7365
HLA-DQA2	3.39333333333333
RNASEH2B	-0.4705
TAAR2	0.373
VAMP5	0.6575
TUBA1C	-0.894928571428571
PIK3R2	0.320875
ARD1A	-0.198166666666667
EBF2	1.1455
CAMSAP1L1	0.1775
CYP3A43	0.3445
AKR1B1	-2.3265
KIAA1729	-2.085375
KAL1	-0.3354
CYBB	0.135
UXS1	-0.50675
LOC338579	0.00775000000000003
C11orf45	-1.3305
SHB	0.326125
IKZF4	-0.37625
NDUFA1	0.5045
HSPE1	-0.771
C1orf215	-0.3825
GPR113	-0.308166666666667
ZNF573	0.76225
TBX18	0.109
GGTA1	6.37725
PCDHGA8	0.3205
RPS6KL1	-0.00449999999999998
DPP9	0.731125
SLC43A2	0.47525
COPS3	-1.154
PMPCB	-0.308166666666667
HYLS1	0.379
LSM8	-0.667833333333333
PDE6B	-1.328625
C10orf118	2.0406
OR1C1	0.457
ZNF415	1.50075
OR2F1	-0.05825
ZDHHC13	1.88025
FZD8	-1.371
TCEA1	0.116
SUSD4	-2.451125
C22orf24	-0.352
TNFRSF14	-1.02775
TRIM28	-0.820333333333333
FGF5	-1.6875
CSPG5	-0.834166666666667
RNF133	0.29775
FKBP15	-0.363
BZW2	0.0315
NSMCE1	-0.9375
PTPRN	-0.59525
TST	-0.34575
POP1	-0.775
RNF24	-1.51116666666667
SFRS4	-0.292375
REPS1	-0.28225
CD70	-2.31816666666667
PDXDC1	0.198125
SRC	1.2185
NTNG1	-1.896
SETD1B	0.583
TINP1	-0.39
ZNF606	2.16833333333333
SSR1	1.411375
RGNEF	-0.112333333333333
NFS1	-0.4405
CENTB5	-1.11708333333333
CRMP1	-2.32583333333333
ADAM18	0.016
CCDC87	1.57133333333333
LRRC8B	-0.031
CSNK1G1	-0.0188333333333333
MAFB	2.31166666666667
C12orf45	0.01225
C1orf54	1.9875
DPEP1	-1.06966666666667
FLJ13137	1.861
C14orf118	0.4595
ANKRD19	-0.63675
ABCA9	1.2881
TMEM87A	0.688
BBS5	0.2533
CYP17A1	2.31575
SCG3	-3.7845
ESCO2	1.61
GFER	0.248166666666667
NRIP2	0.0958333333333333
DDX59	0.479
RIC8B	-0.5517
TNNI1	-0.087
KTELC1	-0.0359166666666667
GPR85	0.756
SP3	0.982875
GOSR2	0.119416666666667
DDX1	-0.21375
DSCR9	2.164
KIAA1984	-1.9995
FLRT3	-2.1645
RNPS1	-0.294
ZNF772	2.405
SLC25A10	-0.733333333333333
ADAMTS3	-1.0664
TBC1D7	-1.237
PCYOX1L	-1.37525
LOC339745	2.681
VPS54	-0.509875
PCDHB12	0.962625
C4orf6	-1.167
CCL5	1.73325
PEX5	-1.465875
LENG1	0.959166666666667
LOC51336	-2.80675
FLJ25371	-1.5745
WDR45L	-0.966166666666667
SPAG8	-1.42633333333333
GUCA1C	0.3345
LOX	-3.14316666666667
FIZ1	0.8705
BAG5	0.968416666666667
BUD13	0.184833333333333
MGC2752	-0.619125
IQSEC3	0.0817499999999999
TGFBR3	-0.91575
CASP9	-1.584125
PPA2	-0.362875
MED24	-0.857625
MAP3K7	0.256
SRPR	0.46975
C17orf81	0.401
RIPPLY1	-0.67
EID2	0.62325
AKR1C1	-3.52616666666667
IMMP2L	-0.31575
SPSB4	1.4055
BAG4	0.316625
ZNF32	0.830666666666667
KLHL34	0.32925
BRD2	0.243125
IL32	-0.799333333333333
FAM53B	-0.249833333333333
SLC7A1	-2.970125
KAAG1	0.178
CCDC54	-0.0795
PRKCQ	-2.32325
TIRAP	1.66075
SPSB1	-0.642
USP36	0.32075
FLJ32569	-0.2905
LYZ	-3.064125
TMEM186	0.0643333333333333
TPM2	-1.1015
C9orf100	-0.357833333333333
PPP1R11	0.4876
OLFML3	0.5351
ELAVL1	0.0223333333333333
DNAJC17	1.56183333333333
ABCA2	-1.2085
BNIP3L	0.299375
ATP10D	1.7935
GALNT8	-0.193333333333333
PRKCH	2.173
USP12	0.39725
STXBP1	-2.3004
LSM2	-0.380166666666667
ANKRD30A	1.466
LAP3	-0.324
C9orf40	-0.688333333333333
KATNAL2	1.06616666666667
RG9MTD2	0.33825
PNPLA7	0.49525
IDH1	-0.9565
C1orf57	0.07775
XRCC5	-0.5571
TBRG4	-0.334625
DCDC5	-0.1435
POU5F1	-3.5095
RAB1A	1.61957142857143
KRTAP15-1	-0.5635
INHA	-0.5525
WDR90	-0.054
MLL2	0.480833333333333
FAM104B	0.6585
SF3B14	-0.1015
STX1B	-0.459
SNX12	0.37725
KMO	0.218333333333333
FAM100B	1.05775
CDRT15	-0.0385
RAB9A	0.0826666666666667
RUFY3	-0.420375
UBE2U	-0.0036
NFKB1	0.5095
FBXO38	0.161
VRK3	0.4585
TUBB8	-0.8865
IFNA6	-0.5705
AYTL1	0.792666666666667
RBP3	-0.414
MUC13	-1.6215
C8orf30A	-0.709
MFAP1	-0.078
NHLH1	0.152
CXorf34	-0.3185
SP8	-5.1985
RNF151	0.152166666666667
TDRD7	-0.55575
KCND2	1.2375
FKBP9L	0.101
C17orf44	0.969
TIMM17B	-0.016
WIPF1	-0.5194
SNX15	0.1221
IGF2R	0.0888
SBSN	-0.403
RBM15B	-1.06575
AGBL5	-1.1485
APEX2	1.212
C17orf39	-0.95575
UBE3A	0.2929
SPANXC	-2.1865
TGFB1I1	-0.676
RBM13	0.41375
TOP2B	1.09266666666667
NPVF	0.3565
RIMS4	0.79275
RAD54L2	-1.3125
RSPO3	4.73733333333333
C2orf47	-0.1145
TSPAN4	-0.353333333333333
DNAL1	-0.4065
DKFZp761E198	-0.150375
NLE1	-1.0175
TPST1	-1.939
SREBF1	0.711375
CLEC12B	-1.3395
FUK	0.29025
IL21	-0.007
LTK	-1.88475
DKKL1	1.548
EPAS1	-0.550875
UBTF	0.23
HIST2H2AB	0.265333333333333
TMPRSS12	0.316875
KIAA0427	-0.301666666666667
CYP8B1	-0.521333333333333
FPRL2	3.83475
LOC402573	-0.25025
HSDL2	-1.01216666666667
SEMA6B	0.543833333333333
AKR1A1	0.464714285714286
CLTB	-0.26
NXT2	2.073
HSPB7	-1.409
MLLT11	-2.294
OLFM3	2.24233333333333
SEC61B	0.507083333333333
GPR139	-1.0085
RRP15	-0.380125
OR3A2	0.4455
RSL1D1	0.80675
P2RX7	-1.00083333333333
PSME2	-0.08525
ADNP2	1.296
RBM25	0.986416666666667
IFITM1	-0.65025
POLR2E	-0.485
ZNF643	-1.174
ZBTB25	-0.913333333333333
SPTBN4	1.619125
FBXO28	0.252
CLEC10A	2.06775
EPHA8	-0.883625
BEST4	0.7425
GAS6	-1.04683333333333
TSHR	-0.53525
TMTC1	-1.06572727272727
GSTM2	-0.224333333333333
ETV1	-1.797
ADAM11	-1.72816666666667
ERGIC2	-0.272166666666667
ATP6V0E2	0.872166666666667
HGFAC	-1.84383333333333
CTTNBP2NL	1.07875
FLJ20628	-0.09125
MTCH2	-0.09225
BACH2	-0.8615
AUTS2	-0.979666666666667
FSD1L	-0.254
RPRM	-2.66983333333333
PPP2R3A	0.8795
BAT2	-0.945625
LPHN2	-0.285333333333333
MGC71993	-0.0805
PPARGC1B	0.84975
CENPT	-0.531625
RNF123	-0.339666666666667
COL27A1	-1.4875
ZP2	-0.2645
C2orf21	0.0595
CCDC78	-0.318
MCM8	-1.84283333333333
PHLDB2	-0.419375
PLAUR	-1.170625
HDPY-30	0.37
BMP5	-2.744
MUM1	-0.546
FAM62C	-2.4625
MID2	1.63966666666667
SYT16	0.4205
ISG20L1	-0.3734
C2orf40	3.87225
SRRM2	0.0792857142857143
FCRL1	0.414625
C1orf90	0.927333333333333
MEP1B	0.387
PCSK7	0.108
PBX2	0.01425
