Hybridization REF	TCGA-AO-A12C-01A-11R-A10J-07
SYNPO2L	-0.243
PTPN23	0.3355
C1orf183	-0.653833333333333
MAGEA8	-2.7065
DGCR8	-1.511625
GSR	-1.366
PAQR7	-0.057
ZNF676	-1.00275
CACNA1C	0.479
SP7	0.92
PDCD6	-0.562
NRN1L	-1.329
BRI3BP	-0.745583333333333
KIAA1183	0.9715
ASB4	0.12725
CCL23	0.1136
OBSL1	-0.614875
SLC12A7	1.04916666666667
KIAA0240	1.121
CD1B	-3.759
FCGR2A	1.067875
MDC1	-1.5085
HTR1A	0.346833333333333
OCEL1	0.40225
ATP11B	-1.1054375
FBXO34	-0.165833333333333
PCDH12	3.91366666666667
RPE	-1.07075
C17orf74	1.4865
CSDC2	1.23266666666667
PET112L	-0.0785
TMBIM1	1.05675
P2RXL1	-0.2635
TCHP	-0.71575
TRMT1	-0.621333333333333
F2RL2	1.824
LRRC32	3.68983333333333
IMPG2	0.6515
BGLAP	-0.1545
LOC493869	-0.982333333333333
MRAS	1.479625
SLC35F5	0.42375
CBWD1	0.3365
AXL	-0.545375
ATP2C2	-1.3495
TELO2	0.0615
PNPLA3	-4.4895
PCDHB14	1.87325
CD276	0.78775
KRT80	0.558875
DUSP28	0.557
CSNK1E	0.04875
SRP14	0.967
KCNQ4	-0.0225
KRT72	0.263666666666667
CCDC117	-0.1175
C6orf89	0.326777777777778
TUBB2B	-2.11883333333333
RTN4IP1	-2.078
CR1L	-4.10516666666667
CEND1	0.59975
C12orf41	0.0778333333333334
RNF31	0.16275
UBN1	-0.00466666666666667
C17orf32	-0.205875
SLC5A7	-0.125
GPR92	0.931166666666667
ESAM	2.5719
CTNNA1	0.772666666666667
HRBL	-0.5927
CBX4	1.38175
TMEM182	-1.4525
SH3TC2	-0.616833333333333
IL10	0.504166666666667
PXMP4	0.1135
RNF167	-0.3278
PAK7	2.1415
ETV3	0.0485
ATPIF1	-1.391
LOC554207	-1.358
OR8H1	0.43625
WDFY3	1.180875
DPM1	-1.34525
GPSM1	0.094
WDR92	-0.6524
LRP1	0.8025
ANKH	0.238625
THUMPD3	-1.236
POLR1B	-0.68125
OLFM4	4.11
RAD9B	0.045
TSPY2	-3.5075
PAX6	-1.66033333333333
SCG2	-2.058625
SLC17A6	-0.03975
FMO3	2.2545
PADI4	0.12925
TUBB4	-0.6057
NLK	-1.00475
POU4F3	-0.3025
SDF4	0.5335
ITGBL1	3.72933333333333
NETO1	-0.90675
TAP2	-0.100125
ABBA-1	0.00675000000000002
GNAI1	-0.375
VPS4B	0.13
NOPE	0.4865
GALNT6	2.131
SESN1	0.248
GBE1	-1.43666666666667
CLASP1	-0.33625
RASGEF1B	0.391125
ACOT11	-0.0637142857142857
AFAP1	1.18125
OR2H2	0.52875
DPY19L2P1	-0.8195
DZIP1	-1.375
SEC22C	-0.105083333333333
GPR161	-0.274583333333333
RNF146	0.88725
WDR74	-0.080625
GALP	0.288
PURA	1.362
DNPEP	1.05225
RP11-78J21.1	-0.4935
ERBB2	3.4635
FANCM	-1.18241666666667
NEO1	0.858
DDX3Y	-5.1821
RPS3A	1.23125
MXRA7	0.611214285714286
LGALS3	-1.58633333333333
GLT8D1	0.425
CFL2	-2.00916666666667
UPB1	0.7075
NAP1L5	-0.28125
CLDN14	0.8875
DHX38	-0.6725
BTBD1	-0.279
TARS2	0.0975
ABCF1	-0.468
FCF1	0.707
LRRC49	0.0805
GUCY1B2	1.6565
C1orf177	0.0588333333333333
SMARCA4	-0.458285714285714
LRP8	-3.977
TAGLN3	-0.91575
MRPL14	-0.52975
TTRAP	0.1895
ZDHHC20	0.48475
NFE2L3	-2.24875
KIAA1377	1.433625
PALMD	0.7271
TMEM43	-0.07775
TTL	-1.2695
STAT5B	-1.17183333333333
SSB	-0.991625
OR10H5	0.2285
SLC22A13	0.195
AKAP3	0.3755
TIMM23	0.298833333333333
OAS2	1.373
KIAA0423	1.35575
TRIM11	0.867166666666667
GLIS3	1.518375
TMEM50B	0.183333333333333
ARHGEF4	-1.195875
DEGS1	-0.796727272727273
TBL1XR1	1.24016666666667
G6PD	-2.26075
SP140	0.2797
MUC17	0.297857142857143
NUDC	-0.8994
DNAJC5B	0.954666666666667
SCARA3	-0.459833333333333
CPA3	5.61566666666667
BCAT2	0.175125
MFN1	-0.3103
NRG3	0.042
SNX11	1.056
PLEKHH1	-0.948666666666667
GPR177	-0.0796666666666667
HCFC2	-0.27575
TCAP	0.0955
MOCOS	-2.84575
C14orf93	0.40175
PRDM10	-0.502333333333333
SLC16A4	0.207833333333333
SRGAP1	0.259333333333333
VIP	0.948
DUSP27	0.0303333333333333
LILRA1	0.7604
MC2R	0.168
MGC24103	-2.45175
MBTD1	-0.152
FUT11	-0.473666666666667
USP33	0.4092
C15orf39	-1.17725
MAP3K12	0.855125
PAAF1	-0.423166666666667
BARHL1	0.061
FLJ16165	-0.2585
PIWIL2	-2.47525
SYNE1	0.614333333333333
CMTM4	-0.2455
TSPYL1	0.5679
GUF1	-0.4275
TMEM157	1.283
WDR44	0.1205
HIST1H3C	0.23675
DKFZp666G057	1.6865
RNPEP	0.96825
GAS2L2	-0.0486666666666667
ADH4	-5.2375
GRPR	1.3255
FBXL17	1.2085
ZBTB10	0.810833333333333
Gcom1	0.646444444444445
HTRA1	2.4609
ZNF585A	0.23
SLC26A2	-0.0395714285714286
OTOP3	0.437666666666667
WISP1	2.746
ATP2B4	-0.494
FLJ10769	0.56425
CRAMP1L	0.5715
CHST12	-0.768
RAB22A	0.171666666666667
TARDBP	-0.707285714285714
STAU1	0.09125
CRB3	2.05733333333333
MIG7	-1.21575
CHMP1A	-0.4935
ZNF160	-0.505
B3GALT6	0.104125
BARX1	-1.5315
C6orf167	-2.249
NXNL1	0.47
DHX29	0.434375
HADHB	-0.652
PLXNB2	0.667625
ILDR1	-1.24875
SLC15A3	2.63
GAS2	-3.24933333333333
C20orf69	0.11525
NUMB	-0.4565
TNIP1	0.1075
MESP1	-1.54266666666667
PSKH1	-0.38525
NSFL1C	-0.293875
RHOG	0.04325
HEY1	-0.626166666666667
KNG1	-1.432875
ITGAX	1.6764
LIN9	-0.926666666666667
CANT1	1.140875
XRN1	0.1185
CCDC96	1.4474
HEATR6	0.0146666666666667
GNG7	0.82525
RUNX2	1.9965625
SOX1	0.0501666666666667
FCRL5	0.2391
ZNF99	-0.541625
FAM9A	-0.016
SNX22	0.569
MBNL3	-1.76766666666667
ODC1	-2.7572
ADORA2B	-2.16983333333333
NR2F6	1.06275
ZFYVE16	0.426111111111111
SYNJ2BP	0.7659
POLE	-1.1025
E2F2	-1.814
THRA	-0.0913333333333333
PTGES2	-0.783166666666667
HIP1R	-0.291833333333333
TMUB1	-0.362666666666667
ENO3	-2.50025
RSPH10B	0.238
CXorf39	0.635375
IRGC	0.10725
GPR109B	-0.44525
FLJ13305	-0.565
LCE3A	0.562
TNFRSF18	-1.15966666666667
DET1	-0.451
TRPM3	0.101083333333333
C16orf79	-0.827
FECH	-1.185
RAP2A	-0.0163333333333333
CRIP1	3.56666666666667
AZIN1	-0.000499999999999994
SLC7A7	2.81325
IL10RA	0.2197
TMEM64	-2.4215
CDC42EP4	0.6136
C16orf58	0.2382
ARG2	-3.40275
POU5F1P4	-5.108
FAM62B	-0.159375
DNAH8	-1.8036
ASH2L	-0.129375
TSLP	-1.96266666666667
CNTNAP5	-0.0195
TMEM16C	-0.1885
IFNA14	0.0205
SLC1A3	-0.037375
CABYR	0.22675
BCL7B	0.193
NUDT13	-1.54433333333333
C13orf28	0.08675
C1orf53	-0.25
ARL6IP4	-0.0465
RPL35A	0.38
EMR3	0.2215
RAB40C	1.09683333333333
SLC41A1	-0.597333333333333
LRCH1	0.21075
LY6G5B	-0.439
FAM124A	-0.515142857142857
MGC10981	-4.36716666666667
CLIP3	0.7172
MAP4K2	-0.142
CHIC1	0.4055
SULF1	4.07166666666667
C20orf30	0.0528571428571429
PRDM5	0.183125
ELOVL1	0.72775
C11orf48	-0.746875
SLC39A10	-0.26925
KCNV1	0.0005
ACP1	-0.235333333333333
ZMYM2	0.29025
B3GNT6	0.112666666666667
C9orf69	0.73225
C2orf15	1.39225
C20orf166	-0.3025
HSP90AA6P	0.74
EDG7	0.8545
NEURL	0.057375
LPL	0.536166666666667
CLEC2D	-0.212285714285714
GRRP1	1.4965
CD8B	-3.6646
HIST1H3D	1.72483333333333
SLC6A12	0.709625
FAM27L	-0.0585
CD84	1.5355
RASA1	0.0985
PHKG1	0.0945
MAGEA11	-1.5085
IMPA1	-1.3376
NPM3	-1.17125
RARRES1	2.30725
SH3BP1	0.07975
B3GNTL1	-0.306
ARPC5L	-0.5215
KLHL26	0.83675
SIM2	-1.295
GJC1	0.744
C20orf194	0.30225
EXO1	-3.34425
SLC2A2	-1.92666666666667
LOC285074	-0.06925
LRG1	-1.97075
KIRREL	0.713
PIK3R1	1.15578571428571
C4orf34	1.13125
MAF	-0.513555555555556
ADCY4	3.6235
ZMIZ2	0.1993
SLC46A3	1.69883333333333
STAMBP	0.0745
CCDC16	-0.01525
MS4A12	0.2575
TCF20	-0.517
LRRC46	2.45725
C20orf152	0.1915
MRPS6	-0.475875
ABCB11	0.6715
KCNC2	0.327166666666667
CDH19	-1.559
C9orf123	0.2065
SSH3	1.79775
LDLRAD1	-1.77425
CCBE1	-0.89225
ZNF135	2.299625
TAAR1	0.296
WFDC12	0.241
CCDC42	-0.0888333333333333
FLJ12529	-0.6425
PER1	0.0198333333333333
TIMM50	-0.468
SMARCAD1	-0.194333333333333
FAM26C	0.188
TP53TG3	-1.85833333333333
SH3RF1	2.8515
LMCD1	2.632
GPR63	-0.3185
FLJ21986	-1.86725
AIFM3	-0.85225
MICAL1	-0.4395
BLZF1	0.7025
IQCA	1.1995
PCDHGC3	0.0635
SAC	0.392
BCL6B	2.1985
DDO	0.46475
MARCO	1.325
DCHS1	1.53116666666667
C1orf170	0.312333333333333
CD200R1	0.113833333333333
C22orf15	-0.2
SEPT11	0.518833333333333
ADNP	0.1335
UST	-0.4261
C13orf34	-1.69216666666667
RFFL	-0.329928571428571
APBA3	-0.1315
C2orf60	-0.38925
CUTL1	0.2815
PMS1	-1.22975
ZNF689	2.74
EIF3E	-0.234
IL9	-0.228833333333333
RPL31	-0.205125
LY9	0.0743333333333333
ATP2B3	0.09325
KDELR2	-0.00162500000000001
TFCP2	-0.185375
NLRP12	0.898875
FLJ45422	-0.10075
TLE4	-0.9893
ZNF570	-0.0945
FLJ43806	-0.4095
TLK2	0.617
CIR	1.128
MARS2	0.0665
COL24A1	0.82625
SDF2L1	-2.001
HIBADH	-0.156666666666667
IGFBP3	-1.74064285714286
C12orf23	0.6545
PSPC1	0.3355
C20orf43	-0.05175
TRAV20	-0.327
ARHGAP24	0.89225
KIAA1975	-1.13725
C1QA	3.072
DNTT	-4.51833333333333
C10orf6	0.0488333333333333
C11orf41	0.527625
HNRPF	0.410375
COL11A1	7.10183333333333
UBAP2	-0.546333333333333
CDKN2AIPNL	-0.919
C20orf174	0.408
SPRED2	0.84075
PLA2G12A	0.467333333333333
ICEBERG	-1.51716666666667
SCN10A	0.521
C11orf65	-0.73075
GBP5	2.66475
PITPNC1	-1.35766666666667
POU3F3	1.2985
NCOA7	-0.864125
LIN7C	-0.1568
LOC348840	-0.5035
NKX2-2	-1.98425
ANKRD13D	0.67225
LOC123688	-0.26625
FUT2	1.059
TAAR8	0.5615
FZD4	0.976666666666667
PNMA3	-0.826333333333333
OR4L1	0.4745
WIT1	-2.66275
EXOC3L	1.43025
ATPBD4	-0.0174
KRBA1	-1.28225
UBXD6	-0.1605
HOXB7	-0.640357142857143
C7orf23	-0.595
UNQ338	0.18925
STAB2	0.3535
CDC20B	-0.2325
IRF9	1.4865
CENTG1	-0.17175
TNPO2	-0.40725
MCPH1	0.217625
BMS1P5	-1.329
SLC26A7	0.42075
HIST1H3J	0.97625
C9orf3	0.6713
LBH	1.485125
MYO1D	0.6455
PTDSS2	0.188
NFU1	0.15475
DEPDC4	-1.7505
WNT7B	-0.0133
GLP2R	-0.289
SETD4	-0.9282
DYNLT3	-0.3048
FKBP11	-0.851166666666667
SESTD1	1.15383333333333
FLII	2.47925
RPS16	0.618
CHPF	0.2515
CSNK2A1	0.2235
SUMO1P1	-0.50925
FKBP6	0.0105
ZNF214	0.9415
TWIST1	1.22
DDX56	-0.277333333333333
TRAM1L1	1.9359
EPO	0.1935
MRPS18B	-0.6395
ZNF682	-1.79933333333333
RPL14	0.771166666666667
MAFF	0.792
LOC51136	-0.588625
LY96	-0.11575
DDX20	-0.36275
ABTB1	1.06933333333333
ARL5A	0.1295
CCT6A	-1.703
HEPACAM	-1.37783333333333
EHHADH	-0.320166666666667
RBAK	0.3425
CGB1	0.0565
ITGB5	1.0751
YIPF3	0.79625
FKBP2	-0.3525
NR1D1	0.5787
TMEM110	-0.542
NEK2	-1.95516666666667
PRAMEF8	-3.596
C20orf52	-1.20866666666667
PCDHGA3	1.689
VWA3B	-0.28225
NDUFA5	0.04575
THAP9	-0.421
FLVCR2	-0.647333333333333
AP1S1	-2.05625
SMAD6	-0.2845
SAV1	0.2235
SAT1	1.09125
ZNF251	0.92175
ADAMTS7	0.1108
RPP38	0.01925
C1orf211	-2.0525
YPEL2	1.8038
RBMS1	-0.35575
ZNF445	-0.2135
NRXN2	0.523
PGBD4	-0.20775
UGT2B28	-2.33425
WBSCR16	-0.6687
NLRC3	-0.0665
ASTL	0.536
ST6GALNAC1	-3.272
ZADH2	-0.444625
MLLT4	0.366583333333333
ARL6	-0.804333333333333
MEF2C	0.95075
CBFA2T3	-0.2235
AFF3	0.932428571428571
COG7	0.572166666666667
MYB	0.418166666666667
PLXNA3	0.6395
XRCC2	-2.40066666666667
MMS19	0.013
ST8SIA5	-0.815875
CHPT1	1.37133333333333
KIAA1712	-1.191375
OR6X1	0.6645
ACTR3	-0.4995
UGCG	2.10066666666667
OR4P4	0.2175
ZAP70	-3.79075
LPP	1.462
ZNF485	-0.241
PTPRCAP	-0.84425
IL12RB1	0.59625
ATRX	0.6609
CHST8	0.444875
C14orf109	0.406
ARV1	0.406
NMB	-1.15728571428571
COX5A	-1.2265
EIF6	-0.73975
MPPED2	0.359833333333333
SEMG1	-0.9575
CHRDL1	-0.199
TRAF3IP2	0.44625
WNK2	-0.156375
LILRA4	1.77266666666667
LAMA2	5.1425
PXT1	-0.594
RLBP1	-2.73125
CD300C	0.41275
SLTM	0.27925
FLJ10404	0.2256875
APOBEC3D	-2.7735
RENBP	0.351833333333333
ATXN7L1	0.274875
NID1	1.71775
TUBGCP3	-0.566875
ITIH5	0.361611111111111
CCDC110	3.66425
C8A	-2.96075
MGC87042	-1.1155
HOXC13	2.46275
TFDP2	-1.33025
HCP5	0.623125
POLI	-0.27825
UCN	-0.879666666666667
ZNF764	0.987666666666667
C8orf45	0.74975
FHL3	-0.4885
SPATA5L1	-1.3415
MMRN2	2.8205
NDST1	0.395666666666667
COL20A1	0.258166666666667
ZNF248	-0.475
PELP1	-1.01133333333333
MBL2	-1.9435
RNF41	0.71
C5orf24	0.14325
THOC5	-0.169625
SERINC3	0.5345
RP11-151A6.2	0.46225
CDCP2	0.0825
HIST1H2AA	0.588
C11orf75	-0.253833333333333
FKBP7	0.83175
DDOST	-0.394
GPNMB	0.881166666666667
TTF2	-1.66133333333333
KCNT1	0.262166666666667
SLC39A14	-0.91775
NGRN	1.4015
GPR137B	1.72575
MECP2	0.11375
PSMA1	-0.986
C16orf73	-5.5405
TMEM60	0.384666666666667
CSN3	-0.1815
NOS1	0.416
RAB7L1	-0.2675
YBX2	-1.915
KIAA1166	-0.348375
FUBP3	0.206666666666667
ABCG1	2.075
ACACA	-1.37308333333333
ARL11	-0.1685
ATOH1	0.576
ODF1	0.418666666666667
CREB3L3	-1.62683333333333
TMEM127	1.21785714285714
DSCAML1	0.56875
PLN	2.41483333333333
LYPLA1	0.21975
PRDM9	-1.36525
SASP	-0.05675
PLUNC	-0.0123333333333333
INTU	0.77
HISPPD1	-0.1685
LNPEP	0.446666666666667
YARS2	-0.263
APCDD1L	-0.864
ZCCHC4	-0.3122
FBXO22	-0.753
TTLL13	-0.2635
ZNF669	0.248
PTGDR	1.34975
DDX27	-0.43475
KIAA0409	-0.1095
GJB6	0.168
ASB8	1.22675
PLP2	-0.0426666666666667
MEPE	0.0025
OR10J5	0.2875
KRT222P	1.093
COQ7	0.542666666666667
C1orf101	0.94475
RERG	2.9382
CHMP5	0.830125
THAP11	0.176875
ZNF43	-0.441833333333333
ZRANB3	-0.571333333333333
KRT13	1.629125
MRPL19	-0.994125
RBBP9	-0.09375
SPATA17	0.825625
BXDC5	0.15
PAFAH1B1	-0.9465
MAGEE1	-0.185
OSTF1	0.05675
KIAA0323	0.133333333333333
TXNDC13	0.342166666666667
CNTN4	1.794
LCE1B	0.402
UNQ501	-0.2585
ZNF154	1.57125
C3orf64	-0.22775
SYT5	0.3922
PON1	-0.0588333333333333
FLJ10357	-0.048875
ATP4A	-0.5335
GNPDA1	-0.710166666666667
MGAT1	0.776166666666667
C14orf121	0.41575
SLC35B2	0.07125
MIER3	0.429666666666667
CHEK1	-4.210125
ZNF8	1.16333333333333
TXNDC1	-0.868666666666667
CKB	-0.9334
RTN3	0.537428571428571
FZD2	-0.190333333333333
PART1	0.361
PSMB6	-1.35825
PCDHB8	2.4215
PHC3	0.4356
PPP1R8	-0.591166666666667
NOVA2	1.26416666666667
TNFRSF11B	-5.6875
GOLPH3	0.5195
UBLCP1	-0.957
SUHW3	-0.729
TTLL1	0.47975
OPN4	0.5075
OR13G1	0.113
ZPBP2	0.141166666666667
HSD17B11	-0.56175
C9orf50	0.305
DHDDS	-0.342142857142857
CTSW	0.1717
NEFM	-0.624166666666667
MRPL28	-1.023
SYN1	0.8975
PIGV	-0.138333333333333
ZIM2	-0.42775
APBB1	0.338833333333333
SND1	-0.6555
C1orf123	0.3895
CHD3	-0.42375
BHLHB8	0.417
RNASE2	0.0873333333333333
BCAP31	0.731
SLC25A44	0.32
CHD6	0.4143
PIB5PA	0.490230769230769
SELS	0.210375
LOC541471	-0.8865
FAT2	1.4325
ZNF81	-0.3225
OR4C16	0.2805
FLJ10081	0.1493
LRRC4	0.7245
CS	-0.357333333333333
N4BP2	-0.12375
IGFBP7	2.41375
ZNF318	-0.0370833333333334
NDNL2	0.141625
ZNF609	0.573625
SIRT4	-0.6745
EXOSC10	-0.32075
ECE2	-0.02025
OVGP1	1.50625
GTPBP3	-0.62725
PACS2	0.591
C19orf36	-0.237666666666667
ARL4C	-0.033875
ATG4B	-0.541875
UBQLNL	-0.4715
RHOXF2B	-3.9445
PLEKHG2	-0.249
GALR1	-0.326
AQP4	-0.0635
HDAC7A	0.4685
DCUN1D3	0.015
OR8A1	-0.146
CCRN4L	0.335125
CBR4	0.0765
KIFC1	-2.772
SLC7A14	-0.957666666666667
LHX5	-0.203
TRPC7	0.2975
LPXN	-1.23225
SERPINA1	-1.52475
RPS13	0.0416
BPIL3	0.272
PRKAA1	-1.50775
FADS2	0.5142
ENAH	0.6755625
PRO1768	-0.24
APBA2BP	0.46175
LIPH	3.5445
C3orf33	-0.50575
RCC2	-0.987
ALDH1A2	-2.314
RNF103	2.27325
AHCY	-0.487625
ALG12	0.0555
CCL17	0.014
ZNF543	2.47866666666667
ESRRG	1.4093
CNGA1	-0.00899999999999999
RDH5	-1.41816666666667
OTX1	-0.1441
PTGFR	-0.8725
CDR2	0.178625
SELE	0.883
NLGN2	-0.5445
EXOSC9	-1.299
ZNF566	0.390333333333333
KLRC2	-2.2995
GPR12	1.0955
KIAA0196	0.0285
PDRG1	-0.397
SSR3	-0.510642857142857
MSI1	-0.609
CST9	3.445
CC2D1A	-0.093375
PLAGL1	-0.256722222222222
ZNF778	-0.63
RNF2	0.315125
KLF6	1.04216666666667
THBD	1.605
tcag7.1314	1.34075
NR5A1	0.244666666666667
ABCD2	-0.266
DNAJC7	-1.1885
CLEC4C	0.607
TM2D3	0.721375
CCDC4	-0.712
PLAC2	-0.6315
DCD	0.284
FAAH	2.0515
POLA1	-0.817833333333333
TM7SF2	0.87725
FLJ39822	0.0703333333333333
FLOT2	-0.59375
MAP4K1	-0.911666666666667
SRP68	0.22925
C21orf74	-0.2385
ARPC5	-0.239875
LOC126075	0.96775
HECW2	0.969875
ZDHHC4	-0.18225
ANKRD42	1.4099
PDE9A	-0.281166666666667
ABCA8	1.4235
NDUFS2	0.00100000000000001
UBR5	-0.532625
BTBD16	-2.74175
LOC554174	-0.00799999999999998
ZNF20	0.6735
KIAA1843	-0.216
WDR17	0.023
C15orf33	0.35
RNF113A	-0.07825
CAMKK1	-0.5772
CLCN2	-0.3055
ANXA6	0.012
LOC340069	0.247
EMID1	0.230125
DPM3	-0.0424166666666667
ELA1	-0.3145
SLC25A13	-1.5027
KRT24	-0.23425
SMPD1	0.632
TH	0.04175
COL6A2	1.96271428571429
ANKS1B	1.379
GPR126	-3.6425
ZC3H12A	-0.146833333333333
TMEM47	1.02433333333333
C2orf51	0.0306666666666667
C1orf88	2.65083333333333
HSF2BP	0.2205
AKAP10	1.93125
RPAP3	-0.8655
KLHDC8B	0.79975
STOM	0.5321
MUPCDH	0.21375
C10orf72	0.22175
PLEKHA3	0.833333333333333
TCP11L1	-0.33825
CWF19L1	0.00175
SPEF1	1.52269230769231
YSK4	-0.19175
ELN	2.2809
SAMD8	0.0203333333333333
MPI	-0.878
MEPCE	-0.0189
ABCC3	0.002125
NANOGP1	-4.1455
KCNK17	0.9095
HLA-DMB	3.73716666666667
RRAGA	0.6745
ANGEL1	0.24
RBM32B	0.3895
CPN1	-3.258
MGC52282	-0.00879999999999998
HLA-A	0.634
OR9G4	0.383
EDNRB	-0.283
SCD	1.15607142857143
C14orf80	-0.867166666666667
BAGE2	-0.0065
RABL4	0.295666666666667
RCVRN	-0.268
SHANK1	-0.1965
NLRP7	-2.8385
CD226	0.73375
STAT3	0.6330625
SYNJ2	-0.4622
TPCN2	-0.453666666666667
WDR36	-1.16958333333333
MBD4	-0.467
ROBO1	-0.6951
ST3GAL6	-2.92625
SLAMF8	1.659
ATN1	0.778666666666667
GPR141	0.501
KRT36	-0.456
TPH1	0.0855
DDX52	-0.70325
ZSCAN29	-0.1275
TRPT1	-0.0286666666666667
DPEP3	0.4175
DENND4A	-0.41225
TSPAN16	0.161
PTCHD2	-0.2015
LOC145814	-0.6455
CAP1	0.294833333333333
EIF5A2	-0.7515
NT5DC3	-1.6745
SEPT9	-0.404
SEZ6L2	1.139125
EGFLAM	3.0025
VPS11	0.678125
NDUFB5	-0.4045
CIDEA	1.01783333333333
IER5L	0.98025
N6AMT1	-0.1485
FAM83C	-0.20825
OXR1	0.358
IRX1	1.699
DGKB	-0.3715
GCN5L2	-2.00875
MIR16	0.4585
FBXW9	0.6495
WDR4	-2.831
PDC	0.658
VPS33B	0.00925
HEXB	-0.189
FLJ32214	0.73025
TCEB3	-1.485
CRLF1	-1.87175
ABI3BP	0.58125
C8orf22	-4.19125
PYCR1	-0.56225
KIAA1706	0.6675
CDK5R2	0.7865
WAS	0.3515
C12orf60	0.82625
CCBL2	-0.066125
MADD	0.161
C5orf34	-2.71275
WDR42A	0.7948
KLF12	0.0315
HSPA1A	2.3655
ITM2C	-0.85075
DAPK2	1.56816666666667
LOC442590	1.236
SUMF2	-0.088875
CENPA	-2.95576923076923
TMED5	-0.710875
CDH6	-0.5155
BRP44	0.44625
THG1L	-0.00175
GABRA2	-1.511
C14orf166	-0.62025
MYL1	-1.03066666666667
TNFSF18	-0.468
PAP2D	-0.0798333333333333
PPIB	-0.54575
KLHL4	0.1945
SFN	-0.898666666666667
CCDC127	0.3245
FRAP1	-0.41725
GOLGA5	0.704
SDCCAG1	-0.164875
MGC21675	0.143666666666667
C10orf95	0.38825
KIAA1345	0.184
C1orf163	-0.763
LACE1	-0.889833333333333
OR10K2	0.2515
CENPN	-3.37216
TMED2	0.60525
UGT1A6	-1.7045
ANG	0.1175
U2AF1	-1.751
CASC2	0.488833333333333
NMT2	-0.814666666666667
OSGEPL1	-0.092
DFNB31	-0.2455
SLC6A20	0.293625
DKC1	-1.16925
FXYD4	-0.52575
WDR64	-0.18
MGC5590	0.4365
CREBZF	-0.0253333333333333
DAZ1	0.128
PRPSAP1	-0.459
GCHFR	-0.74725
TTC7A	-1.139875
LOC196993	0.5405
UBD	-1.3465
S100A1	-0.858625
RPL6	0.925833333333333
DNAJB6	0.3324
NAGS	0.7605
C2orf58	0.216
KERA	1.90983333333333
MT1X	-0.6655
UBE2B	1.1184
KEAP1	0.6255
MST1	-2.127125
OMA1	0.471
ABLIM2	0.44825
BCL2L13	-0.381
JAZF1	0.183833333333333
TMEM63B	0.9895
S100A8	-1.5065
ARFIP2	1.20575
UROS	0.593
KHDRBS2	0.2885
POLQ	-3.561
SOAT1	-1.39575
SPAG4	-2.06325
MRPS30	-0.911333333333333
LOC494141	-0.821
OR2T11	0.643
ORAOV1	-0.6307
ZNF184	-0.345666666666667
TCEB3B	-0.0701666666666667
ADAM21	-0.318
GDPD1	0.5615
SPINLW1	-0.37275
PRR14	0.654666666666667
KCTD9	-0.3747
NUDT3	0.19225
KIAA1822	0.7095
HIST1H4K	2.528
DFNA5	-1.386
GABPA	-0.51625
C14orf44	1.08275
POLB	-0.067
PTAR1	-0.55425
SEC31A	0.8008
TRIM58	1.66025
TAS2R14	-0.408
VPS8	0.417625
H1F0	-0.600666666666667
PRKCB1	-4.2005
UGT2A1	0.6145
TOR1B	-0.1
LSS	-1.66908333333333
C2orf19	0.676
HNRNPC	0.196785714285714
TMEM100	-0.923333333333333
LOC116349	-0.263
OR51M1	0.0635
CCDC142	-0.808
ISG15	0.8145625
ZCCHC14	0.1175
CREBL2	0.99725
TGDS	-1.119
DC2	-0.2045
CACNA2D3	-2.01171428571429
ZNF429	-0.42925
LYPD6	0.749
SUCLG1	-0.249666666666667
OR51I1	-0.7225
MAGEH1	1.816
PRPF40A	-0.5135
SMR3A	0.84
SPINK2	-1.1725
THAP2	1.1545
NPY5R	0.253875
IRF4	-2.44825
SPESP1	-0.778333333333333
OR10S1	0.437
DTD1	-1.18225
TUBE1	-1.19425
DDX19A	-1.4165
PDPN	-0.083625
TMEM34	0.430166666666667
MGAM	1.11075
COL3A1	6.15072222222222
GFM2	-0.3029
OR5A2	0.414
PSG9	-0.49025
ARHGEF11	0.301
IVNS1ABP	-0.714125
SIGIRR	1.6065
DUSP19	-0.7125
DNAJC14	0.3747
ACSS1	0.5115
IL1RAPL2	0.2785
C4orf30	0.14725
SEPT4	2.3885
LANCL3	-2.24525
SPAG17	1.44316666666667
PRDX3	0.253375
HNF1A	-0.857375
P4HA2	-0.45975
RFWD3	-1.1605
MOV10	-0.06475
DNAJA5	0.119857142857143
LOC729440	-0.25475
LOC200383	0.197125
SMC2	-2.21675
MIXL1	-1.0725
TMEM9	0.40925
FAM86A	1.693
ZNF174	1.0738
MYH14	-0.20875
CCR8	0.19
VPS37C	1.02916666666667
GPATCH1	0.108333333333333
B3GNT8	2.647
TBX4	1.40475
CNR2	0.1675
PCDH1	1.3295
C5orf29	2.33475
OCIAD2	1.24425
PLCG2	0.17275
KIAA0247	2.413625
HRH3	0.2396
CAPN13	4.1345
CCR1	-0.9087
MGC15523	0.365333333333333
UVRAG	0.195333333333333
DNAJA2	0.111833333333333
ITGA2B	-0.715
CLDN5	3.796875
PTPRN2	1.53935714285714
ZNF512	-0.687166666666667
PSAP	0.875428571428571
CCDC140	-0.2045
LRRC55	0.01575
CYP26C1	0.3775
C8orf47	-0.37025
LYN	-0.04275
DUSP6	1.012
TGFB3	4.02106666666667
ELK1	0.0219
PCDH11Y	0.153666666666667
HGD	-0.7655
C17orf58	0.44575
