Hybridization REF	TCGA-B6-A0RS-01A-11R-A084-07
TLE4	-0.314
ZNF570	1.4805
FLJ43806	-0.5045
TLK2	0.403625
CIR	0.70975
MARS2	0.694
COL24A1	0.32675
SDF2L1	-0.89
HIBADH	0.256333333333333
IGFBP3	-1.71414285714286
C12orf23	1.72425
PSPC1	-0.1225
C20orf43	-0.32925
TRAV20	0.9915
ARHGAP24	0.842875
KIAA1975	-0.02875
C1QA	3.6598
DNTT	-5.4275
C10orf6	0.02075
C11orf41	-0.188
HNRPF	0.52425
COL11A1	5.86116666666667
UBAP2	0.360166666666667
CDKN2AIPNL	-2.1655
C20orf174	3.46725
SPRED2	-0.34925
PLA2G12A	0.379
ICEBERG	-2.12466666666667
SCN10A	0.4485
C11orf65	-0.0245
GBP5	5.5695
PITPNC1	0.637333333333333
POU3F3	0.27
NCOA7	-0.724375
LIN7C	0.4589
LOC348840	-1.172
NKX2-2	-2.71325
ANKRD13D	-0.238
LOC123688	0.0785
FUT2	2.88633333333333
TAAR8	0.234
FZD4	0.478666666666667
PNMA3	-1.43933333333333
OR4L1	-0.0275
WIT1	0.28925
EXOC3L	1.26475
ATPBD4	0.1898
KRBA1	-1.2225
UBXD6	-0.7075
HOXB7	-1.17307142857143
C7orf23	-1.196
UNQ338	0.29575
STAB2	1.14825
CDC20B	-0.1075
IRF9	1.6705
CENTG1	0.133166666666667
TNPO2	-1.416
MCPH1	-0.20375
BMS1P5	-0.621
SLC26A7	0.47075
HIST1H3J	0.382
C9orf3	0.4742
LBH	1.2755
MYO1D	0.69825
PTDSS2	0.0485
NFU1	-0.242
DEPDC4	-0.623
WNT7B	0.7713
GLP2R	-0.125
SETD4	-0.6612
DYNLT3	-0.1
FKBP11	-0.7835
SESTD1	0.623166666666667
FLII	-0.025
RPS16	0.2966
CHPF	0.126666666666667
CSNK2A1	-0.1975
SUMO1P1	0.85875
FKBP6	-0.361
ZNF214	-1.17483333333333
TWIST1	0.190333333333333
DDX56	-0.499833333333333
TRAM1L1	1.941
EPO	-2.647
MRPS18B	-0.4155
ZNF682	-0.2915
RPL14	-0.300333333333333
MAFF	0.58775
LOC51136	-0.236
LY96	0.71025
DDX20	-0.1225
ABTB1	-0.0426666666666667
ARL5A	0.242
CCT6A	-0.57025
HEPACAM	-1.505
EHHADH	1.50883333333333
RBAK	-0.3115
CGB1	1.22025
ITGB5	0.5564
YIPF3	0.54675
FKBP2	-0.379
NR1D1	-1.5975
TMEM110	1.2305
NEK2	-0.445333333333333
PRAMEF8	-3.53225
C20orf52	-0.635666666666667
PCDHGA3	-0.131
VWA3B	0.10875
NDUFA5	-0.655125
THAP9	-0.363
FLVCR2	1.29533333333333
AP1S1	-0.874
SMAD6	-0.96775
SAV1	1.470625
SAT1	2.134125
ZNF251	0.553125
ADAMTS7	0.1324
RPP38	0.68125
C1orf211	-1.6935
YPEL2	1.29615
RBMS1	1.15675
ZNF445	-0.2035
NRXN2	-0.098
PGBD4	0.28025
UGT2B28	-3.1365
WBSCR16	-0.8573
NLRC3	0.674125
ASTL	0.121
ST6GALNAC1	-3.44675
ZADH2	-0.360375
MLLT4	-2.6585
ARL6	-0.0545
MEF2C	0.31725
CBFA2T3	-3.5055
AFF3	-0.842785714285714
COG7	-0.0306666666666667
MYB	-2.38066666666667
PLXNA3	0.141
XRCC2	-2.03083333333333
MMS19	-0.4695
ST8SIA5	-1.2955
CHPT1	-0.562833333333333
KIAA1712	-0.485
OR6X1	0.96
ACTR3	1.338625
UGCG	0.476166666666667
OR4P4	-0.033
ZAP70	-2.6845
LPP	2.12325
ZNF485	1.05875
PTPRCAP	-0.02175
IL12RB1	0.5445
ATRX	-0.00940000000000001
CHST8	-2.7665
C14orf109	0.473
ARV1	0.45225
NMB	-0.749142857142857
COX5A	-0.703166666666667
EIF6	-0.484
MPPED2	-1.94
SEMG1	-0.9415
CHRDL1	0.6285
TRAF3IP2	1.61875
WNK2	0.96075
LILRA4	4.00266666666667
LAMA2	3.532
PXT1	0.204
RLBP1	-3.2305
CD300C	0.937
SLTM	0.035125
FLJ10404	-0.3845
APOBEC3D	-0.732666666666667
RENBP	2.28716666666667
ATXN7L1	0.682125
NID1	0.63575
TUBGCP3	-0.772625
ITIH5	0.871
CCDC110	1.8405
C8A	-3.27625
MGC87042	2.098
HOXC13	1.34625
TFDP2	-0.68975
HCP5	1.98825
POLI	-0.642
UCN	-2.655
ZNF764	0.460666666666667
C8orf45	1.09775
FHL3	-0.553
SPATA5L1	-0.2275
MMRN2	2.68766666666667
NDST1	1.08066666666667
COL20A1	-0.571166666666667
ZNF248	-0.00900000000000001
PELP1	-0.7885
MBL2	-3.028
RNF41	0.441875
C5orf24	0.00875
THOC5	-0.184625
SERINC3	0.0633333333333333
RP11-151A6.2	1.73025
CDCP2	0.1325
HIST1H2AA	0.1425
C11orf75	1.32133333333333
FKBP7	-0.0885
DDOST	-0.3055
GPNMB	3.86833333333333
TTF2	-0.424
KCNT1	-0.093
SLC39A14	-0.548875
NGRN	0.7111
GPR137B	2.4965
MECP2	-0.33675
PSMA1	-0.33675
C16orf73	-5.64
TMEM60	0.228666666666667
CSN3	-0.251
NOS1	0.217333333333333
RAB7L1	2.17216666666667
YBX2	-0.001
KIAA1166	-1.0065
FUBP3	0.7455
ABCG1	1.0045
ACACA	0.328916666666667
ARL11	0.8054
ATOH1	-0.5305
ODF1	0.00800000000000001
CREB3L3	-1.55233333333333
TMEM127	1.20214285714286
DSCAML1	-0.036
PLN	2.7335
LYPLA1	-0.508166666666667
PRDM9	-1.76075
SASP	-1.54225
PLUNC	-0.1255
INTU	0.275
HISPPD1	-0.79725
LNPEP	-0.038
YARS2	-0.452666666666667
APCDD1L	-1.8925
ZCCHC4	-0.3812
FBXO22	-1.08633333333333
TTLL13	-0.6735
ZNF669	0.807333333333333
PTGDR	2.27175
DDX27	-0.19275
KIAA0409	-0.802333333333333
GJB6	-0.438666666666667
ASB8	1.30975
PLP2	-0.492
MEPE	-0.029
OR10J5	0.403
KRT222P	0.4055
COQ7	0.114166666666667
C1orf101	0.5865
RERG	3.2893
CHMP5	0.205375
THAP11	-0.72725
ZNF43	0.841833333333333
ZRANB3	-0.318
KRT13	2.41175
MRPL19	-0.15425
RBBP9	-0.767875
SPATA17	1.311375
BXDC5	-0.0553333333333333
PAFAH1B1	-0.549166666666667
MAGEE1	0.17125
OSTF1	0.1585
KIAA0323	-0.260083333333333
TXNDC13	-1.64616666666667
CNTN4	0.717375
LCE1B	0.565
UNQ501	-0.40025
ZNF154	0.16825
C3orf64	0.0985
SYT5	-0.0466
PON1	-0.1108
FLJ10357	-0.803375
ATP4A	-1.3965
GNPDA1	-0.0283333333333333
MGAT1	0.7795
C14orf121	-0.4475
SLC35B2	0.377
MIER3	-0.679
CHEK1	-0.803875
ZNF8	1.2245
TXNDC1	-0.3685
CKB	-1.9435
RTN3	0.999
FZD2	-0.428333333333333
PART1	-0.288125
PSMB6	-0.7425
PCDHB8	-0.2325
PHC3	1.3188
PPP1R8	-0.417166666666667
NOVA2	1.427
TNFRSF11B	-3.63075
GOLPH3	0.799833333333333
UBLCP1	-0.2385
SUHW3	-1.33775
TTLL1	1.1945
OPN4	0.1305
OR13G1	0.0735
ZPBP2	-0.0956666666666667
HSD17B11	-1.56075
C9orf50	-0.116
DHDDS	-0.0108571428571428
CTSW	1.3803
NEFM	-2.74016666666667
MRPL28	-1.01325
SYN1	0.0583333333333333
PIGV	-0.2555
ZIM2	-1.3355
APBB1	-0.5785
SND1	-0.08125
C1orf123	-0.108833333333333
CHD3	-1.149
BHLHB8	0.13025
RNASE2	0.559166666666667
BCAP31	0.04275
SLC25A44	0.844
CHD6	-0.2761
PIB5PA	2.26476923076923
SELS	0.883
LOC541471	-0.583
FAT2	-0.26
ZNF81	0.3605
OR4C16	0.5465
FLJ10081	-0.31
LRRC4	1.2605
CS	0.920666666666667
N4BP2	-1.015125
IGFBP7	1.43675
ZNF318	-0.443666666666667
NDNL2	0.485
ZNF609	-0.6145
SIRT4	0.34125
EXOSC10	-0.8195
ECE2	0.435916666666667
OVGP1	-0.1785
GTPBP3	-0.728
PACS2	-0.0382
C19orf36	-2.38383333333333
ARL4C	0.2845
ATG4B	-1.11675
UBQLNL	-1.07625
RHOXF2B	-3.894
PLEKHG2	-0.9055
GALR1	-1.239
AQP4	2.44983333333333
HDAC7A	-0.531
DCUN1D3	0.59225
OR8A1	-0.5115
CCRN4L	0.4735
CBR4	0.666666666666667
KIFC1	-1.00466666666667
SLC7A14	-1.563
LHX5	1.269
TRPC7	-0.399
LPXN	0.235
SERPINA1	-2.71925
RPS13	-0.7358
BPIL3	0.3635
PRKAA1	0.10525
FADS2	1.1739
ENAH	0.861375
PRO1768	-0.205
APBA2BP	-0.6945
LIPH	4.18616666666667
C3orf33	-0.1025
RCC2	-0.594571428571429
ALDH1A2	-2.7644
RNF103	1.588
AHCY	-0.01375
ALG12	-0.153
CCL17	2.35925
ZNF543	1.38316666666667
ESRRG	2.0895
CNGA1	4.05375
RDH5	-0.516666666666667
OTX1	-1.2535
PTGFR	-1.11283333333333
CDR2	1.35625
SELE	4.846
NLGN2	-1.76533333333333
EXOSC9	-0.34675
ZNF566	1.106
KLRC2	-3.9975
GPR12	0.754
KIAA0196	0.53775
PDRG1	-0.74375
SSR3	0.751071428571429
MSI1	-0.803
CST9	-0.9725
CC2D1A	-0.797375
PLAGL1	-0.207833333333333
ZNF778	0.1015
RNF2	0.374
KLF6	3.022
THBD	1.57933333333333
tcag7.1314	0.20025
NR5A1	-0.181833333333333
ABCD2	-0.11775
DNAJC7	-0.80925
CLEC4C	0.613
TM2D3	0.57675
CCDC4	0.053
PLAC2	0.07725
DCD	9.14
FAAH	1.565625
POLA1	-0.953833333333333
TM7SF2	0.281625
FLJ39822	-0.9375
FLOT2	-0.408625
MAP4K1	-0.374833333333333
SRP68	0.246125
C21orf74	-0.588
ARPC5	0.243125
LOC126075	1.15775
HECW2	0.6035
ZDHHC4	-0.79775
ANKRD42	0.9626
PDE9A	0.162166666666667
ABCA8	1.1535
NDUFS2	0.52425
UBR5	-0.1465
BTBD16	-2.5665
LOC554174	0.288
ZNF20	0.767
KIAA1843	0.073
WDR17	-0.460125
C15orf33	0.00899999999999999
RNF113A	-0.65375
CAMKK1	-0.5831
CLCN2	-0.8245
ANXA6	-0.5335
LOC340069	-0.3495
EMID1	-0.0892500000000001
DPM3	-0.338333333333333
ELA1	-0.586
SLC25A13	-0.1962
KRT24	1.209
SMPD1	0.0663333333333333
TH	0.00175
COL6A2	0.178357142857143
ANKS1B	1.1395
GPR126	-0.5639
ZC3H12A	0.924833333333333
TMEM47	0.2615
C2orf51	-0.525166666666667
C1orf88	1.33283333333333
HSF2BP	0.37875
AKAP10	0.4605
RPAP3	-0.051
KLHDC8B	0.337
STOM	1.6697
MUPCDH	-0.016875
C10orf72	0.207125
PLEKHA3	0.251833333333333
TCP11L1	1.04175
CWF19L1	0.393
SPEF1	0.130076923076923
YSK4	0.19575
ELN	1.278
SAMD8	1.41316666666667
MPI	-1.565
MEPCE	-0.4042
ABCC3	-1.00075
NANOGP1	-3.4
KCNK17	2.857
HLA-DMB	4.5085
RRAGA	1.3725
ANGEL1	0.29475
RBM32B	-0.193
CPN1	-3.2755
MGC52282	-0.3708
HLA-A	1.40058333333333
OR9G4	0.1095
EDNRB	-1.4215
SCD	-1.07578571428571
C14orf80	-1.733
BAGE2	0.17
RABL4	0.962833333333333
RCVRN	-0.171
SHANK1	-0.206
NLRP7	-2.94975
CD226	1.86175
STAT3	1.5616875
SYNJ2	-1.4691
TPCN2	0.107833333333333
WDR36	-1.1655
MBD4	-0.14475
ROBO1	0.0492
ST3GAL6	-2.757
SLAMF8	3.7795
ATN1	0.241333333333333
GPR141	0.18925
KRT36	0.595
TPH1	1.1985
DDX52	0.4155
ZSCAN29	0.509333333333333
TRPT1	-0.636833333333333
DPEP3	0.61925
DENND4A	-0.6465
TSPAN16	-0.8065
PTCHD2	-0.2595
LOC145814	-0.266
CAP1	0.850666666666667
EIF5A2	-0.3052
NT5DC3	-0.5205
SEPT9	-1.237125
SEZ6L2	-2.026375
EGFLAM	2.7635
VPS11	0.33
NDUFB5	0.203833333333333
CIDEA	3.501
IER5L	0.84825
N6AMT1	0.21775
FAM83C	-1.04625
OXR1	0.292666666666667
IRX1	-0.3295
DGKB	-0.8605
GCN5L2	-1.87875
MIR16	0.680875
FBXW9	-0.81125
WDR4	-1.1075
PDC	-0.1055
VPS33B	-0.782
HEXB	-0.09625
FLJ32214	0.1685
TCEB3	-0.52075
CRLF1	-4.2055
ABI3BP	1.7145
C8orf22	-4.02775
PYCR1	0.168625
KIAA1706	0.981
CDK5R2	0.383
WAS	0.48
C12orf60	-0.795
CCBL2	-0.193375
MADD	-0.80875
C5orf34	-0.95725
WDR42A	0.6238
KLF12	0.145
HSPA1A	1.35475
ITM2C	-0.9295
DAPK2	1.54866666666667
LOC442590	-0.7385
SUMF2	0.35125
CENPA	-1.52761538461538
TMED5	-0.287375
CDH6	-0.7128
BRP44	1.4985
THG1L	-0.94475
GABRA2	-1.96375
C14orf166	0.129
MYL1	-1.646
TNFSF18	0.7315
PAP2D	-1.76533333333333
PPIB	-0.16475
KLHL4	-0.29425
SFN	0.356166666666667
CCDC127	0.706
FRAP1	-0.38875
GOLGA5	1.141
SDCCAG1	-0.10825
MGC21675	-0.241333333333333
C10orf95	-1.03425
KIAA1345	-1.4295
C1orf163	-0.604
LACE1	0.238166666666667
OR10K2	0.0215
CENPN	-1.8854
TMED2	1.60975
UGT1A6	2.04
ANG	-1.413
U2AF1	-1.235
CASC2	0.181333333333333
NMT2	0.0375
OSGEPL1	0.697875
DFNB31	-0.815
SLC6A20	1.1495
DKC1	-0.7795
FXYD4	-1.4645
WDR64	0.64725
MGC5590	0.433
CREBZF	-0.2125
DAZ1	-0.48475
PRPSAP1	0.187
GCHFR	0.381
TTC7A	-0.143125
LOC196993	0.82
UBD	1.95016666666667
S100A1	1.157125
RPL6	0.445
DNAJB6	-0.21905
NAGS	0.1023
C2orf58	0.8535
KERA	0.180833333333333
MT1X	-0.3876
UBE2B	-0.1257
KEAP1	-0.5375
MST1	-3.49625
OMA1	-0.3065
ABLIM2	0.32675
BCL2L13	0.527
JAZF1	0.460666666666667
TMEM63B	0.8225
S100A8	1.037
ARFIP2	0.93475
UROS	0.28925
KHDRBS2	-1.8535
POLQ	-2.12825
SOAT1	0.27975
SPAG4	-2.608
MRPS30	-1.16083333333333
LOC494141	-0.509
OR2T11	0.318
ORAOV1	-0.3493
ZNF184	-0.2755
TCEB3B	-0.352833333333333
ADAM21	1.156
GDPD1	0.37875
SPINLW1	0.0855
PRR14	0.255833333333333
KCTD9	-1.5114
NUDT3	0.80025
KIAA1822	0.9876
HIST1H4K	0.6435
DFNA5	-0.805
GABPA	0.19675
C14orf44	0.16325
POLB	0.183625
PTAR1	-1.56175
SEC31A	-0.1041
TRIM58	-2.14725
TAS2R14	-0.3695
VPS8	0.77975
H1F0	1.34983333333333
PRKCB1	-1.98716666666667
UGT2A1	0.3725
TOR1B	0.73125
LSS	-0.41275
C2orf19	0.481
HNRNPC	-0.0861428571428571
TMEM100	-2.13583333333333
LOC116349	-0.23275
OR51M1	-0.5335
CCDC142	-0.4495
ISG15	0.975375
ZCCHC14	-0.337
CREBL2	0.825375
TGDS	-1.142
DC2	0.12575
CACNA2D3	-2.44228571428571
ZNF429	0.830375
LYPD6	2.117
SUCLG1	0.0806666666666667
OR51I1	-1.3705
MAGEH1	1.4045
PRPF40A	-0.194
SMR3A	0.8875
SPINK2	0.302
THAP2	0.319
NPY5R	-1.084875
IRF4	-1.800625
SPESP1	-2.13083333333333
OR10S1	-0.1175
DTD1	-1.506
TUBE1	-0.0475
DDX19A	-0.6655
PDPN	-0.262625
TMEM34	1.48158333333333
MGAM	-0.5435
COL3A1	5.46438888888889
GFM2	-0.8194
OR5A2	0.1915
PSG9	1.633
ARHGEF11	0.769333333333333
IVNS1ABP	-0.2120625
SIGIRR	0.44725
DUSP19	0.17475
DNAJC14	0.6086
ACSS1	0.4245
IL1RAPL2	0.397
C4orf30	-0.9165
SEPT4	1.8525
LANCL3	-0.96675
SPAG17	0.191333333333333
PRDX3	-0.334125
HNF1A	-1.76925
P4HA2	0.374375
RFWD3	-1.4305
MOV10	-0.777
DNAJA5	-0.137071428571429
LOC729440	0.4385
LOC200383	0.20225
SMC2	-1.659
MIXL1	-0.790166666666667
TMEM9	1.354
FAM86A	0.8155
ZNF174	0.1739
MYH14	-0.4255
CCR8	1.05325
VPS37C	0.654833333333333
GPATCH1	0.307
B3GNT8	2.676
TBX4	0.0725
CNR2	0.3695
PCDH1	0.4515
C5orf29	3.181875
OCIAD2	1.97875
PLCG2	1.01925
KIAA0247	2.51775
HRH3	-0.0863
CAPN13	3.943125
CCR1	0.3883
MGC15523	-0.489611111111111
UVRAG	0.4565
DNAJA2	0.635166666666667
ITGA2B	-0.580166666666667
CLDN5	3.28925
PTPRN2	-2.38278571428571
ZNF512	-0.5805
PSAP	1.77128571428571
CCDC140	-0.371
LRRC55	-0.0195
CYP26C1	-0.0875
C8orf47	6.06475
LYN	0.6435
DUSP6	-0.307
TGFB3	3.58233333333333
ELK1	0.2677
PCDH11Y	-0.538166666666667
HGD	-0.13775
C17orf58	1.66025
MYO3A	0.9125
SERPINE2	-3.70466666666667
AARSD1	-0.66725
C14orf73	-1.9995
ADAM33	-0.4995
ZNF491	0.4505
MAPK6	0.205833333333333
TCN1	0.757833333333333
SLC24A6	0.2685
UBE2R2	0.5015
H1FNT	0.4075
TATDN2	0.3815
LILRB1	2.6035
P2RY5	1.0115
NUCB2	0.2985
C2orf37	1.32825
SNX27	1.45816666666667
MTA3	-0.507875
FOXO4	0.109
ID4	4.71633333333333
SOX5	-2.43683333333333
PXMP3	0.787875
OR52M1	-0.066
SFT2D3	0.42175
INA	-3.26633333333333
MCOLN1	0.56625
NFIX	0.7752
CLEC14A	4.82966666666667
HIBCH	0.5155
PLA2G5	1.19725
TIMM10	-0.347333333333333
MED17	0.4034
COL4A4	0.0325
TPP1	0.368666666666667
GJA3	-2.06166666666667
TMPRSS5	-1.8715
AADACL3	0.1205
DNMBP	-1.673
ENPP5	2.94766666666667
NQO1	-0.5664
ZSCAN2	0.036375
SEC24C	0.478
GTF2A1L	0.906
AXIN2	1.7644
FAM33A	-1.19216666666667
C16orf13	-0.245
SPNS2	1.95
TAF1	-0.04925
AP1G2	-0.915666666666667
RBM42	0.402
HCN2	0.272
EFHB	-0.277
RUSC1	0.4805
GRIK5	0.222
USP21	0.339
ATAD3C	0.222
ORMDL2	0.8635
PRSS7	-3.2425
PSAT1	-3.45875
FLJ13195	0.1515
TBC1D1	0.637666666666667
IFNG	3.242
OTOS	-0.0748333333333333
ZNF773	0.2305
EMD	-0.36675
RETN	2.85525
CCL8	5.3475
APH1A	1.0675
COX18	0.846625
GTF2IRD2	0.22275
CCDC82	-0.872916666666667
PAFAH2	0.4268
NPEPL1	-1.1979
RP11-114G1.1	1.2675
TP53INP1	1.210125
ZNF300	-2.73466666666667
FOXL2	-3.54575
LARP2	0.265333333333333
LATS1	-0.12625
HTR6	0.234
SPOCK2	0.881666666666667
RNF144B	4.51666666666667
HTATIP2	-0.252625
MGC10334	0.0365833333333334
CENTA2	2.70016666666667
FGF2	-1.382
FXYD7	0.675
PHYHIPL	-1.9355
GPR34	4.6855
DDX6	0.900666666666667
OR10W1	0.019
LHFPL1	-1.2275
ZNF313	-0.145285714285714
VPS28	0.41
AP3M1	1.0521
AKR1CL2	0.8655
TRAF4	-0.714571428571429
OR2B11	0.218
C19orf12	0.891333333333333
AKAP9	-0.0468333333333333
C1orf62	0.16775
SLC20A1	-0.8509
FAM112A	0.18425
LDB2	0.715625
MRPS23	-0.215
KLK5	4.479375
SPTB	0.0756
EFEMP2	0.0775
EFNB2	3.18175
PCM1	-0.541214285714286
NMNAT3	1.3315
TSG101	0.878666666666667
C8orf40	-0.118
NOB1	-1.73225
ABHD3	-0.65975
GTF3C4	0.719875
PIGN	0.929666666666667
GALNTL1	-2.13225
AEBP1	1.326375
OR9Q1	0.1275
ANKRD2	0.95275
CCL28	2.35675
TRIM38	-0.2835
TMCC1	0.1735
SMG5	-0.22025
LRRC7	-1.0645
NCAPD2	-1.38766666666667
C6orf153	-0.1595
C1orf74	0.02125
OTUD6A	0.245
DCP2	-0.122166666666667
TMEM24	1.09225
RPL18	0.817166666666667
TMEM177	0.33925
LRRC37A3	1.14275
C1D	-0.937333333333333
LDHC	-1.376
UBE4B	-0.726
NIT1	0.72075
BTN3A3	1.321375
RASD1	3.644125
COMMD3	2.34475
SHFM1	-0.19825
BIRC8	-0.00375
DUT	-0.3925
C12orf51	0.0305
LRRC59	-0.106333333333333
LY6H	1.40125
WDR22	0.477583333333333
EDEM1	0.0569285714285714
ADH1A	3.359
PANX2	-0.8225
CYP11B1	0.40725
CDC73	0.909
GPR172A	0.523
GSTM3	1.56992307692308
KCNA5	4.66375
SERAC1	0.435166666666667
NFATC2	0.177
ANAPC5	-0.5251
C15orf24	0.05975
NFATC2IP	-0.253333333333333
TNRC6C	0.241333333333333
MGC102966	-1.349125
FGD5	1.20066666666667
MED9	-0.08925
RAB13	0.301333333333333
C15orf49	0.707
CRYGS	-0.7805
C12orf53	-1.5721
LOC283693	-0.881
COX6B2	0.590625
PHF14	0.25575
FAM3A	-0.57075
RPL13	-0.6386
PRDX2	-0.9922
FLJ34047	-1.35975
PRMT3	-0.29425
KCTD19	-2.1525
TRIM10	-0.648833333333333
MGC26597	-0.0946666666666667
GCNT4	0.1555
GPRASP1	-0.6235
CDKN1C	-0.8955
RHBDL2	1.0203
HSPH1	0.302
AQP1	2.750625
COL17A1	-1.0231
GFAP	0.0844285714285714
CDC16	0.769
KIAA1614	0.0865
C6orf118	-0.0973333333333333
ZSWIM5	-2.77375
FAM83F	3.68875
LYNX1	2.258125
SYNPR	-0.62725
XG	1.704
PRSS16	0.557375
KIF13B	0.449357142857143
PCDH9	-1.2705
HIST1H2AH	0.530333333333333
RBM18	0.6585
ZNF626	-0.1055
HEXIM2	-0.405166666666667
ITFG1	0.134
TUBG2	-0.5125
SFRS7	-0.470916666666667
C9orf14	0.9995
EXTL1	-0.55425
GBP3	0.470833333333333
WDR5	0.371
RARG	0.0146666666666667
MYO7A	1.187375
CECR6	-1.0645
C13orf3	-0.4805
SFRS18	-1.809375
ACVR1B	-0.136
PSMD1	-0.3549
C7orf31	-0.165166666666667
ILVBL	-1.04125
IFNGR1	2.27675
RNF186	0.6175
NOL9	-0.72875
MAGEL2	-0.311
SLC29A2	-0.30425
NHSL1	0.20625
RBMX	-0.5505
PSORS1C2	0.320625
RAD51L3	-0.0760833333333333
LCN6	0.765
ORAI2	-0.8565
BRUNOL6	-0.1417
OR4K5	-0.2695
CDC123	0.51025
MSLN	-2.329
WWTR1	1.07666666666667
ZNF700	-0.813166666666667
COBL	0.041
PPP1R16B	0.507857142857143
GAS7	-0.309
MDN1	-0.2015
HAAO	1.839
C9orf68	0.02675
TNFAIP2	0.35275
FOXN1	0.4275
hCG_2033311	-1.20916666666667
ATP6V0D2	1.3796
RPL41	-0.02125
SLC38A1	1.34225
ARHGAP6	-1.19558333333333
ADAD2	-0.7975
PHF20L1	0.5060625
MCM3AP	-0.340666666666667
ST3GAL3	-1.14583333333333
SNX1	-0.223
ELF5	4.41475
PARP3	-0.383125
RBM8A	-0.853875
LINGO4	0.891
ITGA9	0.272166666666667
ZFR	0.18825
ACSL6	-0.756
FLJ20699	-0.5316
DAOA	0.5585
FABP4	5.5795
KCNB1	1.816
CANX	0.4549
SLC25A28	0.310333333333333
ADIPOR2	0.47125
ECHDC2	0.928875
SMA4	-0.942
FRZB	1.897
PABPC1	0.150833333333333
DMRTB1	-0.086
APOBEC3G	0.7225
CATSPER2	-2.20166666666667
CUEDC1	0.907666666666667
STARD9	-1.503125
CLDN8	6.0875
LOC23117	-1.53486363636364
E2F6	-0.356388888888889
TMEM126B	-0.400166666666667
DPY19L4	0.87075
GIMAP5	3.1655
NDUFA9	0.477333333333333
FAM77C	-0.589
CTPS2	1.222
LOC51035	-0.1405
WDSOF1	-0.608
EGLN3	2.130375
PITX3	0.317333333333333
OR52E8	-0.708
GRM4	0.056
KLK1	-2.60166666666667
GPM6B	-2.254125
RRAGD	1.66033333333333
PAGE5	-3.34425
UCHL5	0.128166666666667
ULK3	-0.6865
AIM2	2.202
PNO1	-0.3155
OR2F2	0.7185
GNAT2	-0.2135
SIX1	0.6795
ST13	0.8945
ZBTB44	0.46875
TIMP2	0.4415
ZMAT4	-2.387
GTF2IRD1	0.562
ZNF19	-0.0905
ZNF714	0.64325
RSC1A1	0.1925
C9orf80	0.37725
PSMA8	0.0903333333333333
TMEM141	1.93825
COX4I1	-0.806214285714286
CTAGE1	0.668833333333334
DTWD1	-1.11025
HSD11B1	2.01175
KRT6B	2.220625
ARID4B	0.9225
LHFPL3	-0.1695
WWP2	0.00183333333333333
ZNF326	-0.266333333333333
RGPD1	-0.438
CTSH	0.0566666666666667
FASTKD1	-0.71825
PAF1	0.9795
TTC9C	-0.034
IFT57	-0.1372
PRSS36	-0.974
IL20RB	-2.142
ZNF592	0.101833333333333
DCTD	-0.2254
CFP	0.67225
MFNG	-0.617625
JMJD2B	-0.4895
ALDH3B1	-0.19225
THSD4	1.55116666666667
KCNJ5	3.32533333333333
LMNA	0.152666666666667
TBCD	-0.026
ZNF250	1.026
CASQ2	1.65
PEG10	-5.38458333333333
PRAME	-3.28053333333333
NP	-0.367
TRIM59	0.814666666666667
ZNF12	-0.05775
XTP3TPA	-0.00275
SIGLEC7	0.6047
PANK4	-1.0275
FAM70A	-0.0555
SNED1	-0.40625
HIP1	0.5532
RAET1E	-2.32033333333333
AMAC1L2	-0.8985
AHNAK2	0.924833333333333
TOE1	-1.25366666666667
RECQL4	-1.5305
SPRYD3	0.28875
DPAGT1	0.716
MAGED2	0.8091
ANKRD55	-1.05175
TRPS1	3.76258333333333
DOK7	-2.974
TFPI2	-6.90475
GTF2H3	0.566166666666667
CYP4F11	-1.70375
LHX2	-3.01166666666667
ATG16L1	0.261666666666667
ASB12	0.2565
C1orf116	3.3195
NF2	0.417
POM121	-0.5817
PHYHD1	-0.4227
TXNDC17	-0.538166666666667
DKFZp779O175	0.496
NUP62	0.4165
MYO18B	-2.58766666666667
PRAMEF1	0.288
TCBA1	0.605125
TMEM168	1.075
FJX1	1.7525
CLCF1	0.185
SEPN1	0.085875
IGSF2	0.55525
NUDCD1	0.152166666666667
TFF3	1.47266666666667
NDFIP1	0.738428571428572
CHCHD4	-0.09575
TNR	1.0695
CUTA	0.067
USP44	-3.256
DPP10	-0.2156
IWS1	0.247666666666667
PCGF1	0.3785
SULT1C4	-0.0775
NTF5	1.7195
PTPN13	-0.67
SSTR5	0.535
SFRP1	-0.184625
IDH3B	-1.145375
SUOX	0.8845
TMCO5	0.7625
GOLT1B	-0.285
MIB1	0.691571428571429
PCDHGB1	0.8215
SUSD1	0.67375
ICAM5	-3.36683333333333
PAPOLB	-0.10025
URM1	0.3277
TMEM106B	0.0941666666666666
LRIG2	-0.47825
SLC27A5	0.164
CLIC6	0.619
ZNF420	1.62416666666667
SCN9A	-0.8887
KIAA1909	2.8585
ELMOD1	-0.81225
PRKAG1	-0.5975
FAM64A	-2.48277777777778
EEF1G	0.41725
SMAD5	0.5635
INCENP	-0.77875
WASF2	-1.4615
GARS	-0.1716
CDK10	-1.2771
HLX	0.370833333333333
MDM4	0.292375
ZNRF1	-0.9925
HHATL	-2.028
FAM21C	0.8318
HIST2H3C	-0.065
PFDN2	0.701625
ZNF200	-0.28975
NDN	-0.97725
