Hybridization REF	TCGA-B6-A0RQ-01A-11R-A115-07
DNAL4	0.61925
IPP	0.23925
TMEM59	1.058875
C1orf157	1.0795
RGS4	-1.3205
DDX18	-0.482166666666667
SNX6	-0.587
ZNHIT2	0.0973333333333333
NCDN	-0.128833333333333
FLJ33534	0.54025
RAG1	-1.25928571428571
OR4D10	0.2535
PTPN5	0.413166666666667
POMT1	0.21025
LRRC8A	0.1805
CYP1A1	-0.62425
CAPN1	-0.322333333333333
DDHD2	-0.315875
GRIK2	0.14975
GNRHR	-0.03425
PPBP	0.612
HTR3A	-0.801125
SLITRK4	1.4065
ANKRD49	0.2765
BTF3	0.4411
SARS	-0.0775
C13orf18	1.04766666666667
CACNB1	0.2735
QKI	0.672545454545455
SETMAR	0.7815
MAN2B1	-0.194333333333333
EML3	-1.14875
ACADL	2.02733333333333
OFD1	0.993625
DEFB114	0.185
CGA	-4.1942
PEX16	-0.483833333333333
LRRC10	0.4065
GNG12	0.4195
C1orf152	-0.9455
CHRM1	-0.0755
CD53	-0.84275
DBH	-0.60875
TFAP2B	4.469625
HIST1H2BJ	-1.14666666666667
FAM46D	1.799
TMEM11	0.23075
C3orf32	-2.92175
PCCB	-1.87575
IPO13	0.05275
C6orf105	-1.054
COMMD5	0.041
SUV420H1	0.3711
LTBR	0.14925
ARHGAP15	-1.846125
HDHD2	0.41775
TDRKH	-0.266666666666667
LOC401052	1.253
PSG4	-0.1985
GNB4	-1.0452
SPATA4	2.51225
SLC9A3	-0.2575
OSBP	0.668166666666667
NBPF3	0.57525
DOCK11	-0.3765
SLC39A5	-1.67883333333333
PRR5	0.4433
C10orf63	0.583
SMTNL2	-0.122
ADRA1A	0.185
ASAH1	1.0781
DOM3Z	-0.3592
GIPR	0.624
AHI1	0.157416666666667
NADSYN1	-0.526333333333333
RGS14	-0.7945
IL18BP	0.7204
RTN4RL1	1.8555
ARMC6	-1.16625
PSMD5	-0.683333333333333
HK3	-0.0796
OR4S1	1.484
RSU1	0.732
MAD2L1	-3.86044444444444
EIF4A3	-0.06475
DLEC1	0.3795
E4F1	-0.418166666666667
CHMP2B	0.7231
CAMSAP1	0.4685
RPS21	-0.124333333333333
ARID5A	2.2175
UBE2N	-0.3075
IGSF8	0.848833333333333
MAGEB6	-0.6825
ACAD11	-0.7455
MGC4172	-0.583
LMO4	-0.06025
KLKB1	0.55
HP	-0.323
HDAC3	-0.3865
SCHIP1	1.459
CLCA1	0.189
OLFML2A	1.22614285714286
C1orf112	-1.87325
KIF19	0.786090909090909
HAPLN4	0.0507
CXCR7	-1.32733333333333
GOT2	-0.5305
RAB38	-1.028125
DCX	1.9315
PPM1H	-0.593916666666667
NFYC	0.214166666666667
KIN	0.28575
ZNF228	1.61925
PLSCR4	3.03916666666667
HIG2	-1.1005
FAM79B	4.0815
C21orf86	-0.5456
KCNK10	0.34125
ZNF738	-1.24475
FSTL5	-1.01816666666667
OR6A2	0.629
OTOA	1.1525
EXOC1	0.589625
AHRR	-3.559625
PDAP1	-1.819
C19orf6	-0.619125
ZAN	0.21425
LY6G6E	0.7395
EIF4E2	-0.905
C20orf198	-0.31625
ZNF324	0.56625
CYP3A5	-2.97233333333333
ENTPD7	0.779666666666667
MBOAT5	-0.2985
GJB5	2.003
TTC13	-0.87275
S100Z	-1.59683333333333
KIAA0664	-1.07933333333333
PDGFRB	1.27883333333333
IL17D	-1.36475
OR56B4	0.557
RDX	-1.44316666666667
SLC34A3	-0.0315
IL28B	-0.4725
JUND	0.8065
CHRNB1	0.333875
CAMK2B	3.165
FETUB	-0.95025
CXorf23	1.6435
MRTO4	-0.955375
TTC3	0.8795
NDUFB8	-0.110666666666667
EDG2	-0.68375
SEMA3G	1.73875
IL23A	-3.03
GRHL1	1.8436
LOC441054	-0.4395
WDR65	1.227
PSTK	-0.22825
STOML3	0.414833333333333
R3HDM2	-0.0229
C5	-1.7025
SLC2A10	0.000833333333333353
C3orf22	-0.182
PAQR3	-0.888230769230769
ANKRD26	-0.267
HCRTR1	-0.678
LOC399947	-0.784666666666667
PSD2	1.9155
TIGD2	0.5935
SCRN1	-0.928625
COQ10A	-0.56175
DDI2	0.2965
METTL7B	-0.518
UCN2	0.284
FAM92A3	-0.9215
WDR16	0.60025
ZNF511	-0.2545
ZMYM5	-0.855875
POLR3G	-2.8425
ZNF586	-0.38475
C1orf49	0.786833333333333
TANK	0.644
RCAN1	1.76016666666667
PELI3	1.428
LIMD2	-1.15666666666667
TMEM189	-0.957
NTN4	2.504875
LOC151300	-0.188
CLEC2A	-1.871
GPR135	-0.13275
DPYSL4	-1.6799
JAK2	0.403
TSHZ1	1.13433333333333
TM9SF4	-0.621
ZNF264	0.816833333333333
SIRPG	0.11425
BICD1	0.679
HERC6	1.51033333333333
METTL5	-0.483
CASP1	1.4505
PRRT1	-0.0696666666666667
PLA2G4C	1.421
ICA1L	0.287928571428571
TPTE2	0.29875
OTUD7A	0.539666666666667
AQP11	-1.09675
APOA2	-4.0573
KALRN	-0.2507
SECTM1	-0.249416666666667
IFNAR1	0.0465
TALDO1	-0.6135
RAB11FIP4	0.134833333333333
EIF5A	-2.1775
FAM49A	2.19475
NEGR1	0.133166666666667
YTHDC2	0.151375
EHD2	0.167875
NCF1	0.8546
SCRT2	-0.25
HOXA5	2.65416666666667
NUP133	-0.0385
FGF12	-0.3753125
SLMO2	-0.8605
SNTA1	-0.742
CACNG2	-0.0206666666666667
GCM1	0.488125
ELF1	1.1505
TLR5	3.66175
TCFL5	-0.988083333333333
RBMY2FP	-0.556
LOC100125556	-0.12975
FAM129B	-0.136375
MAP3K7IP1	0.02425
NCK2	0.0785
OXA1L	-1.00075
FMO9P	-0.3015
ZSCAN12	0.21825
PSMD12	-0.5785
HSCB	-0.14175
CLDN10	-1.656
MGC13053	-1.20225
HPCAL4	-0.8065
ASZ1	0.2445
MEX3D	0.0709166666666667
NFAT5	0.7988
CSPG4LYP1	-0.135333333333333
FBXO3	0.5183
DVL1	-0.792166666666667
CMKLR1	0.826833333333333
TYMS	-4.3685
PEF1	0.5725
ZNF750	2.50933333333333
MCM5	-1.408
MEGF11	0.68825
KCNK7	-0.403
PTP4A3	-0.2675
C1QTNF2	-1.29483333333333
OR6S1	0.6015
FAM122B	-2.037
ZNF551	0.17075
HBQ1	-2.28
GEMIN6	-0.76675
ARSK	-0.10275
RBP7	3.97966666666667
CPNE9	-0.48325
DSC1	2.5005
LOC730112	-0.44425
MAP2K4	1.04475
HS3ST5	-2.206
EPB41L3	-0.95175
TEKT2	1.16575
CDKN2B	-0.342666666666667
ZNF480	-1.3495
MAP3K6	0.8306
MAP6	2.60233333333333
HN1	-1.4211
OR2L13	1.21166666666667
SLC16A11	0.892
FAM96A	-0.88
APOL1	-0.56075
C5orf32	-0.244
RTP1	-0.355833333333333
RNF175	1.87825
ZBTB41	1.037
AHCTF1	-0.00640000000000001
SAE2	-0.7212
ITGA2	1.60883333333333
MME	2.33683333333333
CCDC14	-0.59125
MAST4	1.23192857142857
KRT33B	-0.7715
KCTD2	-0.0303333333333333
WDR26	0.483
MFI2	1.85725
NR4A3	-0.853625
ARSA	1.142
UNKL	-0.163166666666667
SULT6B1	-0.1895
CCNA2	-4.2365
SOX15	-0.505
PPAPDC1B	0.77475
C19orf44	0.3095
MCAT	0.05975
ARID1B	0.20675
OR52N1	-0.083
C12orf48	-2.8585
MAGI1	1.561
NIPA2	-0.81225
GBX2	-1.87825
RSHL3	0.852625
RAVER1	-0.422166666666667
C15orf17	0.29625
SLC30A2	1.434125
ZNF518	0.29775
PCYT1B	-0.1
C10orf114	-0.9325
EIF3H	0.283416666666667
SLC25A39	-1.3055
KIF1B	0.35675
AMOTL2	0.3965
C6orf120	0.4605
PSRC1	-2.2085
PLA2G10	0.655875
KIF5C	0.475375
MRPL37	-1.385
C17orf62	-0.575666666666667
C9orf135	-0.6386
DUSP10	0.0609
CLCNKB	0.185
PSMA5	-0.8205
C8orf53	0.63825
AMPD3	0.255333333333333
PIAS1	-0.1625
ADCYAP1R1	0.2505
GYLTL1B	0.7215
CDH20	0.433
FBXO7	0.32675
TMEM134	0.283166666666667
FLJ14213	-0.404333333333333
ZNF3	-0.189
LRRFIP1	0.25825
CNOT2	0.531833333333333
ABI3	2.17325
ALDH5A1	-0.86925
HNT	1.8871
SERPINA4	-2.52625
TK2	0.479083333333333
STMN1	-2.395
GUCA2A	-0.3056
GALNT10	0.314357142857143
DPP6	-0.213736842105263
C9orf93	1.05725
PRELID2	-0.534
STK39	0.428375
SFTPA1	-1.4315
CKS2	-2.84344444444444
RHO	0.3145
C20orf135	-0.308
XKR3	-2.232
CR1	0.24525
RPS6KA2	1.18414285714286
C20orf112	0.53375
MRPL22	-0.61175
C4orf23	0.216
GADD45B	0.50425
KLHDC1	1.9395
C2orf48	-1.9365
ZNF287	1.773
DAAM2	-1.3675
DPPA2	-3.51216666666667
TCTN3	0.294166666666667
DNAJB11	-0.55175
FPR1	1.622
DEFB4	0.066
PTCD2	-1.0563
SMOC2	4.89266666666667
CABP7	1.929
SERPINB11	0.00174999999999999
MAGEF1	0.59675
NDE1	-0.509
ITGA10	0.8945
FSHB	-0.2085
ANXA2	0.744375
HORMAD2	-0.3325
HLCS	0.1595
MCF2L	1.06983333333333
FH	-0.7645
TBC1D24	0.937
KIAA1505	1.47775
LGALS2	-0.80725
CNBD1	-0.0595
SYNPO2L	1.74025
PTPN23	-0.206785714285714
C1orf183	-0.472
MAGEA8	-3.0105
DGCR8	-0.635125
GSR	-1.4575
PAQR7	0.166
ZNF676	0.245
CACNA1C	0.523
SP7	-0.2565
PDCD6	-0.28925
NRN1L	-0.8445
BRI3BP	-0.75775
KIAA1183	0.56225
ASB4	-0.092
CCL23	1.4677
OBSL1	-0.4565
SLC12A7	-0.0844166666666666
KIAA0240	1.812875
CD1B	-3.92716666666667
FCGR2A	-0.435375
MDC1	-1.1495
HTR1A	0.240666666666667
OCEL1	-0.158
ATP11B	-0.4961875
FBXO34	0.200666666666667
PCDH12	2.788
RPE	-1.25175
C17orf74	-0.348
CSDC2	0.4125
PET112L	-0.30875
TMBIM1	0.471125
P2RXL1	-0.119
TCHP	-0.896
TRMT1	-1.3915
F2RL2	1.26225
LRRC32	2.30416666666667
IMPG2	-0.076
BGLAP	-0.491
LOC493869	-1.32683333333333
MRAS	3.1785
SLC35F5	0.8735
CBWD1	0.363
AXL	-2.152375
ATP2C2	1.55375
TELO2	-1.108
PNPLA3	-1.53475
PCDHB14	1.84625
CD276	-0.39325
KRT80	-0.33025
DUSP28	-0.156
CSNK1E	-0.384666666666667
SRP14	0.8955
KCNQ4	-0.49
KRT72	0.0416666666666667
CCDC117	-0.16675
C6orf89	0.0443888888888889
TUBB2B	-1.83433333333333
RTN4IP1	-1.11725
CR1L	-4.17966666666667
CEND1	-0.185375
C12orf41	-0.968833333333333
RNF31	0.024
UBN1	0.173666666666667
C17orf32	0.330125
SLC5A7	0.47475
GPR92	1.45466666666667
ESAM	2.0374
CTNNA1	0.111166666666667
HRBL	0.0904
CBX4	-0.59725
TMEM182	-0.18575
SH3TC2	0.247833333333333
IL10	0.276
PXMP4	0.4625
RNF167	-0.3318
PAK7	4.97666666666667
ETV3	0.1875
ATPIF1	-0.549
LOC554207	-2.02683333333333
OR8H1	0.07675
WDFY3	1.505625
DPM1	-0.923
GPSM1	0.093
WDR92	0.1667
LRP1	-0.0896666666666667
ANKH	0.899125
THUMPD3	-1.3475
POLR1B	-0.61575
OLFM4	4.76483333333333
RAD9B	0.25925
TSPY2	-3.341
PAX6	-2.34933333333333
SCG2	-3.6995
SLC17A6	-0.06
FMO3	1.752875
PADI4	0.23775
TUBB4	-1.015
NLK	-0.78825
POU4F3	-0.098
SDF4	-0.675
ITGBL1	3.29716666666667
NETO1	-2.201125
TAP2	-0.383375
ABBA-1	-0.473583333333333
GNAI1	0.4645
VPS4B	0.91775
NOPE	-0.6317
GALNT6	2.24033333333333
SESN1	0.94675
GBE1	-2.02344444444444
CLASP1	-0.2725
RASGEF1B	0.49525
ACOT11	-0.0778571428571429
AFAP1	0.79125
OR2H2	-0.32
DPY19L2P1	-1.168
DZIP1	-1.42275
SEC22C	0.08225
GPR161	-0.0241666666666667
RNF146	0.2785
WDR74	-0.966875
GALP	-0.229
PURA	1.97125
DNPEP	0.0419999999999999
RP11-78J21.1	-0.73725
ERBB2	1.942875
FANCM	-0.366416666666667
NEO1	0.8755
DDX3Y	-5.1447
RPS3A	0.74125
MXRA7	0.0957142857142857
LGALS3	0.7715
GLT8D1	0.131
CFL2	-1.11
UPB1	0.05175
NAP1L5	0.476125
CLDN14	-1.75875
DHX38	-0.8145
BTBD1	-0.06175
TARS2	-0.3825
ABCF1	-0.4115
FCF1	0.533333333333333
LRRC49	0.5745
GUCY1B2	-2.289
C1orf177	0.0705
SMARCA4	-1.03535714285714
LRP8	-3.6635
TAGLN3	-1.12475
MRPL14	-0.754
TTRAP	0.1335
ZDHHC20	0.2185
NFE2L3	-2.2495
KIAA1377	1.522
PALMD	1.9151
TMEM43	0.25525
TTL	-1.429625
STAT5B	-1.03916666666667
SSB	-0.698625
OR10H5	0.7625
SLC22A13	-0.85075
AKAP3	0.68625
TIMM23	-0.539833333333333
OAS2	1.134
KIAA0423	1.24575
TRIM11	0.147666666666667
GLIS3	0.60825
TMEM50B	0.834333333333333
ARHGEF4	0.054875
DEGS1	-0.542545454545454
TBL1XR1	0.652766666666666
G6PD	-2.463
SP140	0.2112
MUC17	-0.00776923076923081
NUDC	-0.8044
DNAJC5B	0.7475
SCARA3	0.2355
CPA3	6.10183333333333
BCAT2	-0.7875
MFN1	-0.6102
NRG3	-0.145
SNX11	0.62025
PLEKHH1	-0.485166666666667
GPR177	0.841166666666667
HCFC2	0.18825
TCAP	-0.36075
MOCOS	-1.28675
C14orf93	-0.085
PRDM10	0.201666666666667
SLC16A4	1.5085
SRGAP1	0.015
VIP	0.03825
DUSP27	0.822333333333333
LILRA1	0.4703
MC2R	-0.021
MGC24103	-1.1845
MBTD1	-1.1045
FUT11	-0.895333333333333
USP33	0.3888
C15orf39	-0.827
MAP3K12	-0.152125
PAAF1	-1.01883333333333
BARHL1	0.137
FLJ16165	0.321
PIWIL2	-2.676
SYNE1	0.699333333333333
CMTM4	0.459875
TSPYL1	1.1383
GUF1	-0.848
TMEM157	1.3255
WDR44	0.2845
HIST1H3C	0.0265
DKFZp666G057	2.2365
RNPEP	-0.598
GAS2L2	0.738166666666667
ADH4	-4.7025
GRPR	1.95633333333333
FBXL17	-0.161
ZBTB10	0.469454545454545
Gcom1	0.501555555555555
HTRA1	1.2306
ZNF585A	0.297833333333333
SLC26A2	1.00978571428571
OTOP3	-0.0686666666666667
WISP1	0.634333333333333
ATP2B4	-0.79775
FLJ10769	0.88475
CRAMP1L	0.038125
CHST12	-0.51975
RAB22A	0.188083333333333
TARDBP	-0.165357142857143
STAU1	-0.24525
CRB3	1.58316666666667
MIG7	-1.25425
CHMP1A	-0.878833333333333
ZNF160	0.455
B3GALT6	-0.337375
BARX1	-2.47116666666667
C6orf167	-1.8588125
NXNL1	0.2965
DHX29	0.427625
HADHB	0.07475
PLXNB2	0.68075
ILDR1	-0.57975
SLC15A3	1.67675
GAS2	-0.321666666666667
C20orf69	0.1565
NUMB	0.27925
TNIP1	-0.125625
MESP1	0.544666666666667
PSKH1	0.0115
NSFL1C	-0.41725
RHOG	-0.34075
HEY1	-0.964333333333333
KNG1	-1.59075
ITGAX	1.0783
LIN9	-0.925833333333334
CANT1	0.317375
XRN1	0.812857142857143
CCDC96	1.0467
HEATR6	-1.6105
GNG7	1.8865
RUNX2	0.041125
SOX1	-0.261833333333333
FCRL5	0.309
ZNF99	0.32575
FAM9A	0.288
SNX22	0.0126666666666667
MBNL3	-1.91233333333333
ODC1	-2.2407
ADORA2B	-0.625833333333333
NR2F6	-0.808
ZFYVE16	0.418470588235294
SYNJ2BP	0.664
POLE	-1.28225
E2F2	-1.888125
THRA	0.960166666666667
PTGES2	-1.64033333333333
HIP1R	1.12633333333333
TMUB1	-0.895166666666667
ENO3	-2.86125
RSPH10B	-0.435
CXorf39	0.40675
IRGC	0.047
GPR109B	0.324
FLJ13305	-0.1405
LCE3A	-0.0315
TNFRSF18	-1.017
DET1	0.36475
TRPM3	-0.417333333333333
C16orf79	-0.8045
FECH	-0.691
RAP2A	-0.3905
CRIP1	1.14666666666667
AZIN1	-0.3535
SLC7A7	2.36225
IL10RA	-0.1214
TMEM64	-1.84575
CDC42EP4	1.5484
C16orf58	-0.2605
ARG2	-1.6585
POU5F1P4	-4.912
FAM62B	-0.12175
DNAH8	-2.509
ASH2L	-0.2805
TSLP	1.20733333333333
CNTNAP5	-0.00300000000000003
TMEM16C	0.71275
IFNA14	-0.763
SLC1A3	0.95025
CABYR	0.95225
BCL7B	-0.8744
NUDT13	-0.6535
C13orf28	-0.683
C1orf53	0.029
ARL6IP4	-0.2878
RPL35A	0.82075
EMR3	0.35925
RAB40C	-0.0324166666666667
SLC41A1	0.349
LRCH1	0.36125
LY6G5B	-0.4325
FAM124A	0.140142857142857
MGC10981	-4.399
CLIP3	0.5961
MAP4K2	-0.800333333333333
CHIC1	1.17975
SULF1	2.2385
C20orf30	-0.0985714285714286
PRDM5	-0.160875
ELOVL1	-0.4095
C11orf48	-0.752
SLC39A10	-0.75825
KCNV1	-0.216
ACP1	-0.559166666666667
ZMYM2	0.09575
B3GNT6	0.0353333333333333
C9orf69	-0.106
C2orf15	0.963
C20orf166	0.046
HSP90AA6P	0.116
EDG7	-1.098
NEURL	-1.45925
LPL	2.21733333333333
CLEC2D	-0.304214285714286
GRRP1	2.51216666666667
CD8B	-3.3893
HIST1H3D	-0.979666666666667
SLC6A12	-0.321
FAM27L	-0.026
CD84	0.6725
RASA1	0.1315
PHKG1	-0.505
MAGEA11	-1.7655
IMPA1	-1.0327
NPM3	-1.60975
RARRES1	5.6205
SH3BP1	-0.170125
B3GNTL1	-0.9155
ARPC5L	-0.495
KLHL26	0.273
SIM2	-1.067375
GJC1	0.0595
C20orf194	0.9495
EXO1	-4.1295
SLC2A2	-2.0465
LOC285074	-0.79975
LRG1	0.119
KIRREL	-0.337
PIK3R1	3.179
C4orf34	1.135
MAF	-1.58594444444444
ADCY4	4.0735
ZMIZ2	0.2923
SLC46A3	1.89366666666667
STAMBP	-0.0376666666666667
CCDC16	0.8785
MS4A12	0.0975
TCF20	0.2555
LRRC46	0.68775
C20orf152	0.26475
MRPS6	-0.354
ABCB11	-0.3495
KCNC2	3.701
CDH19	-0.103666666666667
C9orf123	0.714166666666667
SSH3	0.87775
LDLRAD1	-3.3095
CCBE1	-0.34475
ZNF135	1.50875
TAAR1	-0.107
WFDC12	-1.523
CCDC42	0.372
FLJ12529	-0.499
PER1	0.602166666666667
TIMM50	-1.20233333333333
SMARCAD1	-0.2845
FAM26C	0.6375
TP53TG3	-0.0258333333333333
SH3RF1	1.8798
LMCD1	1.0405
GPR63	-0.298
FLJ21986	-2.640875
AIFM3	-0.48475
MICAL1	-1.0715
BLZF1	0.6635
IQCA	4.2095
PCDHGC3	0.342
SAC	0.809
BCL6B	2.26083333333333
DDO	1.4185
MARCO	2.125
DCHS1	0.963333333333333
C1orf170	1.1595
CD200R1	0.0553333333333333
C22orf15	-0.4655
SEPT11	-0.0538333333333333
ADNP	-0.107
UST	-0.092
C13orf34	-1.435
RFFL	0.326
APBA3	-0.675
C2orf60	-0.72925
CUTL1	-0.4602
PMS1	-0.533
ZNF689	2.0385
EIF3E	0.320166666666667
IL9	0.0786
RPL31	0.744125
LY9	-0.0523333333333333
ATP2B3	0.30075
KDELR2	-0.533833333333333
TFCP2	0.251375
NLRP12	-0.25775
FLJ45422	0.10075
TLE4	0.1159
ZNF570	-0.273
FLJ43806	-0.2865
TLK2	-0.447125
CIR	1.0495
MARS2	-0.297
COL24A1	-0.06825
SDF2L1	-0.7005
HIBADH	-0.101
IGFBP3	-2.48028571428571
C12orf23	0.3705
PSPC1	-0.31975
C20orf43	-0.47675
TRAV20	0.114
ARHGAP24	1.028875
KIAA1975	0.0848750000000001
C1QA	3.21
DNTT	-5.61383333333333
C10orf6	-0.0393333333333333
C11orf41	-0.3725
HNRPF	-0.03725
COL11A1	0.187833333333333
UBAP2	-0.2525
CDKN2AIPNL	-1.1535
C20orf174	1.8895
SPRED2	0.0875
PLA2G12A	0.315166666666667
ICEBERG	1.501
SCN10A	-0.1305
C11orf65	0.48675
GBP5	2.38075
PITPNC1	-1.70733333333333
POU3F3	0.322
NCOA7	0.896125
LIN7C	-0.2442
LOC348840	-0.306
NKX2-2	-0.0145
ANKRD13D	-0.384
LOC123688	0.74275
FUT2	1.2085
TAAR8	0.7075
FZD4	0.6375
PNMA3	-0.936333333333333
OR4L1	0.7245
WIT1	-2.7845
EXOC3L	0.54825
ATPBD4	0.1565
KRBA1	-0.35075
UBXD6	-0.6405
HOXB7	-1.15442857142857
C7orf23	-0.2485
UNQ338	1.67425
STAB2	1.4555
CDC20B	0.26925
IRF9	1.30525
CENTG1	0.229666666666667
TNPO2	-1.1145
MCPH1	0.00149999999999998
BMS1P5	-0.33975
SLC26A7	0.85725
HIST1H3J	0.42675
C9orf3	0.476
LBH	1.247125
MYO1D	0.47875
PTDSS2	-0.2415
NFU1	0.5655
DEPDC4	-1.541
WNT7B	0.5658
GLP2R	0.3966
SETD4	-0.6492
DYNLT3	-0.5375
FKBP11	-0.776833333333333
SESTD1	0.670333333333333
FLII	0.419
RPS16	0.2253
CHPF	-0.796166666666667
CSNK2A1	-0.675333333333333
SUMO1P1	-0.489
FKBP6	-1.332
ZNF214	1.9255
TWIST1	0.448666666666667
DDX56	-1.52616666666667
TRAM1L1	1.8991
EPO	-3.56516666666667
MRPS18B	-0.4095
ZNF682	-0.183666666666667
RPL14	0.271833333333333
MAFF	0.46225
LOC51136	-0.58425
LY96	-0.3445
DDX20	0.015
ABTB1	0.392166666666667
ARL5A	0.18
CCT6A	-1.119
HEPACAM	-0.585
EHHADH	-0.0806666666666667
RBAK	0.596833333333333
CGB1	2.8785
ITGB5	-0.0125
YIPF3	0.1665
FKBP2	0.13975
NR1D1	0.3683
TMEM110	-0.8205
NEK2	-3.80516666666667
PRAMEF8	-3.26375
C20orf52	-0.797666666666667
PCDHGA3	0.5115
VWA3B	-0.05625
NDUFA5	0.4865
THAP9	-0.35725
FLVCR2	-1.1075
AP1S1	-2.236625
SMAD6	-1.36475
SAV1	1.425
SAT1	1.05625
ZNF251	0.63975
ADAMTS7	-0.103
RPP38	0.19625
C1orf211	-2.1515
YPEL2	0.92895
RBMS1	0.40875
ZNF445	-0.104666666666667
NRXN2	0.6595
PGBD4	0.4295
UGT2B28	1.98325
WBSCR16	-0.6111
NLRC3	-0.41175
ASTL	-0.185
ST6GALNAC1	-2.1635
ZADH2	-0.18175
MLLT4	1.26591666666667
ARL6	0.0548333333333333
MEF2C	1.052
CBFA2T3	-1.312
AFF3	1.06264285714286
COG7	-0.1515
MYB	0.52
PLXNA3	-0.391
XRCC2	-2.17683333333333
MMS19	-0.611
ST8SIA5	-0.73225
CHPT1	1.52016666666667
KIAA1712	-0.58375
OR6X1	0.3615
ACTR3	-0.278
UGCG	0.509833333333333
OR4P4	0.8085
ZAP70	-3.7065
LPP	2.119
ZNF485	-0.04325
PTPRCAP	-0.877
IL12RB1	-0.069
ATRX	0.2868
CHST8	1.886875
C14orf109	0.209
ARV1	0.5055
NMB	-0.184714285714286
COX5A	-1.14583333333333
EIF6	-0.80975
MPPED2	2.91333333333333
SEMG1	-0.6155
CHRDL1	1.2285
TRAF3IP2	1.26875
WNK2	-0.3535
LILRA4	2.44133333333333
LAMA2	5.51875
PXT1	1.1175
RLBP1	-3.4165
CD300C	-0.427
SLTM	-0.03025
FLJ10404	-0.2203125
APOBEC3D	-3.2155
RENBP	-0.413166666666667
ATXN7L1	-0.0255
NID1	-0.32875
TUBGCP3	-1.043875
ITIH5	1.89011111111111
CCDC110	2.8885
C8A	-2.60575
MGC87042	-1.6145
HOXC13	0.73975
TFDP2	-1.16725
HCP5	0.75225
POLI	1.11075
UCN	-1.30983333333333
ZNF764	-0.125166666666667
C8orf45	0.8375
FHL3	-0.21775
SPATA5L1	-0.843
MMRN2	3.605
NDST1	0.219333333333333
COL20A1	-1.2265
ZNF248	-0.176333333333333
PELP1	-0.593166666666667
MBL2	-2.2202
RNF41	0.24
C5orf24	0.740125
THOC5	-0.777
SERINC3	0.133083333333333
RP11-151A6.2	0.05975
CDCP2	0.19325
HIST1H2AA	-0.421
C11orf75	1.227
FKBP7	-0.22075
DDOST	-0.5995
GPNMB	0.791666666666667
TTF2	-1.68716666666667
KCNT1	0.576
SLC39A14	-0.861375
NGRN	0.1764
GPR137B	1.89725
MECP2	0.49825
PSMA1	-0.444
C16orf73	-5.0955
TMEM60	0.422833333333333
CSN3	1.423
NOS1	0.176
RAB7L1	0.375333333333333
YBX2	-1.015
KIAA1166	-0.03175
FUBP3	-0.928666666666667
ABCG1	0.2015
ACACA	-0.567666666666667
ARL11	-0.4168
ATOH1	0.5035
ODF1	-0.165666666666667
CREB3L3	-1.36316666666667
TMEM127	1.31207142857143
DSCAML1	1.0075
PLN	1.692
LYPLA1	-0.814583333333333
PRDM9	-1.5175
SASP	0.71175
PLUNC	-0.356833333333333
INTU	1.355
HISPPD1	-0.05125
LNPEP	-0.215166666666667
YARS2	-0.874833333333333
APCDD1L	-0.9725
ZCCHC4	-0.8129
FBXO22	-0.775833333333333
TTLL13	-1.8075
ZNF669	0.268666666666667
PTGDR	1.72625
DDX27	-0.33725
KIAA0409	-0.8005
GJB6	0.27125
ASB8	0.585
PLP2	0.299833333333333
MEPE	0.21025
OR10J5	0.382
KRT222P	3.775
COQ7	-0.0576666666666667
C1orf101	1.842
RERG	3.5469
CHMP5	-0.01425
THAP11	0.071625
ZNF43	0.473833333333333
ZRANB3	-0.870833333333333
KRT13	5.391625
MRPL19	-0.628875
RBBP9	0.05925
SPATA17	0.901625
BXDC5	0.176166666666667
PAFAH1B1	-0.571833333333333
MAGEE1	0.4055
OSTF1	-0.07375
KIAA0323	-0.015
TXNDC13	1.016
CNTN4	1.37475
LCE1B	1.727
UNQ501	0.05025
ZNF154	0.511
C3orf64	2.14625
SYT5	-0.7285
PON1	0.3752
FLJ10357	-0.06075
ATP4A	0.4135
GNPDA1	-0.992166666666667
MGAT1	0.483833333333333
C14orf121	0.0735
SLC35B2	-0.10275
MIER3	0.6525
CHEK1	-4.55025
ZNF8	-0.2195
TXNDC1	-0.831166666666667
CKB	-2.6771
RTN3	0.0125
FZD2	-1.89133333333333
PART1	1.7965
PSMB6	-0.9165
PCDHB8	-0.1995
PHC3	0.1915
PPP1R8	-0.701166666666666
NOVA2	1.33433333333333
TNFRSF11B	-2.898375
GOLPH3	0.583
UBLCP1	-0.06675
SUHW3	-0.986
TTLL1	0.83825
OPN4	0.0805
OR13G1	-0.8465
ZPBP2	0.07475
HSD17B11	-1.27025
C9orf50	0.59
DHDDS	-0.0820714285714286
CTSW	0.3942
NEFM	-0.964833333333333
MRPL28	-1.3065
SYN1	-0.4035
PIGV	0.5185
ZIM2	-0.0475
APBB1	0.380166666666667
SND1	-0.91275
C1orf123	-0.0971666666666667
CHD3	-0.848
BHLHB8	-0.14425
RNASE2	-0.383166666666667
BCAP31	-0.214375
SLC25A44	0.0438333333333333
CHD6	0.05
PIB5PA	1.45376923076923
SELS	0.086
LOC541471	-1.196
FAT2	2.3775
ZNF81	0.2665
OR4C16	-0.2485
FLJ10081	0.2999
LRRC4	0.96125
CS	-1.43883333333333
N4BP2	0.6405
IGFBP7	1.049
ZNF318	-0.239
NDNL2	0.42975
ZNF609	0.763875
SIRT4	0.2495
EXOSC10	0.0805
