Hybridization REF	TCGA-A2-A0ET-01A-31R-A034-07
KCNK17	-0.990125
HLA-DMB	4.20216666666667
RRAGA	1.0605
ANGEL1	0.3645
RBM32B	-0.139
CPN1	-2.72825
MGC52282	-0.069
HLA-A	2.11983333333333
OR9G4	0.2005
EDNRB	-0.683875
SCD	-1.51228571428571
C14orf80	-1.007
BAGE2	-0.385
RABL4	0.800333333333333
RCVRN	-0.211
SHANK1	-0.188
NLRP7	-3.134
CD226	1.21325
STAT3	0.4855625
SYNJ2	-0.3741
TPCN2	-1.8465
WDR36	-0.683916666666667
MBD4	0.006
ROBO1	-0.4588
ST3GAL6	-3.01
SLAMF8	2.80183333333333
ATN1	0.297666666666667
GPR141	0.467
KRT36	0.1665
TPH1	3.4735
DDX52	0.37725
ZSCAN29	0.134
TRPT1	-0.611833333333333
DPEP3	-0.24875
DENND4A	-0.543
TSPAN16	-0.0325
PTCHD2	-0.2525
LOC145814	-0.49825
CAP1	-0.364
EIF5A2	-2.3942
NT5DC3	-1.155875
SEPT9	-0.292875
SEZ6L2	0.6675
EGFLAM	3.46225
VPS11	-0.033375
NDUFB5	0.0941666666666667
CIDEA	2.4445
IER5L	-0.979
N6AMT1	1.46325
FAM83C	-0.02225
OXR1	0.79775
IRX1	-0.5125
DGKB	-0.536
GCN5L2	-0.507
MIR16	0.157375
FBXW9	0.07075
WDR4	-1.8415
PDC	0.1045
VPS33B	-0.87575
HEXB	-0.24075
FLJ32214	0.30425
TCEB3	-1.11975
CRLF1	-4.557
ABI3BP	1.58425
C8orf22	-3.925
PYCR1	-0.7845
KIAA1706	-0.5705
CDK5R2	0.408375
WAS	0.1015
C12orf60	0.439
CCBL2	0.0205
MADD	0.26
C5orf34	-2.0265
WDR42A	1.1757
KLF12	-1.187625
HSPA1A	2.349
ITM2C	-2.44075
DAPK2	2.116
LOC442590	0.752
SUMF2	-0.87525
CENPA	-2.65246153846154
TMED5	-0.6835
CDH6	-1.2495
BRP44	0.15575
THG1L	-0.5355
GABRA2	-2.642
C14orf166	-0.347
MYL1	-1.60816666666667
TNFSF18	0.8125
PAP2D	-0.30375
PPIB	-1.4375
KLHL4	-0.20625
SFN	-1.3295
CCDC127	1.27125
FRAP1	-0.94825
GOLGA5	1.3145
SDCCAG1	0.07925
MGC21675	0.412833333333333
C10orf95	0.0555
KIAA1345	0.906166666666667
C1orf163	-1.0135
LACE1	-1.1175
OR10K2	-0.4125
CENPN	-1.33872
TMED2	1.36125
UGT1A6	-0.4685
ANG	0.47375
U2AF1	-0.702333333333333
CASC2	0.6575
NMT2	-2.30616666666667
OSGEPL1	0.754875
DFNB31	-0.576
SLC6A20	-0.200125
DKC1	-0.43725
FXYD4	-0.56875
WDR64	0.184
MGC5590	0.3675
CREBZF	-0.232
DAZ1	0.691
PRPSAP1	0.325
GCHFR	-0.898
TTC7A	-1.651625
LOC196993	0.546
UBD	-0.425333333333333
S100A1	-0.982375
RPL6	-0.0373333333333333
DNAJB6	0.8901
NAGS	0.7446
C2orf58	-1.019
KERA	0.248666666666667
MT1X	-0.6817
UBE2B	2.1388
KEAP1	0.7405
MST1	-2.895625
OMA1	0.814
ABLIM2	-0.2295
BCL2L13	-0.587666666666667
JAZF1	-0.641666666666667
TMEM63B	0.836
S100A8	-1.6759
ARFIP2	0.20775
UROS	-0.1505
KHDRBS2	0.7935
POLQ	-2.504125
SOAT1	-0.0025
SPAG4	-2.651
MRPS30	-0.467666666666667
LOC494141	0.857
OR2T11	0.955
ORAOV1	-0.8608
ZNF184	0.155833333333333
TCEB3B	1.338
ADAM21	-0.79
GDPD1	2.2805
SPINLW1	0.15325
PRR14	-0.1395
KCTD9	-0.1269
NUDT3	0.77275
KIAA1822	-0.2613
HIST1H4K	0.1885
DFNA5	-3.2865
GABPA	0.681
C14orf44	1.79025
POLB	0.301625
PTAR1	0.23375
SEC31A	0.5349
TRIM58	-1.8665
TAS2R14	0.1905
VPS8	-0.089375
H1F0	1.44816666666667
PRKCB1	-2.08116666666667
UGT2A1	0.103
TOR1B	-0.10225
LSS	-0.988333333333333
C2orf19	0.307
HNRNPC	0.541714285714286
TMEM100	-2.11183333333333
LOC116349	0.04425
OR51M1	0.0205
CCDC142	-0.818
ISG15	2.376125
ZCCHC14	0.729
CREBL2	1.88125
TGDS	-0.8245
DC2	-0.37925
CACNA2D3	-1.87871428571429
ZNF429	-0.617
LYPD6	1.16666666666667
SUCLG1	-0.707833333333333
OR51I1	-0.77
MAGEH1	3.05225
PRPF40A	-0.858
SMR3A	0.636
SPINK2	-0.3115
THAP2	0.31625
NPY5R	5.424125
IRF4	-2.524125
SPESP1	1.43266666666667
OR10S1	0.139
DTD1	-1.65175
TUBE1	0.11325
DDX19A	-0.515
PDPN	-3.376
TMEM34	0.383833333333333
MGAM	-1.20125
COL3A1	3.54883333333333
GFM2	0.6582
OR5A2	-0.1305
PSG9	-0.76925
ARHGEF11	0.257166666666667
IVNS1ABP	-0.332125
SIGIRR	0.92525
DUSP19	-0.971
DNAJC14	0.2501
ACSS1	1.55325
IL1RAPL2	0.9135
C4orf30	0.455
SEPT4	1.74525
LANCL3	-2.09175
SPAG17	0.140666666666667
PRDX3	-0.257875
HNF1A	-1.042875
P4HA2	-1.25225
RFWD3	-0.463
MOV10	-0.79825
DNAJA5	1.6025
LOC729440	-0.0285
LOC200383	0.365875
SMC2	-2.0955
MIXL1	-1.3045
TMEM9	0.41475
FAM86A	1.427
ZNF174	1.129
MYH14	-0.97675
CCR8	0.56925
VPS37C	0.407833333333333
GPATCH1	0.746333333333333
B3GNT8	2.956
TBX4	-0.10625
CNR2	-0.0723333333333333
PCDH1	1.02225
C5orf29	4.02175
OCIAD2	2.29025
PLCG2	-0.0545
KIAA0247	1.11375
HRH3	0.1149
CAPN13	3.857125
CCR1	-0.3975
MGC15523	-0.160333333333333
UVRAG	-0.248666666666667
DNAJA2	0.376833333333333
ITGA2B	-1.4615
CLDN5	2.367375
PTPRN2	1.05628571428571
ZNF512	0.0428333333333334
PSAP	0.581928571428571
CCDC140	-0.585
LRRC55	0.149
CYP26C1	-0.2475
C8orf47	6.61575
LYN	-0.149
DUSP6	-0.459333333333333
TGFB3	2.59006666666667
ELK1	-0.4793
PCDH11Y	-0.4894
HGD	-4.13675
C17orf58	1.24975
MYO3A	0.0535
SERPINE2	-5.0365
AARSD1	-0.699125
C14orf73	-2.167
ADAM33	-0.43925
ZNF491	0.8955
MAPK6	-0.998
TCN1	4.07833333333333
SLC24A6	-0.3675
UBE2R2	-0.27475
H1FNT	0.0565
TATDN2	0.363333333333333
LILRB1	1.36
P2RY5	2.7065
NUCB2	1.21625
C2orf37	0.32475
SNX27	1.0655
MTA3	-0.039625
FOXO4	1.07775
ID4	-1.87133333333333
SOX5	-1.59516666666667
PXMP3	0.72025
OR52M1	0.0685
SFT2D3	-0.405625
INA	-2.31116666666667
MCOLN1	1.1675
NFIX	0.1348
CLEC14A	4.554
HIBCH	0.417333333333333
PLA2G5	-0.18475
TIMM10	-0.573666666666667
MED17	0.232
COL4A4	-1.27
TPP1	-0.00250000000000002
GJA3	-1.31266666666667
TMPRSS5	-1.21325
AADACL3	0.451
DNMBP	0.66175
ENPP5	4.2395
NQO1	0.07
ZSCAN2	-0.82975
SEC24C	0.499166666666667
GTF2A1L	-0.6325
AXIN2	-0.2539
FAM33A	-1.86891666666667
C16orf13	0.225625
SPNS2	0.35525
TAF1	0.091
AP1G2	0.227166666666667
RBM42	-0.117333333333333
HCN2	-0.0631666666666667
EFHB	-0.45
RUSC1	0.254833333333333
GRIK5	0.11
USP21	0.296
ATAD3C	0.232
ORMDL2	0.561625
PRSS7	-2.3665
PSAT1	-5.707
FLJ13195	0.0593333333333333
TBC1D1	0.725666666666667
IFNG	1.57725
OTOS	-0.3075
ZNF773	0.78
EMD	-0.7555
RETN	0.245
CCL8	4.149
APH1A	-0.670625
COX18	0.092625
GTF2IRD2	-0.318
CCDC82	-2.41066666666667
PAFAH2	-0.1455
NPEPL1	-0.5646
RP11-114G1.1	0.597
TP53INP1	1.747625
ZNF300	-1.93233333333333
FOXL2	-2.66375
LARP2	0.46275
LATS1	0.02475
HTR6	0.3895
SPOCK2	0.306833333333333
RNF144B	3.58083333333333
HTATIP2	-0.490375
MGC10334	-0.42775
CENTA2	2.49483333333333
FGF2	-0.462
FXYD7	0.34125
PHYHIPL	-1.348125
GPR34	4.6905
DDX6	-0.0866666666666667
OR10W1	0.291
LHFPL1	-1.8455
ZNF313	0.0915714285714286
VPS28	1.0125
AP3M1	-0.0126
AKR1CL2	-0.62625
TRAF4	0.30175
OR2B11	0.424
C19orf12	0.02
AKAP9	0.272
C1orf62	0.52925
SLC20A1	-1.643
FAM112A	-0.21075
LDB2	0.65925
MRPS23	-0.02175
KLK5	0.03675
SPTB	-0.5326
EFEMP2	-1.74175
EFNB2	0.18425
PCM1	2.35614285714286
NMNAT3	1.322375
TSG101	0.700166666666667
C8orf40	-0.285666666666667
NOB1	-0.76625
ABHD3	1.14125
GTF3C4	0.044875
PIGN	1.53083333333333
GALNTL1	1.45575
AEBP1	-1.008625
OR9Q1	0.201
ANKRD2	-0.322375
CCL28	-2.2035
TRIM38	1.06
TMCC1	0.569666666666667
SMG5	-0.15425
LRRC7	0.9365
NCAPD2	-2.06216666666667
C6orf153	0.084
C1orf74	0.62925
OTUD6A	0.376
DCP2	-0.0921666666666667
TMEM24	1.39675
RPL18	-0.0983333333333333
TMEM177	-0.00825
LRRC37A3	-0.527
C1D	-1.05766666666667
LDHC	0.94925
UBE4B	-0.2925
NIT1	0.539875
BTN3A3	0.966125
RASD1	0.928375
COMMD3	1.52925
SHFM1	-0.24975
BIRC8	0.0356666666666667
DUT	-0.4525
C12orf51	0.8715
LRRC59	-0.373833333333333
LY6H	-0.00274999999999999
WDR22	0.534
EDEM1	0.119714285714286
ADH1A	2.0835
PANX2	-0.2518
CYP11B1	0.23575
CDC73	-0.23
GPR172A	-0.49625
GSTM3	1.00084615384615
KCNA5	-0.357
SERAC1	-0.0765
NFATC2	-0.153
ANAPC5	0.2408
C15orf24	0.56675
NFATC2IP	-0.260666666666667
TNRC6C	0.251
MGC102966	-3.089375
FGD5	0.814333333333333
MED9	0.23675
RAB13	0.315166666666667
C15orf49	-0.415
CRYGS	0.2419
C12orf53	-1.1334
LOC283693	-0.4755
COX6B2	-0.675625
PHF14	-0.6865
FAM3A	-0.716625
RPL13	0.1941
PRDX2	0.7658
FLJ34047	-0.21975
PRMT3	-0.292
KCTD19	-1.2465
TRIM10	-0.622166666666667
MGC26597	0.537166666666667
GCNT4	0.52775
GPRASP1	0.6605
CDKN1C	-2.36225
RHBDL2	0.0112
HSPH1	1.01975
AQP1	2.073875
COL17A1	-2.5465
GFAP	0.146625
CDC16	-0.24275
KIAA1614	-0.4085
C6orf118	0.365833333333333
ZSWIM5	0.021
FAM83F	1.68
LYNX1	0.0648125
SYNPR	-1.5445
XG	1.14733333333333
PRSS16	-2.61675
KIF13B	1.8
PCDH9	-1.31757142857143
HIST1H2AH	1.44216666666667
RBM18	-1.03575
ZNF626	-0.2905
HEXIM2	1.02283333333333
ITFG1	0.869
TUBG2	-0.916
SFRS7	0.175333333333333
C9orf14	-0.674
EXTL1	-2.32875
GBP3	2.18733333333333
WDR5	-1.299
RARG	-0.552833333333333
MYO7A	0.65525
CECR6	0.25175
C13orf3	-2.0675
SFRS18	-0.772875
ACVR1B	0.209833333333333
PSMD1	-0.4998
C7orf31	-1.8512
ILVBL	-1.006
IFNGR1	0.52875
RNF186	-0.27925
NOL9	-1.13375
MAGEL2	-1.70475
SLC29A2	-0.5565
NHSL1	-2.1945
RBMX	-0.318
PSORS1C2	0.269625
RAD51L3	-0.478666666666667
LCN6	0.32375
ORAI2	-0.424375
BRUNOL6	0.889
OR4K5	-0.147
CDC123	-0.25
MSLN	-2.0965
WWTR1	-1.52316666666667
ZNF700	0.197
COBL	-0.1005
PPP1R16B	-0.02
GAS7	-1.2412
MDN1	-1.269
HAAO	-0.243
C9orf68	1.843
TNFAIP2	0.138125
FOXN1	0.005
hCG_2033311	-0.061
ATP6V0D2	-0.5309
RPL41	0.88425
SLC38A1	-2.276625
ARHGAP6	-1.14216666666667
ADAD2	-0.4835
PHF20L1	0.109
MCM3AP	0.364666666666667
ST3GAL3	-0.89
SNX1	0.8185
ELF5	-0.247
PARP3	0.07125
RBM8A	0.0725625
LINGO4	0.0485
ITGA9	0.247833333333333
ZFR	0.2835
ACSL6	-0.03775
FLJ20699	0.0015
DAOA	0.1745
FABP4	4.925
KCNB1	-0.03675
CANX	0.6792
SLC25A28	0.453
ADIPOR2	0.284375
ECHDC2	1.590625
SMA4	1.2245
FRZB	1.9335
PABPC1	-0.934166666666667
DMRTB1	0.17725
APOBEC3G	0.1325
CATSPER2	-0.556833333333333
CUEDC1	0.146
STARD9	-1.440625
CLDN8	-0.07575
LOC23117	-0.461363636363636
E2F6	-0.861555555555556
TMEM126B	-0.751
DPY19L4	0.54325
GIMAP5	2.98066666666667
NDUFA9	-0.189666666666667
FAM77C	0.0485
CTPS2	0.14425
LOC51035	-0.098875
WDSOF1	-0.93375
EGLN3	-0.77125
PITX3	0.248333333333333
OR52E8	-0.0755
GRM4	1.039
KLK1	-2.59483333333333
GPM6B	-3.382625
RRAGD	-1.43833333333333
PAGE5	-2.38475
UCHL5	-1.376
ULK3	-0.640166666666667
AIM2	1.07483333333333
PNO1	-0.847833333333333
OR2F2	-0.084
GNAT2	-0.2105
SIX1	3.16475
ST13	0.246
ZBTB44	0.193125
TIMP2	-1.60625
ZMAT4	2.6685
GTF2IRD1	-0.7675
ZNF19	1.34366666666667
ZNF714	-0.474
RSC1A1	-1.0045
C9orf80	0.71925
PSMA8	0.5008
TMEM141	0.55575
COX4I1	0.184428571428571
CTAGE1	-0.643833333333333
DTWD1	-0.5745
HSD11B1	0.492
KRT6B	-1.089875
ARID4B	1.977
LHFPL3	-0.294
WWP2	0.499583333333333
ZNF326	0.309333333333333
RGPD1	-0.3035
CTSH	-0.295833333333333
FASTKD1	-0.05775
PAF1	0.5052
TTC9C	-0.702
IFT57	1.1355
PRSS36	0.833
IL20RB	-3.0685
ZNF592	-0.180833333333333
DCTD	-0.4275
CFP	0.96525
MFNG	-0.7255
JMJD2B	2.11475
ALDH3B1	-1.62125
THSD4	1.45333333333333
KCNJ5	1.54833333333333
LMNA	-0.478166666666667
TBCD	0.1105
ZNF250	0.763333333333333
CASQ2	0.938333333333333
PEG10	-4.28708333333333
PRAME	-5.2034
NP	-0.354
TRIM59	-0.0896666666666667
ZNF12	-0.23725
XTP3TPA	0.2025
SIGLEC7	0.165
PANK4	-0.6035
FAM70A	-1.48716666666667
SNED1	0.0535
HIP1	-0.7868
RAET1E	-1.40733333333333
AMAC1L2	-0.5265
AHNAK2	-2.68209090909091
TOE1	-1.28883333333333
RECQL4	-2.20475
SPRYD3	1
DPAGT1	-0.98975
MAGED2	2.2936
ANKRD55	-0.0392500000000001
TRPS1	5.2395
DOK7	2.09325
TFPI2	-7.40975
GTF2H3	-1.11733333333333
CYP4F11	-1.83225
LHX2	-3.9105
ATG16L1	0.983166666666667
ASB12	0.3835
C1orf116	-0.55525
NF2	-0.88265
POM121	-0.0528
PHYHD1	-0.7198
TXNDC17	0.389166666666667
DKFZp779O175	-0.40925
NUP62	-0.0296428571428571
MYO18B	-0.2955
PRAMEF1	-0.031
TCBA1	0.399571428571429
TMEM168	1.30175
FJX1	-1.13383333333333
CLCF1	-1.6385
SEPN1	-0.099
IGSF2	-0.04475
NUDCD1	-0.387833333333333
TFF3	3.37733333333333
NDFIP1	1.37864285714286
CHCHD4	0.04525
TNR	0.122
CUTA	0.940833333333333
USP44	-3.65
DPP10	-0.3145
IWS1	-2.44983333333333
PCGF1	0.0795
SULT1C4	-0.8045
NTF5	-2.0455
PTPN13	-3.4585
SSTR5	0.1705
SFRP1	-3.317125
IDH3B	-0.36
SUOX	0.5915
TMCO5	-0.38975
GOLT1B	-0.343
MIB1	0.374285714285714
PCDHGB1	-0.4785
SUSD1	-0.04125
ICAM5	-2.71433333333333
PAPOLB	-0.02975
URM1	-0.5397
TMEM106B	0.0721666666666667
LRIG2	-0.636
SLC27A5	0.346
CLIC6	-1.3273
ZNF420	1.7855
SCN9A	-1.63775
KIAA1909	-0.17625
ELMOD1	-1.606
PRKAG1	0.22775
FAM64A	-1.12333333333333
EEF1G	-1.01275
SMAD5	0.119
INCENP	-2.148
WASF2	-1.5765
GARS	-1.7445
CDK10	-0.1402
HLX	-0.437333333333333
MDM4	-0.319875
ZNRF1	-1.21921428571429
HHATL	-1.90066666666667
FAM21C	0.8996
HIST2H3C	0.22175
PFDN2	0.597875
ZNF200	-0.112
NDN	-2.32225
HBA2	-2.448
FBLN5	-0.252125
PUM1	-0.259928571428571
TNNT1	-4.757
C19orf59	-0.893666666666667
HNRPH2	1.27883333333333
RAB7A	-0.206833333333333
PMS2	-0.736
BIRC3	-0.327666666666667
NRSN2	0.487
OR52K2	0.5665
SPOCK1	-1.98208333333333
H2AFY	0.511
RXRB	-0.0815
ZNF638	-0.1765
ANKRD45	-0.08525
ACTN4	-0.709166666666667
FXC1	0.45775
EIF2B5	-0.04475
VPS33A	-0.35725
PINK1	0.157125
FAM106A	-0.81
SKIP	0.900875
GAPDHS	-0.64975
MUM1L1	-1.0725
PSTPIP1	0.59225
CNTNAP1	-1.6154
CYP26A1	-4.1405
APOL2	0.0793
TACC2	0.40025
COX7A2L	-0.0630714285714286
HSD17B1	0.62825
ARRB2	-0.035
SLC7A6	-0.1716
HSD17B10	0.16875
RBJ	-0.0185
NUP155	-1.751
MRPL10	-0.252833333333333
CYCS	-1.52125
CCDC46	-0.976
TECTA	0.2835
GNAL	-1.58275
LPO	0.023
PEBP4	0.013
DDX11	-1.612
C18orf12	0.4245
TAF9B	0.398416666666667
IMP4	-0.35375
RPA4	-1.22666666666667
NDUFS1	-0.7865
UPK1A	-0.722333333333333
ARRDC2	0.381
C18orf20	-0.0225
AES	0.159857142857143
CD2BP2	0.3085
C16orf54	-0.3145
UGT2B17	-0.693625
FGFR1	0.153863636363636
CEACAM6	4.0503
CHRM5	-0.1275
CERK	-0.251625
AP3S2	-0.017
ANKS4B	-1.6085
CLCNKA	0.113833333333333
ZNF208	0.276166666666667
HLA-DRB5	4.588
CARKL	-0.176
GOT1	-0.657666666666667
CASP6	0.29325
HOXA1	-0.7415
RCL1	-0.24025
ZNF181	1.11016666666667
RAB40B	1.339
MRPL38	0.337125
LRRN2	2.21125
C3orf25	1.1825
OR5D14	0.3515
OR10AG1	0.5525
BET1L	0.0321
FRY	5.0495
AK3L1	-1.15575
CSF3R	1.13083333333333
POLR3K	0.161833333333333
ATG2B	0.363333333333333
EPS8	-0.504666666666667
DARS	-0.7265
C10orf56	-0.510666666666667
DAD1	0.161333333333333
RIOK1	-0.120833333333333
HERC2	-0.94975
HSD11B2	1.67083333333333
FAM96B	0.41975
MGC13057	-1.44675
BSN	0.84875
CAND1	-0.0398333333333333
HCST	1.708
ACTR10	0.3495
OR8D4	0.5595
NASP	-1.9468
COL9A2	-0.763333333333333
LYZL1	-1.104
GPC5	-2.74625
TBL3	-0.5485
CENTD2	-0.3624
OR5AP2	0.44425
TLR1	2.38125
LMO6	-0.4565
ZIC2	-1.80375
CPNE5	0.06175
ZMYND15	1.10275
FLJ22374	-0.1535
CCDC106	0.2335
PARP16	-0.9415
PDIA3	-0.04975
C14orf126	-0.34625
CECR2	-0.493
SFRS1	0.0827142857142857
FIGLA	-0.0425
DCP1A	0.511666666666667
MGC45800	-1.4888
TEKT1	0.402833333333333
C10orf67	-0.937
CLN5	2.286
NTN2L	-0.115
GLE1L	-0.01075
CES2	-0.0656
GNAS	-1.18622222222222
DDX53	0.0405
TSPAN13	2.5795
MRPL52	-0.4362
SPIRE2	0.292125
TAS2R39	0.36975
SCUBE3	0.04375
UCRC	0.5373
CDKL3	1.599
KIAA1715	-0.39
ZNF345	1.284
RTF1	0.480875
DHRS7	1.52925
RIPK4	-5.00066666666667
EXOSC2	-1.12783333333333
MS4A2	0.7745
FGF17	0.1745
WDR59	-0.37775
EVI2A	-1.89525
IL17RC	0.916
HS3ST1	2.5355
ITGB1BP2	-1.1925
RBPJ	-0.305666666666667
GIMAP1	3.093
INE1	-0.699666666666667
ALDH18A1	-0.054625
TPI1	-1.044375
GATA6	-0.1825
CABP1	-1.0285
ZNF484	0.52425
DAPK3	-0.16
GJB1	-3.21391666666667
PIN1	0.212125
SLC6A15	0.226833333333333
CNO	0.50325
RIN2	2.378625
FRRS1	-0.8695
CYorf15B	-2.85142857142857
DMRT3	1.07775
ATAD1	0.330625
OTUD4	-0.0711111111111111
ATOH8	-1.9225
ZSCAN16	1.451125
ASCC1	-0.78825
OTUD3	0.2445
MGC33212	-0.485833333333333
YME1L1	0.392875
RP11-218C14.6	0.3085
PCBP4	-0.222
TNFRSF10A	0.3165
CDH10	-2.6925
KL	0.892375
SCP2	0.522166666666667
C9orf119	0.401625
SON	-0.0221666666666667
MAFK	0.05
SBNO2	-0.241
SLC6A6	-0.66775
SC4MOL	-0.994
FAM35B	1.321375
PPP1R9A	1.58575
PDZRN3	1.58575
CXorf20	0.756
C6orf126	2.31325
AVEN	-1.13275
FLJ21075	-1.127
C14orf132	0.5385
PCK2	-0.667875
GUCY2C	0.1495
BARX2	-0.6325
PEX11G	0.9205
DAO	-0.758666666666667
C10orf49	0.28075
EDNRA	0.712166666666667
PPP2R5A	1.9026
DDX39	-0.798
SERF1A	0.56475
ASCIZ	0.9236
FNDC8	-0.215
PTMS	0.570625
PHF7	0.417
PIP4K2B	0.3255
HHLA2	0.1305
BDH2	1.1093
APOBEC2	-1.29825
PENK	-0.214
SMAD9	-2.3315
MT3	-0.2525
RGL1	-0.40525
ATG10	-0.461875
DLGAP4	0.3725
APPBP2	0.302785714285714
BACE2	-1.83407142857143
LOC339344	0.169333333333333
ZNF395	0.2605625
HIST1H2BL	0.08725
ZNF467	0.761625
SLC25A21	-1.41475
PALM2	-0.199166666666667
NSUN5C	-0.694
IL5	0.0501
CLSTN2	1.1635
ANXA8L2	-2.581
PTGES	1.47325
GDAP1L1	-1.90133333333333
OPRK1	-1.02416666666667
WDR20	0.54925
C12orf4	0.36725
NUP88	0.029625
XRCC6BP1	-0.0856666666666667
FCGBP	3.35192857142857
LEMD2	1.0775
NOMO1	-0.74675
C10orf79	2.512625
ZNF79	0.5688
OCRL	1.0504
HSPA8	-0.429541666666667
DIDO1	0.358958333333333
PLA2R1	0.8735
COG3	0.7506
NGDN	-0.084
CBFA2T2	1.09725
PNOC	-2.389
PRRG1	-1.53645454545455
AGGF1	0.726142857142857
DPF2	0.57625
YIPF7	0.456
TRPV5	0.0275
ZNF322B	1.631
MED12	0.107
CARS	-1.1145
ABCC11	4.307
C9orf25	0.0515
MYH1	0.297
FRYL	0.514583333333333
AGTRAP	-0.638
MMP27	0.4325
ZNF432	0.301125
OR8D1	0.172
OR13D1	0.605
VWA1	0.5255
STON1	-1.71375
IL5RA	-0.287
PERP	-0.4685
C10orf107	-0.256833333333333
TNFSF12	2.9805
FN1	-2.04908333333333
MTR	0.370833333333333
PHLPPL	0.8695
ZNF425	-0.22275
DHFR	-1.44316666666667
PPP1R12A	0.38875
RSPO2	-1.156625
ZNF7	0.03875
ZNF583	0.414
TPMT	-0.9255
GPR132	0.703714285714286
OR2T12	0.241
SERTAD2	0.00839999999999997
ATP1A1	-0.0961
FRMPD3	0.62
ZNF672	0.46125
PLXNB3	-0.723875
EML5	0.839
FAIM3	0.558
UBQLN2	1.15425
SORCS2	-1.21725
PRIM2	-1.478
ACVR2A	-0.309333333333333
YWHAZ	0.369916666666667
PGM2L1	-1.164625
GNAO1	0.143461538461538
RPL10	-0.3834
RPS6KA6	1.5205
PFKL	-0.874
SH3D19	0.524375
AURKB	-2.667
ZC3H6	1.047375
DISC1	-0.4155
FLJ39660	-2.86566666666667
TMEM25	2.78975
OSBPL10	0.016
CLTCL1	-2.43583333333333
ALG6	-0.596
CATSPER4	-0.1085
LRTM1	-0.3605
RRAD	1.225
TIPIN	-2.4795
CARD14	-1.59525
RBM9	-0.721
RASSF4	-0.26025
SLC25A18	-1.1575
C6orf58	0.6518
IGHD	0.28
PLA2G6	0.0405
TPT1	0.93475
SEC63	0.1563
CCDC113	1.0509
TDRD10	0.3735
KIAA1666	0.308
TOR1AIP1	1.39883333333333
SYTL4	2.76416666666667
SPRR2F	-1.074
CEBPD	2.369
SNTG2	-1.48275
C20orf77	0.18575
TAS2R49	-0.275
C6orf173	-2.51533333333333
SVEP1	-0.0699
PXN	-0.356
VIL2	0.553416666666667
C5orf21	1.49375
DIXDC1	0.13225
GANAB	-1.11366666666667
PDSS1	-2.20925
NGFR	-0.828625
ATP8B4	1.7255
BMP8A	-0.4265
CCDC132	-0.3215
GNRH1	-0.914
OR10T2	0.05175
PDGFD	2.054
OR6W1P	0.1925
HARS	0.03675
KRT77	-0.9225
AQP8	-0.1855
ITGB1	0.2541
ZNF254	0.4861
PAX1	0.0878333333333333
PSMC4	-0.4475
ANKRD22	2.46525
PSMD8	0.397166666666667
HTR1E	-0.301166666666667
SOX10	-1.9289
OR5B2	0.354
RABGEF1	-0.6595
MAP1LC3B	0.294
CYB5R4	0.57725
AGXT2L1	0.492
FLJ41603	3.73583333333333
TRAPPC2	0.896666666666667
FNTB	-0.3111
FLJ14107	-0.937166666666667
AURKAIP1	-0.40625
DSE	1.03575
NFKBIZ	1.75316666666667
OSBPL3	-1.975
LOC130576	3.072
SLC39A9	0.9255
LOC137886	0.57225
RHCE	-2.606
ATG7	-0.148833333333333
FAM82A	0.185
FBN3	-0.339
MCFD2	-1.42783333333333
CASP14	0.448
EPS15	0.918416666666667
SFRS2B	0.829
C19orf47	-0.62
PLAC9	-0.6435
GPR23	-0.233
BTNL3	-0.00316666666666669
RGS8	-0.102
GNS	0.442375
ENO2	-0.000499999999999991
CBX1	0.2269
PEX26	-0.2505
LRP5	-1.3155
ADAMTSL4	-2.18
ARR3	-0.408833333333333
MAP1A	-0.32225
CD2	4.259
NAV2	0.1438125
TMEM69	-1.4195
ATXN7	-1.002
CHN2	2.20466666666667
ZNF781	-0.789333333333333
HAS2	-4.10216666666667
KIAA0241	-0.945833333333333
BIC	0.97775
MOBKL2A	-0.0765
CYP2C9	0.63
CNOT7	0.543428571428571
SFRS10	-0.2005
CST11	-0.022
FLJ37543	1.2245
NKAP	0.136
RUNX1T1	1.33125
EAF1	0.497
IL4I1	1.992
LRRC61	0.0285
PSIP1	-1.07341666666667
SPRR4	-0.1675
ZFP90	1.61183333333333
AP2B1	0.302923076923077
SLC30A7	0.533083333333333
C7orf28A	-0.1275
S100B	-1.65
BMP2	-3.074
ESR1	4.38608333333333
ZFPL1	-0.26125
ARHGAP12	0.7635
LRRC19	-0.350166666666667
ZNF767	-0.8695
NACA	0.1894
OLIG1	-0.817
PRF1	0.83875
LST1	2.62183333333333
SPATA9	-0.332166666666667
CNFN	0.3855
CDK4	-0.6523
TCF15	-0.8555
PARC	1.08175
PPM2C	0.074
LOC283345	-0.6935
FAM107B	3.4385
DMXL1	0.615375
RBM3	0.90675
HTR5A	-1.19383333333333
SCFD1	-0.284
EPHB3	0.451875
ROPN1L	2.05433333333333
RAMP3	-0.08375
TSPYL5	-1.06054545454545
GAP43	-3.417
PAPD4	-0.127875
PDE3A	-1.1215
TNFRSF10C	2.187
JMJD5	-0.373166666666667
RASGEF1A	1.2774
C16orf65	-0.094
HIPK3	0.220166666666667
XYLT2	1.03
XPOT	-0.366666666666667
GAL3ST1	-1.54125
DHCR7	-1.904
AMIGO3	0.0543333333333333
FGFR4	-2.54016666666667
CRAT	0.9185
