Hybridization REF	TCGA-E2-A14X-01A-11R-A115-07
KCTD9	-0.7508
NUDT3	0.83625
KIAA1822	0.7016
HIST1H4K	-0.143
DFNA5	-1.03075
GABPA	0.69125
C14orf44	0.54175
POLB	1.399625
PTAR1	-0.10075
SEC31A	0.2117
TRIM58	-2.6465
TAS2R14	-0.532
VPS8	-0.1965
H1F0	0.00199999999999999
PRKCB1	-1.0135
UGT2A1	0.4835
TOR1B	-1.138
LSS	0.370916666666667
C2orf19	0.188
HNRNPC	-0.0133571428571429
TMEM100	-1.313
LOC116349	-0.12875
OR51M1	0.1755
CCDC142	-0.262
ISG15	-0.4056875
ZCCHC14	0.451
CREBL2	0.04325
TGDS	-0.8145
DC2	-0.13525
CACNA2D3	-1.76064285714286
ZNF429	-0.687125
LYPD6	-2.16683333333333
SUCLG1	-0.200666666666667
OR51I1	-1.0195
MAGEH1	1.20425
PRPF40A	-0.7085
SMR3A	3.3125
SPINK2	0.1875
THAP2	0.5805
NPY5R	3.384875
IRF4	0.572625
SPESP1	-2.23266666666667
OR10S1	0.1835
DTD1	-0.974
TUBE1	-0.05975
DDX19A	-0.0655
PDPN	-1.78375
TMEM34	-0.207666666666667
MGAM	2.9735
COL3A1	5.09455555555556
GFM2	-0.2607
OR5A2	0.3165
PSG9	-0.90775
ARHGEF11	0.845166666666667
IVNS1ABP	0.26775
SIGIRR	-0.39375
DUSP19	-0.596375
DNAJC14	0.4933
ACSS1	1.70375
IL1RAPL2	0.2855
C4orf30	0.214
SEPT4	1.86975
LANCL3	-0.92325
SPAG17	0.221166666666667
PRDX3	-1.528875
HNF1A	-1.99125
P4HA2	-1.45075
RFWD3	-0.901666666666667
MOV10	-0.7115
DNAJA5	0.503071428571429
LOC729440	0.2
LOC200383	0.525375
SMC2	-1.3195
MIXL1	-0.441666666666667
TMEM9	0.57125
FAM86A	0.7815
ZNF174	0.786
MYH14	-0.45275
CCR8	0.39625
VPS37C	0.212333333333333
GPATCH1	0.901333333333333
B3GNT8	2.1375
TBX4	-0.728
CNR2	1.40516666666667
PCDH1	1.1365
C5orf29	3.721625
OCIAD2	1.432
PLCG2	2.5895
KIAA0247	1.8925
HRH3	0.2008
CAPN13	-1.701375
CCR1	-0.2012
MGC15523	-0.439222222222222
UVRAG	1.24883333333333
DNAJA2	0.111666666666667
ITGA2B	-0.8005
CLDN5	3.673625
PTPRN2	-1.69521428571429
ZNF512	-1.925
PSAP	1.06314285714286
CCDC140	-2.131
LRRC55	-0.015
CYP26C1	0.3435
C8orf47	5.55175
LYN	0.803125
DUSP6	0.105166666666667
TGFB3	1.98093333333333
ELK1	0.2656
PCDH11Y	1.05916666666667
HGD	-2.329
C17orf58	-0.52925
MYO3A	0.1115
SERPINE2	-2.62883333333333
AARSD1	-1.04525
C14orf73	-1.38825
ADAM33	0.35325
ZNF491	0.383
MAPK6	-0.677666666666667
TCN1	-0.916
SLC24A6	0.4165
UBE2R2	0.6715
H1FNT	0.07125
TATDN2	0.198
LILRB1	2.02675
P2RY5	0.4225
NUCB2	-0.578
C2orf37	-0.21725
SNX27	0.688333333333333
MTA3	-0.628625
FOXO4	0.7395
ID4	3.66933333333333
SOX5	-2.278
PXMP3	2.067125
OR52M1	0.1695
SFT2D3	-0.263875
INA	-1.594
MCOLN1	0.81175
NFIX	1.7666
CLEC14A	5.485
HIBCH	-0.450333333333333
PLA2G5	0.481
TIMM10	0.0141666666666667
MED17	0.9319
COL4A4	0.759
TPP1	-0.198833333333333
GJA3	-1.191
TMPRSS5	1.43175
AADACL3	0.352
DNMBP	-2.1405
ENPP5	0.6225
NQO1	-0.5334
ZSCAN2	-1.081125
SEC24C	-0.0991666666666667
GTF2A1L	-1.761
AXIN2	-1.8768
FAM33A	-2.36983333333333
C16orf13	-0.381375
SPNS2	1.29025
TAF1	-0.18775
AP1G2	-0.867
RBM42	-0.0706666666666667
HCN2	0.673333333333333
EFHB	0.427
RUSC1	0.500166666666667
GRIK5	0.1915
USP21	0.061
ATAD3C	0.25925
ORMDL2	0.59925
PRSS7	-3.7165
PSAT1	-4.3085
FLJ13195	-1.19133333333333
TBC1D1	1.50866666666667
IFNG	3.18725
OTOS	2.7955
ZNF773	-0.978166666666667
EMD	-1.2305
RETN	-0.06425
CCL8	4.12
APH1A	1.72225
COX18	-0.296125
GTF2IRD2	-0.08575
CCDC82	0.09
PAFAH2	0.5217
NPEPL1	-0.6989
RP11-114G1.1	0.183
TP53INP1	1.889125
ZNF300	-0.3395
FOXL2	-3.9115
LARP2	0.542416666666667
LATS1	0.3695
HTR6	0.6325
SPOCK2	1.15516666666667
RNF144B	2.12616666666667
HTATIP2	-0.804
MGC10334	0.829333333333333
CENTA2	1.7355
FGF2	-1.721
FXYD7	0.051
PHYHIPL	-2.343875
GPR34	4.54525
DDX6	-0.0935
OR10W1	0.2035
LHFPL1	-0.845
ZNF313	0.144428571428571
VPS28	1.51075
AP3M1	-0.4113
AKR1CL2	0.78575
TRAF4	-0.077625
OR2B11	0.498
C19orf12	0.551
AKAP9	-0.1665
C1orf62	-0.281
SLC20A1	-0.9912
FAM112A	0.72225
LDB2	1.27725
MRPS23	-1.271
KLK5	4.89425
SPTB	-0.4532
EFEMP2	-0.000750000000000001
EFNB2	1.05025
PCM1	-0.601642857142857
NMNAT3	1.39075
TSG101	0.125833333333333
C8orf40	1.644
NOB1	-0.805
ABHD3	0.34525
GTF3C4	-0.156625
PIGN	0.795166666666667
GALNTL1	-0.801
AEBP1	1.4835
OR9Q1	0.2325
ANKRD2	-0.419
CCL28	-0.15525
TRIM38	0.935666666666667
TMCC1	-0.0339166666666666
SMG5	0.6705
LRRC7	-1.5075
NCAPD2	-1.2175
C6orf153	-0.15175
C1orf74	0.66875
OTUD6A	0.2225
DCP2	-0.758833333333333
TMEM24	1.44675
RPL18	0.510833333333333
TMEM177	-1.1305
LRRC37A3	-0.59675
C1D	0.0738333333333333
LDHC	1.31825
UBE4B	0.685333333333333
NIT1	-0.074
BTN3A3	0.729375
RASD1	1.18625
COMMD3	0.4015
SHFM1	0.2515
BIRC8	-0.07225
DUT	-0.822
C12orf51	0.0925
LRRC59	-1.25933333333333
LY6H	1.96
WDR22	0.383416666666667
EDEM1	0.150928571428571
ADH1A	3.655
PANX2	0.0497
CYP11B1	0.9415
CDC73	0.531
GPR172A	1.403
GSTM3	-1.02284615384615
KCNA5	1.554
SERAC1	1.84433333333333
NFATC2	0.6245
ANAPC5	-0.6744
C15orf24	0.11075
NFATC2IP	-0.227
TNRC6C	0.527666666666667
MGC102966	3.038875
FGD5	1.03166666666667
MED9	-0.25875
RAB13	0.736
C15orf49	-0.452
CRYGS	-0.9475
C12orf53	-1.3014
LOC283693	-0.239
COX6B2	-0.46925
PHF14	0.232875
FAM3A	-0.32575
RPL13	0.0513
PRDX2	0.1579
FLJ34047	-2.004
PRMT3	-0.833
KCTD19	-2.3775
TRIM10	-0.767666666666667
MGC26597	0.285
GCNT4	-0.05475
GPRASP1	0.2955
CDKN1C	-0.159166666666667
RHBDL2	2.6977
HSPH1	0.33775
AQP1	3.231125
COL17A1	0.4248
GFAP	-0.5775
CDC16	0.1395
KIAA1614	-0.0225
C6orf118	0.2275
ZSWIM5	-1.76275
FAM83F	3.51275
LYNX1	2.5388125
SYNPR	-0.899666666666667
XG	4.41183333333333
PRSS16	2.778875
KIF13B	-0.0965714285714286
PCDH9	-0.20975
HIST1H2AH	0.0583333333333333
RBM18	0.1175
ZNF626	0.145875
HEXIM2	-0.801333333333333
ITFG1	0.237
TUBG2	-1.1805
SFRS7	-0.422083333333333
C9orf14	-0.1685
EXTL1	3.917
GBP3	1.26866666666667
WDR5	-0.7735
RARG	0.667
MYO7A	-0.16825
CECR6	2.265
C13orf3	-0.039125
SFRS18	-0.252
ACVR1B	0.136
PSMD1	-0.5125
C7orf31	0.0035
ILVBL	-0.5905
IFNGR1	1.44475
RNF186	1.22225
NOL9	-0.388
MAGEL2	-0.67
SLC29A2	-0.0725
NHSL1	0.39425
RBMX	-0.731
PSORS1C2	0.320375
RAD51L3	-0.268
LCN6	0.51375
ORAI2	-0.83325
BRUNOL6	-0.0293
OR4K5	0.0855
CDC123	-0.151375
MSLN	4.03016666666667
WWTR1	-0.430666666666667
ZNF700	-0.021
COBL	3.047
PPP1R16B	1.5565
GAS7	-0.1551
MDN1	0.498125
HAAO	0.1065
C9orf68	0.1935
TNFAIP2	0.648375
FOXN1	0.31
hCG_2033311	-0.341666666666667
ATP6V0D2	-0.5018
RPL41	-0.11025
SLC38A1	-0.00225
ARHGAP6	-1.54708333333333
ADAD2	-0.555
PHF20L1	1.6284375
MCM3AP	0.245833333333333
ST3GAL3	-0.626666666666667
SNX1	-0.153666666666667
ELF5	5.7815
PARP3	-0.41675
RBM8A	-0.0151875
LINGO4	0.658
ITGA9	0.242833333333333
ZFR	0.50575
ACSL6	0.07925
FLJ20699	0.099
DAOA	-0.43725
FABP4	5.35075
KCNB1	3.49875
CANX	0.4705
SLC25A28	0.312
ADIPOR2	-0.54175
ECHDC2	1.704375
SMA4	0.29775
FRZB	3.284625
PABPC1	1.668
DMRTB1	-0.25525
APOBEC3G	0.78425
CATSPER2	-1.57216666666667
CUEDC1	-0.0303333333333333
STARD9	-0.791375
CLDN8	2.713
LOC23117	-0.791409090909091
E2F6	-0.596333333333333
TMEM126B	-1.11566666666667
DPY19L4	2.225
GIMAP5	3.34416666666667
NDUFA9	-0.181166666666667
FAM77C	-5.3705
CTPS2	0.37325
LOC51035	0.0405
WDSOF1	1.5605
EGLN3	-1.360125
PITX3	0.259666666666667
OR52E8	0.0825
GRM4	0.8765
KLK1	-1.30233333333333
GPM6B	1.515625
RRAGD	1.51583333333333
PAGE5	-3.054
UCHL5	-0.0363333333333333
ULK3	-0.0763333333333333
AIM2	2.42883333333333
PNO1	-0.813
OR2F2	-0.014
GNAT2	0.1355
SIX1	0.73425
ST13	0.954
ZBTB44	0.73375
TIMP2	-0.46275
ZMAT4	-3.78525
GTF2IRD1	-0.1415
ZNF19	0.319166666666667
ZNF714	-1.09225
RSC1A1	-0.33125
C9orf80	-0.67425
PSMA8	0.9835
TMEM141	-0.804
COX4I1	0.376571428571429
CTAGE1	0.5515
DTWD1	0.28425
HSD11B1	2.63225
KRT6B	3.9255
ARID4B	1.07525
LHFPL3	-0.08175
WWP2	0.915083333333333
ZNF326	0.351166666666667
RGPD1	-1.4655
CTSH	0.610333333333333
FASTKD1	-1.351
PAF1	0.327
TTC9C	-0.095
IFT57	1.1913
PRSS36	-1.2915
IL20RB	-1.422
ZNF592	0.347
DCTD	0.1105
CFP	1.42525
MFNG	0.2605
JMJD2B	0.0635
ALDH3B1	-1.006125
THSD4	-2.01716666666667
KCNJ5	2.67016666666667
LMNA	0.798
TBCD	-0.416375
ZNF250	2.05483333333333
CASQ2	3.12833333333333
PEG10	-3.36941666666667
PRAME	-5.27873333333333
NP	-0.320625
TRIM59	-1.58933333333333
ZNF12	0.081875
XTP3TPA	-0.02575
SIGLEC7	-0.1734
PANK4	-0.2705
FAM70A	-2.3685
SNED1	-0.57475
HIP1	-0.8809
RAET1E	2.0955
AMAC1L2	-1.2675
AHNAK2	0.803333333333333
TOE1	-0.658833333333333
RECQL4	-0.57025
SPRYD3	0.944
DPAGT1	-0.00925
MAGED2	0.0861
ANKRD55	0.38375
TRPS1	5.29191666666667
DOK7	-2.073
TFPI2	-6.924
GTF2H3	-1.24416666666667
CYP4F11	-1.340375
LHX2	-1.77683333333333
ATG16L1	-0.364333333333333
ASB12	1.1545
C1orf116	4.3115
NF2	0.86565
POM121	-0.312
PHYHD1	-0.1991
TXNDC17	-1.1635
DKFZp779O175	-0.29675
NUP62	-0.0629285714285714
MYO18B	-1.25216666666667
PRAMEF1	-0.0875
TCBA1	-0.032625
TMEM168	0.69425
FJX1	0.6885
CLCF1	-0.91775
SEPN1	0.465875
IGSF2	1.5035
NUDCD1	1.25633333333333
TFF3	-0.648833333333333
NDFIP1	0.818214285714286
CHCHD4	-0.28025
TNR	-0.019
CUTA	0.8265
USP44	-4.23875
DPP10	-0.271333333333333
IWS1	-0.444333333333333
PCGF1	0.282
SULT1C4	-0.0855
NTF5	1.33675
PTPN13	0.0185
SSTR5	0.247
SFRP1	5.409375
IDH3B	-0.72425
SUOX	1.45833333333333
TMCO5	0.411
GOLT1B	-0.397
MIB1	0.449571428571428
PCDHGB1	0.179
SUSD1	-1.05525
ICAM5	-1.83616666666667
PAPOLB	-0.188
URM1	-1.1502
TMEM106B	0.514666666666667
LRIG2	0.056
SLC27A5	-0.6325
CLIC6	-0.0846
ZNF420	1.21683333333333
SCN9A	-1.5338
KIAA1909	0.5145
ELMOD1	-2.09175
PRKAG1	0.489
FAM64A	-1.15033333333333
EEF1G	0.43035
SMAD5	0.652
INCENP	-0.6835
WASF2	0.2335
GARS	-0.5549
CDK10	-0.7246
HLX	0.200166666666667
MDM4	-0.209875
ZNRF1	-0.0415
HHATL	-1.69333333333333
FAM21C	0.517
HIST2H3C	-0.87625
PFDN2	-0.215
ZNF200	-0.3515
NDN	-1.182
HBA2	-1.78633333333333
FBLN5	0.770375
PUM1	0.831285714285714
TNNT1	-2.6565
C19orf59	-0.336
HNRPH2	0.538
RAB7A	0.436833333333333
PMS2	-0.5795
BIRC3	0.591666666666667
NRSN2	-0.130875
OR52K2	0.3085
SPOCK1	-0.945
H2AFY	0.9795
RXRB	1.075
ZNF638	-0.0748333333333333
ANKRD45	0.05075
ACTN4	1.044
FXC1	-0.31775
EIF2B5	0.0435
VPS33A	-0.662
PINK1	0.424375
FAM106A	-1.5595
SKIP	1.0875625
GAPDHS	0.5045
MUM1L1	-0.04925
PSTPIP1	2.37225
CNTNAP1	-2.2695
CYP26A1	-3.75025
APOL2	0.4914
TACC2	1.394
COX7A2L	-0.543642857142857
HSD17B1	-0.28975
ARRB2	0.652
SLC7A6	-0.7293
HSD17B10	-0.39
RBJ	0.1935
NUP155	-1.04725
MRPL10	-1.12116666666667
CYCS	-0.831833333333334
CCDC46	-0.469333333333333
TECTA	1.0605
GNAL	-0.62325
LPO	0.2465
PEBP4	0.401
DDX11	-1.5335
C18orf12	0.4515
TAF9B	-0.250666666666667
IMP4	-0.47875
RPA4	-0.384333333333333
NDUFS1	-0.628
UPK1A	-0.798666666666667
ARRDC2	0.695
C18orf20	-0.0805
AES	1.21271428571429
CD2BP2	-0.112666666666667
C16orf54	0.9525
UGT2B17	0.29525
FGFR1	-0.666045454545455
CEACAM6	1.6695
CHRM5	0.23525
CERK	0.15375
AP3S2	0.328928571428571
ANKS4B	-1.59825
CLCNKA	-0.201333333333333
ZNF208	-0.201833333333333
HLA-DRB5	3.9555
CARKL	-1.8065
GOT1	-0.438166666666667
CASP6	-1.151875
HOXA1	-0.4235
RCL1	-0.15325
ZNF181	0.852166666666667
RAB40B	1.875
MRPL38	-0.689625
LRRN2	2.30425
C3orf25	0.285
OR5D14	0.5665
OR10AG1	-0.2675
BET1L	-0.138
FRY	2.7915
AK3L1	-1.6185
CSF3R	0.5395
POLR3K	-0.716666666666667
ATG2B	0.526833333333333
EPS8	-1.47266666666667
DARS	-0.842625
C10orf56	-0.365166666666667
DAD1	-0.162333333333333
RIOK1	0.7945
HERC2	1.2185
HSD11B2	0.417
FAM96B	-0.7375
MGC13057	-0.443375
BSN	-0.797
CAND1	0.162333333333333
HCST	1.85925
ACTR10	0.281666666666667
OR8D4	0.435
NASP	-1.2644
COL9A2	0.697
LYZL1	0.0435
GPC5	-2.8375
TBL3	0.273666666666667
CENTD2	0.4209
OR5AP2	0.4945
TLR1	2.44175
LMO6	-0.4565
ZIC2	-3.307375
CPNE5	2.0485
ZMYND15	2.19325
FLJ22374	1.10175
CCDC106	0.22875
PARP16	-0.54775
PDIA3	0.29275
C14orf126	-0.138
CECR2	-0.103
SFRS1	-0.996428571428571
FIGLA	1.639
DCP1A	-0.366833333333333
MGC45800	-2.2365
TEKT1	-0.0256666666666667
C10orf67	-0.995
CLN5	0.84975
NTN2L	-0.003
GLE1L	-0.09475
CES2	-0.2856
GNAS	-0.0551111111111111
DDX53	-0.421
TSPAN13	0.8555
MRPL52	-0.9195
SPIRE2	0.121375
TAS2R39	0.12475
SCUBE3	0.39825
UCRC	0.8201
CDKL3	-0.94075
KIAA1715	-0.6451
ZNF345	1.30125
RTF1	0.232375
DHRS7	0.95575
RIPK4	0.526333333333333
EXOSC2	-1.22683333333333
MS4A2	0.762
FGF17	-0.11475
WDR59	-0.645125
EVI2A	-0.30125
IL17RC	1.24616666666667
HS3ST1	2.67275
ITGB1BP2	-0.9365
RBPJ	-0.418166666666667
GIMAP1	3.6455
INE1	-0.8625
ALDH18A1	0.08375
TPI1	-1.579125
GATA6	0.501
CABP1	-0.667833333333333
ZNF484	-1.063
DAPK3	0.625
GJB1	-2.42575
PIN1	-0.5035
SLC6A15	-3.82691666666667
CNO	0.0565
RIN2	2.105875
FRRS1	-0.218
CYorf15B	-4.01475
DMRT3	1.79175
ATAD1	-0.09475
OTUD4	0.544222222222222
ATOH8	-1.71825
ZSCAN16	1.063
ASCC1	0.2745
OTUD3	0.772
MGC33212	-0.266666666666667
YME1L1	-0.177
RP11-218C14.6	0.02
PCBP4	0.10125
TNFRSF10A	0.55125
CDH10	-4.02383333333333
KL	2.0445
SCP2	0.911083333333333
C9orf119	-0.8295
SON	0.960583333333333
MAFK	0.0025
SBNO2	0.5055
SLC6A6	-0.5685
SC4MOL	-1.228125
FAM35B	0.3355
PPP1R9A	1.70975
PDZRN3	1.132875
CXorf20	2.8265
C6orf126	-0.1875
AVEN	0.3555
FLJ21075	-2.2325
C14orf132	-1.73225
PCK2	-0.93675
GUCY2C	1.561
BARX2	3.1065
PEX11G	0.397
DAO	-1.2625
C10orf49	0.3005
EDNRA	1.17733333333333
PPP2R5A	1.8231
DDX39	-1.19233333333333
SERF1A	0.07325
ASCIZ	0.6241
FNDC8	-0.167
PTMS	0.218375
PHF7	0.80325
PIP4K2B	-0.763125
HHLA2	-0.08275
BDH2	0.5353
APOBEC2	-0.322
PENK	0.997833333333333
SMAD9	-1.5805
MT3	-1.0305
RGL1	-0.393125
ATG10	-0.665875
DLGAP4	0.605333333333333
APPBP2	-1.328
BACE2	0.529
LOC339344	0.277833333333333
ZNF395	-0.1010625
HIST1H2BL	0.0685
ZNF467	0.13275
SLC25A21	-2.68
PALM2	0.963833333333333
NSUN5C	-0.70925
IL5	-0.014
CLSTN2	-1.308
ANXA8L2	0.56875
PTGES	0.361625
GDAP1L1	-2.20716666666667
OPRK1	1.255
WDR20	0.849166666666667
C12orf4	0.237
NUP88	-0.55475
XRCC6BP1	-0.591333333333333
FCGBP	1.035
LEMD2	1.00775
NOMO1	0.13725
C10orf79	0.146625
ZNF79	0.4864
OCRL	0.146
HSPA8	-0.131875
DIDO1	0.258708333333333
PLA2R1	1.51025
COG3	-0.224
NGDN	-0.3585
CBFA2T2	0.343375
PNOC	2.2195
PRRG1	0.611416666666667
AGGF1	-0.3455
DPF2	0.15275
YIPF7	0.6085
TRPV5	0.78675
ZNF322B	0.8035
MED12	0.517833333333333
CARS	-0.204666666666667
ABCC11	4.8845
C9orf25	0.2425
MYH1	0.838
FRYL	0.176916666666667
AGTRAP	0.4045
MMP27	0.803
ZNF432	1.049625
OR8D1	0.0755
OR13D1	0.02675
VWA1	1.50025
STON1	-0.20475
IL5RA	0.338
PERP	2.8145
C10orf107	-1.6855
TNFSF12	0.8645
FN1	-1.30433333333333
MTR	-0.5175
PHLPPL	-0.0653333333333333
ZNF425	0.68375
DHFR	-1.06505555555556
PPP1R12A	0.1755
RSPO2	0.57675
ZNF7	1.4685
ZNF583	0.02925
TPMT	0.0865
GPR132	1.529875
OR2T12	-0.42375
SERTAD2	-0.2282
ATP1A1	0.8894
FRMPD3	0.38225
ZNF672	0.1905
PLXNB3	1.076625
EML5	0.385
FAIM3	1.1145
UBQLN2	0.989
SORCS2	0.10575
PRIM2	-0.5745
ACVR2A	0.459833333333333
YWHAZ	1.64866666666667
PGM2L1	0.525625
GNAO1	0.118285714285714
RPL10	-0.0841
RPS6KA6	-1.4525
PFKL	0.603333333333333
SH3D19	-0.37525
AURKB	-2.04533333333333
ZC3H6	0.08975
DISC1	-0.0636666666666667
FLJ39660	-2.40383333333333
TMEM25	1.5985
OSBPL10	-0.10475
CLTCL1	-2.3375
ALG6	0.3405
CATSPER4	0.936
LRTM1	0.1755
RRAD	0.521833333333333
TIPIN	-1.10475
CARD14	0.4965
RBM9	-0.00916666666666668
RASSF4	0.52525
SLC25A18	-0.839666666666667
C6orf58	-0.423666666666667
IGHD	0.894
PLA2G6	0.542
TPT1	-0.035875
SEC63	1.7398
CCDC113	-0.2302
TDRD10	0.62575
KIAA1666	-0.9245
TOR1AIP1	0.80525
SYTL4	-0.707333333333333
SPRR2F	-0.3685
CEBPD	3.10025
SNTG2	-0.10125
C20orf77	-0.000583333333333338
TAS2R49	-0.6175
C6orf173	-0.0196666666666667
SVEP1	0.9257
PXN	-0.822
VIL2	1.88441666666667
C5orf21	0.68625
DIXDC1	-0.16325
GANAB	0.0575
PDSS1	-0.407
NGFR	0.885625
ATP8B4	5.1075
BMP8A	-0.149
CCDC132	-0.21325
GNRH1	-0.95025
OR10T2	-0.2705
PDGFD	2.45483333333333
OR6W1P	0.1765
HARS	-0.436666666666667
KRT77	-0.2045
AQP8	-0.81925
ITGB1	-0.3199
ZNF254	-0.3689
PAX1	0.00766666666666667
PSMC4	-0.2031
ANKRD22	2.263
PSMD8	0.0353333333333333
HTR1E	-1.07283333333333
SOX10	2.3425
OR5B2	0.7765
RABGEF1	-0.473857142857143
MAP1LC3B	-0.02
CYB5R4	0.3495
AGXT2L1	-3.482
FLJ41603	2.84816666666667
TRAPPC2	0.8295
FNTB	0.0854
FLJ14107	-0.875333333333333
AURKAIP1	0.0275
DSE	0.76
NFKBIZ	-0.439166666666667
OSBPL3	-0.0523333333333333
LOC130576	-3.15175
SLC39A9	0.181833333333333
LOC137886	1.179
RHCE	-0.911
ATG7	-0.124833333333333
FAM82A	-0.147
FBN3	0.668
MCFD2	-1.39
CASP14	-0.2895
EPS15	0.753
SFRS2B	1.83066666666667
C19orf47	1.323
PLAC9	0.1075
GPR23	-0.57
BTNL3	0.0816666666666667
RGS8	-0.4705
GNS	0.252375
ENO2	-3.06566666666667
CBX1	-0.2695
PEX26	1.635
LRP5	-0.376833333333333
ADAMTSL4	-2.179
ARR3	-0.0245
MAP1A	-0.48275
CD2	4.631
NAV2	-1.19025
TMEM69	-0.367
ATXN7	-0.588
CHN2	-1.09683333333333
ZNF781	-0.370833333333333
HAS2	-4.10133333333333
KIAA0241	-0.7385
BIC	2.106
MOBKL2A	0.04125
CYP2C9	0.3845
CNOT7	-0.5925
SFRS10	-0.41825
CST11	-0.0395
FLJ37543	0.0875
NKAP	-0.35225
RUNX1T1	2.1645
EAF1	0.037
IL4I1	2.70175
LRRC61	-0.116
PSIP1	-0.832166666666667
SPRR4	-0.261
ZFP90	0.5955
AP2B1	-1.87530769230769
SLC30A7	0.637833333333333
C7orf28A	0.271
S100B	0.0996666666666667
BMP2	0.116
ESR1	-0.933416666666667
ZFPL1	0.09525
ARHGAP12	-0.24125
LRRC19	0.0851666666666667
ZNF767	-0.198
NACA	0.0801
OLIG1	-0.37975
PRF1	1.92225
LST1	2.48883333333333
SPATA9	-0.401166666666667
CNFN	1.1645
CDK4	-0.6145
TCF15	2.06383333333333
PARC	-0.2095
PPM2C	3.61225
LOC283345	-0.0975
FAM107B	0.42625
DMXL1	-0.235625
RBM3	0.69625
HTR5A	-1.563
SCFD1	-0.013
EPHB3	3.312875
ROPN1L	-1.87266666666667
RAMP3	0.202
TSPYL5	2.99190909090909
GAP43	-3.199
PAPD4	-0.35575
PDE3A	-2.2455
TNFRSF10C	-0.291
JMJD5	0.323333333333333
RASGEF1A	-0.2005
C16orf65	-0.191666666666667
HIPK3	0.1205
XYLT2	-1.56025
XPOT	-0.533833333333333
GAL3ST1	-0.8485
DHCR7	0.07175
AMIGO3	0.171833333333333
FGFR4	-2.04233333333333
CRAT	-1.09825
PPP1R14D	0.0375
TRIM14	0.2737
TMPRSS11D	-0.825
SLC7A11	-2.44542857142857
OR10H2	0.84625
PPM1E	-0.9573
DOCK4	-0.02075
FAM127A	-0.458125
ENOPH1	0.22625
SLC5A3	-0.2399
ZNF530	-0.2578
NTS	-6.4895
FRMD4A	0.2475
BCL11B	-1.85933333333333
PRM1	-0.2
UQCC	-2.0029
S100A16	1.877
PLS3	0.15925
WWOX	0.502785714285714
CCDC23	0.33125
GTSE1	-0.879166666666667
GP2	-0.5295
FLJ32549	-0.3615
CHIT1	2.37675
KLF9	-0.1855
RPS24	-0.0923
MIA	3.343
FIGN	-1.9195
PYROXD1	0.17375
PCSK2	-0.34475
MRPL9	-0.06375
RPL24	-0.249625
C12orf32	-0.951
HIST1H2BE	-0.03175
RGS18	3.24
LFNG	-0.07575
RAB4B	0.5508
FBXO25	1.81066666666667
TSPAN31	-0.903833333333333
ARL8A	1.1755
C10orf83	-0.8645
OR51B6	-0.3115
CNKSR2	0.31525
C1orf156	0.91175
IBSP	0.093
GFRA2	0.6789
ALKBH7	0.2448
NEK10	-0.89325
VN1R3	0.00466666666666665
LOC91948	0.8455
CPZ	-1.021
IHPK3	0.0771666666666667
COL8A1	-0.144
RBPJL	0.1525
OR10A4	0.082
CASP8AP2	0.365625
MMP12	2.02366666666667
OR8B12	0.6535
CDCA5	-1.19716666666667
LIX1L	-1.2805
PEX11B	1.38225
GABRA1	0.0475
HABP2	0.0605
REEP1	0.536333333333333
FBXO15	-0.99825
CD68	0.49625
WFDC9	0.367
GHDC	-0.951166666666667
SMARCA1	-2.514
SPAST	0.904833333333333
PLXND1	-0.330166666666667
MLCK	-1.0995
INTS5	0.94
BSG	-0.381142857142857
PARP8	-0.908333333333333
TEAD4	-1.2255
ZNF498	-0.494125
TMEM89	-0.2775
DTX4	2.068125
TNRC6B	0.831125
ARMC2	0.1865
FGFBP1	1.046
TIMM8A	-0.6815
AJAP1	-1.9555
ZNF608	0.3135
SLC25A42	0.13525
SYP	0.0596666666666667
MMP11	2.4445
USP40	0.0998
C3orf62	-0.09
MYO1E	0.7365
LRFN4	-0.5
XCL1	1.66066666666667
GPR155	0.108375
VPS29	0.38175
CARHSP1	-1.3335
ARHGAP20	-0.118
GREM2	-0.999384615384615
CCDC102B	2.544
ZNF577	0.654666666666667
HDDC2	0.134375
SHC2	-1.0293
NCOA5	0.731833333333333
INPPL1	-0.845
CHGB	-1.2299
IHH	0.309
DDEF2	-0.524
DIAPH3	-0.781142857142857
BUB3	-0.301916666666667
GGH	0.557777777777778
VPS35	0.6836
CNN2	1.49841666666667
ASNA1	-0.19975
WDTC1	0.44125
AMAC1	0.152
HAS3	-1.13383333333333
SLC1A6	-1.79016666666667
ZNF563	-0.41
C1S	3.19525
TCF7L1	1.5715
OR10Z1	0.9055
ME2	0.5753
C6orf151	-0.605125
KPNA4	0.011
GLO1	0.135375
WDR61	-0.730833333333333
CD302	1.358
SIRT7	-0.173333333333333
C11orf59	0.26225
PKIG	0.1535
PPIL3	-1.8065
CCDC74B	-1.742625
ZNF528	-1.886
EFNA5	1.689
FCGRT	0.40525
NOL4	1.2434
CCS	1.671
LOC374491	-0.7475
MFSD7	3.539
ZNF555	1.00825
LIMS3	-0.7035
TSSC4	-0.138166666666667
COL11A2	1.1075
C1orf119	1.40783333333333
BPNT1	1.031625
CHRNA6	0.019
C1orf173	0.116
PLD2	0.82975
ORC1L	-2.42175
SASH1	2.582625
CDC14B	-1.01425
RLBP1L1	0.2095
LDLRAP1	0.9752
NAT8B	-0.0703333333333333
HHEX	-2.034
LGALS7	1.23175
PLCH1	1.6885
