Hybridization REF	TCGA-A2-A0SW-01A-11R-A084-07
CTSH	1.48566666666667
FASTKD1	-1.26225
PAF1	0.4822
TTC9C	0.02625
IFT57	0.2833
PRSS36	-0.2255
IL20RB	-1.5555
ZNF592	-0.282833333333333
DCTD	-1.4556
CFP	1.374
MFNG	0.28725
JMJD2B	0.0845
ALDH3B1	-0.291
THSD4	-0.1775
KCNJ5	3.3945
LMNA	-0.1205
TBCD	0.48625
ZNF250	0.446666666666667
CASQ2	1.54916666666667
PEG10	0.415333333333333
PRAME	-5.26426666666667
NP	0.690625
TRIM59	0.26
ZNF12	-0.296375
XTP3TPA	0.516
SIGLEC7	0.4991
PANK4	0.1715
FAM70A	-0.9965
SNED1	0.182
HIP1	-0.6757
RAET1E	-0.7305
AMAC1L2	-0.8745
AHNAK2	-1.128
TOE1	-0.597166666666667
RECQL4	-0.5565
SPRYD3	0.76225
DPAGT1	0.2235
MAGED2	1.5515
ANKRD55	0.1785
TRPS1	3.12925
DOK7	-2.56175
TFPI2	-6.82675
GTF2H3	-0.958333333333333
CYP4F11	-0.658
LHX2	-2.6195
ATG16L1	1.26883333333333
ASB12	0.1855
C1orf116	2.8195
NF2	-0.88035
POM121	-0.8374
PHYHD1	-0.4089
TXNDC17	-0.130666666666667
DKFZp779O175	-0.12825
NUP62	-0.334785714285714
MYO18B	-0.728833333333333
PRAMEF1	-0.299
TCBA1	0.860625
TMEM168	0.22125
FJX1	-1.65133333333333
CLCF1	-0.4695
SEPN1	0.491
IGSF2	0.9195
NUDCD1	-0.401833333333333
TFF3	2.9865
NDFIP1	-0.696428571428572
CHCHD4	-0.52625
TNR	0.111
CUTA	-0.259666666666667
USP44	-4.434
DPP10	-0.549166666666667
IWS1	-0.184666666666667
PCGF1	0.26125
SULT1C4	0.0335
NTF5	-1.2055
PTPN13	0.42425
SSTR5	-0.1505
SFRP1	-3.763375
IDH3B	0.382625
SUOX	1.13466666666667
TMCO5	0.902
GOLT1B	-0.2135
MIB1	-0.255142857142857
PCDHGB1	0.642
SUSD1	-0.6225
ICAM5	-2.64083333333333
PAPOLB	0.51225
URM1	0.0656
TMEM106B	0.157333333333333
LRIG2	-0.532
SLC27A5	-0.38625
CLIC6	1.365
ZNF420	0.165666666666667
SCN9A	-1.6652
KIAA1909	-0.75025
ELMOD1	-2.06575
PRKAG1	0.32125
FAM64A	-0.878111111111111
EEF1G	-0.72275
SMAD5	0.2315
INCENP	-2.18125
WASF2	-1.143
GARS	-0.1137
CDK10	-0.8278
HLX	0.384
MDM4	-1.05875
ZNRF1	-0.77
HHATL	-1.81733333333333
FAM21C	0.9953
HIST2H3C	0.0945
PFDN2	0.1715
ZNF200	-0.56325
NDN	-0.615
HBA2	-2.8825
FBLN5	1.55375
PUM1	-0.0766428571428571
TNNT1	-4.356
C19orf59	-0.133833333333333
HNRPH2	0.756666666666667
RAB7A	0.311833333333333
PMS2	0.051875
BIRC3	1.58566666666667
NRSN2	0.72675
OR52K2	0.374333333333333
SPOCK1	-0.0037142857142857
H2AFY	0.72725
RXRB	-0.39425
ZNF638	-0.191333333333333
ANKRD45	-0.86125
ACTN4	-0.252666666666667
FXC1	0.791
EIF2B5	0.0005
VPS33A	0.138
PINK1	0.370875
FAM106A	-0.931
SKIP	0.604875
GAPDHS	-0.13475
MUM1L1	3.3805
PSTPIP1	1.75575
CNTNAP1	-1.2524
CYP26A1	-2.47725
APOL2	1.0889
TACC2	0.908375
COX7A2L	-0.0165714285714285
HSD17B1	-0.1073125
ARRB2	0.328
SLC7A6	0.0252
HSD17B10	-0.1655
RBJ	-0.50925
NUP155	-0.96875
MRPL10	-0.396
CYCS	-1.181
CCDC46	-0.539833333333333
TECTA	0.3115
GNAL	-0.36175
LPO	0.159
PEBP4	0.46525
DDX11	-1.376
C18orf12	0.806
TAF9B	0.242583333333333
IMP4	0.3685
RPA4	-2.02016666666667
NDUFS1	-0.47425
UPK1A	-0.745833333333333
ARRDC2	0.307
C18orf20	-0.4915
AES	0.334142857142857
CD2BP2	0.557166666666667
C16orf54	1.118
UGT2B17	0.6375
FGFR1	-1.22159090909091
CEACAM6	5.0267
CHRM5	0.1645
CERK	-0.181125
AP3S2	0.0156428571428571
ANKS4B	-1.32175
CLCNKA	0.152
ZNF208	-0.554333333333333
HLA-DRB5	4.2855
CARKL	0.19475
GOT1	0.277166666666667
CASP6	0.76725
HOXA1	-0.428
RCL1	-0.5855
ZNF181	0.3215
RAB40B	0.7325
MRPL38	0.69775
LRRN2	0.2595
C3orf25	0.7875
OR5D14	0.2225
OR10AG1	-0.0415
BET1L	0.9393
FRY	2.48175
AK3L1	-0.00599999999999999
CSF3R	0.911666666666667
POLR3K	0.485333333333333
ATG2B	-0.282833333333333
EPS8	0.4125
DARS	-1.02875
C10orf56	-0.0075
DAD1	0.696333333333333
RIOK1	-0.731833333333333
HERC2	-0.82125
HSD11B2	1.84383333333333
FAM96B	0.238
MGC13057	-0.395
BSN	-0.95525
CAND1	0.606333333333333
HCST	2.15575
ACTR10	0.5715
OR8D4	0.6895
NASP	-1.3144
COL9A2	-0.996166666666667
LYZL1	-0.49
GPC5	-2.293
TBL3	-0.108
CENTD2	0.1115
OR5AP2	0.4035
TLR1	2.819
LMO6	-0.0905
ZIC2	-3.527125
CPNE5	2.36225
ZMYND15	1.12025
FLJ22374	1.1095
CCDC106	0.10625
PARP16	-0.81425
PDIA3	-0.22925
C14orf126	-0.20825
CECR2	-0.2805
SFRS1	-0.471214285714286
FIGLA	0.153
DCP1A	-1.04216666666667
MGC45800	-1.3244
TEKT1	0.415666666666667
C10orf67	1.385
CLN5	0.175125
NTN2L	0.1585
GLE1L	0.27225
CES2	-0.174
GNAS	0.653333333333333
DDX53	-1.969
TSPAN13	2.7275
MRPL52	-0.1762
SPIRE2	-0.124
TAS2R39	0.5195
SCUBE3	-0.284
UCRC	0.8776
CDKL3	-0.65125
KIAA1715	-0.7118
ZNF345	0.071
RTF1	-0.326125
DHRS7	2.415
RIPK4	-0.7395
EXOSC2	-1.47233333333333
MS4A2	2.10025
FGF17	-0.0145
WDR59	-0.819625
EVI2A	-0.1895
IL17RC	1.11533333333333
HS3ST1	2.184
ITGB1BP2	-2.0035
RBPJ	-0.733833333333333
GIMAP1	4.1205
INE1	-1.28383333333333
ALDH18A1	0.35325
TPI1	-1.596375
GATA6	1.531
CABP1	-1.01283333333333
ZNF484	0.482
DAPK3	0.6855
GJB1	-0.502
PIN1	-0.235875
SLC6A15	-2.99608333333333
CNO	-0.10525
RIN2	2.16175
FRRS1	0.721
CYorf15B	-3.236125
DMRT3	0.993625
ATAD1	-0.697375
OTUD4	-0.128111111111111
ATOH8	-1.7725
ZSCAN16	0.970125
ASCC1	-0.45025
OTUD3	-0.2985
MGC33212	-0.118333333333333
YME1L1	0.559125
RP11-218C14.6	0.26275
PCBP4	-0.36025
TNFRSF10A	1.45875
CDH10	-3.93266666666667
KL	0.818125
SCP2	0.673
C9orf119	0.517125
SON	-0.10875
MAFK	-0.21
SBNO2	0.037
SLC6A6	0.2665
SC4MOL	-0.451875
FAM35B	-0.066875
PPP1R9A	0.99125
PDZRN3	0.00362499999999998
CXorf20	0.306
C6orf126	1.42325
AVEN	-0.4945
FLJ21075	-1.293
C14orf132	-2.773625
PCK2	0.39825
GUCY2C	0.55
BARX2	-1.1495
PEX11G	1.0995
DAO	-0.356833333333333
C10orf49	0.22125
EDNRA	1.48016666666667
PPP2R5A	1.6731
DDX39	-0.208166666666667
SERF1A	0.10525
ASCIZ	0.33
FNDC8	0.01
PTMS	0.59625
PHF7	-0.65225
PIP4K2B	-0.7268125
HHLA2	0.11475
BDH2	1.5371
APOBEC2	-0.49275
PENK	-0.439833333333333
SMAD9	-1.90575
MT3	-0.92625
RGL1	-0.639625
ATG10	-1.00325
DLGAP4	0.846833333333333
APPBP2	-0.499214285714286
BACE2	0.691357142857143
LOC339344	0.724333333333333
ZNF395	-0.2201875
HIST1H2BL	0.1075
ZNF467	0.897125
SLC25A21	0.04975
PALM2	-0.990833333333333
NSUN5C	-0.16025
IL5	0.7324
CLSTN2	3.0985
ANXA8L2	-1.5285
PTGES	0.712875
GDAP1L1	-2.06666666666667
OPRK1	-1.34466666666667
WDR20	0.453666666666667
C12orf4	0.391375
NUP88	-1.24775
XRCC6BP1	0.212166666666667
FCGBP	0.1765
LEMD2	0.257
NOMO1	0.47175
C10orf79	0.37325
ZNF79	0.468
OCRL	0.4961
HSPA8	-0.293
DIDO1	0.15075
PLA2R1	1.14525
COG3	0.299
NGDN	0.148
CBFA2T2	0.035625
PNOC	3.113
PRRG1	0.0865
AGGF1	-0.171642857142857
DPF2	1.17375
YIPF7	0.3135
TRPV5	0.34775
ZNF322B	0.29025
MED12	-0.147833333333333
CARS	-0.035
ABCC11	4.929
C9orf25	0.161
MYH1	-0.1545
FRYL	0.254
AGTRAP	0.5245
MMP27	0.5045
ZNF432	-0.5215
OR8D1	0.1395
OR13D1	0.157666666666667
VWA1	1.84075
STON1	-0.1075
IL5RA	0.73625
PERP	0.9944
C10orf107	-1.37416666666667
TNFSF12	2.00925
FN1	0.451583333333333
MTR	-0.503833333333333
PHLPPL	-0.478166666666667
ZNF425	0.45075
DHFR	-1.072
PPP1R12A	0.13875
RSPO2	-1.623625
ZNF7	0.32425
ZNF583	0.381
TPMT	-0.3205
GPR132	1.24925
OR2T12	-0.344
SERTAD2	0.196
ATP1A1	0.5369
FRMPD3	1.3535
ZNF672	0.4085
PLXNB3	0.464375
EML5	-0.938
FAIM3	0.8015
UBQLN2	-0.23175
SORCS2	0.249
PRIM2	-0.8195
ACVR2A	0.471666666666667
YWHAZ	0.277916666666667
PGM2L1	1.73125
GNAO1	0.0249166666666667
RPL10	0.1052
RPS6KA6	1.0365
PFKL	-0.221666666666667
SH3D19	-0.072375
AURKB	-1.95566666666667
ZC3H6	0.3135
DISC1	0.0526666666666667
FLJ39660	-2.285
TMEM25	2.377875
OSBPL10	0.48025
CLTCL1	-1.64883333333333
ALG6	0.6245
CATSPER4	1.0225
LRTM1	-0.172
RRAD	0.275833333333333
TIPIN	-2.2625
CARD14	1.83775
RBM9	-0.628
RASSF4	1.31675
SLC25A18	-0.981833333333333
C6orf58	-0.572333333333333
IGHD	1.7485
PLA2G6	-0.106
TPT1	0.0575
SEC63	0.3351
CCDC113	0.1983
TDRD10	0.572
KIAA1666	0.15125
TOR1AIP1	0.816
SYTL4	1.06566666666667
SPRR2F	0.1985
CEBPD	1.735
SNTG2	-1.203
C20orf77	-0.000166666666666671
TAS2R49	-0.3475
C6orf173	-0.356
SVEP1	0.8832
PXN	-0.5985
VIL2	0.838416666666667
C5orf21	0.0465833333333333
DIXDC1	-0.041
GANAB	-0.514
PDSS1	-0.56975
NGFR	-0.226375
ATP8B4	0.66175
BMP8A	-0.57
CCDC132	0.567833333333333
GNRH1	-0.635
OR10T2	0.1465
PDGFD	2.0195
OR6W1P	0.064
HARS	-0.0605833333333334
KRT77	0.327
AQP8	-0.17075
ITGB1	-0.3667
ZNF254	-0.3931
PAX1	0.102
PSMC4	0.2065
ANKRD22	4.76875
PSMD8	0.191833333333333
HTR1E	-0.765666666666667
SOX10	-1.8929
OR5B2	-0.009
RABGEF1	0.0616428571428572
MAP1LC3B	0.29625
CYB5R4	1.002
AGXT2L1	-2.907
FLJ41603	1.48766666666667
TRAPPC2	1.1
FNTB	0.8294
FLJ14107	-0.6155
AURKAIP1	1.081
DSE	1.5185
NFKBIZ	-0.3915
OSBPL3	-1.01733333333333
LOC130576	1.5395
SLC39A9	0.541333333333333
LOC137886	0.32475
RHCE	-2.265
ATG7	0.4135
FAM82A	0.017
FBN3	0.549
MCFD2	-0.5935
CASP14	0.2435
EPS15	0.481833333333333
SFRS2B	1.05425
C19orf47	-0.304
PLAC9	0.699
GPR23	-0.733
BTNL3	0.736
RGS8	0.2785
GNS	1.596
ENO2	-2.87166666666667
CBX1	0.4097
PEX26	0.054
LRP5	-1.0445
ADAMTSL4	-2.28733333333333
ARR3	-0.116
MAP1A	-0.39575
CD2	5.48275
NAV2	-1.63425
TMEM69	-0.6865
ATXN7	-1.11066666666667
CHN2	-0.336333333333333
ZNF781	-1.13033333333333
HAS2	-3.485
KIAA0241	-0.255
BIC	2.37625
MOBKL2A	0.13075
CYP2C9	0.86
CNOT7	0.4565
SFRS10	-0.766
CST11	0.694
FLJ37543	0.3025
NKAP	-0.012
RUNX1T1	2.175
EAF1	-0.0578
IL4I1	3.1945
LRRC61	0.0473333333333333
PSIP1	-2.3295
SPRR4	0.4515
ZFP90	0.357
AP2B1	-0.678076923076923
SLC30A7	1.22341666666667
C7orf28A	0.199666666666667
S100B	-2.37316666666667
BMP2	-3.1865
ESR1	3.46925
ZFPL1	0.19525
ARHGAP12	0.5465
LRRC19	0.0618333333333333
ZNF767	-0.411833333333333
NACA	0.0902
OLIG1	-2.584125
PRF1	2.3225
LST1	3.2715
SPATA9	-0.4925
CNFN	1.398
CDK4	-0.3765
TCF15	-1.50616666666667
PARC	-0.009
PPM2C	1.00425
LOC283345	-0.246
FAM107B	1.039
DMXL1	0.061875
RBM3	0.025875
HTR5A	-1.70916666666667
SCFD1	0.134833333333333
EPHB3	2.60425
ROPN1L	0.695
RAMP3	0.63125
TSPYL5	-0.315
GAP43	-2.647
PAPD4	-0.4325
PDE3A	-1.4505
TNFRSF10C	0.34625
JMJD5	0.587166666666667
RASGEF1A	-0.3113
C16orf65	-0.207166666666667
HIPK3	0.0335
XYLT2	0.60775
XPOT	-0.337666666666667
GAL3ST1	-1.823
DHCR7	0.04975
AMIGO3	0.553666666666667
FGFR4	-0.528666666666667
CRAT	1.655875
PPP1R14D	0.159
TRIM14	0.7503
TMPRSS11D	0.448
SLC7A11	-2.26028571428571
OR10H2	0.961
PPM1E	-1.8456
DOCK4	1.37075
FAM127A	-0.018
ENOPH1	0.46325
SLC5A3	-0.6066
ZNF530	0.2947
NTS	-6.03725
FRMD4A	0.44425
BCL11B	-1.31683333333333
PRM1	-0.35575
UQCC	0.0346
S100A16	-0.909333333333333
PLS3	-1.03
WWOX	0.219071428571429
CCDC23	0.78075
GTSE1	-1.27483333333333
GP2	-0.0235
FLJ32549	0.883375
CHIT1	3.3835
KLF9	0.1805
RPS24	-0.4557
MIA	-4.02575
FIGN	-1.1135
PYROXD1	-0.046
PCSK2	-0.108
MRPL9	0.3395
RPL24	-0.87725
C12orf32	-0.52775
HIST1H2BE	0.03575
RGS18	3.09575
LFNG	2.159375
RAB4B	0.1683
FBXO25	0.7
TSPAN31	0.709833333333333
ARL8A	1.07292307692308
C10orf83	-0.8891
OR51B6	0.151
CNKSR2	0.04975
C1orf156	0.132
IBSP	-0.373
GFRA2	0.4381
ALKBH7	0.7122
NEK10	-0.48125
VN1R3	0.211333333333333
LOC91948	-0.307
CPZ	-1.0945
IHPK3	-0.204166666666667
COL8A1	0.76625
RBPJL	0.304
OR10A4	0.04125
CASP8AP2	-0.855
MMP12	2.63566666666667
OR8B12	0.123
CDCA5	-1.00633333333333
LIX1L	-1.14825
PEX11B	1.3585
GABRA1	0.021
HABP2	0.2355
REEP1	2.39816666666667
FBXO15	-1.50175
CD68	1.596
WFDC9	0.4685
GHDC	-0.115
SMARCA1	-2.219
SPAST	-0.063
PLXND1	0.0679166666666666
MLCK	0.023
INTS5	0.162666666666667
BSG	0.0575
PARP8	0.0313333333333333
TEAD4	-0.3745
ZNF498	-0.242375
TMEM89	0.115
DTX4	0.567
TNRC6B	0.00393749999999999
ARMC2	-0.771125
FGFBP1	-2.89566666666667
TIMM8A	-0.0756666666666667
AJAP1	-1.815
ZNF608	0.55325
SLC25A42	-0.26775
SYP	0.3395
MMP11	3.51333333333333
USP40	-0.1536
C3orf62	-0.487333333333333
MYO1E	-0.3455
LRFN4	-1.73125
XCL1	1.7765
GPR155	0.334625
VPS29	-0.003125
CARHSP1	0.211
ARHGAP20	0.0851666666666667
GREM2	-1.15835714285714
CCDC102B	1.97666666666667
ZNF577	-1.38783333333333
HDDC2	-0.54475
SHC2	-1.0975
NCOA5	1.2695
INPPL1	-0.3555
CHGB	-2.3371
IHH	0.0685
DDEF2	-0.0258333333333334
DIAPH3	-2.18438095238095
BUB3	-0.117333333333333
GGH	-3.17333333333333
VPS35	1.1028
CNN2	-0.0245833333333333
ASNA1	0.07375
WDTC1	0.6295
AMAC1	1.221
HAS3	-1.86716666666667
SLC1A6	-1.36433333333333
ZNF563	-0.531
C1S	3.82925
TCF7L1	-1.392
OR10Z1	-0.261
ME2	0.0166
C6orf151	-1.08025
KPNA4	-0.2565
GLO1	-0.171875
WDR61	-0.594166666666667
CD302	1.689
SIRT7	0.912833333333333
C11orf59	0.86325
PKIG	-0.5945
PPIL3	-0.3505
CCDC74B	0.449625
ZNF528	0.05375
EFNA5	0.3595
FCGRT	1.391
NOL4	0.0736
CCS	0.2905
LOC374491	-0.09
MFSD7	2.6795
ZNF555	0.076
LIMS3	-1.019
TSSC4	0.534166666666667
COL11A2	-0.9175
C1orf119	1.043
BPNT1	0.22225
CHRNA6	0.737
C1orf173	2.0897
PLD2	0.19475
ORC1L	-2.3485
SASH1	1.257
CDC14B	-1.42075
RLBP1L1	-0.46425
LDLRAP1	0.8501
NAT8B	0.417833333333333
HHEX	-3.0305
LGALS7	-1.696
PLCH1	1.4915
OR1M1	0.4475
PRAMEF16	-0.06525
HECTD1	-0.5105
C14orf39	-1.3905
TLN2	-0.5356
HDAC4	-1.21171428571429
SYCP2L	-2.837
GLRA1	-0.164
RPS6	-1.143375
hCG_1757335	0.2605
KLHL1	-0.358
CTNNBIP1	1.42866666666667
SCAND2	-0.6095
HMGN2	0.0573
YAF2	0.3175
BRPF1	-0.24225
LIAS	-0.4845
CTA-246H3.1	2.461
SAG	0.0635
C20orf10	0.19175
HNRNPA2B1	-0.720166666666667
GADD45A	-0.959333333333333
MSH4	0.3175
TMEM70	0.41875
HIST1H2AM	-0.053375
C19orf26	0.1425
C1orf50	0.75375
GNG3	0.141
FTO	-0.18325
CALCB	-0.9525
PPP3R1	-0.681125
C15orf42	-2.039875
CCNJ	-2.0895
GNAZ	-1.37346666666667
PSD	-0.475166666666667
FAM57A	-1.6785
STIM2	0.1215
DHX8	-0.53775
MOGAT3	-0.08325
UBE3B	0.4255
PLAT	-0.174333333333333
C6orf206	2.553
COPE	0.0815
EIF3A	0.061
C1QL2	-0.00275
IQCE	0.868083333333333
KIAA0182	0.325416666666667
SLC22A7	0.1193
PPFIA2	1.3175
ADAMTS15	0.302
ODZ1	-0.227
THBS4	3.32783333333333
ARHGAP1	0.890625
B4GALNT3	-0.146166666666667
FCHO1	-0.144
LOC440456	0.76325
HOXD10	-0.846
CXCR3	3.33566666666667
CHI3L2	-0.512
SRPX2	2.40275
ZNF132	1.15316666666667
UBAC2	-0.5935
RPL32P3	-0.1445
CBWD6	-0.0695
ST6GALNAC4	0.6985
KIAA0391	0.7265
LOC388969	0.9295
KRTAP5-8	0.0838333333333333
ZNF786	0.23075
LYVE1	2.534
GPR144	0.088
APOH	-5.418875
TSC22D2	0.119
PLCD1	-0.27225
FLG2	0.078
M-RIP	-0.2283
NDUFV1	-1.153
POLDIP2	-0.521166666666667
RAB3GAP2	0.547333333333333
RPSAP15	-1.40175
CLEC7A	1.637625
HSPA14	0.1665
TAAR5	0.22925
FAM132A	-1.0555
C2orf43	-0.425
OR10V1	0.458
SELPLG	1.4205
C1QTNF6	0.361333333333333
OPCML	0.4295
DTYMK	-0.701
ALDH16A1	0.647375
F13B	-1.952
MGC16169	0.30375
KIRREL2	-1.65483333333333
C14orf32	-0.286166666666667
SLAIN2	1.137
HSD3B2	-0.1775
AMMECR1L	-0.0688
LRRC37B	-1.3095
HMG20A	-1.23266666666667
C22orf27	0.4648
FBXL22	0.635
AP1B1	0.770333333333333
TNKS1BP1	1.013
CD74	4.40575
HSPA12B	2.93933333333333
PLSCR1	1.2235
SLC35E1	-0.482
FEZ1	-1.605
APOD	5.227
C16orf44	0.37525
C1orf166	0.265
KCTD11	-0.71
NELF	-1.55225
SRP54	0.655166666666667
MGC35361	-0.05
GPR35	-1.719
NRGN	0.008125
SIGLEC12	1.91225
SCN1B	-0.36375
IFNW1	0.546
STAR	-4.68425
HLA-DQA2	2.8535
RNASEH2B	-0.89225
TAAR2	0.147
VAMP5	1.03733333333333
TUBA1C	-0.461214285714286
PIK3R2	-0.2875
ARD1A	0.436166666666667
EBF2	0.529833333333333
CAMSAP1L1	-1.57925
CYP3A43	0.46
AKR1B1	-1.00475
KIAA1729	0.388375
KAL1	1.5996
CYBB	2.121375
UXS1	-0.45725
LOC338579	0.39325
C11orf45	-0.11825
SHB	0.121625
IKZF4	0.263375
NDUFA1	0.852125
HSPE1	-0.16725
C1orf215	1.11225
GPR113	0.0291666666666667
ZNF573	0.04625
TBX18	0.344
GGTA1	5.247
PCDHGA8	-0.9425
RPS6KL1	0.39225
DPP9	0.753125
SLC43A2	0.942375
COPS3	-1.21925
PMPCB	-0.7095
HYLS1	-0.0245
LSM8	0.157166666666667
PDE6B	-0.28475
C10orf118	1.3716
OR1C1	0.627666666666667
ZNF415	0.9515
OR2F1	0.5145
ZDHHC13	0.834
FZD8	-0.6533
TCEA1	-0.2116
SUSD4	-2.551
C22orf24	0.475
TNFRSF14	0.4425
TRIM28	-0.813833333333333
FGF5	-1.6485
CSPG5	-0.427333333333333
RNF133	0.55375
FKBP15	0.468
BZW2	0.39175
NSMCE1	-0.16225
PTPRN	-0.16075
TST	-1.630875
POP1	-0.605
RNF24	0.167
SFRS4	-0.794875
REPS1	-0.193
CD70	-0.5415
PDXDC1	1.046875
SRC	0.289
NTNG1	-1.75533333333333
SETD1B	-0.07025
TINP1	-0.4655
ZNF606	1.16633333333333
SSR1	-0.0875625
RGNEF	0.752666666666667
NFS1	0.252333333333333
CENTB5	-0.279083333333333
CRMP1	-1.32316666666667
ADAM18	-0.0645
CCDC87	1.99533333333333
LRRC8B	0.9395
CSNK1G1	-0.606333333333333
MAFB	2.84766666666667
C12orf45	0.0565
C1orf54	2.528
DPEP1	2.54583333333333
FLJ13137	1.2025
C14orf118	-0.147666666666667
ANKRD19	0.113916666666667
ABCA9	1.25211111111111
TMEM87A	-0.0342222222222222
BBS5	0.6045
CYP17A1	-0.040375
SCG3	-2.63783333333333
ESCO2	-0.1825
GFER	1.09916666666667
NRIP2	-0.5475
DDX59	0.106333333333333
RIC8B	-0.4074
TNNI1	0.711
KTELC1	-0.242416666666667
GPR85	0.608833333333333
SP3	0.547625
GOSR2	0.907583333333333
DDX1	-0.2285
DSCR9	-0.59
KIAA1984	-1.624625
FLRT3	-3.13425
RNPS1	-0.303071428571429
ZNF772	0.6505
SLC25A10	0.7035
ADAMTS3	-1.3457
TBC1D7	-1.1785
PCYOX1L	0.00124999999999999
LOC339745	1.188375
VPS54	-0.457625
PCDHB12	0.057375
C4orf6	0.00324999999999999
CCL5	3.925375
PEX5	-0.77425
LENG1	0.638666666666667
LOC51336	-1.7295
FLJ25371	0.721
WDR45L	0.3375
SPAG8	-0.180666666666667
GUCA1C	0.334
LOX	-0.628666666666667
FIZ1	0.359
BAG5	0.417916666666667
BUD13	-0.3955
MGC2752	-0.339375
IQSEC3	0.306
TGFBR3	-0.80925
CASP9	-0.347125
PPA2	0.1295
MED24	-0.710375
MAP3K7	-0.464
SRPR	0.747625
C17orf81	-1.48425
RIPPLY1	-0.044
EID2	-0.353
AKR1C1	-1.9315
IMMP2L	-0.62775
SPSB4	0.7615
BAG4	0.07625
ZNF32	1.51916666666667
KLHL34	0.61575
BRD2	-0.00300000000000001
IL32	0.469
FAM53B	0.279333333333333
SLC7A1	-1.051
KAAG1	-0.0035
CCDC54	0.798833333333333
PRKCQ	-1.112
TIRAP	0.9095
SPSB1	0.923166666666667
USP36	0.2725
FLJ32569	0.5085
LYZ	1.683
TMEM186	-0.423833333333333
TPM2	-0.122166666666667
C9orf100	-0.364166666666667
PPP1R11	0.5755
OLFML3	1.0484
ELAVL1	-0.457083333333333
DNAJC17	-0.455166666666667
ABCA2	-1.18125
BNIP3L	-0.003875
ATP10D	0.7185
GALNT8	1.0705
PRKCH	2.28775
USP12	-1.04975
STXBP1	-1.0223
LSM2	-0.5995
ANKRD30A	2.773
LAP3	1.40725
C9orf40	-1.45533333333333
KATNAL2	0.4255
RG9MTD2	-0.2585
PNPLA7	0.87525
IDH1	0.337
C1orf57	0.371
XRCC5	-0.0182
TBRG4	-0.391
DCDC5	1.08733333333333
POU5F1	-4.422
RAB1A	0.623642857142857
KRTAP15-1	0.3645
INHA	-1.6675
WDR90	-0.193125
MLL2	0.333833333333333
FAM104B	-0.5965
SF3B14	-0.305
STX1B	-1.157
SNX12	-0.164
KMO	2.05183333333333
FAM100B	0.07025
CDRT15	0.572
RAB9A	0.83
RUFY3	0.43175
UBE2U	0.0195
NFKB1	0.9834
FBXO38	0.422875
VRK3	0.154
TUBB8	-0.3915
IFNA6	-0.312
AYTL1	-0.264166666666667
RBP3	0.212857142857143
MUC13	2.72875
C8orf30A	0.668
MFAP1	-0.758
NHLH1	0.2175
CXorf34	0.20625
SP8	-5.387
RNF151	0.102666666666667
TDRD7	1.1845
KCND2	3.76875
FKBP9L	0.229
C17orf44	1.822
TIMM17B	-0.3785
WIPF1	1.2024
SNX15	-0.0548
IGF2R	0.0554
SBSN	-0.0715
RBM15B	-0.2145
AGBL5	-0.562833333333333
APEX2	0.41775
C17orf39	-1.41725
UBE3A	-0.5483
SPANXC	-2.5925
TGFB1I1	-0.308
RBM13	-0.26875
TOP2B	-0.0623333333333333
NPVF	0.24
RIMS4	0.167125
RAD54L2	-0.937666666666667
RSPO3	3.01533333333333
C2orf47	-0.11375
TSPAN4	-0.801583333333333
DNAL1	-1.0825
DKFZp761E198	-0.71425
NLE1	-1.58175
TPST1	-0.36025
SREBF1	0.110125
CLEC12B	-0.0935
FUK	0.7465
IL21	1.248
LTK	-0.3985
DKKL1	-0.45025
EPAS1	0.190875
UBTF	-0.0636
HIST2H2AB	-0.452833333333333
TMPRSS12	0.374
KIAA0427	0.0753333333333333
CYP8B1	-0.465666666666667
FPRL2	4.3905
LOC402573	-0.389
HSDL2	0.147666666666667
SEMA6B	-0.392833333333333
AKR1A1	1.2235
CLTB	1.15508333333333
NXT2	0.600333333333333
HSPB7	-1.1975
MLLT11	-2.78233333333333
OLFM3	0.3804
SEC61B	0.837916666666667
GPR139	-0.0215
RRP15	0.289875
OR3A2	0.3915
RSL1D1	-0.6611875
P2RX7	0.589333333333333
PSME2	1.5365
ADNP2	-0.27275
RBM25	-0.806916666666667
IFITM1	1.1735
POLR2E	-0.03775
ZNF643	-0.137
ZBTB25	-0.1165
SPTBN4	0.378
FBXO28	0.8425
CLEC10A	1.55
EPHA8	-0.114875
BEST4	-0.1305
GAS6	0.141666666666667
TSHR	0.6735
TMTC1	-1.10240909090909
GSTM2	-1.03483333333333
ETV1	-1.414
ADAM11	-1.41783333333333
ERGIC2	0.272833333333333
ATP6V0E2	1.4245
HGFAC	-1.952
CTTNBP2NL	0.7475
FLJ20628	-0.57475
MTCH2	0.05875
BACH2	-0.508333333333333
AUTS2	2.9485
FSD1L	0.2455
RPRM	-2.538
PPP2R3A	0.560166666666667
BAT2	-0.7465
LPHN2	-0.511166666666667
MGC71993	-0.0136666666666667
PPARGC1B	0.45475
CENPT	-0.992375
RNF123	-0.521833333333333
COL27A1	-0.9081
ZP2	-0.1485
C2orf21	-0.1255
CCDC78	-0.7875
MCM8	-1.19316666666667
PHLDB2	-1.64225
PLAUR	0.211875
HDPY-30	0.11
BMP5	-2.829
MUM1	-0.10525
FAM62C	-1.9285
MID2	2.22966666666667
SYT16	-0.4085
ISG20L1	-1.6732
C2orf40	0.95325
SRRM2	0.254142857142857
