Hybridization REF	TCGA-BH-A0DK-11A-13R-A089-07
C10orf22	1.063
NAT8L	-1.39825
DUSP4	1.16916666666667
FOXM1	-3.44833333333333
GRAMD2	2.9051
ZBTB48	-0.381166666666667
BUD31	-0.2155
PABPC5	1.342
CCDC41	-0.823
FBXO11	0.232
C6orf148	-0.92525
RFXAP	-0.43425
C6orf15	2.56016666666667
CDK8	-0.280666666666667
C6orf70	0.523625
TESSP2	0.8585
ALG2	0.84025
PPP1R3D	0.126
TPM3	-0.0786111111111111
SYT13	0.59225
EPB42	-0.2595
CETN3	-0.43175
PRY	0.185
NTHL1	-1.44816666666667
POLR2B	0.1865
RPS28	-0.351916666666667
P2RX3	0.0115
LYZL4	2.01175
WBP4	0.4547
PMM1	-1.20875
C11orf79	0.28825
CBLL1	-0.14475
IL1F10	-0.0901666666666667
VAX2	-0.051
SETDB1	-0.372166666666667
LRAP	-1.37416666666667
GCLM	0.538666666666667
CPEB3	3.116
PPM1A	1.0278125
INTS1	-1.18825
CAMTA1	1.642
SAMSN1	-2.60725
LOC158830	-2.70383333333333
GMPPA	-0.02575
AIPL1	-0.03375
IL24	0.487583333333333
BDKRB1	-1.09
MLF1	1.1401
TAF12	-0.23475
ID1	-2.93375
THADA	-0.141
PIK3CB	0.79325
OR4N5	0.336
TBC1D17	-0.450333333333333
COX8A	-0.3785
CDCA4	-1.28925
C2orf44	-0.89125
ZNF534	-1.149
IMMP1L	0.0895
NIPSNAP3B	1.21325
FTMT	0.799125
PWP2	-1.04
MMP15	-0.6176
DNAH11	-0.903
MTMR14	-0.031875
DNAL4	0.589
IPP	-0.40225
TMEM59	1.711125
C1orf157	0.111
RGS4	-0.996666666666667
DDX18	-0.267666666666667
SNX6	0.25075
ZNHIT2	-0.124333333333333
NCDN	-0.331333333333333
FLJ33534	0.59025
RAG1	-1.40075
OR4D10	0.3165
PTPN5	-0.250833333333333
POMT1	0.246
LRRC8A	0.1576
CYP1A1	-1.3965
CAPN1	0.162333333333333
DDHD2	-0.3285
GRIK2	-0.56325
GNRHR	-0.27425
PPBP	2.22275
HTR3A	-0.388
SLITRK4	2.096
ANKRD49	0.24275
BTF3	-0.0188
SARS	-0.12125
C13orf18	0.587166666666667
CACNB1	0.195928571428571
QKI	0.295409090909091
SETMAR	0.998875
MAN2B1	0.0338333333333333
EML3	-0.79825
ACADL	4.655
OFD1	0.259
DEFB114	0.7545
CGA	-4.1933
PEX16	0.0373333333333333
LRRC10	0.176
GNG12	0.5155
C1orf152	-0.1035
CHRM1	0.147
CD53	-0.056
DBH	-0.5855
TFAP2B	4.278
HIST1H2BJ	-0.2195
FAM46D	1.145
TMEM11	0.1485
C3orf32	-2.75525
PCCB	0.34475
IPO13	-0.047
C6orf105	-1.582
COMMD5	0.03975
SUV420H1	0.4397
LTBR	0.209
ARHGAP15	0.213
HDHD2	0.95425
TDRKH	-0.408166666666667
LOC401052	1.241
PSG4	-0.796
GNB4	-0.1243
SPATA4	2.7315
SLC9A3	-0.832
OSBP	0.9055
NBPF3	-0.0571666666666666
DOCK11	-0.7265
SLC39A5	-2.0465
PRR5	-0.6963
C10orf63	0.346375
SMTNL2	-1.08875
ADRA1A	0.2515
ASAH1	1.9579
DOM3Z	-0.3034
GIPR	-0.064
AHI1	-0.321416666666667
NADSYN1	0.124166666666667
RGS14	-0.5297
IL18BP	0.6227
RTN4RL1	1.30441666666667
ARMC6	-0.88475
PSMD5	1.16983333333333
HK3	0.4757
OR4S1	0.637
RSU1	1.2358
MAD2L1	-2.84533333333333
EIF4A3	-0.19575
DLEC1	0.326666666666667
E4F1	-0.401833333333333
CHMP2B	1.0674
CAMSAP1	-0.9845
RPS21	-0.957333333333333
ARID5A	1.537
UBE2N	0.3283
IGSF8	1.1575
MAGEB6	-1.9355
ACAD11	-1.1478
MGC4172	-1.142
LMO4	0.60425
KLKB1	0.33575
HP	-0.737
HDAC3	0.04775
SCHIP1	1.69075
CLCA1	1.836
OLFML2A	1.18
C1orf112	-1.71775
KIF19	0.813916666666667
HAPLN4	0.0385
CXCR7	1.3375
GOT2	-0.2495
RAB38	0.887125
DCX	2.981
PPM1H	1.18541666666667
NFYC	-0.579666666666667
KIN	0.25725
ZNF228	0.99375
PLSCR4	2.79183333333333
HIG2	0.31775
FAM79B	3.946
C21orf86	-0.7056
KCNK10	0.46125
ZNF738	-0.7385
FSTL5	-1.0195
OR6A2	-0.2885
OTOA	1.07533333333333
EXOC1	0.696875
AHRR	-3.461625
PDAP1	-1.59491666666667
C19orf6	-0.708125
ZAN	-0.03975
LY6G6E	-0.7845
EIF4E2	-0.602
C20orf198	-0.23825
ZNF324	-0.08775
CYP3A5	-2.0405
ENTPD7	0.973666666666667
MBOAT5	1.13183333333333
GJB5	-0.1205
TTC13	-0.17975
S100Z	-0.4015
KIAA0664	-0.634166666666667
PDGFRB	1.21375
IL17D	-0.839
OR56B4	-0.3695
RDX	-1.02966666666667
SLC34A3	-1.209
IL28B	0.201
JUND	1.94875
CHRNB1	0.032
CAMK2B	2.07175
FETUB	-0.5815
CXorf23	1.206375
MRTO4	-1.021625
TTC3	0.3237
NDUFB8	0.312666666666667
EDG2	0.0555
SEMA3G	1.62125
IL23A	-1.24425
GRHL1	1.8828
LOC441054	-0.5505
WDR65	1.13075
PSTK	0.405
STOML3	0.195333333333333
R3HDM2	0.2774
C5	-1.962
SLC2A10	0.480333333333333
C3orf22	0.01375
PAQR3	-0.137846153846154
ANKRD26	-0.239833333333333
HCRTR1	-0.5705
LOC399947	-0.5405
PSD2	1.27975
TIGD2	0.4215
SCRN1	-1.175625
COQ10A	-0.60225
DDI2	0.346
METTL7B	-0.735
UCN2	-0.39
FAM92A3	-0.35025
WDR16	1.16375
ZNF511	-0.688833333333333
ZMYM5	-0.146875
POLR3G	-2.571
ZNF586	0.69275
C1orf49	0.389333333333333
TANK	1.87283333333333
RCAN1	2.71366666666667
PELI3	0.0878333333333333
LIMD2	-1.18708333333333
TMEM189	-0.5405
NTN4	2.44425
LOC151300	0.532
CLEC2A	-0.7315
GPR135	-0.7105
DPYSL4	-2.2734
JAK2	1.0275
TSHZ1	0.370333333333333
TM9SF4	-0.14675
ZNF264	0.700333333333333
SIRPG	0.38275
BICD1	-0.3585
HERC6	1.24666666666667
METTL5	-0.4545
CASP1	1.399
PRRT1	-0.580666666666667
PLA2G4C	2.45416666666667
ICA1L	-0.0501428571428571
TPTE2	-0.1002
OTUD7A	-1.15216666666667
AQP11	-1.129
APOA2	-4.709
KALRN	0.4435
SECTM1	-0.1065
IFNAR1	0.62775
TALDO1	0.17725
RAB11FIP4	0.308666666666667
EIF5A	-2.0705
FAM49A	2.1045
NEGR1	0.731
YTHDC2	-0.306
EHD2	-0.056375
NCF1	0.9862
SCRT2	-2.5495
HOXA5	0.8645
NUP133	0.1815
FGF12	0.364125
SLMO2	-0.461375
SNTA1	-1.094125
CACNG2	-0.06375
GCM1	0.59825
ELF1	1.46533333333333
TLR5	2.947
TCFL5	-0.7255
RBMY2FP	-1.0595
LOC100125556	0.546
FAM129B	-0.777875
MAP3K7IP1	-0.2655
NCK2	0.376
OXA1L	-0.56725
FMO9P	0.4005
ZSCAN12	1.23375
PSMD12	-0.247166666666667
HSCB	0.0975
CLDN10	-1.57975
MGC13053	-0.4875
HPCAL4	-0.8445
ASZ1	-0.8155
MEX3D	-0.269166666666667
NFAT5	-0.4211
CSPG4LYP1	-0.182833333333333
FBXO3	1.7232
DVL1	-0.936833333333333
CMKLR1	0.617166666666667
TYMS	-3.588375
PEF1	0.41475
ZNF750	2.57733333333333
MCM5	-1.8984
MEGF11	0.70975
KCNK7	-0.465
PTP4A3	-1.305
C1QTNF2	-0.871
OR6S1	-0.0885
FAM122B	-1.254
ZNF551	-0.482
HBQ1	-1.9215
GEMIN6	-0.89475
ARSK	0.69125
RBP7	3.00666666666667
CPNE9	-0.031
DSC1	3.245
LOC730112	0.5155
MAP2K4	1.52
HS3ST5	0.3765
EPB41L3	1.24525
TEKT2	0.72625
CDKN2B	-0.06875
ZNF480	-1.0975
MAP3K6	0.2389
MAP6	1.72233333333333
HN1	-0.939
OR2L13	0.607166666666667
SLC16A11	0.24775
FAM96A	-0.70725
APOL1	-0.77075
C5orf32	0.385
RTP1	-0.0875
RNF175	0.5065
ZBTB41	1.354375
AHCTF1	-0.6201
SAE2	-0.2402
ITGA2	1.48008333333333
MME	3.00916666666667
CCDC14	-1.0455
MAST4	1.19285714285714
KRT33B	-0.474
KCTD2	-0.00333333333333333
WDR26	0.71
MFI2	0.884625
NR4A3	1.17625
ARSA	1.71
UNKL	-0.4075
SULT6B1	0.054
CCNA2	-3.6685
SOX15	-1.282
PPAPDC1B	0.698416666666667
C19orf44	-0.4585
MCAT	-0.157583333333333
ARID1B	-0.13075
OR52N1	0.0155
C12orf48	-2.41375
MAGI1	0.392125
NIPA2	0.2065
GBX2	-1.68075
RSHL3	1.146625
RAVER1	-1.1535
C15orf17	-0.334
SLC30A2	1.148625
ZNF518	0.48075
PCYT1B	-0.61625
C10orf114	-1.85325
EIF3H	-0.152333333333333
SLC25A39	-0.914666666666667
KIF1B	-0.3545
AMOTL2	1.2745
C6orf120	0.6425
PSRC1	-2.614
PLA2G10	1.069875
KIF5C	-0.236125
MRPL37	-1.0805
C17orf62	-0.408833333333333
C9orf135	-0.771166666666667
DUSP10	2.3661
CLCNKB	0.0315
PSMA5	-0.3235
C8orf53	-0.49675
AMPD3	0.315166666666667
PIAS1	0.49325
ADCYAP1R1	0.0015
GYLTL1B	0.9955
CDH20	0.222333333333333
FBXO7	0.1335
TMEM134	0.393
FLJ14213	0.258666666666667
ZNF3	-0.577
LRRFIP1	0.363583333333333
CNOT2	0.211666666666667
ABI3	1.51225
ALDH5A1	-0.151166666666667
HNT	2.157
SERPINA4	-2.1365
TK2	0.600916666666667
STMN1	-2.44911111111111
GUCA2A	0.325833333333333
GALNT10	0.248642857142857
DPP6	0.52895
C9orf93	0.498875
PRELID2	-0.672625
STK39	-0.1955
SFTPA1	-1.073
CKS2	-3.01377777777778
RHO	0.52925
C20orf135	-0.28725
XKR3	-2.3105
CR1	0.785375
RPS6KA2	0.4375
C20orf112	0.5195
MRPL22	-0.166
C4orf23	0.979666666666667
GADD45B	2.4855
KLHDC1	2.05933333333333
C2orf48	-1.6305
ZNF287	1.1945
DAAM2	-0.967
DPPA2	-2.7032
TCTN3	0.617333333333333
DNAJB11	0.06975
FPR1	1.93875
DEFB4	-0.344
PTCD2	-0.5036
SMOC2	4.963
CABP7	0.1095
SERPINB11	0.16625
MAGEF1	0.3815
NDE1	-0.586
ITGA10	0.5915
FSHB	-0.33
ANXA2	1.43475
HORMAD2	0.01875
HLCS	1.10275
MCF2L	1.20033333333333
FH	-0.220375
TBC1D24	1.8005
KIAA1505	1.50075
LGALS2	-1.037
CNBD1	-1.121
SYNPO2L	2.6995
PTPN23	-0.132142857142857
C1orf183	-0.5115
MAGEA8	-2.848
DGCR8	-2.121
GSR	-1.437
PAQR7	0.24275
ZNF676	0.63175
CACNA1C	0.1294
SP7	0.5135
PDCD6	0.29375
NRN1L	-0.344
BRI3BP	0.319416666666667
KIAA1183	0.8215
ASB4	-0.1815
CCL23	1.1186
OBSL1	-0.742
SLC12A7	0.37275
KIAA0240	1.482375
CD1B	-3.03666666666667
FCGR2A	-0.198125
MDC1	-1.039
HTR1A	-0.294333333333333
OCEL1	-0.05
ATP11B	0.3605625
FBXO34	0.264
PCDH12	2.26416666666667
RPE	-0.00650000000000001
C17orf74	-0.1405
CSDC2	0.2885
PET112L	0.0825
TMBIM1	0.122875
P2RXL1	-0.5195
TCHP	-0.76
TRMT1	-1.75133333333333
F2RL2	0.4625
LRRC32	2.20933333333333
IMPG2	-0.0985
BGLAP	0.01275
LOC493869	-1.29925
MRAS	2.084
SLC35F5	1.39175
CBWD1	1.237
AXL	-1.600625
ATP2C2	2.466
TELO2	-1.286
PNPLA3	0.262
PCDHB14	1.646
CD276	-0.53925
KRT80	-0.34975
DUSP28	0.545
CSNK1E	-0.201666666666667
SRP14	1.0475
KCNQ4	0.18
KRT72	-0.0175
CCDC117	0.104375
C6orf89	0.321333333333333
TUBB2B	-0.434333333333333
RTN4IP1	-0.38475
CR1L	-3.4
CEND1	-0.666875
C12orf41	0.220333333333333
RNF31	-0.50825
UBN1	-0.579833333333333
C17orf32	0.890375
SLC5A7	0.57075
GPR92	0.3925
ESAM	1.7357
CTNNA1	0.254833333333333
HRBL	0.2745
CBX4	-0.35375
TMEM182	0.9335
SH3TC2	0.403333333333333
IL10	0.499
PXMP4	2.5465
RNF167	0.272
PAK7	4.10816666666667
ETV3	-0.265
ATPIF1	-0.292666666666667
LOC554207	-1.6705
OR8H1	0.10425
WDFY3	1.5305
DPM1	-0.09875
GPSM1	-0.52
WDR92	-0.2395
LRP1	-0.492
ANKH	0.136125
THUMPD3	-0.56675
POLR1B	-0.71875
OLFM4	5.8175
RAD9B	0.60125
TSPY2	-3.341
PAX6	-1.38983333333333
SCG2	-2.602375
SLC17A6	0.13975
FMO3	2.517375
PADI4	0.05525
TUBB4	-0.993
NLK	-0.1205
POU4F3	-0.4685
SDF4	-0.174
ITGBL1	1.422
NETO1	-1.626125
TAP2	-0.097375
ABBA-1	-0.990833333333333
GNAI1	1.082
VPS4B	1.70525
NOPE	-0.5736
GALNT6	0.894166666666667
SESN1	2.099375
GBE1	-1.36822222222222
CLASP1	-0.521
RASGEF1B	1.06075
ACOT11	-0.411285714285714
AFAP1	0.79575
OR2H2	-0.000749999999999987
DPY19L2P1	-0.772
DZIP1	-1.64725
SEC22C	0.566083333333333
GPR161	-0.86625
RNF146	1.4805
WDR74	-1.5525
GALP	0.0455
PURA	0.43525
DNPEP	0.0566666666666667
RP11-78J21.1	0.0715
ERBB2	1.97225
FANCM	-0.731333333333333
NEO1	0.7525
DDX3Y	-4.7486
RPS3A	0.1015
MXRA7	-0.189214285714286
LGALS3	0.5265
GLT8D1	0.04275
CFL2	-0.9535
UPB1	0.04175
NAP1L5	0.60525
CLDN14	1.339
DHX38	-1.3845
BTBD1	0.08175
TARS2	-0.785833333333333
ABCF1	-0.9066
FCF1	0.635333333333333
LRRC49	-0.08875
GUCY1B2	-1.8835
C1orf177	0.278333333333333
SMARCA4	-0.997571428571429
LRP8	-3.6585
TAGLN3	-0.7805
MRPL14	-0.96925
TTRAP	0.6085
ZDHHC20	1.17125
NFE2L3	-1.97075
KIAA1377	1.548125
PALMD	1.9293
TMEM43	0.35275
TTL	-1.438125
STAT5B	-1.51366666666667
SSB	-0.757875
OR10H5	0.305
SLC22A13	-0.58125
AKAP3	0.74725
TIMM23	-0.0015
OAS2	0.846833333333333
KIAA0423	2.11625
TRIM11	-0.0621666666666667
GLIS3	-0.057
TMEM50B	1.28866666666667
ARHGEF4	-0.072625
DEGS1	-0.212818181818182
TBL1XR1	0.161133333333333
G6PD	0.54425
SP140	-0.0848
MUC17	0.758285714285714
NUDC	-0.5737
DNAJC5B	2.31633333333333
SCARA3	-0.321
CPA3	5.3285
BCAT2	0.390125
MFN1	0.6472
NRG3	0.4015
SNX11	0.319
PLEKHH1	0.1535
GPR177	1.25716666666667
HCFC2	0.47325
TCAP	0.04575
MOCOS	-1.22925
C14orf93	-0.2625
PRDM10	0.3385
SLC16A4	1.43941666666667
SRGAP1	-0.370666666666667
VIP	1.01725
DUSP27	0.423333333333333
LILRA1	0.8098
MC2R	0.282
MGC24103	-2.332
MBTD1	-1.185
FUT11	-0.797333333333333
USP33	1.1056
C15orf39	-0.97175
MAP3K12	-0.056125
PAAF1	-0.499166666666667
BARHL1	-0.0055
FLJ16165	-0.1235
PIWIL2	-2.58175
SYNE1	0.453166666666667
CMTM4	0.951125
TSPYL1	1.4176
GUF1	-0.2115
TMEM157	1.6745
WDR44	0.49325
HIST1H3C	0.30025
DKFZp666G057	1.59825
RNPEP	0.16125
GAS2L2	1.184
ADH4	-3.123
GRPR	2.88816666666667
FBXL17	-2.0905
ZBTB10	1.01708333333333
Gcom1	0.922833333333334
HTRA1	0.2378
ZNF585A	0.0291666666666667
SLC26A2	-0.147214285714286
OTOP3	0.0556666666666667
WISP1	-0.0948888888888889
ATP2B4	-1.10908333333333
FLJ10769	1.025
CRAMP1L	1.124625
CHST12	-0.88575
RAB22A	-0.128416666666667
TARDBP	-0.178357142857143
STAU1	-0.19175
CRB3	1.8555
MIG7	-0.26975
CHMP1A	-0.391166666666667
ZNF160	0.538875
B3GALT6	-0.258625
BARX1	-2.19766666666667
C6orf167	-1.27325
NXNL1	0.2615
DHX29	0.665625
HADHB	0.25025
PLXNB2	0.57725
ILDR1	-0.886
SLC15A3	1.836
GAS2	-0.4425
C20orf69	0.05325
NUMB	0.19375
TNIP1	-0.21875
MESP1	-0.196666666666667
PSKH1	-0.003
NSFL1C	-0.00774999999999999
RHOG	-0.28325
HEY1	-1.43766666666667
KNG1	-1.60525
ITGAX	1.4633
LIN9	-0.962666666666667
CANT1	0.408375
XRN1	0.220071428571429
CCDC96	1.7827
HEATR6	-1.84716666666667
GNG7	1.2215
RUNX2	0.0528124999999999
SOX1	-0.7765
FCRL5	0.0512
ZNF99	1.305375
FAM9A	0.337
SNX22	-0.0836666666666667
MBNL3	-1.51433333333333
ODC1	-2.101
ADORA2B	-1.49383333333333
NR2F6	-0.28375
ZFYVE16	1.25722222222222
SYNJ2BP	0.7562
POLE	-1.499625
E2F2	-2.135875
THRA	0.782333333333333
PTGES2	-1.23433333333333
HIP1R	0.782
TMUB1	-1.045
ENO3	-2.24075
RSPH10B	0.067
CXorf39	0.17925
IRGC	-0.00374999999999999
GPR109B	1.3765
FLJ13305	-0.882
LCE3A	-0.5575
TNFRSF18	-1.57316666666667
DET1	0.46625
TRPM3	0.337083333333333
C16orf79	-1.323
FECH	0.277166666666667
RAP2A	-0.0191666666666667
CRIP1	1.05116666666667
AZIN1	-0.105875
SLC7A7	2.38825
IL10RA	-0.0828
TMEM64	-2.4725
CDC42EP4	1.1887
C16orf58	-0.2956
ARG2	-1.5405
POU5F1P4	-5.0295
FAM62B	-0.000750000000000001
DNAH8	-2.2297
ASH2L	-0.34075
TSLP	0.107666666666667
CNTNAP5	-0.151833333333333
TMEM16C	2.134
IFNA14	-0.3715
SLC1A3	0.13025
CABYR	1.42375
BCL7B	-0.2505
NUDT13	0.0201666666666667
C13orf28	0.483
C1orf53	0.34625
ARL6IP4	-0.0454
RPL35A	-0.16525
EMR3	0.74275
RAB40C	-0.0236666666666667
SLC41A1	-0.547666666666667
LRCH1	0.515
LY6G5B	-0.8025
FAM124A	-0.0135
MGC10981	-4.39983333333333
CLIP3	0.4555
MAP4K2	-0.584166666666667
CHIC1	0.71225
SULF1	1.846
C20orf30	0.601714285714286
PRDM5	-0.048875
ELOVL1	-0.13675
C11orf48	-0.64725
SLC39A10	-0.146
KCNV1	0.791
ACP1	-0.105
ZMYM2	-0.16
B3GNT6	0.1155
C9orf69	-0.6395
C2orf15	1.32325
C20orf166	0.811
HSP90AA6P	0.067
EDG7	0.257
NEURL	0.031375
LPL	1.71916666666667
CLEC2D	-0.445642857142857
GRRP1	2.2355
CD8B	-3.4521
HIST1H3D	0.176166666666667
SLC6A12	0.163125
FAM27L	0.271
CD84	0.9103
RASA1	0.5925
PHKG1	0.127
MAGEA11	-1.291
IMPA1	0.2758
NPM3	-1.89325
RARRES1	4.97925
SH3BP1	-0.88875
B3GNTL1	-1.0135
ARPC5L	0.139666666666667
KLHL26	0.44
SIM2	-1.63625
GJC1	-1.028
C20orf194	0.40575
EXO1	-3.34575
SLC2A2	-2.08833333333333
LOC285074	-0.93425
LRG1	2.296
KIRREL	-0.434
PIK3R1	2.7635
C4orf34	1.98075
MAF	-1.45311111111111
ADCY4	3.38883333333333
ZMIZ2	-0.1115
SLC46A3	3.58216666666667
STAMBP	0.5425
CCDC16	0.6485
MS4A12	0.315
TCF20	0.6195
LRRC46	0.8165
C20orf152	-0.00125
MRPS6	0.5065
ABCB11	0.1215
KCNC2	3.80883333333333
CDH19	0.4085
C9orf123	0.7075
SSH3	0.50625
LDLRAD1	1.011
CCBE1	0.24925
ZNF135	1.582875
TAAR1	-0.6965
WFDC12	0.054
CCDC42	-0.353833333333333
FLJ12529	-0.2
PER1	0.991666666666667
TIMM50	-0.87
SMARCAD1	0.0243333333333333
FAM26C	0.428
TP53TG3	-2.2045
SH3RF1	1.3193
LMCD1	1.2625
GPR63	-0.4455
FLJ21986	-1.585875
AIFM3	-0.57475
MICAL1	-1.3355
BLZF1	1.51616666666667
IQCA	3.426
PCDHGC3	0.08
SAC	2.079
BCL6B	1.56966666666667
DDO	0.98225
MARCO	3.4315
DCHS1	0.786833333333333
C1orf170	0.740166666666667
CD200R1	1.11816666666667
C22orf15	-0.459
SEPT11	-0.241833333333333
ADNP	0.1785
UST	0.4126
C13orf34	-1.3435
RFFL	0.582857142857143
APBA3	-0.2685
C2orf60	-0.0515
CUTL1	-0.5664
PMS1	-0.694125
ZNF689	0.9025
EIF3E	0.031
IL9	-0.398666666666667
RPL31	-0.066625
LY9	0.857666666666667
ATP2B3	0.088
KDELR2	0.302458333333333
TFCP2	0.49325
NLRP12	-0.2565
FLJ45422	-1.136
TLE4	0.1655
ZNF570	0.5495
FLJ43806	-0.033
TLK2	-0.700125
CIR	0.8595
MARS2	0.888
COL24A1	0.76375
SDF2L1	-0.3035
HIBADH	1.224
IGFBP3	-2.21821428571429
C12orf23	0.904875
PSPC1	-0.17125
C20orf43	-0.028
TRAV20	0.1145
ARHGAP24	1.77275
KIAA1975	-0.344125
C1QA	2.6744
DNTT	-4.38533333333333
C10orf6	-0.0786666666666667
C11orf41	-0.55675
HNRPF	0.196
COL11A1	-0.112666666666667
UBAP2	-0.471
CDKN2AIPNL	-1.2145
C20orf174	2.9085
SPRED2	1.254
PLA2G12A	0.427333333333333
ICEBERG	0.802666666666667
SCN10A	-0.4545
C11orf65	0.77275
GBP5	2.17875
PITPNC1	-1.28983333333333
POU3F3	-1.7965
NCOA7	2.375375
LIN7C	0.5637
LOC348840	-0.3215
NKX2-2	-2.285
ANKRD13D	-1.14875
LOC123688	0.031
FUT2	0.474
TAAR8	0.0315
FZD4	0.830083333333333
PNMA3	-1.32516666666667
OR4L1	0.3335
WIT1	-2.07925
EXOC3L	0.24225
ATPBD4	0.6471
KRBA1	-0.546
UBXD6	0.057
HOXB7	-1.21164285714286
C7orf23	0.2495
UNQ338	2.0685
STAB2	2.3085
CDC20B	0.63275
IRF9	1.10275
CENTG1	0.0378333333333333
TNPO2	-1.2075
MCPH1	0.57
BMS1P5	-1.495
SLC26A7	0.861
HIST1H3J	0.04675
C9orf3	0.5213
LBH	0.2075
MYO1D	0.892625
PTDSS2	-0.68675
NFU1	0.09875
DEPDC4	-0.65
WNT7B	0.1906
GLP2R	-0.355666666666667
SETD4	-0.3995
DYNLT3	0.0853
FKBP11	-0.681333333333333
SESTD1	0.340666666666667
FLII	0.35375
RPS16	-0.5862
CHPF	-0.197166666666667
CSNK2A1	-0.516
SUMO1P1	0.60425
FKBP6	-0.638
ZNF214	1.27416666666667
TWIST1	0.683166666666667
DDX56	-1.0305
TRAM1L1	1.9981
EPO	-2.89833333333333
MRPS18B	-0.104
ZNF682	0.366666666666667
RPL14	-0.226666666666667
MAFF	1.409
LOC51136	0.719875
LY96	-0.76875
DDX20	-0.1175
ABTB1	0.098
ARL5A	0.436
CCT6A	-1.153
HEPACAM	-0.598333333333333
EHHADH	1.01933333333333
RBAK	-0.236166666666667
CGB1	-0.176
ITGB5	0.2124
YIPF3	0.65
FKBP2	0.583
NR1D1	-0.5477
TMEM110	0.3855
NEK2	-2.808
PRAMEF8	-3.3395
C20orf52	-0.679333333333333
PCDHGA3	0.268
VWA3B	-0.56475
NDUFA5	0.624875
THAP9	0.71925
FLVCR2	-0.267833333333333
AP1S1	-0.6755
SMAD6	-1.03875
SAV1	1.40725
SAT1	1.473875
ZNF251	0.499625
ADAMTS7	-0.3601
RPP38	0.37625
C1orf211	-1.945
YPEL2	1.1441
RBMS1	0.45325
ZNF445	-0.399166666666667
NRXN2	0.36
PGBD4	-0.139125
UGT2B28	5.565
WBSCR16	-0.7785
NLRC3	-0.06625
ASTL	0.06725
ST6GALNAC1	-0.4875
ZADH2	0.463625
MLLT4	0.447916666666667
ARL6	0.807333333333333
MEF2C	0.43875
CBFA2T3	-1.095
AFF3	1.50371428571429
COG7	0.0383333333333333
MYB	0.712833333333333
PLXNA3	-0.5925
XRCC2	-2.507
MMS19	-0.746125
ST8SIA5	-0.3815
CHPT1	0.934
KIAA1712	-0.19625
OR6X1	0.487
ACTR3	0.60375
UGCG	0.911666666666667
OR4P4	0.5385
ZAP70	-3.48225
LPP	1.587625
ZNF485	-0.20325
PTPRCAP	-0.96675
IL12RB1	-0.111
ATRX	0.6176
CHST8	2.0945
C14orf109	0.67425
ARV1	0.85925
NMB	-1.87457142857143
COX5A	-0.8865
EIF6	-1.0775
MPPED2	1.72916666666667
SEMG1	-1.5775
CHRDL1	0.902
TRAF3IP2	1.0875
WNK2	-0.458
LILRA4	2.172
LAMA2	4.61825
PXT1	0.3235
RLBP1	-2.5945
CD300C	0.334
SLTM	0.397625
FLJ10404	-1.0294375
APOBEC3D	-2.49016666666667
RENBP	-0.2255
ATXN7L1	0.535
NID1	0.196
TUBGCP3	-0.437
ITIH5	2.09161111111111
CCDC110	3.2565
C8A	-2.8015
MGC87042	-0.19175
HOXC13	0.10825
TFDP2	-0.8555
HCP5	0.4305
POLI	0.97325
UCN	-1.77083333333333
ZNF764	0.1355
C8orf45	1.11225
FHL3	-0.3515
SPATA5L1	-0.30425
MMRN2	2.345
NDST1	0.5285
COL20A1	-0.660666666666667
ZNF248	-0.2545
PELP1	-0.971666666666667
MBL2	-2.7398
RNF41	0.32175
C5orf24	0.0475
THOC5	-0.542375
SERINC3	0.733333333333333
RP11-151A6.2	0.8795
CDCP2	-0.20325
HIST1H2AA	0.58025
C11orf75	0.900166666666667
FKBP7	0.023
DDOST	-0.307
GPNMB	1.75133333333333
TTF2	-1.552
KCNT1	0.0305
SLC39A14	-0.749625
NGRN	0.445
GPR137B	2.4325
MECP2	0.3515
PSMA1	-0.48875
C16orf73	-4.71125
TMEM60	0.2275
CSN3	2.1215
NOS1	0.261833333333333
RAB7L1	0.501166666666667
YBX2	-1.227
KIAA1166	-0.07725
FUBP3	0.630333333333333
ABCG1	0.2605
ACACA	0.712916666666667
ARL11	-0.0856
ATOH1	0.244
ODF1	-0.130833333333333
CREB3L3	-1.22733333333333
TMEM127	0.776214285714286
DSCAML1	1.69625
PLN	2.37683333333333
LYPLA1	0.790416666666667
PRDM9	-1.81925
SASP	0.2755
PLUNC	0.00533333333333334
INTU	0.98425
HISPPD1	0.019
LNPEP	-0.065
YARS2	-0.354166666666667
APCDD1L	-0.897
ZCCHC4	0.0885
FBXO22	0.183
TTLL13	-0.171
ZNF669	0.162166666666667
PTGDR	1.32825
DDX27	0.03025
KIAA0409	-0.254
GJB6	0.3675
ASB8	0.89225
PLP2	-0.0143333333333333
MEPE	0.47175
OR10J5	0.141
KRT222P	2.90225
COQ7	0.0125
C1orf101	2.04275
RERG	3.2126
CHMP5	0.821
THAP11	-0.34625
ZNF43	1.18366666666667
ZRANB3	-0.648
KRT13	4.135125
MRPL19	0.037
RBBP9	0.54125
SPATA17	0.860625
BXDC5	0.5015
PAFAH1B1	-0.220166666666667
MAGEE1	0.28925
OSTF1	0.574
KIAA0323	-0.2975
TXNDC13	0.647666666666667
CNTN4	2.482375
LCE1B	0.1545
UNQ501	0.661
ZNF154	0.662
C3orf64	1.74375
SYT5	-0.0493
PON1	1.70083333333333
FLJ10357	-0.329125
ATP4A	-0.1315
GNPDA1	-0.927666666666667
