Hybridization REF	TCGA-AN-A0AJ-01A-11R-A00Z-07
GAPDHS	0.06575
MUM1L1	2.7925
PSTPIP1	1.633
CNTNAP1	-1.5273
CYP26A1	2.53425
APOL2	0.7706
TACC2	0.89625
COX7A2L	0.218571428571429
HSD17B1	0.4191875
ARRB2	0.608
SLC7A6	-0.8489
HSD17B10	-0.227
RBJ	-0.0095
NUP155	-0.85375
MRPL10	-0.629
CYCS	0.120416666666667
CCDC46	-0.982333333333333
TECTA	-0.091
GNAL	-0.902
LPO	0.3075
PEBP4	0.437
DDX11	-1.39875
C18orf12	0.5265
TAF9B	-0.0925
IMP4	0.12625
RPA4	-1.34033333333333
NDUFS1	-1.22475
UPK1A	-0.228333333333333
ARRDC2	0.0745
C18orf20	1.521
AES	0.630928571428571
CD2BP2	0.219666666666667
C16orf54	0.0435
UGT2B17	1.420125
FGFR1	-1.71181818181818
CEACAM6	-0.8104
CHRM5	0.33525
CERK	-0.6105
AP3S2	0.360285714285714
ANKS4B	-1.10025
CLCNKA	0.509333333333333
ZNF208	-0.552833333333333
HLA-DRB5	4.496
CARKL	0.2425
GOT1	1.18033333333333
CASP6	0.002
HOXA1	-1.2265
RCL1	-0.37625
ZNF181	0.622666666666667
RAB40B	1.218
MRPL38	0.525875
LRRN2	0.07625
C3orf25	1.6575
OR5D14	0.461
OR10AG1	-0.973
BET1L	0.771
FRY	0.91875
AK3L1	-0.07725
CSF3R	0.9375
POLR3K	-0.2125
ATG2B	0.644
EPS8	-0.677833333333333
DARS	0.39
C10orf56	1.93816666666667
DAD1	0.0454166666666667
RIOK1	-0.0125
HERC2	-0.65625
HSD11B2	0.0573333333333333
FAM96B	-0.28225
MGC13057	-2.1035
BSN	-0.72975
CAND1	0.335833333333333
HCST	2.0925
ACTR10	0.148
OR8D4	0.3395
NASP	-1.4757
COL9A2	0.977166666666667
LYZL1	-0.448
GPC5	-2.736
TBL3	0.3025
CENTD2	0.4929
OR5AP2	0.41375
TLR1	1.99925
LMO6	-0.3895
ZIC2	-0.81775
CPNE5	0.85925
ZMYND15	1.44425
FLJ22374	0.59075
CCDC106	0.306
PARP16	-0.636
PDIA3	-0.3495
C14orf126	-0.7405
CECR2	-0.2765
SFRS1	-0.401071428571429
FIGLA	0.073
DCP1A	-0.213
MGC45800	-1.6705
TEKT1	3.133
C10orf67	-0.639
CLN5	0.138
NTN2L	0.089
GLE1L	0.419
CES2	-0.131
GNAS	0.0167222222222222
DDX53	-1.118
TSPAN13	2.80725
MRPL52	-0.5732
SPIRE2	-0.327
TAS2R39	0.39025
SCUBE3	0.22575
UCRC	0.7999
CDKL3	-0.40825
KIAA1715	-1.0666
ZNF345	0.616
RTF1	0.108375
DHRS7	0.204
RIPK4	-0.9925
EXOSC2	-0.381
MS4A2	2.6765
FGF17	0.0315
WDR59	-0.597375
EVI2A	-0.48275
IL17RC	1.07766666666667
HS3ST1	1.98825
ITGB1BP2	-1.8885
RBPJ	-0.338166666666667
GIMAP1	3.4395
INE1	-1.2345
ALDH18A1	-0.2575
TPI1	-0.58775
GATA6	0.19775
CABP1	-0.795166666666666
ZNF484	-0.734
DAPK3	1.349
GJB1	-2.35725
PIN1	0.485875
SLC6A15	-3.47583333333333
CNO	-0.35475
RIN2	1.331375
FRRS1	-0.5195
CYorf15B	-3.858875
DMRT3	0.634
ATAD1	-0.453875
OTUD4	1.26111111111111
ATOH8	-1.88625
ZSCAN16	1.959
ASCC1	-1.0925
OTUD3	-0.393875
MGC33212	0.339
YME1L1	-0.24725
RP11-218C14.6	0.23575
PCBP4	-0.1905
TNFRSF10A	-0.385
CDH10	-2.82333333333333
KL	1.2075
SCP2	0.0978333333333333
C9orf119	0.17175
SON	-0.23675
MAFK	0.4805
SBNO2	0.512
SLC6A6	0.08825
SC4MOL	0.165375
FAM35B	-0.407375
PPP1R9A	-1.270875
PDZRN3	0.5335
CXorf20	0.8005
C6orf126	0.46125
AVEN	-0.404
FLJ21075	-1.7895
C14orf132	-1.186125
PCK2	-0.3045
GUCY2C	0.1165
BARX2	0.459
PEX11G	0.913
DAO	-0.989666666666667
C10orf49	-0.0455
EDNRA	2.559
PPP2R5A	0.3823
DDX39	-0.0128333333333333
SERF1A	0.546
ASCIZ	-0.1055
FNDC8	-0.00975000000000001
PTMS	0.88775
PHF7	1.238
PIP4K2B	0.0593125
HHLA2	-0.27275
BDH2	-0.5668
APOBEC2	-0.5065
PENK	1.20366666666667
SMAD9	-0.58675
MT3	0.05225
RGL1	-0.035125
ATG10	-0.712125
DLGAP4	0.811
APPBP2	-1.03042857142857
BACE2	-0.610428571428571
LOC339344	0.5795
ZNF395	-0.5674375
HIST1H2BL	-0.49
ZNF467	0.816
SLC25A21	-1.37525
PALM2	-0.7825
NSUN5C	-0.63125
IL5	-0.067
CLSTN2	2.1975
ANXA8L2	-2.22575
PTGES	0.3605
GDAP1L1	-2.05166666666667
OPRK1	-1.07833333333333
WDR20	0.129
C12orf4	0.2585
NUP88	0.434375
XRCC6BP1	-0.508333333333333
FCGBP	-0.512142857142857
LEMD2	0.436
NOMO1	-0.227
C10orf79	2.755125
ZNF79	0.6096
OCRL	0.8343
HSPA8	-0.0995416666666667
DIDO1	0.0358333333333333
PLA2R1	0.631
COG3	0.2092
NGDN	0.1725
CBFA2T2	0.59
PNOC	-0.505
PRRG1	-0.00341666666666666
AGGF1	0.132785714285714
DPF2	-0.3485
YIPF7	0.1075
TRPV5	0.52425
ZNF322B	2.4595
MED12	0.266
CARS	0.419166666666667
ABCC11	3.23166666666667
C9orf25	0.124
MYH1	-0.0725
FRYL	0.044
AGTRAP	0.033
MMP27	1.11
ZNF432	0.423375
OR8D1	0.463
OR13D1	0.46525
VWA1	1.30825
STON1	-0.053
IL5RA	0.4005
PERP	0.442
C10orf107	0.0593333333333333
TNFSF12	1.7025
FN1	0.0960833333333333
MTR	-0.491666666666667
PHLPPL	-0.23
ZNF425	0.4975
DHFR	0.00122222222222223
PPP1R12A	0.1995
RSPO2	-1.72525
ZNF7	1.33725
ZNF583	-0.475
TPMT	-1.45733333333333
GPR132	1.119
OR2T12	-0.262
SERTAD2	-0.1037
ATP1A1	-1.1486
FRMPD3	0.91775
ZNF672	0.6645
PLXNB3	0.495875
EML5	0.0615
FAIM3	0.85
UBQLN2	0.54725
SORCS2	0.93025
PRIM2	-1.2355
ACVR2A	0.446666666666667
YWHAZ	1.16183333333333
PGM2L1	1.63542857142857
GNAO1	0.0265
RPL10	0.0975
RPS6KA6	0.5175
PFKL	0.143166666666667
SH3D19	0.585875
AURKB	-0.680166666666667
ZC3H6	-0.94175
DISC1	-0.544666666666667
FLJ39660	-0.0296666666666667
TMEM25	1.47975
OSBPL10	-0.093625
CLTCL1	-1.80033333333333
ALG6	-0.2685
CATSPER4	0.757
LRTM1	0.2115
RRAD	0.374333333333333
TIPIN	-1.48125
CARD14	1.672125
RBM9	-1.09916666666667
RASSF4	1.3035
SLC25A18	-0.517166666666667
C6orf58	-0.267166666666667
IGHD	0.4595
PLA2G6	-0.1825
TPT1	0.128625
SEC63	3.2994
CCDC113	0.4236
TDRD10	0.42625
KIAA1666	-0.9095
TOR1AIP1	0.271416666666667
SYTL4	2.25066666666667
SPRR2F	-0.983
CEBPD	1.79175
SNTG2	-2.05375
C20orf77	0.573583333333333
TAS2R49	-0.167
C6orf173	-0.118
SVEP1	-0.2727
PXN	-0.731214285714286
VIL2	1.02725
C5orf21	0.826166666666667
DIXDC1	0.251375
GANAB	0.0985
PDSS1	-0.61725
NGFR	-0.09325
ATP8B4	0.0965
BMP8A	-0.5255
CCDC132	-0.566583333333333
GNRH1	-2.3425
OR10T2	-0.0365
PDGFD	0.547166666666667
OR6W1P	0.536
HARS	0.133083333333333
KRT77	0.036
AQP8	0.05825
ITGB1	-0.3798
ZNF254	-0.3083
PAX1	0.0756666666666667
PSMC4	0.0488
ANKRD22	4.76
PSMD8	0.0913333333333333
HTR1E	-0.735166666666667
SOX10	-2.3899
OR5B2	0.0165
RABGEF1	-0.773642857142857
MAP1LC3B	-0.786
CYB5R4	1.00725
AGXT2L1	1.51675
FLJ41603	1.97316666666667
TRAPPC2	0.2555
FNTB	0.282
FLJ14107	-1.11966666666667
AURKAIP1	-0.1625
DSE	1.134
NFKBIZ	-2.38
OSBPL3	-1.6595
LOC130576	-2.1245
SLC39A9	0.969333333333333
LOC137886	0.911833333333333
RHCE	-2.9635
ATG7	0.690666666666667
FAM82A	0.0883333333333333
FBN3	0.309
MCFD2	-1.30233333333333
CASP14	0.5915
EPS15	-0.0105833333333333
SFRS2B	-0.40725
C19orf47	0.1735
PLAC9	-1.23
GPR23	-1.1205
BTNL3	-0.0926666666666667
RGS8	-0.00949999999999999
GNS	0.78775
ENO2	-0.781166666666667
CBX1	0.6009
PEX26	0.248
LRP5	-0.887
ADAMTSL4	-1.01916666666667
ARR3	0.0783333333333333
MAP1A	0.11775
CD2	5.1715
NAV2	-1.6593125
TMEM69	-0.55675
ATXN7	-0.324
CHN2	0.8
ZNF781	-0.782333333333333
HAS2	-3.71383333333333
KIAA0241	0.662333333333333
BIC	1.9555
MOBKL2A	0.01575
CYP2C9	0.3745
CNOT7	-1.08871428571429
SFRS10	0.184
CST11	0.587
FLJ37543	0.297
NKAP	0.02225
RUNX1T1	2.6415
EAF1	0.7233
IL4I1	3.66875
LRRC61	0.0898333333333333
PSIP1	-1.7105
SPRR4	0.198
ZFP90	0.0433333333333333
AP2B1	0.626923076923077
SLC30A7	0.550333333333333
C7orf28A	0.6135
S100B	-3.0505
BMP2	-3.206375
ESR1	3.91625
ZFPL1	0.57675
ARHGAP12	0.55825
LRRC19	-0.2104
ZNF767	-0.570833333333333
NACA	0.4376
OLIG1	-2.958875
PRF1	2.66025
LST1	3.1225
SPATA9	-0.558
CNFN	0.524
CDK4	0.069
TCF15	-2.32233333333333
PARC	0.15
PPM2C	2.48375
LOC283345	-0.6955
FAM107B	0.5525
DMXL1	0.4915
RBM3	0.839625
HTR5A	-1.5215
SCFD1	-0.346333333333333
EPHB3	2.25975
ROPN1L	3.52266666666667
RAMP3	-0.71075
TSPYL5	-0.971727272727273
GAP43	-2.992
PAPD4	-0.019625
PDE3A	-2.3005
TNFRSF10C	-0.12325
JMJD5	0.370166666666667
RASGEF1A	-0.0047
C16orf65	0.137333333333333
HIPK3	0.684833333333333
XYLT2	0.09525
XPOT	-0.359833333333333
GAL3ST1	-1.1045
DHCR7	0.79825
AMIGO3	0.246333333333333
FGFR4	-0.610166666666667
CRAT	1.93475
PPP1R14D	0.2835
TRIM14	-0.2331
TMPRSS11D	0.1325
SLC7A11	-2.5475
OR10H2	0.4835
PPM1E	0.7284
DOCK4	0.01075
FAM127A	-0.190625
ENOPH1	0.22975
SLC5A3	-0.0596
ZNF530	0.00120000000000001
NTS	-5.96975
FRMD4A	0.377125
BCL11B	-2.11233333333333
PRM1	0.03175
UQCC	0.7894
S100A16	0.2005
PLS3	-1.606
WWOX	-0.0274285714285714
CCDC23	-0.30225
GTSE1	-0.964333333333333
GP2	2.6605
FLJ32549	0.11875
CHIT1	4.64025
KLF9	-0.128125
RPS24	3.6114
MIA	-4.4325
FIGN	-1.5015
PYROXD1	-0.959875
PCSK2	-0.109625
MRPL9	-0.00625
RPL24	0.191375
C12orf32	-0.542625
HIST1H2BE	-0.4985
RGS18	2.916
LFNG	2.51525
RAB4B	0.0404
FBXO25	-0.265833333333333
TSPAN31	0.175
ARL8A	0.494714285714286
C10orf83	0.1501
OR51B6	0.531
CNKSR2	0.24375
C1orf156	0.33075
IBSP	1.063
GFRA2	0.5067
ALKBH7	0.6618
NEK10	1.45425
VN1R3	0.358833333333333
LOC91948	-0.0455
CPZ	-0.07675
IHPK3	0.279
COL8A1	0.8425
RBPJL	0.00800000000000001
OR10A4	0.41925
CASP8AP2	0.343125
MMP12	5.40966666666667
OR8B12	0.394
CDCA5	-0.0795
LIX1L	-1.01775
PEX11B	0.835375
GABRA1	0.334333333333333
HABP2	0.3755
REEP1	1.51533333333333
FBXO15	3.132
CD68	1.67075
WFDC9	0.1745
GHDC	0.480833333333333
SMARCA1	-0.03575
SPAST	-0.0585
PLXND1	0.09225
MLCK	-0.7385
INTS5	0.918666666666667
BSG	-0.638
PARP8	0.321666666666667
TEAD4	-0.387833333333333
ZNF498	-1.113875
TMEM89	-0.293
DTX4	0.498125
TNRC6B	-0.527375
ARMC2	0.24
FGFBP1	-3.4355
TIMM8A	0.6045
AJAP1	-2.1914
ZNF608	-1.2885
SLC25A42	-0.625875
SYP	0.193833333333333
MMP11	3.7435
USP40	0.0192
C3orf62	0.357333333333333
MYO1E	-0.2208
LRFN4	-1.513
XCL1	1.472
GPR155	0.335625
VPS29	-0.045625
CARHSP1	0.22775
ARHGAP20	-0.0643333333333333
GREM2	0.712
CCDC102B	2.27325
ZNF577	-0.7845
HDDC2	-0.6025
SHC2	0.2935
NCOA5	1.36566666666667
INPPL1	0.1395
CHGB	-2.9353
IHH	0.3535
DDEF2	-0.0130833333333333
DIAPH3	-1.69342857142857
BUB3	-0.0208333333333333
GGH	-0.180111111111111
VPS35	0.1535
CNN2	0.73825
ASNA1	-0.26075
WDTC1	0.53075
AMAC1	-0.258
HAS3	-0.785
SLC1A6	-1.60883333333333
ZNF563	-1.6755
C1S	3.4355
TCF7L1	-1.918375
OR10Z1	0.3595
ME2	-0.8234
C6orf151	0.114125
KPNA4	0.5214
GLO1	0.59675
WDR61	-0.594166666666667
CD302	1.0765
SIRT7	0.487333333333333
C11orf59	0.72575
PKIG	0.274
PPIL3	-0.964
CCDC74B	0.80625
ZNF528	-2.16025
EFNA5	0.1805
FCGRT	1.2085
NOL4	0.0335
CCS	-0.171
LOC374491	-1.11225
MFSD7	2.8085
ZNF555	1.16
LIMS3	-1.206
TSSC4	0.962666666666667
COL11A2	-1.4115
C1orf119	0.125
BPNT1	-0.234375
CHRNA6	0.64
C1orf173	0.8175
PLD2	0.66875
ORC1L	-2.761
SASH1	1.80325
CDC14B	-1.0985
RLBP1L1	0.1365
LDLRAP1	-0.0652
NAT8B	-0.137166666666667
HHEX	-3.098
LGALS7	-1.65375
PLCH1	-0.866875
OR1M1	0.5015
PRAMEF16	-0.223
HECTD1	-0.755
C14orf39	0.42
TLN2	-0.5161
HDAC4	-1.56792857142857
SYCP2L	-3.524
GLRA1	0.2155
RPS6	-0.234375
hCG_1757335	-0.4475
KLHL1	-0.4355
CTNNBIP1	-0.266166666666667
SCAND2	-0.4708
HMGN2	0.5594
YAF2	0.524
BRPF1	0.24525
LIAS	-1.12
CTA-246H3.1	-0.68375
SAG	4.5695
C20orf10	0.11075
HNRNPA2B1	0.0143333333333333
GADD45A	-1.70033333333333
MSH4	0.2465
TMEM70	1.5115
HIST1H2AM	-0.2705
C19orf26	0.173166666666667
C1orf50	-0.34425
GNG3	-0.16125
FTO	-0.3485
CALCB	0.5915
PPP3R1	-0.1715
C15orf42	-0.514125
CCNJ	0.55125
GNAZ	-0.0366666666666667
PSD	0.283666666666667
FAM57A	-0.957
STIM2	0.0301666666666667
DHX8	0.43725
MOGAT3	-0.43325
UBE3B	0.667166666666667
PLAT	-0.661833333333333
C6orf206	1.9985
COPE	-0.3915
EIF3A	-0.499125
C1QL2	-0.27625
IQCE	0.577333333333333
KIAA0182	-0.4985
SLC22A7	0.1739
PPFIA2	0.3995
ADAMTS15	0.4845
ODZ1	-0.184
THBS4	0.753
ARHGAP1	0.13175
B4GALNT3	-0.1445
FCHO1	-1.036
LOC440456	0.33
HOXD10	-0.00200000000000002
CXCR3	2.98483333333333
CHI3L2	-2.25
SRPX2	1.4095
ZNF132	0.450833333333333
UBAC2	-0.148833333333333
RPL32P3	0.503
CBWD6	-0.6525
ST6GALNAC4	-1.216
KIAA0391	-0.0426666666666667
LOC388969	1.19675
KRTAP5-8	0.338166666666667
ZNF786	-0.57425
LYVE1	1.5185
GPR144	0.06425
APOH	-5.075
TSC22D2	0.237833333333333
PLCD1	-1.111
FLG2	0.328
M-RIP	-0.2021
NDUFV1	0.019
POLDIP2	0.507
RAB3GAP2	0.0605
RPSAP15	-0.56425
CLEC7A	1.759125
HSPA14	0.2995
TAAR5	0.44825
FAM132A	-0.78425
C2orf43	-0.43425
OR10V1	0.383
SELPLG	0.88675
C1QTNF6	-0.402666666666667
OPCML	0.2498
DTYMK	-0.338
ALDH16A1	0.435875
F13B	-1.0185
MGC16169	0.19475
KIRREL2	-1.91816666666667
C14orf32	-0.00200000000000002
SLAIN2	0.802
HSD3B2	0.4215
AMMECR1L	0.0435
LRRC37B	0.452
HMG20A	-0.546333333333333
C22orf27	0.176
FBXL22	0.9115
AP1B1	0.97
TNKS1BP1	2.10875
CD74	4.537
HSPA12B	1.65216666666667
PLSCR1	0.596333333333333
SLC35E1	-0.503333333333333
FEZ1	-2.289
APOD	3.430875
C16orf44	-0.0635
C1orf166	0.0995
KCTD11	-0.07925
NELF	-1.5545
SRP54	-0.339833333333333
MGC35361	0.0645
GPR35	-1.3175
NRGN	-0.73175
SIGLEC12	0.934
SCN1B	-0.19675
IFNW1	0.13
STAR	-3.01225
HLA-DQA2	4.8185
RNASEH2B	-1.13875
TAAR2	0.214
VAMP5	0.8535
TUBA1C	-0.266928571428571
PIK3R2	-0.487875
ARD1A	0.178333333333333
EBF2	0.458666666666667
CAMSAP1L1	0.27725
CYP3A43	0.321
AKR1B1	-1.70325
KIAA1729	0.530875
KAL1	0.6591
CYBB	2.215
UXS1	-0.1815
LOC338579	0.49775
C11orf45	0.0395
SHB	0.43575
IKZF4	0.44625
NDUFA1	-0.09625
HSPE1	2.466
C1orf215	0.08475
GPR113	-0.115166666666667
ZNF573	0.48425
TBX18	0.283
GGTA1	5.45275
PCDHGA8	-0.477
RPS6KL1	0.0975
DPP9	0.08475
SLC43A2	0.688125
COPS3	-0.63825
PMPCB	-1.024
HYLS1	0.721
LSM8	-1.301
PDE6B	-0.95325
C10orf118	0.4015
OR1C1	0.729666666666667
ZNF415	0.30125
OR2F1	0.13825
ZDHHC13	1.17425
FZD8	-0.6757
TCEA1	0.563
SUSD4	4.2325
C22orf24	0.54
TNFRSF14	-0.1585
TRIM28	0.214833333333333
FGF5	-2.03471428571429
CSPG5	0.524
RNF133	0.1635
FKBP15	0.44975
BZW2	1.13375
NSMCE1	0.2055
PTPRN	-0.335
TST	-0.517375
POP1	0.3985
RNF24	-0.715166666666667
SFRS4	-1.139125
REPS1	-0.295
CD70	-1.55433333333333
PDXDC1	-0.239
SRC	0.6666
NTNG1	-1.60366666666667
SETD1B	0.01275
TINP1	0.354
ZNF606	1.682
SSR1	0.5630625
RGNEF	-0.2855
NFS1	0.314
CENTB5	-0.832083333333333
CRMP1	-1.3465
ADAM18	0.55625
CCDC87	0.037
LRRC8B	-0.794
CSNK1G1	-0.138166666666667
MAFB	3.1435
C12orf45	-0.63325
C1orf54	2.216
DPEP1	0.1015
FLJ13137	1.448
C14orf118	-0.158333333333333
ANKRD19	0.842666666666667
ABCA9	0.9153
TMEM87A	0.3149
BBS5	0.8751
CYP17A1	-0.02625
SCG3	-2.498
ESCO2	-1.727
GFER	0.670833333333333
NRIP2	-0.548333333333333
DDX59	0.538666666666667
RIC8B	-0.0783
TNNI1	0.094
KTELC1	-0.2415
GPR85	-0.147833333333333
SP3	0.451
GOSR2	-0.07875
DDX1	-0.41625
DSCR9	-0.926
KIAA1984	-1.3345
FLRT3	-2.43175
RNPS1	-0.182
ZNF772	-0.3125
SLC25A10	0.992166666666667
ADAMTS3	-1.71044444444444
TBC1D7	-1.2805
PCYOX1L	-0.59875
LOC339745	0.663875
VPS54	-0.60375
PCDHB12	1.24475
C4orf6	-0.281
CCL5	3.810875
PEX5	0.007875
LENG1	0.7465
LOC51336	-2.27275
FLJ25371	0.3705
WDR45L	0.785333333333333
SPAG8	1.49233333333333
GUCA1C	-0.389
LOX	-0.854666666666667
FIZ1	0.678
BAG5	0.594416666666667
BUD13	-0.3235
MGC2752	0.36525
IQSEC3	0.136125
TGFBR3	0.878
CASP9	-1.70375
PPA2	0.645375
MED24	-0.08075
MAP3K7	0.038
SRPR	-0.783
C17orf81	1.32775
RIPPLY1	0.1435
EID2	-0.10475
AKR1C1	-3.6205
IMMP2L	-1.27675
SPSB4	0.4405
BAG4	-0.866875
ZNF32	1.3255
KLHL34	1.397
BRD2	0.6335
IL32	0.665
FAM53B	-0.219833333333333
SLC7A1	-0.976875
KAAG1	0.4265
CCDC54	0.0861666666666667
PRKCQ	-1.18925
TIRAP	0.73975
SPSB1	0.8715
USP36	-0.54225
FLJ32569	0.5195
LYZ	2.60875
TMEM186	0.746166666666667
TPM2	-0.396
C9orf100	-0.420333333333333
PPP1R11	0.7975
OLFML3	1.1425
ELAVL1	-0.25975
DNAJC17	0.660333333333333
ABCA2	-0.21075
BNIP3L	-1.086
ATP10D	0.783
GALNT8	-0.5425
PRKCH	1.29275
USP12	-0.6725
STXBP1	-1.5625
LSM2	0.546166666666667
ANKRD30A	0.96
LAP3	0.55375
C9orf40	-1.80566666666667
KATNAL2	0.836833333333333
RG9MTD2	0.333
PNPLA7	0.67275
IDH1	-0.6225
C1orf57	-0.79775
XRCC5	0.1138
TBRG4	-0.849875
DCDC5	1.86466666666667
POU5F1	-4.29975
RAB1A	0.391928571428572
KRTAP15-1	0.309
INHA	-1.58183333333333
WDR90	0.31
MLL2	0.580833333333333
FAM104B	0.704
SF3B14	-0.16325
STX1B	0.1765
SNX12	0.0695
KMO	1.38833333333333
FAM100B	-0.0705
CDRT15	1.6855
RAB9A	-0.0151666666666667
RUFY3	0.62575
UBE2U	-0.0968333333333333
NFKB1	0.8373
FBXO38	0.521625
VRK3	0.68825
TUBB8	0.1875
IFNA6	-0.0265
AYTL1	0.306166666666667
RBP3	0.471
MUC13	0.93675
C8orf30A	1.4085
MFAP1	-0.588
NHLH1	0.236
CXorf34	-0.33325
SP8	-4.2825
RNF151	0.0631666666666667
TDRD7	-0.1775
KCND2	3.5925
FKBP9L	0.638666666666667
C17orf44	1.27925
TIMM17B	0.329
WIPF1	1.0038
SNX15	-0.1652
IGF2R	0.0516
SBSN	-0.7645
RBM15B	0.281
AGBL5	-0.253916666666667
APEX2	0.04575
C17orf39	-1.855
UBE3A	-0.0872
SPANXC	-2.631
TGFB1I1	-0.2325
RBM13	-1.7335
TOP2B	-0.121833333333333
NPVF	-0.423
RIMS4	-0.156125
RAD54L2	-0.2965
RSPO3	2.71483333333333
C2orf47	-0.81275
TSPAN4	-0.460166666666667
DNAL1	0.412
DKFZp761E198	0.032125
NLE1	0.249
TPST1	-0.23825
SREBF1	0.664625
CLEC12B	-0.492
FUK	-0.4375
IL21	0.1715
LTK	-2.16775
DKKL1	0.41475
EPAS1	-1.114875
UBTF	0.0167
HIST2H2AB	0.12275
TMPRSS12	0.223375
KIAA0427	-0.120333333333333
CYP8B1	-0.4965
FPRL2	4.5075
LOC402573	-0.69875
HSDL2	-0.0133333333333333
SEMA6B	-0.192666666666667
AKR1A1	0.159357142857143
CLTB	0.362
NXT2	0.195333333333333
HSPB7	-1.3525
MLLT11	-2.77183333333333
OLFM3	0.732
SEC61B	0.1595
GPR139	-0.0045
RRP15	-0.2205
OR3A2	-0.4535
RSL1D1	0.0470625
P2RX7	-0.268
PSME2	0.43425
ADNP2	0.755
RBM25	0.268416666666667
IFITM1	1.26175
POLR2E	-0.52375
ZNF643	-0.1755
ZBTB25	-0.494666666666667
SPTBN4	0.22775
FBXO28	0.54875
CLEC10A	3.05825
EPHA8	-0.504875
BEST4	0.2415
GAS6	-0.557
TSHR	-0.0765
TMTC1	-1.83804545454545
GSTM2	-1.61883333333333
ETV1	-1.437875
ADAM11	-0.715833333333333
ERGIC2	0.122333333333333
ATP6V0E2	0.442666666666667
HGFAC	-2.11666666666667
CTTNBP2NL	0.35275
FLJ20628	-0.58525
MTCH2	-0.00500000000000002
BACH2	-0.326166666666667
AUTS2	0.177
FSD1L	-0.05825
RPRM	-2.60633333333333
PPP2R3A	1.27983333333333
BAT2	-0.089625
LPHN2	-0.950333333333333
MGC71993	-0.100166666666667
PPARGC1B	-0.49975
CENPT	-1.03375
RNF123	-0.119833333333333
COL27A1	-0.8958
ZP2	0.4735
C2orf21	0.5155
CCDC78	0.34025
MCM8	-1.26333333333333
PHLDB2	-1.464
PLAUR	-0.1295
HDPY-30	0.131
BMP5	-2.28725
MUM1	-0.48675
FAM62C	-1.7395
MID2	1.81583333333333
SYT16	-0.037
ISG20L1	-1.0957
C2orf40	0.098
SRRM2	0.1065
FCRL1	0.62425
C1orf90	0.532666666666667
MEP1B	-0.0815
PCSK7	0.0275
PBX2	-0.184
CENTB1	0.394
GLT6D1	0.3125
HGS	0.2815
WDR51B	1.139
KCNJ8	1.31975
NOL10	0.072125
EDEM3	0.358625
TCOF1	-0.509333333333333
SLC16A1	-2.46516666666667
SF3B3	-1.14875
NUDT21	-0.730625
ZNF235	-0.011
KIAA0644	3.98825
ERC1	0.28925
NKIRAS2	-0.139833333333333
TRMT5	0.24075
PPP1R7	-0.13125
C14orf177	0.1465
HTRA4	2.98575
FAM139A	0.477166666666667
C16orf30	4.001
C10orf32	1.50975
VCX2	-1.4095
MGC27016	-0.0513333333333333
LARP5	0.3255
THNSL2	2.22666666666667
TRADD	0.021
C1QTNF1	0.469875
C1orf43	1.1045
AS3MT	0.7755
SCARF1	1.283
PHF23	0.110625
B3GNT2	0.391
FNBP1	-0.12475
ZNF780A	0.1275
MAGEB2	-2.771
FANCG	-0.8305
EYA2	5.36075
ZNF471	-0.19025
C14orf153	-0.473833333333333
BCL2L14	0.99225
EFS	0.539333333333333
CKAP4	0.114833333333333
ZNF224	0.103
ZNF652	1.16175
TMEM4	-0.3055
SCN3B	0.20725
OAT	1.0475
DRD1	0.251375
IQGAP2	-1.28133333333333
CDYL	-0.376833333333333
PFN3	0.057
ANKS1A	0.45175
COBLL1	-0.0575
C2orf55	1.82916666666667
PRCP	0.46275
TMEM130	2.09875
SPINK1	-0.3255
NDUFB1	0.31275
DIO3	0.567625
PRTG	-1.83416666666667
PVRL1	0.58075
CNTD2	1.915
MYL4	-2.7095
SLC17A1	0.564
RGMB	1.3043
TAF5L	-1.47625
FAM27E1	-2.017
CCDC59	0.2355
MED20	0.816
CHMP4A	-0.003625
FBXL12	0.108666666666667
TOMM20	-0.00412499999999999
ZNF364	0.368
COL22A1	0.6865
C13orf8	-0.451
TBC1D14	0.193571428571429
MRPS35	1.219375
LOC51057	0.2815
MSC	0.527333333333333
CILP	4.6535
ATXN7L2	-0.03525
BTLA	3.02883333333333
SEC23B	0.202
RDH13	-0.9725
C17orf63	0.1115
TIA1	-0.4425
RHOXF1	0.249333333333333
SPAR	0.167
SPTLC1	-0.072375
HMGB3	1.49115384615385
TOPBP1	-0.103333333333333
NAT8	-2.69275
KLF11	0.761625
HOMER3	-0.377833333333333
KCNAB3	-0.923
C9orf85	-0.77425
HCG3	0.4335
MGC34821	0.3925
PHLDA3	-0.082
ODF3	0.531833333333333
KLHDC4	-0.130833333333333
GABARAP	0.4205
AGR3	4.0765
EXOC5	0.27725
AADACL2	-0.2255
LOC91893	-0.423
RPL36A	0.4125
SLCO1B3	-2.31625
PTPDC1	-0.0875
DUSP7	0.1795
NRP1	-0.0319285714285714
VSTM2L	1.15216666666667
PLEK	3.26125
NLRP3	1.506
TUSC5	0.185
GPR3	0.0943333333333333
RAB8B	-0.137625
UBE2E3	-2.39475
RC3H1	0.97925
MED29	0.927416666666667
CCDC50	-0.4034375
C20orf111	0.644
PRDX6	-0.61625
TETRAN	0.91475
BCAN	-0.380666666666667
SMPD4	-0.644875
AKAP7	-0.1815
ZNF500	-0.195166666666667
FGF11	0.4595
FLJ11151	-0.276666666666667
FARSB	-0.655666666666667
MARCH10	0.30375
