Hybridization REF	TCGA-AN-A0XL-01A-11R-A10J-07
C16orf58	0.4396
ARG2	-2.3075
POU5F1P4	-5.1515
FAM62B	0.1455
DNAH8	-2.1148
ASH2L	-0.61175
TSLP	-1.375
CNTNAP5	-0.445166666666667
TMEM16C	0.493
IFNA14	0.0885
SLC1A3	0.571375
CABYR	1.922
BCL7B	0.1358
NUDT13	-0.304833333333333
C13orf28	0.06975
C1orf53	-0.1505
ARL6IP4	0.1495
RPL35A	0.21675
EMR3	0.37725
RAB40C	0.646916666666667
SLC41A1	0.375166666666667
LRCH1	0.192
LY6G5B	-0.5055
FAM124A	0.174714285714286
MGC10981	-4.293
CLIP3	0.3916
MAP4K2	-0.0781666666666667
CHIC1	0.61275
SULF1	3.134
C20orf30	0.747142857142857
PRDM5	-0.309625
ELOVL1	-0.246
C11orf48	-0.205375
SLC39A10	-0.627
KCNV1	-0.2245
ACP1	0.0413333333333333
ZMYM2	-0.043375
B3GNT6	-0.0265
C9orf69	-0.05975
C2orf15	0.9695
C20orf166	-0.209
HSP90AA6P	0.0485
EDG7	-0.807
NEURL	-0.411375
LPL	4.4255
CLEC2D	-0.1555
GRRP1	3.00216666666667
CD8B	-3.4778
HIST1H3D	-1.073
SLC6A12	-0.29725
FAM27L	-0.0955
CD84	1.7742
RASA1	0.575
PHKG1	1.2345
MAGEA11	-0.959
IMPA1	-0.2675
NPM3	-1.41075
RARRES1	2.24075
SH3BP1	-0.36625
B3GNTL1	-0.69
ARPC5L	-0.3
KLHL26	0.788
SIM2	-2.171
GJC1	-0.122
C20orf194	0.881
EXO1	-2.528
SLC2A2	-2.1905
LOC285074	-1.185
LRG1	2.264
KIRREL	0.646
PIK3R1	1.95964285714286
C4orf34	2.36275
MAF	-1.052
ADCY4	4.16083333333333
ZMIZ2	0.2079
SLC46A3	0.8645
STAMBP	-0.1275
CCDC16	0.8125
MS4A12	0.248
TCF20	-0.20225
LRRC46	1.5055
C20orf152	0.498
MRPS6	-0.821375
ABCB11	0.045
KCNC2	0.584
CDH19	-0.398333333333333
C9orf123	0.228
SSH3	1.360875
LDLRAD1	-1.36125
CCBE1	0.754
ZNF135	0.992625
TAAR1	-0.1045
WFDC12	0.3265
CCDC42	0.114166666666667
FLJ12529	-0.10025
PER1	0.490333333333333
TIMM50	-1.0115
SMARCAD1	-0.0366666666666667
FAM26C	-0.0115
TP53TG3	-1.06333333333333
SH3RF1	1.6501
LMCD1	2.3065
GPR63	-0.5075
FLJ21986	-0.98825
AIFM3	-0.05425
MICAL1	0.148333333333333
BLZF1	1.1615
IQCA	4.98883333333333
PCDHGC3	-0.2665
SAC	0.3095
BCL6B	2.77466666666667
DDO	0.2625
MARCO	1.26675
DCHS1	1.55433333333333
C1orf170	-0.431333333333333
CD200R1	1.02966666666667
C22orf15	-0.831
SEPT11	-0.188666666666667
ADNP	0.69575
UST	-0.3431
C13orf34	-1.55
RFFL	0.266071428571429
APBA3	-0.4095
C2orf60	-0.501625
CUTL1	-0.2147
PMS1	-0.628625
ZNF689	1.0145
EIF3E	0.0363333333333333
IL9	0.133666666666667
RPL31	-0.235
LY9	0.0866666666666667
ATP2B3	-0.3755
KDELR2	0.989291666666667
TFCP2	0.801875
NLRP12	0.694125
FLJ45422	-0.189
TLE4	-0.4614
ZNF570	-0.059
FLJ43806	-0.6965
TLK2	-0.1505
CIR	0.912
MARS2	-0.6255
COL24A1	0.444
SDF2L1	-0.58
HIBADH	0.077
IGFBP3	-2.004
C12orf23	1.32425
PSPC1	-0.52675
C20orf43	0.34475
TRAV20	0.1075
ARHGAP24	1.858125
KIAA1975	-0.936125
C1QA	3.1703
DNTT	-4.60766666666667
C10orf6	-0.15325
C11orf41	0.2945
HNRPF	0.1905
COL11A1	4.73716666666667
UBAP2	-0.541833333333333
CDKN2AIPNL	-1.8025
C20orf174	2.3835
SPRED2	0.4885
PLA2G12A	0.480166666666667
ICEBERG	-1.24616666666667
SCN10A	0.2305
C11orf65	-0.50225
GBP5	3.20775
PITPNC1	-0.125
POU3F3	0.342
NCOA7	0.312125
LIN7C	0.0733
LOC348840	-0.6635
NKX2-2	-1.689
ANKRD13D	0.200125
LOC123688	-0.12475
FUT2	1.07533333333333
TAAR8	0.432
FZD4	1.31566666666667
PNMA3	-0.82
OR4L1	0.271
WIT1	-2.95775
EXOC3L	1.26025
ATPBD4	0.0085
KRBA1	-0.58125
UBXD6	-0.30425
HOXB7	-0.263071428571429
C7orf23	0.147
UNQ338	2.305
STAB2	2.074
CDC20B	0.6295
IRF9	0.86675
CENTG1	-0.143166666666667
TNPO2	-1.03375
MCPH1	-0.071875
BMS1P5	-0.76375
SLC26A7	0.595
HIST1H3J	0.3035
C9orf3	0.7623
LBH	0.939125
MYO1D	0.8645
PTDSS2	-0.06925
NFU1	0.08925
DEPDC4	-1.24675
WNT7B	0.9795
GLP2R	-0.256166666666667
SETD4	-0.793
DYNLT3	-0.4906
FKBP11	-0.769833333333333
SESTD1	0.859
FLII	0.199
RPS16	-0.4484
CHPF	-0.662333333333333
CSNK2A1	-0.120166666666667
SUMO1P1	-0.2895
FKBP6	-0.8075
ZNF214	1.02016666666667
TWIST1	0.581166666666667
DDX56	-0.3745
TRAM1L1	2.5609
EPO	-3.18933333333333
MRPS18B	-0.58
ZNF682	-0.130166666666667
RPL14	-0.387333333333333
MAFF	0.719
LOC51136	0.224125
LY96	0.03075
DDX20	-0.40275
ABTB1	0.831833333333333
ARL5A	0.3922
CCT6A	-0.75825
HEPACAM	-0.132666666666667
EHHADH	0.467833333333333
RBAK	0.656
CGB1	0.7545
ITGB5	1.6869
YIPF3	0.8235
FKBP2	0.0785
NR1D1	0.5372
TMEM110	0.474
NEK2	-0.389833333333333
PRAMEF8	-3.42725
C20orf52	-0.487666666666667
PCDHGA3	-0.1855
VWA3B	-0.0895
NDUFA5	1.029375
THAP9	-0.05325
FLVCR2	-0.693666666666667
AP1S1	-1.22575
SMAD6	-0.158
SAV1	0.5945
SAT1	1.102625
ZNF251	0.996125
ADAMTS7	-0.2878
RPP38	-0.01
C1orf211	-2.2645
YPEL2	2.6651
RBMS1	0.26025
ZNF445	0.00116666666666666
NRXN2	0.391333333333333
PGBD4	0.26825
UGT2B28	-2.48725
WBSCR16	-0.3265
NLRC3	0.00862499999999999
ASTL	0.17625
ST6GALNAC1	-1.253
ZADH2	-0.0395
MLLT4	0.137833333333333
ARL6	0.111166666666667
MEF2C	1.927
CBFA2T3	-1.9435
AFF3	1.93585714285714
COG7	0.00383333333333331
MYB	0.649333333333333
PLXNA3	0.142
XRCC2	-1.322
MMS19	-0.44775
ST8SIA5	-0.918125
CHPT1	0.0233333333333333
KIAA1712	0.5535
OR6X1	0.2765
ACTR3	-0.190875
UGCG	1.72583333333333
OR4P4	-0.061
ZAP70	-3.359
LPP	1.8165
ZNF485	-0.213
PTPRCAP	-0.619
IL12RB1	0.1635
ATRX	0.2476
CHST8	0.2915
C14orf109	0.07075
ARV1	0.66825
NMB	0.503428571428571
COX5A	-1.29866666666667
EIF6	-0.4255
MPPED2	1.38016666666667
SEMG1	-1.194
CHRDL1	2.3225
TRAF3IP2	1.17925
WNK2	-0.02525
LILRA4	0.962333333333333
LAMA2	5.18375
PXT1	0.261
RLBP1	-2.8595
CD300C	0.37
SLTM	0.02225
FLJ10404	-0.3823125
APOBEC3D	-1.64416666666667
RENBP	0.554666666666667
ATXN7L1	1.144
NID1	0.88525
TUBGCP3	-0.909875
ITIH5	2.73555555555556
CCDC110	2.35025
C8A	-3.23175
MGC87042	0.92175
HOXC13	0.238
TFDP2	-1.02775
HCP5	0.723375
POLI	0.70275
UCN	-1.87216666666667
ZNF764	0.589166666666667
C8orf45	0.86125
FHL3	-0.2745
SPATA5L1	-0.88675
MMRN2	3.39483333333333
NDST1	0.83
COL20A1	-0.562166666666667
ZNF248	-0.34
PELP1	-1.02433333333333
MBL2	-2.26966666666667
RNF41	0.683625
C5orf24	0.547375
THOC5	-0.310375
SERINC3	0.753
RP11-151A6.2	0.38125
CDCP2	-0.064
HIST1H2AA	-0.1385
C11orf75	-0.192666666666667
FKBP7	0.69725
DDOST	0.2715
GPNMB	1.09666666666667
TTF2	-1.3845
KCNT1	0.0606666666666667
SLC39A14	-1.12025
NGRN	0.7934
GPR137B	3.45125
MECP2	-0.0425
PSMA1	-0.49125
C16orf73	-5.452
TMEM60	0.4895
CSN3	0.3805
NOS1	0.104333333333333
RAB7L1	1.00383333333333
YBX2	-0.3905
KIAA1166	-0.280875
FUBP3	-0.673666666666667
ABCG1	1.779
ACACA	-0.482333333333333
ARL11	-0.1885
ATOH1	0.0635
ODF1	0.0741666666666667
CREB3L3	-2.002
TMEM127	1.15328571428571
DSCAML1	0.463
PLN	4.88316666666667
LYPLA1	0.497416666666667
PRDM9	-1.53875
SASP	0.2925
PLUNC	-0.0396666666666667
INTU	0.90175
HISPPD1	-0.25325
LNPEP	0.513
YARS2	-0.7375
APCDD1L	-1.159
ZCCHC4	0.0733
FBXO22	-0.753166666666667
TTLL13	-0.357
ZNF669	0.473333333333333
PTGDR	2.69925
DDX27	-0.01775
KIAA0409	0.257333333333333
GJB6	0.018
ASB8	1.2425
PLP2	-0.595333333333333
MEPE	-0.16625
OR10J5	-0.414
KRT222P	2.58075
COQ7	0.838666666666667
C1orf101	0.66925
RERG	2.7874
CHMP5	0.34025
THAP11	0.18075
ZNF43	0.713833333333333
ZRANB3	-0.454166666666667
KRT13	2.35475
MRPL19	-0.658375
RBBP9	0.058375
SPATA17	0.77325
BXDC5	-0.0871666666666667
PAFAH1B1	-0.746583333333333
MAGEE1	0.18425
OSTF1	-0.14925
KIAA0323	0.177166666666667
TXNDC13	0.5805
CNTN4	2.39175
LCE1B	0.326
UNQ501	0.748
ZNF154	0.73825
C3orf64	0.58025
SYT5	-0.145
PON1	0.0611666666666667
FLJ10357	0.01275
ATP4A	-0.709
GNPDA1	-0.519166666666667
MGAT1	0.896
C14orf121	0.07975
SLC35B2	0.03325
MIER3	-0.291666666666667
CHEK1	-3.704375
ZNF8	-0.193166666666667
TXNDC1	-0.7515
CKB	-1.0876
RTN3	0.665857142857143
FZD2	-1.465
PART1	-0.46075
PSMB6	-1.03175
PCDHB8	-0.467
PHC3	0.5237
PPP1R8	-0.521
NOVA2	1.902
TNFRSF11B	-1.440375
GOLPH3	1.43183333333333
UBLCP1	-0.69125
SUHW3	-1.34875
TTLL1	1.148
OPN4	0.5365
OR13G1	0.103
ZPBP2	0.061
HSD17B11	0.11375
C9orf50	-0.0815
DHDDS	0.334285714285714
CTSW	0.5871
NEFM	-1.878
MRPL28	-0.67825
SYN1	-0.1475
PIGV	0.0646666666666667
ZIM2	-0.82
APBB1	0.898
SND1	-0.4015
C1orf123	0.1545
CHD3	-0.643
BHLHB8	-0.14575
RNASE2	-0.363333333333333
BCAP31	0.052625
SLC25A44	0.667833333333333
CHD6	0.7246
PIB5PA	1.87330769230769
SELS	0.392375
LOC541471	-1.680875
FAT2	0.809
ZNF81	0.252
OR4C16	0.202
FLJ10081	0.2767
LRRC4	0.41425
CS	-0.684666666666667
N4BP2	-0.526625
IGFBP7	3.48775
ZNF318	0.152416666666667
NDNL2	0.406625
ZNF609	0.388125
SIRT4	-0.2065
EXOSC10	0.255
ECE2	0.10675
OVGP1	-0.17425
GTPBP3	-0.84025
PACS2	0.1653
C19orf36	-1.15733333333333
ARL4C	-0.496125
ATG4B	-0.67975
UBQLNL	0.50175
RHOXF2B	-3.824
PLEKHG2	-0.7955
GALR1	0.965
AQP4	0.048
HDAC7A	0.694666666666667
DCUN1D3	0.7045
OR8A1	0.7995
CCRN4L	-0.210625
CBR4	-0.157666666666667
KIFC1	-2.52166666666667
SLC7A14	-1.12866666666667
LHX5	-0.736
TRPC7	-0.266
LPXN	-1.04125
SERPINA1	-2.839
RPS13	-0.068
BPIL3	-0.073
PRKAA1	-0.44525
FADS2	-1.8305
ENAH	0.4055625
PRO1768	-0.124
APBA2BP	0.27575
LIPH	2.93383333333333
C3orf33	-0.56175
RCC2	-0.043
ALDH1A2	-2.4788
RNF103	1.74025
AHCY	-1.111625
ALG12	0.764
CCL17	0.38425
ZNF543	0.866833333333333
ESRRG	2.6142
CNGA1	0.2545
RDH5	1.63633333333333
OTX1	0.5342
PTGFR	0.545833333333333
CDR2	0.103125
SELE	5.86725
NLGN2	-0.655666666666667
EXOSC9	-0.71425
ZNF566	0.612666666666667
KLRC2	-4.4795
GPR12	0.302
KIAA0196	1.21
PDRG1	0.318
SSR3	-0.683642857142857
MSI1	-0.947
CST9	0.7505
CC2D1A	-0.288875
PLAGL1	0.301444444444444
ZNF778	-0.4505
RNF2	0.556625
KLF6	2.14533333333333
THBD	3.856
tcag7.1314	1.618
NR5A1	-0.0911666666666667
ABCD2	1.2275
DNAJC7	-1.86475
CLEC4C	-0.021
TM2D3	0.40925
CCDC4	-0.439
PLAC2	-3.0455
DCD	-0.3065
FAAH	0.88725
POLA1	-0.4985
TM7SF2	0.927625
FLJ39822	-0.126166666666667
FLOT2	-0.066
MAP4K1	-0.909666666666667
SRP68	-0.093625
C21orf74	-0.558
ARPC5	0.343375
LOC126075	1.727
HECW2	0.584625
ZDHHC4	-0.4685
ANKRD42	0.7872
PDE9A	-0.194166666666667
ABCA8	3.32575
NDUFS2	-0.007
UBR5	0.13325
BTBD16	-3.38675
LOC554174	-0.019
ZNF20	1.2535
KIAA1843	0.044
WDR17	-0.443375
C15orf33	0.1355
RNF113A	-0.706
CAMKK1	-0.7385
CLCN2	-0.48075
ANXA6	-1.628
LOC340069	0.242
EMID1	0.823
DPM3	-0.260333333333333
ELA1	-0.2565
SLC25A13	-0.9346
KRT24	1.308
SMPD1	0.480833333333333
TH	-0.214
COL6A2	1.69721428571429
ANKS1B	0.84425
GPR126	-2.4393
ZC3H12A	0.552166666666667
TMEM47	1.553
C2orf51	-0.330666666666667
C1orf88	1.5415
HSF2BP	0.69025
AKAP10	0.243
RPAP3	-0.495
KLHDC8B	0.505375
STOM	0.8276
MUPCDH	-0.1185
C10orf72	0.18025
PLEKHA3	0.471333333333333
TCP11L1	-0.614
CWF19L1	0.154375
SPEF1	1.44992307692308
YSK4	0.87675
ELN	3.0253
SAMD8	0.265666666666667
MPI	-1.25733333333333
MEPCE	-0.1159
ABCC3	1.057625
NANOGP1	-3.924
KCNK17	-0.140125
HLA-DMB	3.92016666666667
RRAGA	0.96025
ANGEL1	-0.505
RBM32B	-0.0605
CPN1	-3.35
MGC52282	-0.3915
HLA-A	0.821416666666667
OR9G4	0.0545
EDNRB	0.1585
SCD	-1.09371428571429
C14orf80	-0.768833333333333
BAGE2	0.1665
RABL4	1.27583333333333
RCVRN	0.158
SHANK1	0.0155
NLRP7	-4.089
CD226	0.56225
STAT3	1.0505
SYNJ2	-0.0484
TPCN2	0.047
WDR36	-0.802333333333333
MBD4	-0.20975
ROBO1	-1.382
ST3GAL6	-2.79525
SLAMF8	2.15316666666667
ATN1	0.238333333333333
GPR141	0.4835
KRT36	0.081
TPH1	-0.111
DDX52	0.397
ZSCAN29	-0.2505
TRPT1	0.5935
DPEP3	0.1905
DENND4A	-0.27725
TSPAN16	0.205
PTCHD2	-0.0585
LOC145814	-0.49825
CAP1	0.622
EIF5A2	-0.9177
NT5DC3	-0.957
SEPT9	-0.53425
SEZ6L2	0.96675
EGFLAM	3.80375
VPS11	0.27925
NDUFB5	0.242333333333333
CIDEA	4.5145
IER5L	0.51575
N6AMT1	0.0525
FAM83C	-0.474
OXR1	0.950416666666667
IRX1	0.3385
DGKB	-0.244166666666667
GCN5L2	-0.89825
MIR16	1.098
FBXW9	-0.0575
WDR4	-2.11366666666667
PDC	-0.0085
VPS33B	-0.577
HEXB	0.25575
FLJ32214	-0.00475
TCEB3	-0.38925
CRLF1	-0.31875
ABI3BP	3.11875
C8orf22	-3.9685
PYCR1	0.297625
KIAA1706	0.611
CDK5R2	0.031
WAS	-0.1465
C12orf60	-0.0585
CCBL2	-0.17125
MADD	0.38975
C5orf34	-0.7295
WDR42A	1.2613
KLF12	0.207
HSPA1A	2.76425
ITM2C	-2.10091666666667
DAPK2	1.57283333333333
LOC442590	1.663
SUMF2	1.297875
CENPA	-2.23392307692308
TMED5	0.031
CDH6	0.6267
BRP44	1.1525
THG1L	-0.99025
GABRA2	-0.19875
C14orf166	-0.166
MYL1	-1.262
TNFSF18	0.332
PAP2D	0.118666666666667
PPIB	-0.32725
KLHL4	0.395875
SFN	-0.586666666666667
CCDC127	0.97375
FRAP1	-0.087
GOLGA5	1.353
SDCCAG1	0.16475
MGC21675	0.136
C10orf95	-1.70675
KIAA1345	0.073
C1orf163	-0.6935
LACE1	-0.503666666666667
OR10K2	-0.12
CENPN	-2.60376
TMED2	0.4865
UGT1A6	-1.7485
ANG	-0.24925
U2AF1	-1.27
CASC2	0.196
NMT2	-0.623666666666667
OSGEPL1	0.181625
DFNB31	-0.4995
SLC6A20	0.38625
DKC1	-0.99375
FXYD4	-0.701
WDR64	-0.11525
MGC5590	0.2935
CREBZF	-0.867833333333333
DAZ1	-0.76675
PRPSAP1	-0.11475
GCHFR	-0.8695
TTC7A	-0.927125
LOC196993	0.80425
UBD	-1.60616666666667
S100A1	0.13575
RPL6	0.0433333333333333
DNAJB6	0.7876
NAGS	1.6801
C2orf58	0.6185
KERA	0.502166666666667
MT1X	-0.6464
UBE2B	0.5652
KEAP1	0.071
MST1	-2.882125
OMA1	0.7825
ABLIM2	1.02775
BCL2L13	-0.0376666666666667
JAZF1	0.546666666666667
TMEM63B	0.3675
S100A8	-1.2024
ARFIP2	1.9615
UROS	-0.0025
KHDRBS2	-0.2345
POLQ	-2.453
SOAT1	-0.30475
SPAG4	-1.8545
MRPS30	-0.925166666666667
LOC494141	-0.4085
OR2T11	0.0065
ORAOV1	-0.447
ZNF184	-0.0106666666666667
TCEB3B	-0.0405
ADAM21	0.269
GDPD1	1.43075
SPINLW1	0.181
PRR14	0.213833333333333
KCTD9	-0.1935
NUDT3	-0.17725
KIAA1822	0.4455
HIST1H4K	-0.3935
DFNA5	-1.885
GABPA	0.122
C14orf44	1.9945
POLB	0.60675
PTAR1	-0.33425
SEC31A	0.9485
TRIM58	-1.38575
TAS2R14	0.0475
VPS8	0.6505
H1F0	0.677166666666667
PRKCB1	-3.22283333333333
UGT2A1	0.152
TOR1B	0.262
LSS	-1.28891666666667
C2orf19	-0.0575
HNRNPC	-0.0425
TMEM100	0.913
LOC116349	0.276
OR51M1	0.287
CCDC142	-0.214
ISG15	-0.4375625
ZCCHC14	0.205875
CREBL2	0.9455
TGDS	-1.38225
DC2	-0.0795
CACNA2D3	-1.39285714285714
ZNF429	-0.304875
LYPD6	1.71666666666667
SUCLG1	-0.2445
OR51I1	-0.893
MAGEH1	1.46175
PRPF40A	-0.0995
SMR3A	0.175
SPINK2	1.506
THAP2	0.104125
NPY5R	1.323375
IRF4	-2.5945
SPESP1	-0.565333333333333
OR10S1	0.3265
DTD1	-0.5815
TUBE1	-0.573
DDX19A	-1.1905
PDPN	-1.977375
TMEM34	0.52725
MGAM	0.826666666666667
COL3A1	6.0245
GFM2	-0.4433
OR5A2	-0.012
PSG9	-1.14325
ARHGEF11	0.457666666666667
IVNS1ABP	-0.4311875
SIGIRR	1.36275
DUSP19	0.07525
DNAJC14	0.5685
ACSS1	1.703625
IL1RAPL2	0.608
C4orf30	0.7945
SEPT4	2.92275
LANCL3	-2.3385
SPAG17	2.03316666666667
PRDX3	-0.171125
HNF1A	-1.98075
P4HA2	0.118
RFWD3	-1.65533333333333
MOV10	-0.31375
DNAJA5	0.822571428571429
LOC729440	0.044
LOC200383	0.326125
SMC2	-1.5215
MIXL1	-1.33183333333333
TMEM9	0.23375
FAM86A	1.4935
ZNF174	0.5035
MYH14	-0.6755
CCR8	0.20175
VPS37C	1.44066666666667
GPATCH1	0.57
B3GNT8	1.664
TBX4	-0.21325
CNR2	0.00783333333333333
PCDH1	2.04925
C5orf29	2.8945
OCIAD2	0.96375
PLCG2	1
KIAA0247	1.5775
HRH3	0.03
CAPN13	4.038625
CCR1	-0.426
MGC15523	0.251944444444444
UVRAG	0.0213333333333333
DNAJA2	-0.819833333333333
ITGA2B	-0.841333333333333
CLDN5	4.09725
PTPRN2	-0.9625
ZNF512	-0.0203333333333333
PSAP	0.666642857142857
CCDC140	-0.468
LRRC55	-0.03925
CYP26C1	-0.0745
C8orf47	-0.48325
LYN	-0.132125
DUSP6	1.59066666666667
TGFB3	3.82086666666667
ELK1	-0.3406
PCDH11Y	0.127166666666667
HGD	-3.53675
C17orf58	1.437
MYO3A	0.1815
SERPINE2	-2.197
AARSD1	-0.472375
C14orf73	-1.627
ADAM33	0.26075
ZNF491	0.163
MAPK6	-1.30216666666667
TCN1	1.67266666666667
SLC24A6	0.7665
UBE2R2	0.7125
H1FNT	0.10625
TATDN2	-0.366333333333333
LILRB1	0.979
P2RY5	1.6185
NUCB2	0.8775
C2orf37	-0.1275
SNX27	1.25816666666667
MTA3	-0.203625
FOXO4	0.550375
ID4	2.08433333333333
SOX5	-0.944166666666667
PXMP3	1.439375
OR52M1	-0.2005
SFT2D3	0.196125
INA	-3.331
MCOLN1	0.834
NFIX	1.1603
CLEC14A	5.65166666666667
HIBCH	-0.327
PLA2G5	1.267
TIMM10	-0.220166666666667
MED17	-0.2464
COL4A4	-0.065
TPP1	1.28216666666667
GJA3	-1.52233333333333
TMPRSS5	-1.32375
AADACL3	0.4155
DNMBP	-0.1835
ENPP5	3.64
NQO1	-1.156
ZSCAN2	-0.276625
SEC24C	0.140333333333333
GTF2A1L	1.341
AXIN2	-0.0312
FAM33A	-1.36775
C16orf13	-0.349375
SPNS2	1.24075
TAF1	0.1415
AP1G2	-0.530333333333333
RBM42	0.674833333333333
HCN2	0.1855
EFHB	-0.00683333333333333
RUSC1	0.672333333333333
GRIK5	0.0055
USP21	0.7735
ATAD3C	0.0245
ORMDL2	1.900625
PRSS7	-3.36925
PSAT1	-5.557
FLJ13195	-0.986833333333333
TBC1D1	0.642666666666667
IFNG	1.1755
OTOS	0.0521666666666667
ZNF773	0.258333333333333
EMD	-1.25975
RETN	-0.52275
CCL8	4.2745
APH1A	-0.10025
COX18	-0.40725
GTF2IRD2	-0.427
CCDC82	-0.805833333333333
PAFAH2	0.9674
NPEPL1	-0.6176
RP11-114G1.1	0.6555
TP53INP1	2.787375
ZNF300	0.0886666666666667
FOXL2	-3.105
LARP2	0.0375833333333333
LATS1	0.47675
HTR6	0.0305
SPOCK2	-0.534666666666667
RNF144B	2.2795
HTATIP2	-0.2915
MGC10334	0.114
CENTA2	1.65216666666667
FGF2	0.86325
FXYD7	0.04525
PHYHIPL	-1.9605
GPR34	4.76775
DDX6	-0.574333333333333
OR10W1	0.0885
LHFPL1	-1.042
ZNF313	-0.238142857142857
VPS28	1.25725
AP3M1	0.0825
AKR1CL2	0.20325
TRAF4	-0.909125
OR2B11	0.1985
C19orf12	0.738666666666667
AKAP9	2.32066666666667
C1orf62	0.25325
SLC20A1	-1.0626
FAM112A	0.00875
LDB2	2.245125
MRPS23	-0.26975
KLK5	2.082375
SPTB	-0.0393
EFEMP2	0.77425
EFNB2	0.873875
PCM1	0.429714285714286
NMNAT3	1.8185
TSG101	1.2435
C8orf40	0.699
NOB1	-1.37425
ABHD3	-0.142
GTF3C4	-0.152625
PIGN	1.0165
GALNTL1	0.5225
AEBP1	2.3625
OR9Q1	0.121
ANKRD2	-0.609375
CCL28	-0.649
TRIM38	0.563666666666667
TMCC1	0.307666666666667
SMG5	-0.0915
LRRC7	-0.13
NCAPD2	-1.51933333333333
C6orf153	-0.4955
C1orf74	0.31275
OTUD6A	0.1815
DCP2	-0.983166666666667
TMEM24	-0.13525
RPL18	-0.286333333333333
TMEM177	-0.461
LRRC37A3	1.2485
C1D	0.0428333333333333
LDHC	0.727
UBE4B	-0.2875
NIT1	0.793625
BTN3A3	0.80925
RASD1	2.791375
COMMD3	1.974
SHFM1	0.1215
BIRC8	0.275
DUT	-1.08375
C12orf51	1.492
LRRC59	-0.869166666666667
LY6H	2.50025
WDR22	1.03566666666667
EDEM1	-0.185857142857143
ADH1A	3.702
PANX2	0.0217
CYP11B1	0.228
CDC73	-0.21925
GPR172A	0.263
GSTM3	1.88607692307692
KCNA5	2.73
SERAC1	0.341166666666667
NFATC2	-0.107
ANAPC5	-0.4871
C15orf24	0.336
NFATC2IP	-0.149
TNRC6C	0.782166666666667
MGC102966	-0.093125
FGD5	2.14216666666667
MED9	-0.4345
RAB13	1.28383333333333
C15orf49	-0.187
CRYGS	0.0951
C12orf53	-0.9965
LOC283693	-0.717
COX6B2	-0.6465
PHF14	0.576625
FAM3A	-0.466375
RPL13	-0.4165
PRDX2	-0.5104
FLJ34047	-1.8405
PRMT3	-0.44125
KCTD19	-1.635
TRIM10	-0.7555
MGC26597	-0.489166666666667
GCNT4	-0.077
GPRASP1	1.61375
CDKN1C	0.28375
RHBDL2	0.6651
HSPH1	-1.0955
AQP1	4.367625
COL17A1	0.7026
GFAP	0.04825
CDC16	-0.666
KIAA1614	0.462
C6orf118	0.184
ZSWIM5	-0.0095
FAM83F	2.08525
LYNX1	-0.04775
SYNPR	-0.71025
XG	3.78033333333333
PRSS16	-1.812625
KIF13B	1.477
PCDH9	0.181125
HIST1H2AH	0.777333333333333
RBM18	-0.10725
ZNF626	0.448375
HEXIM2	0.0335
ITFG1	-0.237
TUBG2	-0.4405
SFRS7	-0.349166666666667
C9orf14	0.018
EXTL1	-2.18825
GBP3	1.79483333333333
WDR5	-1.51925
RARG	0.5965
MYO7A	-0.433375
CECR6	-1.31775
C13orf3	-2.7065
SFRS18	0.2475
ACVR1B	-0.0103333333333333
PSMD1	-0.4176
C7orf31	-0.100833333333333
ILVBL	-0.657
IFNGR1	1.597
RNF186	0.93525
NOL9	-1.00925
MAGEL2	0.82
SLC29A2	-0.49125
NHSL1	-0.49775
RBMX	-0.3955
PSORS1C2	0.154625
RAD51L3	-0.447416666666667
LCN6	2.46025
ORAI2	0.21425
BRUNOL6	0.2312
OR4K5	-0.033
CDC123	-0.807
MSLN	-2.24116666666667
WWTR1	-0.522333333333333
ZNF700	-0.0816666666666667
COBL	0.47375
PPP1R16B	0.901
GAS7	0.9024
MDN1	-0.7935
HAAO	0.087
C9orf68	1.73225
TNFAIP2	0.14425
FOXN1	0.246
hCG_2033311	-0.366666666666667
ATP6V0D2	-0.0363
RPL41	0.302625
SLC38A1	1.601625
ARHGAP6	-0.226583333333333
ADAD2	-0.94875
PHF20L1	0.5866875
MCM3AP	0.256166666666667
ST3GAL3	-0.396
SNX1	0.4705
ELF5	1.20125
PARP3	-0.36975
RBM8A	0.0714375
LINGO4	0.05
ITGA9	0.947833333333333
ZFR	0.1455
ACSL6	-0.191625
FLJ20699	-0.366
DAOA	-0.0705
FABP4	6.77875
KCNB1	2.0735
CANX	-0.2017
SLC25A28	0.587166666666667
ADIPOR2	0.3335
ECHDC2	1.926875
SMA4	-0.2875
FRZB	3.649625
PABPC1	0.209833333333333
DMRTB1	0.04525
APOBEC3G	-0.55275
CATSPER2	-0.449833333333333
CUEDC1	2.14833333333333
STARD9	0.35175
CLDN8	3.9225
LOC23117	-0.621454545454545
E2F6	-0.212888888888889
TMEM126B	-1.05266666666667
DPY19L4	1.0485
GIMAP5	3.24766666666667
NDUFA9	-0.845333333333333
FAM77C	-1.589
CTPS2	0.15875
LOC51035	0.710375
WDSOF1	-0.48825
EGLN3	-1.041875
PITX3	0.0383333333333333
OR52E8	0.2075
GRM4	-0.134
KLK1	-1.82333333333333
GPM6B	-1.03175
RRAGD	-1.24533333333333
PAGE5	-3.05575
UCHL5	-0.903
ULK3	-0.395
AIM2	-0.317666666666667
PNO1	-1.0795
OR2F2	0.0395
