Hybridization REF	TCGA-AN-A0FG-01A-11R-A00Z-07
LBH	2.058625
MYO1D	1.70075
PTDSS2	0.015
NFU1	0.2085
DEPDC4	-1.5
WNT7B	0.469
GLP2R	0.251
SETD4	-0.8641
DYNLT3	-0.3986
FKBP11	0.769333333333333
SESTD1	0.0513333333333333
FLII	-0.683
RPS16	-0.5782
CHPF	-0.698166666666667
CSNK2A1	-0.785333333333333
SUMO1P1	-0.9145
FKBP6	-0.061
ZNF214	-0.695833333333333
TWIST1	4.39916666666667
DDX56	-1.33083333333333
TRAM1L1	1.1742
EPO	-0.319
MRPS18B	0.14925
ZNF682	-0.147
RPL14	-0.594
MAFF	-0.834
LOC51136	-0.927625
LY96	0.804
DDX20	-0.3425
ABTB1	0.494333333333333
ARL5A	0.0565
CCT6A	-1.0875
HEPACAM	-1.69716666666667
EHHADH	-1.37566666666667
RBAK	-0.145
CGB1	0.518
ITGB5	-0.4613
YIPF3	-0.6825
FKBP2	0.53125
NR1D1	-0.3204
TMEM110	-0.7295
NEK2	0.306833333333333
PRAMEF8	-2.86275
C20orf52	0.00566666666666667
PCDHGA3	-0.9785
VWA3B	0.075
NDUFA5	-0.34
THAP9	-0.689
FLVCR2	0.5475
AP1S1	-2.166625
SMAD6	-1.14375
SAV1	0.817
SAT1	1.06025
ZNF251	1.10625
ADAMTS7	0.825
RPP38	0.3585
C1orf211	0.3445
YPEL2	1.1101
RBMS1	-0.12975
ZNF445	-0.126333333333333
NRXN2	1.16066666666667
PGBD4	-0.165
UGT2B28	-2.7625
WBSCR16	-0.76
NLRC3	1.4895
ASTL	0.479
ST6GALNAC1	-1.569
ZADH2	-0.836375
MLLT4	0.993916666666667
ARL6	-0.289333333333333
MEF2C	1.47
CBFA2T3	0.426
AFF3	2.03942857142857
COG7	0.392666666666667
MYB	-1.59233333333333
PLXNA3	-0.031
XRCC2	-1.482
MMS19	-1.00875
ST8SIA5	-0.902571428571428
CHPT1	-1.2505
KIAA1712	-0.298125
OR6X1	2.001
ACTR3	0.49425
UGCG	1.425
OR4P4	0.914
ZAP70	-1.5505
LPP	0.953
ZNF485	-0.35475
PTPRCAP	1.392
IL12RB1	0.9755
ATRX	-0.1151
CHST8	-1.299
C14orf109	-0.632
ARV1	0.05275
NMB	-1.42171428571429
COX5A	-0.922833333333333
EIF6	-0.53325
MPPED2	-0.403
SEMG1	-0.8415
CHRDL1	0.28
TRAF3IP2	0.38025
WNK2	-0.45625
LILRA4	1.75833333333333
LAMA2	3.33275
PXT1	3.6035
RLBP1	-2.40275
CD300C	0.01325
SLTM	-0.316
FLJ10404	0.0168666666666666
APOBEC3D	-1.03733333333333
RENBP	1.31683333333333
ATXN7L1	0.06025
NID1	0.5955
TUBGCP3	-0.73925
ITIH5	0.456944444444444
CCDC110	2.104
C8A	-2.63525
MGC87042	-1.14825
HOXC13	1.76925
TFDP2	-1.1415
HCP5	1.7025
POLI	-0.396
UCN	0.0745
ZNF764	0.706166666666667
C8orf45	1.4015
FHL3	-0.626
SPATA5L1	-1.32825
MMRN2	2.84266666666667
NDST1	0.4415
COL20A1	0.302
ZNF248	0.101666666666667
PELP1	-0.407666666666667
MBL2	-2.4404
RNF41	0.264125
C5orf24	0.86325
THOC5	-0.827571428571429
SERINC3	0.06175
RP11-151A6.2	0.339
CDCP2	0.038
HIST1H2AA	0.03275
C11orf75	0.542833333333333
FKBP7	-0.415
DDOST	-0.73675
GPNMB	1.26733333333333
TTF2	-1.202
KCNT1	-0.404666666666667
SLC39A14	-0.890375
NGRN	0.1298
GPR137B	1.98825
MECP2	0.16675
PSMA1	-0.83775
C16orf73	-3.5945
TMEM60	-0.395
CSN3	0.0265
NOS1	0.671666666666667
RAB7L1	-0.798
YBX2	1.474
KIAA1166	-0.245
FUBP3	-0.0195
ABCG1	2.171
ACACA	0.142666666666667
ARL11	1.5339
ATOH1	0.3495
ODF1	0.484666666666667
CREB3L3	-1.38
TMEM127	1.16764285714286
DSCAML1	0.40275
PLN	2.0285
LYPLA1	0.819416666666667
PRDM9	-1.4405
SASP	-0.37575
PLUNC	-0.0926666666666667
INTU	-0.2415
HISPPD1	-0.737
LNPEP	0.331
YARS2	-0.622666666666667
APCDD1L	-1.074
ZCCHC4	-0.3345
FBXO22	-1.04716666666667
TTLL13	-0.2385
ZNF669	-0.679666666666667
PTGDR	2.944
DDX27	0.14225
KIAA0409	-1.00866666666667
GJB6	0.78625
ASB8	1.49675
PLP2	0.434666666666667
MEPE	-0.018
OR10J5	-0.5965
KRT222P	3.678
COQ7	0.747166666666667
C1orf101	0.33425
RERG	1.8331
CHMP5	-0.03025
THAP11	-0.62975
ZNF43	-0.570833333333333
ZRANB3	-1.40633333333333
KRT13	0.54075
MRPL19	-0.7795
RBBP9	-0.478375
SPATA17	1.377375
BXDC5	-0.497
PAFAH1B1	-1.30408333333333
MAGEE1	0.111
OSTF1	0.65225
KIAA0323	-0.219166666666667
TXNDC13	0.194166666666667
CNTN4	1.487125
LCE1B	0.407
UNQ501	0.965
ZNF154	-0.133
C3orf64	0.73825
SYT5	0.2059
PON1	0.617166666666667
FLJ10357	-0.569625
ATP4A	-1.247
GNPDA1	-0.761
MGAT1	1.172
C14orf121	0.56525
SLC35B2	-0.3695
MIER3	0.392833333333333
CHEK1	-2.852625
ZNF8	-0.311833333333333
TXNDC1	-0.567333333333333
CKB	0.1794
RTN3	0.762714285714286
FZD2	-0.274833333333333
PART1	-0.716375
PSMB6	-0.716
PCDHB8	-0.7525
PHC3	0.2773
PPP1R8	0.274333333333333
NOVA2	1.9275
TNFRSF11B	-3.38575
GOLPH3	1.191
UBLCP1	-0.49225
SUHW3	0.05675
TTLL1	1.01825
OPN4	0.7225
OR13G1	2.5365
ZPBP2	0.615
HSD17B11	-1.2535
C9orf50	-0.0115
DHDDS	-0.353285714285714
CTSW	1.6599
NEFM	-0.0141666666666666
MRPL28	-0.092
SYN1	0.814666666666667
PIGV	-0.332166666666667
ZIM2	-0.38475
APBB1	-0.0648333333333333
SND1	-0.67975
C1orf123	-0.341
CHD3	-0.85025
BHLHB8	0.62625
RNASE2	-0.239666666666667
BCAP31	0.051125
SLC25A44	0.853333333333333
CHD6	0.4786
PIB5PA	1.85953846153846
SELS	0.690875
LOC541471	0.53625
FAT2	1.247
ZNF81	0.351
OR4C16	0.303
FLJ10081	-0.7352
LRRC4	1.41675
CS	-0.941666666666667
N4BP2	1.15175
IGFBP7	2.45425
ZNF318	-0.0865454545454546
NDNL2	0.944125
ZNF609	0.477
SIRT4	0.13125
EXOSC10	-0.55175
ECE2	-0.174
OVGP1	1.153
GTPBP3	-0.2125
PACS2	0.5173
C19orf36	-0.987333333333333
ARL4C	-0.401625
ATG4B	-0.83475
UBQLNL	0.016
RHOXF2B	-3.352
PLEKHG2	0.126
GALR1	-0.1315
AQP4	0.3198
HDAC7A	0.709833333333333
DCUN1D3	0.97275
OR8A1	0.208
CCRN4L	0.759375
CBR4	-0.696
KIFC1	-1.46816666666667
SLC7A14	-0.698
LHX5	0.9245
TRPC7	-1.329
LPXN	0.534
SERPINA1	-1.139375
RPS13	-1.4233
BPIL3	0.3975
PRKAA1	-1.75375
FADS2	1.6256
ENAH	0.509375
PRO1768	-1.0495
APBA2BP	0.336
LIPH	2.93066666666667
C3orf33	-0.905
RCC2	-0.0982857142857143
ALDH1A2	-2.9827
RNF103	1.4725
AHCY	-0.718875
ALG12	0.9705
CCL17	3.98575
ZNF543	0.9945
ESRRG	1.3891
CNGA1	0.94975
RDH5	0.0826666666666667
OTX1	-0.6049
PTGFR	-0.513
CDR2	0.589625
SELE	6.3825
NLGN2	-1.01483333333333
EXOSC9	-0.09075
ZNF566	0.0176666666666667
KLRC2	-2.6065
GPR12	0.8105
KIAA0196	1.0185
PDRG1	-0.1985
SSR3	-0.123785714285714
MSI1	0.1335
CST9	1.329
CC2D1A	-0.0559999999999999
PLAGL1	-0.333111111111111
ZNF778	-0.474
RNF2	0.566
KLF6	1.1425
THBD	1.916
tcag7.1314	1.25975
NR5A1	0.559666666666667
ABCD2	0.087
DNAJC7	-0.8745
CLEC4C	-0.194
TM2D3	-0.061125
CCDC4	-0.698
PLAC2	-0.36425
DCD	1.207
FAAH	0.702875
POLA1	-0.205833333333333
TM7SF2	-0.1165
FLJ39822	-0.358
FLOT2	0.114625
MAP4K1	0.1425
SRP68	0.323375
C21orf74	-0.134
ARPC5	0.884875
LOC126075	1.0665
HECW2	0.32725
ZDHHC4	-1.312
ANKRD42	0.9359
PDE9A	-1.1695
ABCA8	-0.35125
NDUFS2	-1.07
UBR5	0.564875
BTBD16	-1.2045
LOC554174	-2.117
ZNF20	-0.249
KIAA1843	0.8125
WDR17	0.264875
C15orf33	-0.0415
RNF113A	-0.27475
CAMKK1	-1.01177777777778
CLCN2	0.047
ANXA6	-0.4035
LOC340069	0.576
EMID1	0.745125
DPM3	-0.0763333333333333
ELA1	0.0095
SLC25A13	-0.5908
KRT24	3.36325
SMPD1	-1.155
TH	0.034875
COL6A2	0.813214285714286
ANKS1B	0.914
GPR126	-2.8394
ZC3H12A	0.456833333333333
TMEM47	1.14016666666667
C2orf51	0.100166666666667
C1orf88	2.71733333333333
HSF2BP	-0.33375
AKAP10	-0.45925
RPAP3	0.2735
KLHDC8B	0.163875
STOM	0.4038
MUPCDH	0.244571428571429
C10orf72	-0.124285714285714
PLEKHA3	0.239416666666667
TCP11L1	0.4135
CWF19L1	-0.42875
SPEF1	1.73015384615385
YSK4	0.0917500000000001
ELN	1.4251
SAMD8	0.297166666666667
MPI	-1.1765
MEPCE	-0.3932
ABCC3	-1.1525
NANOGP1	-5.1445
KCNK17	2.371625
HLA-DMB	4.64483333333333
RRAGA	0.20725
ANGEL1	-0.0105
RBM32B	0.3835
CPN1	-2.2755
MGC52282	-0.3376
HLA-A	2.11991666666667
OR9G4	0.095
EDNRB	-1.434625
SCD	0.744071428571429
C14orf80	0.3195
BAGE2	1.0625
RABL4	1.70866666666667
RCVRN	-0.517
SHANK1	-0.1775
NLRP7	-1.42725
CD226	1.781
STAT3	1.09325
SYNJ2	-0.4205
TPCN2	0.535666666666667
WDR36	-0.845083333333333
MBD4	-0.15275
ROBO1	0.1528
ST3GAL6	-3.197
SLAMF8	3.69616666666667
ATN1	0.241333333333333
GPR141	2.01775
KRT36	-0.269
TPH1	0.924
DDX52	0.9965
ZSCAN29	0.1845
TRPT1	0.0376666666666667
DPEP3	0.50875
DENND4A	-0.349
TSPAN16	-0.306
PTCHD2	1.041
LOC145814	-0.6555
CAP1	0.134166666666667
EIF5A2	-0.904
NT5DC3	-1.23125
SEPT9	-0.2105
SEZ6L2	-1.40975
EGFLAM	2.7905
VPS11	0.306375
NDUFB5	-1.08683333333333
CIDEA	0.245333333333333
IER5L	1.4075
N6AMT1	0.29775
FAM83C	-0.45975
OXR1	2.37541666666667
IRX1	0.6845
DGKB	-0.3884
GCN5L2	-0.61225
MIR16	0.640375
FBXW9	-0.51425
WDR4	-1.55383333333333
PDC	0.1585
VPS33B	-0.761
HEXB	-0.28175
FLJ32214	0.831
TCEB3	-0.949
CRLF1	-3.2585
ABI3BP	1.85675
C8orf22	-3.727
PYCR1	-0.736375
KIAA1706	0.9015
CDK5R2	0.9745
WAS	0.6635
C12orf60	-0.67725
CCBL2	-0.9565
MADD	-0.86
C5orf34	-1.353
WDR42A	0.3375
KLF12	0.0125
HSPA1A	2.26775
ITM2C	-0.575083333333333
DAPK2	2.249
LOC442590	-0.7735
SUMF2	-0.656125
CENPA	-1.57630769230769
TMED5	-0.761875
CDH6	-0.3392
BRP44	1.203125
THG1L	-0.98975
GABRA2	-2.7885
C14orf166	-0.2305
MYL1	-0.812
TNFSF18	-1.2105
PAP2D	-1.1714
PPIB	-0.49
KLHL4	-0.52375
SFN	0.754166666666667
CCDC127	1.01825
FRAP1	-0.59975
GOLGA5	0.85725
SDCCAG1	-0.10625
MGC21675	0.617666666666667
C10orf95	-0.5525
KIAA1345	0.209833333333333
C1orf163	-0.6845
LACE1	0.032
OR10K2	0.491
CENPN	-1.89268
TMED2	-0.11525
UGT1A6	-0.171
ANG	-0.57825
U2AF1	-0.721333333333333
CASC2	0.16
NMT2	-1.5335
OSGEPL1	-0.675
DFNB31	-0.5405
SLC6A20	0.4375
DKC1	-1.13675
FXYD4	1.3245
WDR64	2.2215
MGC5590	0.899
CREBZF	-0.7535
DAZ1	1.05875
PRPSAP1	-0.30375
GCHFR	-1.216
TTC7A	-0.12675
LOC196993	0.92125
UBD	3.6755
S100A1	-0.4975
RPL6	-0.225333333333333
DNAJB6	0.53345
NAGS	1.1577
C2orf58	0.156
KERA	0.426833333333333
MT1X	-0.2415
UBE2B	0.0633
KEAP1	0.11175
MST1	-2.94975
OMA1	0.12
ABLIM2	0.86625
BCL2L13	0.246
JAZF1	-0.185333333333333
TMEM63B	1.7135
S100A8	2.26
ARFIP2	-0.26075
UROS	-0.62075
KHDRBS2	-0.949
POLQ	-2.031375
SOAT1	-0.61825
SPAG4	-0.44775
MRPS30	-0.326833333333333
LOC494141	-1.27375
OR2T11	0.857
ORAOV1	-0.2822
ZNF184	-0.705333333333333
TCEB3B	-0.0844
ADAM21	0.9965
GDPD1	1.0325
SPINLW1	0.6175
PRR14	0.488333333333333
KCTD9	-1.131
NUDT3	0.54875
KIAA1822	0.675
HIST1H4K	1.699
DFNA5	-2.26325
GABPA	-0.4835
C14orf44	0.43175
POLB	0.738125
PTAR1	-1.2615
SEC31A	0.976
TRIM58	0.89525
TAS2R14	-0.6455
VPS8	-0.22675
H1F0	0.749833333333333
PRKCB1	-1.29133333333333
UGT2A1	0.512
TOR1B	0.271
LSS	-1.44158333333333
C2orf19	1.354
HNRNPC	0.167428571428571
TMEM100	-1.43266666666667
LOC116349	1.00675
OR51M1	2.8345
CCDC142	-0.57475
ISG15	3.476375
ZCCHC14	0.142625
CREBL2	0.6795
TGDS	-1.81475
DC2	-0.708
CACNA2D3	-0.759928571428571
ZNF429	-0.945875
LYPD6	0.593833333333333
SUCLG1	-0.942166666666667
OR51I1	-0.382
MAGEH1	0.7975
PRPF40A	0.1745
SMR3A	2.141
SPINK2	-0.76225
THAP2	-0.322875
NPY5R	-0.648375
IRF4	-0.467625
SPESP1	-1.357
OR10S1	1.0355
DTD1	-1.19425
TUBE1	-1.5825
DDX19A	-0.854
PDPN	-0.0315
TMEM34	0.4335
MGAM	0.7035
COL3A1	5.81494444444444
GFM2	-1.046
OR5A2	1.9285
PSG9	1.76425
ARHGEF11	0.295333333333333
IVNS1ABP	-0.7436875
SIGIRR	1.37325
DUSP19	-0.191625
DNAJC14	0.612
ACSS1	0.74325
IL1RAPL2	0.5815
C4orf30	-0.77025
SEPT4	2.1145
LANCL3	-1.47325
SPAG17	0.349166666666667
PRDX3	-0.655875
HNF1A	-0.66125
P4HA2	-0.209125
RFWD3	-0.930666666666667
MOV10	-0.3825
DNAJA5	0.419785714285714
LOC729440	0.15775
LOC200383	0.779142857142857
SMC2	-1.86975
MIXL1	-0.553
TMEM9	-0.125
FAM86A	1.901
ZNF174	-0.00109999999999999
MYH14	-0.42675
CCR8	0.9135
VPS37C	1.47766666666667
GPATCH1	0.685
B3GNT8	2.201
TBX4	-0.22825
CNR2	1.30233333333333
PCDH1	1.1875
C5orf29	3.50425
OCIAD2	0.97225
PLCG2	1.952
KIAA0247	1.975375
HRH3	0.6747
CAPN13	3.29775
CCR1	0.6671
MGC15523	-0.145833333333333
UVRAG	-0.180666666666667
DNAJA2	-0.859166666666667
ITGA2B	0.0945
CLDN5	3.632625
PTPRN2	-0.591071428571429
ZNF512	-1.20183333333333
PSAP	0.0632142857142857
CCDC140	-2.721
LRRC55	0.0843333333333333
CYP26C1	0.088
C8orf47	-0.55025
LYN	0.583875
DUSP6	0.1735
TGFB3	3.15506666666667
ELK1	-0.528
PCDH11Y	0.333666666666667
HGD	-0.23725
C17orf58	1.115
MYO3A	-0.1055
SERPINE2	-3.55533333333333
AARSD1	-0.193125
C14orf73	-0.98025
ADAM33	0.29025
ZNF491	0.519
MAPK6	-1.24216666666667
TCN1	0.7965
SLC24A6	0.7825
UBE2R2	-0.15725
H1FNT	0.9835
TATDN2	-0.0585
LILRB1	2.1405
P2RY5	0.8105
NUCB2	0.95525
C2orf37	-0.151
SNX27	1.40616666666667
MTA3	0.11275
FOXO4	0.439875
ID4	0.5245
SOX5	-1.12666666666667
PXMP3	1.233375
OR52M1	0.291
SFT2D3	-0.506125
INA	-2.66716666666667
MCOLN1	0.46975
NFIX	-0.2179
CLEC14A	5.75683333333333
HIBCH	-1.05183333333333
PLA2G5	1.42675
TIMM10	-0.516833333333333
MED17	-0.4262
COL4A4	1.1505
TPP1	-0.0168333333333333
GJA3	-1.55766666666667
TMPRSS5	-1.53675
AADACL3	0.6865
DNMBP	-0.01325
ENPP5	2.85083333333333
NQO1	-0.1938
ZSCAN2	0.032
SEC24C	-0.8605
GTF2A1L	1.14
AXIN2	-0.1388
FAM33A	-0.289583333333333
C16orf13	-0.1085
SPNS2	1.25175
TAF1	-0.499
AP1G2	0.169
RBM42	0.255
HCN2	1.298
EFHB	-0.5928
RUSC1	-0.304833333333333
GRIK5	0.3205
USP21	-0.431833333333333
ATAD3C	1.01675
ORMDL2	1.756875
PRSS7	-2.65
PSAT1	-3.84875
FLJ13195	-1.65016666666667
TBC1D1	0.544666666666667
IFNG	3.54075
OTOS	0.667666666666667
ZNF773	-1.3495
EMD	-1.77875
RETN	0.6015
CCL8	4.9875
APH1A	0.263375
COX18	-0.1205
GTF2IRD2	-0.354
CCDC82	-1.37416666666667
PAFAH2	0.5091
NPEPL1	-0.0479
RP11-114G1.1	0.003
TP53INP1	1.627375
ZNF300	-1.69466666666667
FOXL2	-3.089
LARP2	0.934333333333333
LATS1	0.316
HTR6	0.8915
SPOCK2	2.00483333333333
RNF144B	2.40766666666667
HTATIP2	-0.419125
MGC10334	0.184833333333333
CENTA2	2.69766666666667
FGF2	-1.704
FXYD7	-0.463
PHYHIPL	-2.24457142857143
GPR34	3.19425
DDX6	0.138
OR10W1	0.563
LHFPL1	-0.5725
ZNF313	-0.616857142857143
VPS28	1.74275
AP3M1	-0.7634
AKR1CL2	-0.78675
TRAF4	0.314625
OR2B11	0.9145
C19orf12	0.172833333333333
AKAP9	-0.140666666666667
C1orf62	0.17775
SLC20A1	-0.5721
FAM112A	0.50575
LDB2	1.173875
MRPS23	-0.31275
KLK5	3.421125
SPTB	0.0797777777777778
EFEMP2	0.0305
EFNB2	1.491875
PCM1	-0.895428571428571
NMNAT3	1.32275
TSG101	0.134833333333333
C8orf40	0.358166666666667
NOB1	-1.76875
ABHD3	-0.5665
GTF3C4	-0.126125
PIGN	0.588166666666667
GALNTL1	2.135
AEBP1	1.7175
OR9Q1	0.5135
ANKRD2	-0.031125
CCL28	0.08425
TRIM38	0.189833333333333
TMCC1	-0.0970833333333333
SMG5	-0.145
LRRC7	null
NCAPD2	-2.09933333333333
C6orf153	-0.49175
C1orf74	-0.000749999999999997
OTUD6A	1.149
DCP2	-0.8365
TMEM24	0.122
RPL18	-0.9385
TMEM177	-0.133
LRRC37A3	0.904
C1D	-0.995
LDHC	-2.13675
UBE4B	0.145833333333333
NIT1	0.168
BTN3A3	0.722
RASD1	0.68875
COMMD3	0.255
SHFM1	0.6635
BIRC8	0.86825
DUT	-0.175
C12orf51	0.8275
LRRC59	0.413833333333333
LY6H	0.50025
WDR22	0.485083333333333
EDEM1	0.281714285714286
ADH1A	1.2805
PANX2	0.0505
CYP11B1	0.82325
CDC73	-0.85025
GPR172A	0.9645
GSTM3	1.34923076923077
KCNA5	0.71825
SERAC1	-0.134
NFATC2	0.7125
ANAPC5	-0.7328
C15orf24	0.45675
NFATC2IP	-0.828666666666667
TNRC6C	0.0158333333333333
MGC102966	0.65875
FGD5	0.952666666666667
MED9	0.1355
RAB13	0.7555
C15orf49	0.0675
CRYGS	-0.4981
C12orf53	-0.9425
LOC283693	-0.3505
COX6B2	0.561
PHF14	-0.33725
FAM3A	-0.841375
RPL13	-0.702
PRDX2	-0.8102
FLJ34047	-1.011
PRMT3	-1.415
KCTD19	-1.0195
TRIM10	-0.0365
MGC26597	0.0641666666666667
GCNT4	-0.04775
GPRASP1	0.24875
CDKN1C	-1.05525
RHBDL2	1.5314
HSPH1	-0.3935
AQP1	3.50575
COL17A1	2.3993
GFAP	0.096625
CDC16	-1.2235
KIAA1614	0.00299999999999999
C6orf118	-0.312
ZSWIM5	-0.408
FAM83F	2.8985
LYNX1	2.2216875
SYNPR	0.1405
XG	2.825
PRSS16	-0.411125
KIF13B	0.3815
PCDH9	-0.53375
HIST1H2AH	0.854666666666667
RBM18	-0.841
ZNF626	0.17775
HEXIM2	1.00866666666667
ITFG1	-0.8555
TUBG2	-0.58
SFRS7	-0.353083333333333
C9orf14	0.126
EXTL1	1.49325
GBP3	3.225
WDR5	-1.59975
RARG	0.473333333333333
MYO7A	0.381875
CECR6	-0.26425
C13orf3	-1.297
SFRS18	-0.6315
ACVR1B	0.710333333333333
PSMD1	-0.0113
C7orf31	-0.2676
ILVBL	-0.04075
IFNGR1	1.4455
RNF186	0.86
NOL9	-0.934
MAGEL2	-0.02525
SLC29A2	-0.28725
NHSL1	-1.1755
RBMX	-0.732
PSORS1C2	0.691625
RAD51L3	0.0753333333333333
LCN6	1.39775
ORAI2	-0.97475
BRUNOL6	-0.2017
OR4K5	0.181
CDC123	-1.016375
MSLN	-2.16283333333333
WWTR1	-1.31616666666667
ZNF700	-1.80483333333333
COBL	-0.5375
PPP1R16B	0.302375
GAS7	0.00290000000000001
MDN1	-1.09075
HAAO	0.238
C9orf68	0.6265
TNFAIP2	1.616
FOXN1	0.427
hCG_2033311	0.3625
ATP6V0D2	0.7991
RPL41	0.204875
SLC38A1	2.99425
ARHGAP6	-1.0528
ADAD2	0.20975
PHF20L1	0.902
MCM3AP	0.106833333333333
ST3GAL3	-0.662166666666667
SNX1	0.1275
ELF5	3.41825
PARP3	-0.680125
RBM8A	-0.403875
LINGO4	0.491
ITGA9	0.675166666666667
ZFR	-0.07975
ACSL6	1.359625
FLJ20699	-0.2358
DAOA	0.261333333333333
FABP4	2.894
KCNB1	-1.33625
CANX	0.4084
SLC25A28	0.614333333333333
ADIPOR2	0.62175
ECHDC2	0.814375
SMA4	0.3105
FRZB	3.555
PABPC1	0.592
DMRTB1	0.515125
APOBEC3G	0.97025
CATSPER2	-1.41533333333333
CUEDC1	1.097
STARD9	-1.31825
CLDN8	0.926625
LOC23117	-0.749045454545454
E2F6	-1.47355555555556
TMEM126B	-1.37983333333333
DPY19L4	0.95475
GIMAP5	3.736
NDUFA9	-1.3455
FAM77C	1.778
CTPS2	-1.002
LOC51035	0.040375
WDSOF1	0.47975
EGLN3	1.294875
PITX3	1.03016666666667
OR52E8	1.552
GRM4	0.957
KLK1	-2.131
GPM6B	-1.069625
RRAGD	-0.0305
PAGE5	-3.0585
UCHL5	-1.00383333333333
ULK3	-0.819166666666667
AIM2	3.37683333333333
PNO1	-1.39266666666667
OR2F2	-0.2725
GNAT2	-0.019
SIX1	2.8035
ST13	-0.573416666666667
ZBTB44	-0.1055
TIMP2	0.7015
ZMAT4	-2.3385
GTF2IRD1	-0.166333333333333
ZNF19	0.16
ZNF714	-1.11425
RSC1A1	0.36675
C9orf80	-0.375
PSMA8	0.6156
TMEM141	0.42625
COX4I1	-0.761714285714286
CTAGE1	0.0626666666666667
DTWD1	-1.4575
HSD11B1	3.33925
KRT6B	5.609875
ARID4B	0.903
LHFPL3	0.853
WWP2	-0.204333333333333
ZNF326	-0.326166666666667
RGPD1	-0.9455
CTSH	1.50283333333333
FASTKD1	-1.529625
PAF1	0.442
TTC9C	-0.5795
IFT57	0.5245
PRSS36	-2.0965
IL20RB	-1.769
ZNF592	-0.057
DCTD	-1.3512
CFP	2.37325
MFNG	0.380375
JMJD2B	0.55975
ALDH3B1	-0.493875
THSD4	1.94866666666667
KCNJ5	1.39833333333333
LMNA	0.156666666666667
TBCD	0.31725
ZNF250	0.8025
CASQ2	1.59383333333333
PEG10	-1.04041666666667
PRAME	-5.10073333333333
NP	0.74725
TRIM59	0.158
ZNF12	-0.127125
XTP3TPA	-1.14075
SIGLEC7	-0.0264
PANK4	-0.348
FAM70A	-3.15583333333333
SNED1	-0.35525
HIP1	1.0235
RAET1E	1.07483333333333
AMAC1L2	-0.887
AHNAK2	-0.0985
TOE1	-1.16966666666667
RECQL4	0.47425
SPRYD3	1.03975
DPAGT1	-1.35475
MAGED2	1.2684
ANKRD55	0.53325
TRPS1	3.18066666666667
DOK7	0.868
TFPI2	-3.3285
GTF2H3	-0.540666666666667
CYP4F11	-0.188625
LHX2	-4.1395
ATG16L1	0.839
ASB12	-0.0515
C1orf116	2.082625
NF2	-0.74395
POM121	-0.9298
PHYHD1	2.0287
TXNDC17	0.119
DKFZp779O175	0.121333333333333
NUP62	0.0451428571428571
MYO18B	-0.586333333333333
PRAMEF1	0.2205
TCBA1	0.53025
TMEM168	0.302
FJX1	0.955833333333333
CLCF1	-0.63975
SEPN1	-0.179375
IGSF2	0.5075
NUDCD1	0.150166666666667
TFF3	3.48683333333333
NDFIP1	0.519571428571428
CHCHD4	-0.58875
TNR	0.0835
CUTA	-0.191333333333333
USP44	-3.91075
DPP10	0.103333333333333
IWS1	-0.501166666666667
PCGF1	-0.5635
SULT1C4	0.007
NTF5	1.035
PTPN13	1.1885
SSTR5	0.052
SFRP1	-1.2805
IDH3B	-1.470125
SUOX	1.0565
TMCO5	-0.356
GOLT1B	-1.2665
MIB1	-0.0495714285714286
PCDHGB1	0.1805
SUSD1	-1.10325
ICAM5	-2.49533333333333
PAPOLB	-0.40525
URM1	-0.7194
TMEM106B	0.261166666666667
LRIG2	-0.87475
SLC27A5	-0.1865
CLIC6	0.8105
ZNF420	0.155666666666667
SCN9A	-1.1318
KIAA1909	-0.5405
ELMOD1	-0.95475
PRKAG1	0.4275
FAM64A	-1.32855555555556
EEF1G	-1.18825
SMAD5	1.03
INCENP	-1.50925
WASF2	-1.8435
GARS	-0.9821
CDK10	-1.3266
HLX	0.2885
MDM4	0.211625
ZNRF1	-0.956928571428571
HHATL	-1.39233333333333
FAM21C	1.0003
HIST2H3C	0.4445
PFDN2	1.123125
ZNF200	-1.1995
NDN	-0.44475
HBA2	-2.23583333333333
FBLN5	1.726625
PUM1	-0.161785714285714
TNNT1	0.202666666666667
C19orf59	0.730166666666667
HNRPH2	0.683666666666667
RAB7A	0.1055
PMS2	-0.457125
BIRC3	0.482
NRSN2	0.792125
OR52K2	0.315166666666667
SPOCK1	0.100571428571429
H2AFY	0.873
RXRB	-1.3925
ZNF638	-0.492166666666667
ANKRD45	0.608
ACTN4	0.100833333333333
FXC1	-0.205
EIF2B5	-0.58125
VPS33A	-0.5925
PINK1	0.144875
FAM106A	-0.343
SKIP	0.68925
GAPDHS	-0.10375
MUM1L1	2.21875
PSTPIP1	2.35875
CNTNAP1	-0.7404
CYP26A1	-2.273
APOL2	0.9282
TACC2	0.808
COX7A2L	-0.237
HSD17B1	0.668
ARRB2	0.0385
SLC7A6	-0.2975
HSD17B10	-0.11525
RBJ	-0.878
NUP155	-1.861
MRPL10	-0.382666666666667
CYCS	-1.01908333333333
CCDC46	-0.215333333333333
TECTA	-0.4975
GNAL	-0.43875
LPO	0.4555
PEBP4	0.7565
DDX11	-1.9135
C18orf12	0.5735
TAF9B	-0.151916666666667
IMP4	-0.535
RPA4	-0.439833333333333
NDUFS1	-0.9
UPK1A	-0.0285
ARRDC2	0.683333333333333
C18orf20	2.0185
AES	0.346142857142857
CD2BP2	-0.6985
C16orf54	0.535
UGT2B17	-2.737875
FGFR1	0.502272727272727
CEACAM6	5.2429
CHRM5	0.54925
CERK	-1.210375
