Hybridization REF	TCGA-C8-A12K-01A-21R-A115-07
ZNF184	0.947833333333333
TCEB3B	0.0565
ADAM21	0.2925
GDPD1	-0.17675
SPINLW1	1.9135
PRR14	-0.3135
KCTD9	1.0441
NUDT3	1.0535
KIAA1822	1.1001
HIST1H4K	1.1125
DFNA5	-0.75225
GABPA	0.2055
C14orf44	-0.57775
POLB	0.143
PTAR1	0.04525
SEC31A	-0.0482
TRIM58	-2.14925
TAS2R14	-0.234
VPS8	-0.089375
H1F0	0.298833333333333
PRKCB1	-0.927166666666667
UGT2A1	0.519
TOR1B	-0.11125
LSS	-1.9715
C2orf19	-0.0065
HNRNPC	0.4435
TMEM100	-3.02716666666667
LOC116349	-1.193
OR51M1	0.6975
CCDC142	-1.2755
ISG15	3.3589375
ZCCHC14	-0.05
CREBL2	0.77825
TGDS	-0.92675
DC2	-0.4065
CACNA2D3	-0.812357142857143
ZNF429	-1.201625
LYPD6	0.373166666666667
SUCLG1	0.553166666666667
OR51I1	-0.706
MAGEH1	1.153
PRPF40A	0.032
SMR3A	0.501
SPINK2	-0.54925
THAP2	0.337125
NPY5R	-0.4045
IRF4	-0.94375
SPESP1	-1.88533333333333
OR10S1	0.307
DTD1	-0.442
TUBE1	-0.229
DDX19A	0.236
PDPN	-0.123125
TMEM34	0.128916666666667
MGAM	0.89375
COL3A1	5.09405555555556
GFM2	-0.709
OR5A2	0.1695
PSG9	-1.23
ARHGEF11	-0.00616666666666665
IVNS1ABP	-0.606625
SIGIRR	0.0755
DUSP19	-0.235125
DNAJC14	-0.5807
ACSS1	0.028625
IL1RAPL2	0.4955
C4orf30	-0.29575
SEPT4	1.5055
LANCL3	-0.2085
SPAG17	3.5035
PRDX3	-0.2095
HNF1A	-1.82
P4HA2	-1.74675
RFWD3	0.209666666666667
MOV10	-0.6705
DNAJA5	0.295357142857143
LOC729440	-0.151
LOC200383	0.77925
SMC2	0.47925
MIXL1	-0.728833333333333
TMEM9	-0.31325
FAM86A	0.7565
ZNF174	0.2413
MYH14	-1.18975
CCR8	0.937
VPS37C	0.363333333333333
GPATCH1	0.527
B3GNT8	0.8945
TBX4	-0.131
CNR2	0.641
PCDH1	0.16725
C5orf29	3.3955
OCIAD2	2.4285
PLCG2	2.4985
KIAA0247	1.41025
HRH3	0.064
CAPN13	-1.1625
CCR1	1.6386
MGC15523	-0.577666666666667
UVRAG	0.9715
DNAJA2	-0.6105
ITGA2B	-0.645666666666667
CLDN5	2.40275
PTPRN2	-1.61407142857143
ZNF512	0.131666666666667
PSAP	1.07728571428571
CCDC140	-1.8475
LRRC55	0.3935
CYP26C1	0.445
C8orf47	3.781
LYN	1.014125
DUSP6	-0.595333333333333
TGFB3	1.2466
ELK1	-0.3212
PCDH11Y	0.3245
HGD	-2.65425
C17orf58	0.004
MYO3A	2.256
SERPINE2	-2.039
AARSD1	-1.251625
C14orf73	-0.5985
ADAM33	-0.11375
ZNF491	0.027
MAPK6	-0.581
TCN1	-1.11583333333333
SLC24A6	0.791
UBE2R2	0.63325
H1FNT	0.175
TATDN2	-0.0305
LILRB1	3.48125
P2RY5	1.7405
NUCB2	0.77275
C2orf37	0.909
SNX27	1.32166666666667
MTA3	-1.018
FOXO4	0.076625
ID4	1.21566666666667
SOX5	-2.29933333333333
PXMP3	0.71375
OR52M1	0.1365
SFT2D3	0.22175
INA	-2.4575
MCOLN1	0.08225
NFIX	0.7338
CLEC14A	4.738
HIBCH	-0.630666666666667
PLA2G5	0.42525
TIMM10	0.572
MED17	0.7222
COL4A4	0.918
TPP1	1.00033333333333
GJA3	-1.11916666666667
TMPRSS5	0.30675
AADACL3	0.533
DNMBP	-1.9125
ENPP5	1.7185
NQO1	-1.9923
ZSCAN2	0.45275
SEC24C	-1.14683333333333
GTF2A1L	1.3815
AXIN2	-1.5473
FAM33A	-0.24
C16orf13	-0.896625
SPNS2	0.38625
TAF1	-0.09175
AP1G2	-1.41366666666667
RBM42	-0.372
HCN2	-2.05483333333333
EFHB	-0.279333333333333
RUSC1	-0.0403333333333333
GRIK5	0.3685
USP21	-0.0325
ATAD3C	-0.819
ORMDL2	0.032125
PRSS7	-3.201
PSAT1	0.68575
FLJ13195	-0.421666666666667
TBC1D1	1.61466666666667
IFNG	5.8895
OTOS	0.0823333333333333
ZNF773	-0.215
EMD	-1.57825
RETN	1.041
CCL8	4.921
APH1A	-0.269
COX18	0.3235
GTF2IRD2	1.95625
CCDC82	-0.120083333333333
PAFAH2	0.1819
NPEPL1	-1.123
RP11-114G1.1	1.211
TP53INP1	0.019375
ZNF300	0.300333333333333
FOXL2	-3.44775
LARP2	0.239166666666667
LATS1	-0.125
HTR6	0.8565
SPOCK2	2.10233333333333
RNF144B	3.024
HTATIP2	2.009625
MGC10334	-0.0305
CENTA2	3.016
FGF2	-1.78
FXYD7	0.36075
PHYHIPL	-2.09185714285714
GPR34	5.3435
DDX6	-0.647833333333333
OR10W1	0.1555
LHFPL1	-0.664
ZNF313	0.0800714285714286
VPS28	0.576
AP3M1	-0.3426
AKR1CL2	0.60675
TRAF4	-0.41275
OR2B11	0.3925
C19orf12	0.780666666666667
AKAP9	0.564666666666667
C1orf62	0.41425
SLC20A1	-0.995
FAM112A	0.48575
LDB2	0.399375
MRPS23	0.011
KLK5	0.626875
SPTB	-0.6932
EFEMP2	-1.174
EFNB2	1.929125
PCM1	0.0926428571428572
NMNAT3	1.738875
TSG101	0.53
C8orf40	1.09066666666667
NOB1	-0.77925
ABHD3	1.0605
GTF3C4	-0.453375
PIGN	1.26783333333333
GALNTL1	-0.183
AEBP1	0.463125
OR9Q1	0.3135
ANKRD2	-0.177875
CCL28	-2.9315
TRIM38	2.01116666666667
TMCC1	0.403083333333333
SMG5	0.0725
LRRC7	0.109
NCAPD2	-0.782333333333333
C6orf153	-0.92475
C1orf74	0.7355
OTUD6A	0.303
DCP2	-0.542333333333333
TMEM24	-0.24675
RPL18	-0.2315
TMEM177	-0.50425
LRRC37A3	-0.371
C1D	0.1405
LDHC	0.9245
UBE4B	0.499833333333333
NIT1	-0.24
BTN3A3	2.107
RASD1	-0.581375
COMMD3	0.53675
SHFM1	1.01575
BIRC8	0.29725
DUT	-0.48675
C12orf51	-0.2775
LRRC59	-0.6635
LY6H	-0.15975
WDR22	-0.294083333333333
EDEM1	-0.807214285714286
ADH1A	-0.161
PANX2	0.27
CYP11B1	0.48475
CDC73	0.5155
GPR172A	0.08925
GSTM3	-1.207
KCNA5	0.084625
SERAC1	1.14116666666667
NFATC2	0.4945
ANAPC5	-0.3487
C15orf24	-0.179
NFATC2IP	-0.4185
TNRC6C	0.38
MGC102966	-1.168
FGD5	1.161
MED9	0.04025
RAB13	0.0913333333333333
C15orf49	0.6265
CRYGS	-0.6365
C12orf53	-1.2073
LOC283693	-0.387
COX6B2	0.699
PHF14	0.717625
FAM3A	-0.478625
RPL13	0.0759
PRDX2	0.5186
FLJ34047	-1.59225
PRMT3	-0.053
KCTD19	-1.3125
TRIM10	0.1585
MGC26597	-0.245
GCNT4	0.07475
GPRASP1	-0.91925
CDKN1C	-1.82783333333333
RHBDL2	3.2421
HSPH1	1.85425
AQP1	2.1165
COL17A1	-0.011
GFAP	0.498125
CDC16	-0.7745
KIAA1614	0.085
C6orf118	2.38916666666667
ZSWIM5	-2.966
FAM83F	2.78975
LYNX1	1.2169375
SYNPR	-0.59225
XG	2.89616666666667
PRSS16	2.931875
KIF13B	0.388642857142857
PCDH9	-1.96114285714286
HIST1H2AH	0.326166666666667
RBM18	0.5535
ZNF626	0.0965
HEXIM2	-1.065
ITFG1	-0.531
TUBG2	-1.5625
SFRS7	-0.274666666666667
C9orf14	-0.263
EXTL1	-2.40625
GBP3	3.21333333333333
WDR5	-0.58775
RARG	0.261166666666667
MYO7A	0.5135
CECR6	0.14975
C13orf3	0.161
SFRS18	-1.013875
ACVR1B	-0.00916666666666667
PSMD1	-0.3086
C7orf31	-0.1925
ILVBL	-1.408
IFNGR1	2.08125
RNF186	-0.265
NOL9	0.048
MAGEL2	-0.8705
SLC29A2	-0.04125
NHSL1	-1.2505
RBMX	-0.19
PSORS1C2	0.364875
RAD51L3	0.02375
LCN6	0.895
ORAI2	-1.31375
BRUNOL6	-0.0117
OR4K5	0.1325
CDC123	-0.130875
MSLN	2.85733333333333
WWTR1	0.409166666666667
ZNF700	-0.0103333333333333
COBL	0.2335
PPP1R16B	0.503
GAS7	-0.6099
MDN1	-0.73825
HAAO	0.654
C9orf68	0.78175
TNFAIP2	2.67275
FOXN1	0.127
hCG_2033311	-0.647666666666667
ATP6V0D2	2.6454
RPL41	0.534875
SLC38A1	-0.851
ARHGAP6	-1.63908333333333
ADAD2	-0.852
PHF20L1	0.99075
MCM3AP	-0.682833333333333
ST3GAL3	-0.264166666666667
SNX1	-0.765
ELF5	4.9275
PARP3	-0.086375
RBM8A	0.107875
LINGO4	0.0145
ITGA9	0.117666666666667
ZFR	-0.19975
ACSL6	2.8845
FLJ20699	0.087
DAOA	0.2785
FABP4	3.0565
KCNB1	-0.074
CANX	0.0208
SLC25A28	0.8125
ADIPOR2	0.66925
ECHDC2	0.853
SMA4	-2.70175
FRZB	1.28825
PABPC1	0.8405
DMRTB1	-0.12925
APOBEC3G	2.321
CATSPER2	-1.2945
CUEDC1	-0.479333333333333
STARD9	-1.081
CLDN8	0.9925
LOC23117	-1.1355
E2F6	-1.0355
TMEM126B	-0.0465
DPY19L4	-0.12975
GIMAP5	3.59
NDUFA9	0.334
FAM77C	-4.2355
CTPS2	0.08475
LOC51035	-0.199125
WDSOF1	0.53225
EGLN3	-1.93175
PITX3	-0.162333333333333
OR52E8	0.913
GRM4	0.427
KLK1	-2.09716666666667
GPM6B	1.76575
RRAGD	0.4105
PAGE5	-3.21625
UCHL5	-0.270166666666667
ULK3	-1.544
AIM2	3.926
PNO1	0.0055
OR2F2	0.534
GNAT2	0.014
SIX1	0.589
ST13	0.323916666666667
ZBTB44	-0.00875000000000001
TIMP2	0.389
ZMAT4	-3.2745
GTF2IRD1	-1.1735
ZNF19	0.858
ZNF714	-1.10725
RSC1A1	-0.02575
C9orf80	0.77525
PSMA8	0.733
TMEM141	-1.3535
COX4I1	0.335642857142857
CTAGE1	0.507
DTWD1	-0.5285
HSD11B1	2.9025
KRT6B	4.810125
ARID4B	1.592125
LHFPL3	1.478
WWP2	0.1005
ZNF326	0.0286666666666667
RGPD1	-0.928
CTSH	1.28983333333333
FASTKD1	-0.470875
PAF1	-0.3995
TTC9C	0.36675
IFT57	0.5755
PRSS36	0.9255
IL20RB	-1.066
ZNF592	0.150333333333333
DCTD	-0.3571
CFP	2.20725
MFNG	-0.060375
JMJD2B	-1.67275
ALDH3B1	-0.50075
THSD4	-0.253333333333333
KCNJ5	3.3475
LMNA	-1.26883333333333
TBCD	-0.912
ZNF250	0.969
CASQ2	0.139666666666667
PEG10	-1.88575
PRAME	-0.554933333333333
NP	-0.10025
TRIM59	0.543333333333333
ZNF12	-0.191375
XTP3TPA	-0.36175
SIGLEC7	1.8429
PANK4	-0.97725
FAM70A	-1.16966666666667
SNED1	-1.25475
HIP1	0.462
RAET1E	-1.39483333333333
AMAC1L2	-1.29
AHNAK2	-1.37933333333333
TOE1	-0.637
RECQL4	-1.28925
SPRYD3	-0.082
DPAGT1	-0.69425
MAGED2	-1.3944
ANKRD55	0.701
TRPS1	4.26466666666667
DOK7	-2.03175
TFPI2	-3.92
GTF2H3	-0.0695
CYP4F11	-1.9715
LHX2	-2.658
ATG16L1	-0.536
ASB12	0.5605
C1orf116	2.609125
NF2	-0.62025
POM121	-0.4842
PHYHD1	-0.8533
TXNDC17	-0.327833333333333
DKFZp779O175	-0.29025
NUP62	0.232142857142857
MYO18B	-1.28133333333333
PRAMEF1	0.1165
TCBA1	-0.347125
TMEM168	0.8725
FJX1	0.367166666666667
CLCF1	-0.92975
SEPN1	0.34175
IGSF2	0.89825
NUDCD1	0.659
TFF3	-1.8825
NDFIP1	1.00814285714286
CHCHD4	-0.45425
TNR	0.335
CUTA	0.383833333333333
USP44	-3.597
DPP10	1.13066666666667
IWS1	0.0408333333333333
PCGF1	0.9405
SULT1C4	-0.256
NTF5	1.86575
PTPN13	0.23225
SSTR5	0.519
SFRP1	2.867875
IDH3B	-0.562125
SUOX	-0.417166666666667
TMCO5	0.51775
GOLT1B	-0.17225
MIB1	0.726428571428571
PCDHGB1	0.1355
SUSD1	0.44125
ICAM5	-2.6895
PAPOLB	0.6585
URM1	-0.7783
TMEM106B	0.391666666666667
LRIG2	-0.41175
SLC27A5	0.14775
CLIC6	0.3831
ZNF420	1.362
SCN9A	-0.9504
KIAA1909	-0.11275
ELMOD1	-1.70575
PRKAG1	-0.62825
FAM64A	-0.00933333333333334
EEF1G	0.3844
SMAD5	-0.2105
INCENP	-0.991
WASF2	-1.715
GARS	-0.8653
CDK10	-1.3242
HLX	-0.764
MDM4	-0.645625
ZNRF1	-0.828857142857143
HHATL	-1.76316666666667
FAM21C	-0.7761
HIST2H3C	-0.16525
PFDN2	0.537625
ZNF200	-0.679
NDN	-1.7485
HBA2	-2.93383333333333
FBLN5	2.270375
PUM1	0.276428571428571
TNNT1	-3.875
C19orf59	2.5465
HNRPH2	0.510333333333333
RAB7A	0.341166666666667
PMS2	-0.09475
BIRC3	3.27433333333333
NRSN2	0.04875
OR52K2	0.341666666666667
SPOCK1	-0.677857142857143
H2AFY	0.014
RXRB	-0.52825
ZNF638	0.275666666666667
ANKRD45	2.5815
ACTN4	-0.2785
FXC1	0.81075
EIF2B5	-0.2415
VPS33A	-0.492
PINK1	0.185
FAM106A	-1.4555
SKIP	1.587625
GAPDHS	-0.27175
MUM1L1	-1.6895
PSTPIP1	1.86475
CNTNAP1	-1.8484
CYP26A1	-2.58375
APOL2	0.5635
TACC2	0.67525
COX7A2L	-0.302571428571429
HSD17B1	-0.58475
ARRB2	0.1615
SLC7A6	-0.3389
HSD17B10	-0.16525
RBJ	-0.572
NUP155	-1.408
MRPL10	-0.963166666666667
CYCS	-1.3405
CCDC46	0.352666666666667
TECTA	-0.0725
GNAL	1.05125
LPO	0.2645
PEBP4	0.062
DDX11	-1.70025
C18orf12	0.4335
TAF9B	-0.575416666666667
IMP4	-0.21125
RPA4	-0.590166666666667
NDUFS1	0.15725
UPK1A	-0.717
ARRDC2	0.523333333333333
C18orf20	-0.093
AES	-0.246928571428571
CD2BP2	-1.2325
C16orf54	-0.1105
UGT2B17	-2.718625
FGFR1	-0.897272727272727
CEACAM6	-3.6148
CHRM5	0.2135
CERK	0.547375
AP3S2	0.366071428571429
ANKS4B	-0.66225
CLCNKA	0.0211666666666667
ZNF208	-0.143
HLA-DRB5	4.7195
CARKL	-1.44925
GOT1	0.387666666666667
CASP6	-0.215125
HOXA1	-0.1875
RCL1	0.48675
ZNF181	0.557
RAB40B	1.274
MRPL38	-0.147125
LRRN2	2.9245
C3orf25	-0.039
OR5D14	0.028
OR10AG1	0.5085
BET1L	0.0999
FRY	2.673
AK3L1	-1.08375
CSF3R	1.3885
POLR3K	-0.904833333333333
ATG2B	-0.257
EPS8	-1.46266666666667
DARS	-0.81775
C10orf56	-1.23633333333333
DAD1	-0.389333333333333
RIOK1	0.6405
HERC2	-0.59175
HSD11B2	0.699666666666667
FAM96B	-0.486
MGC13057	-0.7835
BSN	-0.973
CAND1	0.265833333333333
HCST	2.79875
ACTR10	-0.243166666666667
OR8D4	0.556
NASP	-1.0929
COL9A2	-0.0671666666666667
LYZL1	-0.3925
GPC5	-2.003
TBL3	-0.536833333333333
CENTD2	-0.6007
OR5AP2	0.633
TLR1	4.08475
LMO6	-0.28925
ZIC2	-3.685125
CPNE5	1.19525
ZMYND15	2.9175
FLJ22374	-0.32025
CCDC106	-0.14
PARP16	-0.19925
PDIA3	0.28025
C14orf126	-0.061
CECR2	-0.888
SFRS1	-0.9505
FIGLA	0.134
DCP1A	-0.560833333333333
MGC45800	-1.206
TEKT1	0.0731666666666667
C10orf67	0.9455
CLN5	1.19875
NTN2L	-0.0475
GLE1L	-0.38275
CES2	-1.1002
GNAS	-0.474
DDX53	-0.2155
TSPAN13	0.9565
MRPL52	0.0193
SPIRE2	-0.83175
TAS2R39	0.38025
SCUBE3	0.07975
UCRC	0.6511
CDKL3	-0.23525
KIAA1715	-0.8131
ZNF345	0.9245
RTF1	-0.307
DHRS7	0.034
RIPK4	-1.45133333333333
EXOSC2	-1.26116666666667
MS4A2	-0.1125
FGF17	0.02075
WDR59	-0.76525
EVI2A	0.21175
IL17RC	-0.8425
HS3ST1	3.345
ITGB1BP2	-1.417
RBPJ	-0.454333333333333
GIMAP1	4.3455
INE1	-1.52433333333333
ALDH18A1	0.955875
TPI1	-1.064
GATA6	3.2755
CABP1	-0.9855
ZNF484	0.14775
DAPK3	-1.133
GJB1	-2.66616666666667
PIN1	-0.076875
SLC6A15	-0.0293333333333333
CNO	-0.3585
RIN2	1.287375
FRRS1	0.0555
CYorf15B	-4.115125
DMRT3	1.805
ATAD1	0.28325
OTUD4	0.580666666666667
ATOH8	-1.61275
ZSCAN16	0.6185
ASCC1	0.44325
OTUD3	0.05775
MGC33212	1.37033333333333
YME1L1	0.462125
RP11-218C14.6	0.443
PCBP4	-1.0425
TNFRSF10A	0.87225
CDH10	-4.43133333333333
KL	1.171375
SCP2	1.04041666666667
C9orf119	-0.39675
SON	-0.414416666666667
MAFK	-0.221
SBNO2	0.1585
SLC6A6	0.00391666666666666
SC4MOL	-2.28575
FAM35B	0.524125
PPP1R9A	1.538125
PDZRN3	0.557
CXorf20	0.269
C6orf126	0.11225
AVEN	-0.572
FLJ21075	-0.8735
C14orf132	-2.98625
PCK2	-1.026
GUCY2C	0.187
BARX2	1.61675
PEX11G	0.809
DAO	-0.486833333333333
C10orf49	0.65
EDNRA	0.892333333333333
PPP2R5A	0.6392
DDX39	0.168333333333333
SERF1A	-0.7475
ASCIZ	0.7254
FNDC8	-0.26825
PTMS	-0.032
PHF7	-0.8685
PIP4K2B	-0.4743125
HHLA2	0.0763333333333334
BDH2	-0.3325
APOBEC2	-0.626
PENK	-0.599166666666667
SMAD9	-0.80825
MT3	1.72
RGL1	0.744125
ATG10	-0.960875
DLGAP4	1.17933333333333
APPBP2	-1.15557142857143
BACE2	-0.355285714285714
LOC339344	-1.3135
ZNF395	-1.1635625
HIST1H2BL	0.837
ZNF467	-1.412
SLC25A21	-2.25325
PALM2	-0.167833333333333
NSUN5C	-1.19325
IL5	0.5959
CLSTN2	0.115
ANXA8L2	-0.61525
PTGES	0.47975
GDAP1L1	-1.74533333333333
OPRK1	0.5685
WDR20	0.3165
C12orf4	0.9735
NUP88	-0.409125
XRCC6BP1	0.1035
FCGBP	2.39457142857143
LEMD2	0.046
NOMO1	-0.45725
C10orf79	0.999375
ZNF79	0.2635
OCRL	-0.0271
HSPA8	-0.693
DIDO1	-0.141291666666667
PLA2R1	0.99275
COG3	-1.0289
NGDN	-0.3575
CBFA2T2	0.103625
PNOC	-0.03575
PRRG1	0.635
AGGF1	0.0454999999999999
DPF2	-0.52825
YIPF7	-0.1375
TRPV5	0.149
ZNF322B	1.27325
MED12	-0.6755
CARS	-0.261
ABCC11	-1.07116666666667
C9orf25	0.216
MYH1	-0.1835
FRYL	0.700166666666667
AGTRAP	0.6865
MMP27	0.7385
ZNF432	-0.58175
OR8D1	0.2575
OR13D1	-0.15575
VWA1	1.75175
STON1	0.607
IL5RA	0.13825
PERP	-0.5558
C10orf107	-0.709666666666667
TNFSF12	1.57175
FN1	-0.636625
MTR	-0.385
PHLPPL	-0.0743333333333333
ZNF425	0.27925
DHFR	-0.752166666666667
PPP1R12A	0.514375
RSPO2	-1.986625
ZNF7	0.342
ZNF583	0.239
TPMT	0.369333333333333
GPR132	1.403625
OR2T12	-0.18025
SERTAD2	0.1812
ATP1A1	-0.4325
FRMPD3	0.523
ZNF672	0.4745
PLXNB3	-0.56275
EML5	-0.097
FAIM3	-0.2405
UBQLN2	0.682
SORCS2	-1.19575
PRIM2	-1.1775
ACVR2A	0.479666666666667
YWHAZ	0.584416666666667
PGM2L1	0.36
GNAO1	-0.345571428571429
RPL10	-0.4685
RPS6KA6	-0.3105
PFKL	-2.08166666666667
SH3D19	-0.005625
AURKB	-1.76466666666667
ZC3H6	0.483875
DISC1	0.616
FLJ39660	-1.5415
TMEM25	-0.4655
OSBPL10	-0.71125
CLTCL1	-1.71266666666667
ALG6	0.92575
CATSPER4	0.735
LRTM1	0.5505
RRAD	2.2095
TIPIN	-0.905
CARD14	0.81925
RBM9	-0.833166666666667
RASSF4	3.3655
SLC25A18	-0.715833333333333
C6orf58	-0.55
IGHD	0.2935
PLA2G6	0.081
TPT1	0.36325
SEC63	0.2678
CCDC113	0.2974
TDRD10	-0.04475
KIAA1666	-0.636375
TOR1AIP1	0.266833333333333
SYTL4	0.064
SPRR2F	-1.1155
CEBPD	2.27275
SNTG2	-1.72125
C20orf77	-0.738083333333333
TAS2R49	-1.0135
C6orf173	-0.5445
SVEP1	-0.1989
PXN	-1.16414285714286
VIL2	0.807333333333333
C5orf21	0.717416666666666
DIXDC1	-0.413375
GANAB	-0.454
PDSS1	0.4495
NGFR	-0.843
ATP8B4	3.16
BMP8A	0.897
CCDC132	0.22475
GNRH1	0.2225
OR10T2	-0.24725
PDGFD	0.808166666666667
OR6W1P	0.269
HARS	-0.54925
KRT77	0.3185
AQP8	-0.2335
ITGB1	0.2108
ZNF254	-0.4338
PAX1	-0.154166666666667
PSMC4	-0.6634
ANKRD22	5.95525
PSMD8	-0.217833333333333
HTR1E	-0.737166666666667
SOX10	-1.4146
OR5B2	0.334
RABGEF1	-0.500857142857143
MAP1LC3B	0.08675
CYB5R4	0.7725
AGXT2L1	-1.82
FLJ41603	2.488
TRAPPC2	0.3185
FNTB	-0.7659
FLJ14107	-0.867833333333333
AURKAIP1	1.30575
DSE	2.37275
NFKBIZ	-1.0755
OSBPL3	0.0393333333333333
LOC130576	-0.61575
SLC39A9	-0.295
LOC137886	0.619166666666667
RHCE	-2.779
ATG7	-0.0518333333333333
FAM82A	-0.0261666666666667
FBN3	0.0935
MCFD2	-0.624666666666667
CASP14	-0.0435
EPS15	1.14483333333333
SFRS2B	0.956833333333333
C19orf47	0.163
PLAC9	-1.447
GPR23	-0.7955
BTNL3	0.836333333333333
RGS8	-0.02
GNS	0.671375
ENO2	-2.7645
CBX1	0.0902
PEX26	0.11
LRP5	-0.136666666666667
ADAMTSL4	-1.71316666666667
ARR3	0.1785
MAP1A	-0.70275
CD2	5.82175
NAV2	-0.72275
TMEM69	0.11675
ATXN7	-1.35833333333333
CHN2	-0.578833333333333
ZNF781	-0.585666666666667
HAS2	-3.11716666666667
KIAA0241	-0.801166666666667
BIC	3.642
MOBKL2A	0.025
CYP2C9	0.221
CNOT7	0.346428571428571
SFRS10	0.00325
CST11	0.1
FLJ37543	-0.1085
NKAP	-0.69475
RUNX1T1	2.04175
EAF1	-0.3501
IL4I1	3.6945
LRRC61	0.311
PSIP1	0.29425
SPRR4	-0.1705
ZFP90	0.753166666666667
AP2B1	-1.71907692307692
SLC30A7	1.2185
C7orf28A	0.879333333333333
S100B	-0.638
BMP2	-0.211
ESR1	0.637666666666667
ZFPL1	-0.24225
ARHGAP12	0.039
LRRC19	-0.0471666666666667
ZNF767	-0.64
NACA	0.3843
OLIG1	-1.072625
PRF1	1.73875
LST1	3.4295
SPATA9	-0.0788333333333333
CNFN	0.5835
CDK4	0.0644
TCF15	-0.542
PARC	-0.54625
PPM2C	1.89775
LOC283345	-0.7335
FAM107B	1.62575
DMXL1	-0.79025
RBM3	-0.24575
HTR5A	-1.35783333333333
SCFD1	-0.458333333333333
EPHB3	1.753875
ROPN1L	-0.876666666666667
RAMP3	0.40575
TSPYL5	4.21136363636364
GAP43	-3.318
PAPD4	-0.5405
PDE3A	-2.2915
TNFRSF10C	0.871
JMJD5	-0.585666666666667
RASGEF1A	4.6775
C16orf65	-0.124833333333333
HIPK3	-0.181
XYLT2	-0.60425
XPOT	0.610166666666667
GAL3ST1	-0.99675
DHCR7	-1.08375
AMIGO3	0.00749999999999999
FGFR4	-2.49266666666667
CRAT	-0.220125
PPP1R14D	-0.099
TRIM14	1.3603
TMPRSS11D	-0.1045
SLC7A11	-1.15514285714286
OR10H2	0.5445
PPM1E	-0.1536
DOCK4	1.335375
FAM127A	-0.3815
ENOPH1	0.388
SLC5A3	-0.5557
ZNF530	-0.7298
NTS	-6.0655
FRMD4A	0.41475
BCL11B	-1.562
PRM1	-0.0705
UQCC	-1.0902
S100A16	-1.7925
PLS3	0.82375
WWOX	1.07235714285714
CCDC23	1.03325
GTSE1	-0.808
GP2	0.393
FLJ32549	0.118875
CHIT1	4.1535
KLF9	0.3655
RPS24	0.7618
MIA	2.77225
FIGN	-0.7355
PYROXD1	0.24275
PCSK2	0.072625
MRPL9	-0.22875
RPL24	0.454
C12orf32	0.046875
HIST1H2BE	0.8335
RGS18	4.897
LFNG	0.030125
RAB4B	0.6077
FBXO25	1.6135
TSPAN31	0.206333333333333
ARL8A	0.400857142857143
C10orf83	0.1189
OR51B6	0.268
CNKSR2	-0.084
C1orf156	0.3825
IBSP	3.3295
GFRA2	-0.2351
ALKBH7	0.2207
NEK10	-0.84325
VN1R3	0.248
LOC91948	0.2235
CPZ	-2.2325
IHPK3	0.591
COL8A1	0.55925
RBPJL	0.29
OR10A4	0.07625
CASP8AP2	-0.1085
MMP12	6.83833333333333
OR8B12	0.4675
CDCA5	-0.693
LIX1L	0.3615
PEX11B	0.64775
GABRA1	0.268
HABP2	0.3005
REEP1	-0.3485
FBXO15	0.50025
CD68	1.86875
WFDC9	0.111
GHDC	-0.383333333333333
SMARCA1	-0.1825
SPAST	0.46
PLXND1	0.0306666666666667
MLCK	0.5685
INTS5	-0.4455
BSG	-1.50278571428571
PARP8	1.49316666666667
TEAD4	0.043
ZNF498	-0.0935
TMEM89	-0.381
DTX4	-0.04575
TNRC6B	0.5531875
ARMC2	-0.59325
FGFBP1	3.32166666666667
TIMM8A	0.280333333333333
AJAP1	-1.8919
ZNF608	-0.91125
SLC25A42	-0.641125
SYP	0.00383333333333333
MMP11	2.6125
USP40	-0.7573
C3orf62	0.221666666666667
MYO1E	0.0591
LRFN4	-0.30275
XCL1	3.103
GPR155	1.17625
VPS29	0.2415
CARHSP1	0.36175
ARHGAP20	0.151333333333333
GREM2	-0.973142857142857
CCDC102B	2.11225
ZNF577	0.304166666666667
HDDC2	-0.72075
SHC2	-1.8515
NCOA5	0.832666666666667
INPPL1	-1.8545
CHGB	-2.8943
IHH	-0.076
DDEF2	-0.568416666666667
DIAPH3	-0.862952380952381
BUB3	-0.616
GGH	-0.262
VPS35	-0.0959
CNN2	-0.700416666666667
ASNA1	-0.1205
WDTC1	0.36425
AMAC1	0.6825
HAS3	-0.559166666666667
SLC1A6	-1.34966666666667
ZNF563	-0.835
C1S	5.27275
TCF7L1	0.952625
OR10Z1	0.3275
ME2	1.3301
C6orf151	-0.614
KPNA4	0.4858
GLO1	-0.802125
WDR61	-0.906166666666667
CD302	1.9935
SIRT7	-0.114333333333333
C11orf59	-0.0955
PKIG	-0.4875
PPIL3	-0.1975
CCDC74B	-0.189
ZNF528	-0.7925
EFNA5	0.3535
FCGRT	0.69575
NOL4	6.5611
CCS	-1.0255
LOC374491	-0.7125
MFSD7	2.839
ZNF555	-0.3215
LIMS3	-1.07325
TSSC4	0.0305
COL11A2	-0.901
C1orf119	1.09766666666667
BPNT1	-0.0705
CHRNA6	1.39
C1orf173	1.3418
PLD2	-0.367
ORC1L	-1.77075
SASH1	0.67325
CDC14B	0.367625
RLBP1L1	-0.18125
LDLRAP1	-0.4693
NAT8B	0.454333333333333
HHEX	-1.9445
LGALS7	0.27025
PLCH1	1.518125
