Hybridization REF	TCGA-BH-A0C7-01B-11R-A115-07
AHRR	-3.711
PDAP1	-1.09266666666667
C19orf6	0.37025
ZAN	0.03775
LY6G6E	-0.019
EIF4E2	-0.933
C20orf198	-0.0655
ZNF324	0.18975
CYP3A5	-1.8835
ENTPD7	1.24366666666667
MBOAT5	-0.4295
GJB5	1.306
TTC13	0.14925
S100Z	-1.4585
KIAA0664	-0.261
PDGFRB	2.2375
IL17D	-0.576
OR56B4	-0.4665
RDX	-1.57483333333333
SLC34A3	0.186
IL28B	1.2745
JUND	1.7295
CHRNB1	-0.165875
CAMK2B	0.27975
FETUB	-1.8855
CXorf23	1.14225
MRTO4	-0.829375
TTC3	0.1662
NDUFB8	-0.286833333333333
EDG2	-0.7575
SEMA3G	1.18175
IL23A	0.3085
GRHL1	2.093
LOC441054	-1.9235
WDR65	0.892571428571428
PSTK	-0.0335
STOML3	0.0783333333333333
R3HDM2	0.4357
C5	-2.117
SLC2A10	2.0815
C3orf22	-0.06525
PAQR3	-1.23653846153846
ANKRD26	0.0525
HCRTR1	-0.415
LOC399947	-0.8045
PSD2	0.09025
TIGD2	-1.63066666666667
SCRN1	-1.054125
COQ10A	-1.014
DDI2	-0.1315
METTL7B	-1.2035
UCN2	0.04875
FAM92A3	-1.66925
WDR16	0.3535
ZNF511	0.0403333333333333
ZMYM5	-0.46325
POLR3G	-2.15475
ZNF586	-0.3765
C1orf49	0.262833333333333
TANK	1.23266666666667
RCAN1	-0.615833333333333
PELI3	1.62266666666667
LIMD2	0.23675
TMEM189	-0.1705
NTN4	0.297375
LOC151300	0.0495
CLEC2A	-1.7515
GPR135	0.01125
DPYSL4	-3.1473
JAK2	-0.4945
TSHZ1	0.447166666666667
TM9SF4	-0.63825
ZNF264	0.474333333333333
SIRPG	1.437375
BICD1	-0.524
HERC6	2.907
METTL5	-0.2295
CASP1	0.99325
PRRT1	-0.9135
PLA2G4C	1.2705
ICA1L	0.133785714285714
TPTE2	0.760833333333333
OTUD7A	0.360833333333333
AQP11	-0.868
APOA2	-4.0612
KALRN	0.2531
SECTM1	2.50533333333333
IFNAR1	0.52475
TALDO1	0.6455
RAB11FIP4	0.174083333333333
EIF5A	-2.2005
FAM49A	1.60575
NEGR1	0.547
YTHDC2	0.88225
EHD2	0.092625
NCF1	1.5885
SCRT2	0.066
HOXA5	0.0235
NUP133	0.299
FGF12	-0.8421875
SLMO2	-0.13025
SNTA1	-0.109
CACNG2	-0.082
GCM1	0.38925
ELF1	0.655666666666667
TLR5	3.078
TCFL5	-0.9085
RBMY2FP	-0.8535
LOC100125556	0.69975
FAM129B	0.195875
MAP3K7IP1	-0.281625
NCK2	-0.094
OXA1L	-0.941
FMO9P	1.297
ZSCAN12	0.8655
PSMD12	0.149583333333333
HSCB	-0.782
CLDN10	-3.402
MGC13053	-0.492
HPCAL4	-0.863666666666667
ASZ1	-0.6245
MEX3D	0.42775
NFAT5	-0.5233
CSPG4LYP1	-0.5375
FBXO3	0.9957
DVL1	-0.586
CMKLR1	1.9085
TYMS	-1.852125
PEF1	0.77525
ZNF750	2.06833333333333
MCM5	-0.714
MEGF11	-1.028
KCNK7	-0.1425
PTP4A3	0.2285
C1QTNF2	-0.362
OR6S1	0.391
FAM122B	-1.25475
ZNF551	-0.8455
HBQ1	-1.7785
GEMIN6	-0.04775
ARSK	-0.2555
RBP7	2.782
CPNE9	0.865
DSC1	1.124
LOC730112	-1.02975
MAP2K4	0.04025
HS3ST5	-1.497
EPB41L3	-0.33175
TEKT2	-0.0425
CDKN2B	0.524916666666667
ZNF480	-0.6805
MAP3K6	0.4271
MAP6	1.63616666666667
HN1	0.5664
OR2L13	0.528
SLC16A11	0.74625
FAM96A	-0.19775
APOL1	0.654
C5orf32	0.66625
RTP1	-0.594666666666667
RNF175	-0.2005
ZBTB41	1.722
AHCTF1	0.9378
SAE2	-0.3705
ITGA2	0.782083333333333
MME	-0.117833333333333
CCDC14	-1.00325
MAST4	0.962285714285714
KRT33B	-0.67
KCTD2	0.568833333333333
WDR26	0.4665
MFI2	1.07925
NR4A3	0.507375
ARSA	1.18425
UNKL	-0.243166666666667
SULT6B1	0.2395
CCNA2	-1.09566666666667
SOX15	0.082
PPAPDC1B	0.00625
C19orf44	0.58
MCAT	0.0653333333333333
ARID1B	0.41475
OR52N1	-0.1365
C12orf48	-0.98775
MAGI1	0.09275
NIPA2	-0.00425000000000001
GBX2	-1.545
RSHL3	0.112375
RAVER1	0.102166666666667
C15orf17	-0.37625
SLC30A2	1.5135
ZNF518	-0.2505
PCYT1B	-1.2645
C10orf114	-1.32325
EIF3H	0.0915
SLC25A39	0.100666666666667
KIF1B	-0.65625
AMOTL2	0.2425
C6orf120	0.2405
PSRC1	-1.4725
PLA2G10	3.6795
KIF5C	-0.502875
MRPL37	-0.703
C17orf62	0.777
C9orf135	-1.67983333333333
DUSP10	0.6432
CLCNKB	0.052
PSMA5	-0.3285
C8orf53	0.5275
AMPD3	0.331666666666667
PIAS1	-0.41825
ADCYAP1R1	0.246
GYLTL1B	-1.0235
CDH20	-0.501166666666667
FBXO7	0.55825
TMEM134	0.028
FLJ14213	1.04233333333333
ZNF3	-0.0685
LRRFIP1	0.289833333333333
CNOT2	-0.03125
ABI3	2.02625
ALDH5A1	0.66375
HNT	2.6543
SERPINA4	-2.689
TK2	0.1335
STMN1	-1.13244444444444
GUCA2A	0.0498333333333333
GALNT10	0.4835
DPP6	-1.0596
C9orf93	0.238875
PRELID2	0.06875
STK39	1.0505
SFTPA1	-1.59725
CKS2	-1.13188888888889
RHO	0.4435
C20orf135	-0.1505
XKR3	-2.663
CR1	0.086875
RPS6KA2	-0.0171428571428571
C20orf112	1.22625
MRPL22	0.245
C4orf23	-0.1465
GADD45B	2.6175
KLHDC1	1.25033333333333
C2orf48	-1.891
ZNF287	0.891
DAAM2	-1.059
DPPA2	-3.2025
TCTN3	0.4715
DNAJB11	0.139375
FPR1	1.9115
DEFB4	0.255
PTCD2	0.1426
SMOC2	4.24116666666667
CABP7	1.42425
SERPINB11	0.0975
MAGEF1	0.54
NDE1	1.1695
ITGA10	0.7085
FSHB	0.449
ANXA2	0.448375
HORMAD2	0.40475
HLCS	0.60825
MCF2L	2.309
FH	0.2105
TBC1D24	1.06725
KIAA1505	1.1765
LGALS2	-1.80225
CNBD1	-0.044
SYNPO2L	-0.6045
PTPN23	-0.360785714285714
C1orf183	-0.734333333333333
MAGEA8	-3.44625
DGCR8	-1.19725
GSR	-1.206
PAQR7	0.2075
ZNF676	0.1585
CACNA1C	-0.1494
SP7	0.5565
PDCD6	0.234
NRN1L	-0.7165
BRI3BP	0.0671666666666667
KIAA1183	0.8405
ASB4	0.04225
CCL23	0.7906
OBSL1	-1.101625
SLC12A7	1.33141666666667
KIAA0240	1.314875
CD1B	-2.42783333333333
FCGR2A	0.022125
MDC1	-0.3915
HTR1A	0.046
OCEL1	0.992
ATP11B	-1.12175
FBXO34	0.328
PCDH12	3.19133333333333
RPE	-1.1265
C17orf74	-0.092
CSDC2	0.646166666666667
PET112L	-0.0675
TMBIM1	0.305375
P2RXL1	-0.5545
TCHP	-0.1045
TRMT1	-0.885333333333333
F2RL2	2.49183333333333
LRRC32	3.03
IMPG2	0.176
BGLAP	0.14325
LOC493869	-1.2005
MRAS	1.113125
SLC35F5	0.57625
CBWD1	0.6595
AXL	-1.4215
ATP2C2	2.83025
TELO2	-0.12125
PNPLA3	-4.27
PCDHB14	0.328
CD276	0.75225
KRT80	-2.467875
DUSP28	0.425
CSNK1E	-0.313916666666667
SRP14	0.7935
KCNQ4	-0.476
KRT72	0.183666666666667
CCDC117	0.034125
C6orf89	0.446666666666667
TUBB2B	-2.5255
RTN4IP1	-0.19
CR1L	-4.43916666666667
CEND1	0.06025
C12orf41	0.143666666666667
RNF31	-0.38475
UBN1	0.0933333333333333
C17orf32	1.486125
SLC5A7	0.133
GPR92	0.3075
ESAM	2.2134
CTNNA1	0.565583333333333
HRBL	-0.466
CBX4	1.31575
TMEM182	0.587
SH3TC2	0.908166666666667
IL10	1.565
PXMP4	1.24
RNF167	0.6333
PAK7	2.58733333333333
ETV3	0.0505
ATPIF1	0.3025
LOC554207	-2.499
OR8H1	0.05725
WDFY3	0.526875
DPM1	-0.48225
GPSM1	-0.2765
WDR92	0.0891
LRP1	0.3915
ANKH	-1.54725
THUMPD3	-0.559
POLR1B	-0.851
OLFM4	4.97883333333333
RAD9B	0.8985
TSPY2	-3.8015
PAX6	-2.26816666666667
SCG2	-1.6095
SLC17A6	0.08025
FMO3	1.9995
PADI4	-0.00700000000000001
TUBB4	-0.639
NLK	0.45625
POU4F3	-0.0645
SDF4	-0.30125
ITGBL1	1.43133333333333
NETO1	-2.27675
TAP2	1.419625
ABBA-1	-0.4925
GNAI1	-0.7135
VPS4B	0.50875
NOPE	0.292
GALNT6	2.12366666666667
SESN1	1.00775
GBE1	-1.645
CLASP1	-0.2585
RASGEF1B	1.297875
ACOT11	0.471428571428571
AFAP1	0.27475
OR2H2	0.189
DPY19L2P1	-0.924
DZIP1	-1.7275
SEC22C	-0.88325
GPR161	-1.01366666666667
RNF146	0.93475
WDR74	-0.827125
GALP	0.202
PURA	0.9915
DNPEP	0.620833333333333
RP11-78J21.1	-0.0635
ERBB2	2.9155
FANCM	-0.12175
NEO1	-0.2035
DDX3Y	-5.1513
RPS3A	-0.236375
MXRA7	-0.041
LGALS3	-0.535666666666667
GLT8D1	-0.4425
CFL2	-1.50066666666667
UPB1	0.11025
NAP1L5	-0.953125
CLDN14	-1.6165
DHX38	-0.57075
BTBD1	0.35375
TARS2	0.486
ABCF1	-0.3397
FCF1	0.347
LRRC49	0.26425
GUCY1B2	-2.7825
C1orf177	0.861333333333333
SMARCA4	0.708642857142857
LRP8	-1.797
TAGLN3	-0.94275
MRPL14	0.241
TTRAP	0.54975
ZDHHC20	0.11625
NFE2L3	-0.528
KIAA1377	0.033375
PALMD	0.9429
TMEM43	-0.04125
TTL	-0.952875
STAT5B	-0.898333333333333
SSB	0.226125
OR10H5	0.961
SLC22A13	-0.92675
AKAP3	-0.77075
TIMM23	0.3505
OAS2	2.8595
KIAA0423	3.42625
TRIM11	1.0795
GLIS3	1.796875
TMEM50B	0.51
ARHGEF4	-0.54525
DEGS1	0.0585454545454545
TBL1XR1	0.481
G6PD	-1.58675
SP140	0.8448
MUC17	0.0997857142857143
NUDC	-0.1749
DNAJC5B	3.0805
SCARA3	-0.461833333333333
CPA3	6.35266666666667
BCAT2	0.212375
MFN1	-0.2418
NRG3	0.1595
SNX11	0.725
PLEKHH1	-1.0645
GPR177	-0.7815
HCFC2	0.39875
TCAP	-0.046
MOCOS	-0.2885
C14orf93	-0.231
PRDM10	-0.579333333333333
SLC16A4	0.954916666666667
SRGAP1	0.584833333333333
VIP	0.615
DUSP27	0.166
LILRA1	0.394
MC2R	0.3305
MGC24103	-2.1295
MBTD1	-0.649
FUT11	-0.378166666666667
USP33	0.4794
C15orf39	-0.70775
MAP3K12	0.0145
PAAF1	-0.324166666666667
BARHL1	0.1985
FLJ16165	0.018
PIWIL2	-3.2575
SYNE1	0.479416666666667
CMTM4	-1.142375
TSPYL1	1.197
GUF1	-0.605833333333333
TMEM157	1.388
WDR44	0.37575
HIST1H3C	1.16075
DKFZp666G057	1.37575
RNPEP	0.4
GAS2L2	0.6815
ADH4	-5.28925
GRPR	1.28866666666667
FBXL17	0.2165
ZBTB10	0.735833333333333
Gcom1	0.790222222222222
HTRA1	2.0376
ZNF585A	0.102666666666667
SLC26A2	-0.1135
OTOP3	0.193666666666667
WISP1	3.62655555555556
ATP2B4	-0.395666666666667
FLJ10769	1.27975
CRAMP1L	0.290125
CHST12	-0.1375
RAB22A	0.0255833333333333
TARDBP	-0.0234285714285715
STAU1	-0.03025
CRB3	2.36283333333333
MIG7	0.0985
CHMP1A	0.2215
ZNF160	0.241
B3GALT6	-0.289
BARX1	-1.933
C6orf167	0.0258125
NXNL1	0.3305
DHX29	0.427125
HADHB	-0.1795
PLXNB2	0.292375
ILDR1	-0.71075
SLC15A3	1.95375
GAS2	-3.50916666666667
C20orf69	-0.5785
NUMB	-1.88125
TNIP1	0.64225
MESP1	1.2685
PSKH1	-0.345
NSFL1C	-0.28975
RHOG	0.10725
HEY1	-0.927666666666667
KNG1	-2.41075
ITGAX	1.5646
LIN9	0.103166666666667
CANT1	1.910125
XRN1	0.245928571428571
CCDC96	1.0529
HEATR6	-0.390666666666667
GNG7	0.0755833333333333
RUNX2	1.0075625
SOX1	0.0526666666666667
FCRL5	0.5282
ZNF99	0.958
FAM9A	0.486
SNX22	0.597833333333333
MBNL3	-3.27216666666667
ODC1	-2.5436
ADORA2B	-1.19116666666667
NR2F6	1.34875
ZFYVE16	1.24694444444444
SYNJ2BP	1.041
POLE	-0.8285
E2F2	-0.99
THRA	1.022
PTGES2	-0.2385
HIP1R	-0.136833333333333
TMUB1	-0.111166666666667
ENO3	-2.20575
RSPH10B	-0.43
CXorf39	-0.674875
IRGC	0.013
GPR109B	-0.806
FLJ13305	0.073
LCE3A	-0.127
TNFRSF18	-0.305333333333333
DET1	0.14675
TRPM3	-0.21
C16orf79	-1.0575
FECH	-0.453833333333333
RAP2A	1.25366666666667
CRIP1	2.889
AZIN1	0.3895
SLC7A7	2.72075
IL10RA	0.8215
TMEM64	-0.99925
CDC42EP4	1.5482
C16orf58	0.1654
ARG2	-2.61925
POU5F1P4	-4.41625
FAM62B	0.122375
DNAH8	-2.2444
ASH2L	0.209625
TSLP	-2.632
CNTNAP5	-0.400833333333333
TMEM16C	-0.65375
IFNA14	0.083
SLC1A3	0.083875
CABYR	0.25275
BCL7B	0.5197
NUDT13	-1.16066666666667
C13orf28	-0.0995
C1orf53	0.64425
ARL6IP4	0.2459
RPL35A	-0.40225
EMR3	0.83325
RAB40C	0.814
SLC41A1	0.488166666666667
LRCH1	0.19225
LY6G5B	-0.7665
FAM124A	-0.1095
MGC10981	-2.422
CLIP3	0.8501
MAP4K2	0.786333333333333
CHIC1	0.1025
SULF1	3.74133333333333
C20orf30	-0.316785714285714
PRDM5	-0.75925
ELOVL1	0.241
C11orf48	-0.313
SLC39A10	-0.27925
KCNV1	-0.23625
ACP1	-0.0658333333333333
ZMYM2	-0.655625
B3GNT6	0.0103333333333333
C9orf69	0.0475
C2orf15	0.33675
C20orf166	0.222
HSP90AA6P	0.145
EDG7	-1.0525
NEURL	1.192375
LPL	1.71866666666667
CLEC2D	0.405142857142857
GRRP1	1.49033333333333
CD8B	-2.9509
HIST1H3D	-0.536833333333333
SLC6A12	1.042
FAM27L	-0.355
CD84	1.7496
RASA1	0.0645
PHKG1	-0.0305
MAGEA11	-1.943
IMPA1	-0.5545
NPM3	-1.314
RARRES1	3.34325
SH3BP1	-0.126375
B3GNTL1	0.3945
ARPC5L	0.1795
KLHL26	1.10975
SIM2	-0.023125
GJC1	0.1485
C20orf194	-0.49975
EXO1	-1.583
SLC2A2	-3.01666666666667
LOC285074	-1.3475
LRG1	3.59925
KIRREL	-0.224
PIK3R1	1.383
C4orf34	0.63175
MAF	-1.91844444444444
ADCY4	3.56166666666667
ZMIZ2	-0.008
SLC46A3	2.75883333333333
STAMBP	0.5705
CCDC16	0.931
MS4A12	0.1275
TCF20	0.15
LRRC46	1.96875
C20orf152	0.473
MRPS6	-0.9015
ABCB11	0.3095
KCNC2	6.11633333333333
CDH19	-3.08766666666667
C9orf123	-0.216666666666667
SSH3	1.304
LDLRAD1	-1.3155
CCBE1	-0.976
ZNF135	1.679375
TAAR1	-0.1405
WFDC12	0.089
CCDC42	0.0183333333333333
FLJ12529	-0.3695
PER1	0.082
TIMM50	-0.773
SMARCAD1	-0.567666666666667
FAM26C	0.093
TP53TG3	-2.28966666666667
SH3RF1	2.2329
LMCD1	2.08475
GPR63	-0.702
FLJ21986	-2.790875
AIFM3	0.02875
MICAL1	0.108
BLZF1	1.57216666666667
IQCA	1.055
PCDHGC3	-0.206
SAC	0.4175
BCL6B	1.94083333333333
DDO	2.78525
MARCO	1.42775
DCHS1	0.595166666666667
C1orf170	-0.301666666666667
CD200R1	1.09683333333333
C22orf15	-1.0485
SEPT11	0.5965
ADNP	0.231
UST	-1.2393
C13orf34	-0.536166666666667
RFFL	0.885071428571429
APBA3	-0.055
C2orf60	-0.94175
CUTL1	-0.4379
PMS1	-1.205
ZNF689	0.0895
EIF3E	-0.814
IL9	0.393
RPL31	-0.918125
LY9	0.568166666666667
ATP2B3	-0.60275
KDELR2	-0.042375
TFCP2	0.382125
NLRP12	-0.279125
FLJ45422	0.2225
TLE4	-1.152
ZNF570	-0.317
FLJ43806	0.409
TLK2	0.37125
CIR	0.6535
MARS2	-0.7835
COL24A1	2.96175
SDF2L1	-0.864
HIBADH	-0.440333333333333
IGFBP3	-2.6065
C12orf23	-0.31575
PSPC1	0.11425
C20orf43	0.208
TRAV20	0.2255
ARHGAP24	0.81925
KIAA1975	-0.075125
C1QA	3.0656
DNTT	-5.09783333333333
C10orf6	0.476
C11orf41	0.267
HNRPF	0.987375
COL11A1	4.65916666666667
UBAP2	-0.868666666666667
CDKN2AIPNL	-0.8245
C20orf174	3.45125
SPRED2	0.38825
PLA2G12A	0.65
ICEBERG	-3.023
SCN10A	-0.0885
C11orf65	0.3955
GBP5	4.09675
PITPNC1	-1.42383333333333
POU3F3	0.1595
NCOA7	0.807125
LIN7C	0.864
LOC348840	-0.621
NKX2-2	-0.672
ANKRD13D	0.534375
LOC123688	-0.1165
FUT2	1.671
TAAR8	0.54
FZD4	-0.28975
PNMA3	-1.27933333333333
OR4L1	0.057
WIT1	-1.92
EXOC3L	1.5435
ATPBD4	-0.1504
KRBA1	-0.32625
UBXD6	-0.46425
HOXB7	0.8225
C7orf23	-0.0655
UNQ338	-0.38075
STAB2	0.94075
CDC20B	-0.0135
IRF9	2.674
CENTG1	1.00983333333333
TNPO2	-0.48825
MCPH1	-0.00387499999999999
BMS1P5	-1.43875
SLC26A7	0.284
HIST1H3J	0.39625
C9orf3	0.0967
LBH	0.655
MYO1D	1.54075
PTDSS2	-0.1945
NFU1	1.289
DEPDC4	-1.04425
WNT7B	1.8733
GLP2R	-0.6045
SETD4	-0.6442
DYNLT3	0.3462
FKBP11	-1.30883333333333
SESTD1	0.3665
FLII	-0.946
RPS16	-0.6825
CHPF	-0.217833333333333
CSNK2A1	-0.795666666666667
SUMO1P1	-0.16425
FKBP6	-0.656
ZNF214	-0.4705
TWIST1	0.749833333333333
DDX56	-0.289
TRAM1L1	2.6414
EPO	-3.47616666666667
MRPS18B	-0.15775
ZNF682	0.378166666666667
RPL14	-0.905333333333333
MAFF	-0.20625
LOC51136	0.288375
LY96	-0.646
DDX20	-0.341
ABTB1	1.20133333333333
ARL5A	0.0243
CCT6A	-0.8835
HEPACAM	-1.01666666666667
EHHADH	-0.069
RBAK	0.0771666666666667
CGB1	1.41825
ITGB5	0.7452
YIPF3	0.2055
FKBP2	-0.29
NR1D1	-0.8478
TMEM110	-0.198
NEK2	0.578833333333333
PRAMEF8	-3.30575
C20orf52	-0.84
PCDHGA3	0.2745
VWA3B	-0.4425
NDUFA5	-0.049125
THAP9	-0.49525
FLVCR2	-0.134666666666667
AP1S1	-1.824375
SMAD6	-0.79775
SAV1	0.645125
SAT1	2.0135
ZNF251	0.44575
ADAMTS7	-0.09
RPP38	-0.23025
C1orf211	0.0405
YPEL2	1.40935
RBMS1	0.0715
ZNF445	-0.166833333333333
NRXN2	0.527166666666667
PGBD4	-0.385
UGT2B28	-3.99075
WBSCR16	-0.6968
NLRC3	0.675125
ASTL	0.04875
ST6GALNAC1	0.34925
ZADH2	-0.511
MLLT4	0.779416666666667
ARL6	0.458
MEF2C	-0.032
CBFA2T3	-0.0325
AFF3	2.11307142857143
COG7	0.323333333333333
MYB	1.53233333333333
PLXNA3	-0.039
XRCC2	-1.66666666666667
MMS19	-0.442
ST8SIA5	-1.3105
CHPT1	1.49616666666667
KIAA1712	-0.3495
OR6X1	0.4735
ACTR3	-0.08575
UGCG	2.46033333333333
OR4P4	0.7565
ZAP70	-2.805
LPP	1.1325
ZNF485	-0.14825
PTPRCAP	-0.291
IL12RB1	0.3385
ATRX	-0.0224
CHST8	-0.216375
C14orf109	0.49125
ARV1	0.85325
NMB	-0.480285714285714
COX5A	-0.9355
EIF6	-0.611
MPPED2	-0.107
SEMG1	-2.5265
CHRDL1	0.4055
TRAF3IP2	1.4505
WNK2	0.359
LILRA4	2.88066666666667
LAMA2	4.6645
PXT1	0.088
RLBP1	-3.94125
CD300C	0.66625
SLTM	0.971375
FLJ10404	-0.111875
APOBEC3D	-0.609666666666667
RENBP	0.318666666666667
ATXN7L1	-0.41675
NID1	0.974
TUBGCP3	1.514375
ITIH5	1.38372222222222
CCDC110	2.383
C8A	-3.4385
MGC87042	-1.0785
HOXC13	0.718
TFDP2	-0.5135
HCP5	2.541625
POLI	-0.138
UCN	-0.488166666666667
ZNF764	0.758
C8orf45	-0.2625
FHL3	-0.44025
SPATA5L1	-0.28725
MMRN2	2.71433333333333
NDST1	0.347666666666667
COL20A1	-0.562
ZNF248	-0.321333333333333
PELP1	0.374
MBL2	-3.4194
RNF41	0.155625
C5orf24	0.53375
THOC5	-0.751875
SERINC3	0.903666666666667
RP11-151A6.2	3.152
CDCP2	0.1495
HIST1H2AA	0.112
C11orf75	-0.0641666666666667
FKBP7	-0.2385
DDOST	-0.44125
GPNMB	0.99
TTF2	-1.3625
KCNT1	0.216666666666667
SLC39A14	-0.834375
NGRN	0.8226
GPR137B	2.10875
MECP2	-0.285375
PSMA1	0.35325
C16orf73	-6.1875
TMEM60	0.426
CSN3	-0.057
NOS1	0.240333333333333
RAB7L1	-0.0126666666666667
YBX2	0.3975
KIAA1166	-0.92025
FUBP3	0.933
ABCG1	1.221
ACACA	-0.0911666666666667
ARL11	-0.214
ATOH1	-0.0285
ODF1	0.186666666666667
CREB3L3	-1.59416666666667
TMEM127	0.458571428571429
DSCAML1	0.27425
PLN	1.95416666666667
LYPLA1	0.789083333333333
PRDM9	-2.26833333333333
SASP	0.294
PLUNC	0.426333333333333
INTU	0.21875
HISPPD1	1.12125
LNPEP	0.419333333333333
YARS2	-0.899
APCDD1L	-1.915
ZCCHC4	-0.3493
FBXO22	-0.577833333333333
TTLL13	-0.376
ZNF669	0.435
PTGDR	2.74875
DDX27	0.20275
KIAA0409	-0.1355
GJB6	0.025
ASB8	0.92975
PLP2	0.434333333333333
MEPE	-0.0435
OR10J5	0.14
KRT222P	1.42225
COQ7	0.548333333333333
C1orf101	1.5455
RERG	3.1177
CHMP5	0.64
THAP11	0.025875
ZNF43	0.851
ZRANB3	-0.902833333333333
KRT13	1.1865
MRPL19	-0.0675
RBBP9	-0.043875
SPATA17	1.30425
BXDC5	0.169666666666667
PAFAH1B1	0.128583333333333
MAGEE1	0.58425
OSTF1	0.477
KIAA0323	-0.148083333333333
TXNDC13	-0.00783333333333333
CNTN4	2.161625
LCE1B	0.2805
UNQ501	1.0935
ZNF154	0.39175
C3orf64	0.0995
SYT5	-0.1629
PON1	-0.0238
FLJ10357	-0.258125
ATP4A	-1.615
GNPDA1	-0.0278333333333333
MGAT1	0.344166666666667
C14orf121	0.852
SLC35B2	0.7515
MIER3	0.134
CHEK1	-2.043125
ZNF8	0.259666666666667
TXNDC1	0.496166666666667
CKB	-1.1473
RTN3	0.975428571428571
FZD2	-0.956833333333333
PART1	-0.58125
PSMB6	0.5165
PCDHB8	-0.2025
PHC3	0.9845
PPP1R8	-0.539
NOVA2	1.66366666666667
TNFRSF11B	-5.095625
GOLPH3	0.642666666666667
UBLCP1	-0.54825
SUHW3	-0.883
TTLL1	0.64475
OPN4	0.2755
OR13G1	-0.1355
ZPBP2	0.2855
HSD17B11	-1.792
C9orf50	-0.29
DHDDS	-0.157428571428571
CTSW	1.368
NEFM	-2.27433333333333
MRPL28	-0.065
SYN1	0.2405
PIGV	0.440833333333333
ZIM2	-1.34975
APBB1	0.643166666666667
SND1	-0.4015
C1orf123	-0.545833333333333
CHD3	-0.000750000000000001
BHLHB8	-0.25625
RNASE2	-0.123666666666667
BCAP31	0.33725
SLC25A44	0.714166666666667
CHD6	0.6456
PIB5PA	2.83615384615385
SELS	0.433375
LOC541471	-0.794375
FAT2	0.5365
ZNF81	0.4285
OR4C16	0.633
FLJ10081	-0.031
LRRC4	0.36125
CS	-0.6485
N4BP2	-0.28625
IGFBP7	2.10875
ZNF318	0.53525
NDNL2	0.813625
ZNF609	0.55875
SIRT4	-0.37675
EXOSC10	-1.06075
ECE2	0.494583333333333
OVGP1	2.004
GTPBP3	0.17175
PACS2	0.4431
C19orf36	0.321166666666667
ARL4C	-0.718875
ATG4B	-0.284125
UBQLNL	0.22375
RHOXF2B	-3.9095
PLEKHG2	-0.7255
GALR1	-1.5485
AQP4	0.101333333333333
HDAC7A	-0.354666666666667
DCUN1D3	0.405
OR8A1	0.4615
CCRN4L	0.218875
CBR4	0.0526666666666667
KIFC1	-1.04266666666667
SLC7A14	-1.76933333333333
LHX5	-0.557
TRPC7	-0.2945
LPXN	-1.20125
SERPINA1	-2.79075
RPS13	-0.3633
BPIL3	-1.161
PRKAA1	-1.60325
FADS2	0.9917
ENAH	0.394
PRO1768	-0.453
APBA2BP	0.65475
LIPH	3.26366666666667
C3orf33	-0.5295
RCC2	-0.421071428571429
ALDH1A2	-3.2774
RNF103	1.50625
AHCY	-0.148
ALG12	0.114
CCL17	2.39125
ZNF543	1.285
ESRRG	1.2379
CNGA1	-0.9005
RDH5	-0.862666666666667
OTX1	-0.2574
PTGFR	-2.40866666666667
CDR2	0.150625
SELE	4.61375
NLGN2	-0.453666666666667
EXOSC9	0.31675
ZNF566	0.378333333333333
KLRC2	-4.8035
GPR12	0.445
KIAA0196	0.4095
PDRG1	-0.686
SSR3	-0.399857142857143
MSI1	0.0645
CST9	0.3625
CC2D1A	0.711375
PLAGL1	-0.840277777777778
ZNF778	-0.178
RNF2	0.071875
KLF6	1.48866666666667
THBD	0.867833333333333
tcag7.1314	1.7185
NR5A1	-0.247
ABCD2	-0.33675
DNAJC7	-0.9525
CLEC4C	0.813
TM2D3	0.584125
CCDC4	-0.6505
PLAC2	1.5055
DCD	-0.0455
FAAH	1.568375
POLA1	-0.166
TM7SF2	-0.25675
FLJ39822	-0.195833333333333
FLOT2	0.6155
MAP4K1	-0.67
SRP68	0.433
C21orf74	1.092
ARPC5	1.081625
LOC126075	1.96825
HECW2	0.855875
ZDHHC4	-0.39975
ANKRD42	1.3724
PDE9A	-1.191
ABCA8	1.52475
NDUFS2	0.44325
UBR5	-0.073875
BTBD16	-2.95875
LOC554174	-0.4215
ZNF20	1.0535
KIAA1843	0.1185
WDR17	1.859
C15orf33	0.406
RNF113A	-0.34575
CAMKK1	-0.0844
CLCN2	-0.13125
ANXA6	-0.92
LOC340069	0.4525
EMID1	0.961
DPM3	-0.379583333333333
ELA1	-0.2095
SLC25A13	-0.8819
KRT24	1.52275
SMPD1	0.5165
TH	-0.182875
COL6A2	1.22121428571429
ANKS1B	1.885
GPR126	-3.9351
ZC3H12A	1.72383333333333
TMEM47	0.4455
C2orf51	-0.478333333333333
C1orf88	2.12016666666667
HSF2BP	0.90625
AKAP10	0.255
RPAP3	-0.113
KLHDC8B	0.13575
STOM	1.1193
MUPCDH	-0.201625
C10orf72	0.253875
PLEKHA3	0.505416666666667
TCP11L1	0.165
CWF19L1	0.18675
SPEF1	0.768384615384615
YSK4	0.35225
ELN	1.7204
SAMD8	-0.0576666666666667
MPI	-0.987666666666667
MEPCE	-0.5955
ABCC3	-0.002375
NANOGP1	-4.233
KCNK17	1.702125
HLA-DMB	4.05766666666667
RRAGA	0.3325
ANGEL1	-0.90675
RBM32B	-0.04
CPN1	-3.261
