Hybridization REF	TCGA-A8-A08F-01A-11R-A00Z-07
ATP2B3	-0.02775
KDELR2	-0.378875
TFCP2	0.195875
NLRP12	0.60775
FLJ45422	-0.074
TLE4	-1.1911
ZNF570	-0.218
FLJ43806	-0.708
TLK2	0.186375
CIR	0.218
MARS2	-0.1155
COL24A1	-0.20475
SDF2L1	1.554
HIBADH	-1.06866666666667
IGFBP3	-2.0385
C12orf23	0.177625
PSPC1	0.48575
C20orf43	0.64425
TRAV20	-0.2145
ARHGAP24	0.252375
KIAA1975	0.179875
C1QA	3.4105
DNTT	-4.82466666666667
C10orf6	-0.332166666666667
C11orf41	-0.109125
HNRPF	-0.180375
COL11A1	6.84033333333333
UBAP2	0.252166666666667
CDKN2AIPNL	-1.714
C20orf174	3.09675
SPRED2	0.13775
PLA2G12A	0.4255
ICEBERG	-1.63583333333333
SCN10A	0.308
C11orf65	0.136
GBP5	5.2215
PITPNC1	-1.3605
POU3F3	0.9035
NCOA7	-1.213
LIN7C	-0.9141
LOC348840	-0.6065
NKX2-2	-2.996
ANKRD13D	0.292875
LOC123688	0.847
FUT2	1.21016666666667
TAAR8	0.047
FZD4	-0.75875
PNMA3	-1.25483333333333
OR4L1	0.423
WIT1	-2.522
EXOC3L	1.6085
ATPBD4	-0.00160000000000001
KRBA1	-0.05
UBXD6	0.39425
HOXB7	-0.497142857142857
C7orf23	-1.7665
UNQ338	-0.491
STAB2	0.56175
CDC20B	0.52325
IRF9	2.542
CENTG1	-0.0109166666666667
TNPO2	-0.064
MCPH1	-0.153875
BMS1P5	-0.86375
SLC26A7	0.779
HIST1H3J	0.5515
C9orf3	-0.0634
LBH	0.72025
MYO1D	-0.133625
PTDSS2	-0.98225
NFU1	0.20875
DEPDC4	-0.691
WNT7B	2.1872
GLP2R	-0.315333333333333
SETD4	-0.6007
DYNLT3	0.1472
FKBP11	-0.324333333333333
SESTD1	0.5805
FLII	-0.3525
RPS16	-0.8822
CHPF	0.232666666666667
CSNK2A1	-0.503
SUMO1P1	-0.261
FKBP6	-0.4715
ZNF214	0.155
TWIST1	-0.202
DDX56	-0.633666666666667
TRAM1L1	1.8596
EPO	-2.1615
MRPS18B	0.078
ZNF682	0.6745
RPL14	-0.487166666666667
MAFF	-0.165
LOC51136	-0.0165
LY96	0.28
DDX20	-0.67375
ABTB1	0.439833333333333
ARL5A	-0.2086
CCT6A	-0.94725
HEPACAM	-2.25
EHHADH	-0.956
RBAK	0.167666666666667
CGB1	0.08075
ITGB5	0.1892
YIPF3	0.1085
FKBP2	0.507
NR1D1	-0.3442
TMEM110	1.87
NEK2	-0.0225
PRAMEF8	-3.21875
C20orf52	0.412
PCDHGA3	-1.5175
VWA3B	0.4725
NDUFA5	0.46425
THAP9	-1.02025
FLVCR2	1.057
AP1S1	-1.6615
SMAD6	-0.3275
SAV1	-0.449125
SAT1	1.377875
ZNF251	-0.2755
ADAMTS7	0.2851
RPP38	0.10225
C1orf211	-1.586
YPEL2	0.8563
RBMS1	-0.30925
ZNF445	-0.0625
NRXN2	0.0308333333333333
PGBD4	0.0325
UGT2B28	-2.92175
WBSCR16	-0.5758
NLRC3	0.37775
ASTL	0.08975
ST6GALNAC1	-3.38125
ZADH2	-1.1805
MLLT4	0.3445
ARL6	0.0445
MEF2C	0.1565
CBFA2T3	-3.561
AFF3	1.676
COG7	0.034
MYB	0.441333333333333
PLXNA3	0.337
XRCC2	-0.7065
MMS19	-0.563875
ST8SIA5	-0.804375
CHPT1	-1.24583333333333
KIAA1712	-0.46425
OR6X1	0.0465
ACTR3	-0.6085
UGCG	1.0205
OR4P4	0.54
ZAP70	-2.4285
LPP	-0.031125
ZNF485	-0.02175
PTPRCAP	0.068
IL12RB1	0.73175
ATRX	-0.1448
CHST8	-2.697
C14orf109	0.20275
ARV1	0.40975
NMB	-1.09171428571429
COX5A	-0.8635
EIF6	-0.00375
MPPED2	-1.395
SEMG1	-2.2415
CHRDL1	-0.456
TRAF3IP2	0.88
WNK2	-0.407375
LILRA4	2.55383333333333
LAMA2	3.0695
PXT1	0.1755
RLBP1	-2.73775
CD300C	1.39925
SLTM	-0.274875
FLJ10404	-0.376625
APOBEC3D	-0.4015
RENBP	1.44683333333333
ATXN7L1	-0.39275
NID1	0.01775
TUBGCP3	-1.45525
ITIH5	0.267277777777778
CCDC110	2.14325
C8A	-3.09775
MGC87042	-1.95375
HOXC13	1.737
TFDP2	-0.47675
HCP5	1.236125
POLI	-0.685
UCN	-1.86583333333333
ZNF764	1.16266666666667
C8orf45	0.7875
FHL3	-0.737
SPATA5L1	-0.36875
MMRN2	2.80116666666667
NDST1	0.731333333333333
COL20A1	-0.365333333333333
ZNF248	-0.0441666666666667
PELP1	-0.120833333333333
MBL2	-2.03
RNF41	0.7195
C5orf24	-0.24175
THOC5	-0.394
SERINC3	0.812666666666667
RP11-151A6.2	0.50825
CDCP2	-0.22025
HIST1H2AA	0.66025
C11orf75	0.424
FKBP7	0.01375
DDOST	0.13975
GPNMB	1.6975
TTF2	-0.473333333333333
KCNT1	0.188833333333333
SLC39A14	-1.219375
NGRN	1.1109
GPR137B	2.6095
MECP2	-0.142375
PSMA1	-0.80125
C16orf73	-2.99325
TMEM60	0.00283333333333334
CSN3	-0.1225
NOS1	0.238166666666667
RAB7L1	0.784666666666667
YBX2	1.019
KIAA1166	-0.30925
FUBP3	-1.081
ABCG1	0.943
ACACA	-0.0734166666666667
ARL11	1.0447
ATOH1	0.1445
ODF1	0.223833333333333
CREB3L3	-2.00983333333333
TMEM127	0.976571428571429
DSCAML1	2.248
PLN	2.17683333333333
LYPLA1	0.874083333333333
PRDM9	-0.97175
SASP	-1.09
PLUNC	0.0595
INTU	-0.6445
HISPPD1	-0.477
LNPEP	-0.132
YARS2	-0.21
APCDD1L	-1.7785
ZCCHC4	-0.7107
FBXO22	-0.530666666666667
TTLL13	-0.5405
ZNF669	0.548333333333333
PTGDR	2.41625
DDX27	-0.006
KIAA0409	-0.631
GJB6	-0.07025
ASB8	1.473
PLP2	0.4725
MEPE	0.7885
OR10J5	-0.6345
KRT222P	3.46475
COQ7	0.381666666666667
C1orf101	0.50975
RERG	2.825
CHMP5	0.5575
THAP11	0.513125
ZNF43	0.411333333333333
ZRANB3	-1.0685
KRT13	-1.66275
MRPL19	0.232125
RBBP9	0.205
SPATA17	1.081125
BXDC5	-0.4905
PAFAH1B1	-0.22375
MAGEE1	0.784
OSTF1	-0.36025
KIAA0323	0.228666666666667
TXNDC13	-0.579333333333333
CNTN4	2.201
LCE1B	0.849
UNQ501	1.26325
ZNF154	0.1685
C3orf64	0.51625
SYT5	-0.0732
PON1	-0.3754
FLJ10357	-0.3505
ATP4A	-1.3525
GNPDA1	-0.2015
MGAT1	1.29366666666667
C14orf121	1.11925
SLC35B2	-0.578
MIER3	-0.475
CHEK1	-1.970875
ZNF8	0.287666666666667
TXNDC1	-0.966333333333333
CKB	-2.3425
RTN3	0.527071428571429
FZD2	0.4705
PART1	-0.909875
PSMB6	-0.04625
PCDHB8	-0.68
PHC3	0.7029
PPP1R8	0.098
NOVA2	1.16
TNFRSF11B	-4.4255
GOLPH3	1.2625
UBLCP1	-1.05525
SUHW3	-1.15525
TTLL1	0.40775
OPN4	0.3455
OR13G1	-0.103
ZPBP2	0.2342
HSD17B11	-1.508
C9orf50	-0.172
DHDDS	0.193
CTSW	1.983
NEFM	-2.86733333333333
MRPL28	-0.37225
SYN1	0.603833333333333
PIGV	-0.258666666666667
ZIM2	-0.0625
APBB1	0.239833333333333
SND1	-0.15225
C1orf123	-0.738
CHD3	0.34
BHLHB8	0.1385
RNASE2	1.02816666666667
BCAP31	0.68925
SLC25A44	0.723333333333333
CHD6	1.084
PIB5PA	2.28692307692308
SELS	1.32075
LOC541471	0.357625
FAT2	-0.814
ZNF81	-0.2265
OR4C16	0.371
FLJ10081	-0.1364
LRRC4	0.9155
CS	-0.310833333333333
N4BP2	0.179875
IGFBP7	1.23275
ZNF318	-0.638083333333333
NDNL2	0.372875
ZNF609	0.564125
SIRT4	1.392
EXOSC10	-0.29125
ECE2	0.223
OVGP1	1.37125
GTPBP3	0.28725
PACS2	-0.2393
C19orf36	-1.32633333333333
ARL4C	0.046875
ATG4B	0.146
UBQLNL	-0.9205
RHOXF2B	-3.453
PLEKHG2	-1.219
GALR1	-0.8565
AQP4	0.428333333333333
HDAC7A	-0.157166666666667
DCUN1D3	0.21225
OR8A1	0.3475
CCRN4L	-0.00862500000000001
CBR4	-1.26066666666667
KIFC1	-0.214
SLC7A14	-1.37
LHX5	0.116
TRPC7	-0.134
LPXN	0.20575
SERPINA1	-1.358375
RPS13	-1.422
BPIL3	0.201
PRKAA1	-1.5025
FADS2	2.3578
ENAH	1.2015
PRO1768	-0.666
APBA2BP	0.513
LIPH	2.5965
C3orf33	0.1385
RCC2	-0.5245
ALDH1A2	-3.2599
RNF103	2.1105
AHCY	0.248875
ALG12	0.368
CCL17	1.4755
ZNF543	1.50766666666667
ESRRG	2.0791
CNGA1	-0.56875
RDH5	-1.19716666666667
OTX1	0.4947
PTGFR	-1.3725
CDR2	-0.04375
SELE	4.50325
NLGN2	-1.07283333333333
EXOSC9	-0.104
ZNF566	0.445
KLRC2	-3.2825
GPR12	0.823
KIAA0196	1.74225
PDRG1	0.57925
SSR3	-0.303
MSI1	-0.529
CST9	3.816
CC2D1A	0.081125
PLAGL1	-0.751058823529412
ZNF778	-0.543
RNF2	-0.26825
KLF6	0.746166666666667
THBD	3.73316666666667
tcag7.1314	1.95325
NR5A1	0.193833333333333
ABCD2	-0.0265
DNAJC7	-1.9775
CLEC4C	0.247
TM2D3	0.641625
CCDC4	-0.8655
PLAC2	-0.4005
DCD	0.6245
FAAH	1.705125
POLA1	0.129166666666667
TM7SF2	0.138
FLJ39822	-1.59883333333333
FLOT2	-0.201625
MAP4K1	-0.212333333333333
SRP68	0.870125
C21orf74	-0.163
ARPC5	0.334
LOC126075	2.24225
HECW2	0.1245
ZDHHC4	-0.5165
ANKRD42	0.2612
PDE9A	-0.862833333333333
ABCA8	-0.30975
NDUFS2	0.69275
UBR5	-0.223
BTBD16	-3.4565
LOC554174	0.2685
ZNF20	1.3445
KIAA1843	0.636
WDR17	0.348
C15orf33	0.399
RNF113A	-0.5745
CAMKK1	0.5802
CLCN2	-0.4295
ANXA6	-1.348
LOC340069	0.034
EMID1	0.756125
DPM3	-0.05025
ELA1	0.256
SLC25A13	-0.6985
KRT24	0.643
SMPD1	-0.0205
TH	0.217875
COL6A2	0.958357142857143
ANKS1B	1.42525
GPR126	-2.496
ZC3H12A	-0.0558333333333333
TMEM47	-0.288666666666667
C2orf51	-0.254166666666667
C1orf88	2.6775
HSF2BP	0.037
AKAP10	-0.23775
RPAP3	-0.398
KLHDC8B	1.280125
STOM	0.1492
MUPCDH	0.17525
C10orf72	0.33225
PLEKHA3	0.364833333333333
TCP11L1	-0.45275
CWF19L1	-0.0495
SPEF1	0.534692307692308
YSK4	-0.1995
ELN	0.4677
SAMD8	-0.65
MPI	-0.997833333333333
MEPCE	-0.3963
ABCC3	-0.616
NANOGP1	-4.205
KCNK17	1.2495
HLA-DMB	4.56083333333333
RRAGA	0.32625
ANGEL1	-0.1415
RBM32B	-0.1395
CPN1	-2.88075
MGC52282	-0.6138
HLA-A	1.3195
OR9G4	0.2875
EDNRB	-2.551375
SCD	-0.0612857142857143
C14orf80	-0.652333333333333
BAGE2	0.208
RABL4	1.90783333333333
RCVRN	0.125
SHANK1	-0.3625
NLRP7	-3.8915
CD226	1.9115
STAT3	0.5025
SYNJ2	-0.8632
TPCN2	-0.04
WDR36	-1.14633333333333
MBD4	-0.19175
ROBO1	-0.836
ST3GAL6	-2.2215
SLAMF8	3.56333333333333
ATN1	0.049
GPR141	0.72025
KRT36	-0.364
TPH1	0.131
DDX52	0.42225
ZSCAN29	0.106666666666667
TRPT1	-0.135833333333333
DPEP3	0.29275
DENND4A	-0.942125
TSPAN16	-0.301
PTCHD2	-0.2375
LOC145814	-0.55075
CAP1	0.293166666666667
EIF5A2	-0.7154
NT5DC3	-1.253125
SEPT9	-0.684875
SEZ6L2	-0.732875
EGFLAM	3.23925
VPS11	0.390375
NDUFB5	0.07
CIDEA	0.291833333333333
IER5L	0.17325
N6AMT1	-0.64825
FAM83C	-0.6555
OXR1	1.34508333333333
IRX1	-0.679
DGKB	-0.697166666666667
GCN5L2	-0.912
MIR16	0.44975
FBXW9	0.432
WDR4	-1.42033333333333
PDC	0.457
VPS33B	0.16225
HEXB	-0.207
FLJ32214	0.67075
TCEB3	0.376
CRLF1	-5.00325
ABI3BP	0.039
C8orf22	-3.9525
PYCR1	0.233
KIAA1706	-0.3685
CDK5R2	0.601125
WAS	0.5775
C12orf60	0.94825
CCBL2	-1.159
MADD	0.275
C5orf34	-1.03375
WDR42A	1.1417
KLF12	-1.39325
HSPA1A	2.11725
ITM2C	-1.1995
DAPK2	2.98866666666667
LOC442590	-0.286
SUMF2	-1.012125
CENPA	-1.49284615384615
TMED5	-0.24525
CDH6	-0.9345
BRP44	1.29175
THG1L	-0.88
GABRA2	-2.429
C14orf166	-0.31275
MYL1	-1.48166666666667
TNFSF18	0.4675
PAP2D	-0.998833333333333
PPIB	0.8285
KLHL4	-1.155875
SFN	0.786166666666667
CCDC127	0.2805
FRAP1	0.12475
GOLGA5	0.5095
SDCCAG1	0.164875
MGC21675	-0.494666666666667
C10orf95	-1.404
KIAA1345	-0.00516666666666668
C1orf163	-0.989
LACE1	-0.4285
OR10K2	-0.1305
CENPN	-1.24564
TMED2	0.923
UGT1A6	-1.256
ANG	-0.9025
U2AF1	-1.56083333333333
CASC2	-0.274666666666667
NMT2	-1.0115
OSGEPL1	0.294875
DFNB31	-1.0195
SLC6A20	1.074875
DKC1	-0.099
FXYD4	-1.12775
WDR64	-0.079
MGC5590	0.5825
CREBZF	0.2635
DAZ1	-0.3715
PRPSAP1	0.83825
GCHFR	-0.22575
TTC7A	-0.35175
LOC196993	1.0355
UBD	2.89683333333333
S100A1	-0.689375
RPL6	-0.607333333333333
DNAJB6	0.4145
NAGS	3.1951
C2orf58	0.451
KERA	0.6335
MT1X	-0.4036
UBE2B	-0.5407
KEAP1	0.8185
MST1	-2.695
OMA1	0.8105
ABLIM2	1.32825
BCL2L13	0.0409166666666667
JAZF1	-0.316666666666667
TMEM63B	0.107
S100A8	1.9294
ARFIP2	0.29
UROS	0.18925
KHDRBS2	-0.5385
POLQ	-1.57075
SOAT1	-0.58875
SPAG4	-1.01675
MRPS30	1.59333333333333
LOC494141	-0.49775
OR2T11	0.758
ORAOV1	0.3494
ZNF184	0.513166666666667
TCEB3B	-0.00783333333333334
ADAM21	-0.09
GDPD1	1.089
SPINLW1	0.124
PRR14	0.00383333333333334
KCTD9	-0.4937
NUDT3	-0.42375
KIAA1822	0.7353
HIST1H4K	1.565
DFNA5	-0.975
GABPA	-0.60825
C14orf44	0.22725
POLB	0.71675
PTAR1	-0.4755
SEC31A	0.5634
TRIM58	0.4205
TAS2R14	-0.6285
VPS8	0.7775
H1F0	0.820166666666667
PRKCB1	-2.179
UGT2A1	0.22
TOR1B	-0.28475
LSS	-1.568
C2orf19	0.4595
HNRNPC	0.0602857142857143
TMEM100	-2.5215
LOC116349	0.80125
OR51M1	0.7805
CCDC142	-0.20275
ISG15	2.8375
ZCCHC14	-0.586125
CREBL2	0.523
TGDS	-1.6145
DC2	0.24425
CACNA2D3	-1.64021428571429
ZNF429	0.05175
LYPD6	-0.241166666666667
SUCLG1	0.454166666666667
OR51I1	-0.9135
MAGEH1	3.1205
PRPF40A	0.358
SMR3A	0.363
SPINK2	0.80125
THAP2	1.0905
NPY5R	-0.602875
IRF4	-2.153125
SPESP1	1.39666666666667
OR10S1	0.4535
DTD1	-2.296
TUBE1	-1.3225
DDX19A	-0.0735
PDPN	-0.93975
TMEM34	0.207916666666667
MGAM	2.49275
COL3A1	5.5415
GFM2	-0.8223
OR5A2	0.517
PSG9	-1.5855
ARHGEF11	0.503166666666667
IVNS1ABP	-0.944625
SIGIRR	0.03075
DUSP19	0.041
DNAJC14	0.8864
ACSS1	0.4675
IL1RAPL2	0.5175
C4orf30	-0.45575
SEPT4	2.1175
LANCL3	-2.237
SPAG17	2.32033333333333
PRDX3	-0.046875
HNF1A	-1.42525
P4HA2	-0.58675
RFWD3	0.225166666666667
MOV10	-0.43575
DNAJA5	1.09907142857143
LOC729440	-0.86525
LOC200383	0.359875
SMC2	-1.5895
MIXL1	-1.374
TMEM9	0.799
FAM86A	2.0315
ZNF174	0.4998
MYH14	-0.5895
CCR8	1.50975
VPS37C	1.43616666666667
GPATCH1	0.452
B3GNT8	1.5195
TBX4	-0.74325
CNR2	0.021
PCDH1	1.36775
C5orf29	3.273875
OCIAD2	0.47375
PLCG2	0.45675
KIAA0247	1.23975
HRH3	0.2224
CAPN13	2.672625
CCR1	0.7877
MGC15523	0.0975555555555556
UVRAG	1.26083333333333
DNAJA2	-0.3325
ITGA2B	0.4255
CLDN5	3.02425
PTPRN2	1.74028571428571
ZNF512	-0.358333333333333
PSAP	1.501
CCDC140	0.0475
LRRC55	0.017
CYP26C1	0.017
C8orf47	-1.5655
LYN	0.6105
DUSP6	-0.0505
TGFB3	1.94606666666667
ELK1	0.0306
PCDH11Y	-0.503
HGD	0.05675
C17orf58	0.661
MYO3A	0.4135
SERPINE2	-4.2285
AARSD1	-0.906875
C14orf73	-1.4755
ADAM33	-0.48
ZNF491	0.224
MAPK6	-1.44133333333333
TCN1	-1.1475
SLC24A6	0.568
UBE2R2	0.43225
H1FNT	0.10825
TATDN2	0.663
LILRB1	2.90925
P2RY5	1.088
NUCB2	-0.41
C2orf37	-0.20625
SNX27	0.945666666666667
MTA3	0.281375
FOXO4	0.185625
ID4	-1.58016666666667
SOX5	-2.20916666666667
PXMP3	0.995125
OR52M1	-0.044
SFT2D3	-0.414125
INA	-3.5155
MCOLN1	1.501
NFIX	0.3948
CLEC14A	4.65583333333333
HIBCH	0.00850000000000001
PLA2G5	1.499
TIMM10	0.695166666666667
MED17	-0.0417
COL4A4	-0.816
TPP1	0.990666666666666
GJA3	-1.27766666666667
TMPRSS5	-2.229
AADACL3	0.7235
DNMBP	-1.03375
ENPP5	2.73283333333333
NQO1	0.1989
ZSCAN2	0.87475
SEC24C	0.454
GTF2A1L	-2.152
AXIN2	0.2777
FAM33A	-0.192333333333333
C16orf13	0.153125
SPNS2	0.5555
TAF1	0.70225
AP1G2	-0.279666666666667
RBM42	0.0378333333333333
HCN2	0.68
EFHB	-0.462
RUSC1	1.018
GRIK5	0.1305
USP21	0.3625
ATAD3C	0.7675
ORMDL2	1.82725
PRSS7	-3.00175
PSAT1	-3.72175
FLJ13195	-0.549666666666667
TBC1D1	0.431166666666667
IFNG	3.918
OTOS	0.250833333333333
ZNF773	0.5205
EMD	-1.162
RETN	1.161
CCL8	4.88
APH1A	-0.57525
COX18	-0.14125
GTF2IRD2	-0.004
CCDC82	-1.81508333333333
PAFAH2	0.898
NPEPL1	-0.2629
RP11-114G1.1	0.235
TP53INP1	0.557625
ZNF300	-2.08283333333333
FOXL2	-4.22575
LARP2	0.30475
LATS1	-0.09375
HTR6	-0.7585
SPOCK2	0.363
RNF144B	2.0745
HTATIP2	-1.669875
MGC10334	0.146
CENTA2	2.49483333333333
FGF2	-1.6295
FXYD7	0.063
PHYHIPL	-2.223125
GPR34	4.72675
DDX6	-0.242333333333333
OR10W1	0.35
LHFPL1	-0.222
ZNF313	-0.0560714285714286
VPS28	1.094
AP3M1	0.8538
AKR1CL2	-0.61775
TRAF4	-0.90825
OR2B11	0.452
C19orf12	0.189166666666667
AKAP9	-0.293166666666667
C1orf62	-0.101
SLC20A1	-1.535
FAM112A	0.64075
LDB2	-0.099
MRPS23	0.37
KLK5	-0.374125
SPTB	0.2498
EFEMP2	0.5755
EFNB2	-0.02325
PCM1	-0.635285714285714
NMNAT3	2.711
TSG101	-0.3645
C8orf40	0.663
NOB1	-1.04425
ABHD3	-0.81875
GTF3C4	-0.6645
PIGN	0.379333333333333
GALNTL1	-0.54475
AEBP1	1.822125
OR9Q1	0.281
ANKRD2	-0.804125
CCL28	-3.018
TRIM38	0.868833333333333
TMCC1	0.0779166666666667
SMG5	0.0085
LRRC7	-0.3835
NCAPD2	-1.3195
C6orf153	-0.55325
C1orf74	1.32425
OTUD6A	-0.038
DCP2	-0.713
TMEM24	-0.3075
RPL18	-0.902
TMEM177	-0.936
LRRC37A3	-0.427
C1D	-0.948833333333333
LDHC	-2.35075
UBE4B	-0.183333333333333
NIT1	0.2275
BTN3A3	0.880625
RASD1	-0.219375
COMMD3	0.36425
SHFM1	-0.4735
BIRC8	0.533
DUT	-0.118
C12orf51	0.803
LRRC59	0.612666666666667
LY6H	0.16975
WDR22	0.9655
EDEM1	-0.0199285714285714
ADH1A	0.0365
PANX2	0.1683
CYP11B1	0.35225
CDC73	-0.75125
GPR172A	0.6765
GSTM3	0.656692307692308
KCNA5	-0.087875
SERAC1	-0.478833333333333
NFATC2	0.2105
ANAPC5	0.3697
C15orf24	0.5235
NFATC2IP	-0.111
TNRC6C	0.747333333333333
MGC102966	-3.43975
FGD5	1.418
MED9	-0.50325
RAB13	0.4385
C15orf49	-0.4745
CRYGS	0.4423
C12orf53	0.3931
LOC283693	-0.2405
COX6B2	-0.59925
PHF14	-0.8485
FAM3A	0.179125
RPL13	-1.6218
PRDX2	0.7248
FLJ34047	-2.217
PRMT3	-1.4185
KCTD19	-1.458
TRIM10	-0.5275
MGC26597	0.0735
GCNT4	-0.15575
GPRASP1	-0.91625
CDKN1C	-2.00025
RHBDL2	0.8297
HSPH1	1.1215
AQP1	2.468625
COL17A1	-2.7718
GFAP	-0.115625
CDC16	-1
KIAA1614	-0.033
C6orf118	-0.492333333333333
ZSWIM5	-0.5955
FAM83F	3.0125
LYNX1	1.362875
SYNPR	-0.16925
XG	3.15083333333333
PRSS16	-2.443125
KIF13B	0.392642857142857
PCDH9	-1.96475
HIST1H2AH	2.08716666666667
RBM18	-0.69575
ZNF626	0.637625
HEXIM2	1.83183333333333
ITFG1	-0.0045
TUBG2	-0.095
SFRS7	0.0966666666666666
C9orf14	0.339
EXTL1	-0.11675
GBP3	1.77
WDR5	-1.06325
RARG	0.576833333333333
MYO7A	0.46275
CECR6	0.03825
C13orf3	-0.112875
SFRS18	-1.0765
ACVR1B	0.379666666666667
PSMD1	-0.1015
C7orf31	-0.901
ILVBL	0.59925
IFNGR1	1.246
RNF186	-0.5045
NOL9	-0.28025
MAGEL2	0.6405
SLC29A2	-0.94775
NHSL1	-2.89125
RBMX	-0.575
PSORS1C2	0.28125
RAD51L3	0.197833333333333
LCN6	0.903
ORAI2	-0.352375
BRUNOL6	-0.0835
OR4K5	-0.0005
CDC123	-0.219875
MSLN	-2.7375
WWTR1	-1.878
ZNF700	0.214666666666667
COBL	0.3285
PPP1R16B	0.085
GAS7	0.0806
MDN1	-1.01475
HAAO	-0.024
C9orf68	1.3445
TNFAIP2	0.88125
FOXN1	0.2
hCG_2033311	0.263
ATP6V0D2	-0.2452
RPL41	0.294875
SLC38A1	1.598625
ARHGAP6	-1.40233333333333
ADAD2	-0.2785
PHF20L1	1.216
MCM3AP	0.345666666666667
ST3GAL3	-0.768166666666667
SNX1	0.849166666666667
ELF5	0.1575
PARP3	0.03725
RBM8A	-0.481375
LINGO4	0.2425
ITGA9	0.612833333333333
ZFR	0.28775
ACSL6	-0.318375
FLJ20699	-0.3718
DAOA	0.53175
FABP4	1.5495
KCNB1	0.7255
CANX	1.1672
SLC25A28	0.221333333333333
ADIPOR2	0.2115
ECHDC2	0.42475
SMA4	-0.0125
FRZB	2.217125
PABPC1	-0.460833333333333
DMRTB1	-0.51975
APOBEC3G	0.93325
CATSPER2	-0.533
CUEDC1	1.94366666666667
STARD9	-1.459875
CLDN8	0.898625
LOC23117	-1.2175
E2F6	-0.452333333333333
TMEM126B	-0.811666666666667
DPY19L4	0.1395
GIMAP5	3.08416666666667
NDUFA9	-0.606666666666667
FAM77C	3.0595
CTPS2	0.441
LOC51035	-0.0415
WDSOF1	-0.084
EGLN3	-0.764875
PITX3	0.643
OR52E8	0.487
GRM4	1.175
KLK1	-2.79833333333333
GPM6B	-0.691625
RRAGD	-0.3835
PAGE5	-2.6485
UCHL5	-0.946833333333333
ULK3	-0.771666666666667
AIM2	2.895
PNO1	-0.5805
OR2F2	0.119
GNAT2	-0.8175
SIX1	2.463
ST13	0.375416666666667
ZBTB44	-0.5745
TIMP2	0.544
ZMAT4	-0.94725
GTF2IRD1	0.114666666666667
ZNF19	1.23
ZNF714	0.2225
RSC1A1	-0.90175
C9orf80	0.11725
PSMA8	-0.00616666666666662
TMEM141	-0.17325
COX4I1	-0.533214285714286
CTAGE1	0.9945
DTWD1	-0.884
HSD11B1	1.98825
KRT6B	-1.693625
ARID4B	1.151625
LHFPL3	0.7395
WWP2	0.525583333333333
ZNF326	-1.37916666666667
RGPD1	-1.3685
CTSH	1.69716666666667
FASTKD1	-1.057875
PAF1	0.3413
TTC9C	0.14375
IFT57	0.1134
PRSS36	-0.894
IL20RB	-1.6505
ZNF592	-0.309666666666667
DCTD	-0.6295
CFP	0.4955
MFNG	-0.013625
JMJD2B	-0.3775
ALDH3B1	-0.388125
THSD4	1.454
KCNJ5	3.00916666666667
LMNA	-0.143833333333333
TBCD	1.46725
ZNF250	0.456833333333333
CASQ2	1.286
PEG10	-3.56125
PRAME	0.466933333333333
NP	0.32125
TRIM59	0.4495
ZNF12	-0.16475
XTP3TPA	0.666
SIGLEC7	0.901
PANK4	0.18225
FAM70A	-2.088
SNED1	-1.14725
HIP1	0.9153
RAET1E	0.28
AMAC1L2	-0.6355
AHNAK2	-0.560916666666667
TOE1	-0.851
RECQL4	-0.32575
SPRYD3	1.02625
DPAGT1	-0.15475
MAGED2	2.7919
ANKRD55	-0.778333333333333
TRPS1	4.38783333333333
DOK7	0.15475
TFPI2	-7.01825
GTF2H3	0.516
CYP4F11	-2.31275
LHX2	-3.19483333333333
ATG16L1	1.37433333333333
ASB12	-0.216
C1orf116	0.112875
NF2	-0.0632
POM121	-0.4825
PHYHD1	1.9478
TXNDC17	0.139333333333333
DKFZp779O175	-0.18675
NUP62	0.117928571428571
MYO18B	0.9685
PRAMEF1	-0.1415
TCBA1	0.193375
TMEM168	0.4845
FJX1	-0.338166666666667
CLCF1	-0.0215
SEPN1	0.116625
IGSF2	0.74675
NUDCD1	0.544166666666667
TFF3	2.22633333333333
NDFIP1	0.955071428571429
CHCHD4	-0.3465
TNR	-0.1925
CUTA	0.405666666666667
USP44	-4.16225
DPP10	-0.3825
IWS1	-0.602833333333333
PCGF1	0.96775
SULT1C4	0.6975
NTF5	-1.348
PTPN13	0.62875
SSTR5	0.0885
SFRP1	-4.6335
IDH3B	-1.12725
SUOX	1.01166666666667
TMCO5	-0.00750000000000001
GOLT1B	-0.053
MIB1	-0.0828571428571428
PCDHGB1	-0.466
SUSD1	0.039
ICAM5	-3.2805
PAPOLB	0.26425
URM1	-0.804
TMEM106B	-0.537833333333333
LRIG2	-0.76775
SLC27A5	0.4405
CLIC6	0.9455
ZNF420	1.491
SCN9A	-2.1335
KIAA1909	-0.591
ELMOD1	-1.9135
PRKAG1	0.60875
FAM64A	-1.23877777777778
EEF1G	-0.30245
SMAD5	0.2785
INCENP	-1.476
WASF2	-0.7695
GARS	-0.7637
CDK10	-1.3626
HLX	0.459333333333333
MDM4	-0.77175
ZNRF1	-0.422285714285714
HHATL	-1.07633333333333
FAM21C	0.9718
HIST2H3C	0.76
PFDN2	0.109125
ZNF200	-0.5855
NDN	-1.133
HBA2	-2.58883333333333
FBLN5	1.117125
PUM1	0.167285714285714
TNNT1	0.206833333333333
C19orf59	1.71766666666667
