Hybridization REF	TCGA-AO-A03R-01A-21R-A034-07
YSK4	0.25525
ELN	0.9604
SAMD8	0.186
MPI	-0.844666666666667
MEPCE	-0.0148
ABCC3	-0.45975
NANOGP1	-2.898
KCNK17	0.786625
HLA-DMB	3.93216666666667
RRAGA	0.5905
ANGEL1	-0.52275
RBM32B	0.1275
CPN1	-2.35175
MGC52282	-0.4562
HLA-A	0.776833333333333
OR9G4	0.045
EDNRB	-0.39675
SCD	-1.33678571428571
C14orf80	0.1175
BAGE2	1.254
RABL4	0.729666666666667
RCVRN	0.3115
SHANK1	-1.0485
NLRP7	-2.9515
CD226	0.85925
STAT3	0.633125
SYNJ2	-0.1156
TPCN2	-0.64
WDR36	-0.846083333333333
MBD4	-0.33425
ROBO1	-1.0964
ST3GAL6	-3.44125
SLAMF8	2.51166666666667
ATN1	1.47233333333333
GPR141	0.289
KRT36	-0.9645
TPH1	-0.396
DDX52	-0.4435
ZSCAN29	-0.118166666666667
TRPT1	-0.246
DPEP3	0.58925
DENND4A	-0.459625
TSPAN16	-0.4035
PTCHD2	-0.102
LOC145814	-0.48725
CAP1	0.110333333333333
EIF5A2	-1.4732
NT5DC3	-1.3
SEPT9	-0.814
SEZ6L2	-1.76325
EGFLAM	2.809
VPS11	0.423
NDUFB5	-0.7525
CIDEA	3.96
IER5L	1.62575
N6AMT1	-0.414
FAM83C	-0.12125
OXR1	1.79516666666667
IRX1	0.8055
DGKB	-0.154
GCN5L2	-1.1045
MIR16	0.351875
FBXW9	-0.88225
WDR4	-2.19333333333333
PDC	-0.241
VPS33B	-0.672
HEXB	-0.89275
FLJ32214	2.03975
TCEB3	-0.631
CRLF1	-4.10925
ABI3BP	1.86525
C8orf22	-4.15075
PYCR1	-1.090875
KIAA1706	0.2945
CDK5R2	1.228625
WAS	1.1005
C12orf60	-1.11825
CCBL2	-0.856875
MADD	-0.286
C5orf34	-1.4965
WDR42A	-0.0913
KLF12	-0.351625
HSPA1A	1.24775
ITM2C	-1.90333333333333
DAPK2	2.1715
LOC442590	0.175
SUMF2	0.53025
CENPA	-1.12184615384615
TMED5	-0.3935
CDH6	-0.9872
BRP44	1.502375
THG1L	-1.14025
GABRA2	-2.45766666666667
C14orf166	-0.79775
MYL1	-1.22833333333333
TNFSF18	0.824
PAP2D	-0.9858
PPIB	-0.47475
KLHL4	-0.876375
SFN	1.63233333333333
CCDC127	0.4305
FRAP1	-0.086
GOLGA5	0.01475
SDCCAG1	0.357125
MGC21675	0.335166666666667
C10orf95	0.08775
KIAA1345	-0.8665
C1orf163	-0.582
LACE1	-0.926166666666667
OR10K2	0.172
CENPN	-1.80408
TMED2	-0.4385
UGT1A6	-0.95
ANG	-0.20875
U2AF1	-1.65866666666667
CASC2	0.304666666666667
NMT2	-1.3905
OSGEPL1	-0.7755
DFNB31	-0.2785
SLC6A20	-0.181
DKC1	-0.84925
FXYD4	-0.51775
WDR64	-0.134
MGC5590	0.0925
CREBZF	-0.191666666666667
DAZ1	0.13525
PRPSAP1	-0.1525
GCHFR	-0.45
TTC7A	-1.58875
LOC196993	0.24375
UBD	1.82466666666667
S100A1	-0.8685
RPL6	0.510333333333333
DNAJB6	0.35515
NAGS	3.5633
C2orf58	0.3655
KERA	0.08
MT1X	0.7048
UBE2B	0.2162
KEAP1	0.55475
MST1	-2.557875
OMA1	-0.1
ABLIM2	1.709
BCL2L13	-0.0503333333333333
JAZF1	-0.36
TMEM63B	1.4925
S100A8	0.1018
ARFIP2	1.084
UROS	-0.24
KHDRBS2	-0.531
POLQ	-1.308875
SOAT1	-1.62975
SPAG4	-1.73075
MRPS30	0.8465
LOC494141	-1.3515
OR2T11	1.842
ORAOV1	-0.4514
ZNF184	-0.704333333333333
TCEB3B	0.6276
ADAM21	-0.477
GDPD1	-0.0785
SPINLW1	0.57825
PRR14	-0.376333333333333
KCTD9	-0.484
NUDT3	0.59525
KIAA1822	0.1515
HIST1H4K	3.0665
DFNA5	-2.543
GABPA	-0.76775
C14orf44	0.63375
POLB	0.807875
PTAR1	-0.00625
SEC31A	1.0601
TRIM58	-1.5595
TAS2R14	-0.6655
VPS8	0.153625
H1F0	2.29416666666667
PRKCB1	-2.1005
UGT2A1	0.15
TOR1B	0.23875
LSS	-1.36283333333333
C2orf19	-0.0025
HNRNPC	0.3345
TMEM100	-0.1755
LOC116349	0.0805
OR51M1	-0.229
CCDC142	-0.2835
ISG15	0.49
ZCCHC14	-0.725
CREBL2	0.327125
TGDS	-2.70675
DC2	-0.87925
CACNA2D3	-1.57971428571429
ZNF429	0.5345
LYPD6	2.58016666666667
SUCLG1	-0.441166666666667
OR51I1	0.107
MAGEH1	0.646
PRPF40A	-0.523
SMR3A	1.293
SPINK2	-0.4675
THAP2	-0.23175
NPY5R	4.24725
IRF4	-1.558
SPESP1	-0.847
OR10S1	0.0275
DTD1	-1.74075
TUBE1	-2.12725
DDX19A	-1.1975
PDPN	-1.783
TMEM34	0.156083333333333
MGAM	1.0235
COL3A1	4.49916666666667
GFM2	-0.8796
OR5A2	0.153
PSG9	-0.49475
ARHGEF11	0.63
IVNS1ABP	-0.2678125
SIGIRR	2.16675
DUSP19	-0.7
DNAJC14	0.6378
ACSS1	0.305
IL1RAPL2	-0.005
C4orf30	0.633
SEPT4	3.2815
LANCL3	-2.0485
SPAG17	0.846833333333333
PRDX3	-0.304375
HNF1A	-0.69
P4HA2	-1.28575
RFWD3	-0.7845
MOV10	-0.4295
DNAJA5	0.848285714285714
LOC729440	0.095
LOC200383	0.516142857142857
SMC2	-1.25975
MIXL1	-0.807833333333333
TMEM9	0.26175
FAM86A	0.6895
ZNF174	0.1213
MYH14	-0.6395
CCR8	0.262
VPS37C	1.1045
GPATCH1	0.923333333333333
B3GNT8	1.491
TBX4	0.058
CNR2	0.5305
PCDH1	0.6795
C5orf29	2.040125
OCIAD2	1.05875
PLCG2	0.89975
KIAA0247	1.68425
HRH3	0.544
CAPN13	2.942125
CCR1	-0.0317
MGC15523	-0.299777777777778
UVRAG	0.607666666666667
DNAJA2	-0.919166666666667
ITGA2B	-0.4195
CLDN5	3.656375
PTPRN2	-1.77235714285714
ZNF512	-0.497166666666667
PSAP	-0.349071428571429
CCDC140	-0.6415
LRRC55	0.28325
CYP26C1	-0.219
C8orf47	0.109
LYN	0.458375
DUSP6	0.4305
TGFB3	2.39906666666667
ELK1	-0.1962
PCDH11Y	0.148666666666667
HGD	0.8
C17orf58	1.0415
MYO3A	0.8825
SERPINE2	-4.26633333333333
AARSD1	-0.912625
C14orf73	-1.7165
ADAM33	0.0865
ZNF491	0.7645
MAPK6	-1.276
TCN1	1.59016666666667
SLC24A6	0.675
UBE2R2	0.35025
H1FNT	1.24775
TATDN2	0.214
LILRB1	1.51375
P2RY5	1.0915
NUCB2	0.38625
C2orf37	0.4375
SNX27	1.8295
MTA3	0.174625
FOXO4	0.959875
ID4	1.55683333333333
SOX5	1.7985
PXMP3	0.97075
OR52M1	1.082
SFT2D3	0.29475
INA	-1.99066666666667
MCOLN1	0.604
NFIX	-0.1443
CLEC14A	5.1875
HIBCH	-0.266166666666667
PLA2G5	0.87375
TIMM10	-0.357833333333333
MED17	0.0607
COL4A4	0.2265
TPP1	-0.0893333333333333
GJA3	-1.30716666666667
TMPRSS5	-1.03425
AADACL3	0.4195
DNMBP	1.5165
ENPP5	0.919833333333333
NQO1	-1.7459
ZSCAN2	-0.152875
SEC24C	-0.344166666666667
GTF2A1L	-0.564
AXIN2	-0.4223
FAM33A	-0.417333333333333
C16orf13	0.18
SPNS2	0.90775
TAF1	0.43725
AP1G2	-0.0298333333333333
RBM42	0.866833333333333
HCN2	1.44
EFHB	-0.019
RUSC1	0.381166666666667
GRIK5	0.016
USP21	0.4705
ATAD3C	1.74825
ORMDL2	0.958375
PRSS7	-1.87225
PSAT1	-5.14975
FLJ13195	-1.38883333333333
TBC1D1	-0.890333333333333
IFNG	0.948
OTOS	0.372
ZNF773	1.18033333333333
EMD	-1.38725
RETN	-0.16025
CCL8	4.387
APH1A	-0.337875
COX18	-0.21825
GTF2IRD2	0.078
CCDC82	-1.89966666666667
PAFAH2	0.2516
NPEPL1	-0.8373
RP11-114G1.1	0.2175
TP53INP1	1.971
ZNF300	-0.758833333333333
FOXL2	-3.3345
LARP2	0.78525
LATS1	-0.24875
HTR6	0.541
SPOCK2	1.30366666666667
RNF144B	1.2515
HTATIP2	-0.7415
MGC10334	0.639916666666667
CENTA2	1.81516666666667
FGF2	-0.115
FXYD7	0.2315
PHYHIPL	-0.989125
GPR34	2.92575
DDX6	0.362166666666667
OR10W1	-0.1495
LHFPL1	0.3665
ZNF313	-1.10685714285714
VPS28	1.6375
AP3M1	-0.143
AKR1CL2	0.54025
TRAF4	-0.848375
OR2B11	0.581
C19orf12	-0.171333333333333
AKAP9	-0.158833333333333
C1orf62	0.52075
SLC20A1	-0.9813
FAM112A	0.25075
LDB2	0.819875
MRPS23	-1.3735
KLK5	1.05975
SPTB	-0.1983
EFEMP2	0.0545
EFNB2	1.353125
PCM1	0.595571428571429
NMNAT3	2.887375
TSG101	0.547166666666667
C8orf40	1.68266666666667
NOB1	-1.283
ABHD3	1.901
GTF3C4	-0.49125
PIGN	0.474333333333333
GALNTL1	1.71575
AEBP1	0.212875
OR9Q1	0.407
ANKRD2	-0.119875
CCL28	-0.0775
TRIM38	-0.9665
TMCC1	-0.120666666666667
SMG5	-0.07425
LRRC7	1.2095
NCAPD2	-0.834
C6orf153	-0.98575
C1orf74	-0.50375
OTUD6A	1.2335
DCP2	-0.284
TMEM24	-0.14625
RPL18	-0.765166666666667
TMEM177	0.707
LRRC37A3	1.42525
C1D	-0.909833333333333
LDHC	-2.34375
UBE4B	-0.578666666666667
NIT1	-0.2215
BTN3A3	-0.164375
RASD1	2.474125
COMMD3	-0.38075
SHFM1	0.02925
BIRC8	-0.3295
DUT	0.37
C12orf51	1.1275
LRRC59	-0.604833333333333
LY6H	0.516
WDR22	0.524916666666667
EDEM1	0.241857142857143
ADH1A	3.9155
PANX2	-0.2716
CYP11B1	0.8315
CDC73	-1.0925
GPR172A	1.493
GSTM3	1.33576923076923
KCNA5	0.160875
SERAC1	-0.374166666666667
NFATC2	0.442
ANAPC5	-0.5631
C15orf24	0.142
NFATC2IP	-0.13125
TNRC6C	0.6145
MGC102966	1.102
FGD5	0.296166666666667
MED9	-0.07075
RAB13	1.05766666666667
C15orf49	-0.3485
CRYGS	-0.6097
C12orf53	-0.9335
LOC283693	-0.0635
COX6B2	0.5175
PHF14	-0.5875
FAM3A	-0.217125
RPL13	-1.134
PRDX2	0.376
FLJ34047	-1.00825
PRMT3	-0.7595
KCTD19	-1.4355
TRIM10	-0.259
MGC26597	-0.1562
GCNT4	0.81125
GPRASP1	0.73825
CDKN1C	-0.043
RHBDL2	0.5738
HSPH1	-0.5275
AQP1	3.37125
COL17A1	2.152
GFAP	0.459625
CDC16	-1.33825
KIAA1614	0.36
C6orf118	-0.551
ZSWIM5	-1.45125
FAM83F	3.656
LYNX1	0.7171875
SYNPR	-1.244
XG	0.494833333333333
PRSS16	-0.97475
KIF13B	0.233428571428571
PCDH9	-1.18725
HIST1H2AH	2.08266666666667
RBM18	-0.0805
ZNF626	0.590125
HEXIM2	0.909666666666667
ITFG1	-1.2115
TUBG2	-0.8235
SFRS7	-0.03025
C9orf14	0.6465
EXTL1	0.462
GBP3	0.975666666666667
WDR5	-1.16225
RARG	0.698833333333333
MYO7A	0.019625
CECR6	0.2975
C13orf3	-1.129875
SFRS18	-0.30425
ACVR1B	0.7545
PSMD1	-0.643
C7orf31	0.2095
ILVBL	0.59825
IFNGR1	0.77475
RNF186	1.9775
NOL9	-0.40475
MAGEL2	-0.04225
SLC29A2	-0.133
NHSL1	-0.752
RBMX	-0.279
PSORS1C2	0.71
RAD51L3	-0.75075
LCN6	1.0385
ORAI2	-1.412375
BRUNOL6	-0.1713
OR4K5	0.0405
CDC123	-1.5175
MSLN	-2.26816666666667
WWTR1	-1.26416666666667
ZNF700	-0.927833333333333
COBL	-0.57725
PPP1R16B	0.215
GAS7	-0.5469
MDN1	-1.2565
HAAO	0.35
C9orf68	0.5885
TNFAIP2	0.946375
FOXN1	-0.2285
hCG_2033311	0.0605
ATP6V0D2	-0.476
RPL41	-0.256375
SLC38A1	1.031
ARHGAP6	-1.11266666666667
ADAD2	0.03475
PHF20L1	1.06775
MCM3AP	-0.235833333333333
ST3GAL3	-0.3425
SNX1	0.346
ELF5	5.31475
PARP3	-0.29
RBM8A	-0.20075
LINGO4	0.4575
ITGA9	1.32216666666667
ZFR	0.282
ACSL6	-0.14375
FLJ20699	-0.0492
DAOA	0.03675
FABP4	6.4305
KCNB1	-0.39625
CANX	0.0876000000000001
SLC25A28	0.4975
ADIPOR2	-0.822
ECHDC2	1.7485
SMA4	-0.45825
FRZB	3.23675
PABPC1	1.31316666666667
DMRTB1	-0.23975
APOBEC3G	-0.025
CATSPER2	-0.6175
CUEDC1	1.52166666666667
STARD9	-1.509625
CLDN8	3.705
LOC23117	-0.627136363636364
E2F6	-1.57355555555556
TMEM126B	-1.38916666666667
DPY19L4	0.27075
GIMAP5	3.73866666666667
NDUFA9	-1.2635
FAM77C	-0.2195
CTPS2	-0.19675
LOC51035	-0.014375
WDSOF1	-0.081
EGLN3	-0.475625
PITX3	1.4855
OR52E8	0.1665
GRM4	1.31
KLK1	-1.78533333333333
GPM6B	-0.746875
RRAGD	-0.9895
PAGE5	-2.95775
UCHL5	-1.5525
ULK3	-0.205666666666667
AIM2	1.56
PNO1	-1.06266666666667
OR2F2	0.6115
GNAT2	0.358
SIX1	-2.2545
ST13	0.0325
ZBTB44	0.67975
TIMP2	-0.84225
ZMAT4	-3.09225
GTF2IRD1	-0.234666666666667
ZNF19	-0.264666666666667
ZNF714	0.00900000000000001
RSC1A1	0.258
C9orf80	-0.413
PSMA8	0.3504
TMEM141	0.68125
COX4I1	-1.11164285714286
CTAGE1	-0.0965
DTWD1	-0.6945
HSD11B1	2.50975
KRT6B	4.15375
ARID4B	0.6275
LHFPL3	0.128666666666667
WWP2	-0.0405833333333333
ZNF326	-0.301833333333333
RGPD1	-1.513
CTSH	1.2275
FASTKD1	-1.54525
PAF1	0.875
TTC9C	-0.9315
IFT57	0.0319
PRSS36	0.7145
IL20RB	-2.0455
ZNF592	-0.0635
DCTD	-0.9572
CFP	2.11425
MFNG	-0.297375
JMJD2B	2.39775
ALDH3B1	-0.82975
THSD4	1.773
KCNJ5	0.811833333333333
LMNA	0.234833333333333
TBCD	0.188375
ZNF250	1.03066666666667
CASQ2	1.32483333333333
PEG10	-3.64775
PRAME	-5.2132
NP	-0.180625
TRIM59	1.03166666666667
ZNF12	-0.104125
XTP3TPA	-2.188
SIGLEC7	-0.4425
PANK4	0.10725
FAM70A	-1.0755
SNED1	-0.90175
HIP1	0.0554
RAET1E	-0.319833333333333
AMAC1L2	-0.3945
AHNAK2	-0.533416666666667
TOE1	-0.593
RECQL4	1.022
SPRYD3	1.1735
DPAGT1	-0.9395
MAGED2	0.9581
ANKRD55	0.42
TRPS1	4.87183333333333
DOK7	1.8105
TFPI2	-4.66
GTF2H3	-0.546333333333333
CYP4F11	-0.9245
LHX2	-1.87
ATG16L1	0.176833333333333
ASB12	0.31
C1orf116	2.107
NF2	-0.1143
POM121	-0.6422
PHYHD1	2.5225
TXNDC17	-1.026
DKFZp779O175	-0.55
NUP62	0.115785714285714
MYO18B	-1.0145
PRAMEF1	0.7455
TCBA1	-0.250428571428571
TMEM168	1.81825
FJX1	-0.013
CLCF1	-0.744
SEPN1	1.10225
IGSF2	0.622
NUDCD1	0.04
TFF3	2.007
NDFIP1	0.649285714285714
CHCHD4	-0.34475
TNR	0.3065
CUTA	0.5535
USP44	-3.589
DPP10	-0.657
IWS1	-0.863
PCGF1	0.606
SULT1C4	0.019
NTF5	1.84225
PTPN13	-0.58525
SSTR5	-0.441
SFRP1	0.45425
IDH3B	-1.736625
SUOX	1.70266666666667
TMCO5	-0.0895
GOLT1B	-1.048
MIB1	0.582
PCDHGB1	0.283
SUSD1	-1.6985
ICAM5	-2.56283333333333
PAPOLB	-0.14825
URM1	0.0621
TMEM106B	0.148666666666667
LRIG2	-0.779
SLC27A5	-0.636
CLIC6	0.3755
ZNF420	1.82883333333333
SCN9A	-1.3208
KIAA1909	-0.2275
ELMOD1	-1.33466666666667
PRKAG1	-0.158
FAM64A	-1.05033333333333
EEF1G	-0.7897
SMAD5	1.4875
INCENP	-0.36575
WASF2	-1.2965
GARS	-1.2955
CDK10	-1.2448
HLX	0.238833333333333
MDM4	0.59825
ZNRF1	-1.38221428571429
HHATL	-1.616
FAM21C	1.4491
HIST2H3C	0.0895
PFDN2	0.4775
ZNF200	-1.09125
NDN	-0.8055
HBA2	-1.95883333333333
FBLN5	1.759875
PUM1	0.604857142857143
TNNT1	-2.13616666666667
C19orf59	-0.424166666666667
HNRPH2	0.934166666666667
RAB7A	0.559666666666667
PMS2	-0.4985
BIRC3	0.470333333333333
NRSN2	1.52175
OR52K2	0.577
SPOCK1	-1.49642857142857
H2AFY	1.17925
RXRB	-0.68075
ZNF638	-0.00366666666666667
ANKRD45	0.52375
ACTN4	0.6135
FXC1	0.35225
EIF2B5	-0.5455
VPS33A	-0.595
PINK1	0.527875
FAM106A	-0.3625
SKIP	0.492933333333333
GAPDHS	0.073
MUM1L1	0.586
PSTPIP1	1.2545
CNTNAP1	-0.7393
CYP26A1	-1.4585
APOL2	-0.1728
TACC2	0.0585
COX7A2L	-0.362428571428571
HSD17B1	0.9085
ARRB2	-0.28325
SLC7A6	-1.0241
HSD17B10	-0.4035
RBJ	-0.3865
NUP155	-1.71975
MRPL10	-0.968
CYCS	-0.805083333333333
CCDC46	0.654833333333333
TECTA	0.1485
GNAL	-0.2245
LPO	0.359
PEBP4	0.96275
DDX11	-0.8495
C18orf12	1.206
TAF9B	0.0933333333333333
IMP4	-0.32125
RPA4	0.0686666666666666
NDUFS1	-0.5725
UPK1A	-0.746666666666667
ARRDC2	0.594833333333333
C18orf20	-0.044
AES	0.762785714285714
CD2BP2	-1.321
C16orf54	-0.0235
UGT2B17	-1.193625
FGFR1	0.898818181818182
CEACAM6	-0.8396
CHRM5	0.37575
CERK	-1.166125
AP3S2	0.210714285714286
ANKS4B	-0.48925
CLCNKA	0.0446666666666667
ZNF208	0.1155
HLA-DRB5	5.2765
CARKL	-0.96075
GOT1	0.634
CASP6	0.543125
HOXA1	0.1855
RCL1	-0.55175
ZNF181	1.12366666666667
RAB40B	2.111
MRPL38	-0.156625
LRRN2	0.76625
C3orf25	-0.3245
OR5D14	-0.4705
OR10AG1	0.176
BET1L	0.2832
FRY	2.86275
AK3L1	0.19625
CSF3R	0.0681666666666667
POLR3K	-1.1665
ATG2B	0.606333333333333
EPS8	-0.363333333333333
DARS	-1.00425
C10orf56	-0.5095
DAD1	-0.394833333333333
RIOK1	-0.471166666666667
HERC2	0.0965
HSD11B2	0.647
FAM96B	-1.02675
MGC13057	-1.072875
BSN	1.4495
CAND1	-0.167666666666667
HCST	2.0115
ACTR10	-0.5765
OR8D4	-0.086
NASP	-1.3387
COL9A2	-0.0491666666666667
LYZL1	-0.7445
GPC5	0.45125
TBL3	-0.377166666666667
CENTD2	0.3124
OR5AP2	0.7
TLR1	1.376
LMO6	-0.074
ZIC2	-3.43175
CPNE5	1.096
ZMYND15	0.50475
FLJ22374	-0.52175
CCDC106	1.24775
PARP16	0.5465
PDIA3	0.6055
C14orf126	-0.2765
CECR2	0.585
SFRS1	-0.604071428571428
FIGLA	1.7185
DCP1A	-0.0775
MGC45800	-1.33544444444444
TEKT1	-0.0101666666666667
C10orf67	0.906
CLN5	-0.473
NTN2L	0.7305
GLE1L	-0.42825
CES2	-0.5419
GNAS	0.418333333333333
DDX53	0.11
TSPAN13	3.36875
MRPL52	0.2369
SPIRE2	0.245375
TAS2R39	-0.066
SCUBE3	-0.0545
UCRC	0.9131
CDKL3	-0.272
KIAA1715	-0.3065
ZNF345	1.33675
RTF1	0.06175
DHRS7	0.66925
RIPK4	-2.232
EXOSC2	-1.0195
MS4A2	-0.00224999999999997
FGF17	-0.197
WDR59	-1.231125
EVI2A	-0.25125
IL17RC	0.869833333333333
HS3ST1	2.37625
ITGB1BP2	-1.8865
RBPJ	-1.089
GIMAP1	3.703
INE1	-0.995
ALDH18A1	0.759375
TPI1	-1.385
GATA6	0.4395
CABP1	-0.614166666666667
ZNF484	-0.06125
DAPK3	0.294
GJB1	-2.68133333333333
PIN1	-0.08125
SLC6A15	-2.62572727272727
CNO	-0.35575
RIN2	-0.09375
FRRS1	0.51
CYorf15B	-2.49528571428571
DMRT3	0.658875
ATAD1	-0.327125
OTUD4	0.321611111111111
ATOH8	-0.916
ZSCAN16	0.945625
ASCC1	-0.73275
OTUD3	0.5905
MGC33212	-0.196333333333333
YME1L1	-0.476375
RP11-218C14.6	-0.128
PCBP4	-0.446
TNFRSF10A	-0.6875
CDH10	-3.58133333333333
KL	1.845125
SCP2	-0.0178333333333333
C9orf119	-0.097125
SON	-0.450583333333333
MAFK	0.434
SBNO2	0.7695
SLC6A6	-0.333833333333333
SC4MOL	-0.857125
FAM35B	-0.059375
PPP1R9A	2.026
PDZRN3	0.04775
CXorf20	1.0875
C6orf126	2.5045
AVEN	-0.94975
FLJ21075	-0.921
C14orf132	-1.74725
PCK2	0.377875
GUCY2C	-0.058
BARX2	0.79725
PEX11G	1.542
DAO	-0.603166666666667
C10orf49	-0.5045
EDNRA	1.27216666666667
PPP2R5A	1.6769
DDX39	-0.260333333333333
SERF1A	0.3145
ASCIZ	0.0788
FNDC8	-0.23825
PTMS	1.132125
PHF7	0.928
PIP4K2B	-0.280625
HHLA2	0.60575
BDH2	0.248
APOBEC2	-0.82
PENK	-0.252666666666667
SMAD9	-0.94775
MT3	2.99725
RGL1	-0.228
ATG10	-1.092125
DLGAP4	0.856666666666667
APPBP2	-1.311
BACE2	-1.37614285714286
LOC339344	1.30783333333333
ZNF395	-0.123125
HIST1H2BL	1.39775
ZNF467	1.391875
SLC25A21	-0.94475
PALM2	-0.5406
NSUN5C	-1.18975
IL5	0.0132
CLSTN2	5.10875
ANXA8L2	-0.8305
PTGES	3.623875
GDAP1L1	-1.902
OPRK1	-0.9705
WDR20	0.452416666666667
C12orf4	-0.167625
NUP88	-0.883
XRCC6BP1	-0.174166666666667
FCGBP	1.76371428571429
LEMD2	0.61875
NOMO1	-1.07825
C10orf79	0.510875
ZNF79	0.2208
OCRL	-0.4842
HSPA8	-0.904291666666667
DIDO1	-0.38975
PLA2R1	0.84775
COG3	0.3402
NGDN	-0.4035
CBFA2T2	0.736
PNOC	-0.988
PRRG1	0.424666666666667
AGGF1	-0.122357142857143
DPF2	0.69525
YIPF7	-0.013
TRPV5	0.16725
ZNF322B	0.296
MED12	0.401
CARS	-0.860666666666667
ABCC11	3.12666666666667
C9orf25	0.1195
MYH1	0.309
FRYL	0.22975
AGTRAP	-0.17375
MMP27	0.605
ZNF432	0.08125
OR8D1	0.443
OR13D1	0.075
VWA1	2.43275
STON1	0.0025
IL5RA	-1.061
PERP	-0.6602
C10orf107	0.787
TNFSF12	1.69725
FN1	-1.263875
MTR	-0.7345
PHLPPL	-0.670833333333333
ZNF425	0.96975
DHFR	-0.558055555555555
PPP1R12A	0.560625
RSPO2	-1.22183333333333
ZNF7	0.714
ZNF583	0.653
TPMT	-1.63483333333333
GPR132	1.232125
OR2T12	-0.04225
SERTAD2	-1.305
ATP1A1	0.2174
FRMPD3	0.74825
ZNF672	0.496
PLXNB3	0.582875
EML5	0.9625
FAIM3	1.1515
UBQLN2	0.53975
SORCS2	-0.68425
PRIM2	-2.06
ACVR2A	-0.332833333333333
YWHAZ	1.45916666666667
PGM2L1	0.531625
GNAO1	-0.00200000000000003
RPL10	-0.3892
RPS6KA6	-0.628
PFKL	-0.238166666666667
SH3D19	-0.22625
AURKB	-1.9875
ZC3H6	1.68225
DISC1	-0.4605
FLJ39660	-1.652
TMEM25	3.090625
OSBPL10	-0.028
CLTCL1	-2.103
ALG6	-0.12725
CATSPER4	-0.0815
LRTM1	0.031
RRAD	2.40283333333333
TIPIN	-1.524
CARD14	0.716
RBM9	-0.0766666666666667
RASSF4	1.5715
SLC25A18	-0.826166666666667
C6orf58	-0.1105
IGHD	1.225
PLA2G6	0.3805
TPT1	-0.277125
SEC63	-0.1683
CCDC113	-0.6117
TDRD10	1.089375
KIAA1666	-0.91075
TOR1AIP1	0.240666666666667
SYTL4	1.88716666666667
SPRR2F	-0.357
CEBPD	4.19825
SNTG2	-0.6665
C20orf77	-0.0916666666666667
TAS2R49	-0.123
C6orf173	-0.892166666666667
SVEP1	0.4029
PXN	-0.604857142857143
VIL2	1.031
C5orf21	1.17258333333333
DIXDC1	-0.22175
GANAB	-0.291166666666667
PDSS1	-1.233
NGFR	1.153375
ATP8B4	1.28575
BMP8A	-0.2395
CCDC132	-0.776
GNRH1	-1.456
OR10T2	0.02175
PDGFD	2.8755
OR6W1P	0.139
HARS	-0.0445833333333333
KRT77	-1.6185
AQP8	-0.049
ITGB1	-0.7043
ZNF254	0.5898
PAX1	0.170666666666667
PSMC4	-0.0616
ANKRD22	3.88425
PSMD8	-0.193833333333333
HTR1E	0.208333333333333
SOX10	-0.4733
OR5B2	1.687
RABGEF1	-0.999928571428571
MAP1LC3B	-0.47775
CYB5R4	-0.54825
AGXT2L1	-2.931
FLJ41603	2.28683333333333
TRAPPC2	0.6425
FNTB	0.2055
FLJ14107	-0.426833333333333
AURKAIP1	0.60875
DSE	1.02025
NFKBIZ	-1.6515
OSBPL3	0.1665
LOC130576	3.22675
SLC39A9	0.476666666666667
LOC137886	1.10933333333333
RHCE	-3.2085
ATG7	0.2695
FAM82A	-0.477333333333333
FBN3	0.102
MCFD2	-1.473
CASP14	-0.235
EPS15	0.234916666666667
SFRS2B	0.458666666666667
C19orf47	0.5825
PLAC9	1.2045
GPR23	-0.3245
BTNL3	0.381333333333333
RGS8	-0.2115
GNS	0.035875
ENO2	-1.48133333333333
CBX1	1.4014
PEX26	0.377
LRP5	-0.117666666666667
ADAMTSL4	0.1155
ARR3	-0.303833333333333
MAP1A	-0.276
CD2	4.54575
NAV2	-0.654375
TMEM69	-0.025
ATXN7	0.179
CHN2	-0.512333333333333
ZNF781	-0.00633333333333336
HAS2	-2.32483333333333
KIAA0241	-0.929666666666667
BIC	0.735
MOBKL2A	0.80925
CYP2C9	0.5885
CNOT7	-0.634357142857143
SFRS10	-0.5245
CST11	0.4105
FLJ37543	-0.4575
NKAP	-1.328
RUNX1T1	2.15275
EAF1	-0.3731
IL4I1	2.6585
LRRC61	0.0626666666666667
PSIP1	-0.382
SPRR4	0.9235
ZFP90	0.978833333333333
AP2B1	-1.67215384615385
SLC30A7	0.114833333333333
C7orf28A	-0.793666666666667
S100B	-0.787666666666667
BMP2	-1.276625
ESR1	3.81108333333333
ZFPL1	-0.07825
ARHGAP12	-1.66075
LRRC19	0.246666666666667
ZNF767	-0.221
NACA	-0.2044
OLIG1	-2.7005
PRF1	1.24525
LST1	3.1315
SPATA9	-0.7246
CNFN	0.0985
CDK4	-0.8275
TCF15	-0.443166666666667
PARC	-0.044
PPM2C	1.93625
LOC283345	-0.2835
FAM107B	0.95425
DMXL1	0.1395
RBM3	0.0766249999999999
HTR5A	-1.052
SCFD1	-0.793666666666667
EPHB3	0.678875
ROPN1L	-1.05
RAMP3	1.16975
TSPYL5	1.19890909090909
GAP43	-2.5025
PAPD4	-0.98275
PDE3A	-1.78475
TNFRSF10C	0.387
JMJD5	0.4425
RASGEF1A	-0.2718
C16orf65	-0.0104
HIPK3	0.819666666666667
XYLT2	-0.30525
XPOT	-1.474
GAL3ST1	-0.8065
DHCR7	0.27325
