Hybridization REF	TCGA-BH-A0AY-01A-21R-A00Z-07
THSD4	0.908166666666667
KCNJ5	2.68083333333333
LMNA	0.309833333333333
TBCD	0.41075
ZNF250	0.571833333333333
CASQ2	2.03583333333333
PEG10	-1.99441666666667
PRAME	-1.737
NP	0.02675
TRIM59	0.394833333333333
ZNF12	0.8035
XTP3TPA	0.76025
SIGLEC7	0.1627
PANK4	-0.37825
FAM70A	-2.86833333333333
SNED1	1.2945
HIP1	0.7024
RAET1E	-1.11583333333333
AMAC1L2	-1.168
AHNAK2	0.286166666666667
TOE1	-0.829166666666667
RECQL4	0.289
SPRYD3	0.80975
DPAGT1	0.54925
MAGED2	1.4133
ANKRD55	-0.5025
TRPS1	5.25875
DOK7	-1.49
TFPI2	-4.2905
GTF2H3	-0.415833333333333
CYP4F11	-0.667375
LHX2	-3.2755
ATG16L1	0.523166666666667
ASB12	0.668
C1orf116	4.27225
NF2	-0.70505
POM121	-0.861
PHYHD1	0.402
TXNDC17	0.02
DKFZp779O175	-0.4425
NUP62	-0.143857142857143
MYO18B	-0.592
PRAMEF1	-0.0825
TCBA1	0.789857142857143
TMEM168	0.47075
FJX1	0.764333333333333
CLCF1	-1.258
SEPN1	0.4895
IGSF2	0.19725
NUDCD1	0.459
TFF3	2.66966666666667
NDFIP1	0.896571428571428
CHCHD4	-0.478
TNR	-0.1765
CUTA	-0.279666666666667
USP44	-3.4145
DPP10	0.0426
IWS1	-0.458666666666667
PCGF1	0.07725
SULT1C4	0.198
NTF5	-1.45325
PTPN13	0.49975
SSTR5	0.6145
SFRP1	-1.295125
IDH3B	-0.74525
SUOX	1.30916666666667
TMCO5	0.24725
GOLT1B	-0.59625
MIB1	0.0531428571428572
PCDHGB1	0.0275
SUSD1	0.26175
ICAM5	-2.76133333333333
PAPOLB	0.19425
URM1	-0.3736
TMEM106B	0.768833333333333
LRIG2	-0.6935
SLC27A5	0.11
CLIC6	1.6181
ZNF420	1.18433333333333
SCN9A	-1.0766
KIAA1909	-0.9545
ELMOD1	-1.76175
PRKAG1	0.00525
FAM64A	-2.13555555555556
EEF1G	-0.1795
SMAD5	1.08025
INCENP	-2.285
WASF2	-1.666
GARS	-0.2508
CDK10	-0.8414
HLX	1.09816666666667
MDM4	-0.41025
ZNRF1	-0.953714285714286
HHATL	-1.04733333333333
FAM21C	0.4151
HIST2H3C	-0.254
PFDN2	0.13925
ZNF200	-0.49225
NDN	0.6245
HBA2	-1.91866666666667
FBLN5	2.301375
PUM1	0.360142857142857
TNNT1	-0.588333333333333
C19orf59	0.263833333333333
HNRPH2	0.954333333333333
RAB7A	0.253
PMS2	0.157
BIRC3	-0.693
NRSN2	0.379
OR52K2	0.782333333333333
SPOCK1	0.0123571428571428
H2AFY	1.127
RXRB	-0.52925
ZNF638	-0.289333333333333
ANKRD45	0.06
ACTN4	-0.379
FXC1	0.52675
EIF2B5	-0.106
VPS33A	-0.442
PINK1	0.44925
FAM106A	0.0475
SKIP	0.577071428571428
GAPDHS	-0.27925
MUM1L1	4.51225
PSTPIP1	1.20725
CNTNAP1	-1.1391
CYP26A1	-1.11025
APOL2	0.7192
TACC2	0.865875
COX7A2L	0.245357142857143
HSD17B1	1.910625
ARRB2	-0.03375
SLC7A6	-0.5369
HSD17B10	-0.53225
RBJ	-0.487
NUP155	-1.6815
MRPL10	-1.0245
CYCS	-1.49575
CCDC46	0.255666666666667
TECTA	-0.746
GNAL	-0.9365
LPO	-1.1605
PEBP4	0.296
DDX11	-2.03825
C18orf12	0.4495
TAF9B	0.106916666666667
IMP4	-0.1575
RPA4	1.73333333333333
NDUFS1	-0.38625
UPK1A	0.061
ARRDC2	0.4025
C18orf20	1.6305
AES	-0.267357142857143
CD2BP2	0.755
C16orf54	0.014
UGT2B17	-2.68514285714286
FGFR1	0.355727272727273
CEACAM6	-0.796
CHRM5	-0.03975
CERK	-0.675875
AP3S2	0.186857142857143
ANKS4B	-0.721
CLCNKA	0.2555
ZNF208	-0.8665
HLA-DRB5	4.3475
CARKL	0.06275
GOT1	0.17
CASP6	1.3645
HOXA1	0.2185
RCL1	-0.00625000000000001
ZNF181	0.5595
RAB40B	1.155
MRPL38	-0.015
LRRN2	1.29125
C3orf25	0.4765
OR5D14	-0.399
OR10AG1	-1.453
BET1L	0.2061
FRY	3.407
AK3L1	-1.0845
CSF3R	1.25016666666667
POLR3K	-0.0813333333333333
ATG2B	0.133166666666667
EPS8	0.804833333333333
DARS	-0.610875
C10orf56	0.570166666666667
DAD1	0.316333333333333
RIOK1	-0.126333333333333
HERC2	-0.12925
HSD11B2	-0.0116666666666667
FAM96B	-1.051
MGC13057	-1.669
BSN	-0.54975
CAND1	0.0621666666666667
HCST	1.67275
ACTR10	0.301666666666667
OR8D4	0.524
NASP	-1.5403
COL9A2	0.602
LYZL1	0.4185
GPC5	-2.282
TBL3	-0.2785
CENTD2	0.4339
OR5AP2	0.4165
TLR1	2.2835
LMO6	-0.03725
ZIC2	-3.489875
CPNE5	1.0595
ZMYND15	1.1485
FLJ22374	-0.6985
CCDC106	0.31725
PARP16	-0.218
PDIA3	1.34725
C14orf126	-0.0957499999999999
CECR2	-0.2515
SFRS1	-1.06435714285714
FIGLA	0.6145
DCP1A	-0.1815
MGC45800	-0.1263
TEKT1	0.305666666666667
C10orf67	-0.223
CLN5	0.744875
NTN2L	-0.085
GLE1L	0.14
CES2	-0.4338
GNAS	0.078764705882353
DDX53	0.5945
TSPAN13	2.837
MRPL52	-0.8658
SPIRE2	-0.730375
TAS2R39	0.366
SCUBE3	0.23875
UCRC	0.1687
CDKL3	-0.0135
KIAA1715	-0.3384
ZNF345	0.23325
RTF1	0.151875
DHRS7	1.057
RIPK4	-0.481833333333333
EXOSC2	-1.1945
MS4A2	4.52225
FGF17	-0.3385
WDR59	-0.76075
EVI2A	0.561
IL17RC	0.580166666666667
HS3ST1	2.94175
ITGB1BP2	-1.157
RBPJ	-0.624333333333333
GIMAP1	3.5905
INE1	-1.14733333333333
ALDH18A1	0.858
TPI1	-1.394875
GATA6	0.65275
CABP1	-0.313833333333333
ZNF484	0.627
DAPK3	0.35
GJB1	-1.79591666666667
PIN1	-1.006875
SLC6A15	-3.96508333333333
CNO	-0.05
RIN2	2.6935
FRRS1	-0.1325
CYorf15B	-3.28625
DMRT3	2.09514285714286
ATAD1	0.1065
OTUD4	0.711555555555556
ATOH8	-1.01575
ZSCAN16	1.253875
ASCC1	0.3725
OTUD3	0.41
MGC33212	0.4535
YME1L1	0.308625
RP11-218C14.6	0.16975
PCBP4	0.28325
TNFRSF10A	0.76825
CDH10	-3.22083333333333
KL	2.837125
SCP2	0.751083333333333
C9orf119	0.278625
SON	0.0110833333333333
MAFK	0.0355
SBNO2	0.3185
SLC6A6	-0.0754166666666666
SC4MOL	-0.751
FAM35B	0.396
PPP1R9A	-0.5805
PDZRN3	0.828875
CXorf20	0.284
C6orf126	1.95575
AVEN	0.145
FLJ21075	-1.081
C14orf132	0.116
PCK2	-0.338125
GUCY2C	-0.65
BARX2	0.20275
PEX11G	0.954
DAO	-0.687833333333333
C10orf49	0.17525
EDNRA	2.58816666666667
PPP2R5A	1.3868
DDX39	-1.10766666666667
SERF1A	-0.63
ASCIZ	-0.1204
FNDC8	0.18775
PTMS	0.131875
PHF7	-0.26
PIP4K2B	0.0423750000000001
HHLA2	1.25966666666667
BDH2	0.544444444444445
APOBEC2	-0.45925
PENK	1.49283333333333
SMAD9	-1.16375
MT3	-0.68025
RGL1	0.5625
ATG10	-0.72025
DLGAP4	0.456666666666667
APPBP2	-0.570714285714286
BACE2	0.826071428571429
LOC339344	0.0716666666666667
ZNF395	-0.2148125
HIST1H2BL	-0.627
ZNF467	0.72175
SLC25A21	-1.393
PALM2	-0.3896
NSUN5C	-0.30825
IL5	0.069
CLSTN2	0.70475
ANXA8L2	-2.23925
PTGES	0.329125
GDAP1L1	-1.878
OPRK1	-0.6354
WDR20	0.656666666666667
C12orf4	0.5445
NUP88	-0.91925
XRCC6BP1	-0.891333333333333
FCGBP	0.316357142857143
LEMD2	0.13575
NOMO1	-0.3615
C10orf79	1.24375
ZNF79	0.6578
OCRL	0.77
HSPA8	0.402791666666667
DIDO1	-0.302791666666667
PLA2R1	1.33675
COG3	-0.1023
NGDN	-0.2835
CBFA2T2	0.07225
PNOC	-2.16325
PRRG1	0.206666666666667
AGGF1	-0.486428571428571
DPF2	0.366
YIPF7	0.7875
TRPV5	0.53575
ZNF322B	0.63725
MED12	0.073
CARS	-0.541833333333333
ABCC11	3.76533333333333
C9orf25	0.1015
MYH1	1.4555
FRYL	-0.240416666666667
AGTRAP	-0.0465
MMP27	1.624
ZNF432	0.16225
OR8D1	-0.112
OR13D1	0.58375
VWA1	2.3705
STON1	0.678
IL5RA	0.42225
PERP	0.2753
C10orf107	0.00833333333333334
TNFSF12	2.0425
FN1	1.04358333333333
MTR	-0.544166666666667
PHLPPL	-0.463666666666667
ZNF425	0.5565
DHFR	-1.0355
PPP1R12A	-0.138625
RSPO2	-1.4485
ZNF7	0.778
ZNF583	0.618
TPMT	-0.550333333333333
GPR132	0.726875
OR2T12	-0.1185
SERTAD2	-0.0868
ATP1A1	-0.5608
FRMPD3	0.819
ZNF672	0.1675
PLXNB3	0.97275
EML5	-1.03
FAIM3	0.8455
UBQLN2	1.0925
SORCS2	2.22325
PRIM2	-1.294
ACVR2A	1.27566666666667
YWHAZ	1.31375
PGM2L1	1.567
GNAO1	-0.00314285714285715
RPL10	-0.4692
RPS6KA6	-0.749
PFKL	-0.914
SH3D19	0.678625
AURKB	-2.1265
ZC3H6	0.857625
DISC1	-0.0661666666666667
FLJ39660	-2.38783333333333
TMEM25	3.391125
OSBPL10	-0.02075
CLTCL1	-1.32533333333333
ALG6	-0.43925
CATSPER4	0.0015
LRTM1	0.066
RRAD	1.559
TIPIN	-1.63025
CARD14	1.649875
RBM9	-0.333666666666667
RASSF4	0.87325
SLC25A18	-0.2166
C6orf58	-0.2152
IGHD	0.3495
PLA2G6	-0.063
TPT1	0.835875
SEC63	1.1198
CCDC113	0.0368
TDRD10	0.316
KIAA1666	-0.754375
TOR1AIP1	0.370416666666667
SYTL4	1.40616666666667
SPRR2F	-1.018
CEBPD	2.58875
SNTG2	-0.461
C20orf77	0.33675
TAS2R49	-1.536
C6orf173	-1.46716666666667
SVEP1	1.2636
PXN	-0.427571428571429
VIL2	0.9355
C5orf21	0.374916666666667
DIXDC1	0.78975
GANAB	-0.449
PDSS1	-0.47175
NGFR	0.73575
ATP8B4	1.9545
BMP8A	0.2305
CCDC132	-0.1295
GNRH1	-2.69275
OR10T2	0.19475
PDGFD	3.91466666666667
OR6W1P	0.5135
HARS	-0.346333333333333
KRT77	-0.1965
AQP8	0.30125
ITGB1	1.0965
ZNF254	-0.8076
PAX1	0.184
PSMC4	-0.6741
ANKRD22	6.3455
PSMD8	-0.245166666666667
HTR1E	-0.479333333333333
SOX10	-1.9672
OR5B2	1.323
RABGEF1	-0.441
MAP1LC3B	-0.35425
CYB5R4	0.65875
AGXT2L1	-2.00625
FLJ41603	2.19533333333333
TRAPPC2	0.585166666666667
FNTB	0.2038
FLJ14107	-1.02633333333333
AURKAIP1	0.27775
DSE	2.39825
NFKBIZ	-0.517833333333333
OSBPL3	-0.686333333333333
LOC130576	0.39
SLC39A9	1.21683333333333
LOC137886	1.08708333333333
RHCE	-1.459
ATG7	0.546333333333333
FAM82A	0.7085
FBN3	0.295
MCFD2	-1.29633333333333
CASP14	0.1905
EPS15	0.311916666666667
SFRS2B	0.60675
C19orf47	0.5335
PLAC9	2.3745
GPR23	-0.622
BTNL3	0.827
RGS8	-0.1805
GNS	0.5585
ENO2	-2.196
CBX1	-0.075
PEX26	0.5215
LRP5	-0.2425
ADAMTSL4	-1.35183333333333
ARR3	-0.307666666666667
MAP1A	0.113
CD2	4.269
NAV2	-1.254875
TMEM69	-0.40075
ATXN7	-0.312833333333333
CHN2	-0.310166666666667
ZNF781	0.104833333333333
HAS2	-2.5345
KIAA0241	0.629666666666667
BIC	1.71625
MOBKL2A	-0.08725
CYP2C9	0.0805
CNOT7	-0.0482142857142857
SFRS10	-0.48825
CST11	0.286
FLJ37543	1.03
NKAP	-0.56675
RUNX1T1	3.63025
EAF1	-0.153
IL4I1	3.2965
LRRC61	-0.354166666666667
PSIP1	-1.04183333333333
SPRR4	-1.4215
ZFP90	0.613666666666667
AP2B1	-0.749538461538461
SLC30A7	0.724583333333333
C7orf28A	0.488666666666667
S100B	-0.964166666666667
BMP2	-1.21275
ESR1	2.68983333333333
ZFPL1	0.06575
ARHGAP12	0.752
LRRC19	0.0985
ZNF767	-0.801
NACA	0.2798
OLIG1	-2.12425
PRF1	1.17575
LST1	2.98233333333333
SPATA9	-0.1315
CNFN	1.0055
CDK4	-0.8206
TCF15	-0.2825
PARC	0.074
PPM2C	3.13925
LOC283345	-0.345
FAM107B	0.75
DMXL1	0.254
RBM3	0.88725
HTR5A	-1.711
SCFD1	-0.265833333333333
EPHB3	1.5985
ROPN1L	0.854666666666667
RAMP3	1.208
TSPYL5	0.876
GAP43	-1.8485
PAPD4	-0.442625
PDE3A	-1.625
TNFRSF10C	0.74125
JMJD5	0.666666666666667
RASGEF1A	-1.2437
C16orf65	-0.0786
HIPK3	-0.127333333333333
XYLT2	-0.483
XPOT	-0.962333333333333
GAL3ST1	-1.32425
DHCR7	-1.1335
AMIGO3	0.3465
FGFR4	-0.223833333333333
CRAT	2.228625
PPP1R14D	-0.181
TRIM14	0.3431
TMPRSS11D	0.183
SLC7A11	-3.09878571428571
OR10H2	0.48325
PPM1E	-1.52322222222222
DOCK4	0.783375
FAM127A	-0.1415
ENOPH1	0.044
SLC5A3	-0.4228
ZNF530	-0.1991
NTS	-5.576
FRMD4A	0.375625
BCL11B	-2.53283333333333
PRM1	-0.04625
UQCC	-0.2775
S100A16	-0.648
PLS3	0.3005
WWOX	0.829642857142857
CCDC23	0.5055
GTSE1	-2.01416666666667
GP2	4.2225
FLJ32549	-0.0435
CHIT1	2.06175
KLF9	0.577375
RPS24	0.42
MIA	-4.10325
FIGN	-0.497
PYROXD1	-0.534
PCSK2	-0.204
MRPL9	-0.23625
RPL24	-0.612
C12orf32	-1.071
HIST1H2BE	-0.732
RGS18	3.8525
LFNG	1.272125
RAB4B	-0.1479
FBXO25	0.532
TSPAN31	0.458333333333333
ARL8A	0.562714285714286
C10orf83	-0.9015
OR51B6	0.249
CNKSR2	-0.30775
C1orf156	0.605
IBSP	0.8645
GFRA2	0.5814
ALKBH7	0.3732
NEK10	2.43475
VN1R3	0.481833333333333
LOC91948	0.3295
CPZ	0.21625
IHPK3	0.390666666666667
COL8A1	1.46475
RBPJL	0.1215
OR10A4	0.34675
CASP8AP2	-0.777125
MMP12	2.3805
OR8B12	0.3655
CDCA5	-1.486
LIX1L	-0.948
PEX11B	1.359125
GABRA1	0.7105
HABP2	0.397
REEP1	2.33933333333333
FBXO15	2.3015
CD68	1.802
WFDC9	0.353
GHDC	0.0708333333333333
SMARCA1	-0.1985
SPAST	0.0475
PLXND1	0.199166666666667
MLCK	-0.732
INTS5	0.8165
BSG	-1.00264285714286
PARP8	-0.449666666666667
TEAD4	-0.472833333333333
ZNF498	-0.697375
TMEM89	-0.178833333333333
DTX4	1.161875
TNRC6B	0.418875
ARMC2	-0.0338750000000001
FGFBP1	-3.1635
TIMM8A	-0.784166666666667
AJAP1	-1.9352
ZNF608	0.282
SLC25A42	0.002875
SYP	0.00383333333333333
MMP11	3.606
USP40	0.6141
C3orf62	-0.188666666666667
MYO1E	-0.24
LRFN4	-0.428
XCL1	0.412
GPR155	0.384625
VPS29	-0.181375
CARHSP1	-1.79425
ARHGAP20	1.39333333333333
GREM2	-0.567
CCDC102B	2.74125
ZNF577	1.46333333333333
HDDC2	-0.007375
SHC2	0.2703
NCOA5	0.6965
INPPL1	-0.4375
CHGB	-2.9165
IHH	0.176
DDEF2	-0.400833333333333
DIAPH3	-2.074
BUB3	-0.319666666666667
GGH	-0.415888888888889
VPS35	0.1018
CNN2	0.474166666666667
ASNA1	-0.65825
WDTC1	0.67275
AMAC1	0.57
HAS3	-1.06366666666667
SLC1A6	-1.0812
ZNF563	-2.1575
C1S	3.72975
TCF7L1	1.044125
OR10Z1	0.589
ME2	-0.3226
C6orf151	-1.043375
KPNA4	-0.2511
GLO1	0.269125
WDR61	-0.342666666666667
CD302	1.86425
SIRT7	0.4735
C11orf59	0.581
PKIG	0.3995
PPIL3	-1.5945
CCDC74B	-0.32125
ZNF528	-0.5985
EFNA5	0.2045
FCGRT	1.4995
NOL4	0.7291
CCS	0.4055
LOC374491	-0.54875
MFSD7	3.3155
ZNF555	0.0655
LIMS3	0.379
TSSC4	0.197666666666667
COL11A2	-0.786
C1orf119	0.793666666666667
BPNT1	-0.438125
CHRNA6	1.032
C1orf173	1.6311
PLD2	0.1725
ORC1L	-2.83175
SASH1	2.22275
CDC14B	-0.90725
RLBP1L1	-0.2745
LDLRAP1	-0.1233
NAT8B	-0.0906666666666667
HHEX	-2.328
LGALS7	-1.63275
PLCH1	1.136875
OR1M1	0.252
PRAMEF16	0.27225
HECTD1	-0.482
C14orf39	1.0835
TLN2	1.1393
HDAC4	-0.996928571428571
SYCP2L	-4.2675
GLRA1	-0.4185
RPS6	0.297375
hCG_1757335	-0.4855
KLHL1	0.6085
CTNNBIP1	0.889
SCAND2	-0.6514
HMGN2	-0.7289
YAF2	0.27975
BRPF1	0.09575
LIAS	-0.79675
CTA-246H3.1	-3.34025
SAG	1.03425
C20orf10	0.226
HNRNPA2B1	-0.267833333333333
GADD45A	-1.3565
MSH4	-0.3775
TMEM70	1.2055
HIST1H2AM	0.05175
C19orf26	0.1175
C1orf50	0.128
GNG3	0.35925
FTO	-0.45375
CALCB	-0.829
PPP3R1	0.299625
C15orf42	-2.415
CCNJ	-0.04525
GNAZ	0.709733333333333
PSD	0.1335
FAM57A	-1.4315
STIM2	0.48
DHX8	-0.21325
MOGAT3	-0.6695
UBE3B	0.671333333333333
PLAT	0.424
C6orf206	1.03
COPE	-0.0927
EIF3A	0.6655
C1QL2	0.86125
IQCE	0.972416666666667
KIAA0182	0.298666666666667
SLC22A7	0.00460000000000002
PPFIA2	0.546
ADAMTS15	0.239
ODZ1	-0.1905
THBS4	4.78533333333333
ARHGAP1	0.992625
B4GALNT3	-0.4195
FCHO1	-0.2335
LOC440456	0.29125
HOXD10	0.593666666666667
CXCR3	2.214
CHI3L2	-2.29075
SRPX2	2.8255
ZNF132	0.238666666666667
UBAC2	0.0736666666666667
RPL32P3	-0.756
CBWD6	0.768
ST6GALNAC4	1.502
KIAA0391	0.189833333333333
LOC388969	-0.0825
KRTAP5-8	0.441833333333333
ZNF786	0.07425
LYVE1	4.41683333333333
GPR144	0.6
APOH	-4.6955
TSC22D2	0.682
PLCD1	-0.12575
FLG2	1.1835
M-RIP	0.2366
NDUFV1	-0.70125
POLDIP2	-0.436166666666667
RAB3GAP2	0.314166666666667
RPSAP15	-0.74175
CLEC7A	1.61525
HSPA14	-0.2375
TAAR5	0.29925
FAM132A	-0.57225
C2orf43	-0.86075
OR10V1	0.257
SELPLG	0.98975
C1QTNF6	0.1805
OPCML	1.065
DTYMK	-0.9
ALDH16A1	-0.4195
F13B	-1.0095
MGC16169	0.58975
KIRREL2	-1.96966666666667
C14orf32	-0.286916666666667
SLAIN2	1.2368
HSD3B2	-0.0585
AMMECR1L	0.0888
LRRC37B	-0.497
HMG20A	-0.206833333333333
C22orf27	0.1954
FBXL22	0.6325
AP1B1	0.515
TNKS1BP1	2.06575
CD74	3.8635
HSPA12B	1.97516666666667
PLSCR1	0.6345
SLC35E1	-0.293
FEZ1	-0.7385
APOD	3.31875
C16orf44	0.0815
C1orf166	-0.078
KCTD11	0.57925
NELF	-1.2755
SRP54	-0.0511666666666666
MGC35361	0.981
GPR35	-0.9445
NRGN	-0.37225
SIGLEC12	0.000999999999999982
SCN1B	-0.262
IFNW1	0.384
STAR	-4.398
HLA-DQA2	2.112
RNASEH2B	-1.21325
TAAR2	0.3575
VAMP5	1.13783333333333
TUBA1C	-0.441857142857143
PIK3R2	0.314625
ARD1A	-0.139833333333333
EBF2	0.794833333333333
CAMSAP1L1	0.85275
CYP3A43	-0.0055
AKR1B1	-1.3065
KIAA1729	0.547375
KAL1	0.6458
CYBB	1.870125
UXS1	-0.11525
LOC338579	0.8785
C11orf45	1.143
SHB	1.533375
IKZF4	-0.029125
NDUFA1	-0.69125
HSPE1	-1.11425
C1orf215	-0.01525
GPR113	0.0201666666666667
ZNF573	0.42625
TBX18	1.144
GGTA1	6.5755
PCDHGA8	0.091
RPS6KL1	0.245125
DPP9	-0.109375
SLC43A2	1.1435
COPS3	-0.80175
PMPCB	0.107
HYLS1	-0.082
LSM8	-1.4055
PDE6B	2.07625
C10orf118	1.5355
OR1C1	0.364
ZNF415	0.68975
OR2F1	-0.1095
ZDHHC13	-0.760125
FZD8	-0.2639
TCEA1	0.663
SUSD4	1.94125
C22orf24	0.5085
TNFRSF14	-0.58925
TRIM28	-0.547333333333333
FGF5	-1.6435
CSPG5	0.0865
RNF133	0.54225
FKBP15	0.811
BZW2	0.7825
NSMCE1	0.704
PTPRN	0.085
TST	-0.306125
POP1	-0.942
RNF24	-0.880166666666667
SFRS4	-0.885125
REPS1	-0.211
CD70	-2.21633333333333
PDXDC1	0.478875
SRC	0.8271
NTNG1	-2.81075
SETD1B	0.795
TINP1	-0.2575
ZNF606	1.02033333333333
SSR1	-0.289625
RGNEF	-0.231
NFS1	-0.638166666666667
CENTB5	-0.694416666666667
CRMP1	-0.790666666666667
ADAM18	0.43575
CCDC87	1.48016666666667
LRRC8B	-0.18625
CSNK1G1	-0.203583333333333
MAFB	3.208
C12orf45	-0.314
C1orf54	3.10675
DPEP1	-0.763666666666667
FLJ13137	-0.000499999999999987
C14orf118	0.172333333333333
ANKRD19	0.409666666666667
ABCA9	2.5453
TMEM87A	0.6004
BBS5	0.2239
CYP17A1	0.38375
SCG3	-3.08633333333333
ESCO2	-1.815
GFER	1.612
NRIP2	-0.265666666666667
DDX59	0.223166666666667
RIC8B	-0.5244
TNNI1	-0.0315
KTELC1	-0.422166666666667
GPR85	0.271833333333333
SP3	0.481125
GOSR2	0.365909090909091
DDX1	-0.2135
DSCR9	-0.767
KIAA1984	-1.341625
FLRT3	1.6365
RNPS1	-0.381285714285714
ZNF772	-0.456
SLC25A10	0.2255
ADAMTS3	-0.0316
TBC1D7	-0.963
PCYOX1L	-0.64375
LOC339745	1.64425
VPS54	-0.854875
PCDHB12	0.221375
C4orf6	-0.49925
CCL5	3.160375
PEX5	-0.3335
LENG1	0.487166666666667
LOC51336	-2.07866666666667
FLJ25371	1.099
WDR45L	1.90066666666667
SPAG8	-0.204833333333333
GUCA1C	0.324
LOX	-0.277333333333333
FIZ1	0.499
BAG5	0.300666666666667
BUD13	-0.0045
MGC2752	-0.762
IQSEC3	0.77425
TGFBR3	-0.0985
CASP9	-1.09775
PPA2	0.281875
MED24	-0.26075
MAP3K7	-0.0385
SRPR	0.111
C17orf81	-1.41275
RIPPLY1	-0.219
EID2	-0.4875
AKR1C1	-1.16366666666667
IMMP2L	-0.457
SPSB4	0.6335
BAG4	0.70275
ZNF32	1.8205
KLHL34	1.62175
BRD2	0.0685
IL32	-0.33
FAM53B	1.40666666666667
SLC7A1	-0.495625
KAAG1	0.1345
CCDC54	0.280833333333333
PRKCQ	-1.66025
TIRAP	0.97275
SPSB1	1.55383333333333
USP36	0.222
FLJ32569	0.6325
LYZ	1.18575
TMEM186	0.548833333333333
TPM2	0.557666666666667
C9orf100	-0.666333333333333
PPP1R11	0.2079
OLFML3	2.1849
ELAVL1	-0.8905
DNAJC17	1.09916666666667
ABCA2	0.32075
BNIP3L	-0.79075
ATP10D	0.894
GALNT8	-0.1
PRKCH	1.706
USP12	0.055
STXBP1	-1.3092
LSM2	-0.547
ANKRD30A	2.9745
LAP3	0.648
C9orf40	-0.891666666666667
KATNAL2	0.929333333333333
RG9MTD2	0.01025
PNPLA7	0.74675
IDH1	-0.3375
C1orf57	-0.31775
XRCC5	0.1924
TBRG4	-0.437125
DCDC5	0.677333333333333
POU5F1	-4.1945
RAB1A	0.179785714285714
KRTAP15-1	0.65
INHA	-0.853333333333333
WDR90	-0.2635
MLL2	0.594833333333333
FAM104B	0.1765
SF3B14	0.05425
STX1B	-0.073
SNX12	0.23275
KMO	2.021
FAM100B	-0.7605
CDRT15	0.6675
RAB9A	0.212166666666667
RUFY3	0.682625
UBE2U	0.70275
NFKB1	0.8643
FBXO38	0.044
VRK3	-0.43375
TUBB8	-0.2555
IFNA6	0.1655
AYTL1	0.029
RBP3	0.426142857142857
MUC13	-1.52725
C8orf30A	0.964
MFAP1	-0.677
NHLH1	0.07
CXorf34	-0.674
SP8	-3.871
RNF151	0.277666666666667
TDRD7	0.18275
KCND2	4.04
FKBP9L	0.759666666666667
C17orf44	1.207125
TIMM17B	-0.9415
WIPF1	0.6419
SNX15	-0.0574
IGF2R	0.031
SBSN	-0.6145
RBM15B	0.62925
AGBL5	-0.780166666666667
APEX2	-6.93889390390723e-18
C17orf39	-1.75975
UBE3A	0.6943
SPANXC	-2.8375
TGFB1I1	0.3635
RBM13	-1.21
TOP2B	-0.149833333333333
NPVF	0.195
RIMS4	1.102375
RAD54L2	-0.3385
RSPO3	3.67233333333333
C2orf47	0.318
TSPAN4	-0.225916666666667
DNAL1	-0.068
DKFZp761E198	-1.021125
NLE1	-0.945
TPST1	0.36725
SREBF1	1.485
CLEC12B	-0.3065
FUK	-0.27625
IL21	-0.3575
LTK	-1.81925
DKKL1	0.565
EPAS1	0.628125
UBTF	0.0672
HIST2H2AB	-0.481833333333333
TMPRSS12	0.376714285714286
KIAA0427	0.6605
CYP8B1	-0.78
FPRL2	4.5665
LOC402573	-0.67875
HSDL2	1.15283333333333
SEMA6B	-0.242833333333333
AKR1A1	0.698357142857143
CLTB	0.217833333333333
NXT2	-0.1765
HSPB7	0.6325
MLLT11	-1.538
OLFM3	0.206166666666667
SEC61B	0.392416666666667
GPR139	-0.797
RRP15	-0.14025
OR3A2	0.045
RSL1D1	-0.1721875
P2RX7	-1.3805
PSME2	0.194
ADNP2	0.41775
RBM25	-0.580333333333333
IFITM1	0.794
POLR2E	-0.991
ZNF643	-1.341
ZBTB25	-1.56583333333333
SPTBN4	0.447125
FBXO28	0.32125
CLEC10A	2.63125
EPHA8	0.909625
BEST4	0.045
GAS6	0.809166666666667
TSHR	-0.864666666666667
TMTC1	0.165363636363636
GSTM2	-1.28733333333333
ETV1	-0.249875
ADAM11	-0.811833333333333
ERGIC2	0.152
ATP6V0E2	1.91433333333333
HGFAC	-1.84516666666667
CTTNBP2NL	1.1245
FLJ20628	-0.76925
MTCH2	0.61425
BACH2	0.394166666666667
AUTS2	2.44233333333333
FSD1L	0.55425
RPRM	-2.376
PPP2R3A	0.884333333333333
BAT2	-0.598875
LPHN2	0.205333333333333
MGC71993	-0.130166666666667
PPARGC1B	-0.2255
CENPT	-0.960375
RNF123	-0.250833333333333
COL27A1	-0.8103
ZP2	0.5335
C2orf21	-0.0735
CCDC78	0.90725
MCM8	-2.13833333333333
PHLDB2	-0.0845
PLAUR	-0.007125
HDPY-30	-0.48825
BMP5	-2.42675
MUM1	0.0185
FAM62C	-1.971
MID2	1.7505
SYT16	0.367
ISG20L1	-1.0654
C2orf40	4.07725
SRRM2	-0.504214285714286
FCRL1	0.021875
C1orf90	1.2035
MEP1B	0.2625
PCSK7	0.294
PBX2	0.62775
CENTB1	-0.289333333333333
GLT6D1	-0.2675
HGS	-0.28975
WDR51B	0.113
KCNJ8	2.23125
NOL10	-0.223
EDEM3	0.78075
TCOF1	-1.25616666666667
