Hybridization REF	TCGA-BH-A0BG-01A-11R-A115-07
NDUFA5	-0.685875
THAP9	1.10175
FLVCR2	-0.43
AP1S1	-2.742
SMAD6	-0.615
SAV1	0.71525
SAT1	1.054
ZNF251	1.091375
ADAMTS7	0.5798
RPP38	0.92125
C1orf211	-0.4195
YPEL2	0.93635
RBMS1	1.00875
ZNF445	-0.395333333333333
NRXN2	-0.158833333333333
PGBD4	0.44325
UGT2B28	-2.90125
WBSCR16	-0.7226
NLRC3	0.933625
ASTL	0.2345
ST6GALNAC1	-3.45725
ZADH2	-0.659875
MLLT4	0.968416666666667
ARL6	0.6545
MEF2C	3.03125
CBFA2T3	-2.8165
AFF3	1.90142857142857
COG7	-0.1635
MYB	-3.8975
PLXNA3	0.5515
XRCC2	-2.4425
MMS19	-0.41625
ST8SIA5	-1.308625
CHPT1	-0.207833333333333
KIAA1712	-1.23875
OR6X1	0.363
ACTR3	1.181125
UGCG	-0.458833333333333
OR4P4	-0.0655
ZAP70	-1.83225
LPP	1.923625
ZNF485	0.95375
PTPRCAP	0.99625
IL12RB1	0.8885
ATRX	0.445
CHST8	-2.639625
C14orf109	-0.40125
ARV1	0.1935
NMB	0.725285714285714
COX5A	-0.429
EIF6	-0.49325
MPPED2	0.385166666666667
SEMG1	-2.0745
CHRDL1	0.492
TRAF3IP2	1.19825
WNK2	0.93925
LILRA4	3.1105
LAMA2	3.35725
PXT1	0.785
RLBP1	-0.85975
CD300C	0.94425
SLTM	-0.36075
FLJ10404	-0.123125
APOBEC3D	0.769166666666667
RENBP	0.415833333333333
ATXN7L1	0.974375
NID1	0.0155
TUBGCP3	-0.45675
ITIH5	1.05605555555556
CCDC110	2.9365
C8A	-3.1415
MGC87042	-2.46425
HOXC13	-3.62275
TFDP2	-0.5755
HCP5	2.718625
POLI	-0.941
UCN	-1.6275
ZNF764	0.317166666666667
C8orf45	0.55625
FHL3	-0.19725
SPATA5L1	-1.43775
MMRN2	2.45733333333333
NDST1	0.456833333333333
COL20A1	-0.511
ZNF248	-0.0551666666666667
PELP1	-0.0328333333333333
MBL2	-3.068
RNF41	0.056
C5orf24	0.91325
THOC5	0.02375
SERINC3	0.0409166666666667
RP11-151A6.2	1.142
CDCP2	-0.2165
HIST1H2AA	0.56175
C11orf75	1.364
FKBP7	0.7185
DDOST	-0.129
GPNMB	1.43733333333333
TTF2	-0.223166666666667
KCNT1	0.331666666666667
SLC39A14	-0.339
NGRN	0.7897
GPR137B	0.50775
MECP2	0.113875
PSMA1	-0.12625
C16orf73	-3.8625
TMEM60	0.0278333333333333
CSN3	2.7995
NOS1	0.295333333333333
RAB7L1	1.92466666666667
YBX2	-0.58
KIAA1166	-0.265375
FUBP3	-0.0876666666666667
ABCG1	-0.161
ACACA	0.0210833333333333
ARL11	0.6874
ATOH1	0.034
ODF1	0.125333333333333
CREB3L3	-1.4295
TMEM127	1.28142857142857
DSCAML1	-0.00625
PLN	1.4855
LYPLA1	-0.187083333333333
PRDM9	-2.04725
SASP	0.1075
PLUNC	0.242833333333333
INTU	-0.7045
HISPPD1	-0.42125
LNPEP	0.0371666666666667
YARS2	-0.148833333333333
APCDD1L	-1.4195
ZCCHC4	-0.9635
FBXO22	-0.586833333333333
TTLL13	-0.7135
ZNF669	1.2095
PTGDR	2.9955
DDX27	-0.2495
KIAA0409	-0.189
GJB6	0.56525
ASB8	0.501
PLP2	-0.135
MEPE	0.09925
OR10J5	0.242
KRT222P	-0.34975
COQ7	-0.1605
C1orf101	0.3455
RERG	2.2041
CHMP5	0.068125
THAP11	0.837
ZNF43	-1.07716666666667
ZRANB3	-1.014
KRT13	4.48725
MRPL19	-0.161
RBBP9	0.37225
SPATA17	0.4585
BXDC5	-0.536166666666667
PAFAH1B1	0.141083333333333
MAGEE1	0.48375
OSTF1	0.7055
KIAA0323	-0.494833333333333
TXNDC13	-0.264166666666667
CNTN4	1.55575
LCE1B	-0.1335
UNQ501	-1.4345
ZNF154	0.15375
C3orf64	1.1655
SYT5	0.0879
PON1	0.210666666666667
FLJ10357	-0.41325
ATP4A	-1.7195
GNPDA1	-0.779166666666667
MGAT1	0.606333333333333
C14orf121	-0.17775
SLC35B2	0.3165
MIER3	-0.6005
CHEK1	-2.792125
ZNF8	0.480333333333333
TXNDC1	-0.810666666666667
CKB	-0.4656
RTN3	0.611714285714286
FZD2	-1.5265
PART1	1.23625
PSMB6	-0.214
PCDHB8	-0.2785
PHC3	0.0118
PPP1R8	-0.3025
NOVA2	1.29966666666667
TNFRSF11B	0.105
GOLPH3	0.791666666666667
UBLCP1	-0.22425
SUHW3	0.224
TTLL1	0.93925
OPN4	-0.2795
OR13G1	0.1745
ZPBP2	0.00949999999999997
HSD17B11	-1.3035
C9orf50	-0.0325
DHDDS	0.0537857142857143
CTSW	2.1902
NEFM	-2.40533333333333
MRPL28	-0.1285
SYN1	0.9355
PIGV	-0.4935
ZIM2	-2.022
APBB1	0.630333333333333
SND1	-0.481
C1orf123	-0.371333333333333
CHD3	0.01975
BHLHB8	0.53225
RNASE2	0.342666666666667
BCAP31	0.07775
SLC25A44	0.104
CHD6	0.8193
PIB5PA	-0.383538461538462
SELS	0.57625
LOC541471	-0.2605
FAT2	-0.665
ZNF81	0.2925
OR4C16	0.1415
FLJ10081	-0.3455
LRRC4	1.11825
CS	-0.913333333333333
N4BP2	0.08325
IGFBP7	1.8815
ZNF318	0.4915
NDNL2	0.496875
ZNF609	-0.477875
SIRT4	-0.16775
EXOSC10	-0.28175
ECE2	-0.0605
OVGP1	0.43325
GTPBP3	-1.75925
PACS2	0.1417
C19orf36	-1.08716666666667
ARL4C	0.901875
ATG4B	0.005625
UBQLNL	0.103
RHOXF2B	-3.4255
PLEKHG2	-0.559
GALR1	-1.0185
AQP4	2.28733333333333
HDAC7A	-0.17
DCUN1D3	0.09425
OR8A1	0.67
CCRN4L	1.341
CBR4	-0.695666666666667
KIFC1	-1.48566666666667
SLC7A14	-2.15466666666667
LHX5	-0.728
TRPC7	-0.3025
LPXN	-0.3455
SERPINA1	-1.765875
RPS13	-0.0126
BPIL3	-0.158
PRKAA1	-0.8025
FADS2	0.7696
ENAH	0.0756875
PRO1768	0.0695
APBA2BP	-1.20575
LIPH	2.28066666666667
C3orf33	-1.10275
RCC2	0.328928571428571
ALDH1A2	-3.5179
RNF103	1.3175
AHCY	0.06525
ALG12	0.6345
CCL17	2.08075
ZNF543	0.9435
ESRRG	-0.1719
CNGA1	2.7785
RDH5	-0.0986666666666667
OTX1	0.9778
PTGFR	-0.776666666666667
CDR2	0.39975
SELE	4.62525
NLGN2	-1.00316666666667
EXOSC9	-1.16325
ZNF566	0.391333333333333
KLRC2	-3.1905
GPR12	0.779
KIAA0196	1.12125
PDRG1	-0.7805
SSR3	-0.672714285714286
MSI1	-0.4775
CST9	-0.649
CC2D1A	-0.276625
PLAGL1	1.11416666666667
ZNF778	0.244
RNF2	0.7345
KLF6	1.95733333333333
THBD	0.740333333333333
tcag7.1314	1.07825
NR5A1	-0.0155
ABCD2	1.16775
DNAJC7	-1.63425
CLEC4C	0.816
TM2D3	0.769125
CCDC4	-0.5865
PLAC2	0.1205
DCD	3.1885
FAAH	0.85125
POLA1	-0.198666666666667
TM7SF2	-1.629625
FLJ39822	-1.57566666666667
FLOT2	0.953875
MAP4K1	0.226666666666667
SRP68	0.247375
C21orf74	-1.135
ARPC5	1.605125
LOC126075	0.3915
HECW2	-0.00628571428571428
ZDHHC4	-1.52975
ANKRD42	0.2771
PDE9A	-1.79883333333333
ABCA8	-0.1925
NDUFS2	-0.0125
UBR5	0.09925
BTBD16	-3.074
LOC554174	-0.0465
ZNF20	0.00600000000000001
KIAA1843	0.57
WDR17	1.42475
C15orf33	4.2425
RNF113A	-0.55225
CAMKK1	-0.1562
CLCN2	-0.83525
ANXA6	-0.5575
LOC340069	0.3145
EMID1	-0.08575
DPM3	-0.51275
ELA1	0.006
SLC25A13	-0.3919
KRT24	0.03075
SMPD1	-0.0685
TH	-0.257375
COL6A2	0.341857142857143
ANKS1B	0.9295
GPR126	-0.5551
ZC3H12A	-0.923166666666667
TMEM47	1.20383333333333
C2orf51	-0.432
C1orf88	2.671
HSF2BP	-1.4225
AKAP10	0.431
RPAP3	-1.3265
KLHDC8B	-0.775375
STOM	0.1792
MUPCDH	-0.077125
C10orf72	-0.032875
PLEKHA3	0.97275
TCP11L1	0.4005
CWF19L1	-0.597625
SPEF1	0.0815384615384615
YSK4	0.1615
ELN	1.6913
SAMD8	0.238333333333333
MPI	-0.948833333333333
MEPCE	-0.1928
ABCC3	-2.165
NANOGP1	-3.273
KCNK17	2.21675
HLA-DMB	4.6915
RRAGA	1.08075
ANGEL1	-0.88125
RBM32B	0.0335
CPN1	-2.811
MGC52282	-0.5674
HLA-A	2.89425
OR9G4	0.2035
EDNRB	-2.504
SCD	-1.61028571428571
C14orf80	-0.821166666666667
BAGE2	0.642
RABL4	-1.25016666666667
RCVRN	-0.655
SHANK1	-0.1265
NLRP7	-2.108
CD226	2.038
STAT3	1.9061875
SYNJ2	0.2857
TPCN2	-0.322166666666667
WDR36	-1.00775
MBD4	-0.42975
ROBO1	0.3215
ST3GAL6	-0.24375
SLAMF8	3.7435
ATN1	0.958333333333333
GPR141	0.7595
KRT36	-0.0135
TPH1	0.3775
DDX52	0.15575
ZSCAN29	-0.739666666666667
TRPT1	-0.497333333333333
DPEP3	1.17525
DENND4A	-0.329875
TSPAN16	-0.6985
PTCHD2	-0.4805
LOC145814	-0.4055
CAP1	0.4465
EIF5A2	0.2796
NT5DC3	-0.5895
SEPT9	-0.4115
SEZ6L2	-2.116625
EGFLAM	2.64125
VPS11	-0.106375
NDUFB5	-0.500666666666667
CIDEA	3.16916666666667
IER5L	-0.26375
N6AMT1	-1.099
FAM83C	-0.55475
OXR1	1.08641666666667
IRX1	-0.2445
DGKB	-0.739166666666667
GCN5L2	-1.522
MIR16	0.248
FBXW9	-0.42225
WDR4	-2.42016666666667
PDC	-0.178
VPS33B	-0.18
HEXB	-0.64325
FLJ32214	0.9945
TCEB3	-0.66225
CRLF1	-3.2715
ABI3BP	1.53875
C8orf22	-4.15875
PYCR1	-0.460375
KIAA1706	-0.239
CDK5R2	0.836
WAS	0.621
C12orf60	-0.491
CCBL2	-0.0475
MADD	-0.64075
C5orf34	-2.6995
WDR42A	0.5058
KLF12	-0.353
HSPA1A	1.993
ITM2C	-0.618916666666667
DAPK2	1.82533333333333
LOC442590	0.6485
SUMF2	0.448875
CENPA	-1.51553846153846
TMED5	-0.883875
CDH6	-1.6686
BRP44	1.088125
THG1L	-0.86475
GABRA2	-2.26275
C14orf166	-0.79575
MYL1	-1.85516666666667
TNFSF18	0.246
PAP2D	-1.81733333333333
PPIB	-0.22925
KLHL4	-1.120625
SFN	0.808333333333333
CCDC127	-0.33975
FRAP1	-0.04675
GOLGA5	0.77025
SDCCAG1	-0.569
MGC21675	0.3955
C10orf95	-0.4125
KIAA1345	0.5085
C1orf163	0.0405
LACE1	-0.995166666666667
OR10K2	-0.1885
CENPN	-1.50036
TMED2	0.6675
UGT1A6	-0.702
ANG	-1.12025
U2AF1	-1.15716666666667
CASC2	0.793833333333333
NMT2	1.571
OSGEPL1	0.0975
DFNB31	-0.3095
SLC6A20	2.371
DKC1	-0.119
FXYD4	-0.94875
WDR64	0.51975
MGC5590	0.6035
CREBZF	-0.714
DAZ1	-0.3215
PRPSAP1	1.19225
GCHFR	-1.7365
TTC7A	0.647625
LOC196993	1.004
UBD	4.917
S100A1	1.770875
RPL6	0.264333333333333
DNAJB6	0.208
NAGS	1.6797
C2orf58	-0.668
KERA	0.3355
MT1X	0.3252
UBE2B	0.529
KEAP1	0.05175
MST1	-3.325375
OMA1	-0.582
ABLIM2	-0.308
BCL2L13	0.399166666666667
JAZF1	0.438333333333333
TMEM63B	0.946
S100A8	-0.7567
ARFIP2	0.5635
UROS	-0.3345
KHDRBS2	-1.1625
POLQ	-2.802
SOAT1	0.41475
SPAG4	-2.433
MRPS30	-1.46966666666667
LOC494141	-0.01375
OR2T11	0.1835
ORAOV1	-0.7836
ZNF184	0.149666666666667
TCEB3B	-0.136833333333333
ADAM21	-1.1855
GDPD1	-0.15225
SPINLW1	0.039
PRR14	0.338833333333333
KCTD9	1.212
NUDT3	0.64375
KIAA1822	1.1043
HIST1H4K	0.1145
DFNA5	-2.738
GABPA	-0.292
C14orf44	0.104
POLB	-0.541875
PTAR1	0.015
SEC31A	1.2051
TRIM58	-1.972
TAS2R14	-0.228
VPS8	-0.443875
H1F0	0.0816666666666667
PRKCB1	-1.48616666666667
UGT2A1	0.0135
TOR1B	-1.0585
LSS	-1.321
C2orf19	-0.0645
HNRNPC	0.202071428571429
TMEM100	-2.17533333333333
LOC116349	-0.94475
OR51M1	0.7
CCDC142	-0.2905
ISG15	1.8528125
ZCCHC14	0.577125
CREBL2	0.897
TGDS	-0.78775
DC2	0.07075
CACNA2D3	-1.856
ZNF429	-1.93225
LYPD6	-0.6715
SUCLG1	0.181166666666667
OR51I1	-0.8165
MAGEH1	1.0435
PRPF40A	0.049
SMR3A	0.3295
SPINK2	-0.7885
THAP2	1.02625
NPY5R	1.41925
IRF4	-1.6125
SPESP1	-2.45633333333333
OR10S1	0.2885
DTD1	-0.11525
TUBE1	-0.86475
DDX19A	-0.0035
PDPN	-1.423375
TMEM34	0.455333333333333
MGAM	0.01625
COL3A1	4.875
GFM2	-0.931
OR5A2	0.0465
PSG9	-1.2685
ARHGEF11	0.3115
IVNS1ABP	0.02375
SIGIRR	0.67975
DUSP19	0.21575
DNAJC14	-0.2826
ACSS1	0.71275
IL1RAPL2	0.271
C4orf30	0.5415
SEPT4	2.7955
LANCL3	-0.7565
SPAG17	2.6445
PRDX3	-0.582
HNF1A	-1.122
P4HA2	-0.47925
RFWD3	-0.660166666666667
MOV10	0.3735
DNAJA5	0.839142857142857
LOC729440	0.28775
LOC200383	0.3465
SMC2	-1.68675
MIXL1	-1.315
TMEM9	0.36925
FAM86A	0.4975
ZNF174	0.5615
MYH14	-0.4475
CCR8	1.38425
VPS37C	0.778666666666667
GPATCH1	0.107333333333333
B3GNT8	0.533
TBX4	-1.00875
CNR2	1.39733333333333
PCDH1	0.7485
C5orf29	3.832375
OCIAD2	1.23975
PLCG2	2.59925
KIAA0247	1.4335
HRH3	0.0637
CAPN13	0.138875
CCR1	0.3623
MGC15523	0.370111111111111
UVRAG	0.4385
DNAJA2	0.0366666666666667
ITGA2B	-0.998833333333333
CLDN5	2.75725
PTPRN2	-2.07864285714286
ZNF512	0.407666666666667
PSAP	0.981071428571429
CCDC140	-1.6845
LRRC55	0.12925
CYP26C1	0.497
C8orf47	3.5655
LYN	1.380375
DUSP6	-1.00633333333333
TGFB3	1.1674
ELK1	-0.4272
PCDH11Y	-0.7275
HGD	-3.7825
C17orf58	-0.886
MYO3A	1.3655
SERPINE2	-2.0405
AARSD1	-0.833875
C14orf73	-1.3805
ADAM33	-0.314
ZNF491	-0.554
MAPK6	-0.8155
TCN1	-1.649
SLC24A6	0.5825
UBE2R2	1.0425
H1FNT	0.163
TATDN2	0.0228333333333333
LILRB1	2.533
P2RY5	-0.1895
NUCB2	1.08075
C2orf37	0.29
SNX27	0.684833333333333
MTA3	-0.1575
FOXO4	0.93975
ID4	3.06333333333333
SOX5	0.0815
PXMP3	0.386625
OR52M1	-0.038
SFT2D3	0.4935
INA	-3.46183333333333
MCOLN1	0.4585
NFIX	1.4601
CLEC14A	4.85016666666667
HIBCH	-0.0785
PLA2G5	0.7045
TIMM10	-0.406833333333333
MED17	0.7125
COL4A4	3.051
TPP1	0.588833333333333
GJA3	-1.718
TMPRSS5	-0.8875
AADACL3	0.4535
DNMBP	-1.665
ENPP5	2.6875
NQO1	-1.3657
ZSCAN2	0.00100000000000001
SEC24C	-0.159666666666667
GTF2A1L	0.922
AXIN2	-0.2887
FAM33A	-1.38883333333333
C16orf13	0.216625
SPNS2	1.133
TAF1	0.6325
AP1G2	-0.836333333333333
RBM42	0.504
HCN2	0.9805
EFHB	1.68266666666667
RUSC1	0.023
GRIK5	-0.1125
USP21	-0.221833333333333
ATAD3C	0.91075
ORMDL2	0.546
PRSS7	-3.42375
PSAT1	-2.2105
FLJ13195	-0.866
TBC1D1	1.15466666666667
IFNG	4.586
OTOS	0.0213333333333333
ZNF773	0.705
EMD	-1.13
RETN	0.246
CCL8	4.3215
APH1A	-0.75875
COX18	0.04825
GTF2IRD2	1.954
CCDC82	0.810083333333333
PAFAH2	0.427
NPEPL1	-0.9706
RP11-114G1.1	1.3205
TP53INP1	0.123
ZNF300	-0.6375
FOXL2	-0.97625
LARP2	0.525416666666667
LATS1	0.18975
HTR6	0.4695
SPOCK2	1.28166666666667
RNF144B	2.36516666666667
HTATIP2	0.928125
MGC10334	0.444916666666667
CENTA2	2.13083333333333
FGF2	0.9505
FXYD7	0.36025
PHYHIPL	-2.24525
GPR34	4.85725
DDX6	0.114833333333333
OR10W1	-0.23
LHFPL1	-1.105
ZNF313	-0.380214285714286
VPS28	1.271
AP3M1	-0.4136
AKR1CL2	0.75975
TRAF4	0.222875
OR2B11	0.3465
C19orf12	1.17566666666667
AKAP9	0.441833333333333
C1orf62	-0.71175
SLC20A1	-1.5819
FAM112A	0.3155
LDB2	-0.133375
MRPS23	-0.95525
KLK5	3.152
SPTB	-0.359
EFEMP2	-0.34175
EFNB2	0.574125
PCM1	-0.177928571428571
NMNAT3	1.49325
TSG101	0.688166666666667
C8orf40	-0.635666666666667
NOB1	0.041
ABHD3	-0.07525
GTF3C4	-0.634875
PIGN	-0.351666666666667
GALNTL1	-2.3465
AEBP1	1.591125
OR9Q1	0.058
ANKRD2	-0.334125
CCL28	1.1605
TRIM38	0.873333333333333
TMCC1	0.220833333333333
SMG5	0.2175
LRRC7	-0.7155
NCAPD2	-0.371833333333333
C6orf153	-0.316
C1orf74	0.99
OTUD6A	-0.0535
DCP2	-0.884833333333333
TMEM24	-1.01075
RPL18	-0.0968333333333333
TMEM177	0.02975
LRRC37A3	0.01
C1D	-0.427666666666667
LDHC	-0.54275
UBE4B	0.793333333333333
NIT1	0.291875
BTN3A3	1.734125
RASD1	1.652875
COMMD3	0.42125
SHFM1	0.473
BIRC8	0.482
DUT	-0.95375
C12orf51	0.509
LRRC59	-0.3615
LY6H	0.75275
WDR22	0.125083333333333
EDEM1	0.0495714285714286
ADH1A	3.591
PANX2	-0.3947
CYP11B1	0.92975
CDC73	0.82125
GPR172A	0.27225
GSTM3	-2.11046153846154
KCNA5	-0.2195
SERAC1	-0.0468333333333333
NFATC2	0.552
ANAPC5	-0.3136
C15orf24	-0.44675
NFATC2IP	-0.26875
TNRC6C	0.1875
MGC102966	1.33075
FGD5	1.16416666666667
MED9	0.3525
RAB13	0.606666666666667
C15orf49	0.13
CRYGS	-1.237
C12orf53	-1.4794
LOC283693	-0.9495
COX6B2	-0.453
PHF14	-0.387875
FAM3A	-0.270625
RPL13	0.5991
PRDX2	-1.2077
FLJ34047	-1.901
PRMT3	0.06075
KCTD19	-1.8665
TRIM10	-0.5035
MGC26597	-0.143
GCNT4	-0.0235
GPRASP1	-0.1285
CDKN1C	-0.330083333333333
RHBDL2	2.8318
HSPH1	-0.1
AQP1	2.2315
COL17A1	-0.9776
GFAP	0.79125
CDC16	-0.54225
KIAA1614	2.012
C6orf118	-0.4098
ZSWIM5	-2.463
FAM83F	2.80475
LYNX1	1.095875
SYNPR	-0.72025
XG	2.72966666666667
PRSS16	1.12025
KIF13B	0.257357142857143
PCDH9	-0.994875
HIST1H2AH	0.832
RBM18	-0.966
ZNF626	-1.24425
HEXIM2	-0.5865
ITFG1	-0.1525
TUBG2	-1.2375
SFRS7	-0.169583333333333
C9orf14	0.938
EXTL1	3.07675
GBP3	2.90133333333333
WDR5	-1.469
RARG	0.876333333333333
MYO7A	0.125875
CECR6	-0.00675
C13orf3	-1.617125
SFRS18	-0.36325
ACVR1B	0.486833333333333
PSMD1	-0.0888
C7orf31	0.629333333333333
ILVBL	-2.00875
IFNGR1	2.09775
RNF186	-0.69175
NOL9	-0.69475
MAGEL2	-0.767
SLC29A2	-0.08475
NHSL1	0.143
RBMX	-0.69
PSORS1C2	0.562625
RAD51L3	0.00899999999999999
LCN6	1.09025
ORAI2	-0.12525
BRUNOL6	0.0406
OR4K5	0.116
CDC123	0.219375
MSLN	3.63283333333333
WWTR1	0.8705
ZNF700	-1.667
COBL	1.62625
PPP1R16B	0.36425
GAS7	-0.6356
MDN1	-0.09425
HAAO	1.503
C9orf68	1.00325
TNFAIP2	1.57725
FOXN1	-0.4095
hCG_2033311	-0.698833333333333
ATP6V0D2	0.9236
RPL41	-0.09925
SLC38A1	-0.51375
ARHGAP6	-1.69291666666667
ADAD2	-0.33425
PHF20L1	1.1921875
MCM3AP	-0.2445
ST3GAL3	-1.17
SNX1	-0.445166666666667
ELF5	5.62125
PARP3	0.00674999999999999
RBM8A	-0.4513125
LINGO4	0.479
ITGA9	0.356833333333333
ZFR	0.625
ACSL6	3.3195
FLJ20699	0.0949
DAOA	0.501666666666667
FABP4	5.54775
KCNB1	3.26225
CANX	0.1146
SLC25A28	0.256333333333333
ADIPOR2	0.263125
ECHDC2	1.7285
SMA4	-3.42275
FRZB	3.1735
PABPC1	0.8025
DMRTB1	-0.21975
APOBEC3G	1.19475
CATSPER2	-1.60933333333333
CUEDC1	1.75666666666667
STARD9	-0.744625
CLDN8	4.216375
LOC23117	-0.741045454545455
E2F6	-0.941444444444445
TMEM126B	-0.659
DPY19L4	0.40775
GIMAP5	3.207
NDUFA9	-0.00766666666666667
FAM77C	-3.108
CTPS2	-0.1175
LOC51035	0.455125
WDSOF1	-0.1515
EGLN3	-1.66675
PITX3	0.939666666666667
OR52E8	0.2805
GRM4	-0.035
KLK1	-2.30833333333333
GPM6B	1.532625
RRAGD	1.14816666666667
PAGE5	-3.03525
UCHL5	-0.545166666666667
ULK3	-1.07083333333333
AIM2	2.7135
PNO1	-0.284333333333333
OR2F2	0.818
GNAT2	-1.0215
SIX1	-1.056
ST13	0.325166666666667
ZBTB44	0.475375
TIMP2	-0.51625
ZMAT4	-3.9195
GTF2IRD1	-1.07233333333333
ZNF19	-0.4675
ZNF714	-1.62175
RSC1A1	-0.12275
C9orf80	-0.38325
PSMA8	0.457
TMEM141	-0.6005
COX4I1	0.233142857142857
CTAGE1	0.176833333333333
DTWD1	-0.44675
HSD11B1	1.4575
KRT6B	3.861
ARID4B	0.968375
LHFPL3	-0.27025
WWP2	1.55425
ZNF326	-0.434166666666667
RGPD1	-0.0085
CTSH	0.529666666666667
FASTKD1	-0.68875
PAF1	0.264
TTC9C	-0.26375
IFT57	1.7528
PRSS36	0.4765
IL20RB	-2.1775
ZNF592	0.244166666666667
DCTD	-0.2037
CFP	1.73175
MFNG	-0.399125
JMJD2B	-0.402
ALDH3B1	-0.273125
THSD4	0.529166666666667
KCNJ5	2.6635
LMNA	0.832166666666667
TBCD	-0.009625
ZNF250	0.855
CASQ2	0.9485
PEG10	-1.34391666666667
PRAME	-0.494333333333333
NP	-0.535875
TRIM59	0.631833333333333
ZNF12	-0.5965
XTP3TPA	-0.38375
SIGLEC7	0.2702
PANK4	-0.4315
FAM70A	-3.0135
SNED1	-1.188
HIP1	0.1741
RAET1E	-0.542
AMAC1L2	-1.3575
AHNAK2	2.5295
TOE1	-1.07916666666667
RECQL4	-1.161
SPRYD3	0.752
DPAGT1	-0.90175
MAGED2	0.3564
ANKRD55	0.0995
TRPS1	4.90891666666667
DOK7	-1.8815
TFPI2	-4.47675
GTF2H3	-1.30116666666667
CYP4F11	-2.12175
LHX2	-4.46966666666667
ATG16L1	0.1275
ASB12	0.7095
C1orf116	3.741375
NF2	-0.08125
POM121	0.1962
PHYHD1	-0.7551
TXNDC17	-0.328333333333333
DKFZp779O175	0.679
NUP62	0.310785714285714
MYO18B	0.0148333333333333
PRAMEF1	0.359
TCBA1	0.057875
TMEM168	0.49125
FJX1	0.555333333333333
CLCF1	-0.7535
SEPN1	0.015875
IGSF2	0.50625
NUDCD1	0.202833333333333
TFF3	-2.48416666666667
NDFIP1	0.208214285714286
CHCHD4	-1.0695
TNR	0.5965
CUTA	0.139666666666667
USP44	-3.7265
DPP10	-1.4746
IWS1	0.0113333333333333
PCGF1	0.43425
SULT1C4	-0.067
NTF5	-0.1515
PTPN13	0.287
SSTR5	0.1485
SFRP1	2.641625
IDH3B	-1.241125
SUOX	0.224166666666667
TMCO5	0.09775
GOLT1B	-0.0145
MIB1	2.438
PCDHGB1	1.752
SUSD1	-0.868
ICAM5	-2.7115
PAPOLB	0.05975
URM1	-0.7235
TMEM106B	-0.0681666666666667
LRIG2	-0.50375
SLC27A5	-1.39375
CLIC6	-0.196
ZNF420	1.1335
SCN9A	-1.1366
KIAA1909	1.619
ELMOD1	-2.78325
PRKAG1	-0.54175
FAM64A	-0.466777777777778
EEF1G	0.9187
SMAD5	0.9475
INCENP	-2.08725
WASF2	-0.6325
GARS	-1.4865
CDK10	-0.5585
HLX	-0.00533333333333333
MDM4	0.164125
ZNRF1	-0.357714285714286
HHATL	-1.933
FAM21C	1.2737
HIST2H3C	0.44625
PFDN2	0.169625
ZNF200	-0.724
NDN	-1.42825
HBA2	-1.919
FBLN5	1.399375
PUM1	0.592857142857143
TNNT1	-2.549
C19orf59	-0.441666666666667
HNRPH2	0.5145
RAB7A	0.539666666666667
PMS2	-0.623375
BIRC3	1.93033333333333
NRSN2	0.49
OR52K2	0.2825
SPOCK1	-0.218857142857143
H2AFY	0.1515
RXRB	0.263
ZNF638	0.5155
ANKRD45	1.22875
ACTN4	0.997
FXC1	0.30625
EIF2B5	-0.25325
VPS33A	-0.566
PINK1	0.623625
FAM106A	0.246
SKIP	2.09275
GAPDHS	0.039
MUM1L1	2.28375
PSTPIP1	1.676
CNTNAP1	-2.1837
CYP26A1	-3.65475
APOL2	1.1508
TACC2	1.24125
COX7A2L	0.275428571428571
HSD17B1	0.912
ARRB2	0.29275
SLC7A6	-0.4372
HSD17B10	-0.5555
RBJ	0.5145
NUP155	-1.62825
MRPL10	-0.914666666666667
CYCS	-1.791
CCDC46	0.3445
TECTA	-0.4035
GNAL	-0.631
LPO	-0.0495
PEBP4	1.02575
DDX11	-1.7685
C18orf12	0.633
TAF9B	-0.405583333333333
IMP4	0.21325
RPA4	0.062
NDUFS1	-0.31375
UPK1A	-1.14366666666667
ARRDC2	0.0253333333333333
C18orf20	0.132
AES	0.0992142857142857
CD2BP2	-0.402
C16orf54	0.9335
UGT2B17	-3.218
FGFR1	-0.661909090909091
CEACAM6	-3.0306
CHRM5	0.3155
CERK	0.142875
AP3S2	-0.318
ANKS4B	-1.65125
CLCNKA	-0.3575
ZNF208	-0.9415
HLA-DRB5	4.4695
CARKL	0.18975
GOT1	-0.4645
CASP6	0.6595
HOXA1	-0.717
RCL1	0.18475
ZNF181	0.295166666666667
RAB40B	1.7845
MRPL38	0.2915
LRRN2	2.49875
C3orf25	0.14
OR5D14	0.2995
OR10AG1	-0.8795
BET1L	0.3617
FRY	2.8285
AK3L1	-1.03375
CSF3R	0.511833333333333
POLR3K	-0.973833333333333
ATG2B	0.684
EPS8	-0.1785
DARS	-0.034375
C10orf56	-0.823166666666667
DAD1	-0.437666666666667
RIOK1	0.9205
HERC2	0.77475
HSD11B2	-0.116333333333333
FAM96B	-0.088
MGC13057	-0.6245
BSN	-1.534
CAND1	0.083
HCST	2.4085
ACTR10	-0.328333333333333
OR8D4	0.3545
NASP	-1.2029
COL9A2	1.55783333333333
LYZL1	-0.1855
GPC5	-3.0745
TBL3	-0.399666666666667
CENTD2	0.5319
OR5AP2	0.44925
TLR1	3.27175
LMO6	0.005
ZIC2	-3.8285
CPNE5	1.05125
ZMYND15	2.969
