Hybridization REF	TCGA-AN-A0FW-01A-11R-A034-07
COL20A1	-0.0288333333333334
ZNF248	-1.2095
PELP1	-0.161833333333333
MBL2	-2.74875
RNF41	0.451625
C5orf24	0.6505
THOC5	-0.547285714285714
SERINC3	0.587333333333333
RP11-151A6.2	-0.493
CDCP2	0.51025
HIST1H2AA	0.72525
C11orf75	0.016
FKBP7	-0.682
DDOST	0.01725
GPNMB	0.0143333333333333
TTF2	-1.8282
KCNT1	0.2665
SLC39A14	-1.372125
NGRN	0.5844
GPR137B	1.53225
MECP2	0.1475
PSMA1	-0.9465
C16orf73	-4.86325
TMEM60	-0.0825
CSN3	null
NOS1	-0.3105
RAB7L1	-0.0891666666666667
YBX2	-0.1135
KIAA1166	-0.104625
FUBP3	0.164
ABCG1	1.9505
ACACA	-0.909416666666667
ARL11	-0.5086
ATOH1	-0.0845
ODF1	-0.901833333333333
CREB3L3	-1.307
TMEM127	1.37814285714286
DSCAML1	-1.77575
PLN	1.64533333333333
LYPLA1	0.908166666666667
PRDM9	-1.68266666666667
SASP	-0.33075
PLUNC	-0.4408
INTU	0.1515
HISPPD1	-0.0845
LNPEP	0.100833333333333
YARS2	-1.0564
APCDD1L	-0.9805
ZCCHC4	-0.6365
FBXO22	-0.503833333333333
TTLL13	-1.8755
ZNF669	0.4165
PTGDR	1.93033333333333
DDX27	-0.1935
KIAA0409	-0.041
GJB6	-0.384
ASB8	0.86175
PLP2	0.0166666666666667
MEPE	-1.08225
OR10J5	0.5175
KRT222P	1.30875
COQ7	0.891333333333333
C1orf101	0.6825
RERG	5.7918
CHMP5	0.41
THAP11	0.15175
ZNF43	0.383
ZRANB3	-1.0645
KRT13	-0.11725
MRPL19	-0.866625
RBBP9	-0.31875
SPATA17	1.38657142857143
BXDC5	0.4155
PAFAH1B1	-0.695583333333333
MAGEE1	0.48825
OSTF1	-0.04325
KIAA0323	0.86675
TXNDC13	-0.0633333333333333
CNTN4	3.950875
LCE1B	2.204
UNQ501	0.8695
ZNF154	-0.919
C3orf64	-0.1695
SYT5	-0.284
PON1	0.9404
FLJ10357	-0.672
ATP4A	-0.348
GNPDA1	-0.691166666666667
MGAT1	0.3285
C14orf121	-0.46475
SLC35B2	-0.2155
MIER3	0.719833333333333
CHEK1	-3.27975
ZNF8	-0.407166666666667
TXNDC1	0.095
CKB	-0.2401
RTN3	1.03164285714286
FZD2	-0.844666666666667
PART1	-0.5164
PSMB6	-0.74325
PCDHB8	-1.109
PHC3	-0.064
PPP1R8	-0.406333333333333
NOVA2	1.19233333333333
TNFRSF11B	-4.709
GOLPH3	0.463
UBLCP1	-1.149
SUHW3	-0.75525
TTLL1	1.34125
OPN4	-0.157
OR13G1	0.29
ZPBP2	0.41375
HSD17B11	-1.603125
C9orf50	0.0005
DHDDS	0.153357142857143
CTSW	0.2566
NEFM	-2.1715
MRPL28	-0.8385
SYN1	0.120166666666667
PIGV	-0.06
ZIM2	-0.94875
APBB1	-0.4155
SND1	-0.5415
C1orf123	-0.191666666666667
CHD3	-0.74325
BHLHB8	-0.35975
RNASE2	-0.0823333333333333
BCAP31	0.578625
SLC25A44	0.662833333333333
CHD6	0.3818
PIB5PA	1.07423076923077
SELS	0.812875
LOC541471	-1.075125
FAT2	-0.565
ZNF81	-0.2685
OR4C16	0.827
FLJ10081	-0.2053
LRRC4	-0.31375
CS	-0.566666666666667
N4BP2	-0.401875
IGFBP7	1.54775
ZNF318	0.172909090909091
NDNL2	-0.7125
ZNF609	1.223875
SIRT4	1.452
EXOSC10	-0.6865
ECE2	0.00183333333333338
OVGP1	-0.102
GTPBP3	-1.11525
PACS2	0.9991
C19orf36	-0.909833333333333
ARL4C	-0.937125
ATG4B	0.185125
UBQLNL	1.4
RHOXF2B	-3.3405
PLEKHG2	-1.414
GALR1	-0.177
AQP4	0.365166666666667
HDAC7A	-0.265166666666667
DCUN1D3	0.836
OR8A1	-0.4985
CCRN4L	-0.05825
CBR4	-0.569
KIFC1	-1.56183333333333
SLC7A14	-0.5115
LHX5	null
TRPC7	0.208
LPXN	-1.67575
SERPINA1	-2.097
RPS13	-1.0987
BPIL3	-0.1025
PRKAA1	-2.28875
FADS2	-1.1432
ENAH	0.4118125
PRO1768	-0.2395
APBA2BP	0.66675
LIPH	1.6945
C3orf33	-0.80775
RCC2	0.519071428571428
ALDH1A2	-2.9351
RNF103	2.38775
AHCY	-0.32575
ALG12	0.416
CCL17	2.577
ZNF543	1.29183333333333
ESRRG	0.220444444444444
CNGA1	0.8605
RDH5	1.237
OTX1	-0.6622
PTGFR	-1.09133333333333
CDR2	0.2435
SELE	3.359
NLGN2	-1.26283333333333
EXOSC9	-1.07275
ZNF566	0.632166666666667
KLRC2	-4.9665
GPR12	1.1305
KIAA0196	-0.19525
PDRG1	-0.052
SSR3	-0.482857142857143
MSI1	-0.086
CST9	0.2485
CC2D1A	-0.786375
PLAGL1	-0.900833333333333
ZNF778	0.148
RNF2	1.812625
KLF6	0.1825
THBD	1.04133333333333
tcag7.1314	1.033
NR5A1	0.397333333333333
ABCD2	-0.28625
DNAJC7	-1.66375
CLEC4C	-0.413
TM2D3	0.372
CCDC4	-1.2465
PLAC2	0.687
DCD	0.1125
FAAH	1.974125
POLA1	0.289833333333333
TM7SF2	-0.169375
FLJ39822	-1.9326
FLOT2	0.02925
MAP4K1	-0.869166666666667
SRP68	1.8985
C21orf74	0.703
ARPC5	1.086625
LOC126075	1.30575
HECW2	0.211125
ZDHHC4	-0.022
ANKRD42	1.0357
PDE9A	-1.5545
ABCA8	1.58775
NDUFS2	0.69375
UBR5	-0.651375
BTBD16	-3.18775
LOC554174	0.0945
ZNF20	1.019
KIAA1843	1.1975
WDR17	-0.172571428571429
C15orf33	0.856
RNF113A	0.0365
CAMKK1	-0.852
CLCN2	-0.30525
ANXA6	-1.002
LOC340069	0.359
EMID1	-0.136
DPM3	0.21475
ELA1	1.2595
SLC25A13	-1.3295
KRT24	1.70425
SMPD1	-0.0706666666666667
TH	0.012625
COL6A2	0.514928571428572
ANKS1B	1.2625
GPR126	-2.6116
ZC3H12A	-0.284
TMEM47	0.189
C2orf51	-0.106666666666667
C1orf88	1.425
HSF2BP	0.17175
AKAP10	-0.397
RPAP3	-0.88
KLHDC8B	0.2465
STOM	0.3306
MUPCDH	0.072625
C10orf72	0.02125
PLEKHA3	0.435
TCP11L1	-0.6805
CWF19L1	-0.636
SPEF1	1.46384615384615
YSK4	0.353666666666667
ELN	1.9226
SAMD8	0.065
MPI	-1.08216666666667
MEPCE	0.3438
ABCC3	-0.242375
NANOGP1	-3.0745
KCNK17	-0.010375
HLA-DMB	4.34533333333333
RRAGA	0.43
ANGEL1	-0.30975
RBM32B	0.209
CPN1	-2.67175
MGC52282	-1.0325
HLA-A	1.15391666666667
OR9G4	0.234
EDNRB	-1.082625
SCD	-1.523
C14orf80	-0.214333333333333
BAGE2	-0.349
RABL4	1.52816666666667
RCVRN	-0.2955
SHANK1	0.392
NLRP7	-2.64825
CD226	0.468
STAT3	0.111625
SYNJ2	0.5333
TPCN2	-0.114833333333333
WDR36	-0.657333333333333
MBD4	-0.115
ROBO1	-1.1789
ST3GAL6	-3.44375
SLAMF8	2.13033333333333
ATN1	0.78
GPR141	1.02125
KRT36	-0.44
TPH1	0.157
DDX52	-0.59825
ZSCAN29	-0.0521666666666667
TRPT1	-0.0861666666666667
DPEP3	1.14025
DENND4A	-0.55775
TSPAN16	-1.135
PTCHD2	-0.184
LOC145814	-0.88625
CAP1	-0.303333333333333
EIF5A2	-0.548
NT5DC3	-1.5715
SEPT9	-0.92275
SEZ6L2	0.00450000000000001
EGFLAM	3.31775
VPS11	0.02175
NDUFB5	-0.419333333333333
CIDEA	4.27683333333333
IER5L	1.00275
N6AMT1	0.14375
FAM83C	-0.24025
OXR1	0.69625
IRX1	-0.2835
DGKB	-0.258
GCN5L2	-2.5625
MIR16	0.523375
FBXW9	-0.64375
WDR4	-2.23566666666667
PDC	-0.3615
VPS33B	-0.00224999999999997
HEXB	-0.6275
FLJ32214	1.24
TCEB3	-0.58325
CRLF1	-3.14875
ABI3BP	0.93
C8orf22	-3.30225
PYCR1	-0.65475
KIAA1706	0.2435
CDK5R2	1.03325
WAS	0.2165
C12orf60	-0.44825
CCBL2	-0.248375
MADD	0.465
C5orf34	-1.586
WDR42A	1.1592
KLF12	-1.1575
HSPA1A	3.5195
ITM2C	-1.86641666666667
DAPK2	1.2805
LOC442590	-0.615
SUMF2	0.2315
CENPA	-1.41392307692308
TMED5	-0.331
CDH6	-2.3656
BRP44	0.885875
THG1L	-0.5425
GABRA2	-0.514666666666667
C14orf166	-0.43
MYL1	-1.2564
TNFSF18	0.9095
PAP2D	-1.22483333333333
PPIB	-0.69475
KLHL4	-0.336625
SFN	-1.08766666666667
CCDC127	0.66925
FRAP1	-0.35125
GOLGA5	1.30475
SDCCAG1	-0.544875
MGC21675	-0.156333333333333
C10orf95	-0.7525
KIAA1345	-0.989833333333333
C1orf163	-1.1495
LACE1	-0.546833333333333
OR10K2	-0.1505
CENPN	-1.85144
TMED2	1.21175
UGT1A6	-1.163
ANG	-1.791
U2AF1	-1.27383333333333
CASC2	-0.1455
NMT2	-1.485
OSGEPL1	-0.530625
DFNB31	-0.8885
SLC6A20	0.28925
DKC1	-0.9805
FXYD4	-1.01825
WDR64	0.122
MGC5590	0.1495
CREBZF	-0.668166666666667
DAZ1	-0.325
PRPSAP1	1.22775
GCHFR	-1.1105
TTC7A	-1.611875
LOC196993	1.0505
UBD	-0.0193333333333333
S100A1	-0.57925
RPL6	-0.271
DNAJB6	0.34715
NAGS	0.2362
C2orf58	-0.89
KERA	0.854333333333333
MT1X	-0.7748
UBE2B	0.673
KEAP1	1.08225
MST1	-3.283875
OMA1	0.081
ABLIM2	1.08175
BCL2L13	-0.160333333333333
JAZF1	-0.265333333333333
TMEM63B	0.636
S100A8	-0.864
ARFIP2	0.55475
UROS	0.591
KHDRBS2	0.106
POLQ	-1.71025
SOAT1	-1.97825
SPAG4	-1.9605
MRPS30	-0.0628333333333333
LOC494141	-0.194333333333333
OR2T11	0.6035
ORAOV1	0.4963
ZNF184	0.4035
TCEB3B	-0.0516666666666667
ADAM21	-0.658
GDPD1	1.23375
SPINLW1	-0.570333333333333
PRR14	-0.0613333333333333
KCTD9	-0.2804
NUDT3	0.42575
KIAA1822	0.45
HIST1H4K	2.2175
DFNA5	-2.4495
GABPA	-0.49425
C14orf44	0.7445
POLB	1.11075
PTAR1	-0.50025
SEC31A	0.556
TRIM58	-2.1635
TAS2R14	-2.3815
VPS8	-0.16
H1F0	1.36933333333333
PRKCB1	-2.52683333333333
UGT2A1	0.631
TOR1B	-0.71675
LSS	-1.67975
C2orf19	0.586
HNRNPC	0.53
TMEM100	1.411
LOC116349	-1.21025
OR51M1	0.6005
CCDC142	-1.132
ISG15	0.367125
ZCCHC14	-0.265125
CREBL2	0.81175
TGDS	-1.5965
DC2	-0.11275
CACNA2D3	0.0637142857142857
ZNF429	-0.219125
LYPD6	1.3145
SUCLG1	-0.321666666666667
OR51I1	-0.795
MAGEH1	1.955
PRPF40A	-0.893
SMR3A	0.1515
SPINK2	-1.0285
THAP2	0.979625
NPY5R	0.269375
IRF4	-2.514625
SPESP1	-2.1695
OR10S1	0.4915
DTD1	-1.75925
TUBE1	-0.87675
DDX19A	-1.001
PDPN	-1.85775
TMEM34	0.574583333333333
MGAM	1.431
COL3A1	5.38405555555556
GFM2	-0.0212
OR5A2	0.051
PSG9	-1.00875
ARHGEF11	0.396833333333333
IVNS1ABP	-0.34425
SIGIRR	1.2855
DUSP19	-0.3935
DNAJC14	0.0743
ACSS1	0.196125
IL1RAPL2	0.3115
C4orf30	-1.295
SEPT4	1.833
LANCL3	-2.09
SPAG17	2.92266666666667
PRDX3	-1.291875
HNF1A	-1.259625
P4HA2	-1.028625
RFWD3	-0.724833333333333
MOV10	-0.766
DNAJA5	0.174
LOC729440	-0.18375
LOC200383	-0.1765
SMC2	-2.12075
MIXL1	-0.5795
TMEM9	-0.00499999999999999
FAM86A	1.317
ZNF174	0.1918
MYH14	-0.85075
CCR8	0.888
VPS37C	1.35383333333333
GPATCH1	0.145833333333333
B3GNT8	2.7335
TBX4	1.4945
CNR2	-0.0216666666666667
PCDH1	1.56225
C5orf29	2.80175
OCIAD2	1.357
PLCG2	0.03425
KIAA0247	1.232625
HRH3	0.48
CAPN13	2.485375
CCR1	-0.7876
MGC15523	-0.186833333333333
UVRAG	-0.432
DNAJA2	-0.432666666666667
ITGA2B	-1.45533333333333
CLDN5	4.01925
PTPRN2	-1.74035714285714
ZNF512	-0.841666666666667
PSAP	-0.100142857142857
CCDC140	-1.733
LRRC55	0.5605
CYP26C1	0.508
C8orf47	-0.63525
LYN	-0.461714285714286
DUSP6	-1.4225
TGFB3	3.20906666666667
ELK1	-0.09
PCDH11Y	2.496
HGD	-3.62825
C17orf58	2.78625
MYO3A	0.0800000000000001
SERPINE2	-4.0465
AARSD1	-0.964125
C14orf73	-1.8275
ADAM33	0.367
ZNF491	-0.423
MAPK6	-1.853
TCN1	6.18316666666667
SLC24A6	1.0665
UBE2R2	-0.046
H1FNT	0.663
TATDN2	0.834333333333333
LILRB1	1.07825
P2RY5	1.077
NUCB2	0.5855
C2orf37	-0.88425
SNX27	0.797166666666667
MTA3	0.1715
FOXO4	-0.0502857142857143
ID4	0.199833333333333
SOX5	-1.889
PXMP3	0.7905
OR52M1	0.4535
SFT2D3	-0.54375
INA	-2.249
MCOLN1	0.9905
NFIX	0.5655
CLEC14A	5.9125
HIBCH	-0.867666666666667
PLA2G5	0.41975
TIMM10	-0.1455
MED17	-0.3861
COL4A4	-0.907
TPP1	0.2665
GJA3	-1.11216666666667
TMPRSS5	-1.62725
AADACL3	-0.61
DNMBP	-0.58275
ENPP5	3.70566666666667
NQO1	-3.735
ZSCAN2	-0.00987499999999999
SEC24C	-0.464
GTF2A1L	-2.0445
AXIN2	0.078
FAM33A	-0.945416666666667
C16orf13	0.879
SPNS2	1.05525
TAF1	-0.2
AP1G2	0.446833333333333
RBM42	-0.189833333333333
HCN2	0.1185
EFHB	2.21866666666667
RUSC1	0.812
GRIK5	0.4555
USP21	0.488833333333333
ATAD3C	0.981
ORMDL2	0.859125
PRSS7	-2.9155
PSAT1	-5.2245
FLJ13195	-0.985333333333333
TBC1D1	-0.864166666666667
IFNG	1.049
OTOS	0.4935
ZNF773	0.842166666666667
EMD	-1.23925
RETN	-1.32333333333333
CCL8	3.328
APH1A	0.117625
COX18	-0.874375
GTF2IRD2	-0.4785
CCDC82	-1.94366666666667
PAFAH2	0.206777777777778
NPEPL1	-0.9438
RP11-114G1.1	1.0895
TP53INP1	0.727875
ZNF300	0.201666666666667
FOXL2	-2.1465
LARP2	0.56525
LATS1	0.20575
HTR6	0.12
SPOCK2	1.035
RNF144B	1.1405
HTATIP2	-1.311625
MGC10334	-0.063
CENTA2	1.85816666666667
FGF2	-0.5935
FXYD7	0.48475
PHYHIPL	-1.44328571428571
GPR34	4.69225
DDX6	0.112666666666667
OR10W1	0.3985
LHFPL1	-1.199
ZNF313	-0.231357142857143
VPS28	1.119
AP3M1	-0.8553
AKR1CL2	-0.62375
TRAF4	-0.285625
OR2B11	0.717
C19orf12	-0.270666666666667
AKAP9	0.4556
C1orf62	0.5995
SLC20A1	-1.5632
FAM112A	0.1245
LDB2	1.048
MRPS23	0.35425
KLK5	0.34325
SPTB	-0.382222222222222
EFEMP2	0.52325
EFNB2	0.806125
PCM1	0.476714285714286
NMNAT3	1.15625
TSG101	0.4025
C8orf40	0.135666666666667
NOB1	-0.503
ABHD3	-0.94175
GTF3C4	-0.27075
PIGN	0.233666666666667
GALNTL1	0.26325
AEBP1	1.610375
OR9Q1	0.7935
ANKRD2	0.37
CCL28	-2.115
TRIM38	0.491333333333333
TMCC1	0.336333333333333
SMG5	0.20175
LRRC7	-0.828
NCAPD2	-1.46233333333333
C6orf153	-0.5845
C1orf74	1.17375
OTUD6A	-0.126
DCP2	-0.512833333333333
TMEM24	-0.1605
RPL18	-0.145333333333333
TMEM177	0.085
LRRC37A3	1.29725
C1D	-0.364166666666667
LDHC	-0.5665
UBE4B	0.288333333333333
NIT1	0.903857142857143
BTN3A3	0.393125
RASD1	1.197125
COMMD3	0.5885
SHFM1	-0.3135
BIRC8	-0.12975
DUT	-0.8575
C12orf51	1.4435
LRRC59	0.4165
LY6H	0.68775
WDR22	0.766583333333333
EDEM1	0.448714285714286
ADH1A	3.7315
PANX2	-0.0142
CYP11B1	0.45
CDC73	-0.68525
GPR172A	0.345
GSTM3	-0.530923076923077
KCNA5	-0.323125
SERAC1	-0.614
NFATC2	0.82
ANAPC5	-0.2261
C15orf24	-0.21225
NFATC2IP	-0.814
TNRC6C	-0.301166666666667
MGC102966	-1.709
FGD5	0.336833333333333
MED9	0.11825
RAB13	0.306333333333333
C15orf49	1.267
CRYGS	-1.0851
C12orf53	-0.9846
LOC283693	-0.367
COX6B2	-0.38075
PHF14	-0.35025
FAM3A	-0.674
RPL13	-0.6661
PRDX2	0.083
FLJ34047	-1.807
PRMT3	-0.73375
KCTD19	-1.333
TRIM10	-1.1384
MGC26597	0.0022
GCNT4	0.271
GPRASP1	1.11425
CDKN1C	-0.385833333333333
RHBDL2	0.5027
HSPH1	1.4195
AQP1	3.508875
COL17A1	0.0584
GFAP	0.161
CDC16	0.05225
KIAA1614	-0.206
C6orf118	-0.06575
ZSWIM5	1.189
FAM83F	3.056
LYNX1	0.0203125
SYNPR	0.45425
XG	1.50166666666667
PRSS16	-1.962
KIF13B	1.09592857142857
PCDH9	2.838
HIST1H2AH	2.85883333333333
RBM18	-0.9475
ZNF626	-0.11975
HEXIM2	0.409666666666667
ITFG1	-0.3185
TUBG2	-0.9135
SFRS7	-0.424166666666667
C9orf14	0.232
EXTL1	-1.18275
GBP3	1.39366666666667
WDR5	-1.969
RARG	0.1205
MYO7A	-0.308125
CECR6	-0.378
C13orf3	-0.949625
SFRS18	-1.34525
ACVR1B	0.876
PSMD1	-0.7762
C7orf31	-0.7225
ILVBL	-0.166
IFNGR1	0.3355
RNF186	-0.16475
NOL9	-0.91225
MAGEL2	0.584
SLC29A2	-0.285
NHSL1	-2.03175
RBMX	-0.5245
PSORS1C2	0.71175
RAD51L3	-0.736166666666667
LCN6	1.92175
ORAI2	-0.7735
BRUNOL6	0.1482
OR4K5	0.1285
CDC123	-1.2705
MSLN	-1.864
WWTR1	-1.533
ZNF700	-0.0388333333333334
COBL	0.2825
PPP1R16B	0.298875
GAS7	-0.051
MDN1	-1.847125
HAAO	-0.6695
C9orf68	-0.29075
TNFAIP2	-0.492375
FOXN1	-0.4975
hCG_2033311	1.3905
ATP6V0D2	-0.947666666666666
RPL41	1.41125
SLC38A1	0.437625
ARHGAP6	-1.32136363636364
ADAD2	-0.38425
PHF20L1	0.052375
MCM3AP	0.0526666666666667
ST3GAL3	-0.433
SNX1	0.138833333333333
ELF5	1.56475
PARP3	-0.460625
RBM8A	0.4496875
LINGO4	0.372
ITGA9	0.157833333333333
ZFR	-0.06775
ACSL6	-0.342875
FLJ20699	0.5946
DAOA	1.23575
FABP4	6.8345
KCNB1	0.0655
CANX	0.4218
SLC25A28	-0.135333333333333
ADIPOR2	2.448
ECHDC2	1.64275
SMA4	0.148
FRZB	3.39975
PABPC1	-0.692
DMRTB1	-1.19342857142857
APOBEC3G	-0.887
CATSPER2	-1.735
CUEDC1	1.79316666666667
STARD9	-1.812625
CLDN8	2.334375
LOC23117	-0.899545454545454
E2F6	-0.438555555555556
TMEM126B	-1.46583333333333
DPY19L4	0.965
GIMAP5	3.65633333333333
NDUFA9	-0.364833333333333
FAM77C	3.692
CTPS2	0.74725
LOC51035	0.72325
WDSOF1	-1.08325
EGLN3	-2.290625
PITX3	0.896666666666667
OR52E8	0.095
GRM4	0.5825
KLK1	-2.345
GPM6B	-1.251875
RRAGD	-1.5985
PAGE5	-3.174
UCHL5	-0.7935
ULK3	0.0111666666666667
AIM2	0.414166666666667
PNO1	-0.905166666666667
OR2F2	1.117
GNAT2	-2.036
SIX1	0.4595
ST13	0.345583333333333
ZBTB44	-0.21125
TIMP2	-0.8365
ZMAT4	-3.017
GTF2IRD1	-0.694666666666667
ZNF19	0.460333333333333
ZNF714	-1.8
RSC1A1	-0.3085
C9orf80	0.1415
PSMA8	-0.6455
TMEM141	0.05775
COX4I1	0.00985714285714286
CTAGE1	0.167833333333333
DTWD1	-0.52625
HSD11B1	2.596
KRT6B	1.102625
ARID4B	1.671125
LHFPL3	0.752
WWP2	-0.318083333333333
ZNF326	-0.653666666666667
RGPD1	-0.7305
CTSH	-0.0215
FASTKD1	-0.782
PAF1	0.6981
TTC9C	0.01625
IFT57	-0.8981
PRSS36	0.4835
IL20RB	-2.014
ZNF592	0.128166666666667
DCTD	-0.526
CFP	2.31275
MFNG	0.12925
JMJD2B	2.045
ALDH3B1	-0.861
THSD4	3.05216666666667
KCNJ5	2.51983333333333
LMNA	0.4535
TBCD	-0.50025
ZNF250	0.509333333333333
CASQ2	1.551
PEG10	-0.0663333333333333
PRAME	-4.8944
NP	-0.20925
TRIM59	-0.0826666666666667
ZNF12	0.523375
XTP3TPA	0.51275
SIGLEC7	-0.794
PANK4	-0.54275
FAM70A	-2.368
SNED1	-0.124
HIP1	-0.000700000000000001
RAET1E	-0.981
AMAC1L2	-0.0745
AHNAK2	0.28325
TOE1	-1.44383333333333
RECQL4	-0.5
SPRYD3	1.531
DPAGT1	-0.38625
MAGED2	1.9411
ANKRD55	-0.253333333333333
TRPS1	3.33516666666667
DOK7	-0.3365
TFPI2	-3.97625
GTF2H3	-1.16033333333333
CYP4F11	-0.195625
LHX2	-2.3525
ATG16L1	1.28566666666667
ASB12	0.508
C1orf116	3.327375
NF2	-0.3214
POM121	-0.1326
PHYHD1	0.3001
TXNDC17	-0.3095
DKFZp779O175	0.55275
NUP62	0.131785714285714
MYO18B	-0.657833333333333
PRAMEF1	-0.4245
TCBA1	0.789428571428571
TMEM168	0.23975
FJX1	1.74883333333333
CLCF1	-0.08425
SEPN1	0.2045
IGSF2	-1.5145
NUDCD1	-0.807
TFF3	2.36983333333333
NDFIP1	0.0947857142857143
CHCHD4	-0.4125
TNR	0.3655
CUTA	-0.184833333333333
USP44	-2.863
DPP10	0.2745
IWS1	-0.841666666666667
PCGF1	0.18375
SULT1C4	0.0605
NTF5	-1.6875
PTPN13	-2.179
SSTR5	0.5315
SFRP1	-0.53625
IDH3B	-1.273375
SUOX	1.1205
TMCO5	-0.124
GOLT1B	-0.43825
MIB1	-0.0545714285714286
PCDHGB1	0.3165
SUSD1	0.057
ICAM5	-2.7115
PAPOLB	-0.438
URM1	-0.4027
TMEM106B	-0.2245
LRIG2	-1.101
SLC27A5	-0.76925
CLIC6	-0.7794
ZNF420	1.83133333333333
SCN9A	-2.1008
KIAA1909	-0.88875
ELMOD1	-2.3185
PRKAG1	0.1105
FAM64A	-0.691
EEF1G	0.50205
SMAD5	-0.258
INCENP	-1.13925
WASF2	-0.364
GARS	-1.5944
CDK10	-0.5872
HLX	-0.00950000000000002
MDM4	-0.106625
ZNRF1	-1.81392857142857
HHATL	-1.167
FAM21C	0.0637
HIST2H3C	1.5055
PFDN2	0.8375
ZNF200	0.2985
NDN	-0.044
HBA2	-2.53066666666667
FBLN5	1.7745
PUM1	0.225428571428571
TNNT1	-0.0885
C19orf59	0.126833333333333
HNRPH2	1.022
RAB7A	-0.0978333333333333
PMS2	-1.068
BIRC3	-0.900166666666667
NRSN2	0.546875
OR52K2	0.163833333333333
SPOCK1	-0.236357142857143
H2AFY	0.15075
RXRB	-0.02
ZNF638	-0.1065
ANKRD45	0.52
ACTN4	0.211666666666667
FXC1	-0.035
EIF2B5	0.319
VPS33A	-0.73275
PINK1	0.43375
FAM106A	0.057
SKIP	0.6921875
GAPDHS	0.682
MUM1L1	0.403
PSTPIP1	0.88375
CNTNAP1	-1.6033
CYP26A1	2.14825
APOL2	-0.2711
TACC2	-0.01925
COX7A2L	0.485285714285714
HSD17B1	-0.0131875
ARRB2	-0.56575
SLC7A6	-0.5517
HSD17B10	-0.213
RBJ	-0.223
NUP155	-1.5955
MRPL10	-0.323166666666667
CYCS	-1.936
CCDC46	-0.616
TECTA	0.8065
GNAL	-0.196
LPO	0.207
PEBP4	-0.17625
DDX11	-2.019
C18orf12	1.4385
TAF9B	0.0901666666666667
IMP4	0.2745
RPA4	-0.201666666666667
NDUFS1	-1.269
UPK1A	-1.64866666666667
ARRDC2	-0.0106666666666667
C18orf20	1.2995
AES	0.858571428571429
CD2BP2	0.263833333333333
C16orf54	-1.036
UGT2B17	-1.96571428571429
FGFR1	-0.549545454545455
CEACAM6	4.7789
CHRM5	-0.1345
CERK	-0.144
AP3S2	0.220857142857143
ANKS4B	-1.80625
CLCNKA	-0.3725
ZNF208	-0.26
HLA-DRB5	4.3155
CARKL	0.0975
GOT1	-0.934
CASP6	0.827375
HOXA1	-0.2155
RCL1	0.13975
ZNF181	0.534833333333333
RAB40B	0.846
MRPL38	1.319875
LRRN2	0.888
C3orf25	0.8
OR5D14	1.038
OR10AG1	0.122
BET1L	0.2433
FRY	2.37925
AK3L1	-1.3875
CSF3R	0.550166666666667
POLR3K	0.203666666666667
ATG2B	-0.201
EPS8	0.234833333333333
DARS	-1.24875
C10orf56	0.771166666666667
DAD1	0.177833333333333
RIOK1	-0.368833333333333
HERC2	-1.22575
HSD11B2	-0.2005
FAM96B	-0.2155
MGC13057	-1.87366666666667
BSN	0.66425
CAND1	-0.3005
HCST	1.88125
ACTR10	-0.504333333333333
OR8D4	-0.833
NASP	-2.1896
COL9A2	0.09
LYZL1	-1.062
GPC5	-1.64675
TBL3	-0.6065
CENTD2	0.00610000000000001
OR5AP2	1.35033333333333
TLR1	0.83575
LMO6	-0.202
ZIC2	-1.22325
CPNE5	1.70575
ZMYND15	0.52
FLJ22374	-1.021
CCDC106	0.44325
PARP16	-0.74425
PDIA3	-0.40875
C14orf126	0.223
CECR2	-0.0935
SFRS1	-0.224857142857143
FIGLA	0.011
DCP1A	0.202833333333333
MGC45800	-1.1855
TEKT1	0.4758
C10orf67	0.046
CLN5	1.549125
NTN2L	0.719
GLE1L	-0.47025
CES2	-0.2688
GNAS	-0.616666666666667
DDX53	1.24
TSPAN13	3.51075
MRPL52	-0.2175
SPIRE2	0.20075
TAS2R39	-0.021
SCUBE3	-0.067
UCRC	0.6337
CDKL3	-0.4275
KIAA1715	-0.243
ZNF345	1.186
RTF1	-0.511625
DHRS7	0.18275
RIPK4	-2.32816666666667
EXOSC2	-1.25866666666667
MS4A2	0.75525
FGF17	-0.342333333333333
WDR59	-0.99475
EVI2A	-1.471
IL17RC	0.6085
HS3ST1	1.6875
ITGB1BP2	-1.933
RBPJ	-0.892166666666667
GIMAP1	3.565
INE1	-1.1435
ALDH18A1	-0.424875
TPI1	-1.2255
GATA6	-0.197
CABP1	-1.766
ZNF484	0.83225
DAPK3	0.357
GJB1	-1.505
PIN1	-0.13425
SLC6A15	-3.449
CNO	0.03525
RIN2	1.144875
FRRS1	-0.436
CYorf15B	-4.39533333333333
DMRT3	0.364
ATAD1	-0.61375
OTUD4	-0.021
ATOH8	-0.7185
ZSCAN16	1.3875
ASCC1	-0.816
OTUD3	0.302
MGC33212	0.991833333333333
YME1L1	-0.91225
RP11-218C14.6	0.449
PCBP4	0.1745
TNFRSF10A	0.10675
CDH10	-2.0864
KL	2.073
SCP2	0.22225
C9orf119	0.402625
SON	-0.276166666666667
MAFK	0.3215
SBNO2	0.2655
SLC6A6	-1.24858333333333
SC4MOL	-1.23625
FAM35B	-0.4205
PPP1R9A	1.71275
PDZRN3	0.460142857142857
CXorf20	1.144
C6orf126	0.08625
