Hybridization REF	TCGA-BH-A0BQ-11A-33R-A115-07
SEC22C	-0.50825
GPR161	0.51025
RNF146	0.2085
WDR74	-0.3465
GALP	0.08
PURA	1.60125
DNPEP	0.591083333333333
RP11-78J21.1	-0.63975
ERBB2	1.659125
FANCM	-0.751583333333333
NEO1	1.04366666666667
DDX3Y	-4.5329
RPS3A	0.392125
MXRA7	0.536928571428571
LGALS3	0.5115
GLT8D1	-0.55
CFL2	-0.481833333333333
UPB1	0.0115
NAP1L5	0.7945
CLDN14	-1.85275
DHX38	-0.09875
BTBD1	-0.28175
TARS2	-0.282166666666667
ABCF1	-0.2396
FCF1	-0.192333333333333
LRRC49	0.23075
GUCY1B2	-2.14
C1orf177	-0.121
SMARCA4	-0.298714285714286
LRP8	-3.19366666666667
TAGLN3	-1.01475
MRPL14	-0.589
TTRAP	0.047
ZDHHC20	-0.14375
NFE2L3	-1.65425
KIAA1377	1.3705
PALMD	2.1961
TMEM43	0.4255
TTL	-0.917875
STAT5B	-0.490833333333333
SSB	-0.898875
OR10H5	0.1605
SLC22A13	-0.00775000000000002
AKAP3	-0.7555
TIMM23	-1.16033333333333
OAS2	0.871833333333333
KIAA0423	0.64225
TRIM11	-0.0798333333333333
GLIS3	0.69675
TMEM50B	0.100833333333333
ARHGEF4	0.798
DEGS1	-0.123636363636364
TBL1XR1	0.7005
G6PD	-2.00375
SP140	0.584
MUC17	-0.106428571428571
NUDC	-0.7347
DNAJC5B	0.442166666666667
SCARA3	0.302666666666667
CPA3	5.06233333333333
BCAT2	-0.324875
MFN1	-0.6145
NRG3	-0.0415
SNX11	-0.35225
PLEKHH1	-0.5875
GPR177	1.11116666666667
HCFC2	-0.05775
TCAP	-0.35625
MOCOS	-1.498
C14orf93	-0.04175
PRDM10	0.004
SLC16A4	1.31025
SRGAP1	-0.0655
VIP	0.47675
DUSP27	-0.00233333333333333
LILRA1	0.3148
MC2R	-0.5265
MGC24103	-1.7885
MBTD1	-0.8
FUT11	-1.04833333333333
USP33	-0.1119
C15orf39	-0.26225
MAP3K12	-0.011375
PAAF1	-1.666
BARHL1	0.2675
FLJ16165	0.229
PIWIL2	-1.89175
SYNE1	1.17309090909091
CMTM4	-0.189625
TSPYL1	0.8024
GUF1	-1.08383333333333
TMEM157	1.349
WDR44	0.31575
HIST1H3C	0.071
DKFZp666G057	1.11675
RNPEP	-0.20175
GAS2L2	0.451666666666667
ADH4	-2.52875
GRPR	0.709833333333333
FBXL17	2.719
ZBTB10	0.310416666666667
Gcom1	0.420722222222222
HTRA1	1.1446
ZNF585A	0.113166666666667
SLC26A2	0.807642857142857
OTOP3	-0.187666666666667
WISP1	-0.287777777777778
ATP2B4	-0.346416666666667
FLJ10769	0.6545
CRAMP1L	-0.43075
CHST12	-0.09425
RAB22A	0.499416666666667
TARDBP	-0.249571428571429
STAU1	-0.112
CRB3	1.20533333333333
MIG7	-0.373
CHMP1A	-0.283666666666667
ZNF160	0.288625
B3GALT6	0.215375
BARX1	-0.8515
C6orf167	-1.86125
NXNL1	0.2355
DHX29	-0.268875
HADHB	0.03125
PLXNB2	1.303375
ILDR1	0.29825
SLC15A3	2.283
GAS2	-1.23816666666667
C20orf69	0.409
NUMB	-0.131
TNIP1	0.641625
MESP1	1.506
PSKH1	-0.10475
NSFL1C	-0.382375
RHOG	0.36125
HEY1	-1.19766666666667
KNG1	-1.68575
ITGAX	0.8006
LIN9	-1.38233333333333
CANT1	0.1325
XRN1	0.0907857142857143
CCDC96	1.1251
HEATR6	-1.26433333333333
GNG7	2.21875
RUNX2	0.5039375
SOX1	0.810666666666667
FCRL5	0.5166
ZNF99	0.00474999999999999
FAM9A	-0.074
SNX22	0.423333333333333
MBNL3	-1.32966666666667
ODC1	-1.9276
ADORA2B	-0.227833333333333
NR2F6	0.12675
ZFYVE16	-0.165833333333333
SYNJ2BP	0.0687
POLE	-1.282875
E2F2	-1.975
THRA	1.41
PTGES2	-0.8145
HIP1R	0.878333333333333
TMUB1	-0.423333333333333
ENO3	-2.265
RSPH10B	-0.3435
CXorf39	0.12
IRGC	0.158
GPR109B	1.66575
FLJ13305	-0.5525
LCE3A	-0.3905
TNFRSF18	-1.1755
DET1	1.0045
TRPM3	0.438583333333333
C16orf79	-0.4205
FECH	-0.601666666666667
RAP2A	0.2525
CRIP1	1.2875
AZIN1	-0.546625
SLC7A7	2.13075
IL10RA	0.5125
TMEM64	-1.81325
CDC42EP4	2.024
C16orf58	0.0869
ARG2	-1.85075
POU5F1P4	-5.27625
FAM62B	-0.26175
DNAH8	-1.51722222222222
ASH2L	-0.266
TSLP	0.401333333333333
CNTNAP5	0.0104
TMEM16C	1.19775
IFNA14	0.8445
SLC1A3	0.556125
CABYR	0.8175
BCL7B	-0.5587
NUDT13	-0.743666666666667
C13orf28	0.239
C1orf53	-0.05225
ARL6IP4	0.3548
RPL35A	0.78475
EMR3	0.70725
RAB40C	0.17125
SLC41A1	0.2214
LRCH1	0.30775
LY6G5B	0.1905
FAM124A	0.275785714285714
MGC10981	-3.79916666666667
CLIP3	0.7307
MAP4K2	-0.520666666666667
CHIC1	0.465
SULF1	1.09583333333333
C20orf30	-0.687714285714286
PRDM5	-0.069375
ELOVL1	-0.286
C11orf48	-1.149375
SLC39A10	-0.88475
KCNV1	-0.403
ACP1	-0.446
ZMYM2	0.42625
B3GNT6	-0.215
C9orf69	-1.4055
C2orf15	-0.27225
C20orf166	1.177
HSP90AA6P	-0.454
EDG7	-0.0025
NEURL	-0.417375
LPL	5.00683333333333
CLEC2D	-0.272285714285714
GRRP1	3.32016666666667
CD8B	-2.6033
HIST1H3D	-1.49866666666667
SLC6A12	0.214625
FAM27L	-0.0985
CD84	0.3488
RASA1	-0.22
PHKG1	0.079
MAGEA11	-1.242
IMPA1	-0.8393
NPM3	-1.15775
RARRES1	4.858
SH3BP1	-0.05575
B3GNTL1	-0.401
ARPC5L	-0.834
KLHL26	0.28975
SIM2	-1.66275
GJC1	0.439
C20orf194	1.393
EXO1	-4.03125
SLC2A2	-1.53666666666667
LOC285074	-0.53625
LRG1	-0.1515
KIRREL	0.6235
PIK3R1	2.447
C4orf34	0.17375
MAF	0.338388888888889
ADCY4	4.34433333333333
ZMIZ2	0.5859
SLC46A3	1.00783333333333
STAMBP	-0.813666666666667
CCDC16	0.658
MS4A12	0.076
TCF20	-0.42075
LRRC46	0.6225
C20orf152	-0.42625
MRPS6	-1.02875
ABCB11	-0.3375
KCNC2	3.132
CDH19	0.146166666666667
C9orf123	0.310166666666667
SSH3	0.980625
LDLRAD1	-2.135
CCBE1	-0.04375
ZNF135	1.8125
TAAR1	0.58
WFDC12	-0.189
CCDC42	0.176166666666667
FLJ12529	-0.5305
PER1	2.66033333333333
TIMM50	-0.762333333333333
SMARCAD1	-0.091
FAM26C	-0.368
TP53TG3	-0.0778333333333334
SH3RF1	1.4292
LMCD1	1.67575
GPR63	-0.1585
FLJ21986	-1.421875
AIFM3	-0.793
MICAL1	0.347833333333333
BLZF1	0.150166666666667
IQCA	3.35583333333333
PCDHGC3	-0.7055
SAC	-0.06725
BCL6B	1.7925
DDO	0.64425
MARCO	3.3965
DCHS1	1.81916666666667
C1orf170	0.471666666666667
CD200R1	0.3884
C22orf15	-0.4935
SEPT11	-0.580333333333333
ADNP	0.06925
UST	0.4592
C13orf34	-1.769
RFFL	0.0465714285714286
APBA3	0.0305
C2orf60	-0.898625
CUTL1	-0.2633
PMS1	-0.617125
ZNF689	1.621
EIF3E	-0.1425
IL9	-0.107166666666667
RPL31	0.471625
LY9	0.736666666666667
ATP2B3	0.318
KDELR2	-0.693166666666667
TFCP2	-0.4155
NLRP12	-0.39025
FLJ45422	0.37975
TLE4	0.6197
ZNF570	-0.3875
FLJ43806	0.5475
TLK2	-0.688625
CIR	0.62175
MARS2	-0.4985
COL24A1	-0.126
SDF2L1	-1.1455
HIBADH	-0.404166666666667
IGFBP3	-2.2
C12orf23	0.0245
PSPC1	0.07225
C20orf43	-0.1595
TRAV20	-0.6285
ARHGAP24	1.266875
KIAA1975	-0.508625
C1QA	3.5933
DNTT	-5.07216666666667
C10orf6	-0.668416666666667
C11orf41	0.66525
HNRPF	-0.465125
COL11A1	1.09116666666667
UBAP2	-0.104
CDKN2AIPNL	-1.383
C20orf174	2.589
SPRED2	0.03975
PLA2G12A	-0.728333333333333
ICEBERG	0.498666666666667
SCN10A	0.446
C11orf65	-0.09525
GBP5	2.2385
PITPNC1	-1.0025
POU3F3	3.3365
NCOA7	1.824875
LIN7C	-0.2975
LOC348840	0.07
NKX2-2	-1.33875
ANKRD13D	0.295125
LOC123688	0.68675
FUT2	0.689166666666667
TAAR8	0.2165
FZD4	0.400416666666667
PNMA3	-0.176333333333333
OR4L1	0.6955
WIT1	-2.76575
EXOC3L	1.01975
ATPBD4	-0.3502
KRBA1	0.1565
UBXD6	-0.5595
HOXB7	-0.759285714285714
C7orf23	-0.677
UNQ338	2.04075
STAB2	2.82775
CDC20B	0.503333333333333
IRF9	1.43375
CENTG1	0.477
TNPO2	-0.4655
MCPH1	-0.05
BMS1P5	-1.08275
SLC26A7	0.44225
HIST1H3J	-0.477
C9orf3	0.4636
LBH	1.898625
MYO1D	1.010875
PTDSS2	0.17725
NFU1	0.40825
DEPDC4	-1.07175
WNT7B	0.7435
GLP2R	0.157666666666667
SETD4	-0.4644
DYNLT3	-0.9353
FKBP11	0.178833333333333
SESTD1	0.688833333333333
FLII	0.48725
RPS16	0.2871
CHPF	0.0795
CSNK2A1	-0.908166666666667
SUMO1P1	-1.2335
FKBP6	-0.2495
ZNF214	0.4475
TWIST1	1.26766666666667
DDX56	-0.581333333333333
TRAM1L1	1.2274
EPO	-3.024
MRPS18B	-0.27075
ZNF682	0.128166666666667
RPL14	0.2165
MAFF	1.627
LOC51136	-0.8315
LY96	-0.183
DDX20	-0.37175
ABTB1	1.2685
ARL5A	0.2621
CCT6A	-1.53925
HEPACAM	-0.3202
EHHADH	-0.6745
RBAK	0.128
CGB1	1.314
ITGB5	0.6294
YIPF3	0.442
FKBP2	0.17425
NR1D1	0.9898
TMEM110	0.072
NEK2	-3.85233333333333
PRAMEF8	-2.93825
C20orf52	-0.583166666666667
PCDHGA3	0.397
VWA3B	-0.1515
NDUFA5	-0.1065
THAP9	-0.94925
FLVCR2	-0.869833333333333
AP1S1	-2.943625
SMAD6	-1.6565
SAV1	1.527875
SAT1	0.78075
ZNF251	0.313875
ADAMTS7	1.3494
RPP38	0.2075
C1orf211	-1.662
YPEL2	0.6238
RBMS1	0.99075
ZNF445	-0.124333333333333
NRXN2	1.41633333333333
PGBD4	-0.039375
UGT2B28	0.35425
WBSCR16	-0.2667
NLRC3	0.1465
ASTL	0.21375
ST6GALNAC1	-1.858
ZADH2	-0.222375
MLLT4	0.936666666666667
ARL6	-0.855666666666667
MEF2C	1.472
CBFA2T3	-0.6335
AFF3	0.725928571428571
COG7	-0.333333333333333
MYB	-1.20133333333333
PLXNA3	-0.3895
XRCC2	-2.19366666666667
MMS19	0.06475
ST8SIA5	-0.330125
CHPT1	1.1505
KIAA1712	-0.395375
OR6X1	0.7785
ACTR3	-1.18725
UGCG	1.1595
OR4P4	-0.2705
ZAP70	-2.45475
LPP	1.715375
ZNF485	-0.46725
PTPRCAP	0.354
IL12RB1	0.16275
ATRX	-0.0263
CHST8	-0.686125
C14orf109	-0.4675
ARV1	-0.238
NMB	0.988428571428571
COX5A	-0.579
EIF6	-0.67125
MPPED2	1.07966666666667
SEMG1	-1.1515
CHRDL1	1.5515
TRAF3IP2	1.56725
WNK2	0.250125
LILRA4	2.47766666666667
LAMA2	4.8595
PXT1	0.39
RLBP1	-2.151
CD300C	0.189
SLTM	-0.29075
FLJ10404	0.425625
APOBEC3D	-2.36566666666667
RENBP	-0.0251666666666667
ATXN7L1	-0.104
NID1	0.553
TUBGCP3	-1.168375
ITIH5	1.99177777777778
CCDC110	1.60025
C8A	-2.52625
MGC87042	-1.7125
HOXC13	-2.447
TFDP2	-1.597
HCP5	1.1205
POLI	0.52625
UCN	-1.26083333333333
ZNF764	-0.150833333333333
C8orf45	0.143
FHL3	0.48775
SPATA5L1	-0.5065
MMRN2	3.77683333333333
NDST1	0.612166666666667
COL20A1	-0.319666666666667
ZNF248	-0.186
PELP1	0.257
MBL2	-1.62366666666667
RNF41	-0.059625
C5orf24	0.788375
THOC5	-0.302875
SERINC3	0.0951666666666667
RP11-151A6.2	0.39925
CDCP2	-0.04825
HIST1H2AA	-0.3635
C11orf75	0.5145
FKBP7	0.1735
DDOST	-0.23325
GPNMB	0.707
TTF2	-1.5258
KCNT1	-0.211333333333333
SLC39A14	-0.435875
NGRN	-0.0509
GPR137B	1.418
MECP2	0.2415
PSMA1	-0.34825
C16orf73	-4.51925
TMEM60	-0.105833333333333
CSN3	3.4405
NOS1	0.0148333333333333
RAB7L1	-0.579666666666667
YBX2	-0.614
KIAA1166	0.400375
FUBP3	-1.05516666666667
ABCG1	-0.164
ACACA	-0.633333333333333
ARL11	0.3116
ATOH1	-0.33
ODF1	-0.405833333333333
CREB3L3	-0.5085
TMEM127	1.12692857142857
DSCAML1	1.35325
PLN	2.09266666666667
LYPLA1	-0.8295
PRDM9	-0.92775
SASP	1.2895
PLUNC	-0.1395
INTU	1.16175
HISPPD1	0.23525
LNPEP	-0.700333333333333
YARS2	-0.5186
APCDD1L	0.3325
ZCCHC4	-0.8069
FBXO22	-1.695
TTLL13	-0.0815
ZNF669	-0.154
PTGDR	2.41625
DDX27	-0.3415
KIAA0409	-0.292166666666667
GJB6	-0.2265
ASB8	0.2155
PLP2	0.102666666666667
MEPE	1.123
OR10J5	0.25
KRT222P	1.23325
COQ7	-0.312
C1orf101	0.808
RERG	2.5848
CHMP5	-0.67025
THAP11	0.0785
ZNF43	-0.0415
ZRANB3	-0.969
KRT13	4.656375
MRPL19	-0.591125
RBBP9	-0.088375
SPATA17	0.18
BXDC5	-0.182
PAFAH1B1	-0.5375
MAGEE1	0.5495
OSTF1	-0.16475
KIAA0323	0.275666666666667
TXNDC13	0.7715
CNTN4	1.227375
LCE1B	0.6815
UNQ501	0.68225
ZNF154	0.164
C3orf64	1.548
SYT5	0.2709
PON1	-0.129166666666667
FLJ10357	0.44525
ATP4A	-0.4095
GNPDA1	-1.252
MGAT1	1.1045
C14orf121	0.19275
SLC35B2	0.1625
MIER3	0.2545
CHEK1	-3.804125
ZNF8	-0.695666666666667
TXNDC1	-1.15133333333333
CKB	-0.7872
RTN3	0.0919285714285714
FZD2	-1.371
PART1	0.39075
PSMB6	-0.82925
PCDHB8	-0.708
PHC3	-0.1902
PPP1R8	-1.15333333333333
NOVA2	1.10033333333333
TNFRSF11B	-1.26075
GOLPH3	-0.0531666666666667
UBLCP1	-0.3545
SUHW3	-0.5335
TTLL1	0.8255
OPN4	0.044
OR13G1	-0.267
ZPBP2	0.1685
HSD17B11	-0.894375
C9orf50	0.423
DHDDS	-0.0819285714285714
CTSW	0.6348
NEFM	-1.2485
MRPL28	-0.975
SYN1	1.077
PIGV	0.364333333333333
ZIM2	1.09875
APBB1	1.30633333333333
SND1	-0.591
C1orf123	-0.0501666666666667
CHD3	-0.2365
BHLHB8	-0.0065
RNASE2	-0.610666666666667
BCAP31	-0.104375
SLC25A44	-0.0913333333333333
CHD6	0.6131
PIB5PA	1.834
SELS	-0.125375
LOC541471	-0.675625
FAT2	2.7565
ZNF81	0.539
OR4C16	-0.1425
FLJ10081	0.1966
LRRC4	0.7565
CS	-1.3295
N4BP2	0.709125
IGFBP7	1.926
ZNF318	-0.0168333333333333
NDNL2	0.106625
ZNF609	0.66975
SIRT4	-0.66225
EXOSC10	-0.0285
ECE2	0.603083333333333
OVGP1	0.3745
GTPBP3	-1.25575
PACS2	0.6439
C19orf36	-0.305166666666667
ARL4C	1.59275
ATG4B	-0.12375
UBQLNL	1.22375
RHOXF2B	-4.666
PLEKHG2	-0.362
GALR1	-0.385
AQP4	0.3965
HDAC7A	1.043
DCUN1D3	0.65675
OR8A1	-0.5295
CCRN4L	0.394
CBR4	-0.609166666666667
KIFC1	-4.2375
SLC7A14	-0.693166666666667
LHX5	0.437
TRPC7	-0.113
LPXN	-1.177
SERPINA1	-2.203125
RPS13	0.0746
BPIL3	0.112
PRKAA1	-1.12425
FADS2	-0.536
ENAH	0.6705
PRO1768	-0.293
APBA2BP	-0.4835
LIPH	1.74
C3orf33	-0.0435
RCC2	-0.178142857142857
ALDH1A2	-2.7283
RNF103	1.58775
AHCY	-0.547375
ALG12	0.399
CCL17	1.4245
ZNF543	0.713333333333333
ESRRG	1.935
CNGA1	1.5535
RDH5	1.59816666666667
OTX1	-0.6498
PTGFR	0.200833333333333
CDR2	-0.35325
SELE	1.337
NLGN2	-0.0453333333333333
EXOSC9	-1.233
ZNF566	-0.0766666666666667
KLRC2	-2.249
GPR12	0.2495
KIAA0196	-0.02925
PDRG1	-0.757
SSR3	-0.813071428571429
MSI1	-0.476
CST9	0.414
CC2D1A	0.704875
PLAGL1	1.02316666666667
ZNF778	-0.909
RNF2	-0.681125
KLF6	3.38016666666667
THBD	2.71566666666667
tcag7.1314	1.16725
NR5A1	0.1615
ABCD2	0.33225
DNAJC7	-3.42125
CLEC4C	0.102
TM2D3	0.0195
CCDC4	0.333
PLAC2	-0.6375
DCD	3.656
FAAH	1.16625
POLA1	-0.625666666666667
TM7SF2	-0.31625
FLJ39822	-0.137833333333333
FLOT2	0.40575
MAP4K1	-0.271833333333333
SRP68	-0.661875
C21orf74	0.3475
ARPC5	-0.210625
LOC126075	1.3025
HECW2	-0.0175
ZDHHC4	-0.3805
ANKRD42	0.9339
PDE9A	0.587166666666667
ABCA8	2.0775
NDUFS2	-0.453
UBR5	-0.979875
BTBD16	-2.52
LOC554174	0.0615
ZNF20	-0.101
KIAA1843	0.108
WDR17	0.284714285714286
C15orf33	0.783
RNF113A	-0.98325
CAMKK1	0.337
CLCN2	-0.624
ANXA6	-1.6705
LOC340069	0.244
EMID1	0.69975
DPM3	-0.4885
ELA1	-0.2335
SLC25A13	-0.7981
KRT24	0.50575
SMPD1	0.462166666666667
TH	-0.00325
COL6A2	0.998428571428571
ANKS1B	0.64175
GPR126	-2.201
ZC3H12A	1.11766666666667
TMEM47	1.3105
C2orf51	-0.294
C1orf88	1.359
HSF2BP	-0.62425
AKAP10	-0.12025
RPAP3	-0.837
KLHDC8B	0.6385
STOM	1.2876
MUPCDH	-0.1635
C10orf72	0.33175
PLEKHA3	-0.107
TCP11L1	-0.991
CWF19L1	-1.384125
SPEF1	0.891083333333333
YSK4	1.51266666666667
ELN	1.2262
SAMD8	-0.165333333333333
MPI	-0.548166666666667
MEPCE	0.3308
ABCC3	-0.1535
NANOGP1	-3.219
KCNK17	3.275125
HLA-DMB	4.35666666666667
RRAGA	1.2875
ANGEL1	-0.835
RBM32B	-0.2265
CPN1	-2.68375
MGC52282	0.0492
HLA-A	1.53283333333333
OR9G4	0.036
EDNRB	0.89025
SCD	-2.54685714285714
C14orf80	-0.779
BAGE2	-0.078
RABL4	0.6215
RCVRN	-0.055
SHANK1	0.028
NLRP7	-3.5505
CD226	0.306
STAT3	0.8818125
SYNJ2	-0.6811
TPCN2	-0.172666666666667
WDR36	-0.668416666666667
MBD4	-0.783
ROBO1	-0.8284
ST3GAL6	-2.94925
SLAMF8	1.96333333333333
ATN1	0.683666666666667
GPR141	0.566666666666667
KRT36	-0.787
TPH1	0.932
DDX52	-0.5005
ZSCAN29	-0.2835
TRPT1	-0.3525
DPEP3	0.38625
DENND4A	-0.448
TSPAN16	0.578
PTCHD2	0.556
LOC145814	-0.54575
CAP1	-0.22
EIF5A2	-0.977
NT5DC3	-0.11425
SEPT9	-1.298375
SEZ6L2	-0.037
EGFLAM	4.549
VPS11	0.90825
NDUFB5	-0.360666666666667
CIDEA	4.95916666666667
IER5L	-0.2925
N6AMT1	-0.74375
FAM83C	-0.34675
OXR1	0.66775
IRX1	1.2945
DGKB	-0.1265
GCN5L2	-1.28925
MIR16	-0.162
FBXW9	0.425
WDR4	-1.75216666666667
PDC	0.016
VPS33B	-0.47925
HEXB	-0.69475
FLJ32214	0.12275
TCEB3	-1.08075
CRLF1	-0.979
ABI3BP	1.48725
C8orf22	-3.96625
PYCR1	-1.128
KIAA1706	1.68675
CDK5R2	0.633
WAS	-0.1625
C12orf60	-1.99525
CCBL2	0.040125
MADD	0.1225
C5orf34	-2.39175
WDR42A	0.3607
KLF12	1.0445
HSPA1A	1.013
ITM2C	-0.88825
DAPK2	2.79633333333333
LOC442590	0.5395
SUMF2	0.150375
CENPA	-3.82107692307692
TMED5	-0.581125
CDH6	-0.3693
BRP44	-0.257875
THG1L	-1.66525
GABRA2	-0.794
C14orf166	-0.1965
MYL1	-0.9234
TNFSF18	0.109
PAP2D	-0.744
PPIB	-1.08625
KLHL4	0.133125
SFN	0.456333333333333
CCDC127	-0.26775
FRAP1	-0.27375
GOLGA5	0.80025
SDCCAG1	0.485
MGC21675	0.143833333333333
C10orf95	-0.79325
KIAA1345	0.2655
C1orf163	-0.853
LACE1	-0.627166666666667
OR10K2	0.197
CENPN	-2.863
TMED2	-0.21025
UGT1A6	-1.437
ANG	-0.0695
U2AF1	-1.625
CASC2	1.037
NMT2	0.1245
OSGEPL1	-0.69475
DFNB31	-0.389
SLC6A20	0.153
DKC1	-0.899
FXYD4	-0.37275
WDR64	0.33525
MGC5590	0.6745
CREBZF	-0.326333333333333
DAZ1	-0.093
PRPSAP1	0.178
GCHFR	-0.867
TTC7A	-0.28425
LOC196993	-0.00800000000000001
UBD	2.15233333333333
S100A1	0.85225
RPL6	-0.3165
DNAJB6	0.3844
NAGS	1.3623
C2orf58	0.203
KERA	0.405666666666667
MT1X	2.0275
UBE2B	0.7651
KEAP1	0.13825
MST1	-1.641375
OMA1	0.1
ABLIM2	0.8725
BCL2L13	-0.449416666666667
JAZF1	0.167833333333333
TMEM63B	-1.029
S100A8	-0.6807
ARFIP2	0.75
UROS	-0.30425
KHDRBS2	0.0345
POLQ	-3.481875
SOAT1	-1.7325
SPAG4	-2.34775
MRPS30	-0.710666666666667
LOC494141	-1.10875
OR2T11	0.435
ORAOV1	-0.6835
ZNF184	-0.445
TCEB3B	-0.00416666666666667
ADAM21	-0.3815
GDPD1	-0.106
SPINLW1	0.0755
PRR14	-0.2505
KCTD9	1.5546
NUDT3	-0.9475
KIAA1822	0.6721
HIST1H4K	0.899
DFNA5	-1.14975
GABPA	-0.21675
C14orf44	0.4645
POLB	-0.2105
PTAR1	0.02
SEC31A	-0.0668
TRIM58	0.00124999999999999
TAS2R14	-0.932
VPS8	-0.165125
H1F0	0.372333333333333
PRKCB1	-2.714
UGT2A1	-0.421
TOR1B	-0.77175
LSS	-0.770416666666667
C2orf19	-0.435
HNRNPC	-0.0863571428571429
TMEM100	1.79383333333333
LOC116349	-0.86775
OR51M1	0.001
CCDC142	-0.84725
ISG15	0.42575
ZCCHC14	0.166625
CREBL2	0.60625
TGDS	-0.99925
DC2	-0.2285
CACNA2D3	-1.4225
ZNF429	-0.9495
LYPD6	1.32133333333333
SUCLG1	-0.337
OR51I1	-0.8355
MAGEH1	2.1385
PRPF40A	-0.335
SMR3A	0.6495
SPINK2	0.72
THAP2	-0.659875
NPY5R	0.274125
IRF4	-2.59275
SPESP1	0.886333333333333
OR10S1	0.196
DTD1	-0.25475
TUBE1	-1.2025
DDX19A	-0.8895
PDPN	-0.4065
TMEM34	0.298
MGAM	0.3175
COL3A1	5.06294444444444
GFM2	-0.8354
OR5A2	-0.112
PSG9	-0.135333333333333
ARHGEF11	-0.2045
IVNS1ABP	-0.0220625
SIGIRR	0.78925
DUSP19	-0.351875
DNAJC14	-0.61
ACSS1	-0.04475
IL1RAPL2	-0.5465
C4orf30	0.01025
SEPT4	3.13975
LANCL3	-0.6905
SPAG17	0.942666666666667
PRDX3	-1.15775
HNF1A	-1.21
P4HA2	-1.101375
RFWD3	-1.3005
MOV10	-0.17875
DNAJA5	0.218714285714286
LOC729440	0.3135
LOC200383	0.847375
SMC2	-2.32525
MIXL1	-0.5505
TMEM9	-0.006
FAM86A	-0.021
ZNF174	-0.2681
MYH14	-0.17275
CCR8	0.14125
VPS37C	0.328666666666667
GPATCH1	-0.0348333333333333
B3GNT8	2.3605
TBX4	-0.01125
CNR2	-0.1275
PCDH1	0.9485
C5orf29	1.74925
OCIAD2	0.75125
PLCG2	1.2305
KIAA0247	1.719375
HRH3	-0.1313
CAPN13	3.202625
CCR1	-0.7773
MGC15523	0.2195
UVRAG	0.544666666666667
DNAJA2	-0.678666666666667
ITGA2B	-0.8035
CLDN5	5.078625
PTPRN2	-1.39092307692308
ZNF512	-0.191
PSAP	0.0617857142857143
CCDC140	-0.734
LRRC55	-0.469666666666667
CYP26C1	-0.0405
C8orf47	2.96275
LYN	0.208625
DUSP6	1.68233333333333
TGFB3	3.06786666666667
ELK1	-1.1007
PCDH11Y	0.0346666666666667
HGD	-1.43925
C17orf58	-0.2465
MYO3A	0.94
SERPINE2	-3.48466666666667
AARSD1	-0.71
C14orf73	-0.98075
ADAM33	0.9955
ZNF491	0.65
MAPK6	-1.1555
TCN1	2.70516666666667
SLC24A6	0.8375
UBE2R2	0.33225
H1FNT	-0.416
TATDN2	-0.0318333333333333
LILRB1	0.91625
P2RY5	1.8965
NUCB2	-0.07225
C2orf37	-0.96825
SNX27	0.705333333333333
MTA3	-0.234125
FOXO4	0.551625
ID4	3.137
SOX5	-1.23466666666667
PXMP3	0.351875
OR52M1	0.122
SFT2D3	-0.26475
INA	-3.48033333333333
MCOLN1	0.88925
NFIX	1.6296
CLEC14A	5.60516666666667
HIBCH	0.107833333333333
PLA2G5	1.53175
TIMM10	-0.839
MED17	0.5077
COL4A4	-0.5115
TPP1	0.0836666666666667
GJA3	-1.30466666666667
TMPRSS5	-0.12775
AADACL3	0.2405
DNMBP	-0.1855
ENPP5	3.20016666666667
NQO1	-2.0235
ZSCAN2	-0.75375
SEC24C	-0.151166666666667
GTF2A1L	-0.2485
AXIN2	0.1433
FAM33A	-2.30125
C16orf13	-0.097875
SPNS2	1.561
TAF1	0.3585
AP1G2	-0.0248333333333333
RBM42	0.936333333333333
HCN2	1.9085
EFHB	1.10333333333333
RUSC1	-0.306
GRIK5	-0.255
USP21	-0.487833333333333
ATAD3C	1.5895
ORMDL2	0.46425
PRSS7	-3.3545
PSAT1	-3.16475
FLJ13195	-1.08483333333333
TBC1D1	0.362666666666667
IFNG	0.30475
OTOS	-0.127
ZNF773	0.503333333333333
EMD	-2.4965
RETN	-0.69925
CCL8	3.165
APH1A	-0.13675
COX18	-0.37725
GTF2IRD2	-0.6775
CCDC82	-0.497166666666667
PAFAH2	0.0185
NPEPL1	-0.6639
RP11-114G1.1	0.2885
TP53INP1	0.61425
ZNF300	-0.059
FOXL2	-3.206
LARP2	-0.164166666666667
LATS1	0.31875
HTR6	-0.4085
SPOCK2	0.517
RNF144B	2.39816666666667
HTATIP2	-1.454125
MGC10334	0.367333333333333
CENTA2	1.9085
FGF2	1.30925
FXYD7	0.03775
PHYHIPL	-1.607
GPR34	3.9805
DDX6	-0.509
OR10W1	0.3405
LHFPL1	-0.311
ZNF313	-0.721
VPS28	0.5805
AP3M1	-0.7744
AKR1CL2	-0.124
TRAF4	-0.52275
OR2B11	0.201
C19orf12	0.652833333333333
AKAP9	0.431
C1orf62	-0.173666666666667
SLC20A1	-1.7609
FAM112A	-0.0685
LDB2	2.055375
MRPS23	-2.15525
KLK5	4.927375
SPTB	-0.48075
EFEMP2	1.509
EFNB2	1.211
PCM1	0.627571428571429
NMNAT3	1.741875
TSG101	0.3025
C8orf40	0.282333333333333
NOB1	-0.103
ABHD3	-1.58175
GTF3C4	-0.43775
PIGN	0.3025
GALNTL1	2.89725
