Hybridization REF	TCGA-AV-A03E-20A-01R-A00Z-07
TSG101	-0.121333333333333
C8orf40	0.579166666666667
NOB1	-1.2185
ABHD3	-1.6295
GTF3C4	-0.97825
PIGN	-0.0538333333333333
GALNTL1	-0.93025
AEBP1	-2.723
OR9Q1	1.0285
ANKRD2	0.1035
CCL28	-5.073
TRIM38	0.0846666666666667
TMCC1	-1.45725
SMG5	0.53675
LRRC7	-0.813
NCAPD2	-1.20716666666667
C6orf153	-0.94025
C1orf74	-0.49775
OTUD6A	1.1335
DCP2	-1.2625
TMEM24	-0.86325
RPL18	-1.36716666666667
TMEM177	-0.8375
LRRC37A3	0.63
C1D	-1.99266666666667
LDHC	-3.06575
UBE4B	0.155
NIT1	0.327714285714286
BTN3A3	-0.113875
RASD1	-1.695375
COMMD3	0.0465
SHFM1	1.23025
BIRC8	-0.9695
DUT	0.7015
C12orf51	0.7435
LRRC59	0.081
LY6H	-1.102
WDR22	0.729416666666667
EDEM1	0.300357142857143
ADH1A	0.829
PANX2	-0.1042
CYP11B1	1.489
CDC73	-3.1345
GPR172A	0.39125
GSTM3	-3.50315384615385
KCNA5	-0.6685
SERAC1	-0.919666666666667
NFATC2	-2.2185
ANAPC5	-0.3705
C15orf24	0.1655
NFATC2IP	-0.741166666666667
TNRC6C	-0.234333333333333
MGC102966	-3.535375
FGD5	-2.9288
MED9	0.2965
RAB13	1.71483333333333
C15orf49	-0.206
CRYGS	1.1868
C12orf53	0.481
LOC283693	0.065
COX6B2	-0.4685
PHF14	-0.804
FAM3A	-0.107625
RPL13	-0.3783
PRDX2	-1.0708
FLJ34047	-1.80675
PRMT3	-1.47525
KCTD19	-2.4975
TRIM10	-0.318
MGC26597	0.1026
GCNT4	0.554
GPRASP1	-0.3665
CDKN1C	-3.3914
RHBDL2	-1.34322222222222
HSPH1	-0.679
AQP1	-2.436875
COL17A1	-3.1229
GFAP	0.76775
CDC16	0.838
KIAA1614	-0.154
C6orf118	0.1415
ZSWIM5	-0.55575
FAM83F	-1.178
LYNX1	-0.3835
SYNPR	-0.5625
XG	-1.47716666666667
PRSS16	-3.44771428571429
KIF13B	1.193
PCDH9	0.985625
HIST1H2AH	-1.3035
RBM18	-0.311
ZNF626	-2.1965
HEXIM2	0.882833333333333
ITFG1	-1.9515
TUBG2	-0.5395
SFRS7	-1.191
C9orf14	-0.348
EXTL1	-1.6375
GBP3	-1.94933333333333
WDR5	-1.58075
RARG	0.679
MYO7A	-1.305125
CECR6	-2.614
C13orf3	-1.438
SFRS18	1.33475
ACVR1B	0.9225
PSMD1	0.1124
C7orf31	0.194833333333333
ILVBL	-0.271
IFNGR1	-0.83875
RNF186	-0.388
NOL9	0.116
MAGEL2	1.71525
SLC29A2	-0.905
NHSL1	-3.72925
RBMX	-1.117
PSORS1C2	0.867875
RAD51L3	-0.694416666666667
LCN6	0.301666666666667
ORAI2	0.043625
BRUNOL6	1.0986
OR4K5	1.137
CDC123	-1.491375
MSLN	-2.4915
WWTR1	-1.60083333333333
ZNF700	-0.102333333333333
COBL	-0.11
PPP1R16B	-1.413125
GAS7	-2.39622222222222
MDN1	-0.650375
HAAO	-0.3165
C9orf68	1.224
TNFAIP2	1.458625
FOXN1	-0.1425
hCG_2033311	0.372166666666667
ATP6V0D2	5.0814
RPL41	-0.355875
SLC38A1	1.319875
ARHGAP6	-2.07733333333333
ADAD2	-0.67725
PHF20L1	0.4011875
MCM3AP	0.333333333333333
ST3GAL3	0.314666666666667
SNX1	-0.295
ELF5	1.6345
PARP3	0.83525
RBM8A	-0.6416875
LINGO4	-1.072
ITGA9	-1.24466666666667
ZFR	-0.23375
ACSL6	-0.768571428571429
FLJ20699	-0.7605
DAOA	1.057
FABP4	2.8335
KCNB1	-1.7775
CANX	-0.8922
SLC25A28	0.614166666666667
ADIPOR2	-0.464875
ECHDC2	-1.86825
SMA4	-1.14625
FRZB	-0.1245
PABPC1	-0.834333333333333
DMRTB1	-0.321714285714286
APOBEC3G	-0.70175
CATSPER2	0.4055
CUEDC1	0.908666666666667
STARD9	1.257125
CLDN8	0.425428571428571
LOC23117	0.471090909090909
E2F6	-1.39783333333333
TMEM126B	-0.459833333333333
DPY19L4	-1.171
GIMAP5	-0.726833333333333
NDUFA9	-0.6675
FAM77C	-5.161
CTPS2	-4.16
LOC51035	1.20725
WDSOF1	-0.80525
EGLN3	-1.94275
PITX3	1.13583333333333
OR52E8	-0.395
GRM4	-0.2085
KLK1	-2.88183333333333
GPM6B	-4.468125
RRAGD	1.836
PAGE5	-3.247
UCHL5	-2.547
ULK3	0.604
AIM2	5.55116666666667
PNO1	-1.99766666666667
OR2F2	0.57
GNAT2	-0.524
SIX1	-0.75525
ST13	-0.507583333333333
ZBTB44	-1.692
TIMP2	-0.557
ZMAT4	-4.717
GTF2IRD1	-0.899166666666667
ZNF19	0.564166666666667
ZNF714	-2.15875
RSC1A1	-0.57675
C9orf80	-0.1955
PSMA8	2.84466666666667
TMEM141	-0.439
COX4I1	0.198428571428571
CTAGE1	-1.19233333333333
DTWD1	-0.397
HSD11B1	3.6635
KRT6B	-2.214875
ARID4B	-0.808375
LHFPL3	-0.651
WWP2	-0.147583333333333
ZNF326	-1.3314
RGPD1	-0.544
CTSH	-3.58616666666667
FASTKD1	-0.864125
PAF1	0.6051
TTC9C	0.07925
IFT57	1.1852
PRSS36	0.8045
IL20RB	2.076
ZNF592	-0.132833333333333
DCTD	-0.7438
CFP	1.9825
MFNG	-3.1845
JMJD2B	0.2955
ALDH3B1	1.701875
THSD4	0.4245
KCNJ5	0.6658
LMNA	1.75283333333333
TBCD	-0.434875
ZNF250	0.0483333333333333
CASQ2	-0.248
PEG10	-0.510666666666667
PRAME	-5.48226666666667
NP	-0.597125
TRIM59	-2.3182
ZNF12	0.14675
XTP3TPA	-2.7725
SIGLEC7	-1.4094
PANK4	0.247
FAM70A	0.370833333333333
SNED1	-0.3635
HIP1	0.6308
RAET1E	0.513666666666667
AMAC1L2	0.766
AHNAK2	3.67616666666667
TOE1	-0.764166666666667
RECQL4	-0.18775
SPRYD3	1.23925
DPAGT1	-1.95125
MAGED2	-0.3435
ANKRD55	-1.517
TRPS1	1.05358333333333
DOK7	-2.4055
TFPI2	0.8835
GTF2H3	-0.699666666666667
CYP4F11	-1.979625
LHX2	-1.46966666666667
ATG16L1	0.3585
ASB12	0.297
C1orf116	-1.099625
NF2	0.2521
POM121	-0.1525
PHYHD1	-0.8412
TXNDC17	0.415666666666667
DKFZp779O175	0.741
NUP62	-0.0999999999999999
MYO18B	-2.44816666666667
PRAMEF1	0.479
TCBA1	1.111875
TMEM168	0.6015
FJX1	2.98483333333333
CLCF1	1.65225
SEPN1	1.32675
IGSF2	-0.6875
NUDCD1	-1.7295
TFF3	-3.13533333333333
NDFIP1	0.308642857142857
CHCHD4	-0.62275
TNR	0.617
CUTA	0.3905
USP44	-3.49966666666667
DPP10	0.1088
IWS1	-0.235333333333333
PCGF1	1.795
SULT1C4	0.002
NTF5	-2.025
PTPN13	0.306
SSTR5	0.5025
SFRP1	-5.9025
IDH3B	-1.24875
SUOX	0.341333333333333
TMCO5	-0.32625
GOLT1B	-0.17975
MIB1	-1.12978571428571
PCDHGB1	0.175
SUSD1	-1.17625
ICAM5	0.795
PAPOLB	2.59633333333333
URM1	0.2285
TMEM106B	-0.00966666666666667
LRIG2	-0.0625
SLC27A5	-0.0315
CLIC6	-4.0608
ZNF420	-3.1038
SCN9A	0.355
KIAA1909	-1.1955
ELMOD1	0.22
PRKAG1	-0.214
FAM64A	-0.532888888888889
EEF1G	-1.1915
SMAD5	0.29325
INCENP	-0.38475
WASF2	-1.249
GARS	1.4351
CDK10	-0.666
HLX	0.813666666666667
MDM4	-0.3005
ZNRF1	-0.918285714285714
HHATL	-1.65066666666667
FAM21C	1.8927
HIST2H3C	-0.63825
PFDN2	1.485125
ZNF200	-2.15675
NDN	-0.46675
HBA2	-2.71416666666667
FBLN5	-1.2055
PUM1	-0.9835
TNNT1	0.6185
C19orf59	-2.097
HNRPH2	-0.356
RAB7A	0.487
PMS2	-0.127875
BIRC3	-2.92533333333333
NRSN2	0.793
OR52K2	0.0826666666666667
SPOCK1	2.55364285714286
H2AFY	-0.49775
RXRB	-1.42525
ZNF638	-0.025
ANKRD45	0.488
ACTN4	0.671166666666667
FXC1	-0.92275
EIF2B5	-0.56275
VPS33A	0.217
PINK1	0.946625
FAM106A	-0.492
SKIP	0.908928571428572
GAPDHS	1.21633333333333
MUM1L1	-2.5345
PSTPIP1	-1.24925
CNTNAP1	1.3447
CYP26A1	-5.70075
APOL2	0.1769
TACC2	-0.192375
COX7A2L	0.0912857142857142
HSD17B1	0.1855625
ARRB2	0.27075
SLC7A6	0.3268
HSD17B10	-0.3865
RBJ	0.39225
NUP155	-2.3845
MRPL10	-0.666333333333333
CYCS	-0.706833333333333
CCDC46	0.0385
TECTA	-0.133
GNAL	-1.6195
LPO	0.5325
PEBP4	-0.2505
DDX11	-0.7635
C18orf12	1.009
TAF9B	0.0480000000000001
IMP4	0.225
RPA4	1.81383333333333
NDUFS1	-0.126
UPK1A	-1.53566666666667
ARRDC2	0.365166666666667
C18orf20	-0.104
AES	0.413142857142857
CD2BP2	-1.21616666666667
C16orf54	0.591
UGT2B17	-2.35942857142857
FGFR1	0.225227272727273
CEACAM6	-4.5427
CHRM5	0.40575
CERK	0.224125
AP3S2	0.513357142857143
ANKS4B	-1.329
CLCNKA	0.0571666666666667
ZNF208	-0.788666666666667
HLA-DRB5	4.8645
CARKL	0.42175
GOT1	1.07466666666667
CASP6	-0.7615
HOXA1	0.0245
RCL1	-0.58275
ZNF181	0.0208333333333333
RAB40B	-1.4565
MRPL38	0.664375
LRRN2	-0.999
C3orf25	0.512
OR5D14	-0.277
OR10AG1	0.849
BET1L	0.092
FRY	0.9755
AK3L1	0.819
CSF3R	-0.338
POLR3K	-2.72716666666667
ATG2B	0.606166666666667
EPS8	-0.788
DARS	-0.445625
C10orf56	0.988666666666667
DAD1	-1.08775
RIOK1	-1.48916666666667
HERC2	0.1605
HSD11B2	-2.87933333333333
FAM96B	1.11975
MGC13057	-2.23628571428571
BSN	0.2695
CAND1	-1.8255
HCST	1.1065
ACTR10	-1.2565
OR8D4	1.335
NASP	-0.7384
COL9A2	-0.863333333333333
LYZL1	-1.679
GPC5	-1.3855
TBL3	-0.9345
CENTD2	-0.2576
OR5AP2	0.01
TLR1	-0.05375
LMO6	0.596
ZIC2	-1.304375
CPNE5	-2.703
ZMYND15	0.86125
FLJ22374	0.49675
CCDC106	1.668
PARP16	-0.01375
PDIA3	-0.36375
C14orf126	0.0756666666666668
CECR2	-0.728
SFRS1	-0.0205714285714285
FIGLA	0.8955
DCP1A	-0.304166666666667
MGC45800	0.8691
TEKT1	0.2065
C10orf67	0.7605
CLN5	0.5335
NTN2L	1.1185
GLE1L	-0.41225
CES2	0.6612
GNAS	-0.178647058823529
DDX53	0.233
TSPAN13	-2.4125
MRPL52	0.5424
SPIRE2	0.205875
TAS2R39	0.24925
SCUBE3	0.195
UCRC	0.8488
CDKL3	1.78575
KIAA1715	-1.2408
ZNF345	-1.88825
RTF1	-0.356625
DHRS7	-0.14175
RIPK4	-2.62633333333333
EXOSC2	-0.725333333333333
MS4A2	-1.416
FGF17	0.148666666666667
WDR59	0.459571428571429
EVI2A	1.027
IL17RC	1.09366666666667
HS3ST1	-3.73066666666667
ITGB1BP2	-0.4515
RBPJ	0.564833333333333
GIMAP1	-2.274
INE1	0.0673333333333333
ALDH18A1	0.149625
TPI1	-0.625625
GATA6	0.88725
CABP1	1.06566666666667
ZNF484	0.49325
DAPK3	0.6595
GJB1	-3.21091666666667
PIN1	0.1355
SLC6A15	-1.32275
CNO	-1.08225
RIN2	-0.878
FRRS1	-1.948
CYorf15B	-3.560375
DMRT3	-0.164
ATAD1	-1.095875
OTUD4	-0.021
ATOH8	-1.05025
ZSCAN16	-0.868625
ASCC1	-0.91575
OTUD3	0.644
MGC33212	0.5705
YME1L1	-0.745875
RP11-218C14.6	0.4745
PCBP4	1.46075
TNFRSF10A	-4.00233333333333
CDH10	-3.86233333333333
KL	0.114571428571429
SCP2	-0.687333333333333
C9orf119	0.9395
SON	-0.163083333333333
MAFK	0.1685
SBNO2	0.8015
SLC6A6	0.79175
SC4MOL	-2.18225
FAM35B	0.1945
PPP1R9A	-1.68375
PDZRN3	1.6205
CXorf20	-0.4455
C6orf126	-1.06625
AVEN	1.069
FLJ21075	-0.5575
C14orf132	3.114625
PCK2	-0.2315
GUCY2C	-1.427
BARX2	-1.16525
PEX11G	-0.7525
DAO	-0.367
C10orf49	0.40075
EDNRA	0.167666666666667
PPP2R5A	-0.4615
DDX39	1.3235
SERF1A	0.32825
ASCIZ	0.0294
FNDC8	0.73275
PTMS	0.705875
PHF7	0.0555
PIP4K2B	0.5725625
HHLA2	2.983
BDH2	0.377333333333333
APOBEC2	-0.512
PENK	-2.2868
SMAD9	-0.48225
MT3	2.14
RGL1	-0.498
ATG10	-0.565125
DLGAP4	2.65516666666667
APPBP2	-1.23042857142857
BACE2	0.452857142857143
LOC339344	0.8725
ZNF395	0.476
HIST1H2BL	-1.686
ZNF467	0.188375
SLC25A21	-2.3805
PALM2	-1.96516666666667
NSUN5C	-1.2325
IL5	0.289
CLSTN2	-1.5645
ANXA8L2	-1.81275
PTGES	2.8465
GDAP1L1	2.20066666666667
OPRK1	-2.059
WDR20	-0.162666666666667
C12orf4	0.319125
NUP88	-0.043125
XRCC6BP1	-0.388333333333333
FCGBP	-1.10107142857143
LEMD2	-0.0585
NOMO1	-0.83325
C10orf79	-0.0318571428571429
ZNF79	1.7177
OCRL	-0.4747
HSPA8	-2.284875
DIDO1	-0.316625
PLA2R1	-0.51775
COG3	0.5949
NGDN	-1.82775
CBFA2T2	1.085625
PNOC	-2.9775
PRRG1	0.04525
AGGF1	0.0542857142857143
DPF2	-0.178
YIPF7	-1.167
TRPV5	0.664
ZNF322B	-0.4625
MED12	-0.6185
CARS	0.8665
ABCC11	-1.1622
C9orf25	1.302
MYH1	2.361
FRYL	0.612833333333333
AGTRAP	0.84075
MMP27	0.13
ZNF432	1.1655
OR8D1	-0.248
OR13D1	-0.517
VWA1	-1.49625
STON1	-1.74
IL5RA	-1.02225
PERP	-1.8771
C10orf107	-1.68283333333333
TNFSF12	0.63975
FN1	-0.0417916666666667
MTR	-0.0945
PHLPPL	0.225333333333333
ZNF425	0.25925
DHFR	-0.505333333333333
PPP1R12A	-0.43
RSPO2	-0.261625
ZNF7	-0.3035
ZNF583	-2.162
TPMT	-2.3592
GPR132	-0.45
OR2T12	0.46475
SERTAD2	1.3337
ATP1A1	0.2609
FRMPD3	0.39975
ZNF672	-0.50825
PLXNB3	1.509375
EML5	-0.851
FAIM3	0.1915
UBQLN2	-0.2685
SORCS2	-0.572
PRIM2	-1.332
ACVR2A	-0.6245
YWHAZ	-0.245
PGM2L1	-0.781
GNAO1	-0.192076923076923
RPL10	-0.2144
RPS6KA6	-0.048
PFKL	-0.662
SH3D19	0.0025
AURKB	-1.64783333333333
ZC3H6	1.354375
DISC1	-0.377
FLJ39660	0.916333333333333
TMEM25	-3.590375
OSBPL10	-1.1365
CLTCL1	0.220833333333333
ALG6	-1.2905
CATSPER4	1.274
LRTM1	-0.5335
RRAD	4.757
TIPIN	-0.38125
CARD14	-2.46325
RBM9	0.650166666666667
RASSF4	2.2915
SLC25A18	0.739666666666667
C6orf58	-0.101666666666667
IGHD	0.632
PLA2G6	0.7685
TPT1	0.47575
SEC63	-0.0735
CCDC113	1.7132
TDRD10	0.8805
KIAA1666	0.4825
TOR1AIP1	-1.57516666666667
SYTL4	-0.0143333333333333
SPRR2F	5.3405
CEBPD	2.45025
SNTG2	-0.468
C20orf77	-0.496583333333333
TAS2R49	1.215
C6orf173	0.837333333333333
SVEP1	0.7996
PXN	0.586928571428571
VIL2	-0.906916666666666
C5orf21	2.02125
DIXDC1	-0.372
GANAB	-0.0836666666666667
PDSS1	-1.10025
NGFR	-0.9725
ATP8B4	-0.79575
BMP8A	1.6555
CCDC132	0.180583333333333
GNRH1	0.98375
OR10T2	0.1515
PDGFD	-1.40366666666667
OR6W1P	0.6415
HARS	1.105
KRT77	-0.234
AQP8	-0.03275
ITGB1	-0.5762
ZNF254	-3.3006
PAX1	0.270666666666667
PSMC4	0.9559
ANKRD22	3.3295
PSMD8	0.942666666666667
HTR1E	-0.757
SOX10	-1.9779
OR5B2	1.672
RABGEF1	0.451714285714286
MAP1LC3B	1.13975
CYB5R4	0.1745
AGXT2L1	-3.963
FLJ41603	-0.411166666666667
TRAPPC2	-0.406333333333333
FNTB	-0.1391
FLJ14107	-0.6695
AURKAIP1	1.18625
DSE	1.7555
NFKBIZ	2.38983333333333
OSBPL3	1.4445
LOC130576	-3.56725
SLC39A9	-0.0331666666666667
LOC137886	-0.39975
RHCE	-1.4675
ATG7	1.25466666666667
FAM82A	0.6905
FBN3	0.5585
MCFD2	-0.23
CASP14	0.7305
EPS15	0.69325
SFRS2B	-1.26825
C19orf47	0.538
PLAC9	-0.774
GPR23	0.1615
BTNL3	0.41825
RGS8	0.092
GNS	-0.252875
ENO2	0.398833333333333
CBX1	0.1617
PEX26	0.355
LRP5	-2.94183333333333
ADAMTSL4	-2.732
ARR3	-0.174333333333333
MAP1A	3.0645
CD2	1.289
NAV2	0.7883125
TMEM69	0.04125
ATXN7	-0.207166666666667
CHN2	-2.91583333333333
ZNF781	-2.0025
HAS2	-3.529
KIAA0241	-0.3725
BIC	2.0515
MOBKL2A	1.1185
CYP2C9	0.3275
CNOT7	-0.148214285714286
SFRS10	-1.11725
CST11	0.19425
FLJ37543	1.974
NKAP	-0.74225
RUNX1T1	3.62875
EAF1	-0.5958
IL4I1	1.197
LRRC61	-1.90383333333333
PSIP1	-0.82025
SPRR4	1.3595
ZFP90	0.561333333333333
AP2B1	0.000769230769230685
SLC30A7	0.0261666666666667
C7orf28A	-1.16566666666667
S100B	-4.31383333333333
BMP2	-0.2035
ESR1	-4.2695
ZFPL1	0.2955
ARHGAP12	0.741
LRRC19	-0.772
ZNF767	-0.0375
NACA	0.4135
OLIG1	-2.481375
PRF1	-0.81675
LST1	-0.916333333333333
SPATA9	-1.2702
CNFN	-0.1185
CDK4	0.7529
TCF15	-3.51833333333333
PARC	0.211
PPM2C	2.68275
LOC283345	1.128
FAM107B	-3.34
DMXL1	0.267125
RBM3	-1.026625
HTR5A	-1.5445
SCFD1	-0.598833333333333
EPHB3	-1.473625
ROPN1L	1.15466666666667
RAMP3	-3.5435
TSPYL5	-5.92027272727273
GAP43	-0.3115
PAPD4	-0.455125
PDE3A	-2.259
TNFRSF10C	1.93375
JMJD5	0.140333333333333
RASGEF1A	-3.3296
C16orf65	0.21875
HIPK3	-0.1956
XYLT2	1.01325
XPOT	0.461333333333333
GAL3ST1	-1.77275
DHCR7	0.05775
AMIGO3	1.21316666666667
FGFR4	-2.84433333333333
CRAT	1.190875
PPP1R14D	0.2715
TRIM14	-1.0214
TMPRSS11D	0.488
SLC7A11	-0.177285714285714
OR10H2	0.89025
PPM1E	-0.5716
DOCK4	-1.988625
FAM127A	1.3265
ENOPH1	0.14875
SLC5A3	0.7448
ZNF530	-0.7003
NTS	-6.28075
FRMD4A	0.969625
BCL11B	-2.3605
PRM1	-0.06175
UQCC	0.4113
S100A16	1.4185
PLS3	-1.4565
WWOX	0.183928571428571
CCDC23	-0.209
GTSE1	-0.459333333333333
GP2	-2.088
FLJ32549	-0.61375
CHIT1	0.2385
KLF9	-1.19725
RPS24	0.0252
MIA	-4.703
FIGN	0.84175
PYROXD1	0.43575
PCSK2	-0.815142857142857
MRPL9	-0.13925
RPL24	0.4035
C12orf32	-1.297125
HIST1H2BE	-1.81175
RGS18	-1.193
LFNG	0.90825
RAB4B	0.7863
FBXO25	0.204333333333333
TSPAN31	-1.18183333333333
ARL8A	-0.605714285714286
C10orf83	1.0374
OR51B6	-0.141
CNKSR2	0.6785
C1orf156	-1.0575
IBSP	0.753
GFRA2	1.2204
ALKBH7	0.8806
NEK10	2.15025
VN1R3	0.334833333333333
LOC91948	0.454
CPZ	-1.7615
IHPK3	0.2015
COL8A1	1.42375
RBPJL	0.9955
OR10A4	0.415
CASP8AP2	0.088375
MMP12	-0.3055
OR8B12	0.404
CDCA5	-2.21083333333333
LIX1L	-1.0195
PEX11B	0.340875
GABRA1	0.0516
HABP2	-2.462
REEP1	-1.07433333333333
FBXO15	1.547
CD68	2.486
WFDC9	-0.506
GHDC	1.284
SMARCA1	-1.2025
SPAST	-0.650333333333333
PLXND1	-1.66483333333333
MLCK	-1.7245
INTS5	-0.910333333333333
BSG	0.8415
PARP8	0.382666666666667
TEAD4	-0.597833333333333
ZNF498	-0.518125
TMEM89	0.978
DTX4	-0.621875
TNRC6B	1.1643125
ARMC2	-1.060125
FGFBP1	-3.4015
TIMM8A	-0.880833333333333
AJAP1	-2.2006
ZNF608	-0.6435
SLC25A42	-0.247875
SYP	0.00760000000000003
MMP11	-0.748333333333333
USP40	1.3381
C3orf62	0.326333333333333
MYO1E	0.8747
LRFN4	0.67525
XCL1	-1.323
GPR155	-0.830375
VPS29	-0.33625
CARHSP1	-0.4875
ARHGAP20	-0.988333333333333
GREM2	-0.161571428571429
CCDC102B	1.99225
ZNF577	-1.09516666666667
HDDC2	-0.5015
SHC2	0.2122
NCOA5	0.371166666666667
INPPL1	-1.454
CHGB	-3.0619
IHH	0.46
DDEF2	0.5245
DIAPH3	-1.3357619047619
BUB3	-0.721583333333333
GGH	-1.78955555555556
VPS35	1.0818
CNN2	0.0601666666666666
ASNA1	0.55475
WDTC1	0.81475
AMAC1	-2.0215
HAS3	-1.5485
SLC1A6	-2.13033333333333
ZNF563	-1.8575
C1S	2.43525
TCF7L1	-3.60725
OR10Z1	-0.319
ME2	-0.3022
C6orf151	-1.14425
KPNA4	0.3667
GLO1	-1.870625
WDR61	-0.535333333333333
CD302	0.37725
SIRT7	0.521333333333333
C11orf59	-0.4715
PKIG	0.2365
PPIL3	0.334
CCDC74B	1.32425
ZNF528	-1.13375
EFNA5	-0.685
FCGRT	0.04375
NOL4	-0.38025
CCS	0.42425
LOC374491	-0.241
MFSD7	0.1395
ZNF555	0.515
LIMS3	3.2575
TSSC4	0.728666666666667
COL11A2	-1.072
C1orf119	0.477
BPNT1	-1.242125
CHRNA6	0.617
C1orf173	0.611555555555556
PLD2	0.44625
ORC1L	-2.97925
SASH1	1.816625
CDC14B	0.03825
RLBP1L1	0.765
LDLRAP1	0.5753
NAT8B	-0.298666666666667
HHEX	-6.419
LGALS7	-0.83825
PLCH1	-0.67225
OR1M1	0.8065
PRAMEF16	0.18775
HECTD1	-1.619
C14orf39	-3.234
TLN2	1.1411
HDAC4	-0.073
SYCP2L	-4.04175
GLRA1	-0.172
RPS6	-1.028
hCG_1757335	-2.004
KLHL1	-3.6395
CTNNBIP1	-0.799666666666667
SCAND2	-0.299
HMGN2	-0.9398
YAF2	-0.67925
BRPF1	0.205
LIAS	0.11725
CTA-246H3.1	-3.39175
SAG	-1.6995
C20orf10	0.21775
HNRNPA2B1	-1.08866666666667
GADD45A	-0.109
MSH4	-0.023
TMEM70	-0.43275
HIST1H2AM	-1.329625
C19orf26	0.767833333333333
C1orf50	-0.31925
GNG3	0.30425
FTO	0.31925
CALCB	3.9315
PPP3R1	-0.10625
C15orf42	-1.26925
CCNJ	1.13
GNAZ	1.38066666666667
PSD	0.0836
FAM57A	0.1235
STIM2	-0.218333333333333
DHX8	-0.40475
MOGAT3	0.12275
UBE3B	1.58783333333333
PLAT	-2.0825
C6orf206	2.266
COPE	0.4787
EIF3A	0.564625
C1QL2	-0.648
IQCE	0.747916666666667
KIAA0182	-0.96675
SLC22A7	0.233
PPFIA2	1.1625
ADAMTS15	-0.33
ODZ1	-2.6635
THBS4	1.2975
ARHGAP1	0.37175
B4GALNT3	0.3734
FCHO1	-2.439
LOC440456	0.6205
HOXD10	0.999
CXCR3	-1.25083333333333
CHI3L2	1.1625
SRPX2	1.75475
ZNF132	-0.7825
UBAC2	-0.753833333333333
RPL32P3	-0.819
CBWD6	-0.5825
ST6GALNAC4	-0.8215
KIAA0391	-1.33783333333333
LOC388969	-1.0555
KRTAP5-8	0.6435
ZNF786	0.006
LYVE1	0.116166666666667
GPR144	0.4075
APOH	-2.631
TSC22D2	-0.199166666666667
PLCD1	0.493
FLG2	0.207
M-RIP	-0.0307
NDUFV1	-0.161
POLDIP2	0.249
RAB3GAP2	0.878666666666667
RPSAP15	-0.971
CLEC7A	0.506571428571429
HSPA14	0.0855
TAAR5	0.57725
FAM132A	-0.254
C2orf43	0.474
OR10V1	0.3835
SELPLG	-2.057
C1QTNF6	-0.755666666666667
OPCML	-0.3384
DTYMK	0.2735
ALDH16A1	-0.269
F13B	-1.022
MGC16169	0.9005
KIRREL2	-2.45
C14orf32	-0.274166666666667
SLAIN2	0.3694
HSD3B2	-0.003
AMMECR1L	-0.592
LRRC37B	0.5045
HMG20A	-0.714
C22orf27	0.3278
FBXL22	0.863
AP1B1	-1.12366666666667
TNKS1BP1	1.70275
CD74	2.9335
HSPA12B	-0.847833333333333
PLSCR1	-0.489666666666667
SLC35E1	-0.599666666666667
FEZ1	-0.415
APOD	-1.711
C16orf44	0.41925
C1orf166	-0.942
KCTD11	0.08825
NELF	-0.76875
SRP54	-1.436
MGC35361	-1.67125
GPR35	-3.3105
NRGN	0.09825
SIGLEC12	0.48675
SCN1B	-1.87575
IFNW1	-0.247
STAR	-2.67425
HLA-DQA2	2.9255
RNASEH2B	-2.53
TAAR2	0.5405
VAMP5	1.40783333333333
TUBA1C	-1.45214285714286
PIK3R2	-0.4795
ARD1A	0.327833333333333
EBF2	2.07316666666667
CAMSAP1L1	0.242
CYP3A43	0.31325
AKR1B1	2.28525
KIAA1729	-1.62175
KAL1	-1.43988888888889
CYBB	-4.811
UXS1	-0.6275
LOC338579	-0.7125
C11orf45	-0.26825
SHB	0.7735
IKZF4	0.826875
NDUFA1	1.313
HSPE1	0.31075
C1orf215	0.44775
GPR113	0.0728333333333333
ZNF573	-2.17525
TBX18	2.757
GGTA1	0.157333333333333
PCDHGA8	-0.399
RPS6KL1	-0.302625
DPP9	0.145375
SLC43A2	-0.70675
COPS3	-0.7355
PMPCB	-0.429166666666667
HYLS1	-1.814
LSM8	-0.559666666666667
PDE6B	-3.283
C10orf118	0.0972222222222223
OR1C1	0.358333333333333
ZNF415	-3.05625
OR2F1	-1.109
ZDHHC13	-0.6375
FZD8	-0.0933
TCEA1	-0.273
SUSD4	-2.93342857142857
C22orf24	-0.7045
TNFRSF14	0.79825
TRIM28	-0.528333333333333
FGF5	-1.24666666666667
CSPG5	-0.336666666666667
RNF133	0.72675
FKBP15	1.00575
BZW2	-1.838
NSMCE1	-0.4315
PTPRN	3.33925
TST	-1.296375
POP1	0.3855
RNF24	0.496166666666667
SFRS4	0.109875
REPS1	-1.6395
CD70	2.158
PDXDC1	-0.428
SRC	0.5203
NTNG1	1.92383333333333
SETD1B	-0.29775
TINP1	0.2532
ZNF606	-3.9328
SSR1	-1.5755625
RGNEF	1.05683333333333
NFS1	-0.116666666666667
CENTB5	-0.124916666666667
CRMP1	-1.33866666666667
ADAM18	-0.3765
CCDC87	1.293
LRRC8B	-2.44775
CSNK1G1	0.134545454545455
MAFB	1.91683333333333
C12orf45	0.405
C1orf54	4.009
DPEP1	-1.378
FLJ13137	0.086
C14orf118	-1.20566666666667
ANKRD19	0.181416666666667
ABCA9	0.738
TMEM87A	0.105625
BBS5	1.0245
CYP17A1	1.32525
SCG3	-3.952
ESCO2	-2.7515
GFER	-1.11866666666667
NRIP2	0.7496
DDX59	-0.560833333333333
RIC8B	-1.20611111111111
TNNI1	0.496
