Hybridization REF	TCGA-C8-A12X-01A-11R-A115-07
ZNF248	-0.188166666666667
PELP1	0.071
MBL2	-2.81233333333333
RNF41	1.11875
C5orf24	0.45975
THOC5	-0.3815
SERINC3	0.319416666666667
RP11-151A6.2	2.1595
CDCP2	-0.14325
HIST1H2AA	1.2365
C11orf75	0.0303333333333334
FKBP7	-0.98175
DDOST	0.48925
GPNMB	0.122
TTF2	-1.55883333333333
KCNT1	0.411
SLC39A14	-1.07675
NGRN	0.2992
GPR137B	2.45875
MECP2	0.395125
PSMA1	-0.2325
C16orf73	-5.31725
TMEM60	0.2215
CSN3	-0.7525
NOS1	0.356333333333333
RAB7L1	-0.7985
YBX2	0.3875
KIAA1166	-0.90975
FUBP3	-0.490833333333333
ABCG1	2.0235
ACACA	-0.163083333333333
ARL11	-0.0599
ATOH1	0.388
ODF1	0.0711666666666667
CREB3L3	-1.87833333333333
TMEM127	1.20371428571429
DSCAML1	2.21875
PLN	3.735
LYPLA1	0.691333333333333
PRDM9	-1.89675
SASP	-1.6635
PLUNC	0.5125
INTU	-0.3
HISPPD1	0.355
LNPEP	-0.441333333333333
YARS2	-0.6415
APCDD1L	-2.1335
ZCCHC4	-0.8116
FBXO22	-0.752
TTLL13	0.1835
ZNF669	0.339166666666667
PTGDR	1.228
DDX27	-0.699
KIAA0409	-0.0163333333333333
GJB6	0.25625
ASB8	1.0545
PLP2	1.108
MEPE	0.39775
OR10J5	-0.2645
KRT222P	0.25475
COQ7	0.0445
C1orf101	2.79075
RERG	5.4215
CHMP5	0.568125
THAP11	0.312375
ZNF43	1.59933333333333
ZRANB3	-1.0255
KRT13	0.367625
MRPL19	-0.994875
RBBP9	-0.059375
SPATA17	0.791375
BXDC5	-0.0533333333333333
PAFAH1B1	0.182416666666667
MAGEE1	0.97625
OSTF1	-0.744
KIAA0323	-0.358666666666667
TXNDC13	0.611333333333333
CNTN4	3.59
LCE1B	-0.533
UNQ501	1.1245
ZNF154	0.63125
C3orf64	0.79775
SYT5	0.1808
PON1	0.0756666666666667
FLJ10357	-0.632875
ATP4A	-2.1965
GNPDA1	-0.522833333333333
MGAT1	0.927833333333333
C14orf121	0.087
SLC35B2	0.91625
MIER3	-0.275833333333333
CHEK1	-2.298125
ZNF8	0.0213333333333333
TXNDC1	-1.306
CKB	-0.3107
RTN3	1.00271428571429
FZD2	0.328333333333333
PART1	-0.7575
PSMB6	0.206
PCDHB8	-0.39
PHC3	0.6234
PPP1R8	-0.9445
NOVA2	2.08683333333333
TNFRSF11B	-1.937625
GOLPH3	0.778666666666667
UBLCP1	-0.39725
SUHW3	-1.4
TTLL1	2.06325
OPN4	0.1445
OR13G1	-0.3695
ZPBP2	0.712666666666667
HSD17B11	-2.706875
C9orf50	1.8155
DHDDS	0.233857142857143
CTSW	0.5758
NEFM	-2.7435
MRPL28	-0.45525
SYN1	1.392
PIGV	1.35166666666667
ZIM2	1.21325
APBB1	-0.636666666666667
SND1	-0.21975
C1orf123	0.1565
CHD3	0.01475
BHLHB8	0.71775
RNASE2	0.685
BCAP31	1.04575
SLC25A44	0.6565
CHD6	-0.2691
PIB5PA	3.24715384615385
SELS	0.761625
LOC541471	-1.90575
FAT2	-0.873
ZNF81	0.4285
OR4C16	-0.001
FLJ10081	0.3056
LRRC4	0.92325
CS	-0.882666666666667
N4BP2	0.17
IGFBP7	1.79925
ZNF318	0.835166666666667
NDNL2	-0.121
ZNF609	-0.0892500000000001
SIRT4	-0.95475
EXOSC10	-0.0495
ECE2	-0.205363636363636
OVGP1	2.372
GTPBP3	-1.23825
PACS2	-0.0801
C19orf36	0.205166666666667
ARL4C	-1.8705
ATG4B	-0.188625
UBQLNL	0.398
RHOXF2B	-4.16
PLEKHG2	-1.0775
GALR1	-0.6455
AQP4	0.842833333333333
HDAC7A	-0.104833333333333
DCUN1D3	0.141
OR8A1	0.215
CCRN4L	0.605375
CBR4	-0.937333333333333
KIFC1	-2.58683333333333
SLC7A14	-1.1235
LHX5	0.074
TRPC7	0.223
LPXN	-1.73975
SERPINA1	-1.879625
RPS13	-0.5343
BPIL3	-0.767
PRKAA1	-2.599
FADS2	-0.1147
ENAH	-0.460125
PRO1768	-0.4475
APBA2BP	0.65775
LIPH	-1.1455
C3orf33	-1.12325
RCC2	-0.259785714285714
ALDH1A2	-3.9342
RNF103	1.882
AHCY	-0.8305
ALG12	1.364
CCL17	0.14
ZNF543	1.019
ESRRG	0.1892
CNGA1	-0.9605
RDH5	0.073
OTX1	-0.1878
PTGFR	-1.1315
CDR2	0.20625
SELE	4.8055
NLGN2	-0.469
EXOSC9	-0.80675
ZNF566	0.255333333333333
KLRC2	-5.4255
GPR12	0.8265
KIAA0196	1.31675
PDRG1	-0.79025
SSR3	0.593857142857143
MSI1	0.385
CST9	4.1245
CC2D1A	0.800875
PLAGL1	-1.60355555555556
ZNF778	0.2475
RNF2	-1.069
KLF6	0.909833333333333
THBD	2.16033333333333
tcag7.1314	1.6795
NR5A1	0.235833333333333
ABCD2	-0.3965
DNAJC7	-2.17075
CLEC4C	0.3005
TM2D3	0.219625
CCDC4	-1.349
PLAC2	1.5225
DCD	0.126
FAAH	3.628625
POLA1	-0.4415
TM7SF2	0.6105
FLJ39822	-0.918833333333333
FLOT2	1.49825
MAP4K1	-0.566
SRP68	0.07775
C21orf74	1.017
ARPC5	-0.533125
LOC126075	3.019
HECW2	0.470375
ZDHHC4	0.3485
ANKRD42	1.9065
PDE9A	-1.208
ABCA8	-1.00625
NDUFS2	-0.12075
UBR5	-0.72175
BTBD16	-3.5005
LOC554174	0.4
ZNF20	1.987
KIAA1843	0.4455
WDR17	-0.779875
C15orf33	-0.1895
RNF113A	-0.70825
CAMKK1	-0.0834
CLCN2	-0.04675
ANXA6	-0.1585
LOC340069	0.2225
EMID1	2.533125
DPM3	0.294333333333333
ELA1	0.1385
SLC25A13	-0.8121
KRT24	0.207
SMPD1	0.874833333333333
TH	0.44
COL6A2	0.525285714285714
ANKS1B	0.96475
GPR126	-3.0127
ZC3H12A	0.102333333333333
TMEM47	0.04
C2orf51	0.103
C1orf88	2.0255
HSF2BP	1.10025
AKAP10	0.37375
RPAP3	-0.347
KLHDC8B	1.19375
STOM	-0.7644
MUPCDH	0.144875
C10orf72	-0.20025
PLEKHA3	0.52275
TCP11L1	-0.508
CWF19L1	-0.239125
SPEF1	1.78192307692308
YSK4	0.17825
ELN	1.6387
SAMD8	0.869333333333333
MPI	-0.6475
MEPCE	0.3648
ABCC3	0.417375
NANOGP1	-3.39
KCNK17	1.052375
HLA-DMB	3.75466666666667
RRAGA	0.53075
ANGEL1	-0.27175
RBM32B	0.0885
CPN1	-3.1275
MGC52282	-0.1519
HLA-A	3.44491666666667
OR9G4	0.7115
EDNRB	-1.233625
SCD	-0.647642857142857
C14orf80	-1.2835
BAGE2	-0.245
RABL4	2.273
RCVRN	-1.0525
SHANK1	0.207
NLRP7	-4.01725
CD226	0.22775
STAT3	0.8715
SYNJ2	-0.5006
TPCN2	-0.162
WDR36	-0.756
MBD4	-0.143
ROBO1	-1.0826
ST3GAL6	-2.59475
SLAMF8	3.23566666666667
ATN1	0.766333333333333
GPR141	0.76875
KRT36	0.465
TPH1	-0.1885
DDX52	-0.20175
ZSCAN29	0.00966666666666664
TRPT1	0.849833333333333
DPEP3	0.33575
DENND4A	-0.952125
TSPAN16	-0.8015
PTCHD2	0.0215
LOC145814	0.36625
CAP1	0.672666666666667
EIF5A2	-1.9678
NT5DC3	-0.779875
SEPT9	-0.315375
SEZ6L2	1.873875
EGFLAM	3.791
VPS11	1.09525
NDUFB5	-0.314833333333333
CIDEA	-0.563333333333333
IER5L	0.45975
N6AMT1	0.10475
FAM83C	-0.45175
OXR1	0.69225
IRX1	-0.0895
DGKB	-0.565
GCN5L2	-0.92175
MIR16	1.0425
FBXW9	0.56
WDR4	-1.3785
PDC	-0.0005
VPS33B	-0.70525
HEXB	-0.58675
FLJ32214	0.68275
TCEB3	-0.17575
CRLF1	-3.78825
ABI3BP	3.95925
C8orf22	-4.1025
PYCR1	0.968125
KIAA1706	0.09175
CDK5R2	0.785625
WAS	0.666
C12orf60	1.08
CCBL2	-0.327875
MADD	0.7155
C5orf34	-2.02425
WDR42A	1.2172
KLF12	-0.858125
HSPA1A	1.63025
ITM2C	-1.93566666666667
DAPK2	1.84616666666667
LOC442590	0.2355
SUMF2	-0.84975
CENPA	-2.18015384615385
TMED5	-0.2225
CDH6	0.6645
BRP44	0.506375
THG1L	-0.93875
GABRA2	-3.4525
C14orf166	-1.039
MYL1	-1.503
TNFSF18	-0.1725
PAP2D	-1.6565
PPIB	-0.38175
KLHL4	-0.5905
SFN	1.02016666666667
CCDC127	0.168
FRAP1	0.41975
GOLGA5	0.7145
SDCCAG1	-0.9225
MGC21675	0.36
C10orf95	0.44125
KIAA1345	0.349
C1orf163	-0.772
LACE1	-0.754666666666667
OR10K2	0.3705
CENPN	-1.9754
TMED2	0.9705
UGT1A6	-0.109
ANG	-0.57125
U2AF1	-2.24833333333333
CASC2	0.7465
NMT2	-1.466
OSGEPL1	-0.438875
DFNB31	0.439
SLC6A20	-0.04175
DKC1	-0.63425
FXYD4	-0.7855
WDR64	0.41725
MGC5590	0.2515
CREBZF	-0.091
DAZ1	-0.0515
PRPSAP1	0.44625
GCHFR	-0.46125
TTC7A	-0.782375
LOC196993	0.29475
UBD	-1.62233333333333
S100A1	-0.798
RPL6	-0.653666666666667
DNAJB6	0.8198
NAGS	3.4177
C2orf58	-0.881
KERA	0.2905
MT1X	-1.0597
UBE2B	0.8422
KEAP1	0.48075
MST1	-3.344375
OMA1	0.824
ABLIM2	2.12125
BCL2L13	0.402333333333333
JAZF1	0.3465
TMEM63B	0.7605
S100A8	0.2372
ARFIP2	2.05
UROS	1.1025
KHDRBS2	-1.5105
POLQ	-2.660125
SOAT1	-1.2525
SPAG4	-1.75125
MRPS30	0.739166666666667
LOC494141	0.139
OR2T11	0.6105
ORAOV1	-0.292
ZNF184	0.268166666666667
TCEB3B	0.0391666666666667
ADAM21	-0.3165
GDPD1	0.5665
SPINLW1	0.435333333333333
PRR14	0.276333333333333
KCTD9	-0.8259
NUDT3	0.64425
KIAA1822	0.7136
HIST1H4K	1.1035
DFNA5	-1.7955
GABPA	0.095
C14orf44	0.82775
POLB	2.701375
PTAR1	-0.75225
SEC31A	1.1945
TRIM58	-0.416
TAS2R14	-0.8285
VPS8	1.5985
H1F0	0.945833333333333
PRKCB1	-3.96816666666667
UGT2A1	0.492
TOR1B	0.86875
LSS	-0.906833333333333
C2orf19	0.467
HNRNPC	-0.0615714285714286
TMEM100	-2.51266666666667
LOC116349	0.28175
OR51M1	0.1285
CCDC142	-0.5355
ISG15	4.289125
ZCCHC14	0.5245
CREBL2	0.65125
TGDS	-1.38275
DC2	0.3385
CACNA2D3	-2.63057142857143
ZNF429	0.62775
LYPD6	-0.193
SUCLG1	-0.777666666666667
OR51I1	-0.3655
MAGEH1	-0.47375
PRPF40A	-0.834
SMR3A	0.752
SPINK2	-3.0215
THAP2	0.648875
NPY5R	-0.729125
IRF4	-2.614875
SPESP1	2.15566666666667
OR10S1	0.257
DTD1	-1.67825
TUBE1	-1.0095
DDX19A	-0.3975
PDPN	-1.982625
TMEM34	0.689
MGAM	0.736
COL3A1	5.03466666666667
GFM2	-1.2505
OR5A2	-0.5425
PSG9	-1.436
ARHGEF11	0.6095
IVNS1ABP	-1.3498125
SIGIRR	1.88225
DUSP19	-0.30325
DNAJC14	0.639
ACSS1	1.436375
IL1RAPL2	-0.113
C4orf30	0.6525
SEPT4	2.955
LANCL3	-3.04425
SPAG17	3.79133333333333
PRDX3	0.1275
HNF1A	-0.525
P4HA2	-0.155375
RFWD3	-0.6545
MOV10	-0.22775
DNAJA5	1.22178571428571
LOC729440	0.339
LOC200383	1.06914285714286
SMC2	-1.589
MIXL1	-1.35283333333333
TMEM9	0.356
FAM86A	2.03
ZNF174	0.7293
MYH14	-0.93475
CCR8	-0.0145
VPS37C	0.9635
GPATCH1	0.387833333333333
B3GNT8	2.713
TBX4	-0.7485
CNR2	0.258
PCDH1	2.19175
C5orf29	2.86
OCIAD2	1.41275
PLCG2	0.93375
KIAA0247	0.713
HRH3	0.1698
CAPN13	3.093375
CCR1	-0.1188
MGC15523	0.158611111111111
UVRAG	0.0961666666666667
DNAJA2	-0.352
ITGA2B	-0.316833333333333
CLDN5	3.80125
PTPRN2	3.044
ZNF512	0.4195
PSAP	1.11714285714286
CCDC140	-2.008
LRRC55	0.228
CYP26C1	0.7965
C8orf47	-2.268
LYN	-0.00425
DUSP6	-1.30533333333333
TGFB3	2.89793333333333
ELK1	0.1101
PCDH11Y	-0.174333333333333
HGD	-0.49425
C17orf58	-0.40075
MYO3A	0.3855
SERPINE2	-4.82566666666667
AARSD1	-0.96475
C14orf73	-1.677
ADAM33	-0.29275
ZNF491	0.2725
MAPK6	-1.1145
TCN1	-1.71616666666667
SLC24A6	0.2825
UBE2R2	0.08075
H1FNT	0.24125
TATDN2	1.13766666666667
LILRB1	1.8085
P2RY5	0.8145
NUCB2	1.538
C2orf37	0.4815
SNX27	0.644666666666667
MTA3	0.137625
FOXO4	0.63675
ID4	-0.439333333333333
SOX5	0.608333333333333
PXMP3	1.3305
OR52M1	0.2555
SFT2D3	0.47475
INA	-3.67233333333333
MCOLN1	1.38275
NFIX	0.1919
CLEC14A	5.54266666666667
HIBCH	-1.398
PLA2G5	1.986
TIMM10	0.019
MED17	0.7135
COL4A4	-0.9695
TPP1	1.452
GJA3	-1.203
TMPRSS5	-1.86075
AADACL3	0.677
DNMBP	-1.01525
ENPP5	3.25333333333333
NQO1	0.9774
ZSCAN2	-0.726
SEC24C	0.342666666666667
GTF2A1L	-0.051
AXIN2	0.3761
FAM33A	-1.90058333333333
C16orf13	0.77775
SPNS2	0.52575
TAF1	0.25775
AP1G2	-0.205333333333333
RBM42	0.542666666666667
HCN2	0.891333333333333
EFHB	0.455333333333333
RUSC1	1.7425
GRIK5	0.2535
USP21	1.282
ATAD3C	1.33175
ORMDL2	1.453625
PRSS7	-3.27025
PSAT1	-6.25525
FLJ13195	-0.216166666666667
TBC1D1	0.400166666666667
IFNG	1.28775
OTOS	0.684833333333333
ZNF773	0.909
EMD	-0.98875
RETN	1.795
CCL8	4.755
APH1A	0.53175
COX18	0.31575
GTF2IRD2	-0.1465
CCDC82	-2.13458333333333
PAFAH2	1.575
NPEPL1	-0.4099
RP11-114G1.1	0.863
TP53INP1	1.068875
ZNF300	-2.7995
FOXL2	-3.713
LARP2	0.532333333333333
LATS1	-0.2265
HTR6	0.6645
SPOCK2	-0.887666666666667
RNF144B	2.93683333333333
HTATIP2	1.224875
MGC10334	0.89725
CENTA2	1.9965
FGF2	-3.1215
FXYD7	0.4775
PHYHIPL	-2.14975
GPR34	5.252
DDX6	-0.838333333333333
OR10W1	-0.005
LHFPL1	-2.77
ZNF313	-0.843714285714286
VPS28	1.58075
AP3M1	0.8214
AKR1CL2	-1.08175
TRAF4	0.309875
OR2B11	0.448
C19orf12	0.338666666666667
AKAP9	-0.331333333333333
C1orf62	-0.20375
SLC20A1	-1.7268
FAM112A	0.19825
LDB2	0.642625
MRPS23	-0.47125
KLK5	-0.0945
SPTB	-1.0792
EFEMP2	0.206
EFNB2	1.4425
PCM1	-0.529928571428571
NMNAT3	2.557
TSG101	0.967833333333333
C8orf40	3.16733333333333
NOB1	-1.14225
ABHD3	-0.0905
GTF3C4	-0.785
PIGN	1.25583333333333
GALNTL1	-2.26575
AEBP1	1.562375
OR9Q1	0.393
ANKRD2	-0.3355
CCL28	-3.836
TRIM38	1.246
TMCC1	0.879916666666667
SMG5	0.1375
LRRC7	-0.339
NCAPD2	-1.72233333333333
C6orf153	-0.19025
C1orf74	-0.0125
OTUD6A	0.1995
DCP2	-1.00766666666667
TMEM24	1.13875
RPL18	-0.107833333333333
TMEM177	-0.901
LRRC37A3	0.33225
C1D	0.066
LDHC	-2.9955
UBE4B	-0.281833333333333
NIT1	0.038625
BTN3A3	0.595
RASD1	1.543375
COMMD3	-0.43425
SHFM1	-0.23875
BIRC8	0.41775
DUT	-0.85125
C12orf51	1.01
LRRC59	-0.4295
LY6H	3.0745
WDR22	-0.339416666666667
EDEM1	0.0504285714285714
ADH1A	0.8595
PANX2	0.046
CYP11B1	0.71975
CDC73	-0.8975
GPR172A	1.469
GSTM3	-3.08
KCNA5	0.491
SERAC1	-0.146
NFATC2	1.012
ANAPC5	0.0308
C15orf24	0.38275
NFATC2IP	-0.2695
TNRC6C	0.37
MGC102966	-2.85475
FGD5	1.14583333333333
MED9	0.46875
RAB13	0.4405
C15orf49	1.1135
CRYGS	-0.7878
C12orf53	-1.5686
LOC283693	0.1605
COX6B2	-1.037
PHF14	-0.1095
FAM3A	0.715125
RPL13	-0.4028
PRDX2	1.2414
FLJ34047	-2.19575
PRMT3	-1.0355
KCTD19	-1.9325
TRIM10	-0.2725
MGC26597	-0.9785
GCNT4	0.02525
GPRASP1	-1.24
CDKN1C	-1.08783333333333
RHBDL2	1.8429
HSPH1	0.06875
AQP1	3.222875
COL17A1	-3.0849
GFAP	0.077375
CDC16	0.3135
KIAA1614	0.0365
C6orf118	0.0548333333333333
ZSWIM5	-1.09175
FAM83F	3.78325
LYNX1	0.6996875
SYNPR	-1.0115
XG	2.82733333333333
PRSS16	1.367125
KIF13B	1.226
PCDH9	-1.875875
HIST1H2AH	3.4505
RBM18	-0.5205
ZNF626	0.9035
HEXIM2	0.7555
ITFG1	0.408
TUBG2	-0.046
SFRS7	-0.87625
C9orf14	-0.164
EXTL1	2.0205
GBP3	1.26416666666667
WDR5	-1.0255
RARG	1.86466666666667
MYO7A	-0.095375
CECR6	0.2985
C13orf3	-1.076625
SFRS18	-1.938875
ACVR1B	0.6985
PSMD1	0.0404
C7orf31	0.0428333333333333
ILVBL	0.13275
IFNGR1	0.45925
RNF186	0.03775
NOL9	-1.10625
MAGEL2	-1.75475
SLC29A2	0.55325
NHSL1	-2.8945
RBMX	-0.8155
PSORS1C2	0.47675
RAD51L3	0.159833333333333
LCN6	1.4125
ORAI2	0.194625
BRUNOL6	-0.1357
OR4K5	0.0805
CDC123	-0.619
MSLN	-2.17133333333333
WWTR1	-1.41266666666667
ZNF700	0.0548333333333333
COBL	-0.355
PPP1R16B	0.1275
GAS7	-0.4125
MDN1	-1.267125
HAAO	0.5125
C9orf68	0.643
TNFAIP2	-0.7745
FOXN1	0.6045
hCG_2033311	0.0635
ATP6V0D2	-0.2108
RPL41	0.012125
SLC38A1	-0.36875
ARHGAP6	-0.985833333333333
ADAD2	1.91075
PHF20L1	0.111
MCM3AP	0.401666666666667
ST3GAL3	-0.197
SNX1	0.453333333333333
ELF5	0.15175
PARP3	0.899
RBM8A	-1.391125
LINGO4	0.1985
ITGA9	0.731
ZFR	0.08
ACSL6	-0.77475
FLJ20699	0.9625
DAOA	0.504666666666667
FABP4	3.98975
KCNB1	-0.6015
CANX	0.7299
SLC25A28	1.263
ADIPOR2	-0.585375
ECHDC2	2.009125
SMA4	-1.29175
FRZB	2.64025
PABPC1	-1.051
DMRTB1	0.137875
APOBEC3G	1.13925
CATSPER2	-0.755166666666667
CUEDC1	1.57283333333333
STARD9	-2.265875
CLDN8	3.931
LOC23117	-1.30936363636364
E2F6	0.391
TMEM126B	-1.3335
DPY19L4	0.911
GIMAP5	3.049
NDUFA9	-0.3475
FAM77C	2.6125
CTPS2	0.7995
LOC51035	0.078
WDSOF1	-1.0645
EGLN3	-3.137625
PITX3	0.806666666666667
OR52E8	0.4135
GRM4	0.738
KLK1	-2.53333333333333
GPM6B	-2.389875
RRAGD	-1.19783333333333
PAGE5	-3.788
UCHL5	-2.02733333333333
ULK3	-0.545166666666667
AIM2	0.754
PNO1	-0.8615
OR2F2	0.13
GNAT2	-0.7535
SIX1	2.07575
ST13	0.554666666666667
ZBTB44	0.02675
TIMP2	0.7535
ZMAT4	-4.864
GTF2IRD1	0.122833333333333
ZNF19	2.15516666666667
ZNF714	-0.36375
RSC1A1	0.1855
C9orf80	-0.31775
PSMA8	0.669833333333333
TMEM141	1.619
COX4I1	-0.243
CTAGE1	0.842333333333333
DTWD1	-1.40925
HSD11B1	0.14025
KRT6B	-1.490625
ARID4B	0.62375
LHFPL3	0.4865
WWP2	0.760083333333333
ZNF326	-0.618833333333333
RGPD1	-1.252
CTSH	1.13916666666667
FASTKD1	-0.68075
PAF1	1.2495
TTC9C	0.55075
IFT57	1.1121
PRSS36	-1.121
IL20RB	-2.7785
ZNF592	-0.399666666666667
DCTD	0.2296
CFP	1.0975
MFNG	-0.59325
JMJD2B	2.0085
ALDH3B1	0.975125
THSD4	2.43816666666667
KCNJ5	2.755
LMNA	0.225666666666667
TBCD	0.39925
ZNF250	0.620333333333333
CASQ2	2.23933333333333
PEG10	-4.6345
PRAME	-5.57393333333333
NP	-1.047625
TRIM59	-1.1175
ZNF12	0.192625
XTP3TPA	0.42375
SIGLEC7	1.0315
PANK4	0.2355
FAM70A	-0.885666666666667
SNED1	0.766
HIP1	1.3321
RAET1E	-1.72166666666667
AMAC1L2	-1.381
AHNAK2	-0.52825
TOE1	-0.983666666666667
RECQL4	-0.8825
SPRYD3	1.3295
DPAGT1	0.59775
MAGED2	2.0923
ANKRD55	-1.27875
TRPS1	4.75391666666667
DOK7	2.59
TFPI2	-8.333
GTF2H3	-0.185166666666667
CYP4F11	2.226375
LHX2	-2.32083333333333
ATG16L1	0.4955
ASB12	0.804
C1orf116	-0.354125
NF2	-0.76105
POM121	-0.6912
PHYHD1	1.554
TXNDC17	0.425166666666667
DKFZp779O175	-0.27
NUP62	-0.284071428571429
MYO18B	0.844333333333333
PRAMEF1	0.1725
TCBA1	0.203285714285714
TMEM168	0.1855
FJX1	0.00466666666666664
CLCF1	-0.135
SEPN1	1.74775
IGSF2	0.896
NUDCD1	-0.444666666666667
TFF3	3.95983333333333
NDFIP1	1.62742857142857
CHCHD4	-0.18625
TNR	0.1875
CUTA	1.78933333333333
USP44	-4.25075
DPP10	0.4895
IWS1	-0.728833333333333
PCGF1	1.43575
SULT1C4	-0.077
NTF5	-0.0315
PTPN13	-2.931
SSTR5	0.2985
SFRP1	-5.4305
IDH3B	-0.564875
SUOX	1.65233333333333
TMCO5	0.5215
GOLT1B	0.069
MIB1	-0.0981428571428572
PCDHGB1	-0.259
SUSD1	0.79125
ICAM5	-3.08266666666667
PAPOLB	0.315
URM1	0.2505
TMEM106B	0.753
LRIG2	-1.85525
SLC27A5	-2.498
CLIC6	-1.4436
ZNF420	1.47983333333333
SCN9A	-1.4055
KIAA1909	-0.14625
ELMOD1	-2.5525
PRKAG1	-0.01625
FAM64A	-1.25733333333333
EEF1G	-0.9903
SMAD5	0.66975
INCENP	-1.31875
WASF2	-1.6075
GARS	-0.8968
CDK10	0.1989
HLX	0.389833333333333
MDM4	-1.817625
ZNRF1	0.650571428571429
HHATL	-1.77916666666667
FAM21C	1.1405
HIST2H3C	-0.90725
PFDN2	-0.45625
ZNF200	-0.457
NDN	-1.6355
HBA2	-1.203
FBLN5	1.238625
PUM1	0.415857142857143
TNNT1	1.69516666666667
C19orf59	-0.477166666666667
HNRPH2	0.871666666666667
RAB7A	0.5095
PMS2	-0.379875
BIRC3	-2.771
NRSN2	1.248625
OR52K2	0.332166666666667
SPOCK1	-1.21764285714286
H2AFY	0.84625
RXRB	0.359
ZNF638	-0.365333333333333
ANKRD45	-0.56
ACTN4	0.759333333333333
FXC1	0.80325
EIF2B5	0.25725
VPS33A	-0.02075
PINK1	0.906
FAM106A	-1.1575
SKIP	0.656466666666667
GAPDHS	0.79225
MUM1L1	0.1635
PSTPIP1	0.23375
CNTNAP1	-1.5316
CYP26A1	-2.5135
APOL2	0.3941
TACC2	0.20375
COX7A2L	-0.801357142857143
HSD17B1	2.6709375
ARRB2	0.0665
SLC7A6	-0.1862
HSD17B10	0.189
RBJ	-0.51875
NUP155	-1.532
MRPL10	-0.451
CYCS	-1.62358333333333
CCDC46	0.629166666666667
TECTA	0.959
GNAL	0.04975
LPO	0.69
PEBP4	1.0045
DDX11	-1.80075
C18orf12	0.891
TAF9B	-0.25925
IMP4	0.00625
RPA4	-1.08466666666667
NDUFS1	-0.62575
UPK1A	-0.176333333333333
ARRDC2	0.584
C18orf20	-0.6955
AES	1.33157142857143
CD2BP2	0.266833333333333
C16orf54	0.253
UGT2B17	-1.15675
FGFR1	1.63022727272727
CEACAM6	5.0548
CHRM5	0.01675
CERK	-0.6765
AP3S2	0.797285714285714
ANKS4B	-1.0345
CLCNKA	0.412
ZNF208	0.652166666666667
HLA-DRB5	3.507
CARKL	-0.35625
GOT1	-0.156
CASP6	0.577375
HOXA1	-0.7005
RCL1	-0.90225
ZNF181	0.681666666666667
RAB40B	1.1485
MRPL38	0.279125
LRRN2	2.09975
C3orf25	1.674
OR5D14	-0.0885
OR10AG1	-0.671
BET1L	1.0554
FRY	2.82325
AK3L1	-0.72425
CSF3R	1.821
POLR3K	-0.0673333333333333
ATG2B	-0.18
EPS8	-0.298333333333333
DARS	-1.379375
C10orf56	-0.580833333333333
DAD1	-0.298083333333333
RIOK1	-0.994333333333333
HERC2	-0.1105
HSD11B2	2.74383333333333
FAM96B	-0.28975
MGC13057	-3.010875
BSN	-0.13725
CAND1	0.0223333333333333
HCST	1.8605
ACTR10	-0.0505
OR8D4	0.6675
NASP	-1.7371
COL9A2	3.29666666666667
LYZL1	0.592
GPC5	-2.95625
TBL3	0.758666666666667
CENTD2	0.657
OR5AP2	0.4025
TLR1	1.98475
LMO6	0.58425
ZIC2	-0.49725
CPNE5	0.6815
ZMYND15	2.01825
FLJ22374	-1.16375
CCDC106	1.9195
PARP16	0.13425
PDIA3	0.68325
C14orf126	-0.868666666666667
CECR2	0.417
SFRS1	-1.34235714285714
FIGLA	-0.133
DCP1A	-0.455333333333333
MGC45800	-1.8086
TEKT1	0.409
C10orf67	0.11
CLN5	1.406125
NTN2L	0.3
GLE1L	-0.512
CES2	0.2574
GNAS	-0.0780555555555556
DDX53	0.122
TSPAN13	4.52775
MRPL52	-0.5749
SPIRE2	0.808875
TAS2R39	0.49675
SCUBE3	-0.177
UCRC	0.6108
CDKL3	0.145
KIAA1715	-0.1356
ZNF345	1.23925
RTF1	-0.03225
DHRS7	0.64375
RIPK4	-1.78966666666667
EXOSC2	-1.98116666666667
MS4A2	2.05775
FGF17	0.52025
WDR59	-0.986375
EVI2A	-1.67475
IL17RC	1.47733333333333
HS3ST1	2.9685
ITGB1BP2	-2.91
RBPJ	-0.471666666666667
GIMAP1	3.2645
INE1	-1.137
ALDH18A1	0.822
TPI1	-1.49
GATA6	1.519
CABP1	0.526666666666667
ZNF484	-0.7975
DAPK3	-0.001
GJB1	-2.95725
PIN1	0.84725
SLC6A15	-3.63008333333333
CNO	0.2195
RIN2	1.316875
FRRS1	-0.6835
CYorf15B	-3.543625
DMRT3	2.119625
ATAD1	-0.077
OTUD4	0.0919444444444444
ATOH8	-1.539
ZSCAN16	1.49225
ASCC1	0.07475
OTUD3	0.0535
MGC33212	0.719666666666667
YME1L1	0.16825
RP11-218C14.6	0.395
PCBP4	0.14625
TNFRSF10A	-2.00425
CDH10	-4.3976
KL	2.354625
SCP2	0.622833333333333
C9orf119	0.59375
SON	0.112416666666667
MAFK	0.189
SBNO2	0.3615
SLC6A6	-0.15175
SC4MOL	-0.337
FAM35B	0.17075
PPP1R9A	1.06375
PDZRN3	-0.165375
CXorf20	-1.073
C6orf126	1.827
AVEN	-0.167
FLJ21075	-2.735
C14orf132	-2.2865
PCK2	0.061375
GUCY2C	-0.013
BARX2	0.79325
PEX11G	1.9335
DAO	-1.09083333333333
C10orf49	0.3505
EDNRA	0.946833333333333
PPP2R5A	1.6068
