Hybridization REF	TCGA-BH-A0AY-11A-23R-A089-07
THBD	2.83383333333333
tcag7.1314	1.234
NR5A1	-0.164833333333333
ABCD2	2.75625
DNAJC7	-1.7105
CLEC4C	0.1475
TM2D3	0.96775
CCDC4	-0.726
PLAC2	-1.8415
DCD	6.5535
FAAH	1.154375
POLA1	-0.811
TM7SF2	-0.105
FLJ39822	0.0606666666666667
FLOT2	0.0445
MAP4K1	-0.740333333333333
SRP68	-0.192875
C21orf74	-0.2435
ARPC5	0.154875
LOC126075	1.4635
HECW2	0.353875
ZDHHC4	-0.1415
ANKRD42	0.9999
PDE9A	0.592
ABCA8	4.19525
NDUFS2	-0.52425
UBR5	0.00124999999999999
BTBD16	-2.90975
LOC554174	0.284
ZNF20	0.8325
KIAA1843	0.345
WDR17	0.47825
C15orf33	0.529
RNF113A	-0.36325
CAMKK1	-0.3899
CLCN2	-1.1265
ANXA6	-0.419
LOC340069	0.2575
EMID1	0.17225
DPM3	-0.799916666666667
ELA1	0.0305
SLC25A13	-1.1119
KRT24	-0.18075
SMPD1	0.145833333333333
TH	-0.291
COL6A2	0.688928571428572
ANKS1B	1.3465
GPR126	-1.7416
ZC3H12A	0.309
TMEM47	2.38183333333333
C2orf51	-0.151833333333333
C1orf88	2.5385
HSF2BP	-0.51475
AKAP10	0.7885
RPAP3	-0.616
KLHDC8B	1.089375
STOM	1.4184
MUPCDH	-0.29575
C10orf72	0.444125
PLEKHA3	0.5865
TCP11L1	-0.55
CWF19L1	0.126875
SPEF1	0.482307692307692
YSK4	-0.7545
ELN	2.433
SAMD8	0.621
MPI	-0.947
MEPCE	-0.2645
ABCC3	-1.19375
NANOGP1	-3.246
KCNK17	2.564375
HLA-DMB	3.90733333333333
RRAGA	1.3225
ANGEL1	-0.491
RBM32B	0.226
CPN1	-3.3805
MGC52282	0.3328
HLA-A	1.59858333333333
OR9G4	0.0545
EDNRB	1.76325
SCD	0.365214285714286
C14orf80	-1.5155
BAGE2	-0.4135
RABL4	0.693666666666667
RCVRN	1.207
SHANK1	-0.123
NLRP7	-3.10575
CD226	1.2925
STAT3	1.0056875
SYNJ2	-0.5765
TPCN2	-0.3065
WDR36	-0.688833333333333
MBD4	-0.398
ROBO1	-0.2648
ST3GAL6	-1.81475
SLAMF8	2.08033333333333
ATN1	0.0623333333333333
GPR141	0.04775
KRT36	0.184
TPH1	-0.362
DDX52	-0.2135
ZSCAN29	-0.458166666666667
TRPT1	-0.413
DPEP3	0.4165
DENND4A	0.096125
TSPAN16	-0.311
PTCHD2	-0.403
LOC145814	-0.711
CAP1	0.216833333333333
EIF5A2	-0.0468
NT5DC3	-0.17625
SEPT9	-1.287
SEZ6L2	-0.78075
EGFLAM	3.82
VPS11	0.564625
NDUFB5	-0.173666666666667
CIDEA	4.0685
IER5L	-1.50425
N6AMT1	-0.11725
FAM83C	-0.39425
OXR1	0.711666666666667
IRX1	1.657
DGKB	0.540833333333333
GCN5L2	-1.60775
MIR16	0.144875
FBXW9	-0.6545
WDR4	-2.04316666666667
PDC	-0.144
VPS33B	-0.465
HEXB	0.17525
FLJ32214	-0.19
TCEB3	-1.33525
CRLF1	-3.1155
ABI3BP	3.71025
C8orf22	-3.9555
PYCR1	-1.926625
KIAA1706	2.057
CDK5R2	-0.071625
WAS	-0.028
C12orf60	-1.10525
CCBL2	0.323375
MADD	-0.29625
C5orf34	-1.668
WDR42A	0.5115
KLF12	0.56575
HSPA1A	1.54875
ITM2C	-0.569166666666667
DAPK2	2.436
LOC442590	2.21
SUMF2	0.818125
CENPA	-3.167
TMED5	0.09675
CDH6	0.7256
BRP44	0.393875
THG1L	-0.907
GABRA2	-0.46325
C14orf166	-0.236
MYL1	-1.33266666666667
TNFSF18	-0.2195
PAP2D	-1.534
PPIB	-0.000999999999999997
KLHL4	1.334625
SFN	-0.408833333333333
CCDC127	0.41375
FRAP1	-0.37075
GOLGA5	0.775
SDCCAG1	0.295625
MGC21675	-0.2405
C10orf95	-1.01675
KIAA1345	0.968666666666667
C1orf163	-1.111
LACE1	-0.500166666666667
OR10K2	0.1605
CENPN	-3.11768
TMED2	0.759
UGT1A6	-1.0065
ANG	0.614
U2AF1	-0.598333333333333
CASC2	-0.00233333333333335
NMT2	1.18183333333333
OSGEPL1	0.471
DFNB31	-0.81
SLC6A20	0.5835
DKC1	-1.174
FXYD4	-0.9555
WDR64	0.58325
MGC5590	0.2785
CREBZF	-0.322666666666667
DAZ1	0.24875
PRPSAP1	0.0055
GCHFR	-1.1365
TTC7A	-0.203625
LOC196993	1.256
UBD	0.651166666666667
S100A1	0.393625
RPL6	0.0393333333333333
DNAJB6	0.6918
NAGS	0.4693
C2orf58	1.1055
KERA	1.08783333333333
MT1X	0.1283
UBE2B	1.0077
KEAP1	0.02325
MST1	-2.8015
OMA1	0.499
ABLIM2	2.01075
BCL2L13	0.0155
JAZF1	0.718833333333333
TMEM63B	-0.1695
S100A8	-1.5151
ARFIP2	0.347
UROS	-0.07375
KHDRBS2	0.5795
POLQ	-4.06875
SOAT1	-0.9085
SPAG4	-1.9745
MRPS30	-0.662166666666667
LOC494141	-0.23375
OR2T11	-0.047
ORAOV1	-0.4744
ZNF184	-0.325333333333333
TCEB3B	-0.405666666666667
ADAM21	-0.164
GDPD1	0.114
SPINLW1	0.05325
PRR14	-0.291833333333333
KCTD9	0.3158
NUDT3	-0.1785
KIAA1822	0.5755
HIST1H4K	-0.492
DFNA5	-0.4105
GABPA	0.16125
C14orf44	0.7335
POLB	0.09975
PTAR1	0.201
SEC31A	0.4646
TRIM58	-0.836
TAS2R14	0.099
VPS8	0.315875
H1F0	0.0308333333333333
PRKCB1	-2.5195
UGT2A1	0.137
TOR1B	-0.07275
LSS	-1.10983333333333
C2orf19	0.315
HNRNPC	-0.416642857142857
TMEM100	2.83166666666667
LOC116349	0.08275
OR51M1	0.122
CCDC142	-1.255
ISG15	-0.3680625
ZCCHC14	0.178625
CREBL2	1.6495
TGDS	-0.6905
DC2	-0.64525
CACNA2D3	-0.380428571428571
ZNF429	0.375125
LYPD6	1.39883333333333
SUCLG1	0.4865
OR51I1	-1.0425
MAGEH1	2.20325
PRPF40A	-0.489
SMR3A	1.203
SPINK2	1.37075
THAP2	0.337625
NPY5R	3.449375
IRF4	-1.05575
SPESP1	0.270166666666667
OR10S1	0.0885
DTD1	-0.3705
TUBE1	0.824
DDX19A	-0.8045
PDPN	-0.570875
TMEM34	0.750083333333333
MGAM	0.79525
COL3A1	4.558
GFM2	-0.5375
OR5A2	0.1305
PSG9	-0.939
ARHGEF11	0.269166666666667
IVNS1ABP	-0.511625
SIGIRR	0.03175
DUSP19	0.421
DNAJC14	0.2268
ACSS1	0.11725
IL1RAPL2	0.483
C4orf30	0.22225
SEPT4	2.6665
LANCL3	-1.10075
SPAG17	3.27383333333333
PRDX3	0.222375
HNF1A	-1.91
P4HA2	-0.81125
RFWD3	-1.52316666666667
MOV10	-0.92075
DNAJA5	0.0727142857142857
LOC729440	-0.08025
LOC200383	1.419375
SMC2	-2.5845
MIXL1	-1.2625
TMEM9	-0.30175
FAM86A	0.214
ZNF174	0.3603
MYH14	-0.71875
CCR8	0.20525
VPS37C	0.4165
GPATCH1	0.248333333333333
B3GNT8	1.7375
TBX4	-0.411
CNR2	0.1185
PCDH1	0.91575
C5orf29	2.283125
OCIAD2	0.39975
PLCG2	1.973
KIAA0247	1.64025
HRH3	-0.2525
CAPN13	1.585875
CCR1	-0.2309
MGC15523	0.0338888888888889
UVRAG	0.9805
DNAJA2	0.0971666666666667
ITGA2B	-0.835333333333333
CLDN5	4.3705
PTPRN2	-0.516071428571428
ZNF512	0.187333333333333
PSAP	0.744857142857143
CCDC140	-0.725
LRRC55	-0.45175
CYP26C1	-0.0375
C8orf47	2.20125
LYN	0.255125
DUSP6	2.21016666666667
TGFB3	2.40906666666667
ELK1	-0.6996
PCDH11Y	1.21683333333333
HGD	-2.26825
C17orf58	1.075
MYO3A	0.2005
SERPINE2	-3.84083333333333
AARSD1	-0.5545
C14orf73	-1.942
ADAM33	1.11125
ZNF491	0.545
MAPK6	-0.692333333333333
TCN1	3.59516666666667
SLC24A6	0.4975
UBE2R2	0.322
H1FNT	-0.11225
TATDN2	-0.1665
LILRB1	0.79225
P2RY5	2.3715
NUCB2	0.9105
C2orf37	-0.61825
SNX27	0.316833333333333
MTA3	0.217875
FOXO4	1.04825
ID4	3.72016666666667
SOX5	-0.3855
PXMP3	0.800875
OR52M1	-0.311
SFT2D3	0.118
INA	-3.295
MCOLN1	0.289
NFIX	1.5001
CLEC14A	5.599
HIBCH	0.358
PLA2G5	2.19625
TIMM10	-0.8185
MED17	0.5749
COL4A4	-0.105
TPP1	0.2625
GJA3	-1.69166666666667
TMPRSS5	-0.34775
AADACL3	0.2385
DNMBP	-0.019
ENPP5	3.72616666666667
NQO1	-0.1546
ZSCAN2	-0.325625
SEC24C	0.0758333333333333
GTF2A1L	2.124
AXIN2	0.243
FAM33A	-2.15366666666667
C16orf13	-1.303875
SPNS2	1.2875
TAF1	-0.1835
AP1G2	-0.973666666666667
RBM42	0.0451666666666667
HCN2	-0.472
EFHB	-0.015
RUSC1	-0.597666666666667
GRIK5	0.2345
USP21	-0.3185
ATAD3C	-0.15725
ORMDL2	-0.1655
PRSS7	-3.092
PSAT1	-3.35375
FLJ13195	0.0713333333333333
TBC1D1	0.389166666666667
IFNG	1.00075
OTOS	-0.0443333333333333
ZNF773	0.328833333333333
EMD	-1.347
RETN	-0.566
CCL8	3.939
APH1A	-1.014375
COX18	-0.322625
GTF2IRD2	-0.41825
CCDC82	0.300166666666667
PAFAH2	0.4838
NPEPL1	-0.9658
RP11-114G1.1	0.734
TP53INP1	0.926625
ZNF300	-0.626333333333333
FOXL2	-3.23325
LARP2	-0.128833333333333
LATS1	0.72325
HTR6	0.0445
SPOCK2	-0.303333333333333
RNF144B	2.802
HTATIP2	-0.596625
MGC10334	-0.240166666666667
CENTA2	2.14366666666667
FGF2	2.0525
FXYD7	0.10275
PHYHIPL	-1.673375
GPR34	5.905
DDX6	-0.542833333333333
OR10W1	0.217
LHFPL1	0.258
ZNF313	-0.624142857142857
VPS28	0.907
AP3M1	0.0086
AKR1CL2	-0.161
TRAF4	-0.69875
OR2B11	-0.052
C19orf12	1.27833333333333
AKAP9	0.265666666666667
C1orf62	0.258
SLC20A1	-1.4795
FAM112A	-0.07
LDB2	2.94575
MRPS23	-0.811
KLK5	3.706125
SPTB	-0.2018
EFEMP2	0.9915
EFNB2	1.71125
PCM1	0.5575
NMNAT3	2.1425
TSG101	0.616833333333333
C8orf40	0.630833333333333
NOB1	-0.88825
ABHD3	-0.89525
GTF3C4	-0.498125
PIGN	0.509166666666667
GALNTL1	1.98525
AEBP1	1.414
OR9Q1	0.4285
ANKRD2	-0.121875
CCL28	1.7295
TRIM38	0.706333333333333
TMCC1	0.391833333333333
SMG5	-0.6335
LRRC7	-0.582
NCAPD2	-2.1435
C6orf153	-0.844
C1orf74	-0.61275
OTUD6A	0.054
DCP2	-1.01083333333333
TMEM24	-0.2305
RPL18	0.4205
TMEM177	-1.27275
LRRC37A3	0.5005
C1D	-0.574833333333333
LDHC	-0.75175
UBE4B	-0.0875
NIT1	0.20875
BTN3A3	1.29875
RASD1	3.9575
COMMD3	0.30325
SHFM1	-0.49575
BIRC8	0.0395
DUT	-0.94375
C12orf51	-0.0795
LRRC59	-1.52683333333333
LY6H	-0.06575
WDR22	0.917833333333333
EDEM1	-0.488428571428571
ADH1A	3.401
PANX2	-0.5513
CYP11B1	0.058
CDC73	-0.25
GPR172A	-0.906
GSTM3	1.76715384615385
KCNA5	1.416
SERAC1	0.531333333333333
NFATC2	0.2575
ANAPC5	-0.7966
C15orf24	0.34375
NFATC2IP	-0.819583333333333
TNRC6C	0.499333333333333
MGC102966	2.016625
FGD5	2.54433333333333
MED9	0.4355
RAB13	0.2575
C15orf49	0.5055
CRYGS	-0.7159
C12orf53	-0.9303
LOC283693	-0.369
COX6B2	0.099125
PHF14	-0.013875
FAM3A	-0.31375
RPL13	0.6583
PRDX2	-0.5289
FLJ34047	-1.71
PRMT3	-0.67375
KCTD19	-1.683
TRIM10	-0.883166666666667
MGC26597	-0.991333333333333
GCNT4	-0.092
GPRASP1	2.83175
CDKN1C	1.26291666666667
RHBDL2	0.9034
HSPH1	-1.008
AQP1	4.07575
COL17A1	3.6099
GFAP	0.128875
CDC16	-0.043
KIAA1614	0.7045
C6orf118	0.0168333333333333
ZSWIM5	-0.73325
FAM83F	2.7835
LYNX1	0.69425
SYNPR	-0.34475
XG	4.07583333333333
PRSS16	1.450875
KIF13B	1.15792857142857
PCDH9	2.3325
HIST1H2AH	0.104166666666667
RBM18	-1.4805
ZNF626	0.535875
HEXIM2	-0.346166666666667
ITFG1	0.265
TUBG2	-1.117
SFRS7	-0.38
C9orf14	-0.031
EXTL1	-0.70025
GBP3	1.724
WDR5	-1.897
RARG	0.2445
MYO7A	0.322375
CECR6	-0.819
C13orf3	-3.881375
SFRS18	-0.188125
ACVR1B	-0.3715
PSMD1	-0.5059
C7orf31	0.521333333333333
ILVBL	-0.53825
IFNGR1	2.3635
RNF186	3.3155
NOL9	-0.864
MAGEL2	0.22925
SLC29A2	-0.8155
NHSL1	-0.1645
RBMX	-0.396
PSORS1C2	0.119
RAD51L3	-0.118166666666667
LCN6	2.43375
ORAI2	-1.187875
BRUNOL6	0.1641
OR4K5	-0.102
CDC123	-0.571625
MSLN	-0.380666666666667
WWTR1	-0.472333333333333
ZNF700	-0.4285
COBL	0.312
PPP1R16B	0.564875
GAS7	0.259
MDN1	-0.487
HAAO	0.637
C9orf68	2.24825
TNFAIP2	0.768125
FOXN1	0.1345
hCG_2033311	-0.403666666666667
ATP6V0D2	0.0445
RPL41	0.271125
SLC38A1	0.28775
ARHGAP6	0.03175
ADAD2	0.365
PHF20L1	-0.003875
MCM3AP	-0.3225
ST3GAL3	-0.0618333333333333
SNX1	0.361833333333333
ELF5	4.35975
PARP3	0.778625
RBM8A	-0.5015625
LINGO4	-0.106
ITGA9	1.26033333333333
ZFR	-0.06775
ACSL6	0.285625
FLJ20699	0.3439
DAOA	0.13975
FABP4	6.90725
KCNB1	2.63625
CANX	0.4398
SLC25A28	0.626666666666667
ADIPOR2	0.402375
ECHDC2	2.32
SMA4	0.19125
FRZB	4.00675
PABPC1	-0.304166666666667
DMRTB1	-0.312375
APOBEC3G	1.06575
CATSPER2	-0.341
CUEDC1	0.773
STARD9	1.26175
CLDN8	6.21875
LOC23117	-0.701590909090909
E2F6	-0.465944444444444
TMEM126B	-0.34
DPY19L4	0.127
GIMAP5	3.2985
NDUFA9	-0.318666666666667
FAM77C	-2.8915
CTPS2	-0.61175
LOC51035	0.349875
WDSOF1	-1.36675
EGLN3	-1.771125
PITX3	-0.328166666666667
OR52E8	0.655
GRM4	-0.277
KLK1	-2.3085
GPM6B	0.500375
RRAGD	0.0911666666666667
PAGE5	-3.3805
UCHL5	-1.419
ULK3	-1.114
AIM2	0.165333333333333
PNO1	-0.778
OR2F2	0.00800000000000001
GNAT2	-0.5035
SIX1	0.1395
ST13	1.00191666666667
ZBTB44	0.314875
TIMP2	0.307
ZMAT4	-2.55125
GTF2IRD1	-0.788833333333333
ZNF19	1.198
ZNF714	-0.11325
RSC1A1	-0.02725
C9orf80	-0.0195
PSMA8	0.2475
TMEM141	-0.2565
COX4I1	-0.081
CTAGE1	0.317666666666667
DTWD1	-0.02325
HSD11B1	3.91125
KRT6B	4.437875
ARID4B	0.910875
LHFPL3	-0.11025
WWP2	0.438416666666667
ZNF326	-0.569833333333333
RGPD1	-0.45
CTSH	1.22916666666667
FASTKD1	-0.975375
PAF1	0.6502
TTC9C	-0.7295
IFT57	1.2342
PRSS36	0.4925
IL20RB	-1.1615
ZNF592	0.116166666666667
DCTD	0.1122
CFP	2.12175
MFNG	0.969
JMJD2B	0.00175
ALDH3B1	-1.197625
THSD4	1.86883333333333
KCNJ5	2.347
LMNA	0.3995
TBCD	-0.443375
ZNF250	0.0938333333333333
CASQ2	3.88933333333333
PEG10	-2.78766666666667
PRAME	-5.64153333333333
NP	-1.1845
TRIM59	-1.59216666666667
ZNF12	0.52825
XTP3TPA	-0.94225
SIGLEC7	-1.0437
PANK4	-0.4525
FAM70A	1.13883333333333
SNED1	1.025
HIP1	0.1101
RAET1E	-0.110333333333333
AMAC1L2	-0.824
AHNAK2	0.442416666666667
TOE1	-0.695833333333333
RECQL4	-3.1605
SPRYD3	0.78325
DPAGT1	-0.63075
MAGED2	1.1132
ANKRD55	-0.11725
TRPS1	3.3455
DOK7	-0.35975
TFPI2	-0.14575
GTF2H3	-1.178
CYP4F11	0.283875
LHX2	-4.84833333333333
ATG16L1	0.303333333333333
ASB12	0.861
C1orf116	2.849375
NF2	-0.5682
POM121	-0.5111
PHYHD1	2.2069
TXNDC17	-1.29333333333333
DKFZp779O175	-0.22425
NUP62	-0.637285714285714
MYO18B	-0.821833333333333
PRAMEF1	-0.3545
TCBA1	0.8315
TMEM168	0.87075
FJX1	-0.196833333333333
CLCF1	-0.55075
SEPN1	0.306
IGSF2	0.31475
NUDCD1	-0.252
TFF3	2.33116666666667
NDFIP1	1.07707142857143
CHCHD4	-0.43
TNR	0.5395
CUTA	-0.309
USP44	-1.78525
DPP10	-0.693166666666667
IWS1	-0.109833333333333
PCGF1	0.288
SULT1C4	0.7065
NTF5	3.51475
PTPN13	1.05725
SSTR5	0.3315
SFRP1	3.284375
IDH3B	-0.62875
SUOX	1.20833333333333
TMCO5	0.2635
GOLT1B	-0.76175
MIB1	-0.064
PCDHGB1	0.259
SUSD1	-0.00175
ICAM5	-2.72333333333333
PAPOLB	-0.242
URM1	-0.3645
TMEM106B	0.0671666666666667
LRIG2	-0.04975
SLC27A5	-0.8245
CLIC6	1.2641
ZNF420	1.25516666666667
SCN9A	0.0954
KIAA1909	0.39975
ELMOD1	-1.15275
PRKAG1	0.41725
FAM64A	-4.07044444444444
EEF1G	-0.00225
SMAD5	1.04675
INCENP	-3.1055
WASF2	-0.5195
GARS	-1.6372
CDK10	-0.5887
HLX	0.671833333333333
MDM4	-0.650375
ZNRF1	-0.732142857142857
HHATL	1.051
FAM21C	0.3915
HIST2H3C	0.0135
PFDN2	-0.496375
ZNF200	-0.517
NDN	1.678
HBA2	1.18216666666667
FBLN5	2.846375
PUM1	0.633571428571429
TNNT1	-4.39483333333333
C19orf59	-1.27566666666667
HNRPH2	0.8735
RAB7A	0.286
PMS2	-0.26625
BIRC3	0.291833333333333
NRSN2	-0.411
OR52K2	0.181333333333333
SPOCK1	-0.771071428571428
H2AFY	-0.38525
RXRB	-0.16225
ZNF638	0.154833333333333
ANKRD45	0.39525
ACTN4	-0.0646666666666667
FXC1	0.2475
EIF2B5	-0.127
VPS33A	-0.49275
PINK1	0.97325
FAM106A	0.093
SKIP	2.5785
GAPDHS	-0.29725
MUM1L1	1.34725
PSTPIP1	0.54675
CNTNAP1	-1.6189
CYP26A1	-1.3655
APOL2	0.5275
TACC2	0.891125
COX7A2L	-0.0533571428571429
HSD17B1	0.5070625
ARRB2	-0.31
SLC7A6	-0.6568
HSD17B10	-0.59775
RBJ	0.691
NUP155	-2.12475
MRPL10	-0.454666666666667
CYCS	-1.14116666666667
CCDC46	1.82283333333333
TECTA	0.5315
GNAL	0.47075
LPO	-0.189
PEBP4	3.666
DDX11	-2.64
C18orf12	0.03
TAF9B	0.091
IMP4	-0.26725
RPA4	0.542
NDUFS1	-0.49175
UPK1A	-0.789833333333333
ARRDC2	1.23116666666667
C18orf20	-0.002
AES	1.03171428571429
CD2BP2	0.199166666666667
C16orf54	0.4975
UGT2B17	0.464625
FGFR1	0.814
CEACAM6	-0.5365
CHRM5	0.18275
CERK	-1.021
AP3S2	0.144357142857143
ANKS4B	-1.19025
CLCNKA	0.508833333333333
ZNF208	0.684833333333333
HLA-DRB5	3.873
CARKL	-0.02425
GOT1	-0.6305
CASP6	0.218125
HOXA1	-0.194
RCL1	0.238
ZNF181	0.876
RAB40B	1.654
MRPL38	-0.18525
LRRN2	0.64725
C3orf25	0.47
OR5D14	-0.099
OR10AG1	0.503
BET1L	0.3845
FRY	4.5375
AK3L1	-0.35625
CSF3R	0.358
POLR3K	-1.48016666666667
ATG2B	0.363333333333333
EPS8	1.13116666666667
DARS	-0.574
C10orf56	1.625
DAD1	0.00266666666666666
RIOK1	-0.225333333333333
HERC2	-0.09825
HSD11B2	0.0881666666666667
FAM96B	-0.8305
MGC13057	0.819
BSN	-0.185
CAND1	-0.297
HCST	1.68425
ACTR10	0.922666666666667
OR8D4	0
NASP	-1.4053
COL9A2	0.687666666666667
LYZL1	-0.656
GPC5	-1.18425
TBL3	-0.726666666666667
CENTD2	0.2305
OR5AP2	0.48125
TLR1	2.21775
LMO6	-0.601
ZIC2	-2.988
CPNE5	1.17125
ZMYND15	1.27725
FLJ22374	-0.1875
CCDC106	-0.25575
PARP16	-0.16325
PDIA3	0.92075
C14orf126	0.01
CECR2	-1.1945
SFRS1	-1.11821428571429
FIGLA	0.745
DCP1A	0.579166666666667
MGC45800	-0.7989
TEKT1	0.106333333333333
C10orf67	-0.464
CLN5	1.83075
NTN2L	-0.322
GLE1L	-0.829
CES2	0.011
GNAS	0.00783333333333333
DDX53	-0.571
TSPAN13	2.129
MRPL52	-1.0614
SPIRE2	-1.21725
TAS2R39	0.14175
SCUBE3	-0.268
UCRC	0.1981
CDKL3	0.39375
KIAA1715	-0.215
ZNF345	1.30175
RTF1	-0.00387499999999999
DHRS7	1.214
RIPK4	-0.0223333333333333
EXOSC2	-1.0625
MS4A2	2.599
FGF17	0.00374999999999999
WDR59	-0.282625
EVI2A	-1.24375
IL17RC	0.0816666666666667
HS3ST1	2.70575
ITGB1BP2	-2.0215
RBPJ	-0.176333333333333
GIMAP1	4.5045
INE1	-0.576
ALDH18A1	-0.66475
TPI1	-2.116875
GATA6	1.7915
CABP1	0.163666666666667
ZNF484	0.29125
DAPK3	-0.272
GJB1	-1.588
PIN1	-0.472875
SLC6A15	-2.79975
CNO	-0.07675
RIN2	2.354625
FRRS1	-0.5255
CYorf15B	-3.722125
DMRT3	2.465375
ATAD1	0.174125
OTUD4	-0.150944444444444
ATOH8	1.04775
ZSCAN16	0.43425
ASCC1	-0.22
OTUD3	0.121
MGC33212	-1.0385
YME1L1	-0.0415
RP11-218C14.6	0.259
PCBP4	0.098
TNFRSF10A	0.993
CDH10	-2.5415
KL	3.75925
SCP2	1.38691666666667
C9orf119	-0.161
SON	0.43525
MAFK	-0.631
SBNO2	-0.4315
SLC6A6	-0.889416666666667
SC4MOL	-0.87075
FAM35B	0.54825
PPP1R9A	1.11225
PDZRN3	1.394125
CXorf20	2.087
C6orf126	-0.46325
AVEN	-0.30025
FLJ21075	-0.9835
C14orf132	0.730625
PCK2	-1.37975
GUCY2C	-0.0485
BARX2	1.05175
PEX11G	1.1495
DAO	-0.818333333333333
C10orf49	0.44125
EDNRA	2.99316666666667
PPP2R5A	1.2758
DDX39	-2.11983333333333
SERF1A	-0.5175
ASCIZ	0.415
FNDC8	-0.24375
PTMS	-0.191125
PHF7	1.3735
PIP4K2B	-0.194
HHLA2	-0.224
BDH2	1.2746
APOBEC2	-0.471
PENK	2.39866666666667
SMAD9	0.4015
MT3	-0.625
RGL1	1.50075
ATG10	-0.616875
DLGAP4	0.460333333333333
APPBP2	-0.259642857142857
BACE2	0.1205
LOC339344	-0.288833333333333
ZNF395	0.511875
HIST1H2BL	-2.0115
ZNF467	-0.098875
SLC25A21	-1.0675
PALM2	-0.0806666666666667
NSUN5C	-1.294
IL5	-0.0823
CLSTN2	1.9225
ANXA8L2	0.79025
PTGES	1.0535
GDAP1L1	-2.183
OPRK1	-0.0771666666666667
WDR20	0.99025
C12orf4	0.161375
NUP88	-0.5255
XRCC6BP1	-0.612166666666667
FCGBP	2.17885714285714
LEMD2	0.12
NOMO1	-0.6375
C10orf79	1.537375
ZNF79	0.3757
OCRL	0.3208
HSPA8	-1.03870833333333
DIDO1	-0.248
PLA2R1	2.59125
COG3	0.3007
NGDN	-0.0235
CBFA2T2	0.124
PNOC	0.291
PRRG1	0.82525
AGGF1	-0.510571428571429
DPF2	0.8865
YIPF7	0.659
TRPV5	-0.387
ZNF322B	0.4665
MED12	0.0606666666666667
CARS	-0.416166666666667
ABCC11	1.43316666666667
C9orf25	-0.0035
MYH1	3.7655
FRYL	0.196916666666667
AGTRAP	-0.49975
MMP27	2.2455
ZNF432	0.19475
OR8D1	-0.195
OR13D1	0.1495
VWA1	1.46475
STON1	1.71125
IL5RA	-0.2415
PERP	0.7429
C10orf107	1.91683333333333
TNFSF12	2.93425
FN1	-2.39445833333333
MTR	-0.182166666666667
PHLPPL	-0.327
ZNF425	0.69225
DHFR	-1.13277777777778
PPP1R12A	0.679
RSPO2	-1.20885714285714
ZNF7	-0.00600000000000001
ZNF583	0.7025
TPMT	-0.837
GPR132	0.375875
OR2T12	-0.49275
SERTAD2	0.084
ATP1A1	-0.4964
FRMPD3	0.3865
ZNF672	-0.43575
PLXNB3	0.152125
EML5	0.068
FAIM3	-0.514
UBQLN2	0.66675
SORCS2	1.4415
PRIM2	-1.7935
ACVR2A	1.32816666666667
YWHAZ	-0.203333333333333
PGM2L1	0.706375
GNAO1	-0.0840714285714286
RPL10	0.1305
RPS6KA6	-0.325
PFKL	-0.999666666666667
SH3D19	2.0005
AURKB	-3.44333333333333
ZC3H6	1.61675
DISC1	0.4525
FLJ39660	-3.34233333333333
TMEM25	2.2645
OSBPL10	0.253625
CLTCL1	-1.1115
ALG6	-0.81425
CATSPER4	0.5205
LRTM1	0.359
RRAD	2.792
TIPIN	-2.05975
CARD14	0.34
RBM9	0.660666666666667
RASSF4	0.60625
SLC25A18	1.00983333333333
C6orf58	0.1705
IGHD	0.0365
PLA2G6	-0.418
TPT1	1.10825
SEC63	1.098
CCDC113	0.2253
TDRD10	0.943125
KIAA1666	-0.627625
TOR1AIP1	0.700666666666667
SYTL4	1.5875
SPRR2F	-0.413
CEBPD	3.854
SNTG2	2.2465
C20orf77	-0.117833333333333
TAS2R49	0.239
C6orf173	-2.25566666666667
SVEP1	2.7498
PXN	0.108928571428571
VIL2	-0.15125
C5orf21	1.10125
DIXDC1	0.89075
GANAB	-0.571
PDSS1	-1.23775
NGFR	1.476625
ATP8B4	2.7585
BMP8A	1.3045
CCDC132	0.02775
GNRH1	-0.806
OR10T2	0.03425
PDGFD	3.7855
OR6W1P	0.00649999999999999
HARS	-0.32875
KRT77	0.093
AQP8	-0.4285
ITGB1	1.3053
ZNF254	0.7786
PAX1	0.243
PSMC4	-1.0536
ANKRD22	2.39775
PSMD8	-0.2895
HTR1E	-0.7095
SOX10	0.3955
OR5B2	0.0055
RABGEF1	-0.572642857142857
MAP1LC3B	0.759
CYB5R4	0.1185
AGXT2L1	-1.678
FLJ41603	2.426
TRAPPC2	0.734666666666667
FNTB	0.0614
FLJ14107	-0.230666666666667
AURKAIP1	-0.39275
DSE	2.1
NFKBIZ	0.158333333333333
OSBPL3	-1.8455
LOC130576	1.34925
SLC39A9	0.292833333333333
LOC137886	-0.217916666666667
RHCE	-3.258
ATG7	-0.311
FAM82A	1.67166666666667
FBN3	-0.479
MCFD2	-0.919666666666667
CASP14	0.0345
EPS15	0.790916666666667
SFRS2B	1.47025
C19orf47	0.1855
PLAC9	4.334
GPR23	-0.1485
BTNL3	0.837333333333333
RGS8	0.2135
GNS	1.00225
ENO2	-2.3815
CBX1	-0.5749
PEX26	-0.0125
LRP5	0.0688333333333333
ADAMTSL4	-0.186333333333333
ARR3	0.011
MAP1A	0.33625
CD2	3.645
NAV2	0.0504375
TMEM69	-0.60775
ATXN7	-0.387
CHN2	0.1165
ZNF781	1.4625
