Hybridization REF	TCGA-AO-A12E-01A-11R-A10J-07
GPR177	-0.298333333333333
HCFC2	0.21425
TCAP	-0.31225
MOCOS	-3.5925
C14orf93	-0.1815
PRDM10	-0.482
SLC16A4	1.58925
SRGAP1	0.0431666666666667
VIP	0.804
DUSP27	1.39333333333333
LILRA1	1.2656
MC2R	0.638
MGC24103	-1.73475
MBTD1	-1.1065
FUT11	-0.4
USP33	0.8281
C15orf39	-0.58725
MAP3K12	0.251375
PAAF1	-0.552166666666667
BARHL1	0.1095
FLJ16165	-0.0245
PIWIL2	-2.9825
SYNE1	0.484833333333333
CMTM4	-0.633
TSPYL1	0.9971
GUF1	-0.237833333333333
TMEM157	2.481
WDR44	0.25775
HIST1H3C	0.74425
DKFZp666G057	1.364
RNPEP	0.7875
GAS2L2	0.765
ADH4	-3.7415
GRPR	0.978833333333333
FBXL17	0.5105
ZBTB10	0.2185
Gcom1	0.729722222222222
HTRA1	1.2845
ZNF585A	-0.160166666666667
SLC26A2	0.674571428571428
OTOP3	0.287833333333333
WISP1	1.01211111111111
ATP2B4	-0.39625
FLJ10769	0.02775
CRAMP1L	-0.417875
CHST12	-0.5045
RAB22A	0.316083333333333
TARDBP	-0.254857142857143
STAU1	0.109
CRB3	1.98916666666667
MIG7	-0.19725
CHMP1A	-0.7225
ZNF160	-0.359875
B3GALT6	-0.08325
BARX1	-1.74483333333333
C6orf167	-1.5826875
NXNL1	0.169
DHX29	0.525375
HADHB	0.013
PLXNB2	0.742375
ILDR1	-0.82525
SLC15A3	2.987
GAS2	-2.52383333333333
C20orf69	0.31125
NUMB	-0.05525
TNIP1	0.3115
MESP1	0.616833333333333
PSKH1	-0.38725
NSFL1C	0.260375
RHOG	0.18625
HEY1	-1.5885
KNG1	-1.422
ITGAX	1.9217
LIN9	-0.643833333333333
CANT1	1.42725
XRN1	0.115714285714286
CCDC96	1.6482
HEATR6	-1.08016666666667
GNG7	0.475916666666667
RUNX2	0.41075
SOX1	0.329333333333333
FCRL5	-0.0217
ZNF99	-0.11425
FAM9A	0.106
SNX22	0.92
MBNL3	-1.372
ODC1	-2.2606
ADORA2B	-1.90533333333333
NR2F6	0.4785
ZFYVE16	0.653111111111111
SYNJ2BP	1.3901
POLE	-0.7415
E2F2	-1.147125
THRA	1.43516666666667
PTGES2	-1.08033333333333
HIP1R	0.897
TMUB1	-0.127
ENO3	-1.9795
RSPH10B	0.401
CXorf39	0.640125
IRGC	0.348
GPR109B	1.45575
FLJ13305	-0.295
LCE3A	-0.1205
TNFRSF18	-1.66816666666667
DET1	0.04225
TRPM3	-0.0166666666666667
C16orf79	-0.43
FECH	-0.180833333333333
RAP2A	-0.432166666666667
CRIP1	2.60516666666667
AZIN1	-0.16625
SLC7A7	3.47175
IL10RA	0.879
TMEM64	-3.39675
CDC42EP4	1.1746
C16orf58	0.0792
ARG2	-2.17525
POU5F1P4	-5.58375
FAM62B	0.177125
DNAH8	-1.7636
ASH2L	-0.078625
TSLP	-1.5385
CNTNAP5	0.0458333333333333
TMEM16C	1.41175
IFNA14	0.001
SLC1A3	1.269875
CABYR	1.27475
BCL7B	0.4836
NUDT13	-0.8845
C13orf28	0.2915
C1orf53	1.6055
ARL6IP4	0.7256
RPL35A	-0.256
EMR3	0.545
RAB40C	0.780333333333333
SLC41A1	0.151666666666667
LRCH1	0.042
LY6G5B	-0.421
FAM124A	-0.0637142857142857
MGC10981	-4.29866666666667
CLIP3	-0.1726
MAP4K2	-0.447
CHIC1	0.05625
SULF1	2.05583333333333
C20orf30	0.283571428571429
PRDM5	-0.591875
ELOVL1	0.434
C11orf48	-1.036125
SLC39A10	-0.72975
KCNV1	-0.4195
ACP1	-0.3245
ZMYM2	-0.6935
B3GNT6	0.2335
C9orf69	0.03075
C2orf15	1.51075
C20orf166	-0.615
HSP90AA6P	-0.143
EDG7	0.096
NEURL	0.741375
LPL	4.1975
CLEC2D	-0.244285714285714
GRRP1	2.63483333333333
CD8B	-3.9793
HIST1H3D	-0.833166666666667
SLC6A12	0.5315
FAM27L	-0.0185
CD84	1.8801
RASA1	0.0765
PHKG1	0.718
MAGEA11	-1.235
IMPA1	-0.252
NPM3	-1.5645
RARRES1	4.29375
SH3BP1	0.034625
B3GNTL1	0.0315
ARPC5L	-0.291166666666667
KLHL26	0.7375
SIM2	-2.11175
GJC1	0.1865
C20orf194	0.2
EXO1	-1.79075
SLC2A2	-2.27766666666667
LOC285074	-1.1795
LRG1	2.62675
KIRREL	0.03
PIK3R1	2.4445
C4orf34	1.77325
MAF	-1.339
ADCY4	3.78916666666667
ZMIZ2	0.4211
SLC46A3	1.03266666666667
STAMBP	0.0886666666666667
CCDC16	0.33975
MS4A12	0.053
TCF20	0.000749999999999997
LRRC46	2.539
C20orf152	0.4195
MRPS6	-0.78725
ABCB11	0.065
KCNC2	0.3005
CDH19	-1.26983333333333
C9orf123	-0.0133333333333333
SSH3	1.652125
LDLRAD1	0.397
CCBE1	-0.23975
ZNF135	1.143
TAAR1	0.1495
WFDC12	-0.231
CCDC42	0.186833333333333
FLJ12529	-1.073
PER1	1.058
TIMM50	-0.534333333333333
SMARCAD1	-0.4185
FAM26C	0.548
TP53TG3	-2.86733333333333
SH3RF1	1.2246
LMCD1	1.765
GPR63	-0.744
FLJ21986	-1.30325
AIFM3	-0.6015
MICAL1	0.0781666666666667
BLZF1	0.698166666666667
IQCA	3.86183333333333
PCDHGC3	0.247
SAC	0.005
BCL6B	1.7
DDO	2.2395
MARCO	3.443
DCHS1	0.2805
C1orf170	0.686666666666667
CD200R1	1.08433333333333
C22orf15	-0.3255
SEPT11	-0.192833333333333
ADNP	-0.19875
UST	0.9797
C13orf34	-1.6075
RFFL	0.837785714285714
APBA3	-0.1585
C2orf60	-0.5075
CUTL1	-0.2996
PMS1	-1.00975
ZNF689	3.284
EIF3E	-0.65
IL9	-0.296333333333333
RPL31	-0.473
LY9	0.259166666666667
ATP2B3	-0.29625
KDELR2	0.415583333333333
TFCP2	0.8345
NLRP12	0.594625
FLJ45422	-0.56525
TLE4	-0.4338
ZNF570	-0.5105
FLJ43806	-0.1455
TLK2	-0.35325
CIR	1.11225
MARS2	0.2025
COL24A1	0.227
SDF2L1	-0.715
HIBADH	0.838833333333333
IGFBP3	-2.11114285714286
C12orf23	0.92225
PSPC1	-0.79425
C20orf43	0.37375
TRAV20	-0.1335
ARHGAP24	1.0535
KIAA1975	0.182625
C1QA	3.0811
DNTT	-4.79283333333333
C10orf6	-0.25225
C11orf41	-0.18225
HNRPF	0.412375
COL11A1	3.07333333333333
UBAP2	-0.339833333333333
CDKN2AIPNL	-0.7805
C20orf174	1.42075
SPRED2	-0.17475
PLA2G12A	0.220166666666667
ICEBERG	-1.29516666666667
SCN10A	0.171
C11orf65	-0.95425
GBP5	2.45925
PITPNC1	-1.75066666666667
POU3F3	0.664
NCOA7	0.866
LIN7C	-0.423
LOC348840	-0.738
NKX2-2	-2.27925
ANKRD13D	0.341625
LOC123688	-0.9035
FUT2	1.40933333333333
TAAR8	0.401
FZD4	0.834833333333333
PNMA3	-1.02683333333333
OR4L1	0.4245
WIT1	-3.20825
EXOC3L	0.96825
ATPBD4	0.0876
KRBA1	-0.353
UBXD6	0.62775
HOXB7	-0.184785714285714
C7orf23	-0.024
UNQ338	0.68425
STAB2	1.18975
CDC20B	-0.06225
IRF9	2.70875
CENTG1	0.218833333333333
TNPO2	-1.03825
MCPH1	0.46
BMS1P5	-1.1625
SLC26A7	-0.18225
HIST1H3J	0.04975
C9orf3	0.0917
LBH	0.644125
MYO1D	0.638375
PTDSS2	0.2025
NFU1	0.80325
DEPDC4	-1.04575
WNT7B	0.3684
GLP2R	0.0758333333333333
SETD4	-0.7468
DYNLT3	-0.3906
FKBP11	-1.19133333333333
SESTD1	0.284333333333333
FLII	0.985
RPS16	-0.4182
CHPF	-0.9645
CSNK2A1	-0.0893333333333333
SUMO1P1	-0.0575
FKBP6	-0.892
ZNF214	-0.172166666666667
TWIST1	0.768
DDX56	-0.2955
TRAM1L1	2.183
EPO	-2.87066666666667
MRPS18B	-0.20375
ZNF682	-0.363833333333333
RPL14	-0.0818333333333333
MAFF	0.5545
LOC51136	0.483875
LY96	-0.17275
DDX20	-0.31675
ABTB1	0.464
ARL5A	0.1604
CCT6A	-1.04925
HEPACAM	0.257166666666667
EHHADH	0.504333333333333
RBAK	0.005
CGB1	-0.19175
ITGB5	0.1889
YIPF3	0.2155
FKBP2	-0.2805
NR1D1	0.0776
TMEM110	0.9245
NEK2	-0.5195
PRAMEF8	-3.402
C20orf52	-0.161333333333333
PCDHGA3	-0.079
VWA3B	0.3045
NDUFA5	0.528625
THAP9	-0.20375
FLVCR2	-0.221666666666667
AP1S1	-2.276375
SMAD6	-0.5395
SAV1	0.52125
SAT1	1.679625
ZNF251	0.595375
ADAMTS7	-0.0801
RPP38	-0.13275
C1orf211	-0.7815
YPEL2	1.05885
RBMS1	-0.16475
ZNF445	-0.0906666666666667
NRXN2	0.547333333333333
PGBD4	-0.177875
UGT2B28	-1.1455
WBSCR16	-0.1031
NLRC3	-0.255625
ASTL	0.3085
ST6GALNAC1	-0.92075
ZADH2	-0.46825
MLLT4	0.755166666666667
ARL6	-0.508666666666667
MEF2C	1.12775
CBFA2T3	-0.3515
AFF3	1.591
COG7	0.488666666666667
MYB	-0.325
PLXNA3	0.062
XRCC2	-1.28466666666667
MMS19	-0.50775
ST8SIA5	-1.083375
CHPT1	1.32
KIAA1712	-0.537375
OR6X1	0.384
ACTR3	-0.0215
UGCG	2.55
OR4P4	0.6165
ZAP70	-3.78825
LPP	0.74925
ZNF485	-0.256
PTPRCAP	-0.472
IL12RB1	0.3795
ATRX	0.3718
CHST8	-0.73875
C14orf109	0.12975
ARV1	0.864
NMB	0.541428571428571
COX5A	-0.9185
EIF6	-0.5195
MPPED2	1.30433333333333
SEMG1	-0.8085
CHRDL1	1.9875
TRAF3IP2	0.7135
WNK2	-0.093375
LILRA4	1.19883333333333
LAMA2	3.91225
PXT1	0.267
RLBP1	-2.73625
CD300C	1.484
SLTM	0.06375
FLJ10404	-0.046625
APOBEC3D	-1.47983333333333
RENBP	1.01783333333333
ATXN7L1	0.523125
NID1	0.136
TUBGCP3	-1.0785
ITIH5	2.03533333333333
CCDC110	2.48975
C8A	-2.78475
MGC87042	0.00025
HOXC13	-0.761
TFDP2	-1.10175
HCP5	1.12425
POLI	-0.215
UCN	-0.359666666666667
ZNF764	0.721333333333333
C8orf45	-0.3295
FHL3	-0.8215
SPATA5L1	-0.7715
MMRN2	3.1205
NDST1	0.630166666666667
COL20A1	-0.0836666666666667
ZNF248	-0.893166666666667
PELP1	0.250333333333333
MBL2	-1.93033333333333
RNF41	0.3275
C5orf24	0.514
THOC5	-0.6795
SERINC3	0.621083333333333
RP11-151A6.2	0.3055
CDCP2	-0.17125
HIST1H2AA	-0.0515
C11orf75	-0.0411666666666667
FKBP7	-0.80525
DDOST	-0.08925
GPNMB	0.646333333333333
TTF2	-1.16216666666667
KCNT1	0.0553333333333333
SLC39A14	-0.734375
NGRN	0.9981
GPR137B	0.62675
MECP2	-0.159
PSMA1	-0.73025
C16orf73	-5.3165
TMEM60	0.382833333333333
CSN3	0.2755
NOS1	0.383166666666667
RAB7L1	0.727166666666667
YBX2	0.29
KIAA1166	-0.669625
FUBP3	0.273
ABCG1	2.689
ACACA	-0.151666666666667
ARL11	1.4051
ATOH1	0.065
ODF1	0.00966666666666666
CREB3L3	-1.84616666666667
TMEM127	1.18071428571429
DSCAML1	-0.129
PLN	1.97133333333333
LYPLA1	0.80775
PRDM9	-1.2995
SASP	0.16825
PLUNC	0.100333333333333
INTU	0.221
HISPPD1	0.1095
LNPEP	0.338333333333333
YARS2	-0.277333333333333
APCDD1L	-0.558
ZCCHC4	0.0665
FBXO22	-0.596
TTLL13	-0.0245
ZNF669	-0.155333333333333
PTGDR	1.315
DDX27	0.1605
KIAA0409	0.0326666666666667
GJB6	-0.025
ASB8	1.28975
PLP2	-0.181166666666667
MEPE	0.9235
OR10J5	0.083
KRT222P	0.53
COQ7	0.3115
C1orf101	0.9675
RERG	3.5446
CHMP5	0.944375
THAP11	-0.164875
ZNF43	0.00483333333333334
ZRANB3	-0.817166666666667
KRT13	3.005875
MRPL19	-0.261375
RBBP9	-0.162875
SPATA17	0.764625
BXDC5	0.289666666666667
PAFAH1B1	-0.295583333333333
MAGEE1	-0.36375
OSTF1	0.1025
KIAA0323	0.0145833333333333
TXNDC13	0.109666666666667
CNTN4	0.99475
LCE1B	0.2305
UNQ501	1.49975
ZNF154	0.20625
C3orf64	0.459
SYT5	0.1074
PON1	-0.309
FLJ10357	0.165
ATP4A	-0.5135
GNPDA1	-0.00433333333333334
MGAT1	0.843833333333333
C14orf121	0.3755
SLC35B2	0.33575
MIER3	0.318666666666667
CHEK1	-3.0575
ZNF8	-0.518166666666667
TXNDC1	-0.306833333333333
CKB	-1.5021
RTN3	-0.0292857142857143
FZD2	-0.851666666666667
PART1	0.98325
PSMB6	0.331
PCDHB8	1.3475
PHC3	0.4609
PPP1R8	-0.581333333333333
NOVA2	0.824
TNFRSF11B	-3.787125
GOLPH3	0.890833333333333
UBLCP1	-1.1245
SUHW3	-1.61
TTLL1	0.48
OPN4	0.435
OR13G1	0.0965
ZPBP2	0.164666666666667
HSD17B11	-0.81475
C9orf50	0.213
DHDDS	0.366071428571428
CTSW	0.4856
NEFM	-1.44866666666667
MRPL28	0.10925
SYN1	0.152666666666667
PIGV	0.448166666666667
ZIM2	-0.435
APBB1	-0.363166666666667
SND1	-0.0925
C1orf123	0.346166666666667
CHD3	-0.6155
BHLHB8	-0.012
RNASE2	1.0265
BCAP31	0.4405
SLC25A44	0.157
CHD6	0.202
PIB5PA	1.23046153846154
SELS	0.441125
LOC541471	-1.366375
FAT2	2.1065
ZNF81	-0.18
OR4C16	-0.1135
FLJ10081	-0.1436
LRRC4	-0.18475
CS	0.140666666666667
N4BP2	-0.26975
IGFBP7	1.678
ZNF318	0.133916666666667
NDNL2	0.47825
ZNF609	0.728625
SIRT4	-0.1625
EXOSC10	0.000250000000000004
ECE2	0.31325
OVGP1	0.7705
GTPBP3	-0.4265
PACS2	-0.1827
C19orf36	0.31
ARL4C	-0.404875
ATG4B	-0.36925
UBQLNL	0.27825
RHOXF2B	-4.2395
PLEKHG2	-0.8815
GALR1	0.182
AQP4	0.177666666666667
HDAC7A	0.127666666666667
DCUN1D3	0.86175
OR8A1	-0.1645
CCRN4L	-0.04075
CBR4	-0.526833333333333
KIFC1	-1.87716666666667
SLC7A14	-1.04716666666667
LHX5	-0.174
TRPC7	-0.1155
LPXN	-0.44925
SERPINA1	-0.665625
RPS13	-0.7202
BPIL3	0.35
PRKAA1	-1.32625
FADS2	-0.5272
ENAH	-0.0775625
PRO1768	0.186
APBA2BP	0.691
LIPH	2.98133333333333
C3orf33	-0.0455
RCC2	-0.598285714285715
ALDH1A2	-2.6469
RNF103	2.0395
AHCY	-0.568125
ALG12	0.266
CCL17	0.8015
ZNF543	0.665166666666667
ESRRG	0.7522
CNGA1	1.4695
RDH5	2.10233333333333
OTX1	-0.2445
PTGFR	-0.7745
CDR2	-0.187125
SELE	2.3825
NLGN2	-0.238333333333333
EXOSC9	-0.64725
ZNF566	-0.152
KLRC2	-5.742
GPR12	0.562
KIAA0196	0.6045
PDRG1	-0.22375
SSR3	-0.303857142857143
MSI1	-0.573
CST9	2.4385
CC2D1A	0.16775
PLAGL1	0.0168888888888889
ZNF778	-0.721
RNF2	0.240375
KLF6	2.50816666666667
THBD	2.12883333333333
tcag7.1314	1.149
NR5A1	-0.156666666666667
ABCD2	1.2405
DNAJC7	-1.745
CLEC4C	-0.2515
TM2D3	0.344375
CCDC4	-0.139
PLAC2	-0.1425
DCD	0.2135
FAAH	1.955
POLA1	-0.573166666666667
TM7SF2	0.241625
FLJ39822	-0.9805
FLOT2	0.1335
MAP4K1	-0.579666666666667
SRP68	0.30725
C21orf74	0.731
ARPC5	-0.1795
LOC126075	1.212
HECW2	0.107125
ZDHHC4	0.3765
ANKRD42	0.9598
PDE9A	-0.255833333333333
ABCA8	1.9145
NDUFS2	-0.065
UBR5	-0.395
BTBD16	-2.888
LOC554174	0.526
ZNF20	-0.281
KIAA1843	0.146
WDR17	0.085375
C15orf33	0.448
RNF113A	-0.6745
CAMKK1	-0.3042
CLCN2	-0.21975
ANXA6	-0.366
LOC340069	0.2925
EMID1	0.00337500000000001
DPM3	-0.800666666666667
ELA1	0.3075
SLC25A13	-0.6105
KRT24	-0.13225
SMPD1	0.0581666666666667
TH	0.334375
COL6A2	0.0566428571428571
ANKS1B	0.7475
GPR126	-2.6742
ZC3H12A	1.06466666666667
TMEM47	0.543
C2orf51	-0.107666666666667
C1orf88	2.97233333333333
HSF2BP	-0.16075
AKAP10	1.083
RPAP3	-0.1985
KLHDC8B	0.821375
STOM	1.2226
MUPCDH	-0.125875
C10orf72	-0.262375
PLEKHA3	0.716916666666667
TCP11L1	-0.8075
CWF19L1	0.1575
SPEF1	1.85446153846154
YSK4	-0.07425
ELN	1.7023
SAMD8	0.6315
MPI	-0.4455
MEPCE	-0.0218
ABCC3	1.124
NANOGP1	-4.0555
KCNK17	0.305125
HLA-DMB	4.21383333333333
RRAGA	0.849
ANGEL1	-0.35925
RBM32B	0.148
CPN1	-3.531
MGC52282	0.04
HLA-A	1.55583333333333
OR9G4	0.2305
EDNRB	-0.0695
SCD	1.67142857142857
C14orf80	-0.974166666666667
BAGE2	-0.361
RABL4	1.02033333333333
RCVRN	-0.5865
SHANK1	-0.022
NLRP7	-3.34425
CD226	0.5795
STAT3	1.5010625
SYNJ2	-0.435
TPCN2	1.81183333333333
WDR36	-0.743583333333333
MBD4	-0.26325
ROBO1	-1.1829
ST3GAL6	-2.2155
SLAMF8	1.91433333333333
ATN1	0.514833333333333
GPR141	0.1055
KRT36	-0.3065
TPH1	-0.099
DDX52	0.40925
ZSCAN29	0.00283333333333333
TRPT1	-0.405833333333333
DPEP3	0.7375
DENND4A	-0.50925
TSPAN16	-0.00700000000000001
PTCHD2	0.1865
LOC145814	-0.625
CAP1	0.723
EIF5A2	-1.304
NT5DC3	-0.820875
SEPT9	-0.098625
SEZ6L2	0.823
EGFLAM	3.1135
VPS11	0.474
NDUFB5	-0.243
CIDEA	3.90333333333333
IER5L	0.296
N6AMT1	0.75525
FAM83C	0.3255
OXR1	0.634916666666667
IRX1	0.723
DGKB	-0.192833333333333
GCN5L2	-0.789
MIR16	0.866125
FBXW9	0.043
WDR4	-2.57433333333333
PDC	-0.192
VPS33B	-0.245
HEXB	0.2895
FLJ32214	0.1125
TCEB3	-0.6875
CRLF1	-2.139
ABI3BP	1.58575
C8orf22	-3.97425
PYCR1	-0.71475
KIAA1706	1.222
CDK5R2	0.4415
WAS	0.2975
C12orf60	0.4285
CCBL2	0.0385
MADD	-0.58225
C5orf34	-0.869
WDR42A	0.2302
KLF12	-0.698375
HSPA1A	2.68175
ITM2C	-2.22691666666667
DAPK2	2.695
LOC442590	1.0425
SUMF2	1.054875
CENPA	-1.63046153846154
TMED5	-0.1725
CDH6	-0.9727
BRP44	1.0885
THG1L	-0.4305
GABRA2	-0.843
C14orf166	-0.2315
MYL1	-0.936333333333333
TNFSF18	0.157
PAP2D	-0.622666666666667
PPIB	-0.5365
KLHL4	0.03
SFN	-0.201333333333333
CCDC127	0.81325
FRAP1	-0.3
GOLGA5	1.00075
SDCCAG1	0.02
MGC21675	0.0465
C10orf95	-1.00125
KIAA1345	-1.02266666666667
C1orf163	-1.2435
LACE1	-0.319666666666667
OR10K2	-0.307
CENPN	-2.3156
TMED2	1.05325
UGT1A6	-1.4485
ANG	-0.256
U2AF1	-0.750666666666667
CASC2	0.576166666666667
NMT2	-0.627
OSGEPL1	0.650125
DFNB31	-1.1175
SLC6A20	0.622875
DKC1	-1.09225
FXYD4	-0.75125
WDR64	0.24625
MGC5590	0.559
CREBZF	-0.670333333333333
DAZ1	-0.2765
PRPSAP1	-0.133
GCHFR	0.398
TTC7A	-0.49425
LOC196993	0.74925
UBD	-1.114
S100A1	0.314625
RPL6	0.0948333333333333
DNAJB6	0.6496
NAGS	1.4747
C2orf58	0.335
KERA	0.369333333333333
MT1X	0.4807
UBE2B	1.2587
KEAP1	0.25425
MST1	-2.231625
OMA1	1.3565
ABLIM2	1.27175
BCL2L13	-0.352333333333333
JAZF1	0.154666666666667
TMEM63B	1.364
S100A8	-0.2991
ARFIP2	1.40025
UROS	0.956
KHDRBS2	-0.549
POLQ	-1.958375
SOAT1	0.1265
SPAG4	-0.81875
MRPS30	-1.107
LOC494141	0.12025
OR2T11	0.3285
ORAOV1	0.7928
ZNF184	-1.0175
TCEB3B	-0.492333333333333
ADAM21	1.099
GDPD1	1.1435
SPINLW1	0.35475
PRR14	0.612333333333333
KCTD9	0.0524
NUDT3	0.6925
KIAA1822	0.3101
HIST1H4K	0.5885
DFNA5	-1.304
GABPA	0.0585
C14orf44	1.42575
POLB	-0.2115
PTAR1	-0.74475
SEC31A	0.4049
TRIM58	-0.06225
TAS2R14	0.335
VPS8	0.168625
H1F0	0.137666666666667
PRKCB1	-2.73116666666667
UGT2A1	0.2555
TOR1B	0.163
LSS	-0.98025
C2orf19	0.0495
HNRNPC	-0.208142857142857
TMEM100	0.960833333333333
LOC116349	0.04
OR51M1	0.612
CCDC142	-0.82925
ISG15	3.3161875
ZCCHC14	-0.52725
CREBL2	1.392
TGDS	-1.8275
DC2	-0.6605
CACNA2D3	-0.966
ZNF429	-0.661375
LYPD6	1.03833333333333
SUCLG1	0.0201666666666667
OR51I1	-1.0275
MAGEH1	1.541
PRPF40A	-0.1625
SMR3A	0.6575
SPINK2	-0.7605
THAP2	0.0475
NPY5R	5.9195
IRF4	-3.112375
SPESP1	1.7785
OR10S1	0.0685
DTD1	-0.46275
TUBE1	-0.1635
DDX19A	-1.358
PDPN	-1.038375
TMEM34	0.327666666666667
MGAM	1.93975
COL3A1	4.92166666666667
GFM2	0.3213
OR5A2	0.4045
PSG9	-0.83825
ARHGEF11	0.134166666666667
IVNS1ABP	-1.172125
SIGIRR	1.166
DUSP19	-0.500875
DNAJC14	0.3921
ACSS1	1.74625
IL1RAPL2	1.2425
C4orf30	-0.5975
SEPT4	1.7685
LANCL3	-1.29275
SPAG17	2.8615
PRDX3	0.525875
HNF1A	-2.092875
P4HA2	-0.262125
RFWD3	-1.1605
MOV10	0.331
DNAJA5	0.35
LOC729440	0.21125
LOC200383	0.950375
SMC2	-1.82
MIXL1	-1.6315
TMEM9	0.234
FAM86A	1.676
ZNF174	0.3933
MYH14	-0.58975
CCR8	-0.4725
VPS37C	0.233
GPATCH1	0.120333333333333
B3GNT8	2.749
TBX4	-0.2225
CNR2	0.0405
PCDH1	1.22025
C5orf29	3.514125
OCIAD2	1.5935
PLCG2	1.092
KIAA0247	1.625875
HRH3	-0.1595
CAPN13	3.78925
CCR1	0.3728
MGC15523	0.0992222222222223
UVRAG	0.3425
DNAJA2	-0.575666666666667
ITGA2B	-0.64
CLDN5	3.817
PTPRN2	1.95735714285714
ZNF512	-0.324166666666667
PSAP	0.7275
CCDC140	-0.441
LRRC55	0.036
CYP26C1	0.0775
C8orf47	0.7825
LYN	0.322375
DUSP6	0.485833333333333
TGFB3	2.87213333333333
ELK1	-0.5176
PCDH11Y	0.163666666666667
HGD	0.66
C17orf58	1.05175
MYO3A	0.254
SERPINE2	-3.7945
AARSD1	-0.338125
C14orf73	-1.0765
ADAM33	0.2295
ZNF491	-0.018
MAPK6	-0.941833333333333
TCN1	3.426
SLC24A6	1.0315
UBE2R2	0.58275
H1FNT	0.1795
TATDN2	-0.403
LILRB1	1.90825
P2RY5	1.113
NUCB2	1.031
C2orf37	0.26025
SNX27	0.417833333333333
MTA3	0.324625
FOXO4	0.214
ID4	1.85133333333333
SOX5	-0.0441666666666667
PXMP3	0.727625
OR52M1	0.263
SFT2D3	-0.145
INA	-3.30016666666667
MCOLN1	1.08375
NFIX	-0.112
CLEC14A	4.697
HIBCH	-0.026
PLA2G5	1.35675
TIMM10	-0.813833333333333
MED17	-0.4636
COL4A4	0.006
TPP1	0.537166666666667
GJA3	-1.41966666666667
TMPRSS5	-0.89325
AADACL3	0.412
DNMBP	-0.22775
ENPP5	3.273
NQO1	-0.9957
ZSCAN2	-0.674125
SEC24C	0.113333333333333
GTF2A1L	-0.0775
AXIN2	-0.5565
FAM33A	-0.772583333333333
C16orf13	0.147625
SPNS2	1.08925
TAF1	-0.49025
AP1G2	-0.1545
RBM42	0.364666666666667
HCN2	0.377666666666667
EFHB	1.24733333333333
RUSC1	0.172833333333333
GRIK5	0.057
USP21	-0.3445
ATAD3C	0.591
ORMDL2	1.729625
PRSS7	-3.298
PSAT1	-5.26025
FLJ13195	0.273
TBC1D1	0.182
IFNG	0.49475
OTOS	0.104
ZNF773	0.0793333333333333
EMD	-1.64225
RETN	-0.11125
CCL8	2.4925
APH1A	-1.248875
COX18	-0.17925
GTF2IRD2	-0.3295
CCDC82	-1.06475
PAFAH2	0.676
NPEPL1	-0.0964
RP11-114G1.1	0.4835
TP53INP1	1.1215
ZNF300	-1.71033333333333
FOXL2	-2.41275
LARP2	0.227583333333333
LATS1	0.014
HTR6	0.512
SPOCK2	-0.550333333333333
RNF144B	2.36066666666667
HTATIP2	-0.586875
MGC10334	0.135166666666667
CENTA2	2.79883333333333
FGF2	0.411
FXYD7	0.3555
PHYHIPL	-1.72175
GPR34	6.014
DDX6	-0.641833333333333
OR10W1	0.24
LHFPL1	0.151
ZNF313	-0.590071428571428
VPS28	0.8245
AP3M1	-0.2204
AKR1CL2	-0.82675
TRAF4	-0.175375
OR2B11	0.296
C19orf12	0.614666666666667
AKAP9	1.50033333333333
C1orf62	-0.17125
SLC20A1	-0.7351
FAM112A	0.227
LDB2	1.45175
MRPS23	-0.001
KLK5	3.30175
SPTB	-0.0326
EFEMP2	0.03525
EFNB2	1.019375
PCM1	0.969428571428572
NMNAT3	2.13475
TSG101	0.937666666666667
C8orf40	0.252666666666667
NOB1	-1.42625
ABHD3	-0.41
GTF3C4	-1.087375
PIGN	0.354333333333333
GALNTL1	0.83525
AEBP1	1.134625
OR9Q1	0.9605
ANKRD2	-0.117125
CCL28	2.1295
TRIM38	0.8925
TMCC1	0.0210833333333333
SMG5	-0.66775
LRRC7	0.0995
NCAPD2	-1.156
C6orf153	-0.29375
C1orf74	-0.45
OTUD6A	0.3375
DCP2	-1.07716666666667
TMEM24	-0.23575
RPL18	-0.2065
TMEM177	-0.194
LRRC37A3	1.366
C1D	0.0833333333333333
LDHC	-2.04325
UBE4B	-0.414833333333333
NIT1	0.330375
BTN3A3	0.732625
RASD1	3.3935
COMMD3	0.429
SHFM1	0.21625
BIRC8	0.43775
DUT	-0.963
C12orf51	0.965
LRRC59	-0.598833333333333
LY6H	0.51925
WDR22	0.490833333333333
EDEM1	-0.4345
ADH1A	3.4235
PANX2	-0.2676
CYP11B1	0.2235
CDC73	-0.7825
GPR172A	0.3285
GSTM3	1.83307692307692
KCNA5	0.371375
SERAC1	0.583
NFATC2	0.2645
ANAPC5	-0.1671
C15orf24	0.7065
NFATC2IP	-0.373666666666667
TNRC6C	0.542666666666667
MGC102966	1.125125
FGD5	0.865833333333333
MED9	0.39225
RAB13	0.241
C15orf49	0.306
CRYGS	-0.7249
C12orf53	-1
LOC283693	-0.4775
COX6B2	0.254
PHF14	0.331375
FAM3A	-0.563625
RPL13	-0.5879
PRDX2	-0.2652
FLJ34047	-0.94625
PRMT3	-0.7975
KCTD19	-1.7075
TRIM10	-0.636333333333333
MGC26597	-0.8615
GCNT4	-0.29775
GPRASP1	1.02075
CDKN1C	-0.0248333333333333
RHBDL2	1.4208
HSPH1	-0.40825
