Hybridization REF	TCGA-A2-A0EX-01A-21R-A034-07
PRPSAP1	-0.753
GCHFR	-1.4225
TTC7A	-1.614625
LOC196993	0.139
UBD	0.310666666666667
S100A1	-1.023375
RPL6	0.881666666666667
DNAJB6	0.57285
NAGS	1.296
C2orf58	0.8385
KERA	3.1535
MT1X	-0.5835
UBE2B	0.9501
KEAP1	0.199
MST1	-3.645375
OMA1	1.0135
ABLIM2	0.6775
BCL2L13	-0.356833333333333
JAZF1	0.2075
TMEM63B	0.172
S100A8	-1.8831
ARFIP2	0.3875
UROS	0.58875
KHDRBS2	1.4945
POLQ	-3.547
SOAT1	-1.9715
SPAG4	-1.98925
MRPS30	1.89683333333333
LOC494141	-1.13
OR2T11	0.3825
ORAOV1	-0.9351
ZNF184	-0.0655
TCEB3B	0.4966
ADAM21	-0.644
GDPD1	0.04825
SPINLW1	0.046
PRR14	-0.470166666666667
KCTD9	-0.4685
NUDT3	0.06325
KIAA1822	0.2977
HIST1H4K	1.9705
DFNA5	-2.033
GABPA	-0.27525
C14orf44	1.314
POLB	0.733375
PTAR1	-0.33175
SEC31A	0.2747
TRIM58	-0.94375
TAS2R14	-0.288
VPS8	-0.354375
H1F0	0.869
PRKCB1	-2.14316666666667
UGT2A1	0.056
TOR1B	-0.8455
LSS	-1.36633333333333
C2orf19	0.069
HNRNPC	0.146071428571429
TMEM100	0.133833333333333
LOC116349	0.603
OR51M1	-0.252
CCDC142	-1.52075
ISG15	-0.290875
ZCCHC14	-0.461625
CREBL2	0.8855
TGDS	-1.64425
DC2	-0.24
CACNA2D3	-0.985285714285714
ZNF429	-1.26275
LYPD6	1.56466666666667
SUCLG1	-0.376333333333333
OR51I1	-0.869
MAGEH1	2.1245
PRPF40A	-0.6735
SMR3A	0.712
SPINK2	1.19275
THAP2	0.535125
NPY5R	0.233125
IRF4	-2.134125
SPESP1	-1.946
OR10S1	0.518
DTD1	-0.52725
TUBE1	-0.483
DDX19A	-0.9405
PDPN	-0.661
TMEM34	0.397083333333333
MGAM	0.05075
COL3A1	5.66861111111111
GFM2	-0.6881
OR5A2	-1.785
PSG9	-0.86975
ARHGEF11	-0.5075
IVNS1ABP	-0.85875
SIGIRR	0.75375
DUSP19	0.129
DNAJC14	-0.2129
ACSS1	-0.53075
IL1RAPL2	0.576
C4orf30	-0.17175
SEPT4	2.6005
LANCL3	-1.2925
SPAG17	-1.974
PRDX3	-0.022375
HNF1A	-1.578
P4HA2	-0.8595
RFWD3	-1.0715
MOV10	-0.779
DNAJA5	0.841571428571429
LOC729440	0.30825
LOC200383	0.621125
SMC2	-2.3755
MIXL1	-1.023
TMEM9	-0.481
FAM86A	1.0345
ZNF174	-0.158
MYH14	-1.7175
CCR8	0.588333333333333
VPS37C	0.491166666666667
GPATCH1	0.350166666666667
B3GNT8	2.631
TBX4	0.082
CNR2	0.591333333333333
PCDH1	1.099
C5orf29	4.509125
OCIAD2	0.81
PLCG2	0.51175
KIAA0247	1.915625
HRH3	0.1555
CAPN13	4.175625
CCR1	-1.3582
MGC15523	-0.557882352941176
UVRAG	-0.332166666666667
DNAJA2	-0.661333333333333
ITGA2B	-1.2585
CLDN5	3.711625
PTPRN2	-1.70964285714286
ZNF512	0.000833333333333329
PSAP	0.164857142857143
CCDC140	-0.4225
LRRC55	0.58725
CYP26C1	-0.6495
C8orf47	0.438
LYN	-0.04625
DUSP6	-0.695833333333333
TGFB3	4.34653333333333
ELK1	-0.545
PCDH11Y	0.444166666666667
HGD	-1.34825
C17orf58	0.98725
MYO3A	0.799
SERPINE2	-3.54
AARSD1	-0.696625
C14orf73	-1.36175
ADAM33	0.23725
ZNF491	-0.1145
MAPK6	-1.38266666666667
TCN1	2.3825
SLC24A6	1.076
UBE2R2	-0.2395
H1FNT	0.5185
TATDN2	-0.0201666666666667
LILRB1	1.6175
P2RY5	1.5345
NUCB2	-0.912
C2orf37	0.15425
SNX27	0.915833333333333
MTA3	0.60125
FOXO4	0.625
ID4	1.96816666666667
SOX5	-2.06616666666667
PXMP3	1.977875
OR52M1	0.129
SFT2D3	0.236625
INA	-2.78316666666667
MCOLN1	0.20075
NFIX	0.7033
CLEC14A	5.7665
HIBCH	-0.4575
PLA2G5	2.00575
TIMM10	-0.617666666666667
MED17	-0.0216
COL4A4	0.479
TPP1	0.281666666666667
GJA3	-0.74
TMPRSS5	-1.2545
AADACL3	1.0505
DNMBP	-1.47225
ENPP5	3.518
NQO1	-0.5734
ZSCAN2	-0.079
SEC24C	-0.530666666666667
GTF2A1L	-1.5
AXIN2	-0.6448
FAM33A	-1.58141666666667
C16orf13	-0.231375
SPNS2	0.6045
TAF1	-0.3405
AP1G2	-0.3595
RBM42	-0.160833333333333
HCN2	-0.0251666666666666
EFHB	-0.465666666666667
RUSC1	-0.733833333333333
GRIK5	0.361
USP21	-1.003
ATAD3C	0.7945
ORMDL2	0.64825
PRSS7	-3.09925
PSAT1	-4.3505
FLJ13195	-0.944
TBC1D1	-0.291333333333333
IFNG	0.88775
OTOS	-0.0208333333333333
ZNF773	0.9945
EMD	-1.577
RETN	-0.081
CCL8	3.474
APH1A	-0.72275
COX18	-0.428
GTF2IRD2	-0.6215
CCDC82	-1.29158333333333
PAFAH2	0.8957
NPEPL1	-0.9272
RP11-114G1.1	0.331
TP53INP1	2.18625
ZNF300	-1.4745
FOXL2	-2.078
LARP2	0.24425
LATS1	0.3975
HTR6	-0.7545
SPOCK2	1.0925
RNF144B	3.59083333333333
HTATIP2	-1.124375
MGC10334	0.1305
CENTA2	1.742
FGF2	-0.6615
FXYD7	0.616
PHYHIPL	-1.4265
GPR34	5.2025
DDX6	0.507166666666667
OR10W1	-0.101
LHFPL1	-0.1465
ZNF313	-0.614142857142857
VPS28	1.566
AP3M1	-0.1096
AKR1CL2	1.6665
TRAF4	-0.335875
OR2B11	0.6845
C19orf12	0.485833333333333
AKAP9	0.4625
C1orf62	0.451
SLC20A1	-1.382
FAM112A	0.36475
LDB2	1.426625
MRPS23	-1.01125
KLK5	3.56325
SPTB	-0.528
EFEMP2	1.04125
EFNB2	1.260375
PCM1	-0.3975
NMNAT3	2.44975
TSG101	0.459333333333333
C8orf40	1.002
NOB1	-0.79475
ABHD3	-2.20075
GTF3C4	-0.187625
PIGN	1.00733333333333
GALNTL1	1.45125
AEBP1	2.224875
OR9Q1	-0.9805
ANKRD2	0.456875
CCL28	-0.226
TRIM38	0.4765
TMCC1	0.30575
SMG5	-0.5695
LRRC7	-2.163
NCAPD2	-2.05883333333333
C6orf153	-0.89575
C1orf74	-0.4745
OTUD6A	0.251
DCP2	-0.114666666666667
TMEM24	0.18775
RPL18	0.503833333333333
TMEM177	0.38875
LRRC37A3	-0.49875
C1D	0.433333333333333
LDHC	-0.865
UBE4B	0.635166666666667
NIT1	0.289625
BTN3A3	0.799125
RASD1	1.330875
COMMD3	0.46325
SHFM1	-0.383
BIRC8	-0.359
DUT	-1.03475
C12orf51	0.9105
LRRC59	-1.12533333333333
LY6H	0.15775
WDR22	0.602083333333333
EDEM1	0.00164285714285714
ADH1A	3.443
PANX2	-0.654
CYP11B1	0.9205
CDC73	-0.49025
GPR172A	0.5905
GSTM3	1.99238461538462
KCNA5	0.0215
SERAC1	0.259333333333333
NFATC2	1.256
ANAPC5	-0.4966
C15orf24	-0.043
NFATC2IP	-0.633083333333333
TNRC6C	-0.2485
MGC102966	-0.5255
FGD5	0.211666666666667
MED9	-0.35675
RAB13	0.531166666666667
C15orf49	0.4105
CRYGS	-1.3595
C12orf53	-0.1155
LOC283693	-2.286
COX6B2	0.00374999999999998
PHF14	-0.388375
FAM3A	-0.889875
RPL13	-0.4666
PRDX2	-0.3165
FLJ34047	-1.53925
PRMT3	-0.43025
KCTD19	-1.126
TRIM10	-0.6226
MGC26597	-0.7235
GCNT4	0.619666666666667
GPRASP1	2.00425
CDKN1C	-0.145166666666667
RHBDL2	0.4381
HSPH1	0.2215
AQP1	3.22975
COL17A1	1.1168
GFAP	0.750875
CDC16	-0.299
KIAA1614	0.4795
C6orf118	0.5882
ZSWIM5	-0.33
FAM83F	3.6955
LYNX1	0.330375
SYNPR	-1.268
XG	4.03366666666667
PRSS16	0.87925
KIF13B	2.25357142857143
PCDH9	-0.704375
HIST1H2AH	-0.128333333333333
RBM18	-0.4085
ZNF626	0.50675
HEXIM2	0.676
ITFG1	-0.8105
TUBG2	-1.223
SFRS7	-0.449916666666667
C9orf14	0.8815
EXTL1	0.21625
GBP3	1.24866666666667
WDR5	-1.7295
RARG	0.144166666666667
MYO7A	-1.1055
CECR6	-0.514
C13orf3	-2.86825
SFRS18	-1.377375
ACVR1B	0.448833333333333
PSMD1	-0.6188
C7orf31	-0.554833333333333
ILVBL	-0.899
IFNGR1	0.70475
RNF186	1.555
NOL9	-0.84625
MAGEL2	1.564
SLC29A2	0.013
NHSL1	-1.371
RBMX	-0.5785
PSORS1C2	0.24825
RAD51L3	-0.575666666666667
LCN6	1.62325
ORAI2	-0.45125
BRUNOL6	-0.0624
OR4K5	0.0765
CDC123	-0.63225
MSLN	-2.85116666666667
WWTR1	-0.669833333333333
ZNF700	-1.01816666666667
COBL	-0.4245
PPP1R16B	0.345125
GAS7	0.1197
MDN1	-0.735125
HAAO	0.038
C9orf68	0.549
TNFAIP2	-0.544875
FOXN1	-0.5895
hCG_2033311	1.2985
ATP6V0D2	0.2868
RPL41	1.51025
SLC38A1	1.757875
ARHGAP6	1.48666666666667
ADAD2	0.03775
PHF20L1	0.861125
MCM3AP	-0.245
ST3GAL3	-0.980333333333333
SNX1	0.2605
ELF5	1.54975
PARP3	-1.01175
RBM8A	-1.2779375
LINGO4	-0.362
ITGA9	0.451666666666667
ZFR	0.40925
ACSL6	-0.281125
FLJ20699	0.1459
DAOA	1.31025
FABP4	4.54175
KCNB1	-0.4235
CANX	0.1924
SLC25A28	-0.231333333333333
ADIPOR2	0.910625
ECHDC2	2.560625
SMA4	-0.7105
FRZB	4.472375
PABPC1	0.661
DMRTB1	-0.2345
APOBEC3G	-0.782
CATSPER2	-0.897
CUEDC1	0.8
STARD9	-0.8735
CLDN8	5.39025
LOC23117	-2.02372727272727
E2F6	-0.997444444444444
TMEM126B	-0.8995
DPY19L4	1.202
GIMAP5	3.454
NDUFA9	-0.5655
FAM77C	2.483
CTPS2	-0.2955
LOC51035	0.290875
WDSOF1	0.08325
EGLN3	-0.789875
PITX3	0.8215
OR52E8	0.41
GRM4	0.4025
KLK1	-1.03
GPM6B	-0.350125
RRAGD	-0.768166666666667
PAGE5	-3.7735
UCHL5	-1.3675
ULK3	-0.638166666666667
AIM2	1.41133333333333
PNO1	-0.656
OR2F2	1.273
GNAT2	-1.1335
SIX1	2.4545
ST13	0.72375
ZBTB44	0.528625
TIMP2	-0.69325
ZMAT4	1.2145
GTF2IRD1	-1.03
ZNF19	0.103333333333333
ZNF714	-1.7195
RSC1A1	-0.026
C9orf80	0.316
PSMA8	1.2494
TMEM141	0.481
COX4I1	-0.836571428571429
CTAGE1	-0.495333333333333
DTWD1	-0.32525
HSD11B1	1.2005
KRT6B	4.733875
ARID4B	0.57875
LHFPL3	0.199
WWP2	-0.37625
ZNF326	0.163166666666667
RGPD1	-2.0555
CTSH	0.8755
FASTKD1	-1.144875
PAF1	0.5961
TTC9C	-0.253
IFT57	0.5329
PRSS36	1.465
IL20RB	-2.0005
ZNF592	-0.274833333333333
DCTD	-0.2552
CFP	1.393
MFNG	-0.3845
JMJD2B	1.426
ALDH3B1	-1.14275
THSD4	1.94983333333333
KCNJ5	2.37083333333333
LMNA	-0.372666666666667
TBCD	-0.171875
ZNF250	0.165166666666667
CASQ2	2.87516666666667
PEG10	-3.44018181818182
PRAME	-5.30533333333333
NP	-0.577125
TRIM59	0.0913333333333333
ZNF12	0.400375
XTP3TPA	-0.244
SIGLEC7	-0.6181
PANK4	-0.57275
FAM70A	-0.817666666666667
SNED1	0.48525
HIP1	0.3033
RAET1E	1.72466666666667
AMAC1L2	-0.7825
AHNAK2	0.520666666666667
TOE1	-1.18733333333333
RECQL4	-1.5555
SPRYD3	1.1135
DPAGT1	-0.438
MAGED2	2.1199
ANKRD55	-0.809
TRPS1	5.08275
DOK7	1.00225
TFPI2	-4.70675
GTF2H3	-1.03316666666667
CYP4F11	-0.1665
LHX2	-4.10233333333333
ATG16L1	0.751833333333333
ASB12	-0.617
C1orf116	4.07025
NF2	-0.04295
POM121	-1.0825
PHYHD1	2.5847
TXNDC17	-0.963833333333333
DKFZp779O175	0.45325
NUP62	0.234785714285714
MYO18B	-0.489166666666667
PRAMEF1	-0.1115
TCBA1	1.3025
TMEM168	1.06675
FJX1	-0.0095
CLCF1	-1.1585
SEPN1	0.061125
IGSF2	-0.01575
NUDCD1	-0.897333333333333
TFF3	2.65216666666667
NDFIP1	0.511785714285714
CHCHD4	-0.8125
TNR	-0.4185
CUTA	0.229
USP44	-2.935
DPP10	0.144166666666667
IWS1	-0.726333333333333
PCGF1	0.1415
SULT1C4	-0.1495
NTF5	1.3325
PTPN13	1.3325
SSTR5	2.3705
SFRP1	0.759125
IDH3B	-1.004375
SUOX	1.15666666666667
TMCO5	0.31675
GOLT1B	-0.841
MIB1	0.329357142857143
PCDHGB1	0.7045
SUSD1	-0.28225
ICAM5	-2.66416666666667
PAPOLB	-0.40075
URM1	-0.5956
TMEM106B	0.1075
LRIG2	-0.96075
SLC27A5	0.2505
CLIC6	6.1189
ZNF420	1.03433333333333
SCN9A	-1.1435
KIAA1909	-0.23375
ELMOD1	-2.40175
PRKAG1	-0.41825
FAM64A	-3.15355555555556
EEF1G	0.43265
SMAD5	0.0985
INCENP	-1.73925
WASF2	-1.244
GARS	-1.3774
CDK10	-1.3146
HLX	-0.0736666666666667
MDM4	-0.974
ZNRF1	-0.908785714285714
HHATL	-1.99833333333333
FAM21C	0.5959
HIST2H3C	-0.1635
PFDN2	-0.264875
ZNF200	-0.6985
NDN	0.59625
HBA2	-1.88
FBLN5	2.362875
PUM1	0.0384285714285714
TNNT1	-2.78566666666667
C19orf59	-1.6905
HNRPH2	0.7455
RAB7A	0.112333333333333
PMS2	-0.603875
BIRC3	-0.223333333333333
NRSN2	0.35125
OR52K2	-0.142833333333333
SPOCK1	1.14814285714286
H2AFY	-0.34225
RXRB	-0.354
ZNF638	-0.116
ANKRD45	-0.52525
ACTN4	0.0751666666666667
FXC1	0.9225
EIF2B5	0.09475
VPS33A	-0.634
PINK1	0.47325
FAM106A	-0.7705
SKIP	0.8975625
GAPDHS	-0.3215
MUM1L1	4.857
PSTPIP1	0.36725
CNTNAP1	-1.3791
CYP26A1	-0.13825
APOL2	-0.2153
TACC2	0.167375
COX7A2L	0.667857142857143
HSD17B1	0.64025
ARRB2	-0.5205
SLC7A6	-1.0382
HSD17B10	-0.6585
RBJ	-0.95325
NUP155	-1.30125
MRPL10	-0.6945
CYCS	-1.9565
CCDC46	-1.01866666666667
TECTA	0.784
GNAL	-0.81625
LPO	0.944
PEBP4	1.2295
DDX11	-2.358
C18orf12	1.0895
TAF9B	-0.491
IMP4	0.00425000000000001
RPA4	0.669833333333333
NDUFS1	-1.05775
UPK1A	-0.8535
ARRDC2	-0.131333333333333
C18orf20	0.9515
AES	0.0884285714285714
CD2BP2	-0.136
C16orf54	0.147
UGT2B17	-2.50825
FGFR1	-0.798090909090909
CEACAM6	1.0294
CHRM5	-0.76125
CERK	-1.034
AP3S2	-0.00185714285714286
ANKS4B	-2.3665
CLCNKA	-0.564
ZNF208	-0.504666666666667
HLA-DRB5	4.955
CARKL	-0.01175
GOT1	-0.353166666666667
CASP6	0.585375
HOXA1	-0.11
RCL1	0.3285
ZNF181	1.0665
RAB40B	1.698
MRPL38	-0.44875
LRRN2	0.97825
C3orf25	0.3565
OR5D14	0.3855
OR10AG1	null
BET1L	0.5702
FRY	3.592
AK3L1	0.90275
CSF3R	2.44766666666667
POLR3K	-0.628
ATG2B	0.310166666666667
EPS8	0.610833333333333
DARS	-0.66525
C10orf56	1.153
DAD1	0.325583333333333
RIOK1	-0.591833333333333
HERC2	-0.506
HSD11B2	0.686833333333333
FAM96B	-1.1325
MGC13057	-1.471625
BSN	0.0435
CAND1	-0.3885
HCST	1.809
ACTR10	0.025
OR8D4	0.1035
NASP	-2.2189
COL9A2	1.02483333333333
LYZL1	0.6425
GPC5	-2.556
TBL3	-0.9015
CENTD2	0.2874
OR5AP2	0.93325
TLR1	1.4385
LMO6	-0.33075
ZIC2	-2.465375
CPNE5	1.25025
ZMYND15	1.1965
FLJ22374	0.51275
CCDC106	1.012
PARP16	-0.365
PDIA3	-0.4505
C14orf126	0.434333333333333
CECR2	0.246
SFRS1	-0.761285714285714
FIGLA	1.278
DCP1A	-0.133666666666667
MGC45800	-0.3359
TEKT1	-0.0541666666666666
C10orf67	-1.032
CLN5	1.455875
NTN2L	0.7335
GLE1L	-0.52975
CES2	-0.8286
GNAS	-0.906375
DDX53	-1.037
TSPAN13	2.67875
MRPL52	-0.205
SPIRE2	-0.58025
TAS2R39	-0.5475
SCUBE3	0.1305
UCRC	0.702
CDKL3	-0.1995
KIAA1715	-0.7791
ZNF345	1.482
RTF1	0.0165
DHRS7	0.65125
RIPK4	-1.5015
EXOSC2	-1.56616666666667
MS4A2	4.93075
FGF17	-1.181
WDR59	-0.970857142857143
EVI2A	-0.22575
IL17RC	0.970333333333333
HS3ST1	2.24775
ITGB1BP2	-1.2815
RBPJ	-0.880833333333333
GIMAP1	3.6655
INE1	-1.53166666666667
ALDH18A1	0.294
TPI1	-1.611875
GATA6	0.7015
CABP1	-0.5635
ZNF484	0.88075
DAPK3	0.307
GJB1	-2.65016666666667
PIN1	-0.49475
SLC6A15	-3.88533333333333
CNO	-0.19775
RIN2	2.456625
FRRS1	0.4745
CYorf15B	-3.3325
DMRT3	0.49825
ATAD1	-0.35475
OTUD4	-0.092111111111111
ATOH8	-1.08575
ZSCAN16	0.916875
ASCC1	-0.23275
OTUD3	0.169375
MGC33212	0.115666666666667
YME1L1	-0.481375
RP11-218C14.6	-0.873333333333333
PCBP4	-0.2575
TNFRSF10A	-0.66625
CDH10	-2.7175
KL	1.762625
SCP2	0.904666666666667
C9orf119	0.52275
SON	-0.48575
MAFK	-0.08
SBNO2	-0.86
SLC6A6	-0.345
SC4MOL	-0.734
FAM35B	0.564
PPP1R9A	1.35725
PDZRN3	0.64025
CXorf20	0.3245
C6orf126	2.36275
AVEN	0.05825
FLJ21075	-0.775
C14orf132	1.483875
PCK2	-1.065375
GUCY2C	-1.5355
BARX2	-0.3075
PEX11G	1.5985
DAO	-0.8105
C10orf49	-0.18375
EDNRA	3.87016666666667
PPP2R5A	0.9282
DDX39	-1.76316666666667
SERF1A	-0.2
ASCIZ	0.2002
FNDC8	-0.16925
PTMS	-0.278125
PHF7	0.6685
PIP4K2B	0.02225
HHLA2	0.704666666666667
BDH2	1.1637
APOBEC2	-2.5575
PENK	0.837
SMAD9	-0.33125
MT3	-0.48075
RGL1	0.44625
ATG10	-1.075125
DLGAP4	0.458333333333333
APPBP2	-0.545071428571429
BACE2	-0.3765
LOC339344	0.599333333333333
ZNF395	-0.3233125
HIST1H2BL	-1.2575
ZNF467	0.948375
SLC25A21	0.06825
PALM2	-0.250333333333333
NSUN5C	-1.992
IL5	0.4242
CLSTN2	2.77575
ANXA8L2	-0.54025
PTGES	0.429875
GDAP1L1	-1.49666666666667
OPRK1	-0.779833333333333
WDR20	0.5605
C12orf4	0.514125
NUP88	-1.056625
XRCC6BP1	-1.45133333333333
FCGBP	1.21507142857143
LEMD2	-0.05525
NOMO1	-1.23375
C10orf79	1.3705
ZNF79	0.771
OCRL	0.0743
HSPA8	-0.395583333333333
DIDO1	-0.535666666666667
PLA2R1	1.44875
COG3	0.1151
NGDN	-0.42975
CBFA2T2	0.189125
PNOC	-0.29775
PRRG1	0.135416666666667
AGGF1	-0.0568571428571429
DPF2	1.0295
YIPF7	-0.0785
TRPV5	0.58925
ZNF322B	1.059
MED12	-0.5175
CARS	-1.03916666666667
ABCC11	3.47266666666667
C9orf25	-0.234
MYH1	1.1985
FRYL	0.244
AGTRAP	-0.1095
MMP27	-0.614
ZNF432	-0.23375
OR8D1	-0.176
OR13D1	-0.135333333333333
VWA1	1.79225
STON1	0.51525
IL5RA	-0.476666666666667
PERP	0.5571
C10orf107	1.03966666666667
TNFSF12	2.66725
FN1	0.351333333333333
MTR	-0.993333333333333
PHLPPL	-0.479833333333333
ZNF425	0.693
DHFR	-2.16216666666667
PPP1R12A	0.36725
RSPO2	-1.091
ZNF7	-0.607
ZNF583	-0.00700000000000001
TPMT	-1.12833333333333
GPR132	0.931
OR2T12	-0.2825
SERTAD2	-0.2421
ATP1A1	-0.4158
FRMPD3	1.034
ZNF672	-0.5955
PLXNB3	-0.499125
EML5	0.1945
FAIM3	0.667
UBQLN2	-0.033
SORCS2	3.01525
PRIM2	-2.4985
ACVR2A	0.949833333333333
YWHAZ	0.323666666666667
PGM2L1	1.31975
GNAO1	0.168357142857143
RPL10	0.0785000000000001
RPS6KA6	0.3975
PFKL	-0.79
SH3D19	1.193625
AURKB	-3.05733333333333
ZC3H6	1.355125
DISC1	-0.1655
FLJ39660	-3.76
TMEM25	2.980625
OSBPL10	-0.05425
CLTCL1	-2.184
ALG6	-0.8765
CATSPER4	1.307
LRTM1	0.1095
RRAD	2.14333333333333
TIPIN	-2.26675
CARD14	0.834375
RBM9	0.175666666666667
RASSF4	-0.00624999999999999
SLC25A18	-0.6178
C6orf58	-0.747333333333333
IGHD	0.744
PLA2G6	-0.2085
TPT1	1.151125
SEC63	0.4714
CCDC113	0.3043
TDRD10	0.637375
KIAA1666	-0.718125
TOR1AIP1	0.334083333333333
SYTL4	1.3885
SPRR2F	-0.826
CEBPD	3.368
SNTG2	-0.237
C20orf77	0.261416666666667
TAS2R49	0.1185
C6orf173	-2.15316666666667
SVEP1	0.6745
PXN	-0.683857142857143
VIL2	1.13933333333333
C5orf21	1.698
DIXDC1	0.93125
GANAB	-1.13266666666667
PDSS1	-1.5415
NGFR	1.018375
ATP8B4	1.7885
BMP8A	-0.529
CCDC132	-0.41075
GNRH1	-2.40875
OR10T2	-0.27725
PDGFD	4.07116666666667
OR6W1P	0.17
HARS	-0.30825
KRT77	-0.2195
AQP8	0.10125
ITGB1	0.1168
ZNF254	-0.4184
PAX1	-0.0208333333333333
PSMC4	-0.5327
ANKRD22	3.716
PSMD8	0.0293333333333333
HTR1E	-0.499166666666667
SOX10	-1.1604
OR5B2	0.9345
RABGEF1	-1.0725
MAP1LC3B	-1.218
CYB5R4	0.55625
AGXT2L1	-4.37625
FLJ41603	3.52066666666667
TRAPPC2	0.384166666666667
FNTB	0.4178
FLJ14107	-1.10283333333333
AURKAIP1	-0.06275
DSE	2.026
NFKBIZ	-1.84366666666667
OSBPL3	-2.02583333333333
LOC130576	3.008
SLC39A9	0.920833333333333
LOC137886	0.28
RHCE	-2.368
ATG7	0.729333333333333
FAM82A	0.71
FBN3	-0.505
MCFD2	-0.9605
CASP14	0.2085
EPS15	1.53641666666667
SFRS2B	1.23491666666667
C19orf47	-0.132
PLAC9	2.2445
GPR23	-0.3315
BTNL3	0.0188333333333333
RGS8	-0.027
GNS	0.291625
ENO2	-2.84483333333333
CBX1	-0.1864
PEX26	0.48
LRP5	-0.596166666666667
ADAMTSL4	-2.71083333333333
ARR3	-0.9978
MAP1A	-0.06075
CD2	4.05975
NAV2	-0.6055
TMEM69	-0.6495
ATXN7	-1.17983333333333
CHN2	0.403666666666667
ZNF781	-0.802666666666667
HAS2	-3.128
KIAA0241	-1.16883333333333
BIC	0.70275
MOBKL2A	0.302
CYP2C9	-0.416
CNOT7	-0.328
SFRS10	-0.9215
CST11	-0.29475
FLJ37543	-0.196
NKAP	-1.0885
RUNX1T1	4.52725
EAF1	0.0766
IL4I1	2.197
LRRC61	0.0768333333333333
PSIP1	-0.935416666666666
SPRR4	0.499
ZFP90	0.6815
AP2B1	-0.205307692307692
SLC30A7	1.25683333333333
C7orf28A	-0.0295
S100B	-2.15016666666667
BMP2	-1.317625
ESR1	2.30091666666667
ZFPL1	-0.43225
ARHGAP12	0.14125
LRRC19	-0.1146
ZNF767	-1.256
NACA	0.1669
OLIG1	-2.709625
PRF1	0.96375
LST1	2.93616666666667
SPATA9	-0.200833333333333
CNFN	0.568
CDK4	-0.7479
TCF15	-1.64433333333333
PARC	0.117
PPM2C	2.4235
LOC283345	-1.3845
FAM107B	0.621
DMXL1	0.032125
RBM3	1.036125
HTR5A	-1.071
SCFD1	-0.407333333333333
EPHB3	2.307875
ROPN1L	1.251
RAMP3	1.122
TSPYL5	1.33236363636364
GAP43	-2.7835
PAPD4	-0.222375
PDE3A	-1.256
TNFRSF10C	0.77025
JMJD5	-0.497166666666667
RASGEF1A	0.9897
C16orf65	0.4418
HIPK3	0.301166666666667
XYLT2	0.18775
XPOT	-1.56416666666667
GAL3ST1	-1.617
DHCR7	-1.353
AMIGO3	0.570166666666667
FGFR4	-1.72116666666667
CRAT	0.357875
PPP1R14D	-0.953
TRIM14	0.173
TMPRSS11D	0.068
SLC7A11	-3.21361538461538
OR10H2	0.486
PPM1E	-0.99575
DOCK4	0.452
FAM127A	-0.03475
ENOPH1	-0.0155
SLC5A3	0.0037
ZNF530	0.4815
NTS	-6.13775
FRMD4A	-0.0433749999999999
BCL11B	-1.7825
PRM1	-0.981
UQCC	-1.1975
S100A16	0.910166666666667
PLS3	-0.19225
WWOX	-1.02242857142857
CCDC23	0.33175
GTSE1	-2.39733333333333
GP2	4.2895
FLJ32549	-0.142375
CHIT1	2.28
KLF9	0.88175
RPS24	1.3324
MIA	-0.156
FIGN	-0.641
PYROXD1	-0.11425
PCSK2	-0.825857142857143
MRPL9	-0.54925
RPL24	0.685625
C12orf32	-1.222625
HIST1H2BE	-1.35075
RGS18	2.2545
LFNG	1.222125
RAB4B	-0.2928
FBXO25	0.625
TSPAN31	0.887666666666667
ARL8A	0.273538461538462
C10orf83	-0.0842
OR51B6	0.134
CNKSR2	0.69175
C1orf156	0.71425
IBSP	1.602
GFRA2	0.1026
ALKBH7	1.3472
NEK10	3.785
VN1R3	0.0103333333333333
LOC91948	0.812
CPZ	0.04175
IHPK3	-0.109166666666667
COL8A1	1.28125
RBPJL	0.318
OR10A4	-0.86975
CASP8AP2	-1.245125
MMP12	-2.45083333333333
OR8B12	-0.58
CDCA5	-3.45033333333333
LIX1L	-0.7395
PEX11B	1.207
GABRA1	0.0466666666666667
HABP2	-0.4085
REEP1	1.63283333333333
FBXO15	2.12475
CD68	0.255
WFDC9	-0.0345
GHDC	0.627
SMARCA1	-0.73725
SPAST	0.317666666666667
PLXND1	0.0389166666666668
MLCK	-0.156
INTS5	0.164
BSG	-0.843642857142857
PARP8	1.04516666666667
TEAD4	-0.891666666666667
ZNF498	0.016125
TMEM89	-0.251333333333333
DTX4	0.284875
TNRC6B	0.9289375
ARMC2	0.00887499999999999
FGFBP1	-2.11566666666667
TIMM8A	-1.41216666666667
AJAP1	-1.9773
ZNF608	0.05225
SLC25A42	-0.785375
SYP	-0.414666666666667
MMP11	2.93883333333333
USP40	0.5059
C3orf62	0.2445
MYO1E	-0.5691
LRFN4	-1.417
XCL1	0.195333333333333
GPR155	0.05025
VPS29	-0.224125
CARHSP1	-1.73975
ARHGAP20	1.30966666666667
GREM2	1.03792857142857
CCDC102B	2.267
ZNF577	0.805833333333333
HDDC2	-0.375875
SHC2	0.5926
NCOA5	0.691333333333333
INPPL1	-1.31
CHGB	-2.3966
IHH	0.0185
DDEF2	-1.15666666666667
DIAPH3	-3.08895
BUB3	-0.525916666666667
GGH	-1.62
VPS35	-0.3673
CNN2	0.707333333333333
ASNA1	-0.4495
WDTC1	0.1965
AMAC1	0.643
HAS3	-1.715
