Hybridization REF	TCGA-A8-A09A-01A-11R-A00Z-07
C6orf118	0.396
ZSWIM5	0.0745
FAM83F	2.747
LYNX1	-0.3399375
SYNPR	-0.5555
XG	2.15416666666667
PRSS16	-1.207125
KIF13B	2.7585
PCDH9	-1.3295
HIST1H2AH	2.69733333333333
RBM18	-0.3665
ZNF626	0.190875
HEXIM2	0.2595
ITFG1	1.129
TUBG2	-0.093
SFRS7	-0.226333333333333
C9orf14	-0.00550000000000006
EXTL1	-0.10125
GBP3	1.98583333333333
WDR5	-0.61425
RARG	0.326333333333333
MYO7A	0.12275
CECR6	-0.14925
C13orf3	-2.305125
SFRS18	-1.51625
ACVR1B	-0.0216666666666666
PSMD1	-0.4781
C7orf31	-0.761
ILVBL	-0.78875
IFNGR1	0.92525
RNF186	2.23225
NOL9	-1.614
MAGEL2	1.4125
SLC29A2	-0.003
NHSL1	-1.9955
RBMX	-0.6075
PSORS1C2	0.189
RAD51L3	0.244583333333333
LCN6	1.511
ORAI2	-0.487625
BRUNOL6	-0.2753
OR4K5	-0.1855
CDC123	-0.238
MSLN	-2.791
WWTR1	-0.345
ZNF700	-1.7865
COBL	0.71125
PPP1R16B	0.356375
GAS7	0.354
MDN1	-0.112375
HAAO	-0.0745
C9orf68	-0.498
TNFAIP2	0.06525
FOXN1	-0.0205
hCG_2033311	-0.373833333333333
ATP6V0D2	-0.2292
RPL41	-0.105875
SLC38A1	2.09775
ARHGAP6	-0.916916666666667
ADAD2	-0.9005
PHF20L1	0.4494375
MCM3AP	1.74833333333333
ST3GAL3	-1.14116666666667
SNX1	0.222333333333333
ELF5	4.237
PARP3	0.00762500000000002
RBM8A	-0.7718
LINGO4	-0.013
ITGA9	1.08433333333333
ZFR	0.6565
ACSL6	-0.903166666666667
FLJ20699	-0.3735
DAOA	0.231
FABP4	5.621
KCNB1	-0.04275
CANX	0.3354
SLC25A28	0.3635
ADIPOR2	1.368625
ECHDC2	1.7945
SMA4	-0.78825
FRZB	3.347
PABPC1	0.422
DMRTB1	-0.262
APOBEC3G	0.2605
CATSPER2	-1.55033333333333
CUEDC1	1.42233333333333
STARD9	-0.69075
CLDN8	4.032375
LOC23117	-1.49027272727273
E2F6	0.389111111111111
TMEM126B	-0.54
DPY19L4	1.93025
GIMAP5	3.22983333333333
NDUFA9	0.0443333333333333
FAM77C	3.007
CTPS2	1.4645
LOC51035	0.10525
WDSOF1	-0.391
EGLN3	0.1475
PITX3	0.569833333333333
OR52E8	0.5775
GRM4	0.0505
KLK1	-2.4095
GPM6B	-0.906875
RRAGD	-0.886
PAGE5	1.456
UCHL5	-0.931
ULK3	-0.925
AIM2	1.08033333333333
PNO1	-0.497666666666667
OR2F2	-0.389
GNAT2	-1.292
SIX1	3.51425
ST13	0.71
ZBTB44	-0.1585
TIMP2	-0.674
ZMAT4	-3.08075
GTF2IRD1	0.498
ZNF19	1.01216666666667
ZNF714	-1.21775
RSC1A1	0.023
C9orf80	0.18375
PSMA8	0.77675
TMEM141	0.72925
COX4I1	-0.748
CTAGE1	1.65166666666667
DTWD1	-1.30675
HSD11B1	1.66475
KRT6B	4.9995
ARID4B	0.651375
LHFPL3	-0.148
WWP2	0.725583333333333
ZNF326	0.306666666666667
RGPD1	-0.5315
CTSH	0.324666666666667
FASTKD1	-1.31075
PAF1	1.2452
TTC9C	-0.15
IFT57	-0.155
PRSS36	0.3235
IL20RB	-3.2155
ZNF592	-0.299166666666667
DCTD	0.1993
CFP	0.884
MFNG	-0.248625
JMJD2B	0.74275
ALDH3B1	0.070875
THSD4	1.9475
KCNJ5	2.73766666666667
LMNA	0.631166666666667
TBCD	1.21325
ZNF250	0.160333333333333
CASQ2	2.01516666666667
PEG10	-3.357
PRAME	-5.40886666666667
NP	-0.39175
TRIM59	-0.0405
ZNF12	0.873125
XTP3TPA	0.0075
SIGLEC7	0.0894
PANK4	-0.66775
FAM70A	-1.2525
SNED1	0.28075
HIP1	0.9388
RAET1E	-1.98833333333333
AMAC1L2	-0.7285
AHNAK2	-0.672416666666667
TOE1	-1.29833333333333
RECQL4	-1.53325
SPRYD3	0.86025
DPAGT1	-0.026
MAGED2	2.7519
ANKRD55	-0.92
TRPS1	3.76941666666667
DOK7	-0.12925
TFPI2	-2.69125
GTF2H3	-0.320333333333333
CYP4F11	-1.995
LHX2	-5.08266666666667
ATG16L1	1.847
ASB12	0.0555
C1orf116	1.884875
NF2	0.1547
POM121	-0.2741
PHYHD1	0.3539
TXNDC17	-0.7445
DKFZp779O175	-0.0765
NUP62	0.186357142857143
MYO18B	-1.4954
PRAMEF1	-0.3195
TCBA1	0.913875
TMEM168	0.6495
FJX1	-0.588
CLCF1	-0.2415
SEPN1	-0.132375
IGSF2	0.9915
NUDCD1	-0.199333333333333
TFF3	4.30816666666667
NDFIP1	0.404428571428571
CHCHD4	-0.2605
TNR	0.2805
CUTA	-0.7045
USP44	-3.319
DPP10	0.4705
IWS1	-0.339
PCGF1	-0.113
SULT1C4	0.175
NTF5	2.10225
PTPN13	0.15825
SSTR5	0.308
SFRP1	0.992125
IDH3B	-0.755875
SUOX	1.84633333333333
TMCO5	-0.32275
GOLT1B	-0.06775
MIB1	0.573785714285714
PCDHGB1	1.066
SUSD1	0.84975
ICAM5	-3.0095
PAPOLB	-0.112333333333333
URM1	-0.4639
TMEM106B	0.257833333333333
LRIG2	-1.00625
SLC27A5	-0.77925
CLIC6	0.3449
ZNF420	2.25733333333333
SCN9A	-1.2283
KIAA1909	-0.84075
ELMOD1	-1.0645
PRKAG1	0.57175
FAM64A	-1.83844444444444
EEF1G	0.16625
SMAD5	0.032
INCENP	-2.494
WASF2	-0.2615
GARS	-0.5816
CDK10	-1.4386
HLX	0.675833333333333
MDM4	-0.322625
ZNRF1	-0.729357142857143
HHATL	-2.5715
FAM21C	1.0308
HIST2H3C	0.82175
PFDN2	-0.163125
ZNF200	-0.8205
NDN	0.34925
HBA2	-2.72583333333333
FBLN5	1.76725
PUM1	0.535571428571429
TNNT1	0.922666666666667
C19orf59	0.349
HNRPH2	0.079
RAB7A	0.5775
PMS2	-0.4575
BIRC3	-0.883666666666667
NRSN2	0.169625
OR52K2	0.550833333333333
SPOCK1	1.24821428571429
H2AFY	0.772
RXRB	-0.046
ZNF638	0.0443333333333333
ANKRD45	0.6635
ACTN4	0.4955
FXC1	0.43175
EIF2B5	-0.67225
VPS33A	-0.883
PINK1	0.619125
FAM106A	-0.4975
SKIP	1.4948125
GAPDHS	0.20975
MUM1L1	2.0995
PSTPIP1	0.7265
CNTNAP1	-1.9245
CYP26A1	-1.75225
APOL2	0.4155
TACC2	0.472
COX7A2L	-0.162571428571429
HSD17B1	1.0461875
ARRB2	-0.36325
SLC7A6	-0.5313
HSD17B10	-0.6105
RBJ	0.18875
NUP155	-1.2795
MRPL10	-0.0985
CYCS	-1.36891666666667
CCDC46	-0.501666666666667
TECTA	0.2405
GNAL	-0.45925
LPO	-0.466
PEBP4	0.23525
DDX11	-1.83975
C18orf12	0.249
TAF9B	-0.952833333333333
IMP4	0.13125
RPA4	-0.859666666666667
NDUFS1	-0.54025
UPK1A	0.814666666666667
ARRDC2	-0.226
C18orf20	0.48
AES	0.429785714285714
CD2BP2	0.643
C16orf54	0.1
UGT2B17	-2.559125
FGFR1	1.41695454545455
CEACAM6	-1.582
CHRM5	-0.230333333333333
CERK	-0.284875
AP3S2	0.328714285714286
ANKS4B	-2.59825
CLCNKA	-0.141666666666667
ZNF208	-1.1275
HLA-DRB5	3.8745
CARKL	-0.2985
GOT1	-0.2095
CASP6	0.89075
HOXA1	0.1785
RCL1	-1.08725
ZNF181	0.5795
RAB40B	1.785
MRPL38	0.465875
LRRN2	-0.52575
C3orf25	-0.4525
OR5D14	0.802
OR10AG1	1.362
BET1L	0.2862
FRY	3.23725
AK3L1	-2.02433333333333
CSF3R	1.49433333333333
POLR3K	-0.284333333333333
ATG2B	0.194666666666667
EPS8	0.773833333333333
DARS	-0.50225
C10orf56	0.852
DAD1	0.7505
RIOK1	-0.127166666666667
HERC2	0.2715
HSD11B2	-0.938333333333333
FAM96B	-0.0525
MGC13057	-1.636625
BSN	-0.88775
CAND1	0.359
HCST	1.3905
ACTR10	0.506
OR8D4	0.037
NASP	-1.6851
COL9A2	2.349
LYZL1	1.369
GPC5	3.16175
TBL3	-0.511833333333333
CENTD2	0.7176
OR5AP2	0.6365
TLR1	1.55525
LMO6	0.0515
ZIC2	-0.892125
CPNE5	1.4335
ZMYND15	0.381
FLJ22374	-0.8955
CCDC106	0.5345
PARP16	-0.72575
PDIA3	-0.132
C14orf126	-0.265
CECR2	0.7245
SFRS1	-0.424857142857143
FIGLA	0.7615
DCP1A	-0.454
MGC45800	-1.0921
TEKT1	0.186166666666667
C10orf67	0.0035
CLN5	0.545375
NTN2L	-0.0745
GLE1L	0.667
CES2	-0.1172
GNAS	0.556555555555556
DDX53	0.365
TSPAN13	4.72825
MRPL52	-0.8927
SPIRE2	-0.278625
TAS2R39	0.47425
SCUBE3	0.915
UCRC	-0.0404
CDKL3	-0.82125
KIAA1715	0.284
ZNF345	0.821
RTF1	-0.07725
DHRS7	1.601
RIPK4	-1.35516666666667
EXOSC2	-1.63016666666667
MS4A2	3.4715
FGF17	0.332
WDR59	-0.62125
EVI2A	-0.28525
IL17RC	0.495833333333333
HS3ST1	2.806
ITGB1BP2	-2.4915
RBPJ	-0.647166666666667
GIMAP1	3.2555
INE1	-0.7745
ALDH18A1	0.915375
TPI1	-1.47125
GATA6	0.74325
CABP1	-0.169666666666667
ZNF484	0.37975
DAPK3	0.3265
GJB1	-2.86091666666667
PIN1	-0.729875
SLC6A15	-3.657
CNO	-0.049
RIN2	2.2025
FRRS1	-0.667
CYorf15B	-4.12116666666667
DMRT3	1.1475
ATAD1	0.227875
OTUD4	-0.333722222222222
ATOH8	-1.65625
ZSCAN16	0.719875
ASCC1	-0.26575
OTUD3	-0.47375
MGC33212	-1.09266666666667
YME1L1	0.308
RP11-218C14.6	0.429
PCBP4	-0.615
TNFRSF10A	0.6125
CDH10	-2.58183333333333
KL	2.23128571428571
SCP2	0.934916666666667
C9orf119	-0.0135
SON	-0.170833333333333
MAFK	0.0175
SBNO2	0.148
SLC6A6	0.4375
SC4MOL	0.114625
FAM35B	0.25125
PPP1R9A	1.18925
PDZRN3	0.720125
CXorf20	1.606
C6orf126	-0.03775
AVEN	-0.4445
FLJ21075	-0.942
C14orf132	-0.072625
PCK2	-0.933375
GUCY2C	-0.0945
BARX2	0.65975
PEX11G	1.185
DAO	-1.23583333333333
C10orf49	0.042
EDNRA	2.82533333333333
PPP2R5A	1.9636
DDX39	-1.3705
SERF1A	-0.67525
ASCIZ	0.3603
FNDC8	-0.514
PTMS	-0.08975
PHF7	0.45
PIP4K2B	0.8868125
HHLA2	0.594
BDH2	0.775
APOBEC2	-0.834
PENK	0.7405
SMAD9	-0.18375
MT3	-1.25225
RGL1	-0.090875
ATG10	-1.870625
DLGAP4	0.961
APPBP2	-0.00414285714285712
BACE2	-1.42107142857143
LOC339344	0.7975
ZNF395	0.2099375
HIST1H2BL	0.7865
ZNF467	1.4035
SLC25A21	-2.34125
PALM2	-0.0748333333333333
NSUN5C	-0.76325
IL5	0.714333333333333
CLSTN2	3.28725
ANXA8L2	1.24325
PTGES	2.92625
GDAP1L1	-2.5805
OPRK1	-1.2902
WDR20	0.457833333333333
C12orf4	0.5905
NUP88	-1.141125
XRCC6BP1	-1.17383333333333
FCGBP	1.96957142857143
LEMD2	-0.05475
NOMO1	0.21
C10orf79	0.114875
ZNF79	1.0514
OCRL	1.1707
HSPA8	0.135291666666667
DIDO1	0.524875
PLA2R1	2.047
COG3	0.5022
NGDN	-0.2105
CBFA2T2	1.214
PNOC	-2.2345
PRRG1	-0.0824166666666667
AGGF1	-0.777857142857143
DPF2	0.303
YIPF7	0.144
TRPV5	0.43475
ZNF322B	0.926
MED12	0.110333333333333
CARS	0.00366666666666667
ABCC11	1.928
C9orf25	-0.0275
MYH1	0.8245
FRYL	0.171583333333333
AGTRAP	-0.41825
MMP27	1.7395
ZNF432	0.36975
OR8D1	-0.558
OR13D1	0.16875
VWA1	1.03875
STON1	0.60525
IL5RA	0.95425
PERP	0.4133
C10orf107	-1.2985
TNFSF12	2.02925
FN1	1.63875
MTR	-1.14316666666667
PHLPPL	-0.195333333333333
ZNF425	0.96975
DHFR	-2.18283333333333
PPP1R12A	0.707
RSPO2	-1.31857142857143
ZNF7	0.4495
ZNF583	1.107
TPMT	-0.625333333333333
GPR132	0.9995
OR2T12	-1.242
SERTAD2	-1.0687
ATP1A1	0.3682
FRMPD3	1.262
ZNF672	-0.51325
PLXNB3	0.438
EML5	-0.7375
FAIM3	0.397
UBQLN2	0.0415
SORCS2	1.3955
PRIM2	-1.293
ACVR2A	1.14016666666667
YWHAZ	0.963666666666667
PGM2L1	0.917
GNAO1	0.361714285714286
RPL10	-0.3054
RPS6KA6	0.6325
PFKL	-0.775833333333333
SH3D19	0.66375
AURKB	-2.444
ZC3H6	0.2795
DISC1	-0.444
FLJ39660	-3.521
TMEM25	2.23275
OSBPL10	0.307375
CLTCL1	-0.0276666666666667
ALG6	-0.03775
CATSPER4	1.641
LRTM1	0.0445
RRAD	1.05683333333333
TIPIN	-2.68475
CARD14	1.769
RBM9	0.0341666666666667
RASSF4	0.15925
SLC25A18	-0.402166666666667
C6orf58	-0.386166666666667
IGHD	0.019
PLA2G6	-0.671
TPT1	0.338375
SEC63	-0.1432
CCDC113	0.4413
TDRD10	0.468875
KIAA1666	1.01775
TOR1AIP1	0.787916666666667
SYTL4	1.40316666666667
SPRR2F	-1.78
CEBPD	1.73425
SNTG2	-1.0245
C20orf77	-0.34375
TAS2R49	-0.639
C6orf173	-2.4795
SVEP1	1.2137
PXN	0.0355714285714286
VIL2	1.86625
C5orf21	0.12325
DIXDC1	0.587375
GANAB	0.0408333333333333
PDSS1	-1.05125
NGFR	1.0555
ATP8B4	0.98575
BMP8A	-1.179
CCDC132	0.187166666666667
GNRH1	-1.50125
OR10T2	-0.51725
PDGFD	3.84033333333333
OR6W1P	0.2585
HARS	-0.360916666666667
KRT77	-0.4155
AQP8	-0.0345
ITGB1	1.3798
ZNF254	-0.2777
PAX1	-0.1515
PSMC4	0.6156
ANKRD22	5.86225
PSMD8	0.0913333333333333
HTR1E	-0.404333333333333
SOX10	-1.1163
OR5B2	0.3895
RABGEF1	-0.0207142857142857
MAP1LC3B	0.18875
CYB5R4	1.20025
AGXT2L1	-2.8955
FLJ41603	2.04333333333333
TRAPPC2	-0.043
FNTB	0.0733
FLJ14107	-0.900666666666667
AURKAIP1	-1.1
DSE	1.9345
NFKBIZ	-1.25183333333333
OSBPL3	-2.2585
LOC130576	2.316
SLC39A9	0.7235
LOC137886	-0.0585833333333334
RHCE	-3.4555
ATG7	0.944833333333333
FAM82A	0.2705
FBN3	-0.295
MCFD2	-1.40266666666667
CASP14	-0.063
EPS15	0.545083333333333
SFRS2B	-0.102333333333333
C19orf47	0.555
PLAC9	0.0775
GPR23	-0.249
BTNL3	0.227666666666667
RGS8	0.387
GNS	2.096125
ENO2	-2.42266666666667
CBX1	0.2002
PEX26	0.599
LRP5	-0.257166666666667
ADAMTSL4	-2.68183333333333
ARR3	-0.233166666666667
MAP1A	0.16275
CD2	4.27925
NAV2	-0.3349375
TMEM69	-0.3355
ATXN7	-1.21433333333333
CHN2	-0.261833333333333
ZNF781	-0.127
HAS2	-3.35966666666667
KIAA0241	0.765666666666667
BIC	1.6385
MOBKL2A	-0.2565
CYP2C9	0.8795
CNOT7	-0.03
SFRS10	-0.68375
CST11	0.28725
FLJ37543	0.6975
NKAP	-0.35975
RUNX1T1	3.446
EAF1	0.8421
IL4I1	2.28
LRRC61	-0.356
PSIP1	-2.05458333333333
SPRR4	-0.4735
ZFP90	0.6305
AP2B1	0.154615384615385
SLC30A7	0.812333333333333
C7orf28A	0.460666666666667
S100B	-2.50083333333333
BMP2	-2.405875
ESR1	3.54441666666667
ZFPL1	-0.03675
ARHGAP12	0.60375
LRRC19	-0.117
ZNF767	-0.6185
NACA	-0.104
OLIG1	-2.97675
PRF1	2.1565
LST1	2.39316666666667
SPATA9	-0.422
CNFN	0.1935
CDK4	-0.6799
TCF15	-1.61883333333333
PARC	-0.1355
PPM2C	2.2615
LOC283345	-0.549
FAM107B	1.0275
DMXL1	-0.538625
RBM3	0.267375
HTR5A	-1.6466
SCFD1	-0.152666666666667
EPHB3	2.00325
ROPN1L	0.376166666666667
RAMP3	0.646
TSPYL5	3.117
GAP43	-2.02
PAPD4	-0.62675
PDE3A	-1.60875
TNFRSF10C	0.00124999999999999
JMJD5	0.0855
RASGEF1A	-0.1219
C16orf65	-0.2686
HIPK3	0.537833333333333
XYLT2	0.35875
XPOT	-0.639166666666667
GAL3ST1	-1.86275
DHCR7	-0.2015
AMIGO3	-0.295
FGFR4	0.845666666666667
CRAT	0.201625
PPP1R14D	0.5915
TRIM14	0.5016
TMPRSS11D	0.21
SLC7A11	-2.31692857142857
OR10H2	0.1555
PPM1E	-0.6884
DOCK4	0.45925
FAM127A	0.030125
ENOPH1	0.127
SLC5A3	-0.835
ZNF530	0.5487
NTS	-6.759
FRMD4A	1.01875
BCL11B	-2.1395
PRM1	-0.57475
UQCC	0.2412
S100A16	1.43733333333333
PLS3	-0.1815
WWOX	-0.714
CCDC23	0.433
GTSE1	-1.73516666666667
GP2	5.3655
FLJ32549	0.641375
CHIT1	1.648
KLF9	-0.245125
RPS24	-0.2291
MIA	-1.02825
FIGN	-0.5725
PYROXD1	-0.145125
PCSK2	-1.03757142857143
MRPL9	-0.034
RPL24	-1.09425
C12orf32	-0.1605
HIST1H2BE	0.89
RGS18	3.20075
LFNG	0.774875
RAB4B	0.8338
FBXO25	0.1165
TSPAN31	1.67483333333333
ARL8A	1.43164285714286
C10orf83	-0.6358
OR51B6	0.45
CNKSR2	0.59175
C1orf156	0.088
IBSP	2.4195
GFRA2	-0.0544
ALKBH7	0.5916
NEK10	-0.36975
VN1R3	0.165666666666667
LOC91948	0.416
CPZ	-0.4905
IHPK3	0.0703333333333334
COL8A1	0.87025
RBPJL	-0.1645
OR10A4	0.11875
CASP8AP2	-1.324375
MMP12	0.413333333333333
OR8B12	0.005
CDCA5	-2.19766666666667
LIX1L	-0.85425
PEX11B	0.646375
GABRA1	0.01
HABP2	0.24
REEP1	1.83983333333333
FBXO15	1.78225
CD68	1.378
WFDC9	0.5905
GHDC	0.4365
SMARCA1	-0.5655
SPAST	0.215833333333333
PLXND1	0.236083333333333
MLCK	0.074
INTS5	1.173
BSG	-0.820785714285714
PARP8	0.231833333333333
TEAD4	-0.198666666666667
ZNF498	-0.72825
TMEM89	-1.16433333333333
DTX4	0.74
TNRC6B	0.410625
ARMC2	-0.396125
FGFBP1	-2.5125
TIMM8A	-2.113
AJAP1	-2.212
ZNF608	-0.531
SLC25A42	-0.69275
SYP	-0.556
MMP11	3.83866666666667
USP40	1.2111
C3orf62	0.0508333333333333
MYO1E	-0.1764
LRFN4	-0.3315
XCL1	0.856666666666667
GPR155	-0.186625
VPS29	0.19475
CARHSP1	-1.074
ARHGAP20	0.443166666666667
GREM2	2.61557142857143
CCDC102B	2.10425
ZNF577	-0.792
HDDC2	-0.850625
SHC2	0.9593
NCOA5	1.06666666666667
INPPL1	-0.683
CHGB	-2.5379
IHH	-0.1075
DDEF2	0.22325
DIAPH3	-2.16257142857143
BUB3	-0.673166666666667
GGH	-0.913444444444445
VPS35	1.6205
CNN2	0.930416666666667
ASNA1	-0.49925
WDTC1	0.87325
AMAC1	2.063
HAS3	-1.33733333333333
SLC1A6	-2.44733333333333
ZNF563	-0.125
C1S	3.67325
TCF7L1	1.097375
OR10Z1	0.208
ME2	-0.5913
C6orf151	-0.665125
KPNA4	0.1682
GLO1	0.034625
WDR61	-0.485333333333333
CD302	0.5405
SIRT7	1.19166666666667
C11orf59	1.03975
PKIG	-0.23275
PPIL3	-1.20175
CCDC74B	-0.8325
ZNF528	-0.3285
EFNA5	-0.6355
FCGRT	3.6245
NOL4	3.1535
CCS	0.1785
LOC374491	0.03175
MFSD7	2.938
ZNF555	0.44975
LIMS3	-1.3865
TSSC4	0.1695
COL11A2	-1.6315
C1orf119	1.17916666666667
BPNT1	-0.614
CHRNA6	1.076
C1orf173	0.488111111111111
PLD2	0.18225
ORC1L	-3.5125
SASH1	1.431375
CDC14B	-1.151375
RLBP1L1	0.30625
LDLRAP1	-0.0889
NAT8B	0.3425
HHEX	-2.557
LGALS7	1.802
PLCH1	1.486625
OR1M1	0.283
PRAMEF16	-0.17375
HECTD1	0.262
C14orf39	0.711
TLN2	0.2832
HDAC4	-0.951071428571429
SYCP2L	-0.60175
GLRA1	-0.117
RPS6	-0.416875
hCG_1757335	-0.142
KLHL1	-0.459
CTNNBIP1	-0.384666666666667
SCAND2	-0.7932
HMGN2	-0.3562
YAF2	-0.42775
BRPF1	0.5135
LIAS	-0.432
CTA-246H3.1	-1.91925
SAG	1.37675
C20orf10	3.1115
HNRNPA2B1	-0.724
GADD45A	-1.57083333333333
MSH4	0.773
TMEM70	0.00174999999999999
HIST1H2AM	2.002625
C19orf26	-0.175666666666667
C1orf50	0.049
GNG3	-0.303
FTO	-0.0895
CALCB	2.079
PPP3R1	0.4095
C15orf42	-2.613
CCNJ	-0.7135
GNAZ	-0.527533333333333
PSD	0.652333333333333
FAM57A	-1.192
STIM2	0.577
DHX8	0.556
MOGAT3	-0.54625
UBE3B	1.21266666666667
PLAT	1.334
C6orf206	1.2715
COPE	-0.8482
EIF3A	0.840875
C1QL2	0.08825
IQCE	0.613
KIAA0182	0.169583333333333
SLC22A7	-0.2826
PPFIA2	0.398
ADAMTS15	1.2455
ODZ1	0.0015
THBS4	4.92183333333333
ARHGAP1	1.539875
B4GALNT3	-0.0681666666666667
FCHO1	-1.026
LOC440456	0.29275
HOXD10	1.44883333333333
CXCR3	2.13
CHI3L2	-1.653875
SRPX2	2.717
ZNF132	1.104
UBAC2	1.11666666666667
RPL32P3	-0.159
CBWD6	0.2555
ST6GALNAC4	-0.6335
KIAA0391	0.583166666666667
LOC388969	1.4265
KRTAP5-8	0.166166666666667
ZNF786	0.73325
LYVE1	2.387
GPR144	0.3695
APOH	-5.30225
TSC22D2	1.08283333333333
PLCD1	-0.5445
FLG2	-0.09
M-RIP	0.6968
NDUFV1	-0.49175
POLDIP2	0.348
RAB3GAP2	0.205333333333333
RPSAP15	-0.99875
CLEC7A	1.258
HSPA14	-0.88925
TAAR5	0.2705
FAM132A	-1.25275
C2orf43	0.00899999999999999
OR10V1	1.0255
SELPLG	0.369
C1QTNF6	1.6295
OPCML	1.626
DTYMK	-1.5405
ALDH16A1	-0.60775
F13B	-1.854
MGC16169	1.55725
KIRREL2	-1.67583333333333
C14orf32	-0.190833333333333
SLAIN2	1.3436
HSD3B2	0.429
AMMECR1L	0.6458
LRRC37B	-0.2365
HMG20A	-0.355
C22orf27	0.5047
FBXL22	1.035
AP1B1	0.952
TNKS1BP1	1.4295
CD74	3.5915
HSPA12B	2.29733333333333
PLSCR1	0.504166666666667
SLC35E1	0.0796666666666667
FEZ1	-0.867
APOD	4.37725
C16orf44	0.039
C1orf166	0.289
KCTD11	0.08075
NELF	-0.6625
SRP54	0.745666666666667
MGC35361	0.10125
GPR35	-2.1155
NRGN	-1.358125
SIGLEC12	-0.027
SCN1B	-0.421
IFNW1	0.8345
STAR	-4.96525
HLA-DQA2	3.36066666666667
RNASEH2B	-1.59675
TAAR2	-0.1575
VAMP5	0.967166666666667
TUBA1C	-0.751642857142857
PIK3R2	-0.247125
ARD1A	-0.5965
EBF2	0.492
CAMSAP1L1	0.27375
CYP3A43	0.236666666666667
AKR1B1	-1.31875
KIAA1729	-0.197375
KAL1	1.0188
CYBB	0.906375
UXS1	-0.37625
LOC338579	0.32475
C11orf45	1.3385
SHB	0.293
IKZF4	0.19925
NDUFA1	-0.83375
HSPE1	-0.83575
C1orf215	-0.38725
GPR113	-0.356333333333333
ZNF573	0.24825
TBX18	1.31
GGTA1	5.588
PCDHGA8	1.163
RPS6KL1	-0.232625
DPP9	0.761
SLC43A2	0.416125
COPS3	-1.05425
PMPCB	-0.650833333333333
HYLS1	-0.8095
LSM8	-1.93233333333333
PDE6B	-0.677375
C10orf118	1.4306
OR1C1	0.360833333333333
ZNF415	1.0175
OR2F1	0.5705
ZDHHC13	1.27325
FZD8	0.3141
TCEA1	0.0157
SUSD4	1.165625
C22orf24	1.3
TNFRSF14	-0.295
TRIM28	-0.145833333333333
FGF5	-1.6606
CSPG5	-0.428166666666667
RNF133	0.459
FKBP15	0.56775
BZW2	0.85325
NSMCE1	-0.27675
PTPRN	0.6995
TST	0.307
POP1	-1.462
RNF24	-1.19066666666667
SFRS4	-0.30575
REPS1	-0.828
CD70	-2.5445
PDXDC1	0.691625
SRC	0.584
NTNG1	-1.8165
SETD1B	0.401
TINP1	-0.734
ZNF606	1.53916666666667
SSR1	1.045625
RGNEF	-0.1895
NFS1	-0.2305
CENTB5	-1.58883333333333
CRMP1	-1.19316666666667
ADAM18	0.3465
CCDC87	2.75833333333333
LRRC8B	-0.1965
CSNK1G1	0.0723333333333333
MAFB	2.49633333333333
C12orf45	-0.68125
C1orf54	2.06025
DPEP1	0.280666666666667
FLJ13137	0.6775
C14orf118	0.0106666666666667
ANKRD19	0.40775
ABCA9	2.3147
TMEM87A	0.446888888888889
BBS5	0.2179
CYP17A1	-0.230125
SCG3	-2.80833333333333
ESCO2	-0.61275
GFER	0.394833333333333
NRIP2	-0.1045
DDX59	0.596166666666667
RIC8B	0.37
TNNI1	-0.227
KTELC1	-0.719916666666667
GPR85	0.362666666666667
SP3	0.501125
GOSR2	0.8815
DDX1	-0.00150000000000002
DSCR9	-0.495
KIAA1984	-1.97225
FLRT3	-0.70875
RNPS1	-0.515142857142857
ZNF772	1.5695
SLC25A10	0.393166666666667
ADAMTS3	-1.1101
TBC1D7	-0.944
PCYOX1L	-1.581
LOC339745	2.480625
VPS54	-0.4865
PCDHB12	1.162375
C4orf6	-0.59225
CCL5	3.2235
PEX5	0.20025
LENG1	0.554833333333333
LOC51336	-1.21425
FLJ25371	0.186
WDR45L	1.64066666666667
SPAG8	-0.726166666666667
GUCA1C	-0.208
LOX	-1.4605
FIZ1	0.3905
BAG5	0.202
BUD13	-1.14083333333333
MGC2752	-0.069875
IQSEC3	0.0115
TGFBR3	0.13575
CASP9	-1.05175
PPA2	0.173875
MED24	0.5525
MAP3K7	-0.308
SRPR	-0.28375
C17orf81	-0.06575
RIPPLY1	-0.1335
EID2	0.1215
AKR1C1	-1.82133333333333
IMMP2L	-0.357875
SPSB4	-0.62
BAG4	0.7265
ZNF32	1.1535
KLHL34	1.40075
BRD2	0.34375
IL32	-0.296666666666667
FAM53B	0.444333333333333
SLC7A1	0.02425
KAAG1	0.2665
CCDC54	-0.078
PRKCQ	-1.291
TIRAP	0.34575
SPSB1	0.6785
USP36	-0.94975
FLJ32569	0.896
LYZ	-0.177125
TMEM186	-0.402833333333333
TPM2	0.662833333333333
C9orf100	-1.23383333333333
PPP1R11	0.9126
OLFML3	1.768
ELAVL1	-0.233916666666667
DNAJC17	-0.062
ABCA2	-0.353
BNIP3L	-1.10725
ATP10D	1.215
GALNT8	-0.219833333333333
PRKCH	2.05375
USP12	-0.84475
STXBP1	-0.7894
LSM2	-1.40883333333333
ANKRD30A	3.123
LAP3	0.48025
C9orf40	-2.04966666666667
KATNAL2	-1.88116666666667
RG9MTD2	-0.065
PNPLA7	1.02825
IDH1	0.8745
C1orf57	-0.72
XRCC5	0.451
TBRG4	-0.611375
DCDC5	0.3636
POU5F1	-4.535
RAB1A	0.696214285714286
KRTAP15-1	-0.0495
INHA	0.202833333333333
