Hybridization REF	TCGA-B6-A0IN-01A-11R-A034-07
SECTM1	0.30125
IFNAR1	1.8265
TALDO1	0.20425
RAB11FIP4	0.2435
EIF5A	-1.8575
FAM49A	1.944
NEGR1	-0.0493333333333333
YTHDC2	0.77625
EHD2	-0.112625
NCF1	2.2533
SCRT2	2.1725
HOXA5	0.957666666666667
NUP133	-0.49375
FGF12	0.1504375
SLMO2	-0.50825
SNTA1	-0.046875
CACNG2	0.298875
GCM1	0.14525
ELF1	0.23
TLR5	3.0425
TCFL5	-1.37141666666667
RBMY2FP	-0.1535
LOC100125556	-0.181625
FAM129B	0.972625
MAP3K7IP1	-0.343875
NCK2	0.3745
OXA1L	-1.04775
FMO9P	0.3045
ZSCAN12	-0.54475
PSMD12	0.481166666666667
HSCB	-1.3505
CLDN10	-2.31775
MGC13053	-0.1285
HPCAL4	-0.014
ASZ1	0.0305
MEX3D	0.723833333333333
NFAT5	-0.4402
CSPG4LYP1	-0.307666666666667
FBXO3	0.2684
DVL1	-0.108666666666667
CMKLR1	1.66583333333333
TYMS	-3.414375
PEF1	0.65225
ZNF750	0.0566666666666667
MCM5	-1.0725
MEGF11	0.002
KCNK7	0.237
PTP4A3	0.7435
C1QTNF2	-0.307
OR6S1	-0.0429999999999999
FAM122B	-1.15475
ZNF551	-0.3475
HBQ1	-0.942
GEMIN6	-0.51425
ARSK	-1.066
RBP7	4.42516666666667
CPNE9	0.76925
DSC1	-0.467
LOC730112	-0.88225
MAP2K4	0.08725
HS3ST5	-0.8025
EPB41L3	0.708
TEKT2	-1.541
CDKN2B	0.51075
ZNF480	0.5405
MAP3K6	0.3272
MAP6	0.994
HN1	0.8445
OR2L13	0.625833333333333
SLC16A11	0.5495
FAM96A	-0.6515
APOL1	0.16475
C5orf32	1.76275
RTP1	-0.4775
RNF175	-0.509375
ZBTB41	0.419125
AHCTF1	-0.1223
SAE2	-0.1297
ITGA2	-1.99458333333333
MME	-1.1665
CCDC14	-1.87975
MAST4	2.87042857142857
KRT33B	-0.2515
KCTD2	-0.0764
WDR26	0.162666666666667
MFI2	-0.3355
NR4A3	0.62525
ARSA	3.90925
UNKL	0.382666666666667
SULT6B1	0.0035
CCNA2	-2.48383333333333
SOX15	0.2155
PPAPDC1B	0.918666666666667
C19orf44	0.336
MCAT	0.703416666666667
ARID1B	0.66875
OR52N1	-0.4195
C12orf48	-2.64525
MAGI1	0.695875
NIPA2	-0.95675
GBX2	-1.03025
RSHL3	0.81375
RAVER1	1.095
C15orf17	-0.2015
SLC30A2	0.256375
ZNF518	-0.46425
PCYT1B	-1.86275
C10orf114	-0.49075
EIF3H	0.16225
SLC25A39	-0.219
KIF1B	-0.268875
AMOTL2	-0.1465
C6orf120	0.389625
PSRC1	-1.64425
PLA2G10	1.441625
KIF5C	0.798125
MRPL37	-0.893
C17orf62	0.531333333333333
C9orf135	-2.17016666666667
DUSP10	0.5857
CLCNKB	0.697
PSMA5	0.214375
C8orf53	0.75225
AMPD3	1.046
PIAS1	-0.055
ADCYAP1R1	0.278
GYLTL1B	-1.07775
CDH20	0.4312
FBXO7	-0.2255
TMEM134	1.138
FLJ14213	0.089
ZNF3	-1.779
LRRFIP1	0.665083333333333
CNOT2	0.442333333333333
ABI3	3.211
ALDH5A1	-0.165
HNT	2.6857
SERPINA4	-2.482
TK2	0.650666666666667
STMN1	-1.37633333333333
GUCA2A	-0.277
GALNT10	-0.0137142857142857
DPP6	-0.466944444444444
C9orf93	0.01
PRELID2	-1.154625
STK39	-0.310625
SFTPA1	0.147333333333333
CKS2	-2.08611111111111
RHO	0.264375
C20orf135	0.111
XKR3	-2.728
CR1	0.941142857142857
RPS6KA2	0.855214285714286
C20orf112	0.87
MRPL22	-0.2045
C4orf23	-0.509166666666667
GADD45B	0.47675
KLHDC1	0.451166666666667
C2orf48	-1.247
ZNF287	-0.0535
DAAM2	-0.189
DPPA2	-2.584
TCTN3	-0.0331666666666667
DNAJB11	0.5445
FPR1	3.20475
DEFB4	0.5935
PTCD2	-0.9604
SMOC2	5.03866666666667
CABP7	2.87675
SERPINB11	0.46125
MAGEF1	-0.24
NDE1	-1.22616666666667
ITGA10	0.887
FSHB	0.551
ANXA2	1.211
HORMAD2	-0.781
HLCS	0.7335
MCF2L	1.21558333333333
FH	-0.912
TBC1D24	0.07925
KIAA1505	0.10825
LGALS2	0.62525
CNBD1	0.941
SYNPO2L	1.58175
PTPN23	-0.178785714285714
C1orf183	0.181833333333333
MAGEA8	3.03125
DGCR8	-1.2285
GSR	-0.972
PAQR7	0.1785
ZNF676	-1.341
CACNA1C	0.2065
SP7	0.167
PDCD6	-0.161
NRN1L	-1.634
BRI3BP	0.988333333333333
KIAA1183	1.13125
ASB4	1.73933333333333
CCL23	1.3419
OBSL1	-0.943125
SLC12A7	-0.0574166666666667
KIAA0240	2.261875
CD1B	-0.856166666666667
FCGR2A	1.653125
MDC1	-1.15775
HTR1A	-0.5105
OCEL1	1.634
ATP11B	-1.174375
FBXO34	0.1345
PCDH12	4.744
RPE	-0.99575
C17orf74	0.7965
CSDC2	0.582333333333333
PET112L	0.297
TMBIM1	-0.122875
P2RXL1	0.24475
TCHP	-1.0015
TRMT1	-0.928166666666666
F2RL2	1.1475
LRRC32	3.636
IMPG2	0.702
BGLAP	0.20225
LOC493869	-2.26266666666667
MRAS	2.397875
SLC35F5	-0.16925
CBWD1	-0.8405
AXL	-1.872625
ATP2C2	3.23175
TELO2	-0.75025
PNPLA3	-4.23875
PCDHB14	1.467
CD276	0.65375
KRT80	-1.1225
DUSP28	-0.302
CSNK1E	-0.562416666666667
SRP14	0.791
KCNQ4	0.1635
KRT72	-0.2792
CCDC117	-0.096875
C6orf89	0.645944444444444
TUBB2B	-2.841
RTN4IP1	-0.739
CR1L	-2.53383333333333
CEND1	1.215
C12orf41	-0.984166666666667
RNF31	-0.06225
UBN1	-0.220666666666667
C17orf32	0.614
SLC5A7	0.311666666666667
GPR92	0.645333333333333
ESAM	3.5433
CTNNA1	0.25625
HRBL	0.2286
CBX4	0.10075
TMEM182	-0.0485
SH3TC2	-0.0963333333333333
IL10	0.735166666666667
PXMP4	1.0595
RNF167	-0.3049
PAK7	0.921833333333333
ETV3	0.0265
ATPIF1	-0.0188333333333333
LOC554207	-1.2565
OR8H1	-3.0995
WDFY3	0.839625
DPM1	-2.0035
GPSM1	0.3535
WDR92	-0.2282
LRP1	0.964833333333333
ANKH	-0.749
THUMPD3	-1.48775
POLR1B	-0.87975
OLFM4	0.0478
RAD9B	0.03525
TSPY2	-3.869
PAX6	-1.61233333333333
SCG2	-2.33275
SLC17A6	-0.14175
FMO3	3.087
PADI4	0.346285714285714
TUBB4	-0.5076
NLK	-0.61625
POU4F3	-0.194
SDF4	0.04825
ITGBL1	2.70183333333333
NETO1	-1.54075
TAP2	-0.964625
ABBA-1	0.190166666666667
GNAI1	0.38325
VPS4B	0.27475
NOPE	0.3589
GALNT6	2.20866666666667
SESN1	-0.4385
GBE1	-1.72611111111111
CLASP1	0.425
RASGEF1B	1.086125
ACOT11	0.0369230769230769
AFAP1	0.1995
OR2H2	0.719666666666667
DPY19L2P1	-0.35325
DZIP1	-1.527
SEC22C	-0.408833333333333
GPR161	-0.55
RNF146	-0.39275
WDR74	-0.9915
GALP	0.6135
PURA	1.58575
DNPEP	-0.0568333333333333
RP11-78J21.1	-1.69825
ERBB2	3.760125
FANCM	-1.35158333333333
NEO1	1.64766666666667
DDX3Y	-5.23755555555556
RPS3A	-0.0455
MXRA7	-0.434857142857143
LGALS3	-0.710333333333333
GLT8D1	-0.3655
CFL2	-1.4685
UPB1	0.2545
NAP1L5	0.3795
CLDN14	-0.4895
DHX38	-0.61125
BTBD1	-0.49925
TARS2	0.0665
ABCF1	0.1702
FCF1	-0.178
LRRC49	-0.18025
GUCY1B2	1.7975
C1orf177	-0.0735
SMARCA4	-0.201285714285714
LRP8	-1.12116666666667
TAGLN3	-0.7035
MRPL14	0.94475
TTRAP	-0.41325
ZDHHC20	0.85475
NFE2L3	-2.355
KIAA1377	-0.627625
PALMD	1.6805
TMEM43	-0.035
TTL	-1.454375
STAT5B	-1.45733333333333
SSB	-1.2325
OR10H5	0.4765
SLC22A13	-1.4955
AKAP3	-0.2055
TIMM23	0.1355
OAS2	1.0883
KIAA0423	-0.3355
TRIM11	1.00133333333333
GLIS3	-0.0644285714285714
TMEM50B	1.185
ARHGEF4	-0.678
DEGS1	-0.916818181818182
TBL1XR1	0.275966666666667
G6PD	-1.8235
SP140	1.0571
MUC17	0.716818181818182
NUDC	-0.2326
DNAJC5B	1.68766666666667
SCARA3	-0.850833333333333
CPA3	6.82016666666667
BCAT2	0.0535
MFN1	-0.2347
NRG3	0.75
SNX11	1.09525
PLEKHH1	-0.539
GPR177	-1.19483333333333
HCFC2	0.5795
TCAP	0.2565
MOCOS	-1.10625
C14orf93	0.00749999999999999
PRDM10	-0.797166666666667
SLC16A4	-0.78725
SRGAP1	1.20516666666667
VIP	0.5055
DUSP27	-0.172333333333333
LILRA1	0.6204
MC2R	-0.168
MGC24103	-2.05925
MBTD1	-1.47
FUT11	-0.257166666666667
USP33	0.2462
C15orf39	-0.669
MAP3K12	-0.350625
PAAF1	-1.10033333333333
BARHL1	0.161
FLJ16165	-0.0945
PIWIL2	-2.96525
SYNE1	0.7425
CMTM4	1.204375
TSPYL1	-0.198
GUF1	-0.120166666666667
TMEM157	2.14
WDR44	-0.0605
HIST1H3C	0.15125
DKFZp666G057	0.2605
RNPEP	0.64
GAS2L2	0.24
ADH4	-5.13175
GRPR	-0.720333333333333
FBXL17	2.24825
ZBTB10	0.257818181818182
Gcom1	0.364888888888889
HTRA1	1.4304
ZNF585A	-0.100833333333333
SLC26A2	-0.0750714285714286
OTOP3	0.813
WISP1	1.54366666666667
ATP2B4	-0.277083333333333
FLJ10769	1.24975
CRAMP1L	-0.228125
CHST12	0.324
RAB22A	-0.366916666666667
TARDBP	-0.601142857142857
STAU1	-0.78525
CRB3	2.222
MIG7	-1.9255
CHMP1A	0.221166666666667
ZNF160	-0.406125
B3GALT6	0.91125
BARX1	-1.04816666666667
C6orf167	-2.016625
NXNL1	1.1275
DHX29	0.195375
HADHB	-0.09175
PLXNB2	2.14375
ILDR1	-1.242
SLC15A3	3.503
GAS2	-4.89733333333333
C20orf69	-0.69025
NUMB	-0.01025
TNIP1	-0.084
MESP1	1.89383333333333
PSKH1	-0.53225
NSFL1C	-0.153125
RHOG	0.29225
HEY1	-0.671333333333333
KNG1	-1.4985
ITGAX	2.3162
LIN9	-0.631
CANT1	0.968
XRN1	0.126285714285714
CCDC96	1.803375
HEATR6	-1.02166666666667
GNG7	0.814416666666667
RUNX2	0.831125
SOX1	1.1304
FCRL5	1.171
ZNF99	-0.52325
FAM9A	-0.0805
SNX22	1.098
MBNL3	-1.44866666666667
ODC1	-1.4019
ADORA2B	-2.9195
NR2F6	0.44425
ZFYVE16	-0.3305
SYNJ2BP	0.727
POLE	-1.34825
E2F2	-1.01575
THRA	1.189
PTGES2	-1.39533333333333
HIP1R	0.430666666666667
TMUB1	0.8385
ENO3	-2.2025
RSPH10B	0.7935
CXorf39	0.73375
IRGC	0.4135
GPR109B	1.2935
FLJ13305	-1.81
LCE3A	-0.281
TNFRSF18	-1.59516666666667
DET1	-0.29675
TRPM3	-0.352727272727273
C16orf79	-1.432
FECH	-0.909
RAP2A	-0.104166666666667
CRIP1	2.1245
AZIN1	-0.38
SLC7A7	3.9095
IL10RA	1.1479
TMEM64	-3.1795
CDC42EP4	0.7947
C16orf58	-0.2333
ARG2	-1.47625
POU5F1P4	-4.419
FAM62B	0.575375
DNAH8	-1.8371
ASH2L	-0.219625
TSLP	-3.4145
CNTNAP5	-0.4555
TMEM16C	-1.321
IFNA14	0.005
SLC1A3	0.87125
CABYR	1.76825
BCL7B	0.0244
NUDT13	-1.74683333333333
C13orf28	0.8835
C1orf53	0.45925
ARL6IP4	0.6015
RPL35A	-0.835
EMR3	1.19825
RAB40C	0.24375
SLC41A1	-0.294
LRCH1	0.36275
LY6G5B	0.1885
FAM124A	-0.0872142857142857
MGC10981	-3.62033333333333
CLIP3	-0.1282
MAP4K2	0.798666666666667
CHIC1	-0.22175
SULF1	3.005
C20orf30	0.102285714285714
PRDM5	-0.95775
ELOVL1	-0.055
C11orf48	-0.384625
SLC39A10	-0.126
KCNV1	1.11866666666667
ACP1	-1.05516666666667
ZMYM2	-0.69925
B3GNT6	-0.0595
C9orf69	-0.51
C2orf15	1.01475
C20orf166	-0.635
HSP90AA6P	-0.5025
EDG7	-1.393
NEURL	1.218875
LPL	3.53116666666667
CLEC2D	-0.525285714285714
GRRP1	3.1995
CD8B	-2.8017
HIST1H3D	-0.506166666666667
SLC6A12	1.27175
FAM27L	0.722
CD84	1.5654
RASA1	-1.4355
PHKG1	0.3025
MAGEA11	-1.997
IMPA1	-1.4289
NPM3	-0.86875
RARRES1	2.62825
SH3BP1	0.339375
B3GNTL1	-0.138
ARPC5L	-0.153833333333333
KLHL26	0.4845
SIM2	-0.1225
GJC1	1.1145
C20orf194	0.476
EXO1	-2.55225
SLC2A2	-1.96483333333333
LOC285074	-1.307
LRG1	-1.79375
KIRREL	0.3775
PIK3R1	0.210285714285714
C4orf34	0.60325
MAF	-1.26588888888889
ADCY4	5.0065
ZMIZ2	0.774
SLC46A3	1.529
STAMBP	-0.470833333333333
CCDC16	0.349
MS4A12	-0.323
TCF20	-0.19075
LRRC46	1.2145
C20orf152	0.30675
MRPS6	-0.591
ABCB11	-2.2545
KCNC2	3.41716666666667
CDH19	-2.4538
C9orf123	-0.1535
SSH3	0.738375
LDLRAD1	-3.72025
CCBE1	-0.95925
ZNF135	-0.634625
TAAR1	0.288
WFDC12	-0.202
CCDC42	-0.123
FLJ12529	-0.94925
PER1	-1.09083333333333
TIMM50	0.0993333333333333
SMARCAD1	-0.657166666666667
FAM26C	-0.611
TP53TG3	-2.042
SH3RF1	1.3873
LMCD1	2.09125
GPR63	-0.2165
FLJ21986	-3.11
AIFM3	-0.94425
MICAL1	-0.159
BLZF1	0.322
IQCA	2.65283333333333
PCDHGC3	0.1725
SAC	0.507666666666667
BCL6B	3.30733333333333
DDO	-0.883
MARCO	4.03675
DCHS1	2.1455
C1orf170	0.174166666666667
CD200R1	1.4896
C22orf15	0.296
SEPT11	0.287333333333333
ADNP	-1.1585
UST	-0.6593
C13orf34	-1.16766666666667
RFFL	0.991642857142857
APBA3	-0.2005
C2orf60	-1.379875
CUTL1	0.0518
PMS1	-1.852125
ZNF689	-0.8215
EIF3E	-1.427
IL9	-0.588833333333333
RPL31	-0.804875
LY9	1.33566666666667
ATP2B3	0.9395
KDELR2	0.891791666666667
TFCP2	0.4135
NLRP12	2.693375
FLJ45422	0.012
TLE4	-1.1202
ZNF570	-2.377
FLJ43806	-1.703
TLK2	0.574625
CIR	1.148
MARS2	-0.6915
COL24A1	0.79875
SDF2L1	0.1375
HIBADH	0.329333333333333
IGFBP3	-1.5715
C12orf23	0.721625
PSPC1	-0.10775
C20orf43	-0.32525
TRAV20	1.7675
ARHGAP24	1.17225
KIAA1975	-0.96575
C1QA	4.062
DNTT	-3.87316666666667
C10orf6	-0.624666666666667
C11orf41	-0.0805
HNRPF	0.1
COL11A1	4.41566666666667
UBAP2	-0.411333333333333
CDKN2AIPNL	-1.5795
C20orf174	3.10525
SPRED2	-0.31575
PLA2G12A	1.132
ICEBERG	-4.0856
SCN10A	0.483
C11orf65	-0.16625
GBP5	5.27175
PITPNC1	-1.08266666666667
POU3F3	2.5285
NCOA7	-1.138625
LIN7C	0.0651
LOC348840	-2.344
NKX2-2	-1.40525
ANKRD13D	0.4115
LOC123688	0.9225
FUT2	1.34966666666667
TAAR8	0.547
FZD4	0.318916666666667
PNMA3	0.388666666666667
OR4L1	-0.1755
WIT1	-2.76433333333333
EXOC3L	2.5355
ATPBD4	-0.8081
KRBA1	0.491
UBXD6	-0.302
HOXB7	-0.194928571428571
C7orf23	-1.3
UNQ338	0.836
STAB2	0.69825
CDC20B	0.981
IRF9	1.92925
CENTG1	1.87341666666667
TNPO2	-1.14
MCPH1	-0.54725
BMS1P5	-1.21
SLC26A7	0.0569999999999999
HIST1H3J	1.22075
C9orf3	-0.3825
LBH	2.401375
MYO1D	0.32425
PTDSS2	0.173
NFU1	0.13
DEPDC4	-2.81
WNT7B	-1.104
GLP2R	-1.55266666666667
SETD4	-1.0598
DYNLT3	-0.2702
FKBP11	-0.292666666666667
SESTD1	2.8675
FLII	-0.58875
RPS16	-0.5448
CHPF	-0.183
CSNK2A1	-0.226833333333333
SUMO1P1	-0.446
FKBP6	-0.1745
ZNF214	-0.294666666666667
TWIST1	0.462333333333333
DDX56	-1.09216666666667
TRAM1L1	1.6389
EPO	-2.837
MRPS18B	0.08325
ZNF682	-0.7655
RPL14	-0.721
MAFF	-0.385
LOC51136	-1.448625
LY96	1.19875
DDX20	-0.14675
ABTB1	0.728666666666667
ARL5A	0.4553
CCT6A	-1.1855
HEPACAM	-0.349166666666667
EHHADH	-1.66816666666667
RBAK	-0.492833333333333
CGB1	4.28275
ITGB5	0.3514
YIPF3	1.485
FKBP2	1.039
NR1D1	0.0681
TMEM110	-0.437
NEK2	-1.684
PRAMEF8	-2.692
C20orf52	-0.5935
PCDHGA3	0.83
VWA3B	-1.202
NDUFA5	-1.0955
THAP9	-1.24325
FLVCR2	-0.217833333333333
AP1S1	-1.211875
SMAD6	-1.0925
SAV1	0.163
SAT1	1.572
ZNF251	0.1635
ADAMTS7	0.621
RPP38	0.1045
C1orf211	0.757
YPEL2	0.14785
RBMS1	-0.28125
ZNF445	-1.449
NRXN2	1.554
PGBD4	-0.561571428571428
UGT2B28	-2.92275
WBSCR16	-0.8103
NLRC3	0.613375
ASTL	0.4325
ST6GALNAC1	-2.23025
ZADH2	-0.08
MLLT4	0.27725
ARL6	-0.129666666666667
MEF2C	2.017
CBFA2T3	0.189
AFF3	3.12085714285714
COG7	-0.0453333333333333
MYB	-0.704166666666667
PLXNA3	0.676
XRCC2	-2.62166666666667
MMS19	-0.684
ST8SIA5	-0.129875
CHPT1	-1.41283333333333
KIAA1712	-1.129
OR6X1	-0.279
ACTR3	-0.242125
UGCG	1.00816666666667
OR4P4	0.0805
ZAP70	-2.11925
LPP	1.188625
ZNF485	-0.999
PTPRCAP	1.11525
IL12RB1	0.612
ATRX	-0.1138
CHST8	0.388375
C14orf109	-0.238
ARV1	0.124
NMB	0.184
COX5A	-1.071
EIF6	-0.35825
MPPED2	0.325166666666667
SEMG1	-1.9325
CHRDL1	2.5435
TRAF3IP2	-0.2345
WNK2	-0.00337499999999999
LILRA4	2.4595
LAMA2	4.97475
PXT1	-1.797
RLBP1	-2.692
CD300C	0.19275
SLTM	0.22675
FLJ10404	0.3174375
APOBEC3D	-1.8995
RENBP	0.333
ATXN7L1	0.219571428571429
NID1	0.2455
TUBGCP3	-0.9055
ITIH5	2.34033333333333
CCDC110	1.679
C8A	-2.24625
MGC87042	-1.742
HOXC13	0.53675
TFDP2	-1.606
HCP5	1.371875
POLI	-0.10775
UCN	-0.771333333333333
ZNF764	0.0246666666666667
C8orf45	-0.1915
FHL3	-0.861
SPATA5L1	-1.64225
MMRN2	3.961
NDST1	0.395666666666667
COL20A1	0.277166666666667
ZNF248	-0.934
PELP1	-0.1755
MBL2	-4.92383333333333
RNF41	-0.0815
C5orf24	0.948
THOC5	-1.487875
SERINC3	0.181416666666667
RP11-151A6.2	1.4215
CDCP2	0.7465
HIST1H2AA	-0.169
C11orf75	0.807666666666667
FKBP7	0.52925
DDOST	-0.43225
GPNMB	1.67966666666667
TTF2	-1.70583333333333
KCNT1	0.180333333333333
SLC39A14	-1.518875
NGRN	0.809
GPR137B	2.041
MECP2	0.4525
PSMA1	-0.62825
C16orf73	-4.50325
TMEM60	-0.590333333333333
CSN3	3.786
NOS1	-0.250333333333333
RAB7L1	-0.570666666666667
YBX2	0.215
KIAA1166	0.732375
FUBP3	0.0735
ABCG1	2.286
ACACA	-0.674916666666667
ARL11	2.2031
ATOH1	-0.2855
ODF1	0.2148
CREB3L3	-0.915
TMEM127	1.28042857142857
DSCAML1	0.13975
PLN	3.2612
LYPLA1	-1.18141666666667
PRDM9	-2.1375
SASP	1.775
PLUNC	-0.226666666666667
INTU	-0.4015
HISPPD1	-0.77875
LNPEP	-0.521
YARS2	-0.493333333333333
APCDD1L	-1.309
ZCCHC4	-1.03
FBXO22	-1.51766666666667
TTLL13	-0.143
ZNF669	-1.01583333333333
PTGDR	2.8405
DDX27	-0.3335
KIAA0409	-0.391833333333333
GJB6	0.25975
ASB8	0.9455
PLP2	-0.3525
MEPE	0.32775
OR10J5	0.37
KRT222P	2.48833333333333
COQ7	-0.267833333333333
C1orf101	0.269
RERG	4.4812
CHMP5	0.557
THAP11	-0.438875
ZNF43	-0.711
ZRANB3	-1.59783333333333
KRT13	-1.70471428571429
MRPL19	-0.90625
RBBP9	-0.710125
SPATA17	0.273
BXDC5	-0.3795
PAFAH1B1	-0.958916666666667
MAGEE1	0.70325
OSTF1	0.74325
KIAA0323	0.234833333333333
TXNDC13	0.474333333333333
CNTN4	0.985375
LCE1B	2.864
UNQ501	0.602
ZNF154	0.0977500000000001
C3orf64	-0.000249999999999993
SYT5	-0.8177
PON1	0.63475
FLJ10357	-0.222875
ATP4A	-1.4645
GNPDA1	-0.7485
MGAT1	0.944333333333333
C14orf121	0.58375
SLC35B2	1.7225
MIER3	-0.196833333333333
CHEK1	-3.538875
ZNF8	0.8815
TXNDC1	-0.4925
CKB	-1.2219
RTN3	0.998357142857143
FZD2	-0.8805
PART1	0.7695
PSMB6	-0.806
PCDHB8	1.5005
PHC3	-0.7884
PPP1R8	-0.1515
NOVA2	2.87633333333333
TNFRSF11B	-4.12625
GOLPH3	0.971166666666667
UBLCP1	-0.37375
SUHW3	-0.9155
TTLL1	1.03
OPN4	0.7665
OR13G1	1.19
ZPBP2	0.0426
HSD17B11	-1.720125
C9orf50	-0.2775
DHDDS	0.229
CTSW	0.5368
NEFM	-1.34116666666667
MRPL28	-0.392
SYN1	1.27333333333333
PIGV	-0.460666666666667
ZIM2	-0.00524999999999998
APBB1	0.297166666666667
SND1	-0.43825
C1orf123	0.334833333333333
CHD3	-0.873
BHLHB8	0.67925
RNASE2	-0.494
BCAP31	1.070875
SLC25A44	0.754166666666667
CHD6	0.3621
PIB5PA	0.125923076923077
SELS	0.302
LOC541471	0.59575
FAT2	-1.018
ZNF81	0.086
OR4C16	0.249
FLJ10081	-0.6923
LRRC4	0.67125
CS	-0.7945
N4BP2	0.172375
IGFBP7	2.79125
ZNF318	-0.2756
NDNL2	0.751125
ZNF609	0.85625
SIRT4	0.08675
EXOSC10	-0.7
ECE2	0.301727272727273
OVGP1	2.51775
GTPBP3	-0.25025
PACS2	0.5345
C19orf36	-0.973166666666667
ARL4C	-1.191125
ATG4B	-0.748375
UBQLNL	0.537
RHOXF2B	-3.1805
PLEKHG2	-0.6195
GALR1	0.133
AQP4	0.42675
HDAC7A	0.184833333333333
DCUN1D3	0.88475
OR8A1	0.6415
CCRN4L	0.15275
CBR4	-0.8795
KIFC1	-1.858
SLC7A14	-1.77783333333333
LHX5	null
TRPC7	-0.709
LPXN	-0.48975
SERPINA1	-2.2935
RPS13	-1.0892
BPIL3	0.877
PRKAA1	-0.97625
FADS2	0.3346
ENAH	-0.5655
PRO1768	0.445
APBA2BP	0.069
LIPH	2.62766666666667
C3orf33	-1.21875
RCC2	-0.959071428571429
ALDH1A2	-2.1209
RNF103	1.77125
AHCY	-0.5685
ALG12	2.0295
CCL17	2.91575
ZNF543	1.33233333333333
ESRRG	0.6385
CNGA1	-0.003
RDH5	1.33316666666667
OTX1	-0.4222
PTGFR	-2.01716666666667
CDR2	-0.310875
SELE	5.46925
NLGN2	-1.413
EXOSC9	-1.009
ZNF566	-0.905333333333333
KLRC2	-4.373
GPR12	0.936
KIAA0196	-1.2335
PDRG1	-0.67875
SSR3	-0.703928571428571
MSI1	-0.5565
CST9	0.6545
CC2D1A	-0.149125
PLAGL1	-0.946111111111111
ZNF778	0.4765
RNF2	0.6515
KLF6	1.04783333333333
THBD	2.35916666666667
tcag7.1314	0.466
NR5A1	0.2625
ABCD2	-0.915333333333333
DNAJC7	-1.053
CLEC4C	0.8805
TM2D3	0.065375
CCDC4	-2.0865
PLAC2	-0.20375
DCD	0.595
FAAH	1.958
POLA1	-0.00716666666666666
TM7SF2	1.48475
FLJ39822	-0.315333333333333
FLOT2	0.099625
MAP4K1	-0.419
SRP68	0.399
C21orf74	0.4895
ARPC5	0.90975
LOC126075	1.75125
HECW2	1.53585714285714
ZDHHC4	-0.23925
ANKRD42	1.5095
PDE9A	-0.611333333333333
ABCA8	1.33025
NDUFS2	-0.88175
UBR5	-0.459875
BTBD16	-2.07933333333333
LOC554174	0.149
ZNF20	0.0025
KIAA1843	2.133
WDR17	0.926125
C15orf33	-1.399
RNF113A	-0.16625
CAMKK1	-0.5146
CLCN2	-0.8735
ANXA6	-1.0175
LOC340069	-0.908
EMID1	1.368
DPM3	0.26175
ELA1	0.991
SLC25A13	-1.2997
KRT24	1.63375
SMPD1	-0.127833333333333
TH	0.7765
COL6A2	0.553857142857143
ANKS1B	0.604
GPR126	-2.5661
ZC3H12A	-0.318
TMEM47	0.5175
C2orf51	-0.00666666666666669
C1orf88	1.04583333333333
HSF2BP	0.2175
AKAP10	-0.21725
RPAP3	-0.7925
KLHDC8B	0.373125
STOM	0.3466
MUPCDH	0.423125
C10orf72	-0.423428571428571
PLEKHA3	0.873083333333333
TCP11L1	-0.2505
CWF19L1	-0.192625
SPEF1	0.965166666666667
YSK4	-0.48875
ELN	2.0631
SAMD8	2.58116666666667
MPI	-0.834833333333333
MEPCE	-0.588
ABCC3	-2.039125
NANOGP1	-2.422
KCNK17	1.655125
HLA-DMB	5.09916666666667
RRAGA	0.5375
ANGEL1	0.44475
RBM32B	0.4145
CPN1	-2.5505
MGC52282	-0.6763
HLA-A	1.73725
OR9G4	0.2875
EDNRB	0.371625
SCD	0.128857142857143
C14orf80	-0.5695
BAGE2	0.3065
RABL4	2.072
RCVRN	-0.2015
SHANK1	-1.4725
NLRP7	-2.39375
CD226	1.33366666666667
STAT3	1.49475
SYNJ2	-0.0608
TPCN2	-0.436833333333333
WDR36	-1.47533333333333
MBD4	-0.37225
ROBO1	-0.6725
ST3GAL6	-2.985
SLAMF8	3.6994
ATN1	1.03216666666667
GPR141	-0.728
KRT36	-0.4995
TPH1	-0.058
DDX52	-0.125
ZSCAN29	-0.171666666666667
TRPT1	0.0753333333333333
DPEP3	0.83925
DENND4A	-0.604875
TSPAN16	0.192
PTCHD2	-1.333
LOC145814	-0.33225
CAP1	-0.022
EIF5A2	-0.5286
NT5DC3	-1.228625
SEPT9	-0.40725
SEZ6L2	-1.523125
EGFLAM	3.7655
VPS11	0.75675
NDUFB5	-0.752333333333333
CIDEA	4.74583333333333
IER5L	0.77
N6AMT1	1.2145
FAM83C	-0.66625
OXR1	0.352333333333333
IRX1	0.3545
DGKB	-0.0698
GCN5L2	-2.3695
MIR16	0.458875
FBXW9	-0.52275
WDR4	-1.63433333333333
PDC	-1.3345
VPS33B	-0.74475
HEXB	-0.64525
FLJ32214	1.39375
TCEB3	-0.6675
CRLF1	-3.23525
ABI3BP	0.94
C8orf22	-3.21625
PYCR1	-0.222125
KIAA1706	1.57325
CDK5R2	1.4615
WAS	0.364
C12orf60	2.96225
CCBL2	-0.914125
MADD	-0.16425
C5orf34	-2.62575
WDR42A	0.4632
KLF12	0.006375
HSPA1A	2.5845
ITM2C	-0.920666666666667
DAPK2	2.40966666666667
LOC442590	-0.312
SUMF2	0.46075
CENPA	-2.07830769230769
TMED5	-0.65625
