Hybridization REF	TCGA-A2-A0D4-01A-11R-A00Z-07
CENTG1	0.808083333333333
TNPO2	-1.107
MCPH1	-0.12575
BMS1P5	-2.096
SLC26A7	0.7265
HIST1H3J	1.173
C9orf3	-0.4725
LBH	0.5745
MYO1D	-0.343125
PTDSS2	1.15725
NFU1	1.76075
DEPDC4	-1.31175
WNT7B	1.1312
GLP2R	0.255833333333333
SETD4	-0.2285
DYNLT3	-0.1671
FKBP11	-1.664
SESTD1	1.486
FLII	-0.72625
RPS16	-0.6348
CHPF	-0.831833333333333
CSNK2A1	0.1225
SUMO1P1	0.0475
FKBP6	-0.297
ZNF214	-1.65533333333333
TWIST1	0.0205
DDX56	-0.844166666666667
TRAM1L1	1.2724
EPO	-2.8035
MRPS18B	-0.6665
ZNF682	-0.222
RPL14	-1.4445
MAFF	-0.41525
LOC51136	-0.732375
LY96	-1.048
DDX20	-0.75625
ABTB1	1.41566666666667
ARL5A	0.3483
CCT6A	-0.7645
HEPACAM	-0.557333333333333
EHHADH	-1.4925
RBAK	0.285833333333333
CGB1	0.47825
ITGB5	0.4591
YIPF3	-0.23275
FKBP2	-0.0915
NR1D1	-0.3637
TMEM110	-0.072
NEK2	0.119333333333333
PRAMEF8	-3.00675
C20orf52	-0.255166666666667
PCDHGA3	-1.5345
VWA3B	-0.264
NDUFA5	-0.056
THAP9	0.0395
FLVCR2	-0.781166666666667
AP1S1	-1.49
SMAD6	-1.353
SAV1	-0.621375
SAT1	0.352
ZNF251	1.440375
ADAMTS7	0.4227
RPP38	0.12025
C1orf211	-1.311
YPEL2	1.5647
RBMS1	0.18
ZNF445	0.326833333333333
NRXN2	0.912333333333333
PGBD4	-0.030625
UGT2B28	-2.435
WBSCR16	-0.6587
NLRC3	0.372875
ASTL	0.4045
ST6GALNAC1	-0.143
ZADH2	-0.42375
MLLT4	1.33116666666667
ARL6	0.166
MEF2C	0.69325
CBFA2T3	-2.939
AFF3	3.12714285714286
COG7	0.680666666666667
MYB	-0.344166666666667
PLXNA3	-0.244
XRCC2	-1.58083333333333
MMS19	-0.898375
ST8SIA5	-0.506375
CHPT1	-0.225833333333333
KIAA1712	-0.24
OR6X1	-0.251
ACTR3	-0.06
UGCG	3.40383333333333
OR4P4	-0.1395
ZAP70	-3.38325
LPP	1.2595
ZNF485	-1.7085
PTPRCAP	-0.84175
IL12RB1	0.2535
ATRX	0.2152
CHST8	-2.41075
C14orf109	-0.25025
ARV1	0.14
NMB	-1.16557142857143
COX5A	-0.798833333333333
EIF6	-0.067
MPPED2	1.63316666666667
SEMG1	-1.391
CHRDL1	0.5705
TRAF3IP2	1.29375
WNK2	-0.45325
LILRA4	0.622166666666667
LAMA2	3.81
PXT1	0.8635
RLBP1	-2.587
CD300C	-0.14075
SLTM	0.289875
FLJ10404	-0.099
APOBEC3D	0.4735
RENBP	-0.0928333333333333
ATXN7L1	0.20375
NID1	0.166
TUBGCP3	-0.694625
ITIH5	1.23727777777778
CCDC110	2.5825
C8A	-2.3135
MGC87042	-3.0535
HOXC13	-1.356
TFDP2	-2.31675
HCP5	0.4635
POLI	-0.19625
UCN	-1.07666666666667
ZNF764	0.333833333333333
C8orf45	0.82775
FHL3	-1.05175
SPATA5L1	-0.53125
MMRN2	2.77833333333333
NDST1	0.195
COL20A1	-0.344
ZNF248	-0.7775
PELP1	-0.5465
MBL2	-1.68666666666667
RNF41	0.811375
C5orf24	1.288125
THOC5	-0.726875
SERINC3	0.69775
RP11-151A6.2	-0.46975
CDCP2	0.0256666666666667
HIST1H2AA	0.42225
C11orf75	-0.934833333333333
FKBP7	-0.96325
DDOST	-0.32775
GPNMB	-0.995333333333333
TTF2	-0.558666666666667
KCNT1	0.263333333333333
SLC39A14	-1.3165
NGRN	1.1784
GPR137B	0.72775
MECP2	-0.038
PSMA1	-0.426
C16orf73	-4.8315
TMEM60	0.136166666666667
CSN3	-0.1005
NOS1	0.323666666666667
RAB7L1	-0.807666666666667
YBX2	0.65
KIAA1166	-1.169125
FUBP3	-0.561166666666667
ABCG1	1.463
ACACA	-0.14075
ARL11	0.914111111111111
ATOH1	-0.3165
ODF1	0.315666666666667
CREB3L3	-2.19983333333333
TMEM127	1.34764285714286
DSCAML1	3.59425
PLN	1.24716666666667
LYPLA1	1.41833333333333
PRDM9	-1.288
SASP	-0.68875
PLUNC	0.2745
INTU	0.8355
HISPPD1	-0.25675
LNPEP	-0.277
YARS2	-1.2858
APCDD1L	-1.6
ZCCHC4	-0.5952
FBXO22	-1.37816666666667
TTLL13	-0.1105
ZNF669	0.504666666666667
PTGDR	0.5285
DDX27	-0.693
KIAA0409	-1.43333333333333
GJB6	-0.31275
ASB8	1.3495
PLP2	0.524333333333333
MEPE	-0.62
OR10J5	-1.0005
KRT222P	0.224
COQ7	0.757666666666667
C1orf101	0.5285
RERG	4.924
CHMP5	0.74075
THAP11	0.215875
ZNF43	0.281666666666667
ZRANB3	-0.9615
KRT13	-0.216875
MRPL19	-0.555375
RBBP9	-0.507625
SPATA17	0.796666666666667
BXDC5	0.3355
PAFAH1B1	-0.598833333333333
MAGEE1	0.9135
OSTF1	0.20875
KIAA0323	0.627666666666667
TXNDC13	0.6985
CNTN4	-0.21625
LCE1B	-0.301
UNQ501	0.88225
ZNF154	0.00800000000000003
C3orf64	-1.2395
SYT5	0.2977
PON1	0.0361666666666667
FLJ10357	-0.910375
ATP4A	-0.999
GNPDA1	-0.957
MGAT1	0.498666666666667
C14orf121	0.225
SLC35B2	-0.309
MIER3	0.654166666666667
CHEK1	-2.611875
ZNF8	-0.0355
TXNDC1	-0.028
CKB	-0.00979999999999999
RTN3	0.362928571428571
FZD2	-2.32883333333333
PART1	0.00300000000000002
PSMB6	-0.1965
PCDHB8	-0.9315
PHC3	0.2402
PPP1R8	-0.410333333333333
NOVA2	1.44166666666667
TNFRSF11B	-5.047875
GOLPH3	0.845333333333333
UBLCP1	-1.757
SUHW3	-0.69
TTLL1	0.538
OPN4	0.4675
OR13G1	0.433
ZPBP2	0.66425
HSD17B11	-0.680125
C9orf50	0.9085
DHDDS	-0.00707142857142857
CTSW	-0.0276
NEFM	-2.11033333333333
MRPL28	0.0905
SYN1	0.513833333333333
PIGV	-0.1765
ZIM2	-0.33825
APBB1	-0.9655
SND1	-0.74425
C1orf123	-0.374166666666667
CHD3	-0.091
BHLHB8	0.15775
RNASE2	-0.628833333333333
BCAP31	0.87325
SLC25A44	0.377666666666667
CHD6	0.6347
PIB5PA	1.41446153846154
SELS	0.537125
LOC541471	-1.265
FAT2	0.195
ZNF81	-0.257
OR4C16	0.8585
FLJ10081	-0.0985
LRRC4	0.413
CS	-0.635666666666667
N4BP2	0.77025
IGFBP7	1.53425
ZNF318	0.4665
NDNL2	-0.75275
ZNF609	1.147875
SIRT4	-1.0095
EXOSC10	-0.6125
ECE2	0.0468333333333333
OVGP1	2.4725
GTPBP3	-1.13675
PACS2	-0.0374
C19orf36	-0.928
ARL4C	-1.519375
ATG4B	0.3005
UBQLNL	2.04325
RHOXF2B	-3.2405
PLEKHG2	-0.9135
GALR1	-0.122
AQP4	-0.192666666666667
HDAC7A	0.4455
DCUN1D3	0.33125
OR8A1	-0.637
CCRN4L	0.2965
CBR4	-0.606166666666667
KIFC1	-0.878833333333333
SLC7A14	-0.606666666666667
LHX5	1.4835
TRPC7	-0.024
LPXN	-1.782
SERPINA1	-1.779125
RPS13	-1.5858
BPIL3	-0.634
PRKAA1	-1.88175
FADS2	-1.4329
ENAH	0.1133125
PRO1768	0.353
APBA2BP	1.37875
LIPH	0.5155
C3orf33	-0.104
RCC2	0.509428571428572
ALDH1A2	-2.7762
RNF103	3.1795
AHCY	-0.513125
ALG12	0.365
CCL17	-0.1375
ZNF543	0.716833333333333
ESRRG	-0.0783
CNGA1	-0.54375
RDH5	0.453333333333333
OTX1	-0.1904
PTGFR	-1.20033333333333
CDR2	-0.78675
SELE	1.00825
NLGN2	-1.9144
EXOSC9	-0.174
ZNF566	0.699333333333333
KLRC2	-4.972
GPR12	0.7715
KIAA0196	1.74975
PDRG1	-0.5615
SSR3	-0.637428571428571
MSI1	0.292
CST9	2.1565
CC2D1A	0.0785
PLAGL1	-0.849882352941177
ZNF778	-1.321
RNF2	0.303875
KLF6	0.770666666666667
THBD	1.28433333333333
tcag7.1314	2.0995
NR5A1	0.111833333333333
ABCD2	0.02475
DNAJC7	-1.59
CLEC4C	-0.1315
TM2D3	0.80825
CCDC4	-0.1005
PLAC2	-2.62925
DCD	0.1805
FAAH	1.777125
POLA1	0.445833333333333
TM7SF2	-0.0955
FLJ39822	-0.693
FLOT2	0.137875
MAP4K1	-1.11683333333333
SRP68	-0.958125
C21orf74	-0.514
ARPC5	0.380625
LOC126075	1.05725
HECW2	0.746
ZDHHC4	-1.0775
ANKRD42	0.6463
PDE9A	-0.7225
ABCA8	1.1765
NDUFS2	0.43
UBR5	0.50725
BTBD16	-2.32225
LOC554174	-0.256
ZNF20	0.151
KIAA1843	0.108
WDR17	-0.517
C15orf33	-0.5105
RNF113A	-0.38525
CAMKK1	-0.672
CLCN2	0.041
ANXA6	-1.6275
LOC340069	0.5135
EMID1	1.265875
DPM3	0.0198333333333334
ELA1	0.4475
SLC25A13	-0.6479
KRT24	0.52375
SMPD1	-1.45366666666667
TH	0.185875
COL6A2	-0.215928571428571
ANKS1B	0.94475
GPR126	-3.2649
ZC3H12A	0.00216666666666666
TMEM47	0.00300000000000001
C2orf51	-0.2045
C1orf88	1.3225
HSF2BP	-0.697
AKAP10	0.5985
RPAP3	0.0695
KLHDC8B	0.4365
STOM	0.8549
MUPCDH	0.260625
C10orf72	0.231285714285714
PLEKHA3	0.932583333333333
TCP11L1	-0.1475
CWF19L1	-0.659
SPEF1	1.57784615384615
YSK4	0.19475
ELN	0.7144
SAMD8	0.170166666666667
MPI	-1.95683333333333
MEPCE	-0.2484
ABCC3	-1.022625
NANOGP1	-3.4875
KCNK17	0.54225
HLA-DMB	2.84133333333333
RRAGA	1.39825
ANGEL1	-1.21
RBM32B	0.134
CPN1	-2.785
MGC52282	0.0952
HLA-A	0.1065
OR9G4	-0.0745
EDNRB	-0.067875
SCD	-0.719071428571429
C14orf80	-1.36083333333333
BAGE2	1.0005
RABL4	1.74216666666667
RCVRN	-0.1575
SHANK1	0.4645
NLRP7	-3.31425
CD226	0.7475
STAT3	0.38875
SYNJ2	0.1769
TPCN2	-1.6045
WDR36	-1.13158333333333
MBD4	0.7535
ROBO1	-1.9282
ST3GAL6	-3.76975
SLAMF8	0.979166666666667
ATN1	0.209
GPR141	-0.098
KRT36	0.041
TPH1	0.181
DDX52	0.07725
ZSCAN29	-0.536666666666667
TRPT1	-0.592333333333333
DPEP3	0.51
DENND4A	-0.84575
TSPAN16	-0.163
PTCHD2	0.0475
LOC145814	-0.13025
CAP1	-0.0856666666666667
EIF5A2	-2.245
NT5DC3	-0.8785
SEPT9	-0.6925
SEZ6L2	-1.34725
EGFLAM	2.6845
VPS11	0.0385
NDUFB5	-0.0166666666666667
CIDEA	3.494
IER5L	0.99975
N6AMT1	0.56725
FAM83C	-0.24125
OXR1	1.48341666666667
IRX1	0.2145
DGKB	-0.208833333333333
GCN5L2	-1.5425
MIR16	0.263875
FBXW9	-0.8815
WDR4	-1.03416666666667
PDC	-0.214
VPS33B	0.016
HEXB	-0.5925
FLJ32214	0.738
TCEB3	-0.688
CRLF1	-2.05425
ABI3BP	0.302
C8orf22	-3.76175
PYCR1	-1.930625
KIAA1706	0.71575
CDK5R2	0.638
WAS	-0.0605
C12orf60	-0.122
CCBL2	-0.47875
MADD	0.539
C5orf34	-0.679
WDR42A	0.3891
KLF12	-0.38775
HSPA1A	2.7625
ITM2C	-2.08433333333333
DAPK2	2.15516666666667
LOC442590	0.3945
SUMF2	-0.48575
CENPA	-0.806307692307692
TMED5	-0.176
CDH6	-0.8137
BRP44	0.6385
THG1L	-1.4645
GABRA2	-1.36625
C14orf166	0.2755
MYL1	-0.530666666666667
TNFSF18	0.2905
PAP2D	-1.6112
PPIB	-0.56725
KLHL4	-0.781125
SFN	0.649333333333333
CCDC127	0.1505
FRAP1	-0.1285
GOLGA5	0.04375
SDCCAG1	1.000125
MGC21675	0.000666666666666667
C10orf95	-0.7055
KIAA1345	-1.16916666666667
C1orf163	-1.101
LACE1	-0.383666666666667
OR10K2	-0.292
CENPN	-2.16344
TMED2	0.23425
UGT1A6	-0.844
ANG	-0.971
U2AF1	-0.646666666666667
CASC2	-0.439833333333333
NMT2	-1.48916666666667
OSGEPL1	-0.325375
DFNB31	-0.04
SLC6A20	-0.0528333333333333
DKC1	-0.7085
FXYD4	-0.8585
WDR64	-0.55925
MGC5590	0.766
CREBZF	-0.334666666666667
DAZ1	-0.1705
PRPSAP1	0.1745
GCHFR	-1.7825
TTC7A	-0.7375
LOC196993	0.83425
UBD	-2
S100A1	-0.89625
RPL6	-0.557833333333333
DNAJB6	1.0247
NAGS	2.7432
C2orf58	-0.012
KERA	0.6095
MT1X	-0.091
UBE2B	0.8632
KEAP1	0.17925
MST1	-3.288
OMA1	0.7325
ABLIM2	1.6125
BCL2L13	-0.328
JAZF1	-0.177333333333333
TMEM63B	0.958
S100A8	-1.3243
ARFIP2	0.0765
UROS	-0.04925
KHDRBS2	-1.253
POLQ	-1.022625
SOAT1	-1.3345
SPAG4	-1.28375
MRPS30	-1.23383333333333
LOC494141	-0.12125
OR2T11	0.904
ORAOV1	0.4534
ZNF184	-0.383833333333333
TCEB3B	0.4308
ADAM21	0.209
GDPD1	0.31925
SPINLW1	0.1475
PRR14	-0.73
KCTD9	-0.3401
NUDT3	0.21925
KIAA1822	0.0849
HIST1H4K	1.8355
DFNA5	-2.863
GABPA	-0.10775
C14orf44	0.49825
POLB	1.068
PTAR1	-0.524
SEC31A	0.4435
TRIM58	-0.8275
TAS2R14	-0.7785
VPS8	0.836875
H1F0	2.025
PRKCB1	-3.82
UGT2A1	0.2325
TOR1B	-0.096
LSS	-1.35791666666667
C2orf19	-0.018
HNRNPC	0.382642857142857
TMEM100	-0.933666666666667
LOC116349	0.29225
OR51M1	0.5335
CCDC142	-0.2035
ISG15	0.9731875
ZCCHC14	0.034125
CREBL2	0.087125
TGDS	-2.17075
DC2	-0.50625
CACNA2D3	-1.69428571428571
ZNF429	-0.292875
LYPD6	2.362
SUCLG1	-0.0998333333333333
OR51I1	0.1015
MAGEH1	3.059
PRPF40A	-0.22
SMR3A	0.4335
SPINK2	-1.917
THAP2	0.22125
NPY5R	-0.397375
IRF4	-2.907375
SPESP1	-1.317
OR10S1	0.404
DTD1	-2.8105
TUBE1	-1.52075
DDX19A	0.163
PDPN	-3.737875
TMEM34	0.179083333333333
MGAM	1.35075
COL3A1	4.81827777777778
GFM2	-0.2131
OR5A2	0.1105
PSG9	-0.575
ARHGEF11	-0.0786666666666666
IVNS1ABP	-0.757375
SIGIRR	2.4175
DUSP19	-0.648625
DNAJC14	0.0684
ACSS1	1.55475
IL1RAPL2	0.2365
C4orf30	0.06875
SEPT4	2.0755
LANCL3	-1.87475
SPAG17	2.08266666666667
PRDX3	-0.7545
HNF1A	-1.498375
P4HA2	-0.217125
RFWD3	-0.430333333333333
MOV10	0.27825
DNAJA5	0.770071428571429
LOC729440	-0.165
LOC200383	0.02675
SMC2	-1.3715
MIXL1	-0.806666666666667
TMEM9	0.9445
FAM86A	1.652
ZNF174	0.6876
MYH14	-0.48025
CCR8	-0.3345
VPS37C	1.36083333333333
GPATCH1	0.558833333333333
B3GNT8	2.684
TBX4	0.2165
CNR2	0.326833333333333
PCDH1	1.26475
C5orf29	0.764375
OCIAD2	1.37825
PLCG2	-0.3695
KIAA0247	1.253625
HRH3	0.1845
CAPN13	3.989625
CCR1	-1.4395
MGC15523	-0.553555555555556
UVRAG	-0.507833333333333
DNAJA2	-0.8495
ITGA2B	-0.756666666666667
CLDN5	3.592875
PTPRN2	-1.39407142857143
ZNF512	0.2695
PSAP	-0.541142857142857
CCDC140	-0.103
LRRC55	0.34775
CYP26C1	0.502
C8orf47	-0.482
LYN	-0.498125
DUSP6	-0.302666666666667
TGFB3	1.49066666666667
ELK1	-0.3431
PCDH11Y	-0.222
HGD	-1.14175
C17orf58	1.14925
MYO3A	0.423
SERPINE2	-4.80416666666667
AARSD1	-0.161625
C14orf73	-1.414
ADAM33	-0.18225
ZNF491	-0.356
MAPK6	-1.01866666666667
TCN1	3.2295
SLC24A6	-1.1115
UBE2R2	0.63425
H1FNT	0.2375
TATDN2	-0.3935
LILRB1	0.1425
P2RY5	0.88
NUCB2	1.51175
C2orf37	0.26925
SNX27	0.817166666666667
MTA3	1.463
FOXO4	0.02375
ID4	-0.397333333333333
SOX5	-1.1825
PXMP3	2.102
OR52M1	0.0155
SFT2D3	0.024875
INA	-2.50466666666667
MCOLN1	0.722
NFIX	-0.6261
CLEC14A	5.24133333333333
HIBCH	-0.0866666666666667
PLA2G5	0.0495
TIMM10	0.401166666666667
MED17	-0.1977
COL4A4	-1.569
TPP1	-0.795333333333333
GJA3	-0.887333333333333
TMPRSS5	-1.531
AADACL3	0.5155
DNMBP	0.84625
ENPP5	1.16616666666667
NQO1	0.5241
ZSCAN2	0.28175
SEC24C	-0.889166666666667
GTF2A1L	-0.1985
AXIN2	0.9899
FAM33A	-0.989666666666667
C16orf13	0.56325
SPNS2	0.5085
TAF1	0.431
AP1G2	0.718
RBM42	0.424666666666667
HCN2	0.550333333333333
EFHB	-0.1176
RUSC1	0.0571666666666667
GRIK5	-0.0985
USP21	-0.3896
ATAD3C	1.04675
ORMDL2	2.050375
PRSS7	-2.693
PSAT1	-6.00825
FLJ13195	-1.6186
TBC1D1	1.54833333333333
IFNG	0.251
OTOS	0.174833333333333
ZNF773	0.625666666666667
EMD	-1.247
RETN	0.5765
CCL8	2.4015
APH1A	-1.142875
COX18	0.155375
GTF2IRD2	-0.23675
CCDC82	-2.41641666666667
PAFAH2	0.3072
NPEPL1	-0.3785
RP11-114G1.1	1.4495
TP53INP1	1.900875
ZNF300	-2.08383333333333
FOXL2	-3.05475
LARP2	0.526
LATS1	0.2825
HTR6	0.3355
SPOCK2	-0.631333333333333
RNF144B	1.5555
HTATIP2	-0.36475
MGC10334	0.120666666666667
CENTA2	1.37216666666667
FGF2	-1.30275
FXYD7	-0.229
PHYHIPL	-2.56242857142857
GPR34	2.667
DDX6	0.0933333333333333
OR10W1	1.7865
LHFPL1	-0.154
ZNF313	-0.434714285714286
VPS28	1.865
AP3M1	-0.188
AKR1CL2	-1.21675
TRAF4	0.397625
OR2B11	0.443
C19orf12	0.0266666666666667
AKAP9	0.377
C1orf62	-0.0125
SLC20A1	-1.2579
FAM112A	0.16975
LDB2	0.987875
MRPS23	-0.3375
KLK5	1.094625
SPTB	-0.4026
EFEMP2	-0.5585
EFNB2	1.243125
PCM1	0.0872142857142857
NMNAT3	-0.37425
TSG101	0.683166666666667
C8orf40	1.21316666666667
NOB1	-1.542
ABHD3	0.4005
GTF3C4	-0.03475
PIGN	1.03233333333333
GALNTL1	1.31875
AEBP1	0.11775
OR9Q1	0.978
ANKRD2	-0.3335
CCL28	0.05175
TRIM38	0.448166666666667
TMCC1	0.733
SMG5	0.0845
LRRC7	-0.067
NCAPD2	-1.59633333333333
C6orf153	-0.75175
C1orf74	0.192
OTUD6A	0.5125
DCP2	-0.623833333333333
TMEM24	0.2365
RPL18	-0.183666666666667
TMEM177	-0.143
LRRC37A3	0.406
C1D	-0.0885
LDHC	-1.9015
UBE4B	0.179666666666667
NIT1	0.83175
BTN3A3	-0.4475
RASD1	1.7925
COMMD3	0.4115
SHFM1	0.063
BIRC8	0.81625
DUT	0.2995
C12orf51	1.994
LRRC59	-0.291333333333333
LY6H	2.30425
WDR22	0.554166666666667
EDEM1	-0.327928571428571
ADH1A	3.701
PANX2	0.0977
CYP11B1	0.4845
CDC73	-0.89875
GPR172A	1.541
GSTM3	0.349615384615385
KCNA5	-0.122375
SERAC1	0.184166666666667
NFATC2	-0.0695
ANAPC5	-0.052
C15orf24	-0.01425
NFATC2IP	-0.327333333333333
TNRC6C	0.122333333333333
MGC102966	-1.30725
FGD5	0.158
MED9	-0.566
RAB13	0.6305
C15orf49	0.057
CRYGS	0.2816
C12orf53	-1.108
LOC283693	-0.7675
COX6B2	-0.52025
PHF14	-0.393
FAM3A	-0.48775
RPL13	-1.3356
PRDX2	-0.3597
FLJ34047	-0.80025
PRMT3	-0.5595
KCTD19	-1.1725
TRIM10	-0.333
MGC26597	0.0982
GCNT4	0.05925
GPRASP1	-0.447
CDKN1C	-0.380583333333333
RHBDL2	0.6718
HSPH1	1.3905
AQP1	3.052375
COL17A1	-1.0243
GFAP	0.034875
CDC16	-0.74025
KIAA1614	-0.0255
C6orf118	0.2206
ZSWIM5	0.9695
FAM83F	3.2135
LYNX1	0.589625
SYNPR	-0.1095
XG	1.66383333333333
PRSS16	-1.006875
KIF13B	1.315
PCDH9	-1.516125
HIST1H2AH	2.5195
RBM18	0.07875
ZNF626	0.51275
HEXIM2	0.447
ITFG1	-0.0495
TUBG2	0.096
SFRS7	0.15475
C9orf14	0.3895
EXTL1	-0.74625
GBP3	2.4905
WDR5	-0.98175
RARG	0.839166666666667
MYO7A	-0.10425
CECR6	-0.6665
C13orf3	-0.962625
SFRS18	-0.179625
ACVR1B	0.431
PSMD1	0.5927
C7orf31	-1.9736
ILVBL	-0.945
IFNGR1	0.51025
RNF186	0.68
NOL9	-0.79575
MAGEL2	-0.03675
SLC29A2	-0.796
NHSL1	-2.0205
RBMX	-0.181
PSORS1C2	0.382875
RAD51L3	-0.195583333333333
LCN6	0.26875
ORAI2	-0.68775
BRUNOL6	-0.2297
OR4K5	-0.0205
CDC123	-1.078125
MSLN	-2.01166666666667
WWTR1	-2.1515
ZNF700	-0.933166666666667
COBL	0.716
PPP1R16B	-0.153
GAS7	-0.8036
MDN1	-1.3145
HAAO	-0.217
C9orf68	0.7145
TNFAIP2	-0.563
FOXN1	0.0345
hCG_2033311	0.0995
ATP6V0D2	-0.0747
RPL41	-0.190375
SLC38A1	1.867125
ARHGAP6	-1.135
ADAD2	1.07125
PHF20L1	1.6288125
MCM3AP	0.4195
ST3GAL3	-1.0265
SNX1	0.411833333333333
ELF5	1.07266666666667
PARP3	-0.82075
RBM8A	-0.29125
LINGO4	0.4295
ITGA9	0.321833333333333
ZFR	0.1015
ACSL6	-0.331125
FLJ20699	-1.4291
DAOA	0.1755
FABP4	5.853
KCNB1	0.23025
CANX	0.4652
SLC25A28	0.623166666666667
ADIPOR2	0.5395
ECHDC2	2.097375
SMA4	1.154
FRZB	2.79125
PABPC1	0.308166666666667
DMRTB1	-0.04775
APOBEC3G	0.59525
CATSPER2	-1.225
CUEDC1	1.47
STARD9	-1.240875
CLDN8	0.699875
LOC23117	-0.976272727272727
E2F6	0.346388888888889
TMEM126B	-1.54133333333333
DPY19L4	2.50725
GIMAP5	2.73283333333333
NDUFA9	-0.794333333333333
FAM77C	3.26
CTPS2	0.5675
LOC51035	0.121875
WDSOF1	0.574
EGLN3	-1.6575
PITX3	0.699666666666667
OR52E8	0.8875
GRM4	0.9225
KLK1	-2.4095
GPM6B	-0.64125
RRAGD	-2.16516666666667
PAGE5	-2.99025
UCHL5	-0.966166666666667
ULK3	-0.8515
AIM2	-1.47633333333333
PNO1	-0.519
OR2F2	0.132
GNAT2	-0.9595
SIX1	4.12275
ST13	0.285583333333333
ZBTB44	-0.131875
TIMP2	-1.22675
ZMAT4	-3.70225
GTF2IRD1	-0.0983333333333333
ZNF19	-0.4335
ZNF714	-0.30925
RSC1A1	0.633
C9orf80	0.355
PSMA8	0.3308
TMEM141	1.0475
COX4I1	-0.501
CTAGE1	0.354
DTWD1	-1.617
HSD11B1	-0.57
KRT6B	2.552625
ARID4B	1.049
LHFPL3	-0.02325
WWP2	-0.405583333333333
ZNF326	0.0376666666666667
RGPD1	-0.5865
CTSH	2.25033333333333
FASTKD1	-0.113625
PAF1	1.0558
TTC9C	0.3165
IFT57	0.0511
PRSS36	-1.148
IL20RB	-1.6725
ZNF592	-0.00983333333333333
DCTD	-0.623
CFP	0.9185
MFNG	-0.800625
JMJD2B	2.088
ALDH3B1	-1.03225
THSD4	3.04366666666667
KCNJ5	1.78783333333333
LMNA	-0.0253333333333333
TBCD	0.39025
ZNF250	1.15366666666667
CASQ2	2.4835
PEG10	-1.12
PRAME	-5.43386666666667
NP	-0.58125
TRIM59	-0.2354
ZNF12	-0.129875
XTP3TPA	-0.66225
SIGLEC7	-0.3281
PANK4	-0.248
FAM70A	-3.26933333333333
SNED1	-1.35075
HIP1	0.942
RAET1E	-0.575166666666667
AMAC1L2	-1.2065
AHNAK2	0.337166666666667
TOE1	-0.7965
RECQL4	0.677
SPRYD3	0.75425
DPAGT1	-0.9
MAGED2	3.7436
ANKRD55	0.82325
TRPS1	2.54191666666667
DOK7	1.66275
TFPI2	-5.3645
GTF2H3	-0.278
CYP4F11	1.366
LHX2	-5.03316666666667
ATG16L1	2.07866666666667
ASB12	0.0625
C1orf116	1.550125
NF2	-0.5344
POM121	-1.0049
PHYHD1	-0.0139
TXNDC17	-0.612833333333333
DKFZp779O175	0.17
NUP62	0.511071428571429
MYO18B	-1.11383333333333
PRAMEF1	-0.193
TCBA1	0.112428571428571
TMEM168	0.3825
FJX1	-0.743666666666667
CLCF1	0.59325
SEPN1	-0.10325
IGSF2	-0.115
NUDCD1	0.843833333333333
TFF3	2.531
NDFIP1	0.381214285714286
CHCHD4	-1.159
TNR	0.0025
CUTA	0.3635
USP44	-2.72475
DPP10	-0.2474
IWS1	-0.249166666666667
PCGF1	0.6135
SULT1C4	-0.169
NTF5	-0.7265
PTPN13	1.66425
SSTR5	-0.178
SFRP1	-1.711375
IDH3B	-0.301625
SUOX	1.00183333333333
TMCO5	0.48375
GOLT1B	-1.1145
MIB1	-0.523142857142857
PCDHGB1	0.0715
SUSD1	0.714
ICAM5	-3.34566666666667
PAPOLB	0.07725
URM1	-0.0485
TMEM106B	-0.250333333333333
LRIG2	-0.94
SLC27A5	-2.5905
CLIC6	-1.1512
ZNF420	1.64216666666667
SCN9A	-0.8604
KIAA1909	-0.899
ELMOD1	-1.40675
PRKAG1	0.0135
FAM64A	-0.987888888888889
EEF1G	-1.0143
SMAD5	1.32175
INCENP	-1.42175
WASF2	-0.97
GARS	-1.0359
CDK10	-0.6392
HLX	0.4015
MDM4	-0.12925
ZNRF1	-0.932357142857143
HHATL	-1.105
FAM21C	0.303
HIST2H3C	0.93725
PFDN2	0.262125
ZNF200	-0.23975
NDN	-1.00825
HBA2	-0.583
FBLN5	1.404125
PUM1	0.348571428571429
TNNT1	-1.94566666666667
C19orf59	-0.8895
HNRPH2	0.876833333333333
RAB7A	0.669
PMS2	-0.705375
BIRC3	-2.19216666666667
NRSN2	0.554125
OR52K2	0.315
SPOCK1	-1.32878571428571
H2AFY	1.39075
RXRB	-0.939
ZNF638	0.293333333333333
ANKRD45	-0.0115
ACTN4	0.562166666666667
FXC1	-0.0845
EIF2B5	0.7405
VPS33A	-0.054
PINK1	0.518625
FAM106A	-0.131
SKIP	0.504533333333333
GAPDHS	0.36425
MUM1L1	0.07025
PSTPIP1	-0.5865
CNTNAP1	-1.5665
CYP26A1	-3.4685
APOL2	0.1366
TACC2	1.554625
COX7A2L	0.500214285714286
HSD17B1	0.7415
ARRB2	-0.761
SLC7A6	-1.0353
HSD17B10	-0.148
RBJ	0.02975
NUP155	-1.28825
MRPL10	-0.1925
CYCS	-1.15991666666667
CCDC46	0.0591666666666667
TECTA	0.0945
GNAL	-1.107
LPO	0.528
PEBP4	0.29475
DDX11	-2.08075
C18orf12	0.1695
TAF9B	-0.154916666666667
IMP4	-0.233
RPA4	-0.4495
NDUFS1	0.00525
UPK1A	-1.0635
