Hybridization REF	TCGA-AN-A0XR-01A-11R-A109-07
CDH19	-1.9975
C9orf123	-0.503166666666667
SSH3	1.704125
LDLRAD1	-0.7835
CCBE1	-1.02925
ZNF135	1.84575
TAAR1	0.481
WFDC12	-0.0145
CCDC42	0.0316666666666667
FLJ12529	-0.7665
PER1	-0.515833333333333
TIMM50	-0.037
SMARCAD1	-0.367333333333333
FAM26C	0.501
TP53TG3	-2.368
SH3RF1	1.8737
LMCD1	3.03175
GPR63	-0.117
FLJ21986	-2.891
AIFM3	-1.4915
MICAL1	-0.4105
BLZF1	1.08816666666667
IQCA	3.68816666666667
PCDHGC3	-0.2725
SAC	0.42575
BCL6B	1.52833333333333
DDO	1.00875
MARCO	2.81125
DCHS1	1.18983333333333
C1orf170	1.92766666666667
CD200R1	0.283166666666667
C22orf15	-0.2365
SEPT11	0.506333333333333
ADNP	-0.151
UST	-0.9821
C13orf34	-0.472666666666667
RFFL	-0.0668571428571429
APBA3	0.295
C2orf60	-0.23875
CUTL1	-0.3168
PMS1	-1.283625
ZNF689	0.2095
EIF3E	-2.735
IL9	-0.0685
RPL31	-0.780375
LY9	-0.653
ATP2B3	0.00425
KDELR2	0.196125
TFCP2	0.0555
NLRP12	0.006375
FLJ45422	0.01275
TLE4	-0.5243
ZNF570	-0.2545
FLJ43806	-0.3505
TLK2	0.97925
CIR	0.90425
MARS2	-0.48
COL24A1	1.4245
SDF2L1	-0.7495
HIBADH	-1.4185
IGFBP3	-1.92935714285714
C12orf23	0.5755
PSPC1	-0.01125
C20orf43	-0.02675
TRAV20	-0.5455
ARHGAP24	0.157125
KIAA1975	-0.5565
C1QA	3.1998
DNTT	-3.98833333333333
C10orf6	-0.0263333333333333
C11orf41	0.358125
HNRPF	0.691625
COL11A1	6.95683333333333
UBAP2	-0.739833333333333
CDKN2AIPNL	-0.6315
C20orf174	0.7705
SPRED2	0.701
PLA2G12A	0.577
ICEBERG	-1.87816666666667
SCN10A	0.7755
C11orf65	0.29925
GBP5	3.62075
PITPNC1	-0.931333333333333
POU3F3	1.5825
NCOA7	-1.3005
LIN7C	-0.1217
LOC348840	-1.6315
NKX2-2	-2.40725
ANKRD13D	0.607625
LOC123688	0.3065
FUT2	2.3805
TAAR8	0.3925
FZD4	-0.003
PNMA3	-0.925166666666667
OR4L1	0.0675
WIT1	-2.741
EXOC3L	1.3215
ATPBD4	-0.6786
KRBA1	-0.85025
UBXD6	-0.27875
HOXB7	-0.993071428571429
C7orf23	-1.283
UNQ338	-0.486
STAB2	0.41475
CDC20B	0.864
IRF9	3.104
CENTG1	-0.421916666666667
TNPO2	-0.85525
MCPH1	0.0325
BMS1P5	-0.47575
SLC26A7	0.10875
HIST1H3J	1.347
C9orf3	0.7555
LBH	1.2645
MYO1D	0.035875
PTDSS2	-0.51975
NFU1	0.64775
DEPDC4	-0.81775
WNT7B	1.3389
GLP2R	-0.319333333333333
SETD4	-0.3054
DYNLT3	-0.0347
FKBP11	0.1435
SESTD1	0.146666666666667
FLII	-0.3345
RPS16	-0.1491
CHPF	-0.3255
CSNK2A1	-0.231
SUMO1P1	-0.284
FKBP6	-0.7165
ZNF214	1.969
TWIST1	-0.771666666666667
DDX56	-0.557666666666667
TRAM1L1	2.8036
EPO	-2.058
MRPS18B	-0.1205
ZNF682	0.291
RPL14	-0.390166666666667
MAFF	-1.226
LOC51136	0.381125
LY96	-0.948
DDX20	-0.02925
ABTB1	0.2795
ARL5A	-0.4486
CCT6A	-1.56375
HEPACAM	-1.2855
EHHADH	-0.894833333333333
RBAK	-0.0893333333333333
CGB1	0.097
ITGB5	0.6372
YIPF3	0.47725
FKBP2	0.82
NR1D1	0.0516
TMEM110	0.715
NEK2	-0.485166666666667
PRAMEF8	-2.79675
C20orf52	0.0156666666666667
PCDHGA3	0.3665
VWA3B	0.345
NDUFA5	0.158375
THAP9	-0.433
FLVCR2	-0.612166666666667
AP1S1	-1.0805
SMAD6	-0.86825
SAV1	-0.03375
SAT1	0.64725
ZNF251	0.7
ADAMTS7	0.3329
RPP38	0.2635
C1orf211	-0.8995
YPEL2	3.11305
RBMS1	-0.27325
ZNF445	-0.0746666666666667
NRXN2	-0.118166666666667
PGBD4	-0.241375
UGT2B28	-0.8265
WBSCR16	-0.7106
NLRC3	-0.07275
ASTL	0.379
ST6GALNAC1	-3.6485
ZADH2	0.0875
MLLT4	1.05883333333333
ARL6	-0.214333333333333
MEF2C	-1.07275
CBFA2T3	0.5775
AFF3	3.02185714285714
COG7	1.06166666666667
MYB	1.07916666666667
PLXNA3	0.286
XRCC2	-1.77866666666667
MMS19	-0.214
ST8SIA5	-1.231
CHPT1	-0.854
KIAA1712	-0.68975
OR6X1	0.2285
ACTR3	-0.618875
UGCG	2.1625
OR4P4	-0.095
ZAP70	-3.175
LPP	1.0195
ZNF485	0.634
PTPRCAP	-0.97625
IL12RB1	0.08725
ATRX	-0.1015
CHST8	3.88625
C14orf109	0.4895
ARV1	1.3365
NMB	-2.25042857142857
COX5A	-0.467833333333333
EIF6	-0.3055
MPPED2	-1.4535
SEMG1	-0.9305
CHRDL1	-0.6175
TRAF3IP2	1.36575
WNK2	0.403625
LILRA4	1.58816666666667
LAMA2	3.0405
PXT1	0.2185
RLBP1	-3.3205
CD300C	-0.21625
SLTM	-0.133
FLJ10404	-0.1221875
APOBEC3D	-1.35283333333333
RENBP	0.108833333333333
ATXN7L1	0.990125
NID1	-0.70325
TUBGCP3	-0.481875
ITIH5	0.264111111111111
CCDC110	2.11375
C8A	-2.73725
MGC87042	-2.16125
HOXC13	-3.054
TFDP2	-0.94275
HCP5	2.605125
POLI	0.9305
UCN	0.334333333333333
ZNF764	0.417833333333333
C8orf45	-0.89575
FHL3	-1.082
SPATA5L1	-0.71875
MMRN2	1.914
NDST1	1.2365
COL20A1	-0.106333333333333
ZNF248	0.380833333333333
PELP1	-0.7745
MBL2	-2.19216666666667
RNF41	0.508625
C5orf24	0.623625
THOC5	-0.758
SERINC3	0.369583333333333
RP11-151A6.2	-0.16275
CDCP2	-0.31475
HIST1H2AA	0.848
C11orf75	-0.2035
FKBP7	0.1675
DDOST	-0.2195
GPNMB	-0.565666666666667
TTF2	-1.16566666666667
KCNT1	0.0238333333333333
SLC39A14	-0.851
NGRN	1.1207
GPR137B	1.19775
MECP2	0.528875
PSMA1	-0.301
C16orf73	-4.48
TMEM60	-0.00633333333333333
CSN3	0.247
NOS1	0.559666666666667
RAB7L1	-1.35933333333333
YBX2	-0.4125
KIAA1166	-1.045875
FUBP3	-0.0886666666666667
ABCG1	1.848
ACACA	-1.09716666666667
ARL11	1.8929
ATOH1	0.353
ODF1	-0.0485
CREB3L3	-1.796
TMEM127	1.30178571428571
DSCAML1	0.02375
PLN	0.9715
LYPLA1	-0.60725
PRDM9	-1.64875
SASP	0.7155
PLUNC	0.206833333333333
INTU	1.23225
HISPPD1	0.20375
LNPEP	1.468
YARS2	-0.891166666666667
APCDD1L	-0.884
ZCCHC4	-1.1469
FBXO22	-0.8355
TTLL13	-0.0175
ZNF669	-0.382166666666667
PTGDR	1.38775
DDX27	-0.38925
KIAA0409	0.0428333333333333
GJB6	0.13325
ASB8	0.3505
PLP2	0.153833333333333
MEPE	0.07625
OR10J5	-0.368
KRT222P	0.9345
COQ7	0.925666666666667
C1orf101	1.603
RERG	3.2738
CHMP5	0.520375
THAP11	-0.7
ZNF43	0.532666666666667
ZRANB3	-1.6565
KRT13	0.5265
MRPL19	-0.485625
RBBP9	-0.601375
SPATA17	1.286
BXDC5	-0.241833333333333
PAFAH1B1	-0.866166666666667
MAGEE1	-0.54275
OSTF1	0.61675
KIAA0323	0.506083333333333
TXNDC13	-0.2745
CNTN4	0.3195
LCE1B	-0.8135
UNQ501	1.387
ZNF154	0.55925
C3orf64	-1.3465
SYT5	-0.0567
PON1	0.346666666666667
FLJ10357	-1.162125
ATP4A	-1.4655
GNPDA1	-0.607666666666667
MGAT1	0.670666666666667
C14orf121	-0.05925
SLC35B2	-0.47625
MIER3	0.571833333333333
CHEK1	-1.799625
ZNF8	0.418833333333333
TXNDC1	-0.6765
CKB	-1.0806
RTN3	1.04178571428571
FZD2	-0.652333333333333
PART1	-0.278625
PSMB6	-0.93875
PCDHB8	-1.5655
PHC3	0.0622
PPP1R8	-0.505666666666667
NOVA2	1.0775
TNFRSF11B	-3.952875
GOLPH3	0.4505
UBLCP1	-1.15775
SUHW3	-0.48825
TTLL1	0.5255
OPN4	0.1965
OR13G1	-0.135
ZPBP2	0.354
HSD17B11	-1.7695
C9orf50	0.1105
DHDDS	0.261357142857143
CTSW	0.0527
NEFM	-2.82733333333333
MRPL28	-0.28575
SYN1	0.860333333333333
PIGV	0.377
ZIM2	-1.0765
APBB1	0.184333333333333
SND1	-0.81675
C1orf123	-0.666333333333333
CHD3	-0.60125
BHLHB8	0.32275
RNASE2	-0.557833333333333
BCAP31	0.26075
SLC25A44	0.709666666666667
CHD6	0.2644
PIB5PA	1.614
SELS	0.615625
LOC541471	0.56125
FAT2	-0.9615
ZNF81	0.063
OR4C16	-0.00900000000000001
FLJ10081	0.4206
LRRC4	0.36925
CS	-0.579333333333333
N4BP2	-1.142375
IGFBP7	1.158
ZNF318	0.0281666666666667
NDNL2	0.023375
ZNF609	0.62825
SIRT4	0.0775
EXOSC10	0.566
ECE2	-0.0213333333333333
OVGP1	1.43375
GTPBP3	-0.456
PACS2	0.409
C19orf36	0.572666666666667
ARL4C	-1.75225
ATG4B	-0.113375
UBQLNL	0.9895
RHOXF2B	-3.4365
PLEKHG2	-0.837
GALR1	-1.012
AQP4	0.396166666666667
HDAC7A	0.3945
DCUN1D3	0.177
OR8A1	-0.192
CCRN4L	0.6935
CBR4	0.744833333333333
KIFC1	-1.42516666666667
SLC7A14	-1.39166666666667
LHX5	-0.1485
TRPC7	-0.033
LPXN	-1.22775
SERPINA1	-1.989625
RPS13	-0.245
BPIL3	-0.272
PRKAA1	-1.3035
FADS2	-1.5972
ENAH	0.38175
PRO1768	0.2405
APBA2BP	0.01225
LIPH	3.17766666666667
C3orf33	-1.69025
RCC2	1.037
ALDH1A2	-3.1754
RNF103	2.333
AHCY	-1.3195
ALG12	0.689
CCL17	0.53925
ZNF543	0.652833333333333
ESRRG	2.2575
CNGA1	-0.80025
RDH5	-1.27366666666667
OTX1	-0.5206
PTGFR	-1.87433333333333
CDR2	0.191375
SELE	2.17675
NLGN2	-0.518
EXOSC9	-1.148
ZNF566	-0.192833333333333
KLRC2	-4.347
GPR12	0.6335
KIAA0196	-0.47475
PDRG1	-0.14875
SSR3	-0.621428571428572
MSI1	-0.5835
CST9	-0.117
CC2D1A	0.02625
PLAGL1	-0.914388888888889
ZNF778	-0.2345
RNF2	1.078625
KLF6	0.1935
THBD	0.1965
tcag7.1314	0.69975
NR5A1	-0.2645
ABCD2	-0.65575
DNAJC7	-2.70625
CLEC4C	-0.24
TM2D3	0.4135
CCDC4	-1.582
PLAC2	1.1805
DCD	0.2755
FAAH	2.559
POLA1	-0.216666666666667
TM7SF2	0.250125
FLJ39822	-0.5345
FLOT2	0.172875
MAP4K1	-1.07716666666667
SRP68	0.080625
C21orf74	0.4975
ARPC5	-0.326625
LOC126075	2.06825
HECW2	-0.224625
ZDHHC4	-0.153
ANKRD42	1.7636
PDE9A	-0.481666666666667
ABCA8	-1.135
NDUFS2	0.10475
UBR5	-0.587875
BTBD16	-2.50875
LOC554174	0.0775
ZNF20	1.244
KIAA1843	1.0185
WDR17	0.111
C15orf33	0.7105
RNF113A	-0.5375
CAMKK1	-0.0506
CLCN2	-0.133
ANXA6	-1.13
LOC340069	0.7755
EMID1	-0.43525
DPM3	0.334083333333333
ELA1	0.0805
SLC25A13	-1.025
KRT24	0.32775
SMPD1	0.304666666666667
TH	0.00350000000000002
COL6A2	0.780071428571429
ANKS1B	1.474
GPR126	-3.8026
ZC3H12A	0.886833333333333
TMEM47	-0.258166666666667
C2orf51	-0.3355
C1orf88	3.91816666666667
HSF2BP	0.15325
AKAP10	-0.68875
RPAP3	-0.491
KLHDC8B	0.30675
STOM	1.3262
MUPCDH	0.266
C10orf72	-0.3325
PLEKHA3	0.459666666666667
TCP11L1	-0.73
CWF19L1	-0.120875
SPEF1	3.04030769230769
YSK4	0.36975
ELN	0.835
SAMD8	0.0585
MPI	-0.977666666666667
MEPCE	0.2214
ABCC3	-1.43225
NANOGP1	-3.6765
KCNK17	-0.520875
HLA-DMB	4.03316666666667
RRAGA	0.4365
ANGEL1	-0.356
RBM32B	0.1745
CPN1	-2.38625
MGC52282	-0.5251
HLA-A	2.17175
OR9G4	0.293
EDNRB	-2.68375
SCD	-3.38792857142857
C14orf80	0.517166666666667
BAGE2	-0.701
RABL4	0.751666666666667
RCVRN	-0.117
SHANK1	-0.3735
NLRP7	-3.135
CD226	-0.398
STAT3	0.1619375
SYNJ2	-0.5862
TPCN2	-0.283166666666667
WDR36	-1.30841666666667
MBD4	0.18575
ROBO1	-0.299
ST3GAL6	-3.0435
SLAMF8	3.2055
ATN1	0.920666666666667
GPR141	0.31275
KRT36	0.181
TPH1	-0.33
DDX52	-1.2155
ZSCAN29	0.518333333333333
TRPT1	0.278833333333333
DPEP3	0.699
DENND4A	-1.170875
TSPAN16	-0.2085
PTCHD2	0.3635
LOC145814	-0.4425
CAP1	0.589
EIF5A2	-1.1151
NT5DC3	-1.115
SEPT9	-0.101
SEZ6L2	0.306625
EGFLAM	3.102
VPS11	0.33525
NDUFB5	-0.433
CIDEA	0.362166666666667
IER5L	1.52425
N6AMT1	0.731
FAM83C	-0.02475
OXR1	0.280083333333333
IRX1	-0.506
DGKB	-0.261666666666667
GCN5L2	-2.2275
MIR16	1.33525
FBXW9	0.1605
WDR4	-1.14183333333333
PDC	-0.44
VPS33B	-0.35875
HEXB	0.06825
FLJ32214	0.9555
TCEB3	-0.10225
CRLF1	-2.5785
ABI3BP	-1.0555
C8orf22	-3.8215
PYCR1	-0.831625
KIAA1706	0.0145
CDK5R2	0.829
WAS	0.082
C12orf60	1.8215
CCBL2	-0.063625
MADD	0.55175
C5orf34	-1.3005
WDR42A	0.843
KLF12	-0.18825
HSPA1A	2.09525
ITM2C	-2.237
DAPK2	1.279
LOC442590	0.576
SUMF2	-0.308
CENPA	-1.69269230769231
TMED5	-0.22625
CDH6	-1.2573
BRP44	0.407
THG1L	-0.1965
GABRA2	-2
C14orf166	-0.32025
MYL1	-1.11366666666667
TNFSF18	-0.2755
PAP2D	-1.6535
PPIB	-1.008
KLHL4	-1.023
SFN	0.384
CCDC127	0.8405
FRAP1	-0.49625
GOLGA5	0.60925
SDCCAG1	0.12825
MGC21675	0.3475
C10orf95	0.07275
KIAA1345	-0.852
C1orf163	-1.646
LACE1	-0.143
OR10K2	0.2715
CENPN	-1.9932
TMED2	-0.4285
UGT1A6	-0.889
ANG	-0.33375
U2AF1	-1.18166666666667
CASC2	0.6325
NMT2	-1.441
OSGEPL1	0.0645
DFNB31	0.1785
SLC6A20	-0.007875
DKC1	-1.6135
FXYD4	-0.63375
WDR64	-0.0775
MGC5590	0.176
CREBZF	-0.0638333333333334
DAZ1	0.1665
PRPSAP1	-0.69675
GCHFR	0.45925
TTC7A	-1.195875
LOC196993	1.22125
UBD	-2.34283333333333
S100A1	0.01375
RPL6	-0.1905
DNAJB6	0.3608
NAGS	0.3625
C2orf58	-0.6925
KERA	0.0301666666666667
MT1X	-0.5039
UBE2B	0.6497
KEAP1	0.69375
MST1	-2.16375
OMA1	0.2795
ABLIM2	1.63925
BCL2L13	-0.4845
JAZF1	-1.0775
TMEM63B	1.1265
S100A8	-1.005
ARFIP2	1.35875
UROS	0.60125
KHDRBS2	-0.6055
POLQ	-1.475625
SOAT1	-0.791
SPAG4	-1.51725
MRPS30	-0.0621666666666667
LOC494141	-0.233
OR2T11	0.1855
ORAOV1	-0.1419
ZNF184	0.303666666666667
TCEB3B	-0.399166666666667
ADAM21	0.3945
GDPD1	2.134
SPINLW1	0.23975
PRR14	0.146166666666667
KCTD9	-0.1558
NUDT3	0.578
KIAA1822	0.7497
HIST1H4K	2.627
DFNA5	-2.91125
GABPA	0.08775
C14orf44	0.53275
POLB	0.50325
PTAR1	-0.3745
SEC31A	0.9832
TRIM58	-1.2625
TAS2R14	-0.3875
VPS8	0.234
H1F0	1.46733333333333
PRKCB1	-3.5575
UGT2A1	0.3465
TOR1B	-0.335
LSS	-2.01941666666667
C2orf19	0.235
HNRNPC	0.597785714285714
TMEM100	-2.73733333333333
LOC116349	0.16625
OR51M1	-0.2225
CCDC142	-1.02675
ISG15	4.516
ZCCHC14	-0.466875
CREBL2	0.4285
TGDS	-1.011
DC2	-0.67875
CACNA2D3	-1.62942857142857
ZNF429	0.271375
LYPD6	0.192666666666667
SUCLG1	-0.673333333333333
OR51I1	-0.6295
MAGEH1	1.1695
PRPF40A	-0.141
SMR3A	0.3795
SPINK2	0.32775
THAP2	0.630625
NPY5R	-0.4665
IRF4	-2.6295
SPESP1	1.85716666666667
OR10S1	0.415
DTD1	-0.55775
TUBE1	-1.02425
DDX19A	-1.267
PDPN	-1.687875
TMEM34	0.500666666666667
MGAM	0.4225
COL3A1	5.57116666666667
GFM2	-0.7198
OR5A2	0.223
PSG9	-1.0305
ARHGEF11	0.1245
IVNS1ABP	-0.600375
SIGIRR	1.76075
DUSP19	-0.299875
DNAJC14	0.0144
ACSS1	0.7115
IL1RAPL2	0.5895
C4orf30	-0.49625
SEPT4	1.6255
LANCL3	-1.739
SPAG17	4.19833333333333
PRDX3	-0.442125
HNF1A	-1.200875
P4HA2	0.080125
RFWD3	-0.865666666666667
MOV10	0.46375
DNAJA5	0.0705714285714286
LOC729440	0.61625
LOC200383	1.148
SMC2	-1.20075
MIXL1	-1.19633333333333
TMEM9	0.768
FAM86A	0.9775
ZNF174	0.4657
MYH14	-0.078
CCR8	0.07775
VPS37C	1.52933333333333
GPATCH1	0.014
B3GNT8	2.4985
TBX4	-0.55175
CNR2	0.292666666666667
PCDH1	1.56875
C5orf29	1.489125
OCIAD2	0.94475
PLCG2	-0.1175
KIAA0247	1.9995
HRH3	-0.0468
CAPN13	4.8665
CCR1	-0.8898
MGC15523	0.223722222222222
UVRAG	0.161166666666667
DNAJA2	-0.4875
ITGA2B	-1.0025
CLDN5	2.544625
PTPRN2	-1.16635714285714
ZNF512	0.157666666666667
PSAP	0.0253571428571429
CCDC140	-0.56
LRRC55	0.30125
CYP26C1	-0.015
C8orf47	-1.305
LYN	-0.60775
DUSP6	-0.47
TGFB3	2.868
ELK1	-0.5516
PCDH11Y	0.3275
HGD	-3.1555
C17orf58	1.64375
MYO3A	0.572
SERPINE2	-5.19883333333333
AARSD1	-1.223375
C14orf73	-0.06725
ADAM33	-0.1815
ZNF491	0.296
MAPK6	-1.18716666666667
TCN1	0.838666666666667
SLC24A6	1.0855
UBE2R2	0.37025
H1FNT	0.327
TATDN2	0.2345
LILRB1	0.53525
P2RY5	0.1625
NUCB2	0.7365
C2orf37	0.34275
SNX27	0.691166666666667
MTA3	0.131625
FOXO4	0.028125
ID4	-1.75733333333333
SOX5	0.436166666666667
PXMP3	0.303125
OR52M1	-0.016
SFT2D3	0.070375
INA	-2.69366666666667
MCOLN1	0.28425
NFIX	1.2179
CLEC14A	4.19016666666667
HIBCH	-1.3565
PLA2G5	1.37575
TIMM10	-0.393
MED17	-0.0579
COL4A4	-0.962
TPP1	0.494833333333333
GJA3	-1.13416666666667
TMPRSS5	-0.105
AADACL3	0.5415
DNMBP	0.68125
ENPP5	3.30466666666667
NQO1	-0.2876
ZSCAN2	0.769875
SEC24C	0.0378333333333333
GTF2A1L	0.185
AXIN2	-0.6805
FAM33A	1.09466666666667
C16orf13	0.9785
SPNS2	0.319
TAF1	-0.219
AP1G2	0.117666666666667
RBM42	0.0688333333333333
HCN2	1.144
EFHB	-0.218666666666667
RUSC1	1.14533333333333
GRIK5	-0.2355
USP21	0.3665
ATAD3C	0.894
ORMDL2	1.101875
PRSS7	-2.82775
PSAT1	-5.3695
FLJ13195	-0.1765
TBC1D1	-0.43
IFNG	0.6245
OTOS	0.350166666666667
ZNF773	0.3175
EMD	-1.01
RETN	-0.12225
CCL8	4.6295
APH1A	-0.499
COX18	-0.973375
GTF2IRD2	0.937
CCDC82	-2.95516666666667
PAFAH2	0.5636
NPEPL1	-0.4572
RP11-114G1.1	0.294
TP53INP1	2.79025
ZNF300	-2.74016666666667
FOXL2	-3.4035
LARP2	0.2245
LATS1	0.04825
HTR6	-0.1215
SPOCK2	-0.557166666666667
RNF144B	1.918
HTATIP2	-0.857
MGC10334	0.412333333333333
CENTA2	1.55683333333333
FGF2	-3.2945
FXYD7	0.1205
PHYHIPL	-1.849875
GPR34	1.4135
DDX6	0.226333333333333
OR10W1	0.1875
LHFPL1	-0.327
ZNF313	-0.233142857142857
VPS28	1.0415
AP3M1	-0.0738
AKR1CL2	0.1165
TRAF4	-0.483625
OR2B11	0.4125
C19orf12	-0.493833333333333
AKAP9	1.48033333333333
C1orf62	0.263
SLC20A1	-0.1433
FAM112A	0.3525
LDB2	-0.34125
MRPS23	0.34125
KLK5	0.14725
SPTB	-0.3277
EFEMP2	0.3485
EFNB2	-0.891875
PCM1	0.417571428571429
NMNAT3	1.920625
TSG101	0.36
C8orf40	0.1315
NOB1	-0.596
ABHD3	-0.476
GTF3C4	-0.103625
PIGN	1.14666666666667
GALNTL1	1.8665
AEBP1	2.100875
OR9Q1	0.568
ANKRD2	-0.0625
CCL28	0.41425
TRIM38	1.07883333333333
TMCC1	0.23075
SMG5	0.792
LRRC7	-0.314
NCAPD2	-1.19566666666667
C6orf153	-0.21075
C1orf74	0.39525
OTUD6A	0.1685
DCP2	-0.803666666666667
TMEM24	0.9245
RPL18	-0.00883333333333334
TMEM177	-0.09175
LRRC37A3	0.64875
C1D	-1.04216666666667
LDHC	-1.68275
UBE4B	-0.385333333333333
NIT1	0.571
BTN3A3	1.295125
RASD1	-1.633125
COMMD3	0.8745
SHFM1	0.28375
BIRC8	-0.33375
DUT	-0.66275
C12orf51	0.946
LRRC59	-0.793
LY6H	0.6565
WDR22	0.5345
EDEM1	0.0575
ADH1A	0.403
PANX2	-0.1009
CYP11B1	0.44975
CDC73	-0.47275
GPR172A	0.181
GSTM3	-0.298846153846154
KCNA5	-0.56775
SERAC1	-0.490833333333333
NFATC2	0.4575
ANAPC5	-0.6086
C15orf24	0.385
NFATC2IP	0.076
TNRC6C	0.203666666666667
MGC102966	-2.5375
FGD5	0.469333333333333
MED9	-0.36975
RAB13	0.443333333333333
C15orf49	0.063
CRYGS	-0.0917
C12orf53	-0.7581
LOC283693	-0.911
COX6B2	0.200875
PHF14	-0.359625
FAM3A	-0.471875
RPL13	-1.2919
PRDX2	0.9311
FLJ34047	-0.09275
PRMT3	-1.674
KCTD19	-1.491
TRIM10	-0.388666666666667
MGC26597	0.392666666666667
GCNT4	-0.04
GPRASP1	0.02825
CDKN1C	-0.401416666666667
RHBDL2	1.3361
HSPH1	0.516
AQP1	2.719
COL17A1	-2.1982
GFAP	-0.2185
CDC16	-0.35325
KIAA1614	-0.2955
C6orf118	-0.470166666666667
ZSWIM5	-0.30425
FAM83F	2.5035
LYNX1	0.93275
SYNPR	-0.311
XG	2.403
PRSS16	0.844625
KIF13B	2.28214285714286
PCDH9	-1.71285714285714
HIST1H2AH	3.4125
RBM18	0.6835
ZNF626	0.82725
HEXIM2	0.354
ITFG1	-0.96
TUBG2	-1.3
SFRS7	0.0593333333333333
C9orf14	0.2805
EXTL1	1.04125
GBP3	0.093
WDR5	-0.37975
RARG	0.891833333333333
MYO7A	-0.494875
CECR6	-1.2475
C13orf3	-0.617125
SFRS18	-0.117375
ACVR1B	0.624
PSMD1	-0.2792
C7orf31	-1.6245
ILVBL	0.05375
IFNGR1	1.15025
RNF186	-0.468
NOL9	-0.5385
MAGEL2	0.33575
SLC29A2	-0.1595
NHSL1	-1.80225
RBMX	-0.431
PSORS1C2	0.334125
RAD51L3	-0.31175
LCN6	0.38175
ORAI2	-0.05525
BRUNOL6	-0.0249
OR4K5	-0.0465
CDC123	-1.0915
MSLN	-2.3785
WWTR1	-0.636166666666667
ZNF700	-0.522
COBL	-1.1615
PPP1R16B	-0.45625
GAS7	-0.9693
MDN1	-1.656875
HAAO	0.1025
C9orf68	2.8315
TNFAIP2	1.965375
FOXN1	0.214
hCG_2033311	0.971833333333333
ATP6V0D2	3.5062
RPL41	1.194875
SLC38A1	1.1695
ARHGAP6	-1.6525
ADAD2	-0.5275
PHF20L1	-0.00899999999999997
MCM3AP	0.374166666666667
ST3GAL3	-0.735333333333333
SNX1	0.2725
ELF5	1.2475
PARP3	0.662625
RBM8A	0.10525
LINGO4	0.2605
ITGA9	-0.456166666666667
ZFR	-0.0915
ACSL6	-0.322125
FLJ20699	-0.463
DAOA	0.62625
FABP4	1.71625
KCNB1	-1.87475
CANX	0.162
SLC25A28	0.840833333333333
ADIPOR2	0.979875
ECHDC2	1.889125
SMA4	0.985
FRZB	2.254625
PABPC1	-1.2385
DMRTB1	-0.12925
APOBEC3G	-0.74225
CATSPER2	0.141
CUEDC1	2.16033333333333
STARD9	-1.719875
CLDN8	3.915875
LOC23117	-0.104909090909091
E2F6	0.000388888888888911
TMEM126B	-0.536
DPY19L4	0.685
GIMAP5	2.06083333333333
NDUFA9	-0.702833333333333
FAM77C	3.5155
CTPS2	2.159
LOC51035	0.192625
WDSOF1	-1.9095
EGLN3	0.344
PITX3	1.03716666666667
OR52E8	-0.544
GRM4	0.083
KLK1	-2.27
GPM6B	-1.621125
RRAGD	-1.7155
PAGE5	-2.45675
UCHL5	-1.52733333333333
ULK3	-0.2075
AIM2	0.758166666666667
PNO1	-0.806666666666667
OR2F2	-0.6705
GNAT2	-1.1545
SIX1	-2.299
ST13	-0.701416666666667
ZBTB44	1.00775
TIMP2	-0.35275
ZMAT4	-3.8455
GTF2IRD1	0.402833333333333
ZNF19	-0.126166666666667
ZNF714	-1.06425
RSC1A1	1.1745
C9orf80	0.76225
PSMA8	0.46
TMEM141	1.54975
COX4I1	-0.575642857142857
CTAGE1	-0.6092
DTWD1	-0.89125
HSD11B1	-0.51025
KRT6B	1.29575
ARID4B	1.24725
LHFPL3	0.26725
WWP2	0.62475
ZNF326	0.634833333333333
RGPD1	-0.0505
CTSH	0.147333333333333
FASTKD1	-1.253875
PAF1	1.0106
TTC9C	0.4315
IFT57	-0.043
PRSS36	1.159
IL20RB	-1.1875
ZNF592	0.264666666666667
DCTD	-0.5661
CFP	0.4275
MFNG	-1.919
JMJD2B	1.76475
ALDH3B1	-0.828375
THSD4	2.096
KCNJ5	1.24683333333333
LMNA	0.497333333333333
TBCD	-0.272875
ZNF250	0.218
CASQ2	0.406166666666667
PEG10	-4.00133333333333
PRAME	-5.07946666666667
NP	-0.40075
TRIM59	-0.179166666666667
ZNF12	-0.035875
XTP3TPA	0.334
SIGLEC7	-0.7148
PANK4	-0.62725
FAM70A	-2.53283333333333
SNED1	1.20775
HIP1	0.1569
RAET1E	-0.5635
AMAC1L2	-0.3265
AHNAK2	-0.846416666666666
TOE1	-0.2285
RECQL4	-0.94025
SPRYD3	0.85225
DPAGT1	-0.25875
MAGED2	3.9075
ANKRD55	-0.3995
TRPS1	4.26575
DOK7	0.94575
TFPI2	-5.4975
GTF2H3	-0.743166666666667
CYP4F11	2.174125
LHX2	-2.28483333333333
ATG16L1	1.053
ASB12	0.132
C1orf116	2.814375
NF2	-0.80995
POM121	-0.9901
PHYHD1	3.068
TXNDC17	-0.166166666666667
DKFZp779O175	-0.129
NUP62	0.159785714285714
MYO18B	0.2755
PRAMEF1	-0.125
TCBA1	0.118375
TMEM168	0.01025
FJX1	1.55516666666667
CLCF1	0.00275
SEPN1	0.63675
IGSF2	0.158
