Hybridization REF	TCGA-AN-A0FE-01A-11R-A00Z-07
KRT13	0.128125
MRPL19	-0.473625
RBBP9	-0.1255
SPATA17	1.14028571428571
BXDC5	-0.384333333333333
PAFAH1B1	-0.81575
MAGEE1	0.47725
OSTF1	0.746
KIAA0323	-0.296833333333333
TXNDC13	0.8225
CNTN4	0.340125
LCE1B	-0.105
UNQ501	1.30275
ZNF154	-0.24125
C3orf64	0.7435
SYT5	0.255
PON1	0.4275
FLJ10357	-0.56775
ATP4A	-0.6705
GNPDA1	-0.5835
MGAT1	0.956
C14orf121	0.66525
SLC35B2	-0.569
MIER3	0.0336666666666667
CHEK1	-2.497375
ZNF8	-0.228333333333333
TXNDC1	-0.602166666666667
CKB	0.3316
RTN3	0.681785714285714
FZD2	-0.822666666666667
PART1	-0.2675
PSMB6	-0.4805
PCDHB8	-1.201
PHC3	-0.0538
PPP1R8	-0.217
NOVA2	1.34816666666667
TNFRSF11B	-3.643875
GOLPH3	1.17283333333333
UBLCP1	-0.352
SUHW3	-0.82825
TTLL1	0.7715
OPN4	0.3965
OR13G1	0.4345
ZPBP2	0.186
HSD17B11	-0.669375
C9orf50	-0.5735
DHDDS	-0.320142857142857
CTSW	2.7716
NEFM	-1.614
MRPL28	-0.02925
SYN1	0.668166666666667
PIGV	-0.176666666666667
ZIM2	-0.821
APBB1	0.209833333333333
SND1	-0.5165
C1orf123	-0.295833333333333
CHD3	-1.1745
BHLHB8	0.74075
RNASE2	0.533166666666667
BCAP31	0.471125
SLC25A44	0.7215
CHD6	0.2988
PIB5PA	2.247
SELS	1.004625
LOC541471	0.296375
FAT2	1.7695
ZNF81	0.05
OR4C16	0.2925
FLJ10081	-0.5951
LRRC4	0.552
CS	-0.782666666666667
N4BP2	0.638125
IGFBP7	2.21025
ZNF318	0.24425
NDNL2	0.624875
ZNF609	0.351625
SIRT4	0.20275
EXOSC10	-0.60575
ECE2	-0.0800833333333333
OVGP1	0.79725
GTPBP3	-0.889
PACS2	0.4189
C19orf36	-0.992166666666667
ARL4C	0.597875
ATG4B	-0.617625
UBQLNL	-0.53675
RHOXF2B	-3.4245
PLEKHG2	-1.042
GALR1	-0.473
AQP4	0.289
HDAC7A	0.2015
DCUN1D3	0.6705
OR8A1	-0.4315
CCRN4L	0.748125
CBR4	-0.791833333333333
KIFC1	-1.16183333333333
SLC7A14	-1.01716666666667
LHX5	-0.354
TRPC7	-0.24
LPXN	0.7285
SERPINA1	-1.002625
RPS13	-1.14
BPIL3	-0.07
PRKAA1	-1.766
FADS2	1.8383
ENAH	0.49375
PRO1768	-0.0905
APBA2BP	0.36325
LIPH	2.48566666666667
C3orf33	-0.57
RCC2	-0.335928571428571
ALDH1A2	-3.2076
RNF103	1.882
AHCY	-0.412875
ALG12	0.6665
CCL17	3.7315
ZNF543	0.667333333333333
ESRRG	0.6875
CNGA1	0.7625
RDH5	-0.5815
OTX1	-0.1423
PTGFR	-0.6206
CDR2	0.456625
SELE	5.90325
NLGN2	-0.821666666666667
EXOSC9	-0.4015
ZNF566	0.0995
KLRC2	-1.792
GPR12	0.9215
KIAA0196	1.726
PDRG1	-0.00225
SSR3	-0.330928571428571
MSI1	0.016
CST9	1.0915
CC2D1A	0.010375
PLAGL1	-0.7485
ZNF778	-0.5105
RNF2	0.209
KLF6	1.124
THBD	1.821
tcag7.1314	1.292
NR5A1	0.423
ABCD2	1.563
DNAJC7	-0.48725
CLEC4C	0.616
TM2D3	0.105375
CCDC4	-0.5375
PLAC2	-1.78625
DCD	1.762
FAAH	1.445875
POLA1	-0.238666666666667
TM7SF2	0.032375
FLJ39822	1.01583333333333
FLOT2	-0.00912499999999999
MAP4K1	0.634666666666667
SRP68	0.00899999999999999
C21orf74	0.535
ARPC5	0.68525
LOC126075	1.44525
HECW2	0.190875
ZDHHC4	-0.7345
ANKRD42	0.81
PDE9A	-1.37716666666667
ABCA8	0.37275
NDUFS2	-0.243
UBR5	0.543
BTBD16	-2.069
LOC554174	0.0525
ZNF20	0.1245
KIAA1843	0.511
WDR17	-1.09085714285714
C15orf33	0.0595
RNF113A	-0.4235
CAMKK1	-1.2437
CLCN2	0.21575
ANXA6	-0.3195
LOC340069	0.1065
EMID1	0.636875
DPM3	-0.1135
ELA1	0.4515
SLC25A13	-0.7903
KRT24	3.6215
SMPD1	-0.651
TH	0.232875
COL6A2	0.609857142857143
ANKS1B	1.0325
GPR126	-3.1995
ZC3H12A	0.844666666666667
TMEM47	-0.329
C2orf51	0.223166666666667
C1orf88	2.4205
HSF2BP	-0.3955
AKAP10	-0.48175
RPAP3	0.521
KLHDC8B	0.469375
STOM	0.7215
MUPCDH	0.295375
C10orf72	-0.268375
PLEKHA3	0.574083333333333
TCP11L1	0.39525
CWF19L1	-0.2895
SPEF1	1.61753846153846
YSK4	0.1175
ELN	0.7123
SAMD8	0.271833333333333
MPI	-1.457
MEPCE	-0.4927
ABCC3	-0.87175
NANOGP1	-3.2175
KCNK17	2.5575
HLA-DMB	4.82883333333333
RRAGA	0.19275
ANGEL1	-0.26075
RBM32B	0.625
CPN1	-2.96475
MGC52282	-0.5554
HLA-A	2.38183333333333
OR9G4	0.565
EDNRB	-1.500875
SCD	0.475214285714286
C14orf80	-0.051
BAGE2	-0.818
RABL4	1.96366666666667
RCVRN	0.2865
SHANK1	0.1145
NLRP7	-1.074
CD226	2.099
STAT3	1.1425625
SYNJ2	-0.6791
TPCN2	0.2435
WDR36	-0.742916666666667
MBD4	-0.1525
ROBO1	-0.6381
ST3GAL6	-2.75025
SLAMF8	3.9415
ATN1	0.220666666666667
GPR141	0.7875
KRT36	0.45
TPH1	-0.2965
DDX52	0.60825
ZSCAN29	0.164166666666667
TRPT1	0.0771666666666667
DPEP3	0.48375
DENND4A	-0.462375
TSPAN16	-1.35
PTCHD2	-0.249
LOC145814	-0.703
CAP1	0.238666666666667
EIF5A2	-1.0681
NT5DC3	-1.29125
SEPT9	-0.555375
SEZ6L2	-1.665375
EGFLAM	2.873
VPS11	0.040625
NDUFB5	-0.344
CIDEA	0.855166666666667
IER5L	1.256
N6AMT1	0.40325
FAM83C	-0.817
OXR1	2.04175
IRX1	0.436
DGKB	-0.6264
GCN5L2	-0.8595
MIR16	1.0715
FBXW9	-0.45175
WDR4	-1.5995
PDC	0.363
VPS33B	-0.41925
HEXB	0.61975
FLJ32214	0.843
TCEB3	-0.89075
CRLF1	-4.183
ABI3BP	2.5715
C8orf22	-3.634
PYCR1	-0.480375
KIAA1706	0.19825
CDK5R2	0.7695
WAS	1.2325
C12orf60	-0.042
CCBL2	-0.5845
MADD	-0.682
C5orf34	-1.06325
WDR42A	0.721
KLF12	-0.31675
HSPA1A	2.434
ITM2C	0.214916666666667
DAPK2	2.04866666666667
LOC442590	-0.8375
SUMF2	-0.607
CENPA	-1.323
TMED5	0.0315
CDH6	-0.8809
BRP44	1.396625
THG1L	-1.07425
GABRA2	-2.03675
C14orf166	-0.30125
MYL1	-1.62616666666667
TNFSF18	-0.201
PAP2D	-0.663333333333333
PPIB	-0.3405
KLHL4	-0.749
SFN	0.063
CCDC127	0.79525
FRAP1	-0.66275
GOLGA5	1.148
SDCCAG1	-0.06625
MGC21675	0.0603333333333333
C10orf95	-0.8655
KIAA1345	0.216166666666667
C1orf163	-0.768
LACE1	0.0908333333333334
OR10K2	0.139
CENPN	-1.5454
TMED2	-0.09
UGT1A6	-0.538
ANG	-0.71025
U2AF1	-0.747833333333333
CASC2	-0.135333333333333
NMT2	-1.23383333333333
OSGEPL1	-0.296375
DFNB31	-0.7985
SLC6A20	0.843
DKC1	-0.827
FXYD4	1.0605
WDR64	0.45375
MGC5590	0.7585
CREBZF	-0.355833333333333
DAZ1	0.08725
PRPSAP1	-0.07875
GCHFR	-0.87525
TTC7A	-0.194375
LOC196993	0.67425
UBD	3.86416666666667
S100A1	-0.32575
RPL6	-0.551666666666667
DNAJB6	0.4571
NAGS	0.9712
C2orf58	0.061
KERA	0.910333333333333
MT1X	-0.1296
UBE2B	0.5939
KEAP1	0.04675
MST1	-3.101125
OMA1	-0.022
ABLIM2	0.42575
BCL2L13	0.16375
JAZF1	-0.0848333333333334
TMEM63B	0.9155
S100A8	1.2792
ARFIP2	-0.19525
UROS	0.1345
KHDRBS2	-1.0245
POLQ	-1.965375
SOAT1	-0.05025
SPAG4	-0.085
MRPS30	0.523166666666667
LOC494141	-0.80575
OR2T11	0.9085
ORAOV1	-0.3904
ZNF184	-0.410166666666667
TCEB3B	0.9266
ADAM21	0.7095
GDPD1	1.64925
SPINLW1	0.755
PRR14	0.835833333333333
KCTD9	-1.2067
NUDT3	0.153
KIAA1822	0.6865
HIST1H4K	1.245
DFNA5	-1.782
GABPA	-0.058
C14orf44	0.4935
POLB	1.044375
PTAR1	-0.89475
SEC31A	0.5072
TRIM58	1.841
TAS2R14	-1.0015
VPS8	0.601625
H1F0	0.7715
PRKCB1	-1.03466666666667
UGT2A1	0.6305
TOR1B	0.2015
LSS	-1.54683333333333
C2orf19	0.5105
HNRNPC	0.236285714285714
TMEM100	-1.94616666666667
LOC116349	0.26625
OR51M1	0.0125
CCDC142	-0.97375
ISG15	2.775875
ZCCHC14	-0.26525
CREBL2	0.953375
TGDS	-1.628
DC2	-0.09075
CACNA2D3	-1.56035714285714
ZNF429	-0.36825
LYPD6	1.20016666666667
SUCLG1	-0.287833333333333
OR51I1	-0.6145
MAGEH1	1.216
PRPF40A	-0.101
SMR3A	3.5905
SPINK2	-0.34075
THAP2	-0.04975
NPY5R	-1.07175
IRF4	0.36625
SPESP1	-1.80883333333333
OR10S1	0.677
DTD1	-1.46475
TUBE1	-1.03825
DDX19A	-1.0675
PDPN	-0.498875
TMEM34	0.626916666666667
MGAM	0.35075
COL3A1	5.48344444444445
GFM2	-1.1154
OR5A2	-0.011
PSG9	-0.2375
ARHGEF11	0.257333333333333
IVNS1ABP	-0.8969375
SIGIRR	1.02475
DUSP19	-0.11975
DNAJC14	0.4686
ACSS1	0.704375
IL1RAPL2	0.903
C4orf30	-0.8565
SEPT4	2.43775
LANCL3	-1.9065
SPAG17	-0.191833333333333
PRDX3	0.342625
HNF1A	-1.0715
P4HA2	-0.127625
RFWD3	-0.8895
MOV10	-0.633
DNAJA5	0.759928571428572
LOC729440	0.28325
LOC200383	0.624857142857143
SMC2	-1.49725
MIXL1	-0.6635
TMEM9	0.842
FAM86A	2.1765
ZNF174	0.8325
MYH14	-0.6075
CCR8	1.39075
VPS37C	1.33866666666667
GPATCH1	0.327833333333333
B3GNT8	1.595
TBX4	-0.65675
CNR2	0.988166666666667
PCDH1	1.4375
C5orf29	3.799
OCIAD2	1.254
PLCG2	1.849
KIAA0247	1.8145
HRH3	0.1248
CAPN13	3.44175
CCR1	0.6279
MGC15523	-0.272777777777778
UVRAG	0.251
DNAJA2	-0.7105
ITGA2B	-0.0846666666666667
CLDN5	3.5525
PTPRN2	-1.06171428571429
ZNF512	-0.8525
PSAP	1.04492857142857
CCDC140	null
LRRC55	0.06025
CYP26C1	0.45
C8orf47	-0.84475
LYN	0.702375
DUSP6	-0.180833333333333
TGFB3	3.09026666666667
ELK1	-0.5451
PCDH11Y	0.0513333333333333
HGD	-1.49275
C17orf58	0.82
MYO3A	1.096
SERPINE2	-3.812
AARSD1	-0.212
C14orf73	-1.36025
ADAM33	0.45125
ZNF491	0.153
MAPK6	-1.085
TCN1	3.2095
SLC24A6	0.781
UBE2R2	-0.094
H1FNT	0.514
TATDN2	0.129
LILRB1	2.7095
P2RY5	1.3325
NUCB2	0.836
C2orf37	0.399
SNX27	1.39183333333333
MTA3	-0.020375
FOXO4	0.263625
ID4	-1.14066666666667
SOX5	-1.18766666666667
PXMP3	1.972625
OR52M1	0.3175
SFT2D3	-0.50375
INA	-2.6395
MCOLN1	1.0555
NFIX	-0.1478
CLEC14A	5.283
HIBCH	-0.688166666666667
PLA2G5	1.3585
TIMM10	0.168166666666667
MED17	-0.0792
COL4A4	0.7735
TPP1	0.473166666666667
GJA3	-1.35916666666667
TMPRSS5	-1.80525
AADACL3	0.459
DNMBP	-0.29525
ENPP5	3.55583333333333
NQO1	0.1359
ZSCAN2	0.023875
SEC24C	-0.425166666666667
GTF2A1L	0.583
AXIN2	-0.7003
FAM33A	-0.288
C16orf13	-0.184875
SPNS2	0.73825
TAF1	-0.585
AP1G2	0.1945
RBM42	0.593333333333333
HCN2	1.10866666666667
EFHB	-0.704666666666667
RUSC1	-0.207
GRIK5	0.4685
USP21	0.087
ATAD3C	0.7005
ORMDL2	1.655625
PRSS7	-3.06
PSAT1	-3.71375
FLJ13195	-1.24016666666667
TBC1D1	0.490166666666667
IFNG	4.443
OTOS	0.6485
ZNF773	-0.980333333333333
EMD	-1.105
RETN	0.306
CCL8	4.981
APH1A	-1.137625
COX18	0.526875
GTF2IRD2	-0.6805
CCDC82	-1.27375
PAFAH2	0.6412
NPEPL1	-0.4949
RP11-114G1.1	0.2305
TP53INP1	2.180375
ZNF300	-1.879
FOXL2	-3.2175
LARP2	0.779083333333333
LATS1	0.123
HTR6	-0.207
SPOCK2	2.2795
RNF144B	2.35633333333333
HTATIP2	-0.372625
MGC10334	0.140833333333333
CENTA2	2.61933333333333
FGF2	-1.82
FXYD7	0.0655
PHYHIPL	-2.04525
GPR34	4.8045
DDX6	-0.2105
OR10W1	1.0635
LHFPL1	-0.8655
ZNF313	-0.129928571428571
VPS28	1.83475
AP3M1	-0.1283
AKR1CL2	-0.58575
TRAF4	0.38825
OR2B11	0.653
C19orf12	0.229166666666667
AKAP9	0.049
C1orf62	0.34475
SLC20A1	-0.6434
FAM112A	0.429
LDB2	0.806625
MRPS23	0.041
KLK5	3.0365
SPTB	-0.173111111111111
EFEMP2	0.1635
EFNB2	1.12675
PCM1	-0.796357142857143
NMNAT3	2.023125
TSG101	0.277666666666667
C8orf40	0.9445
NOB1	-1.524
ABHD3	0.76575
GTF3C4	-0.327875
PIGN	0.6125
GALNTL1	2.082
AEBP1	1.809125
OR9Q1	0.2085
ANKRD2	-0.0185
CCL28	-1.921
TRIM38	0.765
TMCC1	0.24475
SMG5	-0.26125
LRRC7	-0.2905
NCAPD2	-1.86333333333333
C6orf153	-0.49425
C1orf74	0.461
OTUD6A	0.7425
DCP2	-0.952666666666667
TMEM24	-0.0985
RPL18	-0.273333333333333
TMEM177	-0.36225
LRRC37A3	1.21175
C1D	-0.839833333333333
LDHC	-1.69725
UBE4B	-0.5475
NIT1	-0.180125
BTN3A3	1.2555
RASD1	0.644625
COMMD3	0.44025
SHFM1	0.16825
BIRC8	0.4785
DUT	-0.08575
C12orf51	0.476
LRRC59	-0.107
LY6H	0.5755
WDR22	0.67625
EDEM1	0.132214285714286
ADH1A	2.2335
PANX2	0.1169
CYP11B1	1.106
CDC73	-0.68975
GPR172A	1.3245
GSTM3	1.58884615384615
KCNA5	0.547375
SERAC1	0.587666666666667
NFATC2	0.1415
ANAPC5	-0.687
C15orf24	0.479
NFATC2IP	-0.545916666666667
TNRC6C	0.841333333333333
MGC102966	-0.4445
FGD5	0.999166666666667
MED9	-0.249
RAB13	0.890666666666667
C15orf49	0.079
CRYGS	-0.7806
C12orf53	-1.2737
LOC283693	-0.4725
COX6B2	-0.185
PHF14	-0.163875
FAM3A	-0.3565
RPL13	-0.6792
PRDX2	-0.4702
FLJ34047	-1.5685
PRMT3	-1.32625
KCTD19	-1.524
TRIM10	-0.393833333333333
MGC26597	-0.00116666666666668
GCNT4	0.47425
GPRASP1	0.35625
CDKN1C	-1.23108333333333
RHBDL2	1.1821
HSPH1	0.0125
AQP1	3.070125
COL17A1	1.2278
GFAP	0.00612500000000001
CDC16	-0.93125
KIAA1614	0.041
C6orf118	-0.212
ZSWIM5	-0.93625
FAM83F	3.04525
LYNX1	2.4956875
SYNPR	-0.3275
XG	3.3225
PRSS16	0.21
KIF13B	0.1605
PCDH9	-1.5315
HIST1H2AH	0.891833333333333
RBM18	-0.32525
ZNF626	0.2445
HEXIM2	1.12483333333333
ITFG1	-0.3725
TUBG2	-0.115
SFRS7	-0.324333333333333
C9orf14	0.3405
EXTL1	0.56775
GBP3	2.71716666666667
WDR5	-1.52625
RARG	0.5405
MYO7A	0.691
CECR6	-0.55175
C13orf3	-1.011875
SFRS18	-1.210125
ACVR1B	0.685333333333333
PSMD1	0.1082
C7orf31	-0.325666666666667
ILVBL	-0.099
IFNGR1	1.686
RNF186	0.07325
NOL9	-0.99925
MAGEL2	-0.4925
SLC29A2	-0.4005
NHSL1	-1.42375
RBMX	-0.5615
PSORS1C2	0.634375
RAD51L3	0.170583333333333
LCN6	0.99025
ORAI2	-0.863375
BRUNOL6	-0.1852
OR4K5	0.044
CDC123	-0.62775
MSLN	-2.27733333333333
WWTR1	-0.9815
ZNF700	-1.46616666666667
COBL	-0.84825
PPP1R16B	0.00875000000000001
GAS7	0.2243
MDN1	-1.286625
HAAO	0.1585
C9orf68	0.06975
TNFAIP2	1.090375
FOXN1	0.0745
hCG_2033311	0.259166666666667
ATP6V0D2	1.0072
RPL41	0.1665
SLC38A1	2.421875
ARHGAP6	-1.25725
ADAD2	-0.227
PHF20L1	1.19975
MCM3AP	-0.0271666666666667
ST3GAL3	-0.987666666666667
SNX1	0.366333333333333
ELF5	3.14825
PARP3	-0.301
RBM8A	-0.3189375
LINGO4	0.611
ITGA9	0.6345
ZFR	0.03425
ACSL6	1.528875
FLJ20699	-0.2632
DAOA	-0.248
FABP4	4.3025
KCNB1	-0.913
CANX	0.5904
SLC25A28	0.474666666666667
ADIPOR2	0.35075
ECHDC2	0.79175
SMA4	0.747
FRZB	3.672125
PABPC1	0.631166666666667
DMRTB1	-0.055125
APOBEC3G	1.68875
CATSPER2	-1.6155
CUEDC1	0.892666666666667
STARD9	-1.633
CLDN8	0.427375
LOC23117	-0.897772727272727
E2F6	-0.963055555555556
TMEM126B	-0.996666666666667
DPY19L4	1.6985
GIMAP5	3.44316666666667
NDUFA9	-0.734333333333333
FAM77C	1.497
CTPS2	-0.0465
LOC51035	0.192
WDSOF1	0.87075
EGLN3	0.95075
PITX3	0.922666666666667
OR52E8	0.549
GRM4	0.113
KLK1	-1.92766666666667
GPM6B	-1.438
RRAGD	-0.677
PAGE5	-2.60375
UCHL5	-0.718
ULK3	-0.902666666666667
AIM2	3.3665
PNO1	-0.8565
OR2F2	0.5675
GNAT2	-0.8185
SIX1	2.7465
ST13	-0.147916666666667
ZBTB44	0.041625
TIMP2	0.755
ZMAT4	-2.06275
GTF2IRD1	-0.295166666666667
ZNF19	0.1385
ZNF714	-0.70225
RSC1A1	-0.27075
C9orf80	0.36
PSMA8	0.2592
TMEM141	0.51475
COX4I1	-0.5235
CTAGE1	0.4115
DTWD1	-1.0435
HSD11B1	3.5205
KRT6B	4.6125
ARID4B	0.895375
LHFPL3	0.45125
WWP2	0.0145
ZNF326	-0.2355
RGPD1	-1.6905
CTSH	1.8545
FASTKD1	-1.0675
PAF1	0.6123
TTC9C	-0.35125
IFT57	0.5267
PRSS36	-1.1625
IL20RB	-1.9295
ZNF592	-0.375333333333333
DCTD	-0.5729
CFP	1.92325
MFNG	0.444875
JMJD2B	0.41575
ALDH3B1	-0.2955
THSD4	1.807
KCNJ5	2.38316666666667
LMNA	-0.0811666666666667
TBCD	0.599875
ZNF250	1.23316666666667
CASQ2	1.35816666666667
PEG10	-0.0718333333333333
PRAME	-5.02446666666667
NP	0.451
TRIM59	0.287666666666667
ZNF12	-0.1075
XTP3TPA	0.566
SIGLEC7	0.5782
PANK4	-0.41475
FAM70A	-2.49833333333333
SNED1	0.32625
HIP1	0.6545
RAET1E	1.948
AMAC1L2	-1.0555
AHNAK2	-0.876666666666667
TOE1	-1.36683333333333
RECQL4	0.25325
SPRYD3	0.92225
DPAGT1	-0.75875
MAGED2	1.4752
ANKRD55	0.70475
TRPS1	3.40583333333333
DOK7	0.4445
TFPI2	-4.197
GTF2H3	-0.212166666666667
CYP4F11	-0.73
LHX2	-3.94416666666667
ATG16L1	0.800666666666667
ASB12	0.184
C1orf116	1.00025
NF2	-0.85945
POM121	-0.6769
PHYHD1	2.1166
TXNDC17	-0.0788333333333333
DKFZp779O175	-0.365
NUP62	0.0105714285714286
MYO18B	-0.473833333333333
PRAMEF1	-0.0775
TCBA1	0.02675
TMEM168	0.64275
FJX1	0.913666666666667
CLCF1	-0.7215
SEPN1	-0.08725
IGSF2	0.75775
NUDCD1	0.769333333333333
TFF3	3.9385
NDFIP1	1.08135714285714
CHCHD4	-0.5625
TNR	0.3055
CUTA	0.0655
USP44	-4.62025
DPP10	-0.3094
IWS1	-0.448666666666667
PCGF1	0.0295
SULT1C4	0.421
NTF5	0.40575
PTPN13	0.7355
SSTR5	0.174
SFRP1	-1.433625
IDH3B	-0.852625
SUOX	1.1945
TMCO5	0.41975
GOLT1B	-0.552
MIB1	0.353928571428571
PCDHGB1	-0.1295
SUSD1	-0.208
ICAM5	-2.71616666666667
PAPOLB	0.161
URM1	-0.694
TMEM106B	0.559
LRIG2	-0.9875
SLC27A5	-0.45875
CLIC6	0.9247
ZNF420	0.878166666666667
SCN9A	-0.9134
KIAA1909	-0.575
ELMOD1	-1.585
PRKAG1	0.85625
FAM64A	-1.18655555555556
EEF1G	-0.812
SMAD5	1.04925
INCENP	-1.71025
WASF2	-1.425
GARS	-1.0072
CDK10	-1.4637
HLX	0.578833333333333
MDM4	0.054875
ZNRF1	-0.977928571428571
HHATL	-1.6285
FAM21C	0.9945
HIST2H3C	0.8845
PFDN2	0.47175
ZNF200	-0.47875
NDN	-0.5135
HBA2	-2.29433333333333
FBLN5	1.3935
PUM1	-0.0652142857142857
TNNT1	0.437833333333333
C19orf59	0.4325
HNRPH2	0.930833333333333
RAB7A	0.426166666666667
PMS2	-0.380375
BIRC3	0.757833333333333
NRSN2	0.543375
OR52K2	0.511666666666667
SPOCK1	-0.130428571428571
H2AFY	1.0065
RXRB	-1.13925
ZNF638	-0.310333333333333
ANKRD45	-0.2525
ACTN4	-0.2215
FXC1	0.1005
EIF2B5	0.000249999999999997
VPS33A	-0.77275
PINK1	0.00549999999999998
FAM106A	-0.939
SKIP	0.3581875
GAPDHS	0.286
MUM1L1	2.199
PSTPIP1	2.138
CNTNAP1	-0.9062
CYP26A1	-1.70575
APOL2	0.77
TACC2	0.792875
COX7A2L	-0.0245
HSD17B1	0.3921875
ARRB2	0.2875
SLC7A6	-0.6077
HSD17B10	0.16225
RBJ	-0.86475
NUP155	-1.43275
MRPL10	-0.379833333333333
CYCS	-1.06775
CCDC46	-0.098
TECTA	-0.425
GNAL	-0.71075
LPO	0.289
PEBP4	0.684
DDX11	-1.99575
C18orf12	0.548
TAF9B	-0.163916666666667
IMP4	-0.29725
RPA4	-2.01133333333333
NDUFS1	-0.85875
UPK1A	-0.445166666666667
ARRDC2	0.550666666666667
C18orf20	0.549
AES	0.363
CD2BP2	0.2435
C16orf54	1.2025
UGT2B17	-2.67114285714286
FGFR1	0.560772727272727
CEACAM6	5.6756
CHRM5	0.17875
CERK	-1.172375
AP3S2	0.568285714285714
ANKS4B	-2.126
CLCNKA	0.0746666666666667
ZNF208	-0.4235
HLA-DRB5	4.556
CARKL	-1.01075
GOT1	-0.0898333333333333
CASP6	0.88275
HOXA1	-0.1655
RCL1	-1.10975
ZNF181	0.47
RAB40B	0.4275
MRPL38	0.358625
LRRN2	1.83775
C3orf25	1.1605
OR5D14	0.2545
OR10AG1	0.0155
BET1L	0.000700000000000006
FRY	2.635
AK3L1	-2.07075
CSF3R	2.16983333333333
POLR3K	0.590333333333333
ATG2B	0.984
EPS8	-0.494666666666667
DARS	-0.607875
C10orf56	-0.2475
DAD1	0.424166666666667
RIOK1	-0.7385
HERC2	-0.3365
HSD11B2	0.843
FAM96B	-0.22025
MGC13057	-0.7755
BSN	0.68075
CAND1	-0.719333333333333
HCST	2.69825
ACTR10	0.345333333333333
OR8D4	0.6505
NASP	-1.6918
COL9A2	0.517833333333333
LYZL1	1.996
GPC5	-2.5055
TBL3	-0.316833333333333
CENTD2	0.217
OR5AP2	0.16925
TLR1	3.2945
LMO6	-0.3495
ZIC2	-2.13325
CPNE5	2.02825
ZMYND15	1.248
FLJ22374	-1.59875
CCDC106	0.42225
PARP16	-0.1495
PDIA3	0.49125
C14orf126	-0.452
CECR2	-0.4045
SFRS1	-0.486928571428571
FIGLA	0.4435
DCP1A	-0.384833333333333
MGC45800	-0.3683
TEKT1	0.348
C10orf67	0.203
CLN5	0.64125
NTN2L	0.417
GLE1L	-0.81475
CES2	-0.6571
GNAS	-0.777333333333333
DDX53	0.1395
TSPAN13	3.15475
MRPL52	-0.1913
SPIRE2	-0.34075
TAS2R39	0.017
SCUBE3	0.80425
UCRC	0.744
CDKL3	-0.11525
KIAA1715	-0.7018
ZNF345	0.72275
RTF1	-0.09825
DHRS7	1.93425
RIPK4	-2.58483333333333
EXOSC2	-1.3025
MS4A2	3.803
FGF17	-0.37
WDR59	-0.719875
EVI2A	0.51125
IL17RC	0.442333333333333
HS3ST1	3.1295
ITGB1BP2	-2.031
RBPJ	-0.469333333333333
GIMAP1	4.282
INE1	-1.02066666666667
ALDH18A1	0.86275
TPI1	-1.975
GATA6	-0.15575
CABP1	-0.938333333333333
ZNF484	0.5
DAPK3	0.3735
GJB1	-1.7515
PIN1	-0.275
SLC6A15	-3.12141666666667
CNO	0.0185
RIN2	1.371125
FRRS1	-0.272
CYorf15B	-2.96657142857143
DMRT3	1.333625
ATAD1	0.0975
OTUD4	0.276555555555556
ATOH8	-2.026
ZSCAN16	0.80075
ASCC1	-0.106
OTUD3	0.00875000000000001
MGC33212	0.9275
YME1L1	0.044
RP11-218C14.6	0.12325
PCBP4	-0.186
TNFRSF10A	-0.247
CDH10	-3.56
KL	1.32025
SCP2	-0.0432500000000001
C9orf119	0.345125
SON	-0.466333333333333
MAFK	0.1655
SBNO2	0.6635
SLC6A6	0.292833333333333
SC4MOL	-0.214375
FAM35B	0.167125
PPP1R9A	0.3875
PDZRN3	0.034875
CXorf20	0.828
C6orf126	1.67125
AVEN	-0.456
FLJ21075	-0.564
C14orf132	-1.608375
PCK2	-0.334125
GUCY2C	0.772
BARX2	-0.2405
PEX11G	1.6325
DAO	-0.441833333333333
C10orf49	0.35425
EDNRA	2.42183333333333
PPP2R5A	1.5115
DDX39	-0.116333333333333
SERF1A	0.2155
ASCIZ	0.2368
FNDC8	0.10875
PTMS	0.2655
PHF7	1.20925
PIP4K2B	0.0208125
HHLA2	-0.06825
BDH2	0.711333333333333
APOBEC2	-0.46375
PENK	-0.3088
SMAD9	-1.51475
MT3	0.763
RGL1	0.43675
ATG10	-0.762
DLGAP4	0.759833333333333
APPBP2	-0.603428571428571
BACE2	0.852642857142857
LOC339344	0.838166666666667
ZNF395	-0.09725
HIST1H2BL	-0.136
ZNF467	1.193125
SLC25A21	-2.47525
PALM2	0.0793333333333333
NSUN5C	-0.99925
IL5	0.5332
CLSTN2	2.1135
ANXA8L2	0.25675
PTGES	2.80475
GDAP1L1	-2.006
OPRK1	-0.392666666666667
WDR20	0.265
C12orf4	-0.015125
NUP88	-1.169125
XRCC6BP1	0.494833333333333
FCGBP	0.815785714285714
LEMD2	0.31525
NOMO1	0.00774999999999999
C10orf79	1.74685714285714
ZNF79	0.2111
OCRL	-0.0214
HSPA8	-0.658208333333333
DIDO1	-0.439583333333333
PLA2R1	1.11225
COG3	0.253
NGDN	-0.14375
CBFA2T2	0.00175
PNOC	2.48625
PRRG1	0.447833333333333
AGGF1	-0.0967142857142857
DPF2	0.7805
YIPF7	-1.3165
TRPV5	0.2235
ZNF322B	0.571
MED12	-0.114166666666667
CARS	-0.947333333333333
ABCC11	1.7325
C9orf25	0.3205
MYH1	-0.00549999999999995
FRYL	0.552916666666667
AGTRAP	0.47925
MMP27	0.322
