Hybridization REF	TCGA-A8-A08J-01A-11R-A00Z-07
MRAS	1.523625
SLC35F5	0.5305
CBWD1	-0.9255
AXL	-1.05025
ATP2C2	3.61575
TELO2	-0.53075
PNPLA3	-4.487
PCDHB14	1.0235
CD276	0.6085
KRT80	-0.081125
DUSP28	-0.369
CSNK1E	-1.07675
SRP14	1.2495
KCNQ4	-0.121
KRT72	0.386833333333333
CCDC117	0.294875
C6orf89	-0.238666666666667
TUBB2B	-3.737
RTN4IP1	-0.5485
CR1L	-3.10633333333333
CEND1	0.402375
C12orf41	-0.154
RNF31	0.78025
UBN1	0.588666666666667
C17orf32	0.962875
SLC5A7	0.54275
GPR92	2.23666666666667
ESAM	2.4585
CTNNA1	0.906583333333333
HRBL	0.1587
CBX4	0.76125
TMEM182	-2.51475
SH3TC2	-1.17116666666667
IL10	1.204
PXMP4	1.943
RNF167	0.3548
PAK7	-0.685166666666667
ETV3	-0.2435
ATPIF1	-0.258166666666667
LOC554207	-2.093
OR8H1	0.2105
WDFY3	1.338625
DPM1	0.1925
GPSM1	-0.7585
WDR92	-0.3409
LRP1	0.540666666666667
ANKH	0.071375
THUMPD3	-0.5775
POLR1B	-0.84125
OLFM4	1.00033333333333
RAD9B	0.295
TSPY2	-3.23
PAX6	-2.03583333333333
SCG2	-3.261875
SLC17A6	0.3195
FMO3	2.28925
PADI4	0.19825
TUBB4	-0.0906
NLK	-0.5685
POU4F3	1.8795
SDF4	-0.38375
ITGBL1	2.92016666666667
NETO1	-0.49525
TAP2	0.827625
ABBA-1	0.202416666666667
GNAI1	-0.87975
VPS4B	0.45125
NOPE	-0.726
GALNT6	2.28
SESN1	0.40025
GBE1	-1.50677777777778
CLASP1	0.22625
RASGEF1B	0.923
ACOT11	0.146071428571429
AFAP1	0.912
OR2H2	0.376
DPY19L2P1	-2.1275
DZIP1	-1.76075
SEC22C	0.973083333333333
GPR161	-0.679166666666667
RNF146	-0.46825
WDR74	-0.73875
GALP	0.2535
PURA	1.0585
DNPEP	0.2925
RP11-78J21.1	-1.588
ERBB2	5.057
FANCM	-0.784166666666667
NEO1	0.1385
DDX3Y	-4.776
RPS3A	-0.705625
MXRA7	0.118071428571429
LGALS3	-1.29566666666667
GLT8D1	0.34175
CFL2	-1.801
UPB1	0.139
NAP1L5	-0.804125
CLDN14	0.98275
DHX38	-0.2675
BTBD1	-0.369
TARS2	0.406666666666667
ABCF1	-0.2376
FCF1	0.295166666666667
LRRC49	-0.69725
GUCY1B2	-0.558
C1orf177	-0.0351666666666667
SMARCA4	-0.640571428571429
LRP8	-2.84016666666667
TAGLN3	-0.439666666666667
MRPL14	-0.356
TTRAP	0.3225
ZDHHC20	1.131
NFE2L3	-2.04975
KIAA1377	-0.37275
PALMD	0.2627
TMEM43	-0.2455
TTL	-1.78825
STAT5B	-0.939166666666667
SSB	-0.501125
OR10H5	-0.2215
SLC22A13	-0.509
AKAP3	-1.5355
TIMM23	0.2135
OAS2	3.87791666666667
KIAA0423	0.28575
TRIM11	0.707333333333333
GLIS3	2.697625
TMEM50B	0.524333333333333
ARHGEF4	-1.768625
DEGS1	-0.660272727272727
TBL1XR1	0.848
G6PD	0.83
SP140	0.8095
MUC17	0.457357142857143
NUDC	-0.1137
DNAJC5B	2.47433333333333
SCARA3	-0.0385
CPA3	6.257
BCAT2	0.09075
MFN1	-0.1282
NRG3	-0.619
SNX11	2.36575
PLEKHH1	-2.23
GPR177	-1.39733333333333
HCFC2	1.00825
TCAP	1.13925
MOCOS	-2.4735
C14orf93	-0.44
PRDM10	-0.275166666666667
SLC16A4	-0.685583333333333
SRGAP1	-0.553333333333333
VIP	1.75725
DUSP27	0.375666666666667
LILRA1	0.8213
MC2R	0.6245
MGC24103	-1.23175
MBTD1	-1.443
FUT11	-0.1745
USP33	-0.2461
C15orf39	-1.1845
MAP3K12	0.753625
PAAF1	-1.009
BARHL1	0.087
FLJ16165	-0.32
PIWIL2	-2.27475
SYNE1	0.5165
CMTM4	0.551625
TSPYL1	0.7714
GUF1	-0.357
TMEM157	1.0855
WDR44	0.507
HIST1H3C	0.44775
DKFZp666G057	0.211
RNPEP	-0.08925
GAS2L2	0.0215
ADH4	-5.00625
GRPR	-0.323
FBXL17	0.90825
ZBTB10	1.99083333333333
Gcom1	0.840666666666667
HTRA1	2.0761
ZNF585A	-0.2115
SLC26A2	-0.334846153846154
OTOP3	0.2665
WISP1	2.67822222222222
ATP2B4	-0.341166666666667
FLJ10769	1.74125
CRAMP1L	-0.44775
CHST12	-0.87875
RAB22A	1.10616666666667
TARDBP	-0.239428571428571
STAU1	0.78425
CRB3	2.38266666666667
MIG7	-2.759
CHMP1A	0.700666666666667
ZNF160	-0.10025
B3GALT6	-0.16625
BARX1	-1.49066666666667
C6orf167	-2.121
NXNL1	0.1435
DHX29	0.45725
HADHB	0.14925
PLXNB2	0.334375
ILDR1	-1.11025
SLC15A3	3.555
GAS2	-5.09483333333333
C20orf69	-0.42075
NUMB	0.01175
TNIP1	0.027125
MESP1	-2.22116666666667
PSKH1	0.57275
NSFL1C	0.36225
RHOG	-0.0105
HEY1	-0.543
KNG1	-2.5435
ITGAX	1.8921
LIN9	-1.04483333333333
CANT1	2.06675
XRN1	0.652857142857143
CCDC96	2.0507
HEATR6	0.973333333333333
GNG7	-0.00508333333333334
RUNX2	1.41425
SOX1	0.6672
FCRL5	0.939
ZNF99	-0.243125
FAM9A	0.4365
SNX22	0.8645
MBNL3	-1.62033333333333
ODC1	-2.111
ADORA2B	-3.46083333333333
NR2F6	0.4115
ZFYVE16	-0.4055
SYNJ2BP	1.148
POLE	-0.49875
E2F2	-0.893875
THRA	2.33616666666667
PTGES2	-0.389833333333333
HIP1R	0.681833333333333
TMUB1	-0.257
ENO3	-2.0415
RSPH10B	-0.404
CXorf39	1.84275
IRGC	0.61775
GPR109B	-0.363
FLJ13305	-0.618
LCE3A	-1.6515
TNFRSF18	-1.22783333333333
DET1	-0.28675
TRPM3	-0.279454545454545
C16orf79	-1.571
FECH	0.145333333333333
RAP2A	0.441333333333333
CRIP1	3.68983333333333
AZIN1	0.633
SLC7A7	4.17875
IL10RA	0.8602
TMEM64	-2.29175
CDC42EP4	1.0561
C16orf58	0.748
ARG2	-2.34675
POU5F1P4	-4.441
FAM62B	-0.483125
DNAH8	1.0035
ASH2L	-0.437125
TSLP	-4.156
CNTNAP5	-0.179333333333333
TMEM16C	4.03525
IFNA14	0.261
SLC1A3	1.16175
CABYR	-0.962
BCL7B	0.2963
NUDT13	-0.959166666666667
C13orf28	-0.1195
C1orf53	-1.37925
ARL6IP4	0.7207
RPL35A	-0.574
EMR3	0.00974999999999999
RAB40C	0.898333333333333
SLC41A1	0.551666666666667
LRCH1	0.13875
LY6G5B	-0.6665
FAM124A	-0.933142857142857
MGC10981	-3.98316666666667
CLIP3	0.0739
MAP4K2	-0.861333333333333
CHIC1	0.8125
SULF1	4.852
C20orf30	-0.559857142857143
PRDM5	-0.94825
ELOVL1	0.074
C11orf48	-0.309625
SLC39A10	-0.8065
KCNV1	0.2515
ACP1	-0.455333333333333
ZMYM2	0.563625
B3GNT6	0.154333333333333
C9orf69	-0.11675
C2orf15	0.79125
C20orf166	1.181
HSP90AA6P	0.343
EDG7	-1.5305
NEURL	0.601
LPL	0.225166666666667
CLEC2D	-0.226285714285714
GRRP1	0.9875
CD8B	-3.2434
HIST1H3D	0.810166666666667
SLC6A12	0.776875
FAM27L	-0.024
CD84	2.5426
RASA1	0.0915
PHKG1	-0.5835
MAGEA11	-1.458
IMPA1	-0.4963
NPM3	-2.33575
RARRES1	5.15825
SH3BP1	0.002625
B3GNTL1	0.23
ARPC5L	0.275333333333333
KLHL26	-0.40175
SIM2	-0.629625
GJC1	0.71
C20orf194	0.1385
EXO1	-1.71325
SLC2A2	-2.6538
LOC285074	-0.27325
LRG1	-0.666
KIRREL	0.4825
PIK3R1	0.629357142857143
C4orf34	1.14525
MAF	0.0381666666666667
ADCY4	2.97266666666667
ZMIZ2	0.3185
SLC46A3	3.63916666666667
STAMBP	0.5075
CCDC16	1.14125
MS4A12	0.249
TCF20	-0.47775
LRRC46	2.66575
C20orf152	-0.43125
MRPS6	-0.911875
ABCB11	-0.036
KCNC2	5.4125
CDH19	-2.3638
C9orf123	-0.758833333333333
SSH3	1.357875
LDLRAD1	1.4885
CCBE1	-1
ZNF135	1.861375
TAAR1	0.117
WFDC12	0.419
CCDC42	0.0956666666666666
FLJ12529	-0.53625
PER1	-0.581
TIMM50	-0.172333333333333
SMARCAD1	-0.304666666666667
FAM26C	0.2015
TP53TG3	-0.295166666666667
SH3RF1	2.0475
LMCD1	1.74575
GPR63	-0.6205
FLJ21986	-2.01325
AIFM3	-0.09475
MICAL1	-0.385166666666667
BLZF1	0.299666666666667
IQCA	1.38083333333333
PCDHGC3	-0.657
SAC	0.6305
BCL6B	2.48733333333333
DDO	0.642
MARCO	3.964
DCHS1	1.07883333333333
C1orf170	0.321166666666667
CD200R1	0.923
C22orf15	-0.0505
SEPT11	0.159333333333333
ADNP	-0.13675
UST	-0.895
C13orf34	-1.02516666666667
RFFL	1.68642857142857
APBA3	-0.2335
C2orf60	-0.756125
CUTL1	0.098
PMS1	-0.9455
ZNF689	0.0605
EIF3E	-0.402666666666667
IL9	0.262
RPL31	-0.759625
LY9	0.119333333333333
ATP2B3	-0.1825
KDELR2	-0.0369166666666666
TFCP2	0.083625
NLRP12	1.168
FLJ45422	-0.01825
TLE4	-0.9447
ZNF570	-0.4515
FLJ43806	-0.8365
TLK2	0.119
CIR	0.31
MARS2	-0.9895
COL24A1	1.5215
SDF2L1	-0.151
HIBADH	0.078
IGFBP3	-2.30414285714286
C12orf23	1.5345
PSPC1	0.72575
C20orf43	0.74125
TRAV20	0.521
ARHGAP24	0.46275
KIAA1975	1.793625
C1QA	3.8824
DNTT	-5.08783333333333
C10orf6	-0.069
C11orf41	0.384375
HNRPF	0.559125
COL11A1	7.2855
UBAP2	-0.446666666666667
CDKN2AIPNL	-1.572
C20orf174	2.72575
SPRED2	0.882
PLA2G12A	0.289833333333333
ICEBERG	-2.92883333333333
SCN10A	-0.364
C11orf65	0.0625
GBP5	4.761
PITPNC1	-0.751166666666667
POU3F3	1.098
NCOA7	-1.381625
LIN7C	-0.8265
LOC348840	-1.049
NKX2-2	2.0995
ANKRD13D	0.667125
LOC123688	-0.18925
FUT2	1.7975
TAAR8	0.4725
FZD4	-0.4955
PNMA3	-1.0405
OR4L1	0.3035
WIT1	-1.6
EXOC3L	2.40225
ATPBD4	-0.0849
KRBA1	-0.88925
UBXD6	-0.68225
HOXB7	2.28764285714286
C7orf23	-1.5045
UNQ338	0.33425
STAB2	0.00950000000000001
CDC20B	0.05525
IRF9	3.0415
CENTG1	1.68141666666667
TNPO2	-0.942
MCPH1	-0.03475
BMS1P5	-1.84825
SLC26A7	1.14733333333333
HIST1H3J	0.546
C9orf3	-0.0566
LBH	1.367875
MYO1D	2.9875
PTDSS2	-0.34425
NFU1	0.55775
DEPDC4	-1.524
WNT7B	1.5609
GLP2R	-0.1026
SETD4	-0.7492
DYNLT3	0.0537
FKBP11	-0.701
SESTD1	1.133
FLII	-0.2405
RPS16	-0.4826
CHPF	0.141833333333333
CSNK2A1	-0.292333333333333
SUMO1P1	-0.55425
FKBP6	-0.6835
ZNF214	0.2665
TWIST1	1.025
DDX56	-0.528666666666667
TRAM1L1	1.4691
EPO	0.608333333333333
MRPS18B	0.21225
ZNF682	-0.2855
RPL14	-0.867
MAFF	-1.207
LOC51136	1.830375
LY96	0.56325
DDX20	-0.62825
ABTB1	0.445166666666667
ARL5A	0.0436
CCT6A	-1.05425
HEPACAM	-1.899
EHHADH	-1.6295
RBAK	-0.0366666666666667
CGB1	0.80175
ITGB5	0.281
YIPF3	0.07575
FKBP2	-0.13825
NR1D1	1.8271
TMEM110	1.2965
NEK2	-1.53766666666667
PRAMEF8	-2.978
C20orf52	0.2755
PCDHGA3	0.0015
VWA3B	0.16775
NDUFA5	0.12175
THAP9	-0.342
FLVCR2	0.221166666666667
AP1S1	-0.384
SMAD6	-0.6945
SAV1	-0.186125
SAT1	0.492625
ZNF251	0.565375
ADAMTS7	0.2796
RPP38	0.11125
C1orf211	-0.181
YPEL2	1.96705
RBMS1	-0.41125
ZNF445	0.203333333333333
NRXN2	0.3045
PGBD4	-0.082125
UGT2B28	4.6475
WBSCR16	-0.5385
NLRC3	0.495375
ASTL	0.58375
ST6GALNAC1	-3.61175
ZADH2	-0.15325
MLLT4	0.331916666666667
ARL6	-0.912
MEF2C	0.021
CBFA2T3	-0.339
AFF3	-0.614
COG7	0.148166666666667
MYB	-3.3895
PLXNA3	0.7305
XRCC2	-1.90333333333333
MMS19	0.067625
ST8SIA5	-0.809857142857143
CHPT1	-0.929166666666667
KIAA1712	-0.0868750000000001
OR6X1	1.101
ACTR3	-0.11875
UGCG	0.664166666666667
OR4P4	0.433
ZAP70	-3.10275
LPP	0.592875
ZNF485	-0.95425
PTPRCAP	-0.25425
IL12RB1	0.6455
ATRX	0.2074
CHST8	-1.183125
C14orf109	0.48775
ARV1	-0.46525
NMB	-1.85957142857143
COX5A	-0.6275
EIF6	-0.09325
MPPED2	-1.79233333333333
SEMG1	-1.2135
CHRDL1	-1.127
TRAF3IP2	0.751
WNK2	-0.527142857142857
LILRA4	3.391
LAMA2	3.0335
PXT1	0.034
RLBP1	-3.91225
CD300C	1.07075
SLTM	-0.03175
FLJ10404	-0.2113125
APOBEC3D	-1.02266666666667
RENBP	1.169
ATXN7L1	0.109375
NID1	0.6065
TUBGCP3	-0.634125
ITIH5	0.0773888888888889
CCDC110	2.64
C8A	-2.5895
MGC87042	-2.2055
HOXC13	0.5535
TFDP2	-1.45125
HCP5	1.8185
POLI	-0.03
UCN	-0.261333333333333
ZNF764	0.851166666666667
C8orf45	0.876
FHL3	-0.681
SPATA5L1	-0.4125
MMRN2	2.92816666666667
NDST1	1.1335
COL20A1	-0.11
ZNF248	-0.6155
PELP1	-0.129666666666667
MBL2	-2.52466666666667
RNF41	0.89975
C5orf24	0.538625
THOC5	-0.719875
SERINC3	0.954166666666667
RP11-151A6.2	1.72875
CDCP2	-0.28475
HIST1H2AA	0.2865
C11orf75	0.0316666666666667
FKBP7	0.3425
DDOST	-0.48675
GPNMB	1.75533333333333
TTF2	-1.521
KCNT1	0.1565
SLC39A14	-1.031
NGRN	0.5676
GPR137B	3.07725
MECP2	0.072125
PSMA1	-0.36025
C16orf73	-5.02
TMEM60	0.103
CSN3	-0.472
NOS1	0.375333333333333
RAB7L1	2.18566666666667
YBX2	1.2405
KIAA1166	-0.125
FUBP3	-0.657666666666667
ABCG1	1.8795
ACACA	-0.0685833333333334
ARL11	1.958
ATOH1	0.0145
ODF1	0.3678
CREB3L3	-2.07233333333333
TMEM127	1.58907142857143
DSCAML1	-0.41675
PLN	2.94466666666667
LYPLA1	0.135583333333333
PRDM9	-2.00375
SASP	-0.84225
PLUNC	0.00966666666666667
INTU	0.55575
HISPPD1	-0.63375
LNPEP	0.322833333333333
YARS2	-0.368833333333333
APCDD1L	-0.448
ZCCHC4	-0.6297
FBXO22	-0.750166666666667
TTLL13	0.1275
ZNF669	-0.368666666666667
PTGDR	2.35425
DDX27	0.2075
KIAA0409	-0.415166666666667
GJB6	0.17025
ASB8	1.37025
PLP2	1.09416666666667
MEPE	0.90675
OR10J5	-0.6525
KRT222P	4.59475
COQ7	0.134833333333333
C1orf101	0.276
RERG	0.4354
CHMP5	0.998375
THAP11	-0.01275
ZNF43	-0.785833333333333
ZRANB3	-1.341
KRT13	-0.28675
MRPL19	-0.38425
RBBP9	-0.090375
SPATA17	0.121
BXDC5	-0.1095
PAFAH1B1	0.319333333333333
MAGEE1	0.65425
OSTF1	0.5785
KIAA0323	0.317583333333333
TXNDC13	-0.630833333333333
CNTN4	1.6335
LCE1B	1.0195
UNQ501	0.98825
ZNF154	-0.4
C3orf64	0.2615
SYT5	0.9866
PON1	-0.287666666666667
FLJ10357	-0.766375
ATP4A	-1.101
GNPDA1	-0.955666666666667
MGAT1	0.908666666666667
C14orf121	0.969
SLC35B2	-0.156
MIER3	0.243
CHEK1	-2.332875
ZNF8	0.2325
TXNDC1	-0.646833333333333
CKB	-0.129
RTN3	0.347214285714286
FZD2	-1.038
PART1	-0.16
PSMB6	0.033
PCDHB8	0.6055
PHC3	0.1889
PPP1R8	-0.573666666666667
NOVA2	2.01333333333333
TNFRSF11B	-4.566125
GOLPH3	0.4085
UBLCP1	-0.9685
SUHW3	-1.2545
TTLL1	0.674
OPN4	0.922
OR13G1	-0.188
ZPBP2	-0.0735
HSD17B11	-1.661875
C9orf50	-0.139
DHDDS	0.181857142857143
CTSW	0.9649
NEFM	-1.55966666666667
MRPL28	-0.41875
SYN1	0.902833333333333
PIGV	-0.208
ZIM2	-0.98925
APBB1	-0.556833333333333
SND1	-0.97975
C1orf123	-0.289
CHD3	-0.1645
BHLHB8	0.264
RNASE2	0.556
BCAP31	0.7105
SLC25A44	0.365666666666667
CHD6	0.8593
PIB5PA	1.19338461538462
SELS	0.742125
LOC541471	1.062875
FAT2	-0.1775
ZNF81	-0.2075
OR4C16	0.254
FLJ10081	0.0019
LRRC4	1.0005
CS	0.168166666666667
N4BP2	0.627125
IGFBP7	1.71675
ZNF318	-0.287
NDNL2	0.227
ZNF609	1.096
SIRT4	0.62875
EXOSC10	-0.52125
ECE2	-0.0609090909090909
OVGP1	2.2145
GTPBP3	-1.16525
PACS2	0.4342
C19orf36	-1.99533333333333
ARL4C	-0.004125
ATG4B	-0.12925
UBQLNL	0.363
RHOXF2B	-3.3555
PLEKHG2	-1.1505
GALR1	0.744
AQP4	0.422666666666667
HDAC7A	0.0773333333333333
DCUN1D3	0.26325
OR8A1	-0.297
CCRN4L	-0.176
CBR4	-0.248333333333333
KIFC1	-2.45616666666667
SLC7A14	-1.80233333333333
LHX5	-0.12
TRPC7	-0.191
LPXN	-0.86675
SERPINA1	-2.42375
RPS13	-1.2969
BPIL3	-0.758
PRKAA1	-1.7675
FADS2	2.1121
ENAH	0.45225
PRO1768	0.798
APBA2BP	0.667
LIPH	3.304
C3orf33	-1.08475
RCC2	-0.178
ALDH1A2	-2.9751
RNF103	2.299
AHCY	-1.171875
ALG12	0.4945
CCL17	0.45675
ZNF543	0.809333333333333
ESRRG	1.5009
CNGA1	-1.386
RDH5	-0.798
OTX1	-0.5872
PTGFR	-2.5795
CDR2	0.310625
SELE	2.73275
NLGN2	-1.238
EXOSC9	-0.46375
ZNF566	-0.3385
KLRC2	-4.2725
GPR12	0.9295
KIAA0196	1.19625
PDRG1	0.66725
SSR3	-0.730928571428571
MSI1	1.11
CST9	-0.452
CC2D1A	-0.0365
PLAGL1	-0.605944444444444
ZNF778	0.2855
RNF2	0.1815
KLF6	1.021
THBD	1.14683333333333
tcag7.1314	0.84725
NR5A1	-0.110833333333333
ABCD2	-0.5885
DNAJC7	-2.5985
CLEC4C	1.0045
TM2D3	0.41275
CCDC4	-0.444
PLAC2	0.806
DCD	2.1215
FAAH	2.090375
POLA1	-0.4145
TM7SF2	-1.479625
FLJ39822	-1.20016666666667
FLOT2	0.36025
MAP4K1	-0.782166666666667
SRP68	0.336875
C21orf74	-0.101
ARPC5	0.103875
LOC126075	1.4635
HECW2	0.775625
ZDHHC4	-0.68125
ANKRD42	1.2515
PDE9A	-0.878166666666667
ABCA8	-1.12675
NDUFS2	0.30925
UBR5	-0.18675
BTBD16	-2.901
LOC554174	-1.066
ZNF20	0.212
KIAA1843	0.683
WDR17	0.344875
C15orf33	0.0255
RNF113A	-0.23025
CAMKK1	-0.4633
CLCN2	-1.14525
ANXA6	-0.832
LOC340069	0.053
EMID1	-0.33275
DPM3	-0.395666666666667
ELA1	0.5975
SLC25A13	0.4419
KRT24	6.73075
SMPD1	-0.122
TH	0.2895
COL6A2	1.05571428571429
ANKS1B	3.1335
GPR126	-1.6278
ZC3H12A	-0.4255
TMEM47	-0.198166666666667
C2orf51	-0.309666666666667
C1orf88	3.20983333333333
HSF2BP	-1.3575
AKAP10	0.255
RPAP3	0.091
KLHDC8B	2.052875
STOM	1.236
MUPCDH	0.13225
C10orf72	-0.458875
PLEKHA3	0.628333333333333
TCP11L1	-0.5395
CWF19L1	-0.46825
SPEF1	1.311
YSK4	0.06525
ELN	0.8139
SAMD8	0.534833333333333
MPI	-0.876
MEPCE	-0.1135
ABCC3	0.03
NANOGP1	-3.7925
KCNK17	1.663125
HLA-DMB	4.536
RRAGA	0.53975
ANGEL1	-0.29
RBM32B	0.0035
CPN1	-3.05225
MGC52282	1.1762
HLA-A	1.9155
OR9G4	0.3735
EDNRB	-2.156
SCD	1.05657142857143
C14orf80	-0.572
BAGE2	0.4545
RABL4	1.52816666666667
RCVRN	-0.404
SHANK1	-0.208
NLRP7	-2.405
CD226	0.82
STAT3	0.17175
SYNJ2	-1.2281
TPCN2	-0.105666666666667
WDR36	-1.23808333333333
MBD4	-0.5345
ROBO1	0.5293
ST3GAL6	-2.19
SLAMF8	3.22616666666667
ATN1	0.408666666666667
GPR141	-0.49825
KRT36	0.497
TPH1	0.1035
DDX52	-0.09525
ZSCAN29	0.203833333333333
TRPT1	-0.622166666666667
DPEP3	1.1865
DENND4A	-0.72675
TSPAN16	0.198
PTCHD2	-0.0635
LOC145814	-0.6865
CAP1	0.222
EIF5A2	-0.6687
NT5DC3	-1.36475
SEPT9	-0.242625
SEZ6L2	1.377125
EGFLAM	2.7745
VPS11	0.5075
NDUFB5	-0.2835
CIDEA	0.425833333333333
IER5L	1.56825
N6AMT1	0.41925
FAM83C	-0.25475
OXR1	1.06833333333333
IRX1	-0.0955
DGKB	0.611333333333333
GCN5L2	-2.314
MIR16	0.10325
FBXW9	-0.246
WDR4	-2.1765
PDC	0.0975
VPS33B	0.09175
HEXB	0.44575
FLJ32214	0.9665
TCEB3	-0.75375
CRLF1	-3.20525
ABI3BP	-1.42225
C8orf22	-3.61825
PYCR1	-0.714375
KIAA1706	0.2305
CDK5R2	0.858
WAS	0.3495
C12orf60	-0.83575
CCBL2	-0.48925
MADD	0.19625
C5orf34	-2.32275
WDR42A	0.5272
KLF12	0.080625
HSPA1A	2.70725
ITM2C	-1.33775
DAPK2	1.6525
LOC442590	-0.131
SUMF2	-0.77175
CENPA	-1.91446153846154
TMED5	-0.133
CDH6	-1.1435
BRP44	0.652125
THG1L	-1.07
GABRA2	-1.62725
C14orf166	-0.24025
MYL1	-1.4645
TNFSF18	0.334
PAP2D	-0.2795
PPIB	-0.32025
KLHL4	-0.968125
SFN	0.364333333333333
CCDC127	0.5025
FRAP1	-0.50725
GOLGA5	1.033
SDCCAG1	0.00662500000000002
MGC21675	-0.0811666666666667
C10orf95	-0.89425
KIAA1345	-0.1085
C1orf163	-1.293
LACE1	-0.502833333333333
OR10K2	-0.486
CENPN	-1.67456
TMED2	0.8185
UGT1A6	2.1125
ANG	-1.65525
U2AF1	-1.51633333333333
CASC2	0.1035
NMT2	-2.1015
OSGEPL1	-0.17875
DFNB31	-0.328
SLC6A20	-0.05725
DKC1	-1.13075
FXYD4	-0.757
WDR64	-0.1775
MGC5590	0.8695
CREBZF	-0.217833333333333
DAZ1	-0.335
PRPSAP1	-0.201
GCHFR	0.06975
TTC7A	-1.013875
LOC196993	0.118
UBD	0.340833333333333
S100A1	-0.945125
RPL6	-0.107
DNAJB6	0.24135
NAGS	0.1642
C2orf58	0.082
KERA	0.793666666666667
MT1X	-0.0801
UBE2B	1.0975
KEAP1	0.09325
MST1	-3.11625
OMA1	0.636
ABLIM2	-0.1275
BCL2L13	-0.593083333333333
JAZF1	0.316
TMEM63B	0.9605
S100A8	2.4058
ARFIP2	1.019
UROS	0.781
KHDRBS2	-0.6275
POLQ	-1.922625
SOAT1	-0.31475
SPAG4	0.90725
MRPS30	-1.0565
LOC494141	-0.7145
OR2T11	0.7625
ORAOV1	-0.4891
ZNF184	-0.329666666666667
TCEB3B	-0.0286666666666666
ADAM21	-0.271
GDPD1	0.70125
SPINLW1	0.48775
PRR14	0.169666666666667
KCTD9	-0.8611
NUDT3	-0.188
KIAA1822	1.0969
HIST1H4K	1.2645
DFNA5	-1.6645
GABPA	-0.50425
C14orf44	-0.2435
POLB	-0.80925
PTAR1	-1.006
SEC31A	0.7419
TRIM58	-2.2505
TAS2R14	0.146
VPS8	0.586375
H1F0	1.1695
PRKCB1	-3.27566666666667
UGT2A1	0.7975
TOR1B	-0.2045
LSS	-1.45475
C2orf19	0.5075
HNRNPC	-0.126785714285714
TMEM100	-2.56016666666667
LOC116349	-0.6635
OR51M1	-0.213
CCDC142	-0.26725
ISG15	3.517625
ZCCHC14	0.136375
CREBL2	0.485
TGDS	-1.1505
DC2	-0.32575
CACNA2D3	-2.20721428571429
ZNF429	-0.895875
LYPD6	-0.9245
SUCLG1	0.432833333333333
OR51I1	-0.694
MAGEH1	2.03175
PRPF40A	-0.7485
SMR3A	1.193
SPINK2	-1.097
THAP2	-0.10575
NPY5R	-1.0125
IRF4	-1.67725
SPESP1	-1.82816666666667
OR10S1	0.475
DTD1	-0.66275
TUBE1	-1.95375
DDX19A	-0.0985
PDPN	-0.031125
TMEM34	0.0563333333333333
MGAM	0.51075
COL3A1	5.99872222222222
GFM2	-0.3755
OR5A2	0.217
PSG9	-0.33175
ARHGEF11	0.0888333333333333
IVNS1ABP	-0.4440625
SIGIRR	1.394
DUSP19	-0.978625
DNAJC14	0.3209
ACSS1	1.744625
IL1RAPL2	0.394
C4orf30	-0.74525
SEPT4	2.18175
LANCL3	-2.151
SPAG17	2.34333333333333
PRDX3	0.395875
HNF1A	-1.619
P4HA2	0.71275
RFWD3	-0.674166666666667
MOV10	0.511
DNAJA5	0.431571428571429
LOC729440	0.1685
LOC200383	0.579
SMC2	-1.429
MIXL1	-0.971166666666667
TMEM9	1.964
FAM86A	1.1365
ZNF174	-0.2158
MYH14	-0.5585
CCR8	2.04025
VPS37C	1.9945
GPATCH1	0.051
B3GNT8	3.5375
TBX4	2.028
CNR2	0.398666666666667
PCDH1	1.8845
C5orf29	3.385125
OCIAD2	0.795
PLCG2	0.183
KIAA0247	1.92125
HRH3	1.086
CAPN13	4.581
CCR1	0.7727
MGC15523	-0.111888888888889
UVRAG	1.94183333333333
DNAJA2	0.252666666666667
ITGA2B	-0.5995
CLDN5	3.703875
PTPRN2	2.76585714285714
ZNF512	-0.476166666666667
PSAP	0.747357142857143
CCDC140	-1.653
LRRC55	0.08575
CYP26C1	0.1215
C8orf47	-2.302
LYN	0.2445
DUSP6	0.542666666666667
TGFB3	2.80573333333333
ELK1	-0.5343
PCDH11Y	-0.119
HGD	-1.64225
C17orf58	1.493
MYO3A	0.8025
SERPINE2	-4.6095
AARSD1	-1.3235
C14orf73	-1.805
ADAM33	0.013
ZNF491	-0.7155
MAPK6	-1.22733333333333
TCN1	-1.12383333333333
SLC24A6	0.7745
UBE2R2	0.2325
H1FNT	0.5415
TATDN2	0.657166666666667
LILRB1	2.391
P2RY5	1.732
NUCB2	1.5355
C2orf37	-0.08025
SNX27	0.773833333333333
MTA3	0.408
FOXO4	0.830857142857143
ID4	-1.30516666666667
SOX5	-3.02333333333333
PXMP3	1.327875
OR52M1	0.508
SFT2D3	-0.0205
INA	-2.67366666666667
MCOLN1	0.84625
NFIX	-0.1864
CLEC14A	5.4585
HIBCH	0.598
PLA2G5	1.69675
TIMM10	-0.927833333333333
MED17	-0.1909
COL4A4	-0.308
TPP1	0.836666666666667
GJA3	-1.577
TMPRSS5	-2.09275
AADACL3	0.728
DNMBP	-1.29775
ENPP5	3.24783333333333
NQO1	0.5366
ZSCAN2	0.154625
SEC24C	-0.27
GTF2A1L	1.1565
AXIN2	-0.8978
FAM33A	0.543416666666667
C16orf13	-0.583625
