Hybridization REF	TCGA-A8-A09B-01A-11R-A00Z-07
NOXO1	1.757
USP52	-0.81275
BAZ1B	-0.100125
SLCO2B1	2.44925
BBS12	1.23433333333333
LRGUK	1.49233333333333
TERF2IP	-0.0605
COL1A1	5.259
KIAA0090	0.22425
GRK5	-0.603
AP1S2	-2.0942
TMEM52	0.124
CA11	-0.189
OR4A15	0.488666666666667
ACBD3	0.9634
SPAG11B	0.0925
PRDM2	0.8925
FOXP3	0.508
SMYD3	1.7478
LOC389199	0.3375
LGI2	0.156
NAPE-PLD	-0.0785
ANKRD6	0.4835
WDR45	0.4325
SHROOM1	0.551
PSCD3	0.254
PYY	0.7745
KCNC1	-1.1055
ARHGEF9	0.4496
OR8J1	0.32675
GPR55	0.558333333333333
NS3BP	-0.9405
C10orf22	0.0401666666666667
NAT8L	-0.3085
DUSP4	2.14816666666667
FOXM1	-2.28733333333333
GRAMD2	0.1302
ZBTB48	0.1435
BUD31	-0.4635
PABPC5	0.7905
CCDC41	-0.70875
FBXO11	-0.01025
C6orf148	-1.0545
RFXAP	-1.3795
C6orf15	0.289666666666667
CDK8	-0.9575
C6orf70	0.923125
TESSP2	-0.1835
ALG2	-0.21025
PPP1R3D	1.20175
TPM3	0.554388888888889
SYT13	4.2235
EPB42	-0.694666666666667
CETN3	-0.255
PRY	-0.052
NTHL1	0.224333333333333
POLR2B	0.1365
RPS28	0.206916666666667
P2RX3	0.3195
LYZL4	0.07225
WBP4	-0.2991
PMM1	0.04375
C11orf79	-0.14625
CBLL1	-0.81175
IL1F10	0.6825
VAX2	-0.229
SETDB1	0.5265
LRAP	-0.812666666666667
GCLM	-0.0328333333333333
CPEB3	1.25325
PPM1A	0.885125
INTS1	-0.414
CAMTA1	0.872333333333334
SAMSN1	-2.06325
LOC158830	-2.52566666666667
GMPPA	-0.348
AIPL1	-0.065
IL24	1.24725
BDKRB1	-1.21516666666667
MLF1	2.043
TAF12	0.02975
ID1	-2.339125
THADA	-0.071625
PIK3CB	0.31575
OR4N5	-1.734
TBC1D17	-0.190666666666667
COX8A	-1.037
CDCA4	-1.09825
C2orf44	-0.20775
ZNF534	-0.71
IMMP1L	-0.06075
NIPSNAP3B	-0.461625
FTMT	0.27875
PWP2	-0.597666666666667
MMP15	-0.9092
DNAH11	-1.2515
MTMR14	-0.16725
DNAL4	1.28475
IPP	0.39225
TMEM59	0.669625
C1orf157	-0.069
RGS4	0.0796666666666666
DDX18	-0.586833333333333
SNX6	-0.4215
ZNHIT2	0.053
NCDN	-0.3895
FLJ33534	-0.905
RAG1	-2.30275
OR4D10	0.257
PTPN5	0.226333333333333
POMT1	0.046125
LRRC8A	-0.2852
CYP1A1	-1.412
CAPN1	-0.463666666666667
DDHD2	0.030125
GRIK2	0.16725
GNRHR	0.631333333333333
PPBP	0.0625
HTR3A	-0.788125
SLITRK4	1.57625
ANKRD49	-0.62225
BTF3	0.0489
SARS	-0.216
C13orf18	-0.00466666666666666
CACNB1	-0.211142857142857
QKI	0.187954545454545
SETMAR	0.6525
MAN2B1	0.632166666666667
EML3	-0.77275
ACADL	0.404666666666667
OFD1	-0.146375
DEFB114	-0.1565
CGA	-1.6843
PEX16	-0.0576666666666667
LRRC10	-0.05
GNG12	0.2445
C1orf152	0.0615
CHRM1	0.477
CD53	-0.238
DBH	-0.59875
TFAP2B	4.2615
HIST1H2BJ	-0.61
FAM46D	-0.137
TMEM11	0.15825
C3orf32	-3.16825
PCCB	0.013125
IPO13	0.223
C6orf105	-5.371
COMMD5	0.70475
SUV420H1	-0.5571
LTBR	0.8505
ARHGAP15	-1.484375
HDHD2	-0.30125
TDRKH	0.468833333333333
LOC401052	2.1115
PSG4	-1.55175
GNB4	-0.9403
SPATA4	3.41775
SLC9A3	-0.1325
OSBP	0.410333333333333
NBPF3	0.899666666666667
DOCK11	-0.99
SLC39A5	-1.5065
PRR5	0.6974
C10orf63	0.2015
SMTNL2	-1.238
ADRA1A	-0.03775
ASAH1	2.0277
DOM3Z	0.0696
GIPR	0.4305
AHI1	0.5605
NADSYN1	-0.253333333333333
RGS14	-0.586
IL18BP	0.1676
RTN4RL1	2.37816666666667
ARMC6	-0.264
PSMD5	-0.552833333333333
HK3	0.7885
OR4S1	0.60575
RSU1	1.2127
MAD2L1	-2.87722222222222
EIF4A3	0.0225
DLEC1	-0.437666666666667
E4F1	0.210666666666667
CHMP2B	1.003
CAMSAP1	-0.00150000000000002
RPS21	-1.30416666666667
ARID5A	-0.64125
UBE2N	-0.4717
IGSF8	0.856
MAGEB6	-1.736
ACAD11	-0.526
MGC4172	-0.2985
LMO4	-1.43925
KLKB1	1.0275
HP	-0.7165
HDAC3	0.136
SCHIP1	-0.8975
CLCA1	0.229
OLFML2A	0.83825
C1orf112	-0.4395
KIF19	0.305083333333333
HAPLN4	-0.3922
CXCR7	-0.908166666666667
GOT2	-0.6056
RAB38	-1.522375
DCX	-0.2115
PPM1H	-0.251083333333333
NFYC	0.0548333333333333
KIN	0.306375
ZNF228	-0.024
PLSCR4	1.99516666666667
HIG2	-0.80375
FAM79B	6.6135
C21orf86	-0.4965
KCNK10	0.68525
ZNF738	-1.55475
FSTL5	-1.00766666666667
OR6A2	1.04
OTOA	0.97
EXOC1	0.298875
AHRR	-3.508125
PDAP1	-1.08016666666667
C19orf6	-0.02275
ZAN	0.16875
LY6G6E	0.494
EIF4E2	-0.90475
C20orf198	-0.071
ZNF324	0.89925
CYP3A5	-3.64316666666667
ENTPD7	1.239
MBOAT5	-0.229
GJB5	-1.4495
TTC13	-0.0705
S100Z	-1.11733333333333
KIAA0664	-0.470333333333333
PDGFRB	1.6955
IL17D	-1.2615
OR56B4	0.244
RDX	-2.0855
SLC34A3	0.3925
IL28B	-0.233
JUND	1.8835
CHRNB1	0.384875
CAMK2B	-0.91225
FETUB	-1.48875
CXorf23	1.792625
MRTO4	-1.0895
TTC3	0.9568
NDUFB8	-0.1155
EDG2	-0.33
SEMA3G	0.96425
IL23A	-1.9405
GRHL1	0.8151
LOC441054	-0.741
WDR65	1.008375
PSTK	-1.19825
STOML3	0.3892
R3HDM2	-0.1846
C5	-1.876
SLC2A10	1.04783333333333
C3orf22	0.40625
PAQR3	-1.74076923076923
ANKRD26	-0.1415
HCRTR1	-0.4165
LOC399947	0.516333333333333
PSD2	-0.89875
TIGD2	-0.8155
SCRN1	-0.838125
COQ10A	-0.4815
DDI2	0.097
METTL7B	-0.699
UCN2	0.0455
FAM92A3	-1.939
WDR16	1.39775
ZNF511	-0.376666666666667
ZMYM5	-1.2935
POLR3G	-2.11725
ZNF586	-0.23175
C1orf49	0.0518333333333333
TANK	0.262666666666667
RCAN1	-0.506833333333333
PELI3	0.904
LIMD2	-0.833583333333334
TMEM189	-0.7585
NTN4	1.68975
LOC151300	0.209
CLEC2A	-0.5365
GPR135	0.441875
DPYSL4	-0.8383
JAK2	-0.334166666666667
TSHZ1	0.959166666666667
TM9SF4	-0.43
ZNF264	1.01766666666667
SIRPG	0.340625
BICD1	-0.77175
HERC6	-0.185
METTL5	-1.1275
CASP1	-0.31975
PRRT1	-0.463833333333333
PLA2G4C	2.79233333333333
ICA1L	-0.944357142857143
TPTE2	-0.141833333333333
OTUD7A	0.443666666666667
AQP11	-1.349
APOA2	-3.8205
KALRN	-0.4736
SECTM1	0.83925
IFNAR1	-0.2475
TALDO1	-0.15
RAB11FIP4	0.371666666666667
EIF5A	-1.4465
FAM49A	0.76325
NEGR1	0.585
YTHDC2	1.010875
EHD2	0.09275
NCF1	1.1003
SCRT2	-0.0435
HOXA5	-0.186166666666667
NUP133	0.84775
FGF12	0.1758125
SLMO2	-0.932625
SNTA1	-0.22975
CACNG2	-0.0155
GCM1	1.36975
ELF1	0.268666666666667
TLR5	3.9325
TCFL5	-1.18591666666667
RBMY2FP	-1.011
LOC100125556	0.66225
FAM129B	-0.207875
MAP3K7IP1	0.229
NCK2	-0.163
OXA1L	-0.745
FMO9P	0.8675
ZSCAN12	0.0235
PSMD12	-0.501333333333333
HSCB	-0.66975
CLDN10	-2.945
MGC13053	-0.61325
HPCAL4	-0.989166666666667
ASZ1	-1.26
MEX3D	0.263583333333333
NFAT5	-0.4526
CSPG4LYP1	-0.447333333333333
FBXO3	0.1871
DVL1	-0.347833333333333
CMKLR1	1.32083333333333
TYMS	-3.95325
PEF1	0.86175
ZNF750	0.131
MCM5	-0.9505
MEGF11	-0.833
KCNK7	-0.019
PTP4A3	-0.1065
C1QTNF2	-1.03533333333333
OR6S1	0.428
FAM122B	-0.69575
ZNF551	-1.243375
HBQ1	-1.2525
GEMIN6	-0.298
ARSK	0.23875
RBP7	2.40466666666667
CPNE9	0.17025
DSC1	-0.791
LOC730112	-0.6125
MAP2K4	2.45825
HS3ST5	-1.682
EPB41L3	0.545
TEKT2	1.4385
CDKN2B	0.3585
ZNF480	-0.82025
MAP3K6	0.7022
MAP6	1.27116666666667
HN1	0.14
OR2L13	0.082
SLC16A11	0.525
FAM96A	-0.8395
APOL1	0.28475
C5orf32	0.79525
RTP1	-0.114166666666667
RNF175	-0.854875
ZBTB41	2.224625
AHCTF1	0.5905
SAE2	-0.4355
ITGA2	0.117416666666667
MME	-0.6565
CCDC14	-0.91975
MAST4	2.27271428571429
KRT33B	-0.011
KCTD2	0.449833333333333
WDR26	0.686416666666667
MFI2	-0.157125
NR4A3	-0.6055
ARSA	1.31
UNKL	-0.016
SULT6B1	-0.3715
CCNA2	-2.918
SOX15	0.1745
PPAPDC1B	0.33275
C19orf44	0.8835
MCAT	0.507
ARID1B	0.33425
OR52N1	-0.333
C12orf48	-2.13725
MAGI1	0.368625
NIPA2	-0.7985
GBX2	-1.63725
RSHL3	0.92425
RAVER1	0.0895
C15orf17	-0.3515
SLC30A2	0.61675
ZNF518	0.31
PCYT1B	-1.30375
C10orf114	-1.43075
EIF3H	0.0895833333333333
SLC25A39	-0.207833333333333
KIF1B	0.066375
AMOTL2	0.85475
C6orf120	0.774875
PSRC1	-2.107
PLA2G10	3.27125
KIF5C	0.192
MRPL37	-0.721
C17orf62	0.517666666666667
C9orf135	-1.34833333333333
DUSP10	0.4502
CLCNKB	0.3215
PSMA5	-0.381125
C8orf53	0.568
AMPD3	0.0581666666666667
PIAS1	-0.14625
ADCYAP1R1	-0.0245
GYLTL1B	-0.7455
CDH20	0.128833333333333
FBXO7	0.00525
TMEM134	0.278833333333333
FLJ14213	0.746333333333333
ZNF3	0.10825
LRRFIP1	0.221333333333333
CNOT2	0.183583333333333
ABI3	1.95375
ALDH5A1	-0.422416666666667
HNT	2.6253
SERPINA4	-2.7965
TK2	0.448166666666667
STMN1	-1.707
GUCA2A	0.1875
GALNT10	1.25578571428571
DPP6	-0.62375
C9orf93	0.298375
PRELID2	-0.057625
STK39	0.546625
SFTPA1	-0.9645
CKS2	-2.17022222222222
RHO	0.078875
C20orf135	-0.0235
XKR3	-2.076
CR1	0.031375
RPS6KA2	0.694142857142857
C20orf112	0.60375
MRPL22	0.034
C4orf23	0.222666666666667
GADD45B	2.004
KLHDC1	1.63533333333333
C2orf48	-2.16
ZNF287	1.841
DAAM2	-1.019
DPPA2	-3.43133333333333
TCTN3	0.6545
DNAJB11	0.200625
FPR1	3.2775
DEFB4	0.343
PTCD2	-0.0448
SMOC2	4.8465
CABP7	0.8
SERPINB11	0.88275
MAGEF1	0.79275
NDE1	0.642166666666667
ITGA10	0.3575
FSHB	0.5675
ANXA2	0.795375
HORMAD2	0.01
HLCS	0.407
MCF2L	1.60858333333333
FH	0.205375
TBC1D24	1.79975
KIAA1505	2.23075
LGALS2	-2.05975
CNBD1	0.1575
SYNPO2L	2.085
PTPN23	0.457428571428571
C1orf183	-1.00466666666667
MAGEA8	-3.54225
DGCR8	-0.643125
GSR	-0.4225
PAQR7	0.091
ZNF676	-0.414
CACNA1C	0.268
SP7	0.091
PDCD6	0.13375
NRN1L	-1.73
BRI3BP	-0.120083333333333
KIAA1183	0.8765
ASB4	-0.0075
CCL23	0.7997
OBSL1	-1.176375
SLC12A7	0.64525
KIAA0240	1.486125
CD1B	-2.98066666666667
FCGR2A	1.5475
MDC1	-0.487
HTR1A	0.112333333333333
OCEL1	0.92
ATP11B	-1.048875
FBXO34	-0.0413333333333333
PCDH12	2.96866666666667
RPE	-1.3665
C17orf74	0.1225
CSDC2	0.297333333333333
PET112L	0.443
TMBIM1	-0.372125
P2RXL1	0.269
TCHP	-0.886
TRMT1	-0.859666666666667
F2RL2	0.484916666666667
LRRC32	3.04083333333333
IMPG2	0.384
BGLAP	0.116
LOC493869	-1.15291666666667
MRAS	1.46725
SLC35F5	0.01175
CBWD1	0.0525
AXL	-1.7365
ATP2C2	-0.567
TELO2	0.25375
PNPLA3	-3.46275
PCDHB14	0.29075
CD276	-0.01575
KRT80	-0.898125
DUSP28	0.165
CSNK1E	-0.28325
SRP14	1.066
KCNQ4	-0.196
KRT72	-0.1665
CCDC117	0.1775
C6orf89	0.4865
TUBB2B	-0.971
RTN4IP1	-0.3615
CR1L	-3.93
CEND1	0.086875
C12orf41	-0.535166666666667
RNF31	0.04325
UBN1	0.773166666666667
C17orf32	0.598
SLC5A7	1.15675
GPR92	0.666666666666667
ESAM	1.99
CTNNA1	0.973083333333333
HRBL	0.0691
CBX4	1.0095
TMEM182	-0.6925
SH3TC2	-1.103
IL10	0.383333333333333
PXMP4	0.64
RNF167	0.563
PAK7	0.381666666666667
ETV3	0.005
ATPIF1	-0.192833333333333
LOC554207	-2.03183333333333
OR8H1	0.2925
WDFY3	1.267375
DPM1	-1.35525
GPSM1	-0.7275
WDR92	-0.14
LRP1	0.526833333333333
ANKH	-1.248375
THUMPD3	-0.574
POLR1B	-0.7525
OLFM4	3.77866666666667
RAD9B	-0.0975
TSPY2	-3.14
PAX6	-1.3935
SCG2	-1.484625
SLC17A6	0.3805
FMO3	2.210125
PADI4	-0.0265
TUBB4	-0.3277
NLK	-0.69825
POU4F3	-0.84
SDF4	-0.371
ITGBL1	2.50666666666667
NETO1	-1.307375
TAP2	0.000875000000000008
ABBA-1	-0.26025
GNAI1	-1.03675
VPS4B	0.1425
NOPE	-0.5348
GALNT6	2.80766666666667
SESN1	0.771
GBE1	-1.92344444444444
CLASP1	-0.0715
RASGEF1B	0.268
ACOT11	-0.278428571428571
AFAP1	1.109
OR2H2	0.209
DPY19L2P1	-1.1125
DZIP1	-1.89225
SEC22C	0.195833333333333
GPR161	-0.759833333333333
RNF146	0.31425
WDR74	-1.119
GALP	0.0975
PURA	2.1365
DNPEP	-0.0676666666666667
RP11-78J21.1	-0.77775
ERBB2	2.0615
FANCM	-0.633333333333333
NEO1	1.09283333333333
DDX3Y	-4.8142
RPS3A	0.037875
MXRA7	-0.334928571428571
LGALS3	-0.502
GLT8D1	0.557
CFL2	-2.32133333333333
UPB1	0.2585
NAP1L5	0.208625
CLDN14	-1.824
DHX38	-0.86325
BTBD1	-0.8705
TARS2	1.10183333333333
ABCF1	0.1118
FCF1	0.786833333333333
LRRC49	-0.03525
GUCY1B2	-1.991
C1orf177	-0.0576666666666667
SMARCA4	-0.337357142857143
LRP8	-3.5655
TAGLN3	-0.40175
MRPL14	-0.177
TTRAP	0.23125
ZDHHC20	0.1795
NFE2L3	-0.44825
KIAA1377	0.8065
PALMD	0.8632
TMEM43	-0.22025
TTL	-1.224375
STAT5B	-0.412833333333333
SSB	-0.729375
OR10H5	0.619
SLC22A13	-0.94225
AKAP3	0.53625
TIMM23	-0.455833333333333
OAS2	1.31925
KIAA0423	1.32775
TRIM11	0.947833333333333
GLIS3	1.325125
TMEM50B	0.633166666666667
ARHGEF4	-1.30025
DEGS1	-0.199636363636364
TBL1XR1	1.02933333333333
G6PD	-1.323
SP140	-0.232
MUC17	0.0938461538461538
NUDC	-0.0416
DNAJC5B	1.18966666666667
SCARA3	-0.359833333333333
CPA3	5.47016666666667
BCAT2	0.016875
MFN1	0.1596
NRG3	-0.7235
SNX11	0.61
PLEKHH1	-0.430333333333333
GPR177	-0.0465
HCFC2	0.123
TCAP	-0.4865
MOCOS	-1.1665
C14orf93	-0.331
PRDM10	-0.517333333333333
SLC16A4	-1.06383333333333
SRGAP1	0.526166666666667
VIP	0.40075
DUSP27	0.838666666666667
LILRA1	0.6265
MC2R	0.221
MGC24103	-0.72825
MBTD1	-0.83
FUT11	-0.487833333333333
USP33	0.0212
C15orf39	-1.63875
MAP3K12	0.011875
PAAF1	-0.634
BARHL1	0.005
FLJ16165	-0.00199999999999999
PIWIL2	-1.91925
SYNE1	0.212916666666667
CMTM4	0.316125
TSPYL1	1.3853
GUF1	-0.181
TMEM157	1.7605
WDR44	0.208
HIST1H3C	-0.02625
DKFZp666G057	2.33675
RNPEP	0.70125
GAS2L2	-0.0388333333333333
ADH4	-4.63125
GRPR	2.29983333333333
FBXL17	0.68375
ZBTB10	0.238666666666667
Gcom1	-0.147611111111111
HTRA1	1.8756
ZNF585A	0.00583333333333333
SLC26A2	0.412714285714286
OTOP3	0.110166666666667
WISP1	2.96288888888889
ATP2B4	-0.0735
FLJ10769	0.27975
CRAMP1L	0.28475
CHST12	-0.12625
RAB22A	-0.000999999999999989
TARDBP	-0.218285714285714
STAU1	-0.3005
CRB3	2.143
MIG7	0.11475
CHMP1A	-0.191666666666667
ZNF160	-0.187625
B3GALT6	-0.19875
BARX1	-1.813
C6orf167	-1.7143125
NXNL1	0.2995
DHX29	0.819875
HADHB	0.401
PLXNB2	0.642
ILDR1	-0.52375
SLC15A3	2.33675
GAS2	-4.08766666666667
C20orf69	0.68675
NUMB	-0.2075
TNIP1	0.27025
MESP1	-0.606666666666667
PSKH1	-0.36575
NSFL1C	0.176875
RHOG	-0.12425
HEY1	-2.8875
KNG1	-2.268375
ITGAX	1.06
LIN9	-0.896
CANT1	0.7365
XRN1	0.757142857142857
CCDC96	1.4667
HEATR6	-0.823833333333333
GNG7	1.04908333333333
RUNX2	0.8388125
SOX1	0.455833333333333
FCRL5	-0.0553
ZNF99	0.01675
FAM9A	0.00899999999999999
SNX22	0.43
MBNL3	-2.70783333333333
ODC1	-2.4938
ADORA2B	-2.70016666666667
NR2F6	0.29025
ZFYVE16	0.382111111111111
SYNJ2BP	0.8308
POLE	-0.796625
E2F2	-1.322375
THRA	-0.00849999999999999
PTGES2	-1.35066666666667
HIP1R	0.259666666666667
TMUB1	-0.399833333333333
ENO3	-2.01575
RSPH10B	0.2465
CXorf39	0.800875
IRGC	0.153
GPR109B	-0.11925
FLJ13305	-0.002
LCE3A	-0.879
TNFRSF18	0.225666666666667
DET1	0.208
TRPM3	-0.23575
C16orf79	-0.8345
FECH	-0.503833333333333
RAP2A	-0.401666666666667
CRIP1	3.281
AZIN1	0.36725
SLC7A7	3.03575
IL10RA	0.2636
TMEM64	0.69875
CDC42EP4	1.1666
C16orf58	0.2356
ARG2	-2.50125
POU5F1P4	-4.53625
FAM62B	-0.017875
DNAH8	-2.2806
ASH2L	0.094
TSLP	-3.18083333333333
CNTNAP5	-0.557833333333333
TMEM16C	-0.1485
IFNA14	0.0705
SLC1A3	0.332625
CABYR	0.7395
BCL7B	-0.0662
NUDT13	-0.878166666666667
C13orf28	0.029
C1orf53	0.28775
ARL6IP4	0.1461
RPL35A	-0.0075
EMR3	0.2485
RAB40C	0.653083333333333
SLC41A1	-1.02933333333333
LRCH1	0.223
LY6G5B	-0.3135
FAM124A	-0.567
MGC10981	-3.82916666666667
CLIP3	0.0045
MAP4K2	-0.649833333333333
CHIC1	0.54525
SULF1	3.01066666666667
C20orf30	-0.2475
PRDM5	-0.8365
ELOVL1	-0.029
C11orf48	-0.513375
SLC39A10	0.67075
KCNV1	0.36725
ACP1	-0.900166666666667
ZMYM2	0.250375
B3GNT6	0.000833333333333334
C9orf69	-0.36775
C2orf15	0.2055
C20orf166	0.7295
HSP90AA6P	0.5215
EDG7	-0.357
NEURL	0.108
LPL	1.861
CLEC2D	-0.0769285714285714
GRRP1	1.494
CD8B	-3.0419
HIST1H3D	-0.224833333333333
SLC6A12	0.10825
FAM27L	-0.068
CD84	1.3197
RASA1	0.408
PHKG1	-0.008
MAGEA11	-1.555
IMPA1	-0.7587
NPM3	-1.67925
RARRES1	1.87525
SH3BP1	-0.136125
B3GNTL1	-0.2
ARPC5L	-1.049
KLHL26	0.6305
SIM2	-0.5855
GJC1	0.2645
C20orf194	0.6135
EXO1	-2.11075
SLC2A2	-2.457
LOC285074	-0.8535
LRG1	3.02275
KIRREL	0.4445
PIK3R1	2.22621428571429
C4orf34	0.92325
MAF	-1.32872222222222
ADCY4	3.10833333333333
ZMIZ2	0.5311
SLC46A3	0.988
STAMBP	-0.137
CCDC16	0.50475
MS4A12	-0.0955
TCF20	0.65225
LRRC46	2.332
C20orf152	0.3035
MRPS6	-0.76925
ABCB11	0.1855
KCNC2	3.0705
CDH19	-1.58183333333333
C9orf123	-0.397666666666667
SSH3	0.897625
LDLRAD1	-3.0695
CCBE1	-0.65725
ZNF135	1.902125
TAAR1	0.246
WFDC12	-0.033
CCDC42	0.165
FLJ12529	-0.52775
PER1	-0.716333333333333
TIMM50	-0.243166666666667
SMARCAD1	-0.1415
FAM26C	0.053
TP53TG3	-1.016
SH3RF1	1.6813
LMCD1	2.83475
GPR63	-0.6045
FLJ21986	-2.392875
AIFM3	0.5095
MICAL1	-0.130166666666667
BLZF1	1.1055
IQCA	2.18966666666667
PCDHGC3	-0.4945
SAC	0.340666666666667
BCL6B	2.07966666666667
DDO	1.34575
MARCO	1.82325
DCHS1	1.10583333333333
C1orf170	0.346
CD200R1	0.358166666666667
C22orf15	-0.349
SEPT11	-0.109333333333333
ADNP	-0.033
UST	-1.6474
C13orf34	-2.05466666666667
RFFL	0.379714285714286
APBA3	-0.0305
C2orf60	-0.8825
CUTL1	0.0294
PMS1	-0.94025
ZNF689	-1.755
EIF3E	-0.527833333333333
IL9	-0.3208
RPL31	-0.527125
LY9	-0.087
ATP2B3	0.12025
KDELR2	-0.241708333333333
TFCP2	-0.012125
NLRP12	0.413
FLJ45422	0.6705
TLE4	-1.3398
ZNF570	-0.3175
FLJ43806	-0.432
TLK2	-0.181
CIR	0.31175
MARS2	-0.9045
COL24A1	0.12275
SDF2L1	-0.0345
HIBADH	-0.155
IGFBP3	-2.56828571428571
C12orf23	0.299875
PSPC1	-0.44525
C20orf43	-0.029
TRAV20	0.473
ARHGAP24	0.183
KIAA1975	1.609625
C1QA	2.9987
DNTT	-4.259
C10orf6	0.406333333333333
C11orf41	-0.28125
HNRPF	0.11175
COL11A1	5.80333333333333
UBAP2	-0.257833333333333
CDKN2AIPNL	-0.3795
C20orf174	2.1075
SPRED2	0.2165
PLA2G12A	0.864166666666667
ICEBERG	-1.6905
SCN10A	-0.6665
C11orf65	-0.34275
GBP5	2.74725
PITPNC1	-1.736
POU3F3	0.545
NCOA7	-1.114625
LIN7C	-0.5235
LOC348840	-0.6495
NKX2-2	-1.81625
ANKRD13D	-0.269125
LOC123688	-0.56575
FUT2	0.145
TAAR8	0.468
FZD4	0.5565
PNMA3	-0.8715
OR4L1	0.258
WIT1	-1.41625
EXOC3L	0.84925
ATPBD4	-0.9567
KRBA1	-0.293
UBXD6	0.223
HOXB7	0.117142857142857
C7orf23	-1.0305
UNQ338	0.7365
STAB2	0.13875
CDC20B	-0.03375
IRF9	1.685
CENTG1	0.206583333333333
TNPO2	-0.6285
MCPH1	0.68475
BMS1P5	-1.01075
SLC26A7	0.7615
HIST1H3J	0.873
C9orf3	-0.5943
LBH	0.338375
MYO1D	1.051625
PTDSS2	-0.1055
NFU1	0.1545
DEPDC4	-1.23725
WNT7B	1.866
GLP2R	-0.1345
SETD4	-0.5472
DYNLT3	0.8542
FKBP11	-1.1335
SESTD1	1.33716666666667
FLII	0.60675
RPS16	-0.2268
CHPF	-0.4365
CSNK2A1	-0.353
SUMO1P1	-0.48225
FKBP6	-0.813
ZNF214	1.62716666666667
TWIST1	1.54033333333333
DDX56	-0.585666666666667
TRAM1L1	2.0465
EPO	-3.16533333333333
MRPS18B	-0.4065
ZNF682	0.332666666666667
RPL14	-0.607166666666667
MAFF	-0.48625
LOC51136	-0.24075
LY96	-0.53125
DDX20	-0.6945
ABTB1	1.115
ARL5A	-0.0693
CCT6A	-0.99425
HEPACAM	-0.709333333333333
EHHADH	-0.428166666666667
RBAK	0.442333333333333
CGB1	0.22925
ITGB5	0.7465
YIPF3	0.59125
FKBP2	-0.07725
NR1D1	-0.5609
TMEM110	0.263
NEK2	-1.11783333333333
PRAMEF8	-2.851
C20orf52	-0.354333333333333
PCDHGA3	-1.526
VWA3B	0.1585
NDUFA5	0.18025
THAP9	-0.4865
FLVCR2	-0.7825
AP1S1	-1.4595
SMAD6	-1.017
SAV1	-0.0855
SAT1	0.912875
ZNF251	0.521125
ADAMTS7	0.1297
RPP38	-0.16325
C1orf211	-1.494
YPEL2	1.34035
RBMS1	-0.90875
ZNF445	-0.0998333333333333
NRXN2	0.665833333333333
PGBD4	-0.22925
UGT2B28	-2.5545
WBSCR16	-0.6226
NLRC3	0.52275
ASTL	0.194
ST6GALNAC1	-3.005
ZADH2	-0.128625
MLLT4	0.737416666666667
ARL6	-0.0338333333333333
MEF2C	0.278
CBFA2T3	-0.3235
AFF3	1.24664285714286
COG7	0.615
MYB	1.41066666666667
PLXNA3	0.4085
XRCC2	-1.5845
MMS19	-0.164125
ST8SIA5	-0.39625
CHPT1	0.470833333333333
KIAA1712	-0.8185
OR6X1	0.399
ACTR3	-0.369875
UGCG	2.17516666666667
OR4P4	0.734
ZAP70	-3.1635
LPP	1.92475
ZNF485	-0.40575
PTPRCAP	-0.6365
IL12RB1	0.17825
ATRX	0.5957
CHST8	3.66675
C14orf109	0.25175
ARV1	0.69375
NMB	-1.24257142857143
COX5A	-1.437
EIF6	-0.542
MPPED2	-0.541833333333333
SEMG1	-2.4095
CHRDL1	0.9265
TRAF3IP2	1.105
WNK2	-0.73475
LILRA4	1.43283333333333
LAMA2	4.10525
PXT1	0.1795
RLBP1	-2.97525
CD300C	0.25425
SLTM	-0.096
FLJ10404	0.0690625
APOBEC3D	-1.81466666666667
RENBP	0.047
ATXN7L1	-0.11625
NID1	0.03125
TUBGCP3	-1.151875
ITIH5	1.22
CCDC110	2.4035
C8A	-2.586
MGC87042	-2.507
HOXC13	2.6195
TFDP2	-0.8865
HCP5	0.869
POLI	0.01025
UCN	0.063
ZNF764	0.9475
C8orf45	1.60025
FHL3	-0.462
SPATA5L1	-0.96075
MMRN2	2.4115
NDST1	0.553666666666667
COL20A1	-0.291166666666667
ZNF248	-0.6085
PELP1	0.0623333333333333
MBL2	-2.40616666666667
RNF41	0.33575
C5orf24	0.971125
THOC5	-0.459625
SERINC3	0.269
RP11-151A6.2	0.25725
CDCP2	-0.044
HIST1H2AA	0.47125
C11orf75	-0.0778333333333333
FKBP7	-0.3215
DDOST	-0.47625
GPNMB	-0.0176666666666667
TTF2	-1.31283333333333
KCNT1	-0.244333333333333
SLC39A14	-0.583125
NGRN	0.3634
GPR137B	1.4065
MECP2	0.39075
PSMA1	-0.935
C16orf73	-4.49
TMEM60	-0.212333333333333
CSN3	-0.788
NOS1	0.351833333333333
RAB7L1	0.3355
YBX2	-0.0145
KIAA1166	-0.32125
FUBP3	-0.908
ABCG1	0.0455
ACACA	-0.528583333333333
ARL11	-0.0639
ATOH1	0.15
ODF1	0.00616666666666666
CREB3L3	-1.84883333333333
TMEM127	0.942571428571428
DSCAML1	0.45625
PLN	1.87383333333333
LYPLA1	-0.0220833333333333
PRDM9	-0.767
SASP	0.111
PLUNC	0.141333333333333
INTU	1.27425
HISPPD1	-0.05225
LNPEP	0.724166666666667
YARS2	-0.962666666666667
APCDD1L	-1.3945
ZCCHC4	-0.3484
FBXO22	-1.17466666666667
TTLL13	-0.2605
