Hybridization REF	TCGA-B6-A0WT-01A-11R-A109-07
RBM42	-0.410333333333333
HCN2	0.439
EFHB	-0.00883333333333335
RUSC1	0.7385
GRIK5	-0.223
USP21	0.447333333333333
ATAD3C	0.36875
ORMDL2	0.617
PRSS7	-2.879
PSAT1	-6.2285
FLJ13195	-0.525166666666667
TBC1D1	0.551166666666667
IFNG	1.0165
OTOS	0.834833333333333
ZNF773	0.554166666666667
EMD	-1.05275
RETN	-0.982
CCL8	3.1465
APH1A	-0.594
COX18	-0.268375
GTF2IRD2	-0.149
CCDC82	-1.87983333333333
PAFAH2	0.7411
NPEPL1	-0.5026
RP11-114G1.1	1.51
TP53INP1	1.343
ZNF300	0.0593333333333333
FOXL2	-3.11925
LARP2	0.150666666666667
LATS1	-0.06375
HTR6	0.369
SPOCK2	-0.1915
RNF144B	2.8105
HTATIP2	-1.785375
MGC10334	0.355333333333333
CENTA2	1.97733333333333
FGF2	-2.07575
FXYD7	0.117
PHYHIPL	-2.6395
GPR34	4.6275
DDX6	-1.01983333333333
OR10W1	0.2925
LHFPL1	-0.0135
ZNF313	-0.487
VPS28	0.7795
AP3M1	0.7792
AKR1CL2	-0.911
TRAF4	-0.228375
OR2B11	0.121
C19orf12	-0.0725
AKAP9	0.966
C1orf62	0.32425
SLC20A1	-1.061
FAM112A	0.08625
LDB2	0.8395
MRPS23	-0.65025
KLK5	2.830875
SPTB	-0.6147
EFEMP2	0.718
EFNB2	1.671875
PCM1	-0.733071428571429
NMNAT3	3.0855
TSG101	0.426166666666667
C8orf40	1.20666666666667
NOB1	-1.1835
ABHD3	-0.509
GTF3C4	-0.017875
PIGN	0.422833333333333
GALNTL1	1.44475
AEBP1	2.75325
OR9Q1	1.2935
ANKRD2	-0.27975
CCL28	-0.71825
TRIM38	1.21566666666667
TMCC1	0.564416666666667
SMG5	-0.034
LRRC7	0.3865
NCAPD2	-1.7395
C6orf153	-0.36225
C1orf74	0.96975
OTUD6A	0.106
DCP2	-0.4875
TMEM24	-0.63975
RPL18	-0.0773333333333333
TMEM177	-0.0075
LRRC37A3	0.7425
C1D	-0.056
LDHC	0.19325
UBE4B	0.383333333333333
NIT1	0.688125
BTN3A3	1.2925
RASD1	0.229375
COMMD3	1.9635
SHFM1	-0.78125
BIRC8	0.53875
DUT	-0.7625
C12orf51	-0.5845
LRRC59	-0.717333333333333
LY6H	0.64275
WDR22	0.601166666666667
EDEM1	-0.0637142857142857
ADH1A	2.2105
PANX2	-0.1114
CYP11B1	0.3075
CDC73	0.1095
GPR172A	-0.10975
GSTM3	2.738
KCNA5	-0.48425
SERAC1	0.498
NFATC2	0.0655
ANAPC5	0.0655
C15orf24	0.24775
NFATC2IP	-0.281833333333333
TNRC6C	0.294833333333333
MGC102966	-0.7615
FGD5	0.728833333333333
MED9	0.26125
RAB13	0.4025
C15orf49	0.024
CRYGS	0.6345
C12orf53	-0.4604
LOC283693	-0.4815
COX6B2	1.00225
PHF14	-0.33
FAM3A	-0.708125
RPL13	-0.6075
PRDX2	0.3735
FLJ34047	-1.02575
PRMT3	-0.30425
KCTD19	-1.048
TRIM10	-0.6745
MGC26597	0.103333333333333
GCNT4	0.2495
GPRASP1	0.40725
CDKN1C	-0.652916666666667
RHBDL2	1.6639
HSPH1	0.03425
AQP1	2.6025
COL17A1	0.079
GFAP	0.286375
CDC16	0.675
KIAA1614	-0.4405
C6orf118	-0.6415
ZSWIM5	0.371
FAM83F	3.3855
LYNX1	0.4993125
SYNPR	0.22725
XG	3.2655
PRSS16	-2.09525
KIF13B	0.943785714285714
PCDH9	-1.550875
HIST1H2AH	1.10033333333333
RBM18	-0.7495
ZNF626	0.690625
HEXIM2	0.449
ITFG1	-0.183
TUBG2	-1.0595
SFRS7	-0.258083333333333
C9orf14	-0.9685
EXTL1	0.9695
GBP3	1.89816666666667
WDR5	-1.38925
RARG	0.158
MYO7A	-0.194
CECR6	-1.12275
C13orf3	-1.3725
SFRS18	-1.11925
ACVR1B	0.255666666666667
PSMD1	-0.1693
C7orf31	-0.390666666666667
ILVBL	-0.48275
IFNGR1	0.56475
RNF186	0.73975
NOL9	-0.8395
MAGEL2	1.2495
SLC29A2	-0.55775
NHSL1	-1.98875
RBMX	0.2175
PSORS1C2	0.34425
RAD51L3	0.14125
LCN6	0.723
ORAI2	-0.4635
BRUNOL6	0.0264
OR4K5	-0.2715
CDC123	-0.44475
MSLN	-2.37583333333333
WWTR1	-1.24433333333333
ZNF700	-0.137666666666667
COBL	0.32525
PPP1R16B	0.059125
GAS7	0.6718
MDN1	-0.7165
HAAO	-0.0535
C9orf68	2.05875
TNFAIP2	0.814625
FOXN1	0.0325
hCG_2033311	0.282166666666667
ATP6V0D2	0.9216
RPL41	0.3045
SLC38A1	0.15925
ARHGAP6	-1.11716666666667
ADAD2	0.227
PHF20L1	0.1554375
MCM3AP	-0.0563333333333333
ST3GAL3	-0.150333333333333
SNX1	0.836666666666667
ELF5	0.29725
PARP3	0.80075
RBM8A	-0.121875
LINGO4	0.3835
ITGA9	0.411166666666667
ZFR	0.26025
ACSL6	-0.334625
FLJ20699	0.4454
DAOA	0.08675
FABP4	3.004
KCNB1	-1.9345
CANX	0.1539
SLC25A28	-0.219
ADIPOR2	1.950625
ECHDC2	1.937375
SMA4	1.02775
FRZB	3.6105
PABPC1	-0.9765
DMRTB1	0.254142857142857
APOBEC3G	1.1525
CATSPER2	-0.733333333333333
CUEDC1	0.023
STARD9	-1.337125
CLDN8	3.816125
LOC23117	-0.311227272727273
E2F6	-0.011
TMEM126B	-1.52366666666667
DPY19L4	0.129
GIMAP5	2.09383333333333
NDUFA9	-0.166833333333333
FAM77C	1.979
CTPS2	0.52325
LOC51035	0.151625
WDSOF1	-0.91825
EGLN3	-0.83475
PITX3	0.400166666666667
OR52E8	0.379
GRM4	0.069
KLK1	-2.75016666666667
GPM6B	-0.7185
RRAGD	-1.97816666666667
PAGE5	-3.121
UCHL5	-1.692
ULK3	-0.3715
AIM2	0.11
PNO1	-0.752166666666667
OR2F2	0.94
GNAT2	-0.4615
SIX1	1.76025
ST13	0.491
ZBTB44	-0.0185
TIMP2	0.4
ZMAT4	-1.00975
GTF2IRD1	-0.170666666666667
ZNF19	1.78116666666667
ZNF714	-0.36325
RSC1A1	0.1015
C9orf80	0.115
PSMA8	-0.115833333333333
TMEM141	1.01725
COX4I1	-0.0382857142857143
CTAGE1	0.8744
DTWD1	-0.56025
HSD11B1	0.083
KRT6B	4.405625
ARID4B	1.140125
LHFPL3	0.051
WWP2	0.0401666666666667
ZNF326	-0.161333333333333
RGPD1	-0.837
CTSH	0.748
FASTKD1	-1.048375
PAF1	0.5541
TTC9C	-0.43475
IFT57	0.4731
PRSS36	-0.164
IL20RB	-2.4415
ZNF592	-0.157166666666667
DCTD	-0.00680000000000001
CFP	0.61875
MFNG	-0.817625
JMJD2B	1.26225
ALDH3B1	-0.942625
THSD4	2.0335
KCNJ5	2.51016666666667
LMNA	0.558
TBCD	0.09325
ZNF250	0.362333333333333
CASQ2	0.593833333333333
PEG10	-1.29775
PRAME	-5.7488
NP	-0.7165
TRIM59	0.189166666666667
ZNF12	-0.231375
XTP3TPA	0.5095
SIGLEC7	-0.3193
PANK4	-0.2895
FAM70A	-1.347
SNED1	0.44325
HIP1	0.0597
RAET1E	-1.14416666666667
AMAC1L2	-1.267
AHNAK2	0.0870833333333333
TOE1	-0.468
RECQL4	-1.53325
SPRYD3	0.66125
DPAGT1	-0.926
MAGED2	2.998
ANKRD55	0.2535
TRPS1	3.609
DOK7	1.076
TFPI2	-2.73125
GTF2H3	-1.2475
CYP4F11	0.437
LHX2	-4.75566666666667
ATG16L1	0.394666666666667
ASB12	0.418
C1orf116	1.678625
NF2	-0.50525
POM121	-0.4476
PHYHD1	2.5875
TXNDC17	-0.183166666666667
DKFZp779O175	-0.1355
NUP62	-0.054
MYO18B	0.5025
PRAMEF1	0.063
TCBA1	0.658375
TMEM168	0.561
FJX1	0.794666666666667
CLCF1	-0.7095
SEPN1	0.347
IGSF2	0.09725
NUDCD1	-0.842
TFF3	3.7345
NDFIP1	0.703214285714286
CHCHD4	-0.96225
TNR	-0.038
CUTA	1.13266666666667
USP44	-4.079
DPP10	-0.117166666666667
IWS1	-0.1225
PCGF1	-0.0165
SULT1C4	0.1655
NTF5	0.038
PTPN13	1.318
SSTR5	2.7455
SFRP1	-1.430875
IDH3B	-0.181875
SUOX	1.009
TMCO5	0.54475
GOLT1B	-0.17575
MIB1	0.333071428571429
PCDHGB1	0.558
SUSD1	0.4805
ICAM5	-3.572
PAPOLB	-0.42725
URM1	-0.0155
TMEM106B	0.254666666666667
LRIG2	-0.99
SLC27A5	-1.854
CLIC6	5.5447
ZNF420	0.922333333333333
SCN9A	-1.3734
KIAA1909	1.648
ELMOD1	-1.023
PRKAG1	0.483
FAM64A	-1.11588888888889
EEF1G	-0.5221
SMAD5	-0.33125
INCENP	-2.2265
WASF2	-0.217
GARS	-0.8949
CDK10	-0.5382
HLX	-0.3
MDM4	-0.75375
ZNRF1	-0.343428571428571
HHATL	1.39733333333333
FAM21C	0.7162
HIST2H3C	-0.4405
PFDN2	0.143
ZNF200	-0.32875
NDN	-0.099
HBA2	-3.1245
FBLN5	1.35025
PUM1	0.165928571428571
TNNT1	-4.63033333333333
C19orf59	-0.807
HNRPH2	0.915166666666667
RAB7A	0.372
PMS2	-0.5135
BIRC3	-1.21633333333333
NRSN2	0.02175
OR52K2	0.515333333333333
SPOCK1	0.333071428571429
H2AFY	0.43375
RXRB	0.688
ZNF638	0.132
ANKRD45	0.4285
ACTN4	0.1585
FXC1	0.445
EIF2B5	0.45375
VPS33A	-0.11775
PINK1	0.292875
FAM106A	0.432
SKIP	0.8113125
GAPDHS	0.0865
MUM1L1	4.30475
PSTPIP1	0.41925
CNTNAP1	-0.9324
CYP26A1	-0.312
APOL2	0.2399
TACC2	0.8185
COX7A2L	0.205428571428571
HSD17B1	1.1626875
ARRB2	-0.08175
SLC7A6	-0.001
HSD17B10	0.14675
RBJ	-0.044
NUP155	-1.26725
MRPL10	-0.239333333333333
CYCS	-1.24525
CCDC46	-0.288333333333333
TECTA	0.7285
GNAL	-0.359
LPO	0.3405
PEBP4	2.95725
DDX11	-1.809
C18orf12	0.2695
TAF9B	0.227
IMP4	0.149
RPA4	-1.86666666666667
NDUFS1	-0.758
UPK1A	-1.10266666666667
ARRDC2	0.209666666666667
C18orf20	0.6635
AES	0.291857142857143
CD2BP2	0.281166666666667
C16orf54	-0.392
UGT2B17	-1.587125
FGFR1	2.15722727272727
CEACAM6	3.253
CHRM5	0.22125
CERK	-1.214875
AP3S2	0.734642857142857
ANKS4B	-1.43625
CLCNKA	0.452166666666667
ZNF208	0.378666666666667
HLA-DRB5	4.433
CARKL	-1.2175
GOT1	-0.833333333333333
CASP6	0.88
HOXA1	-0.835
RCL1	-0.577
ZNF181	0.688833333333333
RAB40B	0.318
MRPL38	0.10475
LRRN2	2.3785
C3orf25	1.521
OR5D14	0.5395
OR10AG1	-0.524
BET1L	0.5228
FRY	3.79625
AK3L1	-1.39075
CSF3R	1.49483333333333
POLR3K	-0.629166666666667
ATG2B	0.482333333333333
EPS8	-0.0583333333333333
DARS	-0.4715
C10orf56	1.033
DAD1	0.316666666666667
RIOK1	-0.465166666666667
HERC2	-0.486
HSD11B2	1.82633333333333
FAM96B	-0.36025
MGC13057	-1.390875
BSN	0.27675
CAND1	0.2325
HCST	1.2215
ACTR10	0.597
OR8D4	0.989
NASP	-1.5267
COL9A2	0.307
LYZL1	-0.1095
GPC5	-2.799
TBL3	-0.0576666666666667
CENTD2	0.6118
OR5AP2	0.535
TLR1	1.7285
LMO6	-0.17075
ZIC2	-3.97525
CPNE5	1.7985
ZMYND15	1.135
FLJ22374	-0.41325
CCDC106	0.3615
PARP16	0.207
PDIA3	0.2795
C14orf126	-0.46375
CECR2	-1.001
SFRS1	-0.464571428571429
FIGLA	-0.1865
DCP1A	-0.2875
MGC45800	-1.4596
TEKT1	0.177
C10orf67	0.031
CLN5	1.74975
NTN2L	0.2355
GLE1L	-0.054
CES2	-0.0432
GNAS	0.203888888888889
DDX53	-0.781
TSPAN13	2.8785
MRPL52	-0.2713
SPIRE2	-0.594125
TAS2R39	0.45875
SCUBE3	1.1705
UCRC	0.7483
CDKL3	0.259
KIAA1715	-0.3941
ZNF345	0.35275
RTF1	-0.53425
DHRS7	1.39475
RIPK4	-3.37366666666667
EXOSC2	-1.54733333333333
MS4A2	3.839
FGF17	0.128
WDR59	-0.48625
EVI2A	-1.30775
IL17RC	0.6335
HS3ST1	1.7325
ITGB1BP2	-1.382
RBPJ	-0.498
GIMAP1	2.809
INE1	-0.803666666666667
ALDH18A1	-0.3865
TPI1	-1.50125
GATA6	-0.78625
CABP1	-0.143
ZNF484	0.66425
DAPK3	0.409
GJB1	-1.89625
PIN1	-0.316375
SLC6A15	-3.52883333333333
CNO	-0.02075
RIN2	1.758375
FRRS1	0.357
CYorf15B	-3.992625
DMRT3	0.988625
ATAD1	-1.0385
OTUD4	-0.370888888888889
ATOH8	-2.58025
ZSCAN16	2.200375
ASCC1	0.2505
OTUD3	-0.57475
MGC33212	-0.162833333333333
YME1L1	0.049125
RP11-218C14.6	-0.01025
PCBP4	0.29575
TNFRSF10A	-0.76175
CDH10	-3.61166666666667
KL	1.402875
SCP2	0.5105
C9orf119	0.6115
SON	0.251166666666667
MAFK	-0.4815
SBNO2	0.3595
SLC6A6	0.0901666666666667
SC4MOL	0.485375
FAM35B	0.365625
PPP1R9A	0.9925
PDZRN3	0.67125
CXorf20	0.3985
C6orf126	2.603
AVEN	-0.003
FLJ21075	-1.722
C14orf132	1.318625
PCK2	-0.217125
GUCY2C	-0.8825
BARX2	-0.6
PEX11G	1.947
DAO	-0.535
C10orf49	0.159
EDNRA	3.69683333333333
PPP2R5A	0.3395
DDX39	-1.0115
SERF1A	-0.018
ASCIZ	0.5511
FNDC8	-0.094
PTMS	-0.059
PHF7	1.34975
PIP4K2B	-0.1911875
HHLA2	-0.1465
BDH2	0.8887
APOBEC2	-0.13975
PENK	-0.439833333333333
SMAD9	-1.7645
MT3	-0.599
RGL1	-0.00637499999999995
ATG10	-0.53
DLGAP4	-0.0041666666666667
APPBP2	-0.427857142857143
BACE2	-0.1005
LOC339344	0.423166666666667
ZNF395	-1.25925
HIST1H2BL	0.31875
ZNF467	0.580625
SLC25A21	-0.7135
PALM2	-0.352166666666667
NSUN5C	-0.6535
IL5	0.015
CLSTN2	4.34575
ANXA8L2	0.03875
PTGES	1.753125
GDAP1L1	-1.9155
OPRK1	-0.477833333333333
WDR20	0.544083333333333
C12orf4	0.04625
NUP88	-0.9675
XRCC6BP1	-1.0895
FCGBP	0.886214285714286
LEMD2	0.525
NOMO1	-0.66025
C10orf79	1.61075
ZNF79	0.8398
OCRL	0.519
HSPA8	-0.446125
DIDO1	-0.342083333333333
PLA2R1	2.06625
COG3	0.7482
NGDN	-0.91825
CBFA2T2	0.09275
PNOC	0.13275
PRRG1	-0.892416666666667
AGGF1	-0.214928571428571
DPF2	0.68675
YIPF7	0.3495
TRPV5	-0.27775
ZNF322B	1.15475
MED12	-0.163166666666667
CARS	-0.400333333333333
ABCC11	2.48733333333333
C9orf25	0.202
MYH1	-0.5795
FRYL	0.440416666666667
AGTRAP	0.736
MMP27	2.032
ZNF432	0.11475
OR8D1	0.413
OR13D1	-0.265
VWA1	1.7755
STON1	0.02025
IL5RA	-0.452
PERP	-0.3172
C10orf107	-0.399666666666667
TNFSF12	2.004
FN1	1.3115
MTR	-0.7305
PHLPPL	-0.138833333333333
ZNF425	1.72025
DHFR	-1.41866666666667
PPP1R12A	-0.2645
RSPO2	-1.877625
ZNF7	0.24525
ZNF583	1.191
TPMT	-0.504166666666667
GPR132	1.43725
OR2T12	-0.508
SERTAD2	-0.033
ATP1A1	0.3534
FRMPD3	0.62125
ZNF672	0.599
PLXNB3	0.3835
EML5	0.318
FAIM3	0.031
UBQLN2	0.172
SORCS2	2.645
PRIM2	-0.856
ACVR2A	0.554833333333333
YWHAZ	0.291166666666667
PGM2L1	0.6595
GNAO1	0.062
RPL10	-0.1685
RPS6KA6	0.112
PFKL	-0.373666666666667
SH3D19	0.56675
AURKB	-2.45616666666667
ZC3H6	0.4715
DISC1	-0.00466666666666667
FLJ39660	-1.334
TMEM25	1.601875
OSBPL10	-0.190375
CLTCL1	-1.03533333333333
ALG6	-0.27325
CATSPER4	0.597
LRTM1	-0.229
RRAD	2.48583333333333
TIPIN	-2.23775
CARD14	1.200625
RBM9	0.238833333333333
RASSF4	-0.4785
SLC25A18	-0.257166666666667
C6orf58	-0.523833333333333
IGHD	0.3455
PLA2G6	0.11
TPT1	0.42075
SEC63	0.2133
CCDC113	0.9081
TDRD10	0.520375
KIAA1666	-0.4985
TOR1AIP1	0.597916666666667
SYTL4	1.47016666666667
SPRR2F	-1.0525
CEBPD	2.302
SNTG2	-0.2065
C20orf77	-0.598666666666667
TAS2R49	-1.1955
C6orf173	-1.92883333333333
SVEP1	0.0618
PXN	-0.750714285714286
VIL2	-0.0151666666666667
C5orf21	0.25725
DIXDC1	0.39875
GANAB	-0.520666666666667
PDSS1	-1.26975
NGFR	-0.523375
ATP8B4	2.083
BMP8A	0.915
CCDC132	0.358916666666667
GNRH1	-1.56725
OR10T2	0.43175
PDGFD	2.93416666666667
OR6W1P	0.3035
HARS	0.0190833333333333
KRT77	-0.276
AQP8	0.21975
ITGB1	0.5699
ZNF254	0.8266
PAX1	0.113666666666667
PSMC4	-0.0434
ANKRD22	3.42275
PSMD8	0.402166666666667
HTR1E	2.24033333333333
SOX10	-2.3815
OR5B2	1.1665
RABGEF1	-0.682285714285714
MAP1LC3B	0.22425
CYB5R4	0.9795
AGXT2L1	-2.161
FLJ41603	1.456
TRAPPC2	0.288666666666667
FNTB	0.838
FLJ14107	-1.028
AURKAIP1	0.33275
DSE	1.57875
NFKBIZ	-0.154
OSBPL3	-1.977
LOC130576	1.7755
SLC39A9	1.14516666666667
LOC137886	0.67875
RHCE	-3.2495
ATG7	0.906
FAM82A	0.866
FBN3	-0.396
MCFD2	-1.4585
CASP14	-0.1665
EPS15	0.624416666666667
SFRS2B	0.0500833333333333
C19orf47	-0.4025
PLAC9	0.797
GPR23	-0.3975
BTNL3	0.0271666666666667
RGS8	-0.132
GNS	0.708625
ENO2	-2.523
CBX1	-0.9238
PEX26	0.28
LRP5	-1.131
ADAMTSL4	-2.18466666666667
ARR3	-0.379
MAP1A	-0.2375
CD2	3.242
NAV2	-1.2306875
TMEM69	-0.73375
ATXN7	-0.9235
CHN2	-0.075
ZNF781	-0.483166666666667
HAS2	-2.8265
KIAA0241	-0.433
BIC	0.9385
MOBKL2A	0.13125
CYP2C9	0.0925
CNOT7	-0.694642857142857
SFRS10	-0.578
CST11	0.997
FLJ37543	0.4285
NKAP	-0.68325
RUNX1T1	2.5465
EAF1	0.4613
IL4I1	2.24575
LRRC61	0.315
PSIP1	-1.55283333333333
SPRR4	0.552
ZFP90	0.589666666666667
AP2B1	0.407846153846154
SLC30A7	0.69025
C7orf28A	0.0461666666666667
S100B	-3.66866666666667
BMP2	-3.321125
ESR1	3.114
ZFPL1	0.1825
ARHGAP12	0.47325
LRRC19	0.14
ZNF767	-0.582666666666667
NACA	-0.073
OLIG1	-3.08825
PRF1	0.852
LST1	2.4595
SPATA9	0.0996666666666666
CNFN	1.1555
CDK4	-0.6438
TCF15	-2.1675
PARC	0.23675
PPM2C	-0.4975
LOC283345	-1.131
FAM107B	0.33525
DMXL1	0.017625
RBM3	0.472625
HTR5A	-0.730333333333333
SCFD1	-0.4425
EPHB3	3.00875
ROPN1L	1.49233333333333
RAMP3	1.92475
TSPYL5	0.870727272727273
GAP43	-2.414
PAPD4	0.228125
PDE3A	-1.46775
TNFRSF10C	0.626
JMJD5	0.330833333333333
RASGEF1A	0.6163
C16orf65	-0.1608
HIPK3	0.468166666666667
XYLT2	0.3115
XPOT	-1.26316666666667
GAL3ST1	-2.16075
DHCR7	0.02375
AMIGO3	0.711666666666667
FGFR4	-0.335833333333333
CRAT	-0.311375
PPP1R14D	0.252
TRIM14	0.1176
TMPRSS11D	-0.0685
SLC7A11	-3.21992857142857
OR10H2	0.4025
PPM1E	-1.5001
DOCK4	0.538875
FAM127A	0.397125
ENOPH1	0.0415
SLC5A3	-0.2176
ZNF530	0.1921
NTS	-6.73775
FRMD4A	0.100625
BCL11B	-3.38666666666667
PRM1	-0.346
UQCC	-1.3381
S100A16	1.52416666666667
PLS3	-0.23425
WWOX	-0.576928571428571
CCDC23	-0.07875
GTSE1	-1.8165
GP2	3.752
FLJ32549	0.04975
CHIT1	1.969
KLF9	-0.325125
RPS24	-0.3277
MIA	-0.915
FIGN	-1.50425
PYROXD1	-0.374
PCSK2	-0.28925
MRPL9	-0.26
RPL24	-0.6575
C12orf32	-1.205375
HIST1H2BE	0.24
RGS18	1.896
LFNG	2.43125
RAB4B	0.0772
FBXO25	0.130666666666667
TSPAN31	-0.142333333333333
ARL8A	0.515785714285714
C10orf83	0.00800000000000002
OR51B6	0.3435
CNKSR2	0.00925000000000001
C1orf156	0.53575
IBSP	2.309
GFRA2	0.3242
ALKBH7	0.6578
NEK10	0.982
VN1R3	0.214666666666667
LOC91948	-0.4955
CPZ	0.34325
IHPK3	0.347666666666667
COL8A1	1.27475
RBPJL	0.0045
OR10A4	0.24925
CASP8AP2	-0.57625
MMP12	1.55333333333333
OR8B12	0.0855
CDCA5	-2.00033333333333
LIX1L	-1.40325
PEX11B	1.28125
GABRA1	1.1135
HABP2	-0.446
REEP1	1.7635
FBXO15	2.19225
CD68	0.34075
WFDC9	0.5555
GHDC	0.746833333333333
SMARCA1	0.052
SPAST	0.2585
PLXND1	-0.3295
MLCK	-0.9005
INTS5	0.0528333333333333
BSG	-0.476142857142857
PARP8	1.137
TEAD4	-0.634833333333333
ZNF498	-0.64025
TMEM89	-0.332333333333333
DTX4	0.684875
TNRC6B	0.2630625
ARMC2	0.5795
FGFBP1	-2.938
TIMM8A	-1.603
AJAP1	-2.3868
ZNF608	0.512
SLC25A42	-0.50475
SYP	0.591333333333333
MMP11	3.13983333333333
USP40	0.3713
C3orf62	0.9275
MYO1E	-0.3594
LRFN4	-0.74775
XCL1	0.055
GPR155	1.275125
VPS29	-0.510625
CARHSP1	-0.811
ARHGAP20	0.477666666666667
GREM2	-0.403785714285714
CCDC102B	2.128
ZNF577	0.0741666666666667
HDDC2	-0.6975
SHC2	1.7967
NCOA5	0.736333333333333
INPPL1	-0.811
CHGB	-1.2252
IHH	-0.279
DDEF2	-0.400833333333333
DIAPH3	-2.01161904761905
BUB3	-0.19525
GGH	-1.54077777777778
VPS35	1.0621
CNN2	0.50175
ASNA1	0.20175
WDTC1	0.71975
AMAC1	0.161
HAS3	-0.688
SLC1A6	-2.24516666666667
ZNF563	1.184
C1S	4.09625
TCF7L1	-0.799
OR10Z1	0.092
ME2	-0.6275
C6orf151	-0.91425
KPNA4	-0.1339
GLO1	-0.02375
WDR61	0.0733333333333333
CD302	1.28675
SIRT7	-0.274666666666667
C11orf59	0.2535
PKIG	-0.3615
PPIL3	-0.454
CCDC74B	2.16325
ZNF528	0.77
EFNA5	-0.7095
FCGRT	1.89025
NOL4	2.9953
CCS	0.5715
LOC374491	-0.635
MFSD7	2.685
ZNF555	0.222
LIMS3	-2.063
TSSC4	0.642
COL11A2	-1.131
C1orf119	1.16133333333333
BPNT1	-0.608375
CHRNA6	1.6305
C1orf173	2.9413
PLD2	1.3215
ORC1L	-2.47625
SASH1	-0.525625
CDC14B	-0.617375
RLBP1L1	-0.82025
LDLRAP1	0.2347
NAT8B	0.0275
HHEX	-2.235
LGALS7	1.7035
PLCH1	-0.69425
OR1M1	0.226
PRAMEF16	0.174
HECTD1	-0.3135
C14orf39	0.209
TLN2	0.6145
HDAC4	-0.921357142857143
SYCP2L	-3.58825
GLRA1	-0.807
RPS6	-0.54825
hCG_1757335	0.2205
KLHL1	1.0325
CTNNBIP1	1.42133333333333
SCAND2	-0.5995
HMGN2	-0.2513
YAF2	-0.29
BRPF1	-0.35375
LIAS	-0.1905
CTA-246H3.1	-0.06575
SAG	0.13925
C20orf10	-0.5995
HNRNPA2B1	-0.801666666666667
GADD45A	-0.144
MSH4	0.6955
TMEM70	0.03525
HIST1H2AM	0.167375
C19orf26	-0.212833333333333
C1orf50	0.28875
GNG3	0.14375
FTO	0.93175
CALCB	-1.8725
PPP3R1	-0.598875
C15orf42	-1.74325
CCNJ	-1.3985
GNAZ	-0.365933333333333
PSD	-0.2495
FAM57A	-0.88375
STIM2	0.240833333333333
DHX8	0.63075
MOGAT3	-0.60075
UBE3B	0.636666666666667
PLAT	2.51166666666667
C6orf206	0.7255
COPE	-0.0718
EIF3A	-0.5475
C1QL2	-0.0775
IQCE	0.465416666666667
KIAA0182	0.162083333333333
SLC22A7	0.2108
PPFIA2	1.3575
ADAMTS15	1.36
ODZ1	-0.1235
THBS4	1.70183333333333
ARHGAP1	1.6795
B4GALNT3	0.345666666666667
FCHO1	-2.376
LOC440456	0.1675
HOXD10	0.484333333333333
CXCR3	1.94016666666667
CHI3L2	1.8075
SRPX2	2.6145
ZNF132	1.24266666666667
UBAC2	0.75
RPL32P3	0.0275
CBWD6	0.358
ST6GALNAC4	-0.846
KIAA0391	0.598333333333333
LOC388969	-0.45
KRTAP5-8	-0.0983333333333333
ZNF786	0.07175
LYVE1	1.18683333333333
GPR144	0.0525
APOH	-5.527625
TSC22D2	0.0371666666666667
PLCD1	0.018
FLG2	0.936
M-RIP	0.0715
NDUFV1	-0.8935
POLDIP2	-0.119166666666667
RAB3GAP2	0.338
RPSAP15	-0.537
CLEC7A	1.367875
HSPA14	-0.83325
TAAR5	0.14075
FAM132A	0.23275
C2orf43	-0.57025
OR10V1	0.368
SELPLG	0.32875
C1QTNF6	1.88333333333333
OPCML	0.4743
DTYMK	-0.8895
ALDH16A1	-0.148
F13B	-1.118
MGC16169	1.7015
KIRREL2	-1.644
C14orf32	-0.316416666666667
SLAIN2	1.2055
HSD3B2	-0.1285
AMMECR1L	0.1731
LRRC37B	-0.4845
HMG20A	-0.0115
C22orf27	1.0407
FBXL22	0.487
AP1B1	0.321833333333333
TNKS1BP1	0.79575
CD74	3.30625
HSPA12B	1.90833333333333
PLSCR1	-0.0323333333333333
SLC35E1	-0.642333333333333
FEZ1	-1.3195
APOD	3.01425
C16orf44	-0.38375
C1orf166	0.2975
KCTD11	0.09875
NELF	-0.93025
SRP54	-0.00683333333333335
MGC35361	0.04825
GPR35	-1.5245
NRGN	-1.59875
SIGLEC12	-0.038
SCN1B	0.41175
IFNW1	0.28
STAR	-4.4025
HLA-DQA2	4.62933333333333
RNASEH2B	-0.82775
TAAR2	0.009
VAMP5	0.419666666666667
TUBA1C	-0.8305
PIK3R2	0.171375
ARD1A	-0.363666666666667
EBF2	0.708166666666667
CAMSAP1L1	0.793
CYP3A43	0.6125
AKR1B1	-2.00225
KIAA1729	0.14325
KAL1	1.8133
CYBB	0.573625
UXS1	-0.90475
LOC338579	-0.384
C11orf45	0.151
SHB	0.34925
IKZF4	0.416875
NDUFA1	-0.423
HSPE1	-1.13125
C1orf215	0.1315
GPR113	-0.0425
ZNF573	0.395
TBX18	0.7095
GGTA1	4.73225
PCDHGA8	-0.228
RPS6KL1	-0.02725
DPP9	-0.537
SLC43A2	1.382
COPS3	-0.74175
PMPCB	-0.216666666666667
HYLS1	-0.5765
LSM8	-1.20633333333333
PDE6B	1.917
C10orf118	0.2642
OR1C1	1.04616666666667
ZNF415	1.804
OR2F1	0.32175
ZDHHC13	0.0395
FZD8	-0.3438
TCEA1	0.0699
SUSD4	2.180125
C22orf24	0.209
