Hybridization REF	TCGA-A7-A0CE-01A-11R-A00Z-07
MRPS30	-1.414
LOC494141	-0.803
OR2T11	0.557
ORAOV1	-1.2668
ZNF184	-0.610833333333333
TCEB3B	0.825833333333333
ADAM21	0.372
GDPD1	-0.3655
SPINLW1	1.10825
PRR14	0.1215
KCTD9	0.1795
NUDT3	-0.2375
KIAA1822	0.9379
HIST1H4K	-0.107
DFNA5	-0.3495
GABPA	-0.29425
C14orf44	-0.43225
POLB	0.20975
PTAR1	-1.05225
SEC31A	0.2618
TRIM58	-2.07575
TAS2R14	0.7925
VPS8	0.52875
H1F0	-0.7185
PRKCB1	-3.94116666666667
UGT2A1	0.723
TOR1B	-0.5715
LSS	-1.44883333333333
C2orf19	0.3125
HNRNPC	0.120428571428571
TMEM100	1.2435
LOC116349	-0.96
OR51M1	0.524
CCDC142	-0.26625
ISG15	1.8208125
ZCCHC14	-0.406375
CREBL2	0.721875
TGDS	-0.50175
DC2	0.362
CACNA2D3	-0.124428571428571
ZNF429	-0.665875
LYPD6	-0.335333333333333
SUCLG1	0.545333333333333
OR51I1	-0.404
MAGEH1	0.25275
PRPF40A	-0.1955
SMR3A	0.401
SPINK2	-2.321
THAP2	-0.409375
NPY5R	-0.408
IRF4	2.19325
SPESP1	-2.20566666666667
OR10S1	-0.2325
DTD1	-0.43275
TUBE1	-0.31975
DDX19A	-0.112
PDPN	-1.754875
TMEM34	0.99975
MGAM	-0.4495
COL3A1	4.8935
GFM2	-0.2469
OR5A2	-0.3565
PSG9	-0.68725
ARHGEF11	1.35016666666667
IVNS1ABP	0.6663125
SIGIRR	0.248
DUSP19	-0.814875
DNAJC14	0.249
ACSS1	-0.72875
IL1RAPL2	0.4405
C4orf30	-0.84975
SEPT4	1.4785
LANCL3	-2.17525
SPAG17	0.223333333333333
PRDX3	0.0375
HNF1A	-1.71275
P4HA2	1.07525
RFWD3	0.476666666666667
MOV10	-0.36925
DNAJA5	0.130285714285714
LOC729440	0.31675
LOC200383	0.879375
SMC2	-0.6815
MIXL1	-0.8485
TMEM9	0.6625
FAM86A	-0.114
ZNF174	-0.6048
MYH14	-1.4195
CCR8	0.78025
VPS37C	-0.543166666666667
GPATCH1	0.2895
B3GNT8	2.2475
TBX4	1.29225
CNR2	0.171833333333333
PCDH1	0.7395
C5orf29	1.22
OCIAD2	0.9845
PLCG2	1.1985
KIAA0247	1.262125
HRH3	0.1844
CAPN13	-0.3225
CCR1	-0.6336
MGC15523	0.720111111111111
UVRAG	-0.433833333333333
DNAJA2	-0.287166666666667
ITGA2B	-1.12066666666667
CLDN5	2.895875
PTPRN2	-2.12921428571429
ZNF512	0.270666666666667
PSAP	0.663285714285714
CCDC140	-0.05
LRRC55	-0.373
CYP26C1	0.4495
C8orf47	4.56625
LYN	0.0795
DUSP6	-1.077
TGFB3	1.40986666666667
ELK1	0.1934
PCDH11Y	-0.468333333333333
HGD	-2.98725
C17orf58	-0.51625
MYO3A	-0.7225
SERPINE2	-2.3725
AARSD1	-0.15525
C14orf73	-1.266
ADAM33	-0.09725
ZNF491	0.0825
MAPK6	-0.886166666666667
TCN1	-0.198
SLC24A6	0.8005
UBE2R2	0.6235
H1FNT	0.87425
TATDN2	-0.0766666666666667
LILRB1	0.4415
P2RY5	-0.5965
NUCB2	0.00125
C2orf37	-1.14325
SNX27	0.8325
MTA3	-0.086
FOXO4	0.552125
ID4	2.56916666666667
SOX5	-0.579666666666667
PXMP3	0.369875
OR52M1	0.3615
SFT2D3	-0.560125
INA	-2.15716666666667
MCOLN1	1.7665
NFIX	0.8623
CLEC14A	4.73533333333333
HIBCH	-0.189166666666667
PLA2G5	0.64775
TIMM10	-0.747666666666667
MED17	0.6358
COL4A4	0.3915
TPP1	0.127666666666667
GJA3	-2.199
TMPRSS5	-0.60475
AADACL3	0.4575
DNMBP	-1.8265
ENPP5	2.145
NQO1	-1.5011
ZSCAN2	-0.535625
SEC24C	-0.589833333333333
GTF2A1L	0.0965
AXIN2	-2.3397
FAM33A	-1.61208333333333
C16orf13	-0.606875
SPNS2	1.1365
TAF1	0.2025
AP1G2	-0.664666666666667
RBM42	0.399833333333333
HCN2	0.6925
EFHB	-0.217333333333333
RUSC1	1.01383333333333
GRIK5	-0.157
USP21	0.579166666666667
ATAD3C	0.5245
ORMDL2	0.545625
PRSS7	-2.13525
PSAT1	-2.7805
FLJ13195	-1.18816666666667
TBC1D1	0.876666666666666
IFNG	0.70325
OTOS	0.00516666666666668
ZNF773	0.316
EMD	-0.6125
RETN	-0.892
CCL8	4.2115
APH1A	-0.06875
COX18	-0.828625
GTF2IRD2	0.443
CCDC82	-0.498916666666667
PAFAH2	0.8991
NPEPL1	-1.4512
RP11-114G1.1	0.403
TP53INP1	0.199
ZNF300	-1.04383333333333
FOXL2	-2.23225
LARP2	0.11175
LATS1	-0.80675
HTR6	-0.5155
SPOCK2	3.36583333333333
RNF144B	2.78683333333333
HTATIP2	-0.296
MGC10334	0.256166666666667
CENTA2	1.10616666666667
FGF2	0.27875
FXYD7	0.13075
PHYHIPL	-1.787875
GPR34	2.29233333333333
DDX6	-0.316666666666667
OR10W1	0.115
LHFPL1	-0.835
ZNF313	-1.10514285714286
VPS28	0.48625
AP3M1	0.0822
AKR1CL2	-0.1535
TRAF4	0.579125
OR2B11	-0.0575
C19orf12	0.116166666666667
AKAP9	0.0806666666666667
C1orf62	0.65025
SLC20A1	-1.3873
FAM112A	0.73575
LDB2	0.179
MRPS23	-0.57725
KLK5	4.486
SPTB	-0.0578
EFEMP2	-0.9145
EFNB2	1.725625
PCM1	-0.487285714285714
NMNAT3	1.36675
TSG101	0.0138333333333333
C8orf40	0.3785
NOB1	-1.23175
ABHD3	-0.171
GTF3C4	-0.724125
PIGN	0.828333333333333
GALNTL1	-1.04575
AEBP1	0.7725
OR9Q1	0.2665
ANKRD2	-0.0282500000000001
CCL28	-1.176
TRIM38	0.360833333333333
TMCC1	-0.483416666666667
SMG5	0.31775
LRRC7	0.887
NCAPD2	-0.109166666666667
C6orf153	-0.3495
C1orf74	1.9905
OTUD6A	0.4165
DCP2	-0.636
TMEM24	-1.19275
RPL18	-0.845666666666667
TMEM177	0.01125
LRRC37A3	0.0565
C1D	0.104
LDHC	1.12025
UBE4B	0.544
NIT1	0.33775
BTN3A3	0.149375
RASD1	0.846625
COMMD3	-0.10525
SHFM1	0.676
BIRC8	1.296
DUT	-0.1295
C12orf51	-0.168
LRRC59	0.626833333333333
LY6H	-0.29875
WDR22	0.0566666666666667
EDEM1	-0.188214285714286
ADH1A	2.6875
PANX2	-0.0207
CYP11B1	0.4295
CDC73	0.2265
GPR172A	0.5535
GSTM3	-0.390230769230769
KCNA5	-0.09925
SERAC1	-0.135166666666667
NFATC2	-0.193
ANAPC5	-0.532
C15orf24	-0.5085
NFATC2IP	-0.106833333333333
TNRC6C	0.0513333333333333
MGC102966	2.309125
FGD5	0.926
MED9	0.70775
RAB13	0.541666666666667
C15orf49	0.358
CRYGS	-1.2856
C12orf53	-1.8584
LOC283693	-1.0515
COX6B2	0.29975
PHF14	0.668375
FAM3A	-0.113875
RPL13	-0.9779
PRDX2	0.7447
FLJ34047	0.37375
PRMT3	-0.6085
KCTD19	-1.4025
TRIM10	-0.186833333333333
MGC26597	0.839333333333333
GCNT4	0.75125
GPRASP1	-0.6815
CDKN1C	0.648333333333333
RHBDL2	1.9654
HSPH1	0.01425
AQP1	3.0665
COL17A1	0.0102
GFAP	-0.0368749999999999
CDC16	0.602
KIAA1614	0.72
C6orf118	0.59
ZSWIM5	-0.59525
FAM83F	2.589
LYNX1	0.2220625
SYNPR	-0.69525
XG	1.52966666666667
PRSS16	1.822625
KIF13B	0.496428571428571
PCDH9	-0.22925
HIST1H2AH	-0.771
RBM18	-0.5655
ZNF626	-0.131125
HEXIM2	-0.668166666666667
ITFG1	0.345
TUBG2	-0.793
SFRS7	-0.165833333333333
C9orf14	-0.003
EXTL1	0.5885
GBP3	0.3
WDR5	-0.81575
RARG	0.465
MYO7A	-0.22425
CECR6	-0.43825
C13orf3	-1.233
SFRS18	-0.42825
ACVR1B	0.229333333333333
PSMD1	-0.5663
C7orf31	0.583166666666667
ILVBL	1.104
IFNGR1	1.124
RNF186	0.4105
NOL9	-0.5085
MAGEL2	-1.1275
SLC29A2	-0.345
NHSL1	-0.70075
RBMX	-0.373
PSORS1C2	0.67875
RAD51L3	0.5425
LCN6	0.6945
ORAI2	-0.429
BRUNOL6	-0.237
OR4K5	-0.479
CDC123	-0.278375
MSLN	3.55183333333333
WWTR1	0.304
ZNF700	-1.14433333333333
COBL	0.11175
PPP1R16B	-0.345375
GAS7	-1.7612
MDN1	-0.840125
HAAO	-0.5875
C9orf68	1.31725
TNFAIP2	1.59025
FOXN1	0.5775
hCG_2033311	0.263333333333333
ATP6V0D2	0.0877
RPL41	0.143125
SLC38A1	1.17525
ARHGAP6	-0.9885
ADAD2	1.584
PHF20L1	0.1495625
MCM3AP	0.245166666666667
ST3GAL3	-0.771666666666667
SNX1	0.972666666666667
ELF5	4.517
PARP3	-0.209625
RBM8A	0.346625
LINGO4	1.0405
ITGA9	0.0398333333333333
ZFR	0.694
ACSL6	-0.076375
FLJ20699	-0.7351
DAOA	0.08925
FABP4	5.20925
KCNB1	-0.0945
CANX	-0.3853
SLC25A28	0.785333333333333
ADIPOR2	0.360875
ECHDC2	1.81
SMA4	-0.983
FRZB	4.07875
PABPC1	-0.179333333333333
DMRTB1	0.640625
APOBEC3G	-1.776
CATSPER2	-0.652833333333333
CUEDC1	0.1255
STARD9	-0.582625
CLDN8	2.266375
LOC23117	-1.13540909090909
E2F6	-0.0336666666666667
TMEM126B	-0.780666666666667
DPY19L4	0.90925
GIMAP5	2.70816666666667
NDUFA9	1.2005
FAM77C	-1.518
CTPS2	-0.79825
LOC51035	-0.772125
WDSOF1	-0.3215
EGLN3	0.36475
PITX3	0.462166666666667
OR52E8	0.3355
GRM4	-0.431
KLK1	0.9865
GPM6B	-0.123875
RRAGD	0.979833333333333
PAGE5	-2.502
UCHL5	-0.066
ULK3	-0.371333333333333
AIM2	-0.291166666666667
PNO1	-0.3455
OR2F2	-0.124
GNAT2	-0.8355
SIX1	0.419
ST13	-0.627833333333333
ZBTB44	0.166875
TIMP2	0.07375
ZMAT4	-4.05625
GTF2IRD1	0.765833333333333
ZNF19	-0.0706666666666667
ZNF714	0.194
RSC1A1	-0.375
C9orf80	0.003
PSMA8	4.043
TMEM141	-0.41025
COX4I1	0.491785714285714
CTAGE1	-0.885666666666667
DTWD1	-0.76325
HSD11B1	0.0565
KRT6B	6.030125
ARID4B	0.660375
LHFPL3	0.635
WWP2	0.23875
ZNF326	0.588166666666667
RGPD1	-1.2695
CTSH	0.7275
FASTKD1	-0.264875
PAF1	0.386
TTC9C	-0.778
IFT57	0.171
PRSS36	0.2745
IL20RB	-0.9485
ZNF592	0.136
DCTD	-1.395
CFP	0.92275
MFNG	-0.831625
JMJD2B	0.34025
ALDH3B1	0.177125
THSD4	-1.1865
KCNJ5	1.64166666666667
LMNA	0.7115
TBCD	-0.135625
ZNF250	0.012
CASQ2	-0.167833333333333
PEG10	-1.18991666666667
PRAME	-4.0248
NP	0.126125
TRIM59	-0.692333333333333
ZNF12	0.9815
XTP3TPA	0.80975
SIGLEC7	-0.5391
PANK4	-0.23625
FAM70A	-2.95266666666667
SNED1	-1.27475
HIP1	0.6937
RAET1E	0.359
AMAC1L2	-1.337
AHNAK2	-0.280916666666667
TOE1	-0.144166666666667
RECQL4	-1.18825
SPRYD3	0.4625
DPAGT1	-0.212
MAGED2	0.5548
ANKRD55	-0.426
TRPS1	3.33483333333333
DOK7	-1.0235
TFPI2	-2.99325
GTF2H3	-0.9445
CYP4F11	-0.5775
LHX2	-2.13316666666667
ATG16L1	-0.4025
ASB12	-0.0275
C1orf116	3.126125
NF2	-0.70295
POM121	-0.1774
PHYHD1	-0.6497
TXNDC17	0.3315
DKFZp779O175	-0.7225
NUP62	-0.238285714285714
MYO18B	-1.21083333333333
PRAMEF1	-0.5005
TCBA1	0.257
TMEM168	0.609
FJX1	0.5545
CLCF1	0.241
SEPN1	0.4015
IGSF2	1.489
NUDCD1	-0.226166666666667
TFF3	-1.59133333333333
NDFIP1	0.26
CHCHD4	-0.45775
TNR	2.3155
CUTA	0.6765
USP44	-3.45825
DPP10	-0.9945
IWS1	-0.709666666666667
PCGF1	-0.08075
SULT1C4	0.237
NTF5	1.51575
PTPN13	0.23275
SSTR5	-0.7
SFRP1	2.7845
IDH3B	-0.700375
SUOX	0.730333333333333
TMCO5	0.6005
GOLT1B	-0.31825
MIB1	0.0405714285714286
PCDHGB1	-0.547
SUSD1	-0.2295
ICAM5	-2.097
PAPOLB	1.0295
URM1	-0.6242
TMEM106B	-0.159166666666667
LRIG2	-0.46975
SLC27A5	-1.03025
CLIC6	-0.9274
ZNF420	0.302666666666667
SCN9A	-1.8406
KIAA1909	1.64175
ELMOD1	-2.8165
PRKAG1	-0.2465
FAM64A	-0.393444444444444
EEF1G	-0.3778
SMAD5	0.1475
INCENP	-1.85
WASF2	-0.5705
GARS	-0.5491
CDK10	-1.1875
HLX	0.351833333333333
MDM4	-0.8675
ZNRF1	-0.481928571428571
HHATL	-1.805
FAM21C	0.9385
HIST2H3C	-0.885
PFDN2	0.50825
ZNF200	-0.8305
NDN	-2.0155
HBA2	-1.5775
FBLN5	3.795875
PUM1	0.796357142857143
TNNT1	-0.14
C19orf59	0.718833333333333
HNRPH2	0.6855
RAB7A	-0.410333333333333
PMS2	-0.00325
BIRC3	-0.0595
NRSN2	0.140125
OR52K2	0.344166666666667
SPOCK1	-1.43164285714286
H2AFY	1.2205
RXRB	-0.18025
ZNF638	0.568333333333333
ANKRD45	-0.4225
ACTN4	0.0485
FXC1	-0.59375
EIF2B5	0.07525
VPS33A	-0.1445
PINK1	0.606875
FAM106A	0.4165
SKIP	1.3065625
GAPDHS	0.65525
MUM1L1	-2.04975
PSTPIP1	0.13925
CNTNAP1	-1.2081
CYP26A1	-3.23475
APOL2	0.0559
TACC2	1.3685
COX7A2L	-0.326071428571429
HSD17B1	0.1585625
ARRB2	0.05525
SLC7A6	-0.8519
HSD17B10	0.149
RBJ	-0.027
NUP155	-1.07
MRPL10	-0.1105
CYCS	-0.1865
CCDC46	-1.07883333333333
TECTA	0.128
GNAL	0.151
LPO	0.1655
PEBP4	1.5765
DDX11	-1.4775
C18orf12	0.331
TAF9B	-0.212416666666667
IMP4	-0.2545
RPA4	-0.119833333333333
NDUFS1	-0.887
UPK1A	-0.829166666666667
ARRDC2	0.6645
C18orf20	0.1555
AES	1.01257142857143
CD2BP2	-0.345166666666667
C16orf54	0.834
UGT2B17	-1.86075
FGFR1	-0.636363636363637
CEACAM6	-3.2368
CHRM5	0.27075
CERK	-0.522375
AP3S2	0.397214285714286
ANKS4B	-1.13075
CLCNKA	0.685666666666667
ZNF208	0.0135
HLA-DRB5	3.686
CARKL	-1.01325
GOT1	1.52016666666667
CASP6	1.364
HOXA1	-0.629
RCL1	0.659
ZNF181	0.0135
RAB40B	0.959
MRPL38	0.157625
LRRN2	2.511
C3orf25	0.3705
OR5D14	-0.1485
OR10AG1	1.6525
BET1L	-0.2605
FRY	0.76275
AK3L1	-0.07325
CSF3R	2.4375
POLR3K	-1.3815
ATG2B	-0.540333333333333
EPS8	-0.187333333333333
DARS	-0.535125
C10orf56	-1.30916666666667
DAD1	-0.0244166666666667
RIOK1	0.426333333333333
HERC2	-0.65975
HSD11B2	1.73133333333333
FAM96B	0.479
MGC13057	-0.472875
BSN	-0.84025
CAND1	0.242666666666667
HCST	1.609
ACTR10	0.1095
OR8D4	-0.391
NASP	-0.9095
COL9A2	-0.250333333333333
LYZL1	0.8365
GPC5	0.4045
TBL3	-0.691333333333333
CENTD2	-0.544
OR5AP2	-0.11825
TLR1	1.92
LMO6	-0.669
ZIC2	-2.799125
CPNE5	1.0835
ZMYND15	1.7805
FLJ22374	-1.33225
CCDC106	0.19025
PARP16	-0.78725
PDIA3	1.53575
C14orf126	-0.5405
CECR2	-0.9235
SFRS1	-0.678714285714286
FIGLA	0.6145
DCP1A	-0.382666666666667
MGC45800	-0.7389
TEKT1	1.15866666666667
C10orf67	0.173
CLN5	0.06875
NTN2L	-0.2905
GLE1L	-0.2455
CES2	-0.4302
GNAS	1.0465
DDX53	0.9555
TSPAN13	0.3735
MRPL52	-0.7683
SPIRE2	-0.352
TAS2R39	0.19075
SCUBE3	0.9085
UCRC	0.0338
CDKL3	-0.14925
KIAA1715	-0.83
ZNF345	-0.1025
RTF1	-1.276625
DHRS7	0.0895
RIPK4	-0.256833333333333
EXOSC2	-0.795833333333333
MS4A2	0.412
FGF17	0.90825
WDR59	-0.69575
EVI2A	-2.209
IL17RC	-0.337666666666667
HS3ST1	1.025
ITGB1BP2	0.291
RBPJ	-1.2855
GIMAP1	2.283
INE1	-0.6245
ALDH18A1	0.537375
TPI1	-0.076875
GATA6	0.4955
CABP1	0.385333333333333
ZNF484	-1.225
DAPK3	0.823
GJB1	-2.67158333333333
PIN1	0.131875
SLC6A15	-1.95241666666667
CNO	-0.605
RIN2	0.8425
FRRS1	-1.1915
CYorf15B	-3.047
DMRT3	0.653375
ATAD1	0.00099999999999998
OTUD4	0.542111111111111
ATOH8	0.0665
ZSCAN16	0.841375
ASCC1	-0.0725
OTUD3	-0.03425
MGC33212	0.405166666666667
YME1L1	-0.06875
RP11-218C14.6	-0.299
PCBP4	-0.07675
TNFRSF10A	0.268
CDH10	-3.34583333333333
KL	1.157125
SCP2	0.431833333333333
C9orf119	-0.1445
SON	-0.211333333333333
MAFK	1.3375
SBNO2	-0.3095
SLC6A6	-0.73725
SC4MOL	-2.36525
FAM35B	0.1695
PPP1R9A	1.3875
PDZRN3	1.342875
CXorf20	-1.1815
C6orf126	-1.25475
AVEN	-0.5295
FLJ21075	1.4605
C14orf132	0.243875
PCK2	-1.02975
GUCY2C	1.232
BARX2	1.33575
PEX11G	-0.222
DAO	0.523
C10orf49	0.3935
EDNRA	1.28216666666667
PPP2R5A	1.0125
DDX39	-0.1365
SERF1A	-0.39975
ASCIZ	0.3219
FNDC8	0.4145
PTMS	0.399
PHF7	-0.5705
PIP4K2B	-0.258
HHLA2	-0.03975
BDH2	1.8771
APOBEC2	1.01875
PENK	-0.4705
SMAD9	0.842
MT3	2.16
RGL1	0.58325
ATG10	-0.421375
DLGAP4	0.2895
APPBP2	-1.15742857142857
BACE2	1.95185714285714
LOC339344	0.749
ZNF395	0.2164375
HIST1H2BL	-1.2245
ZNF467	0.89525
SLC25A21	-1.6425
PALM2	0.31
NSUN5C	-0.20225
IL5	0.681
CLSTN2	-1.81775
ANXA8L2	1.866
PTGES	2.224625
GDAP1L1	-1.87216666666667
OPRK1	-1.7395
WDR20	0.202
C12orf4	0.65225
NUP88	-0.34775
XRCC6BP1	-0.708166666666667
FCGBP	-0.650071428571429
LEMD2	0.08125
NOMO1	0.895
C10orf79	0.590125
ZNF79	-0.2863
OCRL	0.1555
HSPA8	-0.577083333333333
DIDO1	-0.6575
PLA2R1	0.978
COG3	0.4498
NGDN	-0.68175
CBFA2T2	-0.579
PNOC	-1.78525
PRRG1	0.09125
AGGF1	0.0789285714285714
DPF2	-0.73325
YIPF7	1.534
TRPV5	-0.115666666666667
ZNF322B	0.699
MED12	0.141833333333333
CARS	-0.558166666666667
ABCC11	-0.7905
C9orf25	0.469
MYH1	-0.102
FRYL	-0.688166666666667
AGTRAP	0.2505
MMP27	-0.1895
ZNF432	-0.951
OR8D1	0.3705
OR13D1	0.37375
VWA1	1.227
STON1	-0.2155
IL5RA	0.27875
PERP	1.6793
C10orf107	-1.68516666666667
TNFSF12	1.522
FN1	0.113125
MTR	-0.429
PHLPPL	0.4025
ZNF425	1.00975
DHFR	-0.851388888888889
PPP1R12A	0.16575
RSPO2	0.3045
ZNF7	-0.05775
ZNF583	-0.6805
TPMT	-1.14616666666667
GPR132	0.821875
OR2T12	0.546
SERTAD2	-1.3355
ATP1A1	0.9585
FRMPD3	-0.30275
ZNF672	0.91325
PLXNB3	0.413
EML5	0.4355
FAIM3	0.281
UBQLN2	0.4985
SORCS2	-0.62075
PRIM2	-0.9645
ACVR2A	-0.356833333333333
YWHAZ	0.454666666666667
PGM2L1	0.443125
GNAO1	0.310642857142857
RPL10	-0.3059
RPS6KA6	0.518
PFKL	-0.367833333333333
SH3D19	-0.835625
AURKB	-1.00183333333333
ZC3H6	0.74625
DISC1	0.411833333333333
FLJ39660	-2.356
TMEM25	0.471875
OSBPL10	0.429
CLTCL1	-0.968666666666667
ALG6	0.39625
CATSPER4	0.8895
LRTM1	-0.091
RRAD	0.472333333333333
TIPIN	-0.41125
CARD14	0.446875
RBM9	-0.2035
RASSF4	-0.22825
SLC25A18	-0.4405
C6orf58	-0.335833333333333
IGHD	1.532
PLA2G6	-0.325
TPT1	0.6165
SEC63	1.0155
CCDC113	0.1556
TDRD10	0.172125
KIAA1666	-1.490125
TOR1AIP1	1.12091666666667
SYTL4	-0.620666666666667
SPRR2F	-1.1875
CEBPD	4.6445
SNTG2	-1.96725
C20orf77	-0.618416666666667
TAS2R49	-0.8765
C6orf173	0.213333333333333
SVEP1	0.0113
PXN	-1.04964285714286
VIL2	0.685
C5orf21	0.29475
DIXDC1	-0.121875
GANAB	-0.3155
PDSS1	0.21375
NGFR	0.1215
ATP8B4	0.162
BMP8A	0.753
CCDC132	-0.265583333333333
GNRH1	-0.98175
OR10T2	0.118
PDGFD	0.945
OR6W1P	0.194
HARS	0.156
KRT77	2.49
AQP8	-0.34875
ITGB1	0.5455
ZNF254	0.4192
PAX1	0.224
PSMC4	-0.2919
ANKRD22	1.47825
PSMD8	-0.443
HTR1E	-0.4375
SOX10	-0.0181
OR5B2	-0.245
RABGEF1	-0.0463571428571429
MAP1LC3B	-0.3705
CYB5R4	0.936
AGXT2L1	-1.0745
FLJ41603	2.63383333333333
TRAPPC2	-0.110333333333333
FNTB	-0.3055
FLJ14107	-1.35533333333333
AURKAIP1	0.40325
DSE	2.16225
NFKBIZ	-1.72416666666667
OSBPL3	-1.77883333333333
LOC130576	-2.50075
SLC39A9	-0.207666666666667
LOC137886	0.560416666666667
RHCE	-1.9255
ATG7	-0.402
FAM82A	-0.375
FBN3	1.7015
MCFD2	-1.035
CASP14	0.9685
EPS15	0.295666666666667
SFRS2B	0.53825
C19orf47	0.188
PLAC9	0.1245
GPR23	-1.41
BTNL3	0.2875
RGS8	1.2065
GNS	0.56775
ENO2	-2.1005
CBX1	0.487
PEX26	-0.2885
LRP5	-0.234833333333333
ADAMTSL4	-1.1625
ARR3	0.379
MAP1A	-0.829
CD2	1.90375
NAV2	-0.2849375
TMEM69	-0.83
ATXN7	-0.932666666666667
CHN2	-0.485833333333333
ZNF781	-0.9075
HAS2	-4.2915
KIAA0241	-0.928
BIC	0.9415
MOBKL2A	-0.06825
CYP2C9	0.669
CNOT7	0.411785714285714
SFRS10	-0.05425
CST11	0.68775
FLJ37543	1.759
NKAP	-0.262
RUNX1T1	0.775
EAF1	-0.7734
IL4I1	2.46725
LRRC61	0.819166666666666
PSIP1	-0.53425
SPRR4	1.74
ZFP90	0.913833333333333
AP2B1	0.24
SLC30A7	0.241916666666667
C7orf28A	1.23833333333333
S100B	-1.222
BMP2	-1.017375
ESR1	-1.10241666666667
ZFPL1	-0.62325
ARHGAP12	-0.12425
LRRC19	1.385
ZNF767	-1.033
NACA	-0.7107
OLIG1	-2.504875
PRF1	0.8695
LST1	1.781
SPATA9	-0.338833333333333
CNFN	1.215
CDK4	-0.2649
TCF15	-1.6235
PARC	0.16075
PPM2C	0.89
LOC283345	-0.1065
FAM107B	0.375
DMXL1	-0.395125
RBM3	0.050125
HTR5A	-0.596333333333333
SCFD1	-0.499
EPHB3	2.7775
ROPN1L	-1.8735
RAMP3	0.72275
TSPYL5	1.94118181818182
GAP43	-1.5935
PAPD4	-0.474875
PDE3A	1.62175
TNFRSF10C	-0.24725
JMJD5	-0.480333333333333
RASGEF1A	2.4363
C16orf65	0.430166666666667
HIPK3	-0.0773333333333334
XYLT2	-0.0515
XPOT	-0.765166666666667
GAL3ST1	0.37725
DHCR7	0.13625
AMIGO3	0.321666666666667
FGFR4	-1.53366666666667
CRAT	-1.6475
PPP1R14D	0.73
TRIM14	-0.4399
TMPRSS11D	0.257
SLC7A11	-1.86892857142857
OR10H2	0.76525
PPM1E	-1.2195
DOCK4	-0.85975
FAM127A	0.3585
ENOPH1	0.119
SLC5A3	0.7814
ZNF530	-0.8945
NTS	-6.91325
FRMD4A	-0.33375
BCL11B	-3.7545
PRM1	0.1035
UQCC	-0.7642
S100A16	0.740166666666667
PLS3	0.95375
WWOX	-0.525928571428572
CCDC23	-0.051
GTSE1	-0.636666666666667
GP2	-0.356
FLJ32549	0.0495
CHIT1	1.24425
KLF9	0.8085
RPS24	0.1218
MIA	2.26175
FIGN	-0.74125
PYROXD1	0.756
PCSK2	-0.186
MRPL9	0.4195
RPL24	-0.91275
C12orf32	-0.085375
HIST1H2BE	-1.35825
RGS18	0.95675
LFNG	-0.02075
RAB4B	0.1178
FBXO25	-0.8185
TSPAN31	0.8895
ARL8A	1.27228571428571
C10orf83	-0.243
OR51B6	-0.1955
CNKSR2	-0.3335
C1orf156	-0.01225
IBSP	0.595
GFRA2	0.7761
ALKBH7	0.3532
NEK10	-0.62325
VN1R3	0.100666666666667
LOC91948	0.94
CPZ	-1.677
IHPK3	0.180666666666667
COL8A1	0.73925
RBPJL	1.207
OR10A4	0.2325
CASP8AP2	0.270875
MMP12	2.52233333333333
OR8B12	0.7615
CDCA5	-1.20333333333333
LIX1L	-0.58
PEX11B	1.155
GABRA1	-0.3125
HABP2	0.936
REEP1	-1.33383333333333
FBXO15	-0.1655
CD68	0.57125
WFDC9	-0.1025
GHDC	-0.152
SMARCA1	-0.02725
SPAST	0.0645
PLXND1	-0.676333333333333
MLCK	-0.702
INTS5	-0.204
BSG	-1.09035714285714
PARP8	-1.077
TEAD4	0.583166666666667
ZNF498	-0.237125
TMEM89	-0.0236666666666667
DTX4	1.24225
TNRC6B	0.17125
ARMC2	0.078875
FGFBP1	0.7975
TIMM8A	-0.203833333333333
AJAP1	-2.1367
ZNF608	-0.9335
SLC25A42	-0.100875
SYP	0.578833333333333
MMP11	1.55383333333333
USP40	-0.01
C3orf62	-0.7105
MYO1E	0.3331
LRFN4	1.0705
XCL1	-0.223666666666667
GPR155	0.400625
VPS29	-0.399625
CARHSP1	-0.0055
ARHGAP20	-0.3625
GREM2	-0.5055
CCDC102B	2.0745
ZNF577	-0.190833333333333
HDDC2	0.168625
SHC2	-0.8192
NCOA5	0.0308333333333333
INPPL1	-1.9835
CHGB	-1.5269
IHH	-0.649
DDEF2	-0.166416666666667
DIAPH3	-0.700095238095238
BUB3	-0.856166666666667
GGH	0.542
VPS35	0.4432
CNN2	-0.0201666666666667
ASNA1	-0.0205
WDTC1	0.32
AMAC1	0.346
HAS3	-1.5595
SLC1A6	-1.29783333333333
ZNF563	-0.268
C1S	4.473
TCF7L1	0.77525
OR10Z1	0.9715
ME2	0.4162
C6orf151	-0.280875
KPNA4	-0.00289999999999999
GLO1	-0.934875
WDR61	-0.589333333333333
CD302	0.134
SIRT7	-0.0871666666666667
C11orf59	-0.5965
PKIG	-0.68
PPIL3	-1.574
CCDC74B	-0.914375
ZNF528	-1.20325
EFNA5	1.869
FCGRT	1.8395
NOL4	3.0825
CCS	-1.07675
LOC374491	0.2935
MFSD7	2.7755
ZNF555	-0.2675
LIMS3	-2.1225
TSSC4	0.0901666666666667
COL11A2	-0.6065
C1orf119	0.410666666666667
BPNT1	-0.24225
CHRNA6	-0.4855
C1orf173	1.1043
PLD2	0.685
ORC1L	-1.39075
