Hybridization REF	TCGA-B6-A0IO-01A-11R-A034-07
C21orf74	-3.33
ARPC5	0.762625
LOC126075	1.23825
HECW2	-0.110375
ZDHHC4	-0.41125
ANKRD42	1.718
PDE9A	-1.86916666666667
ABCA8	-0.757
NDUFS2	-0.33225
UBR5	0.093375
BTBD16	-3.13475
LOC554174	0.914
ZNF20	0.8425
KIAA1843	-1.492
WDR17	0.530285714285714
C15orf33	0.8835
RNF113A	0.2495
CAMKK1	-0.3896
CLCN2	-0.10325
ANXA6	-0.743
LOC340069	1.456
EMID1	0.826625
DPM3	-0.424583333333333
ELA1	-0.74
SLC25A13	-0.8396
KRT24	0.00533333333333334
SMPD1	-0.4675
TH	-0.872625
COL6A2	-0.455857142857143
ANKS1B	0.14225
GPR126	-1.535
ZC3H12A	-0.395333333333333
TMEM47	-1.06433333333333
C2orf51	-0.568
C1orf88	3.53233333333333
HSF2BP	-0.0615
AKAP10	0.29175
RPAP3	-0.0455
KLHDC8B	-0.059125
STOM	-0.4158
MUPCDH	-0.165875
C10orf72	0.0728333333333333
PLEKHA3	0.679916666666667
TCP11L1	-0.64475
CWF19L1	-0.1465
SPEF1	0.186846153846154
YSK4	1.742
ELN	1.0078
SAMD8	0.780833333333333
MPI	-1.14116666666667
MEPCE	0.6984
ABCC3	-1.703625
NANOGP1	-4.5455
KCNK17	4.81775
HLA-DMB	4.15083333333333
RRAGA	0.256
ANGEL1	-0.46825
RBM32B	0.0715
CPN1	-2.74825
MGC52282	-0.7787
HLA-A	2.76625
OR9G4	0.219
EDNRB	-2.201125
SCD	0.509
C14orf80	-1.364
BAGE2	-0.33
RABL4	1.10233333333333
RCVRN	-0.7255
SHANK1	-0.9945
NLRP7	-3.83025
CD226	0.3775
STAT3	1.342125
SYNJ2	0.2305
TPCN2	0.303833333333333
WDR36	-0.92675
MBD4	-0.33375
ROBO1	-0.875888888888889
ST3GAL6	-4.26675
SLAMF8	3.35016666666667
ATN1	1.00283333333333
GPR141	-0.5505
KRT36	-1.148
TPH1	-1.844
DDX52	-0.31925
ZSCAN29	0.400666666666667
TRPT1	-0.0893333333333333
DPEP3	0.48125
DENND4A	-0.40825
TSPAN16	-0.6045
PTCHD2	-1.7135
LOC145814	-1.187
CAP1	-0.0866666666666667
EIF5A2	-0.9685
NT5DC3	-1.17225
SEPT9	-0.436625
SEZ6L2	1.54425
EGFLAM	2.9665
VPS11	0.7515
NDUFB5	-0.839833333333333
CIDEA	0.7738
IER5L	0.21225
N6AMT1	1.50475
FAM83C	-0.1895
OXR1	0.9025
IRX1	0.343
DGKB	0.055
GCN5L2	-1.2925
MIR16	0.11325
FBXW9	-0.24125
WDR4	-1.15466666666667
PDC	-1.642
VPS33B	-0.18675
HEXB	0.062
FLJ32214	1.2425
TCEB3	-0.3595
CRLF1	-4.942
ABI3BP	0.0586666666666667
C8orf22	-4.087
PYCR1	-0.81225
KIAA1706	0.31925
CDK5R2	2.349125
WAS	0.057
C12orf60	0.9935
CCBL2	-0.83975
MADD	-0.05525
C5orf34	-1.67375
WDR42A	0.6666
KLF12	-0.522625
HSPA1A	2.27675
ITM2C	-1.83466666666667
DAPK2	4.10383333333333
LOC442590	0.56
SUMF2	-0.04175
CENPA	-1.74769230769231
TMED5	-1.11225
CDH6	-1.3712
BRP44	1.037375
THG1L	0.076
GABRA2	-0.26325
C14orf166	-0.38625
MYL1	-2.78425
TNFSF18	-0.1585
PAP2D	-0.956
PPIB	0.12625
KLHL4	-1.01885714285714
SFN	-0.324833333333333
CCDC127	0.8855
FRAP1	-0.60675
GOLGA5	0.366
SDCCAG1	-0.355625
MGC21675	0.158166666666667
C10orf95	-0.94275
KIAA1345	0.0196666666666667
C1orf163	-0.709
LACE1	0.1975
OR10K2	-0.674
CENPN	-2.08728
TMED2	0.603
UGT1A6	-1.038
ANG	0.12525
U2AF1	-0.1375
CASC2	0.346166666666667
NMT2	-1.1005
OSGEPL1	-0.349125
DFNB31	-1.726
SLC6A20	1.594125
DKC1	-0.3915
FXYD4	-1.431
WDR64	0.1495
MGC5590	-0.325
CREBZF	0.5155
DAZ1	-0.60775
PRPSAP1	-0.99575
GCHFR	-2.11325
TTC7A	-1.353
LOC196993	1.2865
UBD	4.692
S100A1	-0.135428571428571
RPL6	0.542333333333333
DNAJB6	0.27185
NAGS	1.7634
C2orf58	-0.469
KERA	1.0885
MT1X	-0.5599
UBE2B	0.4132
KEAP1	0.66
MST1	-3.236125
OMA1	0.6195
ABLIM2	1.70975
BCL2L13	-0.00475000000000001
JAZF1	0.140666666666667
TMEM63B	1.3845
S100A8	0.0848
ARFIP2	-0.1545
UROS	0.42625
KHDRBS2	0.4265
POLQ	-2.56475
SOAT1	-1.894
SPAG4	-1.57625
MRPS30	1.53066666666667
LOC494141	-0.931
OR2T11	0.0535
ORAOV1	-0.5741
ZNF184	0.491333333333333
TCEB3B	-0.454333333333333
ADAM21	-0.4
GDPD1	0.064
SPINLW1	0.243
PRR14	0.314833333333333
KCTD9	-0.399
NUDT3	0.6775
KIAA1822	0.4028
HIST1H4K	0.872
DFNA5	-3.19775
GABPA	-0.27075
C14orf44	1.51875
POLB	0.425875
PTAR1	-0.9775
SEC31A	0.9869
TRIM58	2.00225
TAS2R14	0.541
VPS8	0.147375
H1F0	1.248
PRKCB1	-3.00116666666667
UGT2A1	0.1695
TOR1B	-0.66625
LSS	-1.10916666666667
C2orf19	-0.6565
HNRNPC	0.0502142857142857
TMEM100	-2.74766666666667
LOC116349	0.676
OR51M1	0.2255
CCDC142	-0.64625
ISG15	-0.4378125
ZCCHC14	0.3905
CREBL2	0.765625
TGDS	-0.84425
DC2	0.139
CACNA2D3	-2.20378571428571
ZNF429	-0.35575
LYPD6	-0.00916666666666668
SUCLG1	-0.234333333333333
OR51I1	-1.115
MAGEH1	2.40725
PRPF40A	-0.382
SMR3A	0.8275
SPINK2	-1.00025
THAP2	0.1365
NPY5R	-0.96975
IRF4	-3.064625
SPESP1	-3.67633333333333
OR10S1	-0.3165
DTD1	-0.65525
TUBE1	-0.11225
DDX19A	-0.58
PDPN	-2.141125
TMEM34	0.413333333333333
MGAM	4.84
COL3A1	5.80488888888889
GFM2	-0.4179
OR5A2	-1.0965
PSG9	-2.1135
ARHGEF11	0.442166666666667
IVNS1ABP	-0.1305625
SIGIRR	0.92925
DUSP19	0.303125
DNAJC14	0.6994
ACSS1	1.1165
IL1RAPL2	0.685
C4orf30	-0.82275
SEPT4	1.0895
LANCL3	-2.53625
SPAG17	3.753
PRDX3	-0.03975
HNF1A	-1.097875
P4HA2	-0.411125
RFWD3	-0.910166666666667
MOV10	-0.31575
DNAJA5	0.579214285714286
LOC729440	0.4625
LOC200383	1.0945
SMC2	-2.975
MIXL1	-1.10983333333333
TMEM9	0.36625
FAM86A	1.437
ZNF174	0.5788
MYH14	-0.48125
CCR8	0.300333333333333
VPS37C	1.659
GPATCH1	1.25333333333333
B3GNT8	2.084
TBX4	-1.094
CNR2	-0.756833333333333
PCDH1	1.34725
C5orf29	3.3935
OCIAD2	1.08775
PLCG2	0.265
KIAA0247	1.6755
HRH3	-0.391875
CAPN13	3.292375
CCR1	-2.0128
MGC15523	-0.0196111111111111
UVRAG	0.876
DNAJA2	0.391666666666667
ITGA2B	-1.1965
CLDN5	3.482625
PTPRN2	-2.35078571428571
ZNF512	0.408
PSAP	1.02707142857143
CCDC140	0.5205
LRRC55	0.766
CYP26C1	0.0905
C8orf47	-1.52675
LYN	-0.481625
DUSP6	-1.39583333333333
TGFB3	2.20106666666667
ELK1	-0.1465
PCDH11Y	-0.967166666666667
HGD	-2.83225
C17orf58	2.23525
MYO3A	-0.364
SERPINE2	-5.36283333333333
AARSD1	-0.07175
C14orf73	-2.682
ADAM33	-0.236
ZNF491	-0.0445
MAPK6	-1.17366666666667
TCN1	1.71833333333333
SLC24A6	1.028
UBE2R2	-0.0805
H1FNT	0.03325
TATDN2	0.0866666666666667
LILRB1	1.066
P2RY5	0.794
NUCB2	1.731
C2orf37	0.5715
SNX27	0.398666666666667
MTA3	0.2785
FOXO4	0.477875
ID4	-0.6885
SOX5	-1.87266666666667
PXMP3	0.616625
OR52M1	0.337
SFT2D3	0.30275
INA	-3.30266666666667
MCOLN1	-0.0195
NFIX	0.6781
CLEC14A	5.55766666666667
HIBCH	-0.643333333333333
PLA2G5	-0.1
TIMM10	-0.54
MED17	0.5257
COL4A4	-1.058
TPP1	0.484
GJA3	-2.7696
TMPRSS5	-2.01125
AADACL3	0.331
DNMBP	0.835
ENPP5	4.80866666666667
NQO1	1.4792
ZSCAN2	1.11075
SEC24C	0.300833333333333
GTF2A1L	-0.261
AXIN2	0.0958
FAM33A	-1.1615
C16orf13	-0.187625
SPNS2	0.4
TAF1	0.18375
AP1G2	0.102833333333333
RBM42	0.378666666666667
HCN2	0.00166666666666663
EFHB	1.7005
RUSC1	-0.0836666666666667
GRIK5	0.1985
USP21	-0.0608333333333333
ATAD3C	1.166
ORMDL2	0.488375
PRSS7	-3.79
PSAT1	-4.297
FLJ13195	-1.177
TBC1D1	-0.488666666666667
IFNG	3.53125
OTOS	0.764166666666667
ZNF773	1.03683333333333
EMD	-0.16225
RETN	-0.7555
CCL8	5.546
APH1A	-0.044625
COX18	-0.7165
GTF2IRD2	0.435
CCDC82	-1.50141666666667
PAFAH2	0.9998
NPEPL1	-0.873
RP11-114G1.1	-0.4085
TP53INP1	0.305
ZNF300	-2.52016666666667
FOXL2	-2.92666666666667
LARP2	0.530333333333333
LATS1	0.67975
HTR6	-0.4855
SPOCK2	0.634166666666667
RNF144B	3.90933333333333
HTATIP2	0.409
MGC10334	-0.0134166666666667
CENTA2	1.40933333333333
FGF2	-2.70125
FXYD7	0.00525000000000002
PHYHIPL	-1.719375
GPR34	3.56425
DDX6	0.504166666666667
OR10W1	-0.1065
LHFPL1	-0.856
ZNF313	-0.260857142857143
VPS28	0.50075
AP3M1	0.3842
AKR1CL2	-1.41225
TRAF4	0.375875
OR2B11	0.7415
C19orf12	0.7905
AKAP9	0.327666666666667
C1orf62	0.5055
SLC20A1	-0.9262
FAM112A	1.8285
LDB2	0.027125
MRPS23	-0.23325
KLK5	0.877125
SPTB	-0.84075
EFEMP2	-0.65125
EFNB2	0.760625
PCM1	0.159785714285714
NMNAT3	1.77275
TSG101	0.637166666666667
C8orf40	0.491
NOB1	-0.6565
ABHD3	-2.69675
GTF3C4	-0.765
PIGN	0.552166666666667
GALNTL1	-1.4025
AEBP1	0.786
OR9Q1	0.948
ANKRD2	-0.51625
CCL28	-0.204
TRIM38	0.383
TMCC1	0.907833333333333
SMG5	-0.617
LRRC7	-2.2955
NCAPD2	-1.55866666666667
C6orf153	-0.507
C1orf74	0.458
OTUD6A	-0.054
DCP2	-1.10566666666667
TMEM24	-0.16525
RPL18	-0.307166666666667
TMEM177	0.062
LRRC37A3	1.1655
C1D	-0.172666666666667
LDHC	0.5615
UBE4B	0.291
NIT1	0.907142857142857
BTN3A3	1.0545
RASD1	1.8065
COMMD3	0.5285
SHFM1	0.08325
BIRC8	0.344666666666667
DUT	-0.6645
C12orf51	0.5385
LRRC59	0.540166666666667
LY6H	0.6475
WDR22	0.336416666666667
EDEM1	0.301928571428571
ADH1A	2.0915
PANX2	0.4257
CYP11B1	1.1205
CDC73	0.1205
GPR172A	-0.503
GSTM3	0.331615384615385
KCNA5	-0.036375
SERAC1	0.498166666666667
NFATC2	0.9305
ANAPC5	-0.2921
C15orf24	0.551
NFATC2IP	-0.81875
TNRC6C	1.43466666666667
MGC102966	-2.2185
FGD5	-0.740333333333333
MED9	-0.1705
RAB13	0.158
C15orf49	-0.562
CRYGS	-0.3754
C12orf53	-0.6172
LOC283693	-2.7995
COX6B2	0.354875
PHF14	0.152
FAM3A	-0.69
RPL13	-0.4567
PRDX2	-0.3307
FLJ34047	-2.14975
PRMT3	-1.23575
KCTD19	-2.2055
TRIM10	-1.422
MGC26597	-0.211
GCNT4	0.48325
GPRASP1	0.68525
CDKN1C	-0.949166666666667
RHBDL2	1.6857
HSPH1	-0.01525
AQP1	2.385875
COL17A1	-0.2894
GFAP	0.6345
CDC16	0.41625
KIAA1614	-0.463
C6orf118	-0.18375
ZSWIM5	0.7345
FAM83F	3.878
LYNX1	-0.0485000000000001
SYNPR	0.76375
XG	2.615
PRSS16	1.47125
KIF13B	0.589
PCDH9	-2.542
HIST1H2AH	2.13033333333333
RBM18	-1.50275
ZNF626	0.460375
HEXIM2	-0.555333333333333
ITFG1	0.449
TUBG2	-0.849
SFRS7	-0.140583333333333
C9orf14	-0.291
EXTL1	-1.11075
GBP3	2.2545
WDR5	-2.0825
RARG	0.00383333333333335
MYO7A	-0.76175
CECR6	0.02825
C13orf3	-1.563875
SFRS18	-0.069125
ACVR1B	0.6365
PSMD1	-0.331
C7orf31	0.487833333333333
ILVBL	-1.04325
IFNGR1	1.15675
RNF186	1.04725
NOL9	-0.13025
MAGEL2	0.50825
SLC29A2	-0.43375
NHSL1	-1.92575
RBMX	-0.5265
PSORS1C2	0.393625
RAD51L3	-0.518833333333333
LCN6	0.82325
ORAI2	-0.39925
BRUNOL6	1.1024
OR4K5	-0.096
CDC123	-0.489375
MSLN	-2.79716666666667
WWTR1	-0.362166666666667
ZNF700	-0.601666666666667
COBL	0.4145
PPP1R16B	-0.47525
GAS7	-0.7105
MDN1	-0.574875
HAAO	-0.8675
C9orf68	0.76475
TNFAIP2	0.303375
FOXN1	0.25
hCG_2033311	0.207666666666667
ATP6V0D2	-0.2164
RPL41	0.66125
SLC38A1	0.91
ARHGAP6	-1.342
ADAD2	-0.93725
PHF20L1	0.283125
MCM3AP	0.3025
ST3GAL3	-1.2025
SNX1	1.53033333333333
ELF5	0.36625
PARP3	-0.34875
RBM8A	-0.352875
LINGO4	-0.874
ITGA9	-0.4835
ZFR	0.65925
ACSL6	-0.615875
FLJ20699	-0.4826
DAOA	-0.552666666666667
FABP4	4.3835
KCNB1	-1.71525
CANX	1.0447
SLC25A28	0.571166666666667
ADIPOR2	1.788375
ECHDC2	2.13375
SMA4	-1.22425
FRZB	2.754375
PABPC1	-0.209166666666667
DMRTB1	-0.177428571428571
APOBEC3G	-0.59425
CATSPER2	-0.494666666666667
CUEDC1	1.04316666666667
STARD9	-1.8155
CLDN8	5.99585714285714
LOC23117	-0.575909090909091
E2F6	-0.227777777777778
TMEM126B	-0.53
DPY19L4	0.72425
GIMAP5	3.00216666666667
NDUFA9	-0.279333333333333
FAM77C	3.08
CTPS2	1.003
LOC51035	-0.103875
WDSOF1	-0.94975
EGLN3	1.465125
PITX3	1.086
OR52E8	0.6385
GRM4	-0.5825
KLK1	-2.75266666666667
GPM6B	-2.756
RRAGD	1.32716666666667
PAGE5	-3.113
UCHL5	-1.609
ULK3	-0.458666666666667
AIM2	0.264666666666667
PNO1	-0.934833333333333
OR2F2	0.4115
GNAT2	-1.366
SIX1	2.4355
ST13	0.115833333333333
ZBTB44	0.358375
TIMP2	-0.63525
ZMAT4	0.23475
GTF2IRD1	0.2895
ZNF19	1.31733333333333
ZNF714	-1.2845
RSC1A1	0.73
C9orf80	-0.3075
PSMA8	0.00950000000000001
TMEM141	-0.3745
COX4I1	0.106857142857143
CTAGE1	0.465
DTWD1	-1.4515
HSD11B1	1.01375
KRT6B	3.560625
ARID4B	1.656125
LHFPL3	0.186666666666667
WWP2	0.271833333333333
ZNF326	-0.262833333333333
RGPD1	-0.6445
CTSH	0.783166666666667
FASTKD1	-1.4855
PAF1	0.5941
TTC9C	-0.0605
IFT57	0.8738
PRSS36	0.2675
IL20RB	-1.1045
ZNF592	0.6415
DCTD	-0.4716
CFP	0.37475
MFNG	-1.264875
JMJD2B	1.3385
ALDH3B1	-1.38025
THSD4	3.55416666666667
KCNJ5	1.54366666666667
LMNA	-0.110333333333333
TBCD	0.29475
ZNF250	0.602666666666667
CASQ2	0.0788333333333334
PEG10	-4.61809090909091
PRAME	-5.21786666666667
NP	-0.782625
TRIM59	-0.708333333333333
ZNF12	0.503125
XTP3TPA	-0.67275
SIGLEC7	-0.8498
PANK4	-0.55925
FAM70A	-2.26283333333333
SNED1	-1.19825
HIP1	0.9397
RAET1E	-1.2835
AMAC1L2	-0.2965
AHNAK2	-1.61816666666667
TOE1	-1.27783333333333
RECQL4	-2.065
SPRYD3	1.47475
DPAGT1	0.069
MAGED2	3.1898
ANKRD55	0.24325
TRPS1	4.66725
DOK7	-0.54425
TFPI2	-5.49025
GTF2H3	-0.918
CYP4F11	1.221375
LHX2	-2.68483333333333
ATG16L1	-0.3605
ASB12	0.4205
C1orf116	3.156375
NF2	-0.9039
POM121	-0.4469
PHYHD1	-0.25
TXNDC17	-0.114833333333333
DKFZp779O175	0.2835
NUP62	0.613785714285714
MYO18B	-1.5585
PRAMEF1	0.3685
TCBA1	0.100142857142857
TMEM168	0.205
FJX1	0.384333333333333
CLCF1	0.0775
SEPN1	-0.244625
IGSF2	1.22775
NUDCD1	-0.953333333333333
TFF3	2.28783333333333
NDFIP1	0.675571428571429
CHCHD4	-0.74825
TNR	-0.0805
CUTA	0.598
USP44	-3.94975
DPP10	-1.54983333333333
IWS1	-0.215833333333333
PCGF1	-0.28725
SULT1C4	-0.774
NTF5	-0.725
PTPN13	1.53325
SSTR5	-0.855
SFRP1	-1.720625
IDH3B	-0.768625
SUOX	1.29533333333333
TMCO5	1.0835
GOLT1B	-0.46525
MIB1	-0.785
PCDHGB1	1.3165
SUSD1	0.136
ICAM5	-3.01266666666667
PAPOLB	-1.38066666666667
URM1	-1.0661
TMEM106B	0.6885
LRIG2	-0.63925
SLC27A5	-0.83225
CLIC6	2.5722
ZNF420	1.19616666666667
SCN9A	-1.4083
KIAA1909	0.23
ELMOD1	-2.43466666666667
PRKAG1	-0.196
FAM64A	-1.49488888888889
EEF1G	-0.2213
SMAD5	-0.10225
INCENP	-1.432
WASF2	-1.8855
GARS	-1.0482
CDK10	-0.5646
HLX	-0.547833333333333
MDM4	0.88875
ZNRF1	-0.0147857142857143
HHATL	-1.83683333333333
FAM21C	0.7901
HIST2H3C	-0.64175
PFDN2	0.756125
ZNF200	-0.741
NDN	-1.41
HBA2	-2.3975
FBLN5	0.53875
PUM1	0.126142857142857
TNNT1	-0.735
C19orf59	-1.0365
HNRPH2	1.023
RAB7A	0.398333333333333
PMS2	-0.01325
BIRC3	-0.708166666666667
NRSN2	0.903875
OR52K2	-0.655666666666667
SPOCK1	-0.938642857142857
H2AFY	0.1355
RXRB	0.1455
ZNF638	0.167833333333333
ANKRD45	-0.65825
ACTN4	0.459
FXC1	0.32475
EIF2B5	-0.33675
VPS33A	-0.1355
PINK1	0.41025
FAM106A	-1.0895
SKIP	0.8588125
GAPDHS	-0.097
MUM1L1	3.93075
PSTPIP1	0.54925
CNTNAP1	-1.7634
CYP26A1	0.43175
APOL2	0.2618
TACC2	0.885
COX7A2L	0.553142857142857
HSD17B1	0.1713125
ARRB2	-0.66625
SLC7A6	-0.5998
HSD17B10	-0.5165
RBJ	0.0935
NUP155	-1.7685
MRPL10	-0.3695
CYCS	-1.26033333333333
CCDC46	-0.283
TECTA	0.5965
GNAL	-1.2085
LPO	0.884
PEBP4	0.4995
DDX11	-1.567
C18orf12	0.5795
TAF9B	0.0545
IMP4	-0.1265
RPA4	0.989666666666667
NDUFS1	-0.74075
UPK1A	-1.03283333333333
ARRDC2	-0.208166666666667
C18orf20	2.716
AES	0.220428571428571
CD2BP2	-0.0273333333333333
C16orf54	-3.608
UGT2B17	-1.7055
FGFR1	-1.268
CEACAM6	6.8588
CHRM5	0.0483333333333333
CERK	-1.492
AP3S2	1.67292857142857
ANKS4B	-1.9155
CLCNKA	0.136666666666667
ZNF208	-0.956166666666667
HLA-DRB5	3.868
CARKL	-0.5575
GOT1	-0.0406666666666667
CASP6	0.885375
HOXA1	-0.1575
RCL1	-0.01125
ZNF181	0.7355
RAB40B	2.259
MRPL38	-0.8355
LRRN2	2.49075
C3orf25	-0.232
OR5D14	1.08
OR10AG1	1.5465
BET1L	0.4838
FRY	4.20475
AK3L1	-0.7525
CSF3R	2.67583333333333
POLR3K	-0.895166666666667
ATG2B	0.3195
EPS8	0.538333333333333
DARS	-0.237875
C10orf56	-0.471
DAD1	-0.0198333333333333
RIOK1	-0.739833333333333
HERC2	0.2155
HSD11B2	2.1775
FAM96B	0.3215
MGC13057	-1.896375
BSN	0.423
CAND1	0.0406666666666667
HCST	1.78825
ACTR10	-0.487833333333333
OR8D4	0.0325
NASP	-1.8559
COL9A2	-0.575166666666667
LYZL1	-1.817
GPC5	-2.95633333333333
TBL3	-1.24733333333333
CENTD2	0.0281
OR5AP2	-1.68533333333333
TLR1	2.84225
LMO6	0.34875
ZIC2	-1.23275
CPNE5	0.383
ZMYND15	0.5115
FLJ22374	-0.54825
CCDC106	0.75125
PARP16	-0.317
PDIA3	0.83175
C14orf126	-0.102666666666667
CECR2	-1.005
SFRS1	-0.504285714285714
FIGLA	-0.6055
DCP1A	-0.0351666666666667
MGC45800	-2.5159
TEKT1	0.301666666666667
C10orf67	-1.221
CLN5	1.0885
NTN2L	0.2445
GLE1L	-0.45925
CES2	-0.1067
GNAS	-0.4840625
DDX53	1.034
TSPAN13	3.0125
MRPL52	-1.068
SPIRE2	0.234625
TAS2R39	0.67825
SCUBE3	0.8945
UCRC	0.4284
CDKL3	-0.5445
KIAA1715	-0.6873
ZNF345	1.4445
RTF1	-0.097375
DHRS7	0.8925
RIPK4	-1.08916666666667
EXOSC2	-1.824
MS4A2	2.0715
FGF17	0.484666666666667
WDR59	0.20175
EVI2A	-2.0265
IL17RC	0.0926666666666667
HS3ST1	1.226
ITGB1BP2	-1.087
RBPJ	-1.12716666666667
GIMAP1	2.5935
INE1	-0.646333333333333
ALDH18A1	0.762375
TPI1	-1.312875
GATA6	-0.60625
CABP1	-2.14633333333333
ZNF484	0.921
DAPK3	-0.1085
GJB1	-1.31966666666667
PIN1	-0.777125
SLC6A15	-3.77016666666667
CNO	0.156
RIN2	3.162625
FRRS1	-0.899
CYorf15B	-4.56928571428571
DMRT3	0.57375
ATAD1	-1.111375
OTUD4	-0.0996111111111111
ATOH8	-2.02575
ZSCAN16	1.20275
ASCC1	0.211
OTUD3	0.273875
MGC33212	-0.340333333333333
YME1L1	-0.82975
RP11-218C14.6	0.0815
PCBP4	-0.068
TNFRSF10A	0.4665
CDH10	-3.184
KL	1.98325
SCP2	0.867666666666667
C9orf119	0.2465
SON	0.760166666666667
MAFK	-0.578
SBNO2	0.095
SLC6A6	-0.0115833333333333
SC4MOL	-0.25625
FAM35B	-0.169375
PPP1R9A	1.148625
PDZRN3	-0.053375
CXorf20	null
C6orf126	0.6975
AVEN	0.257
FLJ21075	-4.162
C14orf132	-2.618875
PCK2	-1.076375
GUCY2C	-0.547
BARX2	0.91025
PEX11G	1.266
DAO	-1.12566666666667
C10orf49	-0.5645
EDNRA	0.643666666666667
PPP2R5A	2.1925
DDX39	-1.06383333333333
SERF1A	-0.1495
ASCIZ	0.8759
FNDC8	0.646333333333333
PTMS	0.392125
PHF7	-0.308
PIP4K2B	-0.2351875
HHLA2	1.40475
BDH2	0.971444444444444
APOBEC2	-2.17475
PENK	-1.5856
SMAD9	-2.1935
MT3	0.17875
RGL1	-1.255125
ATG10	-1.36225
DLGAP4	1.0885
APPBP2	0.0751428571428572
BACE2	-0.724571428571429
LOC339344	1.28066666666667
ZNF395	0.40075
HIST1H2BL	0.29425
ZNF467	1.206625
SLC25A21	-2.31325
PALM2	-0.848333333333333
NSUN5C	-0.52
IL5	-0.180875
CLSTN2	4.7995
ANXA8L2	-0.79875
PTGES	0.1285
GDAP1L1	-1.3675
OPRK1	-0.6598
WDR20	0.352666666666667
C12orf4	0.752375
NUP88	-1.84925
XRCC6BP1	-1.11883333333333
FCGBP	0.364571428571429
LEMD2	0.5485
NOMO1	-0.13875
C10orf79	1.726
ZNF79	0.3939
OCRL	0.6174
HSPA8	-0.915125
DIDO1	0.678708333333333
PLA2R1	1.7275
COG3	1.2743
NGDN	-0.54475
CBFA2T2	0.509625
PNOC	-2.28775
PRRG1	0.228916666666667
AGGF1	0.198571428571429
DPF2	1.11275
YIPF7	0.251
TRPV5	-0.047
ZNF322B	0.836
MED12	0.167166666666667
CARS	-0.733666666666667
ABCC11	0.0736666666666667
C9orf25	-0.0225
MYH1	-0.5845
FRYL	-0.41425
AGTRAP	-0.157
MMP27	-0.066
ZNF432	0.509875
OR8D1	0.0975
OR13D1	1.076
VWA1	2.2465
STON1	-0.6445
IL5RA	-0.643
PERP	0.8384
C10orf107	1.05616666666667
TNFSF12	2.25675
FN1	-0.713
MTR	-0.345
PHLPPL	-0.6755
ZNF425	-0.22325
DHFR	-1.46566666666667
PPP1R12A	0.587625
RSPO2	-1.23775
ZNF7	0.02875
ZNF583	0.3975
TPMT	-1.99033333333333
GPR132	0.663875
OR2T12	0.18125
SERTAD2	-0.0998
ATP1A1	0.0329
FRMPD3	0.864
ZNF672	0.32625
PLXNB3	1.136
EML5	-0.998
FAIM3	1.056
UBQLN2	0.6295
SORCS2	1.2805
PRIM2	-1.4795
ACVR2A	0.446
YWHAZ	0.464083333333333
PGM2L1	0.673
GNAO1	0.566142857142857
RPL10	0.1719
RPS6KA6	0.498
PFKL	-0.852666666666667
SH3D19	0.043
AURKB	-2.77966666666667
ZC3H6	1.06025
DISC1	-0.778666666666667
FLJ39660	-1.782
TMEM25	3.143375
OSBPL10	0.231125
CLTCL1	-2.01316666666667
ALG6	-0.27675
CATSPER4	2.1145
LRTM1	0.576
RRAD	2.70766666666667
TIPIN	-1.5935
CARD14	1.92325
RBM9	-0.120666666666667
RASSF4	-0.11675
SLC25A18	-1.34033333333333
C6orf58	-0.1225
IGHD	0.1185
PLA2G6	-0.1615
TPT1	0.80675
SEC63	1.1392
CCDC113	1.2058
TDRD10	0.367625
KIAA1666	-0.4745
TOR1AIP1	0.443083333333333
SYTL4	2.24733333333333
SPRR2F	-2.005
CEBPD	2.41775
SNTG2	0.235
C20orf77	0.438583333333333
TAS2R49	-0.702
C6orf173	-1.318
SVEP1	-0.1934
PXN	-0.416857142857143
VIL2	1.7155
C5orf21	1.94066666666667
DIXDC1	0.0408571428571429
GANAB	-0.463
PDSS1	-1.74075
NGFR	-0.311142857142857
ATP8B4	-0.5055
BMP8A	-0.038
CCDC132	-0.07475
GNRH1	-0.404
OR10T2	-1.11975
PDGFD	1.708
OR6W1P	-0.3785
HARS	-0.795333333333333
KRT77	0.7165
AQP8	-0.508
ITGB1	-0.6465
ZNF254	0.2655
PAX1	-0.171166666666667
PSMC4	0.1105
ANKRD22	4.416
PSMD8	0.0798333333333333
HTR1E	-0.297333333333333
SOX10	-2.3034
OR5B2	0.287
RABGEF1	-0.310214285714286
MAP1LC3B	-0.11025
CYB5R4	0.23825
AGXT2L1	3.81475
FLJ41603	1.31116666666667
TRAPPC2	1.64683333333333
FNTB	-0.0737
FLJ14107	-1.14466666666667
AURKAIP1	-0.2675
DSE	0.91875
NFKBIZ	-2.03316666666667
OSBPL3	-1.6865
LOC130576	1.33375
SLC39A9	0.608333333333333
LOC137886	-0.0396666666666667
RHCE	-1.1395
ATG7	0.163333333333333
FAM82A	0.128166666666667
FBN3	-0.1605
MCFD2	-0.797666666666667
CASP14	-0.104
EPS15	0.735833333333333
SFRS2B	1.01225
C19orf47	-0.1115
PLAC9	-1.028
GPR23	-1.3435
BTNL3	-1.14783333333333
RGS8	1.27
GNS	1.05225
ENO2	-2.3434
CBX1	0.6725
PEX26	0.412
LRP5	-0.454166666666667
ADAMTSL4	-2.99016666666667
ARR3	0.665
MAP1A	-0.681
CD2	3.9245
NAV2	-0.20275
TMEM69	-0.50775
ATXN7	-1.902
CHN2	-1.10916666666667
ZNF781	-1.53316666666667
HAS2	-4.32516666666667
