Hybridization REF	TCGA-BH-A0B2-01A-11R-A10J-07
GPSM1	-0.121
WDR92	-0.3606
LRP1	0.806333333333333
ANKH	-0.4605
THUMPD3	-1.04925
POLR1B	-0.83725
OLFM4	3.63966666666667
RAD9B	0.03025
TSPY2	-3.0115
PAX6	-1.51
SCG2	-0.216625
SLC17A6	0.26375
FMO3	2.267375
PADI4	-0.257625
TUBB4	-0.9115
NLK	-0.5215
POU4F3	-0.8605
SDF4	-0.394
ITGBL1	3.6355
NETO1	-1.750875
TAP2	1.13875
ABBA-1	-0.0855
GNAI1	0.00425
VPS4B	0.8555
NOPE	0.4678
GALNT6	2.38866666666667
SESN1	0.45075
GBE1	-1.67822222222222
CLASP1	-0.4195
RASGEF1B	1.314
ACOT11	-0.365357142857143
AFAP1	0.365
OR2H2	-0.0465
DPY19L2P1	-0.86475
DZIP1	-1.48125
SEC22C	0.177916666666667
GPR161	-0.145416666666667
RNF146	1.223
WDR74	-0.676125
GALP	-0.031
PURA	1.5935
DNPEP	1.12466666666667
RP11-78J21.1	-1.3175
ERBB2	2.604375
FANCM	-0.891
NEO1	0.345166666666667
DDX3Y	-4.8067
RPS3A	0.206
MXRA7	-0.154642857142857
LGALS3	-1.13183333333333
GLT8D1	0.165
CFL2	-1.81083333333333
UPB1	0.9765
NAP1L5	-0.04275
CLDN14	-1.09675
DHX38	-0.84175
BTBD1	-0.612
TARS2	0.221833333333333
ABCF1	-0.2978
FCF1	0.690833333333333
LRRC49	0.24725
GUCY1B2	-1.6975
C1orf177	0.4265
SMARCA4	-0.695928571428571
LRP8	-3.09
TAGLN3	-1.3405
MRPL14	0.104
TTRAP	0.0745
ZDHHC20	1.03725
NFE2L3	-1.15525
KIAA1377	0.366125
PALMD	1.7515
TMEM43	-0.04025
TTL	-1.4665
STAT5B	-0.514333333333333
SSB	-0.7985
OR10H5	0.116
SLC22A13	-0.63125
AKAP3	0.33625
TIMM23	0.0443333333333333
OAS2	3.66075
KIAA0423	0.82275
TRIM11	0.6345
GLIS3	1.66575
TMEM50B	0.840166666666667
ARHGEF4	-0.609875
DEGS1	1.47
TBL1XR1	1.48943333333333
G6PD	-2.28475
SP140	1.7394
MUC17	0.117142857142857
NUDC	-0.8192
DNAJC5B	1.32666666666667
SCARA3	-0.659833333333333
CPA3	5.99116666666667
BCAT2	-0.453125
MFN1	-0.2683
NRG3	0.1835
SNX11	0.7695
PLEKHH1	-0.679333333333333
GPR177	-0.6095
HCFC2	0.481
TCAP	-0.566
MOCOS	-0.92675
C14orf93	-0.065
PRDM10	-0.287333333333333
SLC16A4	0.500833333333333
SRGAP1	-0.199166666666667
VIP	0.50775
DUSP27	0.636833333333333
LILRA1	0.9951
MC2R	0.2795
MGC24103	-0.9965
MBTD1	-1.256
FUT11	-0.328666666666667
USP33	-0.3024
C15orf39	-0.9785
MAP3K12	-0.3935
PAAF1	-0.536666666666667
BARHL1	-0.289
FLJ16165	-0.195
PIWIL2	-2.31125
SYNE1	0.966583333333333
CMTM4	-0.91525
TSPYL1	0.725
GUF1	-0.4655
TMEM157	0.9525
WDR44	0.17475
HIST1H3C	-0.2285
DKFZp666G057	2.23425
RNPEP	0.66275
GAS2L2	1.52266666666667
ADH4	-5.046
GRPR	5.716
FBXL17	1.2265
ZBTB10	0.0804166666666667
Gcom1	0.684333333333333
HTRA1	2.2523
ZNF585A	0.052
SLC26A2	0.447
OTOP3	0.0878333333333333
WISP1	3.55966666666667
ATP2B4	0.0389166666666667
FLJ10769	1.02275
CRAMP1L	-0.240375
CHST12	-0.45375
RAB22A	0.04875
TARDBP	-0.451142857142857
STAU1	-0.246
CRB3	2.59966666666667
MIG7	-1.27075
CHMP1A	-0.670666666666667
ZNF160	0.11525
B3GALT6	0.102
BARX1	-1.23216666666667
C6orf167	-1.9676875
NXNL1	0.179
DHX29	0.564375
HADHB	-0.532
PLXNB2	0.7835
ILDR1	-0.98475
SLC15A3	3.58175
GAS2	-1.851
C20orf69	0.15275
NUMB	0.09275
TNIP1	0.26725
MESP1	-0.0968333333333333
PSKH1	-0.57275
NSFL1C	1.014875
RHOG	0.49175
HEY1	-1.49216666666667
KNG1	-1.687125
ITGAX	1.6578
LIN9	-0.754
CANT1	0.41175
XRN1	0.771785714285714
CCDC96	1.1219
HEATR6	-0.791833333333333
GNG7	0.635
RUNX2	1.5440625
SOX1	0.435
FCRL5	0.7966
ZNF99	-0.04625
FAM9A	0.5675
SNX22	0.7925
MBNL3	-1.2145
ODC1	-2.2989
ADORA2B	-3.139
NR2F6	0.57825
ZFYVE16	-0.151666666666667
SYNJ2BP	1.1065
POLE	-1.40375
E2F2	-1.692
THRA	0.487333333333333
PTGES2	-1.059
HIP1R	0.144666666666667
TMUB1	-0.998166666666667
ENO3	-2.3015
RSPH10B	0.6415
CXorf39	1.247125
IRGC	0.00450000000000001
GPR109B	0.3575
FLJ13305	-0.461
LCE3A	-0.482
TNFRSF18	-0.6605
DET1	0.57575
TRPM3	-0.324333333333333
C16orf79	-1.7365
FECH	0.138833333333333
RAP2A	0.433166666666667
CRIP1	2.64166666666667
AZIN1	0.697125
SLC7A7	4.128
IL10RA	1.7314
TMEM64	-2.667
CDC42EP4	0.3791
C16orf58	-0.1086
ARG2	-1.68375
POU5F1P4	-4.2675
FAM62B	-0.716375
DNAH8	-0.6805
ASH2L	0.801375
TSLP	-2.16733333333333
CNTNAP5	-0.204666666666667
TMEM16C	0.043
IFNA14	0.078
SLC1A3	1.17775
CABYR	1.084
BCL7B	-0.1646
NUDT13	-1.65583333333333
C13orf28	-0.085
C1orf53	-1.03925
ARL6IP4	0.2095
RPL35A	0.084
EMR3	0.432
RAB40C	0.474583333333333
SLC41A1	-0.181
LRCH1	0.4335
LY6G5B	-0.9545
FAM124A	0.107857142857143
MGC10981	-4.01733333333333
CLIP3	0.3709
MAP4K2	-0.329333333333333
CHIC1	0.44225
SULF1	4.53533333333333
C20orf30	1.3975
PRDM5	0.468875
ELOVL1	-0.635
C11orf48	-0.275375
SLC39A10	0.00975000000000004
KCNV1	0.03975
ACP1	-1.14766666666667
ZMYM2	0.073875
B3GNT6	0.0313333333333333
C9orf69	0.1795
C2orf15	0.45625
C20orf166	0.086
HSP90AA6P	0.373
EDG7	-0.698
NEURL	1.800125
LPL	3.09016666666667
CLEC2D	0.338428571428571
GRRP1	2.01366666666667
CD8B	-2.0434
HIST1H3D	-0.292166666666667
SLC6A12	0.4385
FAM27L	0.156
CD84	2.851
RASA1	-0.2005
PHKG1	0.027
MAGEA11	-1.3285
IMPA1	0.1551
NPM3	-1.2815
RARRES1	3.751
SH3BP1	0.453375
B3GNTL1	-0.3295
ARPC5L	-0.0215
KLHL26	0.54825
SIM2	-2.084625
GJC1	0.4035
C20orf194	0.956
EXO1	-2.741
SLC2A2	-1.98516666666667
LOC285074	-0.9425
LRG1	0.69125
KIRREL	0.621
PIK3R1	1.35421428571429
C4orf34	1.06175
MAF	-0.651055555555555
ADCY4	3.90666666666667
ZMIZ2	0.2174
SLC46A3	1.89283333333333
STAMBP	-0.014
CCDC16	0.41975
MS4A12	0.2925
TCF20	0.57
LRRC46	1.85525
C20orf152	0.365
MRPS6	-0.107
ABCB11	0.3745
KCNC2	0.11
CDH19	-2.24533333333333
C9orf123	0.248833333333333
SSH3	0.798625
LDLRAD1	-1.53325
CCBE1	-1.0325
ZNF135	0.198375
TAAR1	0.352
WFDC12	-0.276
CCDC42	0.3645
FLJ12529	-0.799
PER1	-0.521833333333333
TIMM50	-0.6715
SMARCAD1	-0.276166666666667
FAM26C	-0.1285
TP53TG3	-2.4325
SH3RF1	1.4307
LMCD1	2.3185
GPR63	0.088
FLJ21986	-1.671125
AIFM3	0.13875
MICAL1	-0.160166666666667
BLZF1	0.992
IQCA	2.45416666666667
PCDHGC3	0.0955
SAC	0.3625
BCL6B	2.19883333333333
DDO	1.56125
MARCO	2.746
DCHS1	1.52
C1orf170	-0.226666666666667
CD200R1	1.27333333333333
C22orf15	0.459
SEPT11	0.7245
ADNP	-0.137
UST	0.189
C13orf34	-1.33816666666667
RFFL	0.205785714285714
APBA3	0.1395
C2orf60	-0.719375
CUTL1	-0.4022
PMS1	-1.076125
ZNF689	0.3015
EIF3E	0.707833333333333
IL9	0.027
RPL31	-0.724
LY9	1.441
ATP2B3	0.10925
KDELR2	0.338208333333333
TFCP2	0.09375
NLRP12	0.16775
FLJ45422	-0.16975
TLE4	-0.00439999999999998
ZNF570	-0.154
FLJ43806	-0.3105
TLK2	-0.15625
CIR	1.1045
MARS2	-0.47
COL24A1	0.5565
SDF2L1	-0.2505
HIBADH	-0.1585
IGFBP3	-2.18878571428571
C12orf23	0.04575
PSPC1	-0.19525
C20orf43	-0.2645
TRAV20	0.5515
ARHGAP24	1.570875
KIAA1975	-0.922875
C1QA	3.9982
DNTT	-4.15666666666667
C10orf6	0.0571666666666667
C11orf41	0.141
HNRPF	0.24225
COL11A1	6.27066666666667
UBAP2	-0.3495
CDKN2AIPNL	-1.569
C20orf174	3.42
SPRED2	0.30425
PLA2G12A	0.2675
ICEBERG	-1.86466666666667
SCN10A	0.306
C11orf65	0.56375
GBP5	5.30725
PITPNC1	-1.40516666666667
POU3F3	1.0595
NCOA7	0.238125
LIN7C	0.0014
LOC348840	-1.081
NKX2-2	-2.46375
ANKRD13D	0.14075
LOC123688	0.0095
FUT2	1.16683333333333
TAAR8	0.308
FZD4	0.241833333333333
PNMA3	-0.404666666666667
OR4L1	-0.0975
WIT1	-2.0265
EXOC3L	2.366
ATPBD4	-0.2816
KRBA1	-0.8885
UBXD6	-0.06975
HOXB7	-0.689714285714286
C7orf23	-0.429
UNQ338	1.8
STAB2	0.27675
CDC20B	2.07375
IRF9	3.04425
CENTG1	0.644083333333333
TNPO2	-1.07525
MCPH1	-0.025375
BMS1P5	-1.58475
SLC26A7	0.5405
HIST1H3J	0.52475
C9orf3	0.7854
LBH	1.6225
MYO1D	0.671125
PTDSS2	0.1975
NFU1	0.508
DEPDC4	-1.61875
WNT7B	0.9398
GLP2R	-0.438333333333333
SETD4	-0.4025
DYNLT3	-0.5611
FKBP11	-0.472666666666667
SESTD1	0.5665
FLII	0.6125
RPS16	-0.0816
CHPF	-0.243
CSNK2A1	1.133
SUMO1P1	-0.28575
FKBP6	-0.8045
ZNF214	0.7975
TWIST1	1.01866666666667
DDX56	-0.86
TRAM1L1	2.5805
EPO	-1.4245
MRPS18B	0.01925
ZNF682	-0.3585
RPL14	-0.291666666666667
MAFF	-1.04675
LOC51136	-0.623875
LY96	0.906
DDX20	0.163
ABTB1	0.6595
ARL5A	0.6924
CCT6A	-1.3195
HEPACAM	-0.216
EHHADH	-1.0585
RBAK	-0.083
CGB1	0.644
ITGB5	1.0742
YIPF3	0.07025
FKBP2	0.078
NR1D1	-1.0196
TMEM110	1.089
NEK2	-1.29783333333333
PRAMEF8	-3.28025
C20orf52	-0.585166666666667
PCDHGA3	-0.454
VWA3B	0.27925
NDUFA5	-0.383125
THAP9	-0.48025
FLVCR2	0.437
AP1S1	-1.669125
SMAD6	-0.688
SAV1	0.890875
SAT1	1.7675
ZNF251	1.28375
ADAMTS7	0.3894
RPP38	0.22675
C1orf211	-1.8335
YPEL2	1.05745
RBMS1	-0.067
ZNF445	-0.0263333333333333
NRXN2	0.609166666666667
PGBD4	0.386625
UGT2B28	-1.72875
WBSCR16	-0.8002
NLRC3	0.86875
ASTL	0.37275
ST6GALNAC1	-2.6155
ZADH2	-0.163125
MLLT4	-0.394083333333333
ARL6	0.0951666666666667
MEF2C	1.16025
CBFA2T3	-1.1
AFF3	0.715214285714286
COG7	-0.356666666666667
MYB	-0.1175
PLXNA3	-0.161
XRCC2	-2.20633333333333
MMS19	-0.380125
ST8SIA5	-0.83925
CHPT1	0.355666666666667
KIAA1712	-0.760375
OR6X1	0.272
ACTR3	-0.20075
UGCG	1.84183333333333
OR4P4	0.4435
ZAP70	-2.01075
LPP	1.386
ZNF485	0.0605
PTPRCAP	1.2225
IL12RB1	0.7775
ATRX	0.4955
CHST8	-1.511125
C14orf109	0.5225
ARV1	0.694
NMB	-0.328285714285714
COX5A	-0.976666666666667
EIF6	-0.55125
MPPED2	-0.396333333333333
SEMG1	-1.027
CHRDL1	1.3965
TRAF3IP2	1.01025
WNK2	-0.941625
LILRA4	3.9895
LAMA2	4.87675
PXT1	-0.2685
RLBP1	-3.09075
CD300C	1.0235
SLTM	-0.1125
FLJ10404	-0.0768125
APOBEC3D	-2.11333333333333
RENBP	0.912
ATXN7L1	0.576875
NID1	0.54425
TUBGCP3	-1.0265
ITIH5	1.62711111111111
CCDC110	1.9435
C8A	-3.07375
MGC87042	0.72925
HOXC13	2.299
TFDP2	-0.766
HCP5	2.446
POLI	0.29775
UCN	-1.38
ZNF764	-0.0878333333333333
C8orf45	0.6425
FHL3	-0.2665
SPATA5L1	-0.948
MMRN2	3.039
NDST1	1.044
COL20A1	-0.319833333333333
ZNF248	-1.268
PELP1	-0.5595
MBL2	-2.32066666666667
RNF41	0.15025
C5orf24	0.53525
THOC5	-0.4085
SERINC3	0.290166666666667
RP11-151A6.2	2.04675
CDCP2	-0.09025
HIST1H2AA	0.45025
C11orf75	0.417833333333333
FKBP7	0.954
DDOST	-0.57275
GPNMB	1.3645
TTF2	-1.4565
KCNT1	-0.193666666666667
SLC39A14	-1.12575
NGRN	0.5955
GPR137B	1.87475
MECP2	-0.030125
PSMA1	-0.61125
C16orf73	-5.35025
TMEM60	0.319833333333333
CSN3	0.1525
NOS1	0.347666666666667
RAB7L1	0.677
YBX2	-0.7505
KIAA1166	-0.1975
FUBP3	-0.0226666666666667
ABCG1	2.3215
ACACA	-0.30725
ARL11	1.8961
ATOH1	0.2415
ODF1	0.14
CREB3L3	-1.8985
TMEM127	0.942714285714286
DSCAML1	-0.033
PLN	2.95866666666667
LYPLA1	0.93025
PRDM9	-1.464
SASP	-0.0015
PLUNC	-0.280333333333333
INTU	0.7305
HISPPD1	-0.5865
LNPEP	1.42133333333333
YARS2	-0.440666666666667
APCDD1L	-0.793
ZCCHC4	-1.0607
FBXO22	-0.728
TTLL13	-0.1195
ZNF669	0.506833333333333
PTGDR	1.7815
DDX27	-0.419
KIAA0409	0.044
GJB6	0.1685
ASB8	1.13175
PLP2	-0.492
MEPE	0.28025
OR10J5	-0.087
KRT222P	0.9985
COQ7	0.135666666666667
C1orf101	2.19575
RERG	1.8219
CHMP5	0.7155
THAP11	0.06875
ZNF43	-0.122666666666667
ZRANB3	-1.02083333333333
KRT13	1.366625
MRPL19	-0.099
RBBP9	1.055
SPATA17	1.37425
BXDC5	-0.352666666666667
PAFAH1B1	-0.463166666666667
MAGEE1	0.6525
OSTF1	0.2045
KIAA0323	-0.230166666666667
TXNDC13	0.700833333333333
CNTN4	2.2885
LCE1B	0.1905
UNQ501	1.032
ZNF154	0.25175
C3orf64	0.126
SYT5	-0.1764
PON1	-0.205
FLJ10357	-0.051875
ATP4A	-0.793
GNPDA1	-0.1215
MGAT1	1.31866666666667
C14orf121	0.02225
SLC35B2	-0.14725
MIER3	-0.390166666666667
CHEK1	-2.969125
ZNF8	0.585833333333333
TXNDC1	-0.175333333333333
CKB	-0.7278
RTN3	0.194214285714286
FZD2	-0.009
PART1	-0.11325
PSMB6	-0.98025
PCDHB8	0.004
PHC3	-0.0285
PPP1R8	-0.0945
NOVA2	1.58733333333333
TNFRSF11B	-3.829625
GOLPH3	0.837166666666667
UBLCP1	-0.212
SUHW3	-0.815
TTLL1	1.18925
OPN4	0.086
OR13G1	-0.112
ZPBP2	0.242833333333333
HSD17B11	-1.09825
C9orf50	-0.1195
DHDDS	-0.129071428571429
CTSW	1.7985
NEFM	-0.737833333333333
MRPL28	-0.6085
SYN1	0.620333333333333
PIGV	-0.291833333333333
ZIM2	0.44575
APBB1	0.526
SND1	-0.2155
C1orf123	0.395666666666667
CHD3	-0.28975
BHLHB8	0.23725
RNASE2	0.226833333333333
BCAP31	0.273375
SLC25A44	0.471666666666667
CHD6	0.0923
PIB5PA	2.80438461538462
SELS	0.128375
LOC541471	0.140875
FAT2	1.0875
ZNF81	0.196
OR4C16	0.151
FLJ10081	-0.1318
LRRC4	1.35625
CS	-0.592666666666667
N4BP2	0.040625
IGFBP7	2.7225
ZNF318	-0.104666666666667
NDNL2	0.862375
ZNF609	0.375875
SIRT4	0.0335
EXOSC10	-0.11575
ECE2	0.202583333333333
OVGP1	1.8395
GTPBP3	-0.85875
PACS2	0.2676
C19orf36	-0.193166666666667
ARL4C	0.231
ATG4B	-0.8145
UBQLNL	1.75125
RHOXF2B	-3.5245
PLEKHG2	-0.406
GALR1	0.1935
AQP4	-0.0316666666666667
HDAC7A	0.1045
DCUN1D3	0.257
OR8A1	-0.2515
CCRN4L	0.628625
CBR4	-0.0128333333333333
KIFC1	-2.49433333333333
SLC7A14	-1.22666666666667
LHX5	-0.1485
TRPC7	0.236
LPXN	0.0525
SERPINA1	-2.410125
RPS13	-0.1646
BPIL3	-0.21
PRKAA1	-1.552
FADS2	0.0537
ENAH	0.2996875
PRO1768	-0.961
APBA2BP	-0.862
LIPH	0.722333333333333
C3orf33	0.2775
RCC2	-0.531785714285714
ALDH1A2	-2.5912
RNF103	1.57525
AHCY	-0.4495
ALG12	0.1505
CCL17	1.5315
ZNF543	1.21716666666667
ESRRG	2.2618
CNGA1	3.12925
RDH5	0.402
OTX1	-0.0846
PTGFR	-0.4235
CDR2	-0.31475
SELE	4.26075
NLGN2	-0.8285
EXOSC9	-1.0045
ZNF566	0.396333333333333
KLRC2	-3.2255
GPR12	0.4185
KIAA0196	1.411
PDRG1	-0.2695
SSR3	-0.531928571428572
MSI1	-1.128
CST9	0.221
CC2D1A	-0.254125
PLAGL1	-0.350666666666667
ZNF778	-0.4495
RNF2	-0.00887500000000002
KLF6	1.17033333333333
THBD	1.35016666666667
tcag7.1314	1.06225
NR5A1	-0.0903333333333333
ABCD2	0.6795
DNAJC7	-2.0205
CLEC4C	1.4935
TM2D3	0.677375
CCDC4	-0.6495
PLAC2	-1.27225
DCD	6.27
FAAH	0.660875
POLA1	-0.903666666666667
TM7SF2	1.00625
FLJ39822	-0.224
FLOT2	-0.078625
MAP4K1	0.116166666666667
SRP68	-0.145875
C21orf74	-0.4335
ARPC5	0.794
LOC126075	1.8465
HECW2	0.37975
ZDHHC4	0.172
ANKRD42	1.6845
PDE9A	-0.173
ABCA8	1.9595
NDUFS2	0.1845
UBR5	0.5015
BTBD16	-2.22825
LOC554174	0.429
ZNF20	0.66
KIAA1843	0.3805
WDR17	0.029125
C15orf33	0.7115
RNF113A	-0.3095
CAMKK1	-0.878
CLCN2	-0.19575
ANXA6	-1.2555
LOC340069	0.168
EMID1	0.8115
DPM3	-0.216916666666667
ELA1	-0.0785
SLC25A13	-1.1296
KRT24	0.07
SMPD1	0.1245
TH	0.1075
COL6A2	1.37835714285714
ANKS1B	1.125
GPR126	1.1083
ZC3H12A	-0.420333333333333
TMEM47	0.503333333333333
C2orf51	-0.247333333333333
C1orf88	3.06533333333333
HSF2BP	-0.184
AKAP10	0.888
RPAP3	-0.3785
KLHDC8B	0.416625
STOM	2.2404
MUPCDH	-0.06025
C10orf72	-0.00312500000000004
PLEKHA3	0.382166666666667
TCP11L1	0.01175
CWF19L1	-0.163
SPEF1	2.58223076923077
YSK4	0.7895
ELN	2.9527
SAMD8	1.35633333333333
MPI	-0.983666666666667
MEPCE	-0.0318
ABCC3	-0.66475
NANOGP1	-3.654
KCNK17	1.9665
HLA-DMB	4.9645
RRAGA	1.06475
ANGEL1	0.0225
RBM32B	-0.287
CPN1	-3.17025
MGC52282	-0.0768
HLA-A	2.69733333333333
OR9G4	0.0225
EDNRB	-1.107
SCD	0.0713571428571429
C14orf80	-1.01166666666667
BAGE2	-0.41
RABL4	0.993
RCVRN	0.247
SHANK1	-0.239
NLRP7	-2.337
CD226	1.45275
STAT3	1.3371875
SYNJ2	-0.3002
TPCN2	0.226166666666667
WDR36	-0.851666666666667
MBD4	-0.3015
ROBO1	-0.063
ST3GAL6	-2.628
SLAMF8	2.98016666666667
ATN1	0.3755
GPR141	0.6525
KRT36	0.166
TPH1	-0.1465
DDX52	0.52725
ZSCAN29	0.824166666666667
TRPT1	-0.5815
DPEP3	0.4055
DENND4A	-0.594
TSPAN16	-0.282
PTCHD2	-0.8995
LOC145814	-0.8245
CAP1	-0.0846666666666667
EIF5A2	-0.8126
NT5DC3	-1.46725
SEPT9	-1.047
SEZ6L2	-2.0245
EGFLAM	3.25775
VPS11	0.67425
NDUFB5	-0.2035
CIDEA	4.48916666666667
IER5L	0.14025
N6AMT1	0.6955
FAM83C	-0.26675
OXR1	1.179
IRX1	1.822
DGKB	-0.0673333333333333
GCN5L2	-1.33
MIR16	0.184125
FBXW9	0.16
WDR4	-2.18516666666667
PDC	-0.253
VPS33B	-0.4725
HEXB	0.49325
FLJ32214	0.6295
TCEB3	-0.72575
CRLF1	-3.75975
ABI3BP	1.78025
C8orf22	-4.162
PYCR1	-0.58525
KIAA1706	1.12125
CDK5R2	0.549625
WAS	0.555
C12orf60	-0.4735
CCBL2	-0.55325
MADD	-0.0845
C5orf34	-2.53775
WDR42A	0.8012
KLF12	0.02975
HSPA1A	1.8315
ITM2C	-0.899916666666667
DAPK2	1.69233333333333
LOC442590	0.476
SUMF2	0.105
CENPA	-3.17692307692308
TMED5	-0.62275
CDH6	-0.5094
BRP44	1.37325
THG1L	-0.25625
GABRA2	-1.704
C14orf166	-0.11375
MYL1	-1.39416666666667
TNFSF18	-0.0925
PAP2D	-1.23
PPIB	-0.03275
KLHL4	-0.10275
SFN	-0.998166666666667
CCDC127	0.90425
FRAP1	-0.83475
GOLGA5	0.66075
SDCCAG1	-0.029
MGC21675	0.0725
C10orf95	-0.23475
KIAA1345	-0.105333333333333
C1orf163	-0.3635
LACE1	0.216833333333333
OR10K2	-0.177
CENPN	-2.60148
TMED2	0.60175
UGT1A6	-0.905
ANG	0.86475
U2AF1	-0.909833333333333
CASC2	0.222166666666667
NMT2	-0.653833333333333
OSGEPL1	-0.18725
DFNB31	-0.923
SLC6A20	0.058875
DKC1	-0.8655
FXYD4	-0.995
WDR64	1.03825
MGC5590	0.1065
CREBZF	-0.356166666666667
DAZ1	-0.06275
PRPSAP1	-0.75025
GCHFR	-0.9805
TTC7A	-0.5185
LOC196993	0.4975
UBD	3.169
S100A1	-0.0875
RPL6	0.0175
DNAJB6	-0.4696
NAGS	0.2244
C2orf58	0.1215
KERA	1.94966666666667
MT1X	-0.5394
UBE2B	0.6272
KEAP1	0.248
MST1	-2.696625
OMA1	0.715
ABLIM2	0.926
BCL2L13	-0.0860833333333333
JAZF1	0.307666666666667
TMEM63B	0.6905
S100A8	1.01
ARFIP2	0.6725
UROS	0.3895
KHDRBS2	0.1945
POLQ	-3.136
SOAT1	-0.244
SPAG4	-1.9215
MRPS30	-1.11983333333333
LOC494141	0.1145
OR2T11	0.122
ORAOV1	-1.2723
ZNF184	-0.0858333333333333
TCEB3B	0.0228333333333333
ADAM21	0.289
GDPD1	-0.0905
SPINLW1	0.00850000000000002
PRR14	0.1935
KCTD9	-0.9001
NUDT3	0.41225
KIAA1822	0.9248
HIST1H4K	2.184
DFNA5	-1.611
GABPA	0.62825
C14orf44	0.6425
POLB	1.0565
PTAR1	-0.9415
SEC31A	0.5594
TRIM58	0.49725
TAS2R14	-0.522
VPS8	0.27625
H1F0	1.60383333333333
PRKCB1	-1.3205
UGT2A1	0.211
TOR1B	1.2715
LSS	-1.70175
C2orf19	0.0685
HNRNPC	0.390928571428571
TMEM100	-0.433
LOC116349	0.12125
OR51M1	-0.191
CCDC142	-0.531
ISG15	3.969625
ZCCHC14	-0.209625
CREBL2	0.80975
TGDS	-1.37675
DC2	-0.2135
CACNA2D3	-1.03885714285714
ZNF429	-0.241375
LYPD6	-0.746833333333333
SUCLG1	-0.245166666666667
OR51I1	-1.158
MAGEH1	1.67525
PRPF40A	-0.014
SMR3A	0.6325
SPINK2	-0.05175
THAP2	0.71775
NPY5R	0.0315
IRF4	-1.516625
SPESP1	-1.76416666666667
OR10S1	-0.1125
DTD1	-0.1705
TUBE1	-0.76925
DDX19A	-0.967
PDPN	-0.402875
TMEM34	0.6725
MGAM	-0.077
COL3A1	6.22894444444444
GFM2	-0.6161
OR5A2	0.13
PSG9	-0.844
ARHGEF11	0.468333333333333
IVNS1ABP	-0.362
SIGIRR	1.57325
DUSP19	-0.091375
DNAJC14	0.1476
ACSS1	0.91675
IL1RAPL2	0.3715
C4orf30	-0.165
SEPT4	2.8055
LANCL3	-2.104
SPAG17	1.99833333333333
PRDX3	-0.050875
HNF1A	0.298375
P4HA2	-0.1405
RFWD3	-1.38116666666667
MOV10	0.58275
DNAJA5	0.318642857142857
LOC729440	0.30975
LOC200383	0.959125
SMC2	-1.77625
MIXL1	-1.61116666666667
TMEM9	0.998
FAM86A	1.121
ZNF174	0.0285
MYH14	-0.793
CCR8	0.605
VPS37C	0.6625
GPATCH1	0.236333333333333
B3GNT8	2.9465
TBX4	-0.34325
CNR2	0.838166666666667
PCDH1	0.7135
C5orf29	4.265125
OCIAD2	1.2325
PLCG2	1.122
KIAA0247	1.931125
HRH3	-0.0817
CAPN13	2.9485
CCR1	0.9831
MGC15523	0.105444444444444
UVRAG	0.273333333333333
DNAJA2	-0.351666666666667
ITGA2B	-1.07983333333333
CLDN5	3.881125
PTPRN2	-1.64614285714286
ZNF512	-0.391
PSAP	1.1885
CCDC140	-0.2965
LRRC55	0.23075
CYP26C1	0.176
C8orf47	-0.253
LYN	0.75575
DUSP6	0.0363333333333333
TGFB3	3.81026666666667
ELK1	-0.4795
PCDH11Y	-0.230166666666667
HGD	0.39875
C17orf58	0.3385
MYO3A	0.1565
SERPINE2	-4.001
AARSD1	-0.94225
C14orf73	-1.6425
ADAM33	0.31775
ZNF491	0.4045
MAPK6	-1.76783333333333
TCN1	3.79366666666667
SLC24A6	0.775
UBE2R2	0.77575
H1FNT	0.081
TATDN2	0.525166666666667
LILRB1	2.628
P2RY5	1.941
NUCB2	0.1975
C2orf37	0.8445
SNX27	1.30633333333333
MTA3	0.186625
FOXO4	0.69
ID4	1.043
SOX5	-1.48983333333333
PXMP3	1.65975
OR52M1	-0.2035
SFT2D3	-0.5205
INA	-3.23033333333333
MCOLN1	0.7015
NFIX	1.0629
CLEC14A	5.49466666666667
HIBCH	-0.284166666666667
PLA2G5	1.72175
TIMM10	-0.7715
MED17	0.1057
COL4A4	-0.4615
TPP1	1.00383333333333
GJA3	-1.33333333333333
TMPRSS5	-1.55775
AADACL3	0.565
DNMBP	-1.23975
ENPP5	2.85333333333333
NQO1	-0.0736
ZSCAN2	-0.202125
SEC24C	-0.408666666666667
GTF2A1L	0.6335
AXIN2	-0.5819
FAM33A	-1.36591666666667
C16orf13	-0.202625
SPNS2	0.84375
TAF1	-0.0275
AP1G2	-0.148833333333333
RBM42	0.385
HCN2	0.652333333333333
EFHB	1.4605
RUSC1	0.264666666666667
GRIK5	0.011
USP21	0.102166666666667
ATAD3C	0.54275
ORMDL2	0.889125
PRSS7	-3.049
PSAT1	-5.06125
FLJ13195	-0.9885
TBC1D1	0.0668333333333333
IFNG	1.64425
OTOS	0.248833333333333
ZNF773	0.295166666666667
EMD	-1.27375
RETN	1.91875
CCL8	5.362
APH1A	-0.12275
COX18	-0.263625
GTF2IRD2	-0.42675
CCDC82	-0.95225
PAFAH2	0.4325
NPEPL1	-0.625
RP11-114G1.1	0.175
TP53INP1	3.000625
ZNF300	-1.74183333333333
FOXL2	-2.89675
LARP2	0.0628333333333333
LATS1	0.43375
HTR6	-0.364
SPOCK2	1.77
RNF144B	2.8015
HTATIP2	-0.962125
MGC10334	-0.0720833333333334
CENTA2	2.92033333333333
