Hybridization REF	TCGA-A2-A0SU-01A-11R-A084-07
C10orf6	-0.02125
C11orf41	0.324125
HNRPF	0.22675
COL11A1	6.283
UBAP2	-0.611833333333333
CDKN2AIPNL	-0.372
C20orf174	3.06625
SPRED2	0.7815
PLA2G12A	0.986
ICEBERG	-2.07016666666667
SCN10A	0.0915
C11orf65	-0.9715
GBP5	4.18975
PITPNC1	-0.8915
POU3F3	1.097
NCOA7	-0.04675
LIN7C	0.0963
LOC348840	-1.182
NKX2-2	-3.38425
ANKRD13D	-0.0786249999999999
LOC123688	-0.81125
FUT2	1.616
TAAR8	0.405
FZD4	-0.423333333333333
PNMA3	-0.529
OR4L1	0.3885
WIT1	-2.41475
EXOC3L	1.26525
ATPBD4	-1.0765
KRBA1	-0.823
UBXD6	-0.24425
HOXB7	-0.624428571428571
C7orf23	-0.711
UNQ338	0.3805
STAB2	2.3715
CDC20B	0.38025
IRF9	1.9585
CENTG1	0.2325
TNPO2	-1.12325
MCPH1	0.627625
BMS1P5	-2.16975
SLC26A7	0.61275
HIST1H3J	0.154
C9orf3	-0.6358
LBH	1.474125
MYO1D	1.086
PTDSS2	-0.18275
NFU1	1.03375
DEPDC4	-1.5495
WNT7B	1.3385
GLP2R	-0.2824
SETD4	-1.7538
DYNLT3	-0.4237
FKBP11	-1.71883333333333
SESTD1	0.270333333333333
FLII	-0.379
RPS16	-0.2786
CHPF	-0.513333333333333
CSNK2A1	0.2055
SUMO1P1	-0.27775
FKBP6	-0.9475
ZNF214	1.21433333333333
TWIST1	0.275666666666667
DDX56	-0.767666666666667
TRAM1L1	2.0673
EPO	-1.62383333333333
MRPS18B	-0.23925
ZNF682	-0.238833333333333
RPL14	-0.219166666666667
MAFF	-0.1285
LOC51136	-0.33675
LY96	-0.000249999999999997
DDX20	-0.251
ABTB1	0.6785
ARL5A	0.4562
CCT6A	-1.567
HEPACAM	-1.3355
EHHADH	-0.164833333333333
RBAK	0.0515
CGB1	-0.26075
ITGB5	-0.1966
YIPF3	0.1915
FKBP2	-0.37775
NR1D1	0.914
TMEM110	-0.585
NEK2	-1.476
PRAMEF8	-2.6335
C20orf52	-1.08583333333333
PCDHGA3	-0.7695
VWA3B	0.4745
NDUFA5	-0.010125
THAP9	-0.29825
FLVCR2	-0.0991666666666667
AP1S1	-1.358
SMAD6	0.47425
SAV1	0.619625
SAT1	0.744375
ZNF251	0.464125
ADAMTS7	0.1345
RPP38	-0.0315
C1orf211	-0.3575
YPEL2	1.6735
RBMS1	-0.49275
ZNF445	-0.579666666666667
NRXN2	0.8905
PGBD4	-1.043125
UGT2B28	3.98375
WBSCR16	-0.72
NLRC3	0.250375
ASTL	0.202
ST6GALNAC1	-2.28375
ZADH2	0.390875
MLLT4	1.03616666666667
ARL6	-0.290166666666667
MEF2C	0.7345
CBFA2T3	-0.487
AFF3	2.50771428571429
COG7	0.827333333333333
MYB	1.001
PLXNA3	-0.375
XRCC2	-1.59933333333333
MMS19	-0.36275
ST8SIA5	-0.799625
CHPT1	0.862333333333333
KIAA1712	-0.65075
OR6X1	0.1035
ACTR3	-0.182625
UGCG	3.05633333333333
OR4P4	0.5415
ZAP70	-2.5115
LPP	0.644375
ZNF485	-0.733
PTPRCAP	0.203
IL12RB1	0.39675
ATRX	0.2139
CHST8	0.2215
C14orf109	0.03575
ARV1	0.50825
NMB	-1.40257142857143
COX5A	-0.943666666666667
EIF6	-0.52375
MPPED2	-0.651
SEMG1	-1.1895
CHRDL1	0.4335
TRAF3IP2	0.83925
WNK2	-0.629875
LILRA4	2.62933333333333
LAMA2	4.06925
PXT1	0.162
RLBP1	-2.9645
CD300C	0.2635
SLTM	-0.465375
FLJ10404	-0.4343125
APOBEC3D	-2.14283333333333
RENBP	0.0681666666666667
ATXN7L1	-0.298375
NID1	0.15225
TUBGCP3	-1.1185
ITIH5	0.939388888888889
CCDC110	2.99675
C8A	-2.16875
MGC87042	-0.98275
HOXC13	-2.84225
TFDP2	-0.91375
HCP5	1.4815
POLI	0.49175
UCN	-0.321333333333333
ZNF764	0.762
C8orf45	0.48775
FHL3	-0.3605
SPATA5L1	-1.81575
MMRN2	3.1785
NDST1	0.3985
COL20A1	-0.140166666666667
ZNF248	-0.418666666666667
PELP1	-0.961333333333333
MBL2	-1.78633333333333
RNF41	0.758125
C5orf24	0.600625
THOC5	-0.714
SERINC3	0.581333333333333
RP11-151A6.2	1.42725
CDCP2	0.45625
HIST1H2AA	0.36225
C11orf75	-0.142
FKBP7	-0.4185
DDOST	-0.253
GPNMB	0.379
TTF2	-2.04816666666667
KCNT1	-0.140333333333333
SLC39A14	-0.67875
NGRN	2.7387
GPR137B	0.80725
MECP2	0.000250000000000004
PSMA1	-0.7345
C16orf73	-5.142
TMEM60	0.250166666666667
CSN3	-0.0885
NOS1	0.557666666666667
RAB7L1	-0.4525
YBX2	0.703
KIAA1166	-0.453375
FUBP3	-0.134333333333333
ABCG1	1.643
ACACA	-0.542916666666667
ARL11	1.685
ATOH1	0.3795
ODF1	0.456333333333333
CREB3L3	-1.70616666666667
TMEM127	1.14914285714286
DSCAML1	0.121
PLN	3.30183333333333
LYPLA1	0.04375
PRDM9	-1.75125
SASP	1.95625
PLUNC	-0.162833333333333
INTU	-0.3305
HISPPD1	-0.81925
LNPEP	-0.273333333333333
YARS2	-0.8775
APCDD1L	-0.4885
ZCCHC4	-0.2162
FBXO22	-0.920333333333333
TTLL13	0.332
ZNF669	-0.529
PTGDR	2.09
DDX27	-0.86625
KIAA0409	-0.2975
GJB6	0.12275
ASB8	1.56625
PLP2	0.048
MEPE	0.528
OR10J5	0.316
KRT222P	0.868
COQ7	1.05183333333333
C1orf101	0.63525
RERG	4.8987
CHMP5	0.420125
THAP11	0.02675
ZNF43	0.3785
ZRANB3	-1.04366666666667
KRT13	2.27975
MRPL19	-1.030375
RBBP9	-0.044125
SPATA17	0.7345
BXDC5	0.265666666666667
PAFAH1B1	-0.818416666666667
MAGEE1	0.21525
OSTF1	0.60375
KIAA0323	0.0391666666666667
TXNDC13	0.643833333333333
CNTN4	1.68775
LCE1B	-0.982
UNQ501	0.65125
ZNF154	-0.119
C3orf64	-0.06775
SYT5	0.6209
PON1	0.131166666666667
FLJ10357	-0.69
ATP4A	-0.631
GNPDA1	-0.646666666666667
MGAT1	0.694
C14orf121	-0.36975
SLC35B2	0.69975
MIER3	0.0745
CHEK1	-3.669125
ZNF8	-0.415833333333333
TXNDC1	-0.746333333333333
CKB	-0.0365999999999999
RTN3	0.767928571428572
FZD2	-0.869
PART1	-0.52225
PSMB6	-1.25275
PCDHB8	0.739
PHC3	-0.0783
PPP1R8	0.176333333333333
NOVA2	1.465
TNFRSF11B	-3.7435
GOLPH3	0.69
UBLCP1	-0.22525
SUHW3	-0.97475
TTLL1	0.681
OPN4	0.1395
OR13G1	0.399
ZPBP2	0.0686
HSD17B11	-1.276625
C9orf50	0.3905
DHDDS	-0.228857142857143
CTSW	0.8018
NEFM	-1.1265
MRPL28	-0.0195
SYN1	1.19983333333333
PIGV	1.32383333333333
ZIM2	-0.5225
APBB1	1.0725
SND1	-0.14425
C1orf123	0.505
CHD3	-0.62175
BHLHB8	0.30825
RNASE2	-0.257666666666667
BCAP31	0.5165
SLC25A44	0.185
CHD6	0.2708
PIB5PA	1.60984615384615
SELS	2.368375
LOC541471	-0.065125
FAT2	1.8785
ZNF81	-0.0475
OR4C16	0.3125
FLJ10081	0.6183
LRRC4	0.51925
CS	-0.949
N4BP2	-0.270125
IGFBP7	1.8255
ZNF318	0.26
NDNL2	0.292625
ZNF609	2.12225
SIRT4	0.7895
EXOSC10	-0.40625
ECE2	-0.101
OVGP1	2.65075
GTPBP3	-0.87
PACS2	0.4865
C19orf36	0.614333333333333
ARL4C	0.001625
ATG4B	0.146125
UBQLNL	-0.5705
RHOXF2B	-3.2865
PLEKHG2	-0.6455
GALR1	-0.3675
AQP4	0.184666666666667
HDAC7A	0.218833333333333
DCUN1D3	0.312
OR8A1	-0.335
CCRN4L	0.385375
CBR4	-0.9935
KIFC1	-2.038
SLC7A14	-1.233
LHX5	0.1825
TRPC7	0.666
LPXN	-0.62075
SERPINA1	-2.536125
RPS13	-0.3973
BPIL3	-0.4345
PRKAA1	-1.1795
FADS2	0.7098
ENAH	0.8009375
PRO1768	-1.0565
APBA2BP	0.72975
LIPH	3.81666666666667
C3orf33	-0.67275
RCC2	-0.291571428571429
ALDH1A2	-2.6862
RNF103	2.338
AHCY	-0.87075
ALG12	0.0765
CCL17	2.91375
ZNF543	1.007
ESRRG	1.6969
CNGA1	0.6515
RDH5	-0.529833333333333
OTX1	-1.2041
PTGFR	-1.204
CDR2	0.378
SELE	3.89925
NLGN2	-1.20083333333333
EXOSC9	-1.02575
ZNF566	0.0296
KLRC2	-3.9035
GPR12	0.975
KIAA0196	0.08425
PDRG1	0.20075
SSR3	-0.8785
MSI1	-0.642
CST9	3.4385
CC2D1A	-0.274875
PLAGL1	-0.764222222222222
ZNF778	-0.6165
RNF2	0.1775
KLF6	1.43416666666667
THBD	2.63733333333333
tcag7.1314	1.94125
NR5A1	0.0413333333333333
ABCD2	0.18325
DNAJC7	-1.70875
CLEC4C	1.051
TM2D3	2.315875
CCDC4	-0.2345
PLAC2	0.933
DCD	0.2505
FAAH	2.303
POLA1	-0.152833333333333
TM7SF2	-0.529625
FLJ39822	-0.920166666666667
FLOT2	0.343625
MAP4K1	-0.409166666666667
SRP68	0.2045
C21orf74	0.116
ARPC5	0.374
LOC126075	0.666
HECW2	0.136125
ZDHHC4	0.129
ANKRD42	0.8388
PDE9A	-0.2725
ABCA8	0.88875
NDUFS2	0.13675
UBR5	-0.6065
BTBD16	-2.72425
LOC554174	0.2335
ZNF20	1.086
KIAA1843	0.2535
WDR17	0.521875
C15orf33	0.698
RNF113A	-0.4335
CAMKK1	-0.5099
CLCN2	-0.36425
ANXA6	-0.847
LOC340069	0.449
EMID1	0.420875
DPM3	-0.745
ELA1	-0.2555
SLC25A13	-1.0126
KRT24	2.5945
SMPD1	0.187666666666667
TH	0.023
COL6A2	0.775
ANKS1B	2.07275
GPR126	-2.7776
ZC3H12A	-0.756166666666667
TMEM47	0.532166666666667
C2orf51	0.0665
C1orf88	3.1285
HSF2BP	-0.327
AKAP10	0.3515
RPAP3	-0.6455
KLHDC8B	1.493
STOM	1.6127
MUPCDH	0.0275
C10orf72	-0.29225
PLEKHA3	0.730333333333333
TCP11L1	-0.733
CWF19L1	-0.02725
SPEF1	2.10476923076923
YSK4	0.84
ELN	1.7823
SAMD8	-0.168
MPI	-1.02333333333333
MEPCE	0.618
ABCC3	-1.11275
NANOGP1	-3.408
KCNK17	1.74875
HLA-DMB	4.30816666666667
RRAGA	1.22
ANGEL1	0.4125
RBM32B	-0.0115
CPN1	-2.63675
MGC52282	-0.5614
HLA-A	1.37033333333333
OR9G4	0.1825
EDNRB	-1.28375
SCD	0.0882142857142857
C14orf80	-0.923333333333333
BAGE2	-0.171
RABL4	1.0035
RCVRN	0.035
SHANK1	0.0045
NLRP7	-3.232
CD226	1.06375
STAT3	1.3755625
SYNJ2	-0.1811
TPCN2	-0.3795
WDR36	-1.022
MBD4	-0.4085
ROBO1	-0.0668
ST3GAL6	-3.09475
SLAMF8	2.49133333333333
ATN1	0.735833333333333
GPR141	0.54225
KRT36	-0.5015
TPH1	0.634
DDX52	-0.2395
ZSCAN29	-0.98
TRPT1	-0.495
DPEP3	0.5135
DENND4A	1.52
TSPAN16	-0.2885
PTCHD2	-0.4175
LOC145814	-0.83575
CAP1	0.1655
EIF5A2	-0.7773
NT5DC3	-1.008
SEPT9	-0.112875
SEZ6L2	1.245
EGFLAM	3.2145
VPS11	0.68025
NDUFB5	-0.426
CIDEA	1.02216666666667
IER5L	1.132
N6AMT1	-0.8365
FAM83C	0.10225
OXR1	0.778666666666667
IRX1	0.854
DGKB	-0.0984999999999999
GCN5L2	-1.736
MIR16	0.804125
FBXW9	0.56475
WDR4	-2.77683333333333
PDC	0.015
VPS33B	0.24575
HEXB	-0.6265
FLJ32214	1.4715
TCEB3	-1.10575
CRLF1	-4.262
ABI3BP	0.864
C8orf22	-3.63975
PYCR1	-0.375625
KIAA1706	0.6385
CDK5R2	0.784125
WAS	0.3615
C12orf60	1.01175
CCBL2	0.15025
MADD	-0.03525
C5orf34	-1.42075
WDR42A	1.1127
KLF12	0.0175
HSPA1A	2.594
ITM2C	-1.365
DAPK2	4.00066666666667
LOC442590	-0.209
SUMF2	-0.43575
CENPA	-2.43107692307692
TMED5	-0.776125
CDH6	-0.0291
BRP44	0.13925
THG1L	-0.285
GABRA2	-1.4945
C14orf166	-0.56725
MYL1	-1.04683333333333
TNFSF18	0.0135
PAP2D	-0.508
PPIB	1.02875
KLHL4	-0.023875
SFN	-0.0355
CCDC127	0.834
FRAP1	-0.04175
GOLGA5	0.56475
SDCCAG1	-0.45575
MGC21675	0.227166666666667
C10orf95	-0.0785
KIAA1345	0.665666666666667
C1orf163	-0.787
LACE1	-0.7835
OR10K2	-0.1335
CENPN	-2.69824
TMED2	0.4095
UGT1A6	-0.8775
ANG	-0.2225
U2AF1	-1.9175
CASC2	-0.224
NMT2	-0.489666666666667
OSGEPL1	0.018375
DFNB31	-0.495
SLC6A20	0.0785
DKC1	-1.03625
FXYD4	-0.442
WDR64	0.452
MGC5590	0.168
CREBZF	-0.729166666666667
DAZ1	-0.39975
PRPSAP1	0.59175
GCHFR	-2.044
TTC7A	-1.201125
LOC196993	0.17225
UBD	3.69683333333333
S100A1	0.14275
RPL6	0.0526666666666667
DNAJB6	0.8315
NAGS	1.1229
C2orf58	-0.371
KERA	1.7325
MT1X	-0.7646
UBE2B	1.4713
KEAP1	0.9275
MST1	-3.474
OMA1	0.4335
ABLIM2	1.51775
BCL2L13	-0.4385
JAZF1	0.486666666666667
TMEM63B	1.263
S100A8	0.2466
ARFIP2	1.3285
UROS	0.33
KHDRBS2	-0.6235
POLQ	-3.164
SOAT1	-1.97625
SPAG4	-2.3035
MRPS30	1.21316666666667
LOC494141	-0.8075
OR2T11	0.6975
ORAOV1	-1.1254
ZNF184	0.212833333333333
TCEB3B	-0.0388333333333333
ADAM21	-0.4085
GDPD1	0.3605
SPINLW1	-0.123
PRR14	0.795166666666667
KCTD9	-0.5217
NUDT3	0.03025
KIAA1822	0.8662
HIST1H4K	0.966
DFNA5	-1.93825
GABPA	-0.6005
C14orf44	0.811
POLB	-0.0115
PTAR1	-0.28225
SEC31A	0.697
TRIM58	-0.504
TAS2R14	-0.5355
VPS8	0.6585
H1F0	0.227333333333333
PRKCB1	-2.026
UGT2A1	0.503
TOR1B	-0.57675
LSS	-2.036
C2orf19	0.1365
HNRNPC	0.113714285714286
TMEM100	-0.476666666666667
LOC116349	-0.20525
OR51M1	0.1735
CCDC142	-1.8935
ISG15	-0.563125
ZCCHC14	-0.3615
CREBL2	1.214375
TGDS	0.374
DC2	-0.3915
CACNA2D3	-1.00221428571429
ZNF429	-0.605625
LYPD6	0.716333333333333
SUCLG1	-0.0338333333333333
OR51I1	-0.7675
MAGEH1	1.69425
PRPF40A	-0.6355
SMR3A	0.366
SPINK2	-0.67075
THAP2	0.273125
NPY5R	-0.4565
IRF4	-2.18075
SPESP1	-0.999
OR10S1	0.1575
DTD1	-1.2875
TUBE1	-0.9165
DDX19A	-1.1585
PDPN	-1.17875
TMEM34	0.828583333333333
MGAM	1.1905
COL3A1	5.80305555555556
GFM2	-0.2544
OR5A2	0.7165
PSG9	-1.1375
ARHGEF11	-0.0615
IVNS1ABP	-1.590625
SIGIRR	0.55175
DUSP19	-0.716
DNAJC14	0.5423
ACSS1	0.809125
IL1RAPL2	0.1205
C4orf30	-0.01275
SEPT4	2.67425
LANCL3	-1.80775
SPAG17	2.76966666666667
PRDX3	0.064125
HNF1A	-0.1545
P4HA2	-1.02425
RFWD3	-1.547
MOV10	-0.44625
DNAJA5	0.478928571428571
LOC729440	-0.06125
LOC200383	0.8895
SMC2	-2.56775
MIXL1	-1.21583333333333
TMEM9	0.142
FAM86A	1.556
ZNF174	1.0389
MYH14	-1.36725
CCR8	0.01
VPS37C	1.51866666666667
GPATCH1	0.211833333333333
B3GNT8	2.481
TBX4	-0.1135
CNR2	0.5265
PCDH1	1.4665
C5orf29	2.095
OCIAD2	0.67825
PLCG2	0.591
KIAA0247	1.8895
HRH3	0.3077
CAPN13	4.75225
CCR1	-1.1143
MGC15523	0.136444444444444
UVRAG	0.390166666666667
DNAJA2	-0.641666666666667
ITGA2B	-0.632333333333333
CLDN5	3.90075
PTPRN2	1.67214285714286
ZNF512	0.242833333333333
PSAP	0.6605
CCDC140	-0.9405
LRRC55	0.1295
CYP26C1	-0.189
C8orf47	0.4285
LYN	-0.14425
DUSP6	1.086
TGFB3	3.28313333333333
ELK1	0.156
PCDH11Y	-0.138
HGD	-4.0315
C17orf58	2.0355
MYO3A	0.7655
SERPINE2	-4.38133333333333
AARSD1	-0.519
C14orf73	-1.11
ADAM33	-0.152
ZNF491	-0.0975
MAPK6	0.568
TCN1	3.31066666666667
SLC24A6	0.5375
UBE2R2	0.66125
H1FNT	0.33925
TATDN2	0.099
LILRB1	1.207
P2RY5	1.3455
NUCB2	0.85975
C2orf37	-0.3575
SNX27	-0.0338333333333333
MTA3	0.502
FOXO4	0.51225
ID4	1.2805
SOX5	-2.10566666666667
PXMP3	0.650375
OR52M1	0.0775
SFT2D3	0.446625
INA	-2.74133333333333
MCOLN1	0.5205
NFIX	1.979
CLEC14A	5.646
HIBCH	-0.4235
PLA2G5	0.402
TIMM10	-0.647166666666667
MED17	-0.4482
COL4A4	-0.913
TPP1	0.1875
GJA3	-1.4155
TMPRSS5	-1.887
AADACL3	0.4585
DNMBP	-0.6925
ENPP5	3.614
NQO1	-0.8079
ZSCAN2	-0.23825
SEC24C	0.169166666666667
GTF2A1L	0.387
AXIN2	0.2648
FAM33A	-1.32833333333333
C16orf13	0.051875
SPNS2	0.89075
TAF1	-0.17825
AP1G2	-0.594333333333333
RBM42	0.0541666666666667
HCN2	0.718166666666667
EFHB	1.24016666666667
RUSC1	0.814
GRIK5	0.256
USP21	-0.132
ATAD3C	0.87125
ORMDL2	0.30875
PRSS7	-2.641
PSAT1	-5.7385
FLJ13195	-1.23816666666667
TBC1D1	0.2205
IFNG	1.24575
OTOS	0.52
ZNF773	-0.6985
EMD	-1.18575
RETN	-0.201
CCL8	2.707
APH1A	-1.012
COX18	-0.72825
GTF2IRD2	-0.69775
CCDC82	-1.84866666666667
PAFAH2	1.026
NPEPL1	-1.1672
RP11-114G1.1	0.341
TP53INP1	1.444875
ZNF300	-1.675
FOXL2	-3.493
LARP2	-0.105833333333333
LATS1	0.346
HTR6	0.428
SPOCK2	0.862833333333333
RNF144B	2.17166666666667
HTATIP2	-0.3855
MGC10334	0.31225
CENTA2	1.71916666666667
FGF2	1.70875
FXYD7	0.11925
PHYHIPL	-1.456875
GPR34	3.79325
DDX6	-0.168833333333333
OR10W1	0.399
LHFPL1	-0.252
ZNF313	-0.0700714285714286
VPS28	0.3735
AP3M1	0.2964
AKR1CL2	-0.57125
TRAF4	-0.156125
OR2B11	0.379
C19orf12	-0.0988333333333333
AKAP9	-0.165
C1orf62	-0.05825
SLC20A1	-0.5772
FAM112A	0.53525
LDB2	1.108125
MRPS23	-0.50625
KLK5	2.0275
SPTB	-0.2722
EFEMP2	0.558
EFNB2	0.811625
PCM1	0.408357142857143
NMNAT3	2.003125
TSG101	0.9545
C8orf40	0.2725
NOB1	-1.40225
ABHD3	-1.18875
GTF3C4	0.18825
PIGN	1.08533333333333
GALNTL1	0.4845
AEBP1	1.8395
OR9Q1	0.423
ANKRD2	-0.07675
CCL28	-0.73825
TRIM38	0.7195
TMCC1	0.120333333333333
SMG5	-0.866
LRRC7	-1.063
NCAPD2	-1.27516666666667
C6orf153	-0.59625
C1orf74	0.7795
OTUD6A	0.0585
DCP2	-0.188166666666667
TMEM24	-0.524
RPL18	0.0175
TMEM177	0.399
LRRC37A3	0.5925
C1D	-0.477333333333333
LDHC	-2.30975
UBE4B	-0.00816666666666667
NIT1	0.007875
BTN3A3	0.434375
RASD1	4.395625
COMMD3	0.1155
SHFM1	-0.521
BIRC8	0.50625
DUT	-1.31725
C12orf51	0.7455
LRRC59	-0.978666666666667
LY6H	1.166
WDR22	1.0075
EDEM1	0.195142857142857
ADH1A	2.438
PANX2	-0.1619
CYP11B1	0.29975
CDC73	-0.962
GPR172A	-0.38075
GSTM3	3.77761538461538
KCNA5	0.666
SERAC1	0.4755
NFATC2	0.041
ANAPC5	-0.5971
C15orf24	-0.67425
NFATC2IP	-0.413333333333333
TNRC6C	0.8865
MGC102966	0.031625
FGD5	0.9635
MED9	1.14475
RAB13	0.0853333333333333
C15orf49	0.2445
CRYGS	-1.5681
C12orf53	-1.0414
LOC283693	-0.803
COX6B2	-0.439375
PHF14	-0.26775
FAM3A	-0.57
RPL13	-0.6836
PRDX2	0.1279
FLJ34047	-0.99475
PRMT3	-0.56625
KCTD19	-1.431
TRIM10	-0.709
MGC26597	-1.164
GCNT4	0.03225
GPRASP1	0.5705
CDKN1C	-0.0500833333333333
RHBDL2	1.8498
HSPH1	-1.18925
AQP1	3.64125
COL17A1	1.3111
GFAP	0.270625
CDC16	-0.611
KIAA1614	0.314
C6orf118	0.716666666666667
ZSWIM5	0.25925
FAM83F	2.37625
LYNX1	0.683375
SYNPR	-0.54225
XG	2.143
PRSS16	-0.987625
KIF13B	1.34707142857143
PCDH9	-0.80825
HIST1H2AH	1.9945
RBM18	-0.69725
ZNF626	0.052375
HEXIM2	0.538666666666667
ITFG1	0.489
TUBG2	-0.97
SFRS7	-0.366916666666667
C9orf14	0.0285
EXTL1	-0.331
GBP3	1.364
WDR5	-1.6615
RARG	0.513833333333333
MYO7A	-0.732375
CECR6	-0.614
C13orf3	-1.243125
SFRS18	-1.493
ACVR1B	0.443333333333333
PSMD1	-0.3099
C7orf31	-0.637833333333333
ILVBL	-0.1865
IFNGR1	1.61175
RNF186	3.9875
NOL9	-1.15
MAGEL2	1.0445
SLC29A2	-0.23275
NHSL1	-1.4925
RBMX	-0.2115
PSORS1C2	0.414875
RAD51L3	-0.0475
LCN6	1.49825
ORAI2	-0.641
BRUNOL6	-0.3739
OR4K5	-0.2915
CDC123	-0.772
MSLN	-2.08366666666667
WWTR1	-1.23866666666667
ZNF700	-1.0975
COBL	-0.12125
PPP1R16B	0.05625
GAS7	-0.0375
MDN1	-0.964875
HAAO	-0.0965
C9orf68	1.7015
TNFAIP2	1.33625
FOXN1	0.3525
hCG_2033311	0.273666666666667
ATP6V0D2	0.5725
RPL41	0.707875
SLC38A1	1.736125
ARHGAP6	-1.1315
ADAD2	0.131
PHF20L1	-0.40825
MCM3AP	-0.3575
ST3GAL3	-1.10266666666667
SNX1	2.32116666666667
ELF5	2.50325
PARP3	0.849
RBM8A	-0.989125
LINGO4	0.442
ITGA9	1.395
ZFR	0.388
ACSL6	-0.30775
FLJ20699	-0.7612
DAOA	0.035
FABP4	4.44375
KCNB1	-0.3425
CANX	0.3584
SLC25A28	0.2525
ADIPOR2	0.056
ECHDC2	1.09825
SMA4	2.64475
FRZB	3.6915
PABPC1	-0.360833333333333
DMRTB1	-0.177375
APOBEC3G	0.3475
CATSPER2	-1.817
CUEDC1	1.15133333333333
STARD9	-1.55175
CLDN8	3.68875
LOC23117	-2.15931818181818
E2F6	-0.337611111111111
TMEM126B	-1.24533333333333
DPY19L4	0.69675
GIMAP5	3.49616666666667
NDUFA9	-0.619
FAM77C	0.966
CTPS2	-0.04475
LOC51035	-0.06175
WDSOF1	-1.29675
EGLN3	-0.9305
PITX3	0.8165
OR52E8	0.3165
GRM4	2.4115
KLK1	-2.28466666666667
GPM6B	-0.292375
RRAGD	-1.36316666666667
PAGE5	-2.9915
UCHL5	-2.00583333333333
ULK3	-0.896
AIM2	0.349833333333333
PNO1	-0.932333333333333
OR2F2	0.424
GNAT2	0.264
SIX1	-1.83625
ST13	0.119333333333333
ZBTB44	-0.200625
TIMP2	-0.38725
ZMAT4	-2.64775
GTF2IRD1	-0.164833333333333
ZNF19	0.3255
ZNF714	-0.444
RSC1A1	0.30425
C9orf80	0.2765
PSMA8	0.387333333333333
TMEM141	0.5275
COX4I1	-0.580357142857143
CTAGE1	0.257666666666667
DTWD1	0.837
HSD11B1	1.40375
KRT6B	4.52625
ARID4B	0.357625
LHFPL3	0.445
WWP2	-0.06575
ZNF326	-0.2125
RGPD1	-1.829
CTSH	0.690666666666667
FASTKD1	-1.27525
PAF1	0.8493
TTC9C	-0.5315
IFT57	0.5831
PRSS36	0.3595
IL20RB	-2.9855
ZNF592	-0.0291666666666667
DCTD	0.00739999999999998
CFP	2.4755
MFNG	0.097125
JMJD2B	0.47375
ALDH3B1	-1.437125
THSD4	3.37616666666667
KCNJ5	2.15366666666667
LMNA	-0.0376666666666667
TBCD	0.716375
ZNF250	-0.195166666666667
CASQ2	1.69933333333333
PEG10	-3.93408333333333
PRAME	-2.46786666666667
NP	0.148875
TRIM59	-0.244666666666667
ZNF12	0.270875
XTP3TPA	0.604
SIGLEC7	-0.5675
PANK4	-0.20475
FAM70A	-1.80316666666667
SNED1	-0.185
HIP1	0.7957
RAET1E	0.277666666666667
AMAC1L2	-1.146
AHNAK2	-0.715083333333333
TOE1	-0.933333333333333
RECQL4	-2.21825
SPRYD3	1.0415
DPAGT1	-0.83225
MAGED2	1.4054
ANKRD55	-0.32
TRPS1	5.04641666666667
DOK7	0.72025
TFPI2	-6.535
GTF2H3	-0.764833333333333
CYP4F11	-0.805375
LHX2	-4.29133333333333
ATG16L1	0.549
ASB12	0.3265
C1orf116	1.49425
NF2	-1.0345
POM121	-0.5606
PHYHD1	3.214
TXNDC17	-1.183
DKFZp779O175	-0.205
NUP62	-0.160214285714286
MYO18B	-0.710333333333333
PRAMEF1	0.0625
TCBA1	0.87175
TMEM168	0.6585
FJX1	0.356166666666667
CLCF1	-0.0885
SEPN1	0.2085
IGSF2	0.4385
NUDCD1	-0.786666666666667
TFF3	3.76033333333333
NDFIP1	0.694857142857143
CHCHD4	-0.5985
TNR	0.1615
CUTA	0.289
USP44	-3.8035
DPP10	0.067
IWS1	-0.765333333333333
PCGF1	0.13825
SULT1C4	0.757
NTF5	1.12275
PTPN13	0.16075
SSTR5	0.2455
SFRP1	0.69575
IDH3B	-0.2865
SUOX	1.85816666666667
TMCO5	-0.06
GOLT1B	-0.82775
MIB1	0.453
PCDHGB1	-0.1015
SUSD1	-0.52625
ICAM5	-2.61183333333333
PAPOLB	0.757
URM1	-0.2498
TMEM106B	0.0611666666666666
LRIG2	-0.85125
SLC27A5	-0.3885
CLIC6	3.6677
ZNF420	0.8185
SCN9A	-0.9489
KIAA1909	-0.57275
ELMOD1	-1.747
PRKAG1	0.524
FAM64A	-1.70477777777778
EEF1G	-0.12345
SMAD5	1.44025
INCENP	-2.32525
WASF2	-0.736
GARS	-1.2831
CDK10	-1.0866
HLX	0.290333333333333
MDM4	-1.362125
ZNRF1	-1.22542857142857
HHATL	-1.8505
FAM21C	0.8953
HIST2H3C	0.0555
PFDN2	-0.52775
ZNF200	-0.178
NDN	-0.391
HBA2	-2.349
FBLN5	1.59275
PUM1	0.407571428571429
TNNT1	1.73666666666667
C19orf59	-0.840666666666667
HNRPH2	0.692333333333333
RAB7A	0.181666666666667
PMS2	-0.872125
BIRC3	-1.08533333333333
NRSN2	0.93625
OR52K2	0.270833333333333
SPOCK1	-0.207571428571429
H2AFY	0.81975
RXRB	-0.05025
ZNF638	-0.0876666666666667
ANKRD45	0.33025
ACTN4	-0.0615
FXC1	0.14075
EIF2B5	0.5275
VPS33A	-0.29125
PINK1	1.123625
FAM106A	-0.95
SKIP	1.7206875
GAPDHS	-0.11475
