Hybridization REF	TCGA-A8-A075-01A-11R-A084-07
C2orf58	-0.1435
KERA	0.6255
MT1X	-1.0526
UBE2B	0.1832
KEAP1	-0.2205
MST1	-2.590875
OMA1	-0.276
ABLIM2	0.428
BCL2L13	-0.348833333333333
JAZF1	-0.1155
TMEM63B	0.904
S100A8	2.7369
ARFIP2	1.616
UROS	1.11275
KHDRBS2	-1.713
POLQ	-1.739375
SOAT1	-0.33425
SPAG4	0.541
MRPS30	-0.851666666666667
LOC494141	-0.33575
OR2T11	0.3085
ORAOV1	-0.3914
ZNF184	-0.0631666666666667
TCEB3B	-0.0954
ADAM21	1.9245
GDPD1	-0.605
SPINLW1	1.3265
PRR14	0.363833333333333
KCTD9	-0.6543
NUDT3	0.5695
KIAA1822	1.304
HIST1H4K	0.546
DFNA5	-1.18025
GABPA	0.4015
C14orf44	0.60475
POLB	-0.84475
PTAR1	-1.1285
SEC31A	0.6892
TRIM58	0.8795
TAS2R14	-0.828
VPS8	0.494875
H1F0	0.456333333333333
PRKCB1	-2.41516666666667
UGT2A1	0.3305
TOR1B	0.0015
LSS	-0.433583333333333
C2orf19	0.378
HNRNPC	0.339785714285714
TMEM100	-2.11083333333333
LOC116349	-0.263
OR51M1	0.789
CCDC142	-0.21825
ISG15	0.891
ZCCHC14	-0.285125
CREBL2	-0.210875
TGDS	-1.304
DC2	-0.53525
CACNA2D3	-2.63564285714286
ZNF429	-0.530375
LYPD6	-1.52233333333333
SUCLG1	0.193666666666667
OR51I1	-1.1065
MAGEH1	1.36875
PRPF40A	-1.071
SMR3A	2.4575
SPINK2	-1.651
THAP2	0.48475
NPY5R	-0.947125
IRF4	-0.266375
SPESP1	0.596166666666667
OR10S1	0.1585
DTD1	-1.233
TUBE1	-1.1045
DDX19A	-0.7165
PDPN	0.139625
TMEM34	-0.0168333333333333
MGAM	-0.123
COL3A1	5.93538888888889
GFM2	-0.4705
OR5A2	0.614
PSG9	-0.64875
ARHGEF11	0.074
IVNS1ABP	-0.6659375
SIGIRR	0.918
DUSP19	-1.094
DNAJC14	0.5725
ACSS1	0.547125
IL1RAPL2	1.511
C4orf30	-0.0245
SEPT4	1.202
LANCL3	-1.9765
SPAG17	1.19933333333333
PRDX3	0.143875
HNF1A	-1.058125
P4HA2	0.76675
RFWD3	-0.902
MOV10	-0.57375
DNAJA5	-0.0187142857142857
LOC729440	0.33775
LOC200383	0.1935
SMC2	-0.7185
MIXL1	-1.09483333333333
TMEM9	1.3195
FAM86A	1.4965
ZNF174	0.5645
MYH14	-0.68575
CCR8	0.27925
VPS37C	1.4225
GPATCH1	-0.246666666666667
B3GNT8	2.8415
TBX4	-0.57225
CNR2	0.487
PCDH1	0.65775
C5orf29	1.941
OCIAD2	0.5705
PLCG2	0.88425
KIAA0247	2.233625
HRH3	0.1735
CAPN13	3.837625
CCR1	0.5404
MGC15523	-0.101777777777778
UVRAG	0.235166666666667
DNAJA2	-0.027
ITGA2B	0.0271666666666667
CLDN5	2.863125
PTPRN2	-2.36714285714286
ZNF512	-0.833
PSAP	1.1075
CCDC140	-0.3365
LRRC55	-0.136
CYP26C1	0.1355
C8orf47	2.3395
LYN	0.15675
DUSP6	-1.91133333333333
TGFB3	3.83606666666667
ELK1	-0.261
PCDH11Y	-0.6345
HGD	-0.22575
C17orf58	-0.05075
MYO3A	0.8105
SERPINE2	-4.35733333333333
AARSD1	-1.020875
C14orf73	-0.3425
ADAM33	-0.10225
ZNF491	0.392
MAPK6	-1.42633333333333
TCN1	-1.2575
SLC24A6	0.797
UBE2R2	-0.03475
H1FNT	0.513
TATDN2	0.523166666666667
LILRB1	2.31175
P2RY5	0.8525
NUCB2	1.35825
C2orf37	0.47
SNX27	-0.0136666666666667
MTA3	0.451
FOXO4	0.204125
ID4	-0.4455
SOX5	-2.53816666666667
PXMP3	1.33375
OR52M1	0.262
SFT2D3	0.077625
INA	-3.2105
MCOLN1	0.60475
NFIX	-0.2951
CLEC14A	4.547
HIBCH	0.344
PLA2G5	1.8015
TIMM10	-0.267
MED17	0.293
COL4A4	0.1645
TPP1	1.03616666666667
GJA3	-0.773666666666667
TMPRSS5	-1.3635
AADACL3	0.5945
DNMBP	-0.54125
ENPP5	2.70966666666667
NQO1	-1.5259
ZSCAN2	-0.061875
SEC24C	0.298166666666667
GTF2A1L	1.092
AXIN2	-1.6683
FAM33A	-1.17075
C16orf13	-0.133125
SPNS2	1.60575
TAF1	-0.48425
AP1G2	0.120833333333333
RBM42	-0.130666666666667
HCN2	0.899666666666667
EFHB	0.983
RUSC1	0.841833333333333
GRIK5	0.048
USP21	0.0446666666666667
ATAD3C	0.6735
ORMDL2	1.555875
PRSS7	-3.2885
PSAT1	-3.84975
FLJ13195	-0.1955
TBC1D1	-0.340333333333333
IFNG	3.84375
OTOS	1.09766666666667
ZNF773	0.721666666666667
EMD	-1.5715
RETN	0
CCL8	5.157
APH1A	-0.79775
COX18	0.6415
GTF2IRD2	-0.56825
CCDC82	-1.851
PAFAH2	0.4854
NPEPL1	-0.7992
RP11-114G1.1	-0.102
TP53INP1	2.011625
ZNF300	-2.36766666666667
FOXL2	-3.03825
LARP2	0.0926666666666666
LATS1	0.3335
HTR6	0.017
SPOCK2	0.592833333333333
RNF144B	2.66833333333333
HTATIP2	-0.89675
MGC10334	0.498416666666667
CENTA2	2.79083333333333
FGF2	-3.172
FXYD7	0.55675
PHYHIPL	-2.1475
GPR34	5.10625
DDX6	0.0731666666666667
OR10W1	0.275
LHFPL1	-0.992
ZNF313	-0.456642857142857
VPS28	1.6325
AP3M1	0.1406
AKR1CL2	1.17325
TRAF4	-0.283375
OR2B11	0.4065
C19orf12	0.516833333333333
AKAP9	-0.193833333333333
C1orf62	0.0815
SLC20A1	-0.0214
FAM112A	0.17175
LDB2	-0.048375
MRPS23	-0.71825
KLK5	-0.47075
SPTB	-0.531
EFEMP2	1.2185
EFNB2	-0.336
PCM1	-0.693142857142857
NMNAT3	1.077375
TSG101	0.5515
C8orf40	-0.678166666666667
NOB1	-1.64525
ABHD3	-1.17375
GTF3C4	-0.167
PIGN	0.420833333333333
GALNTL1	-0.52625
AEBP1	2.4405
OR9Q1	1.044
ANKRD2	0.373
CCL28	1.73125
TRIM38	0.821666666666667
TMCC1	0.580833333333333
SMG5	-0.057
LRRC7	-0.7335
NCAPD2	-1.64833333333333
C6orf153	0.0805
C1orf74	1.241
OTUD6A	0.5755
DCP2	-0.360666666666667
TMEM24	1.268
RPL18	0.0153333333333333
TMEM177	0.25025
LRRC37A3	0.8835
C1D	-0.0161666666666667
LDHC	-0.08575
UBE4B	-0.591166666666667
NIT1	0.115375
BTN3A3	0.929375
RASD1	0.027
COMMD3	1.09525
SHFM1	-0.7785
BIRC8	0.25675
DUT	-1.115
C12orf51	0.705
LRRC59	0.265666666666667
LY6H	0.391
WDR22	0.976166666666667
EDEM1	0.758071428571429
ADH1A	3.299
PANX2	-0.3843
CYP11B1	0.41475
CDC73	0.19825
GPR172A	1.211
GSTM3	1.00461538461538
KCNA5	-0.24775
SERAC1	0.425666666666667
NFATC2	0.265
ANAPC5	-0.2159
C15orf24	0.62475
NFATC2IP	-0.4265
TNRC6C	0.517666666666667
MGC102966	-2.659875
FGD5	1.37916666666667
MED9	-0.46125
RAB13	0.23
C15orf49	-0.0845
CRYGS	-0.2864
C12orf53	-0.8041
LOC283693	-0.5495
COX6B2	1.768875
PHF14	-0.15075
FAM3A	-0.747375
RPL13	-0.7415
PRDX2	-0.2482
FLJ34047	-1.37275
PRMT3	-0.80025
KCTD19	-1.9245
TRIM10	-0.520833333333333
MGC26597	-0.341666666666667
GCNT4	0.06925
GPRASP1	-0.646
CDKN1C	-0.75175
RHBDL2	0.8636
HSPH1	0.60875
AQP1	2.92875
COL17A1	-3.2354
GFAP	0.507125
CDC16	-0.4875
KIAA1614	0.067
C6orf118	-0.637333333333333
ZSWIM5	-0.703
FAM83F	2.41125
LYNX1	1.1783125
SYNPR	-0.7615
XG	3.576
PRSS16	-1.9775
KIF13B	0.947285714285714
PCDH9	-1.508625
HIST1H2AH	0.311166666666667
RBM18	0.40575
ZNF626	0.043625
HEXIM2	0.1785
ITFG1	-0.124
TUBG2	-0.987
SFRS7	-0.146666666666667
C9orf14	-0.0095
EXTL1	0.19625
GBP3	1.61666666666667
WDR5	-0.2205
RARG	0.482833333333333
MYO7A	1.200625
CECR6	-0.6045
C13orf3	-0.44425
SFRS18	-0.774875
ACVR1B	0.506333333333333
PSMD1	-0.2085
C7orf31	-0.332333333333333
ILVBL	0.0805
IFNGR1	0.9675
RNF186	-0.3515
NOL9	-0.78775
MAGEL2	0.14275
SLC29A2	0.20875
NHSL1	-1.26175
RBMX	-0.6865
PSORS1C2	0.634
RAD51L3	-0.21675
LCN6	0.78775
ORAI2	-0.378125
BRUNOL6	-0.148
OR4K5	-0.259
CDC123	0.36075
MSLN	0.172333333333333
WWTR1	-0.413666666666667
ZNF700	-0.800666666666667
COBL	-0.05475
PPP1R16B	0.512625
GAS7	-0.1363
MDN1	-0.917125
HAAO	0.483
C9orf68	0.791
TNFAIP2	1.159
FOXN1	0.326
hCG_2033311	0.467666666666667
ATP6V0D2	1.4709
RPL41	0.382625
SLC38A1	1.464
ARHGAP6	-1.59075
ADAD2	-0.9315
PHF20L1	0.7845625
MCM3AP	1.7945
ST3GAL3	-1.21466666666667
SNX1	0.292
ELF5	3.236
PARP3	-0.141625
RBM8A	-0.2823125
LINGO4	0.9925
ITGA9	-0.189666666666667
ZFR	-0.3355
ACSL6	-0.896875
FLJ20699	-0.4043
DAOA	-0.2825
FABP4	5.22175
KCNB1	-1.4845
CANX	0.0517
SLC25A28	0.198333333333333
ADIPOR2	0.447
ECHDC2	0.617
SMA4	0.68475
FRZB	1.133
PABPC1	1.09766666666667
DMRTB1	0.031375
APOBEC3G	0.56825
CATSPER2	-0.744666666666667
CUEDC1	1.45233333333333
STARD9	-1.185375
CLDN8	3.006875
LOC23117	-0.591545454545455
E2F6	-0.796166666666667
TMEM126B	-0.557833333333333
DPY19L4	2.16425
GIMAP5	3.22833333333333
NDUFA9	-0.584333333333333
FAM77C	-3.085
CTPS2	2.55725
LOC51035	0.104875
WDSOF1	1.326
EGLN3	1.39825
PITX3	0.858166666666667
OR52E8	0.118
GRM4	0.8965
KLK1	-2.50233333333333
GPM6B	-1.91375
RRAGD	-0.255666666666667
PAGE5	-3.21725
UCHL5	-0.498
ULK3	-0.6535
AIM2	2.11516666666667
PNO1	-0.508333333333333
OR2F2	0.518
GNAT2	-0.379
SIX1	2.84875
ST13	-0.5765
ZBTB44	0.6455
TIMP2	0.22575
ZMAT4	-0.95975
GTF2IRD1	-0.323
ZNF19	-0.0346666666666667
ZNF714	-0.65325
RSC1A1	-0.226
C9orf80	0.4665
PSMA8	0.231166666666667
TMEM141	1.58925
COX4I1	-0.775857142857143
CTAGE1	0.367
DTWD1	-1.00625
HSD11B1	1.499
KRT6B	-1.683875
ARID4B	0.900875
LHFPL3	0.49525
WWP2	0.144166666666667
ZNF326	-0.3935
RGPD1	-0.222
CTSH	0.585833333333333
FASTKD1	-1.129625
PAF1	0.5584
TTC9C	-0.6195
IFT57	-0.2689
PRSS36	0.213
IL20RB	-0.4845
ZNF592	0.274333333333333
DCTD	-0.5102
CFP	0.8485
MFNG	-0.36
JMJD2B	0.659
ALDH3B1	0.017125
THSD4	1.36016666666667
KCNJ5	2.47483333333333
LMNA	0.042
TBCD	0.324
ZNF250	0.8845
CASQ2	0.9405
PEG10	0.333916666666667
PRAME	-4.869
NP	0.287625
TRIM59	0.377833333333333
ZNF12	0.22925
XTP3TPA	0.431
SIGLEC7	0.5305
PANK4	-0.77225
FAM70A	-2.413
SNED1	-0.00325
HIP1	0.3452
RAET1E	1.80416666666667
AMAC1L2	-0.345
AHNAK2	1.92641666666667
TOE1	-1.0045
RECQL4	0.519
SPRYD3	1.0605
DPAGT1	0.74775
MAGED2	2.0996
ANKRD55	-0.333
TRPS1	4.51641666666667
DOK7	0.80775
TFPI2	-7.292
GTF2H3	-0.00733333333333333
CYP4F11	-2.096875
LHX2	-3.84133333333333
ATG16L1	0.873
ASB12	0.465
C1orf116	4.655375
NF2	-0.27015
POM121	-0.4485
PHYHD1	0.6093
TXNDC17	-0.00766666666666667
DKFZp779O175	0.1125
NUP62	0.155571428571429
MYO18B	-1.23433333333333
PRAMEF1	0.1265
TCBA1	0.034875
TMEM168	-0.3435
FJX1	0.128
CLCF1	-0.35825
SEPN1	0.004625
IGSF2	0.7315
NUDCD1	1.11666666666667
TFF3	2.963
NDFIP1	0.7435
CHCHD4	-0.227
TNR	0.5355
CUTA	-0.5325
USP44	-4.14925
DPP10	-0.00483333333333333
IWS1	0.0683333333333333
PCGF1	0.46475
SULT1C4	0.5485
NTF5	2.282
PTPN13	-0.48825
SSTR5	0.4765
SFRP1	-4.632375
IDH3B	-0.78725
SUOX	1.19266666666667
TMCO5	0.8965
GOLT1B	0.03
MIB1	0.377142857142857
PCDHGB1	0.743
SUSD1	-0.2665
ICAM5	-2.20666666666667
PAPOLB	0.46325
URM1	-0.3631
TMEM106B	0.0898333333333333
LRIG2	-0.99875
SLC27A5	-0.69925
CLIC6	3.158
ZNF420	0.187833333333333
SCN9A	-1.98422222222222
KIAA1909	1.0575
ELMOD1	-2.158
PRKAG1	0.84525
FAM64A	-1.79055555555556
EEF1G	0.0998
SMAD5	0.62175
INCENP	-1.339
WASF2	-1.0265
GARS	-0.307
CDK10	-0.6861
HLX	0.426
MDM4	1.308625
ZNRF1	-0.907714285714286
HHATL	-1.89533333333333
FAM21C	0.6194
HIST2H3C	-0.63275
PFDN2	-0.445
ZNF200	0.26
NDN	-0.95075
HBA2	-2.57916666666667
FBLN5	1.757125
PUM1	-0.257
TNNT1	0.260166666666667
C19orf59	1.29816666666667
HNRPH2	-0.116333333333333
RAB7A	1.25233333333333
PMS2	-0.26525
BIRC3	-0.6655
NRSN2	0.62225
OR52K2	0.0825
SPOCK1	1.07792857142857
H2AFY	1.28225
RXRB	0.245
ZNF638	-0.0858333333333333
ANKRD45	-0.111
ACTN4	-0.1795
FXC1	1.3825
EIF2B5	0.47775
VPS33A	0.09375
PINK1	0.122125
FAM106A	-0.621
SKIP	0.6794375
GAPDHS	0.1495
MUM1L1	1.84775
PSTPIP1	1.22375
CNTNAP1	-1.1622
CYP26A1	0.4605
APOL2	0.5058
TACC2	0.371
COX7A2L	0.0772142857142857
HSD17B1	2.0359375
ARRB2	0.0395
SLC7A6	-0.3347
HSD17B10	-0.15775
RBJ	0.19
NUP155	-1.5185
MRPL10	-0.98
CYCS	-1.03075
CCDC46	-0.334166666666667
TECTA	0.0695
GNAL	-0.85975
LPO	0.2265
PEBP4	0.48925
DDX11	-1.90625
C18orf12	0.5075
TAF9B	-0.95625
IMP4	1.0365
RPA4	-0.783
NDUFS1	0.01775
UPK1A	1.34883333333333
ARRDC2	-0.257333333333333
C18orf20	-1.1695
AES	-0.450428571428572
CD2BP2	0.181333333333333
C16orf54	0.282
UGT2B17	0.669125
FGFR1	-0.544818181818182
CEACAM6	4.7781
CHRM5	0.0685
CERK	-0.561875
AP3S2	0.508714285714286
ANKS4B	-1.434
CLCNKA	0.204166666666667
ZNF208	-0.514666666666667
HLA-DRB5	4.458
CARKL	-0.354
GOT1	0.283
CASP6	0.521875
HOXA1	-0.6555
RCL1	-0.452
ZNF181	0.499833333333333
RAB40B	0.4245
MRPL38	0.16125
LRRN2	1.407
C3orf25	0.77
OR5D14	0.721
OR10AG1	0.2595
BET1L	0.6522
FRY	1.6045
AK3L1	-0.30325
CSF3R	1.57633333333333
POLR3K	-0.430166666666667
ATG2B	0.324833333333333
EPS8	0.3365
DARS	-0.615875
C10orf56	0.0321666666666667
DAD1	0.2415
RIOK1	-0.436833333333333
HERC2	-0.1675
HSD11B2	-0.173166666666667
FAM96B	-0.675
MGC13057	-1.199
BSN	-0.26125
CAND1	0.104
HCST	1.94525
ACTR10	0.5505
OR8D4	0.4625
NASP	-2.0317
COL9A2	1.053
LYZL1	-0.408
GPC5	-3.142
TBL3	-0.217333333333333
CENTD2	0.5161
OR5AP2	0.721
TLR1	2.26675
LMO6	0.624
ZIC2	-3.969875
CPNE5	1.91325
ZMYND15	1.027
FLJ22374	-1.24275
CCDC106	0.253
PARP16	-1.02275
PDIA3	0.71275
C14orf126	-0.65375
CECR2	-0.3385
SFRS1	-0.401071428571429
FIGLA	-0.1055
DCP1A	-0.210833333333333
MGC45800	-1.5219
TEKT1	1.4065
C10orf67	-0.376
CLN5	0.3485
NTN2L	0.3555
GLE1L	0.232
CES2	-0.0464
GNAS	0.00238888888888886
DDX53	-0.1415
TSPAN13	2.49425
MRPL52	-0.8243
SPIRE2	-0.43325
TAS2R39	0.46625
SCUBE3	0.92275
UCRC	0.0102
CDKL3	0.3135
KIAA1715	-0.8842
ZNF345	0.56275
RTF1	0.237
DHRS7	1.121
RIPK4	-1.49233333333333
EXOSC2	-0.896666666666667
MS4A2	2.0225
FGF17	-0.32125
WDR59	-1.070625
EVI2A	-0.8025
IL17RC	1.50016666666667
HS3ST1	3.323
ITGB1BP2	-1.3475
RBPJ	-0.670333333333333
GIMAP1	3.1235
INE1	-0.522333333333333
ALDH18A1	1.734375
TPI1	-1.471375
GATA6	-2.32125
CABP1	-1.02233333333333
ZNF484	0.20225
DAPK3	0.608
GJB1	-2.5735
PIN1	-0.7865
SLC6A15	-3.06708333333333
CNO	-0.112
RIN2	2.030125
FRRS1	-0.112
CYorf15B	-4.152125
DMRT3	0.331375
ATAD1	0.20425
OTUD4	-0.0911666666666667
ATOH8	-1.8575
ZSCAN16	1.17625
ASCC1	0.40475
OTUD3	0.421625
MGC33212	-0.332666666666667
YME1L1	0.501
RP11-218C14.6	1.13975
PCBP4	0.2455
TNFRSF10A	-0.25075
CDH10	-2.85433333333333
KL	0.61275
SCP2	-0.0699166666666667
C9orf119	0.661375
SON	0.29775
MAFK	0.162
SBNO2	0.251
SLC6A6	-0.173583333333333
SC4MOL	-1.389125
FAM35B	0.474625
PPP1R9A	-0.3375
PDZRN3	0.404625
CXorf20	-0.0485
C6orf126	2.0065
AVEN	0.036
FLJ21075	-1.6515
C14orf132	-0.596625
PCK2	-0.275875
GUCY2C	0.32
BARX2	-0.0805
PEX11G	0.9525
DAO	-0.684166666666667
C10orf49	0.53775
EDNRA	1.3405
PPP2R5A	1.8796
DDX39	-0.849333333333333
SERF1A	-0.1455
ASCIZ	-0.1067
FNDC8	-0.53225
PTMS	0.142625
PHF7	0.19075
PIP4K2B	0.172375
HHLA2	-0.48725
BDH2	-0.112
APOBEC2	-0.70675
PENK	-0.447666666666667
SMAD9	-1.532
MT3	1.2525
RGL1	-0.1735
ATG10	-1.279875
DLGAP4	0.901
APPBP2	-1.12928571428571
BACE2	0.269714285714286
LOC339344	0.8595
ZNF395	0.3365625
HIST1H2BL	-0.0395
ZNF467	1.2835
SLC25A21	-1.7785
PALM2	-0.3975
NSUN5C	-1.27725
IL5	0.341
CLSTN2	3.474
ANXA8L2	-2.5565
PTGES	1.083625
GDAP1L1	-2.32216666666667
OPRK1	-0.874166666666667
WDR20	0.7265
C12orf4	0.1635
NUP88	-0.881875
XRCC6BP1	-0.597
FCGBP	1.37978571428571
LEMD2	0.564
NOMO1	-0.50325
C10orf79	1.02557142857143
ZNF79	0.9367
OCRL	-0.2126
HSPA8	0.487
DIDO1	0.128333333333333
PLA2R1	1.2155
COG3	0.7709
NGDN	-0.71175
CBFA2T2	0.320125
PNOC	1.2605
PRRG1	1.01933333333333
AGGF1	-0.0959285714285714
DPF2	1.1645
YIPF7	0.2995
TRPV5	0.000999999999999973
ZNF322B	1.2195
MED12	-0.415333333333333
CARS	-0.191
ABCC11	4.95116666666667
C9orf25	0.1815
MYH1	0.483
FRYL	0.33425
AGTRAP	-0.16225
MMP27	1.0835
ZNF432	1.12225
OR8D1	-0.101
OR13D1	0.418
VWA1	2.022
STON1	-0.28925
IL5RA	-0.0937499999999999
PERP	0.3838
C10orf107	-0.612833333333333
TNFSF12	1.73575
FN1	1.17983333333333
MTR	-1.04516666666667
PHLPPL	-0.368166666666667
ZNF425	0.605
DHFR	-1.40411111111111
PPP1R12A	0.17125
RSPO2	-1.11428571428571
ZNF7	1.32375
ZNF583	1.31775
TPMT	-1.10533333333333
GPR132	1.43475
OR2T12	-0.1565
SERTAD2	1.1687
ATP1A1	-0.3522
FRMPD3	0.64075
ZNF672	0.906
PLXNB3	0.59575
EML5	0.131
FAIM3	0.5385
UBQLN2	0.06975
SORCS2	1.1835
PRIM2	-1.0905
ACVR2A	-0.587666666666667
YWHAZ	1.72975
PGM2L1	0.447375
GNAO1	0.0575714285714286
RPL10	-0.9551
RPS6KA6	-0.75
PFKL	-0.046
SH3D19	-0.9305
AURKB	-1.45116666666667
ZC3H6	0.691875
DISC1	-0.410833333333333
FLJ39660	-1.513
TMEM25	3.20375
OSBPL10	-0.225
CLTCL1	-1.23816666666667
ALG6	-0.94075
CATSPER4	1.2885
LRTM1	-0.2905
RRAD	0.685166666666667
TIPIN	-1.6365
CARD14	1.937625
RBM9	-0.181333333333333
RASSF4	1.11975
SLC25A18	1.54966666666667
C6orf58	-0.6476
IGHD	0.8655
PLA2G6	-0.2735
TPT1	0.5545
SEC63	1.1152
CCDC113	0.0819
TDRD10	0.731625
KIAA1666	-0.546
TOR1AIP1	0.772833333333333
SYTL4	0.311166666666667
SPRR2F	-1.3685
CEBPD	1.46775
SNTG2	-1.31425
C20orf77	0.266
TAS2R49	-0.4665
C6orf173	-0.5855
SVEP1	0.1671
PXN	0.0772142857142857
VIL2	0.494916666666667
C5orf21	0.589
DIXDC1	0.622
GANAB	-0.269833333333333
PDSS1	-0.336
NGFR	-0.58975
ATP8B4	0.907
BMP8A	-0.02
CCDC132	-0.766333333333333
GNRH1	-1.40675
OR10T2	0.5865
PDGFD	1.10333333333333
OR6W1P	0.219
HARS	-0.141916666666667
KRT77	0.4955
AQP8	0.2515
ITGB1	0.4902
ZNF254	-0.2032
PAX1	0.318833333333333
PSMC4	-0.2025
ANKRD22	6.43725
PSMD8	0.239166666666667
HTR1E	-0.726
SOX10	-2.4148
OR5B2	-0.8485
RABGEF1	-0.228428571428571
MAP1LC3B	-0.63425
CYB5R4	0.642
AGXT2L1	-2.39025
FLJ41603	2.45683333333333
TRAPPC2	-0.1125
FNTB	0.9904
FLJ14107	-0.876666666666667
AURKAIP1	0.022
DSE	1.60175
NFKBIZ	1.48133333333333
OSBPL3	-0.981166666666667
LOC130576	-2.75175
SLC39A9	1.812
LOC137886	1.1295
RHCE	-1.5985
ATG7	1.01916666666667
FAM82A	0.277
FBN3	-0.0025
MCFD2	-0.587166666666667
CASP14	0.1775
EPS15	-0.14975
SFRS2B	0.689
C19orf47	0.0335
PLAC9	-0.261
GPR23	-1.06
BTNL3	0.1974
RGS8	0.5
GNS	1.043375
ENO2	-1.528
CBX1	-0.0898
PEX26	0.2465
LRP5	-0.826666666666667
ADAMTSL4	-0.697166666666667
ARR3	0.361333333333333
MAP1A	-0.2605
CD2	4.464
NAV2	-1.5995
TMEM69	-0.923
ATXN7	-0.3665
CHN2	0.771
ZNF781	-1.44
HAS2	-3.59783333333333
KIAA0241	-0.0746666666666667
BIC	2.062
MOBKL2A	0.13175
CYP2C9	0.676
CNOT7	-0.335428571428571
SFRS10	0.1785
CST11	0.695
FLJ37543	0.0735
NKAP	-1.03025
RUNX1T1	2.48675
EAF1	0.6758
IL4I1	3.7745
LRRC61	-0.329
PSIP1	-2.219
SPRR4	0.8525
ZFP90	-0.358666666666667
AP2B1	-0.209692307692308
SLC30A7	0.686083333333333
C7orf28A	0.015
S100B	-2.17883333333333
BMP2	-3.097
ESR1	1.47258333333333
ZFPL1	0.5675
ARHGAP12	0.5055
LRRC19	0.158333333333333
ZNF767	-0.977833333333333
NACA	0.1258
OLIG1	-2.366125
PRF1	1.69875
LST1	2.8625
SPATA9	-1.174
CNFN	0.3205
CDK4	-0.3871
TCF15	-0.0631666666666667
PARC	-0.25825
PPM2C	3.69625
LOC283345	-1.017
FAM107B	-0.06225
DMXL1	0.06675
RBM3	0.516125
HTR5A	-1.30183333333333
SCFD1	-0.1235
EPHB3	1.052375
ROPN1L	-0.203166666666667
RAMP3	-0.4995
TSPYL5	0.616
GAP43	-3.459
PAPD4	-0.05825
PDE3A	-1.8275
TNFRSF10C	0.63275
JMJD5	0.38
RASGEF1A	1.6505
C16orf65	-0.693
HIPK3	0.922666666666667
XYLT2	-0.04175
XPOT	-0.993833333333333
GAL3ST1	-1.84225
DHCR7	-0.9855
AMIGO3	0.663666666666667
FGFR4	0.7475
CRAT	2.63175
PPP1R14D	2.7005
TRIM14	0.0104
TMPRSS11D	-0.1885
SLC7A11	-3.20985714285714
OR10H2	0.6815
PPM1E	-0.9309
DOCK4	0.165125
FAM127A	0.378125
ENOPH1	-0.66575
SLC5A3	0.2817
ZNF530	0.3756
NTS	-6.9355
FRMD4A	0.190875
BCL11B	-2.8765
PRM1	-0.12475
UQCC	-0.4183
S100A16	1.80333333333333
PLS3	-0.739
WWOX	-1.40642857142857
CCDC23	-0.1915
GTSE1	-1.4
GP2	4.1995
FLJ32549	0.349125
CHIT1	3.45325
KLF9	-0.30225
RPS24	0.1596
MIA	-4.52175
FIGN	-0.42
PYROXD1	-0.270625
PCSK2	0.218
MRPL9	-0.82025
RPL24	-0.16475
C12orf32	-0.849125
HIST1H2BE	-0.0685
RGS18	2.27925
LFNG	2.057875
RAB4B	0.3388
FBXO25	0.1425
TSPAN31	0.953166666666667
ARL8A	1.19764285714286
C10orf83	-0.6189
OR51B6	0.3205
CNKSR2	0.0216666666666667
C1orf156	0.0575
IBSP	3.4925
GFRA2	0.302
ALKBH7	0.2224
NEK10	1.34325
VN1R3	0.0991666666666667
LOC91948	0.573
CPZ	-0.59075
IHPK3	-0.4022
COL8A1	1.26725
RBPJL	-0.063
OR10A4	-0.16675
CASP8AP2	-0.343
MMP12	5.3715
OR8B12	-0.109
CDCA5	-0.520333333333333
LIX1L	-1.34125
PEX11B	0.793875
GABRA1	0.0308333333333333
HABP2	0.576
REEP1	0.855166666666667
FBXO15	1.79775
CD68	1.9035
WFDC9	0.1735
GHDC	0.522666666666667
SMARCA1	-0.03875
SPAST	0.5365
PLXND1	1.06141666666667
MLCK	-0.175
INTS5	0.736166666666667
BSG	-0.670714285714286
PARP8	-0.127333333333333
TEAD4	0.427666666666667
ZNF498	-1.106
TMEM89	0.120666666666667
DTX4	1.919625
TNRC6B	-0.00462500000000004
ARMC2	-0.5285
FGFBP1	-3.29716666666667
TIMM8A	-1.33033333333333
AJAP1	-2.0769
ZNF608	0.2315
SLC25A42	-0.2885
SYP	-0.1315
MMP11	3.4365
USP40	0.4282
C3orf62	-0.072
MYO1E	-0.4679
LRFN4	0.619
XCL1	1.44
GPR155	0.260375
VPS29	-0.427
CARHSP1	-0.678
ARHGAP20	-0.158833333333333
GREM2	-0.265285714285714
CCDC102B	1.74925
ZNF577	1.03216666666667
HDDC2	0.14825
SHC2	0.0586
NCOA5	0.932
INPPL1	-0.467
CHGB	-3.1119
IHH	0.34
DDEF2	-0.915416666666667
DIAPH3	-1.61819047619048
BUB3	0.432666666666667
GGH	0.253333333333333
VPS35	-0.0927
CNN2	0.597166666666667
ASNA1	-0.4815
WDTC1	0.70475
AMAC1	1.1815
HAS3	-1.66966666666667
SLC1A6	-1.82366666666667
ZNF563	-0.6985
C1S	3.32775
TCF7L1	1.07025
OR10Z1	0.63
ME2	-0.7147
C6orf151	-0.668625
KPNA4	0.7703
GLO1	-0.49975
WDR61	-0.547833333333333
CD302	0.14575
SIRT7	0.319333333333333
C11orf59	0.54825
PKIG	-0.46925
PPIL3	-0.16425
