Hybridization REF	TCGA-B6-A0RV-01A-11R-A084-07
EDG7	-0.905
NEURL	1.1355
LPL	0.550333333333333
CLEC2D	0.093
GRRP1	2.4025
CD8B	-2.1217
HIST1H3D	-1.82966666666667
SLC6A12	-0.049625
FAM27L	-0.112
CD84	1.311
RASA1	-0.273
PHKG1	-0.43
MAGEA11	-1.546
IMPA1	-0.3056
NPM3	-1.211
RARRES1	3.7735
SH3BP1	0.098
B3GNTL1	-1.1575
ARPC5L	-0.1115
KLHL26	0.16975
SIM2	-1.84725
GJC1	0.2285
C20orf194	0.41975
EXO1	-2.52225
SLC2A2	-2.67766666666667
LOC285074	-0.428
LRG1	1.736
KIRREL	0.143
PIK3R1	1.43385714285714
C4orf34	1.44025
MAF	-1.22955555555556
ADCY4	3.73616666666667
ZMIZ2	0.5427
SLC46A3	0.695833333333333
STAMBP	-0.286333333333333
CCDC16	0.21875
MS4A12	-0.6475
TCF20	0.27025
LRRC46	0.30575
C20orf152	0.24225
MRPS6	-0.749875
ABCB11	-0.4335
KCNC2	1.1455
CDH19	-2.41533333333333
C9orf123	0.182833333333333
SSH3	0.892
LDLRAD1	-3.0385
CCBE1	-0.37125
ZNF135	1.178875
TAAR1	0.4425
WFDC12	0.2365
CCDC42	-0.0238333333333333
FLJ12529	-0.75175
PER1	-1.05033333333333
TIMM50	-0.682833333333333
SMARCAD1	-0.0345
FAM26C	0.1875
TP53TG3	-2.443
SH3RF1	1.9581
LMCD1	2.10075
GPR63	-0.294
FLJ21986	-1.854
AIFM3	-0.9935
MICAL1	-0.170833333333333
BLZF1	0.356833333333333
IQCA	1.15666666666667
PCDHGC3	0.1825
SAC	0.80875
BCL6B	2.13083333333333
DDO	-0.39225
MARCO	2.6715
DCHS1	0.489166666666667
C1orf170	1.16533333333333
CD200R1	1.27033333333333
C22orf15	-0.542
SEPT11	0.3385
ADNP	0.253
UST	-0.1544
C13orf34	-1.00766666666667
RFFL	0.141571428571429
APBA3	0.122
C2orf60	-0.315875
CUTL1	-0.4078
PMS1	-0.866625
ZNF689	-0.1155
EIF3E	-0.218666666666667
IL9	-0.1058
RPL31	-0.204375
LY9	1.2165
ATP2B3	0.09
KDELR2	1.28575
TFCP2	0.556125
NLRP12	-0.253625
FLJ45422	-0.303
TLE4	-0.6077
ZNF570	0.1275
FLJ43806	-0.8625
TLK2	-0.217
CIR	0.845
MARS2	-0.547
COL24A1	0.77875
SDF2L1	-0.5765
HIBADH	0.2775
IGFBP3	-2.29342857142857
C12orf23	0.66525
PSPC1	0.0465
C20orf43	-0.15325
TRAV20	-0.163
ARHGAP24	0.81975
KIAA1975	-0.720875
C1QA	3.4634
DNTT	-4.159
C10orf6	0.0166666666666667
C11orf41	-0.062625
HNRPF	0.629125
COL11A1	-0.594333333333333
UBAP2	-0.564166666666667
CDKN2AIPNL	-1.4185
C20orf174	3.189
SPRED2	0.672
PLA2G12A	1.259
ICEBERG	-1.3895
SCN10A	0.0175
C11orf65	-0.453
GBP5	4.096
PITPNC1	-0.927
POU3F3	0.826
NCOA7	0.538875
LIN7C	0.4425
LOC348840	-1.384
NKX2-2	-2.47225
ANKRD13D	-0.02975
LOC123688	0.49275
FUT2	0.747666666666667
TAAR8	0.558
FZD4	1.42466666666667
PNMA3	-0.789333333333333
OR4L1	0.1375
WIT1	0.93825
EXOC3L	1.046
ATPBD4	0.2277
KRBA1	-0.1425
UBXD6	-0.488
HOXB7	-1.03057142857143
C7orf23	0.2895
UNQ338	-0.0005
STAB2	1.475
CDC20B	0.0155
IRF9	2.7245
CENTG1	0.372333333333333
TNPO2	-1.423
MCPH1	-0.112375
BMS1P5	-1.18725
SLC26A7	0.298
HIST1H3J	0.21875
C9orf3	0.4661
LBH	0.74
MYO1D	0.158875
PTDSS2	-0.0705
NFU1	0.64425
DEPDC4	-1.288
WNT7B	0.1782
GLP2R	-0.2195
SETD4	-0.4397
DYNLT3	-0.1936
FKBP11	-0.554166666666667
SESTD1	0.6575
FLII	0.63475
RPS16	-0.00279999999999998
CHPF	-1.23283333333333
CSNK2A1	-0.3135
SUMO1P1	-0.38875
FKBP6	-0.998
ZNF214	1.734
TWIST1	0.519666666666667
DDX56	-0.299333333333333
TRAM1L1	2.8356
EPO	-3.29966666666667
MRPS18B	-0.45375
ZNF682	-0.600666666666667
RPL14	0.0416666666666666
MAFF	0.549
LOC51136	1.35425
LY96	0.19
DDX20	-0.284
ABTB1	0.486333333333333
ARL5A	0.6926
CCT6A	-1.13
HEPACAM	-1.265
EHHADH	-0.938333333333333
RBAK	0.556333333333333
CGB1	-0.2505
ITGB5	1.5833
YIPF3	0.6895
FKBP2	0.07125
NR1D1	-1.0188
TMEM110	0.609
NEK2	-1.4435
PRAMEF8	-3.1865
C20orf52	-1.04433333333333
PCDHGA3	-0.6705
VWA3B	-0.24775
NDUFA5	0.357125
THAP9	0.01125
FLVCR2	-0.458166666666667
AP1S1	-1.182875
SMAD6	-0.93925
SAV1	0.692625
SAT1	0.8435
ZNF251	0.29775
ADAMTS7	0.2264
RPP38	0.0095
C1orf211	-2.0995
YPEL2	2.69955
RBMS1	-0.374
ZNF445	-0.344
NRXN2	0.948
PGBD4	-0.20525
UGT2B28	-3.14725
WBSCR16	-0.4479
NLRC3	0.379625
ASTL	0.25025
ST6GALNAC1	-2.45925
ZADH2	0.08975
MLLT4	0.149833333333333
ARL6	0.3785
MEF2C	1.258
CBFA2T3	-0.4475
AFF3	2.68714285714286
COG7	-0.179166666666667
MYB	1.11283333333333
PLXNA3	-0.0075
XRCC2	-1.47716666666667
MMS19	-0.217875
ST8SIA5	-1.024625
CHPT1	1.45783333333333
KIAA1712	-0.718125
OR6X1	0.9335
ACTR3	0.315625
UGCG	1.5855
OR4P4	0.019
ZAP70	-2.279
LPP	0.874625
ZNF485	0.352
PTPRCAP	0.53275
IL12RB1	0.33475
ATRX	0.6095
CHST8	0.39725
C14orf109	0.6285
ARV1	0.29925
NMB	-0.614571428571429
COX5A	-0.895833333333333
EIF6	-0.63575
MPPED2	3.57133333333333
SEMG1	-1.8445
CHRDL1	0.9655
TRAF3IP2	0.928
WNK2	-0.345625
LILRA4	3.0315
LAMA2	4.85875
PXT1	0.367
RLBP1	-3.21125
CD300C	0.39625
SLTM	0.0125
FLJ10404	-0.55775
APOBEC3D	-1.5
RENBP	-0.224333333333333
ATXN7L1	0.73225
NID1	-0.09625
TUBGCP3	-0.658375
ITIH5	1.02166666666667
CCDC110	2.16725
C8A	-3.12975
MGC87042	-2.19
HOXC13	2.49175
TFDP2	-1.2585
HCP5	1.80475
POLI	0.416
UCN	-2.0045
ZNF764	-0.389666666666667
C8orf45	0.48625
FHL3	-0.838
SPATA5L1	-0.7015
MMRN2	3.13233333333333
NDST1	0.646666666666667
COL20A1	-0.198333333333333
ZNF248	-0.635333333333333
PELP1	-1.035
MBL2	-2.53016666666667
RNF41	0.5525
C5orf24	0.506875
THOC5	-0.29675
SERINC3	0.1745
RP11-151A6.2	1.0615
CDCP2	-0.62575
HIST1H2AA	-0.11625
C11orf75	0.0055
FKBP7	0.098
DDOST	-0.07825
GPNMB	0.3775
TTF2	-1.57166666666667
KCNT1	-0.039
SLC39A14	-1.0225
NGRN	0.7178
GPR137B	1.4685
MECP2	0.295125
PSMA1	-0.69625
C16orf73	-5.14375
TMEM60	0.131666666666667
CSN3	0.5685
NOS1	0.117833333333333
RAB7L1	-0.2045
YBX2	-1.073
KIAA1166	-0.680375
FUBP3	-0.0251666666666667
ABCG1	1.5185
ACACA	-1.22625
ARL11	0.0518
ATOH1	0.5295
ODF1	0.113166666666667
CREB3L3	-1.81033333333333
TMEM127	1.07742857142857
DSCAML1	1.613
PLN	2.10266666666667
LYPLA1	1.10666666666667
PRDM9	-1.73125
SASP	0.379
PLUNC	0.279166666666667
INTU	0.32575
HISPPD1	-0.37575
LNPEP	-0.219666666666667
YARS2	-1.00883333333333
APCDD1L	-1.3175
ZCCHC4	-0.5859
FBXO22	-0.470166666666667
TTLL13	-0.4915
ZNF669	-0.326166666666667
PTGDR	2.37975
DDX27	-0.275
KIAA0409	-0.455666666666667
GJB6	0.3775
ASB8	0.76
PLP2	0.506666666666667
MEPE	0.104
OR10J5	0.3545
KRT222P	1.75975
COQ7	-0.0573333333333333
C1orf101	1.16175
RERG	2.5013
CHMP5	0.4645
THAP11	-0.15425
ZNF43	0.864833333333333
ZRANB3	-0.425833333333333
KRT13	1.694
MRPL19	-0.811125
RBBP9	-0.1595
SPATA17	0.830875
BXDC5	-0.0478333333333334
PAFAH1B1	-1.0245
MAGEE1	0.13725
OSTF1	0.4015
KIAA0323	0.0600833333333333
TXNDC13	0.740833333333333
CNTN4	0.88875
LCE1B	0.676
UNQ501	1.039
ZNF154	0.39575
C3orf64	0.2985
SYT5	-0.0398
PON1	0.224166666666667
FLJ10357	-0.74075
ATP4A	-0.6875
GNPDA1	-0.523833333333333
MGAT1	0.705666666666667
C14orf121	0.265
SLC35B2	-0.187
MIER3	0.131666666666667
CHEK1	-2.833125
ZNF8	-0.256833333333333
TXNDC1	-0.106
CKB	-1.6907
RTN3	0.710857142857143
FZD2	-0.657166666666667
PART1	0.87625
PSMB6	-0.88975
PCDHB8	-0.859
PHC3	0.2724
PPP1R8	-0.227666666666667
NOVA2	0.890666666666667
TNFRSF11B	-2.764625
GOLPH3	0.872666666666667
UBLCP1	-0.73375
SUHW3	-1.00525
TTLL1	1.85175
OPN4	0.246
OR13G1	0.3785
ZPBP2	-0.127166666666667
HSD17B11	-1.1515
C9orf50	0.3635
DHDDS	0.235142857142857
CTSW	1.6807
NEFM	-1.60283333333333
MRPL28	-0.76675
SYN1	0.318166666666667
PIGV	0.277
ZIM2	0.46175
APBB1	0.544833333333333
SND1	0.06175
C1orf123	-0.107
CHD3	-0.99375
BHLHB8	0.2325
RNASE2	-0.766166666666667
BCAP31	0.013125
SLC25A44	-0.0205
CHD6	-0.2203
PIB5PA	1.70515384615385
SELS	0.75325
LOC541471	-1.67575
FAT2	2.1085
ZNF81	0.3755
OR4C16	0.0445
FLJ10081	-0.2272
LRRC4	0.17125
CS	-0.385833333333333
N4BP2	-0.2885
IGFBP7	1.6735
ZNF318	0.19675
NDNL2	0.52025
ZNF609	0.531
SIRT4	-0.65525
EXOSC10	-0.348
ECE2	-0.006
OVGP1	0.879
GTPBP3	-0.89825
PACS2	0.3506
C19orf36	-0.334666666666667
ARL4C	-0.2375
ATG4B	-0.501875
UBQLNL	0.555
RHOXF2B	-3.6855
PLEKHG2	-0.8195
GALR1	-0.5015
AQP4	0.659333333333333
HDAC7A	0.298666666666667
DCUN1D3	0.2425
OR8A1	0.8075
CCRN4L	0.87775
CBR4	-0.0283333333333333
KIFC1	-2.16516666666667
SLC7A14	-1.6284
LHX5	0.3345
TRPC7	0.5175
LPXN	-0.56575
SERPINA1	-1.764875
RPS13	-0.0973
BPIL3	0.007
PRKAA1	-1.23775
FADS2	-1.7365
ENAH	-0.209375
PRO1768	0.245
APBA2BP	-0.212
LIPH	2.8215
C3orf33	-0.7515
RCC2	0.208071428571429
ALDH1A2	-2.467
RNF103	2.07175
AHCY	-0.329625
ALG12	0.7185
CCL17	2.31425
ZNF543	1.11716666666667
ESRRG	1.3547
CNGA1	1.537
RDH5	-0.865166666666667
OTX1	0.177
PTGFR	-1.15933333333333
CDR2	-0.251875
SELE	4.151
NLGN2	-1.3
EXOSC9	-0.92425
ZNF566	0.559666666666667
KLRC2	-3.701
GPR12	0.621
KIAA0196	0.51125
PDRG1	-0.56275
SSR3	-0.170857142857143
MSI1	-1.0015
CST9	0.605
CC2D1A	-0.2565
PLAGL1	-0.194888888888889
ZNF778	-0.244
RNF2	0.42175
KLF6	1.4255
THBD	1.9185
tcag7.1314	0.77675
NR5A1	-0.217833333333333
ABCD2	0.30775
DNAJC7	-2.41125
CLEC4C	0.831
TM2D3	0.550375
CCDC4	-0.2865
PLAC2	0.596
DCD	-1.0765
FAAH	2.157625
POLA1	-0.321666666666667
TM7SF2	-0.047375
FLJ39822	-0.381833333333333
FLOT2	0.82725
MAP4K1	-0.277
SRP68	-0.663625
C21orf74	0.184
ARPC5	0.185375
LOC126075	1.23525
HECW2	0.022625
ZDHHC4	0.81825
ANKRD42	1.2965
PDE9A	-0.670833333333333
ABCA8	1.68
NDUFS2	-0.46475
UBR5	0.091625
BTBD16	-3.10475
LOC554174	0.319
ZNF20	1.189
KIAA1843	0.4635
WDR17	0.432875
C15orf33	0.333
RNF113A	-0.38125
CAMKK1	-1.1087
CLCN2	-0.35275
ANXA6	-1.0955
LOC340069	0.181
EMID1	0.557375
DPM3	-0.648916666666667
ELA1	0.064
SLC25A13	-0.6277
KRT24	0.0785
SMPD1	-0.0523333333333333
TH	-0.24275
COL6A2	-0.140642857142857
ANKS1B	1.21775
GPR126	-2.8867
ZC3H12A	0.9625
TMEM47	0.377166666666667
C2orf51	-0.0448333333333333
C1orf88	1.13066666666667
HSF2BP	0.181
AKAP10	0.15575
RPAP3	-0.2095
KLHDC8B	0.677375
STOM	1.0643
MUPCDH	-0.228375
C10orf72	-0.358125
PLEKHA3	0.678833333333333
TCP11L1	-0.2905
CWF19L1	-0.0695
SPEF1	1.47276923076923
YSK4	-0.53325
ELN	1.6145
SAMD8	0.592
MPI	-0.845166666666667
MEPCE	0.0054
ABCC3	-0.109375
NANOGP1	-4.034
KCNK17	2.394875
HLA-DMB	4.18083333333333
RRAGA	0.781
ANGEL1	-0.14825
RBM32B	-0.027
CPN1	-3.09425
MGC52282	-0.4855
HLA-A	1.42591666666667
OR9G4	0.1725
EDNRB	0.127
SCD	-2.42642857142857
C14orf80	-0.681166666666667
BAGE2	-0.1955
RABL4	1.4955
RCVRN	-0.24
SHANK1	-0.0315
NLRP7	-2.30875
CD226	1.3555
STAT3	0.634875
SYNJ2	-0.38
TPCN2	-0.343
WDR36	-0.652583333333333
MBD4	-0.17825
ROBO1	-1.0949
ST3GAL6	-3.24175
SLAMF8	1.98083333333333
ATN1	0.03
GPR141	0.17825
KRT36	0.317
TPH1	-0.2735
DDX52	-0.71675
ZSCAN29	-0.359333333333333
TRPT1	-0.0265
DPEP3	0.73025
DENND4A	-0.492625
TSPAN16	-0.1555
PTCHD2	-0.322
LOC145814	-0.71825
CAP1	0.446833333333333
EIF5A2	-1.1795
NT5DC3	-0.4655
SEPT9	-1.119375
SEZ6L2	-1.30725
EGFLAM	3.38975
VPS11	-0.0005
NDUFB5	-0.2235
CIDEA	2.753
IER5L	-0.2015
N6AMT1	0.2985
FAM83C	-0.3355
OXR1	2.19008333333333
IRX1	0.8725
DGKB	-0.412333333333333
GCN5L2	-2.27225
MIR16	0.76975
FBXW9	0.15875
WDR4	-1.43
PDC	-0.1765
VPS33B	-0.38425
HEXB	-0.29275
FLJ32214	0.367
TCEB3	-0.604
CRLF1	-3.46675
ABI3BP	1.985
C8orf22	-3.8225
PYCR1	-0.859625
KIAA1706	0.677
CDK5R2	0.4495
WAS	0.1845
C12orf60	-1.90325
CCBL2	0.11675
MADD	0.20025
C5orf34	-1.6605
WDR42A	0.7377
KLF12	0.93525
HSPA1A	1.3435
ITM2C	-1.92691666666667
DAPK2	1.76316666666667
LOC442590	0.964
SUMF2	0.17125
CENPA	-1.59746153846154
TMED5	-0.302625
CDH6	-0.8927
BRP44	0.023875
THG1L	-0.57975
GABRA2	-1.80625
C14orf166	-0.452
MYL1	-1.2435
TNFSF18	-0.202
PAP2D	-1.17816666666667
PPIB	-0.35475
KLHL4	-0.256875
SFN	0.163666666666667
CCDC127	0.3475
FRAP1	-0.0775
GOLGA5	0.956
SDCCAG1	-0.23575
MGC21675	-0.0318333333333334
C10orf95	-0.32825
KIAA1345	-1.44933333333333
C1orf163	-1.1035
LACE1	-0.312166666666667
OR10K2	-0.2005
CENPN	-2.35952
TMED2	0.0875
UGT1A6	-1.634
ANG	1.03
U2AF1	-1.25216666666667
CASC2	0.406833333333333
NMT2	-0.134166666666667
OSGEPL1	0.0495
DFNB31	-0.873
SLC6A20	-0.31675
DKC1	-0.7525
FXYD4	-0.8315
WDR64	0.2305
MGC5590	0.426
CREBZF	0.185166666666667
DAZ1	-0.25725
PRPSAP1	-0.97875
GCHFR	-1.12675
TTC7A	-0.18775
LOC196993	0.35075
UBD	0.9605
S100A1	-0.556375
RPL6	0.51
DNAJB6	0.8132
NAGS	0.3136
C2orf58	0.321
KERA	0.737166666666667
MT1X	0.1296
UBE2B	0.6834
KEAP1	0.1505
MST1	-2.946875
OMA1	0.666
ABLIM2	2.55625
BCL2L13	0.0314166666666667
JAZF1	-0.0526666666666667
TMEM63B	0.501
S100A8	-2.0489
ARFIP2	1.23725
UROS	0.3325
KHDRBS2	0.0965
POLQ	-2.45475
SOAT1	-1.0645
SPAG4	-2.44675
MRPS30	-1.123
LOC494141	-0.78525
OR2T11	0.104
ORAOV1	-0.4264
ZNF184	0.2505
TCEB3B	0.00500000000000006
ADAM21	0.313
GDPD1	1.84225
SPINLW1	0.25225
PRR14	-0.382333333333333
KCTD9	-0.4805
NUDT3	0.1445
KIAA1822	0.2345
HIST1H4K	2.7585
DFNA5	-2.43
GABPA	0.16625
C14orf44	0.916
POLB	0.42
PTAR1	-0.199
SEC31A	0.6489
TRIM58	-0.181
TAS2R14	0.104
VPS8	0.220625
H1F0	0.624333333333333
PRKCB1	-2.01833333333333
UGT2A1	0.0565
TOR1B	0.09675
LSS	-1.44766666666667
C2orf19	0.287
HNRNPC	0.334
TMEM100	0.577333333333333
LOC116349	0.28825
OR51M1	0.4765
CCDC142	-1.19425
ISG15	2.2755
ZCCHC14	-0.52375
CREBL2	0.707875
TGDS	-1.18025
DC2	-0.1515
CACNA2D3	-0.965642857142857
ZNF429	-0.41425
LYPD6	1.61683333333333
SUCLG1	-0.304833333333333
OR51I1	-1.0755
MAGEH1	1.636
PRPF40A	-0.2485
SMR3A	0.703
SPINK2	0.728
THAP2	0.55075
NPY5R	-0.711625
IRF4	-1.46
SPESP1	1.5705
OR10S1	0.274
DTD1	-0.67875
TUBE1	-0.395
DDX19A	-1.074
PDPN	-1.302375
TMEM34	0.372333333333333
MGAM	1.35425
COL3A1	5.39811111111111
GFM2	-0.4558
OR5A2	-0.481
PSG9	-1.51325
ARHGEF11	-0.0986666666666667
IVNS1ABP	-0.506
SIGIRR	1.524
DUSP19	0.08425
DNAJC14	0.3332
ACSS1	1.224
IL1RAPL2	0.4005
C4orf30	0.175
SEPT4	2.24625
LANCL3	-1.7085
SPAG17	-0.093
PRDX3	-0.145
HNF1A	-1.44325
P4HA2	-0.494375
RFWD3	-1.63083333333333
MOV10	-0.062
DNAJA5	0.268785714285714
LOC729440	0.45425
LOC200383	0.832125
SMC2	-1.92275
MIXL1	-1.516
TMEM9	0.35025
FAM86A	0.7515
ZNF174	-0.00750000000000002
MYH14	-1.15225
CCR8	0.519
VPS37C	0.845166666666667
GPATCH1	-0.0263333333333333
B3GNT8	2.576
TBX4	-0.373
CNR2	0.852833333333333
PCDH1	1.64425
C5orf29	2.8195
OCIAD2	1.0645
PLCG2	0.81875
KIAA0247	1.698625
HRH3	-0.1166
CAPN13	4.537875
CCR1	-0.7489
MGC15523	-0.573777777777778
UVRAG	-0.204
DNAJA2	-0.4115
ITGA2B	-1.109
CLDN5	3.908
PTPRN2	-0.331214285714286
ZNF512	-0.238666666666667
PSAP	0.348142857142857
CCDC140	-0.61
LRRC55	0.00675
CYP26C1	0.013
C8orf47	1.24775
LYN	-0.145625
DUSP6	0.233666666666667
TGFB3	3.70053333333333
ELK1	-0.2841
PCDH11Y	-0.025
HGD	0.9775
C17orf58	0.78
MYO3A	0.803
SERPINE2	-4.45633333333333
AARSD1	-0.9065
C14orf73	-2.064
ADAM33	0.04425
ZNF491	0.076
MAPK6	-1.04916666666667
TCN1	4.28766666666667
SLC24A6	1.247
UBE2R2	0.4345
H1FNT	0.243
TATDN2	0.083
LILRB1	1.438
P2RY5	1.923
NUCB2	0.52375
C2orf37	0.272
SNX27	0.568
MTA3	0.15825
FOXO4	0.713125
ID4	1.6835
SOX5	-1.8945
PXMP3	0.865625
OR52M1	0.0985
SFT2D3	0.33325
INA	-2.99166666666667
MCOLN1	0.2
NFIX	0.2846
CLEC14A	5.49966666666667
HIBCH	-0.3725
PLA2G5	1.48925
TIMM10	-0.418
MED17	0.1735
COL4A4	0.278
TPP1	0.371
GJA3	-1.44816666666667
TMPRSS5	-1.2745
AADACL3	0.7735
DNMBP	-0.08475
ENPP5	4.80766666666667
NQO1	-0.8499
ZSCAN2	-0.40125
SEC24C	0.0668333333333333
GTF2A1L	-0.3175
AXIN2	0.5279
FAM33A	0.26925
C16orf13	-0.351375
SPNS2	0.936
TAF1	-0.25475
AP1G2	-0.209166666666667
RBM42	-0.154666666666667
HCN2	0.241833333333333
EFHB	1.97633333333333
RUSC1	0.3705
GRIK5	0.3225
USP21	-0.280833333333333
ATAD3C	0.50975
ORMDL2	0.8955
PRSS7	-2.623
PSAT1	-5.28325
FLJ13195	-0.6705
TBC1D1	0.397
IFNG	1.37325
OTOS	0.246333333333333
ZNF773	0.4095
EMD	-0.982
RETN	-0.31825
CCL8	6.217
APH1A	-1.139375
COX18	-0.745375
GTF2IRD2	0.7505
CCDC82	-1.54808333333333
PAFAH2	0.7215
NPEPL1	-0.9147
RP11-114G1.1	0.7965
TP53INP1	2.231
ZNF300	-0.508333333333333
FOXL2	-3.31066666666667
LARP2	0.449583333333333
LATS1	0.48075
HTR6	-0.472
SPOCK2	1.065
RNF144B	2.68666666666667
HTATIP2	-0.578875
MGC10334	0.08925
CENTA2	2.175
FGF2	-0.78
FXYD7	0.539
PHYHIPL	-2.158125
GPR34	3.79325
DDX6	-0.384833333333333
OR10W1	0.1665
LHFPL1	-0.0875
ZNF313	-0.577428571428572
VPS28	0.78225
AP3M1	-0.00190000000000002
AKR1CL2	1.08925
TRAF4	0.49375
OR2B11	0.188
C19orf12	-0.224666666666667
AKAP9	1.48883333333333
C1orf62	0.2935
SLC20A1	-0.9882
FAM112A	0.3335
LDB2	1.4585
MRPS23	-0.8425
KLK5	2.278625
SPTB	-0.4432
EFEMP2	-0.23025
EFNB2	1.737875
PCM1	-0.211428571428571
NMNAT3	2.305375
TSG101	0.708166666666667
C8orf40	0.299833333333333
NOB1	-1.317
ABHD3	-0.45
GTF3C4	-0.45325
PIGN	0.875333333333333
GALNTL1	0.87475
AEBP1	0.7445
OR9Q1	-0.115
ANKRD2	0.038
CCL28	0.0725
TRIM38	0.756166666666667
TMCC1	0.21225
SMG5	-0.39525
LRRC7	-0.458
NCAPD2	-1.8965
C6orf153	-0.59475
C1orf74	-0.45425
OTUD6A	0.003
DCP2	0.0408333333333334
TMEM24	-0.49075
RPL18	0.345666666666667
TMEM177	-0.93875
LRRC37A3	0.699
C1D	-0.0896666666666667
LDHC	-1.92175
UBE4B	-0.083
NIT1	-0.009125
BTN3A3	1.0145
RASD1	2.615125
COMMD3	0.4215
SHFM1	-0.19775
BIRC8	0.358
DUT	-0.8265
C12orf51	0.704
LRRC59	-0.840666666666667
LY6H	0.435
WDR22	0.445916666666667
EDEM1	0.183214285714286
ADH1A	3.4205
PANX2	-0.1358
CYP11B1	0.38525
CDC73	-0.39225
GPR172A	0.00599999999999998
GSTM3	2.21646153846154
KCNA5	0.088125
SERAC1	0.625166666666667
NFATC2	0.1005
ANAPC5	-1.041
C15orf24	0.2685
NFATC2IP	-0.51575
TNRC6C	0.168333333333333
MGC102966	-1.2185
FGD5	0.965333333333333
MED9	0.17675
RAB13	0.536666666666667
C15orf49	0.094
CRYGS	-0.4716
C12orf53	-0.5352
LOC283693	-0.7495
COX6B2	0.060625
PHF14	-0.21825
FAM3A	-0.75875
RPL13	-0.3299
PRDX2	0.0085
FLJ34047	-1.74475
PRMT3	-0.351
KCTD19	-1.5405
TRIM10	-0.6845
MGC26597	-1.36
GCNT4	-0.02
GPRASP1	1.165
CDKN1C	0.160833333333333
RHBDL2	1.084
HSPH1	-0.10025
AQP1	3.93125
COL17A1	2.2768
GFAP	0.29725
CDC16	-0.1275
KIAA1614	0.1125
C6orf118	-0.756333333333333
ZSWIM5	-0.3485
FAM83F	3.822
LYNX1	0.2880625
SYNPR	-0.50125
XG	0.6685
PRSS16	1.349125
KIF13B	2.16414285714286
PCDH9	-1.53125
HIST1H2AH	-0.00816666666666666
RBM18	-0.08275
ZNF626	0.640125
HEXIM2	-0.3365
ITFG1	-0.733
TUBG2	-1.5945
SFRS7	-0.103666666666667
C9orf14	-0.7075
EXTL1	-2.02525
GBP3	1.492
WDR5	-1.06925
RARG	0.786333333333333
MYO7A	-0.327
CECR6	0.294
C13orf3	-1.495375
SFRS18	-0.673125
ACVR1B	0.388
PSMD1	-0.2738
C7orf31	-0.012
ILVBL	-0.287
IFNGR1	1.41375
RNF186	2.01775
NOL9	-0.53725
MAGEL2	0.11675
SLC29A2	-0.36825
NHSL1	-1.58775
RBMX	-0.433
PSORS1C2	0.267125
RAD51L3	-0.439333333333333
LCN6	1.5045
ORAI2	0.163125
BRUNOL6	-0.455
OR4K5	-0.2345
CDC123	-0.566625
MSLN	-2.2455
WWTR1	-0.932666666666667
ZNF700	-0.693833333333333
COBL	0.4845
PPP1R16B	0.613125
GAS7	0.2081
MDN1	-0.637125
HAAO	-0.0485
C9orf68	1.163
TNFAIP2	0.24525
FOXN1	-0.058
hCG_2033311	0.584166666666667
ATP6V0D2	0.6261
RPL41	1.022625
SLC38A1	1.083875
ARHGAP6	-0.69375
ADAD2	-0.4835
PHF20L1	0.4484375
MCM3AP	-0.234833333333333
ST3GAL3	-0.521833333333333
SNX1	0.644
ELF5	2.7275
PARP3	0.1695
RBM8A	-0.468
LINGO4	0.013
ITGA9	0.620666666666667
ZFR	0.166
ACSL6	-0.0805
FLJ20699	0.3472
DAOA	-0.21125
FABP4	4.41025
KCNB1	-0.414
CANX	-0.0055
SLC25A28	0.434166666666667
ADIPOR2	-0.294875
ECHDC2	1.46925
SMA4	0.00475
FRZB	3.172
PABPC1	0.052
DMRTB1	0.163375
APOBEC3G	0.12825
CATSPER2	-0.505
CUEDC1	1.42283333333333
STARD9	-0.9995
CLDN8	4.871625
LOC23117	-1.17390909090909
E2F6	-0.271277777777778
TMEM126B	-0.665833333333333
DPY19L4	0.76175
GIMAP5	3.4255
NDUFA9	-1.03666666666667
FAM77C	2.228
CTPS2	0.52625
LOC51035	0.159125
WDSOF1	-0.80675
EGLN3	-0.8935
PITX3	0.476333333333333
OR52E8	-0.1755
GRM4	0.213
KLK1	-1.98816666666667
GPM6B	-0.89875
RRAGD	-1.16983333333333
PAGE5	-3.1815
UCHL5	-1.63833333333333
ULK3	-0.3635
AIM2	1.17866666666667
PNO1	-0.600333333333333
OR2F2	0.266
GNAT2	-0.122
SIX1	2.11875
ST13	0.63325
ZBTB44	-0.065625
TIMP2	-0.8705
ZMAT4	-2.76175
GTF2IRD1	0.171333333333333
ZNF19	0.356
ZNF714	-0.21125
RSC1A1	0.02425
C9orf80	0.13075
PSMA8	0.264166666666667
TMEM141	0.5245
COX4I1	-0.909785714285714
CTAGE1	0.2945
DTWD1	-0.6595
HSD11B1	1.38975
KRT6B	1.797875
ARID4B	0.640625
LHFPL3	-0.042
WWP2	-0.00558333333333335
ZNF326	-0.163
RGPD1	-0.6745
CTSH	1.11933333333333
FASTKD1	-1.028875
PAF1	0.8288
TTC9C	-0.2975
IFT57	0.3309
PRSS36	1.2215
IL20RB	-2.451
ZNF592	-0.235
DCTD	-0.163
CFP	2.36925
MFNG	0.12975
JMJD2B	1.799
ALDH3B1	-0.80025
THSD4	2.07933333333333
KCNJ5	1.4255
LMNA	-0.112833333333333
TBCD	-0.862375
ZNF250	0.261166666666667
CASQ2	1.798
PEG10	1.699
PRAME	-5.4994
