Hybridization REF	TCGA-BH-A0BC-01A-22R-A084-07
SPINLW1	0.059
PRR14	-0.0426666666666667
KCTD9	-0.0196
NUDT3	0.56325
KIAA1822	0.7281
HIST1H4K	-0.7995
DFNA5	-1.131
GABPA	0.41375
C14orf44	1.241
POLB	1.0775
PTAR1	-0.83275
SEC31A	0.9839
TRIM58	0.95825
TAS2R14	-0.8385
VPS8	0.38375
H1F0	0.166
PRKCB1	-1.719
UGT2A1	0.256
TOR1B	0.44525
LSS	-1.64958333333333
C2orf19	0.321
HNRNPC	0.233142857142857
TMEM100	-0.894
LOC116349	0.87675
OR51M1	0.3335
CCDC142	-1.5475
ISG15	3.0768125
ZCCHC14	-0.29
CREBL2	1.192
TGDS	-2.19625
DC2	-0.8925
CACNA2D3	-0.827357142857143
ZNF429	-0.700375
LYPD6	2.1245
SUCLG1	-0.151833333333333
OR51I1	-0.848
MAGEH1	2.7585
PRPF40A	-0.145
SMR3A	0.7835
SPINK2	1.04625
THAP2	-0.795
NPY5R	0.648125
IRF4	-1.8885
SPESP1	-1.18716666666667
OR10S1	0.883
DTD1	-0.331
TUBE1	-0.7635
DDX19A	-0.8
PDPN	-0.833375
TMEM34	0.775416666666667
MGAM	0.1115
COL3A1	6.08344444444444
GFM2	-0.7414
OR5A2	0.3885
PSG9	-1.46125
ARHGEF11	-0.031
IVNS1ABP	-0.9530625
SIGIRR	0.89325
DUSP19	-0.588625
DNAJC14	0.407
ACSS1	0.29925
IL1RAPL2	0.44
C4orf30	0.01275
SEPT4	2.32075
LANCL3	-1.8215
SPAG17	0.884333333333333
PRDX3	-0.19825
HNF1A	-0.991625
P4HA2	-0.3145
RFWD3	-1.38483333333333
MOV10	-0.16425
DNAJA5	0.0492142857142857
LOC729440	0.48225
LOC200383	0.531625
SMC2	-0.29475
MIXL1	-1.554
TMEM9	0.37875
FAM86A	1.1485
ZNF174	0.3097
MYH14	-0.61175
CCR8	0.50275
VPS37C	0.424833333333333
GPATCH1	-0.0685
B3GNT8	2.154
TBX4	0.52775
CNR2	0.961833333333333
PCDH1	1.814
C5orf29	4.870625
OCIAD2	1.72325
PLCG2	1.136
KIAA0247	2.041
HRH3	0.0209
CAPN13	4.989375
CCR1	0.9073
MGC15523	-0.542055555555556
UVRAG	0.957333333333333
DNAJA2	0.6855
ITGA2B	-1.1045
CLDN5	4.346
PTPRN2	-1.107
ZNF512	-0.106666666666667
PSAP	1.43814285714286
CCDC140	-0.379
LRRC55	0.298
CYP26C1	0.3265
C8orf47	-0.1095
LYN	0.89025
DUSP6	0.290833333333333
TGFB3	3.32166666666667
ELK1	-0.2795
PCDH11Y	-0.534833333333333
HGD	-0.149
C17orf58	-0.20625
MYO3A	1.1915
SERPINE2	-4.444
AARSD1	-0.931
C14orf73	-1.26125
ADAM33	0.09275
ZNF491	0.612
MAPK6	-1.14483333333333
TCN1	4.356
SLC24A6	0.9885
UBE2R2	0.494
H1FNT	0.6315
TATDN2	-0.0325
LILRB1	2.69275
P2RY5	1.9045
NUCB2	1.11375
C2orf37	0.558
SNX27	0.436166666666667
MTA3	-0.106625
FOXO4	0.075
ID4	0.723166666666667
SOX5	0.121833333333333
PXMP3	0.611875
OR52M1	0.1135
SFT2D3	0.391125
INA	-3.05616666666667
MCOLN1	0.74875
NFIX	1.0409
CLEC14A	6.1415
HIBCH	-0.2455
PLA2G5	0.67475
TIMM10	-0.472666666666667
MED17	-0.6849
COL4A4	-0.5075
TPP1	0.437
GJA3	-1.67616666666667
TMPRSS5	-1.19775
AADACL3	0.764
DNMBP	0.102
ENPP5	4.73116666666667
NQO1	-1.6462
ZSCAN2	-0.14925
SEC24C	-0.0811666666666667
GTF2A1L	0.1845
AXIN2	-0.3254
FAM33A	-0.684666666666667
C16orf13	-0.01925
SPNS2	1.015
TAF1	-0.339
AP1G2	-0.347166666666667
RBM42	0.144666666666667
HCN2	0.539666666666667
EFHB	0.828166666666667
RUSC1	0.567666666666667
GRIK5	0.2245
USP21	-0.5415
ATAD3C	0.7785
ORMDL2	1.0085
PRSS7	-3.46275
PSAT1	-5.536
FLJ13195	-1.43616666666667
TBC1D1	0.7065
IFNG	2.17825
OTOS	0.619166666666667
ZNF773	0.897
EMD	-0.287
RETN	0.345
CCL8	3.3095
APH1A	-0.440625
COX18	-0.410625
GTF2IRD2	0.17325
CCDC82	-1.68116666666667
PAFAH2	-0.00930000000000001
NPEPL1	-0.8392
RP11-114G1.1	1.0025
TP53INP1	1.21725
ZNF300	-0.6525
FOXL2	-3.1175
LARP2	-0.358166666666667
LATS1	0.6115
HTR6	-0.3445
SPOCK2	1.63816666666667
RNF144B	2.509
HTATIP2	-0.68625
MGC10334	0.170083333333333
CENTA2	3.487
FGF2	-1.18475
FXYD7	0.2455
PHYHIPL	-1.97
GPR34	5.225
DDX6	0.0248333333333333
OR10W1	0.3205
LHFPL1	-0.5765
ZNF313	-0.642571428571429
VPS28	0.774
AP3M1	-0.00769999999999994
AKR1CL2	-1.01425
TRAF4	-1.175125
OR2B11	0.3295
C19orf12	0.2465
AKAP9	0.7745
C1orf62	0.30725
SLC20A1	-0.6283
FAM112A	0.52525
LDB2	1.747
MRPS23	-0.00775
KLK5	2.339
SPTB	-0.426444444444444
EFEMP2	0.7275
EFNB2	1.248625
PCM1	0.945142857142857
NMNAT3	3.1175
TSG101	1.0795
C8orf40	0.416666666666667
NOB1	-1.48475
ABHD3	-0.33175
GTF3C4	0.375625
PIGN	1.154
GALNTL1	0.932
AEBP1	1.983875
OR9Q1	0.452
ANKRD2	0.736375
CCL28	-0.35325
TRIM38	0.987166666666667
TMCC1	0.215583333333333
SMG5	-0.84225
LRRC7	-0.9415
NCAPD2	-1.60883333333333
C6orf153	-0.4115
C1orf74	0.24875
OTUD6A	0.4385
DCP2	-0.9075
TMEM24	-1.063
RPL18	0.222
TMEM177	-0.12475
LRRC37A3	-0.452
C1D	-0.349666666666667
LDHC	0.2355
UBE4B	-0.355666666666667
NIT1	0.41775
BTN3A3	1.1175
RASD1	0.72875
COMMD3	1.49825
SHFM1	-0.1675
BIRC8	0.1215
DUT	-0.584
C12orf51	0.6725
LRRC59	0.128166666666667
LY6H	2.80775
WDR22	0.22125
EDEM1	-0.0263571428571428
ADH1A	3.332
PANX2	0.536
CYP11B1	0.4165
CDC73	0.02225
GPR172A	0.11075
GSTM3	1.06984615384615
KCNA5	0.871375
SERAC1	0.498166666666667
NFATC2	0.7
ANAPC5	-0.1033
C15orf24	0.6
NFATC2IP	-0.583
TNRC6C	0.5655
MGC102966	-0.001375
FGD5	2.40983333333333
MED9	-0.11025
RAB13	0.339333333333333
C15orf49	-0.572
CRYGS	-1.3627
C12orf53	-1.1081
LOC283693	-0.93
COX6B2	0.0115
PHF14	0.333375
FAM3A	-0.693375
RPL13	-0.5891
PRDX2	0.0993
FLJ34047	-1.47475
PRMT3	-0.13975
KCTD19	-2.1085
TRIM10	-0.706666666666667
MGC26597	-1.1534
GCNT4	0.000999999999999989
GPRASP1	0.825
CDKN1C	-0.554916666666667
RHBDL2	1.7344
HSPH1	-1.638
AQP1	3.598625
COL17A1	0.9722
GFAP	0.53625
CDC16	-0.768
KIAA1614	-0.1355
C6orf118	-0.0356666666666667
ZSWIM5	-2.459
FAM83F	4.09225
LYNX1	0.7881875
SYNPR	-0.528
XG	3.3435
PRSS16	0.65675
KIF13B	1.39685714285714
PCDH9	-1.409375
HIST1H2AH	1.729
RBM18	0.10075
ZNF626	0.521125
HEXIM2	-0.1505
ITFG1	0.593
TUBG2	-1.252
SFRS7	-0.267666666666667
C9orf14	0
EXTL1	-1.69175
GBP3	1.51166666666667
WDR5	-0.30225
RARG	0.0203333333333333
MYO7A	0.249
CECR6	0.493
C13orf3	-1.943375
SFRS18	-1.260625
ACVR1B	0.528
PSMD1	0.00969999999999999
C7orf31	-0.408666666666667
ILVBL	-0.7
IFNGR1	1.59425
RNF186	2.27675
NOL9	-0.87025
MAGEL2	0.98875
SLC29A2	-0.39875
NHSL1	-0.12125
RBMX	-0.58
PSORS1C2	0.4885
RAD51L3	-0.24375
LCN6	1.43125
ORAI2	-0.39925
BRUNOL6	-0.4005
OR4K5	0.126
CDC123	-0.552125
MSLN	-2.54333333333333
WWTR1	0.142
ZNF700	-0.355333333333333
COBL	0.3905
PPP1R16B	0.439375
GAS7	0.7344
MDN1	-1.30425
HAAO	0.34
C9orf68	-0.17125
TNFAIP2	0.592375
FOXN1	0.211
hCG_2033311	0.8345
ATP6V0D2	1.2654
RPL41	1.2115
SLC38A1	0.7965
ARHGAP6	-0.0105
ADAD2	-0.677
PHF20L1	-0.1509375
MCM3AP	-0.389666666666667
ST3GAL3	-0.847833333333333
SNX1	0.711166666666667
ELF5	1.64025
PARP3	-0.302375
RBM8A	-0.343
LINGO4	0.549
ITGA9	1.67116666666667
ZFR	0.011
ACSL6	0.486625
FLJ20699	-0.0348
DAOA	0.08375
FABP4	6.446
KCNB1	0.018
CANX	0.324
SLC25A28	0.6355
ADIPOR2	1.418625
ECHDC2	1.58025
SMA4	0.26225
FRZB	4.38775
PABPC1	-0.563833333333333
DMRTB1	-0.0645
APOBEC3G	0.8925
CATSPER2	-1.57766666666667
CUEDC1	1.83633333333333
STARD9	-1.308375
CLDN8	5.757375
LOC23117	-1.96972727272727
E2F6	-0.506222222222222
TMEM126B	-1.149
DPY19L4	0.5425
GIMAP5	3.71233333333333
NDUFA9	-0.0246666666666667
FAM77C	2.579
CTPS2	0.78125
LOC51035	0.530625
WDSOF1	-0.7505
EGLN3	0.053
PITX3	0.852833333333333
OR52E8	-0.27
GRM4	0.727
KLK1	-1.84716666666667
GPM6B	-1.0685
RRAGD	-0.500666666666667
PAGE5	-3.20125
UCHL5	-1.11266666666667
ULK3	-0.788333333333333
AIM2	1.81216666666667
PNO1	-0.674333333333333
OR2F2	0.7275
GNAT2	-1.161
SIX1	-0.2155
ST13	0.342083333333333
ZBTB44	0.48975
TIMP2	0.36775
ZMAT4	-2.317
GTF2IRD1	-0.314166666666667
ZNF19	0.2965
ZNF714	-0.44
RSC1A1	0.26525
C9orf80	0.2765
PSMA8	0.307166666666667
TMEM141	1.013
COX4I1	-0.756
CTAGE1	-0.1775
DTWD1	-0.94425
HSD11B1	2.58475
KRT6B	5.06125
ARID4B	0.457125
LHFPL3	0.3595
WWP2	0.0445
ZNF326	0.0288333333333333
RGPD1	-0.8025
CTSH	0.804833333333333
FASTKD1	-1.73475
PAF1	1.033
TTC9C	0.08
IFT57	0.2869
PRSS36	1.984
IL20RB	-1.717
ZNF592	0.349666666666667
DCTD	0.0184
CFP	1.70875
MFNG	0.39075
JMJD2B	1.29875
ALDH3B1	-0.573375
THSD4	2.21133333333333
KCNJ5	2.911
LMNA	0.217666666666667
TBCD	-0.193875
ZNF250	-0.0825
CASQ2	2.18266666666667
PEG10	-4.48225
PRAME	-5.37
NP	-0.185625
TRIM59	0.472166666666667
ZNF12	0.445125
XTP3TPA	0.42125
SIGLEC7	0.6364
PANK4	-0.9915
FAM70A	-0.451666666666667
SNED1	-0.017
HIP1	0.1239
RAET1E	-0.37
AMAC1L2	-0.718
AHNAK2	0.69625
TOE1	-0.244833333333333
RECQL4	-1.11425
SPRYD3	0.65325
DPAGT1	-0.23825
MAGED2	3.3785
ANKRD55	0.173
TRPS1	3.866
DOK7	0.296
TFPI2	-6.62925
GTF2H3	-0.326833333333333
CYP4F11	1.183125
LHX2	-3.3865
ATG16L1	0.167
ASB12	1.0015
C1orf116	3.841375
NF2	-0.5356
POM121	-0.6677
PHYHD1	0.5402
TXNDC17	-0.359666666666667
DKFZp779O175	0.2345
NUP62	-0.273714285714286
MYO18B	0.6705
PRAMEF1	0.7255
TCBA1	0.371125
TMEM168	0.5415
FJX1	0.340166666666667
CLCF1	-0.38675
SEPN1	0.722375
IGSF2	0.963
NUDCD1	-1.3815
TFF3	2.38566666666667
NDFIP1	0.736857142857143
CHCHD4	-0.96525
TNR	0.38
CUTA	0.438333333333333
USP44	-3.919
DPP10	-0.212833333333333
IWS1	-0.582333333333333
PCGF1	-0.26
SULT1C4	0.1
NTF5	1.8865
PTPN13	-0.6965
SSTR5	0.3825
SFRP1	-0.2255
IDH3B	-0.877
SUOX	1.50166666666667
TMCO5	0.479
GOLT1B	-0.186
MIB1	0.131785714285714
PCDHGB1	1.158
SUSD1	-0.1915
ICAM5	-2.87633333333333
PAPOLB	-0.04375
URM1	-0.4748
TMEM106B	0.5095
LRIG2	-0.19075
SLC27A5	-0.3865
CLIC6	0.7976
ZNF420	1.44133333333333
SCN9A	-1.3471
KIAA1909	0.21275
ELMOD1	-1.73275
PRKAG1	0.09775
FAM64A	-1.25622222222222
EEF1G	0.26625
SMAD5	1.42775
INCENP	-1.905
WASF2	-1.762
GARS	-1.1813
CDK10	-1.1849
HLX	0.5615
MDM4	-0.481875
ZNRF1	-1.39878571428571
HHATL	-2.1375
FAM21C	1.0554
HIST2H3C	-0.74025
PFDN2	0.0368749999999999
ZNF200	-0.13125
NDN	0.1015
HBA2	-2.16416666666667
FBLN5	2.29325
PUM1	0.0736428571428571
TNNT1	0.431333333333333
C19orf59	-0.28
HNRPH2	0.688833333333333
RAB7A	0.168333333333333
PMS2	-0.597875
BIRC3	-0.473
NRSN2	0.552
OR52K2	0.711833333333333
SPOCK1	0.327857142857143
H2AFY	1.151
RXRB	-0.647
ZNF638	-0.079
ANKRD45	0.4925
ACTN4	0.00866666666666666
FXC1	-0.00675
EIF2B5	0.4755
VPS33A	-0.0725
PINK1	0.600875
FAM106A	-0.7715
SKIP	0.695875
GAPDHS	0.38675
MUM1L1	2.4655
PSTPIP1	1.2955
CNTNAP1	-1.8573
CYP26A1	-2.92375
APOL2	0.9214
TACC2	0.3915
COX7A2L	0.381
HSD17B1	0.0685
ARRB2	0.5005
SLC7A6	-1.0569
HSD17B10	-0.314
RBJ	-0.06275
NUP155	-1.05775
MRPL10	-0.909833333333333
CYCS	-1.59475
CCDC46	0.052
TECTA	0.1775
GNAL	-0.663
LPO	0.304
PEBP4	1.56025
DDX11	-1.86575
C18orf12	0.6995
TAF9B	-0.0790833333333333
IMP4	0.49425
RPA4	-0.177833333333333
NDUFS1	-0.553
UPK1A	-0.2675
ARRDC2	0.242
C18orf20	0.215
AES	0.214714285714286
CD2BP2	0.530833333333333
C16orf54	0.3635
UGT2B17	1.228875
FGFR1	-1.00072727272727
CEACAM6	0.1668
CHRM5	0.3445
CERK	-0.170125
AP3S2	0.843571428571429
ANKS4B	-1.25725
CLCNKA	0.0503333333333333
ZNF208	0.0405
HLA-DRB5	5.1895
CARKL	-0.46725
GOT1	-0.247666666666667
CASP6	0.143
HOXA1	-0.392
RCL1	-0.022
ZNF181	1.1155
RAB40B	0.069
MRPL38	-0.40675
LRRN2	0.22575
C3orf25	0.483
OR5D14	0.5685
OR10AG1	-0.1775
BET1L	0.3836
FRY	3.50975
AK3L1	-0.6335
CSF3R	1.706
POLR3K	-0.2445
ATG2B	0.287833333333333
EPS8	0.759666666666667
DARS	-0.8045
C10orf56	0.401
DAD1	0.64775
RIOK1	-0.622166666666667
HERC2	-0.34075
HSD11B2	2.12833333333333
FAM96B	-0.763
MGC13057	-1.311
BSN	-0.1865
CAND1	-0.192333333333333
HCST	2.68925
ACTR10	0.229333333333333
OR8D4	0.776
NASP	-1.4833
COL9A2	-0.5695
LYZL1	-0.242
GPC5	-2.6725
TBL3	-0.724666666666667
CENTD2	0.6375
OR5AP2	0.3185
TLR1	3.531
LMO6	-0.41425
ZIC2	-4.1945
CPNE5	1.46725
ZMYND15	1.642
FLJ22374	1.616
CCDC106	0.08975
PARP16	-0.068
PDIA3	0.55075
C14orf126	-0.50325
CECR2	0.52
SFRS1	-0.774857142857143
FIGLA	0.442
DCP1A	-0.655166666666667
MGC45800	-1.9248
TEKT1	-0.101166666666667
C10orf67	0.056
CLN5	0.861375
NTN2L	0.042
GLE1L	-0.04475
CES2	-0.6757
GNAS	0.187555555555556
DDX53	0.026
TSPAN13	3.29625
MRPL52	-0.3905
SPIRE2	-0.684625
TAS2R39	0.42975
SCUBE3	0.933
UCRC	0.8099
CDKL3	-0.4815
KIAA1715	-0.2976
ZNF345	1.29525
RTF1	-0.12325
DHRS7	1.09125
RIPK4	-1.29666666666667
EXOSC2	-1.381
MS4A2	2.03525
FGF17	0.01775
WDR59	-1.084
EVI2A	-0.1555
IL17RC	1.23316666666667
HS3ST1	3.467
ITGB1BP2	-1.763
RBPJ	-0.934
GIMAP1	4.438
INE1	-1.14216666666667
ALDH18A1	1.07475
TPI1	-1.452
GATA6	0.49225
CABP1	-0.803166666666667
ZNF484	0.961
DAPK3	0.81
GJB1	-1.51458333333333
PIN1	-0.168125
SLC6A15	-3.20358333333333
CNO	-0.1285
RIN2	2.449125
FRRS1	0.919
CYorf15B	-3.483375
DMRT3	1.32475
ATAD1	-0.168625
OTUD4	-0.247
ATOH8	-1.7715
ZSCAN16	1.199
ASCC1	0.081
OTUD3	0.841375
MGC33212	-0.531833333333333
YME1L1	0.276375
RP11-218C14.6	0.23275
PCBP4	-0.376
TNFRSF10A	-0.25175
CDH10	-3.86066666666667
KL	1.7205
SCP2	0.690166666666667
C9orf119	0.647625
SON	0.0158333333333333
MAFK	-0.2955
SBNO2	0.071
SLC6A6	0.0179166666666667
SC4MOL	-0.79575
FAM35B	1.049625
PPP1R9A	0.861
PDZRN3	0.279375
CXorf20	0.113
C6orf126	1.12675
AVEN	-0.30975
FLJ21075	-1.1585
C14orf132	-0.692125
PCK2	0.251375
GUCY2C	-0.1495
BARX2	1.4595
PEX11G	1.296
DAO	-0.467
C10orf49	-0.48875
EDNRA	3.102
PPP2R5A	0.9458
DDX39	-0.786333333333333
SERF1A	-0.053
ASCIZ	0.6883
FNDC8	-0.39025
PTMS	0.593125
PHF7	0.608
PIP4K2B	-0.7048125
HHLA2	-0.374666666666667
BDH2	-0.1178
APOBEC2	-0.429
PENK	-0.856166666666667
SMAD9	-1.04925
MT3	1.06175
RGL1	0.1235
ATG10	-1.384625
DLGAP4	0.512166666666667
APPBP2	0.0135714285714286
BACE2	-0.506785714285714
LOC339344	0.603
ZNF395	0.0518125
HIST1H2BL	-0.506
ZNF467	1.314125
SLC25A21	-0.3125
PALM2	0.0476666666666666
NSUN5C	-1.27125
IL5	0.0643
CLSTN2	4.64625
ANXA8L2	1.0925
PTGES	1.9235
GDAP1L1	-1.996
OPRK1	-1.01416666666667
WDR20	0.413833333333333
C12orf4	0.35125
NUP88	-0.836
XRCC6BP1	-0.275833333333333
FCGBP	1.86385714285714
LEMD2	-0.4285
NOMO1	-0.733
C10orf79	0.547
ZNF79	1.1999
OCRL	-0.0011
HSPA8	-0.691833333333333
DIDO1	-0.192125
PLA2R1	1.641
COG3	0.1754
NGDN	-0.71575
CBFA2T2	-0.065375
PNOC	-0.21775
PRRG1	-0.378083333333333
AGGF1	0.122428571428571
DPF2	0.262
YIPF7	0.832
TRPV5	0.1555
ZNF322B	0.668
MED12	-0.0885
CARS	-0.718666666666667
ABCC11	4.67083333333333
C9orf25	0.2045
MYH1	0.5385
FRYL	0.707833333333333
AGTRAP	0.117
MMP27	1.087
ZNF432	0.180875
OR8D1	0.2445
OR13D1	-0.05575
VWA1	2.2155
STON1	0.3635
IL5RA	0.121
PERP	0.6206
C10orf107	-0.269
TNFSF12	2.64675
FN1	0.248166666666667
MTR	-0.792333333333333
PHLPPL	-0.886166666666667
ZNF425	0.60375
DHFR	-1.38633333333333
PPP1R12A	-0.099375
RSPO2	-1.846375
ZNF7	-0.383
ZNF583	1.402
TPMT	-0.022
GPR132	1.405125
OR2T12	-0.2225
SERTAD2	0.0773
ATP1A1	0.201
FRMPD3	0.8145
ZNF672	0.23775
PLXNB3	-0.1775
EML5	-0.2455
FAIM3	1.113
UBQLN2	0.58075
SORCS2	1.33
PRIM2	-1.6495
ACVR2A	0.367666666666667
YWHAZ	0.08725
PGM2L1	1.749
GNAO1	-0.0447142857142857
RPL10	0.3034
RPS6KA6	0.3575
PFKL	-0.406833333333333
SH3D19	0.29975
AURKB	-2.53666666666667
ZC3H6	1.09025
DISC1	0.1035
FLJ39660	-2.33866666666667
TMEM25	2.57
OSBPL10	1.569875
CLTCL1	-1.97766666666667
ALG6	0.2585
CATSPER4	1.019
LRTM1	-0.1225
RRAD	1.18616666666667
TIPIN	-0.9705
CARD14	0.092125
RBM9	0.353333333333333
RASSF4	0.739
SLC25A18	-0.751
C6orf58	-0.777333333333333
IGHD	0.7425
PLA2G6	-0.364
TPT1	0.345375
SEC63	1.1151
CCDC113	0.1213
TDRD10	0.3145
KIAA1666	0.710125
TOR1AIP1	0.712833333333333
SYTL4	1.627
SPRR2F	-1.37
CEBPD	2.418
SNTG2	-1.41075
C20orf77	0.00641666666666665
TAS2R49	-0.484
C6orf173	-0.789833333333333
SVEP1	0.7463
PXN	-0.718214285714286
VIL2	1.02333333333333
C5orf21	1.14733333333333
DIXDC1	0.233875
GANAB	-0.805333333333333
PDSS1	-1.18975
NGFR	1.093375
ATP8B4	1.872
BMP8A	0.3005
CCDC132	-0.328666666666667
GNRH1	-2.1425
OR10T2	-0.10325
PDGFD	3.301
OR6W1P	0.268
HARS	-0.23175
KRT77	0.22
AQP8	-0.0895
ITGB1	0.529
ZNF254	0.3424
PAX1	0.204833333333333
PSMC4	0.3298
ANKRD22	5.825
PSMD8	0.346666666666667
HTR1E	0.568166666666667
SOX10	-1.7345
OR5B2	-0.0805
RABGEF1	-0.675785714285714
MAP1LC3B	-0.62075
CYB5R4	0.8475
AGXT2L1	-1.601
FLJ41603	1.31683333333333
TRAPPC2	0.305166666666667
FNTB	0.5927
FLJ14107	-0.859
AURKAIP1	0.51575
DSE	2.25875
NFKBIZ	-0.538
OSBPL3	-1.44966666666667
LOC130576	2.1145
SLC39A9	1.5275
LOC137886	-0.0574166666666667
RHCE	-1.6165
ATG7	1.00616666666667
FAM82A	0.541166666666667
FBN3	-0.326
MCFD2	-0.634
CASP14	0.1605
EPS15	0.4435
SFRS2B	0.4885
C19orf47	-0.2485
PLAC9	1.47
GPR23	-0.6215
BTNL3	-0.297666666666667
RGS8	1.352
GNS	1.094375
ENO2	-2.029
CBX1	-0.3442
PEX26	0.1205
LRP5	-0.923333333333333
ADAMTSL4	-2.19116666666667
ARR3	-0.0401666666666667
MAP1A	-0.06125
CD2	4.93225
NAV2	-0.134625
TMEM69	-0.04775
ATXN7	-1.21616666666667
CHN2	-0.377
ZNF781	-0.848833333333333
HAS2	-3.30633333333333
KIAA0241	-0.828333333333333
BIC	2.02775
MOBKL2A	0.2165
CYP2C9	0.688
CNOT7	0.296285714285714
SFRS10	-0.38775
CST11	0.574
FLJ37543	0.461
NKAP	-0.786
RUNX1T1	3.11875
EAF1	0.2961
IL4I1	3.64475
LRRC61	-0.223833333333333
PSIP1	-0.78725
SPRR4	-0.5525
ZFP90	-0.05
AP2B1	-0.854615384615385
SLC30A7	1.02325
C7orf28A	0.0305
S100B	-2.18883333333333
BMP2	-2.02925
ESR1	4.50883333333333
ZFPL1	0.47325
ARHGAP12	0.2925
LRRC19	0.246
ZNF767	-1.46183333333333
NACA	0.0979
OLIG1	-2.780625
PRF1	1.64325
LST1	3.813
SPATA9	-0.5215
CNFN	1.072
CDK4	-0.6588
TCF15	-0.127166666666667
PARC	0.02225
PPM2C	2.34375
LOC283345	-0.5505
FAM107B	0.7695
DMXL1	0.205125
RBM3	0.9415
HTR5A	-1.5845
SCFD1	-0.299333333333333
EPHB3	3.16125
ROPN1L	0.751333333333333
RAMP3	2.81175
TSPYL5	3.45781818181818
GAP43	-3.2135
PAPD4	-0.456375
PDE3A	-1.4275
TNFRSF10C	0.53225
JMJD5	0.213333333333333
RASGEF1A	1.0738
C16orf65	0.00316666666666667
HIPK3	0.616166666666667
XYLT2	0.70475
XPOT	-1.456
GAL3ST1	-1.99675
DHCR7	-0.39225
AMIGO3	0.472166666666667
FGFR4	-1.72566666666667
CRAT	1.54575
PPP1R14D	0.8625
TRIM14	0.6539
TMPRSS11D	-0.2005
SLC7A11	-0.222071428571429
OR10H2	0.55225
PPM1E	-1.438
DOCK4	0.817375
FAM127A	-0.26175
ENOPH1	-0.2405
SLC5A3	-0.9936
ZNF530	0.6436
NTS	-6.57225
FRMD4A	0.616125
BCL11B	-2.34416666666667
PRM1	-0.22625
UQCC	-0.6439
S100A16	0.880333333333333
PLS3	-0.46725
WWOX	2.30292857142857
CCDC23	1.193
GTSE1	-1.68516666666667
GP2	5.5045
FLJ32549	-0.284375
CHIT1	4.66625
KLF9	0.566875
RPS24	0.613
MIA	-1.19075
FIGN	-0.97425
PYROXD1	0.7335
PCSK2	-0.258875
MRPL9	-0.0775
RPL24	0.539
C12orf32	-0.370875
HIST1H2BE	-0.47575
RGS18	3.176
LFNG	1.974125
RAB4B	-0.005
FBXO25	1.16983333333333
TSPAN31	0.598166666666667
ARL8A	0.523928571428572
C10orf83	-0.8776
OR51B6	0.1165
CNKSR2	-0.088
C1orf156	0.76775
IBSP	1.3075
GFRA2	0.7679
ALKBH7	1.2644
NEK10	3.48325
VN1R3	0.156666666666667
LOC91948	-0.7735
CPZ	0.1245
IHPK3	0.2276
COL8A1	0.64875
RBPJL	-0.5235
OR10A4	0.06775
CASP8AP2	-1.115125
MMP12	3.9915
OR8B12	0.329
CDCA5	-1.6755
LIX1L	-0.881
PEX11B	0.904125
GABRA1	0.367166666666667
HABP2	-0.053
REEP1	1.57933333333333
FBXO15	0.37575
CD68	2.29025
WFDC9	0.406
GHDC	0.502166666666667
SMARCA1	-1.7575
SPAST	0.0195
PLXND1	0.233416666666667
MLCK	-0.3585
INTS5	0.256666666666667
BSG	-0.19
PARP8	0.329833333333333
TEAD4	-0.689333333333333
ZNF498	-0.334625
TMEM89	-0.3385
DTX4	-0.022375
TNRC6B	0.6683125
ARMC2	-0.46175
FGFBP1	-2.55466666666667
TIMM8A	-1.1155
AJAP1	-2.0865
ZNF608	0.3755
SLC25A42	-0.534125
SYP	0.110166666666667
MMP11	3.8795
USP40	-0.8284
C3orf62	-0.543333333333333
MYO1E	-0.309
LRFN4	-0.2185
XCL1	0.707166666666667
GPR155	0.855
VPS29	0.154625
CARHSP1	-2.1165
ARHGAP20	0.878333333333333
GREM2	-0.610785714285714
CCDC102B	3.00425
ZNF577	-0.068
HDDC2	-0.8435
SHC2	0.6412
NCOA5	0.560166666666667
INPPL1	-0.3595
CHGB	-2.6519
IHH	0.4435
DDEF2	0.278583333333333
DIAPH3	-2.05704761904762
BUB3	0.226
GGH	-3.06744444444444
VPS35	0.3092
CNN2	0.62425
ASNA1	-0.1155
WDTC1	0.42875
AMAC1	1.226
HAS3	-1.59233333333333
SLC1A6	-1.50266666666667
ZNF563	-0.4755
C1S	3.61425
TCF7L1	0.45675
OR10Z1	0.574
ME2	0.0133
C6orf151	-0.934125
KPNA4	0.7045
GLO1	0.25175
WDR61	-0.0111666666666667
CD302	2.717
SIRT7	-1.051
C11orf59	1.0235
PKIG	0.8345
PPIL3	-0.366
CCDC74B	2.581375
ZNF528	0.30025
EFNA5	-0.117
FCGRT	2.32825
NOL4	0.5656
CCS	0.26675
LOC374491	-0.43175
MFSD7	3.1545
ZNF555	0.14175
LIMS3	0.67175
TSSC4	0.274333333333333
COL11A2	-1.4755
C1orf119	1.21633333333333
BPNT1	-1.04425
CHRNA6	2.728
C1orf173	3.7738
PLD2	-0.2555
ORC1L	-2.11675
SASH1	0.927375
CDC14B	-1.4865
RLBP1L1	0.4485
LDLRAP1	0.1581
NAT8B	0.975666666666667
HHEX	-1.5465
LGALS7	1.55225
PLCH1	-0.382375
OR1M1	0.297
PRAMEF16	-0.10575
HECTD1	-1.1
C14orf39	1.905
TLN2	0.1664
HDAC4	-1.29171428571429
