Hybridization REF	TCGA-A2-A0EQ-01A-11R-A034-07
CLIP3	0.3895
MAP4K2	-0.163166666666667
CHIC1	-0.6015
SULF1	2.89233333333333
C20orf30	-0.278357142857143
PRDM5	-0.989375
ELOVL1	0.31225
C11orf48	-0.391
SLC39A10	-0.35475
KCNV1	-0.495
ACP1	-0.759166666666667
ZMYM2	-0.421875
B3GNT6	-0.0818333333333333
C9orf69	-0.09425
C2orf15	1.53875
C20orf166	-0.108
HSP90AA6P	-0.7585
EDG7	-0.896
NEURL	0.260625
LPL	-0.243333333333333
CLEC2D	0.920428571428571
GRRP1	2.344
CD8B	-1.8247
HIST1H3D	0.134833333333333
SLC6A12	0.92375
FAM27L	-0.0665
CD84	3.2912
RASA1	-0.206
PHKG1	-0.425
MAGEA11	-1.0695
IMPA1	-0.4453
NPM3	-0.25175
RARRES1	4.2535
SH3BP1	0.61075
B3GNTL1	-0.444
ARPC5L	-0.0335
KLHL26	-0.272
SIM2	3.23725
GJC1	1.05
C20orf194	-0.132
EXO1	-1.26725
SLC2A2	-2.576
LOC285074	-0.756
LRG1	-2.185
KIRREL	-0.215
PIK3R1	0.769214285714286
C4orf34	0.8895
MAF	-0.754
ADCY4	3.96316666666667
ZMIZ2	0.9016
SLC46A3	0.6395
STAMBP	-0.320166666666667
CCDC16	0.0405
MS4A12	0.471
TCF20	0.1625
LRRC46	1.278
C20orf152	0.351
MRPS6	-0.305375
ABCB11	-0.573
KCNC2	0.5688
CDH19	-2.70566666666667
C9orf123	-0.687166666666667
SSH3	-0.269375
LDLRAD1	-3.51725
CCBE1	-1.02425
ZNF135	1.261125
TAAR1	-1.431
WFDC12	0.034
CCDC42	0.725
FLJ12529	-0.908
PER1	-1.0715
TIMM50	0.278666666666667
SMARCAD1	0.0946666666666667
FAM26C	-0.0345
TP53TG3	-1.99166666666667
SH3RF1	2.102
LMCD1	0.61975
GPR63	-0.111
FLJ21986	-2.601625
AIFM3	-0.93325
MICAL1	0.680166666666667
BLZF1	-0.478166666666667
IQCA	1.04183333333333
PCDHGC3	-0.0985
SAC	-0.1695
BCL6B	2.38866666666667
DDO	-1.53725
MARCO	4.0935
DCHS1	0.584333333333333
C1orf170	1.63733333333333
CD200R1	1.11016666666667
C22orf15	-0.416
SEPT11	2.0335
ADNP	0.16425
UST	0.8205
C13orf34	-0.8675
RFFL	0.838142857142857
APBA3	0.13
C2orf60	-0.69775
CUTL1	0.4075
PMS1	-1.333125
ZNF689	-1.6205
EIF3E	-0.793333333333333
IL9	-0.252166666666667
RPL31	0.305625
LY9	1.6745
ATP2B3	0.2175
KDELR2	0.634708333333333
TFCP2	-0.70675
NLRP12	-1.067125
FLJ45422	0.52225
TLE4	0.6612
ZNF570	-0.111
FLJ43806	-1.569
TLK2	0.128375
CIR	0.704
MARS2	-0.3845
COL24A1	-0.38325
SDF2L1	-0.179
HIBADH	-1.58083333333333
IGFBP3	-2.72735714285714
C12orf23	0.66375
PSPC1	0.865
C20orf43	0.21925
TRAV20	0.258
ARHGAP24	0.332625
KIAA1975	-1.236875
C1QA	4.2507
DNTT	-4.103
C10orf6	0.722583333333333
C11orf41	-1.621375
HNRPF	1.123
COL11A1	2.49966666666667
UBAP2	0.541
CDKN2AIPNL	-1.5315
C20orf174	6.0475
SPRED2	0.5975
PLA2G12A	-0.228166666666667
ICEBERG	-2.3845
SCN10A	0.7405
C11orf65	-1.66775
GBP5	6.4025
PITPNC1	-0.992833333333333
POU3F3	1.672
NCOA7	-0.537
LIN7C	0.5769
LOC348840	-2.061
NKX2-2	1.41525
ANKRD13D	0.260625
LOC123688	-0.885
FUT2	1.18283333333333
TAAR8	0.874
FZD4	-0.23175
PNMA3	0.133
OR4L1	0.5145
WIT1	-0.616
EXOC3L	2.736
ATPBD4	-0.6769
KRBA1	0.0225
UBXD6	-0.4865
HOXB7	-0.761714285714286
C7orf23	-1.1575
UNQ338	-1.12575
STAB2	1.96775
CDC20B	0.22225
IRF9	3.004
CENTG1	1.48391666666667
TNPO2	-0.4425
MCPH1	-0.234125
BMS1P5	-0.8055
SLC26A7	0.64825
HIST1H3J	1.475
C9orf3	-1.6214
LBH	1.975375
MYO1D	0.844625
PTDSS2	-0.2065
NFU1	0.2585
DEPDC4	-1.33975
WNT7B	1.8449
GLP2R	-1.545
SETD4	-0.1535
DYNLT3	-1.9544
FKBP11	0.955833333333333
SESTD1	-0.241166666666667
FLII	-0.17975
RPS16	0.3649
CHPF	-0.425
CSNK2A1	0.357
SUMO1P1	-0.09525
FKBP6	-0.7985
ZNF214	-2.35066666666667
TWIST1	1.9485
DDX56	-1.47633333333333
TRAM1L1	1.5596
EPO	-2.85333333333333
MRPS18B	-0.949
ZNF682	0.547666666666667
RPL14	-0.252666666666667
MAFF	0.0555
LOC51136	-1.344875
LY96	1.0765
DDX20	-0.50225
ABTB1	0.346166666666667
ARL5A	0.3404
CCT6A	-1.4525
HEPACAM	-0.965166666666667
EHHADH	-1.89183333333333
RBAK	0.6405
CGB1	1.92775
ITGB5	-0.8629
YIPF3	-0.14575
FKBP2	0.64975
NR1D1	-0.6345
TMEM110	-0.418
NEK2	-0.902166666666667
PRAMEF8	-3.479
C20orf52	-0.763333333333333
PCDHGA3	-2.1845
VWA3B	-0.160666666666667
NDUFA5	-0.38
THAP9	0.40375
FLVCR2	0.646833333333333
AP1S1	-1.1805
SMAD6	-1.8145
SAV1	-0.17925
SAT1	0.86925
ZNF251	-0.061125
ADAMTS7	1.0554
RPP38	0.192
C1orf211	-1.186
YPEL2	1.7836
RBMS1	-0.12
ZNF445	-0.224333333333333
NRXN2	0.6935
PGBD4	-0.66475
UGT2B28	-2.00725
WBSCR16	-0.821
NLRC3	1.22975
ASTL	0.32775
ST6GALNAC1	-3.26
ZADH2	0.896625
MLLT4	1.24358333333333
ARL6	-0.0861666666666667
MEF2C	0.999
CBFA2T3	-1.11
AFF3	2.29514285714286
COG7	-0.0696666666666667
MYB	-0.748166666666667
PLXNA3	0.2585
XRCC2	-0.9895
MMS19	-0.01225
ST8SIA5	-1.781125
CHPT1	-1.20116666666667
KIAA1712	-1.3985
OR6X1	4.2905
ACTR3	0.60225
UGCG	0.967166666666667
OR4P4	-0.2775
ZAP70	-0.842
LPP	0.33625
ZNF485	0.4985
PTPRCAP	2.32825
IL12RB1	1.541
ATRX	0.2047
CHST8	-1.555375
C14orf109	-0.922
ARV1	-0.25625
NMB	-0.380142857142857
COX5A	-0.787666666666667
EIF6	-0.69825
MPPED2	-1.568
SEMG1	-2.0775
CHRDL1	1.24
TRAF3IP2	1.106
WNK2	-0.36325
LILRA4	4.36316666666667
LAMA2	3.40375
PXT1	0.7945
RLBP1	-3.22625
CD300C	0.4195
SLTM	-0.459625
FLJ10404	0.0649375
APOBEC3D	0.112166666666667
RENBP	1.52133333333333
ATXN7L1	0.253625
NID1	-1.052
TUBGCP3	-0.192875
ITIH5	0.932555555555556
CCDC110	2.10425
C8A	-2.79125
MGC87042	-2.9685
HOXC13	1.0625
TFDP2	-0.90225
HCP5	2.724375
POLI	0.05725
UCN	-0.699166666666667
ZNF764	0.134166666666667
C8orf45	-0.45975
FHL3	-0.96975
SPATA5L1	-1.32825
MMRN2	3.308
NDST1	-0.0325
COL20A1	0.349666666666667
ZNF248	-0.729833333333333
PELP1	-0.385333333333333
MBL2	-2.49583333333333
RNF41	0.413125
C5orf24	0.823375
THOC5	-0.34225
SERINC3	-0.169083333333333
RP11-151A6.2	1.0445
CDCP2	-1.0425
HIST1H2AA	0.4195
C11orf75	0.824666666666667
FKBP7	0.0975
DDOST	-0.4795
GPNMB	1.04416666666667
TTF2	-1.1575
KCNT1	0.386333333333333
SLC39A14	-1.44114285714286
NGRN	-0.4652
GPR137B	2.7735
MECP2	0.45075
PSMA1	-0.482
C16orf73	-5.3195
TMEM60	-0.316333333333333
CSN3	0.845
NOS1	-0.6125
RAB7L1	0.417666666666667
YBX2	-1.392
KIAA1166	-0.178125
FUBP3	-0.338
ABCG1	1.5905
ACACA	-0.0208333333333333
ARL11	0.7871
ATOH1	-0.459
ODF1	-1.1516
CREB3L3	-0.907
TMEM127	0.965714285714286
DSCAML1	0.957
PLN	0.0718
LYPLA1	0.872416666666667
PRDM9	-2.15475
SASP	-0.31575
PLUNC	-0.0425
INTU	0.005
HISPPD1	-0.627
LNPEP	-0.505833333333333
YARS2	-0.860833333333333
APCDD1L	-1.5285
ZCCHC4	-1.118
FBXO22	-1.316
TTLL13	0.124
ZNF669	0.8075
PTGDR	3.24475
DDX27	-0.541
KIAA0409	-0.391166666666667
GJB6	-0.01475
ASB8	0.914
PLP2	0.911
MEPE	0.2055
OR10J5	2.4695
KRT222P	-0.12575
COQ7	0.176333333333333
C1orf101	-0.53375
RERG	1.4678
CHMP5	0.38025
THAP11	-0.53175
ZNF43	0.467
ZRANB3	-0.609
KRT13	-1.739125
MRPL19	-0.47525
RBBP9	0.369125
SPATA17	1.111625
BXDC5	-0.361
PAFAH1B1	-0.28175
MAGEE1	1.01825
OSTF1	1.09825
KIAA0323	0.160083333333333
TXNDC13	1.26316666666667
CNTN4	0.59
LCE1B	0.2215
UNQ501	1.52625
ZNF154	-0.338
C3orf64	-0.75125
SYT5	0.1064
PON1	0.353833333333333
FLJ10357	-0.5885
ATP4A	-0.7285
GNPDA1	-1.27883333333333
MGAT1	1.2775
C14orf121	0.728
SLC35B2	0.17325
MIER3	-0.1875
CHEK1	-2.869125
ZNF8	0.0326666666666667
TXNDC1	-1.0505
CKB	-1.168
RTN3	0.288285714285714
FZD2	-1.03616666666667
PART1	0.0715
PSMB6	-0.435
PCDHB8	-1.789
PHC3	0.1126
PPP1R8	-0.229166666666667
NOVA2	1.00533333333333
TNFRSF11B	-3.528375
GOLPH3	1.413
UBLCP1	-0.56375
SUHW3	-0.14
TTLL1	1.1475
OPN4	-0.161
OR13G1	0.227
ZPBP2	0.208666666666667
HSD17B11	-1.729125
C9orf50	-0.249
DHDDS	-0.161285714285714
CTSW	2.923
NEFM	-2.5245
MRPL28	-0.30675
SYN1	0.7275
PIGV	-0.398666666666667
ZIM2	-1.9375
APBB1	-0.616333333333333
SND1	-0.099
C1orf123	-0.0151666666666667
CHD3	-0.073
BHLHB8	0.968
RNASE2	-0.447833333333333
BCAP31	0.176875
SLC25A44	0.059
CHD6	0.9195
PIB5PA	3.56607692307692
SELS	0.2915
LOC541471	-0.2685
FAT2	-1.8215
ZNF81	0.211
OR4C16	-0.1995
FLJ10081	-0.1929
LRRC4	2.091
CS	0.666833333333333
N4BP2	1.345375
IGFBP7	0.845
ZNF318	0.176666666666667
NDNL2	0.12825
ZNF609	0.281125
SIRT4	-0.06275
EXOSC10	-0.25975
ECE2	0.056
OVGP1	-0.653
GTPBP3	-0.335
PACS2	-0.7843
C19orf36	-0.648333333333333
ARL4C	0.196375
ATG4B	-0.64475
UBQLNL	-0.96
RHOXF2B	-3.6305
PLEKHG2	-0.4565
GALR1	-0.135
AQP4	-0.3665
HDAC7A	0.0781666666666667
DCUN1D3	0.08775
OR8A1	0.2995
CCRN4L	-0.1745
CBR4	-0.0775
KIFC1	-0.9305
SLC7A14	-1.8325
LHX5	0.4525
TRPC7	0.0845
LPXN	0.825
SERPINA1	-1.88375
RPS13	-0.5292
BPIL3	0.0255000000000001
PRKAA1	-0.7845
FADS2	1.3672
ENAH	1.51775
PRO1768	-1.496
APBA2BP	-0.2845
LIPH	-1.64966666666667
C3orf33	-1.4795
RCC2	0.723071428571428
ALDH1A2	-2.889
RNF103	1.776
AHCY	0.06475
ALG12	0.656
CCL17	3.80275
ZNF543	0.702
ESRRG	2.8618
CNGA1	-1.0435
RDH5	-0.6735
OTX1	0.7283
PTGFR	-1.464
CDR2	-0.121625
SELE	5.811
NLGN2	-0.596833333333333
EXOSC9	-0.8265
ZNF566	0.280333333333333
KLRC2	-2.9695
GPR12	0.967
KIAA0196	0.089
PDRG1	-0.163
SSR3	-0.4555
MSI1	-0.197
CST9	-0.027
CC2D1A	-0.097125
PLAGL1	-1.02105555555556
ZNF778	0.185
RNF2	-0.14025
KLF6	0.980833333333333
THBD	1.857
tcag7.1314	0.287
NR5A1	-0.0451666666666667
ABCD2	1.76975
DNAJC7	-1.316
CLEC4C	1.597
TM2D3	-0.08875
CCDC4	-1.267
PLAC2	-1.144
DCD	9.4815
FAAH	2.065125
POLA1	0.563166666666667
TM7SF2	-0.684125
FLJ39822	-1.42233333333333
FLOT2	0.7095
MAP4K1	1.217
SRP68	0.072875
C21orf74	0.53
ARPC5	0.26825
LOC126075	0.4585
HECW2	0.479125
ZDHHC4	-0.07225
ANKRD42	1.3688
PDE9A	0.353166666666667
ABCA8	-0.903
NDUFS2	-0.40525
UBR5	-0.606125
BTBD16	-2.61725
LOC554174	0.999
ZNF20	0.9065
KIAA1843	-0.7215
WDR17	-1.196125
C15orf33	-0.582
RNF113A	-0.926
CAMKK1	-1.179
CLCN2	-0.87925
ANXA6	-0.1495
LOC340069	-0.056
EMID1	2.216125
DPM3	-0.65025
ELA1	0.0565
SLC25A13	-0.51
KRT24	1.4995
SMPD1	-0.6155
TH	0.029375
COL6A2	0.479285714285714
ANKS1B	1.307
GPR126	-0.5265
ZC3H12A	-0.546166666666667
TMEM47	-0.770833333333333
C2orf51	-0.117333333333333
C1orf88	0.904333333333333
HSF2BP	-0.9725
AKAP10	-0.40725
RPAP3	-0.5285
KLHDC8B	-0.32375
STOM	0.4436
MUPCDH	0.188125
C10orf72	-0.891571428571428
PLEKHA3	0.413333333333333
TCP11L1	0.6485
CWF19L1	0.02225
SPEF1	2.63338461538462
YSK4	0.348333333333333
ELN	0.6275
SAMD8	0.845166666666667
MPI	-1.58783333333333
MEPCE	0.2694
ABCC3	-2.0945
NANOGP1	-3.988
KCNK17	1.24025
HLA-DMB	5.229
RRAGA	-0.41175
ANGEL1	-0.81075
RBM32B	-0.1515
CPN1	-3.0195
MGC52282	-0.8077
HLA-A	2.44166666666667
OR9G4	0.2415
EDNRB	-2.27075
SCD	-0.919428571428571
C14orf80	-0.479333333333333
BAGE2	0.5765
RABL4	1.28733333333333
RCVRN	0.1685
SHANK1	-0.736
NLRP7	-0.4825
CD226	2.8515
STAT3	0.9026875
SYNJ2	-0.8504
TPCN2	2.42333333333333
WDR36	-0.9875
MBD4	-0.5185
ROBO1	0.1413
ST3GAL6	-3.785
SLAMF8	4.31733333333333
ATN1	0.758166666666667
GPR141	0.608
KRT36	0.8625
TPH1	0.7105
DDX52	-0.126
ZSCAN29	-0.413666666666667
TRPT1	-0.023
DPEP3	0.56675
DENND4A	-0.292625
TSPAN16	-0.591
PTCHD2	-0.1895
LOC145814	-1.2985
CAP1	0.6385
EIF5A2	-1.0872
NT5DC3	-1.472125
SEPT9	-0.289125
SEZ6L2	-2.3625
EGFLAM	3.5445
VPS11	-0.353375
NDUFB5	-0.5275
CIDEA	0.669
IER5L	1.32725
N6AMT1	-0.00475000000000001
FAM83C	-1.37133333333333
OXR1	1.20616666666667
IRX1	-0.822
DGKB	-0.4325
GCN5L2	-2.48
MIR16	0.79325
FBXW9	0.34875
WDR4	-0.0638333333333333
PDC	-0.2845
VPS33B	-0.82875
HEXB	-1.01725
FLJ32214	1.402
TCEB3	-0.42675
CRLF1	-1.1235
ABI3BP	3.26775
C8orf22	-4.42225
PYCR1	0.366
KIAA1706	-0.2925
CDK5R2	1.079
WAS	1.428
C12orf60	-1.55325
CCBL2	-0.19025
MADD	0.33825
C5orf34	-0.7865
WDR42A	-0.2974
KLF12	1.152
HSPA1A	0.4505
ITM2C	-0.275333333333333
DAPK2	0.498833333333333
LOC442590	-0.888
SUMF2	-0.504375
CENPA	-0.541153846153846
TMED5	-0.7315
CDH6	-1.6132
BRP44	0.116
THG1L	-0.641
GABRA2	-0.84325
C14orf166	-0.94
MYL1	-3.117
TNFSF18	-0.697
PAP2D	-2.3495
PPIB	-0.572
KLHL4	-0.561875
SFN	-0.926833333333333
CCDC127	0.052
FRAP1	-0.11725
GOLGA5	-0.3625
SDCCAG1	-0.548
MGC21675	-0.219166666666667
C10orf95	0.437
KIAA1345	-0.507
C1orf163	-0.9195
LACE1	0.0576666666666667
OR10K2	0.2185
CENPN	-0.9448
TMED2	0.286
UGT1A6	-1.235
ANG	-0.75
U2AF1	-0.456333333333333
CASC2	1.12016666666667
NMT2	-1.21433333333333
OSGEPL1	-0.527875
DFNB31	-1.284
SLC6A20	-0.1715
DKC1	-0.5775
FXYD4	-0.9545
WDR64	0.168
MGC5590	0.551
CREBZF	-0.701
DAZ1	-1.288
PRPSAP1	-0.55
GCHFR	-0.927
TTC7A	-0.26725
LOC196993	0.05075
UBD	4.07316666666667
S100A1	-1.367125
RPL6	0.62
DNAJB6	-0.0340999999999999
NAGS	-0.1402
C2orf58	-0.223
KERA	0.333333333333333
MT1X	-0.2258
UBE2B	0.0972
KEAP1	0.30275
MST1	-4.139375
OMA1	0.1305
ABLIM2	1.15725
BCL2L13	-0.0238333333333333
JAZF1	-0.194166666666667
TMEM63B	0.739
S100A8	0.6786
ARFIP2	0.29725
UROS	0.46675
KHDRBS2	-0.4895
POLQ	-1.220875
SOAT1	-0.88525
SPAG4	-1.3835
MRPS30	-1.09516666666667
LOC494141	-0.494
OR2T11	0.5315
ORAOV1	1.7384
ZNF184	0.00216666666666667
TCEB3B	0.2856
ADAM21	-0.669
GDPD1	1.29875
SPINLW1	-0.273
PRR14	-0.505333333333333
KCTD9	-0.5901
NUDT3	0.1745
KIAA1822	0.7148
HIST1H4K	2.5315
DFNA5	-2.74875
GABPA	0.33675
C14orf44	0.19675
POLB	0.00600000000000002
PTAR1	-0.6175
SEC31A	0.3773
TRIM58	-3.73825
TAS2R14	-0.933
VPS8	-0.335
H1F0	1.35483333333333
PRKCB1	-0.481333333333333
UGT2A1	0.643
TOR1B	-0.8785
LSS	-0.4935
C2orf19	-0.3705
HNRNPC	0.484571428571429
TMEM100	-2.17033333333333
LOC116349	-0.28675
OR51M1	0.011
CCDC142	-1.225
ISG15	1.37475
ZCCHC14	-0.513625
CREBL2	0.63525
TGDS	-1.47575
DC2	-0.58075
CACNA2D3	-2.18535714285714
ZNF429	0.11975
LYPD6	-0.366833333333333
SUCLG1	-0.242166666666667
OR51I1	-1.33
MAGEH1	2.06275
PRPF40A	-0.358
SMR3A	3.987
SPINK2	0.05525
THAP2	0.31325
NPY5R	-1.207875
IRF4	0.47825
SPESP1	-2.06566666666667
OR10S1	0.484
DTD1	0.491
TUBE1	-1.19625
DDX19A	-0.448
PDPN	-1.25525
TMEM34	0.0306666666666667
MGAM	0.402
COL3A1	5.86366666666667
GFM2	-0.9244
OR5A2	-0.569
PSG9	-1.8285
ARHGEF11	-0.5425
IVNS1ABP	0.45925
SIGIRR	1.32625
DUSP19	-0.6795
DNAJC14	-0.3793
ACSS1	0.210875
IL1RAPL2	3.7645
C4orf30	0.4845
SEPT4	1.799
LANCL3	-1.861
SPAG17	0.298666666666667
PRDX3	0.192125
HNF1A	-1.285875
P4HA2	-1.6205
RFWD3	-0.106
MOV10	-0.433
DNAJA5	1.10207142857143
LOC729440	0.028
LOC200383	1.46442857142857
SMC2	-0.8555
MIXL1	-0.544833333333333
TMEM9	0.03225
FAM86A	0.273
ZNF174	-0.2048
MYH14	-0.5635
CCR8	1.175
VPS37C	0.813666666666667
GPATCH1	0.679833333333333
B3GNT8	3.2505
TBX4	-0.147
CNR2	2.001
PCDH1	1.26
C5orf29	3.584
OCIAD2	1.1745
PLCG2	1.8945
KIAA0247	1.247625
HRH3	0.475333333333333
CAPN13	3.568875
CCR1	0.2733
MGC15523	-0.244055555555556
UVRAG	1.8115
DNAJA2	0.310333333333333
ITGA2B	0.653166666666667
CLDN5	3.78875
PTPRN2	-1.8505
ZNF512	0.145333333333333
PSAP	1.13721428571429
CCDC140	-2.157
LRRC55	1.08875
CYP26C1	1.0995
C8orf47	-0.72875
LYN	0.837375
DUSP6	0.478
TGFB3	2.98446666666667
ELK1	-0.632
PCDH11Y	0.0916666666666666
HGD	-2.0515
C17orf58	2.26425
MYO3A	1.7025
SERPINE2	-5.1305
AARSD1	-1.213
C14orf73	-1.633
ADAM33	0.1975
ZNF491	-0.6
MAPK6	-1.2855
TCN1	-1.31816666666667
SLC24A6	1.025
UBE2R2	0.45125
H1FNT	0.2245
TATDN2	-0.113166666666667
LILRB1	3.44525
P2RY5	0.74
NUCB2	0.782
C2orf37	0.9375
SNX27	0.017
MTA3	-0.051
FOXO4	0.265625
ID4	-2.47333333333333
SOX5	-1.81183333333333
PXMP3	1.440125
OR52M1	0.5975
SFT2D3	-0.18975
INA	-3.16883333333333
MCOLN1	0.6715
NFIX	-0.713
CLEC14A	5.87266666666667
HIBCH	-0.8775
PLA2G5	0.455
TIMM10	-0.640333333333333
MED17	-0.5608
COL4A4	2.9475
TPP1	0.459
GJA3	-2.09483333333333
TMPRSS5	-1.51025
AADACL3	0.981
DNMBP	0.57725
ENPP5	2.18033333333333
NQO1	-0.4341
ZSCAN2	-0.285875
SEC24C	-0.0566666666666667
GTF2A1L	-0.7425
AXIN2	0.0102
FAM33A	-0.00375
C16orf13	0.37325
SPNS2	1.13225
TAF1	-0.40925
AP1G2	1.5495
RBM42	0.402166666666667
HCN2	0.899333333333333
EFHB	0.842166666666667
RUSC1	-0.131
GRIK5	-0.0175
USP21	-0.822166666666667
ATAD3C	1.07325
ORMDL2	1.07425
PRSS7	-2.9605
PSAT1	-1.857
FLJ13195	-1.0125
TBC1D1	0.292833333333333
IFNG	5.57775
OTOS	0.534333333333333
ZNF773	-0.227333333333333
EMD	-1.345
RETN	-0.606
CCL8	5.546
APH1A	-0.68125
COX18	0.977125
GTF2IRD2	0.3495
CCDC82	-1.46291666666667
PAFAH2	0.4282
NPEPL1	-1.5595
RP11-114G1.1	0.125
TP53INP1	2.399875
ZNF300	-3.27683333333333
FOXL2	-2.12875
LARP2	0.501083333333333
LATS1	0.7885
HTR6	0.3895
SPOCK2	2.07633333333333
RNF144B	3.191
HTATIP2	-0.98325
MGC10334	0.375
CENTA2	2.13516666666667
FGF2	-2.5205
FXYD7	0.267
PHYHIPL	-1.56685714285714
GPR34	3.2675
DDX6	0.597166666666667
OR10W1	0.4205
LHFPL1	-0.127
ZNF313	-0.331928571428571
VPS28	0.8625
AP3M1	0.0562
AKR1CL2	0.3415
TRAF4	1.23575
OR2B11	0.6065
C19orf12	0.539833333333333
AKAP9	-0.777833333333333
C1orf62	0.4635
SLC20A1	-1.4714
FAM112A	1.3165
LDB2	0.466
MRPS23	-0.55925
KLK5	-0.266875
SPTB	-0.3813
EFEMP2	0.1035
EFNB2	1.156125
PCM1	-0.516928571428571
NMNAT3	2.78425
TSG101	-0.298166666666667
C8orf40	-0.182
NOB1	-1.351
ABHD3	-0.95175
GTF3C4	-0.107125
PIGN	1.67183333333333
GALNTL1	-0.072
AEBP1	0.6225
OR9Q1	0.093
ANKRD2	0.22625
CCL28	-3.7495
TRIM38	1.137
TMCC1	-0.116833333333333
SMG5	-0.4715
LRRC7	0.289
NCAPD2	-0.7605
C6orf153	-0.6495
C1orf74	0.12
OTUD6A	0.414
DCP2	-0.503333333333333
TMEM24	-0.45825
RPL18	0.0333333333333333
TMEM177	-0.248
LRRC37A3	0.0125
C1D	-0.995666666666667
LDHC	-0.2005
UBE4B	0.414833333333333
NIT1	-0.27475
BTN3A3	1.024
RASD1	0.284
COMMD3	1.16675
SHFM1	0.2915
BIRC8	-0.226
DUT	-0.743
C12orf51	1.326
LRRC59	-0.4595
LY6H	0.38575
WDR22	0.34725
EDEM1	0.671214285714286
ADH1A	2.7175
PANX2	0.3012
CYP11B1	0.51725
CDC73	-0.2805
GPR172A	0.94375
GSTM3	0.549384615384615
KCNA5	0.302625
SERAC1	0.359
NFATC2	1.121
ANAPC5	-0.4543
C15orf24	-0.55225
NFATC2IP	-0.595416666666667
TNRC6C	0.332833333333333
MGC102966	-3.2035
FGD5	0.299666666666667
MED9	-0.0345
RAB13	-0.374333333333333
C15orf49	0.892
CRYGS	-1.3713
C12orf53	-1.0594
LOC283693	-1.2875
COX6B2	-0.475875
PHF14	0.4625
FAM3A	-0.449875
RPL13	-0.4305
PRDX2	-0.3475
FLJ34047	-2.2755
PRMT3	-0.9195
KCTD19	-1.331
TRIM10	-0.526666666666667
MGC26597	-0.272166666666667
GCNT4	0.43775
GPRASP1	2.06
CDKN1C	0.230833333333333
RHBDL2	0.8284
HSPH1	-0.05725
AQP1	3.15375
COL17A1	-2.3474
GFAP	-0.745125
CDC16	-0.397
KIAA1614	-0.0235
C6orf118	-0.4988
ZSWIM5	-2.392
FAM83F	3.71925
LYNX1	1.63125
SYNPR	-0.511
XG	5.43283333333333
PRSS16	0.67075
KIF13B	1.17921428571429
PCDH9	-0.297375
HIST1H2AH	0.842333333333333
RBM18	-0.42375
ZNF626	1.14
HEXIM2	-0.3975
ITFG1	-0.3935
TUBG2	-1.35
SFRS7	-0.2285
C9orf14	0.9895
EXTL1	-2.07525
GBP3	2.32466666666667
WDR5	-0.689
RARG	-0.433166666666667
MYO7A	1.05575
CECR6	0.12
C13orf3	-0.302875
SFRS18	-0.59775
ACVR1B	0.5215
PSMD1	0.273
C7orf31	-0.453333333333333
ILVBL	0.196
IFNGR1	1.14275
RNF186	-0.28775
NOL9	-0.15925
MAGEL2	-0.32575
SLC29A2	-0.195
NHSL1	-0.8875
RBMX	-0.426
PSORS1C2	0.705625
RAD51L3	0.148333333333333
LCN6	0.956
ORAI2	-0.433875
BRUNOL6	-0.4383
OR4K5	0.2835
CDC123	-0.31075
MSLN	-2.53933333333333
WWTR1	-2.44266666666667
ZNF700	-0.753833333333333
COBL	-0.25675
PPP1R16B	0.95175
GAS7	-0.2779
MDN1	-0.831375
HAAO	0.038
C9orf68	-0.334666666666667
TNFAIP2	0.79675
FOXN1	-0.239
hCG_2033311	1.31566666666667
ATP6V0D2	0.3946
RPL41	0.87075
SLC38A1	0.938875
ARHGAP6	-1.80958333333333
ADAD2	0.37225
PHF20L1	0.7074375
MCM3AP	0.405666666666667
ST3GAL3	-0.866333333333333
SNX1	-0.522
ELF5	3.7735
PARP3	-0.82125
RBM8A	-0.9809375
LINGO4	0.5565
ITGA9	1.35866666666667
ZFR	0.578
ACSL6	0.0715
FLJ20699	-0.3755
DAOA	-0.44625
FABP4	5.557
KCNB1	-1.34575
CANX	0.5181
SLC25A28	0.279166666666667
ADIPOR2	0.12225
ECHDC2	1.056375
SMA4	-3.07875
FRZB	2.80875
PABPC1	0.792666666666667
DMRTB1	-0.218125
APOBEC3G	1.538
CATSPER2	-1.38983333333333
CUEDC1	0.552333333333333
STARD9	-1.7225
CLDN8	3.879625
LOC23117	-1.27786363636364
E2F6	-0.450055555555556
TMEM126B	-0.2265
DPY19L4	1.22925
GIMAP5	4.04616666666667
NDUFA9	-0.1995
FAM77C	0.1595
CTPS2	0.42975
LOC51035	-0.0325
WDSOF1	-0.73275
EGLN3	-1.67025
PITX3	1.14316666666667
OR52E8	0.2275
GRM4	0.3945
KLK1	-2.8125
GPM6B	-0.729125
RRAGD	-0.530166666666667
PAGE5	-1.7805
UCHL5	-0.977166666666667
ULK3	-0.698833333333333
AIM2	3.41
PNO1	-0.825
OR2F2	0.9065
GNAT2	-0.7715
SIX1	3.48125
ST13	-0.444916666666667
ZBTB44	-0.52475
TIMP2	-0.23325
ZMAT4	0.132
GTF2IRD1	0.331833333333333
ZNF19	0.3185
ZNF714	-0.53625
RSC1A1	0.62375
C9orf80	0.583
PSMA8	0.802833333333333
TMEM141	0.98475
COX4I1	-0.186142857142857
CTAGE1	-0.530833333333333
DTWD1	-1.42825
HSD11B1	4.256
KRT6B	-1.1185
ARID4B	1.291625
LHFPL3	0.4005
WWP2	-0.149416666666667
ZNF326	-0.404
