Hybridization REF	TCGA-A2-A0EN-01A-13R-A084-07
PRAMEF1	-0.0815
TCBA1	0.86675
TMEM168	0.353
FJX1	-0.1955
CLCF1	-0.37675
SEPN1	0.275
IGSF2	0.573
NUDCD1	-0.689666666666667
TFF3	2.475
NDFIP1	1.541
CHCHD4	-0.7405
TNR	0.2155
CUTA	-0.131666666666667
USP44	-3.88025
DPP10	-0.404833333333333
IWS1	-0.0793333333333333
PCGF1	-0.248
SULT1C4	-0.03
NTF5	-0.9125
PTPN13	0.1335
SSTR5	0.2285
SFRP1	-0.91275
IDH3B	-0.84025
SUOX	1.3475
TMCO5	0.0725
GOLT1B	-0.6125
MIB1	-0.163214285714286
PCDHGB1	1.709
SUSD1	0.3935
ICAM5	-3.107
PAPOLB	-0.2415
URM1	-0.2768
TMEM106B	0.0206666666666667
LRIG2	-0.31375
SLC27A5	-0.436
CLIC6	5.0136
ZNF420	1.39416666666667
SCN9A	-1.3746
KIAA1909	-1.039
ELMOD1	-0.9995
PRKAG1	0.36575
FAM64A	-3.20066666666667
EEF1G	-0.38285
SMAD5	0.48875
INCENP	-2.768
WASF2	-1.3375
GARS	-1.0258
CDK10	-0.9704
HLX	0.896
MDM4	-0.467
ZNRF1	-1.09421428571429
HHATL	-1.896
FAM21C	0.8588
HIST2H3C	-0.5225
PFDN2	-0.053
ZNF200	-0.427
NDN	0.3275
HBA2	-2.4325
FBLN5	2.373875
PUM1	-0.152642857142857
TNNT1	-4.68633333333333
C19orf59	0.977
HNRPH2	1.06466666666667
RAB7A	0.69
PMS2	-0.354125
BIRC3	0.7575
NRSN2	0.1415
OR52K2	0.2455
SPOCK1	0.226071428571429
H2AFY	0.5335
RXRB	0.04775
ZNF638	-0.112833333333333
ANKRD45	-0.014
ACTN4	0.0233333333333333
FXC1	0.68625
EIF2B5	0.3355
VPS33A	-0.399
PINK1	0.685875
FAM106A	-0.3265
SKIP	0.67925
GAPDHS	-0.03125
MUM1L1	1.409
PSTPIP1	1.91125
CNTNAP1	-1.6631
CYP26A1	-2.37275
APOL2	1.1607
TACC2	0.714125
COX7A2L	-0.100642857142857
HSD17B1	0.4833125
ARRB2	0.458
SLC7A6	-0.4844
HSD17B10	-0.518
RBJ	0.032
NUP155	-1.58525
MRPL10	-0.868666666666667
CYCS	-1.27475
CCDC46	0.3315
TECTA	-0.2095
GNAL	-0.48475
LPO	-0.096
PEBP4	3.59775
DDX11	-2.728
C18orf12	0.3765
TAF9B	0.28975
IMP4	0.155
RPA4	0.203666666666667
NDUFS1	-0.9895
UPK1A	-1.096
ARRDC2	0.499
C18orf20	0.344
AES	0.641785714285714
CD2BP2	0.405666666666667
C16orf54	0.4145
UGT2B17	-2.042875
FGFR1	-0.418545454545454
CEACAM6	-0.3651
CHRM5	0.30075
CERK	-0.08425
AP3S2	0.321714285714286
ANKS4B	-1.6715
CLCNKA	0.145333333333333
ZNF208	0.042
HLA-DRB5	5.0385
CARKL	-0.7895
GOT1	-0.11
CASP6	0.833625
HOXA1	-0.371
RCL1	-0.0385
ZNF181	0.6885
RAB40B	0.6115
MRPL38	-0.221875
LRRN2	2.249
C3orf25	0.431
OR5D14	0.4195
OR10AG1	-0.174
BET1L	0.7166
FRY	3.33775
AK3L1	-1.43975
CSF3R	2.35016666666667
POLR3K	-1.27166666666667
ATG2B	0.8805
EPS8	-0.118333333333333
DARS	-0.84125
C10orf56	0.969666666666667
DAD1	-0.128333333333333
RIOK1	-0.428666666666667
HERC2	-0.65525
HSD11B2	-0.266666666666667
FAM96B	-0.799
MGC13057	-1.293
BSN	-0.24175
CAND1	0.190166666666667
HCST	2.73775
ACTR10	0.4005
OR8D4	0.0905
NASP	-1.8571
COL9A2	1.38216666666667
LYZL1	-0.7555
GPC5	-2.7
TBL3	-0.7905
CENTD2	0.5542
OR5AP2	0.38975
TLR1	3.0955
LMO6	-0.36225
ZIC2	-1.35675
CPNE5	1.47325
ZMYND15	1.9715
FLJ22374	-1.02675
CCDC106	-0.079
PARP16	-0.78275
PDIA3	0.341
C14orf126	-0.1095
CECR2	-0.124
SFRS1	-1.05664285714286
FIGLA	0.3065
DCP1A	-0.0938333333333333
MGC45800	-1.3556
TEKT1	1.407
C10orf67	-0.2155
CLN5	1.320625
NTN2L	-0.252
GLE1L	-0.25725
CES2	-0.8005
GNAS	-0.304888888888889
DDX53	0.8325
TSPAN13	2.5955
MRPL52	-0.8898
SPIRE2	-0.710875
TAS2R39	0.3555
SCUBE3	-0.22475
UCRC	-0.0976
CDKL3	0.35425
KIAA1715	-0.477
ZNF345	0.60625
RTF1	-0.29075
DHRS7	1.43175
RIPK4	-1.2175
EXOSC2	-1.56866666666667
MS4A2	3.6485
FGF17	-0.79525
WDR59	-1.053375
EVI2A	0.6795
IL17RC	0.957166666666667
HS3ST1	3.371
ITGB1BP2	-0.705
RBPJ	-0.391333333333333
GIMAP1	4.477
INE1	-0.367166666666667
ALDH18A1	0.547625
TPI1	-1.629
GATA6	0.25825
CABP1	-0.227333333333333
ZNF484	0.6535
DAPK3	0.3475
GJB1	-3.40941666666667
PIN1	-0.513375
SLC6A15	-3.11525
CNO	-0.256
RIN2	2.61325
FRRS1	-0.919
CYorf15B	-3.599
DMRT3	1.9955
ATAD1	0.014125
OTUD4	0.116111111111111
ATOH8	-1.5325
ZSCAN16	0.71425
ASCC1	-0.35
OTUD3	-0.561125
MGC33212	-0.739
YME1L1	0.220375
RP11-218C14.6	0.09025
PCBP4	0.17625
TNFRSF10A	0.67625
CDH10	-3.5145
KL	2.208
SCP2	0.64575
C9orf119	-0.186875
SON	0.30475
MAFK	-0.3105
SBNO2	0.8745
SLC6A6	-0.28225
SC4MOL	-0.8075
FAM35B	0.41325
PPP1R9A	0.319
PDZRN3	1.058125
CXorf20	0.231
C6orf126	0.91925
AVEN	-0.439
FLJ21075	-0.9215
C14orf132	0.691625
PCK2	-0.674625
GUCY2C	0.469
BARX2	-0.358
PEX11G	1.4345
DAO	-1.2365
C10orf49	0.418
EDNRA	2.78566666666667
PPP2R5A	1.55
DDX39	-1.10566666666667
SERF1A	0.3345
ASCIZ	0.0759
FNDC8	0.03275
PTMS	0.0455
PHF7	0.7695
PIP4K2B	-0.0970625
HHLA2	0.35425
BDH2	0.4722
APOBEC2	-0.6005
PENK	-0.230166666666667
SMAD9	-0.2
MT3	-0.8015
RGL1	0.1065
ATG10	-0.33775
DLGAP4	0.584833333333333
APPBP2	-0.741285714285714
BACE2	0.8435
LOC339344	0.4005
ZNF395	-0.214875
HIST1H2BL	-1.7095
ZNF467	1.02325
SLC25A21	-0.864
PALM2	-0.1845
NSUN5C	-1.15825
IL5	1.6092
CLSTN2	2.14675
ANXA8L2	-1.47775
PTGES	-0.357875
GDAP1L1	-2.387
OPRK1	-0.789666666666667
WDR20	0.712416666666667
C12orf4	0.31325
NUP88	-1.14375
XRCC6BP1	-1.33416666666667
FCGBP	3.31707142857143
LEMD2	0.224
NOMO1	-0.45225
C10orf79	1.62925
ZNF79	1.1197
OCRL	0.5628
HSPA8	-0.0655416666666667
DIDO1	-0.300708333333333
PLA2R1	2.0775
COG3	0.6437
NGDN	-0.595
CBFA2T2	0.02575
PNOC	0.08725
PRRG1	0.038
AGGF1	-0.108071428571429
DPF2	0.286
YIPF7	0.0365
TRPV5	-0.28925
ZNF322B	0.60625
MED12	0.145166666666667
CARS	-0.199
ABCC11	4.713
C9orf25	0.01
MYH1	1.498
FRYL	0.318416666666667
AGTRAP	-0.22775
MMP27	1.0045
ZNF432	0.545625
OR8D1	-0.531
OR13D1	0.18325
VWA1	1.7635
STON1	0.75725
IL5RA	-0.3105
PERP	0.917
C10orf107	-0.296666666666667
TNFSF12	2.676
FN1	0.808416666666667
MTR	-0.119
PHLPPL	-0.118166666666667
ZNF425	0.379
DHFR	-1.77222222222222
PPP1R12A	0.05475
RSPO2	-1.906
ZNF7	-0.3035
ZNF583	0.52425
TPMT	-0.310666666666667
GPR132	1.613
OR2T12	-0.5215
SERTAD2	0.5231
ATP1A1	0.2532
FRMPD3	0.35575
ZNF672	0.445
PLXNB3	-0.40275
EML5	-0.073
FAIM3	0.6235
UBQLN2	0.356
SORCS2	2.76775
PRIM2	-1.694
ACVR2A	0.7665
YWHAZ	-0.0686666666666667
PGM2L1	0.635625
GNAO1	-0.120714285714286
RPL10	-0.1546
RPS6KA6	-0.396
PFKL	-0.336166666666667
SH3D19	0.771
AURKB	-3.16783333333333
ZC3H6	0.632875
DISC1	0.354333333333333
FLJ39660	-2.39616666666667
TMEM25	2.7935
OSBPL10	0.26425
CLTCL1	-1.81516666666667
ALG6	-0.63875
CATSPER4	-0.1165
LRTM1	-0.35
RRAD	1.57933333333333
TIPIN	-2.817
CARD14	0.866125
RBM9	-0.0226666666666667
RASSF4	1.255
SLC25A18	0.752333333333333
C6orf58	-0.7695
IGHD	0.2655
PLA2G6	-0.263
TPT1	1.02825
SEC63	0.7431
CCDC113	0.075
TDRD10	1.760875
KIAA1666	-0.9845
TOR1AIP1	0.860166666666667
SYTL4	1.37133333333333
SPRR2F	-1.47
CEBPD	3.4795
SNTG2	-0.49875
C20orf77	0.322416666666667
TAS2R49	-0.5395
C6orf173	-2.31
SVEP1	1.0625
PXN	-0.0343571428571428
VIL2	1.292
C5orf21	1.1305
DIXDC1	0.6965
GANAB	-0.242
PDSS1	-1.5335
NGFR	0.62575
ATP8B4	2.58275
BMP8A	-0.0765
CCDC132	-0.179916666666667
GNRH1	-0.303
OR10T2	-0.19125
PDGFD	3.06433333333333
OR6W1P	0.107
HARS	0.265666666666667
KRT77	0.375
AQP8	0.27625
ITGB1	1.0026
ZNF254	0.0225
PAX1	0.203333333333333
PSMC4	-0.4171
ANKRD22	4.3845
PSMD8	0.0463333333333333
HTR1E	-0.677666666666667
SOX10	-2.3088
OR5B2	1.1255
RABGEF1	-0.341642857142857
MAP1LC3B	0.05575
CYB5R4	0.81325
AGXT2L1	-4.079
FLJ41603	2.48733333333333
TRAPPC2	1.0165
FNTB	0.4304
FLJ14107	-0.114833333333333
AURKAIP1	-0.59325
DSE	2.82775
NFKBIZ	2.99133333333333
OSBPL3	-1.07483333333333
LOC130576	-3.13175
SLC39A9	0.94
LOC137886	0.274
RHCE	-3.3175
ATG7	0.486666666666667
FAM82A	1.0885
FBN3	-0.3175
MCFD2	-1.04683333333333
CASP14	-0.5055
EPS15	0.639833333333333
SFRS2B	1.05866666666667
C19orf47	-0.6535
PLAC9	1.6645
GPR23	-0.162
BTNL3	0.9585
RGS8	-0.0955
GNS	0.83425
ENO2	-2.90216666666667
CBX1	-0.7142
PEX26	-0.0175
LRP5	-0.977833333333333
ADAMTSL4	-2.09066666666667
ARR3	-0.119666666666667
MAP1A	0.10725
CD2	5.75025
NAV2	-0.241
TMEM69	-1.3395
ATXN7	-0.414
CHN2	-0.267666666666667
ZNF781	-0.299833333333333
HAS2	-1.69616666666667
KIAA0241	-0.832333333333333
BIC	2.52125
MOBKL2A	0.245
CYP2C9	0.8845
CNOT7	0.205357142857143
SFRS10	-0.69975
CST11	-0.08675
FLJ37543	-0.00799999999999999
NKAP	-0.974
RUNX1T1	3.3825
EAF1	0.2601
IL4I1	3.4905
LRRC61	-0.6635
PSIP1	-1.63183333333333
SPRR4	-0.019
ZFP90	0.0356666666666667
AP2B1	0.273461538461538
SLC30A7	0.675166666666667
C7orf28A	-0.0648333333333333
S100B	0.166
BMP2	-2.4335
ESR1	3.43875
ZFPL1	-0.0495
ARHGAP12	0.33975
LRRC19	-0.0535
ZNF767	-0.680333333333333
NACA	0.0588
OLIG1	-2.27
PRF1	2.25775
LST1	3.503
SPATA9	0.268333333333333
CNFN	0.636
CDK4	-1.35
TCF15	-0.2625
PARC	0.41775
PPM2C	1.6095
LOC283345	-1.067
FAM107B	1.06275
DMXL1	0.84225
RBM3	0.636
HTR5A	-1.29466666666667
SCFD1	-0.2485
EPHB3	1.994
ROPN1L	2.60183333333333
RAMP3	1.3705
TSPYL5	2.10918181818182
GAP43	-2.7865
PAPD4	0.411875
PDE3A	-1.317
TNFRSF10C	1.35225
JMJD5	0.096
RASGEF1A	-0.4739
C16orf65	-0.088
HIPK3	0.473333333333333
XYLT2	-0.32375
XPOT	-1.45366666666667
GAL3ST1	-2.489
DHCR7	-1.60725
AMIGO3	0.322333333333333
FGFR4	-2.43616666666667
CRAT	1.18425
PPP1R14D	0.03
TRIM14	0.5369
TMPRSS11D	0.16
SLC7A11	-3.07692857142857
OR10H2	0.4435
PPM1E	-1.4442
DOCK4	1.053125
FAM127A	0.106875
ENOPH1	-0.271
SLC5A3	-0.9379
ZNF530	0.3916
NTS	-6.17625
FRMD4A	0.59625
BCL11B	-0.832
PRM1	-0.343
UQCC	-0.9651
S100A16	1.47733333333333
PLS3	0.09725
WWOX	-0.995357142857143
CCDC23	0.5385
GTSE1	-2.84566666666667
GP2	4.9945
FLJ32549	0.186375
CHIT1	2.35775
KLF9	0.136
RPS24	-0.093
MIA	-2.546
FIGN	-1
PYROXD1	0.104375
PCSK2	-0.118625
MRPL9	-0.4635
RPL24	-0.297125
C12orf32	-0.620875
HIST1H2BE	-2.0145
RGS18	3.449
LFNG	1.4285
RAB4B	0.439
FBXO25	1.23516666666667
TSPAN31	1.44166666666667
ARL8A	0.661428571428571
C10orf83	-0.1651
OR51B6	-0.2385
CNKSR2	0.58675
C1orf156	0.92125
IBSP	2.2225
GFRA2	1.1691
ALKBH7	0.8012
NEK10	3.53925
VN1R3	-0.135
LOC91948	0.287
CPZ	-0.4
IHPK3	0.147333333333333
COL8A1	1.50925
RBPJL	0.0005
OR10A4	0.238
CASP8AP2	-0.877625
MMP12	0.590833333333333
OR8B12	-0.2955
CDCA5	-3.176
LIX1L	-0.727
PEX11B	0.938875
GABRA1	-0.266833333333333
HABP2	0.935
REEP1	1.55983333333333
FBXO15	1.87775
CD68	1.69275
WFDC9	0.044
GHDC	-0.00533333333333333
SMARCA1	0.31775
SPAST	-0.0611666666666667
PLXND1	0.653166666666667
MLCK	-0.6125
INTS5	0.389166666666667
BSG	-0.798071428571429
PARP8	0.8255
TEAD4	-0.293833333333333
ZNF498	-0.391125
TMEM89	-0.496
DTX4	1.863875
TNRC6B	0.359625
ARMC2	-0.011125
FGFBP1	-3.33316666666667
TIMM8A	-1.465
AJAP1	-2.4351
ZNF608	-0.77675
SLC25A42	-0.484875
SYP	-0.179833333333333
MMP11	3.48516666666667
USP40	0.4591
C3orf62	0.460833333333333
MYO1E	0.000900000000000005
LRFN4	-1.60475
XCL1	1.6445
GPR155	1.475
VPS29	-0.144
CARHSP1	-1.4315
ARHGAP20	1.17833333333333
GREM2	-0.593714285714286
CCDC102B	2.70725
ZNF577	0.631666666666667
HDDC2	-0.19575
SHC2	0.6222
NCOA5	0.633166666666667
INPPL1	-0.53
CHGB	-2.1222
IHH	0.067
DDEF2	-0.6355
DIAPH3	-2.68442857142857
BUB3	-0.625083333333333
GGH	-1.17077777777778
VPS35	0.0121
CNN2	0.41875
ASNA1	-0.26425
WDTC1	0.328
AMAC1	0.3705
HAS3	-2.06016666666667
SLC1A6	-1.65716666666667
ZNF563	0.3535
C1S	4.23675
TCF7L1	1.208
OR10Z1	0.144
ME2	-0.7002
C6orf151	-0.791875
KPNA4	-0.1487
GLO1	-0.638375
WDR61	-0.835333333333333
CD302	2.019
SIRT7	-0.348333333333333
C11orf59	0.5465
PKIG	0.88925
PPIL3	-0.5935
CCDC74B	0.687
ZNF528	1.441
EFNA5	0.262
FCGRT	1.66975
NOL4	-0.3215
CCS	0.0675
LOC374491	-0.72725
MFSD7	3.1545
ZNF555	0.2775
LIMS3	-0.47775
TSSC4	0.157333333333333
COL11A2	-1.2605
C1orf119	0.689833333333333
BPNT1	0.493
CHRNA6	2.7545
C1orf173	0.6476
PLD2	0.66
ORC1L	-4.29775
SASH1	1.710625
CDC14B	-0.539875
RLBP1L1	0.6085
LDLRAP1	-0.6535
NAT8B	0.582833333333333
HHEX	-0.6085
LGALS7	0.41575
PLCH1	-1.064875
OR1M1	1.4605
PRAMEF16	-0.2095
HECTD1	-0.5335
C14orf39	0.367
TLN2	0.446
HDAC4	-1.14742857142857
SYCP2L	-2.4815
GLRA1	-0.1115
RPS6	0.113875
hCG_1757335	0.356
KLHL1	-1.801
CTNNBIP1	0.27
SCAND2	-0.7919
HMGN2	-0.7524
YAF2	0.04075
BRPF1	-0.3965
LIAS	-0.7675
CTA-246H3.1	-2.06075
SAG	2.377
C20orf10	0.227
HNRNPA2B1	-0.828166666666667
GADD45A	-1.46866666666667
MSH4	0.031
TMEM70	0.001
HIST1H2AM	-1.751125
C19orf26	0.1105
C1orf50	-0.0285
GNG3	-0.6495
FTO	0.01425
CALCB	-1.342
PPP3R1	-0.20525
C15orf42	-3.711875
CCNJ	0.35075
GNAZ	-0.694133333333333
PSD	-0.198333333333333
FAM57A	-1.14425
STIM2	0.6945
DHX8	0.22725
MOGAT3	-0.703
UBE3B	0.463333333333333
PLAT	0.948833333333333
C6orf206	1.8265
COPE	-0.5451
EIF3A	0.01925
C1QL2	-0.49275
IQCE	0.211416666666667
KIAA0182	-0.463
SLC22A7	-0.6472
PPFIA2	0.4585
ADAMTS15	1.8295
ODZ1	-0.5255
THBS4	4.81833333333333
ARHGAP1	1.384
B4GALNT3	-0.2725
FCHO1	-1.888
LOC440456	0.0695
HOXD10	0.786
CXCR3	3.27333333333333
CHI3L2	3.109875
SRPX2	2.72025
ZNF132	1.243
UBAC2	0.2215
RPL32P3	-0.6705
CBWD6	0.565
ST6GALNAC4	-0.494
KIAA0391	-0.0035
LOC388969	0.1015
KRTAP5-8	-0.582166666666667
ZNF786	0.04025
LYVE1	1.953
GPR144	-0.28825
APOH	-6.18385714285714
TSC22D2	0.558666666666667
PLCD1	-0.095
FLG2	-0.1535
M-RIP	0.4299
NDUFV1	-0.92475
POLDIP2	-0.239666666666667
RAB3GAP2	0.5375
RPSAP15	-0.29025
CLEC7A	1.97225
HSPA14	-0.552
TAAR5	0.0535
FAM132A	-1.49125
C2orf43	-0.25175
OR10V1	0.001
SELPLG	1.7125
C1QTNF6	0.863
OPCML	0.9891
DTYMK	-1.316
ALDH16A1	0.140875
F13B	-0.3405
MGC16169	0.89425
KIRREL2	-2.00133333333333
C14orf32	-0.092
SLAIN2	0.8818
HSD3B2	0.2285
AMMECR1L	0.3127
LRRC37B	-0.1505
HMG20A	-0.573166666666667
C22orf27	0.1165
FBXL22	0.2955
AP1B1	0.171333333333333
TNKS1BP1	1.672
CD74	5.45375
HSPA12B	2.46316666666667
PLSCR1	1.48783333333333
SLC35E1	-0.537833333333333
FEZ1	-1.4045
APOD	5.824375
C16orf44	-0.201
C1orf166	-0.3315
KCTD11	-0.185
NELF	-1.2235
SRP54	-0.154833333333333
MGC35361	0.032
GPR35	-1.496
NRGN	-0.76975
SIGLEC12	0.01625
SCN1B	-0.07775
IFNW1	-0.123
STAR	-4.074
HLA-DQA2	4.53916666666667
RNASEH2B	-0.6665
TAAR2	-0.087
VAMP5	1.24666666666667
TUBA1C	-0.823285714285714
PIK3R2	-0.700625
ARD1A	-0.0726666666666667
EBF2	0.6675
CAMSAP1L1	0.79575
CYP3A43	0.1095
AKR1B1	-0.7115
KIAA1729	0.665125
KAL1	0.7143
CYBB	2.070625
UXS1	0.09175
LOC338579	0.28175
C11orf45	0.5015
SHB	1.01875
IKZF4	0.440875
NDUFA1	-0.164125
HSPE1	-1.34775
C1orf215	-0.133
GPR113	-0.402166666666667
ZNF573	0.82125
TBX18	0.7655
GGTA1	6.87775
PCDHGA8	0.333
RPS6KL1	-0.2185
DPP9	0.0165
SLC43A2	1.03325
COPS3	-0.6715
PMPCB	-0.523333333333333
HYLS1	-0.236
LSM8	-1.33916666666667
PDE6B	-0.0535
C10orf118	1.5995
OR1C1	0.522333333333333
ZNF415	0.8925
OR2F1	-0.0125
ZDHHC13	0.424875
FZD8	0.3625
TCEA1	-0.1761
SUSD4	0.827625
C22orf24	1.2125
TNFRSF14	0.32725
TRIM28	-0.917666666666667
FGF5	-1.85071428571429
CSPG5	-0.431666666666667
RNF133	0.0325
FKBP15	0.58
BZW2	0.248
NSMCE1	-0.0245
PTPRN	-0.5055
TST	-0.702375
POP1	-1.1055
RNF24	-0.671333333333333
SFRS4	-1.04125
REPS1	-0.36775
CD70	-1.59516666666667
PDXDC1	0.33625
SRC	0.7722
NTNG1	-2.18383333333333
SETD1B	0.40775
TINP1	0.2271
ZNF606	1.52933333333333
SSR1	-0.29175
RGNEF	0.294166666666667
NFS1	-0.7375
CENTB5	-1.63216666666667
CRMP1	-1.7945
ADAM18	0.195
CCDC87	1.34916666666667
LRRC8B	-0.093
CSNK1G1	-0.207666666666667
MAFB	3.29183333333333
C12orf45	-0.31225
C1orf54	2.7035
DPEP1	0.971
FLJ13137	0.15
C14orf118	0.1615
ANKRD19	0.129
ABCA9	1.9871
TMEM87A	0.279
BBS5	0.9615
CYP17A1	-0.44675
SCG3	-3.34766666666667
ESCO2	-2.36425
GFER	0.362666666666667
NRIP2	0.265666666666667
DDX59	0.450333333333333
RIC8B	0.0442
TNNI1	-0.431
KTELC1	0.3535
GPR85	0.377833333333333
SP3	0.36875
GOSR2	0.528916666666667
DDX1	-0.648
DSCR9	-0.794
KIAA1984	-1.959875
FLRT3	-1.00625
RNPS1	-0.709714285714286
ZNF772	0.985
SLC25A10	-1.26916666666667
ADAMTS3	-0.4668
TBC1D7	-1.90275
PCYOX1L	0.23325
LOC339745	1.725125
VPS54	-0.064625
PCDHB12	1.275625
C4orf6	-0.00499999999999999
CCL5	3.98725
PEX5	-0.567
LENG1	-0.043
LOC51336	-1.67375
FLJ25371	-0.824
WDR45L	-0.0375
SPAG8	0.470833333333333
GUCA1C	0.00900000000000001
LOX	-0.8425
FIZ1	0.382
BAG5	0.518583333333333
BUD13	-0.503833333333333
MGC2752	-0.340875
IQSEC3	0.593125
TGFBR3	0.20275
CASP9	-1.286125
PPA2	0.176125
MED24	-0.126375
MAP3K7	-0.04
SRPR	0.286
C17orf81	-1.6085
RIPPLY1	0.2345
EID2	-0.3175
AKR1C1	-0.463833333333333
IMMP2L	-0.43425
SPSB4	0.6645
BAG4	-0.016625
ZNF32	1.85283333333333
KLHL34	1.791
BRD2	0.37025
IL32	0.3255
FAM53B	0.696
SLC7A1	-0.325125
KAAG1	-0.139
CCDC54	0.00933333333333334
PRKCQ	-0.036
TIRAP	0.362
SPSB1	1.001
USP36	-1.47475
FLJ32569	0.6665
LYZ	1.647625
TMEM186	-0.961
TPM2	0.189166666666667
C9orf100	-1.69583333333333
PPP1R11	0.5396
OLFML3	1.9381
ELAVL1	-0.6835
DNAJC17	0.129
ABCA2	-1.08925
BNIP3L	-0.13775
ATP10D	1.4825
GALNT8	-0.540833333333333
PRKCH	2.5775
USP12	-0.155
STXBP1	-1.3896
LSM2	-0.691833333333333
ANKRD30A	4.909
LAP3	1.16675
C9orf40	-1.98233333333333
KATNAL2	-0.608333333333333
RG9MTD2	-0.15875
PNPLA7	0.95575
IDH1	-0.187
C1orf57	0.44975
XRCC5	0.0541
TBRG4	-1.06475
DCDC5	1.83216666666667
POU5F1	-4.69175
RAB1A	0.476214285714286
KRTAP15-1	0.1595
INHA	-2.16
WDR90	-0.702875
MLL2	0.15
FAM104B	-0.15175
SF3B14	-0.46875
STX1B	0.6665
SNX12	-0.06825
KMO	2.46
FAM100B	-0.5185
CDRT15	0.1105
RAB9A	0.118
RUFY3	0.625625
UBE2U	0.07
NFKB1	1.5591
FBXO38	0.641375
VRK3	0.07375
TUBB8	-0.474
IFNA6	-0.404
AYTL1	-0.0516666666666667
RBP3	0.137857142857143
MUC13	-1.30725
C8orf30A	-0.5195
MFAP1	-0.5765
NHLH1	0.2525
CXorf34	-0.39375
SP8	-5.4565
RNF151	-0.0428333333333333
TDRD7	0.53125
KCND2	3.22375
FKBP9L	0.184833333333333
C17orf44	1.79075
TIMM17B	-0.836
WIPF1	1.4236
SNX15	-0.1864
IGF2R	0.1699
SBSN	-0.429
RBM15B	0.30675
AGBL5	-0.566083333333333
APEX2	-0.37725
C17orf39	-1.3865
UBE3A	-0.4587
SPANXC	-3.148
TGFB1I1	0.3675
RBM13	-0.63725
TOP2B	-0.043
NPVF	-0.04
RIMS4	1.2375
RAD54L2	-0.0163333333333333
RSPO3	3.87616666666667
C2orf47	-0.2685
TSPAN4	0.0234166666666667
DNAL1	0.3725
DKFZp761E198	-0.56575
NLE1	-1.115
TPST1	0.19125
SREBF1	0.657375
CLEC12B	-0.364
FUK	-0.24075
IL21	0.3775
LTK	-2.0765
DKKL1	0.18625
EPAS1	1.512375
UBTF	0.1515
HIST2H2AB	-1.76608333333333
TMPRSS12	-0.025875
KIAA0427	0.5095
CYP8B1	-0.964833333333333
FPRL2	4.55075
LOC402573	-0.69875
HSDL2	1.08233333333333
SEMA6B	-0.180833333333333
AKR1A1	0.024
CLTB	0.679833333333333
NXT2	0.0208333333333333
HSPB7	1.3345
MLLT11	-2.45416666666667
OLFM3	0.2746
SEC61B	0.0420833333333333
GPR139	-0.418
RRP15	-0.3215
OR3A2	-0.8605
RSL1D1	-0.5275625
P2RX7	-0.3725
PSME2	0.92775
ADNP2	-0.49475
RBM25	0.142666666666667
IFITM1	0.91125
POLR2E	-0.626
ZNF643	-1.8675
ZBTB25	-0.934
SPTBN4	0.511625
FBXO28	0.2565
CLEC10A	2.83825
EPHA8	-1.022
BEST4	-0.3055
GAS6	1.08616666666667
TSHR	-0.61825
TMTC1	0.447454545454545
GSTM2	-0.228666666666667
ETV1	-2.1485
ADAM11	-1.813
ERGIC2	0.626166666666667
ATP6V0E2	0.871166666666667
HGFAC	-2.85
CTTNBP2NL	0.76275
FLJ20628	-0.7285
MTCH2	-0.293
BACH2	0.690833333333333
AUTS2	2.18866666666667
FSD1L	-0.44725
RPRM	-2.666
PPP2R3A	1.59033333333333
BAT2	-0.883625
LPHN2	0.4735
MGC71993	-0.0361666666666667
PPARGC1B	0.2475
CENPT	-1.604875
RNF123	-0.127333333333333
COL27A1	-0.4331
ZP2	0.734
C2orf21	0.351
CCDC78	-2.78125
MCM8	-2.42016666666667
PHLDB2	-0.35
PLAUR	0.544625
HDPY-30	-0.561
BMP5	-2.749
MUM1	0.168
FAM62C	-1.304
MID2	1.47883333333333
SYT16	0.19
ISG20L1	-1.4126
C2orf40	3.2735
SRRM2	-0.368357142857143
FCRL1	0.550375
C1orf90	1.07083333333333
MEP1B	-0.3795
PCSK7	0.8952
PBX2	-0.35025
CENTB1	0.756833333333333
GLT6D1	-0.533
HGS	-0.234416666666667
WDR51B	0.316
KCNJ8	1.76925
NOL10	-0.104375
EDEM3	0.567625
TCOF1	-1.3025
SLC16A1	-1.19183333333333
SF3B3	-1.3605
NUDT21	-0.9475
ZNF235	0.6935
KIAA0644	3.57925
ERC1	0.423
NKIRAS2	-0.067
TRMT5	-0.52475
PPP1R7	0.3105
C14orf177	0.168
HTRA4	2.18725
FAM139A	-0.409666666666667
C16orf30	5.3435
C10orf32	1.533
VCX2	-4.9035
MGC27016	0.7916
LARP5	0.5325
THNSL2	2.387
TRADD	0.409333333333333
C1QTNF1	1.08075
C1orf43	0.4831
AS3MT	0.47325
SCARF1	2.29925
PHF23	-0.011375
B3GNT2	0.872333333333333
FNBP1	0.681
ZNF780A	0.3155
MAGEB2	-2.76425
FANCG	-1.81725
EYA2	1.33291666666667
ZNF471	1.807125
C14orf153	-0.275666666666667
BCL2L14	1.78175
EFS	0.792
CKAP4	0.538333333333333
ZNF224	0.355
ZNF652	0.73
TMEM4	-0.9555
SCN3B	0.757625
OAT	1.34125
DRD1	0.428875
IQGAP2	1.67283333333333
CDYL	-1.005
PFN3	0.15775
ANKS1A	0.053
COBLL1	1.469
