Hybridization REF	TCGA-BH-A0DH-01A-11R-A084-07
CST9	2.197
CC2D1A	-0.0925
PLAGL1	-0.928166666666667
ZNF778	-0.0135
RNF2	0.819875
KLF6	0.194666666666667
THBD	1.26833333333333
tcag7.1314	1.24625
NR5A1	0.168833333333333
ABCD2	-0.34375
DNAJC7	-2.18325
CLEC4C	0.5195
TM2D3	0.56925
CCDC4	-0.4835
PLAC2	-1.967
DCD	0.1635
FAAH	1.951875
POLA1	-0.466833333333333
TM7SF2	1.261625
FLJ39822	-0.203333333333333
FLOT2	0.17775
MAP4K1	-0.797833333333333
SRP68	0.0165
C21orf74	-0.1885
ARPC5	-0.0575
LOC126075	1.79575
HECW2	0.699125
ZDHHC4	-0.355
ANKRD42	1.7107
PDE9A	-1.5165
ABCA8	0.45225
NDUFS2	0.40475
UBR5	0.252625
BTBD16	-3.2295
LOC554174	-0.5275
ZNF20	0.6495
KIAA1843	0.4445
WDR17	-0.613375
C15orf33	0.561
RNF113A	-0.1575
CAMKK1	-0.9257
CLCN2	-1.13475
ANXA6	-0.0735
LOC340069	1.2425
EMID1	-0.581625
DPM3	-0.398916666666667
ELA1	1.1455
SLC25A13	-0.8332
KRT24	0.78125
SMPD1	0.594833333333333
TH	0.78
COL6A2	-0.319714285714286
ANKS1B	1.54425
GPR126	-3.5296
ZC3H12A	-0.374166666666667
TMEM47	-0.458
C2orf51	-0.291333333333333
C1orf88	3.45233333333333
HSF2BP	0.65975
AKAP10	0.898
RPAP3	-0.332
KLHDC8B	0.39125
STOM	1.5718
MUPCDH	-0.330375
C10orf72	-0.243125
PLEKHA3	0.862083333333333
TCP11L1	-0.05225
CWF19L1	0.225375
SPEF1	1.37261538461538
YSK4	0.14725
ELN	1.4176
SAMD8	0.9485
MPI	-0.348833333333333
MEPCE	-0.1445
ABCC3	0.524625
NANOGP1	-4.769
KCNK17	1.417625
HLA-DMB	4.05066666666667
RRAGA	0.99375
ANGEL1	0.194
RBM32B	-0.24
CPN1	-3.3835
MGC52282	-0.649
HLA-A	1.76733333333333
OR9G4	0.3665
EDNRB	-1.055
SCD	-0.0888571428571429
C14orf80	-0.544666666666667
BAGE2	-0.711
RABL4	1.28583333333333
RCVRN	-0.0445
SHANK1	-0.00900000000000001
NLRP7	-1.8345
CD226	1.0825
STAT3	1.1703125
SYNJ2	-1.0427
TPCN2	-1.16466666666667
WDR36	-0.723916666666667
MBD4	0.20625
ROBO1	-1.5071
ST3GAL6	-2.8505
SLAMF8	2.32933333333333
ATN1	0.0846666666666667
GPR141	0.608333333333333
KRT36	-0.2815
TPH1	0.2385
DDX52	0.02775
ZSCAN29	0.302666666666667
TRPT1	0.130833333333333
DPEP3	0.51425
DENND4A	-0.28225
TSPAN16	-0.0715
PTCHD2	0.3675
LOC145814	-0.04775
CAP1	0.379833333333333
EIF5A2	-1.7927
NT5DC3	-1.424375
SEPT9	-0.483
SEZ6L2	1.86325
EGFLAM	3.916
VPS11	0.11125
NDUFB5	-0.125833333333333
CIDEA	4.4615
IER5L	0.2865
N6AMT1	-0.468
FAM83C	-0.5235
OXR1	1.22041666666667
IRX1	-0.1235
DGKB	0.00166666666666659
GCN5L2	-1.82425
MIR16	0.80875
FBXW9	-0.59125
WDR4	-1.97433333333333
PDC	0.0235
VPS33B	-0.499
HEXB	0.55025
FLJ32214	0.80975
TCEB3	-0.979
CRLF1	-3.2215
ABI3BP	-0.6985
C8orf22	-4.29825
PYCR1	-0.979125
KIAA1706	-0.31625
CDK5R2	0.651375
WAS	0.215
C12orf60	0.839
CCBL2	0.255625
MADD	0.00725
C5orf34	-0.9355
WDR42A	0.4797
KLF12	-0.807875
HSPA1A	2.85275
ITM2C	-1.39533333333333
DAPK2	1.97166666666667
LOC442590	0.0135
SUMF2	0.97175
CENPA	-1.96415384615385
TMED5	0.20625
CDH6	-1.0465
BRP44	0.691875
THG1L	-0.668
GABRA2	-0.984333333333333
C14orf166	-0.5155
MYL1	-1.30483333333333
TNFSF18	0.283
PAP2D	-0.0331666666666666
PPIB	-0.2105
KLHL4	-0.0635
SFN	0.674
CCDC127	0.986
FRAP1	-1.13675
GOLGA5	0.80925
SDCCAG1	-0.185
MGC21675	0.687666666666667
C10orf95	-0.125
KIAA1345	-1.2
C1orf163	-0.5605
LACE1	-0.824
OR10K2	-0.2945
CENPN	-2.66472
TMED2	1.2125
UGT1A6	-2.1205
ANG	0.58675
U2AF1	-1.36316666666667
CASC2	0.168833333333333
NMT2	-0.949166666666667
OSGEPL1	0.7645
DFNB31	-1.1335
SLC6A20	0.0955
DKC1	-1.2975
FXYD4	-1.39425
WDR64	-0.258
MGC5590	0.735
CREBZF	-0.356
DAZ1	-0.19875
PRPSAP1	-0.38425
GCHFR	1.37925
TTC7A	-0.831
LOC196993	1.28625
UBD	0.634
S100A1	1.25175
RPL6	-0.571
DNAJB6	0.9217
NAGS	1.722
C2orf58	0.0775
KERA	0.756666666666667
MT1X	-0.9456
UBE2B	0.7994
KEAP1	0.47025
MST1	-3.285625
OMA1	0.657
ABLIM2	1.879
BCL2L13	-0.508416666666667
JAZF1	-0.683666666666667
TMEM63B	1.339
S100A8	-1.2352
ARFIP2	1.11825
UROS	0.19225
KHDRBS2	-0.169
POLQ	-2.847375
SOAT1	0.166
SPAG4	-1.3765
MRPS30	1.19983333333333
LOC494141	0.00175
OR2T11	0.4585
ORAOV1	-1.4031
ZNF184	0.3965
TCEB3B	0.229833333333333
ADAM21	0.5375
GDPD1	1.52675
SPINLW1	0.9015
PRR14	0.438333333333333
KCTD9	-0.4876
NUDT3	1.636
KIAA1822	0.2104
HIST1H4K	0.7025
DFNA5	-2.14425
GABPA	0.84625
C14orf44	1.91
POLB	0.01325
PTAR1	-0.669
SEC31A	0.5225
TRIM58	-1.6035
TAS2R14	0.0395
VPS8	0.243
H1F0	0.267166666666667
PRKCB1	-2.70933333333333
UGT2A1	0.058
TOR1B	0.4875
LSS	-1.20666666666667
C2orf19	0.119
HNRNPC	-0.150571428571429
TMEM100	-0.596166666666667
LOC116349	1.2965
OR51M1	0.4285
CCDC142	-0.182
ISG15	1.6436875
ZCCHC14	-0.715375
CREBL2	0.826
TGDS	-2.08
DC2	-0.59625
CACNA2D3	-1.97892857142857
ZNF429	-0.06875
LYPD6	0.0441666666666667
SUCLG1	-0.377
OR51I1	-0.8385
MAGEH1	1.871
PRPF40A	0.3095
SMR3A	1.155
SPINK2	-1.43525
THAP2	-0.61275
NPY5R	-0.43475
IRF4	-1.0385
SPESP1	-2.10416666666667
OR10S1	0.3375
DTD1	-1.7545
TUBE1	-1.0765
DDX19A	-1.16
PDPN	-1.401625
TMEM34	0.917083333333333
MGAM	-0.67275
COL3A1	5.25183333333333
GFM2	-0.2572
OR5A2	0.681
PSG9	5.091
ARHGEF11	-0.199
IVNS1ABP	-2.1443125
SIGIRR	1.25725
DUSP19	-0.15075
DNAJC14	0.5538
ACSS1	1.6315
IL1RAPL2	0.3655
C4orf30	0.25525
SEPT4	1.61425
LANCL3	-2.27
SPAG17	0.536166666666667
PRDX3	-0.1675
HNF1A	-1.756
P4HA2	-1.03875
RFWD3	-1.67916666666667
MOV10	0.11075
DNAJA5	-0.0267142857142857
LOC729440	0.097
LOC200383	-0.013625
SMC2	-3.278
MIXL1	-1.04416666666667
TMEM9	-0.00775
FAM86A	1.893
ZNF174	0.9477
MYH14	-0.54275
CCR8	0.27475
VPS37C	1.00983333333333
GPATCH1	0.345333333333333
B3GNT8	2.9575
TBX4	-0.34025
CNR2	0.531833333333333
PCDH1	1.695
C5orf29	3.24975
OCIAD2	1.6095
PLCG2	1.45575
KIAA0247	2.165875
HRH3	0.2569
CAPN13	4.791375
CCR1	-0.1908
MGC15523	0.334888888888889
UVRAG	0.1305
DNAJA2	-0.146166666666667
ITGA2B	-1.17616666666667
CLDN5	3.57275
PTPRN2	1.39985714285714
ZNF512	-0.196333333333333
PSAP	1.0015
CCDC140	-1.2395
LRRC55	0.50825
CYP26C1	0.204
C8orf47	-0.7205
LYN	0.234625
DUSP6	-0.681
TGFB3	4.52193333333333
ELK1	-0.4325
PCDH11Y	-0.0815
HGD	-0.053
C17orf58	0.92075
MYO3A	-0.3815
SERPINE2	-4.444
AARSD1	-0.121125
C14orf73	-1.8255
ADAM33	-0.497
ZNF491	0.89
MAPK6	-1.07883333333333
TCN1	1.1365
SLC24A6	1.046
UBE2R2	0.54875
H1FNT	0.09425
TATDN2	-0.577666666666667
LILRB1	1.408
P2RY5	0.4435
NUCB2	2.5205
C2orf37	0.9145
SNX27	0.9585
MTA3	0.350125
FOXO4	0.363625
ID4	-0.822166666666667
SOX5	-2.4425
PXMP3	0.594125
OR52M1	-0.0255
SFT2D3	0.4105
INA	-3.5805
MCOLN1	1.0405
NFIX	0.4102
CLEC14A	4.92883333333333
HIBCH	-0.3195
PLA2G5	0.3815
TIMM10	-0.0228333333333333
MED17	0.0795
COL4A4	-1.079
TPP1	0.890666666666667
GJA3	-1.46483333333333
TMPRSS5	-1.68275
AADACL3	0.357
DNMBP	0.25575
ENPP5	4.92616666666667
NQO1	-0.9533
ZSCAN2	0.171375
SEC24C	0.172333333333333
GTF2A1L	-0.6255
AXIN2	-0.7127
FAM33A	-1.13741666666667
C16orf13	-0.1685
SPNS2	0.34625
TAF1	-0.44125
AP1G2	0.4205
RBM42	0.453166666666667
HCN2	0.195166666666667
EFHB	0.687666666666667
RUSC1	0.619166666666667
GRIK5	-0.3285
USP21	-0.373333333333333
ATAD3C	0.6875
ORMDL2	1.538375
PRSS7	-2.62375
PSAT1	-5.16575
FLJ13195	-1.00683333333333
TBC1D1	-0.596166666666667
IFNG	1.80025
OTOS	0.0116666666666667
ZNF773	0.610166666666667
EMD	-1.43425
RETN	0.17675
CCL8	3.5505
APH1A	-0.6015
COX18	0.321
GTF2IRD2	0.28775
CCDC82	-2.45416666666667
PAFAH2	1.114
NPEPL1	-0.5069
RP11-114G1.1	0.706
TP53INP1	1.885375
ZNF300	-0.980333333333333
FOXL2	-3.1155
LARP2	0.755166666666667
LATS1	-0.17775
HTR6	0.275
SPOCK2	0.101333333333333
RNF144B	1.25933333333333
HTATIP2	-2.447875
MGC10334	0.0473333333333333
CENTA2	2.22816666666667
FGF2	-1.44225
FXYD7	-0.156
PHYHIPL	-1.733125
GPR34	4.48225
DDX6	0.298333333333333
OR10W1	0.408
LHFPL1	0.437
ZNF313	-0.529642857142857
VPS28	1.199
AP3M1	0.0446
AKR1CL2	-0.10175
TRAF4	-0.722125
OR2B11	0.761
C19orf12	0.155666666666667
AKAP9	1.87466666666667
C1orf62	-0.236
SLC20A1	-0.0839
FAM112A	0.35825
LDB2	0.3825
MRPS23	-0.33825
KLK5	2.397875
SPTB	-0.2963
EFEMP2	-0.3715
EFNB2	1.49475
PCM1	1.28457142857143
NMNAT3	1.084875
TSG101	0.9875
C8orf40	-0.102833333333333
NOB1	-2.065
ABHD3	-0.8405
GTF3C4	0.050625
PIGN	0.736
GALNTL1	0.31175
AEBP1	1.73225
OR9Q1	0.5605
ANKRD2	-0.0395
CCL28	4.20575
TRIM38	0.925666666666667
TMCC1	0.334583333333333
SMG5	-0.215
LRRC7	0.146
NCAPD2	-1.96066666666667
C6orf153	0.28475
C1orf74	-0.29875
OTUD6A	0.6005
DCP2	-0.921833333333333
TMEM24	-0.00575
RPL18	-0.827666666666667
TMEM177	-0.1255
LRRC37A3	0.29575
C1D	-0.487666666666667
LDHC	-2.00675
UBE4B	-0.864833333333333
NIT1	0.147375
BTN3A3	1.63675
RASD1	1.66575
COMMD3	1.41725
SHFM1	0.0195
BIRC8	-0.095
DUT	-1.029
C12orf51	1.2165
LRRC59	-0.568
LY6H	0.8425
WDR22	0.74075
EDEM1	0.684571428571428
ADH1A	3.7755
PANX2	-0.1465
CYP11B1	0.1195
CDC73	-0.36825
GPR172A	0.32625
GSTM3	3.96984615384615
KCNA5	0.32525
SERAC1	-0.537
NFATC2	0.1325
ANAPC5	-0.4815
C15orf24	0.942
NFATC2IP	-0.0565833333333333
TNRC6C	0.442
MGC102966	-0.075
FGD5	0.486333333333333
MED9	0.5765
RAB13	1.29766666666667
C15orf49	0.7175
CRYGS	-0.9483
C12orf53	-0.8088
LOC283693	-0.425
COX6B2	0.29825
PHF14	0.47675
FAM3A	-0.15275
RPL13	-1.5125
PRDX2	0.6838
FLJ34047	-1.52925
PRMT3	-0.2805
KCTD19	-1.802
TRIM10	-0.386
MGC26597	-0.831333333333333
GCNT4	0.67625
GPRASP1	-0.3585
CDKN1C	-1.066
RHBDL2	0.2864
HSPH1	-1.2315
AQP1	3.012625
COL17A1	0.6762
GFAP	0.315125
CDC16	-1.05675
KIAA1614	-0.141
C6orf118	0.0596666666666667
ZSWIM5	1.0715
FAM83F	1.9735
LYNX1	0.282375
SYNPR	-0.46425
XG	1.43866666666667
PRSS16	1.134625
KIF13B	2.51592857142857
PCDH9	-1.18371428571429
HIST1H2AH	2.21166666666667
RBM18	1.128
ZNF626	1.362
HEXIM2	1.20483333333333
ITFG1	-0.1105
TUBG2	-0.3125
SFRS7	-0.808166666666667
C9orf14	0.6035
EXTL1	-0.96975
GBP3	1.51683333333333
WDR5	-0.8365
RARG	0.207
MYO7A	0.136375
CECR6	0.4795
C13orf3	-2.571875
SFRS18	-1.808125
ACVR1B	0.0191666666666666
PSMD1	-0.7469
C7orf31	-0.0285
ILVBL	-0.59075
IFNGR1	0.83725
RNF186	0.226
NOL9	-1.26675
MAGEL2	-0.399
SLC29A2	-0.58075
NHSL1	-2.1635
RBMX	-0.848
PSORS1C2	0.449625
RAD51L3	0.7525
LCN6	0.97025
ORAI2	-0.4335
BRUNOL6	0.0751
OR4K5	-0.3145
CDC123	-0.536125
MSLN	-2.13683333333333
WWTR1	0.592333333333333
ZNF700	-0.610833333333333
COBL	-0.057
PPP1R16B	-0.021375
GAS7	-0.2934
MDN1	-1.712
HAAO	-0.6705
C9orf68	1.31325
TNFAIP2	0.454125
FOXN1	-0.228
hCG_2033311	-0.130666666666667
ATP6V0D2	1.2277
RPL41	0.524625
SLC38A1	1.466
ARHGAP6	-0.733333333333333
ADAD2	-0.96325
PHF20L1	-0.126375
MCM3AP	0.325
ST3GAL3	-0.830166666666667
SNX1	1.28066666666667
ELF5	-0.4925
PARP3	0.0175
RBM8A	-0.258625
LINGO4	0.1055
ITGA9	0.315
ZFR	0.37225
ACSL6	0.0595000000000001
FLJ20699	0.4778
DAOA	-0.304
FABP4	5.0165
KCNB1	-1.04325
CANX	0.1038
SLC25A28	0.809833333333333
ADIPOR2	0.21875
ECHDC2	1.457125
SMA4	0.30225
FRZB	2.8275
PABPC1	-0.178166666666667
DMRTB1	0.593285714285714
APOBEC3G	0.27125
CATSPER2	-0.865
CUEDC1	2.31183333333333
STARD9	-1.618375
CLDN8	1.582
LOC23117	-1.86672727272727
E2F6	-0.293
TMEM126B	-0.43
DPY19L4	0.2905
GIMAP5	3.0715
NDUFA9	-0.953333333333333
FAM77C	0.706
CTPS2	3.06225
LOC51035	0.480375
WDSOF1	-0.8025
EGLN3	-0.538625
PITX3	0.497166666666667
OR52E8	1.002
GRM4	0.191
KLK1	-2.71766666666667
GPM6B	-2.96325
RRAGD	-1.30066666666667
PAGE5	-2.506
UCHL5	-1.5465
ULK3	-0.358833333333333
AIM2	1.33333333333333
PNO1	-0.613833333333333
OR2F2	0.3395
GNAT2	-0.0825
SIX1	2.712
ST13	-0.206916666666667
ZBTB44	0.985625
TIMP2	0.32125
ZMAT4	-4.43675
GTF2IRD1	-0.409666666666667
ZNF19	0.540333333333333
ZNF714	0.03775
RSC1A1	-0.10175
C9orf80	0.26225
PSMA8	-0.142333333333333
TMEM141	1.87875
COX4I1	-1.08092857142857
CTAGE1	0.155833333333333
DTWD1	-0.83375
HSD11B1	1.38925
KRT6B	4.334375
ARID4B	0.68475
LHFPL3	-0.44525
WWP2	0.285083333333333
ZNF326	-0.2305
RGPD1	-0.5395
CTSH	1.03316666666667
FASTKD1	-1.20325
PAF1	1.2427
TTC9C	-0.1435
IFT57	0.2291
PRSS36	0.765
IL20RB	-3.0665
ZNF592	-0.1675
DCTD	-0.4084
CFP	-0.131
MFNG	-0.503875
JMJD2B	1.33625
ALDH3B1	-0.105875
THSD4	2.72366666666667
KCNJ5	2.37383333333333
LMNA	0.1005
TBCD	-0.54375
ZNF250	0.1955
CASQ2	2.03016666666667
PEG10	-4.591
PRAME	-5.54973333333333
NP	-1.0775
TRIM59	0.561
ZNF12	0.067875
XTP3TPA	0.3705
SIGLEC7	-0.0248
PANK4	-0.71325
FAM70A	-1.17033333333333
SNED1	0.2765
HIP1	0.778
RAET1E	-1.6675
AMAC1L2	-1.276
AHNAK2	-0.594666666666667
TOE1	-0.0903333333333333
RECQL4	-1.7565
SPRYD3	0.67225
DPAGT1	-0.53725
MAGED2	3.6694
ANKRD55	-0.27825
TRPS1	3.67541666666667
DOK7	0.653
TFPI2	-7.318
GTF2H3	-0.0713333333333333
CYP4F11	2.83425
LHX2	-3.29216666666667
ATG16L1	0.670666666666667
ASB12	0.0925
C1orf116	0.416625
NF2	-0.44415
POM121	-1.1118
PHYHD1	2.3574
TXNDC17	0.102166666666667
DKFZp779O175	0.17275
NUP62	-0.190142857142857
MYO18B	-0.186666666666667
PRAMEF1	-0.3505
TCBA1	0.673625
TMEM168	0.9125
FJX1	1.02666666666667
CLCF1	-1.3075
SEPN1	0.043
IGSF2	0.245
NUDCD1	-0.6705
TFF3	4.23383333333333
NDFIP1	0.530214285714286
CHCHD4	-0.75475
TNR	-0.2355
CUTA	1.09883333333333
USP44	-3.94925
DPP10	-0.522666666666667
IWS1	-0.386666666666667
PCGF1	-0.20075
SULT1C4	0.292
NTF5	0.29825
PTPN13	0.6025
SSTR5	0.5165
SFRP1	-1.568
IDH3B	-1.581875
SUOX	2.19933333333333
TMCO5	-0.01025
GOLT1B	-1.1555
MIB1	-0.201357142857143
PCDHGB1	-0.147
SUSD1	0.8515
ICAM5	-2.35083333333333
PAPOLB	0.552
URM1	-0.291
TMEM106B	0.0786666666666667
LRIG2	0.1455
SLC27A5	0.52325
CLIC6	6.1135
ZNF420	2.19283333333333
SCN9A	-1.4394
KIAA1909	-1.34325
ELMOD1	-1.665
PRKAG1	0.32075
FAM64A	-1.79522222222222
EEF1G	-0.7166
SMAD5	0.80025
INCENP	-1.83275
WASF2	-1.9525
GARS	-1.3259
CDK10	-1.5462
HLX	-0.399666666666667
MDM4	-0.891
ZNRF1	-1.58028571428571
HHATL	-2.282
FAM21C	0.7226
HIST2H3C	0.27325
PFDN2	-0.0915
ZNF200	-0.22125
NDN	-1.2155
HBA2	-2.904
FBLN5	1.667875
PUM1	0.0389285714285714
TNNT1	2.58983333333333
C19orf59	-0.08
HNRPH2	1.5655
RAB7A	0.646333333333333
PMS2	-0.286
BIRC3	-0.875666666666667
NRSN2	0.3695
OR52K2	0.4285
SPOCK1	0.249
H2AFY	0.65525
RXRB	0.132
ZNF638	0.0403333333333333
ANKRD45	0.295
ACTN4	0.408333333333333
FXC1	1.29325
EIF2B5	0.28425
VPS33A	0.19625
PINK1	0.872375
FAM106A	0.171
SKIP	0.9845625
GAPDHS	0.23525
MUM1L1	1.058
PSTPIP1	0.94375
CNTNAP1	-1.6313
CYP26A1	-3.18775
APOL2	0.341
TACC2	1.867375
COX7A2L	0.043
HSD17B1	3.070375
ARRB2	-0.1935
SLC7A6	-0.7552
HSD17B10	0.00525
RBJ	0.2595
NUP155	-1.665
MRPL10	-0.546666666666667
CYCS	-1.63466666666667
CCDC46	-0.977833333333333
TECTA	1.0915
GNAL	-0.53525
LPO	-0.2045
PEBP4	0.4955
DDX11	-2.2155
C18orf12	0.4235
TAF9B	-0.00549999999999999
IMP4	0.837
RPA4	-1.22933333333333
NDUFS1	-0.42825
UPK1A	-0.9535
ARRDC2	-0.363
C18orf20	0.165
AES	0.310642857142857
CD2BP2	0.928333333333333
C16orf54	-0.488
UGT2B17	-0.976625
FGFR1	-0.191863636363636
CEACAM6	5.5227
CHRM5	0.16775
CERK	-1.1045
AP3S2	1.188
ANKS4B	-1.86175
CLCNKA	-0.392666666666667
ZNF208	1.00266666666667
HLA-DRB5	3.922
CARKL	0.39775
GOT1	-0.178666666666667
CASP6	1.04525
HOXA1	-1.021
RCL1	0.063
ZNF181	0.858833333333333
RAB40B	0.4045
MRPL38	0.157875
LRRN2	0.6845
C3orf25	1.9095
OR5D14	0.231
OR10AG1	-1.0945
BET1L	1.0128
FRY	2.631
AK3L1	-0.732
CSF3R	1.617
POLR3K	0.0723333333333333
ATG2B	0.6645
EPS8	-0.411333333333333
DARS	-1.02875
C10orf56	0.222166666666667
DAD1	0.417583333333333
RIOK1	-0.283333333333333
HERC2	-0.48775
HSD11B2	0.373166666666667
FAM96B	-0.86675
MGC13057	-1.061125
BSN	-0.351
CAND1	0.204
HCST	1.8605
ACTR10	0.384166666666667
OR8D4	0.5005
NASP	-1.3392
COL9A2	2.00583333333333
LYZL1	-1.057
GPC5	-1.976
TBL3	-0.0575
CENTD2	0.2364
OR5AP2	0.51625
TLR1	1.9735
LMO6	0.103
ZIC2	-2.328125
CPNE5	1.38525
ZMYND15	1.0115
FLJ22374	-0.52925
CCDC106	0.67375
PARP16	-0.0515
PDIA3	1.135
C14orf126	0.437
CECR2	-1.58
SFRS1	-0.940285714285714
FIGLA	-0.1765
DCP1A	-0.8255
MGC45800	-1.0985
TEKT1	0.0471666666666667
C10orf67	-0.016
CLN5	1.173375
NTN2L	-0.2405
GLE1L	0.25575
CES2	-1.1181
GNAS	-0.439166666666667
DDX53	0.004
TSPAN13	4.30075
MRPL52	-0.3362
SPIRE2	-0.557125
TAS2R39	0.16225
SCUBE3	1.579
UCRC	0.1534
CDKL3	-0.03525
KIAA1715	-0.6693
ZNF345	1.59825
RTF1	0.429375
DHRS7	2.94275
RIPK4	-3.43583333333333
EXOSC2	-1.42983333333333
MS4A2	2.432
FGF17	0.12775
WDR59	-1.273375
EVI2A	-0.866
IL17RC	1.6135
HS3ST1	2.104
ITGB1BP2	-2.5065
RBPJ	-0.908
GIMAP1	3.169
INE1	-0.836166666666667
ALDH18A1	0.902625
TPI1	-2.45375
GATA6	-0.4765
CABP1	-1.1002
ZNF484	0.30225
DAPK3	0.209
GJB1	-3.06933333333333
PIN1	0.071
SLC6A15	-2.92425
CNO	0.67825
RIN2	1.46525
FRRS1	-0.3405
CYorf15B	-3.148375
DMRT3	0.18575
ATAD1	-0.020375
OTUD4	-0.296944444444444
ATOH8	-2.04175
ZSCAN16	1.513875
ASCC1	0.31875
OTUD3	-0.543625
MGC33212	-0.196
YME1L1	0.137625
RP11-218C14.6	0.86375
PCBP4	-0.93775
TNFRSF10A	1.37375
CDH10	-2.471
KL	1.47671428571429
SCP2	0.490166666666667
C9orf119	1.255875
SON	0.2455
MAFK	-0.475
SBNO2	0.1245
SLC6A6	0.15825
SC4MOL	-0.573625
FAM35B	1.05525
PPP1R9A	1.7395
PDZRN3	0.779
CXorf20	0.7335
C6orf126	3.4315
AVEN	-0.6065
FLJ21075	-1.653
C14orf132	1.076125
PCK2	0.17125
GUCY2C	-0.7985
BARX2	0.70225
PEX11G	1.81
DAO	-0.8405
C10orf49	-0.07275
EDNRA	1.53233333333333
PPP2R5A	1.0401
DDX39	-0.764666666666667
SERF1A	0.06075
ASCIZ	0.1536
FNDC8	-0.0675
PTMS	0.240875
PHF7	0.2475
PIP4K2B	0.265875
HHLA2	0.138666666666667
BDH2	1.0083
APOBEC2	-0.5635
PENK	-0.697333333333333
SMAD9	-1.89175
MT3	-0.80875
RGL1	-0.8145
ATG10	-0.635125
DLGAP4	0.457666666666667
APPBP2	-0.612
BACE2	1.6645
LOC339344	0.431
ZNF395	0.0115625
HIST1H2BL	1.036
ZNF467	0.837875
SLC25A21	0.145
PALM2	-0.311833333333333
NSUN5C	-1.472
IL5	-0.2492
CLSTN2	3.77475
ANXA8L2	0.544
PTGES	1.81925
GDAP1L1	-2.45366666666667
OPRK1	-1.02433333333333
WDR20	0.495583333333333
C12orf4	-0.749625
NUP88	-1.006375
XRCC6BP1	-0.0388333333333333
FCGBP	2.62842857142857
LEMD2	1.0955
NOMO1	0.551
C10orf79	1.113625
ZNF79	0.483
OCRL	-0.2602
HSPA8	-1.22808333333333
DIDO1	-0.544333333333333
PLA2R1	2.33525
COG3	-0.0377
NGDN	-0.71125
CBFA2T2	-0.010125
PNOC	0.238
PRRG1	-1.39175
AGGF1	0.2505
DPF2	0.97475
YIPF7	0.077
TRPV5	0.453
ZNF322B	1.34225
MED12	-0.255333333333333
CARS	0.00649999999999999
ABCC11	3.85733333333333
C9orf25	0.0805
MYH1	-0.418
FRYL	0.604
AGTRAP	0.44775
MMP27	0.4565
ZNF432	0.793875
OR8D1	0.7885
OR13D1	0.345
VWA1	1.77575
STON1	-1.00025
IL5RA	-0.164333333333333
PERP	0.171
C10orf107	-0.991166666666667
TNFSF12	2.047
FN1	-0.232833333333333
MTR	-0.889666666666667
PHLPPL	-0.0846666666666667
ZNF425	0.43275
DHFR	-0.997111111111111
PPP1R12A	0.282875
RSPO2	-1.746125
ZNF7	-0.29625
ZNF583	0.9445
TPMT	0.654666666666667
GPR132	0.67725
OR2T12	-0.294
SERTAD2	-1.7642
ATP1A1	0.2882
FRMPD3	0.6045
ZNF672	-0.07525
PLXNB3	0.105375
EML5	0.6515
FAIM3	-0.2095
UBQLN2	0.46775
SORCS2	0.96325
PRIM2	-0.8645
ACVR2A	0.28
YWHAZ	0.0104166666666667
PGM2L1	0.672625
GNAO1	0.0252857142857143
RPL10	-0.3705
RPS6KA6	-0.5505
PFKL	-0.556166666666667
SH3D19	0.008125
AURKB	-2.18516666666667
ZC3H6	1.194375
DISC1	-0.4665
FLJ39660	-2.827
TMEM25	1.3125
OSBPL10	-0.474
CLTCL1	-2.2255
ALG6	0.63025
CATSPER4	0.4935
LRTM1	0.056
RRAD	0.545166666666667
TIPIN	-1.65725
CARD14	0.9395
RBM9	-0.191166666666667
RASSF4	0.23025
SLC25A18	-0.495833333333333
C6orf58	-0.960333333333333
IGHD	0.232
PLA2G6	-0.9275
TPT1	0.24375
SEC63	0.0075
CCDC113	0.1703
TDRD10	-0.293
KIAA1666	0.066
TOR1AIP1	1.008
SYTL4	2.79766666666667
SPRR2F	-1.676
CEBPD	2.24825
SNTG2	-1.3755
C20orf77	-0.165666666666667
TAS2R49	0.009
C6orf173	-1.9235
SVEP1	0.352
PXN	-0.548
VIL2	0.97725
C5orf21	0.631416666666667
DIXDC1	0.693625
GANAB	-0.335833333333333
PDSS1	-2.2425
NGFR	0.5905
ATP8B4	1.307
BMP8A	-0.0175
CCDC132	-0.000666666666666658
GNRH1	-2.06825
OR10T2	0.5555
PDGFD	2.26433333333333
OR6W1P	0.13
HARS	-0.0766666666666667
KRT77	0.273
AQP8	-0.429
ITGB1	0.4279
ZNF254	0.6992
PAX1	-0.104
PSMC4	-0.1117
ANKRD22	4.92575
PSMD8	0.5685
HTR1E	-1.339
SOX10	-2.1603
OR5B2	0.005
RABGEF1	-0.609571428571429
MAP1LC3B	-0.65525
CYB5R4	-0.04975
AGXT2L1	-3.14725
FLJ41603	2.86466666666667
TRAPPC2	0.566
FNTB	0.1594
FLJ14107	-1.31016666666667
AURKAIP1	1.05
DSE	1.4115
NFKBIZ	-0.450666666666667
OSBPL3	-1.647
LOC130576	2.8985
SLC39A9	1.64916666666667
LOC137886	-0.0854166666666667
RHCE	-2.6005
ATG7	0.297333333333333
FAM82A	-0.115166666666667
FBN3	0.1955
MCFD2	-0.899333333333333
CASP14	-0.033
EPS15	1.43541666666667
SFRS2B	0.935833333333333
C19orf47	0.237
PLAC9	0.325
GPR23	-0.6735
BTNL3	0.325166666666667
RGS8	-0.2665
