Hybridization REF	TCGA-A8-A07J-01A-11R-A00Z-07
RPL6	-0.313333333333333
DNAJB6	0.87345
NAGS	0.7527
C2orf58	0.089
KERA	2.507
MT1X	-1.1807
UBE2B	0.6397
KEAP1	0.967
MST1	-3.47375
OMA1	0.7555
ABLIM2	0.85275
BCL2L13	-0.24475
JAZF1	0.499166666666667
TMEM63B	2.04
S100A8	-0.3421
ARFIP2	0.427
UROS	0.58675
KHDRBS2	-0.14
POLQ	-3.66475
SOAT1	0.074
SPAG4	-1.531
MRPS30	-0.706666666666667
LOC494141	-0.18
OR2T11	0.599
ORAOV1	-1.4296
ZNF184	-0.830166666666667
TCEB3B	0.0186
ADAM21	-0.5195
GDPD1	0.49125
SPINLW1	0.9175
PRR14	1.06166666666667
KCTD9	-0.3123
NUDT3	0.452
KIAA1822	2.1339
HIST1H4K	-0.678
DFNA5	-0.3245
GABPA	0.2255
C14orf44	0.708
POLB	-0.4025
PTAR1	-0.39475
SEC31A	0.9299
TRIM58	-1.7545
TAS2R14	0.0235
VPS8	1.90075
H1F0	0.0188333333333333
PRKCB1	-1.76966666666667
UGT2A1	0.1555
TOR1B	-0.0235
LSS	-0.76025
C2orf19	0.537
HNRNPC	0.0298571428571428
TMEM100	0.204166666666667
LOC116349	-0.556
OR51M1	0.3455
CCDC142	-0.74925
ISG15	2.1620625
ZCCHC14	-0.488875
CREBL2	1.421125
TGDS	-1.98925
DC2	-0.504
CACNA2D3	-0.724923076923077
ZNF429	-0.903375
LYPD6	-0.713666666666667
SUCLG1	-0.130166666666667
OR51I1	-1.4015
MAGEH1	1.14275
PRPF40A	-0.2275
SMR3A	0.3815
SPINK2	-2.12975
THAP2	0.281875
NPY5R	0.026625
IRF4	-1.874875
SPESP1	-0.978833333333333
OR10S1	-0.469
DTD1	-0.961
TUBE1	-1.1315
DDX19A	-0.87
PDPN	-0.658625
TMEM34	0.40625
MGAM	0.26325
COL3A1	6.58805555555555
GFM2	-0.7104
OR5A2	0.06
PSG9	-1.097
ARHGEF11	1.1455
IVNS1ABP	-1.7379375
SIGIRR	0.84525
DUSP19	0.03675
DNAJC14	1.0114
ACSS1	1.9415
IL1RAPL2	0.4325
C4orf30	-0.08225
SEPT4	2.80175
LANCL3	-3.206
SPAG17	0.0253333333333333
PRDX3	0.170125
HNF1A	-2.03925
P4HA2	0.066375
RFWD3	-2.04766666666667
MOV10	0.4405
DNAJA5	-0.127357142857143
LOC729440	0.5755
LOC200383	1.484875
SMC2	-1.69725
MIXL1	-1.41283333333333
TMEM9	0.7045
FAM86A	2.178
ZNF174	1.105
MYH14	-0.9765
CCR8	0.6015
VPS37C	0.455833333333333
GPATCH1	-0.116
B3GNT8	3.081
TBX4	-0.5685
CNR2	0.704
PCDH1	2.6465
C5orf29	5.635625
OCIAD2	0.29725
PLCG2	1.2995
KIAA0247	2.28375
HRH3	0.3587
CAPN13	4.652625
CCR1	1.4996
MGC15523	0.439611111111111
UVRAG	0.801166666666667
DNAJA2	0.00333333333333334
ITGA2B	-0.815666666666667
CLDN5	4.412625
PTPRN2	-1.49421428571429
ZNF512	0.825833333333333
PSAP	2.22271428571429
CCDC140	-0.9655
LRRC55	0.3875
CYP26C1	0.8215
C8orf47	-0.56925
LYN	0.693875
DUSP6	0.555833333333333
TGFB3	4.03333333333333
ELK1	0.8897
PCDH11Y	-0.516166666666667
HGD	-3.059
C17orf58	-1.0825
MYO3A	-0.3025
SERPINE2	-2.9265
AARSD1	-1.0505
C14orf73	-1.60275
ADAM33	0.7145
ZNF491	0.581
MAPK6	-1.35266666666667
TCN1	-1.573
SLC24A6	1.32
UBE2R2	0.94225
H1FNT	0.80125
TATDN2	-0.216666666666667
LILRB1	2.99275
P2RY5	1.964
NUCB2	-0.389
C2orf37	0.3655
SNX27	0.329166666666667
MTA3	0.37075
FOXO4	0.49825
ID4	0.218
SOX5	-1.51866666666667
PXMP3	0.341125
OR52M1	-0.1805
SFT2D3	0.36175
INA	-4.05883333333333
MCOLN1	1.4795
NFIX	0.8018
CLEC14A	5.20883333333333
HIBCH	0.1285
PLA2G5	2.424
TIMM10	-1.2815
MED17	-0.1377
COL4A4	-0.855
TPP1	1.5425
GJA3	-1.6015
TMPRSS5	-1.64825
AADACL3	-0.05
DNMBP	0.13525
ENPP5	5.59716666666667
NQO1	-0.9282
ZSCAN2	-0.2165
SEC24C	0.6135
GTF2A1L	-0.2435
AXIN2	-0.1201
FAM33A	-2.07058333333333
C16orf13	-0.246875
SPNS2	0.91075
TAF1	0.19675
AP1G2	0.6785
RBM42	-0.278333333333333
HCN2	1.55666666666667
EFHB	-0.613333333333333
RUSC1	0.1785
GRIK5	-0.0525
USP21	-0.109333333333333
ATAD3C	1.03775
ORMDL2	0.543
PRSS7	-4.42875
PSAT1	-5.42275
FLJ13195	-0.706666666666667
TBC1D1	1.01716666666667
IFNG	0.44325
OTOS	0.119833333333333
ZNF773	0.9845
EMD	-1.65625
RETN	0.2155
CCL8	4.425
APH1A	2.168375
COX18	-0.582625
GTF2IRD2	-0.85875
CCDC82	-1.112
PAFAH2	1.2941
NPEPL1	-0.3046
RP11-114G1.1	0.2065
TP53INP1	1.448
ZNF300	-1.70583333333333
FOXL2	-2.86325
LARP2	-0.636916666666667
LATS1	0.10625
HTR6	0.478
SPOCK2	0.3465
RNF144B	3.7395
HTATIP2	-0.521625
MGC10334	0.828416666666667
CENTA2	3.0075
FGF2	-0.568
FXYD7	0.76275
PHYHIPL	-2.307375
GPR34	6.799
DDX6	-0.0136666666666666
OR10W1	0.207
LHFPL1	-0.8465
ZNF313	-0.966071428571428
VPS28	0.68325
AP3M1	0.6358
AKR1CL2	-0.80825
TRAF4	-0.309125
OR2B11	0.278
C19orf12	0.885666666666666
AKAP9	0.281833333333333
C1orf62	0.8435
SLC20A1	-1.0045
FAM112A	0.419
LDB2	1.24575
MRPS23	-0.78625
KLK5	-0.10425
SPTB	-0.3103
EFEMP2	1.91725
EFNB2	0.99025
PCM1	0.5965
NMNAT3	4.016
TSG101	0.8375
C8orf40	-0.234666666666667
NOB1	-1.35675
ABHD3	0.17275
GTF3C4	-0.257125
PIGN	1.14283333333333
GALNTL1	-0.147
AEBP1	3.72275
OR9Q1	0.24
ANKRD2	-0.25725
CCL28	-2.18475
TRIM38	2.21883333333333
TMCC1	0.673833333333333
SMG5	-0.14275
LRRC7	-0.613
NCAPD2	-1.3835
C6orf153	-1.2385
C1orf74	0.22225
OTUD6A	-0.0455
DCP2	-0.598
TMEM24	0.29425
RPL18	-0.638166666666667
TMEM177	-0.5695
LRRC37A3	0.64075
C1D	-0.400833333333333
LDHC	-3.44775
UBE4B	0.343333333333333
NIT1	0.4675
BTN3A3	2.266375
RASD1	1.626
COMMD3	1.301
SHFM1	-0.67175
BIRC8	0.79175
DUT	-1.62225
C12orf51	0.7375
LRRC59	-1.244
LY6H	2.82375
WDR22	0.841583333333333
EDEM1	0.233785714285714
ADH1A	3.7555
PANX2	-0.3147
CYP11B1	-0.0275
CDC73	-0.41825
GPR172A	-0.23575
GSTM3	2.59892307692308
KCNA5	0.499125
SERAC1	0.6265
NFATC2	0.6115
ANAPC5	-0.3001
C15orf24	0.6275
NFATC2IP	0.318083333333333
TNRC6C	1.05983333333333
MGC102966	-2.632375
FGD5	1.90416666666667
MED9	0.10525
RAB13	0.3565
C15orf49	-0.884
CRYGS	0.0966
C12orf53	-0.7566
LOC283693	-0.2825
COX6B2	0.186375
PHF14	0.04125
FAM3A	-0.282
RPL13	-0.9366
PRDX2	-0.2536
FLJ34047	-1.25775
PRMT3	-0.867
KCTD19	-1.5575
TRIM10	-0.791166666666667
MGC26597	-0.8672
GCNT4	-0.1335
GPRASP1	0.997
CDKN1C	-0.00208333333333333
RHBDL2	1.2762
HSPH1	0.2005
AQP1	3.78325
COL17A1	-2.8907
GFAP	-0.080875
CDC16	0.30675
KIAA1614	0.7895
C6orf118	-0.1876
ZSWIM5	-2.849
FAM83F	2.8495
LYNX1	0.1584375
SYNPR	-0.74225
XG	4.04966666666667
PRSS16	-0.0944999999999999
KIF13B	2.20807142857143
PCDH9	0.069875
HIST1H2AH	0.4105
RBM18	-1.14675
ZNF626	-0.830875
HEXIM2	0.9635
ITFG1	-0.0425
TUBG2	-0.5175
SFRS7	-0.563916666666667
C9orf14	-0.115
EXTL1	-1.527
GBP3	1.87866666666667
WDR5	-1.22
RARG	0.929666666666667
MYO7A	0.814375
CECR6	0.86
C13orf3	-3.536125
SFRS18	-1.565375
ACVR1B	0.307833333333333
PSMD1	-0.5368
C7orf31	-0.081
ILVBL	-0.6185
IFNGR1	1.58825
RNF186	-0.793
NOL9	-0.8655
MAGEL2	1.2705
SLC29A2	-0.813
NHSL1	-1.70425
RBMX	-0.739
PSORS1C2	0.145
RAD51L3	0.519333333333333
LCN6	1.685
ORAI2	0.130375
BRUNOL6	0.4016
OR4K5	-0.1535
CDC123	-0.325875
MSLN	-2.28766666666667
WWTR1	0.173666666666667
ZNF700	-1.1895
COBL	0.79875
PPP1R16B	1.209
GAS7	1.3751
MDN1	-0.328375
HAAO	0.7345
C9orf68	2.41075
TNFAIP2	1.68975
FOXN1	0.6425
hCG_2033311	-0.613666666666667
ATP6V0D2	2.0879
RPL41	0.279
SLC38A1	0.94775
ARHGAP6	-0.0593333333333333
ADAD2	-0.824
PHF20L1	-0.0415625
MCM3AP	0.6105
ST3GAL3	-0.152333333333333
SNX1	1.306
ELF5	-1.16666666666667
PARP3	0.7695
RBM8A	-0.8949375
LINGO4	-0.1305
ITGA9	0.9795
ZFR	0.09
ACSL6	0.0769999999999999
FLJ20699	0.2378
DAOA	-0.06725
FABP4	7.2615
KCNB1	0.42975
CANX	0.4832
SLC25A28	0.753
ADIPOR2	1.24175
ECHDC2	2.780125
SMA4	-1.04
FRZB	4.486375
PABPC1	-0.847
DMRTB1	-0.00742857142857148
APOBEC3G	0.6875
CATSPER2	-1.31483333333333
CUEDC1	1.9175
STARD9	-0.635125
CLDN8	5.30675
LOC23117	-1.23272727272727
E2F6	-0.345444444444444
TMEM126B	-0.9475
DPY19L4	0.73225
GIMAP5	3.2305
NDUFA9	-0.1555
FAM77C	2.6985
CTPS2	1.30575
LOC51035	0.493875
WDSOF1	-1.391
EGLN3	1.743125
PITX3	1.024
OR52E8	0.833
GRM4	0.4165
KLK1	-2.667
GPM6B	-1.685125
RRAGD	0.26
PAGE5	-3.518
UCHL5	-2.18433333333333
ULK3	-0.376666666666667
AIM2	0.234
PNO1	-0.985
OR2F2	0.5975
GNAT2	-0.726
SIX1	2.15
ST13	-0.149416666666667
ZBTB44	-0.028125
TIMP2	0.895
ZMAT4	-0.6725
GTF2IRD1	-0.0605
ZNF19	0.842166666666667
ZNF714	-1.4025
RSC1A1	0.05125
C9orf80	-0.31525
PSMA8	0.463833333333333
TMEM141	1.17575
COX4I1	-0.799071428571429
CTAGE1	0.748833333333333
DTWD1	-0.67525
HSD11B1	3.40225
KRT6B	1.768375
ARID4B	0.37075
LHFPL3	0.41575
WWP2	0.553
ZNF326	-0.281833333333333
RGPD1	-0.3
CTSH	1.40116666666667
FASTKD1	-0.967
PAF1	0.9217
TTC9C	-0.01575
IFT57	0.843
PRSS36	-0.7665
IL20RB	-2.837
ZNF592	0.122666666666667
DCTD	0.2607
CFP	2.251
MFNG	0.52375
JMJD2B	1.57275
ALDH3B1	-0.098875
THSD4	1.57366666666667
KCNJ5	3.741
LMNA	0.648666666666667
TBCD	0.646875
ZNF250	-0.5855
CASQ2	2.50033333333333
PEG10	-3.4725
PRAME	-5.42086666666667
NP	-0.783
TRIM59	0.616333333333333
ZNF12	0.756125
XTP3TPA	1.21625
SIGLEC7	1.4334
PANK4	0.05075
FAM70A	-0.864166666666667
SNED1	0.95775
HIP1	0.805
RAET1E	-2.0005
AMAC1L2	-1.055
AHNAK2	0.878916666666667
TOE1	-0.760833333333333
RECQL4	-2.4635
SPRYD3	1.0925
DPAGT1	0.57275
MAGED2	3.0765
ANKRD55	-1.21375
TRPS1	3.85441666666667
DOK7	-2.02075
TFPI2	-5.30925
GTF2H3	-0.9295
CYP4F11	1.81875
LHX2	-5.22616666666667
ATG16L1	1.27466666666667
ASB12	0.75
C1orf116	4.22325
NF2	-0.10235
POM121	-0.618
PHYHD1	0.3002
TXNDC17	-0.755166666666667
DKFZp779O175	-0.61925
NUP62	0.0609285714285714
MYO18B	-1.354
PRAMEF1	0.0965
TCBA1	0.67
TMEM168	0.24625
FJX1	-0.3415
CLCF1	-0.92075
SEPN1	0.833125
IGSF2	0.61225
NUDCD1	-1.3995
TFF3	1.8775
NDFIP1	0.584571428571429
CHCHD4	-1.389
TNR	-1.022
CUTA	-0.343666666666667
USP44	-4.992
DPP10	-0.648166666666667
IWS1	-0.0785
PCGF1	-0.6365
SULT1C4	0.127
NTF5	0.937
PTPN13	0.61325
SSTR5	1.1965
SFRP1	-0.55825
IDH3B	-0.865125
SUOX	2.2745
TMCO5	0.56275
GOLT1B	-0.831
MIB1	0.134571428571429
PCDHGB1	0.335
SUSD1	0.649
ICAM5	-3.37166666666667
PAPOLB	-0.10575
URM1	-0.3641
TMEM106B	0.167166666666667
LRIG2	-0.259
SLC27A5	-1.16375
CLIC6	2.6617
ZNF420	-0.449166666666667
SCN9A	-1.1418
KIAA1909	-1.014
ELMOD1	-1.926
PRKAG1	0.36575
FAM64A	-2.994
EEF1G	-0.26935
SMAD5	0.61775
INCENP	-3.05825
WASF2	-0.423
GARS	-0.8717
CDK10	-0.0234
HLX	1.7165
MDM4	-1.19325
ZNRF1	-1.09678571428571
HHATL	-1.27816666666667
FAM21C	1.8317
HIST2H3C	-0.024
PFDN2	-0.318375
ZNF200	-0.04025
NDN	0.7445
HBA2	-1.95716666666667
FBLN5	2.491
PUM1	0.833214285714286
TNNT1	-0.288666666666667
C19orf59	1.8965
HNRPH2	0.9445
RAB7A	1.00433333333333
PMS2	-0.05625
BIRC3	-0.374333333333333
NRSN2	0.35575
OR52K2	0.803
SPOCK1	0.285428571428571
H2AFY	1.175
RXRB	0.375
ZNF638	-0.185833333333333
ANKRD45	-0.8615
ACTN4	0.389166666666667
FXC1	0.1435
EIF2B5	1.38575
VPS33A	-0.1325
PINK1	1.32425
FAM106A	0.059
SKIP	1.614
GAPDHS	0.353
MUM1L1	1.37125
PSTPIP1	1.57725
CNTNAP1	-1.1198
CYP26A1	-0.6725
APOL2	1.4388
TACC2	0.51625
COX7A2L	-0.122071428571429
HSD17B1	0.6084375
ARRB2	0.90275
SLC7A6	-1.0065
HSD17B10	-0.69075
RBJ	-0.03725
NUP155	-1.845
MRPL10	-0.222166666666667
CYCS	-1.97327272727273
CCDC46	-0.114
TECTA	0.044
GNAL	-0.88975
LPO	0.3885
PEBP4	4.185
DDX11	-1.73575
C18orf12	0.4585
TAF9B	0.0660833333333333
IMP4	0.05775
RPA4	0.119166666666667
NDUFS1	-0.9105
UPK1A	-0.935
ARRDC2	0.5285
C18orf20	-0.7765
AES	0.823785714285714
CD2BP2	1.424
C16orf54	0.565
UGT2B17	-0.867125
FGFR1	0.219476190476191
CEACAM6	-3.7007
CHRM5	0.225
CERK	-0.90375
AP3S2	0.934142857142857
ANKS4B	-2.05675
CLCNKA	-0.407833333333333
ZNF208	-0.642833333333333
HLA-DRB5	4.7065
CARKL	-0.49675
GOT1	-0.255
CASP6	0.242
HOXA1	0.1335
RCL1	-0.41275
ZNF181	1.18066666666667
RAB40B	0.908
MRPL38	-0.0245
LRRN2	2.572
C3orf25	2.5955
OR5D14	0.56
OR10AG1	-0.0935
BET1L	0.7623
FRY	4.2725
AK3L1	-1.15275
CSF3R	1.91816666666667
POLR3K	-0.1975
ATG2B	0.829666666666667
EPS8	-0.465
DARS	-0.214875
C10orf56	1.39466666666667
DAD1	0.1005
RIOK1	-1.408
HERC2	0.3145
HSD11B2	0.7355
FAM96B	-0.537
MGC13057	-1.977875
BSN	-0.62975
CAND1	0.0911666666666667
HCST	3.0055
ACTR10	0.198333333333333
OR8D4	-0.1555
NASP	-1.4016
COL9A2	-0.782166666666667
LYZL1	1.846
GPC5	-3.06425
TBL3	0.164666666666667
CENTD2	1.9929
OR5AP2	1.182
TLR1	2.954
LMO6	-0.00775000000000001
ZIC2	-3.9935
CPNE5	1.546
ZMYND15	1.91875
FLJ22374	-1.16025
CCDC106	0.71775
PARP16	0.11325
PDIA3	0.414
C14orf126	-0.43625
CECR2	-0.7205
SFRS1	-0.716928571428571
FIGLA	0.7205
DCP1A	-0.8085
MGC45800	-0.3065
TEKT1	-0.4582
C10orf67	-0.8145
CLN5	1.299625
NTN2L	0.0465
GLE1L	0.78125
CES2	-0.2992
GNAS	-0.325888888888889
DDX53	-0.014
TSPAN13	1.81775
MRPL52	-1.2746
SPIRE2	-0.73275
TAS2R39	0.45025
SCUBE3	0.3665
UCRC	-0.6821
CDKL3	0.06725
KIAA1715	-0.4399
ZNF345	-0.024
RTF1	0.34775
DHRS7	1.50175
RIPK4	-0.817666666666667
EXOSC2	-2.09666666666667
MS4A2	4.581
FGF17	-0.229
WDR59	-0.67875
EVI2A	0.982
IL17RC	0.347666666666667
HS3ST1	2.91675
ITGB1BP2	-2.2745
RBPJ	-0.8365
GIMAP1	3.9865
INE1	-1.09766666666667
ALDH18A1	0.962375
TPI1	-1.685
GATA6	1.91925
CABP1	-0.596666666666667
ZNF484	0.82275
DAPK3	1.0575
GJB1	-3.26316666666667
PIN1	-0.222125
SLC6A15	-3.98716666666667
CNO	-0.7385
RIN2	2.8055
FRRS1	0.0895
CYorf15B	-3.82525
DMRT3	1.1825
ATAD1	-0.368
OTUD4	-0.467777777777778
ATOH8	-0.3415
ZSCAN16	0.172
ASCC1	0.0735
OTUD3	-0.750125
MGC33212	-0.0555
YME1L1	0.00900000000000001
RP11-218C14.6	0.38625
PCBP4	-0.289
TNFRSF10A	0.77325
CDH10	-4.344
KL	2.383375
SCP2	1.191
C9orf119	-0.064875
SON	0.401833333333333
MAFK	0.1265
SBNO2	0.8455
SLC6A6	0.458833333333333
SC4MOL	-0.371375
FAM35B	0.179
PPP1R9A	0.7005
PDZRN3	1.18
CXorf20	0.462
C6orf126	-0.6625
AVEN	-0.06775
FLJ21075	-2.267
C14orf132	1.6445
PCK2	-0.08875
GUCY2C	-0.2225
BARX2	-0.39825
PEX11G	1.8585
DAO	-0.710666666666667
C10orf49	-0.214
EDNRA	3.58166666666667
PPP2R5A	1.2187
DDX39	-1.576
SERF1A	-1.13575
ASCIZ	0.059
FNDC8	-0.2365
PTMS	0.550375
PHF7	0.204
PIP4K2B	0.350875
HHLA2	0.4105
BDH2	0.8912
APOBEC2	-1.1785
PENK	0.6695
SMAD9	-0.4125
MT3	-1.112
RGL1	0.608
ATG10	-1.33
DLGAP4	0.773333333333333
APPBP2	-0.365857142857143
BACE2	-0.506714285714286
LOC339344	1.51616666666667
ZNF395	0.7196875
HIST1H2BL	1.251
ZNF467	2.074375
SLC25A21	-1.8985
PALM2	-0.0658333333333333
NSUN5C	-1.00425
IL5	0.0558
CLSTN2	4.91225
ANXA8L2	-1.7755
PTGES	0.859125
GDAP1L1	-2.655
OPRK1	-1.0385
WDR20	0.546166666666667
C12orf4	0.028875
NUP88	-0.999375
XRCC6BP1	-1.48283333333333
FCGBP	3.07928571428571
LEMD2	-0.0935
NOMO1	0.8245
C10orf79	2.148
ZNF79	0.7885
OCRL	0.5554
HSPA8	0.808958333333333
DIDO1	-0.284916666666667
PLA2R1	1.80325
COG3	0.7193
NGDN	-0.538
CBFA2T2	0.281375
PNOC	-1.275
PRRG1	0.21975
AGGF1	-1.05728571428571
DPF2	-0.2785
YIPF7	-0.494
TRPV5	0.197
ZNF322B	1.03075
MED12	0.705166666666667
CARS	0.573833333333333
ABCC11	4.79516666666667
C9orf25	0.1835
MYH1	1.8435
FRYL	0.0433333333333334
AGTRAP	0.18625
MMP27	1.966
ZNF432	-1.19125
OR8D1	0.5535
OR13D1	0.6545
VWA1	2.29925
STON1	-0.446
IL5RA	-0.156666666666667
PERP	-0.5669
C10orf107	0.506666666666667
TNFSF12	2.72625
FN1	1.56441666666667
MTR	-1.05133333333333
PHLPPL	-0.639833333333333
ZNF425	0.83175
DHFR	-1.48288888888889
PPP1R12A	0.20125
RSPO2	-1.8875
ZNF7	-0.14625
ZNF583	0.51275
TPMT	-0.418833333333333
GPR132	1.311125
OR2T12	-0.29
SERTAD2	-0.2783
ATP1A1	0.2785
FRMPD3	0.3845
ZNF672	0.15225
PLXNB3	0.131
EML5	-0.1325
FAIM3	1.0275
UBQLN2	0.36575
SORCS2	3.02725
PRIM2	-0.3935
ACVR2A	1.1485
YWHAZ	0.1655
PGM2L1	0.301625
GNAO1	0.349142857142857
RPL10	-0.3559
RPS6KA6	-0.1725
PFKL	0.00716666666666666
SH3D19	1.0595
AURKB	-2.902
ZC3H6	0.406
DISC1	0.143
FLJ39660	-3.863
TMEM25	3.295375
OSBPL10	0.3825
CLTCL1	-1.1685
ALG6	0.043
CATSPER4	0.1545
LRTM1	-0.563
RRAD	2.07533333333333
TIPIN	-2.41775
CARD14	1.49125
RBM9	0.562833333333333
RASSF4	0.80925
SLC25A18	0.135
C6orf58	-0.764666666666667
IGHD	0.387
PLA2G6	-0.259
TPT1	0.69925
SEC63	-0.0845
CCDC113	-0.0455
TDRD10	0.403625
KIAA1666	0.44775
TOR1AIP1	0.767916666666667
SYTL4	0.5315
SPRR2F	-2.045
CEBPD	2.18575
SNTG2	-0.592
C20orf77	-0.360416666666667
TAS2R49	0.257
C6orf173	-3.242
SVEP1	1.243
PXN	-0.0939285714285714
VIL2	-0.336333333333333
C5orf21	0.738833333333333
DIXDC1	0.89275
GANAB	0.051
PDSS1	-2.171
NGFR	1.231
ATP8B4	2.82525
BMP8A	0.785
CCDC132	-0.2475
GNRH1	-1.25575
OR10T2	-0.455666666666667
PDGFD	4.29916666666667
OR6W1P	0.2955
HARS	-0.07025
KRT77	-0.344
AQP8	0.2955
ITGB1	1.1532
ZNF254	-0.3264
PAX1	0.132833333333333
PSMC4	-0.0344
ANKRD22	3.76175
PSMD8	0.0765
HTR1E	0.629333333333333
SOX10	-2.7987
OR5B2	0.066
RABGEF1	-0.684785714285714
MAP1LC3B	-0.24325
CYB5R4	0.53725
AGXT2L1	-2.3035
FLJ41603	3.075
TRAPPC2	1.02066666666667
FNTB	1.0705
FLJ14107	-0.322166666666667
AURKAIP1	0.05
DSE	2.78175
NFKBIZ	1.79333333333333
OSBPL3	-1.344
LOC130576	2.7705
SLC39A9	1.23916666666667
LOC137886	-0.161
RHCE	-3.632
ATG7	1.05916666666667
FAM82A	0.7815
FBN3	0.184
MCFD2	-1.35383333333333
CASP14	-0.309
EPS15	0.541083333333333
SFRS2B	0.651333333333333
C19orf47	0.366
PLAC9	2.0815
GPR23	-0.497
BTNL3	0.063
RGS8	-0.743
GNS	2.02425
ENO2	-1.92183333333333
CBX1	-0.3225
PEX26	0.3055
LRP5	-0.474666666666667
ADAMTSL4	-1.53433333333333
ARR3	0.809833333333333
MAP1A	0.87475
CD2	3.0215
NAV2	-0.7214375
TMEM69	-0.6895
ATXN7	-1.05983333333333
CHN2	-0.231333333333333
ZNF781	-0.302333333333333
HAS2	-3.61483333333333
KIAA0241	-0.587666666666667
BIC	1.82875
MOBKL2A	0.304
CYP2C9	0.2945
CNOT7	0.411142857142857
SFRS10	-0.54775
CST11	-0.08375
FLJ37543	-0.1495
NKAP	-0.994
RUNX1T1	3.456
EAF1	-0.2489
IL4I1	3.22675
LRRC61	-0.376
PSIP1	-1.94175
SPRR4	-0.791
ZFP90	0.2288
AP2B1	-0.631384615384615
SLC30A7	0.975666666666667
C7orf28A	0.0363333333333333
S100B	-0.393
BMP2	-1.435625
ESR1	2.48816666666667
ZFPL1	0.32725
ARHGAP12	0.382
LRRC19	-0.201833333333333
ZNF767	-0.467
NACA	-0.2187
OLIG1	-2.6395
PRF1	2.117
LST1	3.31616666666667
SPATA9	-0.0648333333333333
CNFN	0.215
CDK4	-0.6543
TCF15	-0.656
PARC	0.1805
PPM2C	1.62
LOC283345	-0.578
FAM107B	1.87575
DMXL1	0.1425
RBM3	0.559125
HTR5A	-1.28883333333333
SCFD1	-0.518666666666667
EPHB3	3.27525
ROPN1L	-0.478
RAMP3	0.89475
TSPYL5	2.37072727272727
GAP43	-3.337
PAPD4	0.066375
PDE3A	-1.40125
TNFRSF10C	1.78
JMJD5	0.982
RASGEF1A	-0.00949999999999999
C16orf65	-0.289666666666667
HIPK3	0.127166666666667
XYLT2	0.40775
XPOT	-1.69383333333333
GAL3ST1	-1.96225
DHCR7	-1.5835
AMIGO3	0.0811666666666667
FGFR4	-2.94416666666667
CRAT	2.017375
PPP1R14D	0.1105
TRIM14	1.0065
TMPRSS11D	0.404
SLC7A11	-1.43607142857143
OR10H2	0.38275
PPM1E	-1.74233333333333
DOCK4	0.9575
FAM127A	-0.251625
ENOPH1	-0.787
SLC5A3	0.2186
ZNF530	-0.0254
NTS	-6.899
FRMD4A	0.89775
BCL11B	-3.07
PRM1	-1.0185
UQCC	0.1639
S100A16	-0.0925
PLS3	0.06675
WWOX	-0.961
CCDC23	0.25625
GTSE1	-2.42833333333333
GP2	4.171
FLJ32549	0.242
CHIT1	4.4835
KLF9	0.622625
RPS24	-0.4762
MIA	-4.2085
FIGN	-0.55075
PYROXD1	-0.3425
PCSK2	-0.793625
MRPL9	-0.6075
RPL24	-0.408
C12orf32	-0.325125
HIST1H2BE	1.214
RGS18	3.8335
LFNG	1.851875
RAB4B	0.8581
FBXO25	0.847
TSPAN31	1.8025
ARL8A	0.633785714285714
C10orf83	-0.693888888888889
OR51B6	-0.1925
CNKSR2	-0.14075
C1orf156	0.42075
IBSP	3.6105
GFRA2	0.6609
ALKBH7	0.9384
NEK10	2.30325
VN1R3	0.1034
LOC91948	1.0095
CPZ	0.714
IHPK3	-0.1355
COL8A1	1.972
RBPJL	-0.2505
OR10A4	0.17925
CASP8AP2	-1.88125
MMP12	4.334
OR8B12	0.1295
CDCA5	-3.21683333333333
LIX1L	-0.262
PEX11B	1.016625
GABRA1	0.0483333333333333
HABP2	0.872
REEP1	0.7315
FBXO15	2.61525
CD68	3.352
WFDC9	0.485
GHDC	0.639833333333333
SMARCA1	-0.21775
SPAST	-0.0895
PLXND1	1.81858333333333
MLCK	-0.715
INTS5	1.096
BSG	-0.4895
PARP8	-0.210333333333333
TEAD4	-1.29866666666667
ZNF498	-0.85575
TMEM89	-0.8155
DTX4	1.132625
TNRC6B	0.26625
ARMC2	-0.34475
FGFBP1	-4.02866666666667
TIMM8A	-2.15366666666667
AJAP1	-2.3112
ZNF608	0.03075
SLC25A42	-0.0455
SYP	-0.2365
MMP11	3.67666666666667
USP40	1.2281
C3orf62	0.222333333333333
MYO1E	0.3137
LRFN4	-1.72325
XCL1	0.2045
GPR155	0.237
VPS29	-0.41675
CARHSP1	-1.651
ARHGAP20	1.15683333333333
GREM2	0.754928571428572
CCDC102B	2.51525
ZNF577	-0.867666666666667
HDDC2	-1.63675
SHC2	2.087
NCOA5	0.795833333333333
INPPL1	0.2195
CHGB	-3.2589
IHH	-0.144
DDEF2	-1.20275
DIAPH3	-3.44733333333333
BUB3	-0.27175
GGH	-2.97666666666667
VPS35	0.4408
CNN2	0.80675
ASNA1	0.19075
WDTC1	1.33825
AMAC1	0.3825
HAS3	-1.98283333333333
SLC1A6	-1.4918
ZNF563	-0.0885
C1S	4.38275
TCF7L1	-0.071375
OR10Z1	0.725
ME2	-0.2835
C6orf151	-1.748875
KPNA4	-0.0664
GLO1	-1.23725
WDR61	-0.612833333333333
CD302	1.6745
SIRT7	0.886833333333333
C11orf59	1.1285
PKIG	1.08425
PPIL3	-0.13425
CCDC74B	1.89225
ZNF528	-1.1935
