Hybridization REF	TCGA-D8-A13Y-01A-11R-A115-07
VPS33B	0.314
HEXB	0.387
FLJ32214	-0.20125
TCEB3	-0.642
CRLF1	0.849
ABI3BP	-0.91725
C8orf22	-1.92275
PYCR1	-1.90975
KIAA1706	0.608
CDK5R2	0.305375
WAS	-0.028
C12orf60	0.136
CCBL2	-0.279375
MADD	0.54175
C5orf34	0.72325
WDR42A	-0.0475
KLF12	0.10825
HSPA1A	-2.75175
ITM2C	-1.29675
DAPK2	1.742
LOC442590	1.4825
SUMF2	0.261875
CENPA	0.475692307692308
TMED5	0.1345
CDH6	-0.9225
BRP44	1.00125
THG1L	-0.92175
GABRA2	-2.67575
C14orf166	-0.42025
MYL1	-1.35716666666667
TNFSF18	-1.642
PAP2D	-1.17033333333333
PPIB	-0.8415
KLHL4	-0.89775
SFN	0.123833333333333
CCDC127	0.7985
FRAP1	-0.2965
GOLGA5	1.3585
SDCCAG1	0.150625
MGC21675	0.1515
C10orf95	-0.618
KIAA1345	1.37433333333333
C1orf163	-0.3295
LACE1	-1.4795
OR10K2	1.812
CENPN	-1.18384
TMED2	-0.8445
UGT1A6	-1.3185
ANG	-0.3615
U2AF1	0.582166666666667
CASC2	0.869166666666667
NMT2	0.758166666666667
OSGEPL1	-0.445375
DFNB31	-0.0965
SLC6A20	-0.1205
DKC1	-0.31925
FXYD4	-0.7495
WDR64	0.55
MGC5590	-0.0965
CREBZF	-0.193333333333333
DAZ1	-1.044
PRPSAP1	-0.06
GCHFR	1.04175
TTC7A	-0.537375
LOC196993	-0.07625
UBD	-2.785
S100A1	0.348625
RPL6	-1.2155
DNAJB6	0.0728
NAGS	-0.1388
C2orf58	-0.1615
KERA	0.0826666666666667
MT1X	-0.7248
UBE2B	0.6397
KEAP1	-0.55375
MST1	-2.408375
OMA1	0.2185
ABLIM2	1.21675
BCL2L13	-0.184166666666667
JAZF1	0.904
TMEM63B	-0.539
S100A8	-0.5236
ARFIP2	0.03525
UROS	-0.92625
KHDRBS2	-0.8285
POLQ	-1.118625
SOAT1	0.57
SPAG4	-1.505
MRPS30	-1.0635
LOC494141	-1.176
OR2T11	0.225
ORAOV1	0.0175
ZNF184	1.546
TCEB3B	0.3755
ADAM21	-0.78
GDPD1	0.79625
SPINLW1	1.0905
PRR14	1.05433333333333
KCTD9	0.178
NUDT3	-0.86925
KIAA1822	0.3609
HIST1H4K	0.0885
DFNA5	-0.972
GABPA	1.2125
C14orf44	0.29025
POLB	0.45525
PTAR1	-0.16475
SEC31A	-0.2229
TRIM58	1.97
TAS2R14	0.156
VPS8	-0.75425
H1F0	0.824833333333333
PRKCB1	-4.43666666666667
UGT2A1	0.626
TOR1B	0.46475
LSS	-0.743
C2orf19	0.1215
HNRNPC	0.461642857142857
TMEM100	2.953
LOC116349	1.31125
OR51M1	0.5205
CCDC142	0.303
ISG15	-0.422625
ZCCHC14	0.460625
CREBL2	0.886
TGDS	-1.41825
DC2	-1.4365
CACNA2D3	-0.8825
ZNF429	0.18875
LYPD6	0.964833333333333
SUCLG1	0.766333333333333
OR51I1	-1.0985
MAGEH1	1.67525
PRPF40A	-0.6365
SMR3A	0.821
SPINK2	3.96275
THAP2	0.56575
NPY5R	2.78425
IRF4	-3.543
SPESP1	1.846
OR10S1	-0.2775
DTD1	0.00775
TUBE1	-1.0565
DDX19A	-1.149
PDPN	-2.74325
TMEM34	0.0253333333333333
MGAM	-0.18475
COL3A1	5.04838888888889
GFM2	0.4555
OR5A2	0.9025
PSG9	-0.835666666666667
ARHGEF11	0.186666666666667
IVNS1ABP	-0.0281875
SIGIRR	0.31175
DUSP19	-0.67225
DNAJC14	0.3389
ACSS1	0.085875
IL1RAPL2	0.22
C4orf30	-1.12775
SEPT4	2.41575
LANCL3	-3.237
SPAG17	0.8985
PRDX3	-1.82225
HNF1A	0.04375
P4HA2	-0.4195
RFWD3	-0.190666666666667
MOV10	-0.842
DNAJA5	0.683785714285714
LOC729440	-0.79175
LOC200383	2.294625
SMC2	0.215
MIXL1	-1.2855
TMEM9	-0.23075
FAM86A	1.3255
ZNF174	0.1927
MYH14	-0.30725
CCR8	0.47675
VPS37C	-0.204833333333333
GPATCH1	-0.112166666666667
B3GNT8	2.225
TBX4	-0.4805
CNR2	-0.126166666666667
PCDH1	0.741
C5orf29	2.356875
OCIAD2	0.7175
PLCG2	-1.24125
KIAA0247	0.861125
HRH3	1.3936
CAPN13	4.027125
CCR1	-1.0899
MGC15523	-0.680888888888889
UVRAG	0.819333333333333
DNAJA2	-0.809
ITGA2B	0.0131666666666667
CLDN5	2.27075
PTPRN2	1.40614285714286
ZNF512	0.197833333333333
PSAP	-0.841357142857143
CCDC140	0.0725
LRRC55	0.324
CYP26C1	0.049
C8orf47	-0.44975
LYN	-0.150125
DUSP6	-0.445666666666667
TGFB3	1.81806666666667
ELK1	-0.7351
PCDH11Y	2.03683333333333
HGD	-2.8625
C17orf58	2.31575
MYO3A	2.144
SERPINE2	-4.8085
AARSD1	-0.809
C14orf73	-1.7245
ADAM33	-0.33775
ZNF491	0.1505
MAPK6	-0.242333333333333
TCN1	1.34816666666667
SLC24A6	-0.4795
UBE2R2	-0.78325
H1FNT	-0.135
TATDN2	1.46516666666667
LILRB1	0.9865
P2RY5	-1.0275
NUCB2	0.872
C2orf37	-0.401
SNX27	1.59633333333333
MTA3	0.27175
FOXO4	-1.313125
ID4	0.751333333333333
SOX5	-2.76116666666667
PXMP3	1.169875
OR52M1	0.111
SFT2D3	-0.388125
INA	-4.04083333333333
MCOLN1	0.04175
NFIX	-2.2155
CLEC14A	4.73283333333333
HIBCH	-1.12866666666667
PLA2G5	1.14375
TIMM10	0.353
MED17	0.1235
COL4A4	3.061
TPP1	0.0356666666666667
GJA3	-2.098
TMPRSS5	-1.97875
AADACL3	0.518
DNMBP	-1.3185
ENPP5	2.38433333333333
NQO1	-1.015
ZSCAN2	0.69875
SEC24C	-1.49916666666667
GTF2A1L	-1.3235
AXIN2	0.8538
FAM33A	0.501833333333333
C16orf13	-0.328625
SPNS2	0.31425
TAF1	-0.276
AP1G2	-0.0663333333333333
RBM42	-0.304833333333333
HCN2	-1.204
EFHB	1.22816666666667
RUSC1	0.753
GRIK5	-0.013
USP21	0.284833333333333
ATAD3C	0.0365
ORMDL2	0.903625
PRSS7	-3.52375
PSAT1	-1.566
FLJ13195	-0.14
TBC1D1	0.280833333333333
IFNG	-0.11575
OTOS	-0.00849999999999999
ZNF773	0.8385
EMD	-1.2265
RETN	-0.8075
CCL8	2.6815
APH1A	-0.712625
COX18	-0.776625
GTF2IRD2	0.57225
CCDC82	-1.602
PAFAH2	-0.605777777777778
NPEPL1	0.121
RP11-114G1.1	0.516
TP53INP1	0.876
ZNF300	-2.78983333333333
FOXL2	-2.17425
LARP2	0.221916666666667
LATS1	0.1955
HTR6	-0.5215
SPOCK2	-1.81166666666667
RNF144B	0.4124
HTATIP2	0.163875
MGC10334	-0.519083333333333
CENTA2	1.612
FGF2	-2.19875
FXYD7	-0.14575
PHYHIPL	1.56825
GPR34	4.47225
DDX6	-1.162
OR10W1	-0.168
LHFPL1	0.37
ZNF313	0.803571428571429
VPS28	1.30225
AP3M1	-0.8845
AKR1CL2	1.698
TRAF4	-1.225625
OR2B11	0.3065
C19orf12	-0.551666666666667
AKAP9	1.35133333333333
C1orf62	0.398
SLC20A1	-0.6014
FAM112A	0.51225
LDB2	-0.1145
MRPS23	0.063
KLK5	-0.12625
SPTB	0.3939
EFEMP2	-0.37375
EFNB2	0.839625
PCM1	0.4825
NMNAT3	1.87
TSG101	0.219166666666667
C8orf40	1.38033333333333
NOB1	-1.818
ABHD3	0.994
GTF3C4	-0.361125
PIGN	-0.460333333333333
GALNTL1	1.71225
AEBP1	1.00825
OR9Q1	0.861
ANKRD2	-0.257375
CCL28	-0.3965
TRIM38	0.528333333333333
TMCC1	-0.126916666666667
SMG5	0.2525
LRRC7	-1.1295
NCAPD2	-0.8665
C6orf153	-0.87775
C1orf74	0.12575
OTUD6A	-0.3125
DCP2	-0.631833333333333
TMEM24	0.02475
RPL18	-0.5895
TMEM177	-1.75525
LRRC37A3	0.07925
C1D	-0.5705
LDHC	-2.696
UBE4B	-0.425833333333333
NIT1	-0.08175
BTN3A3	-0.562875
RASD1	-0.113625
COMMD3	0.099
SHFM1	0.50575
BIRC8	0.339666666666667
DUT	0.905
C12orf51	0.983
LRRC59	-0.757166666666667
LY6H	1.47325
WDR22	0.250916666666667
EDEM1	-0.184785714285714
ADH1A	-0.044
PANX2	-0.1345
CYP11B1	0.42625
CDC73	-0.55025
GPR172A	0.21725
GSTM3	-0.998538461538461
KCNA5	-0.947428571428572
SERAC1	0.480666666666667
NFATC2	-0.2865
ANAPC5	-0.833
C15orf24	0.7055
NFATC2IP	0.184666666666667
TNRC6C	-0.1482
MGC102966	-3.284875
FGD5	-0.208666666666667
MED9	-0.3775
RAB13	0.00233333333333334
C15orf49	0.1665
CRYGS	-0.76
C12orf53	-0.00879999999999992
LOC283693	-0.2395
COX6B2	1.269
PHF14	0.79675
FAM3A	-0.419125
RPL13	-1.2478
PRDX2	0.0887
FLJ34047	-2.02475
PRMT3	-0.57575
KCTD19	-0.75
TRIM10	-0.388166666666667
MGC26597	-0.256833333333333
GCNT4	0.05925
GPRASP1	1.19025
CDKN1C	-0.359416666666667
RHBDL2	0.2645
HSPH1	0.9605
AQP1	1.393625
COL17A1	-2.4814
GFAP	0.21575
CDC16	-1.57575
KIAA1614	1.7135
C6orf118	0.815666666666667
ZSWIM5	0.8935
FAM83F	2.8245
LYNX1	2.21275
SYNPR	0.86675
XG	3.0355
PRSS16	3.06625
KIF13B	0.63
PCDH9	-0.661571428571429
HIST1H2AH	0.874833333333333
RBM18	0.57375
ZNF626	0.8855
HEXIM2	0.084
ITFG1	-0.8005
TUBG2	-0.7345
SFRS7	0.359916666666667
C9orf14	-0.722
EXTL1	1.651
GBP3	-2.3835
WDR5	-1.30925
RARG	0.143833333333333
MYO7A	1.326625
CECR6	3.18325
C13orf3	-0.379375
SFRS18	-0.989125
ACVR1B	-0.146
PSMD1	0.6645
C7orf31	-0.130833333333333
ILVBL	-1.195
IFNGR1	1.12
RNF186	1.81875
NOL9	-0.57775
MAGEL2	-0.6655
SLC29A2	-0.1405
NHSL1	-0.7975
RBMX	0.2745
PSORS1C2	0.085125
RAD51L3	0.333333333333333
LCN6	-0.145
ORAI2	-0.445625
BRUNOL6	1.4293
OR4K5	0.109
CDC123	-0.25875
MSLN	-2.1855
WWTR1	-2.16366666666667
ZNF700	-0.0771666666666667
COBL	0.00500000000000001
PPP1R16B	1.813125
GAS7	-0.7448
MDN1	-1.750375
HAAO	0.0545
C9orf68	0.35225
TNFAIP2	0.6525
FOXN1	-0.445
hCG_2033311	0.6505
ATP6V0D2	1.3395
RPL41	1.213375
SLC38A1	1.264875
ARHGAP6	1.29266666666667
ADAD2	-0.741
PHF20L1	1.0510625
MCM3AP	0.8465
ST3GAL3	-0.307
SNX1	0.0441666666666667
ELF5	2.264
PARP3	-0.110125
RBM8A	-0.18625
LINGO4	0.3205
ITGA9	1.11766666666667
ZFR	0.344
ACSL6	2.346875
FLJ20699	-1.5138
DAOA	0.423666666666667
FABP4	0.90075
KCNB1	3.236
CANX	-0.2178
SLC25A28	-0.0145
ADIPOR2	0.48775
ECHDC2	2.103375
SMA4	0.2595
FRZB	2.225625
PABPC1	-1.29716666666667
DMRTB1	1.077625
APOBEC3G	-1.39675
CATSPER2	0.309
CUEDC1	1.28333333333333
STARD9	-0.1095
CLDN8	4.05225
LOC23117	0.389727272727273
E2F6	0.154666666666667
TMEM126B	-1.01266666666667
DPY19L4	0.61425
GIMAP5	1.5245
NDUFA9	0.151833333333333
FAM77C	-0.1345
CTPS2	-0.27
LOC51035	0.00637500000000001
WDSOF1	-0.8625
EGLN3	0.91175
PITX3	0.265833333333333
OR52E8	1.003
GRM4	0.8875
KLK1	2.004
GPM6B	-0.349375
RRAGD	0.616166666666667
PAGE5	-3.30875
UCHL5	-0.251333333333333
ULK3	0.9695
AIM2	-1.34233333333333
PNO1	-0.2875
OR2F2	0.211
GNAT2	-0.6085
SIX1	3.82325
ST13	0.0720833333333333
ZBTB44	0.354125
TIMP2	-0.419
ZMAT4	-2.09825
GTF2IRD1	-0.0445
ZNF19	0.307666666666667
ZNF714	-0.62475
RSC1A1	-0.666
C9orf80	0.6985
PSMA8	0.6962
TMEM141	0.84625
COX4I1	-0.552142857142857
CTAGE1	0.614833333333333
DTWD1	-0.815
HSD11B1	-1.03475
KRT6B	-0.81725
ARID4B	1.4775
LHFPL3	1.98375
WWP2	-0.651083333333333
ZNF326	1.03833333333333
RGPD1	-0.2545
CTSH	-0.259
FASTKD1	-2.39475
PAF1	-0.2976
TTC9C	0.57175
IFT57	0.5323
PRSS36	-0.7025
IL20RB	-1.7265
ZNF592	1.297
DCTD	-1.2578
CFP	1.02875
MFNG	-1.6795
JMJD2B	-1.1265
ALDH3B1	-1.003375
THSD4	-0.109666666666667
KCNJ5	2.14566666666667
LMNA	-1.21883333333333
TBCD	-1.00875
ZNF250	2.61283333333333
CASQ2	0.535166666666667
PEG10	1.70683333333333
PRAME	-5.43733333333333
NP	0.762375
TRIM59	-0.3115
ZNF12	0.0625
XTP3TPA	0.4675
SIGLEC7	-0.2669
PANK4	-0.828
FAM70A	-1.82166666666667
SNED1	-1.37975
HIP1	0.5428
RAET1E	-1.165
AMAC1L2	-0.7145
AHNAK2	0.0279166666666667
TOE1	-0.257666666666667
RECQL4	0.99675
SPRYD3	0.46425
DPAGT1	-1.604
MAGED2	1.1845
ANKRD55	-0.627
TRPS1	1.83041666666667
DOK7	-0.2825
TFPI2	-4.8905
GTF2H3	-1.52033333333333
CYP4F11	0.183
LHX2	3.5415
ATG16L1	0.490666666666667
ASB12	-0.871
C1orf116	2.7455
NF2	-0.82125
POM121	-0.5022
PHYHD1	0.3825
TXNDC17	-0.381
DKFZp779O175	-1.1675
NUP62	-0.31
MYO18B	-1.84816666666667
PRAMEF1	-0.975
TCBA1	0.00925000000000004
TMEM168	1.2055
FJX1	-0.045
CLCF1	0.246
SEPN1	0.38875
IGSF2	0.380333333333333
NUDCD1	-0.144666666666667
TFF3	1.15483333333333
NDFIP1	0.841214285714286
CHCHD4	0.58225
TNR	0.3235
CUTA	-0.2715
USP44	-4.108
DPP10	-0.1742
IWS1	-0.970333333333333
PCGF1	1.5425
SULT1C4	-0.7335
NTF5	-2.04775
PTPN13	-0.50675
SSTR5	1.7725
SFRP1	-5.365375
IDH3B	-0.18275
SUOX	0.621
TMCO5	0.0645
GOLT1B	-0.3815
MIB1	0.476285714285714
PCDHGB1	0.173
SUSD1	0.24875
ICAM5	-2.82633333333333
PAPOLB	0.2195
URM1	0.5635
TMEM106B	-0.189833333333333
LRIG2	-0.58775
SLC27A5	0.112
CLIC6	-1.8274
ZNF420	0.00133333333333333
SCN9A	-1.6428
KIAA1909	1.6495
ELMOD1	-1.98775
PRKAG1	-0.90175
FAM64A	1.06144444444444
EEF1G	-0.79
SMAD5	0.93
INCENP	-0.58875
WASF2	-2.4215
GARS	-0.9842
CDK10	-1.5475
HLX	-0.797
MDM4	-0.8275
ZNRF1	-0.567071428571429
HHATL	2.612
FAM21C	0.0637999999999999
HIST2H3C	-0.5265
PFDN2	-0.13
ZNF200	-0.20075
NDN	-1.88975
HBA2	-2.578
FBLN5	-0.09775
PUM1	0.0968571428571428
TNNT1	0.886333333333333
C19orf59	0.153666666666667
HNRPH2	0.308333333333333
RAB7A	0.022
PMS2	-0.070625
BIRC3	-3.325
NRSN2	0.42125
OR52K2	0.2465
SPOCK1	2.36507142857143
H2AFY	1
RXRB	-0.90025
ZNF638	0.611166666666667
ANKRD45	-1.23125
ACTN4	-0.946833333333333
FXC1	-0.757
EIF2B5	-0.09025
VPS33A	-0.90425
PINK1	-0.452625
FAM106A	-0.898
SKIP	0.304857142857143
GAPDHS	0.46625
MUM1L1	2.10425
PSTPIP1	-0.67075
CNTNAP1	-1.6363
CYP26A1	-2.167
APOL2	-1.5827
TACC2	-0.04575
COX7A2L	0.1825
HSD17B1	-0.2610625
ARRB2	0.02475
SLC7A6	-0.3088
HSD17B10	0.775
RBJ	0.66075
NUP155	-0.13125
MRPL10	-1.32966666666667
CYCS	-0.513833333333333
CCDC46	0.541666666666667
TECTA	0.2815
GNAL	0.363
LPO	0.591
PEBP4	0.53125
DDX11	-0.38925
C18orf12	0.271
TAF9B	-0.0384166666666666
IMP4	-1.063
RPA4	0.870833333333333
NDUFS1	0.29175
UPK1A	-0.361666666666667
ARRDC2	0.77
C18orf20	null
AES	0.220214285714286
CD2BP2	-0.00383333333333333
C16orf54	0.16
UGT2B17	-3.34685714285714
FGFR1	-0.00490909090909085
CEACAM6	-2.5374
CHRM5	1.40625
CERK	-0.412875
AP3S2	2.19628571428571
ANKS4B	-1.159
CLCNKA	0.7055
ZNF208	0.586833333333333
HLA-DRB5	3.0005
CARKL	-0.3225
GOT1	0.214333333333333
CASP6	-0.48325
HOXA1	-0.1785
RCL1	-0.58275
ZNF181	0.431833333333333
RAB40B	0.568
MRPL38	-0.7005
LRRN2	2.899
C3orf25	0.9255
OR5D14	-0.352
OR10AG1	0.313
BET1L	-0.6903
FRY	4.90175
AK3L1	-0.049
CSF3R	0.471666666666667
POLR3K	0.0195
ATG2B	0.305166666666667
EPS8	1.35866666666667
DARS	-1.452375
C10orf56	-0.5355
DAD1	-0.0964166666666667
RIOK1	-0.968
HERC2	0.4685
HSD11B2	0.64
FAM96B	-0.727
MGC13057	-3.756
BSN	4.03575
CAND1	1.0385
HCST	1.1625
ACTR10	0.634333333333333
OR8D4	0.037
NASP	-1.0159
COL9A2	-1.35733333333333
LYZL1	-0.76
GPC5	-3.523
TBL3	-0.635
CENTD2	-0.2015
OR5AP2	-0.353
TLR1	0.486
LMO6	-0.053
ZIC2	0.529625
CPNE5	0.40325
ZMYND15	0.98
FLJ22374	1.75325
CCDC106	-0.20525
PARP16	-0.35025
PDIA3	0.00225
C14orf126	0.109
CECR2	-0.8705
SFRS1	-0.127642857142857
FIGLA	-0.2895
DCP1A	0.363
MGC45800	-2.0632
TEKT1	-0.249666666666667
C10orf67	3.2205
CLN5	-0.514125
NTN2L	-0.045
GLE1L	1.02375
CES2	-0.9415
GNAS	1.55327777777778
DDX53	0.049
TSPAN13	3.2025
MRPL52	0.1442
SPIRE2	-0.284125
TAS2R39	0.5525
SCUBE3	0.21275
UCRC	0.3891
CDKL3	0.5195
KIAA1715	-1.1288
ZNF345	0.71275
RTF1	0.291625
DHRS7	2.1335
RIPK4	-0.490833333333333
EXOSC2	-0.858833333333333
MS4A2	-0.3655
FGF17	0.651
WDR59	-1.19228571428571
EVI2A	-2.745
IL17RC	0.955666666666667
HS3ST1	2.78625
ITGB1BP2	0.118
RBPJ	-0.681333333333333
GIMAP1	2.0995
INE1	-0.587
ALDH18A1	-0.59575
TPI1	-0.674
GATA6	0.35
CABP1	0.5955
ZNF484	0.02975
DAPK3	-0.4055
GJB1	-1.53458333333333
PIN1	0.115625
SLC6A15	-4.69916666666667
CNO	-0.70525
RIN2	1.01725
FRRS1	-0.2405
CYorf15B	-3.863125
DMRT3	1.364
ATAD1	-0.730875
OTUD4	-0.349166666666667
ATOH8	-2.387
ZSCAN16	1.45175
ASCC1	-0.33175
OTUD3	0.4395
MGC33212	0.844
YME1L1	0.348625
RP11-218C14.6	0.10225
PCBP4	1.797
TNFRSF10A	-0.97475
CDH10	-0.700666666666667
KL	1.306625
SCP2	0.45325
C9orf119	1.25375
SON	0.953833333333333
MAFK	-0.449
SBNO2	-1.06
SLC6A6	-0.53025
SC4MOL	-2.75125
FAM35B	-0.80075
PPP1R9A	1.474125
PDZRN3	1.106125
CXorf20	0.818
C6orf126	0.644
AVEN	0.9175
FLJ21075	-2.2375
C14orf132	1.887625
PCK2	-0.347625
GUCY2C	1.4255
BARX2	-1.2125
PEX11G	-0.6165
DAO	-1.01133333333333
C10orf49	0.64125
EDNRA	1.95333333333333
PPP2R5A	0.6623
DDX39	0.241
SERF1A	-0.69675
ASCIZ	-0.5354
FNDC8	0.33875
PTMS	0.483375
PHF7	0.3385
PIP4K2B	-0.4715
HHLA2	-0.107666666666667
BDH2	-1.1693
APOBEC2	-1.0695
PENK	-1.3602
SMAD9	1.059
MT3	3.34275
RGL1	-0.309857142857143
ATG10	-0.585375
DLGAP4	1.44683333333333
APPBP2	-0.428857142857143
BACE2	0.638571428571429
LOC339344	-0.9145
ZNF395	-0.496875
HIST1H2BL	0.22525
ZNF467	0.0425
SLC25A21	-0.3345
PALM2	1.2085
NSUN5C	-0.83175
IL5	0.8973
CLSTN2	3.68825
ANXA8L2	-2.9035
PTGES	-0.290375
GDAP1L1	1.41716666666667
OPRK1	3.549
WDR20	0.516583333333333
C12orf4	0.900125
NUP88	0.327
XRCC6BP1	2.1355
FCGBP	-0.117642857142857
LEMD2	0.38175
NOMO1	-0.04875
C10orf79	1.970375
ZNF79	1.8164
OCRL	0.1239
HSPA8	-0.784875
DIDO1	0.604291666666667
PLA2R1	0.9495
COG3	-0.7248
NGDN	0.3895
CBFA2T2	0.66875
PNOC	-4.384
PRRG1	-0.28425
AGGF1	1.07135714285714
DPF2	1.38125
YIPF7	-1.889
TRPV5	0.485333333333333
ZNF322B	1.69775
MED12	-0.684666666666667
CARS	-1.34566666666667
ABCC11	2.57983333333333
C9orf25	0.6945
MYH1	2.212
FRYL	0.08125
AGTRAP	-0.516
MMP27	0.8625
ZNF432	-0.112428571428571
OR8D1	0.1255
OR13D1	1.361
VWA1	0.47375
STON1	-0.16525
IL5RA	0.247
PERP	0.6336
C10orf107	2.678
TNFSF12	1.22625
FN1	-0.772708333333333
MTR	-0.436833333333333
PHLPPL	0.1305
ZNF425	0.41075
DHFR	0.390722222222222
PPP1R12A	-0.534125
RSPO2	-2.850125
ZNF7	0.7125
ZNF583	0.49125
TPMT	-1.5015
GPR132	-0.41275
OR2T12	-1.32325
SERTAD2	0.4611
ATP1A1	0.0784
FRMPD3	1.1835
ZNF672	0.648
PLXNB3	0.600375
EML5	1.0905
FAIM3	-0.1145
UBQLN2	0.29
SORCS2	1.25975
PRIM2	-1.9965
ACVR2A	-0.087
YWHAZ	-0.494333333333333
PGM2L1	1.93675
GNAO1	1.55321428571429
RPL10	-0.763
RPS6KA6	1.482
PFKL	-1.347
SH3D19	-0.722
AURKB	-1.773
ZC3H6	0.792625
DISC1	-0.671166666666667
FLJ39660	-2.032
TMEM25	1.83625
OSBPL10	0.782
CLTCL1	-0.8875
ALG6	0.55225
CATSPER4	-0.6025
LRTM1	0.1425
RRAD	-0.248166666666667
TIPIN	-1.3955
CARD14	-0.546375
RBM9	-0.1355
RASSF4	-0.0515
SLC25A18	1.22533333333333
C6orf58	-0.265833333333333
IGHD	0.1805
PLA2G6	-0.5135
TPT1	-0.30475
SEC63	0.0831
CCDC113	-0.0831
TDRD10	-0.127625
KIAA1666	0.59175
TOR1AIP1	0.144083333333333
SYTL4	2.252
SPRR2F	-0.661
CEBPD	2.085
SNTG2	-3.77675
C20orf77	0.145
TAS2R49	0.731
C6orf173	0.388666666666667
SVEP1	-0.509125
PXN	-0.849428571428571
VIL2	0.429416666666667
C5orf21	2.25525
DIXDC1	-0.311
GANAB	-0.471666666666667
PDSS1	-0.429
NGFR	0.864375
ATP8B4	0.08175
BMP8A	1.2585
CCDC132	1.575
GNRH1	-0.35125
OR10T2	-1.1355
PDGFD	1.2785
OR6W1P	0.1205
HARS	-0.00566666666666666
KRT77	-0.311
AQP8	-0.2735
ITGB1	0.1315
ZNF254	-0.174
PAX1	0.3466
PSMC4	-0.7789
ANKRD22	0.9425
PSMD8	-0.792166666666667
HTR1E	-0.719
SOX10	-2.8294
OR5B2	1.09
RABGEF1	-0.284071428571429
MAP1LC3B	-0.16775
CYB5R4	1.08325
AGXT2L1	-2.976
FLJ41603	2.66866666666667
TRAPPC2	0.5575
FNTB	-0.3065
FLJ14107	-1.10633333333333
AURKAIP1	-0.116
DSE	0.151
NFKBIZ	-0.552
OSBPL3	0.277333333333333
LOC130576	-1.2695
SLC39A9	-0.413166666666667
LOC137886	0.913666666666667
RHCE	-1.8345
ATG7	0.988166666666667
FAM82A	0.222666666666667
FBN3	-0.1395
MCFD2	-1.43116666666667
CASP14	0.00949999999999998
EPS15	0.865666666666667
SFRS2B	0.375166666666667
C19orf47	-0.5955
PLAC9	-1.1315
GPR23	-2.9355
BTNL3	0.0573333333333333
RGS8	0.2715
GNS	1.0045
ENO2	0.884833333333333
CBX1	1.6069
PEX26	-0.203
LRP5	-1.042
ADAMTSL4	-2.95033333333333
ARR3	0.541166666666667
MAP1A	1.021
CD2	-0.646
NAV2	-0.910125
TMEM69	-1.2585
ATXN7	-0.780333333333333
CHN2	1.1265
ZNF781	-0.685833333333333
HAS2	-4.27083333333333
KIAA0241	-0.8185
BIC	0.046
MOBKL2A	-0.401
CYP2C9	1.2075
CNOT7	-0.428428571428571
SFRS10	0.20925
CST11	0.3205
FLJ37543	0.654
NKAP	-0.2085
RUNX1T1	2.255
EAF1	0.6076
IL4I1	1.638
LRRC61	0.0385
PSIP1	-0.269333333333333
SPRR4	0.256
ZFP90	0.9165
AP2B1	-0.928769230769231
SLC30A7	0.6625
C7orf28A	0.209833333333333
S100B	-2.94166666666667
BMP2	-3.133
ESR1	2.54783333333333
ZFPL1	-0.46525
ARHGAP12	-0.13425
LRRC19	-0.3456
ZNF767	-0.231
NACA	0.1559
OLIG1	0.596125
PRF1	0.123
LST1	1.94083333333333
SPATA9	-0.589666666666667
CNFN	1.512
CDK4	0.6685
TCF15	1.27583333333333
PARC	-1.19025
PPM2C	2.24825
LOC283345	-0.4805
FAM107B	-0.29625
DMXL1	-0.124125
RBM3	-0.128875
HTR5A	-0.943833333333333
SCFD1	0.287166666666667
EPHB3	2.27075
ROPN1L	2.45916666666667
RAMP3	-1.7275
TSPYL5	1.71927272727273
GAP43	-1.9035
PAPD4	-0.70475
PDE3A	-3.01175
TNFRSF10C	0.62075
JMJD5	-0.244666666666667
RASGEF1A	2.2633
C16orf65	1.0502
HIPK3	-0.0565
XYLT2	1.307
XPOT	0.345
GAL3ST1	-1.3715
DHCR7	-0.8205
AMIGO3	0.679166666666667
FGFR4	-2.63683333333333
CRAT	-1.1725
PPP1R14D	-0.23
TRIM14	-0.1896
TMPRSS11D	0.02
SLC7A11	-2.71516666666667
OR10H2	0.1285
PPM1E	1.4972
DOCK4	0.73
FAM127A	0.056625
ENOPH1	0.47525
SLC5A3	-0.5242
ZNF530	0.5706
NTS	-6.3755
FRMD4A	-0.58925
BCL11B	-2.71166666666667
PRM1	-0.2
UQCC	-1.2196
S100A16	-0.791833333333333
PLS3	-1.00375
WWOX	-0.00771428571428574
CCDC23	0.47475
GTSE1	-0.6315
GP2	1.618
FLJ32549	0.725375
CHIT1	1.8785
KLF9	-0.312625
RPS24	-0.4768
MIA	-4.63075
FIGN	-2.15325
PYROXD1	0.644625
PCSK2	-0.38825
MRPL9	0.3075
RPL24	-0.138375
C12orf32	0.108875
HIST1H2BE	0.259
RGS18	0.873
LFNG	2.730625
RAB4B	-0.8258
FBXO25	0.401166666666667
TSPAN31	0.241
ARL8A	-0.179642857142857
C10orf83	0.4077
OR51B6	0.4
CNKSR2	0.07325
C1orf156	0.50375
IBSP	1.1175
GFRA2	-0.0208
ALKBH7	0.0625
NEK10	-0.0285
VN1R3	0.048
LOC91948	0.7105
CPZ	-1.62425
IHPK3	1.906
COL8A1	1.06
RBPJL	0.2355
OR10A4	-0.2875
CASP8AP2	0.286625
MMP12	3.00266666666667
OR8B12	-0.57
CDCA5	-0.1695
LIX1L	-1.1175
PEX11B	1.031
GABRA1	5.24183333333333
