Hybridization REF	TCGA-BH-A0HO-01A-11R-A034-07
CCDC96	2.0144
HEATR6	-1.60816666666667
GNG7	-0.205583333333333
RUNX2	1.5901875
SOX1	-0.998166666666667
FCRL5	-0.1266
ZNF99	-0.108625
FAM9A	0.83
SNX22	0.855166666666667
MBNL3	-2.22166666666667
ODC1	-1.7449
ADORA2B	-2.92316666666667
NR2F6	0.13875
ZFYVE16	0.346277777777778
SYNJ2BP	0.5715
POLE	-1.43325
E2F2	-1.03775
THRA	0.4775
PTGES2	-0.746666666666667
HIP1R	1.00233333333333
TMUB1	-0.463666666666667
ENO3	-1.84325
RSPH10B	-0.3255
CXorf39	1.023
IRGC	0.15
GPR109B	-0.15325
FLJ13305	-1.813
LCE3A	0.056
TNFRSF18	0.297
DET1	0.475
TRPM3	-0.334583333333333
C16orf79	-1.31
FECH	0.3855
RAP2A	0.477833333333333
CRIP1	2.77533333333333
AZIN1	-0.134
SLC7A7	4.32375
IL10RA	1.0762
TMEM64	-0.05
CDC42EP4	0.2481
C16orf58	0.0503
ARG2	-0.8965
POU5F1P4	-5.18375
FAM62B	-0.427125
DNAH8	-2.3296
ASH2L	-0.136875
TSLP	-3.786
CNTNAP5	-0.6334
TMEM16C	-0.36575
IFNA14	0.65
SLC1A3	1.362
CABYR	1.116
BCL7B	-0.1346
NUDT13	-0.4735
C13orf28	-0.3305
C1orf53	1.0795
ARL6IP4	0.2235
RPL35A	-0.258
EMR3	0.985
RAB40C	-0.0236666666666667
SLC41A1	-1.24633333333333
LRCH1	-0.41075
LY6G5B	-1.3465
FAM124A	0.0739285714285714
MGC10981	-3.71366666666667
CLIP3	-0.2662
MAP4K2	-0.145833333333333
CHIC1	0.47675
SULF1	3.068
C20orf30	0.121142857142857
PRDM5	-1.303125
ELOVL1	-0.00775000000000001
C11orf48	-0.44075
SLC39A10	-0.1245
KCNV1	-0.35475
ACP1	-0.825166666666667
ZMYM2	-1.0625
B3GNT6	0.0218333333333333
C9orf69	-0.45575
C2orf15	1.8415
C20orf166	0.758
HSP90AA6P	-1.537
EDG7	2.8175
NEURL	1.964125
LPL	2.32516666666667
CLEC2D	-0.449571428571429
GRRP1	2.30183333333333
CD8B	-3.519
HIST1H3D	-0.886166666666667
SLC6A12	1.4765
FAM27L	0.198
CD84	2.1781
RASA1	-0.377
PHKG1	-0.8595
MAGEA11	-1.84
IMPA1	-0.6522
NPM3	-0.7365
RARRES1	1.77075
SH3BP1	0.78925
B3GNTL1	-0.0235
ARPC5L	-0.3275
KLHL26	0.1395
SIM2	-2.702375
GJC1	0.823
C20orf194	-0.45
EXO1	-2.9755
SLC2A2	-2.73016666666667
LOC285074	-0.5425
LRG1	-1.26975
KIRREL	-0.4835
PIK3R1	1.10721428571429
C4orf34	1.8625
MAF	-0.754333333333333
ADCY4	3.57166666666667
ZMIZ2	0.3913
SLC46A3	1.086
STAMBP	-0.5215
CCDC16	0.2875
MS4A12	-0.105
TCF20	0.54125
LRRC46	2.257
C20orf152	0.4585
MRPS6	-1.0915
ABCB11	0.593
KCNC2	6.55066666666667
CDH19	-2.01
C9orf123	0.250166666666667
SSH3	0.950375
LDLRAD1	1.5715
CCBE1	-0.17325
ZNF135	-0.97325
TAAR1	-0.439
WFDC12	0.538
CCDC42	-0.1445
FLJ12529	-1.119
PER1	-0.469333333333333
TIMM50	-0.523333333333333
SMARCAD1	-0.601666666666667
FAM26C	0.186
TP53TG3	0.126
SH3RF1	2.4254
LMCD1	1.835
GPR63	-0.4625
FLJ21986	-1.991375
AIFM3	-0.00200000000000003
MICAL1	0.252333333333333
BLZF1	1.34116666666667
IQCA	2.27833333333333
PCDHGC3	-0.127
SAC	-0.78375
BCL6B	2.24166666666667
DDO	1.9625
MARCO	1.635
DCHS1	0.341666666666667
C1orf170	-0.427833333333333
CD200R1	0.710666666666667
C22orf15	-0.033
SEPT11	0.691
ADNP	-0.6305
UST	3.4559
C13orf34	-1.461
RFFL	1.27785714285714
APBA3	0.2785
C2orf60	-0.428
CUTL1	-0.6787
PMS1	-1.22875
ZNF689	1.559
EIF3E	-0.9055
IL9	-0.395
RPL31	-0.353875
LY9	0.436166666666667
ATP2B3	0.01125
KDELR2	0.682166666666666
TFCP2	0.307
NLRP12	-0.012375
FLJ45422	-0.80775
TLE4	-0.9224
ZNF570	-0.2865
FLJ43806	-0.155
TLK2	-0.75825
CIR	0.72775
MARS2	0.428
COL24A1	0.5635
SDF2L1	1.283
HIBADH	-0.0698333333333333
IGFBP3	-3.46385714285714
C12orf23	1.341625
PSPC1	-0.6005
C20orf43	-0.73575
TRAV20	0.723
ARHGAP24	0.3475
KIAA1975	-2.1905
C1QA	3.9266
DNTT	-5.1265
C10orf6	0.523583333333333
C11orf41	-0.476375
HNRPF	0.462875
COL11A1	5.84533333333333
UBAP2	-0.789333333333333
CDKN2AIPNL	-1.4365
C20orf174	2.78125
SPRED2	0.07925
PLA2G12A	0.741333333333333
ICEBERG	-2.1468
SCN10A	0.138
C11orf65	0.79475
GBP5	4.37075
PITPNC1	-2.2085
POU3F3	0.7915
NCOA7	-1.405625
LIN7C	0.3697
LOC348840	-0.7335
NKX2-2	-3.85475
ANKRD13D	0.08875
LOC123688	0.6335
FUT2	0.143333333333333
TAAR8	0.5645
FZD4	1.59033333333333
PNMA3	-1.3835
OR4L1	0.822
WIT1	-2.7605
EXOC3L	1.61125
ATPBD4	0.2494
KRBA1	-0.92775
UBXD6	0.6915
HOXB7	-1.10978571428571
C7orf23	-0.129
UNQ338	-0.5095
STAB2	0.78125
CDC20B	0.29675
IRF9	2.59125
CENTG1	0.43
TNPO2	-1.29925
MCPH1	0.155375
BMS1P5	-2.22
SLC26A7	0.598
HIST1H3J	0.6615
C9orf3	-0.919
LBH	1.291375
MYO1D	1.273875
PTDSS2	0.018
NFU1	1.26225
DEPDC4	-1.59425
WNT7B	-0.9735
GLP2R	-0.742833333333333
SETD4	-0.8642
DYNLT3	0.1084
FKBP11	1.78
SESTD1	0.368333333333333
FLII	0.53125
RPS16	0.0347
CHPF	0.124166666666667
CSNK2A1	-0.709166666666667
SUMO1P1	0.1305
FKBP6	-0.183
ZNF214	1.4115
TWIST1	-0.373
DDX56	-0.801833333333333
TRAM1L1	2.4931
EPO	-3.28633333333333
MRPS18B	0.121
ZNF682	-1.24283333333333
RPL14	0.1085
MAFF	-0.57875
LOC51136	-0.364625
LY96	0.18625
DDX20	-0.23225
ABTB1	0.365333333333333
ARL5A	0.376
CCT6A	-1.344
HEPACAM	-0.863833333333333
EHHADH	-0.605333333333333
RBAK	-0.3095
CGB1	0.1355
ITGB5	0.9164
YIPF3	0.331
FKBP2	1.739
NR1D1	-0.9226
TMEM110	1.4135
NEK2	-1.77
PRAMEF8	-3.204
C20orf52	-0.3745
PCDHGA3	-1.4475
VWA3B	0.95875
NDUFA5	0.2025
THAP9	0.05
FLVCR2	-0.0561666666666667
AP1S1	-1.07275
SMAD6	-1.22675
SAV1	1.092875
SAT1	0.437375
ZNF251	-0.1
ADAMTS7	0.0345
RPP38	0.12825
C1orf211	-2.6515
YPEL2	1.6271
RBMS1	-1.3455
ZNF445	-0.242833333333333
NRXN2	0.2685
PGBD4	-0.57525
UGT2B28	-2.40575
WBSCR16	-0.8962
NLRC3	0.9245
ASTL	0.032
ST6GALNAC1	-3.1375
ZADH2	0.237375
MLLT4	0.301416666666667
ARL6	0.871833333333333
MEF2C	0.9255
CBFA2T3	-0.9405
AFF3	1.91942857142857
COG7	0.502833333333333
MYB	-0.286
PLXNA3	0.6175
XRCC2	-2.57316666666667
MMS19	-0.249
ST8SIA5	-1.087
CHPT1	1.48466666666667
KIAA1712	-0.79325
OR6X1	-0.2575
ACTR3	-0.276875
UGCG	0.691333333333333
OR4P4	0.083
ZAP70	-3.2155
LPP	1.371
ZNF485	0.412
PTPRCAP	-0.363
IL12RB1	0.86925
ATRX	0.4937
CHST8	0.647875
C14orf109	0.731
ARV1	1.1765
NMB	-1.17571428571429
COX5A	-0.163333333333333
EIF6	-0.9305
MPPED2	-1.08116666666667
SEMG1	-1.245
CHRDL1	0.4245
TRAF3IP2	1.14225
WNK2	0.4
LILRA4	2.242
LAMA2	3.30225
PXT1	-1.0055
RLBP1	-3.12575
CD300C	1.6915
SLTM	-0.218875
FLJ10404	-0.9229375
APOBEC3D	-2.2895
RENBP	0.428333333333333
ATXN7L1	0.75
NID1	-0.558
TUBGCP3	-0.969375
ITIH5	0.845777777777778
CCDC110	3.508
C8A	-2.74375
MGC87042	2.43675
HOXC13	-3.56875
TFDP2	-1.2425
HCP5	1.610125
POLI	1.14725
UCN	-0.647666666666667
ZNF764	0.281833333333333
C8orf45	0.95125
FHL3	-1.03075
SPATA5L1	-0.37025
MMRN2	2.84516666666667
NDST1	0.995
COL20A1	-0.1945
ZNF248	-1.36066666666667
PELP1	-0.125833333333333
MBL2	-2.6315
RNF41	0.08975
C5orf24	0.17575
THOC5	0.01125
SERINC3	0.522583333333333
RP11-151A6.2	0.31125
CDCP2	-0.18
HIST1H2AA	0.6915
C11orf75	-0.1835
FKBP7	1.00075
DDOST	-0.254
GPNMB	0.115333333333333
TTF2	-1.44
KCNT1	0.0296666666666667
SLC39A14	-0.208625
NGRN	-0.176
GPR137B	1.09975
MECP2	-0.215875
PSMA1	-0.3585
C16orf73	-5.45925
TMEM60	0.232
CSN3	0.9335
NOS1	0.4025
RAB7L1	-1.014
YBX2	-1.2805
KIAA1166	-0.610875
FUBP3	0.390833333333333
ABCG1	1.44
ACACA	0.351833333333333
ARL11	0.8793
ATOH1	0.3605
ODF1	-0.109666666666667
CREB3L3	-1.81316666666667
TMEM127	1.22314285714286
DSCAML1	-1.04525
PLN	2.87216666666667
LYPLA1	0.95575
PRDM9	-1.8865
SASP	0.233
PLUNC	0.326333333333333
INTU	0.37
HISPPD1	-0.4515
LNPEP	0.458833333333333
YARS2	-0.810833333333333
APCDD1L	-1.924
ZCCHC4	-0.241
FBXO22	-0.130833333333333
TTLL13	-0.943
ZNF669	-0.639833333333333
PTGDR	1.6435
DDX27	-0.31975
KIAA0409	0.0738333333333333
GJB6	-0.0865
ASB8	0.569
PLP2	0.197166666666667
MEPE	1.5965
OR10J5	0.4785
KRT222P	4.09675
COQ7	-0.192333333333333
C1orf101	1.43125
RERG	2.8788
CHMP5	1.107125
THAP11	-0.590375
ZNF43	0.000666666666666667
ZRANB3	-0.884
KRT13	-1.22075
MRPL19	-0.19
RBBP9	-0.14475
SPATA17	1.1685
BXDC5	1.0395
PAFAH1B1	-0.248416666666667
MAGEE1	0.4495
OSTF1	0.6595
KIAA0323	0.0171666666666667
TXNDC13	0.614333333333333
CNTN4	6.570625
LCE1B	0.404
UNQ501	1.4435
ZNF154	0.334
C3orf64	0.141
SYT5	-0.0415
PON1	2.31166666666667
FLJ10357	-0.46625
ATP4A	-0.941
GNPDA1	-1.255
MGAT1	0.666833333333333
C14orf121	0.047
SLC35B2	-0.1765
MIER3	0.993666666666667
CHEK1	-3.50775
ZNF8	-0.142333333333333
TXNDC1	-0.0178333333333333
CKB	-1.5509
RTN3	0.446785714285714
FZD2	-1.65766666666667
PART1	3.97
PSMB6	0.0615
PCDHB8	-1.288
PHC3	0.4777
PPP1R8	0.0933333333333333
NOVA2	1.75083333333333
TNFRSF11B	-5.08625
GOLPH3	0.8005
UBLCP1	-0.6205
SUHW3	-0.54925
TTLL1	1.51875
OPN4	0.698
OR13G1	-0.117
ZPBP2	-0.0576666666666667
HSD17B11	-1.343
C9orf50	-0.199
DHDDS	0.0224285714285714
CTSW	1.1096
NEFM	-3.01633333333333
MRPL28	-0.80825
SYN1	0.7815
PIGV	0.904166666666667
ZIM2	-0.7815
APBB1	-0.735
SND1	-0.25875
C1orf123	0.288
CHD3	-0.835
BHLHB8	0.571
RNASE2	0.899
BCAP31	0.024
SLC25A44	0.562
CHD6	-0.4825
PIB5PA	1.878
SELS	0.063125
LOC541471	0.54925
FAT2	-0.6
ZNF81	-0.1495
OR4C16	-0.0375
FLJ10081	-0.3366
LRRC4	1.1365
CS	0.0646666666666667
N4BP2	-1.024875
IGFBP7	1.43175
ZNF318	-0.137
NDNL2	1.277125
ZNF609	0.208625
SIRT4	0.76775
EXOSC10	-0.60175
ECE2	0.135583333333333
OVGP1	2.28525
GTPBP3	-0.43525
PACS2	0.531
C19orf36	1.28283333333333
ARL4C	-1.634375
ATG4B	-0.725125
UBQLNL	-0.195
RHOXF2B	-3.6595
PLEKHG2	-1.195
GALR1	-1.5115
AQP4	0.4815
HDAC7A	-0.237666666666667
DCUN1D3	0.3575
OR8A1	0.048
CCRN4L	1.824
CBR4	0.0215
KIFC1	-2.28233333333333
SLC7A14	-1.26816666666667
LHX5	-0.2375
TRPC7	0.8055
LPXN	-0.54475
SERPINA1	1.481875
RPS13	-0.1923
BPIL3	-0.1135
PRKAA1	-1.111
FADS2	1.145
ENAH	0.0495000000000001
PRO1768	-0.5605
APBA2BP	0.78275
LIPH	0.9565
C3orf33	-0.398
RCC2	-0.9975
ALDH1A2	-3.0611
RNF103	2.45625
AHCY	-0.477875
ALG12	0.5795
CCL17	0.29925
ZNF543	1.1695
ESRRG	2.1617
CNGA1	-1.2825
RDH5	-0.244166666666667
OTX1	-0.6052
PTGFR	-1.80766666666667
CDR2	0.567375
SELE	4.79375
NLGN2	-1.1235
EXOSC9	-1.10875
ZNF566	0.408
KLRC2	-3.4755
GPR12	0.603
KIAA0196	0.17775
PDRG1	-1.19375
SSR3	0.514071428571429
MSI1	-0.432
CST9	1.4075
CC2D1A	-0.186375
PLAGL1	-0.779444444444444
ZNF778	-0.938
RNF2	1.26275
KLF6	-0.312166666666667
THBD	2.66266666666667
tcag7.1314	1.8345
NR5A1	-0.0296666666666666
ABCD2	0.5165
DNAJC7	-0.72575
CLEC4C	0.7685
TM2D3	1.111125
CCDC4	-0.994
PLAC2	-3.33325
DCD	0.1315
FAAH	2.130125
POLA1	-1.09783333333333
TM7SF2	-0.594125
FLJ39822	-0.0758333333333333
FLOT2	-0.3075
MAP4K1	-0.691833333333333
SRP68	0.07325
C21orf74	0.519
ARPC5	0.31925
LOC126075	1.885
HECW2	0.87475
ZDHHC4	-0.221
ANKRD42	2.0745
PDE9A	-1.42533333333333
ABCA8	1.0885
NDUFS2	0.40325
UBR5	-0.699875
BTBD16	-2.45975
LOC554174	0.4755
ZNF20	0.873
KIAA1843	0.795
WDR17	0.888375
C15orf33	0.9575
RNF113A	-0.15325
CAMKK1	-0.9234
CLCN2	0.1675
ANXA6	0.1605
LOC340069	0.308
EMID1	-0.742875
DPM3	0.528583333333333
ELA1	-0.265
SLC25A13	-1.3823
KRT24	0.41575
SMPD1	0.53
TH	0.153375
COL6A2	0.0446428571428572
ANKS1B	1.01725
GPR126	-2.3985
ZC3H12A	-0.0495
TMEM47	4.922
C2orf51	-0.566666666666667
C1orf88	3.81233333333333
HSF2BP	0.534
AKAP10	0.4735
RPAP3	-0.316
KLHDC8B	0.019375
STOM	1.5644
MUPCDH	0.300375
C10orf72	-1.1135
PLEKHA3	1.45241666666667
TCP11L1	0.155
CWF19L1	-0.483125
SPEF1	1.97453846153846
YSK4	0.525666666666667
ELN	1.1289
SAMD8	1.176
MPI	-0.696166666666667
MEPCE	-0.1158
ABCC3	-1.13325
NANOGP1	-3.202
KCNK17	1.45875
HLA-DMB	4.77866666666667
RRAGA	0.83575
ANGEL1	0.06825
RBM32B	-0.1525
CPN1	-3.1935
MGC52282	-0.0722
HLA-A	2.14366666666667
OR9G4	0.405
EDNRB	-1.55625
SCD	0.234357142857143
C14orf80	-0.943666666666667
BAGE2	-1.013
RABL4	0.968333333333333
RCVRN	1.229
SHANK1	0.3135
NLRP7	-3.5965
CD226	0.91875
STAT3	0.7675625
SYNJ2	-0.3343
TPCN2	-0.646166666666667
WDR36	-1.05116666666667
MBD4	-0.22225
ROBO1	-1.2497
ST3GAL6	-1.9325
SLAMF8	3.32883333333333
ATN1	0.331666666666667
GPR141	0.85275
KRT36	-0.315
TPH1	1.0055
DDX52	-0.28
ZSCAN29	0.1235
TRPT1	0.135
DPEP3	0.529
DENND4A	-0.32325
TSPAN16	-0.843
PTCHD2	0.6025
LOC145814	-0.60475
CAP1	-0.318666666666667
EIF5A2	-1.6404
NT5DC3	-1.547375
SEPT9	-0.54175
SEZ6L2	-2.606
EGFLAM	4.19225
VPS11	0.319125
NDUFB5	-0.110833333333333
CIDEA	2.86033333333333
IER5L	-0.55075
N6AMT1	1.0575
FAM83C	-0.162
OXR1	0.0201666666666667
IRX1	-0.208
DGKB	-0.451333333333333
GCN5L2	-1.832
MIR16	0.664875
FBXW9	0.4575
WDR4	-1.70916666666667
PDC	-0.8935
VPS33B	-0.54425
HEXB	0.73125
FLJ32214	0.7105
TCEB3	-0.641
CRLF1	-5.39425
ABI3BP	0.43925
C8orf22	-4.11725
PYCR1	-0.25925
KIAA1706	0.37575
CDK5R2	0.79425
WAS	0.5925
C12orf60	0.04675
CCBL2	0.20325
MADD	-0.4175
C5orf34	-2.49375
WDR42A	1.0099
KLF12	-1.450875
HSPA1A	0.87375
ITM2C	-2.54191666666667
DAPK2	2.21233333333333
LOC442590	-0.477
SUMF2	-0.034375
CENPA	-2.70992307692308
TMED5	0.146875
CDH6	-0.7888
BRP44	0.803625
THG1L	0.16975
GABRA2	0.25525
C14orf166	-0.00149999999999999
MYL1	-2.05133333333333
TNFSF18	-0.288
PAP2D	-1.495
PPIB	0.037
KLHL4	-0.440875
SFN	-0.6115
CCDC127	0.804
FRAP1	-0.6725
GOLGA5	1.2475
SDCCAG1	-0.06275
MGC21675	-0.00866666666666667
C10orf95	0.4575
KIAA1345	-0.386
C1orf163	-0.856
LACE1	0.208666666666667
OR10K2	-0.377
CENPN	-2.71716
TMED2	1.36875
UGT1A6	-0.3105
ANG	0.65275
U2AF1	-1.20533333333333
CASC2	0.6705
NMT2	-1.30766666666667
OSGEPL1	0.775
DFNB31	-0.452
SLC6A20	2.338375
DKC1	-1.41325
FXYD4	-0.522
WDR64	-0.60225
MGC5590	0.652
CREBZF	-0.368333333333333
DAZ1	-0.1835
PRPSAP1	-0.598
GCHFR	-0.13775
TTC7A	-0.614625
LOC196993	1.4795
UBD	2.594
S100A1	-0.517
RPL6	0.578666666666667
DNAJB6	0.4378
NAGS	0.5501
C2orf58	-0.01
KERA	0.982666666666666
MT1X	-1.301
UBE2B	1.2501
KEAP1	0.4
MST1	-3.164375
OMA1	0.944
ABLIM2	1.07025
BCL2L13	0.04425
JAZF1	0.649
TMEM63B	0.7435
S100A8	-0.7129
ARFIP2	1.06475
UROS	0.6975
KHDRBS2	-0.7375
POLQ	-3.2
SOAT1	-0.99875
SPAG4	-1.20025
MRPS30	1.2605
LOC494141	-0.483
OR2T11	1.2535
ORAOV1	-0.7572
ZNF184	-0.1425
TCEB3B	0.0166666666666667
ADAM21	1.871
GDPD1	1.436
SPINLW1	0.025
PRR14	-0.272333333333333
KCTD9	0.0186
NUDT3	0.894
KIAA1822	0.6626
HIST1H4K	1.675
DFNA5	-1.54175
GABPA	-0.06575
C14orf44	0.4555
POLB	1.140875
PTAR1	0.7205
SEC31A	0.3797
TRIM58	0.7635
TAS2R14	-0.6025
VPS8	-0.010375
H1F0	1.6195
PRKCB1	-2.57916666666667
UGT2A1	0.8405
TOR1B	-0.0815
LSS	-1.19008333333333
C2orf19	0.624
HNRNPC	0.134285714285714
TMEM100	-2.04
LOC116349	-0.3685
OR51M1	0.227
CCDC142	-1.2685
ISG15	3.406
ZCCHC14	-0.57675
CREBL2	2.10125
TGDS	-1.62975
DC2	-0.14675
CACNA2D3	3.03292857142857
ZNF429	-0.64125
LYPD6	1.0855
SUCLG1	-0.386666666666667
OR51I1	-0.8115
MAGEH1	1.7155
PRPF40A	-0.449
SMR3A	0.49
SPINK2	-1.228
THAP2	0.987625
NPY5R	2.231875
IRF4	-2.823
SPESP1	2.781
OR10S1	-0.063
DTD1	-1.308
TUBE1	-0.584
DDX19A	-1.0445
PDPN	-1.849625
TMEM34	0.340416666666667
MGAM	2.4285
COL3A1	5.63383333333333
GFM2	-0.282
OR5A2	-0.578
PSG9	-0.927
ARHGEF11	0.167666666666667
IVNS1ABP	-0.76425
SIGIRR	1.1115
DUSP19	-0.375125
DNAJC14	0.0499
ACSS1	0.41
IL1RAPL2	0.1455
C4orf30	-1.95125
SEPT4	2.08175
LANCL3	-2.01325
SPAG17	2.0425
PRDX3	0.539125
HNF1A	-1.32325
P4HA2	-0.3565
RFWD3	-1.45766666666667
MOV10	-0.32
DNAJA5	0.527571428571429
LOC729440	0.286
LOC200383	0.199
SMC2	-2.994
MIXL1	-1.584
TMEM9	0.89075
FAM86A	1.3595
ZNF174	0.121
MYH14	-1.354
CCR8	0.00799999999999999
VPS37C	1.29633333333333
GPATCH1	-0.521333333333333
B3GNT8	2.826
TBX4	-0.73475
CNR2	0.367166666666667
PCDH1	0.93825
C5orf29	6.285625
OCIAD2	0.97125
PLCG2	0.8165
KIAA0247	2.003875
HRH3	0.0296666666666667
CAPN13	4.88875
CCR1	0.3972
MGC15523	0.0666666666666667
UVRAG	0.337833333333333
DNAJA2	-0.343666666666667
ITGA2B	-0.979
CLDN5	3.408875
PTPRN2	-0.1965
ZNF512	-0.0945
PSAP	1.38828571428571
CCDC140	-0.271
LRRC55	0.214
CYP26C1	-0.419
C8orf47	-0.8425
LYN	0.3655
DUSP6	0.1945
TGFB3	3.6608
ELK1	-0.7267
PCDH11Y	-0.292166666666667
HGD	-2.67325
C17orf58	0.1455
MYO3A	0.384
SERPINE2	-5.09616666666667
AARSD1	-1.380125
C14orf73	-1.73925
ADAM33	-0.09375
ZNF491	-0.177
MAPK6	-0.918833333333333
TCN1	4.71133333333333
SLC24A6	0.9095
UBE2R2	-0.326
H1FNT	0.73175
TATDN2	0.209833333333333
LILRB1	2.2275
P2RY5	1.394
NUCB2	3.212
C2orf37	1.124
SNX27	0.488833333333333
MTA3	0.63125
FOXO4	-0.00137499999999999
ID4	-0.106333333333333
SOX5	-2.75733333333333
PXMP3	0.417625
OR52M1	0.2825
SFT2D3	0.101875
INA	-2.6645
MCOLN1	0.772
NFIX	1.4096
CLEC14A	5.72116666666667
HIBCH	0.335666666666667
PLA2G5	0.73075
TIMM10	-0.431333333333333
MED17	-0.1063
COL4A4	-0.5545
TPP1	0.623
GJA3	-1.19183333333333
TMPRSS5	-1.4405
AADACL3	0.55
DNMBP	0.013
ENPP5	5.44183333333333
NQO1	-1.7894
ZSCAN2	-0.39675
SEC24C	-0.263333333333333
GTF2A1L	-0.479
AXIN2	-0.4096
FAM33A	-1.17625
C16orf13	0.334125
SPNS2	0.72725
TAF1	-0.8595
AP1G2	0.238333333333333
RBM42	-0.6435
HCN2	0.0158333333333334
EFHB	1.19183333333333
RUSC1	0.1415
GRIK5	0.702
USP21	-0.25
ATAD3C	1.0575
ORMDL2	0.792625
PRSS7	-2.64
PSAT1	-5.78625
FLJ13195	-0.452666666666667
TBC1D1	-0.161833333333333
IFNG	1.552
OTOS	0.1755
ZNF773	-0.344666666666667
EMD	-1.056
RETN	-0.41725
CCL8	5.1155
APH1A	-0.831625
COX18	0.45925
GTF2IRD2	1.02775
CCDC82	-1.83508333333333
PAFAH2	0.7041
NPEPL1	-0.9031
RP11-114G1.1	0.6105
TP53INP1	1.321625
ZNF300	-2.79616666666667
FOXL2	-3.793
LARP2	1.15283333333333
LATS1	-0.151
HTR6	0.3865
SPOCK2	0.126666666666667
RNF144B	2.221
HTATIP2	0.2485
MGC10334	-0.104916666666667
CENTA2	3.47416666666667
FGF2	-2.5315
FXYD7	0.44625
PHYHIPL	-1.824375
GPR34	6.793
DDX6	-0.351666666666667
OR10W1	2.471
LHFPL1	-1.333
ZNF313	-0.670214285714286
VPS28	0.58325
AP3M1	-0.2585
AKR1CL2	0.00824999999999999
TRAF4	-0.80575
OR2B11	0.4925
C19orf12	-0.341333333333333
AKAP9	0.279833333333333
C1orf62	0.443
SLC20A1	-0.8219
FAM112A	0.55
LDB2	1.36375
MRPS23	-0.655
KLK5	-0.116875
SPTB	-0.709666666666667
EFEMP2	-0.346
EFNB2	0.338125
PCM1	0.822428571428571
NMNAT3	0.2845
TSG101	1.05316666666667
C8orf40	0.775333333333333
NOB1	-1.38925
ABHD3	0.1805
GTF3C4	-0.68475
PIGN	1.42283333333333
GALNTL1	-0.678
AEBP1	0.7965
OR9Q1	0.4555
ANKRD2	0.190375
CCL28	-3.10725
TRIM38	0.651833333333333
TMCC1	0.368083333333333
SMG5	-0.18525
LRRC7	-1.2495
NCAPD2	-2.18883333333333
C6orf153	-0.51975
C1orf74	-0.22
OTUD6A	-0.1105
DCP2	-1.032
TMEM24	0.6625
RPL18	0.1065
TMEM177	0.03375
LRRC37A3	-0.532
C1D	-0.866333333333333
LDHC	2.31725
UBE4B	-0.0168333333333333
NIT1	0.8135
BTN3A3	1.3925
RASD1	1.970375
COMMD3	0.19625
SHFM1	-0.333
BIRC8	0.75875
DUT	-1.08825
C12orf51	-0.111
LRRC59	-0.274333333333333
LY6H	0.113
WDR22	0.3505
EDEM1	0.625571428571429
ADH1A	3.623
PANX2	-0.2586
CYP11B1	0.603
CDC73	0.16075
GPR172A	-0.7085
GSTM3	1.43469230769231
KCNA5	-0.20825
SERAC1	0.471166666666667
NFATC2	0.222
ANAPC5	0.2353
C15orf24	1.2675
NFATC2IP	-0.917666666666667
TNRC6C	0.0436666666666666
MGC102966	-2.254375
FGD5	1.387
MED9	-0.31275
RAB13	0.619833333333333
C15orf49	0.013
CRYGS	-1.2903
C12orf53	-0.9119
LOC283693	-0.727
COX6B2	-0.4905
PHF14	-0.899875
FAM3A	-0.754375
RPL13	-0.8991
PRDX2	0.6389
FLJ34047	-2.0855
PRMT3	-0.1865
KCTD19	-2.7265
TRIM10	-0.946833333333333
MGC26597	0.1445
GCNT4	0.2305
GPRASP1	-0.37175
CDKN1C	-1.53766666666667
RHBDL2	0.7078
HSPH1	0.2995
AQP1	2.91975
COL17A1	-0.2922
GFAP	0.548
CDC16	-0.24475
KIAA1614	0.045
C6orf118	-0.147833333333333
ZSWIM5	-2.818
FAM83F	4.298
LYNX1	0.21825
SYNPR	-0.18925
XG	2.45616666666667
PRSS16	1.570125
KIF13B	2.16014285714286
PCDH9	-1.284
HIST1H2AH	0.629833333333333
RBM18	-0.44
ZNF626	1.06425
HEXIM2	0.896833333333333
ITFG1	0.5585
TUBG2	-0.573
SFRS7	-0.33425
C9orf14	0.5565
EXTL1	-1.99325
GBP3	2.97683333333333
WDR5	-1.37175
RARG	-0.0413333333333333
MYO7A	-0.111
CECR6	1.3595
C13orf3	-2.19175
SFRS18	-1.734
ACVR1B	0.480166666666667
PSMD1	-0.6707
C7orf31	-1.4082
ILVBL	-1.39625
IFNGR1	1.44225
RNF186	0.151
NOL9	-0.7175
MAGEL2	-0.44425
SLC29A2	-0.17725
NHSL1	-1.3455
RBMX	-0.843
PSORS1C2	0.458
RAD51L3	0.0413333333333333
LCN6	1.2465
ORAI2	-0.103
BRUNOL6	-0.0651
OR4K5	0.207
CDC123	-0.499625
MSLN	-2.80166666666667
WWTR1	-0.983166666666667
ZNF700	-1.23183333333333
COBL	0.654
PPP1R16B	-0.004875
GAS7	-0.4167
MDN1	-1.13875
HAAO	0.1015
C9orf68	2.36
TNFAIP2	0.674
FOXN1	0.2335
hCG_2033311	0.813666666666667
ATP6V0D2	2.4726
RPL41	1.17775
SLC38A1	0.29275
ARHGAP6	-0.636416666666667
ADAD2	-0.0285
PHF20L1	0.9489375
MCM3AP	0.182333333333333
ST3GAL3	-0.775833333333333
SNX1	1.17533333333333
ELF5	0.10275
PARP3	0.267875
RBM8A	-0.480375
LINGO4	0.56
ITGA9	0.128
ZFR	-0.00525
