Hybridization REF	TCGA-BH-A0DL-01A-11R-A115-07
SMR3A	1.504
SPINK2	-2.29675
THAP2	0.55175
NPY5R	3.3755
IRF4	-0.71125
SPESP1	0.871166666666667
OR10S1	0.7175
DTD1	-0.28175
TUBE1	-1.33625
DDX19A	-0.318
PDPN	-0.476625
TMEM34	0.03575
MGAM	0.1635
COL3A1	5.05405555555555
GFM2	-0.7236
OR5A2	0.1875
PSG9	-1.55733333333333
ARHGEF11	0.414833333333333
IVNS1ABP	1.117125
SIGIRR	0.79275
DUSP19	-0.231875
DNAJC14	-0.5202
ACSS1	-0.990625
IL1RAPL2	-0.105
C4orf30	-0.01225
SEPT4	0.643
LANCL3	-0.775
SPAG17	2.52483333333333
PRDX3	-1.124125
HNF1A	-0.82275
P4HA2	-0.512625
RFWD3	0.229166666666667
MOV10	0.79025
DNAJA5	-0.499642857142857
LOC729440	0.433
LOC200383	0.085125
SMC2	-0.856
MIXL1	-1.24633333333333
TMEM9	0.6095
FAM86A	0.222
ZNF174	0.0923
MYH14	-0.26475
CCR8	1.47625
VPS37C	0.083
GPATCH1	0.150833333333333
B3GNT8	2.539
TBX4	-1.1045
CNR2	0.717666666666667
PCDH1	1.82225
C5orf29	3.481625
OCIAD2	1.0115
PLCG2	1.56625
KIAA0247	2.58725
HRH3	-0.2804
CAPN13	3.823625
CCR1	0.9699
MGC15523	-0.390222222222222
UVRAG	-0.1005
DNAJA2	0.338333333333333
ITGA2B	-0.5665
CLDN5	2.863625
PTPRN2	-2.36692857142857
ZNF512	-0.422833333333333
PSAP	0.934714285714286
CCDC140	-1.2605
LRRC55	0.1485
CYP26C1	-0.0835
C8orf47	1.69525
LYN	2.985125
DUSP6	-0.431833333333333
TGFB3	0.579333333333333
ELK1	-1.2889
PCDH11Y	-0.397666666666667
HGD	-3.36375
C17orf58	-1.23425
MYO3A	0.3195
SERPINE2	-4.66216666666667
AARSD1	-0.760625
C14orf73	0.10825
ADAM33	-0.083
ZNF491	-0.294
MAPK6	1.08783333333333
TCN1	5.736
SLC24A6	0.955
UBE2R2	0.17625
H1FNT	0.40175
TATDN2	-0.4385
LILRB1	3.643
P2RY5	1.437
NUCB2	-1.52475
C2orf37	0.37525
SNX27	0.643333333333333
MTA3	-0.258375
FOXO4	0.06425
ID4	2.04483333333333
SOX5	-2.60116666666667
PXMP3	0.734
OR52M1	0.203
SFT2D3	0.65175
INA	-2.87683333333333
MCOLN1	1.1335
NFIX	0.655
CLEC14A	4.7695
HIBCH	-0.824666666666667
PLA2G5	-0.10625
TIMM10	0.0365
MED17	-0.0686
COL4A4	0.324
TPP1	-0.0328333333333333
GJA3	-0.3995
TMPRSS5	-0.935
AADACL3	0.422
DNMBP	-1.277
ENPP5	1.0515
NQO1	-2.0561
ZSCAN2	0.552625
SEC24C	-0.243666666666667
GTF2A1L	-2.4845
AXIN2	-2.2039
FAM33A	-0.965666666666667
C16orf13	0.358375
SPNS2	1.50925
TAF1	0.65725
AP1G2	0.053
RBM42	0.664
HCN2	1.51383333333333
EFHB	0.349166666666667
RUSC1	0.5475
GRIK5	0.2135
USP21	0.5655
ATAD3C	1.274
ORMDL2	1.19575
PRSS7	-4.124
PSAT1	-1.50225
FLJ13195	-2.0055
TBC1D1	0.02
IFNG	5.213
OTOS	0.226166666666667
ZNF773	0.3155
EMD	-1.271
RETN	1.15975
CCL8	4.7395
APH1A	-0.246625
COX18	-0.312875
GTF2IRD2	1.8005
CCDC82	-0.5625
PAFAH2	1.1923
NPEPL1	-0.3855
RP11-114G1.1	0.8105
TP53INP1	0.275
ZNF300	-1.881
FOXL2	-2.4575
LARP2	-0.383583333333333
LATS1	-0.30925
HTR6	-0.1765
SPOCK2	1.977
RNF144B	3.62983333333333
HTATIP2	-0.5625
MGC10334	1.0525
CENTA2	2.84
FGF2	-3.0755
FXYD7	-0.03575
PHYHIPL	-1.411375
GPR34	5.48725
DDX6	0.978666666666667
OR10W1	-0.002
LHFPL1	2.098
ZNF313	-0.328857142857143
VPS28	1.10975
AP3M1	-0.8385
AKR1CL2	-0.8785
TRAF4	-0.456375
OR2B11	0.373
C19orf12	0.377833333333333
AKAP9	-0.00566666666666668
C1orf62	-0.17575
SLC20A1	-2.0806
FAM112A	-0.00575000000000001
LDB2	-0.30075
MRPS23	-1.3035
KLK5	2.32175
SPTB	-0.9081
EFEMP2	-0.84875
EFNB2	2.19725
PCM1	-0.865642857142857
NMNAT3	2.516125
TSG101	-0.5955
C8orf40	1.4465
NOB1	-0.54
ABHD3	-1.44875
GTF3C4	0.1195
PIGN	0.4235
GALNTL1	-2.2725
AEBP1	0.778625
OR9Q1	0.219
ANKRD2	-0.355375
CCL28	-0.18625
TRIM38	1.53666666666667
TMCC1	0.354583333333333
SMG5	1.06
LRRC7	-0.436
NCAPD2	0.0206666666666667
C6orf153	-0.41625
C1orf74	0.685
OTUD6A	0.221
DCP2	-0.4105
TMEM24	-0.02975
RPL18	-0.640666666666667
TMEM177	-0.127
LRRC37A3	-0.25775
C1D	-0.668666666666667
LDHC	-1.96875
UBE4B	0.738833333333333
NIT1	0.940125
BTN3A3	0.305
RASD1	1.73925
COMMD3	-0.4165
SHFM1	0.56775
BIRC8	0.776
DUT	-0.17375
C12orf51	1.227
LRRC59	-0.125833333333333
LY6H	0.2005
WDR22	0.94525
EDEM1	0.358714285714286
ADH1A	1.392
PANX2	0.1446
CYP11B1	0.7645
CDC73	0.47975
GPR172A	0.80375
GSTM3	-2.51830769230769
KCNA5	-0.113875
SERAC1	0.456833333333333
NFATC2	0.5805
ANAPC5	-0.5067
C15orf24	0.43425
NFATC2IP	-0.000250000000000002
TNRC6C	-0.350333333333333
MGC102966	4.241125
FGD5	1.225
MED9	0.1235
RAB13	0.285166666666667
C15orf49	0.1585
CRYGS	-0.0466
C12orf53	-1.1014
LOC283693	-0.077
COX6B2	0.38125
PHF14	-0.217375
FAM3A	0.88525
RPL13	0.109
PRDX2	-0.1158
FLJ34047	-1.63775
PRMT3	-1.039
KCTD19	-1.6705
TRIM10	-0.244833333333333
MGC26597	0.7672
GCNT4	0.31625
GPRASP1	-0.5415
CDKN1C	-1.56916666666667
RHBDL2	3.8955
HSPH1	0.055
AQP1	2.14325
COL17A1	-0.7554
GFAP	0.00749999999999999
CDC16	-0.99
KIAA1614	-0.2525
C6orf118	-0.203833333333333
ZSWIM5	-0.29125
FAM83F	3.98525
LYNX1	1.9560625
SYNPR	-0.90375
XG	3.9405
PRSS16	0.433875
KIF13B	0.271785714285714
PCDH9	-2.966
HIST1H2AH	0.458
RBM18	-0.025
ZNF626	-0.17925
HEXIM2	0.247666666666667
ITFG1	0.2175
TUBG2	-0.705
SFRS7	-0.0684166666666667
C9orf14	0.552
EXTL1	-2.11
GBP3	3.62416666666667
WDR5	-0.327
RARG	1.44566666666667
MYO7A	0.991125
CECR6	0.543
C13orf3	-1.051
SFRS18	-0.25575
ACVR1B	0.994
PSMD1	0.2275
C7orf31	-0.6315
ILVBL	0.12425
IFNGR1	2.64025
RNF186	-0.29925
NOL9	0.46875
MAGEL2	-1.10625
SLC29A2	-0.0495
NHSL1	0.5035
RBMX	-0.5765
PSORS1C2	0.85975
RAD51L3	-0.65525
LCN6	0.6315
ORAI2	-0.877
BRUNOL6	0.8356
OR4K5	-0.1105
CDC123	-0.87425
MSLN	-1.92883333333333
WWTR1	0.543166666666667
ZNF700	-0.4355
COBL	-0.721
PPP1R16B	0.557625
GAS7	-0.4238
MDN1	-0.954
HAAO	0.5845
C9orf68	1.23125
TNFAIP2	3.816875
FOXN1	0.098
hCG_2033311	0.314833333333333
ATP6V0D2	1.1064
RPL41	0.44775
SLC38A1	-0.156875
ARHGAP6	-1.96325
ADAD2	0.5735
PHF20L1	0.6776875
MCM3AP	-0.0296666666666667
ST3GAL3	-0.5585
SNX1	0.753
ELF5	2.29
PARP3	-0.325875
RBM8A	0.460875
LINGO4	0.321
ITGA9	0.270833333333333
ZFR	-0.098
ACSL6	0.287125
FLJ20699	-0.3078
DAOA	-0.04
FABP4	3.78775
KCNB1	-1.47025
CANX	0.1504
SLC25A28	0.857333333333333
ADIPOR2	0.63325
ECHDC2	1.244875
SMA4	2.043
FRZB	2.523375
PABPC1	1.54333333333333
DMRTB1	-0.466625
APOBEC3G	1.343
CATSPER2	0.899
CUEDC1	0.394
STARD9	-1.28425
CLDN8	4.9035
LOC23117	-0.233045454545455
E2F6	0.223388888888889
TMEM126B	-1.38283333333333
DPY19L4	0.607
GIMAP5	3.733
NDUFA9	-0.2505
FAM77C	-2.872
CTPS2	-1.374
LOC51035	0.5535
WDSOF1	-0.175
EGLN3	1.272375
PITX3	1.17383333333333
OR52E8	0.7865
GRM4	0.13
KLK1	-1.9
GPM6B	-1.410375
RRAGD	1.17316666666667
PAGE5	-2.6415
UCHL5	-0.4675
ULK3	-0.2025
AIM2	5.36216666666667
PNO1	-0.761333333333333
OR2F2	0.3585
GNAT2	-0.689
SIX1	1.008
ST13	0.526583333333333
ZBTB44	0.657125
TIMP2	0.02525
ZMAT4	-4.43625
GTF2IRD1	0.181
ZNF19	0.4205
ZNF714	-0.63525
RSC1A1	1.42
C9orf80	-0.1785
PSMA8	1.065
TMEM141	0.39475
COX4I1	-0.118357142857143
CTAGE1	0.127166666666667
DTWD1	-0.887
HSD11B1	3.532
KRT6B	6.505625
ARID4B	0.732375
LHFPL3	0.03075
WWP2	0.3155
ZNF326	0.071
RGPD1	-0.1315
CTSH	1.59533333333333
FASTKD1	-1.05475
PAF1	0.1514
TTC9C	0.21075
IFT57	-0.1009
PRSS36	0.165
IL20RB	4.0895
ZNF592	0.8345
DCTD	-0.8239
CFP	2.22225
MFNG	0.078
JMJD2B	-0.49775
ALDH3B1	-0.037875
THSD4	-1.769
KCNJ5	2.178
LMNA	0.572333333333333
TBCD	-0.843875
ZNF250	0.971833333333333
CASQ2	0.556666666666667
PEG10	-3.92058333333333
PRAME	-2.73106666666667
NP	1.196875
TRIM59	-0.246
ZNF12	0.417125
XTP3TPA	-0.00675
SIGLEC7	0.9506
PANK4	0.228
FAM70A	-2.01933333333333
SNED1	-1.48975
HIP1	-0.0854
RAET1E	2.1835
AMAC1L2	-0.6905
AHNAK2	2.90091666666667
TOE1	-0.3405
RECQL4	-0.10325
SPRYD3	0.7635
DPAGT1	-0.54425
MAGED2	-1.4744
ANKRD55	0.61275
TRPS1	2.17341666666667
DOK7	-2.283
TFPI2	-5.813
GTF2H3	-0.727333333333333
CYP4F11	0.917375
LHX2	-0.869166666666667
ATG16L1	0.172166666666667
ASB12	0.628
C1orf116	3.850375
NF2	-0.04885
POM121	0.0309
PHYHD1	-0.9503
TXNDC17	-0.271333333333333
DKFZp779O175	-0.64475
NUP62	0.0947142857142857
MYO18B	-1.504
PRAMEF1	0.00850000000000001
TCBA1	0.13425
TMEM168	0.755
FJX1	-0.1315
CLCF1	-1.1425
SEPN1	0.231375
IGSF2	1.297
NUDCD1	-0.395
TFF3	-2.31783333333333
NDFIP1	0.187928571428571
CHCHD4	-1.0185
TNR	0.5505
CUTA	-0.637666666666667
USP44	-3.844
DPP10	-0.989666666666667
IWS1	-0.0381666666666667
PCGF1	0.21075
SULT1C4	-0.693
NTF5	3.52125
PTPN13	0.359
SSTR5	0.313
SFRP1	-1.55275
IDH3B	-0.016
SUOX	0.0858333333333334
TMCO5	0.38725
GOLT1B	-0.708
MIB1	-0.638857142857143
PCDHGB1	1.207
SUSD1	-0.6945
ICAM5	-1.24266666666667
PAPOLB	0.02575
URM1	-0.4508
TMEM106B	-0.0726666666666667
LRIG2	0.159
SLC27A5	-1.234
CLIC6	-0.2665
ZNF420	-0.693333333333333
SCN9A	-1.8678
KIAA1909	-0.68325
ELMOD1	-1.8225
PRKAG1	-0.487
FAM64A	-1.25366666666667
EEF1G	-0.0391
SMAD5	0.36875
INCENP	-2.05525
WASF2	-0.3495
GARS	-0.5505
CDK10	-0.3886
HLX	0.351333333333333
MDM4	0.082625
ZNRF1	-0.615142857142857
HHATL	-1.4665
FAM21C	1.1514
HIST2H3C	-0.18525
PFDN2	0.37875
ZNF200	0.15225
NDN	-1.962
HBA2	-2.08366666666667
FBLN5	0.028375
PUM1	0.966428571428572
TNNT1	-2.29116666666667
C19orf59	1.795
HNRPH2	0.604333333333333
RAB7A	0.539166666666667
PMS2	0.12875
BIRC3	1.36383333333333
NRSN2	1.021625
OR52K2	0.581
SPOCK1	-1.41707142857143
H2AFY	1.181
RXRB	-0.54325
ZNF638	0.284666666666667
ANKRD45	-0.3995
ACTN4	0.280666666666667
FXC1	-0.2095
EIF2B5	-0.335
VPS33A	-0.04
PINK1	0.758625
FAM106A	-0.041
SKIP	0.3309375
GAPDHS	-0.32175
MUM1L1	0.80775
PSTPIP1	2.40825
CNTNAP1	-2.1235
CYP26A1	-4.13125
APOL2	1.107
TACC2	0.951125
COX7A2L	-0.343857142857143
HSD17B1	1.4005
ARRB2	0.5615
SLC7A6	0.0293
HSD17B10	-0.88975
RBJ	0.203
NUP155	-1.1025
MRPL10	-0.714666666666667
CYCS	-1.18833333333333
CCDC46	-0.242
TECTA	-0.186
GNAL	-0.03575
LPO	0.1245
PEBP4	-0.18175
DDX11	-1.09425
C18orf12	0.499
TAF9B	-0.681583333333333
IMP4	0.47575
RPA4	0.711833333333333
NDUFS1	-0.2205
UPK1A	-0.977
ARRDC2	0.492833333333333
C18orf20	0.4425
AES	-0.508571428571429
CD2BP2	0.466
C16orf54	0.692
UGT2B17	-2.388
FGFR1	-1.7855
CEACAM6	2.1258
CHRM5	0.252
CERK	-0.400125
AP3S2	0.557214285714286
ANKS4B	-1.50025
CLCNKA	-0.207666666666667
ZNF208	-0.358833333333333
HLA-DRB5	4.8345
CARKL	-0.80825
GOT1	-0.241666666666667
CASP6	0.602
HOXA1	-0.029
RCL1	-0.9955
ZNF181	-0.224666666666667
RAB40B	-0.1025
MRPL38	0.015375
LRRN2	-1.14275
C3orf25	0.208
OR5D14	0.188
OR10AG1	0.395
BET1L	-0.1654
FRY	1.37425
AK3L1	-0.499
CSF3R	1.53283333333333
POLR3K	-0.779
ATG2B	0.357
EPS8	-1.4795
DARS	-0.25525
C10orf56	-0.758333333333333
DAD1	-0.22375
RIOK1	0.197833333333333
HERC2	0.483
HSD11B2	0.887166666666667
FAM96B	-0.43375
MGC13057	-1.93875
BSN	-0.90325
CAND1	-0.1575
HCST	2.951
ACTR10	0.166333333333333
OR8D4	0.277
NASP	-0.0684
COL9A2	0.748166666666667
LYZL1	-0.6595
GPC5	-2.93
TBL3	-0.0136666666666667
CENTD2	-0.1411
OR5AP2	0.14325
TLR1	3.573
LMO6	-0.20475
ZIC2	-0.238
CPNE5	1.2635
ZMYND15	2.37925
FLJ22374	0.96975
CCDC106	-0.1945
PARP16	-0.262
PDIA3	0.88275
C14orf126	-0.33975
CECR2	1.744
SFRS1	-0.4435
FIGLA	0.0005
DCP1A	-0.484666666666667
MGC45800	-2.2273
TEKT1	-0.1295
C10orf67	-2.416
CLN5	-0.501625
NTN2L	0.316
GLE1L	-0.4695
CES2	0.0612
GNAS	-0.761722222222222
DDX53	0.0565
TSPAN13	-0.6045
MRPL52	-0.3472
SPIRE2	0.716125
TAS2R39	-0.0115
SCUBE3	-0.36875
UCRC	0.4982
CDKL3	-0.859
KIAA1715	-0.1451
ZNF345	0.35425
RTF1	-0.03975
DHRS7	-0.60325
RIPK4	0.058
EXOSC2	-1.2505
MS4A2	0.6845
FGF17	-0.02025
WDR59	-0.15525
EVI2A	-0.54125
IL17RC	0.747833333333333
HS3ST1	3.791
ITGB1BP2	-0.725
RBPJ	-0.454333333333333
GIMAP1	3.9455
INE1	-0.193166666666667
ALDH18A1	0.1245
TPI1	0.05675
GATA6	-0.73925
CABP1	-0.796
ZNF484	0.29675
DAPK3	0.391
GJB1	-1.83475
PIN1	-0.147125
SLC6A15	-3.34725
CNO	0.4305
RIN2	2.945625
FRRS1	0.9055
CYorf15B	-3.960625
DMRT3	0.254125
ATAD1	0.0155
OTUD4	0.325444444444444
ATOH8	-1.412
ZSCAN16	0.482875
ASCC1	-0.13175
OTUD3	1.040875
MGC33212	-0.936166666666666
YME1L1	-0.312625
RP11-218C14.6	0.84625
PCBP4	-0.708
TNFRSF10A	0.68825
CDH10	-4.32083333333333
KL	1.012
SCP2	-0.0266666666666666
C9orf119	0.1245
SON	-0.25275
MAFK	-0.077
SBNO2	0.9545
SLC6A6	-0.390416666666667
SC4MOL	-0.92025
FAM35B	-0.322125
PPP1R9A	-1.445375
PDZRN3	-0.17675
CXorf20	0.0105
C6orf126	-1.3315
AVEN	0.162
FLJ21075	-1.689
C14orf132	-1.736125
PCK2	-0.472125
GUCY2C	-0.372
BARX2	2.5735
PEX11G	1.039
DAO	-0.960333333333333
C10orf49	0.269
EDNRA	0.399
PPP2R5A	0.9538
DDX39	-0.00166666666666667
SERF1A	-1.549
ASCIZ	0.5814
FNDC8	-0.26175
PTMS	0.0798750000000001
PHF7	-0.50575
PIP4K2B	0.044625
HHLA2	0.392666666666667
BDH2	-0.4353
APOBEC2	-1.06375
PENK	-0.454333333333333
SMAD9	-2.43925
MT3	-0.52775
RGL1	1.041125
ATG10	-0.22975
DLGAP4	0.966666666666667
APPBP2	-1.33657142857143
BACE2	0.0731428571428571
LOC339344	1.51233333333333
ZNF395	-0.969375
HIST1H2BL	-0.34825
ZNF467	1.1165
SLC25A21	-2.932
PALM2	1.44966666666667
NSUN5C	-0.05975
IL5	0.3171
CLSTN2	-0.837
ANXA8L2	4.069
PTGES	1.8765
GDAP1L1	-1.756
OPRK1	1.481
WDR20	0.480916666666667
C12orf4	0.620625
NUP88	-0.70475
XRCC6BP1	-1.12366666666667
FCGBP	3.40864285714286
LEMD2	0.17125
NOMO1	-0.85025
C10orf79	0.153125
ZNF79	0.8409
OCRL	-0.2063
HSPA8	-0.202333333333333
DIDO1	-0.197541666666667
PLA2R1	0.794
COG3	0.167
NGDN	-0.2425
CBFA2T2	0.055375
PNOC	0.8095
PRRG1	-0.18325
AGGF1	0.523428571428571
DPF2	0.5125
YIPF7	0.219
TRPV5	0.252
ZNF322B	0.64025
MED12	-0.304666666666667
CARS	-0.969166666666667
ABCC11	-1.06366666666667
C9orf25	0.242
MYH1	0.17
FRYL	0.981
AGTRAP	1.8875
MMP27	0.6485
ZNF432	-0.3245
OR8D1	0.0835
OR13D1	-0.1235
VWA1	2.768
STON1	-0.51875
IL5RA	-0.539
PERP	3.6653
C10orf107	-2.12766666666667
TNFSF12	2.02625
FN1	0.500458333333333
MTR	-1.15766666666667
PHLPPL	-0.759833333333333
ZNF425	0.3055
DHFR	-0.816055555555556
PPP1R12A	0.486375
RSPO2	-2.5555
ZNF7	0.62575
ZNF583	-0.804
TPMT	-1.05716666666667
GPR132	1.76225
OR2T12	-0.66975
SERTAD2	1.6367
ATP1A1	1.9449
FRMPD3	0.5665
ZNF672	0.183
PLXNB3	1.427375
EML5	-0.738
FAIM3	0.195
UBQLN2	-0.53125
SORCS2	2.75375
PRIM2	-2.0075
ACVR2A	1.98266666666667
YWHAZ	0.98775
PGM2L1	0.537875
GNAO1	0.568071428571429
RPL10	0.2241
RPS6KA6	-0.0905
PFKL	0.161666666666667
SH3D19	-1.044
AURKB	-1.4875
ZC3H6	1.095875
DISC1	-0.125333333333333
FLJ39660	-0.888333333333333
TMEM25	1.84575
OSBPL10	-1.218875
CLTCL1	-1.77716666666667
ALG6	0.119
CATSPER4	0.1915
LRTM1	-0.3535
RRAD	0.330833333333333
TIPIN	-0.61625
CARD14	2.488375
RBM9	0.5135
RASSF4	2.288
SLC25A18	-1.08233333333333
C6orf58	-0.668
IGHD	0.606
PLA2G6	-0.0455
TPT1	-0.407125
SEC63	0.3311
CCDC113	0.0296
TDRD10	0.89625
KIAA1666	-0.947
TOR1AIP1	0.57225
SYTL4	-1.0415
SPRR2F	5.139
CEBPD	3.82725
SNTG2	-1.88
C20orf77	0.916416666666667
TAS2R49	-0.2695
C6orf173	-0.380166666666667
SVEP1	-0.0358
PXN	-0.977142857142857
VIL2	1.22716666666667
C5orf21	0.80875
DIXDC1	-0.4505
GANAB	-0.999333333333333
PDSS1	-1.1745
NGFR	1.36825
ATP8B4	1.336
BMP8A	0.0805
CCDC132	0.35225
GNRH1	-1.47125
OR10T2	0.1625
PDGFD	1.0835
OR6W1P	0.408
HARS	-0.53475
KRT77	1.1355
AQP8	0.10225
ITGB1	-0.1805
ZNF254	-0.453
PAX1	0.0583333333333333
PSMC4	-0.0225
ANKRD22	6.0765
PSMD8	-0.204666666666667
HTR1E	-1.19566666666667
SOX10	-2.1286
OR5B2	-0.218
RABGEF1	-0.592857142857143
MAP1LC3B	-0.27525
CYB5R4	0.43125
AGXT2L1	-4.291
FLJ41603	2.50266666666667
TRAPPC2	-1.12316666666667
FNTB	0.1517
FLJ14107	-1.12216666666667
AURKAIP1	0.729
DSE	2.4915
NFKBIZ	2.10283333333333
OSBPL3	0.671666666666667
LOC130576	0.16675
SLC39A9	0.4715
LOC137886	0.76425
RHCE	-1.638
ATG7	0.797666666666667
FAM82A	-0.0618333333333333
FBN3	0.056
MCFD2	-0.688666666666667
CASP14	3.0355
EPS15	0.43475
SFRS2B	1.02958333333333
C19orf47	0.49
PLAC9	-1.3245
GPR23	-0.9225
BTNL3	1.394
RGS8	0.059
GNS	0.40425
ENO2	-2.04633333333333
CBX1	0.087
PEX26	0.377
LRP5	0.345833333333333
ADAMTSL4	-1.14316666666667
ARR3	-0.105
MAP1A	-0.90075
CD2	5.15825
NAV2	-0.9408125
TMEM69	0.1815
ATXN7	-0.770833333333333
CHN2	-1.31216666666667
ZNF781	-1.16516666666667
HAS2	-3.8745
KIAA0241	-0.169
BIC	1.5225
MOBKL2A	0.03875
CYP2C9	0.6745
CNOT7	-0.431857142857143
SFRS10	-0.11175
CST11	1.048
FLJ37543	0.3195
NKAP	-0.53575
RUNX1T1	1.91
EAF1	-0.2962
IL4I1	3.815
LRRC61	-0.113666666666667
PSIP1	-2.34641666666667
SPRR4	0.9405
ZFP90	1.49033333333333
AP2B1	-1.81669230769231
SLC30A7	1.12866666666667
C7orf28A	-0.446333333333333
S100B	0.329333333333333
BMP2	-0.496875
ESR1	1.35441666666667
ZFPL1	-0.0725
ARHGAP12	-0.57
LRRC19	0.360333333333333
ZNF767	-0.187166666666667
NACA	-0.5621
OLIG1	-2.64325
PRF1	1.66525
LST1	3.2665
SPATA9	-0.7575
CNFN	2.03
CDK4	-0.5317
TCF15	0.0376666666666667
PARC	-0.06925
PPM2C	3.49325
LOC283345	0.2455
FAM107B	0.25925
DMXL1	-0.494
RBM3	-0.319375
HTR5A	-1.67133333333333
SCFD1	-0.3305
EPHB3	2.086875
ROPN1L	-2.46316666666667
RAMP3	0.16625
TSPYL5	3.33427272727273
GAP43	-2.5345
PAPD4	0.175375
PDE3A	-2.51
TNFRSF10C	0.14425
JMJD5	-0.251
RASGEF1A	0.181
C16orf65	-0.187166666666667
HIPK3	0.2905
XYLT2	-0.193
XPOT	-1.16766666666667
GAL3ST1	-1.8595
DHCR7	0.46075
AMIGO3	-0.1425
FGFR4	-2.06133333333333
CRAT	1.441
PPP1R14D	-0.358
TRIM14	1.347
TMPRSS11D	3.021
SLC7A11	-1.46657142857143
OR10H2	0.73125
PPM1E	-2.1804
DOCK4	0.3965
FAM127A	0.476875
ENOPH1	-0.83725
SLC5A3	-0.7022
ZNF530	-0.0941
NTS	-5.2005
FRMD4A	0.495375
BCL11B	0.437166666666667
PRM1	-0.36575
UQCC	-0.5629
S100A16	2.29583333333333
PLS3	-0.198
WWOX	0.391571428571429
CCDC23	0.758
GTSE1	-1.5505
GP2	-1.025
FLJ32549	-0.412625
CHIT1	4.24425
KLF9	-0.641875
RPS24	-0.1793
MIA	-2.3905
FIGN	0.36425
PYROXD1	0.7175
PCSK2	-1.213
MRPL9	0.4125
RPL24	0.078125
C12orf32	-0.3065
HIST1H2BE	-0.4645
RGS18	3.97825
LFNG	0.69325
RAB4B	0.2646
FBXO25	-0.165833333333333
TSPAN31	-0.387833333333333
ARL8A	0.555571428571428
C10orf83	-0.639
OR51B6	0.215
CNKSR2	-0.01075
C1orf156	0.073
IBSP	2.209
GFRA2	0.3849
ALKBH7	0.5656
NEK10	-0.99625
VN1R3	0.234666666666667
LOC91948	-0.1235
CPZ	-1.38375
IHPK3	0.710166666666667
COL8A1	0.138
RBPJL	0.035
OR10A4	0.071
CASP8AP2	-0.67475
MMP12	6.7855
OR8B12	0.238
CDCA5	-1.01883333333333
LIX1L	-1.02525
PEX11B	1.170625
GABRA1	-0.102833333333333
HABP2	0.0835
REEP1	-2.94233333333333
FBXO15	1.214
CD68	2.0265
WFDC9	0.123
GHDC	0.266833333333333
SMARCA1	-3.0975
SPAST	0.0863333333333333
PLXND1	-0.4485
MLCK	-1.1245
INTS5	-0.342333333333333
BSG	-0.377785714285714
PARP8	0.8515
TEAD4	-0.497333333333333
ZNF498	0.259125
TMEM89	-0.732
DTX4	0.22975
TNRC6B	1.125125
ARMC2	-0.63925
FGFBP1	1.42316666666667
TIMM8A	0.00833333333333333
AJAP1	-1.4017
ZNF608	-0.678
SLC25A42	-0.7615
SYP	-0.307833333333333
MMP11	2.4575
USP40	0.5459
C3orf62	-0.136166666666667
MYO1E	1.055
LRFN4	-0.86375
XCL1	3.46316666666667
GPR155	1.26475
VPS29	0.036
CARHSP1	0.4675
ARHGAP20	-0.478666666666667
GREM2	-1.71992857142857
CCDC102B	2.53625
ZNF577	-0.445666666666667
HDDC2	-1.590375
SHC2	-1.2484
NCOA5	0.3825
INPPL1	-1.0615
CHGB	-3.1306
IHH	0.016
DDEF2	0.276166666666667
DIAPH3	-1.77871428571429
BUB3	-0.730416666666667
GGH	-0.267
VPS35	0.309
CNN2	0.80925
ASNA1	-0.14425
WDTC1	0.7795
AMAC1	0.1685
HAS3	-0.692166666666667
SLC1A6	2.656
ZNF563	-1.116
C1S	3.42425
TCF7L1	-0.077125
OR10Z1	0.587
ME2	0.1424
C6orf151	-0.908875
KPNA4	0.9715
GLO1	-1.114125
WDR61	-0.258666666666667
CD302	0.4555
SIRT7	0.371833333333333
C11orf59	0.44875
PKIG	-1.17775
PPIL3	-0.8485
CCDC74B	-2.323875
ZNF528	-0.175
EFNA5	1.868
FCGRT	0.965
NOL4	-0.8288
CCS	-0.051
LOC374491	-1.18925
MFSD7	2.962
ZNF555	-0.23825
LIMS3	-2.06025
TSSC4	0.624666666666667
COL11A2	-1.542
C1orf119	0.812666666666667
BPNT1	0.747375
CHRNA6	0.848
C1orf173	0.1947
PLD2	0.92025
ORC1L	-1.14175
SASH1	-0.364875
CDC14B	-1.459125
RLBP1L1	0.212
LDLRAP1	0.7612
NAT8B	1.63816666666667
HHEX	-2.586
LGALS7	4.47175
PLCH1	-0.245625
OR1M1	0.615
PRAMEF16	-0.74225
HECTD1	-0.2515
C14orf39	-0.195
TLN2	1.5631
HDAC4	0.101714285714286
SYCP2L	-3.2735
GLRA1	0.532
RPS6	-0.508125
hCG_1757335	-0.672
KLHL1	-0.833
CTNNBIP1	1.2085
SCAND2	-0.0192
HMGN2	0.1757
YAF2	-0.8015
BRPF1	-0.18625
LIAS	0.41825
CTA-246H3.1	1.025
SAG	-0.9185
C20orf10	0.28
HNRNPA2B1	-0.9855
GADD45A	-0.4715
MSH4	0.0645
TMEM70	-0.263
HIST1H2AM	0.038375
C19orf26	0.248333333333333
C1orf50	0.81225
GNG3	-0.436
FTO	-0.00675000000000001
CALCB	-0.8005
PPP3R1	0.091
C15orf42	-0.623875
CCNJ	-0.4235
GNAZ	-0.102533333333333
PSD	-0.0281666666666667
FAM57A	0.38825
STIM2	0.806833333333333
DHX8	0.44825
MOGAT3	-0.479
UBE3B	0.405833333333333
