Hybridization REF	TCGA-A8-A07W-01A-11R-A00Z-07
HCN2	1.2265
EFHB	-0.907333333333333
RUSC1	0.0596666666666667
GRIK5	0.242
USP21	-0.391
ATAD3C	0.71975
ORMDL2	1.481625
PRSS7	-3.83975
PSAT1	-5.72775
FLJ13195	-1.31333333333333
TBC1D1	0.339833333333333
IFNG	2.10375
OTOS	0.498666666666667
ZNF773	-0.441
EMD	-1.57675
RETN	0.431
CCL8	5.1765
APH1A	0.750375
COX18	0.26475
GTF2IRD2	-0.29
CCDC82	-1.85725
PAFAH2	1.7993
NPEPL1	0.0845
RP11-114G1.1	0.3225
TP53INP1	2.330625
ZNF300	-0.314833333333333
FOXL2	-3.6535
LARP2	0.237166666666667
LATS1	0.23275
HTR6	0.169
SPOCK2	0.489
RNF144B	2.97883333333333
HTATIP2	0.5855
MGC10334	0.225416666666667
CENTA2	2.66966666666667
FGF2	-2.38625
FXYD7	0.003
PHYHIPL	-2.725125
GPR34	6.45225
DDX6	-0.529666666666667
OR10W1	0.3025
LHFPL1	-0.639
ZNF313	0.408571428571429
VPS28	2.581
AP3M1	0.312
AKR1CL2	0.1755
TRAF4	0.262
OR2B11	0.6745
C19orf12	0.129
AKAP9	0.0673333333333333
C1orf62	0.218
SLC20A1	0.0785
FAM112A	0.392
LDB2	0.94275
MRPS23	0.2195
KLK5	-0.110625
SPTB	-0.192333333333333
EFEMP2	0.62125
EFNB2	0.341125
PCM1	-1.38671428571429
NMNAT3	-0.833125
TSG101	0.892
C8orf40	0.959333333333333
NOB1	-1.32125
ABHD3	-0.03825
GTF3C4	-0.811375
PIGN	0.298
GALNTL1	-0.11025
AEBP1	2.486625
OR9Q1	0.983
ANKRD2	-0.1965
CCL28	-3.405
TRIM38	-0.2535
TMCC1	0.23875
SMG5	0.84475
LRRC7	-0.892
NCAPD2	-1.22083333333333
C6orf153	-0.28625
C1orf74	-0.34875
OTUD6A	0.316
DCP2	-0.1135
TMEM24	0.46025
RPL18	-0.992166666666667
TMEM177	-0.786
LRRC37A3	-0.18875
C1D	-0.340666666666667
LDHC	0.6225
UBE4B	0.240333333333333
NIT1	0.099875
BTN3A3	0.212625
RASD1	3.30575
COMMD3	1.23625
SHFM1	-0.1455
BIRC8	0.658666666666667
DUT	-0.86975
C12orf51	1.217
LRRC59	0.204166666666667
LY6H	0.88075
WDR22	0.327833333333333
EDEM1	0.3055
ADH1A	3.826
PANX2	0.5272
CYP11B1	0.458
CDC73	-0.32175
GPR172A	1.8775
GSTM3	1.46769230769231
KCNA5	-0.557625
SERAC1	1.7405
NFATC2	0.144
ANAPC5	-0.0893
C15orf24	1.111
NFATC2IP	-0.190333333333333
TNRC6C	0.989166666666667
MGC102966	-2.35625
FGD5	1.32216666666667
MED9	-0.15625
RAB13	0.293
C15orf49	-0.076
CRYGS	-0.5445
C12orf53	-0.2236
LOC283693	-0.5725
COX6B2	-0.472125
PHF14	-0.999125
FAM3A	-0.226125
RPL13	-0.3186
PRDX2	0.2326
FLJ34047	-1.6735
PRMT3	0.177
KCTD19	-2.329
TRIM10	-0.405166666666667
MGC26597	0.139
GCNT4	0.83575
GPRASP1	-0.0355
CDKN1C	-0.0755
RHBDL2	0.5387
HSPH1	0.96875
AQP1	3.473125
COL17A1	-3.2712
GFAP	0.145375
CDC16	-0.5935
KIAA1614	0.4275
C6orf118	-0.373166666666667
ZSWIM5	-0.04875
FAM83F	3.009
LYNX1	0.3659375
SYNPR	-1.543
XG	3.3135
PRSS16	-3.815375
KIF13B	1.11157142857143
PCDH9	-2.18425
HIST1H2AH	1.94
RBM18	-0.5035
ZNF626	0.231375
HEXIM2	0.858166666666667
ITFG1	1.071
TUBG2	0.266
SFRS7	0.0745833333333334
C9orf14	1.6355
EXTL1	0.832
GBP3	-2.5625
WDR5	-1.0855
RARG	0.428166666666667
MYO7A	0.838125
CECR6	-0.77
C13orf3	-0.951625
SFRS18	-1.88725
ACVR1B	0.726
PSMD1	-0.4921
C7orf31	-1.6452
ILVBL	0.01475
IFNGR1	0.85
RNF186	-0.70325
NOL9	-0.81125
MAGEL2	-0.7695
SLC29A2	-0.4525
NHSL1	-0.99875
RBMX	-1.2305
PSORS1C2	0.546375
RAD51L3	0.517166666666667
LCN6	1.237
ORAI2	0.073875
BRUNOL6	-0.4089
OR4K5	0.244
CDC123	-0.517
MSLN	-2.60116666666667
WWTR1	-1.32466666666667
ZNF700	-1.54633333333333
COBL	0.30925
PPP1R16B	-0.082875
GAS7	0.0426
MDN1	-1.331875
HAAO	-0.192
C9orf68	1.11925
TNFAIP2	0.5265
FOXN1	0.9325
hCG_2033311	-0.0571666666666667
ATP6V0D2	1.4896
RPL41	0.254125
SLC38A1	1.25675
ARHGAP6	-1.34458333333333
ADAD2	-0.79075
PHF20L1	1.8265625
MCM3AP	0.373
ST3GAL3	-0.69
SNX1	0.381833333333333
ELF5	4.27725
PARP3	-0.87975
RBM8A	-0.4474375
LINGO4	0.4905
ITGA9	-0.303833333333333
ZFR	0.03625
ACSL6	0.00850000000000001
FLJ20699	-0.2258
DAOA	-1.30525
FABP4	6.464
KCNB1	-1.643
CANX	0.851
SLC25A28	0.135833333333333
ADIPOR2	0.327625
ECHDC2	2.0735
SMA4	-0.13525
FRZB	2.19925
PABPC1	0.945666666666667
DMRTB1	1.910625
APOBEC3G	-0.06425
CATSPER2	-0.893666666666666
CUEDC1	2.33783333333333
STARD9	-1.478125
CLDN8	0.472875
LOC23117	-1.33022727272727
E2F6	-0.309055555555556
TMEM126B	-1.156
DPY19L4	2.01525
GIMAP5	3.366
NDUFA9	-0.381
FAM77C	2.281
CTPS2	0.9785
LOC51035	-0.145125
WDSOF1	0.6795
EGLN3	0.83225
PITX3	0.923666666666667
OR52E8	1.216
GRM4	0.965
KLK1	-3.04666666666667
GPM6B	-3.01725
RRAGD	-1.06666666666667
PAGE5	4.72125
UCHL5	-1.08083333333333
ULK3	-0.845166666666667
AIM2	1.098
PNO1	-0.353
OR2F2	0.043
GNAT2	-1.5375
SIX1	2.9795
ST13	0.179
ZBTB44	-0.7045
TIMP2	-0.09125
ZMAT4	1.7255
GTF2IRD1	0.812666666666667
ZNF19	0.604666666666667
ZNF714	-1.7755
RSC1A1	-0.181
C9orf80	-0.1875
PSMA8	-0.6968
TMEM141	0.448
COX4I1	0.182214285714286
CTAGE1	0.483666666666667
DTWD1	-1.03725
HSD11B1	2.05575
KRT6B	0.7485
ARID4B	0.864
LHFPL3	0.46275
WWP2	1.12441666666667
ZNF326	-0.191
RGPD1	-0.4885
CTSH	1.3265
FASTKD1	-1.46625
PAF1	0.6798
TTC9C	-1.0555
IFT57	-0.0497
PRSS36	0.2665
IL20RB	-1.9375
ZNF592	-0.277333333333333
DCTD	-1.1264
CFP	0.55475
MFNG	-0.562625
JMJD2B	0.13775
ALDH3B1	-0.187
THSD4	1.75566666666667
KCNJ5	3.77116666666667
LMNA	-0.0973333333333333
TBCD	1.06775
ZNF250	1.38516666666667
CASQ2	0.374
PEG10	-1.61083333333333
PRAME	-5.48966666666667
NP	0.09725
TRIM59	0.298166666666667
ZNF12	-0.416375
XTP3TPA	1.166
SIGLEC7	0.1756
PANK4	0.115
FAM70A	-1.97966666666667
SNED1	0.77825
HIP1	0.778
RAET1E	-0.817833333333333
AMAC1L2	-1.3815
AHNAK2	0.00474999999999999
TOE1	-1.237
RECQL4	0.656
SPRYD3	1.1885
DPAGT1	-0.17
MAGED2	3.4409
ANKRD55	-0.54175
TRPS1	4.65908333333333
DOK7	-1.38875
TFPI2	-5.6855
GTF2H3	0.102
CYP4F11	-0.2345
LHX2	-4.20883333333333
ATG16L1	0.676666666666667
ASB12	0.076
C1orf116	1.62175
NF2	-0.7457
POM121	-0.3841
PHYHD1	-0.0603
TXNDC17	-0.639666666666667
DKFZp779O175	-0.6575
NUP62	0.162571428571429
MYO18B	-1.76633333333333
PRAMEF1	0.113
TCBA1	0.754375
TMEM168	-0.038
FJX1	-1.06283333333333
CLCF1	-0.69
SEPN1	0.03875
IGSF2	0.36075
NUDCD1	0.919166666666666
TFF3	2.49833333333333
NDFIP1	0.552428571428571
CHCHD4	-0.72175
TNR	0.202
CUTA	0.623333333333333
USP44	-4.82675
DPP10	-0.389166666666667
IWS1	-0.577166666666667
PCGF1	-0.61025
SULT1C4	0.2915
NTF5	1.6915
PTPN13	0.6115
SSTR5	0.8235
SFRP1	-3.9625
IDH3B	-0.143875
SUOX	1.5535
TMCO5	0.15025
GOLT1B	0.20525
MIB1	-0.5985
PCDHGB1	0.323
SUSD1	-0.32425
ICAM5	-2.38466666666667
PAPOLB	0.988
URM1	-0.4439
TMEM106B	-1.05183333333333
LRIG2	-0.97325
SLC27A5	-0.53725
CLIC6	0.933
ZNF420	1.00683333333333
SCN9A	-2.1744
KIAA1909	-1.008
ELMOD1	-2.92825
PRKAG1	1.10625
FAM64A	-0.530444444444444
EEF1G	-0.9998
SMAD5	0.52875
INCENP	-1.86875
WASF2	-0.703
GARS	-1.2019
CDK10	-0.0028
HLX	0.843
MDM4	-1.1485
ZNRF1	-0.353
HHATL	-2.13633333333333
FAM21C	0.7864
HIST2H3C	1.06925
PFDN2	0.481
ZNF200	-0.9615
NDN	-0.854
HBA2	-2.96133333333333
FBLN5	-0.294625
PUM1	0.000142857142857143
TNNT1	1.59916666666667
C19orf59	0.620166666666667
HNRPH2	0.937666666666667
RAB7A	0.98
PMS2	-0.5535
BIRC3	-1.845
NRSN2	0.6945
OR52K2	0.958166666666667
SPOCK1	1.65042857142857
H2AFY	1.8215
RXRB	0.509
ZNF638	-0.5945
ANKRD45	-0.10025
ACTN4	-0.181
FXC1	1.365
EIF2B5	0.9075
VPS33A	0.1275
PINK1	0.71125
FAM106A	-0.1625
SKIP	1.2179375
GAPDHS	-0.25625
MUM1L1	3.22875
PSTPIP1	1.001
CNTNAP1	-1.8321
CYP26A1	-0.74575
APOL2	0.6327
TACC2	1.968
COX7A2L	0.592357142857143
HSD17B1	0.6125
ARRB2	0.164
SLC7A6	-0.1261
HSD17B10	-0.18175
RBJ	-0.34275
NUP155	-1.329
MRPL10	-0.081
CYCS	-1.7985
CCDC46	-0.726666666666667
TECTA	-0.0605
GNAL	-1.18225
LPO	0.239
PEBP4	0.39725
DDX11	-1.61625
C18orf12	0.2965
TAF9B	-0.195916666666667
IMP4	0.03925
RPA4	-1.33666666666667
NDUFS1	-0.74
UPK1A	-1.1175
ARRDC2	0.295833333333333
C18orf20	-0.594
AES	0.14
CD2BP2	0.72
C16orf54	0.294
UGT2B17	-1.81875
FGFR1	1.68027272727273
CEACAM6	3.0756
CHRM5	0.01625
CERK	-0.962375
AP3S2	0.491071428571429
ANKS4B	-1.11125
CLCNKA	0.7315
ZNF208	-0.904
HLA-DRB5	5.547
CARKL	0.029
GOT1	-0.0745
CASP6	0.985125
HOXA1	-1.2175
RCL1	-0.0185
ZNF181	-0.106666666666667
RAB40B	0.659
MRPL38	0.58575
LRRN2	1.54175
C3orf25	0.233
OR5D14	0.1715
OR10AG1	3.2
BET1L	0.5624
FRY	2.9755
AK3L1	-0.876
CSF3R	1.77583333333333
POLR3K	0.319
ATG2B	0.158166666666667
EPS8	0.828333333333333
DARS	-0.55175
C10orf56	-0.0213333333333333
DAD1	0.02225
RIOK1	-0.7665
HERC2	0.34525
HSD11B2	1.38366666666667
FAM96B	0.78525
MGC13057	-3.097
BSN	0.509
CAND1	0.1255
HCST	1.58825
ACTR10	0.109833333333333
OR8D4	0.2695
NASP	-1.2918
COL9A2	0.6305
LYZL1	1.0445
GPC5	-3.0175
TBL3	0.234833333333333
CENTD2	0.613
OR5AP2	0.78125
TLR1	2.06775
LMO6	-0.27525
ZIC2	-2.9245
CPNE5	-0.89075
ZMYND15	1.0375
FLJ22374	-0.82725
CCDC106	-0.18925
PARP16	-0.9325
PDIA3	0.302
C14orf126	-0.63925
CECR2	0.3565
SFRS1	-0.399785714285714
FIGLA	0.728
DCP1A	-0.3055
MGC45800	-1.9838
TEKT1	0.339
C10orf67	0.1775
CLN5	1.296
NTN2L	0.164
GLE1L	-0.09275
CES2	0.1301
GNAS	-0.508333333333333
DDX53	-1.855
TSPAN13	3.16025
MRPL52	-0.7999
SPIRE2	0.1915
TAS2R39	0.76825
SCUBE3	0.34125
UCRC	-0.00159999999999998
CDKL3	0.6935
KIAA1715	-0.5907
ZNF345	0.11525
RTF1	0.2095
DHRS7	0.852
RIPK4	-0.5875
EXOSC2	-0.998
MS4A2	2.52075
FGF17	-0.45375
WDR59	-0.337125
EVI2A	-0.3455
IL17RC	0.553
HS3ST1	2.7705
ITGB1BP2	-2.3625
RBPJ	-0.584166666666667
GIMAP1	3.1
INE1	-1.13933333333333
ALDH18A1	0.847875
TPI1	-1.144625
GATA6	0.534
CABP1	-1.32966666666667
ZNF484	-0.13225
DAPK3	1.0975
GJB1	-2.4755
PIN1	-0.422625
SLC6A15	-3.59883333333333
CNO	-0.28425
RIN2	1.77
FRRS1	-0.5755
CYorf15B	-3.80925
DMRT3	0.427875
ATAD1	-0.015125
OTUD4	-0.4595
ATOH8	-1.3965
ZSCAN16	0.98125
ASCC1	-0.2895
OTUD3	-0.232125
MGC33212	0.180666666666667
YME1L1	-0.10975
RP11-218C14.6	0.781
PCBP4	-0.42275
TNFRSF10A	-0.28125
CDH10	-2.74966666666667
KL	1.37625
SCP2	0.687833333333333
C9orf119	0.4905
SON	0.00341666666666665
MAFK	0.154
SBNO2	0.2965
SLC6A6	-0.0196666666666667
SC4MOL	-0.253375
FAM35B	0.308
PPP1R9A	-0.5795
PDZRN3	0.226125
CXorf20	2.2925
C6orf126	0.7015
AVEN	-0.2385
FLJ21075	-1.4795
C14orf132	0.218
PCK2	-0.7105
GUCY2C	-1.0645
BARX2	0.25025
PEX11G	1.022
DAO	-0.722833333333333
C10orf49	0.05375
EDNRA	2.17233333333333
PPP2R5A	1.0337
DDX39	-0.520666666666667
SERF1A	0.462
ASCIZ	0.5258
FNDC8	-0.0955
PTMS	0.457875
PHF7	-0.3025
PIP4K2B	-0.21925
HHLA2	-0.12275
BDH2	1.3313
APOBEC2	-0.492
PENK	-1.79866666666667
SMAD9	-0.5325
MT3	-0.73375
RGL1	-0.275125
ATG10	-0.986875
DLGAP4	0.547833333333333
APPBP2	-0.0397857142857143
BACE2	0.8115
LOC339344	0.996833333333333
ZNF395	-1.187875
HIST1H2BL	-0.25675
ZNF467	1.448625
SLC25A21	0.1755
PALM2	-1.48983333333333
NSUN5C	-0.53825
IL5	0.0822
CLSTN2	3.29475
ANXA8L2	-2.2325
PTGES	1.185625
GDAP1L1	-2.358
OPRK1	-0.182166666666667
WDR20	0.137833333333333
C12orf4	0.035875
NUP88	-0.85175
XRCC6BP1	-0.5415
FCGBP	3.10235714285714
LEMD2	0.7965
NOMO1	0.3255
C10orf79	1.74325
ZNF79	0.2437
OCRL	0.174555555555556
HSPA8	0.0812916666666667
DIDO1	0.25125
PLA2R1	0.28175
COG3	0.8487
NGDN	-1.17925
CBFA2T2	0.473875
PNOC	1.80175
PRRG1	-0.604916666666667
AGGF1	-0.247571428571429
DPF2	0.0315
YIPF7	1.011
TRPV5	0.59125
ZNF322B	0.8315
MED12	0.409333333333333
CARS	0.956833333333333
ABCC11	4.818
C9orf25	0.238
MYH1	0.157
FRYL	0.7795
AGTRAP	0.61675
MMP27	0.2895
ZNF432	-0.615625
OR8D1	0.526
OR13D1	0.51125
VWA1	1.1385
STON1	0.32775
IL5RA	-0.01225
PERP	0.3642
C10orf107	-0.879
TNFSF12	1.887
FN1	2.074875
MTR	-0.635166666666667
PHLPPL	0.137166666666667
ZNF425	0.70925
DHFR	-0.825388888888889
PPP1R12A	0.335625
RSPO2	-2.261
ZNF7	1.447
ZNF583	-0.35125
TPMT	-1.02416666666667
GPR132	1.268625
OR2T12	-0.41375
SERTAD2	-0.5224
ATP1A1	-0.196
FRMPD3	0.835
ZNF672	0.1195
PLXNB3	0.093
EML5	-0.6665
FAIM3	0.3605
UBQLN2	0.09825
SORCS2	1.512
PRIM2	-0.2865
ACVR2A	0.0805
YWHAZ	1.90583333333333
PGM2L1	1.0985
GNAO1	-0.122538461538461
RPL10	-0.6168
RPS6KA6	-2.52
PFKL	0.086
SH3D19	0.821875
AURKB	-1.15783333333333
ZC3H6	-0.143
DISC1	-0.296833333333333
FLJ39660	-2.87616666666667
TMEM25	2.166625
OSBPL10	0.45925
CLTCL1	-1.59133333333333
ALG6	0.11875
CATSPER4	-0.132
LRTM1	-1.111
RRAD	-0.296
TIPIN	-1.31775
CARD14	2.059625
RBM9	-0.1735
RASSF4	0.373
SLC25A18	-0.7762
C6orf58	-0.3074
IGHD	0.415
PLA2G6	-0.2885
TPT1	0.017
SEC63	0.0284
CCDC113	0.4282
TDRD10	0.15075
KIAA1666	0.126375
TOR1AIP1	0.391166666666667
SYTL4	1.62833333333333
SPRR2F	-1.405
CEBPD	0.8845
SNTG2	-2.07625
C20orf77	0.0974166666666667
TAS2R49	-0.399
C6orf173	-1.277
SVEP1	0.0504000000000001
PXN	0.122142857142857
VIL2	1.78066666666667
C5orf21	0.35475
DIXDC1	0.438125
GANAB	-0.474833333333333
PDSS1	-1.7205
NGFR	-0.569125
ATP8B4	3.21075
BMP8A	-1.058
CCDC132	0.29325
GNRH1	-2.67475
OR10T2	0.2175
PDGFD	2.952
OR6W1P	0.515
HARS	0.0904166666666667
KRT77	0.8185
AQP8	-0.1275
ITGB1	0.5891
ZNF254	-0.568
PAX1	0.373833333333333
PSMC4	0.0187
ANKRD22	5.089
PSMD8	0.6045
HTR1E	-0.952666666666667
SOX10	-2.7105
OR5B2	-0.136
RABGEF1	-0.679714285714286
MAP1LC3B	0.05575
CYB5R4	0.4715
AGXT2L1	-0.0885
FLJ41603	2.271
TRAPPC2	0.7035
FNTB	0.2911
FLJ14107	-1.1675
AURKAIP1	0.14475
DSE	1.531
NFKBIZ	-2.2925
OSBPL3	-2.30516666666667
LOC130576	1.89875
SLC39A9	0.728666666666667
LOC137886	1.36025
RHCE	-2.3405
ATG7	0.7315
FAM82A	-0.0208333333333333
FBN3	0.33
MCFD2	-1.27416666666667
CASP14	-0.111
EPS15	0.377333333333333
SFRS2B	-0.72675
C19orf47	0.7085
PLAC9	-0.983
GPR23	-0.368
BTNL3	-0.00133333333333329
RGS8	1.918
GNS	1.79175
ENO2	-0.972666666666667
CBX1	1.1846
PEX26	0.347
LRP5	-1.112
ADAMTSL4	-2.49833333333333
ARR3	0.267166666666667
MAP1A	-0.06725
CD2	3.07425
NAV2	-1.51925
TMEM69	-1.139
ATXN7	-1.2535
CHN2	1.1625
ZNF781	-0.417833333333333
HAS2	-2.21583333333333
KIAA0241	-0.666666666666667
BIC	1.79875
MOBKL2A	-0.32875
CYP2C9	-0.4595
CNOT7	-0.913071428571429
SFRS10	-0.2345
CST11	3.255
FLJ37543	-1.226
NKAP	-0.3845
RUNX1T1	1.571
EAF1	0.2598
IL4I1	3.078
LRRC61	0.261666666666667
PSIP1	-0.892333333333333
SPRR4	0.239
ZFP90	0.266
AP2B1	0.0751538461538462
SLC30A7	1.11466666666667
C7orf28A	0.112
S100B	-2.976
BMP2	-1.143
ESR1	5.12
ZFPL1	0.44375
ARHGAP12	0.61225
LRRC19	-0.386333333333333
ZNF767	-0.955833333333333
NACA	0.1705
OLIG1	-2.789375
PRF1	2.2045
LST1	3.22566666666667
SPATA9	-0.5422
CNFN	0.6935
CDK4	-0.0798
TCF15	0.600166666666667
PARC	-0.01825
PPM2C	3.04025
LOC283345	-0.1625
FAM107B	0.07825
DMXL1	-0.153125
RBM3	0.311875
HTR5A	-2.24166666666667
SCFD1	-0.911833333333333
EPHB3	2.641125
ROPN1L	-1.827
RAMP3	0.416
TSPYL5	4.682
GAP43	-3.487
PAPD4	-0.56275
PDE3A	-2.8475
TNFRSF10C	0.171
JMJD5	0.293
RASGEF1A	-1.3412
C16orf65	-0.6898
HIPK3	0.266666666666667
XYLT2	0.606
XPOT	-0.101166666666667
GAL3ST1	-1.92925
DHCR7	-0.743
AMIGO3	0.460666666666667
FGFR4	-2.38566666666667
CRAT	0.659
PPP1R14D	0.2485
TRIM14	-0.3004
TMPRSS11D	0.6885
SLC7A11	-1.4075
OR10H2	0.57775
PPM1E	-1.0304
DOCK4	0.504375
FAM127A	-0.062625
ENOPH1	0.43725
SLC5A3	-0.6277
ZNF530	-0.4093
NTS	-6.7935
FRMD4A	0.654375
BCL11B	-3.32383333333333
PRM1	-0.2045
UQCC	0.243
S100A16	-0.6115
PLS3	-0.1945
WWOX	0.0621428571428572
CCDC23	-0.0735
GTSE1	-1.604
GP2	1.8285
FLJ32549	0.89275
CHIT1	3.2275
KLF9	-0.552125
RPS24	-0.3954
MIA	-3.8555
FIGN	-1.804
PYROXD1	0.145125
PCSK2	-0.6475
MRPL9	-0.55325
RPL24	-0.75975
C12orf32	-0.856875
HIST1H2BE	-0.4835
RGS18	2.752
LFNG	1.792875
RAB4B	0.3963
FBXO25	-1.06483333333333
TSPAN31	1.84
ARL8A	0.899928571428571
C10orf83	0.1612
OR51B6	0.34
CNKSR2	-0.13575
C1orf156	0.9175
IBSP	4.5875
GFRA2	-0.0761
ALKBH7	0.9402
NEK10	0.415
VN1R3	-0.1145
LOC91948	0.7485
CPZ	-0.9465
IHPK3	3.82566666666667
COL8A1	0.63825
RBPJL	-0.3175
OR10A4	0.21175
CASP8AP2	-1.305125
MMP12	0.446166666666667
OR8B12	0.5595
CDCA5	-1.21433333333333
LIX1L	-1.3865
PEX11B	0.775875
GABRA1	0.734166666666667
HABP2	1.013
REEP1	1.5015
FBXO15	0.243
CD68	1.59975
WFDC9	0.2855
GHDC	0.943166666666667
SMARCA1	-0.648
SPAST	-0.0496666666666667
PLXND1	0.40375
MLCK	-1.98
INTS5	0.228333333333333
BSG	-0.236428571428571
PARP8	-0.132333333333333
TEAD4	-0.8485
ZNF498	-0.986375
TMEM89	-0.204166666666667
DTX4	0.4745
TNRC6B	0.1196875
ARMC2	-1.060125
FGFBP1	-4.1485
TIMM8A	-0.974333333333333
AJAP1	-2.2999
ZNF608	-0.76475
SLC25A42	-0.333375
SYP	-0.236666666666667
MMP11	3.4755
USP40	0.5964
C3orf62	0.4865
MYO1E	-0.3354
LRFN4	-1.281
XCL1	0.134833333333333
GPR155	0.13275
VPS29	0.230625
CARHSP1	-0.759
ARHGAP20	-0.831833333333333
GREM2	0.266928571428571
CCDC102B	1.57325
ZNF577	-1.67283333333333
HDDC2	-1.9465
SHC2	1.3852
NCOA5	0.958
INPPL1	-0.123
CHGB	-2.3843
IHH	0.0615
DDEF2	-0.35575
DIAPH3	-0.857095238095238
BUB3	0.36925
GGH	-0.671111111111111
VPS35	0.7157
CNN2	0.610916666666667
ASNA1	0.03175
WDTC1	1.206
AMAC1	0.07
HAS3	-1.96483333333333
SLC1A6	-1.77933333333333
ZNF563	-0.3155
C1S	2.38875
TCF7L1	-2.23325
OR10Z1	0.4365
ME2	-0.6103
C6orf151	-0.340625
KPNA4	0.2726
GLO1	0.5125
WDR61	-0.5565
CD302	1.52125
SIRT7	0.83
C11orf59	0.44425
PKIG	0.44375
PPIL3	-0.62075
CCDC74B	0.106625
ZNF528	0.34975
EFNA5	1.1605
FCGRT	1.81225
NOL4	-0.792222222222222
CCS	0.078
LOC374491	-0.62925
MFSD7	3.227
ZNF555	0.162
LIMS3	-1.87225
TSSC4	1.122
COL11A2	-1.209
C1orf119	1.48883333333333
BPNT1	0.183
CHRNA6	0.811
C1orf173	0.074375
PLD2	0.30525
ORC1L	-2.37125
SASH1	1.997875
CDC14B	-0.900375
RLBP1L1	0.30075
LDLRAP1	0.2267
NAT8B	-0.0818333333333333
HHEX	-3.1585
LGALS7	-1.76125
PLCH1	2.025
OR1M1	0.0305
PRAMEF16	-0.51775
HECTD1	-0.8115
C14orf39	-0.1675
TLN2	0.3063
HDAC4	-1.60085714285714
SYCP2L	-3.30025
GLRA1	-0.0445
RPS6	-1.07925
hCG_1757335	0.1755
KLHL1	-2.255
CTNNBIP1	0.528666666666667
SCAND2	-0.4377
HMGN2	0.2052
YAF2	0.33025
BRPF1	0.079
LIAS	-0.68
CTA-246H3.1	-2.73
SAG	0.98225
C20orf10	0.3575
HNRNPA2B1	-0.559166666666667
GADD45A	-0.872166666666667
MSH4	-0.849
TMEM70	1.7665
HIST1H2AM	0.5725
C19orf26	0.203166666666667
C1orf50	-0.24325
GNG3	-0.7455
FTO	0.1045
CALCB	-1.2145
PPP3R1	0.071375
C15orf42	-1.23525
CCNJ	-0.129
GNAZ	0.520466666666667
PSD	-0.0438333333333334
FAM57A	-0.58775
STIM2	-0.0928333333333333
DHX8	0.3635
MOGAT3	-0.5215
UBE3B	1.00783333333333
PLAT	-0.049
C6orf206	1.441
COPE	-0.2862
EIF3A	0.18525
C1QL2	-0.1915
IQCE	0.3305
KIAA0182	0.506583333333333
SLC22A7	-0.0441
PPFIA2	1.001
ADAMTS15	0.7785
ODZ1	-0.134
THBS4	2.804
ARHGAP1	1.05075
B4GALNT3	0.4045
FCHO1	-1.229
LOC440456	0.409
HOXD10	0.943833333333333
CXCR3	1.78366666666667
CHI3L2	-2.671875
SRPX2	2.99525
ZNF132	0.274666666666667
UBAC2	0.722
RPL32P3	0.441
CBWD6	-0.447
ST6GALNAC4	-0.4285
KIAA0391	0.335833333333333
LOC388969	0.9955
KRTAP5-8	0.0845
ZNF786	0.078
LYVE1	2.17116666666667
GPR144	-0.1035
APOH	-6.131375
TSC22D2	0.546166666666667
PLCD1	-0.426
FLG2	0.0785
M-RIP	-0.0671
NDUFV1	-0.92425
POLDIP2	0.290833333333333
RAB3GAP2	0.2885
RPSAP15	-1.39675
CLEC7A	2.207875
HSPA14	-0.3805
TAAR5	0.53575
FAM132A	-1.36025
C2orf43	-2.0075
OR10V1	0.3945
SELPLG	0.7565
C1QTNF6	-0.147166666666667
OPCML	2.7099
DTYMK	-0.5575
ALDH16A1	0.668375
F13B	-2.1375
MGC16169	1.1985
KIRREL2	-1.70966666666667
C14orf32	-0.740833333333333
SLAIN2	0.8318
HSD3B2	0.034
AMMECR1L	0.00169999999999999
LRRC37B	-0.673
HMG20A	-0.7125
C22orf27	0.4395
FBXL22	0.1275
AP1B1	0.813833333333333
TNKS1BP1	0.67925
CD74	4.00225
HSPA12B	2.03383333333333
PLSCR1	0.388166666666667
SLC35E1	0.0301666666666667
FEZ1	-1.289
APOD	2.201875
C16orf44	0.14875
C1orf166	0.5945
KCTD11	-0.10525
NELF	-1.46775
SRP54	0.503166666666667
MGC35361	-0.309
GPR35	-1.3155
NRGN	-1.225625
SIGLEC12	0.25025
SCN1B	0.432
IFNW1	null
STAR	-5.2825
HLA-DQA2	4.55133333333333
RNASEH2B	-1.28775
TAAR2	0.314
VAMP5	0.418333333333333
TUBA1C	-0.169571428571429
PIK3R2	-0.158875
ARD1A	-0.448833333333333
EBF2	0.199833333333333
CAMSAP1L1	0.64375
CYP3A43	-1.134
AKR1B1	-1.3935
KIAA1729	0.008375
KAL1	1.1765
CYBB	1.80625
UXS1	-0.58875
LOC338579	1.07825
C11orf45	1.4905
SHB	0.232875
IKZF4	0.280125
NDUFA1	-0.186
HSPE1	0.08325
C1orf215	-0.31375
GPR113	-0.122666666666667
ZNF573	-0.07225
TBX18	0.392
GGTA1	6.72125
PCDHGA8	-1.532
RPS6KL1	0.376
DPP9	0.695125
SLC43A2	1.369625
COPS3	-1.156
PMPCB	-0.448833333333333
HYLS1	-0.6245
LSM8	-1.20133333333333
PDE6B	-0.72125
C10orf118	1.377
OR1C1	0.4642
ZNF415	1.11625
OR2F1	-0.3005
ZDHHC13	2.41075
FZD8	0.9269
TCEA1	1.5582
SUSD4	2.399125
C22orf24	0.224
TNFRSF14	-0.7445
